energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Mg_p_up,Mg_d_up,S_s_up,S_p_up
-3.04652326,3.90525762,0.18060527,0.68189213,1.51119882,0.47372282,0.74947879,0.00000000,0.07369434,1.59485392
-3.04052026,4.01481376,0.18149749,0.69296667,1.54781485,0.48440942,0.78435974,0.00000000,0.07599924,1.65704099
-3.03451726,4.11730414,0.18188085,0.70196183,1.58039748,0.49398795,0.81840033,0.00000000,0.07833366,1.71778010
-3.02851426,4.21236014,0.18179879,0.70885275,1.60873822,0.50243727,0.85138350,0.00000000,0.08069803,1.77678017
-3.02251126,4.29960549,0.18129631,0.71363344,1.63266076,0.50973867,0.88309445,0.00000000,0.08308600,1.83372349
-3.01650825,4.37865617,0.18041822,0.71631743,1.65202575,0.51587506,0.91332428,0.00000000,0.08548380,1.88826841
-3.01050525,4.44912557,0.17920780,0.71693854,1.66673596,0.52083067,0.94187397,0.00000000,0.08786996,1.94005457
-3.00450225,4.51063492,0.17770590,0.71555187,1.67674167,0.52459143,0.96855853,0.00000000,0.09021551,1.98871073
-2.99849925,4.56282854,0.17595041,0.71223469,1.68204573,0.52714596,0.99321114,0.00000000,0.09248456,2.03386485
-2.99249625,4.60539305,0.17397633,0.70708710,1.68270804,0.52848713,1.01568706,0.00000000,0.09463548,2.07515604
-2.98649325,4.63807939,0.17181618,0.70023248,1.67884891,0.52861405,1.03586711,0.00000000,0.09662242,2.11224783
-2.98049025,4.66072630,0.16950085,0.69181729,1.67065103,0.52753430,1.05366065,0.00000000,0.09839715,2.14484203
-2.97448724,4.67328344,0.16706074,0.68201039,1.65835966,0.52526632,1.06900762,0.00000000,0.09991131,2.17269252
-2.96848424,4.67583283,0.16452703,0.67100152,1.64228079,0.52184160,1.08187987,0.00000000,0.10111877,2.19561811
-2.96248124,4.66860659,0.16193307,0.65899904,1.62277723,0.51730669,1.09228123,0.00000000,0.10197800,2.21351369
-2.95647824,4.65199989,0.15931563,0.64622688,1.60026253,0.51172457,1.10024671,0.00000000,0.10245451,2.22635908
-2.95047524,4.62657771,0.15671599,0.63292071,1.57519288,0.50517552,1.10584049,0.00000000,0.10252303,2.23422489
-2.94447224,4.59307456,0.15418067,0.61932340,1.54805720,0.49775715,1.10915291,0.00000000,0.10216943,2.23727493
-2.93846923,4.55238689,0.15176177,0.60568007,1.51936581,0.48958369,1.11029659,0.00000000,0.10139227,2.23576505
-2.93246623,4.50555806,0.14951685,0.59223258,1.48963797,0.48078437,1.10940175,0.00000000,0.10020392,2.23003824
-2.92646323,4.45375641,0.14750825,0.57921405,1.45938893,0.47150119,1.10661099,0.00000000,0.09863110,2.22051619
-2.92046023,4.39824741,0.14580201,0.56684330,1.42911695,0.46188588,1.10207384,0.00000000,0.09671498,2.20768770
-2.91445723,4.34036106,0.14446630,0.55531966,1.39929083,0.45209644,1.09594118,0.00000000,0.09451069,2.19209449
-2.90845423,4.28145642,0.14356950,0.54481832,1.37033853,0.44229340,1.08836002,0.00000000,0.09208631,2.17431511
-2.90245123,4.22288483,0.14317806,0.53548632,1.34263739,0.43263587,1.07946871,0.00000000,0.08952148,2.15494780
-2.89644822,4.16595407,0.14335422,0.52743965,1.31650636,0.42327783,1.06939304,0.00000000,0.08690547,2.13459325
-2.89044522,4.11189521,0.14415381,0.52076126,1.29220064,0.41436468,1.05824325,0.00000000,0.08433506,2.11383807
-2.88444222,4.06183402,0.14562419,0.51550046,1.26990898,0.40603036,1.04611225,0.00000000,0.08191211,2.09323994
-2.87843922,4.01676856,0.14780256,0.51167349,1.24975385,0.39839516,1.03307519,0.00000000,0.07974098,2.07331518
-2.87243622,3.97755395,0.15071471,0.50926544,1.23179440,0.39156426,1.01919026,0.00000000,0.07792590,2.05452930
-2.86643322,3.94489533,0.15437425,0.50823344,1.21603223,0.38562727,1.00450085,0.00000000,0.07656832,2.03729104
-2.86043022,3.91934892,0.15878251,0.50851101,1.20241965,0.38065848,0.98903898,0.00000000,0.07576439,2.02195004
-2.85442721,3.90133116,0.16392899,0.51001339,1.19087008,0.37671795,0.97282967,0.00000000,0.07560250,2.00879813
-2.84842421,3.89113493,0.16979244,0.51264369,1.18127013,0.37385331,0.95589615,0.00000000,0.07616109,1.99807392
-2.84242121,3.88895166,0.17634233,0.51629957,1.17349284,0.37210201,0.93826557,0.00000000,0.07750666,1.98997030
-2.83641821,3.89489746,0.18354081,0.52088014,1.16741124,0.37149385,0.91997495,0.00000000,0.07969201,1.98464396
-2.83041521,3.90904142,0.19134488,0.52629279,1.16291176,0.37205359,0.90107681,0.00000000,0.08275482,1.98222639
-2.82441221,3.93143378,0.19970857,0.53245953,1.15990650,0.37380334,0.88164441,0.00000000,0.08671647,1.98283505
-2.81840920,3.96213170,0.20858512,0.53932259,1.15834395,0.37676457,0.86177597,0.00000000,0.09158130,1.98658410
-2.81240620,4.00122053,0.21792876,0.54684887,1.15821719,0.38095946,0.84159777,0.00000000,0.09733606,1.99359351
-2.80640320,4.04882864,0.22769618,0.55503302,1.15956925,0.38641142,0.82126569,0.00000000,0.10394983,2.00399577
-2.80040020,4.10513431,0.23784731,0.56389884,1.16249508,0.39314475,0.80096516,0.00000000,0.11137425,2.01793958
-2.79439720,4.17036362,0.24834556,0.57349885,1.16713989,0.40118325,0.78090925,0.00000000,0.11954414,2.03558985
-2.78839420,4.24477896,0.25915730,0.58391198,1.17369376,0.41054800,0.76133494,0.00000000,0.12837849,2.05712402
-2.78239120,4.32865822,0.27025071,0.59523938,1.18238266,0.42125414,0.74249774,0.00000000,0.13778183,2.08272442
-2.77638819,4.42226561,0.28159400,0.60759834,1.19345620,0.43330705,0.72466460,0.00000000,0.14764595,2.11256717
-2.77038519,4.52581553,0.29315315,0.62111477,1.20717270,0.44669805,0.70810560,0.00000000,0.15785197,2.14680813
-2.76438219,4.63943147,0.30488938,0.63591428,1.22378214,0.46139982,0.69308468,0.00000000,0.16827267,2.18556657
-2.75837919,4.76310246,0.31675645,0.65211250,1.24350816,0.47736204,0.67984975,0.00000000,0.17877513,2.22890778
-2.75237619,4.89663991,0.32869809,0.66980496,1.26652974,0.49450738,0.66862279,0.00000000,0.18922350,2.27682553
-2.74637319,5.03963769,0.34064577,0.68905714,1.29296401,0.51272824,0.65959034,0.00000000,0.19948192,2.32922578
-2.74037019,5.19143860,0.35251699,0.70989525,1.32285091,0.53188463,0.65289487,0.00000000,0.20941741,2.38591271
-2.73436718,5.35110985,0.36421432,0.73229821,1.35614096,0.55180325,0.64862760,0.00000000,0.21890280,2.44657842
-2.72836418,5.51743017,0.37562533,0.75619155,1.39268684,0.57227814,0.64682303,0.00000000,0.22781941,2.51079714
-2.72236118,5.68889022,0.38662346,0.78144348,1.43223970,0.59307291,0.64745570,0.00000000,0.23605963,2.57802495
-2.71635818,5.86370778,0.39706991,0.80786359,1.47445035,0.61392463,0.65043928,0.00000000,0.24352908,2.64760530
-2.71035518,6.03985792,0.40681654,0.83520447,1.51887585,0.63454930,0.65562818,0.00000000,0.25014852,2.71878087
-2.70435218,6.21511804,0.41570958,0.86316624,1.56499121,0.65464876,0.66282181,0.00000000,0.25585534,2.79071139
-2.69834917,6.38712632,0.42359413,0.89140397,1.61220575,0.67391875,0.67177108,0.00000000,0.26060460,2.86249699
-2.69234617,6.55345151,0.43031917,0.91953782,1.65988358,0.69205787,0.68218722,0.00000000,0.26436968,2.93320639
-2.68634317,6.71167142,0.43574282,0.94716536,1.70736701,0.70877696,0.69375229,0.00000000,0.26714250,3.00190858
-2.68034017,6.85945640,0.43973764,0.97387571,1.75400191,0.72380864,0.70613110,0.00000000,0.26893330,3.06770661
-2.67433717,6.99465401,0.44219567,0.99926472,1.79916352,0.73691633,0.71898391,0.00000000,0.26977007,3.12977203
-2.66833417,7.11537077,0.44303293,1.02295044,1.84228133,0.74790253,0.73197930,0.00000000,0.26969764,3.18737797
-2.66233117,7.22004670,0.44219313,1.04458823,1.88286176,0.75661580,0.74480675,0.00000000,0.26877643,3.23992931
-2.65632816,7.30751874,0.43965047,1.06388453,1.92050724,0.76295616,0.75718812,0.00000000,0.26708092,3.28698825
-2.65032516,7.37706953,0.43541124,1.08060869,1.95493056,0.76687858,0.76888777,0.00000000,0.26469787,3.32829370
-2.64432216,7.42845881,0.42951429,1.09460217,1.98596385,0.76839440,0.77972062,0.00000000,0.26172434,3.36377339
-2.63831916,7.46193531,0.42203017,1.10578459,2.01356148,0.76757053,0.78955800,0.00000000,0.25826544,3.39354787
-2.63231616,7.47822820,0.41305916,1.11415627,2.03779684,0.76452655,0.79833092,0.00000000,0.25443197,3.41792594
-2.62631316,7.47851830,0.40272813,1.11979720,2.05885316,0.75942968,0.80603084,0.00000000,0.25033782,3.43739155
-2.62031016,7.46438993,0.39118645,1.12286231,2.07700893,0.75248800,0.81270778,0.00000000,0.24609732,3.45258274
-2.61430715,7.43776580,0.37860123,1.12357351,2.09261889,0.74394214,0.81846615,0.00000000,0.24182239,3.46426357
-2.60830415,7.40082783,0.36515195,1.12220872,2.10609157,0.73405587,0.82345843,0.00000000,0.23761972,3.47329018
-2.60230115,7.35592775,0.35102486,1.11908864,2.11786481,0.72310602,0.82787720,0.00000000,0.23358790,3.48057295
-2.59629815,7.30549166,0.33640744,1.11456183,2.12838060,0.71137215,0.83194581,0.00000000,0.22981464,3.48703623
-2.59029515,7.25192317,0.32148298,1.10898893,2.13806064,0.69912651,0.83590835,0.00000000,0.22637415,3.49357786
-2.58429215,7.19750946,0.30642573,1.10272684,2.14728397,0.68662471,0.84001923,0.00000000,0.22332475,3.50103031
-2.57828914,7.14433459,0.29139666,1.09611352,2.15636763,0.67409739,0.84453285,0.00000000,0.22070695,3.51012511
-2.57228614,7.09420374,0.27654002,1.08945428,2.16555141,0.66174337,0.84969388,0.00000000,0.21854183,3.52146235
-2.56628314,7.04858134,0.26198082,1.08300992,2.17498716,0.64972436,0.85572834,0.00000000,0.21683012,3.53548630
-2.56028014,7.00854542,0.24782324,1.07698745,2.18473296,0.63816152,0.86283573,0.00000000,0.21555189,3.55246811
-2.55427714,6.97475936,0.23414999,1.07153345,2.19475210,0.62713381,0.87118252,0.00000000,0.21466688,3.57249606
-2.54827414,6.94746144,0.22102258,1.06673036,2.20491662,0.61667814,0.88089696,0.00000000,0.21411566,3.59547337
-2.54227114,6.92647178,0.20848239,1.06259569,2.21501483,0.60679126,0.89206524,0.00000000,0.21382146,3.62112338
-2.53626813,6.91121533,0.19655237,1.05908397,2.22476206,0.59743302,0.90472909,0.00000000,0.21369275,3.64900127
-2.53026513,6.90075902,0.18523938,1.05609119,2.23381394,0.58853106,0.91888449,0.00000000,0.21362637,3.67851167
-2.52426213,6.89386076,0.17453678,1.05346139,2.24178114,0.57998634,0.93448170,0.00000000,0.21351121,3.70893087
-2.51825913,6.88902754,0.16442738,1.05099506,2.24824505,0.57167942,0.95142621,0.00000000,0.21323230,3.73943254
-2.51225613,6.88457985,0.15488636,1.04845874,2.25277331,0.56347716,0.96958073,0.00000000,0.21267501,3.76911582
-2.50625313,6.87871966,0.14588413,1.04559562,2.25493483,0.55523948,0.98876793,0.00000000,0.21172936,3.79703448
-2.50025013,6.86959931,0.13738904,1.04213639,2.25431369,0.54682610,1.00877409,0.00000000,0.21029412,3.82222621
-2.49424712,6.85538893,0.12936978,1.03781032,2.25052160,0.53810278,1.02935335,0.00000000,0.20828058,3.84374107
-2.48824412,6.83434031,0.12179744,1.03235578,2.24320884,0.52894717,1.05023274,0.00000000,0.20561584,3.86066837
-2.48224112,6.80484554,0.11464715,1.02553028,2.23207341,0.51925385,1.07111784,0.00000000,0.20224545,3.87216131
-2.47623812,6.76548902,0.10789938,1.01711945,2.21686873,0.50893871,1.09169906,0.00000000,0.19813530,3.87745904
-2.47023512,6.71509182,0.10154072,1.00694493,2.19740968,0.49794235,1.11165852,0.00000000,0.19327269,3.87590583
-2.46423212,6.65274768,0.09556438,0.99487093,2.17357731,0.48623265,1.13067738,0.00000000,0.18766661,3.86696703
-2.45822911,6.57785017,0.08997027,0.98080936,2.14532232,0.47380636,1.14844365,0.00000000,0.18134714,3.85024195
-2.45222611,6.49011088,0.08476475,0.96472329,2.11266729,0.46068984,1.16466012,0.00000000,0.17436414,3.82547340
-2.44622311,6.38956846,0.07996014,0.94662900,2.07570787,0.44693880,1.17905250,0.00000000,0.16678522,3.79255414
-2.44022011,6.27658892,0.07557395,0.92659627,2.03461287,0.43263722,1.19137732,0.00000000,0.15869317,3.75153009
-2.43421711,6.15185729,0.07162795,0.90474713,1.98962330,0.41789551,1.20142945,0.00000000,0.15018297,3.70260050
-2.42821411,6.01636137,0.06814708,0.88125310,1.94105020,0.40284778,1.20904905,0.00000000,0.14135852,3.64611525
-2.42221111,5.87136796,0.06515821,0.85633098,1.88927136,0.38764855,1.21412752,0.00000000,0.13232926,3.58256916
-2.41620810,5.71839267,0.06268882,0.83023746,1.83472684,0.37246886,1.21661243,0.00000000,0.12320681,3.51259386
-2.41020510,5.55916400,0.06076569,0.80326247,1.77791321,0.35749187,1.21651099,0.00000000,0.11410176,3.43694703
-2.40420210,5.39558288,0.05941349,0.77572186,1.71937667,0.34290813,1.21389207,0.00000000,0.10512071,3.35649954
-2.39819910,5.22967886,0.05865347,0.74794931,1.65970508,0.32891068,1.20888652,0.00000000,0.09636378,3.27222060
-2.39219610,5.06356408,0.05850212,0.72028797,1.59951891,0.31569003,1.20168577,0.00000000,0.08792237,3.18516123
-2.38619310,4.89938638,0.05897001,0.69308194,1.53946153,0.30342928,1.19253861,0.00000000,0.07987758,3.09643640
-2.38019010,4.73928277,0.06006076,0.66666800,1.48018885,0.29229947,1.18174634,0.00000000,0.07229894,3.00720612
-2.37418709,4.58533448,0.06177018,0.64136770,1.42235856,0.28245528,1.16965625,0.00000000,0.06524373,2.91865580
-2.36818409,4.43952448,0.06408564,0.61748019,1.36661941,0.27403131,1.15665358,0.00000000,0.05875668,2.83197612
-2.36218109,4.30369871,0.06698577,0.59527580,1.31360041,0.26713900,1.14315225,0.00000000,0.05287003,2.74834279
-2.35617809,4.17953138,0.07044039,0.57499071,1.26390057,0.26186418,1.12958450,0.00000000,0.04760400,2.66889629
-2.35017509,4.06849520,0.07441084,0.55682264,1.21807896,0.25826555,1.11638970,0.00000000,0.04296748,2.59472192
-2.34417209,3.97183657,0.07885064,0.54092767,1.17664555,0.25637384,1.10400273,0.00000000,0.03895889,2.52683030
-2.33816908,3.89055611,0.08370640,0.52741828,1.14005275,0.25619186,1.09284200,0.00000000,0.03556722,2.46613863
-2.33216608,3.82539427,0.08891917,0.51636239,1.10868777,0.25769524,1.08329769,0.00000000,0.03277314,2.41345266
-2.32616308,3.77682199,0.09442590,0.50778345,1.08286587,0.26083386,1.07572033,0.00000000,0.03055014,2.36944991
-2.32016008,3.74503597,0.10016120,0.50166148,1.06282445,0.26553389,1.07041010,0.00000000,0.02886561,2.33466417
-2.31415708,3.72995832,0.10605915,0.49793482,1.04871814,0.27170026,1.06760715,0.00000000,0.02768194,2.30947172
-2.30815408,3.73124011,0.11205512,0.49650259,1.04061470,0.27921938,1.06748326,0.00000000,0.02695755,2.29407948
-2.30215108,3.74826853,0.11808755,0.49722767,1.03849207,0.28796211,1.07013507,0.00000000,0.02664777,2.28851566
-2.29614807,3.78017730,0.12409952,0.49994006,1.04223633,0.29778669,1.07557914,0.00000000,0.02670573,2.29262318
-2.29014507,3.82586018,0.13004001,0.50444052,1.05164084,0.30854165,1.08374902,0.00000000,0.02708318,2.30605635
-2.28414207,3.88398729,0.13586486,0.51050443,1.06640670,0.32006839,1.09449455,0.00000000,0.02773114,2.32828129
-2.27813907,3.95302435,0.14153731,0.51788579,1.08614444,0.33220361,1.10758347,0.00000000,0.02860065,2.35858034
-2.27213607,4.03125470,0.14702805,0.52632121,1.11037740,0.34478137,1.12270540,0.00000000,0.02964335,2.39606093
-2.26613307,4.11680423,0.15231488,0.53553412,1.13854660,0.35763478,1.13947808,0.00000000,0.03081211,2.43966896
-2.26013007,4.20766933,0.15738191,0.54523883,1.17001750,0.37059747,1.15745607,0.00000000,0.03206157,2.48820692
-2.25412706,4.30174787,0.16221848,0.55514472,1.20408857,0.38350476,1.17614136,0.00000000,0.03334877,2.54035658
-2.24812406,4.39687323,0.16681771,0.56496049,1.24000172,0.39619467,1.19499605,0.00000000,0.03463361,2.59470605
-2.24212106,4.49085144,0.17117496,0.57439845,1.27695472,0.40850889,1.21345657,0.00000000,0.03587946,2.64978081
-2.23611806,4.58150098,0.17528631,0.58317879,1.31411534,0.42029379,1.23094913,0.00000000,0.03705359,2.70407799
-2.23011506,4.66669504,0.17914696,0.59103404,1.35063714,0.43140157,1.24690607,0.00000000,0.03812767,2.75610336
-2.22411206,4.74440565,0.18275008,0.59771346,1.38567665,0.44169163,1.26078259,0.00000000,0.03907819,2.80440981
-2.21810905,4.81274874,0.18608577,0.60298746,1.41841160,0.45103224,1.27207333,0.00000000,0.03988681,2.84763648
-2.21210605,4.87002925,0.18914055,0.60665199,1.44805973,0.45930248,1.28032838,0.00000000,0.04054063,2.88454723
-2.20610305,4.91478496,0.19189731,0.60853273,1.47389769,0.46639454,1.28516813,0.00000000,0.04103246,2.91406728
-2.20010005,4.94582765,0.19433564,0.60848908,1.49527950,0.47221620,1.28629646,0.00000000,0.04136084,2.93531668
-2.19409705,4.96228009,0.19643269,0.60641776,1.51165386,0.47669338,1.28351182,0.00000000,0.04153013,2.94763947
-2.18809405,4.96360711,0.19816438,0.60225587,1.52257978,0.47977280,1.27671571,0.00000000,0.04155033,2.95062725
-2.18209105,4.94963933,0.19950688,0.59598338,1.52773979,0.48142427,1.26591828,0.00000000,0.04143694,2.94413615
-2.17608804,4.92058784,0.20043830,0.58762473,1.52695012,0.48164277,1.25124061,0.00000000,0.04121053,2.92829641
-2.17008504,4.87704874,0.20094040,0.57724956,1.52016749,0.48044977,1.23291371,0.00000000,0.04089637,2.90351373
-2.16408204,4.81999641,0.20100014,0.56497233,1.50749181,0.47789399,1.21127387,0.00000000,0.04052379,2.87046225
-2.15807904,4.75076498,0.20061106,0.55095087,1.48916477,0.47405110,1.18675473,0.00000000,0.04012555,2.83006885
-2.15207604,4.67101789,0.19977421,0.53538364,1.46556395,0.46902250,1.15987592,0.00000000,0.03973707,2.78348919
-2.14607304,4.58270595,0.19849878,0.51850587,1.43719268,0.46293306,1.13122888,0.00000000,0.03939552,2.73207593
-2.14007004,4.48801487,0.19680201,0.50058452,1.40466579,0.45592783,1.10146002,0.00000000,0.03913894,2.67734022
-2.13406703,4.38930378,0.19470879,0.48191215,1.36869170,0.44816780,1.07125199,0.00000000,0.03900520,2.62090750
-2.12806403,4.28903691,0.19225061,0.46279990,1.33005145,0.43982496,1.04130358,0.00000000,0.03903099,2.56446936
-2.12206103,4.18971070,0.18946422,0.44356977,1.28957548,0.43107668,1.01230902,0.00000000,0.03925073,2.50973291
-2.11605803,4.09377940,0.18638981,0.42454639,1.24811898,0.42209995,0.98493745,0.00000000,0.03969553,2.45836993
-2.11005503,4.00358196,0.18306915,0.40604866,1.20653691,0.41306546,0.95981334,0.00000000,0.04039216,2.41196740
-2.10405203,3.92127349,0.17954353,0.38838141,1.16565954,0.40413209,0.93749864,0.00000000,0.04136206,2.37198164
-2.09804902,3.84876402,0.17585187,0.37182751,1.12626958,0.39544191,0.91847738,0.00000000,0.04262043,2.33969786
-2.09204602,3.78766727,0.17202901,0.35664068,1.08908195,0.38711608,0.90314328,0.00000000,0.04417548,2.31619658
-2.08604302,3.73926166,0.16810433,0.34303928,1.05472668,0.37925182,0.89179089,0.00000000,0.04602780,2.30232849
-2.08004002,3.70446512,0.16410086,0.33120128,1.02373592,0.37192050,0.88461065,0.00000000,0.04816986,2.29869859
-2.07403702,3.68382459,0.16003479,0.32126068,0.99653520,0.36516718,0.88168783,0.00000000,0.05058582,2.30566011
-2.06803402,3.67752048,0.15591556,0.31330549,0.97343934,0.35901131,0.88300550,0.00000000,0.05325151,2.32331834
-2.06203102,3.68538540,0.15174642,0.30737725,0.95465290,0.35344873,0.88845119,0.00000000,0.05613464,2.35154387
-2.05602801,3.70693589,0.14752544,0.30347224,0.94027486,0.34845471,0.89782683,0.00000000,0.05919529,2.38999431
-2.05002501,3.74141515,0.14324687,0.30154415,0.93030712,0.34398783,0.91086142,0.00000000,0.06238674,2.43814320
-2.04402201,3.78784418,0.13890277,0.30150822,0.92466619,0.33999452,0.92722564,0.00000000,0.06565642,2.49531436
-2.03801901,3.84507849,0.13448477,0.30324648,0.92319708,0.33641381,0.94654772,0.00000000,0.06894717,2.56071968
-2.03201601,3.91186691,0.12998589,0.30661398,0.92568870,0.33318221,0.96842954,0.00000000,0.07219873,2.63349819
-2.02601301,3.98690957,0.12540214,0.31144555,0.93188970,0.33023823,0.99246231,0.00000000,0.07534932,2.71275423
-2.02001001,4.06891162,0.12073403,0.31756293,0.94152378,0.32752638,1.01824078,0.00000000,0.07833738,2.79759258
-2.01400700,4.15663009,0.11598765,0.32478177,0.95430368,0.32500045,1.04537553,0.00000000,0.08110330,2.88714861
-2.00800400,4.24891133,0.11117552,0.33291825,0.96994312,0.32262585,1.07350256,0.00000000,0.08359120,2.98061184
-2.00200100,4.34471745,0.10631686,0.34179496,0.98816587,0.32038093,1.10228989,0.00000000,0.08575054,3.07724176
-1.99599800,4.44314064,0.10143757,0.35124581,1.00871192,0.31825725,1.13144093,0.00000000,0.08753761,3.17637513
-1.98999500,4.54340505,0.09656975,0.36111970,1.03134014,0.31625889,1.16069466,0.00000000,0.08891678,3.27742471
-1.98399200,4.64485674,0.09175086,0.37128282,1.05582779,0.31440075,1.18982277,0.00000000,0.08986152,3.37986962
-1.97798899,4.74694303,0.08702261,0.38161956,1.08196691,0.31270616,1.21862416,0.00000000,0.09035496,3.48323848
-1.97198599,4.84918288,0.08242959,0.39203193,1.10955812,0.31120390,1.24691748,0.00000000,0.09039030,3.58708657
-1.96598299,4.95113103,0.07801780,0.40243769,1.13840240,0.30992484,1.27453213,0.00000000,0.08997066,3.69096884
-1.95997999,5.05233861,0.07383317,0.41276735,1.16829163,0.30889846,1.30129880,0.00000000,0.08910869,3.79441108
-1.95397699,5.15231323,0.06992008,0.42296026,1.19899873,0.30814951,1.32704005,0.00000000,0.08782588,3.89688127
-1.94797399,5.25048196,0.06632006,0.43296015,1.23026814,0.30769505,1.35156194,0.00000000,0.08615142,3.99776370
-1.94197099,5.34615997,0.06307070,0.44271043,1.26180772,0.30754193,1.37464724,0.00000000,0.08412103,4.09633799
-1.93596798,5.43852769,0.06020480,0.45214966,1.29328269,0.30768507,1.39605094,0.00000000,0.08177546,4.19176509
-1.92996498,5.52661876,0.05774991,0.46120755,1.32431236,0.30810658,1.41549843,0.00000000,0.07915900,4.28308188
-1.92396198,5.60932034,0.05572810,0.46980183,1.35447017,0.30877577,1.43268668,0.00000000,0.07631787,4.36920552
-1.91795898,5.68538676,0.05415616,0.47783631,1.38328738,0.30965010,1.44728848,0.00000000,0.07329879,4.44894830
-1.91195598,5.75346669,0.05304608,0.48520025,1.41026052,0.31067702,1.45895958,0.00000000,0.07014752,4.52104282
-1.90595298,5.81214308,0.05240582,0.49176941,1.43486258,0.31179678,1.46734862,0.00000000,0.06690770,4.58417710
-1.89994997,5.85998443,0.05224033,0.49740846,1.45655745,0.31294574,1.47210916,0.00000000,0.06361982,4.63703813
-1.89394697,5.89560525,0.05255269,0.50197510,1.47481725,0.31406043,1.47291341,0.00000000,0.06032051,4.67836236
-1.88794397,5.91773281,0.05334542,0.50532534,1.48914170,0.31508180,1.46946680,0.00000000,0.05704200,4.70699061
-1.88194097,5.92527681,0.05462170,0.50732001,1.49907877,0.31595969,1.46152282,0.00000000,0.05381192,4.72192485
-1.87593797,5.91739842,0.05638652,0.50783183,1.50424543,0.31665708,1.44889717,0.00000000,0.05065329,4.72238405
-1.86993497,5.89357486,0.05864765,0.50675301,1.50434769,0.31715406,1.43148060,0.00000000,0.04758475,4.70785596
-1.86393197,5.85365567,0.06141635,0.50400266,1.49919866,0.31745107,1.40924962,0.00000000,0.04462094,4.67814213
-1.85792896,5.79790749,0.06470760,0.49953367,1.48873381,0.31757143,1.38227467,0.00000000,0.04177304,4.63339336
-1.85192596,5.72704404,0.06854007,0.49333871,1.47302242,0.31756272,1.35072509,0.00000000,0.03904933,4.57413346
-1.84592296,5.64223930,0.07293548,0.48545486,1.45227459,0.31749713,1.31487075,0.00000000,0.03645590,4.50126942
-1.83991996,5.54512198,0.07791752,0.47596667,1.42684309,0.31747041,1.27508014,0.00000000,0.03399721,4.41608699
-1.83391696,5.43775099,0.08351029,0.46500727,1.39722010,0.31759964,1.23181492,0.00000000,0.03167673,4.32023113
-1.82791396,5.32257178,0.08973633,0.45275763,1.36402829,0.31801971,1.18562112,0.00000000,0.02949744,4.21567171
-1.82191096,5.20235516,0.09661420,0.43944371,1.32800689,0.31887860,1.13711754,0.00000000,0.02746222,4.10465537
-1.81590795,5.08012030,0.10415592,0.42533168,1.28999288,0.32033175,1.08698145,0.00000000,0.02557417,3.98964529
-1.80990495,4.95904523,0.11236422,0.41072141,1.25089806,0.32253557,1.03593256,0.00000000,0.02383680,3.87325113
-1.80390195,4.84236807,0.12122979,0.39593840,1.21168283,0.32564051,0.98471564,0.00000000,0.02225408,3.75815190
-1.79789895,4.73328320,0.13072884,0.38132453,1.17332761,0.32978390,0.93408260,0.00000000,0.02083040,3.64701494
-1.79189595,4.63483669,0.14082096,0.36722794,1.13680304,0.33508297,0.88477463,0.00000000,0.01957043,3.54241420
-1.78589295,4.54982528,0.15144754,0.35399253,1.10304009,0.34162827,0.83750508,0.00000000,0.01847891,3.44675122
-1.77988994,4.48070315,0.16253087,0.34194737,1.07290105,0.34947799,0.79294360,0.00000000,0.01756040,3.36218203
-1.77388694,4.42950033,0.17397412,0.33139648,1.04715273,0.35865324,0.75170202,0.00000000,0.01681892,3.29055267
-1.76788394,4.39775588,0.18566213,0.32260937,1.02644253,0.36913477,0.71432234,0.00000000,0.01625763,3.23334598
-1.76188094,4.38646853,0.19746316,0.31581263,1.01127845,0.38086113,0.68126702,0.00000000,0.01587853,3.19164137
-1.75587794,4.39606634,0.20923158,0.31118281,1.00201357,0.39372849,0.65291171,0.00000000,0.01568210,3.16608895
-1.74987494,4.42639629,0.22081135,0.30884092,0.99883547,0.40759208,0.62954031,0.00000000,0.01566700,3.15689853
-1.74387194,4.47673360,0.23204019,0.30884859,1.00176095,0.42226925,0.61134249,0.00000000,0.01582982,3.16384346
-1.73786893,4.54580999,0.24275431,0.31120602,1.01063610,0.43754402,0.59841311,0.00000000,0.01616489,3.18627862
-1.73186593,4.63185895,0.25279341,0.31585182,1.02514145,0.45317282,0.59075363,0.00000000,0.01666411,3.22317117
-1.72586293,4.73267586,0.26200574,0.32266459,1.04480224,0.46889139,0.58827508,0.00000000,0.01731683,3.27314244
-1.71985993,4.84568994,0.27025300,0.33146623,1.06900301,0.48442226,0.59080224,0.00000000,0.01810989,3.33451868
-1.71385693,4.96804485,0.27741478,0.34202691,1.09700623,0.49948270,0.59807897,0.00000000,0.01902762,3.40538850
-1.70785393,5.09668465,0.28339228,0.35407134,1.12797403,0.51379273,0.60977428,0.00000000,0.02005200,3.48366426
-1.70185093,5.22844172,0.28811121,0.36728636,1.16099250,0.52708284,0.62548909,0.00000000,0.02116285,3.56714521
-1.69584792,5.36012353,0.29152369,0.38132948,1.19509759,0.53910117,0.64476350,0.00000000,0.02233810,3.65357990
-1.68984492,5.48859541,0.29360901,0.39583809,1.22930189,0.54961998,0.66708463,0.00000000,0.02355419,3.74072590
-1.68384192,5.61085689,0.29437332,0.41043916,1.26262135,0.55844097,0.69189485,0.00000000,0.02478642,3.82640495
