energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-2.59629815,9.07887638,0.03092985,0.62623214,0.25581512,5.49856119,2.21144296,2.68869296
-2.59029515,9.24862415,0.03249470,0.63514112,0.26061942,5.61658182,2.27488758,2.72158616
-2.58429215,9.39354633,0.03400226,0.64216421,0.26424020,5.71970198,2.33185499,2.74762746
-2.57828914,9.50953138,0.03543646,0.64713233,0.26657979,5.80507849,2.38110857,2.76584803
-2.57228614,9.59317557,0.03678182,0.64991168,0.26756556,5.87031752,2.42158871,2.77548345
-2.56628314,9.64188285,0.03802369,0.65040799,0.26715216,5.91354351,2.45244446,2.77599739
-2.56028014,9.65393712,0.03914851,0.64856940,0.26532311,5.93344998,2.47305806,2.76709760
-2.55427714,9.62854386,0.04014402,0.64438797,0.26209135,5.92933025,2.48306130,2.74874354
-2.54827414,9.56583951,0.04099941,0.63789975,0.25749893,5.90108683,2.48234298,2.72114539
-2.54227114,9.46686833,0.04170544,0.62918339,0.25161576,5.84921944,2.47104727,2.68475434
-2.53626813,9.33352812,0.04225456,0.61835726,0.24453746,5.77479241,2.44956308,2.64024465
-2.53026513,9.16848768,0.04264090,0.60557551,0.23638242,5.67938346,2.41850510,2.58848826
-2.52426213,8.97508010,0.04286034,0.59102290,0.22728817,5.56501636,2.37868744,2.53052310
-2.51825913,8.75717736,0.04291048,0.57490901,0.21740733,5.43408123,2.33109136,2.46751660
-2.51225613,8.51905234,0.04279062,0.55746189,0.20690307,5.28924624,2.27682868,2.40072617
-2.50625313,8.26523493,0.04250178,0.53892164,0.19594463,5.13336533,2.21710267,2.33145829
-2.50025013,8.00036915,0.04204664,0.51953404,0.18470281,4.96938609,2.15316845,2.26102844
-2.49424712,7.72907766,0.04142957,0.49954470,0.17334570,4.80026229,2.08629468,2.19072334
-2.48824412,7.45583961,0.04065658,0.47919390,0.16203491,4.62887457,2.01772822,2.12176735
-2.48224112,7.18488663,0.03973531,0.45871223,0.15092228,4.45796270,1.94866342,2.05529435
-2.47623812,6.92012055,0.03867506,0.43831733,0.14014731,4.29007143,1.88021697,1.99232613
-2.47023512,6.66505505,0.03748674,0.41821162,0.12983526,4.12751159,1.81340916,1.93375781
-2.46423212,6.42278172,0.03618283,0.39858106,0.12009595,3.97233658,1.74915191,1.88035059
-2.45822911,6.19595982,0.03477735,0.37959486,0.11102335,3.82633386,1.68824334,1.83273142
-2.45222611,5.98682732,0.03328576,0.36140601,0.10269573,3.69102997,1.63136845,1.79139900
-2.44622311,5.79722977,0.03172487,0.34415237,0.09517635,3.56770673,1.57910504,1.75673506
-2.44022011,5.62866263,0.03011267,0.32795811,0.08851460,3.45742611,1.53193366,1.72901946
-2.43421711,5.48232224,0.02846820,0.31293531,0.08274747,3.36106038,1.49025019,1.70844778
-2.42821411,5.35916007,0.02681134,0.29918553,0.07790108,3.27932455,1.45437982,1.69514978
-2.42221111,5.25993544,0.02516257,0.28680092,0.07399228,3.21280776,1.42459069,1.68920707
-2.41620810,5.18526225,0.02354280,0.27586503,0.07103018,3.16200106,1.40110616,1.69066882
-2.41020510,5.13564600,0.02197311,0.26645291,0.06901744,3.12731910,1.38411438,1.69956428
-2.40420210,5.11150864,0.02047456,0.25863063,0.06795128,3.10911434,1.37377459,1.71591125
-2.39819910,5.11319986,0.01906800,0.25245415,0.06782422,3.10768279,1.37021937,1.73972033
-2.39219610,5.14099472,0.01777391,0.24796755,0.06862441,3.12326144,1.37355310,1.77099465
-2.38619310,5.19507887,0.01661227,0.24520097,0.07033576,3.15601801,1.38384657,1.80972566
-2.38019010,5.27552362,0.01560250,0.24416809,0.07293763,3.20603456,1.40112859,1.85588574
-2.37418709,5.38225404,0.01476335,0.24486373,0.07640452,3.27328696,1.42537545,1.90941845
-2.36818409,5.51501394,0.01411295,0.24726149,0.08070545,3.35762272,1.45649934,1.97022786
-2.36218109,5.67333183,0.01366872,0.25131195,0.08580346,3.45873961,1.49433704,2.03816800
-2.35617809,5.85649182,0.01344742,0.25694141,0.09165508,3.57616782,1.53864021,2.11303387
-2.35017509,6.06351321,0.01346510,0.26405160,0.09821006,3.70925777,1.58906843,2.19455490
-2.34417209,6.29314137,0.01373705,0.27252030,0.10541129,3.85717544,1.64518607,2.28239174
-2.33816908,6.54385199,0.01427768,0.28220318,0.11319501,4.01890644,1.70646381,2.37613688
-2.33216608,6.81386924,0.01510038,0.29293666,0.12149143,4.19326907,1.77228508,2.47531896
-2.32616308,7.10119717,0.01621722,0.30454197,0.13022563,4.37893619,1.84195769,2.57941075
-2.32016008,7.40366255,0.01763862,0.31683010,0.13931885,4.57446449,1.91473000,2.68783974
-2.31415708,7.71896608,0.01937293,0.32960746,0.14868994,4.77832944,1.98981110,2.80000049
-2.30815408,8.04473817,0.02142586,0.34268215,0.15825713,4.98896322,2.06639372,2.91526740
-2.30215108,8.37859477,0.02379992,0.35587025,0.16793979,5.20479294,2.14367854,3.03300645
-2.29614807,8.71818869,0.02649374,0.36900202,0.17766018,5.42427606,2.22089839,3.15258468
-2.29014507,9.06125192,0.02950139,0.38192747,0.18734513,5.64593012,2.29734058,3.27337608
-2.28414207,9.40562533,0.03281172,0.39452112,0.19692735,5.86835426,2.37236592,3.39476300
-2.27813907,9.74927284,0.03640778,0.40668544,0.20634644,6.09024065,2.44542303,3.51613272
-2.27213607,10.09027871,0.04026628,0.41835292,0.21554948,6.31037479,2.51605683,3.63686902
-2.26613307,10.42682790,0.04435727,0.42948645,0.22449107,6.52762438,2.58391060,3.75633934
-2.26013007,10.75717104,0.04864398,0.44007798,0.23313295,6.74091784,2.64872137,3.87387856
-2.25412706,11.07957726,0.05308292,0.45014559,0.24144312,6.94921403,2.71030888,3.98877089
-2.24812406,11.39227904,0.05762421,0.45972893,0.24939447,7.15146621,2.76855900,4.10023166
-2.24212106,11.69341467,0.06221229,0.46888336,0.25696327,7.34658328,2.82340269,4.20739112
-2.23611806,11.98097413,0.06678680,0.47767326,0.26412731,7.53339234,2.87479209,4.30928231
-2.23011506,12.25275467,0.07128386,0.48616460,0.27086409,7.71060652,2.92267562,4.40483502
-2.22411206,12.50633162,0.07563755,0.49441754,0.27714911,7.87680167,2.96697401,4.49287736
-2.21810905,12.73904940,0.07978164,0.50247936,0.28295440,8.03040540,3.00755915,4.57214635
-2.21210605,12.94803614,0.08365142,0.51037820,0.28824746,8.16970083,3.04423752,4.64130794
-2.20610305,13.13024393,0.08718567,0.51811806,0.29299077,8.29284654,3.07673963,4.69898642
-2.20010005,13.28251454,0.09032860,0.52567537,0.29714179,8.39791306,3.10471665,4.74380253
-2.19409705,13.40166877,0.09303169,0.53299743,0.30065363,8.48293489,3.12774452,4.77441861
-2.18809405,13.48461552,0.09525540,0.54000275,0.30347638,8.54597587,3.14533578,4.78958884
-2.18209105,13.52847511,0.09697050,0.54658341,0.30555890,8.58520470,3.15695836,4.78821198
-2.17608804,13.53070997,0.09815923,0.55260926,0.30685116,8.59897632,3.16206048,4.76938365
-2.17008504,13.48925519,0.09881584,0.55793369,0.30730679,8.58591445,3.16009985,4.73244521
-2.16408204,13.40264071,0.09894688,0.56240070,0.30688587,8.54499015,3.15057568,4.67702630
-2.15807904,13.27009755,0.09857091,0.56585278,0.30555767,8.47559141,3.13306103,4.60307840
-2.15207604,13.09164103,0.09771773,0.56813918,0.30330311,8.37757922,3.10723382,4.51089730
-2.14607304,12.86812525,0.09642729,0.56912398,0.30011698,8.25132620,3.07290402,4.40113280
-2.14007004,12.60126477,0.09474804,0.56869360,0.29600946,8.09773505,3.03003559,4.27478499
-2.13406703,12.29362131,0.09273511,0.56676316,0.29100710,7.91823510,2.97876147,4.13318691
-2.12806403,11.94855556,0.09044821,0.56328147,0.28515304,7.71475676,2.91939070,3.97797433
-2.12206103,11.57014597,0.08794932,0.55823431,0.27850647,7.48968483,2.85240720,3.81104412
-2.11605803,11.16307851,0.08530051,0.55164576,0.27114134,7.24579302,2.77846016,3.63450319
-2.11005503,10.73251302,0.08256168,0.54357774,0.26314443,6.98616303,2.69834659,3.45061052
-2.10405203,10.28393294,0.07978858,0.53412765,0.25461283,6.71409250,2.61298722,3.26171513
-2.09804902,9.82298611,0.07703107,0.52342442,0.24565099,6.43299647,2.52339687,3.07019287
-2.09204602,9.35532452,0.07433169,0.51162318,0.23636751,6.14630769,2.43065120,2.87838499
-2.08604302,8.88645081,0.07172468,0.49889895,0.22687186,5.85738051,2.33585168,2.68854111
-2.08004002,8.42157858,0.06923537,0.48543974,0.21727115,5.56940309,2.24009054,2.50276894
-2.07403702,7.96551260,0.06687998,0.47143950,0.20766721,5.28532189,2.14441767,2.32299260
-2.06803402,7.52255348,0.06466597,0.45709123,0.19815395,5.00778144,2.04981107,2.15092077
-2.06203102,7.09643007,0.06259259,0.44258076,0.18881539,4.73908161,1.95715202,1.98802543
-2.05602801,6.69026077,0.06065189,0.42808143,0.17972412,4.48115322,1.86720633,1.83553121
-2.05002501,6.30654365,0.05882992,0.41374991,0.17094052,4.23555201,1.78061189,1.69441500
-2.04402201,5.94717367,0.05710815,0.39972337,0.16251252,4.00346985,1.69787303,1.56541474
-2.03801901,5.61348354,0.05546499,0.38611803,0.15447602,3.78576109,1.61936147,1.44904610
-2.03201601,5.30630449,0.05387730,0.37302913,0.14685583,3.58298155,1.54532322,1.34562537
-2.02601301,5.02604149,0.05232188,0.36053211,0.13966709,3.39543669,1.47589093,1.25529666
-2.02001001,4.77275801,0.05077682,0.34868505,0.13291696,3.22323571,1.41110042,1.17806157
-2.01400700,4.54626444,0.04922266,0.33753193,0.12660666,3.06634785,1.35091045,1.11380927
-2.00800400,4.34620519,0.04764334,0.32710666,0.12073349,2.92465762,1.29522442,1.06234530
-2.00200100,4.17213954,0.04602691,0.31743739,0.11529291,2.79801566,1.24391282,1.02341756
-1.99599800,4.02361210,0.04436599,0.30855108,0.11028045,2.68628290,1.19683525,0.99673802
-1.98999500,3.90020975,0.04265787,0.30047777,0.10569343,2.58936556,1.15386105,0.98199938
-1.98399200,3.80160258,0.04090452,0.29325450,0.10153233,2.50723989,1.11488744,0.97888595
-1.97798899,3.72756761,0.03911228,0.28692850,0.09780183,2.43996558,1.07985457,0.98707847
-1.97198599,3.67799486,0.03729137,0.28155954,0.09451135,2.38768773,1.04875689,1.00625313
-1.96598299,3.65287625,0.03545532,0.27722119,0.09167525,2.35062787,1.02165030,1.03607514
-1.95997999,3.65227887,0.03362019,0.27400094,0.08931250,2.32906471,0.99865499,1.07618761
-1.95397699,3.67630450,0.03180384,0.27199905,0.08744593,2.32330623,0.97995389,1.12619688
-1.94797399,3.72503821,0.03002510,0.27132618,0.08610109,2.33365464,0.96578669,1.18565549
-1.94197099,3.79848910,0.02830301,0.27209973,0.08530472,2.36036621,0.95643984,1.25404414
-1.93596798,3.89652651,0.02665602,0.27443914,0.08508294,2.40360817,0.95223288,1.33075414
-1.92996498,4.01881541,0.02510136,0.27846016,0.08545919,2.46341481,0.95350148,1.41507173
-1.92396198,4.16475442,0.02365441,0.28426834,0.08645207,2.53964504,0.96057799,1.50616575
-1.91795898,4.33341989,0.02232823,0.29195203,0.08807307,2.63194351,0.97377019,1.60307969
-1.91195598,4.52351934,0.02113314,0.30157517,0.09032439,2.73970734,0.99333903,1.70472921
-1.90595298,4.73335692,0.02007648,0.31317018,0.09319696,2.86206016,1.01947628,1.80990571
-1.89994997,4.96081322,0.01916239,0.32673136,0.09666869,2.99783508,1.05228322,1.91728644
-1.89394697,5.20334125,0.01839174,0.34220910,0.10070307,3.14556759,1.09175103,2.02545100
-1.88794397,5.45797956,0.01776221,0.35950533,0.10524833,3.30349952,1.13774425,2.13290397
-1.88194097,5.72138291,0.01726834,0.37847048,0.11023706,3.46959410,1.18998790,2.23810286
-1.87593797,5.98987019,0.01690179,0.39890224,0.11558650,3.64156257,1.24805933,2.33949053
-1.86993497,6.25948838,0.01665156,0.42054639,0.12119945,3.81690147,1.31138533,2.43553062
-1.86393197,6.52609096,0.01650440,0.44309978,0.12696587,3.99294012,1.37924508,2.52474459
-1.85792896,6.78542822,0.01644514,0.46621545,0.13276509,4.16689676,1.45077923,2.60574895
-1.85192596,7.03324660,0.01645716,0.48950994,0.13846858,4.33594183,1.52500508,2.67729083
-1.84592296,7.26539366,0.01652288,0.51257254,0.14394331,4.49726637,1.60083763,2.73828062
-1.83991996,7.47792507,0.01662424,0.53497614,0.14905532,4.64815322,1.67711601,2.78782025
-1.83391696,7.66720977,0.01674316,0.55628945,0.15367373,4.78604868,1.75263434,2.82522602
-1.82791396,7.83002939,0.01686212,0.57608993,0.15767464,4.90863199,1.82617611,2.85004505
-1.82191096,7.96366854,0.01696454,0.59397708,0.16094506,5.01388015,1.89655067,2.86206499
-1.81590795,8.06599231,0.01703528,0.60958545,0.16338652,5.10012562,1.96263036,2.86131674
-1.80990495,8.13550828,0.01706097,0.62259674,0.16491830,5.16610458,2.02338679,2.84807030
-1.80390195,8.17141056,0.01703039,0.63275057,0.16547998,5.21099392,2.07792459,2.82282420
-1.79789895,8.17360422,0.01693466,0.63985339,0.16503344,5.23443529,2.12551119,2.78628920
-1.79189595,8.14270896,0.01676747,0.64378500,0.16356398,5.23654510,2.16560099,2.73936718
-1.78589295,8.08004186,0.01652512,0.64450258,0.16108063,5.21790985,2.19785306,2.68312614
-1.77988994,7.98757959,0.01620651,0.64204179,0.15761562,5.17956676,2.22214103,2.61877242
-1.77388694,7.86790129,0.01581311,0.63651513,0.15322307,5.12297005,2.23855496,2.54762122
-1.76788394,7.72411406,0.01534872,0.62810741,0.14797689,5.04994411,2.24739464,2.47106641
-1.76188094,7.55976349,0.01481927,0.61706868,0.14196806,4.96262483,2.24915475,2.39055057
-1.75587794,7.37873221,0.01423253,0.60370486,0.13530147,4.86339139,2.24450223,2.30753603
-1.74987494,7.18513010,0.01359772,0.58836647,0.12809230,4.75479075,2.23424702,2.22347758
-1.74387194,6.98317963,0.01292515,0.57143611,0.12046229,4.63945764,2.21930727,2.13979734
-1.73786893,6.77710040,0.01222583,0.55331494,0.11253595,4.52003291,2.20067069,2.05786219
-1.73186593,6.57099668,0.01151105,0.53440908,0.10443694,4.39908334,2.17935372,1.97896392
-1.72586293,6.36875167,0.01079201,0.51511621,0.09628463,4.27902572,2.15636044,1.90430221
-1.71985993,6.17393191,0.01007948,0.49581308,0.08819117,4.16205815,2.13264294,1.83497053
-1.71385693,5.98970488,0.00938344,0.47684431,0.08025896,4.05010087,2.10906516,1.77194476
-1.70785393,5.81877217,0.00871287,0.45851293,0.07257869,3.94474876,2.08637145,1.71607451
-1.70185093,5.66331999,0.00807548,0.44107294,0.06522795,3.84723711,2.06516153,1.66807687
-1.69584792,5.52498811,0.00747763,0.42472415,0.05827044,3.75842160,2.04587247,1.62853234
-1.68984492,5.40485746,0.00692423,0.40960923,0.05175574,3.67877277,2.02876857,1.59788286
-1.68384192,5.30345596,0.00641867,0.39581323,0.04571955,3.60838485,2.01393918,1.57643149
-1.67783892,5.22078131,0.00596294,0.38336518,0.04018445,3.54699801,2.00130424,1.56434360
-1.67183592,5.15633892,0.00555766,0.37224176,0.03516097,3.49403244,1.99062697,1.56164932
-1.66583292,5.10919261,0.00520225,0.36237267,0.03064895,3.44863254,1.98153270,1.56824705
-1.65982991,5.07802529,0.00489508,0.35364738,0.02663916,3.40971872,1.97353278,1.58390780
-1.65382691,5.06120655,0.00463369,0.34592289,0.02311494,3.37604434,1.96605188,1.60828041
-1.64782391,5.05686418,0.00441499,0.33903213,0.02005393,3.34625508,1.95845746,1.64089738
-1.64182091,5.06295661,0.00423551,0.33279257,0.01742972,3.31894817,1.95008963,1.68118154
-1.63581791,5.07734347,0.00409158,0.32701475,0.01521346,3.29272888,1.94029025,1.72845355
-1.62981491,5.09785191,0.00397956,0.32151020,0.01337523,3.26626222,1.92842962,1.78194027
-1.62381191,5.12233691,0.00389602,0.31609880,0.01188529,3.23831799,1.91393009,1.84078436
-1.61780890,5.14873396,0.00383790,0.31061497,0.01071507,3.20780787,1.89628551,1.90405515
-1.61180590,5.17510343,0.00380260,0.30491287,0.00983795,3.17381369,1.87507622,1.97076092
-1.60580290,5.19966611,0.00378815,0.29887024,0.00922984,3.13560653,1.84997924,2.03986275
-1.59979990,5.22083012,0.00379313,0.29239109,0.00886946,3.09265687,1.82077392,2.11028989
-1.59379690,5.23720957,0.00381679,0.28540706,0.00873845,3.04463623,1.78734321,2.18095659
-1.58779390,5.24763562,0.00385894,0.27787774,0.00882132,2.99141124,1.74967121,2.25078000
-1.58179090,5.25116094,0.00391989,0.26978984,0.00910518,2.93303142,1.70783754,2.31869891
-1.57578789,5.24705838,0.00400038,0.26115561,0.00957932,2.86971176,1.66200943,2.38369265
-1.56978489,5.23481483,0.00410139,0.25201051,0.01023474,2.80181167,1.61243202,2.44479966
-1.56378189,5.21412112,0.00422403,0.24241035,0.01106359,2.72981159,1.55941782,2.50113484
-1.55777889,5.18485866,0.00436934,0.23242820,0.01205848,2.65428848,1.50333580,2.55190506
-1.55177589,5.14708357,0.00453815,0.22215100,0.01321196,2.57589134,1.44460062,2.59642212
-1.54577289,5.10100863,0.00473091,0.21167619,0.01451584,2.49531765,1.38366229,2.63411252
-1.53976988,5.04698363,0.00494752,0.20110851,0.01596070,2.41329134,1.32099666,2.66452363
-1.53376688,4.98547458,0.00518724,0.19055685,0.01753541,2.33054300,1.25709665,2.68732600
-1.52776388,4.91704197,0.00544856,0.18013144,0.01922686,2.24779226,1.19246420,2.70231186
-1.52176088,4.84231877,0.00572917,0.16994127,0.02101966,2.16573286,1.12760303,2.70938988
-1.51575788,4.76198854,0.00602593,0.16009179,0.02289616,2.08502007,1.06301185,2.70857692
-1.50975488,4.67676423,0.00633490,0.15068295,0.02483651,2.00626052,0.99917800,2.69998725
-1.50375188,4.58736829,0.00665142,0.14180743,0.02681894,1.93000427,0.93657137,2.68382008
-1.49774887,4.49451470,0.00697021,0.13354914,0.02882007,1.85673881,0.87563845,2.66034641
-1.49174587,4.39889357,0.00728555,0.12598196,0.03081553,1.78688490,0.81679645,2.62989608
-1.48574287,4.30115877,0.00759145,0.11916856,0.03278051,1.72079396,0.76042767,2.59284577
-1.47973987,4.20191898,0.00788185,0.11315952,0.03469048,1.65874687,0.70687399,2.54960885
-1.47373687,4.10173245,0.00815088,0.10799247,0.03652193,1.60095404,0.65643171,2.50062741
-1.46773387,4.00110544,0.00839305,0.10369152,0.03825312,1.54755662,0.60934699,2.44636691
-1.46173087,3.90049415,0.00860351,0.10026672,0.03986481,1.49862871,0.56581194,2.38731331
-1.45572786,3.80030985,0.00877826,0.09771387,0.04134090,1.45418060,0.52596174,2.32397267
-1.44972486,3.70092655,0.00891429,0.09601445,0.04266902,1.41416291,0.48987288,2.25687258
-1.44372186,3.60269062,0.00900976,0.09513586,0.04384091,1.37847161,0.45756265,2.18656494
-1.43771886,3.50593154,0.00906411,0.09503197,0.04485281,1.34695392,0.42899022,2.11362935
-1.43171586,3.41097309,0.00907809,0.09564404,0.04570552,1.31941506,0.40405909,2.03867639
-1.42571286,3.31814424,0.00905378,0.09690191,0.04640444,1.29562571,0.38262117,1.96235003
-1.41970985,3.22778909,0.00899453,0.09872566,0.04695937,1.27533031,0.36448222,1.88532856
-1.41370685,3.14027546,0.00890490,0.10102764,0.04738424,1.25825595,0.34940867,1.80832374
-1.40770385,3.05600167,0.00879051,0.10371475,0.04769664,1.24412179,0.33713552,1.73207757
-1.40170085,2.97540133,0.00865785,0.10669109,0.04791734,1.23264885,0.32737513,1.65735697
-1.39569785,2.89894615,0.00851410,0.10986079,0.04806963,1.22356995,0.31982655,1.58494616
-1.38969485,2.82714657,0.00836692,0.11313098,0.04817869,1.21663940,0.31418508,1.51563721
-1.38369185,2.76055043,0.00822421,0.11641476,0.04827092,1.21164227,0.31015167,1.45021903
-1.37768884,2.69973960,0.00809385,0.11963397,0.04837325,1.20840266,0.30744185,1.38946541
-1.37168584,2.64532458,0.00798353,0.12272187,0.04851244,1.20679060,0.30579381,1.33412241
-1.36568284,2.59793714,0.00790049,0.12562525,0.04871448,1.20672712,0.30497520,1.28489579
-1.35967984,2.55822075,0.00785133,0.12830613,0.04900397,1.20818698,0.30478861,1.24243875
-1.35367684,2.52681866,0.00784187,0.13074279,0.04940353,1.21119867,0.30507525,1.20734029
-1.34767384,2.50435959,0.00787697,0.13293012,0.04993331,1.21584138,0.30571677,1.18011449
-1.34167084,2.49144076,0.00796043,0.13487918,0.05061046,1.22223871,0.30663521,1.16119078
-1.33566783,2.48860816,0.00809488,0.13661600,0.05144868,1.23054904,0.30779101,1.15090505
-1.32966483,2.49633440,0.00828174,0.13817966,0.05245781,1.24095286,0.30917917,1.14949178
-1.32366183,2.51499415,0.00852117,0.13961965,0.05364340,1.25363716,0.31082381,1.15707689
-1.31765883,2.54483793,0.00881205,0.14099276,0.05500642,1.26877782,0.31277140,1.17367136
-1.31165583,2.58596499,0.00915202,0.14235944,0.05654289,1.28652038,0.31508299,1.19916547
-1.30565283,2.63829650,0.00953747,0.14378009,0.05824366,1.30696050,0.31782582,1.23332381
-1.29964982,2.70155029,0.00996366,0.14531119,0.06009430,1.33012499,0.32106480,1.27578116
-1.29364682,2.77521876,0.01042476,0.14700168,0.06207498,1.35595462,0.32485436,1.32603953
-1.28764382,2.85855171,0.01091394,0.14888974,0.06416062,1.38428995,0.32923094,1.38346676
-1.28164082,2.95054566,0.01142357,0.15100010,0.06632108,1.41486114,0.33420681,1.44729709
-1.27563782,3.04994114,0.01194532,0.15334207,0.06852158,1.44728281,0.33976528,1.51663435
-1.26963482,3.15522950,0.01247035,0.15590853,0.07072331,1.48105454,0.34585780,1.59045817
-1.26363182,3.26466986,0.01298951,0.15867571,0.07288421,1.51556750,0.35240297,1.66763379
-1.25762881,3.37631671,0.01349359,0.16160396,0.07495992,1.55011726,0.35928762,1.74692578
-1.25162581,3.48805816,0.01397350,0.16463949,0.07690491,1.58392237,0.36636986,1.82701592
-1.24562281,3.59766379,0.01442059,0.16771676,0.07867378,1.61614834,0.37348388,1.90652521
-1.23961981,3.70284099,0.01482681,0.17076171,0.08022256,1.64593559,0.38044635,1.98403983
-1.23361681,3.80129757,0.01518502,0.17369536,0.08151017,1.67243043,0.38706389,2.05814038
-1.22761381,3.89080839,0.01548915,0.17643767,0.08249974,1.69481735,0.39314135,2.12743385
-1.22161081,3.96928300,0.01573447,0.17891153,0.08315994,1.71235095,0.39849022,2.19058711
-1.21560780,4.03483136,0.01591765,0.18104645,0.08346613,1.72438588,0.40293690,2.24636091
-1.20960480,4.08582454,0.01603697,0.18278190,0.08340128,1.73040311,0.40633018,2.29364287
-1.20360180,4.12094738,0.01609231,0.18407000,0.08295664,1.73003110,0.40854758,2.33147833
-1.19759880,4.13924078,0.01608518,0.18487750,0.08213217,1.72306076,0.40950020,2.35909744
-1.19159580,4.14013129,0.01601867,0.18518686,0.08093658,1.70945332,0.40913590,2.37593746
-1.18559280,4.12344687,0.01589734,0.18499649,0.07938705,1.68934072,0.40744043,2.38165921
-1.17958979,4.08941785,0.01572705,0.18431999,0.07750867,1.66301860,0.40443685,2.37615676
-1.17358679,4.03866362,0.01551477,0.18318469,0.07533352,1.63093242,0.40018296,2.35956005
-1.16758379,3.97216548,0.01526832,0.18162946,0.07289960,1.59365740,0.39476726,2.33223025
-1.16158079,3.89122773,0.01499618,0.17970195,0.07024945,1.55187373,0.38830354,2.29474807
-1.15557779,3.79742876,0.01470712,0.17745551,0.06742875,1.50633828,0.38092453,2.24789569
-1.14957479,3.69256521,0.01441007,0.17494608,0.06448483,1.45785464,0.37277506,2.19263305
-1.14357179,3.57859171,0.01411380,0.17222899,0.06146515,1.40724299,0.36400512,2.13006969
-1.13756878,3.45755952,0.01382677,0.16935623,0.05841597,1.35531154,0.35476322,2.06143337
-1.13156578,3.33155670,0.01355695,0.16637404,0.05538109,1.30283078,0.34519044,1.98803681
-1.12556278,3.20265248,0.01331171,0.16332119,0.05240080,1.25051190,0.33541555,1.91124387
-1.11955978,3.07284786,0.01309778,0.16022790,0.04951112,1.19899008,0.32555130,1.83243652
-1.11355678,2.94403400,0.01292121,0.15711543,0.04674323,1.14881323,0.31569204,1.75298348
-1.10755378,2.81795936,0.01278743,0.15399643,0.04412317,1.10043622,0.30591281,1.67421164
-1.10155078,2.69620575,0.01270124,0.15087593,0.04167182,1.05422036,0.29626969,1.59738074
-1.09554777,2.58017302,0.01266695,0.14775278,0.03940501,1.01043751,0.28680132,1.52366180
-1.08954477,2.47107152,0.01268843,0.14462151,0.03733390,0.96927811,0.27753139,1.45411925
-1.08354177,2.36992110,0.01276916,0.14147444,0.03546546,0.93086193,0.26847180,1.38969691
-1.07753877,2.27755501,0.01291231,0.13830380,0.03380296,0.89525049,0.25962622,1.33120733
-1.07153577,2.19462712,0.01312075,0.13510371,0.03234662,0.86246009,0.25099365,1.27932424
-1.06553277,2.12162097,0.01339701,0.13187194,0.03109416,0.83247431,0.24257191,1.23457763
-1.05952976,2.05885899,0.01374319,0.12861124,0.03004127,0.80525506,0.23436059,1.19735102
-1.05352676,2.00651106,0.01416087,0.12533024,0.02918213,0.78075158,0.22636342,1.16788055
-1.04752376,1.96460154,0.01465092,0.12204373,0.02850964,0.75890688,0.21858987,1.14625567
-1.04152076,1.93301450,0.01521332,0.11877252,0.02801572,0.73966147,0.21105604,1.13242120
-1.03551776,1.91149740,0.01584690,0.11554270,0.02769140,0.72295443,0.20378467,1.12618095
-1.02951476,1.89966374,0.01654914,0.11238457,0.02752681,0.70872216,0.19680457,1.12720282
-1.02351176,1.89699551,0.01731592,0.10933116,0.02751113,0.69689540,0.19014944,1.13502587
-1.01750875,1.90284670,0.01814138,0.10641662,0.02763253,0.68739503,0.18385635,1.14906956
-1.01150575,1.91644889,0.01901771,0.10367454,0.02787800,0.68012758,0.17796406,1.16864549
-1.00550275,1.93692025,0.01993514,0.10113632,0.02823327,0.67498099,0.17251136,1.19297202
-0.99949975,1.96327886,0.02088191,0.09882975,0.02868280,0.67182164,0.16753554,1.22119187
-0.99349675,1.99446109,0.02184440,0.09677795,0.02920973,0.67049282,0.16307139,1.25239284
-0.98749375,2.02934531,0.02280732,0.09499859,0.02979610,0.67081554,0.15915051,1.28563129
-0.98149075,2.06678089,0.02375399,0.09350368,0.03042298,0.67259152,0.15580127,1.31995817
-0.97548774,2.10562171,0.02466677,0.09229977,0.03107087,0.67560865,0.15304926,1.35444685
-0.96948474,2.14476321,0.02552749,0.09138849,0.03172014,0.67964863,0.15091824,1.38822181
-0.96348174,2.18318136,0.02631802,0.09076763,0.03235151,0.68449634,0.14943149,1.42048727
-0.95747874,2.21997171,0.02702083,0.09043237,0.03294665,0.68995046,0.14861345,1.45055429
-0.95147574,2.25438628,0.02761956,0.09037675,0.03348884,0.69583457,0.14849128,1.47786532
-0.94547274,2.28586625,0.02809961,0.09059523,0.03396351,0.70200796,0.14909649,1.50201455
-0.93946973,2.31406802,0.02844868,0.09108405,0.03435885,0.70837519,0.15046607,1.52276312
-0.93346673,2.33888092,0.02865724,0.09184256,0.03466628,0.71489386,0.15264321,1.54004790
-0.92746373,2.36043478,0.02871886,0.09287404,0.03488084,0.72157954,0.15567725,1.55398323
-0.92146073,2.37909628,0.02863052,0.09418628,0.03500143,0.72850762,0.15962295,1.56485493
-0.91545773,2.39545360,0.02839273,0.09579152,0.03503083,0.73581141,0.16453881,1.57310664
-0.90945473,2.41028934,0.02800951,0.09770601,0.03497568,0.74367656,0.17048463,1.57931873
-0.90345173,2.42454275,0.02748829,0.09994898,0.03484612,0.75233176,0.17751821,1.58418052
-0.89744872,2.43926266,0.02683960,0.10254119,0.03465539,0.76203608,0.18569152,1.58845696
