energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-4.46923462,3.62747024,-3.85188761,0.56300503,-0.65469453,2.36981591,-2.46084888,0.27154031,-0.32813697,0.43385206,-0.44620553,0.01009199,-0.01105551,0.26107548,-0.31017885,0.05811078,-0.06496148,0.36096003,-0.39518862
-4.46323162,3.56610134,-3.79267655,0.54677526,-0.63725572,2.33567800,-2.42795378,0.26350681,-0.32064331,0.42857593,-0.43998330,0.00977084,-0.01075354,0.25220558,-0.30233393,0.05625724,-0.06315763,0.35377822,-0.38728070
-4.45722861,3.50304906,-3.72934993,0.53015050,-0.61875075,2.30007257,-2.39207761,0.25563073,-0.31272614,0.42328987,-0.43393024,0.00943080,-0.01044507,0.24354709,-0.29404416,0.05441151,-0.06129522,0.34658363,-0.37933556
-4.45122561,3.43934194,-3.66307698,0.51333792,-0.59936498,2.26373400,-2.35405045,0.24804403,-0.30452451,0.41801242,-0.42810380,0.00907203,-0.01012841,0.23519764,-0.28543323,0.05259459,-0.05940572,0.33946120,-0.37143368
-4.44522261,3.37599837,-3.59503258,0.49655240,-0.57929815,2.22738760,-2.31470307,0.24087284,-0.29618149,0.41276390,-0.42255285,0.00869530,-0.00980210,0.22724573,-0.27662612,0.05082514,-0.05751935,0.33250031,-0.36365603
-4.43921961,3.31401044,-3.52637021,0.48001192,-0.55876087,2.19173746,-2.27484666,0.23423504,-0.28784106,0.40756701,-0.41731723,0.00830204,-0.00946494,0.21977038,-0.26774638,0.04911939,-0.05566433,0.32579232,-0.35608297
-4.43321661,3.25432880,-3.45819734,0.46393286,-0.53797081,2.15745511,-2.23525474,0.22823796,-0.27964491,0.40244731,-0.41242750,0.00789422,-0.00911614,0.21284114,-0.25891381,0.04749110,-0.05386636,0.31942798,-0.34879291
-4.42721361,3.19784847,-3.39155391,0.44852532,-0.51714880,2.12516908,-2.19664776,0.22297640,-0.27172944,0.39743354,-0.40790502,0.00747436,-0.00875538,0.20651823,-0.25024240,0.04595158,-0.05214815,0.31349473,-0.34186086
-4.42121061,3.14539536,-3.32739423,0.43398867,-0.49651494,2.09545513,-2.15968059,0.21853066,-0.26422284,0.39255759,-0.40376205,0.00704540,-0.00838284,0.20085289,-0.24183862,0.04450979,-0.05052905,0.30807398,-0.33535683
-4.41520760,3.09771344,-3.26657264,0.42050725,-0.47628477,2.06882714,-2.12493294,0.21496491,-0.25724252,0.38785430,-0.40000228,0.00661058,-0.00799922,0.19588767,-0.23380020,0.04317253,-0.04902485,0.30323852,-0.32934416
-4.40920460,3.05545247,-3.20983287,0.40824633,-0.45666566,2.04572867,-2.09290277,0.21232577,-0.25089271,0.38336081,-0.39662136,0.00617339,-0.00760572,0.19165670,-0.22621515,0.04194454,-0.04764771,0.29905011,-0.32387789
-4.40320160,3.01915639,-3.15780123,0.39734848,-0.43785342,2.02652516,-2.06400244,0.21064115,-0.24526251,0.37911566,-0.39360775,0.00573738,-0.00720401,0.18818578,-0.21916123,0.04082872,-0.04640615,0.29555737,-0.31900329
-4.39719860,2.98925257,-3.11098317,0.38793027,-0.42002927,2.01149699,-2.03855756,0.20991945,-0.24042424,0.37515752,-0.39094369,0.00530613,-0.00679618,0.18549234,-0.21270566,0.03982631,-0.04530521,0.29279401,-0.31475447
-4.39119560,2.96604214,-3.06976328,0.38007942,-0.40335712,2.00083368,-2.01680802,0.21014909,-0.23643231,0.37152372,-0.38860630,0.00488309,-0.00638464,0.18358512,-0.20690511,0.03893698,-0.04434660,0.29077756,-0.31115332
-4.38519260,2.94969205,-3.03440801,0.37385261,-0.38798120,1.99462935,-1.99891122,0.21129847,-0.23332239,0.36824850,-0.38656874,0.00447150,-0.00597208,0.18246376,-0.20180585,0.03815900,-0.04352904,0.28950860,-0.30820879
-4.37918959,2.94022921,-3.00507093,0.36927372,-0.37402410,1.99288002,-1.98494677,0.21331641,-0.23111116,0.36536127,-0.38480147,0.00407430,-0.00556134,0.18211812,-0.19744401,0.03748935,-0.04284854,0.28897054,-0.30591652
-4.37318659,2.93753744,-2.98179999,0.36633297,-0.36158521,1.99548293,-1.97492271,0.21613309,-0.22979646,0.36288474,-0.38327349,0.00369410,-0.00515532,0.18252767,-0.19384593,0.03692373,-0.04229878,0.28913007,-0.30425890
-4.36718359,2.94135773,-2.96454640,0.36498668,-0.35073956,2.00223834,-1.96878265,0.21966154,-0.22935787,0.36083333,-0.38195346,0.00333309,-0.00475690,0.18366073,-0.19102842,0.03645672,-0.04187147,0.28993818,-0.30320561
-4.36118059,2.95129244,-2.95317452,0.36515805,-0.34153697,2.01285403,-1.96641359,0.22379965,-0.22975778,0.35921172,-0.38081083,0.00299303,-0.00436885,0.18547398,-0.18899900,0.03608173,-0.04155673,0.29133184,-0.30271456
-4.35517759,2.96681367,-2.94747255,0.36673872,-0.33400172,2.02695271,-1.96765418,0.22843285,-0.23094287,0.35801384,-0.37981669,0.00267522,-0.00399375,0.18791205,-0.18775616,0.03579117,-0.04134342,0.29323619,-0.30273332
-4.34917459,2.98727618,-2.94716344,0.36959144,-0.32813254,2.04408229,-1.97230302,0.23343713,-0.23284587,0.35722224,-0.37894451,0.00238052,-0.00363391,0.19090759,-0.18728930,0.03557645,-0.04121955,0.29556730,-0.30320088
-4.34317159,3.01193471,-2.95191579,0.37355353,-0.32390301,2.06372915,-1.98012694,0.23868267,-0.23538782,0.35680811,-0.37817061,0.00210936,-0.00329134,0.19438159,-0.18757884,0.03542812,-0.04117250,0.29823528,-0.30404981
-4.33716858,3.03996548,-2.96135441,0.37844141,-0.32126245,2.08533374,-1.99086873,0.24403776,-0.23848048,0.35673175,-0.37747441,0.00186174,-0.00296767,0.19824434,-0.18859603,0.03533603,-0.04118935,0.30114773,-0.30520857
-4.33116558,3.07049129,-2.97507026,0.38405586,-0.32013714,2.10830846,-2.00425457,0.24937293,-0.24202896,0.35694372,-0.37683840,0.00163731,-0.00266418,0.20239681,-0.19030290,0.03528949,-0.04125713,0.30421329,-0.30660410
-4.32516258,3.10260946,-2.99262976,0.39018796,-0.32043200,2.13205698,-2.02000059,0.25456523,-0.24593458,0.35738645,-0.37624792,0.00143540,-0.00238174,0.20673259,-0.19265215,0.03527747,-0.04136303,0.30734520,-0.30816437
-4.31915958,3.13542158,-3.01358314,0.39662563,-0.32203277,2.15599432,-2.03781883,0.25950236,-0.25009770,0.35799637,-0.37569074,0.00125507,-0.00212086,0.21114029,-0.19558714,0.03528890,-0.04149456,0.31046471,-0.30982098
-4.31315658,3.16806377,-3.03747215,0.40316027,-0.32480845,2.17956694,-2.05742234,0.26408654,-0.25442058,0.35870642,-0.37515641,0.00109514,-0.00188166,0.21550640,-0.19904203,0.03531291,-0.04163975,0.31350412,-0.31151150
-4.30715358,3.19973635,-3.06383678,0.40959361,-0.32861428,2.20227191,-2.07852952,0.26823795,-0.25881006,0.35944876,-0.37463563,0.00095429,-0.00166394,0.21971843,-0.20294212,0.03533911,-0.04178729,0.31640932,-0.31318164
-4.30115058,3.22973129,-3.09222144,0.41574411,-0.33329498,2.22367435,-2.10086780,0.27189754,-0.26318015,0.36015761,-0.37411948,0.00083109,-0.00146719,0.22366821,-0.20720449,0.03535793,-0.04192664,0.31914180,-0.31478706
-4.29514757,3.25745640,-3.12218056,0.42145293,-0.33868829,2.24342228,-2.12417662,0.27502898,-0.26745423,0.36077200,-0.37359870,0.00072403,-0.00129065,0.22725522,-0.21173887,0.03536085,-0.04204815,0.32167979,-0.31629471
-4.28914457,3.28245482,-3.15328373,0.42658899,-0.34462878,2.26125822,-2.14821002,0.27761981,-0.27156696,0.36123835,-0.37306312,0.00063162,-0.00113332,0.23038982,-0.21644897,0.03534068,-0.04214319,0.32401874,-0.31768379
-4.28314157,3.30441900,-3.18512062,0.43105299,-0.35095171,2.27702695,-2.17273879,0.27968147,-0.27546574,0.36151260,-0.37250118,0.00055237,-0.00099408,0.23299612,-0.22123398,0.03529173,-0.04220421,0.32617087,-0.31894603
-4.27713857,3.32319832,-3.21730584,0.43478005,-0.35749700,2.29067898,-2.19755249,0.28124839,-0.27911167,0.36156192,-0.37189967,0.00048488,-0.00087165,0.23501439,-0.22599057,0.03521003,-0.04222483,0.32816386,-0.32008561
-4.27113557,3.33879987,-3.24948359,0.43774096,-0.36411300,2.30226970,-2.22246123,0.28237596,-0.28248002,0.36136578,-0.37124367,0.00042781,-0.00076473,0.23640294,-0.23061502,0.03509336,-0.04219995,0.33003886,-0.32111841
-4.26513257,3.35138243,-3.28133235,0.43994184,-0.37066011,2.31195398,-2.24729751,0.28313758,-0.28556014,0.36091638,-0.37051680,0.00037998,-0.00067197,0.23713925,-0.23500567,0.03494130,-0.04212577,0.33184766,-0.32207084
-4.25912956,3.36124369,-3.31256940,0.44142222,-0.37701395,2.31997668,-2.27191799,0.28362083,-0.28835486,0.36021837,-0.36970158,0.00034033,-0.00059204,0.23722034,-0.23906547,0.03475519,-0.04199990,0.33364936,-0.32297811
-4.25312656,3.36880137,-3.34295504,0.44225163,-0.38306811,2.32665939,-2.29620519,0.28392294,-0.29087929,0.35928788,-0.36878009,0.00030795,-0.00052368,0.23666241,-0.24270455,0.03453803,-0.04182131,0.33550659,-0.32388223
-4.24712356,3.37456925,-3.37229628,0.44252480,-0.38873622,2.33238401,-2.32006905,0.28414579,-0.29315923,0.35815100,-0.36773469,0.00028210,-0.00046571,0.23549959,-0.24584271,0.03429428,-0.04159042,0.33748144,-0.32482961
-4.24112056,3.37912900,-3.40044977,0.44235568,-0.39395327,2.33757398,-2.34344817,0.28439065,-0.29522906,0.35684156,-0.36654890,0.00026223,-0.00041709,0.23378213,-0.24841177,0.03402964,-0.04130906,0.33963140,-0.32586847
-4.23511756,3.38309944,-3.42732363,0.44187065,-0.39867616,2.34267408,-2.36631064,0.28475287,-0.29712941,0.35539867,-0.36520823,0.00024796,-0.00037689,0.23157381,-0.25035751,0.03375083,-0.04098043,0.34200542,-0.32704619
-4.22911456,3.38710456,-3.45287783,0.44120114,-0.40288337,2.34812958,-2.38865410,0.28531691,-0.29890449,0.35386384,-0.36370099,0.00023909,-0.00034437,0.22894895,-0.25164131,0.03346521,-0.04060903,0.34464033,-0.32840658
-4.22311156,3.39174199,-3.47712300,0.44047604,-0.40657371,2.35436595,-2.41050504,0.28615182,-0.30059929,0.35227806,-0.36201892,0.00023563,-0.00031895,0.22598901,-0.25224117,0.03318050,-0.04020058,0.34755784,-0.32998736
-4.21710855,3.39755338,-3.50011726,0.43981437,-0.40976429,2.36176983,-2.43191699,0.28730746,-0.30225689,0.35067887,-0.36015769,0.00023779,-0.00030027,0.22277907,-0.25215225,0.03290447,-0.03976189,0.35076223,-0.33181783
-4.21110555,3.40499818,-3.52196122,0.43931849,-0.41248770,2.37067234,-2.45296762,0.28881170,-0.30391570,0.34909776,-0.35811711,0.00024598,-0.00028816,0.21940420,-0.25138671,0.03264458,-0.03930069,0.35423893,-0.33391690
-4.20510255,3.41443204,-3.54279097,0.43906822,-0.41478853,2.38133524,-2.47375460,0.29066869,-0.30560712,0.34755778,-0.35590108,0.00026083,-0.00028267,0.21594605,-0.24997301,0.03240773,-0.03882546,0.35795407,-0.33629158
-4.19909955,3.42609088,-3.56276936,0.43911624,-0.41671943,2.39394071,-2.49439035,0.29285830,-0.30735349,0.34607182,-0.35351731,0.00028316,-0.00028407,0.21247976,-0.24795455,0.03219992,-0.03834519,0.36185503,-0.33893592
-4.19309655,3.44008132,-3.58207576,0.43948490,-0.41833685,2.40858501,-2.51499571,0.29533681,-0.30916642,0.34464138,-0.35097672,0.00031405,-0.00029289,0.20907124,-0.24538776,0.03202611,-0.03786916,0.36587208,-0.34183065
-4.18709355,3.45637778,-3.60089490,0.44016473,-0.41969675,2.42527624,-2.53569285,0.29803876,-0.31104584,0.34325616,-0.34829267,0.00035480,-0.00030988,0.20577508,-0.24233975,0.03188996,-0.03740668,0.36992091,-0.34494333
-4.18109055,3.47482630,-3.61940514,0.44111461,-0.42085044,2.44393621,-2.55659757,0.30087996,-0.31297948,0.34189422,-0.34548005,0.00040691,-0.00033604,0.20263303,-0.23888559,0.03179377,-0.03696684,0.37390615,-0.34822923
-4.17508754,3.49515477,-3.63776685,0.44226369,-0.42184079,2.46440602,-2.57781150,0.30376140,-0.31494315,0.34052301,-0.34255424,0.00047215,-0.00037263,0.19967321,-0.23510534,0.03173834,-0.03655820,0.37772558,-0.35163277
-4.16908454,3.51698872,-3.65611156,0.44351489,-0.42269911,2.48645517,-2.59941446,0.30657395,-0.31690148,0.33910096,-0.33953007,0.00055247,-0.00042114,0.19690997,-0.23108103,0.03172306,-0.03618856,0.38127490,-0.35508956
-4.16308154,3.53987197,-3.67453251,0.44474989,-0.42344273,2.50979332,-2.62145752,0.30920361,-0.31880946,0.33757973,-0.33642094,0.00065004,-0.00048333,0.19434438,-0.22689358,0.03174584,-0.03586469,0.38445286,-0.35852896
-4.15707854,3.56329064,-3.69307702,0.44583514,-0.42407357,2.53408426,-2.64395695,0.31153697,-0.32061434,0.33590690,-0.33323798,0.00076721,-0.00056115,0.19196535,-0.22262006,0.03180335,-0.03559211,0.38716645,-0.36187707
-4.15107554,3.58669942,-3.71174139,0.44662889,-0.42457773,2.55896109,-2.66688967,0.31346674,-0.32225814,0.33402897,-0.32998950,0.00090643,-0.00065677,0.18975127,-0.21833109,0.03189105,-0.03537490,0.38933599,-0.36505997
-4.14507254,3.60954863,-3.73046840,0.44698858,-0.42492609,2.58404195,-2.69019030,0.31489694,-0.32368039,0.33189461,-0.32668076,0.00107028,-0.00077255,0.18767199,-0.21408877,0.03200352,-0.03521557,0.39089972,-0.36800714
-4.13906953,3.63131062,-3.74914788,0.44677840,-0.42507605,2.60894547,-2.71375008,0.31574761,-0.32482115,0.32945783,-0.32331392,0.00126134,-0.00091095,0.18569118,-0.20994505,0.03213457,-0.03511491,0.39181790,-0.37065492
-4.13306653,3.65150428,-3.76762012,0.44587656,-0.42497413,2.63330520,-2.73741780,0.31595878,-0.32562403,0.32668104,-0.31988846,0.00148213,-0.00107452,0.18376874,-0.20594068,0.03227763,-0.03507199,0.39207591,-0.37294979
-4.12706353,3.66971663,-3.78568222,0.44418196,-0.42455943,2.65678251,-2.76100276,0.31549352,-0.32603920,0.32353777,-0.31640181,0.00173504,-0.00126583,0.18186331,-0.20210468,0.03242591,-0.03508416,0.39168655,-0.37485139
-4.12106053,3.68562045,-3.80309691,0.44161990,-0.42376772,2.67907741,-2.78427968,0.31433997,-0.32602618,0.32001503,-0.31285029,0.00202220,-0.00148735,0.17993465,-0.19845444,0.03257277,-0.03514711,0.39069109,-0.37633515
-4.11505753,3.69898752,-3.81960361,0.43814658,-0.42253597,2.69993711,-2.80699536,0.31251229,-0.32555624,0.31611500,-0.30923027,0.00234540,-0.00174141,0.17794582,-0.19499630,0.03271190,-0.03525504,0.38915930,-0.37739436
-4.10905453,3.70969707,-3.83493112,0.43375228,-0.42080696,2.71916211,-2.82887690,0.31005044,-0.32461438,0.31185620,-0.30553951,0.00270592,-0.00203007,0.17586507,-0.19172664,0.03283760,-0.03540079,0.38718831,-0.37804163
-4.10305153,3.71773937,-3.84881140,0.42846299,-0.41853391,2.73660979,-2.84964120,0.30701907,-0.32320083,0.30727395,-0.30177857,0.00310448,-0.00235497,0.17366737,-0.18863329,0.03294496,-0.03557612,0.38490049,-0.37830972
-4.09704852,3.72321480,-3.86099388,0.42234049,-0.41568471,2.75219590,-2.86900522,0.30350525,-0.32133188,0.30242019,-0.29795221,0.00354105,-0.00271731,0.17133549,-0.18569734,0.03303002,-0.03577197,0.38244031,-0.37825165
-4.09104552,3.72632871,-3.87125956,0.41548101,-0.41224559,2.76589379,-2.88669687,0.29961556,-0.31904022,0.29736266,-0.29407077,0.00401482,-0.00311762,0.16886066,-0.18289501,0.03308985,-0.03597873,0.37997048,-0.37794012
-4.08504252,3.72738281,-3.87943447,0.40801243,-0.40822410,2.77773218,-2.90246578,0.29547245,-0.31637454,0.29218344,-0.29015131,0.00452405,-0.00355573,0.16624284,-0.18019973,0.03312262,-0.03618656,0.37766751,-0.37746630
-4.07903952,3.72676361,-3.88540175,0.40009027,-0.40365110,2.78779136,-2.91609387,0.29121016,-0.31339870,0.28697707,-0.28621859,0.00506600,-0.00403065,0.16349047,-0.17758406,0.03312756,-0.03638571,0.37571687,-0.37693803
-4.07303652,3.72492875,-3.88911203,0.39189268,-0.39858180,2.79619850,-2.92740504,0.28697037,-0.31019027,0.28184817,-0.28230577,0.00563695,-0.00454043,0.16061997,-0.17502163,0.03310490,-0.03656680,0.37430794,-0.37647753
-4.06703352,3.72239188,-3.89059140,0.38361465,-0.39309570,2.80312209,-2.93627367,0.28289779,-0.30683869,0.27690876,-0.27845473,0.00623212,-0.00508218,0.15765481,-0.17248874,0.03305580,-0.03672109,0.37362894,-0.37621868
-4.06103052,3.71970659,-3.88994694,0.37546165,-0.38729552,2.80876592,-2.94263161,0.27913580,-0.30344302,0.27227537,-0.27471609,0.00684574,-0.00565197,0.15462441,-0.16996583,0.03298214,-0.03684073,0.37386211,-0.37630398
-4.05502751,3.71744999,-3.88736911,0.36764302,-0.38130499,2.81336262,-2.94647318,0.27582236,-0.30010942,0.26806598,-0.27114877,0.00747112,-0.00624487,0.15156280,-0.16743850,0.03288637,-0.03691898,0.37517897,-0.37688127
-4.04902451,3.71620627,-3.88313111,0.36036529,-0.37526584,2.81716675,-2.94785805,0.27308621,-0.29694844,0.26439696,-0.26781927,0.00810073,-0.00685497,0.14850719,-0.16489831,0.03277134,-0.03695031,0.37773615,-0.37810040
-4.04302151,3.71655028,-3.87758482,0.35382570,-0.36933386,2.82044764,-2.94691160,0.27104356,-0.29407215,0.26138001,-0.26480045,0.00872639,-0.00747544,0.14549648,-0.16234312,0.03264006,-0.03693057,0.38167151,-0.38010968
-4.03701851,3.71903152,-3.87115335,0.34820610,-0.36367435,2.82348166,-2.94382269,0.26979521,-0.29159129,0.25911918,-0.26217002,0.00933943,-0.00809868,0.14256981,-0.15977714,0.03249552,-0.03685700,0.38710071,-0.38305241
-4.03101551,3.72415829,-3.86432020,0.34366730,-0.35845704,2.82654399,-2.93883875,0.26942419,-0.28961236,0.25770803,-0.26000867,0.00993092,-0.00871645,0.13976518,-0.15721065,0.03234056,-0.03672824,0.39411426,-0.38706340
-4.02501251,3.73238218,-3.85761519,0.34034413,-0.35385066,2.82989980,-2.93225816,0.26999387,-0.28823485,0.25722703,-0.25839793,0.01049188,-0.00932007,0.13711812,-0.15465940,0.03217763,-0.03654436,0.40277488,-0.39226549
-4.01900950,3.74408277,-3.85159728,0.33834129,-0.35001746,2.83379472,-2.92442005,0.27154658,-0.28754855,0.25774107,-0.25741775,0.01101360,-0.00990065,0.13466063,-0.15214376,0.03200877,-0.03630668,0.41311538,-0.39876615
-4.01300650,3.75955279,-3.84683481,0.33772993,-0.34710762,2.83844487,-2.91569181,0.27410265,-0.28763104,0.25929735,-0.25714387,0.01148782,-0.01044931,0.13242015,-0.14968770,0.03183546,-0.03601777,0.42513672,-0.40665413
-4.00700350,3.77898373,-3.84388350,0.33854518,-0.34525397,2.84402642,-2.90645452,0.27765989,-0.28854534,0.26192338,-0.25764514,0.01190700,-0.01095745,0.13041881,-0.14731757,0.03165859,-0.03568123,0.43880651,-0.41599623
-4.00100050,3.80245234,-3.84326303,0.34078458,-0.34456703,2.85066508,-2.89708694,0.28219344,-0.29033783,0.26562551,-0.25898076,0.01226458,-0.01141697,0.12867285,-0.14506085,0.03147848,-0.03530159,0.45405789,-0.42683408
-3.99499750,3.82990846,-3.84543275,0.34440744,-0.34513059,2.85842588,-2.88794859,0.28765601,-0.29303642,0.27038759,-0.26119754,0.01255514,-0.01182058,0.12719221,-0.14294480,0.03129483,-0.03488412,0.47078868,-0.43918122
-3.98899450,3.86116466,-3.85076763,0.34933514,-0.34699794,2.86730380,-2.87936248,0.29397843,-0.29664899,0.27617025,-0.26432731,0.01277458,-0.01216196,0.12598028,-0.14099518,0.03110685,-0.03443465,0.48886111,-0.45302035
-3.98299150,3.89588852,-3.85953531,0.35545242,-0.35018884,2.87721571,-2.87159844,0.30107058,-0.30116227,0.28291046,-0.26838458,0.01292021,-0.01243596,0.12503392,-0.13923499,0.03091327,-0.03395936,0.50810199,-0.46830093
-3.97698849,3.93359808,-3.87187538,0.36260954,-0.35468746,2.88799433,-2.86485766,0.30882267,-0.30654098,0.29052170,-0.27336452,0.01299082,-0.01263880,0.12434352,-0.13768339,0.03071247,-0.03346463,0.52830367,-0.48493725
-3.97098549,3.97366129,-3.88778187,0.37062540,-0.36044116,2.89938464,-2.85925935,0.31710688,-0.31272759,0.29889460,-0.27924136,0.01298670,-0.01276812,0.12389332,-0.13635466,0.03050254,-0.03295684,0.54922557,-0.50280716
-3.96498249,4.01530003,-3.90709000,0.37929152,-0.36736048,2.91104344,-2.85483010,0.32577936,-0.31964240,0.30789828,-0.28596731,0.01290960,-0.01282305,0.12366180,-0.13525749,0.03028139,-0.03244218,0.57059676,-0.52175144
-3.95897949,4.05759915,-3.92946812,0.38837679,-0.37532002,2.92254222,-2.85149676,0.33468262,-0.32718430,0.31738217,-0.29347212,0.01276260,-0.01280421,0.12362225,-0.13439435,0.03004686,-0.03192651,0.59211937,-0.54157422
-3.95297649,4.09952076,-3.95441550,0.39763297,-0.38416056,2.93337365,-2.84908323,0.34364828,-0.33523202,0.32717849,-0.30166321,0.01255000,-0.01271367,0.12374338,-0.13376116,0.02979680,-0.03141517,0.61347301,-0.56204434
-3.94697349,4.13992380,-3.98126642,0.40680073,-0.39369221,2.94296177,-2.84731145,0.35250017,-0.34364600,0.33710538,-0.31042665,0.01227714,-0.01255482,0.12399013,-0.13334719,0.02952916,-0.03091290,0.63432024,-0.58289785
-3.94097049,4.17758853,-4.00920099,0.41561620,-0.40369851,2.95067554,-2.84580689,0.36105774,-0.35227084,0.34697044,-0.31962868,0.01195022,-0.01233224,0.12432447,-0.13313520,0.02924203,-0.03042366,0.65431288,-0.60384175
-3.93496748,4.21124534,-4.03726221,0.42381772,-0.41394158,2.95584547,-2.84410815,0.36913974,-0.36093826,0.35657491,-0.32911810,0.01157606,-0.01205152,0.12470629,-0.13310177,0.02893373,-0.02995058,0.67309922,-0.62455889
-3.92896448,4.23960701,-4.06437924,0.43115270,-0.42416795,2.95778259,-2.84168072,0.37656803,-0.36947066,0.36571803,-0.33872918,0.01116190,-0.01171905,0.12509436,-0.13321793,0.02860286,-0.02949587,0.69033189,-0.64471406
-3.92296148,4.26140331,-4.08939581,0.43738434,-0.43411512,2.95579920,-2.83793390,0.38317153,-0.37768495,0.37420185,-0.34828522,0.01071518,-0.01134179,0.12544725,-0.13344988,0.02824828,-0.02906079,0.70567609,-0.66396102
-3.91695848,4.27541653,-4.11110284,0.44229797,-0.44351848,2.94923022,-2.83224061,0.38879008,-0.38539683,0.38183597,-0.35760260,0.01024335,-0.01092706,0.12572430,-0.13375992,0.02786918,-0.02864565,0.71881807,-0.68195049
-3.91095548,4.28051675,-4.12827404,0.44570685,-0.45211848,2.93745454,-2.82395882,0.39327818,-0.39242517,0.38844236,-0.36649506,0.00975369,-0.01048231,0.12588651,-0.13410752,0.02746504,-0.02824978,0.72947342,-0.69833861
-3.90495248,4.27569521,-4.13970282,0.44745717,-0.45966773,2.91991518,-2.81245384,0.39650851,-0.39859645,0.39385993,-0.37477832,0.00925317,-0.01001491,0.12589744,-0.13445039,0.02703569,-0.02787164,0.73739497,-0.71279583
-3.89894947,4.26009466,-4.14423925,0.44743213,-0.46593784,2.89613747,-2.79712039,0.39837497,-0.40374907,0.39794879,-0.38227465,0.00874833,-0.00953200,0.12572396,-0.13474567,0.02658124,-0.02750882,0.74237995,-0.72501569
-3.89294647,4.23303533,-4.14082521,0.44555492,-0.47072575,2.86574462,-2.77740344,0.39879536,-0.40773746,0.40059404,-0.38881730,0.00824523,-0.00904031,0.12533700,-0.13495100,0.02610212,-0.02715822,0.74427611,-0.73472328
-3.88694347,4.19403581,-4.12852657,0.44179054,-0.47385919,2.82846984,-2.75281691,0.39771340,-0.41043568,0.40170893,-0.39425473,0.00774938,-0.00854605,0.12471217,-0.13502567,0.02559904,-0.02681607,0.74298662,-0.74168308
-3.88094047,4.14282790,-4.10656093,0.43614637,-0.47520135,2.78416491,-2.72295946,0.39510022,-0.41174059,0.40123737,-0.39845439,0.00726575,-0.00805482,0.12383024,-0.13493158,0.02507302,-0.02647817,0.73847351,-0.74570572
-3.87493747,4.07936536,-4.07432001,0.42867159,-0.47465431,2.73280479,-2.68752691,0.39095511,-0.41157435,0.39915572,-0.40130595,0.00679878,-0.00757160,0.12267761,-0.13463410,0.02452537,-0.02613994,0.73075956,-0.74665354
-3.86893447,4.00382624,-4.03138610,0.41945543,-0.47216131,2.67448843,-2.64632063,0.38530566,-0.40988616,0.39547372,-0.40272396,0.00635245,-0.00710070,0.12124658,-0.13410282,0.02395770,-0.02579665,0.71992861,-0.74444471
-3.86293147,3.91660923,-3.97754192,0.40862430,-0.46770775,2.60943591,-2.59925212,0.37820719,-0.40665332,0.39023473,-0.40264982,0.00593031,-0.00664579,0.11953561,-0.13331220,0.02337194,-0.02544357,0.70612419,-0.73905568
-3.85692846,3.81832444,-3.91277424,0.39633821,-0.46132092,2.53798235,-2.54634361,0.36974163,-0.40188153,0.38351514,-0.40105306,0.00553562,-0.00620995,0.11754942,-0.13224195,0.02277038,-0.02507611,0.68954669,-0.73052206
-3.85092546,3.70977920,-3.83727133,0.38278625,-0.45306852,2.46056903,-2.48772504,0.36001580,-0.39560442,0.37542305,-0.39793192,0.00517138,-0.00579576,0.11529912,-0.13087739,0.02215574,-0.02469001,0.67044913,-0.71893778
-3.84492246,3.59195986,-3.75141490,0.36818169,-0.44305615,2.37773228,-2.42362796,0.34915917,-0.38788240,0.36609637,-0.39331324,0.00484048,-0.00540533,0.11280212,-0.12920964,0.02153116,-0.02428148,0.64913168,-0.70445275
-3.83891946,3.46601027,-3.65576737,0.35275667,-0.43142379,2.29009075,-2.35437682,0.33732129,-0.37880099,0.35570020,-0.38725182,0.00454574,-0.00504045,0.11008214,-0.12723571,0.02090031,-0.02384736,0.62593525,-0.68726909
-3.83291646,3.33320795,-3.55105537,0.33675679,-0.41834158,2.19833165,-2.28037833,0.32466880,-0.36846855,0.34442384,-0.37982918,0.00429000,-0.00470265,0.10716902,-0.12495852,0.02026743,-0.02338529,0.60123422,-0.66763612
-3.82691346,3.19493861,-3.43815056,0.32043566,-0.40400502,2.10319634,-2.20210971,0.31138228,-0.35701369,0.33247720,-0.37115184,0.00407620,-0.00439332,0.10409855,-0.12238683,0.01963737,-0.02289377,0.57542869,-0.64584443
-3.82091046,3.05266988,-3.31804862,0.30404968,-0.38862989,2.00546586,-2.12010616,0.29765288,-0.34458237,0.32008701,-0.36134926,0.00390741,-0.00411381,0.10091216,-0.11953514,0.01901567,-0.02237235,0.54893641,-0.62221922
-3.81490745,2.90792465,-3.19184750,0.28785306,-0.37244693,1.90594672,-2.03494853,0.28367883,-0.33133486,0.30749262,-0.35057146,0.00378685,-0.00386551,0.09765660,-0.11642362,0.01840856,-0.02182168,0.52218455,-0.59711317
-3.80890445,2.76225464,-3.06072557,0.27209324,-0.35569664,1.80545700,-1.94725121,0.26966204,-0.31744257,0.29494166,-0.33898640,0.00371789,-0.00364992,0.09438344,-0.11307791,0.01782298,-0.02124360,0.49560159,-0.57089909
