energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-3.25662831,3.21661433,1.22806000,0.24708074,0.05463000,0.83163113,0.54968591,0.78613556,1.14062065,0.00000000
-3.25062531,3.26205508,1.25961680,0.25264761,0.05661617,0.85752382,0.56078272,0.78054495,1.14386868,0.00000000
-3.24462231,3.29775671,1.28735936,0.25727841,0.05845038,0.87988939,0.57033419,0.77354411,1.14408415,0.00000000
-3.23861931,3.32263734,1.31069971,0.26087122,0.06010414,0.89827788,0.57803888,0.76510332,1.14108874,0.00000000
-3.23261631,3.33579730,1.32912579,0.26334253,0.06155006,0.91231426,0.58363516,0.75520924,1.13474362,0.00000000
-3.22661331,3.33654480,1.34221508,0.26462953,0.06276266,0.92170905,0.58690829,0.74386539,1.12495404,0.00000000
-3.22061031,3.32441470,1.34964505,0.26469176,0.06371905,0.92626601,0.58769597,0.73109211,1.11167271,0.00000000
-3.21460730,3.29917987,1.35120028,0.26351199,0.06439963,0.92588659,0.58589218,0.71692599,1.09490193,0.00000000
-3.20860430,3.26085471,1.34677598,0.26109634,0.06478871,0.92057108,0.58144906,0.70141891,1.07469435,0.00000000
-3.20260130,3.20969110,1.33637792,0.25747364,0.06487497,0.91041640,0.57437697,0.68463685,1.05115235,0.00000000
-3.19659830,3.14616713,1.32011912,0.25269410,0.06465193,0.89561085,0.56474262,0.66665837,1.02442611,0.00000000
-3.19059530,3.07096945,1.29821346,0.24682735,0.06411807,0.87642602,0.55266561,0.64757312,0.99471033,0.00000000
-3.18459230,2.98497033,1.27096683,0.23996003,0.06327702,0.85320645,0.53831340,0.62748040,0.96224004,0.00000000
-3.17858929,2.88920061,1.23876618,0.23219289,0.06213745,0.82635748,0.52189515,0.60648782,0.92728531,0.00000000
-3.17258629,2.78482001,1.20206727,0.22363776,0.06071286,0.79633201,0.50365469,0.58471017,0.89014549,0.00000000
-3.16658329,2.67308593,1.16138148,0.21441435,0.05902122,0.76361664,0.48386296,0.56226858,0.85114283,0.00000000
-3.16058029,2.55532233,1.11726246,0.20464711,0.05708452,0.72871792,0.46281026,0.53928992,0.81061596,0.00000000
-3.15457729,2.43288954,1.07029291,0.19446222,0.05492821,0.69214916,0.44079863,0.51590641,0.76891338,0.00000000
-3.14857429,2.30715623,1.02107209,0.18398482,0.05258052,0.65441835,0.41813464,0.49225541,0.72638706,0.00000000
-3.14257129,2.17947405,0.97020428,0.17333657,0.05007176,0.61601742,0.39512280,0.46847928,0.68338645,0.00000000
-3.13656828,2.05115555,0.91828840,0.16263359,0.04743365,0.57741329,0.37205972,0.44472523,0.64025293,0.00000000
-3.13056528,1.92345555,0.86590895,0.15198481,0.04469853,0.53904059,0.34922924,0.42114498,0.59731481,0.00000000
-3.12456228,1.79755602,0.81362826,0.14149063,0.04189869,0.50129635,0.32689830,0.39789419,0.55488300,0.00000000
-3.11855928,1.67455420,0.76198003,0.13124207,0.03906571,0.46453635,0.30531391,0.37513156,0.51324733,0.00000000
-3.11255628,1.55545369,0.71146392,0.12132018,0.03622985,0.42907318,0.28470070,0.35301749,0.47267352,0.00000000
-3.10655328,1.44115811,0.66254123,0.11179580,0.03341952,0.39517559,0.26525932,0.33171222,0.43340082,0.00000000
-3.10055028,1.33246676,0.61563132,0.10272950,0.03066083,0.36306911,0.24716531,0.31137357,0.39564038,0.00000000
-3.09454727,1.23007190,0.57110867,0.09417179,0.02797725,0.33293747,0.23056848,0.29215420,0.35957412,0.00000000
-3.08854427,1.13455722,0.52930050,0.08616337,0.02538932,0.30492460,0.21559251,0.27419848,0.32535431,0.00000000
-3.08254127,1.04639711,0.49048472,0.07873554,0.02291448,0.27913714,0.20233474,0.25763912,0.29310368,0.00000000
-3.07653827,0.96595656,0.45488820,0.07191063,0.02056699,0.25564690,0.19086615,0.24259363,0.26291609,0.00000000
-3.07053527,0.89349152,0.42268543,0.06570249,0.01835793,0.23449351,0.18123127,0.22916088,0.23485766,0.00000000
-3.06453227,0.82914978,0.39399735,0.06011693,0.01629528,0.21568678,0.17344822,0.21741778,0.20896850,0.00000000
-3.05852926,0.77297231,0.36889074,0.05515218,0.01438403,0.19920898,0.16750879,0.20741643,0.18526472,0.00000000
-3.05252626,0.72489546,0.34737799,0.05079943,0.01262640,0.18501681,0.16337864,0.19918179,0.16374106,0.00000000
-3.04652326,0.68475397,0.32941752,0.04704321,0.01102210,0.17304320,0.16099768,0.19271010,0.14437368,0.00000000
-3.04052026,0.65228534,0.31491489,0.04386198,0.00956857,0.16319901,0.16028082,0.18796818,0.12712336,0.00000000
-3.03451726,0.62713550,0.30372483,0.04122859,0.00826133,0.15537459,0.16111899,0.18489366,0.11193898,0.00000000
-3.02851426,0.60886630,0.29565415,0.03911090,0.00709423,0.14944136,0.16338079,0.18339630,0.09876105,0.00000000
-3.02251126,0.59696468,0.29046573,0.03747240,0.00605985,0.14525356,0.16691457,0.18336034,0.08752542,0.00000000
-3.01650825,0.59085377,0.28788348,0.03627294,0.00514974,0.14265013,0.17155123,0.18464780,0.07816692,0.00000000
-3.01050525,0.58990582,0.28759841,0.03546947,0.00435475,0.14145688,0.17710758,0.18710283,0.07062288,0.00000000
-3.00450225,0.59345670,0.28927562,0.03501691,0.00366534,0.14148894,0.18339027,0.19055676,0.06483648,0.00000000
-2.99849925,0.60082184,0.29256211,0.03486902,0.00307175,0.14255363,0.19020031,0.19483372,0.06075967,0.00000000
-2.99249625,0.61131301,0.29709525,0.03497938,0.00256428,0.14445353,0.19733792,0.19975675,0.05835571,0.00000000
-2.98649325,0.62425565,0.30251166,0.03530234,0.00213349,0.14698997,0.20460759,0.20515393,0.05760108,0.00000000
-2.98049025,0.63900587,0.30845625,0.03579396,0.00177029,0.14996662,0.21182331,0.21086432,0.05848677,0.00000000
-2.97448724,0.65496673,0.31459108,0.03641294,0.00146613,0.15319332,0.21881347,0.21674357,0.06101872,0.00000000
-2.96848424,0.67160294,0.32060381,0.03712143,0.00121303,0.15648983,0.22542542,0.22266868,0.06521750,0.00000000
-2.96248124,0.68845339,0.32621526,0.03788583,0.00100370,0.15968954,0.23152946,0.22854178,0.07111701,0.00000000
-2.95647824,0.70514078,0.33118596,0.03867734,0.00083152,0.16264287,0.23702187,0.23429277,0.07876220,0.00000000
-2.95047524,0.72137809,0.33532134,0.03947238,0.00069059,0.16522028,0.24182703,0.23988051,0.08820593,0.00000000
-2.94447224,0.73697107,0.33847526,0.04025289,0.00057569,0.16731480,0.24589837,0.24529254,0.09950478,0.00000000
-2.93846923,0.75181698,0.34055191,0.04100630,0.00048228,0.16884381,0.24921806,0.25054332,0.11271410,0.00000000
-2.93246623,0.76589913,0.34150573,0.04172536,0.00040645,0.16975016,0.25179553,0.25567099,0.12788229,0.00000000
-2.92646323,0.77927762,0.34133958,0.04240780,0.00034487,0.17000247,0.25366481,0.26073280,0.14504452,0.00000000
-2.92046023,0.79207656,0.34010112,0.04305567,0.00029475,0.16959450,0.25488075,0.26579941,0.16421609,0.00000000
-2.91445723,0.80446827,0.33787750,0.04367462,0.00025377,0.16854381,0.25551448,0.27094837,0.18538571,0.00000000
-2.90845423,0.81665525,0.33478875,0.04427295,0.00022004,0.16688950,0.25564815,0.27625712,0.20850900,0.00000000
-2.90245123,0.82885074,0.33097998,0.04486063,0.00019204,0.16468936,0.25536939,0.28179579,0.23350251,0.00000000
-2.89644822,0.84125899,0.32661289,0.04544825,0.00016853,0.16201627,0.25476564,0.28762035,0.26023865,0.00000000
-2.89044522,0.85405600,0.32185695,0.04604589,0.00014859,0.15895435,0.25391878,0.29376637,0.28854177,0.00000000
-2.88444222,0.86737205,0.31688052,0.04666217,0.00013148,0.15559462,0.25290035,0.30024383,0.31818590,0.00000000
-2.87843922,0.88127681,0.31184257,0.04730333,0.00011667,0.15203078,0.25176749,0.30703329,0.34889422,0.00000000
-2.87243622,0.89576798,0.30688508,0.04797249,0.00010377,0.14835490,0.25056000,0.31408371,0.38034062,0.00000000
-2.86643322,0.91076410,0.30212673,0.04866906,0.00009251,0.14465356,0.24929858,0.32131197,0.41215351,0.00000000
-2.86043022,0.92610212,0.29765797,0.04938853,0.00008275,0.14100433,0.24798434,0.32860444,0.44392185,0.00000000
-2.85442721,0.94153985,0.29353771,0.05012230,0.00007440,0.13747296,0.24659970,0.33582022,0.47520342,0.00000000
-2.84842421,0.95676344,0.28979188,0.05085800,0.00006750,0.13411121,0.24511045,0.34279632,0.50553515,0.00000000
-2.84242121,0.97139950,0.28641367,0.05157992,0.00006213,0.13095555,0.24346905,0.34935422,0.53444526,0.00000000
-2.83641821,0.98503148,0.28336558,0.05226973,0.00005847,0.12802671,0.24161886,0.35530783,0.56146684,0.00000000
-2.83041521,0.99721945,0.28058309,0.05290745,0.00005681,0.12533006,0.23949904,0.36047220,0.58615231,0.00000000
-2.82441221,1.00752244,0.27797960,0.05347257,0.00005751,0.12285674,0.23704997,0.36467278,0.60808836,0.00000000
-2.81840920,1.01552224,0.27545265,0.05394523,0.00006112,0.12058562,0.23421882,0.36775468,0.62691071,0.00000000
-2.81240620,1.02084751,0.27289071,0.05430759,0.00006831,0.11848573,0.23096491,0.36959154,0.64231800,0.00000000
-2.80640320,1.02319704,0.27018054,0.05454505,0.00007998,0.11651919,0.22726478,0.37009349,0.65408433,0.00000000
-2.80040020,1.02236096,0.26721454,0.05464751,0.00009731,0.11464440,0.22311643,0.36921393,0.66206982,0.00000000
-2.79439720,1.01823887,0.26389772,0.05461046,0.00012175,0.11281925,0.21854286,0.36695472,0.66622862,0.00000000
-2.78839420,1.01085398,0.26015410,0.05443583,0.00015517,0.11100435,0.21359434,0.36336955,0.66661414,0.00000000
-2.78239120,1.00036246,0.25593210,0.05413271,0.00019990,0.10916591,0.20834972,0.35856526,0.66338094,0.00000000
-2.77638819,0.98705758,0.25120875,0.05371763,0.00025882,0.10727819,0.20291635,0.35270113,0.65678344,0.00000000
-2.77038519,0.97136820,0.24599255,0.05321470,0.00033547,0.10532544,0.19742887,0.34598602,0.64717108,0.00000000
-2.76438219,0.95385167,0.24032481,0.05265532,0.00043415,0.10330322,0.19204677,0.33867350,0.63498033,0.00000000
-2.75837919,0.93518133,0.23427952,0.05207753,0.00056001,0.10121895,0.18695090,0.33105516,0.62072364,0.00000000
-2.75237619,0.91612892,0.22796175,0.05152518,0.00071922,0.09909183,0.18233895,0.32345228,0.60497563,0.00000000
-2.74637319,0.89754266,0.22150467,0.05104668,0.00091902,0.09695198,0.17842024,0.31620619,0.58835723,0.00000000
-2.74037019,0.88032166,0.21506540,0.05069357,0.00116789,0.09483909,0.17540981,0.30966759,0.57151800,0.00000000
-2.73436718,0.86538769,0.20881984,0.05051888,0.00147558,0.09280035,0.17352208,0.30418529,0.55511746,0.00000000
-2.72836418,0.85365528,0.20295677,0.05057532,0.00185324,0.09088816,0.17296442,0.30009468,0.53980596,0.00000000
-2.72236118,0.84600125,0.19767150,0.05091344,0.00231342,0.08915744,0.17393050,0.29770635,0.52620577,0.00000000
-2.71635818,0.84323475,0.19315923,0.05157974,0.00287010,0.08766288,0.17659405,0.29729519,0.51489291,0.00000000
-2.71035518,0.84606904,0.18960854,0.05261486,0.00353863,0.08645623,0.18110279,0.29909045,0.50638044,0.00000000
-2.70435218,0.85509576,0.18719517,0.05405193,0.00433562,0.08558384,0.18757309,0.30326697,0.50110372,0.00000000
-2.69834917,0.87076303,0.18607631,0.05591512,0.00527876,0.08508448,0.19608523,0.30993800,0.49940794,0.00000000
-2.69234617,0.89335779,0.18638562,0.05821838,0.00638657,0.08498774,0.20667966,0.31914977,0.50153857,0.00000000
-2.68634317,0.92299343,0.18822916,0.06096465,0.00767805,0.08531290,0.21935415,0.33087817,0.50763473,0.00000000
-2.68034017,0.95960297,0.19168223,0.06414528,0.00917224,0.08606860,0.23406216,0.34502754,0.51772591,0.00000000
-2.67433717,1.00293821,0.19678731,0.06773995,0.01088770,0.08725309,0.25071239,0.36143177,0.53173198,0.00000000
-2.66833417,1.05257495,0.20355308,0.07171698,0.01284191,0.08885528,0.26916953,0.37985770,0.54946650,0.00000000
-2.66233117,1.10792413,0.21195440,0.07603398,0.01505055,0.09085637,0.28925636,0.40001074,0.57064319,0.00000000
-2.65632816,1.16824860,0.22193338,0.08063901,0.01752677,0.09323215,0.31075697,0.42154260,0.59488542,0.00000000
-2.65032516,1.23268487,0.23340134,0.08547196,0.02028039,0.09595576,0.33342127,0.44406089,0.62173813,0.00000000
-2.64432216,1.30026915,0.24624145,0.09046638,0.02331709,0.09900077,0.35697037,0.46714030,0.65068211,0.00000000
-2.63831916,1.36996671,0.26031216,0.09555141,0.02663764,0.10234455,0.38110297,0.49033496,0.68114979,0.00000000
-2.63231616,1.44070333,0.27545107,0.10065398,0.03023710,0.10597153,0.40550231,0.51319157,0.71254218,0.00000000
-2.62631316,1.51139781,0.29147910,0.10570100,0.03410420,0.10987639,0.42984359,0.53526276,0.74424624,0.00000000
-2.62031016,1.58099406,0.30820491,0.11062159,0.03822080,0.11406673,0.45380155,0.55612032,0.77565217,0.00000000
-2.61430715,1.64849161,0.32542928,0.11534915,0.04256151,0.11856535,0.47705788,0.57536758,0.80616986,0.00000000
-2.60830415,1.71297320,0.34294948,0.11982327,0.04709352,0.12341158,0.49930835,0.59265060,0.83524398,0.00000000
-2.60230115,1.77362848,0.36056324,0.12399135,0.05177667,0.12866189,0.52026920,0.60766770,0.86236723,0.00000000
-2.59629815,1.82977263,0.37807247,0.12780979,0.05656371,0.13438931,0.53968273,0.62017692,0.88709127,0.00000000
-2.59029515,1.88085951,0.39528650,0.13124490,0.06140093,0.14068185,0.55732187,0.63000114,0.90903503,0.00000000
-2.58429215,1.92648852,0.41202481,0.13427330,0.06622895,0.14763978,0.57299351,0.63703073,0.92789020,0.00000000
-2.57828914,1.96640533,0.42811919,0.13688189,0.07098381,0.15537170,0.58654070,0.64122359,0.94342384,0.00000000
-2.57228614,2.00049644,0.44341534,0.13906738,0.07559832,0.16398975,0.59784352,0.64260280,0.95547821,0.00000000
-2.56628314,2.02877801,0.45777391,0.14083547,0.08000355,0.17360373,0.60681887,0.64125179,0.96396802,0.00000000
-2.56028014,2.05137978,0.47107105,0.14219960,0.08413053,0.18431472,0.61341913,0.63730766,0.96887536,0.00000000
-2.55427714,2.06852491,0.48319839,0.14317951,0.08791200,0.19620811,0.61762993,0.63095274,0.97024285,0.00000000
-2.54827414,2.08050695,0.49406269,0.14379957,0.09128425,0.20934657,0.61946721,0.62240503,0.96816538,0.00000000
-2.54227114,2.08766519,0.50358517,0.14408702,0.09418884,0.22376322,0.61897383,0.61190788,0.96278097,0.00000000
-2.53626813,2.09035962,0.51170052,0.14407016,0.09657433,0.23945525,0.61621583,0.59971951,0.95426132,0.00000000
-2.53026513,2.08894702,0.51835582,0.14377674,0.09839776,0.25637855,0.61127868,0.58610278,0.94280250,0.00000000
-2.52426213,2.08375908,0.52350940,0.14323232,0.09962595,0.27444347,0.60426360,0.57131573,0.92861623,0.00000000
-2.51825913,2.07508391,0.52712974,0.14245912,0.10023645,0.29351222,0.59528422,0.55560326,0.91192214,0.00000000
-2.51225613,2.06315168,0.52919440,0.14147493,0.10021829,0.31339801,0.58446356,0.53919018,0.89294120,0.00000000
-2.50625313,2.04812499,0.52968928,0.14029255,0.09957222,0.33386619,0.57193159,0.52227599,0.87189063,0.00000000
-2.50025013,2.03009443,0.52860798,0.13891945,0.09831075,0.35463747,0.55782315,0.50503137,0.84898024,0.00000000
-2.49424712,2.00907933,0.52595149,0.13735786,0.09645767,0.37539328,0.54227647,0.48759646,0.82441021,0.00000000
-2.48824412,1.98503353,0.52172814,0.13560524,0.09404738,0.39578306,0.52543211,0.47008088,0.79837028,0.00000000
-2.48224112,1.95785569,0.51595393,0.13365493,0.09112380,0.41543338,0.50743223,0.45256530,0.77103999,0.00000000
-2.47623812,1.92740342,0.50865293,0.13149723,0.08773905,0.43395849,0.48842021,0.43510427,0.74258999,0.00000000
-2.47023512,1.89351045,0.49985811,0.12912052,0.08395195,0.45097201,0.46854045,0.41773024,0.71318386,0.00000000
-2.46423212,1.85600567,0.48961216,0.12651260,0.07982629,0.46609923,0.44793819,0.40045815,0.68298050,0.00000000
-2.45822911,1.81473309,0.47796847,0.12366207,0.07542915,0.47898945,0.42675948,0.38329066,0.65213653,0.00000000
-2.45222611,1.76957148,0.46499207,0.12055963,0.07082905,0.48932793,0.40515098,0.36622334,0.62080863,0.00000000
-2.44622311,1.72045276,0.45076051,0.11719941,0.06609430,0.49684688,0.38325967,0.34924977,0.58915563,0.00000000
-2.44022011,1.66737809,0.43536451,0.11357997,0.06129136,0.50133492,0.36123252,0.33236623,0.55734009,0.00000000
-2.43421711,1.61043084,0.41890830,0.10970527,0.05648339,0.50264468,0.33921590,0.31557576,0.52552933,0.00000000
-2.42821411,1.54978593,0.40150973,0.10558524,0.05172903,0.50069807,0.31735497,0.29889149,0.49389593,0.00000000
-2.42221111,1.48571499,0.38329986,0.10123617,0.04708142,0.49548917,0.29579298,0.28233905,0.46261753,0.00000000
-2.41620810,1.41858729,0.36442221,0.09668073,0.04258740,0.48708439,0.27467051,0.26595816,0.43187613,0.00000000
-2.41020510,1.34886648,0.34503148,0.09194783,0.03828708,0.47562014,0.25412486,0.24980328,0.40185686,0.00000000
-2.40420210,1.27710333,0.32529197,0.08707205,0.03421361,0.46129795,0.23428943,0.23394350,0.37274637,0.00000000
-2.39819910,1.20392510,0.30537550,0.08209294,0.03039319,0.44437748,0.21529333,0.21846164,0.34473095,0.00000000
-2.39219610,1.13002210,0.28545917,0.07705413,0.02684534,0.42516764,0.19726129,0.20345283,0.31799442,0.00000000
-2.38619310,1.05613207,0.26572281,0.07200221,0.02358333,0.40401637,0.18031368,0.18902262,0.29271606,0.00000000
-2.38019010,0.98302349,0.24634642,0.06698563,0.02061480,0.38129949,0.16456701,0.17528471,0.26906850,0.00000000
-2.37418709,0.91147830,0.22750750,0.06205342,0.01794250,0.35740911,0.15013459,0.16235863,0.24721582,0.00000000
-2.36818409,0.84227508,0.20937870,0.05725410,0.01556509,0.33274229,0.13712753,0.15036733,0.22731180,0.00000000
-2.36218109,0.77617323,0.19212551,0.05263450,0.01347800,0.30769019,0.12565592,0.13943482,0.20949849,0.00000000
-2.35617809,0.71389889,0.17590444,0.04823875,0.01167434,0.28262828,0.11583019,0.12968406,0.19390493,0.00000000
-2.35017509,0.65613290,0.16086151,0.04410746,0.01014573,0.25790788,0.10776250,0.12123499,0.18064637,0.00000000
-2.34417209,0.60350118,0.14713124,0.04027695,0.00888311,0.23384935,0.10156806,0.11420284,0.16982350,0.00000000
-2.33816908,0.55656762,0.13483610,0.03677879,0.00787747,0.21073700,0.09736620,0.10869670,0.16152216,0.00000000
-2.33216608,0.51582944,0.12408642,0.03363940,0.00712048,0.18881582,0.09528110,0.10481827,0.15581314,0.00000000
-2.32616308,0.48171483,0.11498074,0.03087992,0.00660501,0.16829005,0.09544198,0.10266081,0.15275217,0.00000000
-2.32016008,0.45458256,0.10760652,0.02851621,0.00632551,0.14932327,0.09798254,0.10230821,0.15238009,0.00000000
-2.31415708,0.43472318,0.10204111,0.02655894,0.00627827,0.13204014,0.10303969,0.10383407,0.15472308,0.00000000
-2.30815408,0.42236131,0.09835291,0.02501391,0.00646154,0.11652917,0.11075124,0.10730082,0.15979296,0.00000000
-2.30215108,0.41765857,0.09660264,0.02388234,0.00687549,0.10284659,0.12125254,0.11275871,0.16758757,0.00000000
-2.29614807,0.42071675,0.09684443,0.02316129,0.00752206,0.09102076,0.13467221,0.12024468,0.17809103,0.00000000
-2.29014507,0.43158064,0.09912690,0.02284410,0.00840464,0.08105697,0.15112664,0.12978112,0.19127416,0.00000000
-2.28414207,0.45024035,0.10349383,0.02292079,0.00952771,0.07294232,0.17071372,0.14137447,0.20709465,0.00000000
-2.27813907,0.47663275,0.10998456,0.02337855,0.01089626,0.06665034,0.19350564,0.15501360,0.22549736,0.00000000
-2.27213607,0.51064195,0.11863390,0.02420202,0.01251522,0.06214530,0.21954125,0.17066826,0.24641440,0.00000000
-2.26613307,0.55209868,0.12947162,0.02537372,0.01438878,0.05938582,0.24881813,0.18828739,0.26976516,0.00000000
-2.26013007,0.60077889,0.14252138,0.02687430,0.01651965,0.05832783,0.28128472,0.20779758,0.29545623,0.00000000
-2.25412706,0.65640141,0.15779919,0.02868275,0.01890836,0.05892672,0.31683306,0.22910172,0.32338114,0.00000000
-2.24812406,0.71862528,0.17531149,0.03077657,0.02155248,0.06113863,0.35529247,0.25207794,0.35341998,0.00000000
-2.24212106,0.78704685,0.19505271,0.03313193,0.02444601,0.06492090,0.39642459,0.27657903,0.38543884,0.00000000
-2.23611806,0.86119725,0.21700264,0.03572374,0.02757870,0.07023179,0.43992041,0.30243241,0.41928913,0.00000000
-2.23011506,0.94054048,0.24112358,0.03852567,0.03093561,0.07702944,0.48539939,0.32944075,0.45480680,0.00000000
-2.22411206,1.02447265,0.26735741,0.04151025,0.03449668,0.08527025,0.53241133,0.35738342,0.49181144,0.00000000
-2.21810905,1.11232270,0.29562276,0.04464890,0.03823657,0.09490688,0.58044086,0.38601861,0.53010548,0.00000000
-2.21210605,1.20335500,0.32581243,0.04791196,0.04212459,0.10588584,0.62891494,0.41508644,0.56947337,0.00000000
-2.20610305,1.29677400,0.35779114,0.05126886,0.04612486,0.11814504,0.67721311,0.44431271,0.60968116,0.00000000
-2.20010005,1.39173108,0.39139381,0.05468816,0.05019667,0.13161127,0.72468044,0.47341352,0.65047628,0.00000000
-2.19409705,1.48733382,0.42642457,0.05813780,0.05429502,0.14619800,0.77064275,0.50210038,0.69158793,0.00000000
-2.18809405,1.58265730,0.46265642,0.06158530,0.05837137,0.16180341,0.81442355,0.53008589,0.73272811,0.00000000
-2.18209105,1.67675752,0.49983181,0.06499803,0.06237450,0.17830903,0.85536229,0.55708957,0.77359336,0.00000000
-2.17608804,1.76868648,0.53766410,0.06834361,0.06625161,0.19557891,0.89283289,0.58284391,0.81386751,0.00000000
-2.17008504,1.85750853,0.57584002,0.07159022,0.06994944,0.21345955,0.92626208,0.60710005,0.85322529,0.00000000
-2.16408204,1.94231754,0.61402301,0.07470710,0.07341550,0.23178069,0.95514654,0.62963320,0.89133690,0.00000000
-2.15807904,2.02225421,0.65185746,0.07766495,0.07659932,0.25035686,0.97906812,0.65024738,0.92787354,0.00000000
-2.15207604,2.09652309,0.68897376,0.08043644,0.07945371,0.26898977,0.99770651,0.66877925,0.96251370,0.00000000
-2.14607304,2.16440858,0.72499416,0.08299662,0.08193591,0.28747160,1.01084867,0.68510104,0.99495008,0.00000000
-2.14007004,2.22528944,0.75953904,0.08532345,0.08400869,0.30558889,1.01839459,0.69912229,1.02489681,0.00000000
-2.13406703,2.27865116,0.79223372,0.08739813,0.08564130,0.32312723,1.02035928,0.71079035,1.05209676,0.00000000
-2.12806403,2.32409589,0.82271548,0.08920550,0.08681022,0.33987623,1.01687060,0.72008979,1.07632860,0.00000000
-2.12206103,2.36134955,0.85064059,0.09073434,0.08749975,0.35563503,1.00816338,0.72704053,1.09741308,0.00000000
-2.11605803,2.39026582,0.87569121,0.09197755,0.08770242,0.37021776,0.99456998,0.73169500,1.11521846,0.00000000
-2.11005503,2.41082702,0.89758201,0.09293232,0.08741907,0.38345903,0.97650771,0.73413438,1.12966444,0.00000000
-2.10405203,2.42314186,0.91606616,0.09360014,0.08665885,0.39521907,0.95446396,0.73446413,1.14072457,0.00000000
-2.09804902,2.42744023,0.93094078,0.09398679,0.08543895,0.40538838,0.92897948,0.73280915,1.14842683,0.00000000
-2.09204602,2.42406525,0.94205143,0.09410214,0.08378410,0.41389170,0.90063085,0.72930864,1.15285227,0.00000000
-2.08604302,2.41346304,0.94929579,0.09395999,0.08172598,0.42069100,0.87001271,0.72411108,1.15413172,0.00000000
-2.08004002,2.39617056,0.95262618,0.09357777,0.07930246,0.42578757,0.83772068,0.71736947,1.15244075,0.00000000
-2.07403702,2.37280202,0.95205109,0.09297618,0.07655672,0.42922280,0.80433554,0.70923716,1.14799297,0.00000000
-2.06803402,2.34403441,0.94763554,0.09217881,0.07353628,0.43107780,0.77040932,0.69986423,1.14103219,0.00000000
-2.06203102,2.31059266,0.93950029,0.09121172,0.07029204,0.43147173,0.73645371,0.68939489,1.13182360,0.00000000
-2.05602801,2.27323492,0.92782000,0.09010304,0.06687727,0.43055884,0.70293109,0.67796565,1.12064468,0.00000000
-2.05002501,2.23273830,0.91282027,0.08888250,0.06334661,0.42852438,0.67024836,0.66570455,1.10777617,0.00000000
-2.04402201,2.18988570,0.89477380,0.08758102,0.05975511,0.42557937,0.63875351,0.65273121,1.09349367,0.00000000
-2.03801901,2.14545382,0.87399556,0.08623037,0.05615737,0.42195446,0.60873487,0.63915787,1.07806026,0.00000000
-2.03201601,2.10020261,0.85083726,0.08486274,0.05260670,0.41789308,0.58042267,0.62509104,1.06172060,0.00000000
-2.02601301,2.05486647,0.82568118,0.08351048,0.04915435,0.41364412,0.55399268,0.61063378,1.04469674,0.00000000
-2.02001001,2.01014705,0.79893346,0.08220577,0.04584892,0.40945433,0.52957142,0.59588836,1.02718588,0.00000000
-2.01400700,1.96670773,0.77101707,0.08098040,0.04273571,0.40556084,0.50724257,0.58095910,1.00936006,0.00000000
-2.00800400,1.92516964,0.74236457,0.07986554,0.03985629,0.40218393,0.48705399,0.56595513,0.99136774,0.00000000
-2.00200100,1.88610911,0.71341081,0.07889154,0.03724800,0.39952049,0.46902505,0.55099300,0.97333711,0.00000000
-1.99599800,1.85005622,0.68458569,0.07808781,0.03494365,0.39773826,0.45315379,0.53619870,0.95538072,0.00000000
-1.98999500,1.81749423,0.65630719,0.07748258,0.03297114,0.39697121,0.43942349,0.52170920,0.93760107,0.00000000
-1.98399200,1.78885971,0.62897476,0.07710278,0.03135322,0.39731617,0.42780849,0.50767316,0.92009672,0.00000000
-1.97798899,1.76454283,0.60296310,0.07697384,0.03010718,0.39883081,0.41827893,0.49425073,0.90296828,0.00000000
-1.97198599,1.74488771,0.57861659,0.07711948,0.02924468,0.40153314,0.41080434,0.48161250,0.88632397,0.00000000
-1.96598299,1.73019244,0.55624430,0.07756144,0.02877154,0.40540239,0.40535591,0.46993741,0.87028407,0.00000000
-1.95997999,1.72070854,0.53611572,0.07831923,0.02868751,0.41038132,0.40190754,0.45940976,0.85498398,0.00000000
-1.95397699,1.71663967,0.51845720,0.07940970,0.02898620,0.41637975,0.40043568,0.45021532,0.84057551,0.00000000
-1.94797399,1.71813935,0.50344921,0.08084672,0.02965498,0.42327913,0.40091806,0.44253668,0.82722617,0.00000000
-1.94197099,1.72530772,0.49122428,0.08264062,0.03067491,0.43093791,0.40333138,0.43654799,0.81511647,0.00000000
-1.93596798,1.73818723,0.48186571,0.08479775,0.03202088,0.43919743,0.40764837,0.43240918,0.80443513,0.00000000
-1.92996498,1.75675738,0.47540708,0.08731989,0.03366173,0.44788794,0.41383415,0.43026003,0.79537243,0.00000000
-1.92396198,1.78092868,0.47183232,0.09020364,0.03556052,0.45683464,0.42184230,0.43021415,0.78811209,0.00000000
-1.91795898,1.81053603,0.47107659,0.09343984,0.03767503,0.46586315,0.43161077,0.43235310,0.78282189,0.00000000
-1.91195598,1.84533195,0.47302768,0.09701303,0.03995827,0.47480446,0.44305790,0.43672107,0.77964362,0.00000000
-1.90595298,1.88498003,0.47752805,0.10090084,0.04235925,0.48349890,0.45607878,0.44332013,0.77868288,0.00000000
-1.89994997,1.92904907,0.48437738,0.10507365,0.04482388,0.49179912,0.47054208,0.45210633,0.77999931,0.00000000
-1.89394697,1.97700849,0.49333578,0.10949418,0.04729597,0.49957198,0.48628769,0.46298697,0.78359771,0.00000000
