energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,S_s_up,S_p_up,W_p_up,W_d_up
-3.04052026,4.97457337,0.37941592,0.95856302,0.00334090,0.18832545,0.01575124,2.31324427,1.20194038,1.64401360
-3.03451726,4.91861913,0.37621398,0.94925369,0.00333862,0.19099947,0.01474459,2.30561241,1.22075191,1.60083247
-3.02851426,4.84944531,0.37148235,0.93744149,0.00332796,0.19312861,0.01383823,2.29039925,1.23588211,1.55468264
-3.02251126,4.76755390,0.36528360,0.92309674,0.00331133,0.19464073,0.01302370,2.26778276,1.24703621,1.50601644
-3.01650825,4.67365127,0.35770666,0.90624975,0.00329204,0.19547958,0.01229589,2.23803270,1.25395183,1.45532777
-3.01050525,4.56862737,0.34886405,0.88698626,0.00327428,0.19560616,0.01165311,2.20150364,1.25640660,1.40314049
-3.00450225,4.45353533,0.33888887,0.86544244,0.00326312,0.19499977,0.01109701,2.15862845,1.25422631,1.34999752
-2.99849925,4.32957208,0.32793160,0.84179944,0.00326450,0.19365870,0.01063241,2.10991233,1.24729321,1.29645106
-2.99249625,4.19805999,0.31615686,0.81627782,0.00328515,0.19160048,0.01026709,2.05592733,1.23555395,1.24305408
-2.98649325,4.06042947,0.30374015,0.78913189,0.00333257,0.18886176,0.01001145,1.99730708,1.21902662,1.19035296
-2.98049025,3.91820185,0.29086452,0.76064408,0.00341488,0.18549766,0.00987822,1.93474133,1.19780636,1.13888123
-2.97448724,3.77297191,0.27771745,0.73111917,0.00354078,0.18158062,0.00988197,1.86896993,1.17206896,1.08915407
-2.96848424,3.62638911,0.26448764,0.70087862,0.00371933,0.17719881,0.01003866,1.80077569,1.14207209,1.04166337
-2.96248124,3.48013684,0.25136198,0.67025467,0.00395983,0.17245395,0.01036513,1.73097579,1.10815377,0.99687279
-2.95647824,3.33590886,0.23852249,0.63958432,0.00427158,0.16745867,0.01087847,1.66041135,1.07072785,0.95521284
-2.95047524,3.19538258,0.22614333,0.60920312,0.00466365,0.16233353,0.01159545,1.58993499,1.03027660,0.91707532
-2.94447224,3.06018901,0.21438792,0.57943877,0.00514461,0.15720352,0.01253175,1.52039628,0.98734038,0.88280734
-2.93846923,2.93187963,0.20340603,0.55060453,0.00572221,0.15219439,0.01370133,1.45262537,0.94250473,0.85270458
-2.93246623,2.81189084,0.19333100,0.52299259,0.00640309,0.14742880,0.01511559,1.38741507,0.89638542,0.82700410
-2.92646323,2.70150692,0.18427714,0.49686756,0.00719240,0.14302239,0.01678264,1.32550190,0.84961190,0.80587676
-2.92046023,2.60182301,0.17633717,0.47246017,0.00809347,0.13907992,0.01870654,1.26754689,0.80280991,0.78941967
-2.91445723,2.51370957,0.16958011,0.44996148,0.00910748,0.13569171,0.02088656,1.21411692,0.75658397,0.77764910
-2.90845423,2.43778022,0.16404937,0.42951786,0.01023312,0.13293037,0.02331653,1.16566749,0.71150052,0.77049438
-2.90245123,2.37436476,0.15976135,0.41122691,0.01146632,0.13084811,0.02598427,1.12252776,0.66807235,0.76779322
-2.89644822,2.32348910,0.15670456,0.39513456,0.01280005,0.12947458,0.02887119,1.08488891,0.62674518,0.76928923
-2.89044522,2.28486381,0.15483940,0.38123370,0.01422411,0.12881557,0.03195203,1.05279632,0.58788672,0.77463179
-2.88444222,2.25788246,0.15409862,0.36946423,0.01572516,0.12885247,0.03519487,1.02614647,0.55177885,0.78337899
-2.87843922,2.24163061,0.15438858,0.35971497,0.01728668,0.12954255,0.03856127,1.00468871,0.51861320,0.79500372
-2.87243622,2.23490608,0.15559126,0.35182704,0.01888921,0.13082026,0.04200681,0.98803228,0.48849007,0.80890301
-2.86643322,2.23625005,0.15756719,0.34559912,0.02051058,0.13259932,0.04548181,0.97565848,0.46142093,0.82441081
-2.86043022,2.24398859,0.16015903,0.34079406,0.02212636,0.13477566,0.04893234,0.96693764,0.43733421,0.84081363
-2.85442721,2.25628337,0.16319598,0.33714686,0.02371038,0.13723112,0.05230144,0.96115036,0.41608394,0.85736890
-2.84842421,2.27118976,0.16649869,0.33437377,0.02523534,0.13983773,0.05553071,0.95751234,0.39746101,0.87332546
-2.84242121,2.28672041,0.16988466,0.33218199,0.02667359,0.14246248,0.05856184,0.95520180,0.38120638,0.88794526
-2.83641821,2.30091170,0.17317396,0.33027982,0.02799784,0.14497243,0.06133851,0.95338830,0.36702562,0.90052576
-2.83041521,2.31189068,0.17619497,0.32838677,0.02918205,0.14723976,0.06380816,0.95126214,0.35460423,0.91042195
-2.82441221,2.31793959,0.17879006,0.32624328,0.03020220,0.14914694,0.06592383,0.94806268,0.34362304,0.91706709
-2.81840920,2.31755555,0.18082083,0.32361956,0.03103708,0.15059140,0.06764585,0.94310490,0.33377302,0.91999154
-2.81240620,2.30950287,0.18217292,0.32032346,0.03166901,0.15148983,0.06894345,0.93580284,0.32476912,0.91883852
-2.80640320,2.29285595,0.18276001,0.31620680,0.03208445,0.15178177,0.06979597,0.92568911,0.31636235,0.91337645
-2.80040020,2.26703099,0.18252688,0.31117011,0.03227445,0.15143241,0.07019393,0.91242973,0.30834997,0.90350720
-2.79439720,2.23180553,0.18145150,0.30516560,0.03223497,0.15043451,0.07013959,0.89583383,0.30058337,0.88926983
-2.78839420,2.18732483,0.17954595,0.29819820,0.03196705,0.14880924,0.06964726,0.87585788,0.29297335,0.87083984
-2.78239120,2.13409534,0.17685618,0.29032477,0.03147674,0.14660615,0.06874305,0.85260444,0.28549291,0.84852378
-2.77638819,2.07296555,0.17346060,0.28165146,0.03077492,0.14390194,0.06746435,0.82631562,0.27817736,0.82274960
-2.77038519,2.00509511,0.16946758,0.27232951,0.02987688,0.14079846,0.06585880,0.79736175,0.27112197,0.79405302
-2.76438219,1.93191391,0.16501185,0.26254943,0.02880183,0.13741969,0.06398305,0.76622578,0.26447730,0.76306058
-2.75837919,1.85507259,0.16025012,0.25253419,0.02757225,0.13390795,0.06190103,0.73348417,0.25844248,0.73046991
-2.75237619,1.77638668,0.15535583,0.24253127,0.02621310,0.13041958,0.05968217,0.69978532,0.25325673,0.69702812
-2.74637319,1.69777658,0.15051351,0.23280427,0.02475108,0.12712001,0.05739932,0.66582618,0.24918949,0.66350898
-2.74037019,1.62120556,0.14591259,0.22362410,0.02321378,0.12417855,0.05512661,0.63232827,0.24652948,0.63068977
-2.73436718,1.54861802,0.14174121,0.21526026,0.02162884,0.12176308,0.05293735,0.60001386,0.24557321,0.59932849
-2.72836418,1.48188015,0.13818001,0.20797239,0.02002325,0.12003472,0.05090189,0.56958329,0.24661322,0.57014230
-2.72236118,1.42272493,0.13539613,0.20200237,0.01842262,0.11914268,0.04908569,0.54169410,0.24992650,0.54378768
-2.71635818,1.37270304,0.13353769,0.19756731,0.01685060,0.11921950,0.04754754,0.51694278,0.25576353,0.52084299
-2.71035518,1.33314132,0.13272879,0.19485359,0.01532843,0.12037683,0.04633804,0.49584950,0.26433827,0.50179379
-2.70435218,1.30510973,0.13306533,0.19401204,0.01387455,0.12270179,0.04549839,0.47884637,0.27581949,0.48702139
-2.69834917,1.28939778,0.13461159,0.19515464,0.01250444,0.12625417,0.04505947,0.46626953,0.29032376,0.47679478
-2.69234617,1.28650104,0.13739786,0.19835262,0.01123049,0.13106448,0.04504131,0.45835495,0.30791046,0.47126618
-2.68634317,1.29661783,0.14141909,0.20363612,0.01006205,0.13713299,0.04545294,0.45523833,0.32857903,0.47047024
-2.68034017,1.31965636,0.14663470,0.21099550,0.00900558,0.14442984,0.04629257,0.45695865,0.35226858,0.47432679
-2.67433717,1.35525169,0.15296945,0.22038419,0.00806487,0.15289613,0.04754820,0.46346530,0.37886013,0.48264720
-2.66833417,1.40279224,0.16031554,0.23172298,0.00724131,0.16244619,0.04919852,0.47462844,0.40818137,0.49514391
-2.66233117,1.46145470,0.16853577,0.24490579,0.00653430,0.17297077,0.05121420,0.49025210,0.44001387,0.51144309
-2.65632816,1.53024627,0.17746781,0.25980653,0.00594159,0.18434129,0.05355943,0.51008947,0.47410259,0.53109977
-2.65032516,1.60805272,0.18692931,0.27628698,0.00545967,0.19641481,0.05619368,0.53385975,0.51016730,0.55361522
-2.64432216,1.69369042,0.19672391,0.29420518,0.00508417,0.20903972,0.05907370,0.56126581,0.54791543,0.57845584
-2.63831916,1.78596035,0.20664776,0.31342423,0.00481022,0.22206184,0.06215558,0.59201190,0.58705577,0.60507301
-2.63231616,1.88370176,0.21649651,0.33382088,0.00463274,0.23533067,0.06539683,0.62582054,0.62731233,0.63292316
-2.62631316,1.98584318,0.22607238,0.35529352,0.00454674,0.24870561,0.06875845,0.66244768,0.66843761,0.66148731
-2.62031016,2.09144819,0.23519112,0.37776922,0.00454751,0.26206168,0.07220682,0.70169544,0.71022429,0.69028927
-2.61430715,2.19975366,0.24368858,0.40120918,0.00463081,0.27529454,0.07571538,0.74342144,0.75251483,0.71891174
-2.60830415,2.31019829,0.25142649,0.42561242,0.00479291,0.28832458,0.07926595,0.78754425,0.79520796,0.74700964
-2.60230115,2.42243947,0.25829744,0.45101712,0.00503066,0.30109960,0.08284971,0.83404430,0.83826151,0.77431993
-2.59629815,2.53635730,0.26422850,0.47749951,0.00534144,0.31359615,0.08646772,0.88296000,0.88169118,0.80066749
-2.59029515,2.65204476,0.26918360,0.50517018,0.00572309,0.32581911,0.09013090,0.93437893,0.92556492,0.82596663
-2.58429215,2.76978417,0.27316433,0.53416762,0.00617380,0.33779970,0.09385952,0.98842443,0.96999295,0.85021824
-2.57828914,2.89001046,0.27620916,0.56464937,0.00669194,0.34959181,0.09768216,1.04523794,1.01511374,0.87350241
-2.57228614,3.01326288,0.27839116,0.59678088,0.00727592,0.36126678,0.10163422,1.10495788,1.06107644,0.89596713
-2.56628314,3.14012726,0.27981420,0.63072270,0.00792402,0.37290695,0.10575592,1.16769623,1.10802073,0.91781328
-2.56028014,3.27117183,0.28060783,0.66661637,0.00863425,0.38459823,0.11008997,1.23351395,1.15605510,0.93927697
-2.55427714,3.40687990,0.28092111,0.70456995,0.00940421,0.39642209,0.11467904,1.30239670,1.20523479,0.96060983
-2.54827414,3.54758341,0.28091560,0.74464373,0.01023100,0.40844743,0.11956296,1.37423247,1.25554090,0.98205855
-2.54227114,3.69340109,0.28075783,0.78683705,0.01111122,0.42072272,0.12477606,1.44879253,1.30686194,1.00384466
-2.53626813,3.84418517,0.28061172,0.83107700,0.01204097,0.43326908,0.13034448,1.52571715,1.35897925,1.02614558
-2.53026513,3.99948012,0.28063110,0.87720971,0.01301595,0.44607443,0.13628385,1.60450734,1.41155745,1.04907819
-2.52426213,4.15849634,0.28095283,0.92499478,0.01403160,0.45908935,0.14259724,1.68452360,1.46414084,1.07268566
-2.51825913,4.32010094,0.28169078,0.97410352,0.01508331,0.47222485,0.14927370,1.76499207,1.51615643,1.09692841
-2.51225613,4.48282684,0.28293089,1.02412104,0.01616668,0.48535216,0.15628723,1.84501846,1.56692372,1.12167957
-2.50625313,4.64490034,0.28472760,1.07455251,0.01727779,0.49830478,0.16359649,1.92360931,1.61567126,1.14672534
-2.50025013,4.80428632,0.28710170,1.12483324,0.01841353,0.51088255,0.17114507,1.99969987,1.66155921,1.17177018
-2.49424712,4.95874908,0.29003968,1.17434250,0.01957185,0.52285778,0.17886243,2.07218747,1.70370714,1.19644644
-2.48824412,5.10592605,0.29349470,1.22242023,0.02075203,0.53398291,0.18666545,2.13996882,1.74122560,1.22032802
-2.48224112,5.24341069,0.29738887,1.26838630,0.02195488,0.54399960,0.19446057,2.20197937,1.77325010,1.24294728
-2.47623812,5.36884046,0.30161691,1.31156110,0.02318287,0.55264851,0.20214625,2.25723291,1.79897559,1.26381413
-2.47023512,5.47998534,0.30605085,1.35128690,0.02444010,0.55967957,0.20961595,2.30485910,1.81768976,1.28243653
-2.46423212,5.57483252,0.31054564,1.38694871,0.02573224,0.56486196,0.21676123,2.34413729,1.82880346,1.29834109
-2.45822911,5.65166279,0.31494527,1.41799400,0.02706625,0.56799358,0.22347492,2.37452451,1.83187656,1.31109283
-2.45222611,5.70911516,0.31908923,1.44395012,0.02845009,0.56890927,0.22965436,2.39567639,1.82663799,1.32031310
-2.44622311,5.74623627,0.32281891,1.46443894,0.02989219,0.56748766,0.23520433,2.40745980,1.81299891,1.32569487
-2.44022011,5.76251264,0.32598375,1.47918786,0.03140090,0.56365620,0.24003980,2.40995655,1.79105839,1.32701463
-2.43421711,5.75788445,0.32844682,1.48803698,0.03298383,0.55739420,0.24408824,2.40345807,1.76110147,1.32414051
-2.42821411,5.73274051,0.33008962,1.49094208,0.03464718,0.54873379,0.24729144,2.38845134,1.72358967,1.31703641
-2.42221111,5.68789528,0.33081589,1.48797338,0.03639506,0.53775892,0.24960683,2.36559693,1.67914460,1.30576199
-2.41620810,5.62454964,0.33055442,1.47931037,0.03822882,0.52460227,0.25100823,2.33570031,1.62852571,1.29046890
-2.41020510,5.54423778,0.32926058,1.46523296,0.04014651,0.50944058,0.25148603,2.29967805,1.57260325,1.27139346
-2.40420210,5.44876338,0.32691675,1.44610952,0.04214246,0.49248838,0.25104682,2.25852061,1.51232786,1.24884640
-2.39819910,5.34012852,0.32353159,1.42238245,0.04420701,0.47399073,0.24971253,2.21325377,1.44869846,1.22320037
-2.39219610,5.22045908,0.31913821,1.39455201,0.04632646,0.45421507,0.24751913,2.16490043,1.38272979,1.19487576
-2.38619310,5.09193018,0.31379157,1.36315914,0.04848320,0.43344280,0.24451500,2.11444475,1.31542113,1.16432578
-2.38019010,4.95669534,0.30756495,1.32876814,0.05065605,0.41196075,0.24075900,2.06280027,1.24772758,1.13202137
-2.37418709,4.81682207,0.30054613,1.29194987,0.05282088,0.39005305,0.23631843,2.01078318,1.18053487,1.09843671
-2.36818409,4.67423682,0.29283306,1.25326615,0.05495131,0.36799358,0.23126688,1.95909190,1.11463862,1.06403582
-2.36218109,4.53068069,0.28452966,1.21325597,0.05701961,0.34603937,0.22568216,1.90829355,1.05072862,1.02926087
-2.35617809,4.38767749,0.27574163,1.17242391,0.05899772,0.32442500,0.21964432,1.85881742,0.98937835,0.99452242
-2.35017509,4.24651420,0.26657268,1.13123107,0.06085828,0.30335829,0.21323382,1.81095539,0.93103984,0.96019187
-2.34417209,4.10823384,0.25712131,1.09008867,0.06257564,0.28301720,0.20653005,1.76486867,0.87604347,0.92659623
-2.33816908,3.97363977,0.24747821,1.04935435,0.06412684,0.26354806,0.19960997,1.72060008,0.82460229,0.89401517
-2.33216608,3.84330997,0.23772437,1.00933102,0.06549243,0.24506496,0.19254717,1.67809081,0.77682033,0.86268019
-2.32616308,3.71761975,0.22793004,0.97026802,0.06665715,0.22765035,0.18541111,1.63720040,0.73270394,0.83277584
-2.32016008,3.59677056,0.21815439,0.93236426,0.06761033,0.21135654,0.17826675,1.59772864,0.69217546,0.80444253
-2.31415708,3.48082307,0.20844594,0.89577297,0.06834613,0.19620805,0.17117425,1.55943818,0.65508842,0.77778084
-2.30815408,3.36973226,0.19884350,0.86060761,0.06886354,0.18220464,0.16418904,1.52207658,0.62124330,0.75285683
-2.30215108,3.26338261,0.18937772,0.82694841,0.06916606,0.16932470,0.15736193,1.48539676,0.59040334,0.72970825
-2.29614807,3.16162169,0.18007292,0.79484932,0.06926129,0.15752896,0.15073931,1.44917503,0.56230953,0.70835119
-2.29014507,3.06429081,0.17094907,0.76434470,0.06916026,0.14676427,0.14436352,1.41322593,0.53669449,0.68878703
-2.28414207,2.97125156,0.16202388,0.73545567,0.06887671,0.13696730,0.13827311,1.37741370,0.51329474,0.67100944
-2.27813907,2.88240771,0.15331475,0.70819564,0.06842622,0.12806804,0.13250310,1.34165998,0.49186106,0.65501123
-2.27213607,2.79772196,0.14484049,0.68257500,0.06782543,0.11999297,0.12708525,1.30594791,0.47216697,0.64079091
-2.26613307,2.71722753,0.13662268,0.65860467,0.06709119,0.11266790,0.12204817,1.27032286,0.45401514,0.62835875
-2.26013007,2.64103482,0.12868664,0.63629855,0.06623990,0.10602030,0.11741735,1.23489011,0.43724191,0.61774227
-2.25412706,2.56933327,0.12106202,0.61567485,0.06528690,0.09998121,0.11321514,1.19980991,0.42171999,0.60899096
-2.24812406,2.50238904,0.11378284,0.59675635,0.06424610,0.09448669,0.10946055,1.16529061,0.40735951,0.60218002
-2.24212106,2.44053883,0.10688713,0.57956959,0.06312968,0.08947885,0.10616904,1.13158010,0.39410763,0.59741294
-2.23611806,2.38418028,0.10041621,0.56414330,0.06194803,0.08490641,0.10335213,1.09895633,0.38194695,0.59482285
-2.23011506,2.33375950,0.09441361,0.55050597,0.06070987,0.08072494,0.10101704,1.06771714,0.37089279,0.59457212
-2.22411206,2.28975590,0.08892371,0.53868293,0.05942236,0.07689688,0.09916623,1.03817001,0.36098962,0.59685030
-2.21810905,2.25266476,0.08399023,0.52869301,0.05809150,0.07339117,0.09779692,1.01062174,0.35230683,0.60187011
-2.21210605,2.22297792,0.07965457,0.52054496,0.05672245,0.07018280,0.09690066,0.98536859,0.34493377,0.60986121
-2.20610305,2.20116279,0.07595420,0.51423382,0.05531990,0.06725221,0.09646292,0.96268692,0.33897445,0.62106200
-2.20010005,2.18764024,0.07292101,0.50973752,0.05388846,0.06458465,0.09646279,0.94282453,0.33454176,0.63570915
-2.19409705,2.18276196,0.07057988,0.50701380,0.05243298,0.06216945,0.09687278,0.92599282,0.33175162,0.65402538
-2.18809405,2.18678777,0.06894729,0.50599772,0.05095877,0.05999942,0.09765884,0.91235999,0.33071683,0.67620557
-2.18209105,2.19986400,0.06803031,0.50659994,0.04947176,0.05807021,0.09878052,0.90204535,0.33154114,0.70240180
-2.17608804,2.22200367,0.06782570,0.50870595,0.04797857,0.05637986,0.10019143,0.89511500,0.33431350,0.73270791
-2.17008504,2.25306982,0.06831944,0.51217648,0.04648643,0.05492843,0.10183996,0.89157904,0.33910266,0.76714430
-2.16408204,2.29276293,0.06948647,0.51684903,0.04500311,0.05371773,0.10367026,0.89139050,0.34595261,0.80564392
-2.15807904,2.34061378,0.07129083,0.52254085,0.04353670,0.05275128,0.10562351,0.89444628,0.35487871,0.84804025
-2.15207604,2.39598267,0.07368614,0.52905318,0.04209543,0.05203435,0.10763951,0.90059013,0.36586507,0.89405818
-2.14607304,2.45806591,0.07661638,0.53617673,0.04068741,0.05157412,0.10965845,0.90961790,0.37886314,0.94330882
-2.14007004,2.52591012,0.08001705,0.54369836,0.03932041,0.05138001,0.11162286,0.92128492,0.39379187,0.99528877
-2.13406703,2.59843453,0.08381663,0.55140859,0.03800172,0.05146403,0.11347973,0.93531559,0.41053933,1.04938456
-2.12806403,2.67446099,0.08793832,0.55910972,0.03673798,0.05184121,0.11518261,0.95141471,0.42896601,1.10488254
-2.12206103,2.75275094,0.09230200,0.56662421,0.03553510,0.05252998,0.11669366,0.96928041,0.44890954,1.16098429
-2.11605803,2.83204800,0.09682638,0.57380282,0.03439831,0.05355254,0.11798550,0.98861795,0.47019083,1.21682735
-2.11005503,2.91112455,0.10143126,0.58053212,0.03333213,0.05493504,0.11904278,1.00915383,0.49262127,1.27151058
-2.10405203,2.98883016,0.10603982,0.58674090,0.03234053,0.05670766,0.11986343,1.03064950,0.51601061,1.32412333
-2.09804902,3.06413926,0.11058078,0.59240498,0.03142703,0.05890437,0.12045928,1.05291379,0.54017512,1.37377732
-2.09204602,3.13619568,0.11499045,0.59755025,0.03059485,0.06156247,0.12085634,1.07581325,0.56494560,1.41963960
-2.08604302,3.20435127,0.11921449,0.60225331,0.02984705,0.06472179,0.12109430,1.09927973,0.59017452,1.46096528
-2.08004002,3.26819616,0.12320926,0.60663987,0.02918658,0.06842353,0.12122554,1.12331434,0.61574209,1.49712810
-2.07403702,3.32757853,0.12694283,0.61088060,0.02861642,0.07270878,0.12131352,1.14798750,0.64156045,1.52764741
-2.06803402,3.38261226,0.13039533,0.61518466,0.02813950,0.07761667,0.12143058,1.17343458,0.66757594,1.55220985
-2.06203102,3.43367122,0.13355889,0.61979096,0.02775866,0.08318232,0.12165532,1.19984713,0.69376886,1.57068451
-2.05602801,3.48137008,0.13643689,0.62495772,0.02747650,0.08943448,0.12206961,1.22745998,0.72015096,1.58313051
-2.05002501,3.52653184,0.13904277,0.63095054,0.02729519,0.09639308,0.12275532,1.25653446,0.74676025,1.58979624
-2.04402201,3.57014342,0.14139822,0.63802979,0.02721616,0.10406677,0.12379101,1.28733878,0.77365381,1.59111017
-2.03801901,3.61330118,0.14353102,0.64643773,0.02723987,0.11245057,0.12524864,1.32012618,0.80089854,1.58766333
-2.03201601,3.65714900,0.14547257,0.65638617,0.02736543,0.12152371,0.12719050,1.35511235,0.82856064,1.58018411
-2.02601301,3.70281195,0.14725518,0.66804522,0.02759037,0.13124791,0.12966651,1.39245310,0.85669434,1.56950654
-2.02001001,3.75132914,0.14890937,0.68153381,0.02791030,0.14156613,0.13271198,1.43222381,0.88533052,1.55653344
-2.01400700,3.80358922,0.15046127,0.69691241,0.02831878,0.15240194,0.13634601,1.47440187,0.91446612,1.54219620
-2.00800400,3.86027217,0.15193030,0.71417847,0.02880712,0.16365967,0.14057050,1.51885319,0.94405493,1.52741315
-2.00200100,3.92180057,0.15332726,0.73326469,0.02936440,0.17522529,0.14536989,1.56532406,0.97400046,1.51304859
-1.99599800,3.98830322,0.15465296,0.75404040,0.02997754,0.18696812,0.15071167,1.61343870,1.00415155,1.49987436
-1.98999500,4.05959316,0.15589749,0.77631586,0.03063146,0.19874337,0.15654750,1.66270325,1.03430092,1.48853612
-1.98399200,4.13516152,0.15704020,0.79984926,0.03130942,0.21039541,0.16281504,1.71251604,1.06418719,1.47952564
-1.97798899,4.21418758,0.15805031,0.82435616,0.03199341,0.22176173,0.16944027,1.76218397,1.09350005,1.47316075
-1.97198599,4.29556484,0.15888831,0.84952072,0.03266465,0.23267740,0.17634025,1.81094421,1.12188878,1.46957362
-1.96598299,4.37794145,0.15950791,0.87500818,0.03330411,0.24297987,0.18342614,1.85799034,1.14897344,1.46870807
-1.95997999,4.45977334,0.15985849,0.90047797,0.03389312,0.25251396,0.19060634,1.90250166,1.17435847,1.47032575
-1.95397699,4.53938689,0.15988802,0.92559662,0.03441395,0.26113677,0.19778970,1.94367417,1.19764775,1.47402091
-1.94797399,4.61504817,0.15954613,0.95004996,0.03485042,0.26872230,0.20488837,1.98075167,1.21846060,1.47924279
-1.94197099,4.68503504,0.15878724,0.97355382,0.03518837,0.27516567,0.21182056,2.01305542,1.23644774,1.48532447
-1.93596798,4.74770846,0.15757366,0.99586283,0.03541612,0.28038655,0.21851267,2.04001088,1.25130638,1.49151661
-1.92996498,4.80157951,0.15587827,1.01677693,0.03552483,0.28433188,0.22490106,2.06117007,1.26279380,1.49702446
-1.92396198,4.84536895,0.15368690,1.03614518,0.03550870,0.28697755,0.23093316,2.07622867,1.27073857,1.50104611
-1.91795898,4.87805653,0.15100010,1.05386700,0.03536507,0.28832914,0.23656806,2.08503680,1.27504894,1.50281035
-1.91195598,4.89891795,0.14783429,1.06989071,0.03509439,0.28842160,0.24177640,2.08760336,1.27571803,1.50161226
-1.90595298,4.90754835,0.14422218,1.08420974,0.03470007,0.28731787,0.24653987,2.08409356,1.27282559,1.49684497
-1.89994997,4.90387147,0.14021254,1.09685673,0.03418819,0.28510664,0.25085012,2.07482015,1.26653623,1.48802630
-1.89394697,4.88813497,0.13586928,1.10789612,0.03356714,0.28189929,0.25470736,2.06022889,1.25709447,1.47481923
-1.88794397,4.86089262,0.13126982,1.11741561,0.03284719,0.27782610,0.25811867,2.04087921,1.24481666,1.45704553
-1.88194097,4.82297513,0.12650307,1.12551724,0.03203998,0.27303209,0.26109619,2.01742116,1.23008040,1.43469223
-1.87593797,4.77545142,0.12166685,1.13230841,0.03115798,0.26767249,0.26365524,1.99056997,1.21331198,1.40791104
-1.86993497,4.71958296,0.11686507,1.13789369,0.03021407,0.26190810,0.26581258,1.96107951,1.19497239,1.37701090
-1.86393197,4.65677356,0.11220473,1.14236749,0.02922096,0.25590084,0.26758485,1.92971603,1.17554251,1.34244461
-1.85792896,4.58851721,0.10779291,1.14580829,0.02819083,0.24980938,0.26898723,1.89723330,1.15550831,1.30479014
-1.85192596,4.51634648,0.10373375,1.14827450,0.02713497,0.24378532,0.27003247,1.86435033,1.13534629,1.26472789
-1.84592296,4.44178351,0.10012574,1.14980199,0.02606349,0.23796974,0.27073022,1.83173230,1.11551004,1.22301504
-1.83991996,4.36629549,0.09705921,1.15040352,0.02498514,0.23249032,0.27108677,1.79997552,1.09641805,1.18045804
-1.83391696,4.29125593,0.09461418,1.15006967,0.02390725,0.22745917,0.27110506,1.76959649,1.07844326,1.13788473
-1.82791396,4.21791264,0.09285864,1.14877124,0.02283571,0.22297108,0.27078496,1.74102529,1.06190453,1.09611694
-1.82191096,4.14736292,0.09184721,1.14646280,0.02177504,0.21910249,0.27012386,1.71460301,1.04706006,1.05594467
-1.81590795,4.08053595,0.09162023,1.14308692,0.02072853,0.21591100,0.26911732,1.69058290,1.03410296,1.01810273
-1.80990495,4.01818214,0.09220328,1.13857891,0.01969842,0.21343525,0.26775981,1.66913456,1.02315875,0.98325044
-1.80390195,3.96086889,0.09360705,1.13287163,0.01868616,0.21169538,0.26604556,1.65035074,1.01428482,0.95195491
-1.79789895,3.90898193,0.09582761,1.12590011,0.01769256,0.21069372,0.26396925,1.63425577,1.00747159,0.92467819
-1.79189595,3.86273157,0.09884691,1.11760566,0.01671809,0.21041590,0.26152665,1.62081520,1.00264540,0.90176844
-1.78589295,3.82216280,0.10263364,1.10793944,0.01576306,0.21083209,0.25871517,1.60994574,0.99967272,0.88345514
-1.77988994,3.78716864,0.10714422,1.09686534,0.01482776,0.21189853,0.25553424,1.60152514,0.99836569,0.86984812
-1.77388694,3.75750591,0.11232405,1.08436208,0.01391268,0.21355923,0.25198557,1.59540144,0.99848876,0.86094020
-1.76788394,3.73281277,0.11810887,1.07042472,0.01301854,0.21574774,0.24807329,1.59140126,0.99976628,0.85661310
-1.76188094,3.71262769,0.12442626,1.05506561,0.01214637,0.21838911,0.24380403,1.58933701,1.00189093,0.85664625
-1.75587794,3.69640932,0.13119721,1.03831489,0.01129751,0.22140197,0.23918692,1.58901279,1.00453277,0.86072799
-1.74987494,3.68355700,0.13833775,1.02022077,0.01047360,0.22470061,0.23423363,1.59022923,1.00734879,0.86846868
-1.74387194,3.67343163,0.14576067,1.00084965,0.00967651,0.22819726,0.22895838,1.59278703,1.00999282,0.87941539
-1.73786893,3.66537662,0.15337722,0.98028622,0.00890827,0.23180429,0.22337804,1.59648973,1.01212547,0.89306746
-1.73186593,3.65873867,0.16109882,0.95863365,0.00817095,0.23543653,0.21751229,1.60114561,1.01342410,0.90889262
-1.72586293,3.65288788,0.16883872,0.93601372,0.00746659,0.23901345,0.21138380,1.60656903,1.01359227,0.92634316
-1.71985993,3.64723706,0.17651369,0.91256709,0.00679709,0.24246132,0.20501854,1.61258145,1.01236867,0.94487170
-1.71385693,3.64125944,0.18404554,0.88845337,0.00616410,0.24571522,0.19844604,1.61901210,1.00953507,0.96394621
-1.70785393,3.63450455,0.19136261,0.86385099,0.00556900,0.24872084,0.19169971,1.62569859,1.00492310,0.98306383
-1.70185093,3.62661161,0.19840110,0.83895671,0.00501278,0.25143594,0.18481699,1.63248748,0.99841946,1.00176333
-1.69584792,3.61731988,0.20510628,0.81398448,0.00449605,0.25383160,0.17783951,1.63923474,0.98996957,1.01963581
-1.68984492,3.60647570,0.21143349,0.78916365,0.00401900,0.25589297,0.17081301,1.64580630,0.97957915,1.03633346
-1.68384192,3.59403558,0.21734902,0.76473623,0.00358143,0.25761963,0.16378711,1.65207844,0.96731387,1.05157633
-1.67783892,3.58006542,0.22283065,0.74095328,0.00318273,0.25902549,0.15681479,1.65793815,0.95329696,1.06515689
