energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Co_p_up,Co_d_up,Te_p_up,Te_d_up
-0.35117559,4.90449704,0.07138629,1.72256509,2.38827571,0.16447319,1.26783815,0.88498354,1.81896431,0.00000000
-0.34517259,5.08695342,0.07404929,1.79390157,2.46767144,0.17094098,1.32195154,0.90908670,1.88140073,0.00000000
-0.33916958,5.26579403,0.07666338,1.86362738,2.54421919,0.17723086,1.37492181,0.93261213,1.94263486,0.00000000
-0.33316658,5.43888747,0.07920706,1.93097364,2.61704356,0.18326515,1.42608377,0.95517691,2.00205575,0.00000000
-0.32716358,5.60406104,0.08165810,1.99517899,2.68529033,0.18896484,1.47475586,0.97639819,2.05901510,0.00000000
-0.32116058,5.75913426,0.08399359,2.05550049,2.74813801,0.19425091,1.52025327,0.99589768,2.11283846,0.00000000
-0.31515758,5.90196030,0.08618998,2.11122591,2.80481106,0.19904601,1.56190341,1.01330773,2.16284025,0.00000000
-0.30915458,6.03047483,0.08822332,2.16168741,2.85459493,0.20327623,1.59906310,1.02827903,2.20834195,0.00000000
-0.30315158,6.14275091,0.09006966,2.20627640,2.89685250,0.20687321,1.63113704,1.04048968,2.24869318,0.00000000
-0.29714857,6.23705799,0.09170551,2.24445910,2.93104165,0.20977624,1.65759672,1.04965515,2.28329446,0.00000000
-0.29114557,6.31192254,0.09310851,2.27579239,2.95673302,0.21193439,1.67799902,1.05553901,2.31162084,0.00000000
-0.28514257,6.36618754,0.09425822,2.29993922,2.97362730,0.21330867,1.69200353,1.05796347,2.33324508,0.00000000
-0.27913957,6.39906741,0.09513695,2.31668275,2.98157079,0.21387386,1.69938763,1.05681946,2.34785906,0.00000000
-0.27313657,6.41019542,0.09573069,2.32593851,2.98056837,0.21362011,1.70005849,1.05207530,2.35529231,0.00000000
-0.26713357,6.39966022,0.09602999,2.32776360,2.97079252,0.21255422,1.69406126,1.04378363,2.35552630,0.00000000
-0.26113057,6.36802883,0.09603087,2.32236227,2.95258762,0.21070025,1.68158266,1.03208575,2.34870360,0.00000000
-0.25512756,6.31635384,0.09573552,2.31008708,2.92646860,0.20809978,1.66294980,1.01721319,2.33513107,0.00000000
-0.24912456,6.24616309,0.09515293,2.29143530,2.89311339,0.20481139,1.63862379,0.99948592,2.31527664,0.00000000
-0.24312156,6.15943137,0.09429923,2.26704000,2.85334891,0.20090964,1.60918846,0.97930722,2.28975949,0.00000000
-0.23711856,6.05853402,0.09319780,2.23765602,2.80813074,0.19648331,1.57533435,0.95715510,2.25933383,0.00000000
-0.23111556,5.94618366,0.09187913,2.20414087,2.75851687,0.19163315,1.53783865,0.93357056,2.22486681,0.00000000
-0.22511256,5.82535194,0.09038025,2.16743108,2.70563635,0.18646908,1.49754184,0.90914288,2.18731142,0.00000000
-0.21910955,5.69917920,0.08874399,2.12851472,2.65065401,0.18110692,1.45532197,0.88449266,2.14767543,0.00000000
-0.21310655,5.57087526,0.08701781,2.08840100,2.59473265,0.17566487,1.41206769,0.86025304,2.10698780,0.00000000
-0.20710355,5.44361540,0.08525243,2.04808810,2.53899424,0.17025983,1.36865106,0.83704990,2.06626380,0.00000000
-0.20110055,5.32043579,0.08350025,2.00853052,2.48448190,0.16500363,1.32590142,0.81548186,2.02647057,0.00000000
-0.19509755,5.20413251,0.08181354,1.97060712,2.43212432,0.15999941,1.28458106,0.79610081,1.98849432,0.00000000
-0.18909455,5.09716842,0.08024260,1.93509138,2.38270425,0.15533832,1.24536397,0.77939374,1.95311081,0.00000000
-0.18309155,5.00159176,0.07883390,1.90262494,2.33683258,0.15109655,1.20881804,0.76576668,1.92096003,0.00000000
-0.17708854,4.91896978,0.07762832,1.87369563,2.29492907,0.14733297,1.17539170,0.75553117,1.89252620,0.00000000
-0.17108554,4.85034009,0.07665952,1.84862094,2.25721083,0.14408731,1.14540491,0.74889406,1.86812388,0.00000000
-0.16508254,4.79618177,0.07595258,1.82753768,2.22368887,0.14137914,1.11904508,0.74595084,1.84789038,0.00000000
-0.15907954,4.75640733,0.07552298,1.81039824,2.19417312,0.13920758,1.09636760,0.74668277,1.83178499,0.00000000
-0.15307654,4.73037576,0.07537593,1.79697367,2.16828544,0.13755167,1.07730081,0.75095804,1.81959460,0.00000000
-0.14707354,4.71692630,0.07550609,1.78686362,2.14548030,0.13637166,1.06165522,0.75853684,1.81094563,0.00000000
-0.14107054,4.71443131,0.07589783,1.77951254,2.12507197,0.13561085,1.04913620,0.76908022,1.80532158,0.00000000
-0.13506753,4.72086646,0.07652581,1.77423177,2.10626729,0.13519814,1.03935975,0.78216242,1.80208544,0.00000000
-0.12906453,4.73389515,0.07735608,1.77022649,2.08820234,0.13505103,1.03187063,0.79728626,1.80050614,0.00000000
-0.12306153,4.75096420,0.07834748,1.76662659,2.06998168,0.13507904,1.02616216,0.81390114,1.79978807,0.00000000
-0.11705853,4.76940696,0.07945346,1.76252026,2.05071832,0.13518743,1.02169693,0.83142294,1.79910246,0.00000000
-0.11105553,4.78654988,0.08062405,1.75698888,2.02957297,0.13528092,1.01792789,0.84925513,1.79761963,0.00000000
-0.10505253,4.79981854,0.08180807,1.74914203,2.00579075,0.13526743,1.01431889,0.86681051,1.79454100,0.00000000
-0.09904952,4.80683910,0.08295532,1.73815127,1.97873417,0.13506165,1.01036429,0.88353247,1.78912966,0.00000000
-0.09304652,4.80553123,0.08401885,1.72328121,1.94791089,0.13458820,1.00560686,0.89891539,1.78073865,0.00000000
-0.08704352,4.79418905,0.08495700,1.70391707,1.91299539,0.13378436,0.99965365,0.91252300,1.76883581,0.00000000
-0.08104052,4.77154705,0.08573522,1.67958746,1.87384371,0.13260232,0.99218913,0.92400431,1.75302460,0.00000000
-0.07503752,4.73682846,0.08632765,1.64998174,1.83050086,0.13101067,0.98298543,0.93310616,1.73305993,0.00000000
-0.06903452,4.68977430,0.08671826,1.61496138,1.78320079,0.12899533,0.97190933,0.93968211,1.70885874,0.00000000
-0.06303152,4.63065219,0.08690153,1.57456505,1.73235896,0.12655974,0.95892581,0.94369710,1.68050478,0.00000000
-0.05702851,4.56024469,0.08688277,1.52900744,1.67855813,0.12372438,0.94409809,0.94522765,1.64824762,0.00000000
-0.05102551,4.47981789,0.08667791,1.47867199,1.62252807,0.12052562,0.92758417,0.94445762,1.61249578,0.00000000
-0.04502251,4.39107172,0.08631281,1.42409810,1.56512002,0.11701413,0.90963020,0.94166960,1.57380442,0.00000000
-0.03901951,4.29607423,0.08582220,1.36596339,1.50727720,0.11325263,0.89056065,0.93723222,1.53285803,0.00000000
-0.03301651,4.19718282,0.08524825,1.30506202,1.45000255,0.10931346,0.87076602,0.93158403,1.49044868,0.00000000
-0.02701351,4.09695581,0.08463881,1.24227990,1.39432503,0.10527577,0.85068831,0.92521444,1.44745094,0.00000000
-0.02101051,3.99805816,0.08404550,1.17856806,1.34126584,0.10122267,0.83080500,0.91864278,1.40479409,0.00000000
-0.01500750,3.90316535,0.08352161,1.11491499,1.29180583,0.09723831,0.81161209,0.91239615,1.36343304,0.00000000
-0.00900450,3.81486949,0.08312002,1.05231928,1.24685528,0.09340513,0.79360687,0.90698729,1.32431879,0.00000000
-0.00300150,3.73559137,0.08289120,0.99176324,1.20722707,0.08980129,0.77727120,0.90289332,1.28836958,0.00000000
0.00300150,3.66750191,0.08288135,0.93418857,1.17361416,0.08649841,0.76305570,0.90053637,1.25644389,0.00000000
0.00900450,3.61245599,0.08313071,0.88047463,1.14657187,0.08355968,0.75136573,0.90026700,1.22931594,0.00000000
0.01500750,3.57194083,0.08367230,0.83141983,1.12650549,0.08103837,0.74254936,0.90235102,1.20765474,0.00000000
0.02101051,3.54704048,0.08453086,0.78772642,1.11366335,0.07897677,0.73688793,0.90696048,1.19200698,0.00000000
0.02701351,3.53841709,0.08572222,0.74998894,1.10813527,0.07740559,0.73458927,0.91416904,1.18278442,0.00000000
0.03301651,3.54630889,0.08725302,0.71868611,1.10985615,0.07634376,0.73578379,0.92395187,1.18025575,0.00000000
0.03901951,3.57054400,0.08912081,0.69417613,1.11861425,0.07579858,0.74052334,0.93619013,1.18454296,0.00000000
0.04502251,3.61056854,0.09131441,0.67669502,1.13406358,0.07576628,0.74878278,0.95067956,1.19562204,0.00000000
0.05102551,3.66548687,0.09381463,0.66635761,1.15573969,0.07623277,0.76046379,0.96714279,1.21332765,0.00000000
0.05702851,3.73411150,0.09659517,0.66316085,1.18307805,0.07717466,0.77540073,0.98524466,1.23736116,0.00000000
0.06303152,3.81501959,0.09962369,0.66698886,1.21543426,0.07856043,0.79336808,1.00460978,1.26730169,0.00000000
0.06903452,3.90661338,0.10286301,0.67761951,1.25210513,0.08035161,0.81408885,1.02484131,1.30261924,0.00000000
0.07503752,4.00718119,0.10627230,0.69473187,1.29235004,0.08250414,0.83724363,1.04554017,1.34268961,0.00000000
0.08104052,4.11495661,0.10980831,0.71791457,1.33541161,0.08496950,0.86247980,1.06632356,1.38681020,0.00000000
0.08704352,4.22817304,0.11342646,0.74667453,1.38053517,0.08769600,0.88942035,1.08684205,1.43421636,0.00000000
0.09304652,4.34511179,0.11708188,0.78044606,1.42698634,0.09062981,0.91767220,1.10679430,1.48409767,0.00000000
0.09904952,4.46414189,0.12073027,0.81860016,1.47406637,0.09371595,0.94683353,1.12593877,1.53561384,0.00000000
0.10505253,4.58375080,0.12432861,0.86045404,1.52112477,0.09689914,0.97650012,1.14410196,1.58790991,0.00000000
0.11105553,4.70256526,0.12783570,0.90528084,1.56756899,0.10012458,1.00627052,1.16118267,1.64013048,0.00000000
0.11705853,4.81936252,0.13121254,0.95231953,1.61287117,0.10333850,1.03575017,1.17715232,1.69143296,0.00000000
0.12306153,4.93307223,0.13442260,1.00078510,1.65657176,0.10648875,1.06455450,1.19205131,1.74099965,0.00000000
0.12906453,5.04277029,0.13743189,1.04987913,1.69828027,0.10952517,1.09231120,1.20598161,1.78804882,0.00000000
0.13506753,5.14766564,0.14020904,1.09880057,1.73767336,0.11240001,1.11866193,1.21909612,1.83184461,0.00000000
0.14107054,5.24708188,0.14272523,1.14675692,1.77449046,0.11506820,1.14326360,1.23158535,1.87170605,0.00000000
0.14707354,5.34043547,0.14495411,1.19297562,1.80852758,0.11748768,1.16578967,1.24366213,1.90701509,0.00000000
0.15307654,5.42721239,0.14687177,1.23671560,1.83962955,0.11961969,1.18593149,1.25554526,1.93722384,0.00000000
0.15907954,5.50694526,0.14845666,1.27727883,1.86768143,0.12142901,1.20340016,1.26744286,1.96186104,0.00000000
0.16508254,5.57919264,0.14968958,1.31402169,1.89259963,0.12288432,1.21792879,1.27953654,1.98053782,0.00000000
0.17108554,5.64352222,0.15055375,1.34636593,1.91432322,0.12395844,1.22927552,1.29196696,1.99295277,0.00000000
0.17708854,5.69949929,0.15103488,1.37380895,1.93280628,0.12462873,1.23722723,1.30482195,1.99889636,0.00000000
0.18309155,5.74668135,0.15112132,1.39593325,1.94801151,0.12487738,1.24160382,1.31812752,1.99825462,0.00000000
0.18909455,5.78461973,0.15080432,1.41241463,1.95990578,0.12469175,1.24226313,1.33184263,1.99101221,0.00000000
0.19509755,5.81286825,0.15007824,1.42302896,1.96845787,0.12406473,1.23910619,1.34585776,1.97725451,0.00000000
0.20110055,5.83099877,0.14894081,1.42765732,1.97363866,0.12299498,1.23208257,1.35999777,1.95716898,0.00000000
0.20710355,5.83862305,0.14739338,1.42628927,1.97542372,0.12148723,1.22119551,1.37402865,1.93104547,0.00000000
0.21310655,5.83541977,0.14544123,1.41902402,1.97379837,0.11955243,1.20650666,1.38766825,1.89927540,0.00000000
0.21910955,5.82116534,0.14309366,1.40606950,1.96876479,0.11720787,1.18813982,1.40060020,1.86234970,0.00000000
0.22511256,5.79576689,0.14036421,1.38773916,1.96035085,0.11447717,1.16628364,1.41249064,1.82085543,0.00000000
0.23111556,5.75929549,0.13727063,1.36444649,1.94862001,0.11139019,1.14119270,1.42300681,1.77547082,0.00000000
0.23711856,5.71201770,0.13383489,1.33669740,1.93368179,0.10798276,1.11318696,1.43183672,1.72695876,0.00000000
0.24312156,5.65442347,0.13008298,1.30508044,1.91570194,0.10429635,1.08264923,1.43870883,1.67615856,0.00000000
0.24912456,5.58724845,0.12604469,1.27025508,1.89491153,0.10037755,1.05002062,1.44341098,1.62397598,0.00000000
0.25512756,5.51148922,0.12175320,1.23293835,1.87161443,0.09627746,1.01579390,1.44580738,1.57137139,0.00000000
0.26113057,5.42840990,0.11724466,1.19388998,1.84619227,0.09205092,0.98050492,1.44585308,1.51934634,0.00000000
0.26713357,5.33953932,0.11255765,1.15389645,1.81910645,0.08775567,0.94472220,1.44360498,1.46892832,0.00000000
0.27313657,5.24665798,0.10773255,1.11375437,1.79089674,0.08345140,0.90903502,1.43922892,1.42115418,0.00000000
0.27913957,5.15177469,0.10281096,1.07425345,1.76217620,0.07919873,0.87404026,1.43300241,1.37705210,0.00000000
0.28514257,5.05709330,0.09783499,1.03615962,1.73362241,0.07505817,0.84032848,1.42531271,1.33762276,0.00000000
0.29114557,4.96497002,0.09284663,1.00019870,1.70596497,0.07108898,0.80846974,1.41665033,1.30381975,0.00000000
0.29714857,4.87786254,0.08788716,0.96704097,1.67996977,0.06734818,0.77899949,1.40759797,1.27652978,0.00000000
0.30315158,4.79827237,0.08299656,0.93728718,1.65642038,0.06388943,0.75240522,1.39881533,1.25655317,0.00000000
0.30915458,4.72868213,0.07821298,0.91145627,1.63609715,0.06076208,0.72911425,1.39102015,1.24458507,0.00000000
0.31515758,4.67148962,0.07357237,0.88997521,1.61975491,0.05801025,0.70948309,1.38496618,1.24119787,0.00000000
0.32116058,4.62894087,0.06910809,0.87317117,1.60809992,0.05567205,0.69378883,1.38141878,1.24682551,0.00000000
0.32716358,4.60306420,0.06485069,0.86126632,1.60176704,0.05377886,0.68222280,1.38112889,1.26175006,0.00000000
0.33316658,4.59560743,0.06082769,0.85437534,1.60129798,0.05235478,0.67488682,1.38480640,1.28609107,0.00000000
0.33916958,4.60798034,0.05706352,0.85250562,1.60712142,0.05141622,0.67179206,1.39309362,1.31979826,0.00000000
0.34517259,4.64120427,0.05357946,0.85556028,1.61953583,0.05097164,0.67286058,1.40654001,1.36264771,0.00000000
0.35117559,4.69587056,0.05039364,0.86334372,1.63869569,0.05102144,0.67792949,1.42557888,1.41424205,0.00000000
0.35717859,4.77210944,0.04752108,0.87556961,1.66460154,0.05155796,0.68675746,1.45050697,1.47401469,0.00000000
0.36318159,4.86957033,0.04497374,0.89187097,1.69709448,0.05256572,0.69903344,1.48146781,1.54123806,0.00000000
0.36918459,4.98741472,0.04276057,0.91181192,1.73585508,0.05402175,0.71438698,1.51843931,1.61503601,0.00000000
0.37518759,5.12432183,0.04088751,0.93490088,1.78040717,0.05589602,0.73239999,1.56122637,1.69439993,0.00000000
0.38119060,5.27850730,0.03935754,0.96060455,1.83012599,0.05815210,0.75261928,1.60945864,1.77820828,0.00000000
0.38719360,5.44775455,0.03817060,0.98836237,1.88425083,0.06074784,0.77456938,1.66259391,1.86524908,0.00000000
0.39319660,5.62945805,0.03732355,1.01760091,1.94190155,0.06363620,0.79776526,1.71992686,1.95424477,0.00000000
0.39919960,5.82067743,0.03681007,1.04774774,2.00209847,0.06676616,0.82172440,1.78060318,2.04387861,0.00000000
0.40520260,6.01820079,0.03662052,1.07824443,2.06378502,0.07008367,0.84597774,1.84363854,2.13282208,0.00000000
0.41120560,6.21861563,0.03674181,1.10855835,2.12585247,0.07353267,0.87007925,1.90794185,2.21976223,0.00000000
0.41720860,6.41838508,0.03715725,1.13819287,2.18716582,0.07705613,0.89361389,1.97234208,2.30342845,0.00000000
0.42321161,6.61392738,0.03784648,1.16669596,2.24659019,0.08059709,0.91620366,2.03561765,2.38261775,0.00000000
0.42921461,6.80169621,0.03878535,1.19366696,2.30301685,0.08409970,0.93751186,2.09652743,2.45621783,0.00000000
0.43521761,6.97825961,0.03994592,1.21876150,2.35538811,0.08751020,0.95724549,2.15384230,2.52322763,0.00000000
0.44122061,7.14037526,0.04129657,1.24169472,2.40272058,0.09077785,0.97515603,2.20637621,2.58277448,0.00000000
0.44722361,7.28506011,0.04280217,1.26224281,2.44412595,0.09385581,0.99103875,2.25301571,2.63412798,0.00000000
0.45322661,7.40965263,0.04442439,1.28024307,2.47882907,0.09670190,1.00473093,2.29274700,2.67671003,0.00000000
0.45922961,7.51186618,0.04612214,1.29559268,2.50618280,0.09927925,1.01610919,2.32467981,2.71010120,0.00000000
0.46523262,7.58983246,0.04785218,1.30824640,2.52567953,0.10155688,1.02508641,2.34806739,2.73404343,0.00000000
0.47123562,7.64213422,0.04956977,1.31821328,2.53695913,0.10351008,1.03160840,2.36232220,2.74843918,0.00000000
0.47723862,7.66782682,0.05122958,1.32555270,2.53981336,0.10512073,1.03565065,2.36702711,2.75334742,0.00000000
0.48324162,7.66644869,0.05278657,1.33036967,2.53418688,0.10637738,1.03721537,2.36194194,2.74897658,0.00000000
0.48924462,7.63802064,0.05419706,1.33280967,2.52017485,0.10727528,1.03632894,2.34700548,2.73567498,0.00000000
0.49524762,7.58303480,0.05541974,1.33305288,2.49801747,0.10781620,1.03303980,2.32233328,2.71391905,0.00000000
0.50125063,7.50243361,0.05641679,1.33130798,2.46809162,0.10800813,1.02741671,2.28821151,2.68429957,0.00000000
0.50725363,7.39757990,0.05715482,1.32780543,2.43089999,0.10786480,1.01954747,2.24508739,2.64750654,0.00000000
0.51325663,7.27021899,0.05760590,1.32279030,2.38705786,0.10740516,1.00953764,2.19355658,2.60431278,0.00000000
0.51925963,7.12243394,0.05774829,1.31651467,2.33727808,0.10665263,0.99750947,2.13434820,2.55555672,0.00000000
0.52526263,6.95659522,0.05756713,1.30922971,2.28235441,0.10563431,0.98360058,2.06830794,2.50212470,0.00000000
0.53126563,6.77530613,0.05705482,1.30117753,2.22314384,0.10438018,0.96796235,1.99637966,2.44493302,0.00000000
0.53726863,6.58134527,0.05621131,1.29258317,2.16054803,0.10292211,0.95075796,1.91958618,2.38491023,0.00000000
0.54327164,6.37760766,0.05504398,1.28364680,2.09549463,0.10129298,0.93215991,1.83900941,2.32297988,0.00000000
0.54927464,6.16704585,0.05356742,1.27453664,2.02891865,0.09952576,0.91234721,1.75577053,2.26004418,0.00000000
0.55527764,5.95261248,0.05180291,1.26538291,1.96174443,0.09765266,0.89150210,1.67101023,2.19696881,0.00000000
0.56128064,5.73720573,0.04977766,1.25627319,1.89486873,0.09570437,0.86980661,1.58586953,2.13456948,0.00000000
0.56728364,5.52361898,0.04752394,1.24724956,1.82914520,0.09370935,0.84743911,1.50147142,2.07360022,0.00000000
0.57328664,5.31449561,0.04507799,1.23830785,1.76537065,0.09169339,0.82457101,1.41890345,2.01474398,0.00000000
0.57928964,5.11229008,0.04247889,1.22939916,1.70427344,0.08967917,0.80136386,1.33920146,1.95860558,0.00000000
0.58529265,4.91923560,0.03976735,1.22043375,1.64650403,0.08768613,0.77796709,1.26333475,1.90570705,0.00000000
0.59129565,4.73731902,0.03698446,1.21128725,1.59262795,0.08573038,0.75451647,1.19219254,1.85648552,0.00000000
0.59729865,4.56826255,0.03417061,1.20180903,1.54312107,0.08382487,0.73113348,1.12657208,1.81129331,0.00000000
0.60330165,4.41351221,0.03136438,1.19183217,1.49836698,0.08197964,0.70792557,1.06716826,1.77040015,0.00000000
0.60930465,4.27423229,0.02860159,1.18118477,1.45865642,0.08020219,0.68498725,1.01456478,1.73399701,0.00000000
0.61530765,4.15130492,0.02591456,1.16970178,1.42418823,0.07849791,0.66240199,0.96922702,1.70220119,0.00000000
0.62131066,4.04533379,0.02333150,1.15723675,1.39507172,0.07687065,0.64024464,0.93149644,1.67506216,0.00000000
0.62731366,3.95665090,0.02087609,1.14367279,1.37132986,0.07532312,0.61858422,0.90158664,1.65256768,0.00000000
0.63331666,3.88532549,0.01856725,1.12893203,1.35290315,0.07385743,0.59748683,0.87958101,1.63464966,0.00000000
0.63931966,3.83117416,0.01641910,1.11298303,1.33965373,0.07247546,0.57701838,0.86543205,1.62118957,0.00000000
0.64532266,3.79377161,0.01444109,1.09584558,1.33136966,0.07117915,0.55724692,0.85896249,1.61202292,0.00000000
0.65132566,3.77246179,0.01263822,1.07759272,1.32776919,0.06997071,0.53824440,0.85986804,1.60694288,0.00000000
0.65732866,3.76636934,0.01101144,1.05834974,1.32850504,0.06885271,0.52008773,0.86772223,1.60570296,0.00000000
0.66333167,3.77441175,0.00955809,1.03829038,1.33316887,0.06782804,0.50285896,0.88198311,1.60801892,0.00000000
0.66933467,3.79531273,0.00827245,1.01763031,1.34129611,0.06689974,0.48664469,0.90200215,1.61357035,0.00000000
0.67533767,3.82761767,0.00714623,0.99661857,1.35237133,0.06607086,0.47153473,0.92703530,1.62200205,0.00000000
0.68134067,3.86971187,0.00616919,0.97552733,1.36583460,0.06534413,0.45762008,0.95625623,1.63292590,0.00000000
0.68734367,3.91984249,0.00532962,0.95464073,1.38108901,0.06472168,0.44499042,0.98877181,1.64592348,0.00000000
0.69334667,3.97614471,0.00461492,0.93424349,1.39750953,0.06420476,0.43373133,1.02363958,1.66054987,0.00000000
0.69934967,4.03667252,0.00401198,0.91460985,1.41445336,0.06379348,0.42392131,1.05988699,1.67633890,0.00000000
0.70535268,4.09943399,0.00350764,0.89599358,1.43127174,0.06348660,0.41562892,1.09653211,1.69280993,0.00000000
0.71135568,4.16243055,0.00308902,0.87861941,1.44732302,0.06328141,0.40891008,1.13260520,1.70947617,0.00000000
0.71735868,4.22369934,0.00274382,0.86267627,1.46198664,0.06317366,0.40380569,1.16717066,1.72585425,0.00000000
0.72336168,4.28135722,0.00246048,0.84831255,1.47467759,0.06315757,0.40033957,1.19934858,1.74147469,0.00000000
0.72936468,4.33364469,0.00222843,0.83563329,1.48486069,0.06322598,0.39851692,1.22833519,1.75589275,0.00000000
0.73536768,4.37896769,0.00203810,0.82469935,1.49206415,0.06337043,0.39832303,1.25342140,1.76869894,0.00000000
0.74137069,4.41593526,0.00188107,0.81552814,1.49589153,0.06358140,0.39972240,1.27400873,1.77952863,0.00000000
0.74737369,4.44339105,0.00174999,0.80809574,1.49603169,0.06384846,0.40265818,1.28962191,1.78807007,0.00000000
0.75337669,4.46043680,0.00163866,0.80233998,1.49226590,0.06416054,0.40705177,1.29991759,1.79407014,0.00000000
0.75937969,4.46644658,0.00154191,0.79816401,1.48447192,0.06450601,0.41280269,1.30468881,1.79733758,0.00000000
0.76538269,4.46107073,0.00145557,0.79544030,1.47262459,0.06487289,0.41978860,1.30386500,1.79774338,0.00000000
0.77138569,4.44422955,0.00137638,0.79401454,1.45679306,0.06524892,0.42786559,1.29750752,1.79521816,0.00000000
0.77738869,4.41609682,0.00130193,0.79370943,1.43713475,0.06562158,0.43686865,1.28580100,1.78974708,0.00000000
0.78339170,4.37707467,0.00123051,0.79432824,1.41388636,0.06597813,0.44661265,1.26904089,1.78136232,0.00000000
0.78939470,4.32776107,0.00116107,0.79565824,1.38735265,0.06630559,0.45689370,1.24761802,1.77013410,0.00000000
0.79539770,4.26891242,0.00109310,0.79747406,1.35789360,0.06659074,0.46749123,1.22200068,1.75616077,0.00000000
0.80140070,4.20140360,0.00102659,0.79954121,1.32591073,0.06682012,0.47817084,1.19271556,1.73955903,0.00000000
0.80740370,4.12618812,0.00096191,0.80161996,1.29183356,0.06698007,0.48868801,1.16032808,1.72045495,0.00000000
0.81340670,4.04426095,0.00089977,0.80346982,1.25610691,0.06705689,0.49879277,1.12542345,1.69897688,0.00000000
0.81940970,3.95662641,0.00084118,0.80485473,1.21917973,0.06703701,0.50823538,1.08858908,1.67525063,0.00000000
0.82541271,3.86427302,0.00078741,0.80554917,1.18149617,0.06690731,0.51677293,1.05039934,1.64939773,0.00000000
0.83141571,3.76815658,0.00073994,0.80534507,1.14348921,0.06665549,0.52417661,1.01140311,1.62153686,0.00000000
0.83741871,3.66919227,0.00070050,0.80405953,1.10557703,0.06627060,0.53023967,0.97211463,1.59178843,0.00000000
0.84342171,3.56825563,0.00067104,0.80154292,1.06816203,0.06574351,0.53478554,0.93300774,1.56028216,0.00000000
0.84942471,3.46619189,0.00065375,0.79768732,1.03163247,0.06506760,0.53767589,0.89451364,1.52716712,0.00000000
0.85542771,3.36383202,0.00065108,0.79243460,0.99636598,0.06423925,0.53881817,0.85702174,1.49262331,0.00000000
0.86143072,3.26201385,0.00066577,0.78578373,0.96273462,0.06325851,0.53817227,0.82088319,1.45687413,0.00000000
0.86743372,3.16160592,0.00070090,0.77779689,0.93111064,0.06212956,0.53575580,0.78641662,1.42019848,0.00000000
0.87343672,3.06353156,0.00075989,0.76860377,0.90187234,0.06086110,0.53164774,0.75391526,1.38294162,0.00000000
0.87943972,2.96879079,0.00084655,0.75840360,0.87540913,0.05946659,0.52599005,0.72365468,1.34552366,0.00000000
0.88544272,2.87847759,0.00096509,0.74746466,0.85212528,0.05796437,0.51898701,0.69590056,1.30844485,0.00000000
0.89144572,2.79379069,0.00112013,0.73612086,0.83244172,0.05637749,0.51090229,0.67091551,1.27228703,0.00000000
0.89744872,2.71603607,0.00131671,0.72476552,0.81679548,0.05473343,0.50205350,0.64896462,1.23771053,0.00000000
0.90345173,2.64662033,0.00156020,0.71384208,0.80563654,0.05306355,0.49280458,0.63031898,1.20544653,0.00000000
0.90945473,2.58703437,0.00185632,0.70383237,0.79942201,0.05140237,0.48355597,0.61525695,1.17628469,0.00000000
0.91545773,2.53882748,0.00221099,0.69524234,0.79860760,0.04978672,0.47473310,0.60406302,1.15105648,0.00000000
0.92146073,2.50357262,0.00263026,0.68858614,0.80363696,0.04825467,0.46677335,0.59702412,1.13061460,0.00000000
0.92746373,2.48282408,0.00312013,0.68436886,0.81492884,0.04684448,0.46011212,0.59442355,1.11580920,0.00000000
0.93346673,2.47806908,0.00368638,0.68306871,0.83286289,0.04559335,0.45516835,0.59653281,1.10746187,0.00000000
0.93946973,2.49067531,0.00433439,0.68511927,0.85776456,0.04453630,0.45233010,0.60360170,1.10633820,0.00000000
0.94547274,2.52183649,0.00506884,0.69089253,0.88988964,0.04370497,0.45194064,0.61584704,1.11312003,0.00000000
0.95147574,2.57251822,0.00589353,0.70068337,0.92940906,0.04312662,0.45428549,0.63344067,1.12837850,0.00000000
0.95747874,2.64340621,0.00681107,0.71469603,0.97639458,0.04282307,0.45958097,0.65649725,1.15254862,0.00000000
0.96348174,2.73485914,0.00782263,0.73303308,1.03080590,0.04281002,0.46796460,0.68506226,1.18590668,0.00000000
0.96948474,2.84686793,0.00892768,0.75568735,1.09247958,0.04309631,0.47948758,0.71910102,1.22855104,0.00000000
0.97548774,2.97902327,0.01012376,0.78253706,1.16112033,0.04368355,0.49410982,0.75848897,1.28038720,0.00000000
0.98149075,3.13049270,0.01140628,0.81334431,1.23629494,0.04456588,0.51169757,0.80300389,1.34111767,0.00000000
0.98749375,3.30000857,0.01276840,0.84775709,1.31742919,0.04572995,0.53202384,0.85232030,1.41023719,0.00000000
0.99349675,3.48586757,0.01420091,0.88531461,1.40380795,0.04715513,0.55477162,0.90600663,1.48703363,0.00000000
0.99949975,3.68594254,0.01569224,0.92545598,1.49457874,0.04881391,0.57953989,0.96352513,1.57059470,0.00000000
1.00550275,3.89770667,0.01722855,0.96753187,1.58875881,0.05067253,0.60585233,1.02423505,1.65982057,0.00000000
1.01150575,4.11827006,0.01879384,1.01081889,1.68524584,0.05269171,0.63316854,1.08739890,1.75344223,0.00000000
1.01750875,4.34442812,0.02037029,1.05453630,1.78283231,0.05482766,0.66089747,1.15219210,1.85004545,0.00000000
1.02351176,4.57272107,0.02193849,1.09786456,1.88022343,0.05703310,0.68841274,1.21771569,1.94809968,0.00000000
1.02951476,4.79950333,0.02347797,1.13996522,1.97605845,0.05925848,0.71506950,1.28301210,2.04599141,0.00000000
