energy_ev,total_up,total_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.42471236,1.50297654,-3.36296630,0.00512822,-0.00847782,0.00000000,-0.00000000,0.18632883,-0.53528563,0.65054147,-1.79886648,0.00038527,-0.00259789,0.30870017,-0.63526160,0.54893579,-1.18225732,0.00000000,-0.00000000
-3.41870935,1.46729968,-3.42786365,0.00496194,-0.00854514,0.00000000,-0.00000000,0.19010584,-0.54871852,0.63566104,-1.85441947,0.00037696,-0.00256871,0.29198918,-0.64263804,0.54197280,-1.18648882,0.00000000,-0.00000000
-3.41270635,1.43170587,-3.48288922,0.00478863,-0.00858852,0.00000000,-0.00000000,0.19478195,-0.56057462,0.62060835,-1.90477411,0.00036795,-0.00252810,0.27490784,-0.64750270,0.53634926,-1.18799130,0.00000000,-0.00000000
-3.40670335,1.39642744,-3.52696507,0.00460973,-0.00860688,0.00000000,-0.00000000,0.20037844,-0.57061918,0.60543367,-1.94900316,0.00035814,-0.00247631,0.25759748,-0.64980424,0.53219624,-1.18666947,0.00000000,-0.00000000
-3.40070035,1.36174396,-3.55921715,0.00442692,-0.00859976,0.00000000,-0.00000000,0.20690452,-0.57864630,0.59021358,-1.98626628,0.00034749,-0.00241394,0.24021334,-0.64955085,0.52963485,-1.18248596,0.00000000,-0.00000000
-3.39469735,1.32796616,-3.57899469,0.00424209,-0.00856735,0.00000000,-0.00000000,0.21435456,-0.58448391,0.57504640,-2.01583083,0.00033598,-0.00234185,0.22291850,-0.64681009,0.52876743,-1.17545989,0.00000000,-0.00000000
-3.38869435,1.29541889,-3.58588460,0.00405723,-0.00851048,0.00000000,-0.00000000,0.22270548,-0.58799821,0.56004695,-2.03709098,0.00032366,-0.00226114,0.20587773,-0.64170674,0.52966929,-1.16566472,0.00000000,-0.00000000
-3.38269135,1.26442438,-3.57972066,0.00387437,-0.00843053,0.00000000,-0.00000000,0.23191483,-0.58909740,0.54534094,-2.04958441,0.00031058,-0.00217308,0.18925151,-0.63441877,0.53238133,-1.15322555,0.00000000,-0.00000000
-3.37668834,1.23528672,-3.56058669,0.00369552,-0.00832943,0.00000000,-0.00000000,0.24191936,-0.58773458,0.53105952,-2.05300581,0.00029683,-0.00207908,0.17319078,-0.62517152,0.53690436,-1.13831569,0.00000000,-0.00000000
-3.37068534,1.20827853,-3.52881372,0.00352258,-0.00820958,0.00000000,-0.00000000,0.25263450,-0.58390963,0.51733418,-2.04721654,0.00028255,-0.00198059,0.15783236,-0.61423040,0.54319505,-1.12115286,0.00000000,-0.00000000
-3.36468234,1.18363041,-3.48497071,0.00335731,-0.00807377,0.00000000,-0.00000000,0.26395455,-0.57766993,0.50429231,-2.03224983,0.00026788,-0.00187911,0.14329540,-0.60189215,0.55116404,-1.10199460,0.00000000,-0.00000000
-3.35867934,1.16152369,-3.42984898,0.00320128,-0.00792508,0.00000000,-0.00000000,0.27575377,-0.56910990,0.49205366,-2.00831116,0.00025299,-0.00177610,0.12967883,-0.58847518,0.56067620,-1.08113323,0.00000000,-0.00000000
-3.35267634,1.14208654,-3.36444060,0.00305588,-0.00776681,0.00000000,-0.00000000,0.28788824,-0.55836927,0.48072769,-1.97577359,0.00023805,-0.00167295,0.11705995,-0.57430918,0.57155298,-1.05889005,0.00000000,-0.00000000
-3.34667334,1.12539362,-3.28991110,0.00292224,-0.00760238,0.00000000,-0.00000000,0.30019855,-0.54562999,0.47041209,-1.93516802,0.00022328,-0.00157095,0.10549400,-0.55972443,0.58357674,-1.03560897,0.00000000,-0.00000000
-3.34067034,1.11146880,-3.20756739,0.00280133,-0.00743520,0.00000000,-0.00000000,0.31251304,-0.53111208,0.46119215,-1.88716862,0.00020886,-0.00147124,0.09501472,-0.54504109,0.59649683,-1.01164958,0.00000000,-0.00000000
-3.33466733,1.10029078,-3.11882156,0.00269389,-0.00726860,0.00000000,-0.00000000,0.32465165,-0.51506829,0.45314115,-1.83257382,0.00019500,-0.00137483,0.08563575,-0.53055900,0.61003707,-0.98737953,0.00000000,-0.00000000
-3.32866433,1.09180076,-3.02515196,0.00260050,-0.00710574,0.00000000,-0.00000000,0.33643009,-0.49777789,0.44632142,-1.77228364,0.00018190,-0.00128255,0.07735257,-0.51654819,0.62390424,-0.96316670,0.00000000,-0.00000000
-3.32266133,1.08591170,-2.92806268,0.00252160,-0.00694948,0.00000000,-0.00000000,0.34766418,-0.47953964,0.44078600,-1.70727409,0.00016977,-0.00119505,0.07014504,-0.50324053,0.63779712,-0.93937094,0.00000000,-0.00000000
-3.31665833,1.08251842,-2.82904299,0.00245752,-0.00680232,0.00000000,-0.00000000,0.35817438,-0.46066441,0.43658063,-1.63856971,0.00015879,-0.00111283,0.06398015,-0.49082282,0.65141575,-0.91633596,0.00000000,-0.00000000
-3.31065533,1.08150771,-2.72952807,0.00240853,-0.00666636,0.00000000,-0.00000000,0.36779001,-0.44146746,0.43374579,-1.56721522,0.00014914,-0.00103619,0.05881487,-0.47943155,0.66447042,-0.89438136,0.00000000,-0.00000000
-3.30465233,1.08276776,-2.63086262,0.00237486,-0.00654319,0.00000000,-0.00000000,0.37635341,-0.42226080,0.43231864,-1.49424755,0.00014100,-0.00096531,0.05459896,-0.46914951,0.67668998,-0.87379523,0.00000000,-0.00000000
-3.29864932,1.08619638,-2.53426858,0.00235669,-0.00643388,0.00000000,-0.00000000,0.38372357,-0.40334584,0.43233451,-1.42066920,0.00013450,-0.00090020,0.05127760,-0.46000444,0.68782930,-0.85482755,0.00000000,-0.00000000
-3.29264632,1.09170732,-2.44081829,0.00235424,-0.00633898,0.00000000,-0.00000000,0.38977937,-0.38500664,0.43382788,-1.34742407,0.00012978,-0.00084075,0.04879361,-0.45196974,0.69767543,-0.83768472,0.00000000,-0.00000000
-3.28664332,1.09923430,-2.35141390,0.00236772,-0.00625845,0.00000000,-0.00000000,0.39442217,-0.36750380,0.43683252,-1.27537647,0.00012693,-0.00078675,0.04708941,-0.44496723,0.70605234,-0.82252536,0.00000000,-0.00000000
-3.28064032,1.10873248,-2.26677382,0.00239734,-0.00619175,0.00000000,-0.00000000,0.39757789,-0.35106939,0.44138079,-1.20529419,0.00012605,-0.00073788,0.04610841,-0.43887178,0.71282421,-0.80945768,0.00000000,-0.00000000
-3.27463732,1.12017724,-2.18742647,0.00244331,-0.00613783,0.00000000,-0.00000000,0.39919826,-0.33590293,0.44750198,-1.13783598,0.00012718,-0.00069378,0.04579602,-0.43351778,0.71789704,-0.79853847,0.00000000,-0.00000000
-3.26863432,1.13356022,-2.11371129,0.00250579,-0.00609519,0.00000000,-0.00000000,0.39926152,-0.32216841,0.45521970,-1.07354375,0.00013034,-0.00065400,0.04610015,-0.42870706,0.72121874,-0.78977375,0.00000000,-0.00000000
-3.26263132,1.14888278,-2.04578680,0.00258488,-0.00606197,0.00000000,-0.00000000,0.39777238,-0.30999258,0.46454837,-1.01283945,0.00013552,-0.00061811,0.04697131,-0.42421791,0.72277767,-0.78312105,0.00000000,-0.00000000
-3.25662831,1.16614736,-1.98364479,0.00268057,-0.00603597,0.00000000,-0.00000000,0.39476128,-0.29946432,0.47548900,-0.95602653,0.00014268,-0.00058561,0.04836233,-0.41981495,0.72259981,-0.77849319,0.00000000,-0.00000000
-3.25062531,1.18534694,-1.92712981,0.00279268,-0.00601481,0.00000000,-0.00000000,0.39028305,-0.29063507,0.48802428,-0.90329538,0.00015172,-0.00055604,0.05022784,-0.41525935,0.72074478,-0.77576331,0.00000000,-0.00000000
-3.24462231,1.20645342,-1.87596280,0.00292083,-0.00599598,0.00000000,-0.00000000,0.38441497,-0.28352022,0.50211355,-0.85473233,0.00016253,-0.00052894,0.05252344,-0.41031889,0.71730072,-0.77477096,0.00000000,-0.00000000
-3.23861931,1.22940541,-1.82976733,0.00306439,-0.00597695,0.00000000,-0.00000000,0.37725426,-0.27810136,0.51768759,-0.81033133,0.00017496,-0.00050388,0.05520482,-0.40477761,0.71237858,-0.77532887,0.00000000,-0.00000000
-3.23261631,1.25409638,-1.78809726,0.00322240,-0.00595525,0.00000000,-0.00000000,0.36891521,-0.27432916,0.53464385,-0.77000770,0.00018880,-0.00048049,0.05822685,-0.39844448,0.70610581,-0.77723002,0.00000000,-0.00000000
-3.22661331,1.28036373,-1.75046414,0.00339360,-0.00592859,0.00000000,-0.00000000,0.35952581,-0.27212673,0.55284239,-0.73361290,0.00020383,-0.00045842,0.06154269,-0.39116079,0.69861985,-0.78025489,0.00000000,-0.00000000
-3.22061031,1.30797977,-1.71636342,0.00357634,-0.00589488,0.00000000,-0.00000000,0.34922423,-0.27139342,0.57210281,-0.70094970,0.00021977,-0.00043738,0.06510307,-0.38280597,0.69006172,-0.78417820,0.00000000,-0.00000000
-3.21460730,1.33664521,-1.68529787,0.00376861,-0.00585237,0.00000000,-0.00000000,0.33815509,-0.27200871,0.59220271,-0.67178683,0.00023635,-0.00041717,0.06885578,-0.37330166,0.68056997,-0.78877528,0.00000000,-0.00000000
-3.20860430,1.36598586,-1.65679768,0.00396802,-0.00579962,0.00000000,-0.00000000,0.32646569,-0.27383618,0.61287777,-0.64587266,0.00025324,-0.00039761,0.07274542,-0.36261383,0.67027521,-0.79382751,0.00000000,-0.00000000
-3.20260130,1.39555315,-1.63043636,0.00417182,-0.00573562,0.00000000,-0.00000000,0.31430238,-0.27672740,0.63382383,-0.62294713,0.00027010,-0.00037860,0.07671353,-0.35075301,0.65929554,-0.79912685,0.00000000,-0.00000000
-3.19659830,1.42482864,-1.60584209,0.00437695,-0.00565973,0.00000000,-0.00000000,0.30180710,-0.28052564,0.65470105,-0.60275185,0.00028660,-0.00036011,0.08069893,-0.33777263,0.64773303,-0.80447927,0.00000000,-0.00000000
-3.19059530,1.45323286,-1.58270446,0.00458010,-0.00557172,0.00000000,-0.00000000,0.28911428,-0.28506928,0.67514024,-0.58503779,0.00030238,-0.00034215,0.08463857,-0.32376570,0.63567146,-0.80970715,0.00000000,-0.00000000
-3.18459230,1.48013837,-1.56077666,0.00477777,-0.00547178,0.00000000,-0.00000000,0.27634817,-0.29019493,0.69475120,-0.56957088,0.00031710,-0.00032477,0.08846855,-0.30886002,0.62317529,-0.81465062,0.00000000,-0.00000000
-3.17858929,1.50488658,-1.53987370,0.00496634,-0.00536046,0.00000000,-0.00000000,0.26362073,-0.29574016,0.71313302,-0.55613519,0.00033044,-0.00030809,0.09212557,-0.29321227,0.61029015,-0.81916788,0.00000000,-0.00000000
-3.17258629,1.52680814,-1.51986701,0.00514220,-0.00523862,0.00000000,-0.00000000,0.25103009,-0.30154585,0.72988585,-0.54453413,0.00034209,-0.00029223,0.09554853,-0.27700127,0.59704448,-0.82313483,0.00000000,-0.00000000
-3.16658329,1.54524575,-1.50067627,0.00530187,-0.00510745,0.00000000,-0.00000000,0.23865967,-0.30745813,0.74462394,-0.53458986,0.00035178,-0.00027736,0.09868033,-0.26042078,0.58345254,-0.82644395,0.00000000,-0.00000000
-3.16058029,1.55957881,-1.48225937,0.00544205,-0.00496835,0.00000000,-0.00000000,0.22657790,-0.31332996,0.75698920,-0.52614124,0.00035928,-0.00026366,0.10146981,-0.24367226,0.56951833,-0.82900278,0.00000000,-0.00000000
-3.15457729,1.56924857,-1.46460110,0.00555979,-0.00482291,0.00000000,-0.00000000,0.21483866,-0.31902243,0.76666487,-0.51904070,0.00036443,-0.00025131,0.10387356,-0.22695784,0.55524048,-0.83073211,0.00000000,-0.00000000
-3.14857429,1.57378279,-1.44770159,0.00565255,-0.00467286,0.00000000,-0.00000000,0.20348217,-0.32440562,0.77338865,-0.51315049,0.00036708,-0.00024049,0.10585781,-0.21047385,0.54061750,-0.83156406,0.00000000,-0.00000000
-3.14257129,1.57281864,-1.43156519,0.00571833,-0.00451999,0.00000000,-0.00000000,0.19253648,-0.32935931,0.77696460,-0.50833871,0.00036717,-0.00023138,0.10740000,-0.19440515,0.52565340,-0.83144036,0.00000000,-0.00000000
-3.13656828,1.56612262,-1.41619041,0.00575571,-0.00436612,0.00000000,-0.00000000,0.18201927,-0.33377345,0.77727327,-0.50447533,0.00036469,-0.00022414,0.10849011,-0.17892039,0.51036311,-0.83031069,0.00000000,-0.00000000
-3.13056528,1.55360668,-1.40156151,0.00576396,-0.00421304,0.00000000,-0.00000000,0.17193993,-0.33754848,0.77427956,-0.50142884,0.00035970,-0.00021890,0.10913165,-0.16416839,0.49477745,-0.82813147,0.00000000,-0.00000000
-3.12456228,1.53533927,-1.38764203,0.00574302,-0.00406249,0.00000000,-0.00000000,0.16230184,-0.34059554,0.76803779,-0.49906346,0.00035228,-0.00021578,0.10934221,-0.15027556,0.47894737,-0.82486504,0.00000000,-0.00000000
-3.11855928,1.51155110,-1.37437058,0.00569356,-0.00391609,0.00000000,-0.00000000,0.15310456,-0.34283667,0.75869368,-0.49723729,0.00034262,-0.00021485,0.10915354,-0.13734448,0.46294718,-0.82047926,0.00000000,-0.00000000
-3.11255628,1.48263476,-1.36165886,0.00561695,-0.00377534,0.00000000,-0.00000000,0.14434598,-0.34420496,0.74648318,-0.49580155,0.00033090,-0.00021617,0.10861116,-0.12545342,0.44687647,-0.81494756,0.00000000,-0.00000000
-3.10655328,1.44913838,-1.34939189,0.00551521,-0.00364158,0.00000000,-0.00000000,0.13602422,-0.34464476,0.73172792,-0.49460077,0.00031739,-0.00021974,0.10777339,-0.11465676,0.43086075,-0.80824941,0.00000000,-0.00000000
-3.10055028,1.41175335,-1.33743029,0.00539098,-0.00351596,0.00000000,-0.00000000,0.12813926,-0.34411193,0.71482759,-0.49347413,0.00030236,-0.00022556,0.10670997,-0.10498615,0.41505054,-0.80037111,0.00000000,-0.00000000
-3.09454727,1.37129653,-1.32561415,0.00524741,-0.00339947,0.00000000,-0.00000000,0.12069412,-0.34257412,0.69624945,-0.49225766,0.00028611,-0.00023357,0.10550020,-0.09645220,0.39961910,-0.79130686,0.00000000,-0.00000000
-3.08854427,1.32868768,-1.31376830,0.00508807,-0.00329288,0.00000000,-0.00000000,0.11369574,-0.34001115,0.67651535,-0.49078727,0.00026896,-0.00024367,0.10423066,-0.08904652,0.38475873,-0.78105984,0.00000000,-0.00000000
-3.08254127,1.28492307,-1.30170833,0.00491685,-0.00319674,0.00000000,-0.00000000,0.10715537,-0.33641526,0.65618682,-0.48890241,0.00025125,-0.00025576,0.10299263,-0.08274400,0.37067603,-0.76964339,0.00000000,-0.00000000
-3.07653827,1.24104627,-1.28924709,0.00473782,-0.00311142,0.00000000,-0.00000000,0.10108858,-0.33179148,0.63584887,-0.48644999,0.00023329,-0.00026968,0.10187927,-0.07750512,0.35758602,-0.75708198,0.00000000,-0.00000000
-3.07053527,1.19811737,-1.27620112,0.00455508,-0.00303705,0.00000000,-0.00000000,0.09551493,-0.32615779,0.61609311,-0.48328858,0.00021539,-0.00028526,0.10098268,-0.07327822,0.34570579,-0.74341188,0.00000000,-0.00000000
-3.06453227,1.15718202,-1.26239655,0.00437269,-0.00297356,0.00000000,-0.00000000,0.09045738,-0.31954516,0.59750091,-0.47929229,0.00019786,-0.00030230,0.10039095,-0.07000153,0.33524760,-0.72868148,0.00000000,-0.00000000
-3.05852926,1.11924126,-1.24767432,0.00419449,-0.00292067,0.00000000,-0.00000000,0.08594138,-0.31199746,0.58062722,-0.47435447,0.00018098,-0.00032055,0.10018519,-0.06760512,0.32641209,-0.71295105,0.00000000,-0.00000000
-3.05252626,1.08522370,-1.23189420,0.00402403,-0.00287788,0.00000000,-0.00000000,0.08199390,-0.30357097,0.56598578,-0.46839073,0.00016499,-0.00033978,0.10043689,-0.06601247,0.31938170,-0.69629205,0.00000000,-0.00000000
-3.04652326,1.05596074,-1.21493768,0.00386443,-0.00284450,0.00000000,-0.00000000,0.07864241,-0.29433371,0.55403621,-0.46134127,0.00015012,-0.00035971,0.10120545,-0.06514186,0.31431467,-0.67878583,0.00000000,-0.00000000
-3.04052026,1.03216603,-1.19670959,0.00371834,-0.00281967,0.00000000,-0.00000000,0.07591376,-0.28436437,0.54517346,-0.45317231,0.00013657,-0.00038005,0.10253612,-0.06490761,0.31133994,-0.66052180,0.00000000,-0.00000000
-3.03451726,1.01441965,-1.17713848,0.00358786,-0.00280233,0.00000000,-0.00000000,0.07383330,-0.27375101,0.53971996,-0.44387670,0.00012452,-0.00040049,0.10445835,-0.06522106,0.31055306,-0.64159527,0.00000000,-0.00000000
-3.02851426,1.00315755,-1.15617596,0.00347450,-0.00279127,0.00000000,-0.00000000,0.07242398,-0.26258933,0.53792071,-0.43347353,0.00011410,-0.00042071,0.10698466,-0.06599151,0.31201338,-0.62210483,0.00000000,-0.00000000
-3.02251126,0.99866645,-1.13379524,0.00337920,-0.00278515,0.00000000,-0.00000000,0.07170576,-0.25098081,0.53994140,-0.42200690,0.00010544,-0.00044039,0.11011002,-0.06712712,0.31574247,-0.60214971,0.00000000,-0.00000000
-3.01650825,1.00108408,-1.10998915,0.00330226,-0.00278252,0.00000000,-0.00000000,0.07169505,-0.23903060,0.54586944,-0.40954393,0.00009864,-0.00045920,0.11381178,-0.06853584,0.32172392,-0.58182702,0.00000000,-0.00000000
-3.01050525,1.01040461,-1.08476795,0.00324348,-0.00278183,0.00000000,-0.00000000,0.07240446,-0.22684525,0.55571779,-0.39617216,0.00009379,-0.00047680,0.11805014,-0.07012635,0.32990442,-0.56122933,0.00000000,-0.00000000
-3.00450225,1.02648861,-1.05815733,0.00320210,-0.00278153,0.00000000,-0.00000000,0.07384267,-0.21453057,0.56943126,-0.38199653,0.00009097,-0.00049287,0.12276912,-0.07180916,0.34019598,-0.54044248,0.00000000,-0.00000000
-2.99849925,1.04907700,-1.03019680,0.00317693,-0.00278001,0.00000000,-0.00000000,0.07601446,-0.20218941,0.58689477,-0.36713610,0.00009022,-0.00050711,0.12789804,-0.07349780,0.35247916,-0.51954400,0.00000000,-0.00000000
-2.99249625,1.07780803,-1.00093882,0.00316644,-0.00277575,0.00000000,-0.00000000,0.07892075,-0.18991969,0.60794329,-0.35172071,0.00009162,-0.00051923,0.13335342,-0.07511015,0.36660707,-0.49860218,0.00000000,-0.00000000
-2.98649325,1.11223649,-0.97044873,0.00316877,-0.00276728,0.00000000,-0.00000000,0.08255883,-0.17781274,0.63237261,-0.33588781,0.00009519,-0.00052896,0.13904122,-0.07656979,0.38240999,-0.47767581,0.00000000,-0.00000000
-2.98049025,1.15185410,-0.93880574,0.00318191,-0.00275327,0.00000000,-0.00000000,0.08692247,-0.16595187,0.65995067,-0.31977964,0.00010100,-0.00053608,0.14485939,-0.07780746,0.39970019,-0.45681472,0.00000000,-0.00000000
-2.97448724,1.19611001,-0.90610472,0.00320374,-0.00273254,0.00000000,-0.00000000,0.09200202,-0.15441141,0.69042861,-0.30354082,0.00010907,-0.00054039,0.15070062,-0.07876250,0.41827690,-0.43606098,0.00000000,-0.00000000
-2.96848424,1.24443069,-0.87245891,0.00323214,-0.00270415,0.00000000,-0.00000000,0.09778444,-0.14325613,0.72355112,-0.28731645,0.00011945,-0.00054177,0.15645520,-0.07938419,0.43793104,-0.41545077,0.00000000,-0.00000000
-2.96248124,1.29623812,-0.83800319,0.00326508,-0.00266740,0.00000000,-0.00000000,0.10425319,-0.13254107,0.75906554,-0.27125090,0.00013216,-0.00054011,0.16201387,-0.07963300,0.45844958,-0.39501679,0.00000000,-0.00000000
-2.95647824,1.35096570,-0.80289777,0.00330066,-0.00262187,0.00000000,-0.00000000,0.11138797,-0.12231174,0.79672930,-0.25548712,0.00014722,-0.00053540,0.16727070,-0.07948161,0.47961931,-0.37479090,0.00000000,-0.00000000
-2.95047524,1.40807122,-0.76733192,0.00333723,-0.00256744,0.00000000,-0.00000000,0.11916430,-0.11260480,0.83631538,-0.24016653,0.00016464,-0.00052764,0.17212572,-0.07891568,0.50123001,-0.35480702,0.00000000,-0.00000000
-2.94447224,1.46704662,-0.73152736,0.00337338,-0.00250435,0.00000000,-0.00000000,0.12755304,-0.10344883,0.87761556,-0.22542939,0.00018442,-0.00051693,0.17648744,-0.07793437,0.52307681,-0.33510395,0.00000000,-0.00000000
-2.93846923,1.52742413,-0.69574117,0.00340801,-0.00243311,0.00000000,-0.00000000,0.13651974,-0.09486552,0.92044142,-0.21141553,0.00020652,-0.00050340,0.18027501,-0.07655044,0.54496187,-0.31572796,0.00000000,-0.00000000
-2.93246623,1.58877909,-0.66026763,0.00344033,-0.00235461,0.00000000,-0.00000000,0.14602393,-0.08687084,0.96462308,-0.19826530,0.00023090,-0.00048725,0.18342006,-0.07479009,0.56669529,-0.29673503,0.00000000,-0.00000000
-2.92646323,1.65072927,-0.62543905,0.00346985,-0.00227003,0.00000000,-0.00000000,0.15601845,-0.07947642,1.01000593,-0.18612062,0.00025748,-0.00046872,0.18586821,-0.07269244,0.58809552,-0.27819254,0.00000000,-0.00000000
-2.92046023,1.71293135,-0.59162515,0.00349641,-0.00218086,0.00000000,-0.00000000,0.16644878,-0.07269075,1.05644555,-0.17512590,0.00028615,-0.00044808,0.18758004,-0.07030866,0.60898919,-0.26018037,0.00000000,-0.00000000
-2.91445723,1.77507489,-0.55923097,0.00352010,-0.00208883,0.00000000,-0.00000000,0.17725250,-0.06652045,1.10380128,-0.16542875,0.00031676,-0.00042567,0.18853172,-0.06770088,0.62921067,-0.24279129,0.00000000,-0.00000000
-2.90845423,1.83687446,-0.52869323,0.00354125,-0.00199591,0.00000000,-0.00000000,0.18835898,-0.06097124,1.15192888,-0.15718028,0.00034915,-0.00040182,0.18871513,-0.06494083,0.64860152,-0.22613075,0.00000000,-0.00000000
-2.90245123,1.89806057,-0.50047522,0.00356038,-0.00190426,0.00000000,-0.00000000,0.19968919,-0.05604881,1.20067282,-0.15053489,0.00038308,-0.00037690,0.18813757,-0.06210824,0.66700989,-0.21031596,0.00000000,-0.00000000
-2.89644822,1.95837026,-0.47506010,0.00357815,-0.00181617,0.00000000,-0.00000000,0.21115597,-0.05175941,1.24985874,-0.14564942,0.00041830,-0.00035126,0.18682097,-0.05928927,0.68429021,-0.19547445,0.00000000,-0.00000000
-2.89044522,2.01753793,-0.45294297,0.00359528,-0.00173400,0.00000000,-0.00000000,0.22266449,-0.04811018,1.29928661,-0.14268158,0.00045451,-0.00032528,0.18480077,-0.05657468,0.70030308,-0.18174204,0.00000000,-0.00000000
-2.88444222,2.07528727,-0.43462171,0.00361253,-0.00166015,0.00000000,-0.00000000,0.23411315,-0.04510920,1.34872521,-0.14178768,0.00049137,-0.00029929,0.18212436,-0.05405810,0.71491576,-0.16926051,0.00000000,-0.00000000
-2.87843922,2.13132485,-0.42058678,0.00363065,-0.00159697,0.00000000,-0.00000000,0.24539486,-0.04276534,1.39790829,-0.14311947,0.00052853,-0.00027363,0.17884929,-0.05183429,0.72800301,-0.15817489,0.00000000,-0.00000000
-2.87243622,2.18533607,-0.41131025,0.00365030,-0.00154676,0.00000000,-0.00000000,0.25639862,-0.04108779,1.44653298,-0.14682039,0.00056557,-0.00024860,0.17504124,-0.04999742,0.73944860,-0.14863057,0.00000000,-0.00000000
-2.86643322,2.23698366,-0.40723425,0.00367202,-0.00151166,0.00000000,-0.00000000,0.26701155,-0.04008539,1.49426053,-0.15302104,0.00060209,-0.00022446,0.17077173,-0.04863941,0.74914725,-0.14077026,0.00000000,-0.00000000
-2.86043022,2.28590933,-0.40875904,0.00369622,-0.00149362,0.00000000,-0.00000000,0.27712111,-0.03976582,1.54071981,-0.16183411,0.00063764,-0.00020145,0.16611591,-0.04784836,0.75700707,-0.13473089,0.00000000,-0.00000000
-2.85442721,2.33173856,-0.41623100,0.00372316,-0.00149436,0.00000000,-0.00000000,0.28661764,-0.04013458,1.58551353,-0.17334888,0.00067177,-0.00017974,0.16115020,-0.04770706,0.76295239,-0.13064055,0.00000000,-0.00000000
-2.84842421,2.37408846,-0.42993076,0.00375292,-0.00151532,0.00000000,-0.00000000,0.29539708,-0.04119388,1.62822707,-0.18762556,0.00070403,-0.00015949,0.15595017,-0.04829146,0.76692674,-0.12861536,0.00000000,-0.00000000
-2.84242121,2.41257870,-0.45006177,0.00378542,-0.00155761,0.00000000,-0.00000000,0.30336373,-0.04294156,1.66843983,-0.20468951,0.00073399,-0.00014079,0.15058851,-0.04966935,0.76889604,-0.12875648,0.00000000,-0.00000000
-2.83641821,2.44684496,-0.47673963,0.00382042,-0.00162197,0.00000000,-0.00000000,0.31043305,-0.04536984,1.70573873,-0.22452582,0.00076120,-0.00012371,0.14513323,-0.05189890,0.76885160,-0.13114715,0.00000000,-0.00000000
-2.83041521,2.47655457,-0.50998255,0.00385759,-0.00170874,0.00000000,-0.00000000,0.31653438,-0.04846434,1.73973329,-0.24707441,0.00078528,-0.00010828,0.13964626,-0.05502733,0.76681292,-0.13584982,0.00000000,-0.00000000
-2.82441221,2.50142345,-0.54970325,0.00389647,-0.00181786,0.00000000,-0.00000000,0.32161341,-0.05220302,1.77007184,-0.27222585,0.00080585,-0.00009448,0.13418234,-0.05908958,0.76283002,-0.14290351,0.00000000,-0.00000000
-2.81840920,2.52123374,-0.59570266,0.00393658,-0.00194879,0.00000000,-0.00000000,0.32563438,-0.05655539,1.79645814,-0.29981845,0.00082258,-0.00008228,0.12878830,-0.06410700,0.75698519,-0.15232123,0.00000000,-0.00000000
-2.81240620,2.53585112,-0.64766598,0.00397741,-0.00210055,0.00000000,-0.00000000,0.32858193,-0.06148192,1.81866750,-0.32963657,0.00083520,-0.00007162,0.12350273,-0.07008614,0.74939392,-0.16408775,0.00000000,-0.00000000
-2.80640320,2.54524087,-0.70516128,0.00401851,-0.00227171,0.00000000,-0.00000000,0.33046236,-0.06693369,1.83656180,-0.36141072,0.00084349,-0.00006239,0.11835604,-0.07701762,0.74020503,-0.17815767,0.00000000,-0.00000000
-2.80040020,2.54948166,-0.76764100,0.00405952,-0.00246036,0.00000000,-0.00000000,0.33130441,-0.07285241,1.85010238,-0.39481930,0.00084729,-0.00005452,0.11337086,-0.08487516,0.72959966,-0.19445397,0.00000000,-0.00000000
-2.79439720,2.54877606,-0.83444681,0.00410018,-0.00266417,0.00000000,-0.00000000,0.33115940,-0.07917066,1.85936020,-0.42949241,0.00084653,-0.00004788,0.10856273,-0.09361483,0.71778927,-0.21286706,0.00000000,-0.00000000
-2.78839420,2.54345704,-0.90481773,0.00414041,-0.00288039,0.00000000,-0.00000000,0.33010063,-0.08581260,1.86452224,-0.46501751,0.00084118,-0.00004235,0.10394103,-0.10317453,0.70501249,-0.23325457,0.00000000,-0.00000000
-2.78239120,2.53398936,-0.97790184,0.00418034,-0.00310590,0.00000000,-0.00000000,0.32822218,-0.09269499,1.86589388,-0.50094715,0.00083130,-0.00003781,0.09951004,-0.11347390,0.69153082,-0.25544187,0.00000000,-0.00000000
-2.77638819,2.52096564,-1.05277124,0.00422028,-0.00333728,0.00000000,-0.00000000,0.32563690,-0.09972854,1.86389647,-0.53680832,0.00081703,-0.00003414,0.09527015,-0.12441455,0.67762328,-0.27922349,0.00000000,-0.00000000
-2.77038519,2.50509648,-1.12844024,0.00426075,-0.00357084,0.00000000,-0.00000000,0.32247385,-0.10681962,1.85906005,-0.57211344,0.00079856,-0.00003122,0.09121901,-0.13588084,0.66358002,-0.30436551,0.00000000,-0.00000000
-2.76438219,2.48719470,-1.20388629,0.00430248,-0.00380274,0.00000000,-0.00000000,0.31887504,-0.11387222,1.85201097,-0.60637255,0.00077618,-0.00002892,0.08735263,-0.14774103,0.64969516,-0.33060886,0.00000000,-0.00000000
