energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Na_s_up,Na_s_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.18459230,1.69860743,-1.65929260,0.00076461,-0.00073900,0.25483696,-0.25296122,0.22007387,-0.22057597,1.04390266,-1.01445544,0.25882923,-0.24392058,0.39790610,-0.39441673,0.00000000,-0.00000000
-3.17858929,1.68371620,-1.64444201,0.00070058,-0.00067596,0.25028309,-0.24834520,0.23093005,-0.23174093,1.02842024,-0.99900896,0.25194659,-0.23666366,0.40840356,-0.40524693,0.00000000,-0.00000000
-3.17258629,1.67272380,-1.63393487,0.00063942,-0.00061586,0.24574170,-0.24375799,0.24369826,-0.24485093,1.01511777,-0.98605005,0.24479799,-0.22932347,0.42110031,-0.41831839,0.00000000,-0.00000000
-3.16658329,1.66624121,-1.62830323,0.00058144,-0.00055902,0.24132545,-0.23930585,0.25845180,-0.25997005,1.00440753,-0.97594112,0.23743729,-0.22192496,0.43609777,-0.43371773,0.00000000,-0.00000000
-3.16058029,1.66481699,-1.62801809,0.00052698,-0.00050579,0.23714913,-0.23509823,0.27522238,-0.27711983,0.99668279,-0.96902658,0.22990719,-0.21448184,0.45345278,-0.45148688,0.00000000,-0.00000000
-3.15457729,1.66892941,-1.63348531,0.00047634,-0.00045646,0.23332951,-0.23124788,0.29399519,-0.29627476,0.99231436,-0.96563174,0.22224045,-0.20699928,0.47317215,-0.47161820,0.00000000,-0.00000000
-3.14857429,1.67898161,-1.64504386,0.00042979,-0.00041129,0.22998514,-0.22787087,0.31470534,-0.31735916,0.99164830,-0.96606236,0.21446169,-0.19947693,0.49520882,-0.49405121,0.00000000,-0.00000000
-3.14257129,1.69529936,-1.66296572,0.00038757,-0.00037052,0.22723606,-0.22508640,0.33723596,-0.34024561,0.99500444,-0.97060450,0.20658965,-0.19191212,0.51945996,-0.51867119,0.00000000,-0.00000000
-3.13656828,1.71813091,-1.68745686,0.00034985,-0.00033430,0.22520328,-0.22301617,0.36141802,-0.36475519,1.00267537,-0.97952399,0.19863967,-0.18430288,0.54576696,-0.54530946,0.00000000,-0.00000000
-3.13056528,1.74764822,-1.71865873,0.00031680,-0.00030278,0.22400783,-0.22178332,0.38703201,-0.39065943,1.01492527,-0.99306533,0.19062614,-0.17665064,0.57391750,-0.57374571,0.00000000,-0.00000000
-3.12456228,1.78394904,-1.75664963,0.00028848,-0.00027601,0.22376942,-0.22151075,0.41381136,-0.41768410,1.03198826,-1.01144948,0.18256483,-0.16896245,0.60364937,-0.60371195,0.00000000,-0.00000000
-3.11855928,1.82705899,-1.80144550,0.00026496,-0.00025405,0.22460438,-0.22231874,0.44144775,-0.44551470,1.05406590,-1.03487029,0.17447474,-0.16125262,0.63465620,-0.63489824,0.00000000,-0.00000000
-3.11255628,1.87693333,-1.85299967,0.00024625,-0.00023690,0.22662310,-0.22432203,0.46959796,-0.47380348,1.08132347,-1.06348946,0.16637968,-0.15354358,0.66659470,-0.66695983,0.00000000,-0.00000000
-3.10655328,1.93345777,-1.91120151,0.00023232,-0.00022451,0.22992681,-0.22762610,0.49789210,-0.50217782,1.11388494,-1.09743007,0.15830904,-0.14586606,0.69909319,-0.69952562,0.00000000,-0.00000000
-3.10055028,1.99644824,-1.97587378,0.00022313,-0.00021684,0.23460377,-0.23232303,0.52594298,-0.53024960,1.15182673,-1.13676865,0.15029814,-0.13825860,0.73176116,-0.73220740,0.00000000,-0.00000000
-3.09454727,2.06564947,-2.04676894,0.00021859,-0.00021380,0.24072507,-0.23848686,0.55335618,-0.55762534,1.19517024,-1.18152644,0.14238786,-0.13076643,0.76419934,-0.76460979,0.00000000,-0.00000000
-3.08854427,2.14073258,-2.12356473,0.00021862,-0.00021530,0.24834007,-0.24616884,0.57974057,-0.58391652,1.24387377,-1.23166002,0.13462378,-0.12343979,0.79601013,-0.79634029,0.00000000,-0.00000000
-3.08254127,2.22129193,-2.20585947,0.00022310,-0.00022122,0.25747185,-0.25539256,0.60471869,-0.60874989,1.29782411,-1.28705208,0.12705482,-0.11633192,0.82680778,-0.82701925,0.00000000,-0.00000000
-3.07653827,2.30684204,-2.29316783,0.00023191,-0.00023141,0.26811271,-0.26614943,0.62793672,-0.63177722,1.35682861,-1.34750302,0.11973157,-0.10949689,0.85622808,-0.85628927,0.00000000,-0.00000000
-3.07053527,2.39681488,-2.38491767,0.00024487,-0.00024574,0.28022026,-0.27839471,0.64907363,-0.65268426,1.42060843,-1.41272414,0.11270443,-0.10298728,0.88393719,-0.88382375,0.00000000,-0.00000000
-3.06453227,2.49055868,-2.48044891,0.00026184,-0.00026401,0.29371417,-0.29204435,0.66784917,-0.67119837,1.48879361,-1.48233312,0.10602161,-0.09685206,0.90963934,-0.90933441,0.00000000,-0.00000000
-3.05852926,2.58733889,-2.57901511,0.00028260,-0.00028603,0.30847387,-0.30697295,0.68403038,-0.68709483,1.56092100,-1.55585262,0.09972736,-0.09113463,0.93308320,-0.93257734,0.00000000,-0.00000000
-3.05252626,2.68634211,-2.67978852,0.00030693,-0.00031157,0.32433766,-0.32301304,0.69743647,-0.70020143,1.63643548,-1.63271268,0.09386031,-0.08587133,0.95406671,-0.95335777,0.00000000,-0.00000000
-3.04652326,2.78668386,-2.78186920,0.00033459,-0.00034037,0.34110317,-0.33995592,0.70794202,-0.71040132,1.71469524,-1.71225714,0.08845221,-0.08109028,0.97244042,-0.97153325,0.00000000,-0.00000000
-3.04052026,2.88742046,-2.88429867,0.00036528,-0.00037214,0.35852948,-0.35755415,0.71547839,-0.71763422,1.79498135,-1.79375476,0.08352702,-0.07681083,0.98810930,-0.98701528,0.00000000,-0.00000000
-3.03451726,2.98756561,-2.98607823,0.00039869,-0.00040655,0.37634091,-0.37552574,0.72003339,-0.72189585,1.87651197,-1.87641470,0.07910049,-0.07304345,1.00103309,-0.99976971,0.00000000,-0.00000000
-3.02851426,3.08611154,-3.08619175,0.00043445,-0.00044324,0.39423255,-0.39355995,0.72164952,-0.72323600,1.95846094,-1.95940649,0.07518028,-0.06979012,1.01122536,-1.00981567,0.00000000,-0.00000000
-3.02251126,3.18205444,-3.18363267,0.00047218,-0.00048181,0.41187725,-0.41132473,0.72042080,-0.72175520,2.03998042,-2.04188372,0.07176638,-0.06704523,1.01875148,-1.01722360,0.00000000,-0.00000000
-3.01650825,3.27442359,-3.27743429,0.00051146,-0.00052182,0.42893406,-0.42847540,0.71648858,-0.71760049,2.12022698,-2.12301095,0.06885208,-0.06479679,1.02372559,-1.02211221,0.00000000,-0.00000000
-3.01050525,3.36231319,-3.36670241,0.00055181,-0.00056283,0.44505769,-0.44466433,0.71003653,-0.71096032,2.19839009,-2.20199258,0.06642519,-0.06302790,1.02630692,-1.02464481,0.00000000,-0.00000000
-3.00450225,3.44491559,-3.45064876,0.00059278,-0.00060434,0.45990878,-0.45955133,0.70128513,-0.70205908,2.27372193,-2.27810271,0.06446951,-0.06171848,1.02669546,-1.02502510,0.00000000,-0.00000000
-2.99849925,3.52155437,-3.52862393,0.00063385,-0.00064587,0.47316436,-0.47281417,0.69048591,-0.69115138,2.34556714,-2.35071436,0.06296646,-0.06084691,1.02512728,-1.02349240,0.00000000,-0.00000000
-2.99249625,3.59171567,-3.60014784,0.00067454,-0.00068690,0.48452824,-0.48415896,0.67791562,-0.67851628,2.41339099,-2.41932686,0.06189667,-0.06039174,1.02186941,-1.02031669,0.00000000,-0.00000000
-2.98649325,3.65507586,-3.66493604,0.00071434,-0.00072696,0.49374078,-0.49332973,0.66387065,-0.66445178,2.47680460,-2.48358961,0.06124148,-0.06033312,1.01721459,-1.01579330,0.00000000,-0.00000000
-2.98049025,3.71152382,-3.72292026,0.00075276,-0.00076555,0.50058754,-0.50011696,0.64866160,-0.64926948,2.53558560,-2.54332118,0.06098430,-0.06065400,1.01147564,-1.01023723,0.00000000,-0.00000000
-2.97448724,3.76117629,-3.77426145,0.00078935,-0.00080222,0.50490652,-0.50436448,0.63260829,-0.63328966,2.58969309,-2.59852216,0.06111156,-0.06134096,1.00497959,-1.00397730,0.00000000,-0.00000000
-2.96848424,3.80438489,-3.81935428,0.00082367,-0.00083655,0.50659356,-0.50597459,0.61603508,-0.61683662,2.63927567,-2.64938106,0.06161342,-0.06238468,0.99806153,-0.99734989,0.00000000,-0.00000000
-2.96248124,3.84173377,-3.85882208,0.00085535,-0.00086818,0.50560565,-0.50491103,0.59926656,-0.60023444,2.68467189,-2.69627240,0.06248398,-0.06377988,0.99105811,-0.99069228,0.00000000,-0.00000000
-2.95647824,3.87402742,-3.89350181,0.00088406,-0.00089679,0.50196204,-0.50119975,0.58262350,-0.58380283,2.72640263,-2.73974676,0.06372105,-0.06552489,0.98430070,-0.98433570,0.00000000,-0.00000000
-2.95047524,3.90226851,-3.92441921,0.00090956,-0.00092214,0.49574306,-0.49492733,0.56641900,-0.56785330,2.76515542,-2.78051281,0.06532557,-0.06762077,0.97810823,-0.97859796,0.00000000,-0.00000000
-2.94447224,3.92762632,-3.95275465,0.00093164,-0.00094404,0.48708676,-0.48623734,0.55095475,-0.55268531,2.80176098,-2.81941191,0.06730053,-0.07006999,0.97277980,-0.97377587,0.00000000,-0.00000000
-2.93846923,3.95139657,-3.97980087,0.00095019,-0.00096240,0.47618349,-0.47532465,0.53651738,-0.53858251,2.83716293,-2.85738599,0.06964956,-0.07287492,0.96858719,-0.97013751,0.00000000,-0.00000000
-2.93246623,3.97495427,-4.00691407,0.00096519,-0.00097718,0.46326875,-0.46242803,0.52337478,-0.52580891,2.87238155,-2.89544015,0.07237530,-0.07603596,0.96576743,-0.96791465,0.00000000,-0.00000000
-2.92646323,3.99970136,-4.03546048,0.00097665,-0.00098843,0.44861464,-0.44782145,0.51177237,-0.51460509,2.90847330,-2.93460130,0.07547748,-0.07954964,0.96451567,-0.96729539,0.00000000,-0.00000000
-2.92046023,4.02701128,-4.06676046,0.00098470,-0.00099625,0.43252029,-0.43180443,0.50192940,-0.50518432,2.94648753,-2.97587463,0.07895106,-0.08340668,0.96497867,-0.96841758,0.00000000,-0.00000000
-2.91445723,4.05817292,-4.10203275,0.00098950,-0.00100082,0.41530178,-0.41469195,0.49403525,-0.49772880,2.98742230,-3.02019977,0.08278432,-0.08759018,0.96724918,-0.97136308,0.00000000,-0.00000000
-2.90845423,4.09433616,-4.14234109,0.00099129,-0.00100236,0.39728186,-0.39680421,0.48824582,-0.49238599,3.03218108,-3.06840855,0.08695709,-0.09207404,0.97136152,-0.97615338,0.00000000,-0.00000000
-2.90245123,4.13646163,-4.18854576,0.00099034,-0.00100114,0.37878010,-0.37845694,0.48468017,-0.48926523,3.08153228,-3.12118597,0.09143939,-0.09682173,0.97728857,-0.98274667,0.00000000,-0.00000000
-2.89644822,4.18527651,-4.24126194,0.00098696,-0.00099746,0.36010365,-0.35995231,0.48341740,-0.48843471,3.13607301,-3.17903623,0.09619032,-0.10178552,0.98494062,-0.99103691,0.00000000,-0.00000000
-2.89044522,4.24123851,-4.30082690,0.00098148,-0.00099165,0.34153911,-0.34157104,0.48449406,-0.48991900,3.19619878,-3.24225499,0.10115750,-0.10690620,0.99416597,-1.00085467,0.00000000,-0.00000000
-2.88444222,4.30450925,-4.36727713,0.00097426,-0.00098404,0.32334561,-0.32356576,0.48790214,-0.49369723,3.26208013,-3.31090912,0.10627702,-0.11211340,1.00475359,-1.01197029,0.00000000,-0.00000000
-2.87843922,4.37493832,-4.44033652,0.00096562,-0.00097495,0.30574948,-0.30615595,0.49358771,-0.49970202,3.33364709,-3.38482456,0.11147401,-0.11732655,1.01643776,-1.02409892,0.00000000,-0.00000000
-2.87243622,4.45205827,-4.51941585,0.00095591,-0.00096469,0.28894035,-0.28952433,0.50145049,-0.50781940,3.41058202,-3.46358265,0.11666377,-0.12245632,1.02890460,-1.03690769,0.00000000,-0.00000000
-2.86643322,4.53509084,-4.60362349,0.00094541,-0.00095356,0.27306897,-0.27381497,0.51134427,-0.51788961,3.49232083,-3.54652511,0.12175347,-0.12740676,1.04180033,-1.05002457,0.00000000,-0.00000000
-2.86043022,4.62296394,-4.69178678,0.00093440,-0.00094181,0.25824646,-0.25913281,0.52307842,-0.52970908,3.57806267,-3.63276712,0.12664444,-0.13207778,1.05474091,-1.06304870,0.00000000,-0.00000000
-2.85442721,4.71433860,-4.78248308,0.00092312,-0.00092967,0.24454504,-0.24554460,0.53642038,-0.54303338,3.66678736,-3.72121807,0.13123480,-0.13636806,1.06732287,-1.07556193,0.00000000,-0.00000000
-2.84842421,4.80764477,-4.87407925,0.00091174,-0.00091732,0.23199997,-0.23308108,0.55109928,-0.55758136,3.75727999,-3.81060910,0.13542252,-0.14017827,1.07913481,-1.08714094,0.00000000,-0.00000000
-2.84242121,4.90112462,-4.96477791,0.00090040,-0.00090489,0.22061258,-0.22174009,0.56681066,-0.57304031,3.84816180,-3.89952627,0.13910858,-0.14341429,1.08976926,-1.09736969,0.00000000,-0.00000000
-2.83641821,4.99288175,-5.05266891,0.00088921,-0.00089250,0.21035403,-0.21149052,0.58322216,-0.58907209,3.93792618,-3.98644842,0.14220029,-0.14599045,1.09883434,-1.10585170,0.00000000,-0.00000000
-2.83041521,5.08093468,-5.13578414,0.00087820,-0.00088020,0.20116980,-0.20227675,0.59998022,-0.60532027,4.02497877,-4.06978829,0.14461443,-0.14783257,1.10596512,-1.11222169,0.00000000,-0.00000000
-2.82441221,5.16327293,-5.21215405,0.00086740,-0.00086802,0.19298444,-0.19402349,0.61671769,-0.62141800,4.10768033,-4.14793583,0.14628019,-0.14888065,1.11083391,-1.11615628,0.00000000,-0.00000000
-2.81840920,5.23791402,-5.27986415,0.00085680,-0.00085597,0.18570650,-0.18664063,0.63306212,-0.63699655,4.18439142,-4.21930239,0.14714168,-0.14909105,1.11315963,-1.11738332,0.00000000,-0.00000000
-2.81240620,5.30296000,-5.33710997,0.00084637,-0.00084406,0.17923352,-0.18002812,0.64864471,-0.65169433,4.25351747,-4.28236469,0.14716000,-0.14843815,1.11271566,-1.11568981,0.00000000,-0.00000000
-2.80640320,5.35665172,-5.38224909,0.00083606,-0.00083226,0.17345669,-0.17408057,0.66310960,-0.66516619,4.31355329,-4.33570758,0.14631465,-0.14691532,1.10933618,-1.11092803,0.00000000,-0.00000000
-2.80040020,5.39741996,-5.41384909,0.00082585,-0.00082059,0.16826536,-0.16869157,0.67612336,-0.67709279,4.36312588,-4.37806440,0.14460427,-0.14453518,1.10292095,-1.10301981,0.00000000,-0.00000000
-2.79439720,5.42393185,-5.43073024,0.00081573,-0.00080908,0.16355101,-0.16375748,0.68738440,-0.68718969,4.40103457,-4.40835424,0.14204670,-0.14132922,1.09343829,-1.09195912,0.00000000,-0.00000000
-2.78839420,5.43513174,-5.43200220,0.00080574,-0.00079779,0.15921081,-0.15918089,0.69663202,-0.69521606,4.42628750,-4.42571510,0.13867839,-0.13734662,1.08092645,-1.07781273,0.00000000,-0.00000000
-2.78239120,5.43027556,-5.41709374,0.00079595,-0.00078684,0.15515063,-0.15487337,0.70365482,-0.70098258,4.43813347,-4.42953229,0.13455302,-0.13265262,1.06549340,-1.06071919,0.00000000,-0.00000000
-2.77638819,5.40895773,-5.38577506,0.00078652,-0.00077643,0.15128753,-0.15075783,0.70829812,-0.70435824,4.43608840,-4.41946115,0.12973972,-0.12732620,1.04731498,-1.04088623,0.00000000,-0.00000000
-2.77038519,5.37113001,-5.33817197,0.00077768,-0.00076682,0.14755166,-0.14677026,0.71047017,-0.70527597,4.41995549,-4.39544366,0.12432065,-0.12145753,1.02663172,-1.01858664,0.00000000,-0.00000000
-2.76438219,5.31711158,-5.27477160,0.00076979,-0.00075840,0.14388767,-0.14286094,0.71014678,-0.70373644,4.38983841,-4.35771810,0.11838830,-0.11514499,1.00374426,-0.99415280,0.00000000,-0.00000000
-2.75837919,5.24758997,-5.19641909,0.00076327,-0.00075165,0.14025555,-0.13899520,0.70737412,-0.69981025,4.34614683,-4.30682131,0.11204254,-0.10849213,0.97900755,-0.96797010,0.00000000,-0.00000000
-2.75237619,5.16361230,-5.10430529,0.00075873,-0.00074719,0.13663099,-0.13515363,0.70226952,-0.69363791,4.28959378,-4.24358314,0.10538753,-0.10160465,0.95282399,-0.94046913,0.00000000,-0.00000000
-2.74637319,5.06656681,-4.99994514,0.00075686,-0.00074574,0.13300528,-0.13133191,0.69502002,-0.68542779,4.22118449,-4.16911274,0.09852877,-0.09458745,0.92563541,-0.91211711,0.00000000,-0.00000000
-2.74037019,4.95815463,-4.88514688,0.00075852,-0.00074820,0.12938479,-0.12754018,0.68587867,-0.67545170,4.14219653,-4.08477666,0.09157017,-0.08754192,0.89791431,-0.88340835,0.00000000,-0.00000000
-2.73436718,4.84035207,-4.76197243,0.00076471,-0.00075558,0.12578997,-0.12380204,0.67515849,-0.66403836,4.05415144,-3.99216883,0.08461151,-0.08056363,0.87015410,-0.85485406,0.00000000,-0.00000000
-2.72836418,4.71536390,-4.63268946,0.00077657,-0.00076905,0.12225407,-0.12015315,0.66322419,-0.65156467,3.95877806,-3.89307277,0.07774614,-0.07374030,0.84285870,-0.82697160,0.00000000,-0.00000000
-2.72236118,4.58556868,-4.49971599,0.00079538,-0.00078988,0.11882145,-0.11663962,0.65048187,-0.63844506,3.85796842,-3.78941689,0.07105917,-0.06715033,0.81653164,-0.80027323,0.00000000,-0.00000000
-2.71635818,4.45345709,-4.36555871,0.00082252,-0.00081949,0.11554559,-0.11331593,0.63736686,-0.62511915,3.75372713,-3.68322359,0.06462604,-0.06086168,0.79166460,-0.77525460,0.00000000,-0.00000000
-2.71035518,4.32156491,-4.23274643,0.00085948,-0.00085937,0.11248692,-0.11024278,0.62433015,-0.61203813,3.64811554,-3.57655380,0.05851157,-0.05493125,0.76872582,-0.75238315,0.00000000,-0.00000000
-2.70435218,4.19240244,-4.10376046,0.00090782,-0.00091106,0.10971026,-0.10748461,0.61182381,-0.59965018,3.54319242,-3.47144821,0.05276941,-0.04940465,0.74814848,-0.73208660,0.00000000,-0.00000000
-2.69834917,4.06838242,-3.98096393,0.00096912,-0.00097613,0.10728230,-0.10510700,0.60028583,-0.58838552,3.44095295,-3.36986731,0.04744191,-0.04431635,0.73031932,-0.71474183,0.00000000,-0.00000000
-2.69234617,3.95174870,-3.86653224,0.00104494,-0.00105614,0.10526876,-0.10317396,0.59012501,-0.57864164,3.34326807,-3.27363207,0.04256035,-0.03969011,0.71556785,-0.70066433,0.00000000,-0.00000000
-2.68634317,3.84450809,-3.76238705,0.00113680,-0.00115255,0.10373170,-0.10174523,0.58170638,-0.57076904,3.25182645,-3.18436746,0.03814542,-0.03553967,0.70415636,-0.69009870,0.00000000,-0.00000000
-2.68034017,3.74836783,-3.67013604,0.00124605,-0.00126670,0.10272668,-0.10087350,0.57533776,-0.56505832,3.16808106,-3.10345094,0.03420795,-0.03186962,0.69627116,-0.68321026,0.00000000,-0.00000000
-2.67433717,3.66468090,-3.59102085,0.00137388,-0.00139969,0.10230016,-0.10060189,0.57125794,-0.56172887,3.09320273,-3.03196791,0.03074976,-0.02867634,0.69201527,-0.68007839,0.00000000,-0.00000000
-2.66833417,3.59440153,-3.52587527,0.00152120,-0.00155237,0.10248701,-0.10096150,0.56962702,-0.56091982,3.02804228,-2.97067612,0.02776468,-0.02594905,0.69140302,-0.68069157,0.00000000,-0.00000000
-2.66233117,3.53805257,-3.47509544,0.00168858,-0.00172525,0.10330835,-0.10196934,0.57051926,-0.56268345,2.97310306,-2.91998039,0.02523951,-0.02367080,0.69435663,-0.68494467,0.00000000,-0.00000000
-2.65632816,3.49570626,-3.43862356,0.00187622,-0.00191841,0.10476969,-0.10362656,0.57391877,-0.56698155,2.92852499,-2.87991903,0.02315504,-0.02181943,0.70070525,-0.69263852,0.00000000,-0.00000000
-2.65032516,3.46697946,-3.41594594,0.00208382,-0.00213145,0.10685957,-0.10591720,0.57971835,-0.57368482,2.89408103,-2.85016258,0.02148701,-0.02036850,0.71018641,-0.70348207,0.00000000,-0.00000000
-2.64432216,3.45104375,-3.40610602,0.00231059,-0.00236346,0.10954868,-0.10880736,0.58772137,-0.58257536,2.86918622,-2.83002522,0.02020702,-0.01928808,0.72245010,-0.71709711,0.00000000,-0.00000000
-2.63831916,3.44665025,-3.40773194,0.00255516,-0.00261295,0.11278957,-0.11224505,0.59764690,-0.59335231,2.85291923,-2.81848854,0.01928331,-0.01854549,0.73706548,-0.73302558,0.00000000,-0.00000000
-2.63231616,3.45216864,-3.41907809,0.00281557,-0.00287783,0.11651692,-0.11616060,0.60913778,-0.60564038,2.84405556,-2.81423677,0.01868149,-0.01810597,0.75353014,-0.75073943,0.00000000,-0.00000000
-2.62631316,3.46563886,-3.43807936,0.00308927,-0.00315543,0.12064854,-0.12046770,0.62177137,-0.61900107,2.84111128,-2.81570253,0.01836527,-0.01793320,0.77128162,-0.76965280,0.00000000,-0.00000000
-2.62031016,3.48483411,-3.46241611,0.00337314,-0.00344248,0.12508691,-0.12506508,0.63507272,-0.63294612,2.84239550,-2.82112093,0.01829697,-0.01798986,0.78971112,-0.78913617,0.00000000,-0.00000000
-2.61430715,3.50733246,-3.48958778,0.00366348,-0.00373518,0.12972137,-0.12983885,0.64852950,-0.64695274,2.84606975,-2.82859044,0.01843811,-0.01823807,0.80817889,-0.80853228,0.00000000,-0.00000000
-2.60830415,3.53059499,-3.51699226,0.00395612,-0.00402926,0.13443086,-0.13466522,0.66160831,-0.66048010,2.85021179,-2.83613778,0.01874991,-0.01863987,0.82603083,-0.82717310,0.00000000,-0.00000000
-2.60230115,3.55204715,-3.54200848,0.00424649,-0.00432004,0.13908712,-0.13941387,0.67377171,-0.67298639,2.85288149,-2.84178461,0.01919381,-0.01915762,0.84261596,-0.84439759,0.00000000,-0.00000000
-2.59629815,3.56916079,-3.56207885,0.00452970,-0.00460260,0.14355824,-0.14395154,0.68449522,-0.68394591,2.85218627,-2.84361334,0.01973190,-0.01975448,0.85730401,-0.85956950,0.00000000,-0.00000000
-2.59029515,3.57953355,-3.57478885,0.00480069,-0.00487182,0.14771250,-0.14814586,0.69328396,-0.69286554,2.84634352,-2.83982968,0.02032747,-0.02039487,0.86950267,-0.87209470,0.00000000,-0.00000000
-2.58429215,3.58096300,-3.57794072,0.00505436,-0.00512261,0.15142226,-0.15186932,0.69968795,-0.69929991,2.83373790,-2.82881951,0.02094544,-0.02104490,0.87867386,-0.88143742,0.00000000,-0.00000000
-2.57828914,3.57151279,-3.56961868,0.00528573,-0.00535000,0.15456785,-0.15500309,0.70331581,-0.70286486,2.81297132,-2.80919820,0.02155287,-0.02167284,0.88434848,-0.88713480,0.00000000,-0.00000000
-2.57228614,3.54956848,-3.54824357,0.00549007,-0.00554931,0.15704123,-0.15744067,0.70384628,-0.70324858,2.78290397,-2.77985055,0.02211944,-0.02224962,0.88613910,-0.88880932,0.00000000,-0.00000000
-2.56628314,3.51388149,-3.51261486,0.00566306,-0.00571633,0.15874929,-0.15909116,0.70103711,-0.70022021,2.74268511,-2.73996026,0.02261789,-0.02274924,0.88375012,-0.88617857,0.00000000,-0.00000000
-2.56028014,3.46359948,-3.46193911,0.00580095,-0.00584741,0.15961674,-0.15988199,0.69473121,-0.69363547,2.69177291,-2.68902809,0.02302442,-0.02314915,0.87698513,-0.87906207,0.00000000,-0.00000000
-2.55427714,3.39828275,-3.39584388,0.00590067,-0.00593961,0.15958830,-0.15976109,0.68485971,-0.68343932,2.62994278,-2.62687845,0.02331907,-0.02343065,0.86575107,-0.86738489,0.00000000,-0.00000000
-2.54827414,3.31790632,-3.31437725,0.00595993,-0.00599083,0.15863030,-0.15869832,0.67144201,-0.66966553,2.55728455,-2.55365458,0.02348595,-0.02357913,0.85005922,-0.85117795,0.00000000,-0.00000000
-2.54227114,3.22284804,-3.21799336,0.00597731,-0.00599979,0.15673146,-0.15668612,0.65458301,-0.65243339,2.47418897,-2.46980311,0.02351350,-0.02358421,0.83002286,-0.83057504,0.00000000,-0.00000000
-2.53626813,3.11386386,-3.10752504,0.00595228,-0.00596620,0.15390290,-0.15373946,0.63446746,-0.63194165,2.38132455,-2.37604891,0.02339453,-0.02343988,0.80585191,-0.80580675,0.00000000,-0.00000000
-2.53026513,2.99205163,-2.98414498,0.00588529,-0.00589064,0.15017746,-0.14989492,0.61135199,-0.60846010,2.27960610,-2.27336179,0.02312618,-0.02314440,0.77784460,-0.77719144,0.00000000,-0.00000000
-2.52426213,2.85880509,-2.84931758,0.00577765,-0.00577465,0.14560818,-0.14520911,0.58555513,-0.58231921,2.17015662,-2.16291665,0.02270981,-0.02270019,0.74637667,-0.74512390,0.00000000,-0.00000000
-2.51825913,2.71576056,-2.70474353,0.00563156,-0.00562058,0.14026622,-0.13975649,0.55744572,-0.55389827,2.05426425,-2.04604901,0.02215074,-0.02211350,0.71188856,-0.71006189,0.00000000,-0.00000000
-2.51225613,2.56473842,-2.55229967,0.00544999,-0.00543158,0.13423820,-0.13362655,0.52743037,-0.52361253,1.93333628,-1.92420785,0.02145787,-0.02139409,0.67487100,-0.67251134,0.00000000,-0.00000000
-2.50625313,2.40768187,-2.39397650,0.00523661,-0.00521144,0.12762312,-0.12692073,0.49594029,-0.49189994,1.80885213,-1.79890759,0.02064323,-0.02055473,0.63584976,-0.63301071,0.00000000,-0.00000000
-2.50025013,2.24659552,-2.23181602,0.00499561,-0.00496446,0.12052899,-0.11974895,0.46341820,-0.45920793,1.68231706,-1.67168133,0.01972147,-0.01961065,0.59536994,-0.59211506,0.00000000,-0.00000000
-2.49424712,2.08348606,-2.06785195,0.00473161,-0.00469535,0.11306935,-0.11222610,0.43030570,-0.42598080,1.55521832,-1.54403674,0.01870925,-0.01857901,0.55398062,-0.55038059,0.00000000,-0.00000000
-2.48824412,1.92030694,-1.90405461,0.00444949,-0.00440905,0.10535980,-0.10446857,0.39703149,-0.39264804,1.42898524,-1.41741620,0.01762464,-0.01747821,0.51222021,-0.50834999,0.00000000,-0.00000000
-2.48224112,1.75890908,-1.74228196,0.00415422,-0.00411055,0.09751462,-0.09659095,0.36400100,-0.35961401,1.30495445,-1.29316235,0.01648652,-0.01632736,0.47060316,-0.46653923,0.00000000,-0.00000000
-2.47623812,1.60099877,-1.58423844,0.00385077,-0.00380482,0.08964379,-0.08870296,0.33158749,-0.32724935,1.18434095,-1.17248982,0.01531398,-0.01514563,0.42960829,-0.42542616,0.00000000,-0.00000000
-2.47023512,1.44810390,-1.43144219,0.00354391,-0.00349659,0.08185023,-0.08090686,0.30012493,-0.29588404,1.06821590,-1.05646376,0.01412575,-0.01395172,0.38966916,-0.38544113,0.00000000,-0.00000000
-2.46423212,1.30154899,-1.28520144,0.00323813,-0.00319030,0.07422762,-0.07329530,0.26990284,-0.26580255,0.95749108,-0.94598524,0.01293973,-0.01276344,0.35116666,-0.34695996,0.00000000,-0.00000000
-2.45822911,1.16243924,-1.14659998,0.00293753,-0.00288998,0.06685867,-0.06594961,0.24116296,-0.23724074,0.85291014,-0.84178358,0.01177256,-0.01159723,0.31442386,-0.31029914,0.00000000,-0.00000000
-2.45222611,1.03165334,-1.01649136,0.00264573,-0.00259916,0.05981389,-0.05893879,0.21409780,-0.21038478,0.75504626,-0.74441501,0.01063935,-0.01046794,0.27970322,-0.27571348,0.00000000,-0.00000000
-2.44622311,0.90984438,-0.89550139,0.00236583,-0.00232085,0.05315099,-0.05231884,0.18885091,-0.18537166,0.66430570,-0.65426726,0.00955337,-0.00938854,0.24720591,-0.24339585,0.00000000,-0.00000000
-2.44022011,0.79744815,-0.78403775,0.00210038,-0.00205749,0.04691467,-0.04613271,0.16551869,-0.16229125,0.58093635,-0.57156915,0.00852597,-0.00837008,0.21707322,-0.21347894,0.00000000,-0.00000000
