energy_ev,total_up,Fe_p_up,Fe_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-2.99849925,1.50093671,0.58627083,0.77836917,0.17542634,0.51789437,0.00084537,0.00651321,0.00151832,0.05972475
-2.99249625,1.36526362,0.51791506,0.70172061,0.15715530,0.48709736,0.00077071,0.00584889,0.00131871,0.05446044
-2.98649325,1.23848783,0.45518337,0.63060453,0.14021569,0.45715575,0.00069847,0.00524876,0.00113912,0.04959604
-2.98049025,1.12142766,0.39814926,0.56538577,0.12466477,0.42855951,0.00062931,0.00471594,0.00097915,0.04516778
-2.97448724,1.01473859,0.34678754,0.50633610,0.11053426,0.40177262,0.00056377,0.00425265,0.00083812,0.04120387
-2.96848424,0.91892200,0.30098845,0.45364375,0.09783308,0.37722440,0.00050232,0.00386039,0.00071525,0.03772487
-2.96248124,0.83433630,0.26057231,0.40742407,0.08655038,0.35530204,0.00044532,0.00354008,0.00060960,0.03474400
-2.95647824,0.76120980,0.22530414,0.36773074,0.07665862,0.33634433,0.00039304,0.00329223,0.00052020,0.03226770
-2.95047524,0.69965444,0.19490765,0.33456703,0.06811660,0.32063667,0.00034567,0.00311708,0.00044607,0.03029611
-2.94447224,0.64967988,0.16907830,0.30789656,0.06087240,0.30840762,0.00030331,0.00301470,0.00038628,0.02882361
-2.93846923,0.61120729,0.14749501,0.28765312,0.05486612,0.29982678,0.00026599,0.00298515,0.00033994,0.02783938
-2.93246623,0.58408234,0.12983032,0.27374919,0.05003231,0.29500411,0.00023371,0.00302852,0.00030630,0.02732789
-2.92646323,0.56808689,0.11575897,0.26608273,0.04630220,0.29399053,0.00020637,0.00314503,0.00028471,0.02726947
-2.92046023,0.56294914,0.10496472,0.26454220,0.04360550,0.29677979,0.00018387,0.00333501,0.00027468,0.02764077
-2.91445723,0.56835197,0.09714560,0.26900961,0.04187193,0.30331136,0.00016608,0.00359897,0.00027584,0.02841525
-2.90845423,0.58393920,0.09201753,0.27936136,0.04103242,0.31347422,0.00015282,0.00393755,0.00028800,0.02956365
-2.90245123,0.60931985,0.08931654,0.29546729,0.04101995,0.32711144,0.00014392,0.00435147,0.00031109,0.03105442
-2.89644822,0.64407030,0.08879974,0.31718766,0.04177017,0.34402515,0.00013921,0.00484147,0.00034517,0.03285417
-2.89044522,0.68773447,0.09024517,0.34436853,0.04322166,0.36398197,0.00013849,0.00540821,0.00039042,0.03492813
-2.88444222,0.73982227,0.09345079,0.37683571,0.04531596,0.38671843,0.00014157,0.00605216,0.00044708,0.03724052
-2.87843922,0.79980641,0.09823270,0.41438768,0.04799744,0.41194634,0.00014826,0.00677346,0.00051548,0.03975497
-2.87243622,0.86711804,0.10442286,0.45678783,0.05121290,0.43935783,0.00015835,0.00757179,0.00059593,0.04243492
-2.86643322,0.94114158,0.11186646,0.50375660,0.05491105,0.46863000,0.00017165,0.00844619,0.00068874,0.04524396
-2.86043022,1.02120914,0.12041903,0.55496394,0.05904187,0.49942889,0.00018792,0.00939489,0.00079416,0.04814611
-2.85442721,1.10659513,0.12994356,0.61002270,0.06355588,0.53141282,0.00020694,0.01041519,0.00091234,0.05110615
-2.84842421,1.19651168,0.14030764,0.66848344,0.06840339,0.56423506,0.00022844,0.01150325,0.00104330,0.05408980
-2.84242121,1.29010534,0.15138089,0.72983130,0.07353368,0.59754573,0.00025215,0.01265398,0.00118685,0.05706390
-2.83641821,1.38645577,0.16303259,0.79348524,0.07889439,0.63099319,0.00027777,0.01386091,0.00134261,0.05999651
-2.83041521,1.48457709,0.17512988,0.85880026,0.08443083,0.66422490,0.00030497,0.01511608,0.00150996,0.06285701
-2.82441221,1.58342233,0.18753637,0.92507274,0.09008560,0.69688815,0.00033340,0.01641005,0.00168799,0.06561612
-2.81840920,1.68189143,0.20011136,0.99154929,0.09579835,0.72863063,0.00036269,0.01773182,0.00187553,0.06824593
-2.81240620,1.77884334,0.21270979,1.05743894,0.10150574,0.75910145,0.00039246,0.01906893,0.00207112,0.07071994
-2.80640320,1.87311202,0.22518274,1.12192872,0.10714182,0.78795255,0.00042233,0.02040755,0.00227302,0.07301311
-2.80040020,1.96352675,0.23737874,1.18420219,0.11263856,0.81484101,0.00045191,0.02173267,0.00247924,0.07510195
-2.79439720,2.04893604,0.24914570,1.24346064,0.11792686,0.83943235,0.00048084,0.02302829,0.00268757,0.07696474
-2.78839420,2.12823496,0.26033346,1.29894601,0.12293771,0.86140492,0.00050877,0.02427779,0.00289564,0.07858173
-2.78239120,2.20039494,0.27079689,1.34996497,0.12760378,0.88045558,0.00053540,0.02546423,0.00310094,0.07993555
-2.77638819,2.26449513,0.28039944,1.39591316,0.13186112,0.89630647,0.00056049,0.02657076,0.00330093,0.08101164
-2.77038519,2.31975400,0.28901691,1.43629839,0.13565115,0.90871280,0.00058384,0.02758106,0.00349309,0.08179877
-2.76438219,2.36555990,0.29654136,1.47076198,0.13892266,0.91747131,0.00060536,0.02847983,0.00367501,0.08228967
-2.75837919,2.40149910,0.30288492,1.49909690,0.14163383,0.92242918,0.00062500,0.02925317,0.00384448,0.08248165
-2.75237619,2.42737970,0.30798331,1.52126191,0.14375414,0.92349268,0.00064281,0.02988913,0.00399955,0.08237729
-2.74637319,2.44325009,0.31179885,1.53739064,0.14526608,0.92063541,0.00065894,0.03037803,0.00413861,0.08198499
-2.74037019,2.44941060,0.31432279,1.54779491,0.14616652,0.91390516,0.00067361,0.03071285,0.00426046,0.08131957
-2.73436718,2.44641728,0.31557682,1.55296188,0.14646767,0.90342936,0.00068711,0.03088949,0.00436437,0.08040258
-2.72836418,2.43507704,0.31561349,1.55354455,0.14619756,0.88941826,0.00069981,0.03090700,0.00445007,0.07926259
-2.72236118,2.41643372,0.31451565,1.55034586,0.14539995,0.87216565,0.00071213,0.03076759,0.00451784,0.07793513
-2.71635818,2.39174518,0.31239471,1.54429649,0.14413372,0.85204686,0.00072454,0.03047670,0.00456843,0.07646248
-2.71035518,2.36245169,0.30938781,1.53642710,0.14247162,0.82951380,0.00073749,0.03004279,0.00460310,0.07489315
-2.70435218,2.33013671,0.30565392,1.52783585,0.14049847,0.80508721,0.00075148,0.02947714,0.00462354,0.07328106
-2.69834917,2.29648102,0.30136906,1.51965223,0.13830897,0.77934609,0.00076696,0.02879351,0.00463182,0.07168452
-2.69234617,2.26321213,0.29672080,1.51299869,0.13600500,0.75291479,0.00078435,0.02800771,0.00463034,0.07016493
-2.68634317,2.23205058,0.29190221,1.50895135,0.13369265,0.72644811,0.00080399,0.02713711,0.00462171,0.06878527
-2.68034017,2.20465540,0.28710555,1.50850149,0.13147914,0.70061495,0.00082618,0.02620014,0.00460868,0.06760841
-2.67433717,2.18257078,0.28251605,1.51251929,0.12946963,0.67608116,0.00085110,0.02521570,0.00459407,0.06669538
-2.66833417,2.16717621,0.27830586,1.52172131,0.12776419,0.65349218,0.00087885,0.02420265,0.00458061,0.06610352
-2.66233117,2.15964205,0.27462858,1.53664326,0.12645499,0.63345623,0.00090941,0.02317931,0.00457094,0.06588475
-2.65632816,2.16089239,0.27161465,1.55761895,0.12562381,0.61652858,0.00094266,0.02216298,0.00456747,0.06608380
-2.65032516,2.17157682,0.26936760,1.58476668,0.12534012,0.60319760,0.00097837,0.02116957,0.00457235,0.06673677
-2.64432216,2.19205208,0.26796150,1.61798346,0.12565960,0.59387295,0.00101621,0.02021331,0.00458743,0.06786983
-2.63831916,2.22237457,0.26743961,1.65694760,0.12662332,0.58887647,0.00105576,0.01930657,0.00461421,0.06949816
-2.63231616,2.26230381,0.26781434,1.70112943,0.12825750,0.58843593,0.00109654,0.01845975,0.00465387,0.07162536
-2.62631316,2.31131673,0.26906836,1.74980998,0.13057397,0.59268188,0.00113797,0.01768131,0.00470722,0.07424311
-2.62031016,2.36863217,0.27115698,1.80210672,0.13357113,0.60164759,0.00117946,0.01697786,0.00477479,0.07733125
-2.61430715,2.43324441,0.27401145,1.85700557,0.13723545,0.61527200,0.00122038,0.01635439,0.00485685,0.08085825
-2.60830415,2.50396436,0.27754317,1.91339758,0.14154340,0.63340546,0.00126010,0.01581450,0.00495341,0.08478208
-2.60230115,2.57946654,0.28164849,1.97011907,0.14646370,0.65581803,0.00129798,0.01536070,0.00506435,0.08905143
-2.59629815,2.65833987,0.28621392,2.02599338,0.15195971,0.68220972,0.00133343,0.01499479,0.00518944,0.09360716
-2.59029515,2.73914005,0.29112145,2.07987264,0.15799190,0.71222247,0.00136588,0.01471813,0.00532840,0.09838415
-2.58429215,2.82044134,0.29625374,2.13067767,0.16452020,0.74545302,0.00139484,0.01453202,0.00548093,0.10331323
-2.57828914,2.90088553,0.30149899,2.17743458,0.17150607,0.78146640,0.00141985,0.01443797,0.00564680,0.10832323
-2.57228614,2.97922610,0.30675521,2.21930639,0.17891427,0.81980921,0.00144056,0.01443789,0.00582584,0.11334309
-2.56628314,3.05436577,0.31193373,2.25561860,0.18671408,0.86002224,0.00145668,0.01453428,0.00601796,0.11830390
-2.56028014,3.12538598,0.31696182,2.28587766,0.19488000,0.90165196,0.00146801,0.01473029,0.00622314,0.12314080
-2.55427714,3.19156730,0.32178439,2.30978183,0.20339177,0.94426036,0.00147444,0.01502967,0.00644142,0.12779463
-2.54827414,3.25240022,0.32636458,2.32722410,0.21223386,0.98743274,0.00147594,0.01543674,0.00667286,0.13221334
-2.54227114,3.30758609,0.33068342,2.33828746,0.22139422,1.03078343,0.00147257,0.01595613,0.00691746,0.13635300
-2.53626813,3.35702889,0.33473861,2.34323303,0.23086255,1.07395909,0.00146446,0.01659255,0.00717513,0.14017848
-2.53026513,3.40081849,0.33854243,2.34248185,0.24062811,1.11663984,0.00145183,0.01735047,0.00744559,0.14366371
-2.52426213,3.43920689,0.34211910,2.33659176,0.25067723,1.15853832,0.00143496,0.01823375,0.00772831,0.14679160
-2.51825913,3.47257921,0.34550165,2.32623055,0.26099061,1.19939691,0.00141419,0.01924525,0.00802243,0.14955353
-2.51225613,3.50142124,0.34872872,2.31214716,0.27154072,1.23898379,0.00138993,0.02038650,0.00832667,0.15194859
-2.50625313,3.52628588,0.35184126,2.29514247,0.28228944,1.27708810,0.00136261,0.02165724,0.00863932,0.15398258
-2.50025013,3.54776053,0.35487959,2.27604140,0.29318614,1.31351488,0.00133272,0.02305523,0.00895817,0.15566681
-2.49424712,3.56643747,0.35788096,2.25566764,0.30416634,1.34808045,0.00130077,0.02457590,0.00928052,0.15701685
-2.48824412,3.58288916,0.36087776,2.23482239,0.31515123,1.38060854,0.00126729,0.02621230,0.00960318,0.15805130
-2.48224112,3.59764962,0.36389649,2.21426800,0.32604803,1.41092793,0.00123282,0.02795494,0.00992256,0.15879067
-2.47623812,3.61120318,0.36695771,2.19471706,0.33675134,1.43887162,0.00119789,0.02979194,0.01023467,0.15925635
-2.47023512,3.62398063,0.37007686,2.17682713,0.34714550,1.46427797,0.00116304,0.03170915,0.01053532,0.15946992
-2.46423212,3.63636282,0.37326590,2.16120087,0.35710781,1.48699364,0.00112879,0.03369043,0.01082015,0.15945263
-2.45822911,3.64869085,0.37653572,2.14839079,0.36651255,1.50687832,0.00109563,0.03571802,0.01108485,0.15922518
-2.45222611,3.66128147,0.37989917,2.13890782,0.37523572,1.52381071,0.00106403,0.03777301,0.01132530,0.15880777
-2.44622311,3.67444590,0.38337428,2.13323211,0.38316002,1.53769540,0.00103440,0.03983587,0.01153770,0.15822036
-2.44022011,3.68851008,0.38698770,2.13182479,0.39018009,1.54847006,0.00100714,0.04188696,0.01171878,0.15748307
-2.43421711,3.70383383,0.39077777,2.13513878,0.39620747,1.55611207,0.00098258,0.04390712,0.01186590,0.15661669
-2.42821411,3.72082676,0.39479709,2.14362741,0.40117515,1.56064412,0.00096100,0.04587821,0.01197717,0.15564324
-2.42221111,3.73995875,0.39911432,2.15774899,0.40504136,1.56213805,0.00094263,0.04778355,0.01205156,0.15458635
-2.41620810,3.76176310,0.40381482,2.17796650,0.40779232,1.56071632,0.00092763,0.04960837,0.01208891,0.15347162
-2.41020510,3.78683115,0.40900007,2.20474125,0.40944387,1.55655091,0.00091610,0.05134009,0.01208998,0.15232663
-2.40420210,3.81579769,0.41478565,2.23852028,0.41004168,1.54985929,0.00090807,0.05296852,0.01205637,0.15118078
-2.39819910,3.84931697,0.42129792,2.27971761,0.40966014,1.54089760,0.00090350,0.05448586,0.01199048,0.15006482
-2.39219610,3.88803037,0.42866915,2.32868977,0.40839987,1.52995120,0.00090227,0.05588669,0.01189537,0.14901001
-2.38619310,3.93252697,0.43703162,2.38570688,0.40638396,1.51732327,0.00090418,0.05716777,0.01177461,0.14804718
-2.38019010,3.98329927,0.44651060,2.45092086,0.40375315,1.50332178,0.00090899,0.05832767,0.01163214,0.14720538
-2.37418709,4.04069660,0.45721679,2.52433246,0.40066020,1.48824593,0.00091635,0.05936648,0.01147205,0.14651057
-2.36818409,4.10487939,0.46923847,2.60575965,0.39726370,1.47237277,0.00092586,0.06028528,0.01129842,0.14598419
-2.36218109,4.17577731,0.48263378,2.69480932,0.39372169,1.45594488,0.00093705,0.06108576,0.01111516,0.14564178
-2.35617809,4.25305448,0.49742368,2.79085482,0.39018539,1.43916000,0.00094942,0.06176966,0.01092581,0.14549178
-2.35017509,4.33608459,0.51358595,2.89302132,0.38679334,1.42216321,0.00096241,0.06233845,0.01073345,0.14553459
-2.34417209,4.42393828,0.53105062,3.00018076,0.38366639,1.40504237,0.00097542,0.06279293,0.01054062,0.14576196
-2.33816908,4.51538453,0.54969731,3.11095759,0.38090347,1.38782693,0.00098786,0.06313297,0.01034922,0.14615678
-2.33216608,4.60890682,0.56935446,3.22374625,0.37857868,1.37049031,0.00099913,0.06335742,0.01016051,0.14669328
-2.32616308,4.70273434,0.58980094,3.33674013,0.37673955,1.35295571,0.00100865,0.06346405,0.00997518,0.14733773
-2.32016008,4.79488706,0.61076977,3.44797162,0.37540654,1.33510480,0.00101589,0.06344970,0.00979334,0.14804948
-2.31415708,4.88323320,0.63195408,3.55536189,0.37457384,1.31678884,0.00102036,0.06331046,0.00961466,0.14878242
-2.30815408,4.96555634,0.65301489,3.65677843,0.37421122,1.29784139,0.00102167,0.06304200,0.00943846,0.14948671
-2.30215108,5.03962907,0.67359062,3.75009802,0.37426683,1.27809177,0.00101948,0.06263997,0.00926382,0.15011073
-2.29614807,5.10328971,0.69330772,3.83327229,0.37467073,1.25737828,0.00101360,0.06210044,0.00908973,0.15060307
-2.29014507,5.15451805,0.71179205,3.90439291,0.37533888,1.23556057,0.00100393,0.06142031,0.00891518,0.15091455
-2.28414207,5.19150661,0.72868043,3.96175317,0.37617730,1.21253005,0.00099047,0.06059776,0.00873928,0.15100008
-2.27813907,5.21272374,0.74363187,4.00390337,0.37708630,1.18821803,0.00097336,0.05963261,0.00856135,0.15082029
-2.27213607,5.21696564,0.75633799,4.02969715,0.37796439,1.16260098,0.00095287,0.05852660,0.00838094,0.15034288
-2.26613307,5.20339491,0.76653210,4.03832680,0.37871177,1.13570278,0.00092936,0.05728359,0.00819791,0.14954355
-2.26013007,5.17156419,0.77399664,4.02934609,0.37923331,1.10759395,0.00090328,0.05590966,0.00801239,0.14840661
-2.25412706,5.12142413,0.77856877,4.00267962,0.37944087,1.07838811,0.00087520,0.05441304,0.00782476,0.14692510
-2.24812406,5.05331604,0.78014380,3.95861891,0.37925492,1.04823608,0.00084573,0.05280400,0.00763565,0.14510060
-2.24212106,4.96795030,0.77867659,3.89780559,0.37860562,1.01731824,0.00081554,0.05109460,0.00744581,0.14294264
-2.23611806,4.86637237,0.77418094,3.82120306,0.37743324,0.98583573,0.00078534,0.04929838,0.00725609,0.14046793
-2.23011506,4.74991887,0.76672713,3.73005853,0.37568816,0.95400133,0.00075583,0.04742996,0.00706733,0.13769931
-2.22411206,4.62016665,0.75643802,3.62585761,0.37333054,0.92203069,0.00072773,0.04550469,0.00688031,0.13466466
-2.21810905,4.47887786,0.74348389,3.51027403,0.37032981,0.89013449,0.00070171,0.04353818,0.00669567,0.13139575
-2.21210605,4.32794414,0.72807659,3.38511704,0.36666401,0.85851218,0.00067839,0.04154600,0.00651389,0.12792721
-2.20610305,4.16933279,0.71046318,3.25227915,0.36231930,0.82734771,0.00065836,0.03954327,0.00633520,0.12429553
-2.20010005,4.00503744,0.69091959,3.11368652,0.35728949,0.79680728,0.00064212,0.03754445,0.00615965,0.12053840
-2.19409705,3.83703517,0.66974463,2.97125385,0.35157589,0.76703945,0.00063009,0.03556309,0.00598703,0.11669410
-2.18809405,3.66725135,0.64725437,2.82684553,0.34518726,0.73817718,0.00062262,0.03361175,0.00581699,0.11280120
-2.18209105,3.49753316,0.62377740,2.68224388,0.33814008,0.71034177,0.00061995,0.03170193,0.00564900,0.10889849
-2.17608804,3.32963147,0.59965076,2.53912509,0.33045896,0.68364805,0.00062225,0.02984413,0.00548247,0.10502503
-2.17008504,3.16519085,0.57521669,2.39904270,0.32217718,0.65821056,0.00062959,0.02804787,0.00531676,0.10122037
-2.16408204,3.00574644,0.55081999,2.26341826,0.31333720,0.63414979,0.00064198,0.02632187,0.00515130,0.09752486
-2.15807904,2.85272630,0.52680602,2.13353822,0.30399116,0.61159827,0.00065932,0.02467417,0.00498563,0.09397992
-2.15207604,2.70745748,0.50351885,2.01055574,0.29420118,0.59070563,0.00068146,0.02311227,0.00481947,0.09062834
-2.14607304,2.57117395,0.48129961,1.89549624,0.28403941,0.57164232,0.00070820,0.02164328,0.00465274,0.08751437
-2.14007004,2.44502462,0.46048449,1.78926513,0.27358774,0.55460145,0.00073928,0.02027399,0.00448567,0.08468371
-2.13406703,2.33007984,0.44140248,1.69265629,0.26293710,0.53979854,0.00077439,0.01901097,0.00431875,0.08218324
-2.12806403,2.22733480,0.42437238,1.60636004,0.25218644,0.52746891,0.00081323,0.01786056,0.00415277,0.08006057
-2.12206103,2.13770907,0.40969907,1.53096956,0.24144118,0.51786281,0.00085545,0.01682879,0.00398881,0.07836329
-2.11605803,2.06204137,0.39766899,1.46698490,0.23081134,0.51123824,0.00090074,0.01592134,0.00382822,0.07713796
-2.11005503,2.00107960,0.38854476,1.41481413,0.22040938,0.50785179,0.00094879,0.01514333,0.00367259,0.07642899
-2.10405203,1.95546617,0.38255912,1.37477131,0.21034768,0.50794786,0.00099934,0.01449913,0.00352366,0.07627721
-2.09804902,1.92571934,0.37990824,1.34707163,0.20073597,0.51174663,0.00105219,0.01399216,0.00338335,0.07671840
-2.09204602,1.91221150,0.38074483,1.33182392,0.19167862,0.51943132,0.00110719,0.01362463,0.00325361,0.07778177
-2.08604302,1.91514570,0.38517120,1.32902122,0.18327197,0.53113536,0.00116429,0.01339726,0.00313641,0.07948834
-2.08004002,1.93453171,0.39323261,1.33853030,0.17560184,0.54693009,0.00122354,0.01330908,0.00303365,0.08184959
-2.07403702,1.97016345,0.40491151,1.36008112,0.16874117,0.56681343,0.00128510,0.01335721,0.00294714,0.08486611
-2.06803402,2.02159908,0.42012275,1.39325705,0.16274810,0.59070036,0.00134923,0.01353667,0.00287850,0.08852654
-2.06203102,2.08814562,0.43871034,1.43748712,0.15766430,0.61841553,0.00141632,0.01384034,0.00282912,0.09280687
-2.05602801,2.16884917,0.46044598,1.49204115,0.15351380,0.64968863,0.00148688,0.01425882,0.00280014,0.09766995
-2.05002501,2.26249226,0.48502964,1.55602857,0.15030230,0.68415281,0.00156150,0.01478054,0.00279238,0.10306557
-2.04402201,2.36759897,0.51209243,1.62840163,0.14801690,0.72134650,0.00164087,0.01539186,0.00280636,0.10893081
-2.03801901,2.48244855,0.54120165,1.70796354,0.14662640,0.76071868,0.00172576,0.01607723,0.00284223,0.11519089
-2.03201601,2.60509778,0.57186819,1.79338157,0.14608209,0.80163782,0.00181695,0.01681951,0.00289982,0.12176041
-2.02601301,2.73341166,0.60355611,1.88320534,0.14631893,0.84340409,0.00191522,0.01760028,0.00297859,0.12854503
-2.02001001,2.86510219,0.63569394,1.97588979,0.14725730,0.88526480,0.00202132,0.01840027,0.00307767,0.13544343
-2.01400700,2.99777388,0.66768773,2.06982233,0.14880508,0.92643251,0.00213591,0.01919981,0.00319590,0.14234959
-2.00800400,3.12897504,0.69893498,2.16335361,0.15086002,0.96610525,0.00225952,0.01997933,0.00333180,0.14915529
-2.00200100,3.25625288,0.72883937,2.25483063,0.15331253,1.00348830,0.00239251,0.02071987,0.00348367,0.15575273
-1.99599800,3.37721080,0.75682545,2.34263142,0.15604853,1.03781649,0.00253502,0.02140358,0.00364960,0.16203718
-1.98999500,3.48956579,0.78235286,2.42519985,0.15895252,1.06837650,0.00268695,0.02201425,0.00382752,0.16790958
-1.98399200,3.59120379,0.80492959,2.50107959,0.16191066,1.09452805,0.00284796,0.02253771,0.00401526,0.17327902
-1.97798899,3.68023114,0.82412376,2.56894580,0.16481371,1.11572316,0.00301739,0.02296223,0.00421060,0.17806494
-1.97198599,3.75502015,0.83957340,2.62763368,0.16755998,1.13152284,0.00319434,0.02327888,0.00441132,0.18219908
-1.96598299,3.81424716,0.85099413,2.67616279,0.17005783,1.14161027,0.00337764,0.02348168,0.00461526,0.18562704
-1.95997999,3.85692173,0.85818429,2.71375639,0.17222797,1.14580014,0.00356592,0.02356779,0.00482036,0.18830943
-1.95397699,3.88240608,0.86102756,2.73985525,0.17400531,1.14404349,0.00375761,0.02353751,0.00502469,0.19022259
-1.94797399,3.89042412,0.85949304,2.75412566,0.17534026,1.13642815,0.00395107,0.02339420,0.00522649,0.19135887
-1.94197099,3.88106004,0.85363290,2.75646143,0.17619962,1.12317444,0.00414462,0.02314407,0.00542418,0.19172648
-1.93596798,3.85474674,0.84357774,2.74698015,0.17656678,1.10462659,0.00433664,0.02279597,0.00561640,0.19134888
-1.92996498,3.81224475,0.82953015,2.72601392,0.17644148,1.08124010,0.00452568,0.02236098,0.00580196,0.19026387
-1.92396198,3.75461278,0.81175657,2.69409518,0.17583893,1.05356576,0.00471052,0.02185202,0.00597987,0.18852228
-1.91795898,3.68317116,0.79057808,2.65193830,0.17478853,1.02223082,0.00489027,0.02128336,0.00614927,0.18618645
-1.91195598,3.59945978,0.76636026,2.60041757,0.17333205,0.98791838,0.00506446,0.02067015,0.00630948,0.18332844
-1.90595298,3.50519209,0.73950276,2.54054250,0.17152155,0.95134565,0.00523305,0.02002795,0.00645988,0.18002813
-1.89994997,3.40220692,0.71042878,2.47343133,0.16941701,0.91324216,0.00539652,0.01937220,0.00659994,0.17637118
-1.89394697,3.29241980,0.67957484,2.40028337,0.16708380,0.87432867,0.00555583,0.01871783,0.00672917,0.17244701
-1.88794397,3.17777532,0.64738115,2.32235115,0.16459013,0.83529752,0.00571244,0.01807884,0.00684709,0.16834672
-1.88194097,3.06020183,0.61428264,2.24091293,0.16200455,0.79679530,0.00586821,0.01746802,0.00695322,0.16416113
-1.87593797,2.94156986,0.58070110,2.15724635,0.15939366,0.75940817,0.00602535,0.01689668,0.00704705,0.15997889
-1.86993497,2.82365506,0.54703821,2.07260367,0.15681996,0.72365035,0.00618630,0.01637450,0.00712811,0.15588465
-1.86393197,2.70810642,0.51366978,1.98818904,0.15434018,0.68995595,0.00635359,0.01590947,0.00719592,0.15195750
-1.85792896,2.59642030,0.48094107,1.90513836,0.15200385,0.65867417,0.00652968,0.01550792,0.00725006,0.14826950
-1.85192596,2.48992053,0.44916327,1.82450178,0.14985234,0.63006786,0.00671680,0.01517458,0.00729023,0.14488444
-1.84592296,2.38974455,0.41861100,1.74722936,0.14791833,0.60431512,0.00691680,0.01491274,0.00731627,0.14185683
-1.83991996,2.29683555,0.38952093,1.67415976,0.14622563,0.58151362,0.00713093,0.01472452,0.00732825,0.13923110
-1.83391696,2.21194029,0.36209126,1.60601232,0.14478948,0.56168724,0.00735978,0.01461109,0.00732653,0.13704107
-1.82791396,2.13561222,0.33648213,1.54338233,0.14361707,0.54479449,0.00760307,0.01457296,0.00731181,0.13530969
-1.82191096,2.06821933,0.31281684,1.48673967,0.14270853,0.53073828,0.00785965,0.01461028,0.00728522,0.13404905
-1.81590795,2.00995621,0.29118372,1.43643051,0.14205796,0.51937639,0.00812737,0.01472319,0.00724832,0.13326064
-1.80990495,1.96085959,0.27163860,1.39268194,0.14165481,0.51053233,0.00840316,0.01491202,0.00720319,0.13293596
-1.80390195,1.92082671,0.25420775,1.35560937,0.14148524,0.50400602,0.00868302,0.01517759,0.00715237,0.13305731
-1.79789895,1.88963568,0.23889121,1.32522610,0.14153361,0.49958399,0.00896210,0.01552139,0.00709891,0.13359885
-1.79189595,1.86696720,0.22566631,1.30145493,0.14178386,0.49704868,0.00923493,0.01594575,0.00704631,0.13452795
-1.78589295,1.85242663,0.21449129,1.28414100,0.14222091,0.49618669,0.00949549,0.01645389,0.00699846,0.13580660
-1.77988994,1.84556585,0.20530883,1.27306555,0.14283181,0.49679578,0.00973748,0.01705000,0.00695958,0.13739303
-1.77388694,1.84590390,0.19804950,1.26795986,0.14360680,0.49869044,0.00995454,0.01773912,0.00693410,0.13924334
-1.76788394,1.85294588,0.19263478,1.26851882,0.14454006,0.50170598,0.01014049,0.01852711,0.00692654,0.14131317
-1.76188094,1.86619921,0.18897971,1.27441344,0.14563025,0.50570125,0.01028956,0.01942038,0.00694140,0.14355928
-1.75587794,1.88518683,0.18699508,1.28530194,0.14688075,0.51055981,0.01039663,0.02042573,0.00698300,0.14594099
-1.74987494,1.90945678,0.18658896,1.30083874,0.14829956,0.51618983,0.01045743,0.02154997,0.00705531,0.14842139
-1.74387194,1.93858788,0.18766768,1.32068101,0.14989892,0.52252267,0.01046873,0.02279965,0.00716187,0.15096830
-1.73786893,1.97219131,0.19013623,1.34449268,0.15169462,0.52951032,0.01042843,0.02418059,0.00730557,0.15355495
-1.73186593,2.00990818,0.19389808,1.37194563,0.15370497,0.53712194,0.01033565,0.02569756,0.00748859,0.15616023
-1.72586293,2.05140332,0.19885456,1.40271829,0.15594956,0.54533946,0.01019079,0.02735379,0.00771224,0.15876861
-1.71985993,2.09635577,0.20490391,1.43649168,0.15844771,0.55415272,0.00999549,0.02915057,0.00797691,0.16136975
-1.71385693,2.14444648,0.21194006,1.47294356,0.16121689,0.56355406,0.00975254,0.03108683,0.00828195,0.16395767
-1.70785393,2.19534422,0.21985145,1.51174091,0.16427084,0.57353286,0.00946579,0.03315881,0.00862568,0.16652970
-1.70185093,2.24869052,0.22851983,1.55253160,0.16761780,0.58407005,0.00914000,0.03535965,0.00900536,0.16908520
-1.69584792,2.30408459,0.23781942,1.59493587,0.17125871,0.59513295,0.00878065,0.03767920,0.00941717,0.17162405
-1.68984492,2.36106952,0.24761640,1.63853832,0.17518563,0.60667063,0.00839376,0.04010379,0.00985631,0.17414516
-1.68384192,2.41912044,0.25776890,1.68288127,0.17938022,0.61860997,0.00798569,0.04261613,0.01031705,0.17664493
-1.67783892,2.47763589,0.26812760,1.72745994,0.18381271,0.63085274,0.00756289,0.04519531,0.01079283,0.17911586
-1.67183592,2.53593299,0.27853689,1.77172029,0.18844115,0.64327370,0.00713178,0.04781689,0.01127638,0.18154535
-1.66583292,2.59324713,0.28883664,1.81505967,0.19321109,0.65571995,0.00669854,0.05045315,0.01175988,0.18391473
-1.65982991,2.64873645,0.29886450,1.85683077,0.19805585,0.66801167,0.00626896,0.05307337,0.01223514,0.18619872
-1.65382691,2.70149136,0.30845865,1.89634880,0.20289721,0.67994411,0.00584834,0.05564436,0.01269374,0.18836517
-1.64782391,2.75054884,0.31746089,1.93290191,0.20764670,0.69129095,0.00544138,0.05813093,0.01312724,0.19037527
-1.64182091,2.79491119,0.32571983,1.96576451,0.21220738,0.70180892,0.00505214,0.06049663,0.01352739,0.19218416
-1.63581791,2.83356862,0.33309415,1.99421296,0.21647613,0.71124346,0.00468401,0.06270445,0.01388630,0.19374187
