energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
0.05102551,6.49947485,0.98597976,3.89206809,0.00385321,0.05275029,0.03355675,0.81307119,0.96093834,1.90815900
0.05702851,6.65366205,1.04465228,3.95726926,0.00401245,0.05440318,0.03490061,0.85215348,0.97785306,1.95996466
0.06303152,6.81980416,1.10510097,4.02826780,0.00418913,0.05618461,0.03636367,0.89134084,0.99892696,2.01752728
0.06903452,6.99524972,1.16672100,4.10312250,0.00438230,0.05807517,0.03793069,0.93023991,1.02385688,2.08058583
0.07503752,7.17719117,1.22884572,4.17980695,0.00459084,0.06005331,0.03958403,0.96844109,1.05231668,2.14883479
0.08104052,7.36270939,1.29075805,4.25625119,0.00481341,0.06209543,0.04130396,1.00552403,1.08395602,2.22191936
0.08704352,7.54882156,1.35170411,4.33038477,0.00504844,0.06417615,0.04306901,1.04106409,1.11839966,2.29943137
0.09304652,7.73253187,1.41090901,4.40018078,0.00529408,0.06626849,0.04485633,1.07463955,1.15524727,2.38090650
0.09904952,7.91088441,1.46759431,4.46369973,0.00554823,0.06834435,0.04664216,1.10583943,1.19407421,2.46582272
0.10505253,8.08101724,1.52099660,4.51913262,0.00580851,0.07037484,0.04840224,1.13427189,1.23443309,2.55360058
0.11105553,8.24021660,1.57038663,4.56484195,0.00607229,0.07233087,0.05011229,1.15957287,1.27585652,2.64360527
0.11705853,8.38596996,1.61508823,4.59939983,0.00633674,0.07418369,0.05174845,1.18141463,1.31786086,2.73515073
0.12306153,8.51601643,1.65449648,4.62162185,0.00659883,0.07590549,0.05328778,1.19951415,1.35995103,2.82750578
0.12906453,8.62839321,1.68809415,4.63059583,0.00685542,0.07747003,0.05470867,1.21364068,1.40162646,2.91990227
0.13506753,8.72147638,1.71546602,4.62570433,0.00710333,0.07885330,0.05599129,1.22362242,1.44238777,3.01154514
0.14107054,8.79401480,1.73631026,4.60664000,0.00733939,0.08003408,0.05711794,1.22935189,1.48174435,3.10162430
0.14707354,8.84515576,1.75044663,4.57341332,0.00756053,0.08099452,0.05807341,1.23078966,1.51922233,3.18932784
0.15307654,8.87446146,1.75782091,4.52635202,0.00776388,0.08172063,0.05884527,1.22796636,1.55437296,3.27385651
0.15907954,8.88191554,1.75850565,4.46609220,0.00794685,0.08220269,0.05942409,1.22098268,1.58678089,3.35443889
0.16508254,8.86791930,1.75269709,4.39356123,0.00810717,0.08243552,0.05980360,1.21000742,1.61607227,3.43034681
0.17108554,8.83327755,1.74070844,4.30995295,0.00824304,0.08241873,0.05998085,1.19527357,1.64192228,3.50091058
0.17708854,8.77917448,1.72295989,4.21669576,0.00835311,0.08215668,0.05995620,1.17707255,1.66406181,3.56553346
0.18309155,8.70714017,1.69996587,4.11541474,0.00843659,0.08165849,0.05973336,1.15574682,1.68228302,3.62370477
0.18909455,8.61900873,1.67231988,4.00788891,0.00849326,0.08093778,0.05931928,1.13168118,1.69644360,3.67501112
0.19509755,8.51686927,1.64067785,3.89600503,0.00852347,0.08001235,0.05872404,1.10529302,1.70646943,3.71914534
0.20110055,8.40301121,1.60574040,3.78170935,0.00852816,0.07890373,0.05796066,1.07702196,1.71235563,3.75591252
0.20710355,8.27986548,1.56823484,3.66695880,0.00850883,0.07763661,0.05704487,1.04731927,1.71416571,3.78523298
0.21310655,8.14994325,1.52889741,3.55367317,0.00846749,0.07623823,0.05599481,1.01663741,1.71202900,3.80714175
0.21910955,8.01577405,1.48845638,3.44368944,0.00840661,0.07473761,0.05483073,0.98542003,1.70613623,3.82178472
0.22511256,7.87984490,1.44761645,3.33871983,0.00832903,0.07316485,0.05357460,0.95409285,1.69673354,3.82941133
0.23111556,7.74454216,1.40704477,3.24031432,0.00823789,0.07155032,0.05224972,0.92305554,1.68411490,3.83036415
0.23711856,7.61209769,1.36735900,3.14982888,0.00813652,0.06992392,0.05088032,0.89267492,1.66861341,3.82506583
0.24312156,7.48454090,1.32911733,3.06839986,0.00802837,0.06831435,0.04949106,0.86327953,1.65059171,3.81400376
0.24912456,7.36365777,1.29281083,2.99692523,0.00791687,0.06674843,0.04810662,0.83515568,1.63043181,3.79771340
0.25512756,7.25095818,1.25885794,2.93605290,0.00780536,0.06525051,0.04675125,0.80854494,1.60852481,3.77676082
0.26113057,7.14765223,1.22760104,2.88617621,0.00769700,0.06384199,0.04544830,0.78364307,1.58526089,3.75172536
0.26713357,7.05463627,1.19930516,2.84743648,0.00759471,0.06254097,0.04421980,0.76060028,1.56101997,3.72318319
0.27313657,6.97248879,1.17415846,2.81973231,0.00750107,0.06136197,0.04308612,0.73952264,1.53616332,3.69169242
0.27913957,6.90147612,1.15227445,2.80273515,0.00741835,0.06031587,0.04206554,0.72047454,1.51102654,3.65778040
0.28514257,6.84156747,1.13369572,2.79591043,0.00734841,0.05940991,0.04117402,0.70348194,1.48591401,3.62193365
0.29114557,6.79245853,1.11839891,2.79854338,0.00729274,0.05864782,0.04042494,0.68853634,1.46109500,3.58459059
0.29714857,6.75360225,1.10630076,2.80976859,0.00725250,0.05803013,0.03982894,0.67559907,1.43680146,3.54613726
0.30315158,6.72424561,1.09726499,2.82860222,0.00722846,0.05755448,0.03939382,0.66460593,1.41322740,3.50690567
0.30915458,6.70347017,1.09110973,2.85397552,0.00722114,0.05721603,0.03912446,0.65547180,1.39052976,3.46717459
0.31515758,6.69023488,1.08761533,2.88476868,0.00723080,0.05700795,0.03902292,0.64809518,1.36883043,3.42717227
0.32116058,6.68341885,1.08653221,2.91984345,0.00725749,0.05692185,0.03908848,0.64236244,1.34821925,3.38708047
0.32716358,6.68186220,1.08758857,2.95807365,0.00730116,0.05694829,0.03931779,0.63815158,1.32875754,3.34703926
0.33316658,6.68440317,1.09049777,2.99837231,0.00736163,0.05707712,0.03970507,0.63533562,1.31048189,3.30715196
0.33916958,6.68991005,1.09496509,3.03971463,0.00743870,0.05729791,0.04024228,0.63378525,1.29340794,3.26748979
0.34517259,6.69730658,1.10069373,3.08115612,0.00753215,0.05760020,0.04091941,0.63337091,1.27753373,3.22809571
0.35117559,6.70559044,1.10738996,3.12184533,0.00764176,0.05797372,0.04172470,0.63396429,1.26284258,3.18898756
0.35717859,6.71384431,1.11476736,3.16103125,0.00776731,0.05840846,0.04264487,0.63543909,1.24930528,3.15016011
0.36318159,6.72124018,1.12254995,3.19806543,0.00790859,0.05889478,0.04366542,0.63767139,1.23688155,3.11158645
0.36918459,6.72703740,1.13047452,3.23239914,0.00806536,0.05942331,0.04477083,0.64053947,1.22552093,3.07321897
0.37518759,6.73057594,1.13829197,3.26357656,0.00823731,0.05998491,0.04594479,0.64392336,1.21516309,3.03499030
0.38119060,6.73126622,1.14576799,3.29122452,0.00842403,0.06057051,0.04717042,0.64770423,1.20573776,2.99681473
0.38719360,6.72857732,1.15268316,3.31504024,0.00862495,0.06117106,0.04843052,0.65176371,1.19716474,2.95859064
0.39319660,6.72202520,1.15883264,3.33477782,0.00883929,0.06177736,0.04970769,0.65598337,1.18935380,2.92020431
0.39919960,6.71116266,1.16402578,3.35023497,0.00906600,0.06238002,0.05098461,0.66024444,1.18220519,2.88153532
0.40520260,6.69557235,1.16808569,3.36124080,0.00930374,0.06296945,0.05224419,0.66442787,1.17561058,2.84246379
0.41120560,6.67486386,1.17084905,3.36764564,0.00955083,0.06353595,0.05346981,0.66841496,1.16945471,2.80287928
0.41720860,6.64867549,1.17216637,3.36931371,0.00980522,0.06406979,0.05464549,0.67208837,1.16361781,2.76269093
0.42321161,6.61668068,1.17190257,3.36611898,0.01006450,0.06456150,0.05575617,0.67533376,1.15797880,2.72183847
0.42921461,6.57859887,1.16993819,3.35794448,0.01032592,0.06500207,0.05678788,0.67804186,1.15241901,2.68030326
0.43521761,6.53420970,1.16617106,3.34468490,0.01058639,0.06538339,0.05772802,0.68011099,1.14682638,2.63811857
0.44122061,6.48336942,1.16051839,3.32625221,0.01084257,0.06569853,0.05856557,0.68144991,1.14109984,2.59537812
0.44722361,6.42602798,1.15291916,3.30258352,0.01109090,0.06594217,0.05929133,0.68198073,1.13515358,2.55224213
0.45322661,6.36224508,1.14333672,3.27365068,0.01132771,0.06611094,0.05989811,0.68164198,1.12892084,2.50893999
0.45922961,6.29220344,1.13176128,3.23947035,0.01154926,0.06620374,0.06038089,0.68039134,1.12235702,2.46576894
0.46523262,6.21621796,1.11821215,3.20011395,0.01175190,0.06622197,0.06073701,0.67820811,1.11544181,2.42308852
0.47123562,6.13473925,1.10273956,3.15571623,0.01193213,0.06616963,0.06096623,0.67509513,1.10818004,2.38131059
0.47723862,6.04835084,1.08542578,3.10648184,0.01208670,0.06605338,0.06107076,0.67107997,1.10060132,2.34088515
0.48324162,5.95775959,1.06638545,3.05268912,0.01221271,0.06588237,0.06105521,0.66621539,1.09275821,2.30228273
0.48924462,5.86377930,1.04576497,2.99469063,0.01230768,0.06566801,0.06092653,0.66057886,1.08472318,2.26597393
0.49524762,5.76730828,1.02374081,2.93291013,0.01236966,0.06542357,0.06069378,0.65427126,1.07658444,2.23240738
0.50125063,5.66930182,1.00051685,2.86783610,0.01239721,0.06516368,0.06036788,0.64741459,1.06844083,2.20198745
0.50725363,5.57074107,0.97632074,2.80001196,0.01238949,0.06490373,0.05996130,0.64014890,1.06039622,2.17505295
0.51325663,5.47260015,0.95139929,2.73002347,0.01234625,0.06465920,0.05948765,0.63262856,1.05255373,2.15185831
0.51925963,5.37581330,0.92601323,2.65848405,0.01226784,0.06444497,0.05896126,0.62501786,1.04501012,2.13255852
0.52526263,5.28124421,0.90043129,2.58601867,0.01215518,0.06427464,0.05839668,0.61748629,1.03785077,2.11719895
0.53126563,5.18965931,0.87492409,2.51324736,0.01200970,0.06415983,0.05780820,0.61020366,1.03114562,2.10571080
0.53726863,5.10170660,0.84975786,2.44076907,0.01183335,0.06410966,0.05720938,0.60333521,1.02494635,2.09791286
0.54327164,5.01790138,0.82518835,2.36914691,0.01162846,0.06413029,0.05661253,0.59703694,1.01928489,2.09351956
0.54927464,4.93861964,0.80145517,2.29889531,0.01139774,0.06422457,0.05602835,0.59145146,1.01417352,2.09215506
0.55527764,4.86409934,0.77877669,2.23046990,0.01114415,0.06439191,0.05546554,0.58670433,1.00960644,2.09337283
0.56128064,4.79444945,0.75734575,2.16426040,0.01087088,0.06462828,0.05493053,0.58290114,1.00556269,2.09667961
0.56728364,4.72966594,0.73732630,2.10058674,0.01058124,0.06492639,0.05442731,0.58012545,1.00201023,2.10156246
0.57328664,4.66965342,0.71885105,2.03969845,0.01027860,0.06527605,0.05395735,0.57843743,0.99891082,2.10751746
0.57928964,4.61425107,0.70202009,1.98177711,0.00996633,0.06566463,0.05351962,0.57787346,0.99622542,2.11407834
0.58529265,4.56326072,0.68690059,1.92694138,0.00964776,0.06607772,0.05311074,0.57844639,0.99391948,2.12084339
0.59129565,4.51647532,0.67352742,1.87525429,0.00932609,0.06649977,0.05272523,0.58014649,0.99196799,2.12749915
0.59729865,4.47370590,0.66190467,1.82673194,0.00900436,0.06691487,0.05235583,0.58294295,0.99035967,2.13383946
0.60330165,4.43480496,0.65200782,1.78135319,0.00868543,0.06730748,0.05199390,0.58678584,0.98910002,2.13977865
0.60930465,4.39968520,0.64378654,1.73906951,0.00837193,0.06766318,0.05162989,0.59160824,0.98821310,2.14535826
0.61530765,4.36833209,0.63716797,1.69981453,0.00806622,0.06796932,0.05125382,0.59732863,0.98774171,2.15074686
0.62131066,4.34080997,0.63206024,1.66351275,0.00777038,0.06821559,0.05085580,0.60385323,0.98774608,2.15623283
0.62731366,4.31726126,0.62835613,1.63008699,0.00748617,0.06839446,0.05042649,0.61107835,0.98830110,2.16221074
0.63331666,4.29789926,0.62593692,1.59946441,0.00721506,0.06850150,0.04995757,0.61889258,0.98949225,2.16916200
0.63931966,4.28299536,0.62467603,1.57158097,0.00695816,0.06853556,0.04944219,0.62717885,0.99141067,2.17763086
0.64532266,4.27286170,0.62444270,1.54638434,0.00671625,0.06849872,0.04887524,0.63581646,0.99414755,2.18819724
0.65132566,4.26783073,0.62510544,1.52383538,0.00648978,0.06839626,0.04825370,0.64468288,0.99778843,2.20144778
0.65732866,4.26823341,0.62653530,1.50390838,0.00627887,0.06823631,0.04757679,0.65365558,1.00240771,2.21794672
0.66333167,4.27437746,0.62860896,1.48659046,0.00608336,0.06802959,0.04684614,0.66261389,1.00806393,2.23820827
0.66933467,4.28652738,0.63121159,1.47188017,0.00590278,0.06778889,0.04606580,0.67144086,1.01479599,2.26267167
0.67533767,4.30488746,0.63423939,1.45978568,0.00573645,0.06752860,0.04524220,0.68002524,1.02262081,2.29168050
0.68134067,4.32958883,0.63760194,1.45032283,0.00558348,0.06726420,0.04438415,0.68826361,1.03153243,2.32546685
0.68734367,4.36068129,0.64122415,1.44351299,0.00544283,0.06701168,0.04350259,0.69606254,1.04150282,2.36414132
0.69334667,4.39813020,0.64504790,1.43938110,0.00531339,0.06678705,0.04261051,0.70334088,1.05248413,2.40768900
0.69934967,4.44181830,0.64903320,1.43795356,0.00519400,0.06660583,0.04172267,0.71003204,1.06441249,2.45597145
0.70535268,4.49155205,0.65315889,1.43925637,0.00508354,0.06648258,0.04085539,0.71608614,1.07721281,2.50873437
0.71135568,4.54707174,0.65742278,1.44331301,0.00498096,0.06643055,0.04002626,0.72147200,1.09080456,2.56562033
0.71735868,4.60806434,0.66184118,1.45014227,0.00488535,0.06646133,0.03925391,0.72617877,1.10510785,2.62618558
0.72336168,4.67417798,0.66644774,1.45975582,0.00479595,0.06658456,0.03855764,0.73021713,1.12004956,2.68992002
0.72936468,4.74503689,0.67129168,1.47215546,0.00471221,0.06680776,0.03795720,0.73361994,1.13556904,2.75626906
0.73536768,4.82025548,0.67643525,1.48732991,0.00463379,0.06713612,0.03747243,0.73644222,1.15162292,2.82465606
0.74137069,4.89945077,0.68195063,1.50525143,0.00456056,0.06757249,0.03712293,0.73876043,1.16818877,2.89450434
0.74737369,4.98225200,0.68791616,1.52587192,0.00449260,0.06811724,0.03692778,0.74067099,1.18526730,2.96525733
0.75337669,5.06830693,0.69441214,1.54911907,0.00443017,0.06876830,0.03690512,0.74228803,1.20288282,3.03639613
0.75937969,5.15728445,0.70151622,1.57489232,0.00437368,0.06952117,0.03707186,0.74374047,1.22108205,3.10745349
0.76538269,5.24887320,0.70929862,1.60305912,0.00432365,0.07036900,0.03744330,0.74516843,1.23993110,3.17802361
0.77138569,5.34277657,0.71781723,1.63345158,0.00428065,0.07130267,0.03803273,0.74671906,1.25951084,3.24776756
0.77738869,5.43870422,0.72711293,1.66586378,0.00424525,0.07231091,0.03885111,0.74854201,1.27991085,3.31641400
0.78339170,5.53636083,0.73720522,1.70004985,0.00421797,0.07338048,0.03990670,0.75078457,1.30122221,3.38375553
0.78939470,5.63543290,0.74808832,1.73572326,0.00419923,0.07449638,0.04120466,0.75358670,1.32352945,3.44964085
0.79539770,5.73557419,0.75972807,1.77255708,0.00418931,0.07564200,0.04274680,0.75707609,1.34690208,3.51396358
0.80140070,5.83639112,0.77205964,1.81018568,0.00418827,0.07679948,0.04453121,0.76136339,1.37138614,3.57664818
0.80740370,5.93742874,0.78498621,1.84820760,0.00419598,0.07794994,0.04655201,0.76653778,1.39699613,3.63763414
0.81340670,6.03815840,0.79837879,1.88618976,0.00421206,0.07907381,0.04879917,0.77266302,1.42370772,3.69685917
0.81940970,6.13796797,0.81207719,1.92367286,0.00423588,0.08015123,0.05125832,0.77977410,1.45145173,3.75424261
0.82541271,6.23615533,0.82589214,1.96017779,0.00426658,0.08116236,0.05391070,0.78787460,1.48010950,3.80966986
0.83141571,6.33192571,0.83960856,1.99521301,0.00430307,0.08208782,0.05673312,0.79693485,1.50951016,3.86297891
0.83741871,6.42439352,0.85298989,2.02828259,0.00434407,0.08290908,0.05969810,0.80689106,1.53942988,3.91394969
0.84342171,6.51258875,0.86578341,2.05889483,0.00438811,0.08360883,0.06277406,0.81764527,1.56959316,3.96229699
0.84942471,6.59546826,0.87772629,2.08657103,0.00443363,0.08417137,0.06592560,0.82906646,1.59967638,4.00766735
0.85542771,6.67193164,0.88855229,2.11085445,0.00447897,0.08458297,0.06911395,0.84099256,1.62931347,4.04964036
0.86143072,6.74084149,0.89799879,2.13131900,0.00452247,0.08483213,0.07229752,0.85323352,1.65810356,4.08773437
0.86743372,6.80104758,0.90581405,2.14757758,0.00456246,0.08490989,0.07543251,0.86557537,1.68562047,4.12141648
0.87343672,6.85141418,0.91176420,2.15928986,0.00459739,0.08481002,0.07847373,0.87778519,1.71142372,4.15011647
0.87943972,6.89084969,0.91564005,2.16616922,0.00462580,0.08452909,0.08137539,0.88961688,1.73507072,4.17324413
0.88544272,6.91833767,0.91726321,2.16798876,0.00464640,0.08406662,0.08409210,0.90081765,1.75612974,4.19020933
0.89144572,6.93296802,0.91649138,2.16458619,0.00465813,0.08342500,0.08657982,0.91113506,1.77419317,4.20044377
0.89744872,6.93396728,0.91322273,2.15586751,0.00466012,0.08260945,0.08879691,0.92032432,1.78889057,4.20342364
0.90345173,6.92072668,0.90739908,2.14180924,0.00465177,0.08162786,0.09070512,0.92815579,1.79990113,4.19869203
0.90945473,6.89282700,0.89900789,2.12245936,0.00463273,0.08049059,0.09227059,0.93442227,1.80696484,4.18588007
0.91545773,6.85005891,0.88808294,2.09793665,0.00460292,0.07921023,0.09346481,0.93894591,1.80989205,4.16472580
0.92146073,6.79243807,0.87470370,2.06842863,0.00456252,0.07780133,0.09426534,0.94158450,1.80857097,4.13508986
0.92746373,6.72021403,0.85899353,2.03418806,0.00451194,0.07628005,0.09465656,0.94223682,1.80297277,4.09696716
0.93346673,6.63387267,0.84111665,1.99552810,0.00445182,0.07466393,0.09463016,0.94084678,1.79315404,4.05049409
0.93946973,6.53413160,0.82127411,1.95281628,0.00438300,0.07297152,0.09418543,0.93740632,1.77925636,3.99595074
0.94547274,6.42192897,0.79969890,1.90646746,0.00430645,0.07122210,0.09332938,0.93195672,1.76150322,3.93375809
0.95147574,6.29840568,0.77665039,1.85693597,0.00422329,0.06943545,0.09207666,0.92458835,1.74019410,3.86447034
0.95747874,6.16488196,0.75240828,1.80470730,0.00413471,0.06763159,0.09044921,0.91543878,1.71569616,3.78876258
0.96348174,6.02282897,0.72726626,1.75028944,0.00404197,0.06583060,0.08847576,0.90468926,1.68843373,3.70741468
0.96948474,5.87383678,0.70152563,1.69420432,0.00394632,0.06405245,0.08619114,0.89255979,1.65887622,3.62129186
0.97548774,5.71957985,0.67548907,1.63697949,0.00384898,0.06231693,0.08363541,0.87930278,1.62752480,3.53132317
0.98149075,5.56178155,0.64945462,1.57914048,0.00375114,0.06064350,0.08085291,0.86519571,1.59489848,3.43847871
0.98749375,5.40217893,0.62371026,1.52120378,0.00365389,0.05905129,0.07789122,0.85053292,1.56152023,3.34374678
0.99349675,5.24248922,0.59852892,1.46367088,0.00355824,0.05755903,0.07480006,0.83561699,1.52790362,3.24811183
0.99949975,5.08437914,0.57416426,1.40702326,0.00346508,0.05618504,0.07163020,0.82074991,1.49454056,3.15253434
1.00550275,4.92943791,0.55084720,1.35171851,0.00337520,0.05494714,0.06843242,0.80622449,1.46189055,3.05793310
1.01150575,4.77915479,0.52878309,1.29818746,0.00328927,0.05386263,0.06525653,0.79231624,1.43037177,2.96517079
1.01750875,4.63490140,0.50814978,1.24683217,0.00320788,0.05294820,0.06215046,0.77927612,1.40035429,2.87504292
1.02351176,4.49791886,0.48909636,1.19802472,0.00313151,0.05221975,0.05915951,0.76732427,1.37215543,2.78827045
1.02951476,4.36930973,0.47174255,1.15210656,0.00306057,0.05169229,0.05632566,0.75664504,1.34603723,2.70549580
1.03551776,4.25003406,0.45617876,1.10938813,0.00299543,0.05137963,0.05368709,0.74738339,1.32220605,2.62728204
1.04152076,4.14090892,0.44246662,1.07014853,0.00293640,0.05129419,0.05127770,0.73964269,1.30081378,2.55411473
1.04752376,4.04261070,0.43064005,1.03463511,0.00288378,0.05144659,0.04912688,0.73348403,1.28196060,2.48640577
1.05352676,3.95567918,0.42070658,1.00306260,0.00283787,0.05184538,0.04725930,0.72892684,1.26569878,2.42449851
1.05952976,3.88052257,0.41264901,0.97561183,0.00279896,0.05249660,0.04569475,0.72595078,1.25203726,2.36867359
1.06553277,3.81742273,0.40642735,0.95242791,0.00276736,0.05340342,0.04444818,0.72449880,1.24094644,2.31915466
1.07153577,3.76654005,0.40198080,0.93361781,0.00274337,0.05456578,0.04352964,0.72448099,1.23236308,2.27611362
1.07753877,3.72791747,0.39922995,0.91924755,0.00272729,0.05598003,0.04294436,0.72577924,1.22619492,2.23967476
1.08354177,3.70148362,0.39807905,0.90933911,0.00271941,0.05763872,0.04269290,0.72825233,1.22232482,2.20991779
1.08954477,3.68705508,0.39841836,0.90386732,0.00271998,0.05953035,0.04277119,0.73174127,1.22061438,2.18687951
1.09554777,3.68433815,0.40012660,0.90275705,0.00272920,0.06163938,0.04317078,0.73607476,1.22090695,2.17055430
1.10155078,3.69293057,0.40307342,0.90588102,0.00274718,0.06394626,0.04387903,0.74107453,1.22303016,2.16089375
1.10755378,3.71232392,0.40712206,0.91305856,0.00277395,0.06642765,0.04487937,0.74656040,1.22679804,2.15780571
1.11355678,3.74190743,0.41213199,0.92405568,0.00280940,0.06905681,0.04615163,0.75235501,1.23201296,2.16115328
1.11955978,3.78097381,0.41796167,0.93858678,0.00285328,0.07180412,0.04767241,0.75828814,1.23846746,2.17075426
1.12556278,3.82872796,0.42447132,0.95631811,0.00290519,0.07463780,0.04941560,0.76420048,1.24594646,2.18638150
1.13156578,3.88429882,0.43152576,0.97687323,0.00296456,0.07752472,0.05135289,0.76994699,1.25422960,2.20776452
1.13756878,3.94675474,0.43899709,0.99984043,0.00303068,0.08043140,0.05345439,0.77539964,1.26309429,2.23459273
1.14357179,4.01512241,0.44676740,1.02478207,0.00310270,0.08332499,0.05568934,0.78044984,1.27231919,2.26652037
1.14957479,4.08840890,0.45473114,1.05124561,0.00317963,0.08617444,0.05802687,0.78501025,1.28168833,2.30317311
1.15557779,4.16562641,0.46279734,1.07877594,0.00326042,0.08895157,0.06043674,0.78901635,1.29099569,2.34415606
1.16158079,4.24581863,0.47089142,1.10692879,0.00334395,0.09163212,0.06289017,0.79242742,1.30005013,2.38906290
1.16758379,4.32808769,0.47895657,1.13528440,0.00342912,0.09419677,0.06536060,0.79522735,1.30868042,2.43748547
1.17358679,4.41162047,0.48695463,1.16346121,0.00351488,0.09663195,0.06782442,0.79742488,1.31674007,2.48902327
1.17958979,4.49571264,0.49486643,1.19112862,0.00360029,0.09893051,0.07026159,0.79905353,1.32411170,2.54329220
1.18559280,4.57978921,0.50269158,1.21801856,0.00368455,0.10109216,0.07265616,0.80017110,1.33071063,2.59993175
1.19159580,4.66342023,0.51044764,1.24393493,0.00376710,0.10312369,0.07499663,0.80085864,1.33648732,2.65861014
1.19759880,4.74633036,0.51816879,1.26876076,0.00384764,0.10503882,0.07727615,0.80121893,1.34142850,2.71902682
1.20360180,4.82840170,0.52590393,1.29246230,0.00392614,0.10685791,0.07949255,0.80137436,1.34555671,2.78091212
1.20960480,4.90966906,0.53371444,1.31509010,0.00400291,0.10860730,0.08164810,0.80146421,1.34892825,2.84402372
1.21560780,4.99030779,0.54167152,1.33677657,0.00407858,0.11031838,0.08374918,0.80164127,1.35162942,2.90814028
1.22161081,5.07061430,0.54985327,1.35773030,0.00415410,0.11202655,0.08580568,0.80206793,1.35377126,2.97305238
1.22761381,5.15098000,0.55834170,1.37822703,0.00423075,0.11376982,0.08783029,0.80291158,1.35548289,3.03855141
1.23361681,5.23185976,0.56721954,1.39859768,0.00431005,0.11558736,0.08983765,0.80433959,1.35690382,3.10441716
1.23961981,5.31373626,0.57656722,1.41921381,0.00439377,0.11751800,0.09184336,0.80651384,1.35817563,3.17040489
1.24562281,5.39708179,0.58645981,1.44047103,0.00448383,0.11959859,0.09386302,0.80958507,1.35943323,3.23623290
1.25162581,5.48231940,0.59696415,1.46277099,0.00458224,0.12186245,0.09591117,0.81368713,1.36079649,3.30157150
1.25762881,5.56978515,0.60813617,1.48650255,0.00469100,0.12433792,0.09800033,0.81893139,1.36236236,3.36603437
1.26363182,5.65969322,0.62001839,1.51202294,0.00481204,0.12704704,0.10014007,0.82540144,1.36419806,3.42917286
1.26963482,5.75210551,0.63263753,1.53963960,0.00494712,0.13000438,0.10233627,0.83314848,1.36633570,3.49047406
1.27563782,5.84690712,0.64600247,1.56959325,0.00509771,0.13321618,0.10459041,0.84218729,1.36876853,3.54936273
1.28164082,5.94378876,0.66010227,1.60204303,0.00526495,0.13667971,0.10689918,0.85249333,1.37144904,3.60520742
1.28764382,6.04223686,0.67490452,1.63705411,0.00544954,0.14038291,0.10925415,0.86400086,1.37428902,3.65733042
1.29364682,6.14153172,0.69035381,1.67458830,0.00565171,0.14430434,0.11164176,0.87660220,1.37716142,3.70502130
1.29964982,6.24075382,0.70637059,1.71449796,0.00587111,0.14841350,0.11404346,0.89014845,1.37990417,3.74755330
1.30565283,6.33879785,0.72285036,1.75652357,0.00610684,0.15267128,0.11643603,0.90445133,1.38232534,3.78420196
1.31165583,6.43439404,0.73966327,1.80029497,0.00635740,0.15703088,0.11879214,0.91928642,1.38420976,3.81426488
1.31765883,6.52613585,0.75665429,1.84533635,0.00662072,0.16143883,0.12108104,0.93439755,1.38532651,3.83708202
1.32366183,6.61251309,0.77364404,1.89107483,0.00689413,0.16583626,0.12326939,0.94950230,1.38543705,3.85205532
1.32966483,6.69194930,0.79043034,1.93685248,0.00717449,0.17016041,0.12532220,0.96429839,1.38430358,3.85866705
1.33566783,6.76284226,0.80679068,1.98194136,0.00745819,0.17434618,0.12720385,0.97847089,1.38169735,3.85649610
1.34167084,6.82360636,0.82248550,2.02556124,0.00774128,0.17832779,0.12887915,0.99169988,1.37740652,3.84523161
1.34767384,6.87271554,0.83726246,2.06689949,0.00801954,0.18204053,0.13031436,1.00366852,1.37124345,3.82468375
1.35367684,6.90874581,0.85086164,2.10513239,0.00828861,0.18542236,0.13147828,1.01407111,1.36305103,3.79479114
1.35967984,6.93041599,0.86302147,2.13944750,0.00854412,0.18841560,0.13234312,1.02262107,1.35270807,3.75562514
1.36568284,6.93662566,0.87348543,2.16906613,0.00878178,0.19096834,0.13288544,1.02905844,1.34013355,3.70739096
1.37168584,6.92648938,0.88200920,2.19326533,0.00899758,0.19303584,0.13308684,1.03315688,1.32528970,3.65042571
1.37768884,6.89936610,0.88836805,2.21139868,0.00918783,0.19458159,0.13293456,1.03472981,1.30818384,3.58519386
1.38369185,6.85488298,0.89236423,2.22291516,0.00934934,0.19557821,0.13242191,1.03363546,1.28886912,3.51228016
1.38969485,6.79295295,0.89383407,2.22737546,0.00947949,0.19600807,0.13154851,1.02978096,1.26744411,3.43238046
1.39569785,6.71378515,0.89265440,2.22446524,0.00957630,0.19586362,0.13032036,1.02312501,1.24405126,3.34629079
1.40170085,6.61788815,0.88874813,2.21400474,0.00963852,0.19514745,0.12874969,1.01367925,1.21887438,3.25489472
1.40770385,6.50606534,0.88208867,2.19595460,0.00966565,0.19387201,0.12685465,1.00150825,1.19213521,3.15914943
1.41370685,6.37940260,0.87270305,2.17041755,0.00965793,0.19205913,0.12465884,0.98672807,1.16408901,3.06007062
1.41970985,6.23924846,0.86067353,2.13763595,0.00961637,0.18973927,0.12219070,0.96950350,1.13501945,2.95871631
1.42571286,6.08718702,0.84613766,2.09798549,0.00954267,0.18695051,0.11948269,0.95004402,1.10523274,2.85616985
1.43171586,5.92500440,0.82928684,2.05196503,0.00943918,0.18373744,0.11657050,0.92859861,1.07505109,2.75352209
1.43771886,5.75464961,0.81036330,2.00018329,0.00930881,0.18014988,0.11349210,0.90544960,1.04480574,2.65185312
