energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.20860430,0.56461342,0.00014637,0.02986534,0.10245069,0.33565787,0.00052588,0.20343503,0.06753790,0.06746022
-3.20260130,0.55704591,0.00012303,0.03043158,0.10117612,0.32502668,0.00044112,0.20580971,0.06764863,0.06830238
-3.19659830,0.54951095,0.00010272,0.03086602,0.09989443,0.31524384,0.00036759,0.20749196,0.06762227,0.06891974
-3.19059530,0.54151694,0.00008520,0.03114726,0.09851668,0.30599415,0.00030429,0.20832885,0.06740511,0.06925750
-3.18459230,0.53263213,0.00007019,0.03125830,0.09696494,0.29698911,0.00025023,0.20819551,0.06695186,0.06927102
-3.17858929,0.52249689,0.00005745,0.03118700,0.09517456,0.28797550,0.00020441,0.20699848,0.06622689,0.06892685
-3.17258629,0.51083248,0.00004670,0.03092630,0.09309562,0.27874194,0.00016587,0.20467789,0.06520504,0.06820340
-3.16658329,0.49744612,0.00003771,0.03047438,0.09069394,0.26912316,0.00013371,0.20120826,0.06387214,0.06709110
-3.16058029,0.48223241,0.00003025,0.02983450,0.08795123,0.25900201,0.00010706,0.19659821,0.06222490,0.06559224
-3.15457729,0.46517125,0.00002410,0.02901476,0.08486475,0.24830943,0.00008515,0.19088880,0.06027058,0.06372029
-3.14857429,0.44632261,0.00001907,0.02802767,0.08144630,0.23702231,0.00006728,0.18415086,0.05802619,0.06149897
-3.14257129,0.42581849,0.00001499,0.02688955,0.07772076,0.22515983,0.00005280,0.17648132,0.05551737,0.05896092
-3.13656828,0.40385274,0.00001171,0.02561991,0.07372425,0.21277832,0.00004116,0.16799881,0.05277704,0.05614621
-3.13056528,0.38066918,0.00000908,0.02424065,0.06950192,0.19996514,0.00003187,0.15883872,0.04984386,0.05310056
-3.12456228,0.35654883,0.00000700,0.02277526,0.06510563,0.18683189,0.00002451,0.14914793,0.04676058,0.04987362
-3.11855928,0.33179676,0.00000536,0.02124804,0.06059156,0.17350740,0.00001873,0.13907950,0.04357234,0.04651713
-3.11255628,0.30672923,0.00000408,0.01968330,0.05601787,0.16013066,0.00001421,0.12878751,0.04032510,0.04308315
-3.10655328,0.28166158,0.00000309,0.01810467,0.05144244,0.14684426,0.00001072,0.11842232,0.03706404,0.03962249
-3.10055028,0.25689741,0.00000234,0.01653443,0.04692095,0.13378842,0.00000803,0.10812624,0.03383227,0.03618323
-3.09454727,0.23271940,0.00000177,0.01499295,0.04250518,0.12109578,0.00000599,0.09803000,0.03066966,0.03280957
-3.08854427,0.20938196,0.00000134,0.01349835,0.03824165,0.10888735,0.00000445,0.08824990,0.02761199,0.02954085
-3.08254127,0.18710588,0.00000104,0.01206610,0.03417068,0.09726938,0.00000330,0.07888584,0.02469030,0.02641091
-3.07653827,0.16607504,0.00000082,0.01070893,0.03032570,0.08633145,0.00000246,0.07002006,0.02193052,0.02344765
-3.07053527,0.14643506,0.00000069,0.00943671,0.02673308,0.07614555,0.00000186,0.06171677,0.01935339,0.02067299
-3.06453227,0.12829381,0.00000062,0.00825654,0.02341214,0.06676626,0.00000146,0.05402243,0.01697458,0.01810288
-3.05852926,0.11172353,0.00000061,0.00717286,0.02037554,0.05823181,0.00000123,0.04696664,0.01480508,0.01574771
-3.05252626,0.09676429,0.00000066,0.00618769,0.01762985,0.05056587,0.00000114,0.04056364,0.01285166,0.01361278
-3.04652326,0.08342863,0.00000077,0.00530092,0.01517640,0.04378009,0.00000119,0.03481408,0.01111759,0.01169890
-3.04052026,0.07170694,0.00000093,0.00451064,0.01301216,0.03787711,0.00000139,0.02970717,0.00960344,0.01000320
-3.03451726,0.06157346,0.00000116,0.00381345,0.01113079,0.03285388,0.00000177,0.02522293,0.00830787,0.00851985
-3.02851426,0.05299255,0.00000147,0.00320488,0.00952373,0.02870534,0.00000236,0.02133454,0.00722859,0.00724088
-3.02251126,0.04592513,0.00000187,0.00267972,0.00818121,0.02542816,0.00000323,0.01801065,0.00636322,0.00615703
-3.01650825,0.04033495,0.00000237,0.00223238,0.00709335,0.02302457,0.00000445,0.01521753,0.00571021,0.00525846
-3.01050525,0.03619475,0.00000300,0.00185724,0.00625113,0.02150615,0.00000613,0.01292113,0.00526967,0.00453548
-3.00450225,0.03349206,0.00000378,0.00154892,0.00564725,0.02089758,0.00000844,0.01108888,0.00504423,0.00397922
-2.99849925,0.03223470,0.00000473,0.00130263,0.00527703,0.02124028,0.00001155,0.00969129,0.00503974,0.00358219
-2.99249625,0.03245584,0.00000589,0.00111437,0.00513903,0.02259591,0.00001570,0.00870331,0.00526598,0.00333877
-2.98649325,0.03421861,0.00000728,0.00098123,0.00523578,0.02504970,0.00002121,0.00810542,0.00573727,0.00324563
-2.98049025,0.03762041,0.00000895,0.00090155,0.00557422,0.02871367,0.00002846,0.00788455,0.00647300,0.00330206
-2.97448724,0.04279663,0.00001092,0.00087518,0.00616616,0.03372960,0.00003792,0.00803473,0.00749808,0.00351026
-2.96848424,0.04992402,0.00001325,0.00090366,0.00702861,0.04027174,0.00005017,0.00855757,0.00884329,0.00387554
-2.96248124,0.05922345,0.00001597,0.00099034,0.00818399,0.04854923,0.00006591,0.00946258,0.01054556,0.00440645
-2.95647824,0.07096223,0.00001912,0.00114061,0.00966028,0.05880816,0.00008598,0.01076728,0.01264806,0.00511482
-2.95047524,0.08545553,0.00002274,0.00136204,0.01149104,0.07133296,0.00011136,0.01249716,0.01520027,0.00601585
-2.94447224,0.10306708,0.00002688,0.00166444,0.01371530,0.08644728,0.00014323,0.01468553,0.01825783,0.00712798
-2.93846923,0.12420882,0.00003157,0.00206001,0.01637736,0.10451388,0.00018291,0.01737314,0.02188224,0.00847282
-2.93246623,0.14933913,0.00003686,0.00256339,0.01952636,0.12593346,0.00023195,0.02060766,0.02614034,0.01007495
-2.92646323,0.17895966,0.00004276,0.00319160,0.02321581,0.15114215,0.00029208,0.02444298,0.03110366,0.01196161
-2.92046023,0.21361025,0.00004930,0.00396405,0.02750276,0.18060743,0.00036521,0.02893823,0.03684738,0.01416234
-2.91445723,0.25386167,0.00005650,0.00490233,0.03244691,0.21482217,0.00045345,0.03415668,0.04344916,0.01670850
-2.90845423,0.30030602,0.00006437,0.00602998,0.03810937,0.25429653,0.00055909,0.04016424,0.05098756,0.01963261
-2.90245123,0.35354449,0.00007291,0.00737211,0.04455119,0.29954765,0.00068452,0.04702778,0.05954022,0.02296767
-2.89644822,0.41417222,0.00008209,0.00895494,0.05183163,0.35108679,0.00083225,0.05481310,0.06918171,0.02674621
-2.89044522,0.48276043,0.00009190,0.01080513,0.06000618,0.40940399,0.00100483,0.06358259,0.07998108,0.03099929
-2.88444222,0.55983560,0.00010230,0.01294905,0.06912424,0.47495030,0.00120480,0.07339263,0.09199910,0.03575533
-2.87843922,0.64585622,0.00011325,0.01541186,0.07922664,0.54811774,0.00143457,0.08429069,0.10528530,0.04103883
-2.87243622,0.74118733,0.00012468,0.01821655,0.09034295,0.62921735,0.00169639,0.09631226,0.11987489,0.04686895
-2.86643322,0.84607358,0.00013653,0.02138275,0.10248869,0.71845597,0.00199221,0.10947761,0.13578552,0.05325810
-2.86043022,0.96061167,0.00014871,0.02492559,0.11566243,0.81591237,0.00232361,0.12378847,0.15301419,0.06021046
-2.85442721,1.08472316,0.00016114,0.02885452,0.12984311,0.92151366,0.00269165,0.13922490,0.17153428,0.06772052
-2.84842421,1.21812891,0.00017372,0.03317205,0.14498743,1.03501316,0.00309684,0.15574228,0.19129294,0.07577186
-2.84242121,1.36032664,0.00018635,0.03787269,0.16102767,1.15597074,0.00353898,0.17326871,0.21220902,0.08433591
-2.83641821,1.51057282,0.00019892,0.04294194,0.17786999,1.28373706,0.00401709,0.19170301,0.23417168,0.09337121
-2.83041521,1.66787069,0.00021134,0.04835552,0.19539337,1.41744290,0.00452940,0.21091339,0.25703979,0.10282280
-2.82441221,1.83096551,0.00022351,0.05407884,0.21344936,1.55599482,0.00507325,0.23073702,0.28064243,0.11262219
-2.81840920,1.99834842,0.00023532,0.06006674,0.23186277,1.69807818,0.00564510,0.25098065,0.30478038,0.12268777
-2.81240620,2.16826982,0.00024669,0.06626370,0.25043328,1.84216842,0.00624055,0.27142232,0.32922890,0.13292565
-2.80640320,2.33876274,0.00025754,0.07260427,0.26893823,1.98655095,0.00685443,0.29181431,0.35374165,0.14323125
-2.80040020,2.50767647,0.00026782,0.07901407,0.28713643,2.12935001,0.00748082,0.31188730,0.37805580,0.15349123
-2.79439720,2.67271992,0.00027747,0.08541106,0.30477298,2.26856595,0.00811322,0.33135567,0.40189817,0.16358606
-2.78839420,2.83151376,0.00028647,0.09170726,0.32158508,2.40212026,0.00874470,0.34992390,0.42499227,0.17339304
-2.78239120,2.98165005,0.00029482,0.09781076,0.33730851,2.52790714,0.00936806,0.36729382,0.44706591,0.18278956
-2.77638819,3.12075697,0.00030252,0.10362806,0.35168478,2.64384978,0.00997605,0.38317249,0.46785922,0.19165672
-2.77038519,3.24656671,0.00030962,0.10906652,0.36446850,2.74795942,0.01056154,0.39728053,0.48713256,0.19988294
-2.76438219,3.35698335,0.00031618,0.11403695,0.37543470,2.83839476,0.01111777,0.40936038,0.50467405,0.20736747
-2.75837919,3.45014803,0.00032227,0.11845621,0.38438594,2.91351924,0.01163851,0.41918435,0.52030631,0.21402368
-2.75237619,3.52449849,0.00032799,0.12224963,0.39115873,2.97195363,0.01211824,0.42656189,0.53389209,0.21978190
-2.74637319,3.57881996,0.00033347,0.12535326,0.39562895,3.01262157,0.01255234,0.43134602,0.54533833,0.22459165
-2.74037019,3.61228525,0.00033882,0.12771580,0.39771622,3.03478579,0.01293716,0.43343830,0.55459860,0.22842317
-2.73436718,3.62448179,0.00034418,0.12930009,0.39738666,3.03807335,0.01327011,0.43279241,0.56167358,0.23126814
-2.72836418,3.61542444,0.00034968,0.13008417,0.39465427,3.02248862,0.01354969,0.42941587,0.56660962,0.23313957
-2.72236118,3.58555326,0.00035546,0.13006181,0.38958047,2.98841327,0.01377547,0.42337006,0.56949535,0.23407077
-2.71635818,3.53571642,0.00036163,0.12924251,0.38227221,2.93659338,0.01394801,0.41476834,0.57045660,0.23411359
-2.71035518,3.46713909,0.00036831,0.12765098,0.37287831,2.86811414,0.01406877,0.40377249,0.56964979,0.23333589
-2.70435218,3.38137986,0.00037556,0.12532614,0.36158461,2.78436344,0.01413998,0.39058751,0.56725424,0.23181847
-2.69834917,3.28027681,0.00038346,0.12231965,0.34860781,2.68698614,0.01416444,0.37545514,0.56346375,0.22965159
-2.69234617,3.16588593,0.00039202,0.11869414,0.33418856,2.57783104,0.01414539,0.35864631,0.55847805,0.22693135
-2.68634317,3.04041488,0.00040123,0.11452107,0.31858390,2.45889323,0.01408630,0.34045287,0.55249449,0.22375600
-2.68034017,2.90615510,0.00041107,0.10987851,0.30205957,2.33225424,0.01399068,0.32117904,0.54570047,0.22022255
-2.67433717,2.76541539,0.00042146,0.10484876,0.28488238,2.20002264,0.01386197,0.30113279,0.53826713,0.21642372
-2.66833417,2.62045975,0.00043230,0.09951603,0.26731307,2.06427770,0.01370336,0.28061772,0.53034448,0.21244555
-2.66233117,2.47345192,0.00044348,0.09396423,0.24959985,1.92701796,0.01351774,0.25992544,0.52205834,0.20836557
-2.65632816,2.32640854,0.00045485,0.08827495,0.23197291,1.79011677,0.01330759,0.23932905,0.51350918,0.20425180
-2.65032516,2.18116234,0.00046626,0.08252564,0.21463998,1.65528597,0.01307501,0.21907766,0.50477276,0.20016250
-2.64432216,2.03933597,0.00047758,0.07678819,0.19778312,1.52404858,0.01282171,0.19939212,0.49590253,0.19614656
-2.63831916,1.90232670,0.00048866,0.07112773,0.18155673,1.39772071,0.01254910,0.18046218,0.48693360,0.19224464
-2.63231616,1.77130135,0.00049939,0.06560189,0.16608675,1.27740269,0.01225832,0.16244485,0.47788769,0.18849068
-2.62631316,1.64720056,0.00050967,0.06026029,0.15147096,1.16397854,0.01195039,0.14546405,0.46877893,0.18491383
-2.62031016,1.53075098,0.00051946,0.05514440,0.13778025,1.05812307,0.01162632,0.12961137,0.45961988,0.18154051
-2.61430715,1.42248369,0.00052872,0.05028769,0.12506065,0.96031523,0.01128721,0.11494780,0.45042737,0.17839640
-2.60830415,1.32275701,0.00053750,0.04571600,0.11333604,0.87085632,0.01093442,0.10150619,0.44122774,0.17550830
-2.60230115,1.23178194,0.00054585,0.04144809,0.10261122,0.78989160,0.01056959,0.08929439,0.43206106,0.17290557
-2.59629815,1.14964841,0.00055390,0.03749638,0.09287519,0.71743389,0.01019479,0.07829871,0.42298413,0.17062114
-2.59029515,1.07635083,0.00056179,0.03386774,0.08410453,0.65338763,0.00981255,0.06848757,0.41407195,0.16869203
-2.58429215,1.01181162,0.00056971,0.03056434,0.07626662,0.59757246,0.00942584,0.05981522,0.40541778,0.16715918
-2.57828914,0.95590186,0.00057787,0.02758448,0.06932261,0.54974505,0.00903814,0.05222529,0.39713156,0.16606685
-2.57228614,0.90845827,0.00058648,0.02492343,0.06323013,0.50961862,0.00865334,0.04565413,0.38933716,0.16546154
-2.56628314,0.86929641,0.00059578,0.02257413,0.05794550,0.47687950,0.00827566,0.04003378,0.38216840,0.16539044
-2.56028014,0.83821986,0.00060596,0.02052788,0.05342559,0.45120047,0.00790963,0.03529454,0.37576435,0.16589975
-2.55427714,0.81502584,0.00061724,0.01877487,0.04962921,0.43225076,0.00755992,0.03136713,0.37026418,0.16703284
-2.54827414,0.79950760,0.00062977,0.01730462,0.04651805,0.41970296,0.00723125,0.02818435,0.36580193,0.16882845
-2.54227114,0.79145413,0.00064367,0.01610627,0.04405728,0.41323677,0.00692826,0.02568235,0.36250152,0.17131913
-2.53626813,0.79064786,0.00065903,0.01516882,0.04221579,0.41254030,0.00665539,0.02380143,0.36047237,0.17452992
-2.53026513,0.79686099,0.00067590,0.01448121,0.04096606,0.41730907,0.00641677,0.02248653,0.35980581,0.17847747
-2.52426213,0.80985105,0.00069424,0.01403232,0.04028394,0.42724336,0.00621612,0.02168735,0.36057243,0.18316955
-2.51825913,0.82935610,0.00071401,0.01381095,0.04014806,0.44204424,0.00605665,0.02135820,0.36282049,0.18860505
-2.51225613,0.85509017,0.00073510,0.01380561,0.04053927,0.46140888,0.00594099,0.02145763,0.36657534,0.19477435
-2.50625313,0.88673912,0.00075737,0.01400443,0.04143988,0.48502554,0.00587115,0.02194796,0.37183972,0.20166006
-2.50025013,0.92395715,0.00078065,0.01439489,0.04283288,0.51256857,0.00584844,0.02279457,0.37859480,0.20923794
-2.49424712,0.96636413,0.00080474,0.01496366,0.04470116,0.54369387,0.00587346,0.02396529,0.38680183,0.21747807
-2.48824412,1.01354368,0.00082945,0.01569639,0.04702672,0.57803514,0.00594609,0.02542965,0.39640393,0.22634585
-2.48224112,1.06504217,0.00085456,0.01657752,0.04978992,0.61520102,0.00606547,0.02715818,0.40732803,0.23580302
-2.47623812,1.12036848,0.00087985,0.01759020,0.05296882,0.65477355,0.00622998,0.02912187,0.41948666,0.24580839
-2.47023512,1.17899457,0.00090511,0.01871617,0.05653859,0.69630783,0.00643731,0.03129156,0.43277933,0.25631830
-2.46423212,1.24035684,0.00093014,0.01993580,0.06047097,0.73933323,0.00668441,0.03363754,0.44709356,0.26728665
-2.45822911,1.30385831,0.00095475,0.02122813,0.06473396,0.78335600,0.00696754,0.03612929,0.46230541,0.27866471
-2.45222611,1.36887163,0.00097876,0.02257104,0.06929155,0.82786334,0.00728232,0.03873528,0.47827958,0.29040050
-2.44622311,1.43474306,0.00100199,0.02394147,0.07410364,0.87232879,0.00762376,0.04142295,0.49486926,0.30243792
-2.44022011,1.50079732,0.00102427,0.02531574,0.07912613,0.91621885,0.00798630,0.04415887,0.51191582,0.31471580
-2.43421711,1.56634359,0.00104543,0.02666991,0.08431115,0.95900055,0.00836393,0.04690895,0.52924854,0.32716687
-2.42821411,1.63068247,0.00106529,0.02798024,0.08960747,1.00014980,0.00875021,0.04963877,0.54668472,0.33971675
-2.42221111,1.69311399,0.00108367,0.02922364,0.09496106,1.03916008,0.00913845,0.05231408,0.56403032,0.35228333
-2.41620810,1.75294660,0.00110039,0.03037819,0.10031582,1.07555139,0.00952176,0.05490129,0.58108134,0.36477638
-2.41020510,1.80950690,0.00111523,0.03142363,0.10561441,1.10887876,0.00989322,0.05736799,0.59762615,0.37709767
-2.40420210,1.86215015,0.00112800,0.03234190,0.11079920,1.13874038,0.01024599,0.05968359,0.61344888,0.38914166
-2.39819910,1.91027106,0.00113849,0.03311752,0.11581331,1.16478476,0.01057352,0.06181979,0.62833380,0.40079672
-2.39219610,1.95331475,0.00114649,0.03373808,0.12060169,1.18671676,0.01086964,0.06375118,0.64207084,0.41194704
-2.38619310,1.99078763,0.00115180,0.03419448,0.12511222,1.20430229,0.01112872,0.06545562,0.65446204,0.42247507
-2.38019010,2.02226782,0.00115425,0.03448125,0.12929680,1.21737163,0.01134583,0.06691468,0.66532867,0.43226456
-2.37418709,2.04741487,0.00115370,0.03459665,0.13311245,1.22582115,0.01151686,0.06811388,0.67451903,0.44120399
-2.36818409,2.06597867,0.00115007,0.03454275,0.13652229,1.22961367,0.01163860,0.06904295,0.68191641,0.44919048
-2.36218109,2.07780731,0.00114332,0.03432536,0.13949651,1.22877742,0.01170884,0.06969586,0.68744716,0.45613386
-2.35617809,2.08285366,0.00113351,0.03395390,0.14201326,1.22340389,0.01172640,0.07007087,0.69108831,0.46196092
-2.35017509,2.08118087,0.00112079,0.03344118,0.14405938,1.21364473,0.01169118,0.07017051,0.69287474,0.46661965
-2.34417209,2.07296639,0.00110538,0.03280311,0.14563112,1.19970796,0.01160412,0.07000135,0.69290533,0.47008336
-2.33816908,2.05850480,0.00108766,0.03205835,0.14673470,1.18185375,0.01146718,0.06957395,0.69134808,0.47235446
-2.33216608,2.03820909,0.00106809,0.03122791,0.14738682,1.16038991,0.01128327,0.06890252,0.68844378,0.47346789
-2.32616308,2.01261056,0.00104727,0.03033474,0.14761496,1.13566740,0.01105615,0.06800479,0.68450810,0.47349394
-2.32016008,1.98235701,0.00102593,0.02940334,0.14745760,1.10807577,0.01079035,0.06690168,0.67993188,0.47254038
-2.31415708,1.94820914,0.00100491,0.02845928,0.14696427,1.07803874,0.01049103,0.06561707,0.67517945,0.47075371
-2.30815408,1.91103481,0.00098517,0.02752883,0.14619537,1.04600978,0.01016385,0.06417751,0.67078478,0.46831942
-2.30215108,1.87180093,0.00096776,0.02663857,0.14522174,1.01246751,0.00981487,0.06261196,0.66734539,0.46546106
-2.29614807,1.83156257,0.00095385,0.02581492,0.14412403,0.97791100,0.00945037,0.06095143,0.66551381,0.46243809
-2.29014507,1.79144894,0.00094463,0.02508384,0.14299161,0.94285442,0.00907675,0.05922866,0.66598646,0.45954229
-2.28414207,1.75264606,0.00094138,0.02447040,0.14192125,0.90782120,0.00870041,0.05747772,0.66949011,0.45709268
-2.27813907,1.71637581,0.00094537,0.02399841,0.14101530,0.87333724,0.00832762,0.05573358,0.67676560,0.45542901
-2.27213607,1.68387127,0.00095786,0.02369000,0.14037953,0.83992321,0.00796441,0.05403156,0.68854928,0.45490363
-2.26613307,1.65634875,0.00098005,0.02356522,0.14012055,0.80808584,0.00761646,0.05240678,0.70555203,0.45587212
-2.26013007,1.63497655,0.00101308,0.02364157,0.14034281,0.77830818,0.00728906,0.05089347,0.72843652,0.45868253
-2.25412706,1.62084130,0.00105793,0.02393360,0.14114530,0.75103916,0.00698692,0.04952431,0.75779287,0.46366373
-2.24812406,1.61491278,0.00111544,0.02445237,0.14261807,0.72668253,0.00671421,0.04832964,0.79411368,0.47111310
-2.24212106,1.61800827,0.00118624,0.02520503,0.14483850,0.70558565,0.00647439,0.04733669,0.83776890,0.48128389
-2.23611806,1.63075785,0.00127069,0.02619430,0.14786767,0.68802864,0.00627018,0.04656885,0.88898172,0.49437297
-2.23011506,1.65357232,0.00136892,0.02741816,0.15174685,0.67421430,0.00610353,0.04604492,0.94780638,0.51050921
-2.22411206,1.68661518,0.00148072,0.02886937,0.15649437,0.66425950,0.00597553,0.04577852,1.01410904,0.52974329
-2.21810905,1.72978044,0.00160558,0.03053533,0.16210295,0.65818856,0.00588641,0.04577754,1.08755289,0.55203938
-2.21210605,1.78267786,0.00174265,0.03239789,0.16853773,0.65592911,0.00583554,0.04604385,1.16758855,0.57726925
-2.20610305,1.84462678,0.00189074,0.03443336,0.17573517,0.65731095,0.00582139,0.04657310,1.25345064,0.60520924
-2.20010005,1.91465975,0.00204832,0.03661274,0.18360290,0.66206817,0.00584159,0.04735481,1.34416156,0.63554053
-2.19409705,1.99153658,0.00221360,0.03890210,0.19202063,0.66984483,0.00589300,0.04837265,1.43854271,0.66785284
-2.18809405,2.07376887,0.00238448,0.04126311,0.20084215,0.68020400,0.00597175,0.04960496,1.53523356,0.70165174
-2.18209105,2.15965487,0.00255866,0.04365389,0.20989850,0.69264023,0.00607337,0.05102548,1.63271842,0.73636937
-2.17608804,2.24732355,0.00273367,0.04602991,0.21900211,0.70659490,0.00619291,0.05260432,1.72936027,0.77137846
-2.17008504,2.33478676,0.00290696,0.04834513,0.22795190,0.72147396,0.00632507,0.05430896,1.82344089,0.80600902
-2.16408204,2.41999737,0.00307594,0.05055321,0.23653912,0.73666742,0.00646440,0.05610551,1.91320593,0.83956731
-2.15807904,2.50091131,0.00323808,0.05260886,0.24455371,0.75156973,0.00660544,0.05795992,1.99691340,0.87135616
-2.15207604,2.57555088,0.00339101,0.05446915,0.25179100,0.76560011,0.00674292,0.05983920,2.07288366,0.90069606
-2.14607304,2.64206664,0.00353255,0.05609483,0.25805833,0.77822202,0.00687191,0.06171257,2.13954901,0.92694588
-2.14007004,2.69879535,0.00366079,0.05745153,0.26318143,0.78896083,0.00698801,0.06355246,2.19550089,0.94952259
-2.13406703,2.74431123,0.00377420,0.05851087,0.26701025,0.79741880,0.00708749,0.06533530,2.23953246,0.96791895
-2.12806403,2.77746845,0.00387160,0.05925134,0.26942388,0.80328687,0.00716741,0.06704217,2.27067514,0.98171859
-2.12206103,2.79743309,0.00395225,0.05965892,0.27033459,0.80635251,0.00722571,0.06865904,2.28822714,0.99060765
-2.11605803,2.80370316,0.00401583,0.05972751,0.26969045,0.80650356,0.00726130,0.07017684,2.29177318,0.99438280
-2.11005503,2.79611615,0.00406245,0.05945903,0.26747677,0.80372777,0.00727403,0.07159125,2.28119431,0.99295513
-2.10405203,2.77484406,0.00409261,0.05886326,0.26371615,0.79810832,0.00726474,0.07290220,2.25666780,0.98634999
-2.09804902,2.74037645,0.00410720,0.05795738,0.25846711,0.78981561,0.00723517,0.07411318,2.21865706,0.97470286
-2.09204602,2.69349275,0.00410740,0.05676531,0.25182152,0.77909585,0.00718791,0.07523047,2.16789235,0.95825164
-2.08604302,2.63522558,0.00409463,0.05531680,0.24390089,0.76625722,0.00712628,0.07626214,2.10534324,0.93732573
-2.08004002,2.56681692,0.00407049,0.05364642,0.23485177,0.75165437,0.00705423,0.07721721,2.03218428,0.91233262
-2.07403702,2.48966979,0.00403668,0.05179233,0.22484043,0.73567210,0.00697616,0.07810468,1.94975543,0.88374267
-2.06803402,2.40529748,0.00399488,0.04979516,0.21404712,0.71870924,0.00689680,0.07893285,1.85951908,0.85207282
-2.06203102,2.31527309,0.00394674,0.04769671,0.20266018,0.70116331,0.00682104,0.07970872,1.76301561,0.81786993
-2.05602801,2.22118127,0.00389376,0.04553886,0.19087025,0.68341698,0.00675383,0.08043763,1.66181909,0.78169459
-2.05002501,2.12457431,0.00383727,0.04336243,0.17886477,0.66582661,0.00669999,0.08112320,1.55749504,0.74410586
-2.04402201,2.02693402,0.00377838,0.04120635,0.16682305,0.64871353,0.00666411,0.08176746,1.45156150,0.70564763
-2.03801901,1.92964037,0.00371792,0.03910678,0.15491206,0.63235812,0.00665046,0.08237122,1.34545480,0.66683687
-2.03201601,1.83394782,0.00365647,0.03709656,0.14328293,0.61699676,0.00666287,0.08293477,1.24050075,0.62815409
-2.02601301,1.74096913,0.00359436,0.03520477,0.13206843,0.60282159,0.00670472,0.08345854,1.13789194,0.59003610
-2.02001001,1.65166660,0.00353167,0.03345645,0.12138133,0.58998263,0.00677881,0.08394406,1.03867136,0.55287109
-2.01400700,1.56685005,0.00346828,0.03187251,0.11131356,0.57859191,0.00688740,0.08439478,0.94372227,0.51699594
-2.00800400,1.48718059,0.00340389,0.03046974,0.10193628,0.56872918,0.00703213,0.08481695,0.85376407,0.48269537
-2.00200100,1.41317908,0.00333810,0.02926093,0.09330057,0.56044848,0.00721405,0.08522031,0.76935352,0.45020288
-1.99599800,1.34523807,0.00327043,0.02825510,0.08543881,0.55378514,0.00743359,0.08561863,0.69089086,0.41970306
-1.98999500,1.28363603,0.00320040,0.02745780,0.07836646,0.54876275,0.00769056,0.08603004,0.61862976,0.39133478
-1.98399200,1.22855272,0.00312760,0.02687137,0.07208425,0.54539946,0.00798417,0.08647699,0.55269047,0.36519522
-1.97798899,1.18008483,0.00305167,0.02649535,0.06658052,0.54371357,0.00831304,0.08698605,0.49307517,0.34134424
-1.97198599,1.13826089,0.00297240,0.02632677,0.06183378,0.54372799,0.00867522,0.08758737,0.43968487,0.31980878
-1.96598299,1.10305517,0.00288975,0.02636057,0.05781515,0.54547351,0.00906821,0.08831390,0.39233689,0.30058738
-1.95997999,1.07440000,0.00280384,0.02658990,0.05449082,0.54899095,0.00948899,0.08920039,0.35078248,0.28365425
-1.95397699,1.05219648,0.00271500,0.02700652,0.05182435,0.55433229,0.00993408,0.09028233,0.31472380,0.26896324
-1.94797399,1.03632358,0.00262374,0.02760115,0.04977874,0.56156083,0.01039961,0.09159466,0.28383000,0.25645130
-1.94197099,1.02664582,0.00253074,0.02836387,0.04831832,0.57075080,0.01088136,0.09317063,0.25775190,0.24604164
-1.93596798,1.02301971,0.00243685,0.02928452,0.04741036,0.58198648,0.01137492,0.09504063,0.23613501,0.23764661
-1.92996498,1.02529919,0.00234302,0.03035306,0.04702643,0.59536110,0.01187574,0.09723118,0.21863083,0.23117021
-1.92396198,1.03334030,0.00225032,0.03156004,0.04714344,0.61097569,0.01237927,0.09976408,0.20490610,0.22651047
-1.91795898,1.04700530,0.00215985,0.03289700,0.04774445,0.62893791,0.01288114,0.10265581,0.19465021,0.22356154
-1.91195598,1.06616607,0.00207275,0.03435686,0.04881913,0.64936093,0.01337723,0.10591714,0.18758048,0.22221578
-1.90595298,1.09070696,0.00199011,0.03593430,0.05036388,0.67236228,0.01386388,0.10955301,0.18344556,0.22236558
-1.89994997,1.12052677,0.00191297,0.03762606,0.05238169,0.69806248,0.01433800,0.11356254,0.18202685,0.22390509
-1.89394697,1.15553959,0.00184229,0.03943120,0.05488163,0.72658322,0.01479715,0.11793937,0.18313817,0.22673184
-1.88794397,1.19567419,0.00177888,0.04135115,0.05787795,0.75804490,0.01523969,0.12267202,0.18662367,0.23074800
-1.88194097,1.24087162,0.00172343,0.04338975,0.06138891,0.79256322,0.01566482,0.12774435,0.19235417,0.23586150
-1.87593797,1.29108064,0.00167646,0.04555306,0.06543526,0.83024454,0.01607257,0.13313614,0.20022225,0.24198663
-1.86993497,1.34625075,0.00163832,0.04784898,0.07003834,0.87117989,0.01646383,0.13882349,0.21013606,0.24904437
-1.86393197,1.40632273,0.00160917,0.05028678,0.07521802,0.91543754,0.01684022,0.14477928,0.22201232,0.25696216
-1.85792896,1.47121672,0.00158902,0.05287635,0.08099033,0.96305407,0.01720403,0.15097341,0.23576881,0.26567314
-1.85192596,1.54081812,0.00157769,0.05562739,0.08736505,1.01402423,0.01755806,0.15737291,0.25131656,0.27511496
-1.84592296,1.61496179,0.00157483,0.05854844,0.09434315,1.06828983,0.01790537,0.16394196,0.26855217,0.28522808
