energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
0.18909455,2.33026842,0.02438820,0.35527243,0.42191026,1.15676186,0.50412562,0.42325594,0.04012084,0.19631923
0.19509755,2.30145921,0.02410666,0.35642943,0.41539714,1.13425523,0.49076939,0.42036508,0.04236327,0.19203632
0.20110055,2.26764739,0.02372011,0.35670857,0.40749698,1.10980810,0.47566868,0.41624953,0.04460658,0.18734175
0.20710355,2.22960842,0.02324215,0.35616387,0.39831881,1.08389367,0.45912627,0.41104530,0.04682384,0.18226998
0.21310655,2.18824079,0.02268834,0.35486385,0.38801103,1.05704312,0.44148692,0.40491264,0.04898725,0.17686988
0.21910955,2.14453799,0.02207587,0.35288999,0.37675568,1.02982850,0.42312829,0.39803089,0.05106879,0.17120293
0.22511256,2.09956103,0.02142313,0.35033543,0.36476202,1.00284604,0.40445150,0.39059355,0.05304104,0.16534120
0.23111556,2.05441266,0.02074936,0.34730387,0.35225979,0.97670059,0.38587163,0.38280356,0.05487803,0.15936515
0.23711856,2.01021407,0.02007427,0.34390879,0.33949241,0.95199165,0.36780860,0.37486904,0.05655614,0.15336145
0.24312156,1.96808480,0.01941775,0.34027281,0.32671025,0.92930141,0.35067866,0.36699971,0.05805510,0.14742075
0.24912456,1.92912579,0.01879959,0.33652727,0.31416431,0.90918483,0.33488672,0.35940381,0.05935878,0.14163566
0.25512756,1.89440542,0.01823923,0.33281178,0.30210019,0.89216174,0.32081958,0.35228577,0.06045604,0.13609874
0.26113057,1.86494806,0.01775558,0.32927367,0.29075271,0.87871071,0.30884003,0.34584423,0.06134134,0.13090069
0.26713357,1.84172426,0.01736690,0.32606709,0.28034100,0.86926432,0.29928195,0.34027056,0.06201522,0.12612870
0.27313657,1.82564163,0.01709058,0.32335175,0.27106408,0.86420525,0.29244608,0.33574748,0.06248453,0.12186485
0.27913957,1.81753559,0.01694314,0.32129092,0.26309706,0.86386294,0.28859638,0.33244771,0.06276241,0.11818462
0.28514257,1.81815890,0.01694005,0.32004883,0.25658771,0.86850995,0.28795689,0.33053242,0.06286800,0.11515550
0.29114557,1.82816955,0.01709563,0.31978721,0.25165352,0.87835810,0.29070883,0.33014933,0.06282592,0.11283558
0.29714857,1.84811628,0.01742301,0.32066117,0.24837922,0.89355368,0.29698783,0.33143040,0.06266542,0.11127222
0.30315158,1.87842207,0.01793389,0.32281429,0.24681465,0.91417197,0.30688126,0.33448896,0.06241941,0.11050067
0.30915458,1.91936555,0.01863850,0.32637325,0.24697317,0.94021106,0.32042562,0.33941641,0.06212318,0.11054280
0.31515758,1.97106138,0.01954538,0.33144207,0.24883054,0.97158515,0.33760406,0.34627857,0.06181308,0.11140591
0.32116058,2.03344051,0.02066121,0.33809643,0.25232448,1.00811797,0.35834411,0.35511173,0.06152508,0.11308163
0.32716358,2.10623169,0.02199063,0.34637809,0.25735478,1.04953685,0.38251585,0.36591884,0.06129329,0.11554505
0.33316658,2.18894583,0.02353602,0.35629003,0.26378438,1.09546812,0.40993076,0.37866591,0.06114863,0.11875421
0.33916958,2.28086491,0.02529734,0.36779253,0.27144123,1.14543457,0.44034145,0.39327899,0.06111750,0.12264985
0.34517259,2.38103679,0.02727191,0.38080044,0.28012115,1.19885572,0.47344256,0.40964209,0.06122071,0.12715568
0.35117559,2.48827743,0.02945428,0.39518208,0.28959171,1.25505148,0.50887301,0.42759620,0.06147264,0.13217916
0.35717859,2.60118156,0.03183603,0.41075977,0.29959708,1.31324960,0.54621984,0.44693972,0.06188064,0.13761286
0.36318159,2.71814237,0.03440570,0.42731232,0.30986389,1.37259726,0.58502369,0.46743040,0.06244474,0.14333638
0.36918459,2.83738025,0.03714871,0.44457932,0.32010791,1.43217668,0.62478601,0.48878894,0.06315774,0.14921881
0.37518759,2.95698040,0.04004730,0.46226736,0.33004136,1.49102454,0.66497775,0.51070417,0.06400549,0.15512187
0.38119060,3.07493801,0.04308055,0.48005772,0.33938079,1.54815471,0.70504960,0.53283980,0.06496758,0.16090331
0.38719360,3.18920981,0.04622443,0.49761558,0.34785508,1.60258350,0.74444327,0.55484241,0.06601825,0.16642085
0.39319660,3.29776988,0.04945193,0.51460014,0.35521341,1.65335645,0.78260366,0.57635054,0.06712749,0.17153616
0.39919960,3.39866761,0.05273320,0.53067536,0.36123278,1.69957560,0.81899136,0.59700441,0.06826237,0.17611907
0.40520260,3.49008524,0.05603580,0.54552078,0.36572490,1.74042606,0.85309503,0.61645600,0.06938842,0.18005152
0.41120560,3.57039266,0.05932498,0.55884202,0.36854207,1.77520066,0.88444336,0.63437893,0.07047110,0.18323133
0.41720860,3.63819682,0.06256409,0.57038045,0.36958178,1.80332162,0.91261596,0.65047781,0.07147719,0.18557544
0.42321161,3.69238384,0.06571499,0.57992159,0.36878988,1.82435825,0.93725289,0.66449673,0.07237615,0.18702260
0.42921461,3.73215183,0.06873860,0.58730182,0.36616220,1.83803983,0.95806247,0.67622627,0.07314132,0.18753533
0.43521761,3.75703310,0.07159552,0.59241326,0.36174444,1.84426331,0.97482708,0.68550909,0.07375092,0.18710099
0.44122061,3.76690503,0.07424675,0.59520645,0.35563041,1.84309536,0.98740683,0.69224364,0.07418878,0.18573209
0.44722361,3.76198913,0.07665440,0.59569082,0.34795869,1.83476887,0.99574100,0.69638593,0.07444494,0.18346561
0.45322661,3.74283872,0.07878261,0.59393299,0.33890778,1.81967413,0.99984724,0.69794937,0.07451579,0.18036149
0.45922961,3.71031591,0.08059834,0.59005291,0.32869006,1.79834526,0.99981869,0.69700266,0.07440409,0.17650036
0.46523262,3.66555911,0.08207234,0.58421813,0.31754475,1.77144244,0.99581921,0.69366596,0.07411866,0.17198054
0.47123562,3.60994266,0.08317992,0.57663651,0.30573004,1.73973094,0.98807687,0.68810538,0.07367379,0.16691448
0.47723862,3.54503037,0.08390189,0.56754757,0.29351501,1.70405770,0.97687605,0.68052621,0.07308850,0.16142490
0.48324162,3.47252494,0.08422518,0.55721310,0.28117124,1.66532655,0.96254848,0.67116513,0.07238556,0.15564053
0.48924462,3.39421520,0.08414349,0.54590720,0.26896480,1.62447302,0.94546340,0.66028164,0.07159042,0.14969201
0.49524762,3.31192321,0.08365772,0.53390634,0.25714864,1.58243938,0.92601736,0.64814913,0.07073005,0.14370769
0.50125063,3.22745293,0.08277616,0.52147980,0.24595568,1.54015102,0.90462369,0.63504599,0.06983175,0.13780991
0.50725363,3.14254199,0.08151451,0.50888075,0.23559293,1.49849444,0.88170216,0.62124679,0.06892195,0.13211149
0.51325663,3.05881805,0.07989561,0.49633850,0.22623657,1.45829763,0.85766900,0.60701421,0.06802514,0.12671294
0.51925963,2.97776063,0.07794894,0.48405192,0.21802829,1.42031294,0.83292739,0.59259163,0.06716290,0.12170012
0.52526263,2.90066935,0.07570987,0.47218451,0.21107279,1.38520287,0.80785891,0.57819679,0.06635305,0.11714259
0.53126563,2.82863892,0.07321873,0.46086100,0.20543661,1.35352866,0.78281587,0.56401664,0.06560905,0.11309274
0.53726863,2.76254133,0.07051958,0.45016571,0.20114804,1.32574183,0.75811487,0.55020347,0.06493955,0.10958542
0.54327164,2.70301511,0.06765902,0.44014258,0.19819821,1.30217852,0.73403165,0.53687254,0.06434821,0.10663835
0.54927464,2.65046160,0.06468470,0.43079686,0.19654318,1.28305644,0.71079743,0.52410102,0.06383373,0.10425304
0.55527764,2.60504792,0.06164400,0.42209829,0.19610692,1.26847447,0.68859668,0.51192843,0.06339010,0.10241619
0.56128064,2.56671613,0.05858262,0.41398553,0.19678499,1.25841457,0.66756660,0.50035841,0.06300702,0.10110159
0.56728364,2.53519805,0.05554331,0.40637177,0.19844885,1.25274586,0.64779806,0.48936178,0.06267054,0.10027225
0.57328664,2.51003519,0.05256478,0.39915107,0.20095051,1.25123089,0.62933816,0.47888065,0.06236382,0.09988278
0.57928964,2.49060282,0.04968074,0.39220530,0.20412759,1.25353377,0.61219408,0.46883350,0.06206799,0.09988189
0.58529265,2.47613766,0.04691927,0.38541125,0.20780834,1.25923013,0.59633830,0.45912089,0.06176311,0.10021491
0.59129565,2.46576816,0.04430237,0.37864767,0.21181673,1.26781877,0.58171469,0.44963169,0.06142909,0.10082624
0.59729865,2.45854657,0.04184588,0.37180192,0.21597732,1.27873479,0.56824535,0.44024946,0.06104662,0.10166160
0.60330165,2.45348176,0.03955954,0.36477594,0.22011990,1.29136404,0.55583787,0.43085876,0.06059811,0.10267014
0.60930465,2.44957203,0.03744744,0.35749133,0.22408366,1.30505869,0.54439250,0.42135110,0.06006841,0.10380620
0.61530765,2.44583669,0.03550856,0.34989328,0.22772095,1.31915348,0.53380904,0.41163029,0.05944552,0.10503075
0.62131066,2.44134583,0.03373758,0.34195322,0.23090043,1.33298251,0.52399295,0.40161709,0.05872113,0.10631254
0.62731366,2.43524707,0.03212575,0.33367017,0.23350962,1.34589599,0.51486049,0.39125272,0.05789093,0.10762871
0.63331666,2.42678873,0.03066186,0.32507057,0.23545674,1.35727653,0.50634247,0.38050138,0.05695488,0.10896518
0.63931966,2.41533864,0.02933325,0.31620688,0.23667193,1.36655463,0.49838658,0.36935152,0.05591720,0.11031651
0.64532266,2.40039810,0.02812670,0.30715478,0.23710776,1.37322270,0.49095808,0.35781596,0.05478625,0.11168548
0.65132566,2.38161056,0.02702933,0.29800938,0.23673902,1.37684718,0.48403888,0.34593080,0.05357424,0.11308223
0.65732866,2.35876497,0.02602929,0.28888044,0.23556196,1.37707847,0.47762523,0.33375328,0.05229678,0.11452312
0.66333167,2.33179373,0.02511637,0.27988694,0.23359284,1.37365812,0.47172398,0.32135875,0.05097234,0.11602934
0.66933467,2.30076558,0.02428234,0.27115128,0.23086614,1.36642314,0.46634796,0.30883684,0.04962158,0.11762523
0.67533767,2.26587387,0.02352124,0.26279340,0.22743217,1.35530729,0.46151071,0.29628726,0.04826660,0.11933654
0.68134067,2.22742089,0.02282931,0.25492506,0.22335451,1.34033923,0.45722092,0.28381514,0.04693015,0.12118853
0.68734367,2.18579918,0.02220497,0.24764460,0.21870720,1.32163786,0.45347722,0.27152654,0.04563479,0.12320413
0.69334667,2.14147070,0.02164844,0.24103244,0.21357185,1.29940485,0.45026347,0.25952405,0.04440211,0.12540211
0.69934967,2.09494501,0.02116143,0.23514752,0.20803481,1.27391508,0.44754520,0.24790289,0.04325189,0.12779553
0.70535268,2.04675757,0.02074667,0.23002480,0.20218448,1.24550518,0.44526730,0.23674761,0.04220139,0.13039034
0.71135568,1.99744919,0.02040741,0.22567402,0.19610888,1.21456094,0.44335338,0.22612957,0.04126471,0.13318435
0.71735868,1.94754772,0.02014695,0.22207964,0.18989358,1.18150417,0.44170685,0.21610531,0.04045224,0.13616662
0.72336168,1.89755278,0.01996826,0.21920209,0.18362005,1.14677958,0.44021369,0.20671585,0.03977025,0.13931727
0.72936468,1.84792420,0.01987359,0.21698016,0.17736450,1.11084239,0.43874691,0.19798695,0.03922068,0.14260777
0.73536768,1.79907463,0.01986427,0.21533440,0.17119718,1.07414700,0.43717244,0.18993018,0.03880099,0.14600177
0.74137069,1.75136654,0.01994063,0.21417140,0.16518222,1.03713738,0.43535609,0.18254487,0.03850433,0.14945636
0.74737369,1.70511345,0.02010200,0.21338867,0.15937787,1.00023927,0.43317129,0.17582068,0.03831974,0.15292384
0.75337669,1.66058502,0.02034699,0.21287997,0.15383726,0.96385442,0.43050705,0.16974065,0.03823262,0.15635382
0.75937969,1.61801545,0.02067374,0.21254070,0.14860934,0.92835695,0.42727567,0.16428455,0.03822534,0.15969564
0.76538269,1.57761436,0.02108039,0.21227320,0.14374019,0.89409150,0.42341980,0.15943230,0.03827794,0.16290098
0.77138569,1.53957909,0.02156562,0.21199158,0.13927436,0.86137313,0.41891829,0.15516736,0.03836897,0.16592650
0.77738869,1.50410733,0.02212923,0.21162601,0.13525623,0.83048839,0.41379048,0.15147967,0.03847642,0.16873641
0.78339170,1.47140906,0.02277271,0.21112606,0.13173127,0.80169729,0.40809868,0.14836819,0.03857861,0.17130476
0.78939470,1.44171658,0.02349979,0.21046314,0.12874698,0.77523558,0.40194846,0.14584274,0.03865514,0.17361742
0.79539770,1.41529173,0.02431694,0.20963173,0.12635355,0.75131699,0.39548691,0.14392505,0.03868774,0.17567349
0.80140070,1.39242947,0.02523363,0.20864946,0.12460407,0.73013486,0.38889859,0.14264897,0.03866101,0.17748611
0.80740370,1.37345725,0.02626256,0.20755607,0.12355413,0.71186300,0.38239962,0.14205971,0.03856305,0.17908260
0.81340670,1.35873003,0.02741956,0.20641112,0.12326109,0.69665539,0.37622993,0.14221221,0.03838590,0.18050381
0.81940970,1.34862068,0.02872333,0.20529083,0.12378260,0.68464476,0.37064412,0.14316867,0.03812579,0.18180278
0.82541271,1.34350652,0.03019490,0.20428389,0.12517477,0.67593999,0.36590140,0.14499523,0.03778317,0.18304270
0.83141571,1.34375228,0.03185684,0.20348679,0.12748985,0.67062258,0.36225496,0.14775809,0.03736258,0.18429419
0.83741871,1.34969070,0.03373225,0.20299860,0.13077365,0.66874241,0.35994141,0.15151920,0.03687225,0.18563215
0.84342171,1.36160176,0.03584355,0.20291565,0.13506269,0.67031334,0.35917077,0.15633158,0.03632362,0.18713227
0.84942471,1.37969197,0.03821106,0.20332627,0.14038142,0.67530902,0.36011738,0.16223474,0.03573062,0.18886734
0.85542771,1.40407508,0.04085153,0.20430590,0.14673954,0.68365948,0.36291238,0.16925027,0.03510892,0.19090368
0.86143072,1.43475563,0.04377662,0.20591284,0.15412969,0.69524899,0.36763796,0.17737786,0.03447512,0.19329771
0.86743372,1.47161660,0.04699138,0.20818478,0.16252558,0.70991575,0.37432373,0.18659208,0.03384594,0.19609310
0.87343672,1.51441248,0.05049289,0.21113633,0.17188088,0.72745364,0.38294533,0.19684002,0.03323740,0.19931843
0.87943972,1.56276825,0.05426914,0.21475769,0.18212882,0.74761649,0.39342551,0.20803996,0.03266415,0.20298566
0.88544272,1.61618523,0.05829809,0.21901451,0.19318275,0.77012468,0.40563736,0.22008134,0.03213893,0.20708946
0.89144572,1.67405360,0.06254724,0.22384893,0.20493759,0.79467438,0.41940978,0.23282598,0.03167220,0.21160748
0.89744872,1.73567148,0.06697346,0.22918176,0.21727226,0.82094877,0.43453481,0.24611055,0.03127185,0.21650150
0.90345173,1.80026988,0.07152342,0.23491571,0.23005294,0.84863109,0.45077644,0.25975036,0.03094330,0.22171950
0.90945473,1.86704239,0.07613444,0.24093944,0.24313715,0.87741885,0.46788045,0.27354425,0.03068957,0.22719841
0.91545773,1.93517821,0.08073580,0.24713226,0.25637833,0.90703837,0.48558493,0.28728041,0.03051169,0.23286757
0.92146073,2.00389681,0.08525057,0.25336922,0.26963088,0.93725896,0.50363070,0.30074294,0.03040916,0.23865252
0.92746373,2.07248233,0.08959777,0.25952631,0.28275525,0.96790585,0.52177138,0.31371887,0.03038057,0.24447904
0.93346673,2.14031575,0.09369495,0.26548545,0.29562287,0.99887091,0.53978228,0.32600520,0.03042423,0.25027707
0.93946973,2.20690295,0.09746088,0.27113917,0.30812068,1.03012048,0.55746805,0.33741575,0.03053891,0.25598448
0.94547274,2.27189685,0.10081847,0.27639446,0.32015486,1.06169959,0.57466833,0.34778753,0.03072442,0.26155025
0.95147574,2.33511214,0.10369763,0.28117593,0.33165368,1.09373208,0.59126139,0.35698607,0.03098226,0.26693700
0.95747874,2.39653151,0.10603794,0.28542782,0.34256917,1.12641614,0.60716544,0.36490979,0.03131601,0.27212271
0.96348174,2.45630273,0.10779122,0.28911504,0.35287746,1.16001553,0.62233772,0.37149285,0.03173166,0.27710147
0.96948474,2.51472638,0.10892353,0.29222303,0.36257787,1.19484628,0.63677131,0.37670661,0.03223774,0.28188335
0.97548774,2.57223464,0.10941678,0.29475656,0.37169059,1.23125953,0.65049002,0.38055946,0.03284522,0.28649316
0.98149075,2.62936201,0.10926985,0.29673768,0.38025319,1.26962117,0.66354162,0.38309510,0.03356723,0.29096851
0.98749375,2.68670941,0.10849892,0.29820275,0.38831611,1.31028901,0.67598980,0.38438943,0.03441862,0.29535694
0.99349675,2.74490346,0.10713732,0.29919898,0.39593741,1.35358870,0.68790550,0.38454608,0.03541531,0.29971262
0.99949975,2.80455289,0.10523466,0.29978062,0.40317699,1.39978948,0.69935797,0.38369096,0.03657348,0.30409252
1.00550275,2.86620469,0.10285540,0.30000496,0.41009076,1.44908103,0.71040623,0.38196613,0.03790877,0.30855253
1.01150575,2.93030214,0.10007679,0.29992855,0.41672510,1.50155263,0.72109131,0.37952316,0.03943530,0.31314355
1.01750875,2.99714711,0.09698651,0.29960371,0.42311192,1.55717582,0.73142988,0.37651651,0.04116472,0.31790794
1.02351176,3.06686876,0.09367978,0.29907560,0.42926464,1.61579162,0.74140950,0.37309716,0.04310538,0.32287637
1.02951476,3.13940046,0.09025638,0.29837992,0.43517551,1.67710299,0.75098576,0.36940677,0.04526147,0.32806538
1.03551776,3.21446611,0.08681744,0.29754146,0.44081425,1.74067333,0.76008161,0.36557270,0.04763243,0.33347567
1.04152076,3.29157699,0.08346233,0.29657330,0.44612835,1.80593121,0.76858866,0.36170407,0.05021242,0.33909123
1.04752376,3.37003919,0.08028560,0.29547700,0.45104489,1.87218133,0.77637055,0.35788889,0.05299005,0.34487937
1.05352676,3.44897154,0.07737425,0.29424334,0.45547394,1.93862145,0.78326806,0.35419251,0.05594840,0.35079157
1.05952976,3.52733316,0.07480521,0.29285383,0.45931323,2.00436476,0.78910575,0.35065721,0.05906513,0.35676517
1.06553277,3.60395932,0.07264337,0.29128259,0.46245399,2.06846662,0.79369965,0.34730296,0.06231295,0.36272566
1.07153577,3.67760402,0.07094002,0.28949873,0.46478752,2.12995480,0.79686567,0.34412920,0.06566025,0.36858967
1.07753877,3.74698706,0.06973173,0.28746880,0.46621217,2.18786173,0.79842822,0.34111742,0.06907195,0.37426823
1.08354177,3.81084352,0.06903991,0.28515934,0.46664038,2.24125745,0.79822865,0.33823447,0.07251051,0.37967037
1.08954477,3.86797323,0.06887079,0.28253935,0.46600520,2.28928182,0.79613306,0.33543624,0.07593702,0.38470682
1.09554777,3.91728791,0.06921594,0.27958255,0.46426619,2.33117443,0.79203919,0.33267160,0.07931244,0.38929357
1.10155078,3.95785387,0.07005327,0.27626922,0.46141408,2.36630095,0.78588199,0.32988639,0.08259883,0.39335537
1.10755378,3.98892834,0.07134846,0.27258785,0.45747406,2.39417475,0.77763773,0.32702717,0.08576049,0.39682876
1.11355678,4.00998785,0.07305667,0.26853622,0.45250751,2.41447272,0.76732652,0.32404477,0.08876511,0.39966482
1.11955978,4.02074748,0.07512469,0.26412212,0.44661196,2.42704474,0.75501310,0.32089732,0.09158477,0.40183131
1.12556278,4.02117038,0.07749308,0.25936362,0.43991936,2.43191623,0.74080602,0.31755276,0.09419670,0.40331437
1.13156578,4.01146725,0.08009858,0.25428900,0.43259267,2.42928395,0.72485522,0.31399081,0.09658392,0.40411952
1.13756878,3.99208604,0.08287647,0.24893628,0.42482096,2.41950505,0.70734824,0.31020432,0.09873555,0.40427219
1.14357179,3.96369266,0.08576282,0.24335246,0.41681326,2.40308022,0.68850512,0.30619993,0.10064694,0.40381755
1.14957479,3.92714372,0.08869670,0.23759250,0.40879146,2.38063160,0.66857245,0.30199826,0.10231952,0.40281978
1.15557779,3.88345277,0.09162200,0.23171819,0.40098259,2.35287673,0.64781658,0.29763346,0.10376033,0.40136089
1.16158079,3.83375186,0.09448912,0.22579671,0.39361090,2.32059967,0.62651643,0.29315235,0.10498140,0.39953889
1.16758379,3.77925020,0.09725615,0.21989925,0.38689014,2.28462088,0.60495613,0.28861311,0.10599888,0.39746562
1.17358679,3.72119191,0.09988986,0.21409947,0.38101630,2.24576712,0.58341771,0.28408363,0.10683202,0.39526418
1.17958979,3.66081484,0.10236608,0.20847196,0.37616131,2.20484291,0.56217417,0.27963964,0.10750203,0.39306605
1.18559280,3.59931233,0.10466994,0.20309072,0.37246785,2.16260483,0.54148299,0.27536268,0.10803091,0.39100800
1.19159580,3.53779940,0.10679556,0.19802764,0.37004566,2.11973968,0.52158053,0.27133799,0.10844026,0.38922887
1.19759880,3.47728483,0.10874549,0.19335106,0.36896921,2.07684753,0.50267718,0.26765241,0.10875019,0.38786636
1.20360180,3.41865005,0.11052997,0.18912439,0.36927721,2.03443009,0.48495357,0.26439237,0.10897834,0.38705383
1.20960480,3.36263547,0.11216586,0.18540482,0.37097353,1.99288480,0.46855784,0.26164203,0.10913916,0.38691733
1.21560780,3.30983430,0.11367554,0.18224217,0.37402972,1.95250458,0.45360403,0.25948167,0.10924328,0.38757282
1.22161081,3.26069379,0.11508574,0.17967784,0.37838874,1.91348278,0.44017149,0.25798629,0.10929731,0.38912372
1.22761381,3.21552294,0.11642633,0.17774397,0.38396983,1.87592290,0.42830538,0.25722446,0.10930383,0.39165884
1.23361681,3.17450595,0.11772925,0.17646268,0.39067401,1.83985194,0.41801810,0.25725752,0.10926163,0.39525067
1.23961981,3.13771984,0.11902747,0.17584556,0.39839004,1.80523651,0.40929150,0.25813887,0.10916631,0.39995412
1.24562281,3.10515489,0.12035409,0.17589334,0.40700039,1.77200043,0.40207979,0.25991364,0.10901097,0.40580556
1.25162581,3.07673615,0.12174161,0.17659575,0.41638674,1.74004263,0.39631305,0.26261832,0.10878720,0.41282237
1.25762881,3.05234450,0.12322120,0.17793155,0.42643499,1.70925414,0.39190095,0.26628062,0.10848609,0.42100264
1.26363182,3.03183561,0.12482220,0.17986890,0.43703908,1.67953312,0.38873686,0.27091914,0.10809930,0.43032521
1.26963482,3.01505572,0.12657152,0.18236577,0.44810374,1.65079708,0.38670187,0.27654314,0.10762007,0.44074997
1.27563782,3.00185302,0.12849316,0.18537075,0.45954582,1.62299158,0.38566881,0.28315205,0.10704417,0.45221818
1.28164082,2.99208419,0.13060761,0.18882397,0.47129422,1.59609503,0.38550611,0.29073480,0.10637060,0.46465304
1.28764382,2.98561581,0.13293128,0.19265829,0.48328851,1.57011958,0.38608137,0.29926906,0.10560211,0.47796033
1.29364682,2.98232090,0.13547572,0.19680067,0.49547625,1.54510818,0.38726461,0.30872017,0.10474545,0.49202911
1.29964982,2.98207129,0.13824686,0.20117378,0.50780944,1.52112835,0.38893122,0.31904007,0.10381126,0.50673270
1.30565283,2.98472667,0.14124415,0.20569781,0.52024028,1.49826330,0.39096449,0.33016615,0.10281380,0.52192974
1.31165583,2.99012178,0.14445966,0.21029234,0.53271664,1.47660129,0.39325782,0.34202018,0.10177029,0.53746559
1.31765883,2.99805301,0.14787722,0.21487850,0.54517766,1.45622412,0.39571664,0.35450757,0.10070011,0.55317407
1.32366183,3.00826612,0.15147168,0.21938101,0.55754995,1.43719581,0.39825987,0.36751689,0.09962380,0.56887961
1.32966483,3.02044635,0.15520834,0.22373037,0.56974462,1.41955231,0.40082122,0.38092006,0.09856199,0.58439985
1.33566783,3.03421223,0.15904265,0.22786495,0.58165562,1.40329326,0.40335001,0.39457311,0.09753428,0.59954881
1.34167084,3.04911423,0.16292029,0.23173285,0.59315957,1.38837620,0.40581182,0.40831780,0.09655822,0.61414051
1.34767384,3.06463860,0.16677763,0.23529367,0.60411715,1.37471392,0.40818866,0.42198404,0.09564840,0.62799300
1.35367684,3.08021677,0.17054267,0.23851980,0.61437629,1.36217505,0.41047880,0.43539312,0.09481570,0.64093285
1.35967984,3.09524000,0.17413648,0.24139743,0.62377674,1.35058789,0.41269615,0.44836174,0.09406684,0.65279967
1.36568284,3.10907860,0.17747506,0.24392698,0.63215612,1.33974714,0.41486923,0.46070669,0.09340420,0.66345077
1.37168584,3.12110450,0.18047162,0.24612303,0.63935691,1.32942322,0.41703950,0.47224998,0.09282584,0.67276552
1.37768884,3.13071614,0.18303923,0.24801362,0.64523400,1.31937335,0.41925932,0.48282422,0.09232590,0.68064925
1.38369185,3.13736366,0.18509367,0.24963903,0.64966247,1.30935373,0.42158930,0.49227791,0.09189517,0.68703650
1.38969485,3.14057319,0.18655637,0.25104989,0.65254487,1.29913200,0.42409522,0.50048050,0.09152186,0.69189323
1.39569785,3.13996828,0.18735729,0.25230491,0.65381769,1.28849919,0.42684452,0.50732675,0.09119256,0.69521802
1.40170085,3.13528731,0.18743769,0.25346806,0.65345655,1.27728036,0.42990259,0.51274022,0.09089323,0.69704193
1.40770385,3.12639566,0.18675242,0.25460551,0.65147959,1.26534339,0.43332889,0.51667576,0.09061019,0.69742712
1.41370685,3.11329178,0.18527189,0.25578244,0.64794908,1.25260537,0.43717311,0.51912062,0.09033106,0.69646413
1.41970985,3.09610697,0.18298332,0.25705979,0.64297075,1.23903641,0.44147167,0.52009430,0.09004560,0.69426798
1.42571286,3.07509877,0.17989149,0.25849126,0.63669124,1.22466067,0.44624459,0.51964703,0.08974632,0.69097326
1.43171586,3.05063860,0.17601873,0.26012055,0.62929336,1.20955467,0.45149319,0.51785700,0.08942894,0.68672840
1.43771886,3.02319436,0.17140421,0.26197920,0.62098977,1.19384329,0.45719846,0.51482639,0.08909258,0.68168957
1.44372186,2.99330925,0.16610268,0.26408495,0.61201521,1.17769361,0.46332058,0.51067665,0.08873974,0.67601431
1.44972486,2.96157803,0.16018253,0.26644082,0.60261780,1.16130720,0.46979942,0.50554301,0.08837607,0.66985549
1.45572786,2.92862223,0.15372346,0.26903499,0.59304981,1.14491132,0.47655619,0.49956875,0.08800989,0.66335570
1.46173087,2.89506557,0.14681380,0.27184139,0.58355841,1.12874952,0.48349611,0.49289942,0.08765160,0.65664250
1.46773387,2.86151089,0.13954757,0.27482094,0.57437694,1.11307216,0.49051200,0.48567736,0.08731295,0.64982472
1.47373687,2.82851968,0.13202152,0.27792350,0.56571695,1.09812725,0.49748862,0.47803679,0.08700626,0.64298992
1.47973987,2.79659479,0.12433224,0.28109030,0.55776144,1.08415182,0.50430743,0.47009963,0.08674354,0.63620317
1.48574287,2.76616686,0.11657344,0.28425658,0.55065954,1.07136424,0.51085165,0.46197226,0.08653572,0.62950695
1.49174587,2.73758461,0.10883353,0.28735454,0.54452274,1.05995745,0.51701104,0.45374331,0.08639187,0.62292235
1.49774887,2.71110877,0.10119363,0.29031620,0.53942271,1.05009314,0.52268640,0.44548248,0.08631854,0.61645106
1.50375188,2.68690929,0.09372597,0.29307602,0.53539071,1.04189693,0.52779318,0.43724033,0.08631921,0.61007820
1.50975488,2.66506523,0.08649275,0.29557325,0.53241835,1.03545440,0.53226425,0.42904896,0.08639386,0.60377551
1.51575788,2.64556682,0.07954555,0.29775374,0.53045959,1.03080785,0.53605139,0.42092348,0.08653866,0.59750480
1.52176088,2.62831890,0.07292508,0.29957130,0.52943376,1.02795380,0.53912565,0.41286393,0.08674589,0.59122122
1.52776388,2.61314535,0.06666143,0.30098835,0.52922932,1.02684107,0.54147638,0.40485772,0.08700384,0.58487630
1.53376688,2.59979400,0.06077459,0.30197611,0.52970814,1.02736953,0.54310908,0.39688221,0.08729705,0.57842042
1.53976988,2.58794178,0.05527533,0.30251419,0.53071010,1.02938958,0.54404235,0.38890731,0.08760647,0.57180473
1.54577289,2.57720022,0.05016619,0.30258984,0.53205787,1.03270236,0.54430405,0.38089807,0.08790991,0.56498239
1.55177589,2.56712124,0.04544271,0.30219681,0.53356175,1.03706110,0.54392703,0.37281697,0.08818247,0.55790922
1.55777889,2.55720371,0.04109461,0.30133414,0.53502442,1.04217351,0.54294487,0.36462608,0.08839717,0.55054379
1.56378189,2.54690103,0.03710706,0.30000485,0.53624566,1.04770566,0.54138783,0.35628887,0.08852556,0.54284720
1.56978489,2.53563028,0.03346182,0.29821483,0.53702708,1.05328737,0.53927949,0.34777175,0.08853849,0.53478262
1.57578789,2.52278313,0.03013839,0.29597192,0.53717665,1.05851921,0.53663427,0.33904539,0.08840692,0.52631483
