energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.38269135,0.15841059,0.09208000,0.05954740,0.00000000,0.02028252,0.00000000,0.10019324,0.01937942,0.00237162
-3.37668834,0.15544432,0.09040630,0.05855555,0.00000000,0.01989426,0.00000000,0.09826101,0.01895898,0.00229391
-3.37068534,0.15158575,0.08820046,0.05719547,0.00000000,0.01939400,0.00000000,0.09577935,0.01844470,0.00221172
-3.36468234,0.14687248,0.08548686,0.05548737,0.00000000,0.01878615,0.00000000,0.09276927,0.01783836,0.00212395
-3.35867934,0.14136681,0.08230380,0.05345983,0.00000000,0.01807833,0.00000000,0.08926783,0.01714516,0.00203015
-3.35267634,0.13515186,0.07870139,0.05114840,0.00000000,0.01728088,0.00000000,0.08532563,0.01637325,0.00193040
-3.34667334,0.12832744,0.07473911,0.04859424,0.00000000,0.01640633,0.00000000,0.08100416,0.01553315,0.00182521
-3.34067034,0.12100558,0.07048333,0.04584247,0.00000000,0.01546881,0.00000000,0.07637290,0.01463717,0.00171544
-3.33466733,0.11330596,0.06600464,0.04294057,0.00000000,0.01448349,0.00000000,0.07150641,0.01369876,0.00160222
-3.32866433,0.10535152,0.06137534,0.03993684,0.00000000,0.01346596,0.00000000,0.06648150,0.01273200,0.00148681
-3.32266133,0.09726431,0.05666709,0.03687885,0.00000000,0.01243173,0.00000000,0.06137459,0.01175103,0.00137059
-3.31665833,0.08916172,0.05194869,0.03381213,0.00000000,0.01139573,0.00000000,0.05625929,0.01076956,0.00125493
-3.31065533,0.08115325,0.04728426,0.03077898,0.00000000,0.01037190,0.00000000,0.05120435,0.00980044,0.00114118
-3.30465233,0.07333792,0.04273174,0.02781755,0.00000000,0.00937287,0.00000000,0.04627197,0.00885537,0.00103056
-3.29864932,0.06580225,0.03834171,0.02496108,0.00000000,0.00840965,0.00000000,0.04151654,0.00794459,0.00092417
-3.29264632,0.05861895,0.03415668,0.02223748,0.00000000,0.00749152,0.00000000,0.03698378,0.00707672,0.00082294
-3.28664332,0.05184621,0.03021066,0.01966908,0.00000000,0.00662589,0.00000000,0.03271031,0.00625869,0.00072764
-3.28064032,0.04552766,0.02652914,0.01727259,0.00000000,0.00581833,0.00000000,0.02872354,0.00549566,0.00063882
-3.27463732,0.03969275,0.02312935,0.01505931,0.00000000,0.00507260,0.00000000,0.02504202,0.00479114,0.00055686
-3.26863432,0.03435767,0.02002076,0.01303548,0.00000000,0.00439075,0.00000000,0.02167588,0.00414705,0.00048199
-3.26263132,0.02952654,0.01720582,0.01120272,0.00000000,0.00377329,0.00000000,0.01862769,0.00356385,0.00041423
-3.25662831,0.02519292,0.01468083,0.00955865,0.00000000,0.00321941,0.00000001,0.01589335,0.00304074,0.00035351
-3.25062531,0.02134147,0.01243686,0.00809747,0.00000000,0.00272712,0.00000001,0.01346310,0.00257587,0.00029959
-3.24462231,0.01794961,0.01046084,0.00681066,0.00000000,0.00229353,0.00000001,0.01132266,0.00216649,0.00025220
-3.23861931,0.01498928,0.00873647,0.00568758,0.00000000,0.00191504,0.00000002,0.00945422,0.00180922,0.00021094
-3.23261631,0.01242853,0.00724524,0.00471614,0.00000000,0.00158752,0.00000003,0.00783752,0.00150020,0.00017541
-3.22661331,0.01023305,0.00596728,0.00388334,0.00000000,0.00130657,0.00000004,0.00645075,0.00123530,0.00014517
-3.22061031,0.00836750,0.00488219,0.00317582,0.00000000,0.00106763,0.00000006,0.00527141,0.00101025,0.00011980
-3.21460730,0.00679670,0.00396971,0.00258027,0.00000000,0.00086611,0.00000009,0.00427700,0.00082083,0.00009890
-3.20860430,0.00548660,0.00321035,0.00208382,0.00000000,0.00069759,0.00000014,0.00344562,0.00066295,0.00008213
-3.20260130,0.00440502,0.00258581,0.00167435,0.00000000,0.00055783,0.00000019,0.00275643,0.00053273,0.00006920
-3.19659830,0.00352234,0.00207946,0.00134072,0.00000000,0.00044286,0.00000028,0.00218999,0.00042665,0.00005996
-3.19059530,0.00281190,0.00167660,0.00107297,0.00000000,0.00034907,0.00000039,0.00172849,0.00034153,0.00005433
-3.18459230,0.00225037,0.00136475,0.00086243,0.00000000,0.00027317,0.00000054,0.00135589,0.00027461,0.00005242
-3.17858929,0.00181798,0.00113383,0.00070185,0.00000000,0.00021224,0.00000076,0.00105799,0.00022357,0.00005449
-3.17258629,0.00149865,0.00097637,0.00058550,0.00000000,0.00016373,0.00000104,0.00082238,0.00018657,0.00006103
-3.16658329,0.00128014,0.00088770,0.00050917,0.00000000,0.00012541,0.00000143,0.00063846,0.00016224,0.00007277
-3.16058029,0.00115418,0.00086614,0.00047034,0.00000000,0.00009539,0.00000195,0.00049724,0.00014974,0.00009075
-3.15457729,0.00111654,0.00091326,0.00046819,0.00000000,0.00007206,0.00000263,0.00039136,0.00014873,0.00011634
-3.14857429,0.00116724,0.00103411,0.00050376,0.00000000,0.00005410,0.00000354,0.00031483,0.00015943,0.00015136
-3.14257129,0.00131073,0.00123766,0.00058005,0.00000000,0.00004039,0.00000471,0.00026303,0.00018262,0.00019808
-3.13656828,0.00155618,0.00153712,0.00070226,0.00000001,0.00003004,0.00000624,0.00023250,0.00021970,0.00025933
-3.13056528,0.00191783,0.00195056,0.00087799,0.00000001,0.00002233,0.00000820,0.00022087,0.00027274,0.00033858
-3.12456228,0.00241544,0.00250142,0.00111751,0.00000001,0.00001671,0.00001070,0.00022677,0.00034450,0.00043999
-3.11855928,0.00307480,0.00321926,0.00143414,0.00000002,0.00001272,0.00001387,0.00024973,0.00043850,0.00056852
-3.11255628,0.00392838,0.00414053,0.00184466,0.00000003,0.00001007,0.00001785,0.00029015,0.00055910,0.00073001
-3.10655328,0.00501599,0.00530945,0.00236976,0.00000004,0.00000852,0.00002283,0.00034921,0.00071154,0.00093120
-3.10055028,0.00638557,0.00677906,0.00303459,0.00000005,0.00000795,0.00002899,0.00042889,0.00090202,0.00117982
-3.09454727,0.00809403,0.00861222,0.00386942,0.00000007,0.00000830,0.00003657,0.00053190,0.00113779,0.00148463
-3.08854427,0.01020819,0.01088285,0.00491030,0.00000010,0.00000960,0.00004582,0.00066173,0.00142716,0.00185537
-3.08254127,0.01280571,0.01367718,0.00619987,0.00000013,0.00001198,0.00005704,0.00082263,0.00177961,0.00230280
-3.07653827,0.01597611,0.01709515,0.00778819,0.00000018,0.00001562,0.00007054,0.00101959,0.00220578,0.00283858
-3.07053527,0.01982184,0.02125185,0.00973372,0.00000025,0.00002083,0.00008667,0.00125843,0.00271759,0.00347520
-3.06453227,0.02445937,0.02627914,0.01210433,0.00000033,0.00002800,0.00010582,0.00154580,0.00332819,0.00422580
-3.05852926,0.03002030,0.03232728,0.01497842,0.00000044,0.00003768,0.00012840,0.00188917,0.00405203,0.00510396
-3.05252626,0.03665256,0.03956676,0.01844611,0.00000059,0.00005054,0.00015484,0.00229696,0.00490486,0.00612352
-3.04652326,0.04452154,0.04819016,0.02261047,0.00000078,0.00006746,0.00018561,0.00277848,0.00590371,0.00729822
-3.04052026,0.05381130,0.05841414,0.02758881,0.00000101,0.00008948,0.00022117,0.00334408,0.00706695,0.00864142
-3.03451726,0.06472575,0.07048140,0.03351395,0.00000132,0.00011790,0.00026203,0.00400513,0.00841426,0.01016577
-3.02851426,0.07748978,0.08466278,0.04053549,0.00000170,0.00015430,0.00030871,0.00477411,0.00996665,0.01188283
-3.02251126,0.09235024,0.10125912,0.04882091,0.00000218,0.00020052,0.00036173,0.00566469,0.01174649,0.01380279
-3.01650825,0.10957685,0.12060298,0.05855649,0.00000278,0.00025876,0.00042161,0.00669175,0.01377752,0.01593413
-3.01050525,0.12946263,0.14306008,0.06994795,0.00000352,0.00033155,0.00048891,0.00787149,0.01608492,0.01828335
-3.00450225,0.15232411,0.16903003,0.08322065,0.00000442,0.00042181,0.00056417,0.00922142,0.01869531,0.02085479
-2.99849925,0.17850077,0.19894638,0.09861917,0.00000553,0.00053286,0.00064795,0.01076046,0.02163681,0.02365054
-2.99249625,0.20835371,0.23327550,0.11640620,0.00000686,0.00066838,0.00074081,0.01250888,0.02493904,0.02667036
-2.98649325,0.24226331,0.27251413,0.13686050,0.00000847,0.00083244,0.00084333,0.01448827,0.02863304,0.02991184
-2.98049025,0.28062557,0.31718513,0.16027371,0.00001038,0.00102945,0.00095609,0.01672144,0.03275123,0.03337049
-2.97448724,0.32384688,0.36783113,0.18694605,0.00001265,0.00126410,0.00107967,0.01923223,0.03732714,0.03704008
-2.96848424,0.37233710,0.42500585,0.21718044,0.00001532,0.00154131,0.00121467,0.02204523,0.04239512,0.04091297
-2.96248124,0.42650061,0.48926277,0.25127536,0.00001843,0.00186607,0.00136168,0.02518539,0.04798983,0.04498053
-2.95647824,0.48672537,0.56114095,0.28951601,0.00002205,0.00224338,0.00152128,0.02867751,0.05414552,0.04923358
-2.95047524,0.55336987,0.64114810,0.33216416,0.00002623,0.00267804,0.00169405,0.03254559,0.06089521,0.05366281
-2.94447224,0.62674810,0.72974090,0.37944664,0.00003101,0.00317451,0.00188050,0.03681209,0.06826949,0.05825923
-2.93846923,0.70711285,0.82730303,0.43154274,0.00003645,0.00373670,0.00208108,0.04149698,0.07629526,0.06301445
-2.93246623,0.79463768,0.93412132,0.48857094,0.00004261,0.00436773,0.00229617,0.04661678,0.08499412,0.06792092
-2.92646323,0.88939819,1.05036085,0.55057544,0.00004954,0.00506976,0.00252600,0.05218346,0.09438072,0.07297204
-2.92046023,0.99135335,1.17604000,0.61751301,0.00005728,0.00584372,0.00277065,0.05820330,0.10446088,0.07816205
-2.91445723,1.10032773,1.31100648,0.68924083,0.00006588,0.00668914,0.00302998,0.06467578,0.11522976,0.08348582
-2.90845423,1.21599564,1.45491577,0.76550606,0.00007539,0.00760394,0.00330362,0.07159253,0.12667004,0.08893848
-2.90245123,1.33786831,1.60721326,0.84593788,0.00008584,0.00858429,0.00359090,0.07893634,0.13875023,0.09451485
-2.89644822,1.46528499,1.76712150,0.93004268,0.00009726,0.00962452,0.00389083,0.08668045,0.15142334,0.10020883
-2.89044522,1.59740917,1.93363378,1.01720298,0.00010970,0.01071701,0.00420205,0.09478801,0.16462579,0.10601267
-2.88444222,1.73323054,2.10551520,1.10668075,0.00012316,0.01185226,0.00452284,0.10321187,0.17827693,0.11191621
-2.87843922,1.87157344,2.28131201,1.19762526,0.00013766,0.01301897,0.00485109,0.11189470,0.19227908,0.11790621
-2.87243622,2.01111207,2.45936968,1.28908580,0.00015322,0.01420413,0.00518432,0.12076954,0.20651820,0.12396565
-2.86643322,2.15039244,2.63785974,1.38002894,0.00016984,0.01539335,0.00551968,0.12976065,0.22086529,0.13007326
-2.86043022,2.28786072,2.81481483,1.46936024,0.00018753,0.01657107,0.00585400,0.13878478,0.23517842,0.13620316
-2.85442721,2.42189722,2.98817121,1.55594947,0.00020626,0.01772096,0.00618384,0.14775286,0.24930548,0.14232475
-2.84842421,2.55085478,3.15581717,1.63865874,0.00022603,0.01882632,0.00650556,0.15657183,0.26308738,0.14840274
-2.84242121,2.67310036,3.31564558,1.71637236,0.00024681,0.01987051,0.00681540,0.16514681,0.27636188,0.15439754
-2.83641821,2.78705788,3.46560845,1.78802720,0.00026856,0.02083742,0.00710956,0.17338341,0.28896752,0.16026572
-2.83041521,2.89125077,3.60377129,1.85264235,0.00029126,0.02171194,0.00738432,0.18119002,0.30074792,0.16596075
-2.82441221,2.98434209,3.72836472,1.90934672,0.00031484,0.02248036,0.00763609,0.18848006,0.31155582,0.17143387
-2.81840920,3.06517066,3.83783113,1.95740329,0.00033925,0.02313079,0.00786157,0.19517411,0.32125708,0.17663510
-2.81240620,3.13278147,3.93086439,1.99622914,0.00036441,0.02365346,0.00805778,0.20120174,0.32973414,0.18151427
-2.80640320,3.18644904,4.00644081,2.02541011,0.00039025,0.02404104,0.00822217,0.20650306,0.33688902,0.18602208
-2.80040020,3.22569294,4.06384022,2.04470971,0.00041669,0.02428876,0.00835269,0.21102986,0.34264559,0.19011117
-2.79439720,3.25028474,4.10265648,2.05407194,0.00044362,0.02439451,0.00844781,0.21474638,0.34695110,0.19373710
-2.78839420,3.26024653,4.12279726,2.05361798,0.00047097,0.02435887,0.00850656,0.21762961,0.34977688,0.19685922
-2.78239120,3.25584126,4.12447372,2.04363713,0.00049862,0.02418498,0.00852857,0.21966919,0.35111830,0.19944148
-2.77638819,3.23755581,4.10818085,2.02457259,0.00052648,0.02387837,0.00851400,0.22086700,0.35099389,0.20145304
-2.77038519,3.20607781,4.07467019,1.99700304,0.00055447,0.02344671,0.00846361,0.22123638,0.34944388,0.20286886
-2.76438219,3.16226771,4.02491639,1.96162077,0.00058250,0.02289954,0.00837863,0.22080108,0.34652810,0.20367008
-2.75837919,3.10712747,3.96007969,1.91920784,0.00061050,0.02224788,0.00826075,0.21959410,0.34232349,0.20384434
-2.75237619,3.04176765,3.88146629,1.87061103,0.00063841,0.02150389,0.00811207,0.21765632,0.33692134,0.20338601
-2.74637319,2.96737417,3.79048835,1.81671691,0.00066619,0.02068048,0.00793502,0.21503519,0.33042433,0.20229626
-2.74037019,2.88517621,3.68862547,1.75842799,0.00069381,0.01979097,0.00773230,0.21178335,0.32294357,0.20058318
-2.73436718,2.79641637,3.57738880,1.69664058,0.00072126,0.01884872,0.00750681,0.20795733,0.31459579,0.19826162
-2.72836418,2.70232378,3.45828904,1.63222523,0.00074853,0.01786685,0.00726155,0.20361635,0.30550059,0.19535313
-2.72236118,2.60409094,3.33280868,1.56601000,0.00077563,0.01685796,0.00699963,0.19882118,0.29577803,0.19188568
-2.71635818,2.50285433,3.20237902,1.49876691,0.00080256,0.01583391,0.00672413,0.19363316,0.28554649,0.18789331
-2.71035518,2.39967900,3.06836177,1.43120140,0.00082931,0.01480569,0.00643813,0.18811323,0.27492079,0.18341561
-2.70435218,2.29554679,2.93203487,1.36394500,0.00085587,0.01378325,0.00614458,0.18232115,0.26401057,0.17849716
-2.69834917,2.19134801,2.79458223,1.29755069,0.00088218,0.01277548,0.00584633,0.17631472,0.25291909,0.17318675
-2.69234617,2.08787605,2.65708661,1.23249081,0.00090818,0.01179014,0.00554605,0.17014910,0.24174210,0.16753647
-2.68634317,1.98582462,2.52052519,1.16915708,0.00093373,0.01083389,0.00524624,0.16387612,0.23056704,0.16160076
-2.68034017,1.88578706,2.38576711,1.10786257,0.00095868,0.00991231,0.00494917,0.15754379,0.21947245,0.15543533
-2.67433717,1.78825755,2.25357279,1.04884502,0.00098280,0.00902996,0.00465688,0.15119571,0.20852752,0.14909599
-2.66833417,1.69363383,2.12459443,0.99227158,0.00100581,0.00819044,0.00437118,0.14487066,0.19779182,0.14263757
-2.66233117,1.60222137,1.99937772,0.93824445,0.00102738,0.00739646,0.00409363,0.13860230,0.18731523,0.13611279
-2.65632816,1.51423880,1.87836463,0.88680746,0.00104715,0.00664993,0.00382551,0.13241893,0.17713802,0.12957127
-2.65032516,1.42982462,1.76189726,0.83795334,0.00106470,0.00595205,0.00356787,0.12634344,0.16729114,0.12305871
-2.64432216,1.34904510,1.65022301,0.79163164,0.00107959,0.00530335,0.00332150,0.12039343,0.15779662,0.11661620
-2.63831916,1.27190341,1.54350092,0.74775714,0.00109138,0.00470381,0.00308695,0.11458147,0.14866830,0.11027977
-2.63231616,1.19834988,1.44180945,0.70621871,0.00109963,0.00415291,0.00286458,0.10891555,0.13991254,0.10408023
-2.62631316,1.12829317,1.34515565,0.66688840,0.00110391,0.00364970,0.00265452,0.10339970,0.13152928,0.09804317
-2.62031016,1.06161228,1.25348547,0.62963068,0.00110387,0.00319287,0.00245672,0.09803476,0.12351315,0.09218926
-2.61430715,0.99816902,1.16669517,0.59431163,0.00109920,0.00278080,0.00227102,0.09281921,0.11585465,0.08653476
-2.60830415,0.93782052,1.08464349,0.56080771,0.00108967,0.00241166,0.00209711,0.08775012,0.10854147,0.08109220
-2.60230115,0.88043154,1.00716402,0.52901415,0.00107517,0.00208341,0.00193462,0.08282409,0.10155978,0.07587116
-2.59629815,0.82588596,0.93407751,0.49885237,0.00105568,0.00179390,0.00178310,0.07803818,0.09489543,0.07087920
-2.59029515,0.77409710,0.86520350,0.47027649,0.00103129,0.00154090,0.00164210,0.07339072,0.08853509,0.06612279
-2.58429215,0.72501645,0.80037091,0.44327846,0.00100222,0.00132217,0.00151116,0.06888204,0.08246727,0.06160814
-2.57828914,0.67864040,0.73942699,0.41789179,0.00096881,0.00113550,0.00138986,0.06451500,0.07668308,0.05734214
-2.57228614,0.63501480,0.68224450,0.39419360,0.00093149,0.00097874,0.00127782,0.06029538,0.07117678,0.05333294
-2.56628314,0.59423708,0.62872676,0.37230501,0.00089080,0.00084987,0.00117472,0.05623202,0.06594615,0.04959062
-2.56028014,0.55645584,0.57881041,0.35238976,0.00084738,0.00074697,0.00108033,0.05233677,0.06099256,0.04612751
-2.55427714,0.52186810,0.53246600,0.33465110,0.00080189,0.00066831,0.00099448,0.04862424,0.05632081,0.04295843
-2.54827414,0.49071413,0.48969644,0.31932698,0.00075508,0.00061234,0.00091708,0.04511141,0.05193877,0.04010072
-2.54227114,0.46327015,0.45053357,0.30668379,0.00070768,0.00057765,0.00084814,0.04181703,0.04785686,0.03757405
-2.53626813,0.43983927,0.41503304,0.29700864,0.00066046,0.00056306,0.00078771,0.03876093,0.04408732,0.03540016
-2.53026513,0.42074080,0.38326802,0.29060044,0.00061415,0.00056750,0.00073587,0.03596325,0.04064348,0.03360235
-2.52426213,0.40629848,0.35532191,0.28776013,0.00056942,0.00059008,0.00069278,0.03344362,0.03753884,0.03220495
-2.51825913,0.39682785,0.33128058,0.28878002,0.00052692,0.00063001,0.00065859,0.03122035,0.03478630,0.03123260
-2.51225613,0.39262329,0.31122445,0.29393288,0.00048719,0.00068658,0.00063345,0.02930961,0.03239723,0.03070954
-2.50625313,0.39394496,0.29522073,0.30346071,0.00045071,0.00075914,0.00061748,0.02772470,0.03038077,0.03065881
-2.50025013,0.40100625,0.28331606,0.31756381,0.00041784,0.00084702,0.00061076,0.02647540,0.02874311,0.03110140
-2.49424712,0.41396185,0.27552995,0.33639030,0.00038886,0.00094955,0.00061332,0.02556738,0.02748689,0.03205549
-2.48824412,0.43289708,0.27184896,0.36002653,0.00036395,0.00106596,0.00062509,0.02500175,0.02661079,0.03353562
-2.48224112,0.45781870,0.27222211,0.38848875,0.00034316,0.00119540,0.00064591,0.02477480,0.02610918,0.03555190
-2.47623812,0.48864763,0.27655720,0.42171642,0.00032647,0.00133688,0.00067550,0.02487774,0.02597196,0.03810937
-2.47023512,0.52521389,0.28471860,0.45956750,0.00031375,0.00148928,0.00071348,0.02529669,0.02618449,0.04120736
-2.46423212,0.56725414,0.29652606,0.50181611,0.00030480,0.00165136,0.00075930,0.02601276,0.02672775,0.04483901
-2.45822911,0.61441201,0.31175498,0.54815290,0.00029933,0.00182172,0.00081232,0.02700229,0.02757850,0.04899086
-2.45222611,0.66624150,0.33013791,0.59818816,0.00029701,0.00199889,0.00087173,0.02823724,0.02870972,0.05364269
-2.44622311,0.72221348,0.35136724,0.65145810,0.00029743,0.00218133,0.00093661,0.02968564,0.03009103,0.05876749
-2.44022011,0.78172538,0.37509919,0.70743396,0.00030017,0.00236749,0.00100592,0.03131226,0.03168929,0.06433164
-2.43421711,0.84411379,0.40095883,0.76553402,0.00030476,0.00255591,0.00107848,0.03307936,0.03346930,0.07029533
-2.42821411,0.90866983,0.42854615,0.82513816,0.00031073,0.00274525,0.00115307,0.03494748,0.03539454,0.07661325
-2.42221111,0.97465681,0.45744296,0.88560435,0.00031762,0.00293441,0.00122836,0.03687641,0.03742800,0.08323549
-2.41620810,1.04132944,0.48722045,0.94628667,0.00032495,0.00312262,0.00130300,0.03882615,0.03953299,0.09010876
-2.41020510,1.10795410,0.51744717,1.00655386,0.00033228,0.00330950,0.00137560,0.04075791,0.04167407,0.09717778
-2.40420210,1.17382911,0.54769727,1.06580768,0.00033922,0.00349517,0.00144480,0.04263506,0.04381784,0.10438695
-2.39819910,1.23830420,0.57755854,1.12350007,0.00034538,0.00368028,0.00150928,0.04442417,0.04593383,0.11168215
-2.39219610,1.30079826,0.60664021,1.17914819,0.00035045,0.00386611,0.00156780,0.04609578,0.04799515,0.11901270
-2.38619310,1.36081430,0.63457998,1.23234660,0.00035414,0.00405456,0.00161920,0.04762524,0.04997923,0.12633338
-2.38019010,1.41795102,0.66105029,1.28277552,0.00035624,0.00424817,0.00166249,0.04899325,0.05186827,0.13360635
-2.37418709,1.47191016,0.68576333,1.33020498,0.00035660,0.00445007,0.00169681,0.05018632,0.05364962,0.14080305
-2.36818409,1.52249920,0.70847484,1.37449424,0.00035511,0.00466395,0.00172147,0.05119695,0.05531601,0.14790582
-2.36218109,1.56962922,0.72898649,1.41558649,0.00035172,0.00489391,0.00173602,0.05202366,0.05686552,0.15490922
-2.35617809,1.61330785,0.74714677,1.45349918,0.00034644,0.00514440,0.00174016,0.05267072,0.05830138,0.16182092
-2.35017509,1.65362777,0.76285053,1.48831032,0.00033934,0.00541997,0.00173385,0.05314775,0.05963166,0.16866207
-2.34417209,1.69075127,0.77603715,1.52014162,0.00033051,0.00572517,0.00171722,0.05346899,0.06086861,0.17546710
-2.33816908,1.72489162,0.78668762,1.54913955,0.00032009,0.00606428,0.00169063,0.05365251,0.06202801,0.18228287
-2.33216608,1.75629258,0.79482073,1.57545548,0.00030828,0.00644111,0.00165462,0.05371923,0.06312825,0.18916715
-2.32616308,1.78520688,0.80048865,1.59922623,0.00029526,0.00685877,0.00160993,0.05369183,0.06418935,0.19618637
-2.32016008,1.81187524,0.80377215,1.62055631,0.00028127,0.00731944,0.00155745,0.05359360,0.06523193,0.20341289
-2.31415708,1.83650705,0.80477585,1.63950323,0.00026654,0.00782419,0.00149819,0.05344739,0.06627611,0.21092151
-2.30815408,1.85926387,0.80362378,1.65606679,0.00025131,0.00837275,0.00143329,0.05327450,0.06734048,0.21878572
-2.30215108,1.88024694,0.80045538,1.67018343,0.00023582,0.00896345,0.00136399,0.05309378,0.06844111,0.22707353
-2.29614807,1.89948928,0.79542233,1.68172598,0.00022031,0.00959302,0.00129158,0.05292081,0.06959069,0.23584328
-2.29014507,1.91695308,0.78868619,1.69050915,0.00020501,0.01025666,0.00121740,0.05276737,0.07079783,0.24513947
-2.28414207,1.93253256,0.78041694,1.69630058,0.00019014,0.01094799,0.00114281,0.05264103,0.07206656,0.25498893
-2.27813907,1.94606210,0.77079254,1.69883684,0.00017589,0.01165916,0.00106918,0.05254511,0.07339603,0.26539747
-2.27213607,1.95732933,0.75999915,1.69784362,0.00016246,0.01238099,0.00099787,0.05247872,0.07478051,0.27634732
-2.26613307,1.96609241,0.74823217,1.69305890,0.00015000,0.01310322,0.00093021,0.05243719,0.07620958,0.28779539
-2.26013007,1.97210043,0.73569762,1.68425778,0.00013866,0.01381478,0.00086753,0.05241265,0.07766860,0.29967265
-2.25412706,1.97511601,0.72261382,1.67127743,0.00012858,0.01450407,0.00081110,0.05239472,0.07913937,0.31188459
-2.24812406,1.97493846,0.70921294,1.65404076,0.00011986,0.01515939,0.00076216,0.05237148,0.08060105,0.32431291
-2.24212106,1.97142652,0.69574227,1.63257714,0.00011261,0.01576933,0.00072194,0.05233042,0.08203116,0.33681840
-2.23611806,1.96451905,0.68246489,1.60703919,0.00010690,0.01632312,0.00069162,0.05225944,0.08340678,0.34924479
-2.23011506,1.95425275,0.66965953,1.57771418,0.00010281,0.01681110,0.00067236,0.05214791,0.08470567,0.36142369
-2.22411206,1.94077558,0.65761947,1.54502954,0.00010040,0.01722506,0.00066527,0.05198751,0.08590754,0.37318012
-2.21810905,1.92435527,0.64665025,1.50955189,0.00009969,0.01755859,0.00067147,0.05177313,0.08699510,0.38433863
-2.21210605,1.90538222,0.63706633,1.47197939,0.00010075,0.01780738,0.00069200,0.05150348,0.08795510,0.39472955
-2.20610305,1.88436653,0.62918643,1.43312776,0.00010358,0.01796939,0.00072787,0.05118157,0.08877909,0.40419518
-2.20010005,1.86192913,0.62332784,1.39391045,0.00010821,0.01804503,0.00078004,0.05081492,0.08946406,0.41259558
-2.19409705,1.83878732,0.61979971,1.35531368,0.00011463,0.01803718,0.00084938,0.05041564,0.09001267,0.41981364
-2.18809405,1.81573518,0.61889554,1.31836755,0.00012284,0.01795118,0.00093663,0.05000018,0.09043336,0.42575930
-2.18209105,1.79361971,0.62088506,1.28411434,0.00013282,0.01779464,0.00104244,0.04958892,0.09074003,0.43037252
-2.17608804,1.77331362,0.62600580,1.25357539,0.00014454,0.01757728,0.00116723,0.04920553,0.09095152,0.43362510
-2.17008504,1.75568581,0.63445470,1.22771774,0.00015793,0.01731055,0.00131125,0.04887616,0.09109083,0.43552106
-2.16408204,1.74157096,0.64638000,1.20742219,0.00017293,0.01700736,0.00147449,0.04862850,0.09118404,0.43609570
-2.15807904,1.73173915,0.66187372,1.19345372,0.00018944,0.01668155,0.00165663,0.04849073,0.09125917,0.43541341
-2.15207604,1.72686716,0.68096523,1.18643555,0.00020736,0.01634749,0.00185705,0.04849040,0.09134488,0.43356428
-2.14607304,1.72751228,0.70361606,1.18682783,0.00022654,0.01601958,0.00207476,0.04865330,0.09146909,0.43065983
-2.14007004,1.73408990,0.72971626,1.19491162,0.00024683,0.01571177,0.00230838,0.04900233,0.09165771,0.42682791
-2.13406703,1.74685579,0.75908269,1.21077877,0.00026806,0.01543705,0.00255617,0.04955652,0.09193339,0.42220723
-2.12806403,1.76589377,0.79145924,1.23432802,0.00029003,0.01520706,0.00281597,0.05033006,0.09231446,0.41694171
-2.12206103,1.79110928,0.82651929,1.26526729,0.00031253,0.01503166,0.00308526,0.05133152,0.09281411,0.41117481
-2.11605803,1.82222917,0.86387037,1.30312219,0.00033535,0.01491861,0.00336119,0.05256325,0.09343975,0.40504437
-2.11005503,1.85880771,0.90306091,1.34725013,0.00035826,0.01487331,0.00364058,0.05402096,0.09419273,0.39867785
-2.10405203,1.90023851,0.94358917,1.39685963,0.00038105,0.01489861,0.00392005,0.05569354,0.09506828,0.39218842
-2.09804902,1.94577207,0.98491391,1.45103404,0.00040350,0.01499471,0.00419603,0.05756307,0.09605582,0.38567185
-2.09204602,1.99453795,1.02646656,1.50875857,0.00042541,0.01515916,0.00446491,0.05960508,0.09713947,0.37920446
-2.08604302,2.04557090,1.06766452,1.56894992,0.00044661,0.01538693,0.00472309,0.06178905,0.09829879,0.37284191
-2.08004002,2.09783972,1.10792519,1.63048701,0.00046695,0.01567058,0.00496707,0.06407909,0.09950977,0.36661907
-2.07403702,2.15027780,1.14667999,1.69224204,0.00048631,0.01600048,0.00519360,0.06643483,0.10074585,0.36055070
-2.06803402,2.20181400,1.18338816,1.75311046,0.00050462,0.01636512,0.00539975,0.06881243,0.10197908,0.35463300
-2.06203102,2.25140266,1.21754956,1.81203896,0.00052183,0.01675150,0.00558296,0.07116584,0.10318120,0.34884567
-2.05602801,2.29805172,1.24871612,1.86805043,0.00053794,0.01714552,0.00574118,0.07344796,0.10432473,0.34315468
-2.05002501,2.34084775,1.27650147,1.92026515,0.00055300,0.01753244,0.00587287,0.07561206,0.10538387,0.33751518
-2.04402201,2.37897722,1.30058842,1.96791759,0.00056706,0.01789734,0.00597707,0.07761303,0.10633523,0.33187481
-2.03801901,2.41174318,1.32073407,2.01036839,0.00058024,0.01822563,0.00605337,0.07940867,0.10715844,0.32617685
-2.03201601,2.43857722,1.33677242,2.04711146,0.00059264,0.01850347,0.00610196,0.08096093,0.10783644,0.32036350
-2.02601301,2.45904644,1.34861458,2.07777620,0.00060440,0.01871823,0.00612355,0.08223694,0.10835562,0.31437878
-2.02001001,2.47285559,1.35624665,2.10212527,0.00061565,0.01885888,0.00611933,0.08320991,0.10870573,0.30817131
