energy_ev,total_up,Bi_p_up,Bi_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-4.30115058,4.19871355,0.16515364,0.03747107,0.35668091,4.17688823,0.02877542,0.08031223
-4.29514757,4.18109165,0.16069175,0.03693001,0.35058458,4.16098319,0.02886290,0.07990102
-4.28914457,4.16853402,0.15701535,0.03642782,0.34633086,4.14958866,0.02898055,0.07980762
-4.28314157,4.16024905,0.15402082,0.03596491,0.34369439,4.14202094,0.02910865,0.07999088
-4.27713857,4.15528908,0.15159495,0.03554022,0.34242280,4.13744279,0.02922774,0.08040374
-4.27113557,4.15259469,0.14961909,0.03515139,0.34224559,4.13490446,0.02931940,0.08099512
-4.26513257,4.15104416,0.14797326,0.03479506,0.34288315,4.13339015,0.02936687,0.08171185
-4.25912956,4.14950560,0.14653991,0.03446713,0.34405586,4.13186757,0.02935564,0.08250069
-4.25312656,4.14688972,0.14520741,0.03416312,0.34549289,4.12933846,0.02927388,0.08331029
-4.24712356,4.14220052,0.14387306,0.03387849,0.34694043,4.12488754,0.02911284,0.08409314
-4.24112056,4.13458187,0.14244563,0.03360896,0.34816927,4.11772760,0.02886702,0.08480723
-4.23511756,4.12335754,0.14084743,0.03335084,0.34898137,4.10723855,0.02853427,0.08541760
-4.22911456,4.10806310,0.13901583,0.03310125,0.34921518,4.09299860,0.02811580,0.08589754
-4.22311156,4.08846789,0.13690417,0.03285833,0.34874969,4.07480599,0.02761601,0.08622945
-4.21710855,4.06458645,0.13448222,0.03262136,0.34750687,4.05269038,0.02704228,0.08640531
-4.21110555,4.03667847,0.13173602,0.03239082,0.34545259,4.02691332,0.02640459,0.08642673
-4.20510255,4.00523767,0.12866728,0.03216835,0.34259576,3.99795775,0.02571517,0.08630458
-4.19909955,3.97096989,0.12529223,0.03195671,0.33898594,3.96650728,0.02498795,0.08605816
-4.19309655,3.93476156,0.12164010,0.03175955,0.33470938,3.93341598,0.02423810,0.08571406
-4.18709355,3.89764002,0.11775123,0.03158126,0.32988362,3.89967040,0.02348143,0.08530454
-4.18109055,3.86072747,0.11367488,0.03142668,0.32465102,3.86634542,0.02273380,0.08486574
-4.17508754,3.82519066,0.10946682,0.03130084,0.31917128,3.83455607,0.02201061,0.08443567
-4.16908454,3.79218866,0.10518681,0.03120862,0.31361347,3.80540741,0.02132620,0.08405206
-4.16308154,3.76282091,0.10089607,0.03115451,0.30814785,3.77994489,0.02069335,0.08375019
-4.15707854,3.73807785,0.09665477,0.03114226,0.30293780,3.75910711,0.02012282,0.08356093
-4.15107554,3.71879633,0.09251974,0.03117468,0.29813226,3.74368322,0.01962298,0.08350884
-4.14507254,3.70562149,0.08854230,0.03125339,0.29385904,3.73427663,0.01919950,0.08361067
-4.13906953,3.69897689,0.08476658,0.03137863,0.29021928,3.73127643,0.01885514,0.08387415
-4.13306653,3.69904373,0.08122802,0.03154921,0.28728326,3.73483776,0.01858967,0.08429733
-4.12706353,3.70575016,0.07795247,0.03176236,0.28508778,3.74487163,0.01839986,0.08486822
-4.12106053,3.71877077,0.07495558,0.03201381,0.28363516,3.76104446,0.01827960,0.08556512
-4.11505753,3.73753607,0.07224276,0.03229782,0.28289394,3.78278722,0.01822017,0.08635726
-4.10905453,3.76125132,0.06980951,0.03260727,0.28280101,3.80931334,0.01821051,0.08720601
-4.10305153,3.78892367,0.06764216,0.03293387,0.28326526,3.83964456,0.01823769,0.08806636
-4.09704852,3.81939614,0.06571900,0.03326836,0.28417235,3.87264331,0.01828736,0.08888887
-4.09104552,3.85138679,0.06401165,0.03360069,0.28539035,3.90705000,0.01834432,0.08962165
-4.08504252,3.88353132,0.06248667,0.03392039,0.28677594,3.94152356,0.01839308,0.09021264
-4.07903952,3.91442702,0.06110727,0.03421672,0.28818089,3.97468335,0.01841842,0.09061178
-4.07303652,3.94267633,0.05983511,0.03447906,0.28945837,4.00515077,0.01840599,0.09077313
-4.06703352,3.96692820,0.05863196,0.03469710,0.29046891,4.03158879,0.01834280,0.09065682
-4.06103052,3.98591573,0.05746138,0.03486112,0.29108555,4.05273814,0.01821768,0.09023067
-4.05502751,3.99848896,0.05629005,0.03496220,0.29119828,4.06744891,0.01802167,0.08947155
-4.04902451,4.00364179,0.05508901,0.03499241,0.29071724,4.07470678,0.01774831,0.08836625
-4.04302151,4.00053282,0.05383455,0.03494498,0.28957488,4.07365361,0.01739377,0.08691204
-4.03701851,3.98849982,0.05250880,0.03481439,0.28772703,4.06360205,0.01695698,0.08511674
-4.03101551,3.96706821,0.05110006,0.03459646,0.28515282,4.04404472,0.01643956,0.08299842
-4.02501251,3.93595426,0.04960284,0.03428838,0.28185370,4.01465838,0.01584567,0.08058476
-4.01900950,3.89506362,0.04801769,0.03388873,0.27785173,3.97530386,0.01518183,0.07791212
-4.01300650,3.84448642,0.04635070,0.03339745,0.27318726,3.92602270,0.01445656,0.07502428
-4.00700350,3.78448966,0.04461303,0.03281580,0.26791631,3.86703141,0.01368006,0.07197119
-4.00100050,3.71550814,0.04282012,0.03214628,0.26210781,3.79871419,0.01286381,0.06880746
-3.99499750,3.63813453,0.04099104,0.03139260,0.25584091,3.72161478,0.01202013,0.06559095
-3.98899450,3.55310922,0.03914769,0.03055956,0.24920260,3.63642807,0.01116183,0.06238136
-3.98299150,3.46131041,0.03731412,0.02965295,0.24228564,3.54399159,0.01030176,0.05923890
-3.97698849,3.36374425,0.03551589,0.02867954,0.23518691,3.44527696,0.00945252,0.05622312
-3.97098549,3.26153514,0.03377951,0.02764687,0.22800638,3.34138100,0.00862613,0.05339187
-3.96498249,3.15591547,0.03213204,0.02656328,0.22084630,3.23351607,0.00783380,0.05080047
-3.95897949,3.04821450,0.03060076,0.02543770,0.21381098,3.12299916,0.00708578,0.04850091
-3.95297649,2.93984550,0.02921296,0.02427961,0.20700669,3.01123888,0.00639120,0.04654132
-3.94697349,2.83229077,0.02799582,0.02309892,0.20054180,2.89972000,0.00575810,0.04496548
-3.94097049,2.72708376,0.02697632,0.02190582,0.19452684,2.78998494,0.00519334,0.04381239
-3.93496748,2.62578828,0.02618124,0.02071064,0.18907451,2.68361203,0.00470273,0.04311595
-3.92896448,2.52997448,0.02563711,0.01952375,0.18429943,2.58219047,0.00429108,0.04290460
-3.92296148,2.44119199,0.02537013,0.01835532,0.18031749,2.48729237,0.00396230,0.04320103
-3.91695848,2.36094071,0.02540611,0.01721524,0.17724491,2.40044253,0.00371950,0.04402188
-3.91095548,2.29064009,0.02577021,0.01611287,0.17519674,2.32308669,0.00356514,0.04537738
-3.90495248,2.23159797,0.02648664,0.01505693,0.17428509,2.25655958,0.00350109,0.04727107
-3.89894947,2.18498026,0.02757828,0.01405530,0.17461683,2.20205392,0.00352871,0.04969957
-3.89294647,2.15178264,0.02906610,0.01311490,0.17629114,2.16059182,0.00364886,0.05265237
-3.88694347,2.13280579,0.03096856,0.01224155,0.17939674,2.13299977,0.00386193,0.05611170
-3.88094047,2.12863516,0.03330082,0.01143986,0.18400911,2.11988847,0.00416782,0.06005263
-3.87493747,2.13962618,0.03607396,0.01071318,0.19018772,2.12163852,0.00456579,0.06444325
-3.86893447,2.16589577,0.03929414,0.01006356,0.19797337,2.13839230,0.00505444,0.06924505
-3.86293147,2.20732020,0.04296165,0.00949171,0.20738583,2.17005264,0.00563154,0.07441351
-3.85692846,2.26353934,0.04707016,0.00899710,0.21842183,2.21628781,0.00629386,0.07989889
-3.85092546,2.33396676,0.05160588,0.00857798,0.23105339,2.27654252,0.00703709,0.08564718
-3.84492246,2.41780488,0.05654694,0.00823146,0.24522668,2.35005393,0.00785562,0.09160122
-3.83891946,2.51406406,0.06186290,0.00795369,0.26086140,2.43587155,0.00874249,0.09770187
-3.83291646,2.62158441,0.06751440,0.00773997,0.27785055,2.53287970,0.00968925,0.10388926
-3.82691346,2.73905890,0.07345315,0.00758486,0.29606080,2.63982115,0.01068594,0.11010408
-3.82091046,2.86505648,0.07962208,0.00748242,0.31533333,2.75532055,0.01172110,0.11628861
-3.81490745,2.99804423,0.08595583,0.00742629,0.33548512,2.87790657,0.01278186,0.12238782
-3.80890445,3.13640748,0.09238152,0.00740988,0.35631066,3.00603180,0.01385403,0.12835009
-3.80290145,3.27846748,0.09881980,0.00742650,0.37758418,3.13808995,0.01492237,0.13412782
-3.79689845,3.42249655,0.10518616,0.00746948,0.39906221,3.27243008,0.01597082,0.13967768
-3.79089545,3.56673093,0.11139257,0.00753230,0.42048658,3.40736845,0.01698283,0.14496067
-3.78489245,3.70938199,0.11734923,0.00760861,0.44158789,3.54119831,0.01794177,0.14994193
-3.77888944,3.84864680,0.12296658,0.00769242,0.46208933,3.67219894,0.01883128,0.15459030
-3.77288644,3.98271918,0.12815735,0.00777802,0.48171087,3.79864494,0.01963577,0.15887779
-3.76688344,4.10980255,0.13283874,0.00786016,0.50017396,3.91881719,0.02034079,0.16277897
-3.76088044,4.22812566,0.13693449,0.00793396,0.51720642,4.03101665,0.02093347,0.16627034
-3.75487744,4.33596216,0.14037687,0.00799503,0.53254771,4.13358207,0.02140290,0.16932978
-3.74887444,4.43165474,0.14310860,0.00803945,0.54595440,4.22491218,0.02174045,0.17193621
-3.74287144,4.51364384,0.14508436,0.00806380,0.55720563,4.30349282,0.02194001,0.17406937
-3.73686843,4.58050071,0.14627215,0.00806517,0.56610862,4.36792839,0.02199820,0.17570992
-3.73086543,4.63096370,0.14665425,0.00804119,0.57250383,4.41697710,0.02191447,0.17683976
-3.72486243,4.66397668,0.14622772,0.00799005,0.57626975,4.44958842,0.02169107,0.17744262
-3.71885943,4.67872736,0.14500462,0.00791051,0.57732705,4.46494096,0.02133299,0.17750483
-3.71285643,4.67468351,0.14301169,0.00780192,0.57564184,4.46247867,0.02084783,0.17701632
-3.70685343,4.65162471,0.14028970,0.00766423,0.57122794,4.44194283,0.02024549,0.17597167
-3.70085043,4.60966711,0.13689234,0.00749800,0.56414797,4.40339769,0.01953795,0.17437113
-3.69484742,4.54927918,0.13288483,0.00730439,0.55451314,4.34724725,0.01873887,0.17222165
-3.68884442,4.47128664,0.12834225,0.00708514,0.54248161,4.27424169,0.01786327,0.16953760
-3.68284142,4.37686524,0.12334756,0.00684255,0.52825560,4.18547178,0.01692708,0.16634144
-3.67683842,4.26752079,0.11798958,0.00657942,0.51207707,4.08235089,0.01594685,0.16266389
-3.67083542,4.14505672,0.11236090,0.00629902,0.49422232,3.96658440,0.01493931,0.15854392
-3.66483242,4.01152988,0.10655573,0.00600500,0.47499559,3.84012741,0.01392112,0.15402827
-3.65882941,3.86919625,0.10066799,0.00570132,0.45472191,3.70513229,0.01290859,0.14917080
-3.65282641,3.72044883,0.09478946,0.00539217,0.43373953,3.56388806,0.01191744,0.14403138
-3.64682341,3.56775042,0.08900826,0.00508187,0.41239226,3.41875439,0.01096270,0.13867466
-3.64082041,3.41356422,0.08340761,0.00477479,0.39102198,3.27209311,0.01005861,0.13316868
-3.63481741,3.26028572,0.07806491,0.00447527,0.36996166,3.12620049,0.00921859,0.12758338
-3.62881441,3.11017868,0.07305116,0.00418752,0.34952926,2.98324321,0.00845530,0.12198914
-3.62281141,2.96531830,0.06843079,0.00391558,0.33002258,2.84520115,0.00778071,0.11645546
-3.61680840,2.82754393,0.06426178,0.00366324,0.31171539,2.71381931,0.00720621,0.11104978
-3.61080540,2.69842322,0.06059607,0.00343404,0.29485483,2.59057093,0.00674280,0.10583651
-3.60480240,2.57922893,0.05748020,0.00323122,0.27966023,2.47663306,0.00640116,0.10087637
-3.59879940,2.47092890,0.05495623,0.00305772,0.26632310,2.37287527,0.00619185,0.09622593
-3.59279640,2.37418886,0.05306258,0.00291620,0.25500841,2.27986140,0.00612538,0.09193746
-3.58679340,2.28938739,0.05183505,0.00280909,0.24585667,2.19786354,0.00621228,0.08805894
-3.58079040,2.21664115,0.05130766,0.00273855,0.23898686,2.12688694,0.00646313,0.08463429
-3.57478739,2.15583872,0.05151335,0.00270660,0.23449963,2.06670384,0.00688846,0.08170361
-3.56878439,2.10668036,0.05248454,0.00271510,0.23248065,2.01689409,0.00749866,0.07930350
-3.56278139,2.06872122,0.05425323,0.00276581,0.23300363,1.97688989,0.00830370,0.07746731
-3.55677839,2.04141526,0.05685089,0.00286040,0.23613291,1.94602204,0.00931288,0.07622528
-3.55077539,2.02415739,0.06030791,0.00300051,0.24192504,1.92356521,0.01053440,0.07560444
-3.54477239,2.01632135,0.06465271,0.00318767,0.25042950,1.90877967,0.01197496,0.07562836
-3.53876938,2.01729143,0.06991042,0.00342336,0.26168805,1.90094757,0.01363921,0.07631663
-3.53276638,2.02648656,0.07610132,0.00370887,0.27573296,1.89940193,0.01552923,0.07768413
-3.52676338,2.04337562,0.08323896,0.00404532,0.29258391,1.90354724,0.01764403,0.07974002
-3.52076038,2.06748369,0.09132819,0.00443351,0.31224386,1.91287094,0.01997894,0.08248670
-3.51475738,2.09838941,0.10036305,0.00487380,0.33469392,1.92694578,0.02252523,0.08591853
-3.50875438,2.13571396,0.11032481,0.00536601,0.35988772,1.94542337,0.02526967,0.09002069
-3.50275138,2.17910326,0.12118021,0.00590929,0.38774545,1.96801991,0.02819430,0.09476802
-3.49674837,2.22820463,0.13287999,0.00650193,0.41814816,1.99449557,0.03127627,0.10012411
-3.49074537,2.28264024,0.14535798,0.00714129,0.45093266,2.02462906,0.03448797,0.10604070
-3.48474237,2.34197934,0.15853070,0.00782364,0.48588753,2.05818963,0.03779722,0.11245736
-3.47873937,2.40571158,0.17229775,0.00854411,0.52275070,2.09490838,0.04116776,0.11930177
-3.47273637,2.47322367,0.18654286,0.00929660,0.56120889,2.13445126,0.04455990,0.12649037
-3.46673337,2.54378132,0.20113584,0.01007381,0.60089939,2.17639548,0.04793144,0.13392964
-3.46073037,2.61651826,0.21593521,0.01086727,0.64141421,2.22021154,0.05123868,0.14151789
-3.45472736,2.69043358,0.23079168,0.01166742,0.68230682,2.26525189,0.05443764,0.14914752
-3.44872436,2.76439813,0.24555220,0.01246382,0.72310126,2.31074766,0.05748544,0.15670783
-3.44272136,2.83717035,0.26006455,0.01324531,0.76330363,2.35581382,0.06034166,0.16408805
-3.43671836,2.90742109,0.27418231,0.01400029,0.80241540,2.39946289,0.06296979,0.17118072
-3.43071536,2.97376668,0.28776993,0.01471708,0.83994816,2.44062679,0.06533860,0.17788511
-3.42471236,3.03480875,0.30070772,0.01538418,0.87543916,2.47818589,0.06742348,0.18411065
-3.41870935,3.08917904,0.31289664,0.01599074,0.90846703,2.51100394,0.06920752,0.18978012
-3.41270635,3.13558709,0.32426240,0.01652683,0.93866682,2.53796706,0.07068248,0.19483247
-3.40670335,3.17286847,0.33475895,0.01698390,0.96574371,2.55802505,0.07184945,0.19922516
-3.40070035,3.20003112,0.34437103,0.01735505,0.98948465,2.57023279,0.07271923,0.20293590
-3.39469735,3.21629747,0.35311555,0.01763536,1.00976732,2.57378965,0.07331245,0.20596363
-3.38869435,3.22114020,0.36104195,0.01782212,1.02656588,2.56807497,0.07365921,0.20832871
-3.38269135,3.21430986,0.36823119,0.01791498,1.03995313,2.55267785,0.07379858,0.21007233
-3.37668834,3.19585282,0.37479367,0.01791605,1.05009902,2.52741961,0.07377762,0.21125505
-3.37068534,3.16611870,0.38086588,0.01782992,1.05726533,2.49236808,0.07365017,0.21195470
-3.36468234,3.12575684,0.38660613,0.01766350,1.06179693,2.44784280,0.07347538,0.21226348
-3.35867934,3.07570185,0.39218931,0.01742590,1.06410982,2.39441099,0.07331600,0.21228461
-3.35267634,3.01714887,0.39780105,0.01712814,1.06467657,2.33287457,0.07323648,0.21212852
-3.34667334,2.95151955,0.40363136,0.01678282,1.06400984,2.26424861,0.07330104,0.21190885
-3.34067034,2.88042016,0.40986815,0.01640369,1.06264457,2.18973251,0.07357155,0.21173834
-3.33466733,2.80559349,0.41669064,0.01600527,1.06111978,2.11067473,0.07410556,0.21172479
-3.32866433,2.72886645,0.42426307,0.01560230,1.05996054,2.02853295,0.07495430,0.21196737
-3.32266133,2.65209525,0.43272887,0.01520932,1.05966093,1.94483088,0.07616084,0.21255316
-3.31665833,2.57711014,0.44220531,0.01484016,1.06066851,1.86111362,0.07775847,0.21355436
-3.31065533,2.50566156,0.45277901,0.01450749,1.06337076,1.77890294,0.07976925,0.21502594
-3.30465233,2.43936936,0.46450224,0.01422245,1.06808391,1.69965413,0.08220287,0.21700401
-3.29864932,2.37967658,0.47739009,0.01399425,1.07504425,1.62471569,0.08505585,0.21950476
-3.29264632,2.32780908,0.49141860,0.01382991,1.08440198,1.55529306,0.08831109,0.22252413
-3.28664332,2.28474190,0.50652385,0.01373404,1.09621771,1.49241736,0.09193775,0.22603798
-3.28064032,2.25117333,0.52260194,0.01370874,1.11046118,1.43691984,0.09589158,0.23000288
-3.27463732,2.22750688,0.53950994,0.01375353,1.12701231,1.38941273,0.10011564,0.23435738
-3.26863432,2.21384182,0.55706766,0.01386540,1.14566409,1.35027661,0.10454136,0.23902360
-3.26263132,2.20997212,0.57506031,0.01403895,1.16612728,1.31965475,0.10909008,0.24390929
-3.25662831,2.21539385,0.59324196,0.01426656,1.18803654,1.29745413,0.11367481,0.24891000
-3.25062531,2.22932079,0.61133982,0.01453871,1.21095798,1.28335321,0.11820240,0.25391158
-3.24462231,2.25070783,0.62905923,0.01484423,1.23439791,1.27681598,0.12257590,0.25879276
-3.23861931,2.27828171,0.64608939,0.01517075,1.25781278,1.27711195,0.12669713,0.26342784
-3.23261631,2.31057818,0.66210975,0.01550503,1.28062020,1.28334144,0.13046933,0.26768945
-3.22661331,2.34598495,0.67679692,0.01583346,1.30221101,1.29446553,0.13379986,0.27145141
-3.22061031,2.38278918,0.68983217,0.01614241,1.32196245,1.30933972,0.13660286,0.27459149
-3.21460730,2.41922832,0.70090911,0.01641873,1.33925216,1.32675049,0.13880163,0.27699421
-3.20860430,2.45354294,0.70974166,0.01665010,1.35347300,1.34545356,0.14033095,0.27855359
-3.20260130,2.48402993,0.71607189,0.01682541,1.36404832,1.36421282,0.14113891,0.27917578
-3.19659830,2.50909442,0.71967763,0.01693508,1.37044747,1.38183860,0.14118841,0.27878144
-3.19059530,2.52729874,0.72037944,0.01697137,1.37220107,1.39722404,0.14045825,0.27730802
-3.18459230,2.53740661,0.71804688,0.01692853,1.36891545,1.40937840,0.13894361,0.27471163
-3.17858929,2.53842108,0.71260353,0.01680298,1.36028586,1.41745615,0.13665611,0.27096856
-3.17258629,2.52961454,0.70403080,0.01659338,1.34610773,1.42078057,0.13362330,0.26607637
-3.16658329,2.51054985,0.69237005,0.01630063,1.32628552,1.41886137,0.12988772,0.26005438
-3.16058029,2.48109141,0.67772304,0.01592780,1.30083860,1.41140533,0.12550540,0.25294365
-3.15457729,2.44140598,0.66025056,0.01548004,1.26990368,1.39831980,0.12054412,0.24480638
-3.14857429,2.39195287,0.64016911,0.01496436,1.23373369,1.37970898,0.11508119,0.23572459
-3.14257129,2.33346418,0.61774592,0.01438940,1.19269280,1.35586306,0.10920117,0.22579832
-3.13656828,2.26691578,0.59329219,0.01376518,1.14724787,1.32724101,0.10299334,0.21514322
-3.13056528,2.19349026,0.56715506,0.01310282,1.09795635,1.29444770,0.09654917,0.20388769
-3.12456228,2.11453367,0.53970831,0.01241418,1.04545129,1.25820651,0.08995992,0.19216965
-3.11855928,2.03150772,0.51134241,0.01171157,0.99042388,1.21932869,0.08331428,0.18013311
-3.11255628,1.94593979,0.48245417,0.01100743,0.93360445,1.17868099,0.07669635,0.16792453
-3.10655328,1.85937266,0.45343638,0.01031403,0.87574244,1.13715292,0.07018381,0.15568929
-3.10055028,1.77331635,0.42466798,0.00964319,0.81758659,1.09562515,0.06384653,0.14356827
-3.09454727,1.68920380,0.39650496,0.00900605,0.75986578,1.05494044,0.05774545,0.13169477
-3.08854427,1.60835230,0.36927247,0.00841282,0.70327160,1.01587821,0.05193195,0.12019180
-3.08254127,1.53193203,0.34325837,0.00787267,0.64844322,0.97913388,0.04644750,0.10916984
-3.07653827,1.46094266,0.31870832,0.00739357,0.59595509,0.94530341,0.04132370,0.09872525
-3.07053527,1.39619866,0.29582266,0.00698221,0.54630794,0.91487373,0.03658272,0.08893916
-3.06453227,1.33832341,0.27475513,0.00664399,0.49992323,0.88821901,0.03223790,0.07987705
-3.05852926,1.28775198,0.25561317,0.00638301,0.45714111,0.86560262,0.02829465,0.07158892
-3.05252626,1.24474172,0.23845995,0.00620212,0.41822192,0.84718432,0.02475155,0.06410995
-3.04652326,1.20938991,0.22331782,0.00610303,0.38335070,0.83303204,0.02160153,0.05746172
-3.04052026,1.18165706,0.21017294,0.00608639,0.35264455,0.82313738,0.01883314,0.05165380
-3.03451726,1.16139459,0.19898084,0.00615200,0.32616227,0.81743376,0.01643180,0.04668570
-3.02851426,1.14837525,0.18967272,0.00629890,0.30391570,0.81581634,0.01438108,0.04254899
-3.02251126,1.14232482,0.18216207,0.00652564,0.28588224,0.81816238,0.01266385,0.03922963
-3.01650825,1.14295359,0.17635139,0.00683039,0.27201783,0.82435129,0.01126338,0.03671032
-3.01050525,1.14998608,0.17213878,0.00721123,0.26226992,0.83428306,0.01016422,0.03497273
-3.00450225,1.16318789,0.16942409,0.00766624,0.25658984,0.84789449,0.00935303,0.03399974
-2.99849925,1.18238851,0.16811450,0.00819375,0.25494399,0.86517234,0.00881916,0.03377731
-2.99249625,1.20749915,0.16812928,0.00879245,0.25732356,0.88616279,0.00855508,0.03429625
-2.98649325,1.23852506,0.16940362,0.00946151,0.26375221,0.91097690,0.00855665,0.03555352
-2.98049025,1.27557173,0.17189155,0.01020069,0.27429163,0.93979172,0.00882318,0.03755328
-2.97448724,1.31884484,0.17556765,0.01101031,0.28904463,0.97284704,0.00935729,0.04030751
-2.96848424,1.36864399,0.18042772,0.01189130,0.30815563,1.01043781,0.01016470,0.04383613
-2.96248124,1.42535030,0.18648840,0.01284507,0.33180853,1.05290248,0.01125374,0.04816687
-2.95647824,1.48940837,0.19378567,0.01387338,0.36022198,1.10060765,0.01263481,0.05333454
-2.95047524,1.56130322,0.20237241,0.01497821,0.39364213,1.15392953,0.01431966,0.05937996
-2.94447224,1.64153299,0.21231501,0.01616144,0.43233300,1.21323287,0.01632059,0.06634847
-2.93846923,1.73057828,0.22368935,0.01742462,0.47656480,1.27884809,0.01864955,0.07428811
-2.93246623,1.82886931,0.23657600,0.01876866,0.52660044,1.35104748,0.02131718,0.08324741
-2.92646323,1.93675216,0.25105506,0.02019344,0.58268069,1.43002126,0.02433179,0.09327294
-2.92046023,2.05445518,0.26720072,0.02169756,0.64500840,1.51585468,0.02769843,0.10440669
-2.91445723,2.18205717,0.28507568,0.02327794,0.71373234,1.60850682,0.03141784,0.11668326
-2.90845423,2.31945849,0.30472574,0.02492955,0.78893111,1.70779232,0.03548559,0.13012701
-2.90245123,2.46635642,0.32617462,0.02664520,0.87059788,1.81336672,0.03989125,0.14474935
-2.89644822,2.62222608,0.34941931,0.02841534,0.95862636,1.92471626,0.04461769,0.16054605
-2.89044522,2.78630769,0.37442602,0.03022793,1.05279872,2.04115288,0.04964058,0.17749485
-2.88444222,2.95760123,0.40112700,0.03206851,1.15277598,2.16181483,0.05492805,0.19555348
-2.87843922,3.13486884,0.42941815,0.03392025,1.25809130,2.28567312,0.06044055,0.21465799
-2.87243622,3.31664543,0.45915780,0.03576415,1.36814671,2.41154406,0.06613101,0.23472169
-2.86643322,3.50125722,0.49016638,0.03757937,1.48221349,2.53810760,0.07194520,0.25563471
-2.86043022,3.68684807,0.52222731,0.03934362,1.59943653,2.66393106,0.07782233,0.27726416
-2.85442721,3.87141271,0.55508889,0.04103363,1.71884272,2.78749768,0.08369597,0.29945503
-2.84842421,4.05283612,0.58846727,0.04262573,1.83935321,2.90723921,0.08949515,0.32203182
-2.84242121,4.22893774,0.62205037,0.04409643,1.95979964,3.02157129,0.09514570,0.34480089
-2.83641821,4.39751912,0.65550270,0.04542306,2.07894379,3.12893080,0.10057175,0.36755350
-2.83041521,4.55641362,0.68847092,0.04658440,2.19550028,3.22781372,0.10569743,0.39006956
-2.82441221,4.70353640,0.72059007,0.04756129,2.30816187,3.31681230,0.11044858,0.41212194
-2.81840920,4.83693337,0.75149036,0.04833720,2.41562662,3.39465029,0.11475461,0.43348119
-2.81240620,4.95482734,0.78080426,0.04889872,2.51662614,3.46021521,0.11855024,0.45392076
-2.80640320,5.05566021,0.80817386,0.04923598,2.60995427,3.51258628,0.12177723,0.47322232
-2.80040020,5.13812979,0.83325828,0.04934296,2.69449524,3.55105751,0.12438596,0.49118120
-2.79439720,5.20122035,0.85574101,0.04921765,2.76925051,3.57515495,0.12633680,0.50761172
-2.78839420,5.24422591,0.87533692,0.04886218,2.83336338,3.58464773,0.12760128,0.52235212
-2.78239120,5.26676591,0.89179889,0.04828273,2.88614062,3.57955259,0.12816292,0.53526912
-2.77638819,5.26879254,0.90492374,0.04748936,2.92707027,3.56013178,0.12801776,0.54626170
-2.77038519,5.25058987,0.91455735,0.04649574,2.95583504,3.52688453,0.12717456,0.55526403
-2.76438219,5.21276464,0.92059879,0.04531879,2.97232054,3.48053230,0.12565462,0.56224741
-2.75837919,5.15622898,0.92300321,0.04397816,2.97661808,3.42199843,0.12349125,0.56722102
-2.75237619,5.08217555,0.92178339,0.04249573,2.96902169,3.35238272,0.12072890,0.57023145
-2.74637319,4.99204573,0.91700984,0.04089503,2.95001921,3.27293180,0.11742198,0.57136092
-2.74037019,4.88749153,0.90880926,0.03920061,2.92027763,3.18500606,0.11363346,0.57072423
-2.73436718,4.77033248,0.89736148,0.03743744,2.88062305,3.09004424,0.10943314,0.56846453
-2.72836418,4.64250843,0.88289479,0.03563029,2.83201574,2.98952666,0.10489591,0.56474795
-2.72236118,4.50602974,0.86567982,0.03380317,2.77552108,2.88493810,0.10009983,0.55975737
-2.71635818,4.36292636,0.84602216,0.03197879,2.71227757,2.77773157,0.09512421,0.55368554
-2.71035518,4.21519723,0.82425389,0.03017814,2.64346278,2.66929396,0.09004781,0.54672782
-2.70435218,4.06476194,0.80072448,0.02842007,2.57025888,2.56091466,0.08494711,0.53907492
-2.69834917,3.91341606,0.77579127,0.02672099,2.49381882,2.45375818,0.07989475,0.53090589
-2.69234617,3.76279185,0.74981008,0.02509472,2.41523481,2.34884161,0.07495827,0.52238184
-2.68634317,3.61432590,0.72312615,0.02355232,2.33551029,2.24701759,0.07019912,0.51364058
-2.68034017,3.46923478,0.69606613,0.02210211,2.25553660,2.14896352,0.06567191,0.50479252
-2.67433717,3.32849976,0.66893109,0.02074974,2.17607539,2.05517718,0.06142406,0.49591804
-2.66833417,3.19286103,0.64199114,0.01949835,2.09774738,1.96597883,0.05749572,0.48706652
-2.66233117,3.06282168,0.61548175,0.01834879,2.02102795,1.88151971,0.05391996,0.47825699
-2.65632816,2.93866097,0.58960185,0.01729991,1.94624948,1.80179644,0.05072329,0.46948044
-2.65032516,2.82045618,0.56451377,0.01634895,1.87361021,1.72667048,0.04792627,0.46070365
-2.64432216,2.70811164,0.54034487,0.01549184,1.80318882,1.65589181,0.04554439,0.45187424
-2.63831916,2.60139344,0.51719067,0.01472364,1.73496383,1.58912563,0.04358897,0.44292671
-2.63231616,2.49996784,0.49511915,0.01403891,1.66883653,1.52598069,0.04206805,0.43378911
-2.62631316,2.40344116,0.47417586,0.01343207,1.60465589,1.46603803,0.04098727,0.42438987
-2.62031016,2.31139908,0.45438948,0.01289772,1.54224424,1.40887850,0.04035063,0.41466444
-2.61430715,2.22344311,0.43577736,0.01243096,1.48142190,1.35410806,0.04016105,0.40456133
-2.60830415,2.13922248,0.41835060,0.01202757,1.42202958,1.30137941,0.04042069,0.39404717
-2.60230115,2.05845959,0.40211842,0.01168420,1.36394725,1.25040930,0.04113103,0.38311054
