energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-2.88444222,4.11523267,0.12567238,0.93519795,0.00536663,0.29732163,1.15205031,1.68048478,0.11063523,1.22993946
-2.87843922,4.20543170,0.12732165,0.97057909,0.00548230,0.29998219,1.15934918,1.71175542,0.11896855,1.24981207
-2.87243622,4.28531451,0.12965577,1.00410618,0.00558667,0.30247075,1.16204153,1.73783876,0.12743483,1.26641805
-2.86643322,4.35337319,0.13250235,1.03529739,0.00567933,0.30469954,1.15991465,1.75818389,0.13591877,1.27941620
-2.86043022,4.40846688,0.13568889,1.06372201,0.00576095,0.30660165,1.15289076,1.77241310,0.14430188,1.28859373
-2.85442721,4.44983372,0.13904672,1.08900862,0.00583336,0.30813112,1.14102462,1.78032393,0.15246528,1.29386599
-2.84842421,4.47708945,0.14241453,1.11085164,0.00589948,0.30926214,1.12449641,1.78188506,0.16029248,1.29527125
-2.84242121,4.49021335,0.14564180,1.12901587,0.00596330,0.30998732,1.10360017,1.77722644,0.16767225,1.29296130
-2.83641821,4.48952252,0.14859175,1.14333922,0.00602983,0.31031522,1.07872847,1.76662425,0.17450142,1.28718808
-2.83041521,4.47563619,0.15114397,1.15373331,0.00610511,0.31026736,1.05035431,1.75048147,0.18068749,1.27828732
-2.82441221,4.44943195,0.15319657,1.16018216,0.00619608,0.30987474,1.01901102,1.72930507,0.18615087,1.26665986
-2.81840920,4.41199602,0.15466782,1.16273902,0.00631062,0.30917417,0.98527115,1.70368088,0.19082676,1.25275171
-2.81240620,4.36456987,0.15549728,1.16152141,0.00645747,0.30820464,0.94972535,1.67424728,0.19466654,1.23703362
-2.80640320,4.30849570,0.15564628,1.15670473,0.00664627,0.30700368,0.91296207,1.64166880,0.19763859,1.21998123
-2.80040020,4.24516299,0.15509792,1.14851467,0.00688756,0.30560415,0.87554887,1.60661084,0.19972855,1.20205666
-2.79439720,4.17595843,0.15385646,1.13721862,0.00719280,0.30403135,0.83801616,1.56971640,0.20093898,1.18369218
-2.78839420,4.10222112,0.15194614,1.12311676,0.00757451,0.30230082,0.80084358,1.53158581,0.20128859,1.16527680
-2.78239120,4.02520480,0.14940961,1.10653283,0.00804625,0.30041669,0.76444979,1.49276007,0.20081081,1.14714616
-2.77638819,3.94604827,0.14630582,1.08780528,0.00862279,0.29837082,0.72918543,1.45370838,0.19955219,1.12957601
-2.77038519,3.86575489,0.14270766,1.06727893,0.00932014,0.29614272,0.69532958,1.41482017,0.19757030,1.11277941
-2.76438219,3.78518139,0.13869935,1.04529760,0.01015559,0.29370019,0.66308948,1.37640157,0.19493167,1.09690761
-2.75837919,3.70503584,0.13437363,1.02219779,0.01114773,0.29100075,0.63260307,1.33867639,0.19170944,1.08205418
-2.75237619,3.62588404,0.12982890,0.99830370,0.01231637,0.28799373,0.60394428,1.30179099,0.18798124,1.06826206
-2.74637319,3.54816311,0.12516645,0.97392348,0.01368235,0.28462289,0.57713021,1.26582265,0.18382705,1.05553279
-2.74037019,3.47220086,0.12048776,0.94934677,0.01526727,0.28082954,0.55213000,1.23079066,0.17932736,1.04383723
-2.73436718,3.39823877,0.11589191,0.92484336,0.01709307,0.27655586,0.52887448,1.19666927,0.17456149,1.03312689
-2.72836418,3.32645680,0.11147335,0.90066262,0.01918140,0.27174838,0.50726632,1.16340168,0.16960625,1.02334508
-2.72236118,3.25699774,0.10731984,0.87703357,0.02155297,0.26636136,0.48718989,1.13091397,0.16453474,1.01443704
-2.71635818,3.18998902,0.10351065,0.85416517,0.02422662,0.26035982,0.46852047,1.09912832,0.15941555,1.00635825
-2.71035518,3.12556038,0.10011513,0.83224647,0.02721827,0.25372229,0.45113238,1.06797454,0.15431200,0.99908044
-2.70435218,3.06385583,0.09719148,0.81144652,0.03053988,0.24644279,0.43490563,1.03739939,0.14928168,0.99259479
-2.69834917,3.00503893,0.09478588,0.79191353,0.03419816,0.23853223,0.41973100,1.00737307,0.14437600,0.98691206
-2.69234617,2.94929120,0.09293186,0.77377348,0.03819340,0.23001898,0.40551333,0.97789282,0.13963983,0.98205990
-2.68634317,2.89680373,0.09164991,0.75712789,0.04251829,0.22094865,0.39217313,0.94898341,0.13511126,0.97807727
-2.68034017,2.84776280,0.09094744,0.74205102,0.04715682,0.21138302,0.37964660,0.92069479,0.13082127,0.97500672
-2.67433717,2.80233102,0.09081895,0.72858666,0.05208343,0.20139834,0.36788427,0.89309730,0.12679347,0.97288512
-2.66833417,2.76062566,0.09124651,0.71674481,0.05726238,0.19108291,0.35684853,0.86627489,0.12304388,0.97173355
-2.66233117,2.72269626,0.09220052,0.70649863,0.06264741,0.18053418,0.34651050,0.84031718,0.11958076,0.97154737
-2.65632816,2.68850392,0.09364086,0.69778217,0.06818186,0.16985559,0.33684647,0.81531101,0.11640453,0.97228743
-2.65032516,2.65790433,0.09551820,0.69048915,0.07379915,0.15915313,0.32783437,0.79133232,0.11350785,0.97387310
-2.64432216,2.63063661,0.09777579,0.68447333,0.07942376,0.14853208,0.31945061,0.76843909,0.11087588,0.97617805
-2.63831916,2.60631956,0.10035145,0.67955061,0.08497262,0.13809378,0.31166755,0.74666605,0.10848675,0.97902933
-2.63231616,2.58445644,0.10317985,0.67550315,0.09035699,0.12793290,0.30445182,0.72602153,0.10631231,0.98220996
-2.62631316,2.56444877,0.10619503,0.67208557,0.09548465,0.11813505,0.29776378,0.70648705,0.10431913,0.98546527
-2.62031016,2.54561886,0.10933307,0.66903298,0.10026251,0.10877501,0.29155788,0.68801953,0.10246977,0.98851275
-2.61430715,2.52724039,0.11253478,0.66607074,0.10459931,0.09991558,0.28578422,0.67055633,0.10072421,0.99105483
-2.60830415,2.50857536,0.11574841,0.66292538,0.10840856,0.09160699,0.28039099,0.65402261,0.09904157,0.99279411
-2.60230115,2.48891561,0.11893217,0.65933631,0.11161134,0.08388694,0.27532763,0.63834094,0.09738184,0.99344996
-2.59629815,2.46762643,0.12205648,0.65506760,0.11413906,0.07678124,0.27054848,0.62344230,0.09570770,0.99277556
-2.59029515,2.44418969,0.12510578,0.64991920,0.11593587,0.07030477,0.26601674,0.60927802,0.09398622,0.99057428
-2.58429215,2.41824406,0.12807994,0.64373705,0.11696070,0.06446299,0.26170821,0.59583195,0.09219056,0.98671439
-2.57828914,2.38961962,0.13099493,0.63642128,0.11718883,0.05925354,0.25761484,0.58313215,0.09030126,0.98114101
-2.57228614,2.35836510,0.13388294,0.62793229,0.11661283,0.05466809,0.25374755,0.57126147,0.08830739,0.97388470
-2.56628314,2.32476581,0.13679172,0.61829408,0.11524297,0.05069422,0.25013829,0.56036647,0.08620730,0.96506589
-2.56028014,2.28935144,0.13978329,0.60759480,0.11310690,0.04731715,0.24684118,0.55066425,0.08400893,0.95489502
-2.55427714,2.25289324,0.14293190,0.59598438,0.11024874,0.04452149,0.24393257,0.54244676,0.08172984,0.94366821
-2.54827414,2.21639066,0.14632145,0.58366943,0.10672763,0.04229260,0.24151013,0.53608262,0.07939675,0.93175880
-2.54227114,2.18104840,0.15004236,0.57090571,0.10261572,0.04061787,0.23969091,0.53201610,0.07704476,0.91960514
-2.53626813,2.14824513,0.15418817,0.55798848,0.09799574,0.03948756,0.23860859,0.53076348,0.07471630,0.90769545
-2.53026513,2.11949545,0.15885179,0.54524146,0.09295839,0.03889551,0.23841001,0.53290688,0.07245973,0.89655054
-2.52426213,2.09640717,0.16412174,0.53300481,0.08759940,0.03883940,0.23925121,0.53908570,0.07032785,0.88670533
-2.51825913,2.08063575,0.17007852,0.52162288,0.08201669,0.03932087,0.24129320,0.54998593,0.06837628,0.87869022
-2.51225613,2.07383811,0.17679117,0.51143223,0.07630749,0.04034534,0.24469756,0.56632748,0.06666181,0.87301329
-2.50625313,2.07762738,0.18431422,0.50275055,0.07056578,0.04192156,0.24962217,0.58884991,0.06524074,0.87014399
-2.50025013,2.09353018,0.19268510,0.49586696,0.06487992,0.04406106,0.25621721,0.61829655,0.06416737,0.87049927
-2.49424712,2.12294772,0.20192218,0.49103386,0.05933066,0.04677740,0.26462145,0.65539739,0.06349263,0.87443234
-2.48824412,2.16712134,0.21202332,0.48846086,0.05398958,0.05008525,0.27495901,0.70085072,0.06326283,0.88222466
-2.48224112,2.22710294,0.22296519,0.48831059,0.04891799,0.05399948,0.28733660,0.75530386,0.06351865,0.89408100
-2.47623812,2.30373055,0.23470307,0.49069665,0.04416621,0.05853403,0.30184127,0.81933304,0.06429433,0.91012752
-2.47023512,2.39760869,0.24717134,0.49568333,0.03977331,0.06370090,0.31853861,0.89342279,0.06561700,0.93041263
-2.46423212,2.50909333,0.26028449,0.50328718,0.03576725,0.06950897,0.33747140,0.97794511,0.06750635,0.95491015
-2.45822911,2.63828106,0.27393859,0.51347993,0.03216535,0.07596291,0.35865875,1.07313884,0.06997432,0.98352432
-2.45222611,2.78500212,0.28801315,0.52619267,0.02897504,0.08306213,0.38209552,1.17908983,0.07302509,1.01609610
-2.44622311,2.94881711,0.30237339,0.54132086,0.02619480,0.09079981,0.40775230,1.29571260,0.07665521,1.05241034
-2.44022011,3.12901741,0.31687272,0.55873011,0.02381533,0.09916195,0.43557564,1.42273418,0.08085385,1.09220341
-2.43421711,3.32462933,0.33135542,0.57826223,0.02182079,0.10812675,0.46548882,1.55968121,0.08560331,1.13517079
-2.42821411,3.53442257,0.34565962,0.59974155,0.02018999,0.11766401,0.49739308,1.70587094,0.09087958,1.18097465
-2.42221111,3.75692341,0.35962024,0.62298132,0.01889775,0.12773489,0.53116943,1.86040743,0.09665313,1.22925117
-2.41620810,3.99043322,0.37307218,0.64779002,0.01791606,0.13829189,0.56668092,2.02218342,0.10288987,1.27961765
-2.41020510,4.23305288,0.38585356,0.67397743,0.01721525,0.14927916,0.60377573,2.18988897,0.10955212,1.33167942
-2.40420210,4.48271357,0.39780896,0.70136059,0.01676504,0.16063316,0.64229070,2.36202708,0.11659990,1.38503679
-2.39819910,4.73721388,0.40879272,0.72976928,0.01653547,0.17228356,0.68205547,2.53693666,0.12399213,1.43929213
-2.39219610,4.99426334,0.41867220,0.75905111,0.01649772,0.18415462,0.72289718,2.71282274,0.13168795,1.49405708
-2.38619310,5.25153134,0.42733095,0.78907596,0.01662482,0.19616671,0.76464525,2.88779342,0.13964804,1.54896005
-2.38019010,5.50670043,0.43467163,0.81973970,0.01689219,0.20823819,0.80713640,3.05990262,0.14783582,1.60365388
-2.37418709,5.75752245,0.44061875,0.85096693,0.01727810,0.22028738,0.85021934,3.22719748,0.15621848,1.65782340
-2.36818409,6.00187505,0.44512094,0.88271250,0.01776398,0.23223469,0.89375894,3.38776876,0.16476781,1.71119280
-2.36218109,6.23781657,0.44815277,0.91496174,0.01833456,0.24400470,0.93763947,3.53980232,0.17346071,1.76353213
-2.35617809,6.46363629,0.44971589,0.94772902,0.01897801,0.25552814,0.98176675,3.68162981,0.18227922,1.81466273
-2.35017509,6.67789773,0.44983953,0.98105459,0.01968582,0.26674365,1.02606868,3.81177615,0.19121031,1.86446093
-2.34417209,6.87947234,0.44858011,1.01499973,0.02045264,0.27759925,1.07049418,3.92900212,0.20024500,1.91285964
-2.33816908,7.06756160,0.44602005,1.04964000,0.02127600,0.28805334,1.11501036,4.03233982,0.20937717,1.95984740
-2.33216608,7.24170611,0.44226573,1.08505691,0.02215591,0.29807524,1.15959787,4.12111968,0.21860189,2.00546464
-2.32616308,7.40178074,0.43744451,1.12132829,0.02309436,0.30764531,1.20424474,4.19498765,0.22791344,2.04979706
-2.32016008,7.54797604,0.43170111,1.15851754,0.02409477,0.31675436,1.24893880,4.25391197,0.23730308,2.09296628
-2.31415708,7.68076664,0.42519326,1.19666252,0.02516138,0.32540268,1.29365940,4.29817924,0.24675665,2.13511799
-2.30815408,7.80086842,0.41808691,1.23576447,0.02629854,0.33359857,1.33836866,4.32838014,0.25625230,2.17640821
-2.30215108,7.90918685,0.41055119,1.27577772,0.02751008,0.34135642,1.38300306,4.34538565,0.26575837,2.21698846
-2.29614807,8.00675934,0.40275325,1.31660075,0.02879863,0.34869462,1.42746596,4.35031491,0.27523166,2.25699054
-2.29014507,8.09469505,0.39485335,1.35806938,0.03016502,0.35563323,1.47162162,4.34449642,0.28461617,2.29651198
-2.28414207,8.17411555,0.38700029,1.39995249,0.03160775,0.36219163,1.51529138,4.32942425,0.29384257,2.33560323
-2.27813907,8.24609946,0.37932752,1.44195082,0.03312253,0.36838634,1.55825238,4.30671132,0.30282833,2.37425729
-2.27213607,8.31163421,0.37195000,1.48369910,0.03470201,0.37422902,1.60023911,4.27804145,0.31147869,2.41240275
-2.26613307,8.37157703,0.36496198,1.52477164,0.03633562,0.37972490,1.64094796,4.24512206,0.31968845,2.44990074
-2.26013007,8.42662684,0.35843579,1.56469117,0.03800952,0.38487162,1.68004455,4.20963895,0.32734444,2.48654616
-2.25412706,8.47730777,0.35242163,1.60294084,0.03970680,0.38965860,1.71717371,4.17321445,0.33432873,2.52207318
-2.24812406,8.52396421,0.34694831,1.63897866,0.04140779,0.39406698,1.75197146,4.13736971,0.34052235,2.55616487
-2.24212106,8.56676638,0.34202488,1.67225384,0.04309052,0.39807008,1.78407837,4.10349178,0.34580931,2.58846634
-2.23611806,8.60572487,0.33764294,1.70222428,0.04473126,0.40163442,1.81315362,4.07280573,0.35008082,2.61860058
-2.23011506,8.64071197,0.33377951,1.72837430,0.04630529,0.40472114,1.83888882,4.04635178,0.35323941,2.64618610
-2.22411206,8.67148728,0.33040018,1.75023172,0.04778756,0.40728783,1.86102072,4.02496734,0.35520279,2.67085525
-2.21810905,8.69772520,0.32746238,1.76738352,0.04915350,0.40929061,1.87934217,4.00927367,0.35590721,2.69227194
-2.21210605,8.71904171,0.32491851,1.77948930,0.05037984,0.41068629,1.89371055,3.99966697,0.35531019,2.71014779
-2.20610305,8.73501857,0.32271884,1.78629185,0.05144524,0.41143465,1.90405307,3.99631360,0.35339242,2.72425559
-2.20010005,8.74522332,0.32081388,1.78762462,0.05233102,0.41150053,1.91036891,3.99914947,0.35015882,2.73443931
-2.19409705,8.74922422,0.31915621,1.78341550,0.05302167,0.41085582,1.91272775,4.00788358,0.34563863,2.74062006
-2.18809405,8.74659996,0.31770178,1.77368725,0.05350527,0.40948113,1.91126513,4.02200578,0.33988467,2.74279769
-2.18209105,8.73694453,0.31641053,1.75855449,0.05377374,0.40736710,1.90617480,4.04079912,0.33297163,2.74104813
-2.17608804,8.71986837,0.31524647,1.73821771,0.05382300,0.40451540,1.89769865,4.06335704,0.32499378,2.73551662
-2.17008504,8.69499719,0.31417732,1.71295486,0.05365290,0.40093932,1.88611489,4.08860556,0.31606194,2.72640760
-2.16408204,8.66197026,0.31317381,1.68311105,0.05326709,0.39666395,1.87172531,4.11533072,0.30630009,2.71397188
-2.15807904,8.62044007,0.31220878,1.64908718,0.05267272,0.39172612,1.85484237,4.14221105,0.29584177,2.69849216
-2.15207604,8.57007496,0.31125630,1.61132803,0.05188007,0.38617390,1.83577690,4.16785495,0.28482639,2.68026792
-2.14607304,8.51056622,0.31029084,1.57031078,0.05090207,0.38006595,1.81482733,4.19084215,0.27339566,2.65960074
-2.14007004,8.44164062,0.30928676,1.52653420,0.04975386,0.37347066,1.79227077,4.20976845,0.26169039,2.63678104
-2.13406703,8.36307862,0.30821814,1.48050932,0.04845222,0.36646511,1.76835671,4.22329233,0.24984761,2.61207724
-2.12806403,8.27473814,0.30705897,1.43275164,0.04701511,0.35913400,1.74330344,4.23018207,0.23799831,2.58572780
-2.12206103,8.17658286,0.30578386,1.38377528,0.04546119,0.35156850,1.71729729,4.22936135,0.22626566,2.55793687
-2.11605803,8.06871353,0.30436903,1.33408883,0.04380942,0.34386509,1.69049468,4.21995160,0.21476391,2.52887357
-2.11005503,7.95140026,0.30279378,1.28419295,0.04207868,0.33612441,1.66302654,4.20130915,0.20359779,2.49867492
-2.10405203,7.82511342,0.30104201,1.23457922,0.04028749,0.32845006,1.63500484,4.17305521,0.19286238,2.46745206
-2.09804902,7.69055043,0.29910396,1.18572996,0.03845380,0.32094745,1.60653037,4.13509711,0.18264350,2.43529918
-2.09204602,7.54865585,0.29697775,1.13811848,0.03659480,0.31372254,1.57770143,4.08763941,0.17301826,2.40230443
-2.08604302,7.40063230,0.29467084,1.09220917,0.03472685,0.30688052,1.54862235,4.03118392,0.16405584,2.36856196
-2.08004002,7.24794019,0.29220094,1.04845706,0.03286535,0.30052438,1.51941147,3.96651812,0.15581826,2.33418385
-2.07403702,7.09228450,0.28959651,1.00730627,0.03102474,0.29475331,1.49020758,3.89469202,0.14836112,2.29931123
-2.06803402,6.93558790,0.28689660,0.96918704,0.02921844,0.28966099,1.46117450,3.81698396,0.14173408,2.26412339
-2.06203102,6.77994987,0.28415002,0.93451109,0.02745886,0.28533357,1.43250314,3.73485646,0.13598105,2.22884411
-2.05602801,6.62759265,0.28141385,0.90366527,0.02575730,0.28184759,1.40441093,3.64990364,0.13114007,2.19374453
-2.05002501,6.48079541,0.27875122,0.87700354,0.02412395,0.27926767,1.37713829,3.56379225,0.12724283,2.15914205
-2.04402201,6.34181887,0.27622854,0.85483744,0.02256779,0.27764417,1.35094237,3.47819854,0.12431378,2.12539513
-2.03801901,6.21282344,0.27391232,0.83742562,0.02109653,0.27701075,1.32608821,3.39474367,0.12236898,2.09289395
-2.03201601,6.09578427,0.27186564,0.82496276,0.01971650,0.27738209,1.30283783,3.31493026,0.12141471,2.06204744
-2.02601301,5.99240728,0.27014451,0.81756853,0.01843256,0.27875179,1.28143778,3.24008287,0.12144592,2.03326708
-2.02001001,5.90405014,0.26879436,0.81527740,0.01724801,0.28109064,1.26210584,3.17129496,0.12244467,2.00694856
-2.01400700,5.83165233,0.26784682,0.81802979,0.01616453,0.28434535,1.24501780,3.10938482,0.12437873,1.98345208
-2.00800400,5.77567825,0.26731702,0.82566537,0.01518209,0.28843792,1.23029496,3.05486236,0.12720030,1.96308264
-2.00200100,5.73607661,0.26720153,0.83791906,0.01429899,0.29326582,1.21799330,3.00790843,0.13084529,1.94607140
-1.99599800,5.71225891,0.26747717,0.85442019,0.01351188,0.29870296,1.20809506,2.96836774,0.13523286,1.93255932
-1.98999500,5.70309882,0.26810071,0.87469528,0.01281580,0.30460158,1.20050328,2.93575575,0.14026573,1.92258413
-1.98399200,5.70695350,0.26900955,0.89817448,0.01220438,0.31079516,1.19503992,2.90927945,0.14583097,1.91607153
-1.97798899,5.72170642,0.27012333,0.92420171,0.01166995,0.31710211,1.19144774,2.88787116,0.15180151,1.91283134
-1.97198599,5.74483075,0.27134649,0.95204842,0.01120382,0.32333038,1.18939606,2.87023393,0.15803828,1.91255890
-1.96598299,5.77347077,0.27257160,0.98093037,0.01079653,0.32928273,1.18849028,2.85489670,0.16439293,1.91484183
-1.95997999,5.80453816,0.27368325,1.01002707,0.01043813,0.33476246,1.18828479,2.84027654,0.17071111,1.91917205
-1.95397699,5.83481912,0.27456244,1.03850309,0.01011848,0.33957942,1.18829870,2.82474552,0.17683612,1.92496235
-1.94797399,5.86108782,0.27509120,1.06553049,0.00982758,0.34355608,1.18803369,2.80669897,0.18261281,1.93156691
-1.94197099,5.88022103,0.27515712,1.09031145,0.00955588,0.34653332,1.18699315,2.78462222,0.18789171,1.93830468
-1.93596798,5.88930916,0.27465769,1.11210034,0.00929450,0.34837567,1.18470169,2.75715292,0.19253294,1.94448460
-1.92996498,5.88575881,0.27350416,1.13022415,0.00903555,0.34897587,1.18072404,2.72313611,0.19641012,1.94943131
-1.92396198,5.86738254,0.27162484,1.14410080,0.00877227,0.34825836,1.17468257,2.68166993,0.19941374,1.95251029
-1.91795898,5.83247215,0.26896753,1.15325437,0.00849920,0.34618175,1.16627240,2.63214003,0.20145410,1.95315117
-1.91195598,5.77985290,0.26550120,1.15732692,0.00821228,0.34273994,1.15527372,2.57424149,0.20246367,1.95086837
-1.90595298,5.70891660,0.26121663,1.15608631,0.00790885,0.33796199,1.14156047,2.50798771,0.20239869,1.94527796
-1.89994997,5.61963302,0.25612630,1.14943009,0.00758768,0.33191076,1.12510535,2.43370629,0.20123997,1.93611044
-1.89394697,5.51253987,0.25026332,1.13738512,0.00724885,0.32468034,1.10598083,2.35202253,0.19899296,1.92321879
-1.88794397,5.38871252,0.24367968,1.12010336,0.00689366,0.31639242,1.08435622,2.26383178,0.19568703,1.90658186
-1.88194097,5.24971558,0.23644381,1.09785385,0.00652444,0.30719186,1.06049121,2.17026235,0.19137400,1.88630294
-1.87593797,5.09753912,0.22863772,1.07101148,0.00614440,0.29724160,1.03472605,2.07263087,0.18612599,1.86260398
-1.86993497,4.93452274,0.22035380,1.04004307,0.00575740,0.28671720,1.00746899,1.97239240,0.18003281,1.83581582
-1.86393197,4.76327099,0.21169149,1.00549117,0.00536776,0.27580121,0.97918157,1.87108758,0.17319874,1.80636490
-1.85792896,4.58656386,0.20275396,0.96795649,0.00497998,0.26467769,0.95036239,1.77028899,0.16573921,1.77475726
-1.85192596,4.40726565,0.19364488,0.92807941,0.00459865,0.25352693,0.92153000,1.67154905,0.15777714,1.74156033
-1.84592296,4.22823574,0.18446556,0.88652123,0.00422814,0.24252076,0.89320559,1.57635106,0.14943931,1.70738338
-1.83991996,4.05224397,0.17531231,0.84394583,0.00387254,0.23181841,0.86589611,1.48606514,0.14085284,1.67285719
-1.83391696,3.88189317,0.16627434,0.80100225,0.00353546,0.22156308,0.84007822,1.40191031,0.13214188,1.63861358
-1.82791396,3.71955083,0.15743201,0.75830859,0.00321995,0.21187933,0.81618383,1.32492349,0.12342455,1.60526555
-1.82191096,3.56729139,0.14885558,0.71643777,0.00292842,0.20287116,0.79458724,1.25593600,0.11481033,1.57338835
-1.81590795,3.42685013,0.14060437,0.67590527,0.00266261,0.19462097,0.77559458,1.19555779,0.10639792,1.54350216
-1.80990495,3.29958920,0.13272638,0.63715929,0.00242357,0.18718904,0.75943542,1.14416932,0.09827353,1.51605667
-1.80390195,3.18647617,0.12525821,0.60057330,0.00221167,0.18061385,0.74625708,1.10192076,0.09050971,1.49141801
-1.79789895,3.08807462,0.11822534,0.56644117,0.00202665,0.17491277,0.73612131,1.06873793,0.08316472,1.46985831
-1.79189595,3.00454664,0.11164267,0.53497484,0.00186767,0.17008329,0.72900371,1.04433458,0.07628233,1.45154812
-1.78589295,2.93566644,0.10551527,0.50630438,0.00173336,0.16610456,0.72479563,1.02822995,0.06989210,1.43655195
-1.77988994,2.88084418,0.09983930,0.48048049,0.00162194,0.16293928,0.72330854,1.01977107,0.06401012,1.42482690
-1.77388694,2.83915899,0.09460310,0.45747901,0.00153128,0.16053570,0.72428055,1.01815878,0.05863999,1.41622463
-1.76788394,2.80940004,0.08978829,0.43720744,0.00145901,0.15882978,0.72738514,1.02247676,0.05377421,1.41049636
-1.76188094,2.79011426,0.08537103,0.41951296,0.00140259,0.15774744,0.73224147,1.03172253,0.04939575,1.40730102
-1.75587794,2.77965929,0.08132329,0.40419177,0.00135942,0.15720687,0.73842624,1.04483981,0.04547971,1.40621603
-1.74987494,2.77626013,0.07761412,0.39099937,0.00132689,0.15712075,0.74548658,1.06075113,0.04199520,1.40675064
-1.74387194,2.77806781,0.07421094,0.37966134,0.00130252,0.15739853,0.75295352,1.07839015,0.03890716,1.40836118
-1.73786893,2.78321866,0.07108082,0.36988435,0.00128393,0.15794862,0.76035586,1.09673275,0.03617815,1.41046791
-1.73186593,2.78989221,0.06819177,0.36136702,0.00126898,0.15868053,0.76723370,1.11482620,0.03377013,1.41247271
-1.72586293,2.79636650,0.06551384,0.35381020,0.00125577,0.15950692,0.77315144,1.13181586,0.03164604,1.41377731
-1.71985993,2.80106913,0.06302034,0.34692653,0.00124270,0.16034556,0.77770979,1.14696863,0.02977127,1.41380114
-1.71385693,2.80262281,0.06068882,0.34044881,0.00122846,0.16112120,0.78055639,1.15969290,0.02811489,1.41199853
-1.70785393,2.79988434,0.05850202,0.33413722,0.00121206,0.16176729,0.78139487,1.16955434,0.02665074,1.40787457
-1.70185093,2.79197612,0.05644866,0.32778503,0.00119286,0.16222756,0.77999194,1.17628755,0.02535823,1.40099926
-1.69584792,2.77830956,0.05452406,0.32122280,0.00117048,0.16245747,0.77618256,1.17980306,0.02422294,1.39101947
-1.68984492,2.75860006,0.05273069,0.31432111,0.00114488,0.16242540,0.76987302,1.18018991,0.02323701,1.37766858
-1.68384192,2.73287345,0.05107842,0.30699173,0.00111626,0.16211371,0.76104188,1.17771365,0.02239929,1.36077357
-1.67783892,2.70146386,0.04958465,0.29918741,0.00108507,0.16151946,0.74973894,1.17280998,0.02171528,1.34025934
-1.67183592,2.66500357,0.04827421,0.29090039,0.00105193,0.16065493,0.73608238,1.16607414,0.02119687,1.31615047
-1.66583292,2.62440502,0.04717907,0.28215976,0.00101764,0.15954777,0.72025411,1.15824639,0.02086195,1.28857033
-1.65982991,2.58083565,0.04633776,0.27302794,0.00098311,0.15824078,0.70249373,1.15019378,0.02073375,1.25773768
-1.65382691,2.53568627,0.04579465,0.26359633,0.00094928,0.15679138,0.68309116,1.14288853,0.02084017,1.22396102
-1.64782391,2.49053343,0.04559891,0.25398047,0.00091715,0.15527058,0.66237834,1.13738340,0.02121282,1.18763076
-1.64182091,2.44709676,0.04580334,0.24431479,0.00088768,0.15376152,0.64072008,1.13478434,0.02188607,1.14920950
-1.63581791,2.40719180,0.04646283,0.23474719,0.00086177,0.15235760,0.61850444,1.13622086,0.02289592,1.10922068
-1.62981491,2.37267931,0.04763276,0.22543348,0.00084022,0.15116007,0.59613276,1.14281437,0.02427875,1.06823581
-1.62381191,2.34541174,0.04936709,0.21653201,0.00082373,0.15027528,0.57400954,1.15564527,0.02607007,1.02686056
-1.61780890,2.32717795,0.05171633,0.20819836,0.00081282,0.14981145,0.55253251,1.17571902,0.02830314,0.98571998
-1.61180590,2.31964730,0.05472538,0.20058040,0.00080786,0.14987518,0.53208282,1.20393208,0.03100749,0.94544330
-1.60580290,2.32431416,0.05843126,0.19381372,0.00080907,0.15056764,0.51301585,1.24103836,0.03420754,0.90664840
-1.59979990,2.34244446,0.06286091,0.18801737,0.00081647,0.15198071,0.49565258,1.28761721,0.03792114,0.86992662
-1.59379690,2.37502575,0.06802896,0.18329031,0.00082993,0.15419308,0.48027183,1.34404383,0.04215812,0.83582813
-1.58779390,2.42272245,0.07393573,0.17970827,0.00084914,0.15726655,0.46710357,1.41046335,0.04691901,0.80484832
-1.58179090,2.48583818,0.08056544,0.17732134,0.00087368,0.16124265,0.45632345,1.48676969,0.05219381,0.77741566
-1.57578789,2.56428690,0.08788485,0.17615224,0.00090301,0.16613978,0.44804874,1.57259050,0.05796103,0.75388148
-1.56978489,2.65757466,0.09584225,0.17619539,0.00093649,0.17195099,0.44233593,1.66727922,0.06418687,0.73451198
-1.56378189,2.76479355,0.10436711,0.17741681,0.00097345,0.17864264,0.43917996,1.76991551,0.07082482,0.71948287
-1.55777889,2.88462904,0.11337034,0.17975480,0.00101321,0.18615399,0.43851537,1.87931467,0.07781552,0.70887687
-1.55177589,3.01538168,0.12274522,0.18312164,0.00105511,0.19439786,0.44021923,1.99404686,0.08508706,0.70268420
-1.54577289,3.15500341,0.13236908,0.18740606,0.00109858,0.20326233,0.44411598,2.11246617,0.09255576,0.70080613
-1.53976988,3.30114834,0.14210576,0.19247662,0.00114316,0.21261358,0.44998397,2.23274945,0.10012731,0.70306146
-1.53376688,3.45123686,0.15180872,0.19818579,0.00118857,0.22229976,0.45756346,2.35294422,0.10769850,0.70919566
-1.52776388,3.60253178,0.16132484,0.20437479,0.00123472,0.23215578,0.46656608,2.47102455,0.11515926,0.71889243
-1.52176088,3.75222376,0.17049867,0.21087889,0.00128179,0.24200879,0.47668507,2.58495320,0.12239522,0.73178697
