energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-3.56278139,2.46660379,0.16738144,0.94835804,0.02000169,0.10036881,0.40063094,0.92586312,0.01248163,0.52397920
-3.55677839,2.33927373,0.17182471,0.88800511,0.02060625,0.09405919,0.39919420,0.87085153,0.01246988,0.50968536
-3.55077539,2.24168725,0.17757088,0.84257725,0.02128590,0.08888787,0.40038492,0.82552574,0.01265254,0.50003951
-3.54477239,2.17351636,0.18454201,0.81207586,0.02202514,0.08480888,0.40395638,0.78976238,0.01304313,0.49490714
-3.53876938,2.13411738,0.19263388,0.79637306,0.02280548,0.08176114,0.40961503,0.76332743,0.01365386,0.49408945
-3.53276638,2.12258109,0.20171889,0.79522834,0.02360606,0.07967157,0.41703175,0.74589406,0.01449566,0.49733689
-3.52676338,2.13778556,0.21164962,0.80830410,0.02440437,0.07845827,0.42585461,0.73706255,0.01557820,0.50436411
-3.52076038,2.17844936,0.22226294,0.83517977,0.02517711,0.07803359,0.43572267,0.73638123,0.01690984,0.51486566
-3.51475738,2.24318303,0.23338463,0.87536414,0.02590100,0.07830723,0.44628008,0.74336725,0.01849763,0.52853164
-3.50875438,2.33053693,0.24483410,0.92830583,0.02655368,0.07918898,0.45719005,0.75752630,0.02034724,0.54506273
-3.50275138,2.43904391,0.25642941,0.99340197,0.02711449,0.08059125,0.46814790,0.77837034,0.02246285,0.56418378
-3.49674837,2.56725534,0.26799205,1.07000528,0.02756527,0.08243123,0.47889272,0.80543244,0.02484699,0.58565538
-3.49074537,2.71376962,0.27935164,1.15742965,0.02789100,0.08463265,0.48921710,0.83827820,0.02750040,0.60928285
-3.48474237,2.87725232,0.29035018,1.25495471,0.02808035,0.08712713,0.49897443,0.87651318,0.03042178,0.63492223
-3.47873937,3.05644764,0.30084584,1.36182934,0.02812609,0.08985509,0.50808348,0.91978617,0.03360754,0.66248293
-3.47273637,3.25018099,0.31071614,1.47727460,0.02802528,0.09276625,0.51653003,0.96778804,0.03705156,0.69192677
-3.46673337,3.45735306,0.31986036,1.60048606,0.02777939,0.09581970,0.52436549,1.02024652,0.04074488,0.72326359
-3.46073037,3.67692584,0.32820122,1.73063567,0.02739413,0.09898358,0.53170255,1.07691702,0.04467546,0.75654345
-3.45472736,3.90790150,0.33568570,1.86687327,0.02687920,0.10223441,0.53870816,1.13757025,0.04882795,0.79184569
-3.44872436,4.14929549,0.34228502,2.00832771,0.02624790,0.10555616,0.54559404,1.20197723,0.05318345,0.82926551
-3.44272136,4.40010526,0.34799383,2.15410759,0.02551652,0.10893902,0.55260544,1.26989264,0.05771944,0.86889858
-3.43671836,4.65927657,0.35282854,2.30330165,0.02470376,0.11237812,0.56000845,1.34103764,0.06240971,0.91082452
-3.43071536,4.92566950,0.35682500,2.45497906,0.02382995,0.11587201,0.56807673,1.41508311,0.06722443,0.95509006
-3.42471236,5.19802649,0.36003566,2.60818948,0.02291632,0.11942128,0.57707830,1.49163473,0.07213040,1.00169296
-3.41870935,5.47494473,0.36252615,2.76196342,0.02198423,0.12302718,0.58726296,1.57022086,0.07709138,1.05056751
-3.41270635,5.75485547,0.36437170,2.91531320,0.02105444,0.12669039,0.59885119,1.65028444,0.08206861,1.10157261
-3.40670335,6.03601241,0.36565338,3.06723479,0.02014643,0.13041004,0.61202499,1.73117987,0.08702149,1.15448335
-3.40070035,6.31649108,0.36645445,3.21671125,0.01927779,0.13418302,0.62692112,1.81217549,0.09190848,1.20898669
-3.39469735,6.59420098,0.36685694,3.36271800,0.01846375,0.13800359,0.64362727,1.89246223,0.09668810,1.26468182
-3.38869435,6.86691105,0.36693874,3.50423061,0.01771678,0.14186340,0.66218110,1.97116855,0.10132005,1.32108557
-3.38269135,7.13228904,0.36677121,3.64023527,0.01704637,0.14575184,0.68257235,2.04738147,0.10576652,1.37764283
-3.37668834,7.38795389,0.36641755,3.76974209,0.01645892,0.14965680,0.70474781,2.12017298,0.10999351,1.43374179
-3.37068534,7.63153976,0.36593193,3.89180133,0.01595775,0.15356568,0.72861878,2.18863107,0.11397216,1.48873342
-3.36468234,7.86076932,0.36535953,4.00552213,0.01554325,0.15746676,0.75407062,2.25189380,0.11768007,1.54195459
-3.35867934,8.07353316,0.36473728,4.11009316,0.01521314,0.16135067,0.78097365,2.30918508,0.12110248,1.59275345
-3.35267634,8.26797134,0.36409550,4.20480442,0.01496283,0.16521201,0.80919479,2.35985008,0.12423328,1.64051619
-3.34667334,8.44255286,0.36345998,4.28906907,0.01478580,0.16905082,0.83860908,2.40338846,0.12707581,1.68469363
-3.34067034,8.59614841,0.36285464,4.36244410,0.01467412,0.17287405,0.86911030,2.43948340,0.12964330,1.72482617
-3.33466733,8.72809178,0.36230435,4.42464842,0.01461891,0.17669660,0.90061993,2.46802455,0.13195896,1.76056589
-3.32866433,8.83822566,0.36183776,4.47557719,0.01461088,0.18054202,0.93309379,2.48912334,0.13405574,1.79169427
-3.32266133,8.92692828,0.36148984,4.51531106,0.01464076,0.18444274,0.96652572,2.50311918,0.13597552,1.81813468
-3.31665833,8.99511819,0.36130397,4.54411933,0.01469976,0.18843966,1.00094796,2.51057587,0.13776805,1.83995851
-3.31065533,9.04423543,0.36133321,4.56245647,0.01477995,0.19258112,1.03642814,2.51226780,0.13948932,1.85738471
-3.30465233,9.07619913,0.36164078,4.57095152,0.01487456,0.19692130,1.07306267,2.50915604,0.14119969,1.87077236
-3.29864932,9.09334230,0.36229943,4.57039063,0.01497818,0.20151794,1.11096701,2.50235529,0.14296160,1.88060670
-3.29264632,9.09832672,0.36338978,4.56169322,0.01508690,0.20642960,1.15026320,2.49309285,0.14483718,1.88747907
-3.28664332,9.09404133,0.36499761,4.54588285,0.01519834,0.21171247,1.19106541,2.48266156,0.14688561,1.89206181
-3.28064032,9.08348939,0.36721027,4.52405397,0.01531157,0.21741694,1.23346421,2.47236882,0.14916060,1.89507950
-3.27463732,9.06966975,0.37011227,4.49733645,0.01542705,0.22358414,1.27751075,2.46348423,0.15170790,1.89727783
-3.26863432,9.05545863,0.37378045,4.46685951,0.01554635,0.23024248,1.32320179,2.45718852,0.15456309,1.89939195
-3.26263132,9.04349812,0.37827891,4.43371691,0.01567198,0.23740474,1.37046663,2.45452634,0.15774968,1.90211594
-3.25662831,9.03609717,0.38365416,4.39893534,0.01580706,0.24506551,1.41915704,2.45636530,0.16127770,1.90607496
-3.25062531,9.03515065,0.38993071,4.36344744,0.01595510,0.25319946,1.46904093,2.46336349,0.16514279,1.91180175
-3.24462231,9.04208032,0.39710750,4.32807075,0.01611967,0.26176050,1.51980057,2.47594703,0.16932589,1.91971850
-3.23861931,9.05780099,0.40515551,4.29349348,0.01630423,0.27068192,1.57103582,2.49429885,0.17379355,1.93012523
-3.23261631,9.08271305,0.41401665,4.26026752,0.01651189,0.27987757,1.62227243,2.51835901,0.17849876,1.94319497
-3.22661331,9.11672130,0.42360417,4.22880859,0.01674529,0.28924416,1.67297537,2.54783654,0.18338253,1.95897607
-3.22061031,9.15927834,0.43380472,4.19940298,0.01700655,0.29866444,1.72256677,2.58223182,0.18837573,1.97740121
-3.21460730,9.20944928,0.44448181,4.17222009,0.01729724,0.30801136,1.77044765,2.62086813,0.19340154,1.99830233
-3.20860430,9.26599335,0.45548074,4.14732935,0.01761849,0.31715283,1.81602248,2.66293030,0.19837810,2.02143064
-3.20260130,9.32745697,0.46663460,4.12472008,0.01797109,0.32595695,1.85872535,2.70750825,0.20322128,2.04648004
-3.19659830,9.39227232,0.47777116,4.10432270,0.01835566,0.33429748,1.89804637,2.75364270,0.20784757,2.07311260
-3.19059530,9.45885513,0.48872017,4.08602968,0.01877285,0.34205910,1.93355672,2.80037054,0.21217678,2.10098430
-3.18459230,9.52569577,0.49932067,4.06971458,0.01922358,0.34914245,1.96493114,2.84676706,0.21613456,2.12976939
-3.17858929,9.59143812,0.50942792,4.05524812,0.01970917,0.35546834,1.99196628,2.89198305,0.21965455,2.15918184
-3.17258629,9.65494181,0.51891953,4.04251005,0.02023153,0.36098125,2.01459380,2.93527454,0.22268009,2.18899231
-3.16658329,9.71532447,0.52770043,4.03139634,0.02079329,0.36565166,2.03288739,2.97602406,0.22516549,2.21903992
-3.16058029,9.77198209,0.53570632,4.02182133,0.02139776,0.36947721,2.04706296,3.01375240,0.22707678,2.24923774
-3.15457729,9.82458713,0.54290553,4.01371511,0.02204892,0.37248259,2.05747193,3.04812089,0.22839188,2.27957199
-3.14857429,9.87306540,0.54929905,4.00701639,0.02275127,0.37471816,2.06458765,3.07892454,0.22910043,2.31009487
-3.14257129,9.91755421,0.55491887,4.00166203,0.02350958,0.37625746,2.06898561,3.10607708,0.22920309,2.34091178
-3.13656828,9.95834539,0.55982457,3.99757399,0.02432859,0.37719360,2.07131826,3.12958953,0.22871054,2.37216364
-3.13056528,9.99581778,0.56409864,3.99464505,0.02521261,0.37763485,2.07228583,3.14954410,0.22764218,2.40400580
-3.12456228,10.03036442,0.56784049,3.99272471,0.02616509,0.37769962,2.07260450,3.16606558,0.22602477,2.43658481
-3.11855928,10.06231965,0.57115987,3.99160637,0.02718821,0.37751116,2.07297365,3.17929244,0.22389083,2.47001491
-3.11255628,10.09189166,0.57416983,3.99101710,0.02828239,0.37719210,2.07404402,3.18934979,0.22127722,2.50435576
-3.10655328,10.11910506,0.57697984,3.99061101,0.02944593,0.37685930,2.07638835,3.19632602,0.21822365,2.53959308
-3.10055028,10.14375762,0.57968930,3.98996687,0.03067467,0.37661915,2.08047615,3.20025479,0.21477140,2.57562365
-3.09454727,10.16539422,0.58238204,3.98859049,0.03196180,0.37656353,2.08665393,3.20110338,0.21096225,2.61224567
-3.08854427,10.18329968,0.58512190,3.98592206,0.03329774,0.37676664,2.09513202,3.19876811,0.20683747,2.64915555
-3.08254127,10.19651112,0.58794974,3.98134817,0.03467018,0.37728284,2.10597843,3.19307683,0.20243713,2.68595118
-3.07653827,10.20384892,0.59088202,3.97421810,0.03606431,0.37814545,2.11912022,3.18379820,0.19779955,2.72214193
-3.07053527,10.20396454,0.59391093,3.96386362,0.03746316,0.37936666,2.13435209,3.17065667,0.19296086,2.75716473
-3.06453227,10.19540184,0.59700607,3.94962132,0.03884809,0.38093833,2.15135151,3.15335218,0.18795480,2.79040544
-3.05852926,10.17666837,0.60011747,3.93085636,0.04019939,0.38283369,2.16969951,3.13158285,0.18281250,2.82122425
-3.05252626,10.14631186,0.60317971,3.90698639,0.04149701,0.38500974,2.18890576,3.10506912,0.17756247,2.84898366
-3.04652326,10.10299746,0.60611685,3.87750452,0.04272131,0.38741016,2.20843634,3.07357755,0.17223050,2.87307729
-3.04052026,10.04558090,0.60884782,3.84199997,0.04385382,0.38996856,2.22774259,3.03694271,0.16683971,2.89295790
-3.03451726,9.97317313,0.61129186,3.80017547,0.04487801,0.39261182,2.24628911,2.99508570,0.16141059,2.90816283
-3.02851426,9.88519279,0.61337367,3.75186049,0.04577993,0.39526332,2.26357956,2.94802821,0.15596101,2.91833533
-3.02251126,9.78140337,0.61502786,3.69701953,0.04654881,0.39784599,2.27917839,2.89590112,0.15050633,2.92324058
-3.01650825,9.66193302,0.61620252,3.63575511,0.04717745,0.40028485,2.29272764,2.83894742,0.14505949,2.92277522
-3.01050525,9.52727595,0.61686157,3.56830524,0.04766246,0.40250906,2.30395776,2.77751922,0.13963112,2.91697011
-3.00450225,9.37827570,0.61698582,3.49503551,0.04800430,0.40445342,2.31269203,2.71206914,0.13422977,2.90598585
-2.99849925,9.21609115,0.61657269,3.41642615,0.04820714,0.40605916,2.31884466,2.64313681,0.12886211,2.89010165
-2.99249625,9.04214766,0.61563458,3.33305471,0.04827851,0.40727425,2.32241287,2.57133129,0.12353324,2.86969808
-2.98649325,8.85807618,0.61419614,3.24557509,0.04822882,0.40805313,2.32346387,2.49731048,0.11824700,2.84523486
-2.98049025,8.66564397,0.61229058,3.15469415,0.04807064,0.40835605,2.32211785,2.42175878,0.11300634,2.81722512
-2.97448724,8.46668100,0.60995540,3.06114677,0.04781800,0.40814810,2.31852840,2.34536436,0.10781374,2.78620764
-2.96848424,8.26300625,0.60722776,2.96567073,0.04748554,0.40739817,2.31286203,2.26879701,0.10267161,2.75271903
-2.96248124,8.05635812,0.60414005,2.86898251,0.04708768,0.40607789,2.30527827,2.19268805,0.09758268,2.71726736
-2.95647824,7.84833270,0.60071581,2.77175524,0.04663782,0.40416077,2.29591204,2.11761301,0.09255034,2.68030900
-2.95047524,7.64033335,0.59696653,2.67459970,0.04614765,0.40162163,2.28485959,2.04407808,0.08757898,2.64223012
-2.94447224,7.43353423,0.59288950,2.57804928,0.04562650,0.39843645,2.27216921,1.97251073,0.08267417,2.60333394
-2.93846923,7.22885937,0.58846694,2.48254949,0.04508097,0.39458267,2.25783724,1.90325489,0.07784285,2.56383449
-2.93246623,7.02697830,0.58366660,2.38845247,0.04451463,0.39004003,2.24181005,1.83657067,0.07309335,2.52385719
-2.92646323,6.82831792,0.57844378,2.29601655,0.04392796,0.38479184,2.22399150,1.77263856,0.06843534,2.48344624
-2.92046023,6.63308945,0.57274469,2.20541063,0.04331852,0.37882664,2.20425565,1.71156740,0.06387973,2.44257807
-2.91445723,6.44132849,0.56651105,2.11672313,0.04268122,0.37214022,2.18246367,1.65340573,0.05943840,2.40118015
-2.90845423,6.25294516,0.55968556,2.02997466,0.04200878,0.36473774,2.15848364,1.59815563,0.05512393,2.35915356
-2.90245123,6.06778114,0.55221793,1.94513367,0.04129239,0.35663587,2.13221190,1.54578808,0.05094929,2.31639809
-2.89644822,5.88566959,0.54407115,1.86213402,0.04052234,0.34786475,2.10359416,1.49625885,0.04692747,2.27283782
-2.89044522,5.70649398,0.53522744,1.78089336,0.03968878,0.33846962,2.07264495,1.44952404,0.04307108,2.22844563
-2.88444222,5.53024210,0.52569353,1.70133122,0.03878246,0.32851190,2.03946361,1.40555417,0.03939206,2.18326487
-2.87843922,5.35705146,0.51550499,1.62338577,0.03779543,0.31806966,2.00424575,1.36434598,0.03590130,2.13742661
-2.87243622,5.18724328,0.50472899,1.54702819,0.03672167,0.30723737,1.96728894,1.32593127,0.03260842,2.09116123
-2.86643322,5.02134250,0.49346560,1.47227392,0.03555755,0.29612480,1.92899217,1.29038218,0.02952150,2.04480338
-2.86043022,4.86008252,0.48184711,1.39919016,0.03430229,0.28485515,1.88984860,1.25781253,0.02664695,1.99878993
-2.85442721,4.70439407,0.47003558,1.32789925,0.03295809,0.27356245,1.85043206,1.22837517,0.02398945,1.95365058
-2.84842421,4.55537863,0.45821854,1.25857778,0.03153025,0.26238820,1.81137762,1.20225548,0.02155184,1.90999172
-2.84242121,4.41426775,0.44660297,1.19145167,0.03002700,0.25147750,1.77335746,1.17966120,0.01933523,1.86847413
-2.83641821,4.28237041,0.43540800,1.12678745,0.02845934,0.24097480,1.73705306,1.16080944,0.01733903,1.82978575
-2.83041521,4.16101142,0.42485637,1.06488047,0.02684057,0.23101943,1.70312545,1.14591130,0.01556108,1.79461090
-2.82441221,4.05146417,0.41516541,1.00604062,0.02518588,0.22174112,1.67218501,1.13515528,0.01399778,1.76359762
-2.81840920,3.95488154,0.40653764,0.95057665,0.02351177,0.21325568,1.64476243,1.12869027,0.01264429,1.73732477
-2.81240620,3.87222881,0.39915174,0.89877975,0.02183547,0.20566119,1.62128259,1.12660928,0.01149468,1.71627085
-2.80640320,3.80422236,0.39315418,0.85090761,0.02017433,0.19903461,1.60204254,1.12893485,0.01054213,1.70078611
-2.80040020,3.75127772,0.38865195,0.80716958,0.01854526,0.19342923,1.58719498,1.13560717,0.00977911,1.69106937
-2.79439720,3.71346978,0.38570684,0.76771400,0.01696418,0.18887291,1.57673798,1.14647574,0.00919756,1.68715113
-2.78839420,3.69050769,0.38433150,0.73261813,0.01544560,0.18536726,1.57051146,1.16129515,0.00878909,1.68888357
-2.78239120,3.68172609,0.38448754,0.70188136,0.01400222,0.18288779,1.56820077,1.17972570,0.00854513,1.69593832
-2.77638819,3.68609336,0.38608569,0.67542194,0.01264469,0.18138504,1.56934703,1.20133878,0.00845711,1.70781218
-2.77038519,3.70223697,0.38898822,0.65307741,0.01138144,0.18078658,1.57336390,1.22562727,0.00851666,1.72384055
-2.76438219,3.72848507,0.39301337,0.63460864,0.01021862,0.18099992,1.57955984,1.25202066,0.00871575,1.74321821
-2.75837919,3.76292267,0.39794167,0.61970728,0.00916017,0.18191608,1.58716504,1.27990422,0.00904690,1.76502657
-2.75237619,3.80346006,0.40352401,0.60800619,0.00820794,0.18341386,1.59536158,1.30864173,0.00950331,1.78826617
-2.74637319,3.84791051,0.40949084,0.59909238,0.00736190,0.18536436,1.60331573,1.33760067,0.01007912,1.81189320
-2.74037019,3.89407405,0.41556249,0.59252176,0.00662044,0.18763593,1.61021085,1.36617880,0.01076947,1.83485844
-2.73436718,3.93982334,0.42145983,0.58783509,0.00598067,0.19009901,1.61527957,1.39383094,0.01157078,1.85614690
-2.72836418,3.98318810,0.42691505,0.58457427,0.00543880,0.19263096,1.61783397,1.42009467,0.01248079,1.87481657
-2.72236118,4.02243407,0.43168202,0.58229837,0.00499045,0.19512047,1.61729245,1.44461357,0.01349871,1.89003460
-2.71635818,4.05613312,0.43554575,0.58059861,0.00463108,0.19747151,1.61320244,1.46715688,0.01462524,1.90110933
-2.71035518,4.08322092,0.43833069,0.57911159,0.00435625,0.19960667,1.60525782,1.48763428,0.01586261,1.90751680
-2.70435218,4.10303981,0.43990739,0.57753044,0.00416199,0.20146973,1.59331065,1.50610506,0.01721447,1.90892064
-2.69834917,4.11536448,0.44019732,0.57561315,0.00404500,0.20302730,1.57737679,1.52278065,0.01868577,1.90518442
-2.69234617,4.12040911,0.43917568,0.57318800,0.00400290,0.20426966,1.55763501,1.53802040,0.02028251,1.89637594
-2.68634317,4.11881554,0.43687203,0.57015585,0.00403435,0.20521062,1.53442014,1.55232008,0.02201142,1.88276323
-2.68034017,4.11162266,0.43336878,0.56648921,0.00413910,0.20588648,1.50821013,1.56629366,0.02387956,1.86480247
-2.67433717,4.10021815,0.42879765,0.56222829,0.00431804,0.20635418,1.47960793,1.58064857,0.02589388,1.84311827
-2.66833417,4.08627462,0.42333421,0.55747429,0.00457312,0.20668863,1.44931885,1.59615557,0.02806063,1.81847722
-2.66233117,4.07167285,0.41719077,0.55238024,0.00490717,0.20697954,1.41812430,1.61361421,0.03038485,1.79175575
-2.65632816,4.05841534,0.41060799,0.54713992,0.00532375,0.20732763,1.38685305,1.63381538,0.03286976,1.76390384
-2.65032516,4.04853426,0.40384548,0.54197551,0.00582683,0.20784061,1.35635115,1.65750261,0.03551620,1.73590599
-2.64432216,4.04399756,0.39717189,0.53712438,0.00642053,0.20862900,1.32745167,1.68533381,0.03832212,1.70874116
-2.63831916,4.04661778,0.39085480,0.53282585,0.00710869,0.20980186,1.30094552,1.71784530,0.04128212,1.68334357
-2.63231616,4.05796736,0.38515084,0.52930847,0.00789449,0.21146282,1.27755433,1.75541990,0.04438717,1.66056567
-2.62631316,4.07930456,0.38029646,0.52677836,0.00878007,0.21370628,1.25790654,1.79826060,0.04762435,1.64114526
-2.62031016,4.11151302,0.37649959,0.52540916,0.00976608,0.21661407,1.24251742,1.84637136,0.05097685,1.62567765
-2.61430715,4.15505783,0.37393259,0.52533405,0.01085131,0.22025256,1.23177377,1.89954598,0.05442413,1.61459431
-2.60830415,4.20995987,0.37272648,0.52664007,0.01203232,0.22467042,1.22592368,1.95736590,0.05794216,1.60814861
-2.60230115,4.27578961,0.37296696,0.52936502,0.01330316,0.22989680,1.22507169,2.01920711,0.06150402,1.60640912
-2.59629815,4.35168037,0.37469185,0.53349692,0.01465513,0.23594027,1.22917922,2.08425631,0.06508046,1.60926061
-2.59029515,4.43636043,0.37789038,0.53897610,0.01607667,0.24278831,1.23807022,2.15153548,0.06864084,1.61641256
-2.58429215,4.52820246,0.38250398,0.54569958,0.01755335,0.25040730,1.25144154,2.21993423,0.07215399,1.62741452
-2.57828914,4.62528786,0.38842863,0.55352767,0.01906796,0.25874323,1.26887758,2.28824846,0.07558933,1.64167769
-2.57228614,4.72548328,0.39551854,0.56229226,0.02060072,0.26772279,1.28986840,2.35522380,0.07891796,1.65850147
-2.56628314,4.82652590,0.40359111,0.57180647,0.02212969,0.27725504,1.31383066,2.41960204,0.08211378,1.67710388
-2.56028014,4.92611382,0.41243280,0.58187514,0.02363116,0.28723356,1.34013046,2.48016861,0.08515466,1.69665456
-2.55427714,5.02199777,0.42180578,0.59230574,0.02508029,0.29753897,1.36810719,2.53579911,0.08802342,1.71630874
-2.54827414,5.11207040,0.43145526,0.60291900,0.02645175,0.30804193,1.39709765,2.58550293,0.09070878,1.73524108
-2.54227114,5.19444959,0.44111698,0.61355903,0.02772044,0.31860649,1.42645942,2.62846226,0.09320615,1.75267780
-2.53626813,5.26755233,0.45052496,0.62410224,0.02886226,0.32909371,1.45559280,2.66406467,0.09551819,1.76792607
-2.53026513,5.33015646,0.45941910,0.63446477,0.02985491,0.33936553,1.48396059,2.69192818,0.09765514,1.78039937
-2.52426213,5.38144775,0.46755244,0.64460794,0.03067855,0.34928887,1.51110492,2.71191749,0.09963492,1.78963817
-2.51825913,5.42105051,0.47469795,0.65454161,0.03131658,0.35873960,1.53666074,2.72415095,0.10148291,1.79532497
-2.51225613,5.44904056,0.48065460,0.66432503,0.03175613,0.36760657,1.56036534,2.72899769,0.10323145,1.79729342
-2.50625313,5.46593991,0.48525252,0.67406523,0.03198859,0.37579528,1.58206362,2.72706517,0.10491902,1.79553113
-2.50025013,5.47269330,0.48835719,0.68391281,0.03200986,0.38323108,1.60170884,2.71917736,0.10658911,1.79017620
-2.49424712,5.47062730,0.48987240,0.69405525,0.03182058,0.38986188,1.61935876,2.70634440,0.10828886,1.78150770
-2.48824412,5.46139340,0.48974195,0.70470798,0.03142604,0.39565994,1.63516726,2.68972483,0.11006733,1.76993050
-2.48224112,5.44689718,0.48795002,0.71610337,0.03083608,0.40062280,1.64937160,2.67058163,0.11197370,1.75595508
-2.47623812,5.42921606,0.48452021,0.72847819,0.03006469,0.40477315,1.66227575,2.65023377,0.11405522,1.74017321
-2.47023512,5.41050878,0.47951320,0.74205998,0.02912956,0.40815760,1.67423042,2.63000506,0.11635508,1.72323053
-2.46423212,5.39292036,0.47302322,0.75705287,0.02805149,0.41084433,1.68561051,2.61117212,0.11891036,1.70579707
-2.45822911,5.37848604,0.46517341,0.77362356,0.02685366,0.41291962,1.69679091,2.59491368,0.12174995,1.68853707
-2.45222611,5.36903859,0.45611024,0.79188813,0.02556094,0.41448356,1.70812173,2.58226303,0.12489278,1.67207932
-2.44622311,5.36612283,0.44599733,0.81190030,0.02419903,0.41564492,1.71990416,2.57406566,0.12834626,1.65698937
-2.44022011,5.37092134,0.43500883,0.83364197,0.02279379,0.41651559,1.73236806,2.57094394,0.13210509,1.64374473
-2.43421711,5.38419472,0.42332271,0.85701642,0.02137041,0.41720471,1.74565256,2.57327020,0.13615058,1.63271424
-2.42821411,5.40623958,0.41111427,0.88184477,0.01995281,0.41781304,1.75979075,2.58114967,0.14045045,1.62414255
-2.42221111,5.43686619,0.39855015,0.90786610,0.01856305,0.41842759,1.77469934,2.59441400,0.14495921,1.61814029
-2.41620810,5.47539733,0.38578309,0.93474124,0.01722083,0.41911711,1.79017403,2.61262577,0.14961906,1.61468038
-2.41020510,5.52068854,0.37294774,0.96206032,0.01594316,0.41992841,1.80589110,2.63509398,0.15436146,1.61360071
-2.40420210,5.57116897,0.36015750,0.98935388,0.01474412,0.42088398,1.82141514,2.66089981,0.15910907,1.61461270
-2.39819910,5.62490105,0.34750279,1.01610695,0.01363474,0.42198080,1.83621288,2.68893173,0.16377824,1.61731552
-2.39219610,5.67965621,0.33505040,1.04177570,0.01262299,0.42319056,1.84967237,2.71792818,0.16828172,1.62121494
-2.38619310,5.73300281,0.32284418,1.06580568,0.01171389,0.42446116,1.86112676,2.74652618,0.17253164,1.62574581
-2.38019010,5.78240199,0.31090680,1.08765097,0.01090964,0.42571943,1.86988128,2.77331333,0.17644251,1.63029700
-2.37418709,5.82530676,0.29924246,1.10679310,0.01020992,0.42687476,1.87524229,2.79688105,0.17993409,1.63423740
-2.36818409,5.85925924,0.28784020,1.12275899,0.00961215,0.42782361,1.87654668,2.81587643,0.18293406,1.63694161
-2.36218109,5.88198144,0.27667781,1.13513684,0.00911178,0.42845434,1.87319013,2.82905038,0.18538031,1.63781403
-2.35617809,5.89145529,0.26572579,1.14358933,0.00870269,0.42865231,1.86465289,2.83530007,0.18722266,1.63631024
-2.35017509,5.88598823,0.25495130,1.14786344,0.00837746,0.42830483,1.85052158,2.83370359,0.18842413,1.63195464
-2.34417209,5.86426191,0.24432184,1.14779656,0.00812773,0.42730564,1.83050610,2.82354588,0.18896149,1.62435373
-2.33816908,5.82536228,0.23380834,1.14331863,0.00794445,0.42555889,1.80445082,2.80433479,0.18882525,1.61320467
-2.33216608,5.76879073,0.22338773,1.13445040,0.00781821,0.42298230,1.77233967,2.77580726,0.18801907,1.59829895
-2.32616308,5.69445700,0.21304469,1.12129810,0.00773942,0.41950939,1.73429517,2.73792586,0.18655856,1.57952163
-2.32016008,5.60265553,0.20277265,1.10404499,0.00769854,0.41509094,1.69057156,2.69086649,0.18446978,1.55684636
-2.31415708,5.49402802,0.19257416,1.08294047,0.00768627,0.40969547,1.64154281,2.63499854,0.18178736,1.53032722
-2.30815408,5.36951534,0.18246040,1.05828742,0.00769370,0.40330903,1.58768640,2.57085920,0.17855244,1.50008808
-2.30215108,5.23030239,0.17245033,1.03042870,0.00771241,0.39593434,1.52956388,2.49912362,0.17481064,1.46631045
-2.29614807,5.07775990,0.16256921,0.99973347,0.00773460,0.38758947,1.46779947,2.42057292,0.17061009,1.42922094
-2.29014507,4.91338654,0.15284706,0.96658423,0.00775320,0.37830619,1.40305788,2.33606186,0.16599965,1.38907898
-2.28414207,4.73875460,0.14331678,0.93136510,0.00776194,0.36812819,1.33602267,2.24648788,0.16102744,1.34616581
-2.27813907,4.55546194,0.13401240,0.89445193,0.00775543,0.35710935,1.26737586,2.15276299,0.15573976,1.30077513
-2.27213607,4.36509195,0.12496744,0.85620450,0.00772924,0.34531212,1.19778002,2.05578952,0.15018031,1.25320596
-2.26613307,4.16918274,0.11621351,0.81696096,0.00767996,0.33280604,1.12786316,1.95644047,0.14438992,1.20375764
-2.26013007,3.96920577,0.10777914,0.77703457,0.00760526,0.31966658,1.05820698,1.85554488,0.13840647,1.15272720
-2.25412706,3.76655354,0.09968907,0.73671248,0.00750395,0.30597419,0.98933854,1.75387798,0.13226524,1.10040859
-2.24812406,3.56253533,0.09196377,0.69625633,0.00737601,0.29181353,0.92172530,1.65215607,0.12599941,1.04709359
-2.24212106,3.35837951,0.08461935,0.65590424,0.00722265,0.27727287,0.85577324,1.55103520,0.11964071,0.99307386
-2.23611806,3.15524065,0.07766780,0.61587371,0.00704634,0.26244356,0.79182769,1.45111316,0.11322008,0.93864353
-2.23011506,2.95420968,0.07111740,0.57636514,0.00685081,0.24741951,0.73017631,1.35293378,0.10676842,0.88410199
-2.22411206,2.75632523,0.06497336,0.53756542,0.00664106,0.23229659,0.67105369,1.25699272,0.10031705,0.82975635
-2.21810905,2.56258480,0.05923861,0.49965126,0.00642338,0.21717191,0.61464699,1.16374406,0.09389821,0.77592308
-2.21210605,2.37395438,0.05391462,0.46279204,0.00620531,0.20214296,0.56110221,1.07360683,0.08754521,0.72292889
-2.20610305,2.19137582,0.04900227,0.42715196,0.00599565,0.18730652,0.51053045,0.98697128,0.08129247,0.67111038
-2.20010005,2.01577154,0.04450267,0.39289132,0.00580442,0.17275754,0.46301405,0.90420429,0.07517531,0.62081277
