energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.51475738,1.22262065,0.04759181,0.22202732,0.27139302,0.18343011,0.01698535,0.22900098,0.37280805,0.13284528
-3.50875438,1.26484963,0.04890843,0.23244769,0.28308855,0.18853844,0.01710988,0.23299570,0.38535548,0.13678783
-3.50275138,1.30300484,0.05022560,0.24173243,0.29360175,0.19316381,0.01721762,0.23657742,0.39645467,0.14049093
-3.49674837,1.33589630,0.05147726,0.24971041,0.30270440,0.19711471,0.01728896,0.23949317,0.40578263,0.14379552
-3.49074537,1.36249968,0.05260324,0.25623483,0.31020065,0.20022672,0.01730773,0.24153342,0.41307093,0.14656128
-3.48474237,1.38198214,0.05355050,0.26118842,0.31593330,0.20236621,0.01726148,0.24253567,0.41811324,0.14866934
-3.47873937,1.39372296,0.05427420,0.26448779,0.31978918,0.20343310,0.01714163,0.24238693,0.42077124,0.15002444
-3.47273637,1.39732812,0.05473845,0.26608681,0.32170322,0.20336274,0.01694348,0.24102477,0.42097857,0.15055650
-3.46673337,1.39263851,0.05491691,0.26597889,0.32166116,0.20212666,0.01666621,0.23843718,0.41874270,0.15022147
-3.46073037,1.37973114,0.05479312,0.26419793,0.31970073,0.19973237,0.01631266,0.23466098,0.41414468,0.14900151
-3.45472736,1.35891341,0.05436055,0.26081803,0.31591116,0.19622206,0.01588908,0.22977910,0.40733666,0.14690446
-3.44872436,1.33071069,0.05362236,0.25595190,0.31043113,0.19167035,0.01540481,0.22391659,0.39853737,0.14396250
-3.44272136,1.29584742,0.05259094,0.24974790,0.30344517,0.18618115,0.01487181,0.21723567,0.38802556,0.14023034
-3.43671836,1.25522276,0.05128720,0.24238609,0.29517860,0.17988375,0.01430426,0.20992987,0.37613182,0.13578264
-3.43071536,1.20988129,0.04973960,0.23407319,0.28589124,0.17292824,0.01371795,0.20221746,0.36322886,0.13071109
-3.42471236,1.16098020,0.04798302,0.22503671,0.27587003,0.16548048,0.01312983,0.19433442,0.34972069,0.12512099
-3.41870935,1.10975377,0.04605750,0.21551860,0.26542091,0.15771685,0.01255739,0.18652707,0.33603106,0.11912765
-3.41270635,1.05747660,0.04400685,0.20576841,0.25486015,0.14981876,0.01201816,0.17904464,0.32259131,0.11285264
-3.40670335,1.00542659,0.04187724,0.19603638,0.24450538,0.14196732,0.01152917,0.17213189,0.30982827,0.10642001
-3.40070035,0.95484900,0.03971573,0.18656661,0.23466668,0.13433820,0.01110643,0.16602202,0.29815234,0.09995272
-3.39469735,0.90692245,0.03756889,0.17759057,0.22563794,0.12709681,0.01076449,0.16092995,0.28794609,0.09356920
-3.38869435,0.86272796,0.03548155,0.16932102,0.21768872,0.12039402,0.01051603,0.15704623,0.27955370,0.08738037
-3.38269135,0.82322159,0.03349553,0.16194665,0.21105684,0.11436248,0.01037149,0.15453152,0.27327149,0.08148699
-3.37668834,0.78921159,0.03164872,0.15562752,0.20594193,0.10911351,0.01033876,0.15351194,0.26933969,0.07597755
-3.37068534,0.76134025,0.02997421,0.15049136,0.20250004,0.10473479,0.01042294,0.15407523,0.26793570,0.07092661
-3.36468234,0.74007091,0.02849967,0.14663086,0.20083949,0.10128875,0.01062618,0.15626785,0.26916895,0.06639379
-3.35867934,0.72568026,0.02724697,0.14410200,0.20101802,0.09881171,0.01094756,0.16009312,0.27307753,0.06242316
-3.35267634,0.71825597,0.02623193,0.14292340,0.20304138,0.09731376,0.01138307,0.16551036,0.27962660,0.05904320
-3.34667334,0.71769956,0.02546440,0.14307675,0.20686332,0.09677932,0.01192562,0.17243526,0.28870880,0.05626729
-3.34067034,0.72373424,0.02494840,0.14450816,0.21238705,0.09716848,0.01256520,0.18074121,0.30014647,0.05409447
-3.33466733,0.73591754,0.02468255,0.14713058,0.21946816,0.09841878,0.01328905,0.19026194,0.31369594,0.05251075
-3.32866433,0.75365819,0.02466055,0.15082703,0.22791881,0.10044774,0.01408192,0.20079521,0.32905359,0.05149053
-3.32266133,0.77623680,0.02487181,0.15545464,0.23751331,0.10315569,0.01492644,0.21210758,0.34586373,0.05099837
-3.31665833,0.80282963,0.02530223,0.16084932,0.24799473,0.10642915,0.01580350,0.22394023,0.36372810,0.05099087
-3.31065533,0.83253492,0.02593490,0.16683103,0.25908247,0.11014440,0.01669277,0.23601564,0.38221670,0.05141860
-3.30465233,0.86440070,0.02675088,0.17320931,0.27048055,0.11417129,0.01757317,0.24804493,0.40087978,0.05222804
-3.29864932,0.89745349,0.02773001,0.17978909,0.28188635,0.11837707,0.01842349,0.25973582,0.41926043,0.05336350
-3.29264632,0.93072673,0.02885154,0.18637644,0.29299951,0.12263026,0.01922290,0.27080073,0.43690767,0.05476882
-3.28664332,0.96328814,0.03009478,0.19278411,0.30353069,0.12680428,0.01995158,0.28096494,0.45338923,0.05638898
-3.28064032,0.99426496,0.03143956,0.19883675,0.31320981,0.13078079,0.02059127,0.28997443,0.46830388,0.05817137
-3.27463732,1.02286631,0.03286665,0.20437549,0.32179363,0.13445265,0.02112577,0.29760309,0.48129258,0.06006689
-3.26863432,1.04840171,0.03435793,0.20926179,0.32907210,0.13772642,0.02154141,0.30365907,0.49204825,0.06203070
-3.26263132,1.07029536,0.03589650,0.21338044,0.33487360,0.14052416,0.02182743,0.30798994,0.50032358,0.06402265
-3.25662831,1.08809553,0.03746663,0.21664157,0.33906848,0.14278468,0.02197624,0.31048654,0.50593662,0.06600749
-3.25062531,1.10147889,0.03905357,0.21898169,0.34157115,0.14446413,0.02198359,0.31108527,0.50877405,0.06795469
-3.24462231,1.11024985,0.04064324,0.22036360,0.34234042,0.14553582,0.02184866,0.30976876,0.50879187,0.06983813
-3.23861931,1.11433510,0.04222195,0.22077543,0.34137818,0.14598953,0.02157394,0.30656495,0.50601363,0.07163550
-3.23261631,1.11377384,0.04377593,0.22022869,0.33872669,0.14583019,0.02116512,0.30154458,0.50052629,0.07332761
-3.22661331,1.10870443,0.04529102,0.21875565,0.33446436,0.14507605,0.02063074,0.29481730,0.49247404,0.07489761
-3.22061031,1.09934834,0.04675227,0.21640609,0.32870063,0.14375656,0.01998187,0.28652655,0.48205033,0.07633018
-3.21460730,1.08599234,0.04814371,0.21324363,0.32156997,0.14191000,0.01923167,0.27684345,0.46948865,0.07761085
-3.20860430,1.06897000,0.04944819,0.20934198,0.31322544,0.13958093,0.01839485,0.26596012,0.45505248,0.07872535
-3.20260130,1.04864352,0.05064739,0.20478112,0.30383221,0.13681783,0.01748722,0.25408261,0.43902500,0.07965918
-3.19659830,1.02538690,0.05172192,0.19964374,0.29356122,0.13367074,0.01652509,0.24142385,0.42169890,0.08039742
-3.19059530,0.99957111,0.05265167,0.19401210,0.28258335,0.13018933,0.01552484,0.22819687,0.40336696,0.08092474
-3.18459230,0.97155209,0.05341623,0.18796534,0.27106441,0.12642116,0.01450242,0.21460866,0.38431363,0.08122567
-3.17858929,0.94166188,0.05399550,0.18157750,0.25916101,0.12241050,0.01347293,0.20085470,0.36480799,0.08128506
-3.17258629,0.91020301,0.05437038,0.17491616,0.24701750,0.11819749,0.01245030,0.18711459,0.34509828,0.08108888
-3.16658329,0.87744629,0.05452351,0.16804170,0.23476397,0.11381779,0.01144703,0.17354863,0.32540817,0.08062499
-3.16058029,0.84363147,0.05444009,0.16100724,0.22251542,0.10930254,0.01047399,0.16029557,0.30593455,0.07988414
-3.15457729,0.80897057,0.05410859,0.15385911,0.21037178,0.10467878,0.00954032,0.14747139,0.28684714,0.07886095
-3.14857429,0.77365311,0.05352147,0.14663771,0.19841887,0.09997004,0.00865345,0.13516910,0.26828924,0.07755490
-3.14257129,0.73785263,0.05267570,0.13937872,0.18672998,0.09519713,0.00781906,0.12345948,0.25037984,0.07597114
-3.13656828,0.70173382,0.05157322,0.13211443,0.17536785,0.09037905,0.00704127,0.11239244,0.23321648,0.07412120
-3.13056528,0.66545949,0.05022108,0.12487513,0.16438706,0.08553386,0.00632274,0.10199908,0.21687870,0.07202342
-3.12456228,0.62919683,0.04863153,0.11769038,0.15383623,0.08067950,0.00566484,0.09229399,0.20143174,0.06970316
-3.11855928,0.59312240,0.04682178,0.11059008,0.14376028,0.07583442,0.00506789,0.08327791,0.18693018,0.06719270
-3.11255628,0.55742556,0.04481358,0.10360534,0.13420228,0.07101811,0.00453134,0.07494034,0.17342133,0.06453082
-3.10655328,0.52231000,0.04263268,0.09676890,0.12520488,0.06625134,0.00405399,0.06726213,0.16094803,0.06176216
-3.10055028,0.48799335,0.04030807,0.09011528,0.11681128,0.06155616,0.00363415,0.06021788,0.14955091,0.05893621
-3.09454727,0.45470500,0.03787109,0.08368063,0.10906559,0.05695580,0.00326984,0.05377805,0.13926975,0.05610619
-3.08854427,0.42268224,0.03535456,0.07750215,0.10201271,0.05247429,0.00295894,0.04791080,0.13014418,0.05332760
-3.08254127,0.39216511,0.03279174,0.07161739,0.09569765,0.04813594,0.00269929,0.04258349,0.12221348,0.05065679
-3.07653827,0.36339016,0.03021543,0.06606326,0.09016441,0.04396479,0.00248876,0.03776385,0.11551573,0.04814936
-3.07053527,0.33658385,0.02765708,0.06087497,0.08545445,0.03998400,0.00232535,0.03342085,0.11008629,0.04585858
-3.06453227,0.31195559,0.02514597,0.05608489,0.08160495,0.03621515,0.00220721,0.02952530,0.10595576,0.04383382
-3.05852926,0.28969117,0.02270855,0.05172152,0.07864685,0.03267776,0.00213264,0.02605026,0.10314756,0.04211913
-3.05252626,0.26994677,0.02036794,0.04780844,0.07660288,0.02938877,0.00210007,0.02297127,0.10167536,0.04075196
-3.04652326,0.25284385,0.01814350,0.04436348,0.07548561,0.02636218,0.00210809,0.02026639,0.10154042,0.03976199
-3.04052026,0.23846516,0.01605069,0.04139809,0.07529568,0.02360886,0.00215536,0.01791632,0.10272904,0.03917025
-3.03451726,0.22685214,0.01410099,0.03891689,0.07602033,0.02113646,0.00224064,0.01590425,0.10521032,0.03898849
-3.02851426,0.21800358,0.01230198,0.03691745,0.07763223,0.01894948,0.00236267,0.01421591,0.10893432,0.03921876
-3.02251126,0.21187575,0.01065755,0.03539036,0.08008876,0.01704947,0.00252024,0.01283948,0.11383079,0.03985329
-3.01650825,0.20838389,0.00916825,0.03431948,0.08333180,0.01543532,0.00271207,0.01176551,0.11980853,0.04087467
-3.01050525,0.20740491,0.00783164,0.03368239,0.08728797,0.01410368,0.00293685,0.01098690,0.12675550,0.04225626
-3.00450225,0.20878123,0.00664275,0.03345109,0.09186948,0.01304933,0.00319323,0.01049883,0.13453973,0.04396290
-2.99849925,0.21232553,0.00559454,0.03359279,0.09697548,0.01226568,0.00347976,0.01029860,0.14301100,0.04595185
-2.99249625,0.21782626,0.00467839,0.03407082,0.10249396,0.01174516,0.00379499,0.01038557,0.15200337,0.04817393
-2.98649325,0.22505353,0.00388452,0.03484564,0.10830406,0.01147962,0.00413740,0.01076085,0.16133835,0.05057492
-2.98049025,0.23376540,0.00320246,0.03587590,0.11427884,0.01146063,0.00450544,0.01142709,0.17082881,0.05309700
-2.97448724,0.24371401,0.00262138,0.03711942,0.12028831,0.01167971,0.00489755,0.01238800,0.18028332,0.05568036
-2.96848424,0.25465153,0.00213046,0.03853421,0.12620268,0.01212844,0.00531216,0.01364785,0.18951085,0.05826488
-2.96248124,0.26633567,0.00171914,0.04007937,0.13189568,0.01279845,0.00574770,0.01521087,0.19832569,0.06079172
-2.95647824,0.27853443,0.00137733,0.04171588,0.13724779,0.01368132,0.00620254,0.01708045,0.20655228,0.06320492
-2.95047524,0.29102999,0.00109560,0.04340725,0.14214936,0.01476832,0.00667505,0.01925837,0.21402977,0.06545281
-2.94447224,0.30362166,0.00086528,0.04512000,0.14650329,0.01605015,0.00716346,0.02174380,0.22061619,0.06748929
-2.93846923,0.31612772,0.00067849,0.04682399,0.15022733,0.01751648,0.00766590,0.02453245,0.22619194,0.06927489
-2.93246623,0.32838613,0.00052822,0.04849257,0.15325588,0.01915559,0.00818025,0.02761552,0.23066251,0.07077748
-2.92646323,0.34025420,0.00040830,0.05010255,0.15554104,0.02095384,0.00870411,0.03097890,0.23396022,0.07197282
-2.92046023,0.35160733,0.00031335,0.05163399,0.15705315,0.02289528,0.00923474,0.03460230,0.23604510,0.07284466
-2.91445723,0.36233685,0.00023877,0.05306993,0.15778060,0.02496126,0.00976890,0.03845864,0.23690459,0.07338470
-2.90845423,0.37234740,0.00018067,0.05439594,0.15772895,0.02713014,0.01030288,0.04251363,0.23655243,0.07359210
-2.90245123,0.38155382,0.00013576,0.05559965,0.15691960,0.02937708,0.01083235,0.04672561,0.23502652,0.07347290
-2.89644822,0.38987809,0.00010135,0.05667026,0.15538787,0.03167405,0.01135243,0.05104564,0.23238614,0.07303912
-2.89044522,0.39724642,0.00007520,0.05759805,0.15318071,0.03398998,0.01185760,0.05541801,0.22870845,0.07230778
-2.88444222,0.40358689,0.00005554,0.05837396,0.15035427,0.03629104,0.01234180,0.05978101,0.22408474,0.07129980
-2.87843922,0.40882771,0.00004094,0.05898928,0.14697126,0.03854121,0.01279849,0.06406810,0.21861636,0.07003892
-2.87243622,0.41289648,0.00003027,0.05943544,0.14309839,0.04070290,0.01322074,0.06820934,0.21241078,0.06855060
-2.86643322,0.41572038,0.00002267,0.05970399,0.13880397,0.04273789,0.01360144,0.07213318,0.20557778,0.06686106
-2.86043022,0.41722750,0.00001753,0.05978666,0.13415584,0.04460822,0.01393348,0.07576835,0.19822611,0.06499647
-2.85442721,0.41734914,0.00001438,0.05967562,0.12921954,0.04627736,0.01420996,0.07904605,0.19046065,0.06298232
-2.84842421,0.41602300,0.00001297,0.05936390,0.12405702,0.04771124,0.01442444,0.08190208,0.18238015,0.06084295
-2.84242121,0.41319716,0.00001318,0.05884586,0.11872579,0.04887946,0.01457120,0.08427903,0.17407571,0.05860132
-2.83641821,0.40883448,0.00001504,0.05811778,0.11327841,0.04975633,0.01464550,0.08612827,0.16562991,0.05627907
-2.83041521,0.40291726,0.00001876,0.05717848,0.10776260,0.05032183,0.01464380,0.08741186,0.15711659,0.05389664
-2.82441221,0.39545178,0.00002471,0.05602995,0.10222156,0.05056247,0.01456399,0.08810401,0.14860124,0.05147368
-2.81840920,0.38647256,0.00003345,0.05467792,0.09669472,0.05047190,0.01440553,0.08819234,0.14014183,0.04902953
-2.81240620,0.37604599,0.00004579,0.05313242,0.09121871,0.05005135,0.01416961,0.08767861,0.13179006,0.04658390
-2.80640320,0.36427316,0.00006280,0.05140812,0.08582849,0.04930981,0.01385920,0.08657911,0.12359286,0.04415753
-2.80040020,0.35129179,0.00008590,0.04952471,0.08055859,0.04826396,0.01347906,0.08492458,0.11559407,0.04177299
-2.79439720,0.33727714,0.00011691,0.04750696,0.07544443,0.04693795,0.01303573,0.08275969,0.10783610,0.03945543
-2.78839420,0.32244200,0.00015814,0.04538485,0.07052352,0.04536283,0.01253741,0.08014216,0.10036167,0.03723341
-2.78239120,0.30703570,0.00021249,0.04319338,0.06583669,0.04357594,0.01199384,0.07714158,0.09321529,0.03513965
-2.77638819,0.29134231,0.00028354,0.04097238,0.06142919,0.04162008,0.01141611,0.07383797,0.08644474,0.03321176
-2.77038519,0.27567833,0.00037568,0.03876625,0.05735163,0.03954260,0.01081646,0.07032011,0.08010227,0.03149295
-2.76438219,0.26038976,0.00049422,0.03662350,0.05366085,0.03739445,0.01020810,0.06668385,0.07424565,0.03003269
-2.75837919,0.24584904,0.00064551,0.03459639,0.05042057,0.03522918,0.00960492,0.06303035,0.06893900,0.02888727
-2.75237619,0.23245170,0.00083706,0.03274045,0.04770199,0.03310204,0.00902129,0.05946442,0.06425345,0.02812029
-2.74637319,0.22061307,0.00107767,0.03111398,0.04558407,0.03106908,0.00847186,0.05609286,0.06026757,0.02780309
-2.74037019,0.21076491,0.00137749,0.02977761,0.04415371,0.02918633,0.00797136,0.05302302,0.05706768,0.02801490
-2.73436718,0.20335195,0.00174808,0.02879371,0.04350568,0.02750914,0.00753437,0.05036143,0.05474784,0.02884295
-2.72836418,0.19882831,0.00220245,0.02822592,0.04374222,0.02609148,0.00717520,0.04821261,0.05340965,0.03038224
-2.72236118,0.19765344,0.00275501,0.02813842,0.04497230,0.02498547,0.00690771,0.04667788,0.05316179,0.03273501
-2.71635818,0.20028759,0.00342145,0.02859528,0.04731055,0.02424078,0.00674515,0.04585437,0.05411913,0.03600986
-2.71035518,0.20718628,0.00421860,0.02965956,0.05087556,0.02390424,0.00670002,0.04583383,0.05640149,0.04032039
-2.70435218,0.21879371,0.00516416,0.03139230,0.05578779,0.02401925,0.00678392,0.04670156,0.06013189,0.04578337
-2.69834917,0.23553467,0.00627628,0.03385125,0.06216676,0.02462530,0.00700731,0.04853507,0.06543425,0.05251633
-2.69234617,0.25780502,0.00757319,0.03708947,0.07012772,0.02575730,0.00737939,0.05140266,0.07243051,0.06063460
-2.68634317,0.28596037,0.00907253,0.04115359,0.07977761,0.02744486,0.00790783,0.05536171,0.08123709,0.07024772
-2.68034017,0.32030326,0.01079078,0.04608196,0.09121053,0.02971146,0.00859848,0.06045688,0.09196083,0.08145539
-2.67433717,0.36106886,0.01274244,0.05190256,0.10450259,0.03257350,0.00945515,0.06671800,0.10469424,0.09434290
-2.66833417,0.40840968,0.01493927,0.05863081,0.11970654,0.03603925,0.01047926,0.07415786,0.11951045,0.10897621
-2.66233117,0.46237976,0.01738939,0.06626735,0.13684613,0.04010776,0.01166958,0.08277003,0.13645771,0.12539688
-2.65632816,0.52291905,0.02009647,0.07479592,0.15591058,0.04476779,0.01302189,0.09252659,0.15555393,0.14361708
-2.65032516,0.58983887,0.02305885,0.08418133,0.17684938,0.04999676,0.01452874,0.10337622,0.17678128,0.16361475
-2.64432216,0.66280936,0.02626884,0.09436788,0.19956772,0.05575988,0.01617923,0.11524256,0.20008130,0.18532943
-2.63831916,0.74134995,0.02971209,0.10527818,0.22392291,0.06200949,0.01795886,0.12802310,0.22535074,0.20865887
-2.63231616,0.82482378,0.03336711,0.11681260,0.24972211,0.06868473,0.01984952,0.14158881,0.25243856,0.23345677
-2.62631316,0.91243719,0.03720511,0.12884942,0.27672163,0.07571155,0.02182953,0.15578456,0.28114431,0.25953196
-2.62031016,1.00324475,0.04118996,0.14124584,0.30462805,0.08300324,0.02387389,0.17043055,0.31121823,0.28664914
-2.61430715,1.09616068,0.04527860,0.15383985,0.33310137,0.09046146,0.02595458,0.18532471,0.34236329,0.31453148
-2.60830415,1.18997684,0.04942162,0.16645305,0.36176034,0.09797776,0.02804109,0.20024625,0.37423937,0.34286513
-2.60230115,1.28338716,0.05356426,0.17889432,0.39018981,0.10543567,0.03010109,0.21496021,0.40646959,0.37130560
-2.59629815,1.37501829,0.05764768,0.19096434,0.41795016,0.11271331,0.03210113,0.22922297,0.43864878,0.39948606
-2.59029515,1.46346555,0.06161050,0.20246078,0.44458839,0.11968640,0.03400761,0.24278857,0.47035390,0.42702722
-2.58429215,1.54733316,0.06539061,0.21318399,0.46965074,0.12623161,0.03578763,0.25541559,0.50115618,0.45354863
-2.57828914,1.62527718,0.06892708,0.22294305,0.49269615,0.13223020,0.03741006,0.26687447,0.53063448,0.47868086
-2.57228614,1.69604954,0.07216229,0.23156178,0.51331018,0.13757166,0.03884651,0.27695471,0.55838951,0.50207827
-2.56628314,1.75854122,0.07504390,0.23888461,0.53111882,0.14215729,0.04007221,0.28547192,0.58405810,0.52343160
-2.56028014,1.81182256,0.07752690,0.24478194,0.54580137,0.14590357,0.04106695,0.29227419,0.60732713,0.54248007
-2.55427714,1.85517881,0.07957535,0.24915478,0.55710203,0.14874508,0.04181569,0.29724752,0.62794621,0.55902213
-2.54827414,1.88813896,0.08116387,0.25193833,0.56483947,0.15063691,0.04230915,0.30032014,0.64573858,0.57292449
-2.54227114,1.91049644,0.08227886,0.25310457,0.56891388,0.15155634,0.04254408,0.30146529,0.66060956,0.58412886
-2.53626813,1.92232029,0.08291915,0.25266335,0.56931127,0.15150377,0.04252341,0.30070244,0.67255203,0.59265589
-2.53026513,1.92395610,0.08309625,0.25066230,0.56610459,0.15050283,0.04225607,0.29809692,0.68164849,0.59860615
-2.52426213,1.91601626,0.08283411,0.24718526,0.55945168,0.14859960,0.04175662,0.29375767,0.68806951,0.60215784
-2.51825913,1.89935988,0.08216831,0.24234942,0.54959005,0.14586103,0.04104469,0.28783360,0.69206838,0.60356127
-2.51225613,1.87506286,0.08114481,0.23630132,0.53682874,0.14237259,0.04014419,0.28050832,0.69397209,0.60313017
-2.50625313,1.84437946,0.07981824,0.22921190,0.52153763,0.13823525,0.03908236,0.27199372,0.69416893,0.60123023
-2.50025013,1.80869689,0.07824980,0.22127066,0.50413461,0.13356194,0.03788879,0.26252265,0.69309313,0.59826515
-2.49424712,1.76948485,0.07650497,0.21267953,0.48507124,0.12847366,0.03659426,0.25234091,0.69120712,0.59466083
-2.48824412,1.72824228,0.07465091,0.20364640,0.46481759,0.12309535,0.03522970,0.24169907,0.68898224,0.59084847
-2.48224112,1.68644358,0.07275390,0.19437878,0.44384677,0.11755181,0.03382511,0.23084427,0.68687867,0.58724702
-2.47623812,1.64548664,0.07087681,0.18507785,0.42262005,0.11196374,0.03240860,0.22001261,0.68532553,0.58424610
-2.47023512,1.60664499,0.06907668,0.17593305,0.40157296,0.10644414,0.03100558,0.20942215,0.68470203,0.58218991
-2.46423212,1.57102590,0.06740269,0.16711747,0.38110308,0.10109513,0.02963808,0.19926699,0.68532064,0.58136298
-2.45822911,1.53953633,0.06589438,0.15878418,0.36155992,0.09600539,0.02832431,0.18971255,0.68741294,0.58197838
-2.45222611,1.51285784,0.06458036,0.15106357,0.34323713,0.09124821,0.02707836,0.18089218,0.69111903,0.58416893
-2.44622311,1.49143144,0.06347752,0.14406172,0.32636747,0.08688031,0.02591017,0.17290517,0.69648088,0.58798186
-2.44022011,1.47545268,0.06259070,0.13785979,0.31112036,0.08294131,0.02482561,0.16581617,0.70343998,0.59337713
-2.43421711,1.46487682,0.06191299,0.13251439,0.29760210,0.07945390,0.02382682,0.15965599,0.71183956,0.60022943
-2.42821411,1.45943361,0.06142638,0.12805869,0.28585854,0.07642465,0.02291262,0.15442355,0.72143103,0.60833395
-2.42221111,1.45865052,0.06110301,0.12450430,0.27587989,0.07384533,0.02207909,0.15008888,0.73188463,0.61741535
-2.41620810,1.46188315,0.06090668,0.12184360,0.26760736,0.07169476,0.02132016,0.14659701,0.74280353,0.62713974
-2.41020510,1.46835110,0.06079477,0.12005246,0.26094117,0.06994092,0.02062832,0.14387240,0.75374094,0.63712897
-2.40420210,1.47717755,0.06072035,0.11909305,0.25574938,0.06854328,0.01999525,0.14182375,0.76421912,0.64697660
-2.39819910,1.48743048,0.06063432,0.11891676,0.25187725,0.06745529,0.01941249,0.14034898,0.77374972,0.65626468
-2.39219610,1.49816380,0.06048772,0.11946690,0.24915649,0.06662676,0.01887197,0.13934012,0.78185416,0.66458074
-2.38619310,1.50845644,0.06023378,0.12068132,0.24741407,0.06600625,0.01836656,0.13868784,0.78808332,0.67153407
-2.38019010,1.51744792,0.05982994,0.12249459,0.24648013,0.06554310,0.01789044,0.13828568,0.79203550,0.67677066
-2.37418709,1.52436897,0.05923950,0.12483999,0.24619483,0.06518934,0.01743939,0.13803361,0.79337202,0.67998605
-2.36818409,1.52856630,0.05843301,0.12765105,0.24641369,0.06490120,0.01701100,0.13784103,0.79182954,0.68093583
-2.36218109,1.52952077,0.05738928,0.13086290,0.24701154,0.06464028,0.01660473,0.13762897,0.78722898,0.67944310
-2.35617809,1.52685886,0.05609596,0.13441323,0.24788482,0.06437442,0.01622195,0.13733178,0.77948043,0.67540299
-2.35017509,1.52035728,0.05454976,0.13824317,0.24895232,0.06407815,0.01586581,0.13689793,0.76858425,0.66878404
-2.34417209,1.50994137,0.05275625,0.14229789,0.25015455,0.06373294,0.01554114,0.13629044,0.75462837,0.65962661
-2.33816908,1.49567782,0.05072936,0.14652722,0.25145183,0.06332701,0.01525428,0.13548658,0.73778213,0.64803857
-2.33216608,1.47776273,0.04849047,0.15088614,0.25282134,0.06285510,0.01501281,0.13447728,0.71828718,0.63418872
-2.32616308,1.45650597,0.04606735,0.15533534,0.25425351,0.06231787,0.01482539,0.13326612,0.69644607,0.61829831
-2.32016008,1.43231299,0.04349282,0.15984176,0.25574788,0.06172132,0.01470153,0.13186811,0.67260917,0.60063130
-2.31415708,1.40566521,0.04080342,0.16437913,0.25730894,0.06107598,0.01465136,0.13030830,0.64716066,0.58148378
-2.30815408,1.37710001,0.03803790,0.16892856,0.25894202,0.06039619,0.01468545,0.12862035,0.62050438,0.56117326
-2.30215108,1.34719122,0.03523579,0.17347904,0.26064974,0.05969928,0.01481464,0.12684503,0.59305012,0.54002815
-2.29614807,1.31653089,0.03243612,0.17802782,0.26242904,0.05900480,0.01504987,0.12502879,0.56520100,0.51837794
-2.29014507,1.28571283,0.02967613,0.18258068,0.26426911,0.05833375,0.01540202,0.12322241,0.53734241,0.49654440
-2.28414207,1.25531832,0.02699029,0.18715195,0.26615024,0.05770795,0.01588179,0.12147964,0.50983281,0.47483409
-2.27813907,1.22590409,0.02440944,0.19176419,0.26804371,0.05714936,0.01649950,0.11985601,0.48299672,0.45353217
-2.27213607,1.19799266,0.02196017,0.19644762,0.26991269,0.05667948,0.01726498,0.11840760,0.45711973,0.43289776
-2.26613307,1.17206462,0.01966441,0.20123904,0.27171400,0.05631888,0.01818731,0.11718994,0.43244581,0.41316061
-2.26013007,1.14855292,0.01753923,0.20618049,0.27340072,0.05608661,0.01927470,0.11625681,0.40917645,0.39451915
-2.25412706,1.12783851,0.01559682,0.21131741,0.27492532,0.05599982,0.02053414,0.11565919,0.38747150,0.37713962
-2.24812406,1.11024719,0.01384468,0.21669651,0.27624319,0.05607325,0.02197122,0.11544403,0.36745147,0.36115613
-2.24212106,1.09604722,0.01228588,0.22236333,0.27731625,0.05631888,0.02358973,0.11565317,0.34920070,0.34667152
-2.23611806,1.08544739,0.01091948,0.22835959,0.27811644,0.05674551,0.02539143,0.11632212,0.33277135,0.33375867
-2.23011506,1.07859543,0.00974100,0.23472041,0.27862878,0.05735843,0.02737561,0.11747888,0.31818753,0.32246219
-2.22411206,1.07557641,0.00874295,0.24147161,0.27885380,0.05815910,0.02953881,0.11914288,0.30544952,0.31280028
-2.21810905,1.07641137,0.00791538,0.24862702,0.27880911,0.05914490,0.03187449,0.12132385,0.29453760,0.30476670
-2.21210605,1.08105594,0.00724639,0.25618617,0.27853001,0.06030892,0.03437268,0.12402089,0.28541548,0.29833254
-2.20610305,1.08939927,0.00672267,0.26413232,0.27806906,0.06163988,0.03701978,0.12722172,0.27803299,0.29344812
-2.20010005,1.10126332,0.00632999,0.27243096,0.27749445,0.06312209,0.03979835,0.13090207,0.27232816,0.29004460
-2.19409705,1.11640287,0.00605361,0.28102891,0.27688746,0.06473554,0.04268701,0.13502537,0.26822850,0.28803557
-2.18809405,1.13450640,0.00587869,0.28985413,0.27633884,0.06645614,0.04566046,0.13954276,0.26565166,0.28731853
-2.18209105,1.15519817,0.00579064,0.29881619,0.27594456,0.06825602,0.04868956,0.14439338,0.26450557,0.28777639
-2.17608804,1.17804170,0.00577536,0.30780750,0.27580091,0.07010404,0.05174164,0.14950512,0.26468819,0.28927893
-2.17008504,1.20254487,0.00581959,0.31670530,0.27599945,0.07196632,0.05478080,0.15479560,0.26608695,0.29168436
-2.16408204,1.22816686,0.00591103,0.32537430,0.27662190,0.07380705,0.05776848,0.16017371,0.26857833,0.29484108
-2.15807904,1.25432690,0.00603863,0.33367006,0.27773553,0.07558920,0.06066407,0.16554138,0.27202745,0.29858952
-2.15207604,1.28041498,0.00619271,0.34144281,0.27938905,0.07727556,0.06342569,0.17079575,0.27628819,0.30276430
