energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.71285643,17.00941710,-17.40762832,1.61811487,-1.69888608,5.72992886,-5.71364067,0.00301285,-0.00295049,1.86958201,-1.91395375,1.26508358,-1.33408369,2.86412868,-3.04719123,0.02532266,-0.02748968,7.18280503,-7.33604054
-3.70685343,17.07281284,-17.49574240,1.58384763,-1.66493435,5.81760442,-5.81438102,0.00298777,-0.00292016,1.86378809,-1.90522368,1.25475574,-1.32564459,2.85466508,-3.03967690,0.02483189,-0.02707156,7.21255576,-7.37989457
-3.70085043,17.10982587,-17.54868409,1.54881040,-1.62872960,5.88779097,-5.89704183,0.00296045,-0.00288669,1.85803793,-1.89520870,1.24511156,-1.31707632,2.84599815,-3.02953847,0.02434025,-0.02662707,7.22908821,-7.40714614
-3.69484742,17.11959483,-17.56535878,1.51334755,-1.59057305,5.93922959,-5.96021772,0.00293154,-0.00285100,1.85242558,-1.88422335,1.23626384,-1.30854404,2.83842664,-3.01704999,0.02385733,-0.02616429,7.23198122,-7.41704756
-3.68884442,17.10132260,-17.54492038,1.47777297,-1.55075761,5.97083767,-6.00270967,0.00290164,-0.00281394,1.84699520,-1.87256223,1.22827936,-1.30017676,2.83217769,-3.00247373,0.02339196,-0.02569105,7.22087611,-7.40898429
-3.68284142,17.05433287,-17.48681320,1.44237032,-1.50956780,5.98174612,-6.02356078,0.00287128,-0.00277630,1.84174328,-1.86049309,1.22117977,-1.29206392,2.82740681,-2.98605640,0.02295203,-0.02521477,7.19550208,-7.38250127
-3.67683842,16.97812363,-17.39080662,1.40739357,-1.46727970,5.97133276,-6.02208682,0.00284090,-0.00273878,1.83662159,-1.84825018,1.21494338,-1.28425315,2.82419819,-2.96802452,0.02254434,-0.02474226,7.15570024,-7.33732599
-3.67083542,16.87241400,-17.25702053,1.37306755,-1.42416089,5.93925006,-5.99790031,0.00281084,-0.00270194,1.83154033,-1.83602785,1.20950778,-1.27674912,2.82256509,-2.94857932,0.02217448,-0.02427954,7.10144453,-7.27338711
-3.66483242,16.73718173,-17.08594057,1.33958837,-1.38046998,5.88544625,-5.95092729,0.00278138,-0.00266626,1.82637171,-1.82397490,1.20477302,-1.26951372,2.82245008,-2.92789125,0.02184674,-0.02383168,7.03285832,-7.19082778
-3.65882941,16.57268926,-16.87842267,1.30712346,-1.33645601,5.81017828,-5.88141591,0.00275265,-0.00263206,1.82095357,-1.81218969,1.20060524,-1.26246747,2.82372538,-2.90609452,0.02156405,-0.02340269,6.95022563,-7.09001330
-3.65282641,16.37949736,-16.63568701,1.27581127,-1.29235739,5.71401616,-5.78993655,0.00272473,-0.00259953,1.81509321,-1.80071665,1.19684072,-1.25549229,2.82619333,-2.88328216,0.02132798,-0.02299544,6.85399617,-6.97153259
-3.64682341,16.15846584,-16.35930214,1.24576071,-1.24840074,5.59783817,-5.67737340,0.00269756,-0.00256874,1.80857145,-1.78954419,1.19329020,-1.24843554,2.82958742,-2.85950212,0.02113872,-0.02261160,6.74478416,-6.83619355
-3.64082041,15.91074212,-16.05116044,1.21705027,-1.20479936,5.46281693,-5.54490784,0.00267100,-0.00253959,1.80114697,-1.77860444,1.18974342,-1.24111536,2.83357422,-2.83475477,0.02099520,-0.02225167,6.62336069,-6.68501264
-3.63481741,15.63773883,-15.71344633,1.18972724,-1.16175184,5.31039678,-5.39399405,0.00264480,-0.00251189,1.79256113,-1.76777497,1.18597406,-1.23332703,2.83775680,-2.80899248,0.02089514,-0.02191504,6.49064027,-6.51919898
-3.62881441,15.34110243,-15.34859894,1.16380699,-1.11944058,5.14226328,-5.22632785,0.00261863,-0.00248530,1.78254331,-1.75688252,1.18174480,-1.22485040,2.84167983,-2.78212136,0.02083520,-0.02160006,6.34766234,-6.34013382
-3.62281141,15.02267519,-14.95927091,1.13927281,-1.07803061,4.96030575,-5.04380970,0.00259210,-0.00245941,1.77081687,-1.74570874,1.17681271,-1.21545788,2.84483694,-2.75400550,0.02081110,-0.02130421,6.19556865,-6.14934605
-3.61680840,14.68445308,-14.54828506,1.11607630,-1.03766869,4.76657458,-4.84850330,0.00256474,-0.00243372,1.75710581,-1.73399781,1.17093484,-1.20492297,2.84668043,-2.72447366,0.02081783,-0.02102426,6.03557781,-5.94848468
-3.61080540,14.32854232,-14.11859040,1.09413866,-0.99848285,4.56323450,-4.64259095,0.00253607,-0.00240767,1.74114199,-1.72146558,1.16387405,-1.19302882,2.84663350,-2.69332828,0.02084985,-0.02075650,5.86895823,-5.73928938
-3.60480240,13.95711684,-13.67321886,1.07335301,-0.96058248,4.35251588,-4.42832731,0.00250556,-0.00238067,1.72267291,-1.70780999,1.15540491,-1.17957657,2.84410477,-2.66035650,0.02090123,-0.02049692,5.69700089,-5.52355997
-3.59879940,13.57237901,-13.21524405,1.05358770,-0.92405892,4.13666558,-4.20799295,0.00247268,-0.00235214,1.70146985,-1.69272227,1.14531957,-1.16439312,2.83850491,-2.62534263,0.02096588,-0.02024150,5.52099297,-5.30312588
-3.59279640,13.17652517,-12.74774265,1.03469075,-0.88898665,3.91789911,-3.98384912,0.00243695,-0.00232149,1.67733607,-1.67589839,1.13343360,-1.14733794,2.82926476,-2.58808172,0.02103777,-0.01998637,5.34219367,-5.07981650
-3.58679340,12.77171717,-12.27375954,1.01649525,-0.85542506,3.69835581,-3.75809500,0.00239791,-0.00228820,1.65011481,-1.65705045,1.11959138,-1.12830882,2.81585438,-2.54839335,0.02111105,-0.01972806,5.16181281,-4.85543328
-3.58079040,12.36006043,-11.79627690,0.99882559,-0.82342069,3.48005814,-3.53282874,0.00235517,-0.00225181,1.61969664,-1.63591734,1.10367111,-1.10724609,2.79780212,-2.50613521,0.02118021,-0.01946369,4.98099311,-4.63172440
-3.57478739,11.94358855,-11.31818771,0.98150423,-0.79300989,3.26487660,-3.31001321,0.00230844,-0.00221194,1.58602605,-1.61227441,1.08558894,-1.08413540,2.77471289,-2.46121565,0.02124027,-0.01919113,4.80079636,-4.41036239
-3.56878439,11.52425395,-10.84227388,0.96435874,-0.76422186,3.05450078,-3.09144721,0.00225751,-0.00216831,1.54910651,-1.58594179,1.06530237,-1.05900887,2.74628479,-2.41360483,0.02128680,-0.01890913,4.62219360,-4.19292544
-3.56278139,11.10392344,-10.37118888,0.94722884,-0.73708177,2.85041727,-2.87874281,0.00220231,-0.00212077,1.50900408,-1.55679104,1.04281239,-1.03194467,2.71232299,-2.36334376,0.02131602,-0.01861737,4.44605929,-3.98088239
-3.55677839,10.68437784,-9.90744480,0.92997299,-0.71161396,2.65389472,-2.67330894,0.00214288,-0.00206928,1.46584903,-1.52475010,1.01816446,-1.00306502,2.67275044,-2.31055103,0.02132488,-0.01831658,4.27316900,-3.77558170
-3.55077539,10.26731380,-9.45340340,0.91247425,-0.68784509,2.46597576,-2.47634152,0.00207940,-0.00201390,1.41983542,-1.48980632,0.99144818,-0.97253299,2.62761439,-2.25542689,0.02131100,-0.01800848,4.10420025,-3.57824418
-3.54477239,9.85434694,-9.01127083,0.89464520,-0.66580682,2.28747573,-2.28881969,0.00201219,-0.00195485,1.37121842,-1.45200779,0.96279547,-0.94054801,2.57708871,-2.19825447,0.02127270,-0.01769575,3.93973590,-3.38995920
-3.53876938,9.44701457,-8.58309513,0.87643154,-0.64553813,2.11898753,-2.11150787,0.00194168,-0.00189245,1.32030961,-1.41146284,0.93237755,-0.90734056,2.52147144,-2.13939812,0.02120893,-0.01738201,3.78026943,-3.21168394
-3.53276638,9.04677740,-8.17076580,0.85781429,-0.62708694,1.96089184,-1.94496308,0.00186842,-0.00182711,1.26747007,-1.36833801,0.90040057,-0.87316618,2.46117787,-2.07929896,0.02111926,-0.01707165,3.62621162,-3.04424514
-3.52676338,8.65501911,-7.77601449,0.83881050,-0.61051090,1.81337202,-1.78954664,0.00179309,-0.00175936,1.21310181,-1.32285452,0.86710021,-0.83829905,2.39672934,-2.01846761,0.02100375,-0.01676970,3.47789793,-2.88834250
-3.52076038,8.27304381,-7.40041569,0.81947243,-0.59587722,1.67643254,-1.64543940,0.00171643,-0.00168981,1.15763766,-1.27528354,0.83273539,-0.80302540,2.32873831,-1.95747441,0.02086295,-0.01648172,3.33559615,-2.74455310
-3.51475738,7.90207094,-7.04538651,0.79988533,-0.58326147,1.54992022,-1.51265966,0.00163924,-0.00161911,1.10153010,-1.22594031,0.79758139,-0.76763697,2.25789027,-1.89693720,0.02069775,-0.01621355,3.19951406,-2.61333599
-3.50875438,7.54322826,-6.71218436,0.78016384,-0.57274522,1.43354713,-1.39108274,0.00156237,-0.00154799,1.04523950,-1.17517737,0.76192263,-0.73242458,2.18492356,-1.83750717,0.02050940,-0.01597112,3.06980656,-2.49503626
-3.50275138,7.19754320,-6.40190197,0.76044742,-0.56441257,1.32691439,-1.28046126,0.00148668,-0.00147718,0.98922220,-1.12337702,0.72604547,-0.69767214,2.11060776,-1.77985281,0.02029937,-0.01576029,2.94658225,-2.38988801
-3.49674837,6.86593327,-6.11545890,0.74089475,-0.55834558,1.22953598,-1.18044536,0.00141303,-0.00140746,0.93391902,-1.07094312,0.69023121,-0.66365095,2.03572170,-1.72464261,0.02006935,-0.01558656,2.82990931,-2.29801565
-3.49074537,6.54919638,-5.85358953,0.72167769,-0.55461879,1.14086186,-1.09060208,0.00134222,-0.00133957,0.87974448,-1.01829250,0.65474975,-0.63061462,1.96103211,-1.67252676,0.01982122,-0.01545489,2.71982047,-2.21943348
-3.48474237,6.24800171,-5.61682753,0.70297470,-0.55329295,1.06029975,-1.01043338,0.00127500,-0.00127426,0.82707737,-0.96584594,0.61985385,-0.59879449,1.88727344,-1.62411840,0.01955698,-0.01536952,2.61631711,-2.15404338
-3.47873937,5.96288167,-5.40548747,0.68496433,-0.55440825,0.98723505,-0.93939223,0.00121204,-0.00121224,0.77625275,-0.91401911,0.58577447,-0.56839566,1.81512978,-1.57997500,0.01927878,-0.01533369,2.51937250,-2.10163089
-3.47273637,5.69422556,-5.21964461,0.66781874,-0.55797738,0.92104860,-0.87689676,0.00115389,-0.00115417,0.72755579,-0.86321342,0.55271704,-0.53959363,1.74521942,-1.54058036,0.01898887,-0.01534955,2.42893393,-2.06186024
-3.46673337,5.44227515,-5.05911422,0.65169748,-0.56397875,0.86113183,-0.82234215,0.00110102,-0.00110068,0.68121758,-0.81380727,0.52085885,-0.51253164,1.67808218,-1.50632803,0.01868961,-0.01541793,2.34492399,-2.03426894
-3.46073037,5.20712219,-4.92343225,0.63674193,-0.57235029,0.80689930,-0.77511049,0.00105373,-0.00105231,0.63741285,-0.76614756,0.49034754,-0.48731869,1.61416999,-1.47750661,0.01838346,-0.01553828,2.26724071,-2.01826281
-3.45472736,4.98870805,-4.81183934,0.62307011,-0.58298425,0.75779846,-0.73457879,0.00101222,-0.00100955,0.59625963,-0.72054212,0.46130055,-0.46402834,1.55384059,-1.45428767,0.01807290,-0.01570854,2.19575675,-2.01311240
-3.44872436,4.78682512,-4.72327002,0.61077246,-0.59572326,0.71331671,-0.70012530,0.00097654,-0.00097280,0.55782078,-0.67725295,0.43380554,-0.44269824,1.49735433,-1.43671700,0.01776048,-0.01592515,2.13031760,-2.01795188
-3.44272136,4.60111991,-4.65634929,0.59990821,-0.61035819,0.67298586,-0.67113469,0.00094663,-0.00094241,0.52210700,-0.63649074,0.40792144,-0.42333052,1.44487379,-1.42470940,0.01744869,-0.01618301,2.07073897,-2.03178118
-3.43671836,4.43109778,-4.60939806,0.59050278,-0.62662792,0.63638425,-0.64700237,0.00092230,-0.00091862,0.48908133,-0.59841086,0.38368030,-0.40589297,1.39646612,-1.41804779,0.01713992,-0.01647558,2.01680359,-2.05347233
-3.43071536,4.27612907,-4.58044886,0.58254599,-0.64422127,0.60313675,-0.62713828,0.00090323,-0.00090163,0.45866454,-0.56311087,0.36108940,-0.39032112,1.35210755,-1.41638654,0.01683641,-0.01679498,1.96825761,-2.08178048
-3.42471236,4.13545682,-4.56727247,0.57599136,-0.66278121,0.57291308,-0.61097059,0.00088905,-0.00089155,0.43074145,-0.53062983,0.34013384,-0.37652106,1.31169003,-1.41925933,0.01654013,-0.01713216,1.92480721,-2.11536007
-3.41870935,4.00820626,-4.56741565,0.57075638,-0.68191125,0.54542476,-0.59794945,0.00087927,-0.00088841,0.40516761,-0.50094948,0.32077919,-0.36437302,1.27502950,-1.42609124,0.01625268,-0.01747713,1.88611566,-2.15278595
-3.41270635,3.89339634,-4.57824936,0.56672391,-0.70118394,0.52042117,-0.58755099,0.00087337,-0.00089221,0.38177615,-0.47399708,0.30297427,-0.35373560,1.24187556,-1.43621484,0.01597524,-0.01781919,1.85180165,-2.19257932
-3.40670335,3.78995379,-4.59702623,0.56374468,-0.72015117,0.49768510,-0.57928171,0.00087078,-0.00090285,0.36038468,-0.44965004,0.28665398,-0.34445057,1.21192243,-1.44888959,0.01570846,-0.01814727,1.82143919,-2.23323775
-3.40070035,3.69673011,-4.62094530,0.56164097,-0.73835585,0.47702833,-0.57268308,0.00087095,-0.00092021,0.34080173,-0.42774202,0.27174199,-0.33634793,1.18482072,-1.46332394,0.01545239,-0.01845022,1.79455983,-2.27326830
-3.39469735,3.61252185,-4.64722170,0.56021132,-0.75534470,0.45828744,-0.56733637,0.00087330,-0.00094409,0.32283289,-0.40807032,0.25815351,-0.32925125,1.16019012,-1.47869914,0.01520648,-0.01871714,1.77065749,-2.31122253
-3.38869435,3.53609452,-4.67315823,0.55923645,-0.77068135,0.44132037,-0.56286740,0.00087731,-0.00097428,0.30628630,-0.39040416,0.24579784,-0.32298290,1.13763253,-1.49419379,0.01496954,-0.01893775,1.74919633,-2.34573207
-3.38269135,3.46621009,-4.69621596,0.55848600,-0.78395940,0.42600387,-0.55895105,0.00088252,-0.00101051,0.29097741,-0.37449362,0.23458099,-0.31736915,1.11674564,-1.50900816,0.01473977,-0.01910268,1.72962180,-2.37554305
-3.37668834,3.40165779,-4.71408055,0.55772621,-0.79481478,0.41223201,-0.55531510,0.00088853,-0.00105245,0.27673306,-0.36007875,0.22440810,-0.31224477,1.09713654,-1.52238714,0.01451485,-0.01920377,1.71137460,-2.39954807
-3.37068534,3.34128773,-4.72472125,0.55672809,-0.80293688,0.39991589,-0.55174332,0.00089504,-0.00109976,0.26339479,-0.34689849,0.21518594,-0.30745708,1.07843510,-1.53364088,0.01429202,-0.01923436,1.69390751,-2.41681413
-3.36468234,3.28404619,-4.72644016,0.55527597,-0.80807796,0.38898439,-0.54807728,0.00090187,-0.00115203,0.25082134,-0.33469912,0.20682518,-0.30286927,1.06030691,-1.54216239,0.01406824,-0.01918947,1.67670426,-2.42660521
-3.35867934,3.22901134,-4.71790925,0.55317602,-0.81006034,0.37938592,-0.54421696,0.00090893,-0.00120884,0.23889045,-0.32324179,0.19924263,-0.29836284,1.04246511,-1.54744123,0.01384033,-0.01906596,1.65929965,-2.42839862
-3.35267634,3.17542780,-4.69819390,0.55026437,-0.80878128,0.37109084,-0.54011968,0.00091628,-0.00126968,0.22749989,-0.31230894,0.19236328,-0.29383921,1.02468104,-1.54907306,0.01360521,-0.01886265,1.64130005,-2.42189420
-3.34667334,3.12273814,-4.66676196,0.54641459,-0.80421509,0.36409427,-0.53579754,0.00092411,-0.00133402,0.21656787,-0.30170943,0.18612210,-0.28922036,1.00679285,-1.54676465,0.01336002,-0.01858030,1.62240297,-2.40701611
-3.34067034,3.07060935,-4.62347825,0.54154390,-0.79641262,0.35841891,-0.53131327,0.00093270,-0.00140127,0.20603276,-0.29128210,0.18046555,-0.28444861,0.98871207,-1.54033452,0.01310238,-0.01822163,1.60241452,-2.38390716
-3.33466733,3.01895246,-4.56858541,0.53561800,-0.78549808,0.35411745,-0.52677457,0.00094249,-0.00147076,0.19585235,-0.28089801,0.17535264,-0.27948570,0.97042739,-1.52970935,0.01283054,-0.01779120,1.58126355,-2.35291610
-3.32866433,2.96793354,-4.50267216,0.52865410,-0.77166350,0.35127412,-0.52232718,0.00095400,-0.00154181,0.18600246,-0.27046103,0.17075564,-0.27431107,0.95200553,-1.51491671,0.01254357,-0.01729521,1.55901142,-2.31457844
-3.32266133,2.91797461,-4.42663116,0.52072191,-0.75516099,0.35000505,-0.51814699,0.00096784,-0.00161363,0.17647525,-0.25990717,0.16666010,-0.26891973,0.93358899,-1.49607467,0.01224145,-0.01674138,1.53585632,-2.26959202
-3.31665833,2.86974359,-4.34160892,0.51194249,-0.73629338,0.35045712,-0.51443135,0.00098469,-0.00168544,0.16727711,-0.24920266,0.16306445,-0.26331971,0.91539050,-1.47337917,0.01192515,-0.01613866,1.51213162,-2.21878834
-3.31065533,2.82413272,-4.24895029,0.50248484,-0.71540351,0.35280496,-0.51139022,0.00100528,-0.00175637,0.15842621,-0.23834107,0.15997887,-0.25752941,0.89768431,-1.44708990,0.01159669,-0.01549697,1.48829780,-2.16310119
-3.30465233,2.78222583,-4.15014059,0.49256042,-0.69286284,0.35724605,-0.50923720,0.00103033,-0.00182555,0.14994993,-0.22733960,0.15742364,-0.25157483,0.88079464,-1.41751551,0.01125910,-0.01482694,1.46492798,-2.10353397
-3.29864932,2.74525496,-4.04674807,0.48241567,-0.66905983,0.36399388,-0.50818117,0.00106058,-0.00189211,0.14188208,-0.21623491,0.15542694,-0.24548704,0.86508151,-1.38499914,0.01091636,-0.01413963,1.44268739,-2.04112718
-3.29264632,2.71454808,-3.94036932,0.47232281,-0.64438856,0.37326924,-0.50841860,0.00109670,-0.00195518,0.13426016,-0.20507865,0.15402216,-0.23929989,0.85092459,-1.34990473,0.01057329,-0.01344629,1.42230751,-1.97692744
-3.28664332,2.69146970,-3.83257984,0.46256943,-0.61923801,0.38528987,-0.51012700,0.00113927,-0.00201391,0.12712262,-0.19393306,0.15324486,-0.23304804,0.83870584,-1.31260504,0.01023536,-0.01275807,1.40455588,-1.91195919
-3.28064032,2.67735681,-3.72489154,0.45344709,-0.59398257,0.40025895,-0.51345961,0.00118880,-0.00206754,0.12050624,-0.18286657,0.15312952,-0.22676547,0.82879147,-1.27347142,0.00990854,-0.01208588,1.39020293,-1.84720002
-3.27463732,2.67345315,-3.61871832,0.44523968,-0.56897376,0.41835264,-0.51854155,0.00124564,-0.00211539,0.11444376,-0.17195000,0.15370616,-0.22048441,0.82151417,-1.23286602,0.00959910,-0.01144021,1.37998731,-1.78356032
-3.26863432,2.68084449,-3.51535042,0.43821181,-0.54453367,0.43970746,-0.52546746,0.00130999,-0.00215688,0.10896179,-0.16125304,0.15499712,-0.21423477,0.81715643,-1.19113617,0.00931335,-0.01083100,1.37458128,-1.72186772
-3.26263132,2.70039816,-3.41593737,0.43259800,-0.52094998,0.46440801,-0.53430043,0.00138187,-0.00219161,0.10407906,-0.15084145,0.15701405,-0.20804387,0.81593567,-1.14861103,0.00905751,-0.01026759,1.37455790,-1.66285622
-3.25662831,2.73270966,-3.32147932,0.42859285,-0.49847271,0.49247559,-0.54507233,0.00146112,-0.00221932,0.09980506,-0.14077484,0.15975528,-0.20193662,0.81799179,-1.10560034,0.00883746,-0.00975872,1.38036147,-1.60716006
-3.25062531,2.77805880,-3.23282537,0.42634293,-0.47731258,0.52385846,-0.55778507,0.00154740,-0.00223994,0.09613910,-0.13110511,0.16320378,-0.19593586,0.82337786,-1.06239465,0.00865865,-0.00931251,1.39228276,-1.55531163
-3.24462231,2.83637763,-3.15067793,0.42594043,-0.45764066,0.55842429,-0.57241262,0.00164016,-0.00225360,0.09306988,-0.12187543,0.16732570,-0.19006291,0.83205426,-1.01926702,0.00852595,-0.00893656,1.41044010,-1.50774306
-3.23861931,2.90723178,-3.07560127,0.42741915,-0.43958942,0.59595516,-0.58890351,0.00173868,-0.00226066,0.09057540,-0.11311987,0.17206969,-0.18433818,0.84388651,-0.97647529,0.00844365,-0.00863803,1.43476726,-1.46479051
-3.23261631,2.98981603,-3.00803271,0.43075258,-0.42325454,0.63614576,-0.60718331,0.00184209,-0.00226168,0.08862340,-0.10486345,0.17736689,-0.17878170,0.85864681,-0.93426480,0.00841539,-0.00842376,1.46500873,-1.42670043
-3.22661331,3.08296460,-2.94829484,0.43585454,-0.40869750,0.67860482,-0.62715701,0.00194935,-0.00225742,0.08717208,-0.09712252,0.18313177,-0.17341364,0.87601930,-0.89287098,0.00844430,-0.00830038,1.50072257,-1.39363693
-3.22061031,3.18517573,-2.89660722,0.44258192,-0.39594853,0.72286007,-0.64871083,0.00205935,-0.00224886,0.08617123,-0.08990553,0.18926363,-0.16825451,0.89560860,-0.85252141,0.00853309,-0.00827438,1.54129072,-1.36568949
-3.21460730,3.29464951,-2.85309655,0.45073965,-0.38500971,0.76836656,-0.67171342,0.00217088,-0.00223712,0.08556365,-0.08321387,0.19564874,-0.16332531,0.91695130,-0.81343723,0.00868424,-0.00835230,1.58593625,-1.34288033
-3.20860430,3.40933750,-2.81780434,0.46008747,-0.37585811,0.81451820,-0.69601623,0.00228271,-0.00222349,0.08528669,-0.07704294,0.20216309,-0.15864737,0.93952974,-0.77583356,0.00890020,-0.00854069,1.63374684,-1.32517099
-3.20260130,3.52700198,-2.79069176,0.47034831,-0.36844864,0.86066223,-0.72145314,0.00239363,-0.00220937,0.08527402,-0.07138314,0.20867553,-0.15424198,0.96278765,-0.73991902,0.00918368,-0.00884620,1.68370338,-1.31246778
-3.19659830,3.64528249,-2.77164170,0.48121773,-0.36271670,0.90611594,-0.74783944,0.00250247,-0.00219623,0.08545740,-0.06622090,0.21505120,-0.15012989,0.98614679,-0.70589422,0.00953795,-0.00927551,1.73471255,-1.30462596
-3.19059530,3.76176694,-2.76045825,0.49237425,-0.35858054,0.95018529,-0.77497033,0.00260816,-0.00218556,0.08576849,-0.06153958,0.22115512,-0.14633063,1.00902398,-0.67394962,0.00996709,-0.00983532,1.78564194,-1.30145291
-3.18459230,3.87406451,-2.75686469,0.50348994,-0.35594330,0.99218438,-0.80261927,0.00270977,-0.00217886,0.08614052,-0.05732035,0.22685583,-0.14286177,1.03084796,-0.64426259,0.01047630,-0.01053212,1.83535635,-1.30271023
-3.17858929,3.97987753,-2.76050060,0.51424102,-0.35469483,1.03145540,-0.83053659,0.00280654,-0.00217755,0.08650996,-0.05354286,0.23202884,-0.13973822,1.05107540,-0.61699433,0.01107215,-0.01137209,1.88275378,-1.30811558
-3.17258629,4.07706975,-2.77091945,0.52431796,-0.35471345,1.06738791,-0.85844861,0.00289790,-0.00218292,0.08681786,-0.05018588,0.23655988,-0.13697155,1.06920554,-0.59228656,0.01176278,-0.01236080,1.92679984,-1.31734431
-3.16658329,4.16372841,-2.78758788,0.53343483,-0.35586769,1.09943686,-0.88605783,0.00298353,-0.00219615,0.08701111,-0.04722777,0.24034781,-0.13456948,1.08479310,-0.57025861,0.01255806,-0.01350300,1.96655920,-1.33003181
-3.16058029,4.23821820,-2.80988766,0.54133758,-0.35801815,1.12713867,-0.91304440,0.00306333,-0.00221819,0.08704341,-0.04464689,0.24330705,-0.13253553,1.09745915,-0.55100485,0.01346963,-0.01480222,2.00122319,-1.34577668
-3.15457729,4.29922518,-2.83712127,0.54781091,-0.36101955,1.15012457,-0.93906926,0.00313744,-0.00224978,0.08687604,-0.04242193,0.24536952,-0.13086893,1.10689961,-0.53459292,0.01451083,-0.01626056,2.03013239,-1.36414554
-3.14857429,4.34578952,-2.86852191,0.55268376,-0.36472318,1.16813081,-0.96377901,0.00320625,-0.00229138,0.08647834,-0.04053214,0.24648613,-0.12956475,1.11289139,-0.52106280,0.01569657,-0.01787832,2.05279383,-1.38467938
-3.14257129,4.37732604,-2.90326808,0.55583306,-0.36897958,1.18100528,-0.98681262,0.00327038,-0.00234318,0.08582800,-0.03895760,0.24662756,-0.12861429,1.11529600,-0.51042681,0.01704305,-0.01965373,2.06889212,-1.40690197
-3.13656828,4.39363242,-2.94050271,0.55718587,-0.37364165,1.18871036,-1.00780994,0.00333063,-0.00240508,0.08491112,-0.03767940,0.24578465,-0.12800568,1.11406083,-0.50267072,0.01856731,-0.02158277,2.07829443,-1.43032999
-3.13056528,4.39488485,-2.97935646,0.55671985,-0.37856798,1.19132190,-1.02642154,0.00338798,-0.00247667,0.08372205,-0.03667981,0.24396813,-0.12772468,1.10921803,-0.49775573,0.02028675,-0.02365898,2.08104927,-1.45448495
-3.12456228,4.38162194,-3.01897426,0.55446210,-0.38362637,1.18902442,-1.04231984,0.00344353,-0.00255727,0.08226308,-0.03594243,0.24120793,-0.12775561,1.10088119,-0.49562131,0.02221844,-0.02587341,2.07737940,-1.47890620
-3.11855928,4.35471760,-3.05854407,0.55048652,-0.38869749,1.18210278,-1.05521074,0.00349844,-0.00264590,0.08054394,-0.03545237,0.23755199,-0.12808233,1.08924018,-0.49618885,0.02437839,-0.02821472,2.06766920,-1.50316487
-3.11255628,4.31534419,-3.09732636,0.54490986,-0.39367831,1.17093072,-1.06484532,0.00355392,-0.00274134,0.07858118,-0.03519636,0.23306468,-0.12868925,1.07455405,-0.49936573,0.02678071,-0.03066932,2.05244726,-1.52687774
-3.10655328,4.26492762,-3.13468287,0.53788661,-0.39848533,1.15595676,-1.07103098,0.00361111,-0.00284216,0.07639749,-0.03516286,0.22782487,-0.12956223,1.05714264,-0.50504976,0.02943677,-0.03322168,2.03236481,-1.54972056
-3.10055028,4.20509611,-3.17010305,0.52960297,-0.40305730,1.13768803,-1.07364133,0.00367108,-0.00294676,0.07402088,-0.03534214,0.22192375,-0.13068933,1.03737682,-0.51313372,0.03235430,-0.03585480,2.00817106,-1.57143999
-3.09454727,4.13762458,-3.20322665,0.52027014,-0.40735729,1.11667281,-1.07262428,0.00373473,-0.00305344,0.07148380,-0.03572634,0.21546241,-0.13206144,1.01566794,-0.52350974,0.03553654,-0.03855070,1.98068623,-1.59186347
-3.08854427,4.06437691,-3.23386105,0.51011728,-0.41137398,1.09348240,-1.06800783,0.00380277,-0.00316040,0.06882230,-0.03630942,0.20854935,-0.13367255,0.99245672,-0.53607327,0.03898144,-0.04129110,1.95077358,-1.61090634
-3.08254127,3.98724796,-3.26199226,0.49938415,-0.41512205,1.06869296,-1.05990298,0.00387565,-0.00326590,0.06607507,-0.03708714,0.20129782,-0.13551985,0.96820175,-0.55072658,0.04268108,-0.04405807,1.91931120,-1.62857576
-3.07653827,3.90810770,-3.28778864,0.48831405,-0.41864152,1.04286823,-1.04850379,0.00395352,-0.00336821,0.06328257,-0.03805692,0.19382330,-0.13760356,0.94336830,-0.56738152,0.04662106,-0.04683480,1.88716484,-1.64497099
-3.07053527,3.82874913,-3.31159692,0.47714691,-0.42199610,1.01654353,-1.03408408,0.00403625,-0.00346576,0.06048614,-0.03921764,0.18624098,-0.13992640,0.91841738,-0.58596129,0.05078031,-0.04960627,1.85516253,-1.66027981
-3.06453227,3.75084187,-3.33393020,0.46611306,-0.42527058,0.99021170,-1.01699110,0.00412335,-0.00355715,0.05772712,-0.04056944,0.17866342,-0.14249295,0.89379568,-0.60640144,0.05513095,-0.05235990,1.82407203,-1.67477118
-3.05852926,3.67589289,-3.35544832,0.45542768,-0.42856719,0.96431147,-0.99763623,0.00421404,-0.00364124,0.05504612,-0.04211339,0.17119835,-0.14530874,0.86992646,-0.62864956,0.05963850,-0.05508608,1.79458163,-1.68878401
-3.05252626,3.60521532,-3.37693094,0.44528615,-0.43200119,0.93921842,-0.97648301,0.00430720,-0.00371714,0.05248224,-0.04385109,0.16394686,-0.14837920,0.84720181,-0.65266406,0.06426233,-0.05777856,1.76728503,-1.70271262
