energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.04652326,1.30588513,0.23902755,0.90709877,0.00376303,0.10510152,0.00827983,0.03487948,0.09459283,0.01213809
-3.04052026,1.30389321,0.22764853,0.90783898,0.00362888,0.10749391,0.00865056,0.03537889,0.09330033,0.01221280
-3.03451726,1.30550007,0.21743546,0.91054166,0.00351530,0.11018370,0.00905498,0.03596379,0.09268436,0.01234231
-3.02851426,1.31057079,0.20835978,0.91514406,0.00342279,0.11315386,0.00949470,0.03664037,0.09275502,0.01252359
-3.02251126,1.31902406,0.20039525,0.92161472,0.00335209,0.11639734,0.00997144,0.03741592,0.09353538,0.01275452
-3.01650825,1.33083455,0.19351972,0.92995361,0.00330411,0.11991741,0.01048699,0.03829856,0.09506150,0.01303386
-3.01050525,1.34603051,0.18771621,0.94018938,0.00327997,0.12372751,0.01104300,0.03929668,0.09738166,0.01336137
-3.00450225,1.36468708,0.18297320,0.95237384,0.00328095,0.12785063,0.01164081,0.04041848,0.10055510,0.01373770
-2.99849925,1.38691576,0.17928418,0.96657429,0.00330851,0.13231818,0.01228124,0.04167130,0.10465007,0.01416431
-2.99249625,1.41285098,0.17664653,0.98286413,0.00336418,0.13716846,0.01296438,0.04306101,0.10974137,0.01464338
-2.98649325,1.44263455,0.17505996,1.00131262,0.00344962,0.14244483,0.01368942,0.04459144,0.11590749,0.01517759
-2.98049025,1.47639913,0.17452453,1.02197439,0.00356651,0.14819356,0.01445441,0.04626375,0.12322733,0.01576994
-2.97448724,1.51425176,0.17503840,1.04487958,0.00371655,0.15446153,0.01525619,0.04807604,0.13177669,0.01642351
-2.96848424,1.55625850,0.17659565,1.07002522,0.00390138,0.16129380,0.01609024,0.05002299,0.14162458,0.01714124
-2.96248124,1.60243115,0.17918406,1.09736857,0.00412259,0.16873123,0.01695063,0.05209564,0.15282955,0.01792567
-2.95647824,1.65271677,0.18278323,1.12682284,0.00438161,0.17680815,0.01783009,0.05428143,0.16543602,0.01877872
-2.95047524,1.70699079,0.18736304,1.15825568,0.00467972,0.18555024,0.01872002,0.05656438,0.17947085,0.01970148
-2.94447224,1.76505388,0.19288254,1.19149052,0.00501795,0.19497266,0.01961068,0.05892540,0.19494029,0.02069396
-2.93846923,1.82663287,0.19928943,1.22631078,0.00539704,0.20507853,0.02049141,0.06134286,0.21182727,0.02175500
-2.93246623,1.89138567,0.20652007,1.26246665,0.00581738,0.21585781,0.02135087,0.06379330,0.23008940,0.02288208
-2.92646323,1.95890976,0.21450009,1.29968409,0.00627891,0.22728667,0.02217742,0.06625219,0.24965755,0.02407126
-2.92046023,2.02875388,0.22314549,1.33767549,0.00678106,0.23932733,0.02295941,0.06869493,0.27043536,0.02531710
-2.91445723,2.10043219,0.23236431,1.37615131,0.00732267,0.25192849,0.02368563,0.07109771,0.29229951,0.02661273
-2.90845423,2.17344025,0.24205862,1.41483211,0.00790191,0.26502622,0.02434565,0.07343857,0.31510108,0.02794984
-2.90245123,2.24727191,0.25212690,1.45346014,0.00851617,0.27854554,0.02493027,0.07569827,0.33866783,0.02931883
-2.89644822,2.32143647,0.26246653,1.49181003,0.00916202,0.29240240,0.02543180,0.07786116,0.36280754,0.03070897
-2.89044522,2.39547522,0.27297649,1.52969787,0.00983515,0.30650621,0.02584445,0.07991594,0.38731234,0.03210863
-2.88444222,2.46897675,0.28355989,1.56698832,0.01053033,0.32076278,0.02616455,0.08185618,0.41196390,0.03350551
-2.87843922,2.54159056,0.29412644,1.60359950,0.01124141,0.33507755,0.02639079,0.08368080,0.43653942,0.03488701
-2.87243622,2.61303830,0.30459472,1.63950547,0.01196132,0.34935913,0.02652429,0.08539421,0.46081821,0.03624052
-2.86643322,2.68312268,0.31489401,1.67473645,0.01268219,0.36352283,0.02656874,0.08700636,0.48458861,0.03755382
-2.86043022,2.75173350,0.32496581,1.70937673,0.01339540,0.37749413,0.02653031,0.08853256,0.50765506,0.03881549
-2.85442721,2.81885104,0.33476491,1.74356089,0.01409176,0.39121203,0.02641760,0.08999308,0.52984487,0.04001523
-2.84842421,2.88454656,0.34425997,1.77746833,0.01476168,0.40463186,0.02624146,0.09141261,0.55101458,0.04114427
-2.84242121,2.94898016,0.35343363,1.81131679,0.01539541,0.41772764,0.02601481,0.09281957,0.57105535,0.04219571
-2.83641821,3.01239609,0.36228211,1.84535508,0.01598329,0.43049364,0.02575236,0.09424533,0.58989726,0.04316473
-2.83041521,3.07511554,0.37081441,1.87985551,0.01651602,0.44294520,0.02547035,0.09572321,0.60751212,0.04404889
-2.82441221,3.13752726,0.37905108,1.91510624,0.01698496,0.45511849,0.02518621,0.09728764,0.62391462,0.04484817
-2.81840920,3.20007602,0.38702261,1.95140379,0.01738239,0.46706937,0.02491825,0.09897306,0.63916166,0.04556506
-2.81240620,3.26324925,0.39476757,1.98904592,0.01770180,0.47887121,0.02468538,0.10081299,0.65334974,0.04620444
-2.80640320,3.32756199,0.40233053,2.02832474,0.01793812,0.49061178,0.02450676,0.10283909,0.66661051,0.04677347
-2.80040020,3.39354035,0.40975980,2.06952025,0.01808791,0.50238919,0.02440150,0.10508019,0.67910454,0.04728126
-2.79439720,3.46170394,0.41710520,2.11289403,0.01814953,0.51430728,0.02438844,0.10756150,0.69101354,0.04773855
-2.78839420,3.53254741,0.42441572,2.15868302,0.01812319,0.52647028,0.02448581,0.11030387,0.70253131,0.04815722
-2.78239120,3.60652159,0.43173744,2.20709337,0.01801098,0.53897734,0.02471105,0.11332313,0.71385394,0.04854985
-2.77638819,3.68401470,0.43911146,2.25829407,0.01781683,0.55191690,0.02508052,0.11662958,0.72516947,0.04892912
-2.77038519,3.76533397,0.44657213,2.31241049,0.01754635,0.56536126,0.02560927,0.12022752,0.73664770,0.04930727
-2.76438219,3.85068835,0.45414551,2.36951773,0.01720668,0.57936159,0.02631079,0.12411500,0.74843049,0.04969556
-2.75837919,3.94017277,0.46184810,2.42963394,0.01680623,0.59394356,0.02719677,0.12828355,0.76062311,0.05010372
-2.75237619,4.03375433,0.46968589,2.49271370,0.01635440,0.60910389,0.02827677,0.13271815,0.77328703,0.05053952
-2.74637319,4.13126111,0.47765366,2.55864172,0.01586123,0.62480773,0.02955797,0.13739718,0.78643440,0.05100831
-2.74037019,4.23237388,0.48573461,2.62722711,0.01533708,0.64098729,0.03104479,0.14229251,0.80002473,0.05151281
-2.73436718,4.33662098,0.49390020,2.69819853,0.01479230,0.65754147,0.03273856,0.14736973,0.81396371,0.05205281
-2.72836418,4.44337674,0.50211025,2.77120053,0.01423688,0.67433669,0.03463718,0.15258835,0.82810431,0.05262515
-2.72236118,4.55186346,0.51031320,2.84579122,0.01368013,0.69120879,0.03673472,0.15790222,0.84225020,0.05322367
-2.71635818,4.66115705,0.51844654,2.92144184,0.01313044,0.70796589,0.03902113,0.16325985,0.85616122,0.05383941
-2.71035518,4.77019616,0.52643744,2.99753804,0.01259508,0.72439221,0.04148193,0.16860501,0.86956074,0.05446074
-2.70435218,4.87779482,0.53420344,3.07338331,0.01207996,0.74025253,0.04409798,0.17387727,0.88214449,0.05507377
-2.69834917,4.98265816,0.54165330,3.14820456,0.01158963,0.75529733,0.04684535,0.17901271,0.89359070,0.05566265
-2.69234617,5.08340122,0.54868792,3.22115980,0.01112715,0.76926836,0.04969534,0.18394465,0.90357076,0.05621009
-2.68634317,5.17857025,0.55520154,3.29134799,0.01069419,0.78190447,0.05261460,0.18860461,0.91176036,0.05669785
-2.68034017,5.26666650,0.56108295,3.35782093,0.01029104,0.79294761,0.05556544,0.19292321,0.91785036,0.05710724
-2.67433717,5.34617194,0.56621699,3.41959716,0.00991676,0.80214882,0.05850633,0.19683135,0.92155709,0.05741968
-2.66833417,5.41557672,0.57048629,3.47567755,0.00956935,0.80927411,0.06139255,0.20026135,0.92263172,0.05761725
-2.66233117,5.47340794,0.57377318,3.52506261,0.00924597,0.81411006,0.06417706,0.20314825,0.92086832,0.05768320
-2.65632816,5.51825931,0.57596194,3.56677106,0.00894308,0.81646915,0.06681150,0.20543117,0.91611033,0.05760241
-2.65032516,5.54882142,0.57694123,3.59985973,0.00865675,0.81619451,0.06924734,0.20705468,0.90825533,0.05736189
-2.64432216,5.56391194,0.57660687,3.62344407,0.00838282,0.81316416,0.07143717,0.20797025,0.89725799,0.05695110
-2.63831916,5.56250531,0.57486468,3.63671932,0.00811715,0.80729465,0.07333595,0.20813757,0.88313106,0.05636230
-2.63231616,5.54376128,0.57163358,3.63898165,0.00785580,0.79854379,0.07490241,0.20752587,0.86594464,0.05559079
-2.62631316,5.50705155,0.56684867,3.62964891,0.00759520,0.78691275,0.07610027,0.20611504,0.84582374,0.05463506
-2.62031016,5.45198383,0.56046429,3.60828047,0.00733230,0.77244708,0.07689942,0.20389664,0.82294428,0.05349687
-2.61430715,5.37842245,0.55245694,3.57459543,0.00706466,0.75523693,0.07727697,0.20087465,0.79752796,0.05218125
-2.60830415,5.28650479,0.54282789,3.52848875,0.00679054,0.73541625,0.07721803,0.19706592,0.76983601,0.05069641
-2.60230115,5.17665278,0.53160541,3.47004447,0.00650894,0.71316098,0.07671628,0.19250036,0.74016234,0.04905358
-2.59629815,5.04957863,0.51884650,3.39954554,0.00621959,0.68868641,0.07577428,0.18722081,0.70882628,0.04726676
-2.59029515,4.90628455,0.50463795,3.31747951,0.00592297,0.66224353,0.07440348,0.18128252,0.67616517,0.04535242
-2.58429215,4.74805564,0.48909677,3.22453977,0.00562025,0.63411472,0.07262393,0.17475238,0.64252713,0.04332915
-2.57828914,4.57644616,0.47236973,3.12162172,0.00531320,0.60460868,0.07046371,0.16770775,0.60826423,0.04121726
-2.57228614,4.39325891,0.45463219,3.00981388,0.00500420,0.57405482,0.06795812,0.16023507,0.57372619,0.03903834
-2.56628314,4.20051812,0.43608604,2.89038365,0.00469608,0.54279734,0.06514867,0.15242821,0.53925476,0.03681485
-2.56028014,4.00043636,0.41695686,2.76475806,0.00439210,0.51118901,0.06208187,0.14438660,0.50517892,0.03456962
-2.55427714,3.79537618,0.39749027,2.63449971,0.00409584,0.47958493,0.05880787,0.13621331,0.47181080,0.03232548
-2.54827414,3.58780744,0.37794767,2.50127853,0.00381116,0.44833646,0.05537916,0.12801291,0.43944248,0.03010480
-2.54227114,3.38026147,0.35860135,2.36683998,0.00354209,0.41778533,0.05184911,0.11988953,0.40834347,0.02792915
-2.53626813,3.17528328,0.33972911,2.23297074,0.00329285,0.38825818,0.04827067,0.11194474,0.37875887,0.02581892
-2.53026513,2.97538316,0.32160863,2.10146265,0.00306777,0.36006164,0.04469512,0.10427573,0.35090810,0.02379307
-2.52426213,2.78298894,0.30451159,1.97407615,0.00287124,0.33347796,0.04117098,0.09697354,0.32498402,0.02186887
-2.51825913,2.60040034,0.28869781,1.85250418,0.00270775,0.30876129,0.03774304,0.09012149,0.30115254,0.02006171
-2.51225613,2.42974642,0.27440954,1.73833778,0.00258186,0.28613467,0.03445167,0.08379386,0.27955236,0.01838497
-2.50625313,2.27294748,0.26186600,1.63303416,0.00249818,0.26578765,0.03133219,0.07805479,0.26029501,0.01684997
-2.50025013,2.13168203,0.25125839,1.53788834,0.00246136,0.24787465,0.02841459,0.07295747,0.24346491,0.01546586
-2.49424712,2.00735976,0.24274545,1.45400910,0.00247613,0.23251393,0.02572332,0.06854352,0.22911967,0.01423968
-2.48824412,1.90110106,0.23644979,1.38229969,0.00254722,0.21978716,0.02327735,0.06484270,0.21729037,0.01317639
-2.48224112,1.81372320,0.23245492,1.32344397,0.00267939,0.20973954,0.02109028,0.06187281,0.20798206,0.01227891
-2.47623812,1.74573356,0.23080323,1.27789805,0.00287737,0.20238052,0.01917062,0.05963984,0.20117436,0.01154822
-2.47023512,1.69732962,0.23149493,1.24588746,0.00314581,0.19768489,0.01752224,0.05813831,0.19682224,0.01098349
-2.46423212,1.66840554,0.23448792,1.22740994,0.00348923,0.19559438,0.01614472,0.05735188,0.19485705,0.01058213
-2.45822911,1.65856489,0.23969874,1.22224324,0.00391192,0.19601961,0.01503391,0.05725403,0.19518782,0.01034001
-2.45222611,1.66713892,0.24700439,1.22995775,0.00441785,0.19884246,0.01418238,0.05780895,0.19770288,0.01025148
-2.44622311,1.69320973,0.25624518,1.24993324,0.00501059,0.20391870,0.01357991,0.05897258,0.20227180,0.01030961
-2.44022011,1.73563742,0.26722838,1.28137902,0.00569321,0.21108101,0.01321401,0.06069372,0.20874757,0.01050623
-2.43421711,1.79309055,0.27973261,1.32335683,0.00646813,0.22014222,0.01307029,0.06291520,0.21696921,0.01083212
-2.42821411,1.86407863,0.29351289,1.37480552,0.00733709,0.23089878,0.01313289,0.06557519,0.22676451,0.01127713
-2.42221111,1.94698613,0.30830613,1.43456684,0.00830102,0.24313446,0.01338482,0.06860845,0.23795296,0.01183033
-2.41620810,2.04010655,0.32383693,1.50141131,0.00935998,0.25662413,0.01380826,0.07194763,0.25034882,0.01248013
-2.41020510,2.14167613,0.33982354,1.57406365,0.01051312,0.27113763,0.01438481,0.07552454,0.26376416,0.01321443
-2.40420210,2.24990594,0.35598367,1.65122677,0.01175868,0.28644365,0.01509574,0.07927136,0.27801178,0.01402082
-2.39819910,2.36301189,0.37204022,1.73160400,0.01309397,0.30231350,0.01592216,0.08312175,0.29290796,0.01488665
-2.39219610,2.47924188,0.38772651,1.81391893,0.01451543,0.31852471,0.01684520,0.08701187,0.30827493,0.01579927
-2.38619310,2.59689982,0.40279107,1.89693260,0.01601868,0.33486441,0.01784616,0.09088125,0.32394299,0.01674614
-2.38019010,2.71436600,0.41700175,1.97945799,0.01759862,0.35113236,0.01890666,0.09467360,0.33975226,0.01771502
-2.37418709,2.83011403,0.43014914,2.06037158,0.01924954,0.36714362,0.02000876,0.09833731,0.35555402,0.01869412
-2.36818409,2.94272422,0.44204929,2.13862255,0.02096521,0.38273077,0.02113510,0.10182596,0.37121166,0.01967224
-2.36218109,3.05089383,0.45254562,2.21323952,0.02273907,0.39774570,0.02226904,0.10509857,0.38660133,0.02063895
-2.35617809,3.15344456,0.46151013,2.28333553,0.02456428,0.41206093,0.02339473,0.10811974,0.40161230,0.02158469
-2.35017509,3.24932774,0.46884393,2.34811169,0.02643387,0.42557044,0.02449733,0.11085973,0.41614709,0.02250091
-2.34417209,3.33762799,0.47447725,2.40685992,0.02834083,0.43819014,0.02556306,0.11329435,0.43012156,0.02338017
-2.33816908,3.41756569,0.47836884,2.45896530,0.03027820,0.44985795,0.02657935,0.11540481,0.44346493,0.02421620
-2.33216608,3.48849899,0.48050507,2.50390848,0.03223908,0.46053357,0.02753493,0.11717760,0.45611996,0.02500398
-2.32616308,3.54992558,0.48089865,2.54126841,0.03421665,0.47019800,0.02841998,0.11860425,0.46804312,0.02573976
-2.32016008,3.60148465,0.47958718,2.57072539,0.03620419,0.47885288,0.02922617,0.11968113,0.47920507,0.02642107
-2.31415708,3.64295895,0.47663151,2.59206466,0.03819499,0.48651969,0.02994677,0.12040933,0.48959117,0.02704673
-2.30815408,3.67427688,0.47211401,2.60518012,0.04018230,0.49323892,0.03057670,0.12079448,0.49920215,0.02761677
-2.30215108,3.69551429,0.46613671,2.61007785,0.04215924,0.49906904,0.03111257,0.12084667,0.50805483,0.02813240
-2.29614807,3.70689549,0.45881936,2.60687905,0.04411867,0.50408555,0.03155270,0.12058037,0.51618271,0.02859592
-2.29014507,3.70879280,0.45029743,2.59582171,0.04605306,0.50837979,0.03189709,0.12001436,0.52363643,0.02901059
-2.28414207,3.70172398,0.44071988,2.57726051,0.04795438,0.51205771,0.03214739,0.11917167,0.53048385,0.02938054
-2.27813907,3.68634696,0.43024686,2.55166423,0.04981400,0.51523839,0.03230687,0.11807949,0.53680962,0.02971058
-2.27213607,3.66345108,0.41904714,2.51961047,0.05162249,0.51805232,0.03238025,0.11676900,0.54271420,0.03000607
-2.26613307,3.63394465,0.40729538,2.48177696,0.05336963,0.52063937,0.03237361,0.11527513,0.54831219,0.03027276
-2.26013007,3.59883837,0.39516918,2.43892970,0.05504427,0.52314635,0.03229420,0.11363620,0.55372985,0.03051654
-2.25412706,3.55922485,0.38284595,2.39190776,0.05663432,0.52572423,0.03215027,0.11189349,0.55910198,0.03074331
-2.24812406,3.51625446,0.37049967,2.34160513,0.05812675,0.52852494,0.03195081,0.11009059,0.56456801,0.03095875
-2.24212106,3.47110810,0.35829759,2.28895014,0.05950767,0.53169777,0.03170529,0.10827269,0.57026766,0.03116811
-2.23611806,3.42496790,0.34639699,2.23488317,0.06076238,0.53538556,0.03142342,0.10648572,0.57633609,0.03137609
-2.23011506,3.37898682,0.33494212,2.18033353,0.06187560,0.53972063,0.03111487,0.10477536,0.58289893,0.03158658
-2.22411206,3.33425851,0.32406139,2.12619645,0.06283166,0.54482070,0.03078895,0.10318601,0.59006741,0.03180257
-2.21810905,3.29178864,0.31386504,2.07331119,0.06361478,0.55078500,0.03045437,0.10175969,0.59793381,0.03202604
-2.21210605,3.25246914,0.30444326,2.02244125,0.06420946,0.55769064,0.03011900,0.10053499,0.60656750,0.03225783
-2.20610305,3.21705647,0.29586499,1.97425747,0.06460084,0.56558952,0.02978964,0.09954595,0.61601186,0.03249763
-2.20010005,3.18615483,0.28817735,1.92932472,0.06477516,0.57450602,0.02947187,0.09882118,0.62628228,0.03274399
-2.19409705,3.16020532,0.28140579,1.88809268,0.06472023,0.58443547,0.02916993,0.09838296,0.63736536,0.03299437
-2.18809405,3.13948115,0.27555497,1.85089094,0.06442592,0.59534372,0.02888664,0.09824661,0.64921940,0.03324524
-2.18209105,3.12408920,0.27061026,1.81792840,0.06388467,0.60716782,0.02862347,0.09842002,0.66177623,0.03349222
-2.17608804,3.11397765,0.26653981,1.78929677,0.06309189,0.61981773,0.02838056,0.09890337,0.67494428,0.03373030
-2.17008504,3.10894898,0.26329711,1.76497766,0.06204639,0.63317929,0.02815690,0.09968912,0.68861282,0.03395404
-2.16408204,3.10867765,0.26082381,1.74485276,0.06075072,0.64711805,0.02795049,0.10076224,0.70265699,0.03415783
-2.15807904,3.11273120,0.25905281,1.72871628,0.05921133,0.66148405,0.02775859,0.10210062,0.71694357,0.03433618
-2.15207604,3.12059379,0.25791121,1.71628891,0.05743876,0.67611723,0.02757798,0.10367573,0.73133705,0.03448392
-2.14607304,3.13169062,0.25732328,1.70723257,0.05544755,0.69085318,0.02740522,0.10545343,0.74570571,0.03459654
-2.14007004,3.14541229,0.25721302,1.70116504,0.05325608,0.70552910,0.02723697,0.10739500,0.75992733,0.03467034
-2.13406703,3.16113774,0.25750637,1.69767410,0.05088631,0.71998950,0.02707021,0.10945817,0.77389431,0.03470267
-2.12806403,3.17825490,0.25813295,1.69633038,0.04836333,0.73409154,0.02690248,0.11159835,0.78751783,0.03469206
-2.12206103,3.19617827,0.25902726,1.69669884,0.04571477,0.74770957,0.02673204,0.11376979,0.80073092,0.03463833
-2.11605803,3.21436303,0.26012929,1.69834854,0.04297022,0.76073881,0.02655801,0.11592681,0.81349018,0.03454260
-2.11005503,3.23231536,0.26138471,1.70086065,0.04016047,0.77309787,0.02638040,0.11802489,0.82577617,0.03440724
-2.10405203,3.24959907,0.26274445,1.70383499,0.03731676,0.78473018,0.02620013,0.12002177,0.83759244,0.03423587
-2.09804902,3.26583884,0.26416408,1.70689505,0.03447004,0.79560404,0.02601892,0.12187841,0.84896328,0.03403311
-2.09204602,3.28072055,0.26560277,1.70969208,0.03165019,0.80571166,0.02583919,0.12355976,0.85993043,0.03380447
-2.08604302,3.29398936,0.26702219,1.71190833,0.02888538,0.81506702,0.02566384,0.12503542,0.87054886,0.03355610
-2.08004002,3.30544611,0.26838538,1.71325985,0.02620143,0.82370287,0.02549607,0.12628016,0.88088198,0.03329455
-2.07403702,3.31494296,0.26965572,1.71349924,0.02362132,0.83166704,0.02533914,0.12727427,0.89099666,0.03302647
-2.06803402,3.32237878,0.27079610,1.71241826,0.02116481,0.83901835,0.02519613,0.12800367,0.90095818,0.03275843
-2.06203102,3.32769484,0.27176846,1.70985064,0.01884818,0.84582231,0.02506971,0.12845997,0.91082564,0.03249659
-2.05602801,3.33087129,0.27253361,1.70567501,0.01668410,0.85214689,0.02496196,0.12864038,0.92064789,0.03224655
-2.05002501,3.33192450,0.27305157,1.69981764,0.01468163,0.85805864,0.02487423,0.12854742,0.93046037,0.03201312
-2.04402201,3.33090532,0.27328217,1.69225500,0.01284632,0.86361925,0.02480700,0.12818862,0.94028287,0.03180019
-2.03801901,3.32789802,0.27318613,1.68301553,0.01118043,0.86888278,0.02475984,0.12757608,0.95011832,0.03161066
-2.03201601,3.32301952,0.27272641,1.67218047,0.00968322,0.87389345,0.02473143,0.12672596,0.95995260,0.03144634
-2.02601301,3.31641843,0.27186972,1.65988320,0.00835129,0.87868427,0.02471958,0.12565796,0.96975525,0.03130797
-2.02001001,3.30827328,0.27058823,1.64630668,0.00717898,0.88327621,0.02472134,0.12439469,0.97948086,0.03119523
-2.01400700,3.29878929,0.26886108,1.63167890,0.00615876,0.88767790,0.02473312,0.12296107,0.98907107,0.03110685
-2.00800400,3.28819332,0.26667594,1.61626587,0.00528167,0.89188572,0.02475086,0.12138363,0.99845668,0.03104065
-2.00200100,3.27672639,0.26403012,1.60036231,0.00453768,0.89588420,0.02477016,0.11968987,1.00755990,0.03099366
-1.99599800,3.26463379,0.26093140,1.58428009,0.00391607,0.89964639,0.02478644,0.11790758,1.01629619,0.03096224
-1.98999500,3.25215266,0.25739833,1.56833475,0.00340576,0.90313424,0.02479511,0.11606410,1.02457579,0.03094218
-1.98399200,3.23949750,0.25346001,1.55283061,0.00299558,0.90629885,0.02479165,0.11418564,1.03230458,0.03092884
-1.97798899,3.22684406,0.24915535,1.53804503,0.00267447,0.90908047,0.02477176,0.11229663,1.03938431,0.03091719
-1.97198599,3.21431261,0.24453179,1.52421277,0.00243172,0.91140835,0.02473136,0.11041904,1.04571221,0.03090195
-1.96598299,3.20195153,0.23964349,1.51151117,0.00225708,0.91320045,0.02466668,0.10857178,1.05118014,0.03087761
-1.95997999,3.18972239,0.23454915,1.50004714,0.00214083,0.91436317,0.02457422,0.10677015,1.05567334,0.03083853
-1.95397699,3.17748792,0.22930956,1.48984682,0.00207388,0.91479116,0.02445079,0.10502541,1.05906922,0.03077898
-1.94797399,3.16500375,0.22398494,1.48084861,0.00204777,0.91436755,0.02429342,0.10334441,1.06123629,0.03069317
-1.94197099,3.15191529,0.21863233,1.47290028,0.00205471,0.91296463,0.02409940,0.10172936,1.06203371,0.03057532
-1.93596798,3.13776035,0.21330305,1.46576057,0.00208756,0.91044524,0.02386619,0.10017782,1.06131158,0.03041972
-1.92996498,3.12197801,0.20804048,1.45910541,0.00213978,0.90666504,0.02359147,0.09868272,1.05891233,0.03022080
-1.92396198,3.10392397,0.20287830,1.45253876,0.00220547,0.90147557,0.02327310,0.09723266,1.05467333,0.02997324
-1.91795898,3.08289193,0.19783913,1.44560755,0.00227930,0.89472838,0.02290916,0.09581237,1.04843077,0.02967204
-1.91195598,3.05814051,0.19293390,1.43782041,0.00235652,0.88627996,0.02249801,0.09440325,1.04002480,0.02931270
-1.90595298,3.02892446,0.18816175,1.42866900,0.00243291,0.87599737,0.02203836,0.09298418,1.02930585,0.02889132
-1.89994997,2.99452894,0.18351062,1.41765125,0.00250479,0.86376448,0.02152937,0.09153236,1.01614179,0.02840477
-1.89394697,2.95430514,0.17895848,1.40429520,0.00256902,0.84948845,0.02097073,0.09002433,1.00042563,0.02785082
-1.88794397,2.90770555,0.17447500,1.38818236,0.00262296,0.83310614,0.02036277,0.08843694,0.98208344,0.02722835
-1.88194097,2.85431716,0.17002379,1.36896941,0.00266447,0.81459018,0.01970660,0.08674848,0.96108191,0.02653743
-1.87593797,2.79389076,0.16556490,1.34640721,0.00269192,0.79395432,0.01900410,0.08493968,0.93743529,0.02577942
-1.86993497,2.72636498,0.16105747,1.32035617,0.00270417,0.77125774,0.01825809,0.08299468,0.91121104,0.02495714
-1.86393197,2.65188372,0.15646252,1.29079745,0.00270056,0.74660812,0.01747227,0.08090195,0.88253404,0.02407480
-1.85792896,2.57080629,0.15174558,1.25783928,0.00268088,0.72016317,0.01665128,0.07865498,0.85158895,0.02313812
-1.85192596,2.48370953,0.14687910,1.22171842,0.00264536,0.69213052,0.01580061,0.07625288,0.81862049,0.02215418
-1.84592296,2.39138212,0.14184456,1.18279678,0.00259465,0.66276596,0.01492654,0.07370078,0.78393161,0.02113143
-1.83991996,2.29481122,0.13663406,1.14155348,0.00252975,0.63236998,0.01403606,0.07100997,0.74787952,0.02007947
-1.83391696,2.19516225,0.13125146,1.09857290,0.00245199,0.60128274,0.01313665,0.06819795,0.71086970,0.01900896
-1.82791396,2.09375281,0.12571302,1.05452952,0.00236300,0.56987765,0.01223622,0.06528816,0.67334815,0.01793134
-1.82191096,1.99202198,0.12004736,1.01017023,0.00226463,0.53855383,0.01134287,0.06230961,0.63579212,0.01685865
-1.81590795,1.89149641,0.11429504,0.96629519,0.00215893,0.50772759,0.01046472,0.05929628,0.59869969,0.01580326
-1.80990495,1.79375461,0.10850751,0.92373803,0.00204807,0.47782337,0.00960977,0.05628640,0.56257868,0.01477760
-1.80390195,1.70039091,0.10274572,0.88334635,0.00193433,0.44926433,0.00878572,0.05332165,0.52793514,0.01379392
-1.79789895,1.61298038,0.09707836,0.84596317,0.00182001,0.42246299,0.00799982,0.05044616,0.49526198,0.01286397
-1.79189595,1.53304584,0.09157981,0.81241013,0.00170740,0.39781204,0.00725882,0.04770556,0.46502797,0.01199885
-1.78589295,1.46202780,0.08632795,0.78347266,0.00159877,0.37567574,0.00656881,0.04514595,0.43766752,0.01120871
-1.77988994,1.40125809,0.08140188,0.75988770,0.00149629,0.35638198,0.00593523,0.04281287,0.41357153,0.01050258
-1.77388694,1.35193754,0.07687961,0.74233374,0.00140203,0.34021521,0.00536281,0.04075027,0.39307935,0.00988821
-1.76788394,1.31511767,0.07283587,0.73142335,0.00131795,0.32741038,0.00485562,0.03899956,0.37647223,0.00937189
-1.76188094,1.29168658,0.06934006,0.72769777,0.00124581,0.31814802,0.00441706,0.03759868,0.36396814,0.00895841
-1.75587794,1.28235845,0.06645437,0.73162325,0.00118725,0.31255040,0.00404993,0.03658128,0.35571811,0.00865090
-1.74987494,1.28766638,0.06423211,0.74358869,0.00114369,0.31067890,0.00375648,0.03597592,0.35180398,0.00845087
-1.74387194,1.30795803,0.06271637,0.76390398,0.00111637,0.31253263,0.00353845,0.03580540,0.35223763,0.00835813
-1.73786893,1.34339339,0.06193889,0.79279862,0.00110630,0.31804811,0.00339715,0.03608621,0.35696151,0.00837085
-1.73186593,1.39394425,0.06191926,0.83042005,0.00111428,0.32710023,0.00333351,0.03682802,0.36585032,0.00848556
-1.72586293,1.45939487,0.06266432,0.87683134,0.00114088,0.33950428,0.00334807,0.03803335,0.37871391,0.00869727
-1.71985993,1.53934338,0.06416798,0.93200798,0.00118639,0.35501908,0.00344104,0.03969726,0.39530112,0.00899950
-1.71385693,1.63320391,0.06641113,0.99583360,0.00125087,0.37335109,0.00361223,0.04180730,0.41530444,0.00938446
-1.70785393,1.74020914,0.06936198,1.06809471,0.00133406,0.39415950,0.00386106,0.04434342,0.43836553,0.00984313
-1.70185093,1.85941349,0.07297653,1.14847461,0.00143545,0.41706223,0.00418648,0.04727820,0.46408129,0.01036541
-1.69584792,1.98969716,0.07719935,1.23654692,0.00155418,0.44164259,0.00458688,0.05057704,0.49201047,0.01094035
-1.68984492,2.12977138,0.08196453,1.33176913,0.00168914,0.46745669,0.00506001,0.05419865,0.52168069,0.01155626
-1.68384192,2.27818533,0.08719690,1.43347699,0.00183885,0.49404128,0.00560289,0.05809556,0.55259578,0.01220095
