energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.73686843,0.88340245,-0.88340257,0.00004495,-0.00004495,0.28355644,-0.28355647,0.06366943,-0.06366944,0.06754553,-0.06754554,0.20668249,-0.20668250,0.50709227,-0.50709234,0.01046795,-0.01046795,0.05427427,-0.05427428
-3.73086543,0.86914122,-0.86914134,0.00004632,-0.00004632,0.27962276,-0.27962280,0.06322778,-0.06322778,0.06596263,-0.06596264,0.20408698,-0.20408700,0.49837388,-0.49837395,0.01029891,-0.01029892,0.05336073,-0.05336074
-3.72486243,0.85419546,-0.85419559,0.00004751,-0.00004751,0.27538787,-0.27538791,0.06285202,-0.06285202,0.06430340,-0.06430342,0.20116028,-0.20116030,0.48942752,-0.48942760,0.01011864,-0.01011864,0.05244889,-0.05244890
-3.71885943,0.83843468,-0.83843481,0.00004853,-0.00004853,0.27081477,-0.27081481,0.06250959,-0.06250959,0.06256577,-0.06256579,0.19789099,-0.19789102,0.48016077,-0.48016084,0.00992595,-0.00992595,0.05152366,-0.05152367
-3.71285643,0.82173404,-0.82173418,0.00004935,-0.00004935,0.26586919,-0.26586923,0.06216543,-0.06216543,0.06074953,-0.06074954,0.19427088,-0.19427091,0.47048195,-0.47048203,0.00971970,-0.00971970,0.05056996,-0.05056997
-3.70685343,0.80398163,-0.80398178,0.00004994,-0.00004994,0.26052180,-0.26052184,0.06178365,-0.06178365,0.05885632,-0.05885633,0.19029602,-0.19029605,0.46030511,-0.46030519,0.00949888,-0.00949888,0.04957333,-0.04957334
-3.70085043,0.78508590,-0.78508605,0.00005031,-0.00005031,0.25475054,-0.25475059,0.06132921,-0.06132922,0.05688968,-0.05688969,0.18596815,-0.18596819,0.44955495,-0.44955504,0.00926263,-0.00926263,0.04852063,-0.04852064
-3.69484742,0.76498317,-0.76498334,0.00005043,-0.00005043,0.24854306,-0.24854311,0.06076959,-0.06076960,0.05485504,-0.05485506,0.18129606,-0.18129609,0.43817178,-0.43817188,0.00901035,-0.00901036,0.04740066,-0.04740067
-3.68884442,0.74364499,-0.74364516,0.00005030,-0.00005030,0.24189902,-0.24189908,0.06007630,-0.06007631,0.05275979,-0.05275980,0.17629704,-0.17629708,0.42611629,-0.42611639,0.00874173,-0.00874174,0.04620471,-0.04620472
-3.68284142,0.72108504,-0.72108522,0.00004992,-0.00004992,0.23483247,-0.23483253,0.05922626,-0.05922627,0.05061331,-0.05061332,0.17099844,-0.17099848,0.41337390,-0.41337401,0.00845682,-0.00845682,0.04492710,-0.04492711
-3.67683842,0.69736542,-0.69736561,0.00004928,-0.00004928,0.22737390,-0.22737397,0.05820294,-0.05820295,0.04842708,-0.04842709,0.16543905,-0.16543910,0.39995870,-0.39995881,0.00815608,-0.00815608,0.04356566,-0.04356567
-3.67083542,0.67260198,-0.67260218,0.00004839,-0.00004839,0.21957215,-0.21957221,0.05699729,-0.05699730,0.04621475,-0.04621476,0.15967051,-0.15967055,0.38591667,-0.38591678,0.00784041,-0.00784041,0.04212206,-0.04212207
-3.66483242,0.64696848,-0.64696868,0.00004726,-0.00004726,0.21149584,-0.21149591,0.05560837,-0.05560838,0.04399223,-0.04399224,0.15375842,-0.15375846,0.37132812,-0.37132823,0.00751120,-0.00751120,0.04060205,-0.04060206
-3.65882941,0.62069948,-0.62069968,0.00004591,-0.00004591,0.20323455,-0.20323462,0.05404369,-0.05404370,0.04177777,-0.04177778,0.14778335,-0.14778340,0.35630927,-0.35630939,0.00717031,-0.00717032,0.03901562,-0.03901563
-3.65282641,0.59409161,-0.59409182,0.00004435,-0.00004435,0.19489939,-0.19489946,0.05231930,-0.05231931,0.03959197,-0.03959198,0.14184148,-0.14184153,0.34101284,-0.34101296,0.00682010,-0.00682010,0.03737699,-0.03737701
-3.64682341,0.56750331,-0.56750352,0.00004261,-0.00004261,0.18662310,-0.18662316,0.05045959,-0.05045960,0.03745780,-0.03745781,0.13604492,-0.13604496,0.32562764,-0.32562776,0.00646335,-0.00646335,0.03570451,-0.03570452
-3.64082041,0.54135287,-0.54135307,0.00004071,-0.00004071,0.17855959,-0.17855965,0.04849682,-0.04849684,0.03540053,-0.03540054,0.13052163,-0.13052167,0.31037712,-0.31037724,0.00610330,-0.00610330,0.03402040,-0.03402041
-3.63481741,0.51611478,-0.51611497,0.00003868,-0.00003868,0.17088296,-0.17088302,0.04647049,-0.04647051,0.03344758,-0.03344760,0.12541502,-0.12541505,0.29551699,-0.29551710,0.00574351,-0.00574352,0.03235044,-0.03235045
-3.62881441,0.49231450,-0.49231468,0.00003657,-0.00003657,0.16378584,-0.16378590,0.04442643,-0.04442645,0.03162835,-0.03162836,0.12088294,-0.12088297,0.28133189,-0.28133200,0.00538787,-0.00538788,0.03072351,-0.03072352
-3.62281141,0.47052171,-0.47052187,0.00003440,-0.00003440,0.15747732,-0.15747737,0.04241588,-0.04241589,0.02997390,-0.02997391,0.11709641,-0.11709644,0.26813119,-0.26813129,0.00504047,-0.00504047,0.02917105,-0.02917107
-3.61680840,0.45134199,-0.45134214,0.00003220,-0.00003220,0.15218020,-0.15218024,0.04049431,-0.04049432,0.02851658,-0.02851659,0.11423769,-0.11423771,0.25624406,-0.25624414,0.00470551,-0.00470551,0.02772648,-0.02772649
-3.61080540,0.43540736,-0.43540748,0.00003002,-0.00003002,0.14812778,-0.14812781,0.03872030,-0.03872031,0.02728961,-0.02728962,0.11249800,-0.11249801,0.24601379,-0.24601387,0.00438724,-0.00438724,0.02642449,-0.02642450
-3.60480240,0.42336541,-0.42336550,0.00002789,-0.00002789,0.14556013,-0.14556015,0.03715430,-0.03715431,0.02632650,-0.02632651,0.11207468,-0.11207468,0.23779166,-0.23779172,0.00408984,-0.00408985,0.02530041,-0.02530042
-3.59879940,0.41586741,-0.41586746,0.00002584,-0.00002584,0.14471988,-0.14471988,0.03585740,-0.03585741,0.02566048,-0.02566049,0.11316784,-0.11316783,0.23193016,-0.23193020,0.00381734,-0.00381734,0.02438941,-0.02438941
-3.59279640,0.41355540,-0.41355542,0.00002389,-0.00002389,0.14584750,-0.14584749,0.03489008,-0.03489009,0.02532378,-0.02532378,0.11597661,-0.11597659,0.22877586,-0.22877588,0.00357351,-0.00357351,0.02372576,-0.02372577
-3.58679340,0.41704834,-0.41704831,0.00002208,-0.00002208,0.14917617,-0.14917615,0.03431101,-0.03431101,0.02534689,-0.02534689,0.12069478,-0.12069474,0.22866188,-0.22866188,0.00336180,-0.00336181,0.02334211,-0.02334211
-3.58079040,0.42692740,-0.42692733,0.00002043,-0.00002043,0.15492623,-0.15492619,0.03417581,-0.03417582,0.02575776,-0.02575776,0.12750611,-0.12750605,0.23190009,-0.23190007,0.00318526,-0.00318526,0.02326865,-0.02326865
-3.57478739,0.44372067,-0.44372055,0.00001896,-0.00001896,0.16329923,-0.16329917,0.03453590,-0.03453590,0.02658094,-0.02658093,0.13657915,-0.13657908,0.23877301,-0.23877296,0.00304645,-0.00304645,0.02353241,-0.02353241
-3.56878439,0.46788726,-0.46788709,0.00001768,-0.00001768,0.17447174,-0.17447166,0.03543726,-0.03543726,0.02783669,-0.02783668,0.14806180,-0.14806171,0.24952559,-0.24952552,0.00294740,-0.00294740,0.02415648,-0.02415647
-3.56278139,0.49980120,-0.49980097,0.00001661,-0.00001661,0.18858892,-0.18858882,0.03691932,-0.03691931,0.02954011,-0.02954010,0.16207560,-0.16207550,0.26435699,-0.26435689,0.00288960,-0.00288960,0.02515926,-0.02515925
-3.55677839,0.53973535,-0.53973506,0.00001575,-0.00001575,0.20575803,-0.20575790,0.03901374,-0.03901373,0.03170028,-0.03170026,0.17870993,-0.17870981,0.28341239,-0.28341226,0.00287389,-0.00287389,0.02655377,-0.02655376
-3.55077539,0.58784575,-0.58784541,0.00001509,-0.00001509,0.22604202,-0.22604188,0.04174333,-0.04174332,0.03431939,-0.03431937,0.19801633,-0.19801619,0.30677513,-0.30677497,0.00290049,-0.00290049,0.02834698,-0.02834697
-3.54477239,0.64415697,-0.64415658,0.00001465,-0.00001465,0.24945354,-0.24945337,0.04512093,-0.04512091,0.03739203,-0.03739200,0.22000307,-0.22000291,0.33445938,-0.33445919,0.00296898,-0.00296898,0.03053919,-0.03053918
-3.53876938,0.70854888,-0.70854843,0.00001442,-0.00001442,0.27594931,-0.27594912,0.04914836,-0.04914833,0.04090451,-0.04090448,0.24463024,-0.24463006,0.36640366,-0.36640344,0.00307828,-0.00307828,0.03312350,-0.03312349
-3.53276638,0.78074569,-0.78074519,0.00001438,-0.00001438,0.30542550,-0.30542529,0.05381548,-0.05381545,0.04483444,-0.04483441,0.27180565,-0.27180546,0.40246544,-0.40246519,0.00322668,-0.00322668,0.03608537,-0.03608535
-3.52676338,0.86030786,-0.86030731,0.00001453,-0.00001453,0.33771411,-0.33771389,0.05909941,-0.05909938,0.04915035,-0.04915032,0.30138175,-0.30138154,0.44241731,-0.44241704,0.00341183,-0.00341183,0.03940233,-0.03940231
-3.52076038,0.94662760,-0.94662701,0.00001485,-0.00001485,0.37258079,-0.37258055,0.06496390,-0.06496386,0.05381171,-0.05381167,0.33315386,-0.33315364,0.48594497,-0.48594468,0.00363081,-0.00363081,0.04304381,-0.04304379
-3.51475738,1.03892870,-1.03892808,0.00001533,-0.00001533,0.40972432,-0.40972407,0.07135894,-0.07135890,0.05876905,-0.05876902,0.36685992,-0.36685969,0.53264750,-0.53264718,0.00388014,-0.00388014,0.04697122,-0.04697119
-3.50875438,1.13627125,-1.13627060,0.00001595,-0.00001595,0.44877804,-0.44877777,0.07822077,-0.07822073,0.06396453,-0.06396449,0.40218205,-0.40218181,0.58204011,-0.58203979,0.00415586,-0.00415586,0.05113815,-0.05113813
-3.50275138,1.23756172,-1.23756104,0.00001671,-0.00001671,0.48931328,-0.48931301,0.08547212,-0.08547208,0.06933263,-0.06933259,0.43874993,-0.43874968,0.63355981,-0.63355947,0.00445357,-0.00445357,0.05549091,-0.05549088
-3.49674837,1.34156870,-1.34156801,0.00001758,-0.00001758,0.53084515,-0.53084488,0.09302294,-0.09302289,0.07480134,-0.07480130,0.47614617,-0.47614592,0.68657388,-0.68657353,0.00476854,-0.00476854,0.05996919,-0.05996916
-3.49074537,1.44694441,-1.44694372,0.00001856,-0.00001856,0.57284038,-0.57284010,0.10077152,-0.10077147,0.08029353,-0.08029349,0.51391367,-0.51391342,0.74039152,-0.74039117,0.00509578,-0.00509578,0.06450710,-0.06450707
-3.48474237,1.55225159,-1.55225091,0.00001964,-0.00001964,0.61472737,-0.61472710,0.10860617,-0.10860612,0.08572861,-0.08572856,0.55156477,-0.55156452,0.79427835,-0.79427801,0.00543015,-0.00543014,0.06903436,-0.06903433
-3.47873937,1.65599552,-1.65599486,0.00002082,-0.00002082,0.65590820,-0.65590794,0.11640717,-0.11640712,0.09102445,-0.09102441,0.58859204,-0.58859179,0.84747360,-0.84747327,0.00576643,-0.00576643,0.07347774,-0.07347771
-3.47273637,1.75666013,-1.75665949,0.00002209,-0.00002209,0.69577214,-0.69577189,0.12404934,-0.12404930,0.09609951,-0.09609947,0.62448042,-0.62448019,0.89920959,-0.89920927,0.00609949,-0.00609949,0.07776269,-0.07776267
-3.46673337,1.85274734,-1.85274673,0.00002347,-0.00002347,0.73371043,-0.73371019,0.13140486,-0.13140482,0.10087498,-0.10087494,0.65872029,-0.65872007,0.94873300,-0.94873270,0.00642435,-0.00642434,0.08181515,-0.08181513
-3.46073037,1.94281821,-1.94281765,0.00002496,-0.00002496,0.76913174,-0.76913152,0.13834641,-0.13834637,0.10527705,-0.10527701,0.69082098,-0.69082077,0.99532722,-0.99532693,0.00673629,-0.00673629,0.08556334,-0.08556332
-3.45472736,2.02553449,-2.02553399,0.00002660,-0.00002660,0.80147771,-0.80147752,0.14475055,-0.14475051,0.10923908,-0.10923905,0.72032421,-0.72032402,1.03833494,-1.03833469,0.00703098,-0.00703098,0.08893972,-0.08893970
-3.44872436,2.09969885,-2.09969841,0.00002840,-0.00002840,0.83023802,-0.83023785,0.15050109,-0.15050106,0.11270362,-0.11270360,0.74681704,-0.74681687,1.07718031,-1.07718008,0.00730455,-0.00730455,0.09188278,-0.09188277
-3.44272136,2.16429230,-2.16429193,0.00003042,-0.00003042,0.85496430,-0.85496416,0.15549255,-0.15549252,0.11562425,-0.11562422,0.76994351,-0.76994336,1.11138951,-1.11138931,0.00755364,-0.00755364,0.09433881,-0.09433880
-3.43671836,2.21850711,-2.21850681,0.00003269,-0.00003269,0.87528238,-0.87528228,0.15963327,-0.15963325,0.11796698,-0.11796696,0.78941476,-0.78941464,1.14060912,-1.14060896,0.00777551,-0.00777551,0.09626335,-0.09626335
-3.43071536,2.26177375,-2.26177352,0.00003528,-0.00003528,0.89090229,-0.89090222,0.16284834,-0.16284833,0.11971147,-0.11971146,0.80501699,-0.80501690,1.16462131,-1.16462118,0.00796804,-0.00796804,0.09762257,-0.09762256
-3.42471236,2.29378070,-2.29378055,0.00003825,-0.00003825,0.90162552,-0.90162547,0.16508198,-0.16508197,0.12085162,-0.12085161,0.81661695,-0.81661689,1.18335512,-1.18335503,0.00812976,-0.00812976,0.09839411,-0.09839411
-3.41870935,2.31448610,-2.31448602,0.00004167,-0.00004167,0.90734932,-0.90734931,0.16629941,-0.16629941,0.12139581,-0.12139580,0.82416476,-0.82416472,1.19689340,-1.19689334,0.00825984,-0.00825984,0.09856778,-0.09856779
-3.41270635,2.32412070,-2.32412069,0.00004562,-0.00004562,0.90806790,-0.90806792,0.16648807,-0.16648808,0.12136665,-0.12136664,0.82769383,-0.82769382,1.20547477,-1.20547474,0.00835807,-0.00835807,0.09814574,-0.09814574
-3.40670335,2.32318185,-2.32318190,0.00005019,-0.00005019,0.90387024,-0.90387029,0.16565813,-0.16565813,0.12080022,-0.12080021,0.82731800,-0.82731801,1.20949064,-1.20949064,0.00842483,-0.00842483,0.09714229,-0.09714230
-3.40070035,2.31241871,-2.31241882,0.00005546,-0.00005546,0.89493501,-0.89493509,0.16384223,-0.16384225,0.11974493,-0.11974493,0.82322601,-0.82322604,1.20947709,-1.20947711,0.00846100,-0.00846100,0.09558338,-0.09558339
-3.39469735,2.29280941,-2.29280957,0.00006152,-0.00006152,0.88152255,-0.88152266,0.16109460,-0.16109462,0.11826002,-0.11826003,0.81567348,-0.81567353,1.20610199,-1.20610203,0.00846790,-0.00846790,0.09350562,-0.09350564
-3.38869435,2.26553079,-2.26553100,0.00006846,-0.00006846,0.86396447,-0.86396461,0.15748938,-0.15748940,0.11641368,-0.11641369,0.80497294,-0.80497302,1.20014763,-1.20014768,0.00844723,-0.00844723,0.09095506,-0.09095509
-3.38269135,2.23192236,-2.23192259,0.00007636,-0.00007636,0.84265140,-0.84265155,0.15311840,-0.15311843,0.11428105,-0.11428106,0.79148228,-0.79148237,1.19248964,-1.19248969,0.00840093,-0.00840093,0.08798571,-0.08798573
-3.37668834,2.19344565,-2.19344591,0.00008529,-0.00008529,0.81801930,-0.81801948,0.14808845,-0.14808848,0.11194205,-0.11194206,0.77559208,-0.77559219,1.18407278,-1.18407283,0.00833117,-0.00833117,0.08465777,-0.08465779
-3.37068534,2.15164091,-2.15164118,0.00009532,-0.00009532,0.79053522,-0.79053541,0.14251818,-0.14251822,0.10947925,-0.10947926,0.75771261,-0.75771272,1.17588469,-1.17588474,0.00824017,-0.00824017,0.08103586,-0.08103589
-3.36468234,2.10808262,-2.10808288,0.00010649,-0.00010649,0.76068288,-0.76068308,0.13653473,-0.13653477,0.10697581,-0.10697582,0.73826076,-0.73826088,1.16892843,-1.16892846,0.00813019,-0.00813019,0.07718714,-0.07718717
-3.35867934,2.06433583,-2.06433608,0.00011884,-0.00011884,0.72894882,-0.72894903,0.13027032,-0.13027036,0.10451361,-0.10451362,0.71764771,-0.71764784,1.16419484,-1.16419484,0.00800347,-0.00800348,0.07317944,-0.07317947
-3.35267634,2.02191484,-2.02191508,0.00013237,-0.00013237,0.69580965,-0.69580987,0.12385883,-0.12385887,0.10217166,-0.10217167,0.69626764,-0.69626777,1.16263581,-1.16263579,0.00786213,-0.00786213,0.06907955,-0.06907958
-3.34667334,1.98224573,-1.98224594,0.00014707,-0.00014707,0.66172078,-0.66172101,0.11743263,-0.11743267,0.10002489,-0.10002489,0.67448788,-0.67448801,1.16513939,-1.16513933,0.00770816,-0.00770816,0.06495165,-0.06495168
-3.34067034,1.94663406,-1.94663422,0.00016290,-0.00016290,0.62710708,-0.62710730,0.11111971,-0.11111975,0.09814325,-0.09814324,0.65264094,-0.65264107,1.17250753,-1.17250743,0.00754340,-0.00754340,0.06085593,-0.06085596
-3.33466733,1.91623866,-1.91623879,0.00017979,-0.00017979,0.59235554,-0.59235576,0.10504119,-0.10504122,0.09659136,-0.09659135,0.63101848,-0.63101861,1.18543740,-1.18543726,0.00736953,-0.00736953,0.05684749,-0.05684752
-3.32866433,1.89205238,-1.89205245,0.00019764,-0.00019764,0.55781024,-0.55781047,0.09930931,-0.09930934,0.09542849,-0.09542848,0.60986731,-0.60986744,1.20450672,-1.20450653,0.00718807,-0.00718807,0.05297554,-0.05297556
-3.32266133,1.87488984,-1.87488985,0.00021633,-0.00021633,0.52376941,-0.52376963,0.09402601,-0.09402603,0.09470895,-0.09470893,0.58938758,-0.58938770,1.23016369,-1.23016345,0.00700040,-0.00700040,0.04928281,-0.04928284
-3.31665833,1.86538261,-1.86538256,0.00023570,-0.00023570,0.49048452,-0.49048473,0.08928194,-0.08928196,0.09448291,-0.09448288,0.56973277,-0.56973288,1.26272170,-1.26272141,0.00680780,-0.00680780,0.04580534,-0.04580537
-3.31065533,1.86398121,-1.86398110,0.00025557,-0.00025557,0.45816128,-0.45816149,0.08515607,-0.08515608,0.09479744,-0.09479740,0.55101158,-0.55101169,1.30235897,-1.30235863,0.00661147,-0.00661147,0.04257244,-0.04257246
-3.30465233,1.87096360,-1.87096342,0.00027573,-0.00027573,0.42696209,-0.42696229,0.08171568,-0.08171568,0.09569781,-0.09569776,0.53329127,-0.53329137,1.34912289,-1.34912250,0.00641259,-0.00641259,0.03960689,-0.03960691
-3.29864932,1.88644912,-1.88644888,0.00029597,-0.00029597,0.39700970,-0.39700989,0.07901683,-0.07901683,0.09722885,-0.09722880,0.51660222,-0.51660231,1.40293875,-1.40293831,0.00621231,-0.00621231,0.03692544,-0.03692546
-3.29264632,1.91041709,-1.91041678,0.00031605,-0.00031605,0.36839174,-0.36839192,0.07710509,-0.07710508,0.09943637,-0.09943631,0.50094339,-0.50094348,1.46362243,-1.46362194,0.00601186,-0.00601186,0.03453930,-0.03453931
-3.28664332,1.94272859,-1.94272821,0.00033571,-0.00033571,0.34116568,-0.34116585,0.07601646,-0.07601644,0.10236836,-0.10236828,0.48628832,-0.48628840,1.53089613,-1.53089559,0.00581251,-0.00581251,0.03245484,-0.03245485
-3.28064032,1.98315026,-1.98314981,0.00035471,-0.00035471,0.31536398,-0.31536414,0.07577839,-0.07577836,0.10607598,-0.10607589,0.47259139,-0.47259146,1.60440648,-1.60440590,0.00561565,-0.00561565,0.03067431,-0.03067432
-3.27463732,2.03137869,-2.03137817,0.00037281,-0.00037281,0.29099904,-0.29099919,0.07641080,-0.07641076,0.11061423,-0.11061412,0.45979394,-0.45979401,1.68374389,-1.68374327,0.00542277,-0.00542277,0.02919657,-0.02919658
-3.26863432,2.08706389,-2.08706331,0.00038977,-0.00038977,0.26806782,-0.26806796,0.07792696,-0.07792691,0.11604202,-0.11604189,0.44783010,-0.44783017,1.76846208,-1.76846142,0.00523549,-0.00523549,0.02801782,-0.02801782
-3.26263132,2.14983069,-2.14983004,0.00040538,-0.00040538,0.24655588,-0.24655601,0.08033412,-0.08033406,0.12242172,-0.12242157,0.43663201,-0.43663207,1.85809672,-1.85809602,0.00505554,-0.00505554,0.02713216,-0.02713217
-3.25662831,2.21929656,-2.21929585,0.00041944,-0.00041944,0.22644067,-0.22644079,0.08363392,-0.08363385,0.12981812,-0.12981795,0.42613426,-0.42613431,1.95218193,-1.95218120,0.00488475,-0.00488475,0.02653223,-0.02653223
-3.25062531,2.29508507,-2.29508429,0.00043180,-0.00043180,0.20769417,-0.20769429,0.08782239,-0.08782230,0.13829659,-0.13829639,0.41627743,-0.41627748,2.05026381,-2.05026306,0.00472502,-0.00472503,0.02620955,-0.02620955
-3.24462231,2.37683393,-2.37683309,0.00044234,-0.00044234,0.19028477,-0.19028487,0.09288958,-0.09288948,0.14792058,-0.14792036,0.40701069,-0.40701074,2.15190986,-2.15190907,0.00457830,-0.00457830,0.02615486,-0.02615486
-3.23861931,2.46419722,-2.46419631,0.00045096,-0.00045096,0.17417842,-0.17417852,0.09881889,-0.09881878,0.15874853,-0.15874828,0.39829334,-0.39829339,2.25671371,-2.25671290,0.00444651,-0.00444651,0.02635826,-0.02635826
-3.23261631,2.55684151,-2.55684054,0.00045762,-0.00045762,0.15933925,-0.15933933,0.10558601,-0.10558589,0.17083005,-0.17082977,0.39009532,-0.39009537,2.36429482,-2.36429399,0.00433152,-0.00433152,0.02680927,-0.02680926
-3.22661331,2.65443603,-2.65443499,0.00046233,-0.00046233,0.14572963,-0.14572971,0.11315759,-0.11315746,0.18420173,-0.18420142,0.38239684,-0.38239688,2.47429277,-2.47429191,0.00423507,-0.00423507,0.02749670,-0.02749669
-3.22061031,2.75663748,-2.75663638,0.00046511,-0.00046511,0.13330997,-0.13331004,0.12148977,-0.12148962,0.19888256,-0.19888222,0.37518709,-0.37518713,2.58635655,-2.58635567,0.00415871,-0.00415871,0.02840851,-0.02840850
-3.21460730,2.86307030,-2.86306915,0.00046606,-0.00046606,0.12203817,-0.12203823,0.13052660,-0.13052644,0.21486928,-0.21486892,0.36846228,-0.36846231,2.70012941,-2.70012852,0.00410374,-0.00410374,0.02953152,-0.02953151
-3.20860430,2.97330375,-2.97330254,0.00046527,-0.00046527,0.11186909,-0.11186915,0.14019858,-0.14019840,0.23213182,-0.23213142,0.36222304,-0.36222307,2.81523009,-2.81522918,0.00407112,-0.00407112,0.03085110,-0.03085109
-3.20260130,3.08682722,-3.08682597,0.00046290,-0.00046290,0.10275397,-0.10275401,0.15042134,-0.15042115,0.25060902,-0.25060860,0.35647152,-0.35647155,2.93123178,-2.93123087,0.00406146,-0.00406146,0.03235082,-0.03235081
-3.19659830,3.20302585,-3.20302455,0.00045910,-0.00045910,0.09463992,-0.09463997,0.16109479,-0.16109459,0.27020514,-0.27020469,0.35120821,-0.35120824,3.04764031,-3.04763939,0.00407488,-0.00407488,0.03401214,-0.03401212
-3.19059530,3.32115800,-3.32115668,0.00045405,-0.00045405,0.08746972,-0.08746976,0.17210264,-0.17210243,0.29078712,-0.29078665,0.34642882,-0.34642885,3.16387324,-3.16387232,0.00411105,-0.00411105,0.03581409,-0.03581408
-3.18459230,3.44033703,-3.44033569,0.00044795,-0.00044795,0.08118166,-0.08118169,0.18331262,-0.18331241,0.31218303,-0.31218254,0.34212134,-0.34212137,3.27924170,-3.27924079,0.00416908,-0.00416908,0.03773312,-0.03773310
-3.17858929,3.55951881,-3.55951746,0.00044096,-0.00044096,0.07570981,-0.07570984,0.19457742,-0.19457721,0.33418193,-0.33418143,0.33826348,-0.33826350,3.39293673,-3.39293583,0.00424755,-0.00424755,0.03974291,-0.03974289
-3.17258629,3.67749701,-3.67749567,0.00043328,-0.00043328,0.07098442,-0.07098444,0.20573634,-0.20573613,0.35653523,-0.35653472,0.33482067,-0.33482070,3.50402173,-3.50402085,0.00434447,-0.00434447,0.04181443,-0.04181441
-3.16658329,3.79290730,-3.79290598,0.00042505,-0.00042506,0.06693262,-0.06693264,0.21661783,-0.21661762,0.37895965,-0.37895914,0.33174482,-0.33174484,3.61143241,-3.61143157,0.00445731,-0.00445731,0.04391605,-0.04391603
-3.16058029,3.90424138,-3.90424011,0.00041644,-0.00041644,0.06347932,-0.06347933,0.22704275,-0.22704255,0.40114198,-0.40114148,0.32897375,-0.32897377,3.71398523,-3.71398443,0.00458303,-0.00458303,0.04601386,-0.04601384
-3.15457729,4.00987126,-4.00987005,0.00040754,-0.00040754,0.06054824,-0.06054825,0.23682837,-0.23682817,0.42274538,-0.42274489,0.32643159,-0.32643162,3.81039474,-3.81039399,0.00471813,-0.00471813,0.04807213,-0.04807211
-3.14857429,4.10808346,-4.10808233,0.00039846,-0.00039846,0.05806312,-0.05806312,0.24579294,-0.24579276,0.44341722,-0.44341675,0.32403005,-0.32403007,3.89929994,-3.89929926,0.00485870,-0.00485870,0.05005388,-0.05005386
-3.14257129,4.19712231,-4.19712128,0.00038924,-0.00038924,0.05594891,-0.05594892,0.25376076,-0.25376059,0.46279818,-0.46279774,0.32167045,-0.32167047,3.97929897,-3.97929837,0.00500057,-0.00500056,0.05192164,-0.05192162
-3.13656828,4.27524087,-4.27523996,0.00037994,-0.00037994,0.05413308,-0.05413308,0.26056736,-0.26056721,0.48053237,-0.48053197,0.31924661,-0.31924664,4.04899095,-4.04899044,0.00513932,-0.00513932,0.05363827,-0.05363825
-3.13056528,4.34075742,-4.34075665,0.00037055,-0.00037055,0.05254674,-0.05254674,0.26606491,-0.26606478,0.49627802,-0.49627766,0.31664832,-0.31664835,4.10702338,-4.10702297,0.00527052,-0.00527052,0.05516791,-0.05516790
-3.12456228,4.39211515,-4.39211454,0.00036105,-0.00036105,0.05112579,-0.05112580,0.27012720,-0.27012709,0.50971840,-0.50971808,0.31376528,-0.31376531,4.15214288,-4.15214259,0.00538973,-0.00538973,0.05647697,-0.05647696
-3.11855928,4.42794212,-4.42794169,0.00035142,-0.00035143,0.04981192,-0.04981192,0.27265441,-0.27265433,0.52057246,-0.52057220,0.31049133,-0.31049137,4.18324689,-4.18324671,0.00549273,-0.00549273,0.05753507,-0.05753506
-3.11255628,4.44710872,-4.44710847,0.00034162,-0.00034162,0.04855332,-0.04855333,0.27357708,-0.27357703,0.52860480,-0.52860460,0.30672874,-0.30672879,4.19943360,-4.19943356,0.00557560,-0.00557560,0.05831604,-0.05831604
-3.10655328,4.44877952,-4.44877946,0.00033158,-0.00033158,0.04730542,-0.04730542,0.27285934,-0.27285930,0.53363446,-0.53363432,0.30239235,-0.30239240,4.20004760,-4.20004769,0.00563485,-0.00563485,0.05879880,-0.05879880
-3.10055028,4.43245689,-4.43245703,0.00032125,-0.00032125,0.04603117,-0.04603117,0.27050113,-0.27050113,0.53554221,-0.53554213,0.29741331,-0.29741336,4.18471848,-4.18471871,0.00566753,-0.00566753,0.05896807,-0.05896807
-3.09454727,4.39801399,-4.39801432,0.00031060,-0.00031060,0.04470132,-0.04470132,0.26653946,-0.26653948,0.53427598,-0.53427596,0.29174225,-0.29174231,4.15339037,-4.15339073,0.00567135,-0.00567135,0.05881507,-0.05881507
-3.08854427,4.34571509,-4.34571562,0.00029958,-0.00029958,0.04329435,-0.04329435,0.26104842,-0.26104846,0.52985425,-0.52985429,0.28535182,-0.28535189,4.10634034,-4.10634083,0.00564471,-0.00564471,0.05833789,-0.05833790
-3.08254127,4.27622219,-4.27622289,0.00028817,-0.00028817,0.04179625,-0.04179626,0.25413828,-0.25413835,0.52236718,-0.52236728,0.27823823,-0.27823831,4.04418465,-4.04418526,0.00558678,-0.00558678,0.05754176,-0.05754178
-3.07653827,4.19058713,-4.19058801,0.00027639,-0.00027639,0.04020010,-0.04020011,0.24595351,-0.24595360,0.51197555,-0.51197571,0.27042196,-0.27042204,3.96787192,-3.96787265,0.00549752,-0.00549752,0.05643910,-0.05643911
