energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Fe_p_up,Fe_d_up,S_s_up,S_p_up
-3.38269135,4.73248954,0.12892009,0.67137804,1.39527790,0.32031344,0.96170804,0.72606451,0.09661782,2.10154111
-3.37668834,4.72050678,0.12385694,0.66757457,1.38539810,0.31812519,0.97103974,0.70195593,0.10353709,2.12454475
-3.37068534,4.71979755,0.11932746,0.66396958,1.37653069,0.31617028,0.98330280,0.68099890,0.11082079,2.15353840
-3.36468234,4.73007640,0.11542362,0.66062455,1.36896286,0.31447865,0.99838621,0.66310462,0.11843089,2.18810607
-3.35867934,4.75075851,0.11221522,0.65757885,1.36291890,0.31306401,1.01613001,0.64810917,0.12631945,2.22771549
-3.35267634,4.78100296,0.10974850,0.65485188,1.35856036,0.31192484,1.03633601,0.63578704,0.13442880,2.27174354
-3.34667334,4.81975788,0.10804546,0.65244555,1.35598724,0.31104578,1.05877756,0.62586508,0.14269211,2.31950088
-3.34067034,4.86580489,0.10710397,0.65034655,1.35523984,0.31039925,1.08320801,0.61803634,0.15103406,2.37025444
-3.33466733,4.91780104,0.10689857,0.64852846,1.35630079,0.30994717,1.10936723,0.61197336,0.15937199,2.42324695
-3.32866433,4.97431659,0.10738196,0.64695340,1.35909716,0.30964271,1.13698596,0.60734042,0.16761719,2.47771288
-3.32266133,5.03386817,0.10848712,0.64557319,1.36350232,0.30943201,1.16578797,0.60380448,0.17567656,2.53289063
-3.31665833,5.09494686,0.11012995,0.64433007,1.36933786,0.30925586,1.19549020,0.60104472,0.18345441,2.58803133
-3.31065533,5.15604175,0.11221232,0.64315702,1.37637550,0.30905127,1.22580127,0.59876056,0.19085456,2.64240445
-3.30465233,5.21565980,0.11462555,0.64197781,1.38433938,0.30875301,1.25641880,0.59667810,0.19778252,2.69530124
-3.29864932,5.27234307,0.11725403,0.64070707,1.39290913,0.30829510,1.28702642,0.59455517,0.20414783,2.74603682
-3.29264632,5.32468471,0.11997902,0.63925045,1.40172390,0.30761226,1.31729099,0.59218510,0.20986633,2.79395191
-3.28664332,5.37134481,0.12268245,0.63750521,1.41038790,0.30664144,1.34686091,0.58939919,0.21486249,2.83841516
-3.28064032,5.41106731,0.12525056,0.63536138,1.41847757,0.30532331,1.37536610,0.58606822,0.21907148,2.87882691
-3.27463732,5.44269866,0.12757737,0.63270351,1.42555056,0.30360385,1.40242032,0.58210300,0.22244113,2.91462503
-3.26863432,5.46520851,0.12956781,0.62941334,1.43115655,0.30143595,1.42762606,0.57745403,0.22493346,2.94529310
-3.26263132,5.47771230,0.13114036,0.62537309,1.43484964,0.29878098,1.45058228,0.57211051,0.22652592,2.97037110
-3.25662831,5.47949519,0.13222923,0.62046947,1.43620203,0.29561032,1.47089486,0.56609852,0.22721212,2.98946817
-3.25062531,5.47003604,0.13278596,0.61459819,1.43481847,0.29190673,1.48818940,0.55947870,0.22700204,3.00227690
-3.24462231,5.44903031,0.13278031,0.60766875,1.43035080,0.28766555,1.50212595,0.55234313,0.22592176,3.00858831
-3.23861931,5.41640993,0.13220064,0.59960917,1.42251188,0.28289548,1.51241477,0.54481171,0.22401257,3.00830649
-3.23261631,5.37235864,0.13105347,0.59037053,1.41108813,0.27761913,1.51883223,0.53702796,0.22132959,3.00146167
-3.22661331,5.31732095,0.12936250,0.57993073,1.39594993,0.27187293,1.52123606,0.52915431,0.21793992,2.98822056
-3.22061031,5.25200344,0.12716707,0.56829750,1.37705927,0.26570668,1.51957862,0.52136699,0.21392032,2.96889300
-3.21460730,5.17736736,0.12452003,0.55551018,1.35447399,0.25918245,1.51391756,0.51385062,0.20935462,2.94393388
-3.20860430,5.09461185,0.12148526,0.54164022,1.32834840,0.25237300,1.50442282,0.50679270,0.20433089,2.91393982
-3.20260130,5.00514792,0.11813486,0.52679025,1.29892994,0.24535974,1.49137939,0.50037808,0.19893854,2.87964014
-3.19659830,4.91056380,0.11454609,0.51109178,1.26655209,0.23823017,1.47518547,0.49478371,0.19326545,2.84188235
-3.19059530,4.81258276,0.11079841,0.49470155,1.23162379,0.23107511,1.45634572,0.49017379,0.18739530,2.80161239
-3.18459230,4.71301514,0.10697035,0.47779675,1.19461577,0.22398570,1.43545987,0.48669557,0.18140520,2.75985032
-3.17858929,4.61370672,0.10313678,0.46056935,1.15604454,0.21705035,1.41320687,0.48447584,0.17536377,2.71766266
-3.17258629,4.51648576,0.09936636,0.44321988,1.11645490,0.21035186,1.39032541,0.48361847,0.16932961,2.67613233
-3.16658329,4.42311120,0.09571939,0.42595095,1.07640172,0.20396478,1.36759138,0.48420280,0.16335051,2.63632782
-3.16058029,4.33522454,0.09224619,0.40896098,1.03643207,0.19795314,1.34579347,0.48628317,0.15746308,2.59927278
-3.15457729,4.25430748,0.08898591,0.39243841,0.99706854,0.19236883,1.32570779,0.48988943,0.15169309,2.56591746
-3.14857429,4.18164741,0.08596600,0.37655671,0.95879451,0.18725055,1.30807265,0.49502833,0.14605632,2.53711333
-3.14257129,4.11831194,0.08320215,0.36147055,0.92204219,0.18262344,1.29356462,0.50168577,0.14055983,2.51359178
-3.13656828,4.06513364,0.08069881,0.34731322,0.88718378,0.17849947,1.28277678,0.50982964,0.13520377,2.49594770
-3.13056528,4.02270489,0.07845017,0.33419547,0.85452621,0.17487851,1.27620004,0.51941310,0.12998329,2.48462848
-3.12456228,3.99138290,0.07644162,0.32220573,0.82430948,0.17175002,1.27420812,0.53037804,0.12489071,2.47992859
-3.11855928,3.97130384,0.07465152,0.31141167,0.79670844,0.16909526,1.27704684,0.54265853,0.11991771,2.48198960
-3.11255628,3.96240468,0.07305315,0.30186295,0.77183786,0.16688996,1.28482786,0.55618405,0.11505730,2.49080530
-3.10655328,3.96445125,0.07161695,0.29359485,0.74976011,0.16510714,1.29752691,0.57088226,0.11030570,2.50623121
-3.10055028,3.97707021,0.07031268,0.28663254,0.73049492,0.16372005,1.31498655,0.58668125,0.10566376,2.52799788
-3.09454727,3.99978307,0.06911155,0.28099561,0.71403056,0.16270501,1.33692303,0.60351105,0.10113805,2.55572683
-3.08854427,4.03204003,0.06798818,0.27670252,0.70033552,0.16204396,1.36293686,0.62130447,0.09674142,2.58894839
-3.08254127,4.07325160,0.06692236,0.27377468,0.68937002,0.16172653,1.39252647,0.63999710,0.09249317,2.62712030
-3.07653827,4.12281632,0.06590043,0.27223973,0.68109660,0.16175162,1.42510445,0.65952666,0.08841859,2.66964631
-3.07053527,4.18014314,0.06491635,0.27213382,0.67548919,0.16212830,1.46001552,0.67983162,0.08454820,2.71589381
-3.06453227,4.24466739,0.06397234,0.27350272,0.67254005,0.16287590,1.49655564,0.70084932,0.08091649,2.76520998
-3.05852926,4.31585984,0.06307915,0.27640158,0.67226422,0.16402352,1.53399152,0.72251362,0.07756038,2.81693574
-3.05252626,4.39322867,0.06225589,0.28089335,0.67470137,0.16560866,1.57157988,0.74475227,0.07451749,2.87041734
-3.04652326,4.47631464,0.06152957,0.28704586,0.67991481,0.16767532,1.60858590,0.76748424,0.07182420,2.92501525
-3.04052026,4.56468024,0.06093417,0.29492776,0.68798791,0.17027143,1.64430022,0.79061699,0.06951376,2.98011038
-3.03451726,4.65789392,0.06050959,0.30460353,0.69901805,0.17344600,1.67805422,0.81404403,0.06761444,3.03510779
-3.02851426,4.75551056,0.06030027,0.31612780,0.71310856,0.17724583,1.70923316,0.83764278,0.06614788,3.08943810
-3.02251126,4.85705002,0.06035364,0.32953925,0.73035911,0.18171224,1.73728688,0.86127301,0.06512763,3.14255694
-3.01650825,4.96197506,0.06071855,0.34485465,0.75085489,0.18687775,1.76173807,0.88477583,0.06455808,3.19394301
-3.01050525,5.06967050,0.06144356,0.36206312,0.77465551,0.19276311,1.78218787,0.90797342,0.06443371,3.24309501
-3.00450225,5.17942500,0.06257529,0.38112113,0.80178380,0.19937453,1.79831902,0.93066961,0.06473872,3.28952817
-2.99849925,5.29041696,0.06415676,0.40194853,0.83221538,0.20670160,1.80989648,0.95265119,0.06544712,3.33277071
-2.99249625,5.40170552,0.06622588,0.42442577,0.86586933,0.21471562,1.81676592,0.97369017,0.06652312,3.37236074
-2.98649325,5.51222745,0.06881400,0.44839265,0.90260050,0.22336878,1.81885008,0.99354681,0.06792202,3.40784397
-2.98049025,5.62080070,0.07194463,0.47364865,0.94219381,0.23259389,1.81614344,1.01197340,0.06959129,3.43877254
-2.97448724,5.72613432,0.07563231,0.49995482,0.98436088,0.24230500,1.80870551,1.02871875,0.07147201,3.46470516
-2.96848424,5.82684500,0.07988164,0.52703739,1.02873905,0.25239856,1.79665290,1.04353315,0.07350053,3.48520870
-2.96248124,5.92147938,0.08468657,0.55459283,1.07489314,0.26275536,1.78015081,1.05617380,0.07561021,3.49986127
-2.95647824,6.00854164,0.09002983,0.58229432,1.12231978,0.27324294,1.75940399,1.06641039,0.07773330,3.50825670
-2.95047524,6.08652521,0.09588272,0.60979926,1.17045430,0.28371857,1.73464775,1.07403071,0.07980283,3.51001029
-2.94447224,6.15394757,0.10220504,0.63675779,1.21868008,0.29403254,1.70613916,1.07884617,0.08175437,3.50476570
-2.93846923,6.20938697,0.10894542,0.66282171,1.26634014,0.30403180,1.67414891,1.08069690,0.08352773,3.49220266
-2.93246623,6.25151968,0.11604192,0.68765383,1.31275061,0.31356367,1.63895402,1.07945644,0.08506853,3.47204532
-2.92646323,6.27915674,0.12342294,0.71093707,1.35721591,0.32247967,1.60083157,1.07503569,0.08632943,3.44407095
-2.92046023,6.29127898,0.13100849,0.73238335,1.39904501,0.33063923,1.56005376,1.06738623,0.08727122,3.40811871
-2.91445723,6.28706929,0.13871178,0.75174161,1.43756851,0.33791326,1.51688437,1.05650277,0.08786363,3.36409830
-2.90845423,6.26594123,0.14644110,0.76880504,1.47215599,0.34418750,1.47157657,1.04242479,0.08808580,3.31199817
-2.90245123,6.22756319,0.15410199,0.78341694,1.50223304,0.34936544,1.42437230,1.02523732,0.08792660,3.25189311
-2.89644822,6.17187753,0.16159954,0.79547530,1.52729750,0.35337092,1.37550288,1.00507086,0.08738454,3.18395099
-2.89044522,6.09911401,0.16884086,0.80493576,1.54693432,0.35615018,1.32519090,0.98210067,0.08646755,3.10843842
-2.88444222,6.00979732,0.17573756,0.81181290,1.56082845,0.35767340,1.27365307,0.95654517,0.08519249,3.02572503
-2.87843922,5.90474823,0.18220820,0.81617987,1.56877537,0.35793568,1.22110377,0.92866385,0.08358447,2.93628630
-2.87243622,5.78507827,0.18818045,0.81816629,1.57068862,0.35695734,1.16775904,0.89875452,0.08167606,2.84070451
-2.86643322,5.65217786,0.19359302,0.81795446,1.56660418,0.35478366,1.11384063,0.86715010,0.07950628,2.73966769
-2.86043022,5.50769793,0.19839726,0.81577421,1.55668115,0.35148397,1.05957970,0.83421486,0.07711961,2.63396635
-2.85442721,5.35352517,0.20255818,0.81189620,1.54119893,0.34715005,1.00522000,0.80034029,0.07456484,2.52448762
-2.84842421,5.19175133,0.20605498,0.80662430,1.52055057,0.34189404,0.95102010,0.76594042,0.07189394,2.41220689
-2.84242121,5.02463690,0.20888111,0.80028702,1.49523267,0.33584571,0.89725440,0.73144679,0.06916091,2.29817663
-2.83641821,4.85456995,0.21104369,0.79322837,1.46583200,0.32914936,0.84421286,0.69730290,0.06642060,2.18351245
-2.83041521,4.68402078,0.21256241,0.78579857,1.43300940,0.32196022,0.79219929,0.66395818,0.06372765,2.06937655
-2.82441221,4.51549351,0.21346807,0.77834478,1.39748139,0.31444066,0.74152811,0.63186154,0.06113533,1.95695860
-2.81840920,4.35147545,0.21380071,0.77120224,1.36000025,0.30675618,0.69251976,0.60145437,0.05869455,1.84745444
-2.81240620,4.19438563,0.21360743,0.76468606,1.32133329,0.29907134,0.64549490,0.57316319,0.05645292,1.74204301
-2.80640320,4.04652356,0.21294023,0.75908399,1.28224204,0.29154580,0.60076752,0.54739188,0.05445380,1.64186203
-2.80040020,3.91001962,0.21185371,0.75465022,1.24346204,0.28433051,0.55863741,0.52451369,0.05273552,1.54798302
-2.79439720,3.78678817,0.21040291,0.75160044,1.20568412,0.27756416,0.51938220,0.50486308,0.05133061,1.46138640
-2.78839420,3.67848462,0.20864145,0.75010819,1.16953744,0.27137010,0.48324932,0.48872765,0.05026520,1.38293737
-2.78239120,3.58646754,0.20661982,0.75030245,1.13557518,0.26585365,0.45044837,0.47634028,0.04955847,1.31336342
-2.77638819,3.51176667,0.20438416,0.75226650,1.10426293,0.26109996,0.42114408,0.46787185,0.04922220,1.25323419
-2.77038519,3.45505783,0.20197528,0.75603783,1.07597018,0.25717239,0.39545032,0.46342469,0.04926050,1.20294440
-2.76438219,3.41664510,0.19942819,0.76160903,1.05096492,0.25411153,0.37342528,0.46302710,0.04966962,1.16270063
-2.75837919,3.39645116,0.19677186,0.76892948,1.02941147,0.25193475,0.35506824,0.46662923,0.05043795,1.13251246
-2.75237619,3.39401583,0.19402934,0.77790770,1.01137120,0.25063633,0.34031787,0.47410064,0.05154613,1.11218850
-2.74637319,3.40850338,0.19121817,0.78841417,0.99680616,0.25018811,0.32905237,0.48522970,0.05296738,1.10133771
-2.74037019,3.43871844,0.18835083,0.80028463,0.98558514,0.25054074,0.32109127,0.49972513,0.05466795,1.09937614
-2.73436718,3.48313078,0.18543546,0.81332366,0.97749202,0.25162528,0.31619902,0.51721985,0.05660781,1.10553919
-2.72836418,3.53990850,0.18247653,0.82730865,0.97223594,0.25335537,0.31409022,0.53727716,0.05874145,1.11889924
-2.72236118,3.60695948,0.17947552,0.84199414,0.96946309,0.25562968,0.31443626,0.55939925,0.06101891,1.13838829
-2.71635818,3.68198039,0.17643160,0.85711648,0.96876961,0.25833485,0.31687329,0.58303808,0.06338692,1.16282520
-2.71035518,3.76251251,0.17334217,0.87239908,0.96971547,0.26134858,0.32101120,0.60760818,0.06579020,1.19094667
-2.70435218,3.84600310,0.17020346,0.88755807,0.97183883,0.26454309,0.32644337,0.63250132,0.06817283,1.22144121
-2.69834917,3.92987119,0.16701090,0.90230858,0.97467069,0.26778869,0.33275686,0.65710241,0.07047975,1.25298495
-2.69234617,4.01157577,0.16375960,0.91637147,0.97774940,0.27095746,0.33954271,0.68080626,0.07265818,1.28427829
-2.68634317,4.08868462,0.16044468,0.92948052,0.98063472,0.27392693,0.34640607,0.70303455,0.07465912,1.31408193
-2.68034017,4.15894143,0.15706164,0.94138982,0.98292111,0.27658364,0.35297586,0.72325238,0.07643867,1.34125120
-2.67433717,4.22032893,0.15360673,0.95188122,0.98424980,0.27882653,0.35891348,0.74098375,0.07795927,1.36476727
-2.66833417,4.27112540,0.15007731,0.96077144,0.98431935,0.28056994,0.36392057,0.75582532,0.07919078,1.38376415
-2.66233117,4.30995244,0.14647224,0.96791849,0.98289426,0.28174611,0.36774533,0.76745782,0.08011123,1.39755037
-2.65632816,4.33581162,0.14279227,0.97322707,0.97981138,0.28230720,0.37018733,0.77565466,0.08070742,1.40562447
-2.65032516,4.34810822,0.13904036,0.97665245,0.97498372,0.28222650,0.37110067,0.78028727,0.08097511,1.40768380
-2.64432216,4.34666085,0.13522199,0.97820260,0.96840163,0.28149900,0.37039536,0.78132694,0.08091899,1.40362618
-2.63831916,4.33169596,0.13134543,0.97793820,0.96013103,0.28014100,0.36803693,0.77884307,0.08055230,1.39354443
-2.63231616,4.30382754,0.12742178,0.97597033,0.95030885,0.27818906,0.36404436,0.77299793,0.07989611,1.37771419
-2.62631316,4.26402229,0.12346504,0.97245591,0.93913579,0.27569802,0.35848643,0.76403814,0.07897843,1.35657555
-2.62031016,4.21355210,0.11949183,0.96759083,0.92686665,0.27273834,0.35147663,0.75228324,0.07783297,1.33070943
-2.61430715,4.15393564,0.11552116,0.96160109,0.91379860,0.26939290,0.34316698,0.73811208,0.07649784,1.30080987
-2.60830415,4.08687189,0.11157385,0.95473237,0.90025797,0.26575321,0.33374093,0.72194746,0.07501405,1.26765350
-2.60230115,4.01416878,0.10767200,0.94723842,0.88658618,0.26191544,0.32340565,0.70423994,0.07342398,1.23206776
-2.59629815,3.93767025,0.10383816,0.93936896,0.87312533,0.25797633,0.31238415,0.68545139,0.07176991,1.19489910
-2.59029515,3.85918526,0.10009464,0.93135772,0.86020434,0.25402919,0.30090736,0.66603929,0.07009258,1.15698267
-2.58429215,3.78042198,0.09646266,0.92341129,0.84812607,0.25016026,0.28920663,0.64644211,0.06842990,1.11911481
-2.57828914,3.70293018,0.09296160,0.91569939,0.83715612,0.24644550,0.27750679,0.62706670,0.06681585,1.08202921
-2.57228614,3.62805417,0.08960833,0.90834715,0.82751385,0.24294803,0.26602002,0.60827787,0.06527963,1.04637768
-2.56628314,3.55689805,0.08641670,0.90142975,0.81936576,0.23971630,0.25494078,0.59039059,0.06384501,1.01271599
-2.56028014,3.49030428,0.08339716,0.89496982,0.81282163,0.23678303,0.24444175,0.57366499,0.06252996,0.98149491
-2.55427714,3.42884562,0.08055658,0.88893754,0.80793330,0.23416499,0.23467090,0.55830395,0.06134652,0.95305646
-2.54827414,3.37283002,0.07789829,0.88325361,0.80469599,0.23186346,0.22574976,0.54445338,0.06030092,0.92763495
-2.54227114,3.32231688,0.07542231,0.87779456,0.80305200,0.22986544,0.21777263,0.53220456,0.05939387,0.90536216
-2.53626813,3.27714305,0.07312569,0.87240027,0.80289609,0.22814537,0.21080682,0.52159846,0.05862109,0.88627602
-2.53026513,3.23695599,0.07100306,0.86688307,0.80408247,0.22666728,0.20489372,0.51263139,0.05797383,0.87033166
-2.52426213,3.20125177,0.06904721,0.86103785,0.80643243,0.22538717,0.20005040,0.50526148,0.05743967,0.85741428
-2.51825913,3.16941514,0.06724969,0.85465264,0.80974251,0.22425549,0.19627193,0.49941561,0.05700314,0.84735260
-2.51225613,3.14075929,0.06560147,0.84751890,0.81379234,0.22321957,0.19353382,0.49499638,0.05664658,0.83993225
-2.50625313,3.11456330,0.06409343,0.83944119,0.81835205,0.22222587,0.19179492,0.49188860,0.05635075,0.83490851
-2.50025013,3.09010537,0.06271684,0.83024554,0.82318871,0.22122189,0.19100023,0.48996522,0.05609559,0.83201774
-2.49424712,3.06669101,0.06146360,0.81978635,0.82807179,0.22015779,0.19108395,0.48909250,0.05586077,0.83098736
-2.48824412,3.04367537,0.06032646,0.80795149,0.83277743,0.21898758,0.19197243,0.48913433,0.05562626,0.83154425
-2.48224112,3.02047998,0.05929895,0.79466553,0.83709173,0.21766998,0.19358713,0.48995585,0.05537279,0.83342166
-2.47623812,2.99660425,0.05837529,0.77989129,0.84081304,0.21616888,0.19584769,0.49142645,0.05508226,0.83636488
-2.47023512,2.97163276,0.05755011,0.76362964,0.84375373,0.21445362,0.19867495,0.49342238,0.05473807,0.84013603
-2.46423212,2.94523958,0.05681815,0.74591798,0.84574150,0.21249895,0.20199413,0.49582933,0.05432549,0.84451847
-2.45822911,2.91719077,0.05617392,0.72682772,0.84662070,0.21028502,0.20573812,0.49854497,0.05383184,0.84932111
-2.45222611,2.88734664,0.05561134,0.70646089,0.84625386,0.20779726,0.20985096,0.50148191,0.05324682,0.85438311
-2.44622311,2.85566464,0.05512353,0.68494649,0.84452362,0.20502633,0.21429140,0.50457120,0.05256272,0.85957932
-2.44022011,2.82220377,0.05470261,0.66243665,0.84133535,0.20196821,0.21903662,0.50776624,0.05177462,0.86482637
-2.43421711,2.78713087,0.05433973,0.63910295,0.83662025,0.19862434,0.22408595,0.51104734,0.05088061,0.87008964
-2.42821411,2.75072888,0.05402515,0.61513302,0.83033907,0.19500203,0.22946441,0.51442660,0.04988193,0.87539075
-2.42221111,2.71340626,0.05374858,0.59072751,0.82248612,0.19111484,0.23522605,0.51795302,0.04878314,0.88081519
-2.41620810,2.67570682,0.05349957,0.56609749,0.81309337,0.18698309,0.24145662,0.52171727,0.04759213,0.88651959
-2.41020510,2.63831853,0.05326808,0.54146210,0.80223420,0.18263441,0.24827560,0.52585590,0.04632015,0.89273788
-2.40420210,2.60207964,0.05304504,0.51704644,0.79002639,0.17810408,0.25583702,0.53055448,0.04498170,0.89978555
-2.39819910,2.56798040,0.05282307,0.49307948,0.77663395,0.17343526,0.26432909,0.53604897,0.04359435,0.90806126
-2.39219610,2.53715865,0.05259702,0.46979184,0.76226744,0.16867898,0.27397207,0.54262507,0.04217842,0.91804487
-2.38619310,2.51088768,0.05236449,0.44741323,0.74718219,0.16389372,0.28501447,0.55061498,0.04075652,0.93029136
-2.38019010,2.49055509,0.05212624,0.42616947,0.73167454,0.15914458,0.29772718,0.56039130,0.03935307,0.94541994
-2.37418709,2.47763192,0.05188634,0.40627897,0.71607553,0.15450208,0.31239563,0.57235770,0.03799360,0.96409813
-2.36818409,2.47363187,0.05165216,0.38794862,0.70074242,0.15004048,0.32930987,0.58693657,0.03670400,0.98702077
-2.36218109,2.48006087,0.05143410,0.37136909,0.68604793,0.14583561,0.34875284,0.60455357,0.03550974,1.01488413
-2.35617809,2.49835835,0.05124504,0.35670968,0.67236762,0.14196249,0.37098699,0.62561946,0.03443497,1.04835576
-2.35017509,2.52983195,0.05109965,0.34411294,0.66006585,0.13849251,0.39623981,0.65050986,0.03350164,1.08804105
-2.34417209,2.57558807,0.05101344,0.33368912,0.64948082,0.13549057,0.42468856,0.67954352,0.03272866,1.13444763
-2.33816908,2.63646137,0.05100167,0.32551088,0.64090945,0.13301213,0.45644511,0.71296010,0.03213109,1.18794920
-2.33216608,2.71294658,0.05107819,0.31960844,0.63459279,0.13110038,0.49154135,0.75089844,0.03171942,1.24875050
-2.32616308,2.80513638,0.05125431,0.31596559,0.63070268,0.12978372,0.52991613,0.79337649,0.03149900,1.31685515
-2.32016008,2.91266893,0.05153763,0.31451673,0.62933043,0.12907354,0.57140443,0.84027402,0.03146959,1.39203850
-2.31415708,3.03468873,0.05193108,0.31514535,0.63047825,0.12896272,0.61572954,0.89131927,0.03162515,1.47382700
-2.30815408,3.16982392,0.05243214,0.31768406,0.63405389,0.12942462,0.66249891,0.94608049,0.03195376,1.56148599
-2.30215108,3.31618256,0.05303229,0.32191636,0.63986897,0.13041290,0.71120436,1.00396336,0.03243784,1.65401714
-2.29614807,3.47136975,0.05371680,0.32758027,0.64764132,0.13186215,0.76122681,1.06421485,0.03305448,1.75016649
-2.29014507,3.63252631,0.05446482,0.33437380,0.65700128,0.13368923,0.81184596,1.12593377,0.03377607,1.84844363
-2.28414207,3.79638885,0.05524982,0.34196204,0.66750195,0.13579551,0.86225476,1.18808830,0.03457107,1.94715196
-2.27813907,3.95936992,0.05604031,0.34998589,0.67863298,0.13806975,0.91157841,1.24953996,0.03540495,2.04442940
-2.27213607,4.11765568,0.05680090,0.35807191,0.68983735,0.14039156,0.95889732,1.30907335,0.03624129,2.13829832
-2.26613307,4.26731780,0.05749361,0.36584311,0.70053057,0.14263536,1.00327332,1.36543088,0.03704292,2.22672300
-2.26013007,4.40443502,0.05807927,0.37293021,0.71012136,0.14467468,1.04377803,1.41735091,0.03777315,2.30767244
-2.25412706,4.52521965,0.05851911,0.37898282,0.71803291,0.14638644,1.07952235,1.46360793,0.03839695,2.37918584
-2.24812406,4.62614323,0.05877637,0.38368023,0.72372389,0.14765531,1.10968572,1.50305301,0.03888215,2.43943805
-2.24212106,4.70405612,0.05881778,0.38674122,0.72670802,0.14837768,1.13354393,1.53465281,0.03920042,2.48680202
-2.23611806,4.75629540,0.05861501,0.38793255,0.72657163,0.14846522,1.15049414,1.55752526,0.03932825,2.51990543
-2.23011506,4.78077622,0.05814579,0.38707569,0.72298816,0.14784786,1.16007601,1.57097040,0.03924759,2.53767890
-2.22411206,4.77606250,0.05739489,0.38405158,0.71572915,0.14647601,1.16198792,1.57449493,0.03894644,2.53939354
-2.21810905,4.74141383,0.05635474,0.37880322,0.70467115,0.14432196,1.15609749,1.56782927,0.03841908,2.52468613
-2.21210605,4.67680647,0.05502569,0.37133590,0.68979851,0.14138044,1.14244608,1.55093647,0.03766612,2.49357084
-2.20610305,4.58292792,0.05341602,0.36171533,0.67120184,0.13766829,1.12124678,1.52401255,0.03669433,2.44643703
-2.20010005,4.46114555,0.05154150,0.35006353,0.64907242,0.13322330,1.09287642,1.48747838,0.03551625,2.38403338
-2.19409705,4.31345130,0.04942483,0.33655296,0.62369298,0.12810233,1.05786169,1.44196354,0.03414958,2.30743931
-2.18809405,4.14238526,0.04709465,0.32139903,0.59542537,0.12237874,1.01686031,1.38828307,0.03261642,2.21802516
-2.18209105,3.95094239,0.04458447,0.30485151,0.56469580,0.11613938,0.97063806,1.32740827,0.03094243,2.11740328
-2.17608804,3.74246666,0.04193142,0.28718519,0.53197846,0.10948120,0.92004288,1.26043298,0.02915587,2.00737226
-2.17008504,3.52053800,0.03917492,0.26869016,0.49777830,0.10250769,0.86597720,1.18853706,0.02728663,1.88985715
-2.16408204,3.28885692,0.03635538,0.24966234,0.46261382,0.09532534,0.80936968,1.11294857,0.02536526,1.76684822
-2.15807904,3.05113205,0.03351294,0.23039448,0.42700055,0.08804020,0.75114774,1.03490645,0.02342212,1.64034106
-2.15207604,2.81097494,0.03068628,0.21116801,0.39143598,0.08075475,0.69221179,0.95562514,0.02148648,1.51228029
-2.14607304,2.57180618,0.02791165,0.19224609,0.35638646,0.07356518,0.63341226,0.87626251,0.01958588,1.38450910
-2.14007004,2.33677574,0.02522201,0.17386797,0.32227643,0.06655906,0.57553005,0.79789229,0.01774557,1.25872622
-2.13406703,2.10869990,0.02264647,0.15624490,0.28948033,0.05981370,0.51926102,0.72148155,0.01598804,1.13645145
-2.12806403,1.89001573,0.02020984,0.13955752,0.25831728,0.05339488,0.46520480,0.64787404,0.01433281,1.01900061
-2.12206103,1.68275352,0.01793249,0.12395470,0.22904844,0.04735629,0.41385794,0.57777930,0.01279628,0.90746973
-2.11605803,1.48852639,0.01583032,0.10955386,0.20187706,0.04173941,0.36561122,0.51176757,0.01139173,0.80272856
-2.11005503,1.30853595,0.01391503,0.09644248,0.17695082,0.03657384,0.32075096,0.45027008,0.01012944,0.70542239
-2.10405203,1.14359176,0.01219440,0.08468068,0.15436623,0.03187813,0.27946363,0.39358418,0.00901692,0.61598135
-2.09804902,0.99414245,0.01067280,0.07430463,0.13417476,0.02766082,0.24184332,0.34188247,0.00805915,0.53463577
-2.09204602,0.86031578,0.00935183,0.06533062,0.11639016,0.02392180,0.20790140,0.29522527,0.00725892,0.46143638
-2.08604302,0.74196497,0.00823088,0.05775953,0.10099681,0.02065384,0.17757771,0.25357535,0.00661714,0.39627770
-2.08004002,0.63871883,0.00730791,0.05158151,0.08795854,0.01784410,0.15075259,0.21681424,0.00613317,0.33892346
-2.07403702,0.55003308,0.00658016,0.04678078,0.07722773,0.01547583,0.12725928,0.18475920,0.00580513,0.28903249
-2.06803402,0.47524107,0.00604485,0.04334027,0.06875434,0.01352989,0.10689598,0.15718010,0.00563016,0.24618419
-2.06203102,0.41360194,0.00569999,0.04124609,0.06249468,0.01198626,0.08943734,0.13381575,0.00560460,0.20990248
-2.05602801,0.36434512,0.00554504,0.04049180,0.05841973,0.01082540,0.07464497,0.11438897,0.00572418,0.17967758
-2.05002501,0.32671008,0.00558167,0.04108228,0.05652286,0.01002953,0.06227662,0.09862022,0.00598413,0.15498516
-2.04402201,0.29998088,0.00581446,0.04303731,0.05682680,0.00958370,0.05209409,0.08623950,0.00637920,0.13530251
-2.03801901,0.28351529,0.00625164,0.04639475,0.05938990,0.00947676,0.04386973,0.07699626,0.00690371,0.12012172
-2.03201601,0.27676827,0.00690576,0.05121340,0.06431140,0.00970218,0.03739144,0.07066751,0.00755149,0.10895983
-2.02601301,0.27931029,0.00779441,0.05757536,0.07173571,0.01025871,0.03246641,0.06706389,0.00831589,0.10136635
-2.02001001,0.29084042,0.00894090,0.06558807,0.08185563,0.01115087,0.02892360,0.06603398,0.00918974,0.09692818
