energy_ev,total_up,Ga_p_up,Ga_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-4.30115058,7.87694957,0.14273231,0.00000000,0.03930849,6.06175662,6.53248152,2.65619117
-4.29514757,7.60725973,0.14248323,0.00000000,0.03796244,5.85567287,6.32509563,2.56426336
-4.28914457,7.35378393,0.14299355,0.00000000,0.03669454,5.66041023,6.12989895,2.47582342
-4.28314157,7.12263164,0.14434451,0.00000000,0.03553637,5.48076719,5.95220655,2.39299164
-4.27713857,6.91933743,0.14660936,0.00000000,0.03451835,5.32110335,5.79684031,2.31771354
-4.27113557,6.74873994,0.14985118,0.00000000,0.03366926,5.18523921,5.66801123,2.25171471
-4.26513257,6.61488140,0.15412084,0.00000000,0.03301567,5.07637226,5.56921948,2.19646312
-4.25912956,6.52092805,0.15945512,0.00000000,0.03258162,4.99701029,5.50317329,2.15313928
-4.25312656,6.46911110,0.16587488,0.00000000,0.03238820,4.94892163,5.47172752,2.12261397
-4.24712356,6.46068737,0.17338344,0.00000000,0.03245329,4.93310213,5.47584195,2.10543347
-4.24112056,6.49591856,0.18196505,0.00000000,0.03279125,4.94975829,5.51555928,2.10181181
-4.23511756,6.57406808,0.19158367,0.00000000,0.03341272,4.99830564,5.59000246,2.11162963
-4.22911456,6.69341456,0.20218188,0.00000000,0.03432430,5.07738202,5.69739117,2.13443921
-4.22311156,6.85128160,0.21368015,0.00000000,0.03552836,5.18487510,5.83507694,2.16947540
-4.21710855,7.04408328,0.22597644,0.00000000,0.03702280,5.31796389,5.99959683,2.21567219
-4.21110555,7.26738590,0.23894629,0.00000000,0.03880074,5.47317396,6.18674508,2.27168468
-4.20510255,7.51598577,0.25244331,0.00000000,0.04085036,5.64644633,6.39166234,2.33591654
-4.19909955,7.78400365,0.26630043,0.00000000,0.04315463,5.83321970,6.60894162,2.40655267
-4.19309655,8.06499563,0.28033164,0.00000000,0.04569119,6.02852548,6.83274972,2.48159704
-4.18709355,8.35208012,0.29433449,0.00000000,0.04843223,6.22709481,7.05696237,2.55891544
-4.18109055,8.63807971,0.30809332,0.00000000,0.05134453,6.42347612,7.27531050,2.63628251
-4.17508754,8.91567620,0.32138315,0.00000000,0.05438961,6.61216104,7.48153456,2.71143262
-4.16908454,9.17757568,0.33397419,0.00000000,0.05752400,6.78771628,7.66954296,2.78211326
-4.16308154,9.41667995,0.34563690,0.00000000,0.06069979,6.94491763,7.83356997,2.84614003
-4.15707854,9.62625975,0.35614748,0.00000000,0.06386524,7.07888270,7.96832830,2.90145144
-4.15107554,9.80012415,0.36529349,0.00000000,0.06696569,7.18519762,8.06915087,2.94616198
-4.14507254,9.93278056,0.37287961,0.00000000,0.06994461,7.26003356,8.13211679,2.97861154
-4.13906953,10.01957926,0.37873312,0.00000000,0.07274482,7.30024845,8.15415645,2.99740947
-4.13306653,10.05683680,0.38270903,0.00000000,0.07530983,7.30346990,8.13313159,3.00147133
-4.12706353,10.04193309,0.38469447,0.00000000,0.07758531,7.26815581,8.06788694,2.99004704
-4.12106053,9.97337797,0.38461237,0.00000000,0.07952057,7.19363005,7.95827121,2.96273905
-4.11505753,9.85084419,0.38242404,0.00000000,0.08107001,7.08009159,7.80512657,2.91950976
-4.10905453,9.67516536,0.37813065,0.00000000,0.08219453,6.92859667,7.61024713,2.86067783
-4.10305153,9.44829868,0.37177349,0.00000000,0.08286273,6.74101473,7.37630831,2.78690359
-4.09704852,9.17325412,0.36343300,0.00000000,0.08305198,6.51996017,7.10677043,2.69916408
-4.09104552,8.85399320,0.35322660,0.00000000,0.08274921,6.26870300,6.80576075,2.59871898
-4.08504252,8.49530175,0.34130539,0.00000000,0.08195137,5.99106227,6.47793943,2.48706888
-4.07903952,8.10264226,0.32784990,0.00000000,0.08066565,5.69128723,6.12835507,2.36590779
-4.07303652,7.68199229,0.31306505,0.00000000,0.07890927,5.37393112,5.76229611,2.23707189
-4.06703352,7.23967557,0.29717450,0.00000000,0.07670904,5.04372300,5.38514413,2.10248689
-4.06103052,6.78219284,0.28041471,0.00000000,0.07410057,4.70544282,5.00223468,1.96411587
-4.05502751,6.31605898,0.26302880,0.00000000,0.07112716,4.36380440,4.61873069,1.82390997
-4.04902451,5.84765228,0.24526065,0.00000000,0.06783858,4.02335047,4.23951260,1.68376339
-4.04302151,5.38308104,0.22734929,0.00000000,0.06428955,3.68836311,3.86908824,1.54547450
-4.03701851,4.92807136,0.20952376,0.00000000,0.06053825,3.36279194,3.51152445,1.41071393
-4.03101551,4.48787883,0.19199879,0.00000000,0.05664463,3.05020141,3.17040105,1.28100041
-4.02501251,4.06722535,0.17497117,0.00000000,0.05266891,2.75373757,2.84878706,1.15768475
-4.01900950,3.67026131,0.15861702,0.00000000,0.04867010,2.47611378,2.54923749,1.04194165
-4.01300650,3.30055180,0.14308992,0.00000000,0.04470457,2.21961373,2.27380875,0.93476892
-4.00700350,2.96108460,0.12851997,0.00000000,0.04082500,1.98610984,2.02408955,0.83699336
-4.00100050,2.65429697,0.11501357,0.00000000,0.03707935,1.77709410,1.80124411,0.74928206
-3.99499750,2.38211718,0.10265395,0.00000000,0.03351018,1.59371831,1.60606384,0.67215802
-3.98899450,2.14601680,0.09150233,0.00000000,0.03015418,1.43684051,1.43902397,0.60601862
-3.98299150,1.94706922,0.08159944,0.00000000,0.02704191,1.30707405,1.30034138,0.55115556
-3.97698849,1.78601009,0.07296747,0.00000000,0.02419781,1.20483633,1.19003051,0.50777502
-3.97098549,1.66329565,0.06561217,0.00000000,0.02164028,1.13039415,1.10795429,0.47601657
-3.96498249,1.57915537,0.05952494,0.00000000,0.01938209,1.08390323,1.05386794,0.45596998
-3.95897949,1.53363590,0.05468493,0.00000000,0.01743074,1.06543989,1.02745362,0.44768884
-3.95297649,1.52663410,0.05106094,0.00000000,0.01578903,1.07502337,1.02834509,0.45120043
-3.94697349,1.55791780,0.04861312,0.00000000,0.01445557,1.11262796,1.05614156,0.46651133
-3.94097049,1.62713369,0.04729434,0.00000000,0.01342541,1.17818466,1.11041104,0.49360869
-3.93496748,1.73380247,0.04705131,0.00000000,0.01269055,1.27157265,1.19068374,0.53245716
-3.92896448,1.87730251,0.04782544,0.00000000,0.01224050,1.39260132,1.29643669,0.58299177
-3.92296148,2.05684355,0.04955332,0.00000000,0.01206273,1.54098433,1.42707111,0.64510733
-3.91695848,2.27143290,0.05216716,0.00000000,0.01214311,1.71630723,1.58188441,0.71864503
-3.91095548,2.51983672,0.05559498,0.00000000,0.01246622,1.91799073,1.76003894,0.80337701
-3.90495248,2.80053957,0.05976071,0.00000000,0.01301572,2.14525180,1.96052959,0.89898984
-3.89894947,3.11170529,0.06458438,0.00000000,0.01377449,2.39706496,2.18215244,1.00506796
-3.89294647,3.45114234,0.06998227,0.00000000,0.01472492,2.67212600,2.42347664,1.12107796
-3.88694347,3.81627642,0.07586727,0.00000000,0.01584907,2.96882047,2.68282129,1.24635473
-3.88094047,4.20413308,0.08214937,0.00000000,0.01712880,3.28519889,2.95823895,1.38009038
-3.87493747,4.61133219,0.08873633,0.00000000,0.01854594,3.61896051,3.24750717,1.52132666
-3.86893447,5.03409592,0.09553460,0.00000000,0.02008245,3.96744712,3.54812891,1.66895156
-3.86293147,5.46827103,0.10245039,0.00000000,0.02172059,4.32764784,3.85734239,1.82170062
-3.85692846,5.90936576,0.10939095,0.00000000,0.02344305,4.69621574,4.17214058,1.97816315
-3.85092546,6.35260089,0.11626597,0.00000000,0.02523318,5.06949647,4.48930008,2.13679378
-3.84492246,6.79297388,0.12298900,0.00000000,0.02707509,5.44356867,4.80541890,2.29592889
-3.83891946,7.22533470,0.12947893,0.00000000,0.02895390,5.81429569,5.11696227,2.45380814
-3.83291646,7.64447118,0.13566138,0.00000000,0.03085582,6.17738759,5.42031546,2.60860046
-3.82691346,8.04520161,0.14146997,0.00000000,0.03276831,6.52847216,5.71184228,2.75843396
-3.82091046,8.42247202,0.14684741,0.00000000,0.03468018,6.86317322,5.98794790,2.90142924
-3.81490745,8.77145531,0.15174635,0.00000000,0.03658163,7.17719452,6.24514445,3.03573520
-3.80890445,9.08764948,0.15612999,0.00000000,0.03846428,7.46640689,6.48011783,3.15956643
-3.80290145,9.36697226,0.15997243,0.00000000,0.04032116,7.72693652,6.68979414,3.27124119
-3.79689845,9.60584934,0.16325866,0.00000000,0.04214661,7.95525177,6.87140401,3.36921906
-3.79089545,9.80129393,0.16598442,0.00000000,0.04393622,8.14824617,7.02254333,3.45213699
-3.78489245,9.95097521,0.16815570,0.00000000,0.04568670,8.30331501,7.14122857,3.51884273
-3.77888944,10.05327379,0.16978812,0.00000000,0.04739574,8.41842296,7.22594529,3.56842460
-3.77288644,10.10732240,0.17090611,0.00000000,0.04906186,8.49216053,7.27568821,3.60023655
-3.76688344,10.11303041,0.17154194,0.00000000,0.05068427,8.52378713,7.28999146,3.61391747
-3.76088044,10.07109123,0.17173469,0.00000000,0.05226275,8.51325887,7.26894770,3.60940414
-3.75487744,9.98297191,0.17152914,0.00000000,0.05379751,8.46123968,7.21321515,3.58693696
-3.74887444,9.85088479,0.17097457,0.00000000,0.05528909,8.36909480,7.12401160,3.54705824
-3.74287144,9.67774141,0.17012363,0.00000000,0.05673830,8.23886612,7.00309512,3.49060266
-3.73686843,9.46708972,0.16903103,0.00000000,0.05814612,8.07322968,6.85273121,3.41868004
-3.73086543,9.22303570,0.16775237,0.00000000,0.05951367,7.87543608,6.67564707,3.33265093
-3.72486243,8.95015148,0.16634278,0.00000000,0.06084215,7.64923543,6.47497360,3.23409532
-3.71885943,8.65337235,0.16485572,0.00000000,0.06213278,7.39878897,6.25417678,3.12477572
-3.71285643,8.33788556,0.16334160,0.00000000,0.06338677,7.12857014,6.01698009,3.00659563
-3.70685343,8.00901427,0.16184652,0.00000000,0.06460526,6.84325836,5.76728043,2.88155467
-3.70085043,7.67210021,0.16041102,0.00000000,0.06578926,6.54762910,5.50906004,2.75170212
-3.69484742,7.33238885,0.15906890,0.00000000,0.06693961,6.24644405,5.24629739,2.61909024
-3.68884442,6.99492063,0.15784616,0.00000000,0.06805692,5.94434525,4.98287987,2.48572909
-3.68284142,6.66443197,0.15676015,0.00000000,0.06914155,5.64575661,4.72252132,2.35354434
-3.67683842,6.34526894,0.15581895,0.00000000,0.07019363,5.35479627,4.46868703,2.22433942
-3.67083542,6.04131632,0.15502100,0.00000000,0.07121303,5.07520238,4.22452853,2.09976311
-3.66483242,5.75594373,0.15435518,0.00000000,0.07219952,4.81027424,3.99283011,1.98128352
-3.65882941,5.49197002,0.15380116,0.00000000,0.07315284,4.56283031,3.77596845,1.87016893
-3.65282641,5.25164600,0.15333023,0.00000000,0.07407289,4.33518317,3.57588601,1.76747566
-3.64682341,5.03665487,0.15290652,0.00000000,0.07495990,4.12913134,3.39407826,1.67404287
-3.64082041,4.84812905,0.15248853,0.00000000,0.07581470,3.94596661,3.23159433,1.59049388
-3.63481741,4.68668093,0.15203104,0.00000000,0.07663893,3.78649523,3.08904998,1.51724320
-3.62881441,4.55244522,0.15148724,0.00000000,0.07743525,3.65107047,2.96665138,1.45450837
-3.62281141,4.44512963,0.15081098,0.00000000,0.07820749,3.53963416,2.86422788,1.40232563
-3.61680840,4.36407091,0.14995911,0.00000000,0.07896075,3.45176420,2.78127185,1.36056819
-3.61080540,4.30829301,0.14889369,0.00000000,0.07970136,3.38672536,2.71698347,1.32896605
-3.60480240,4.27656473,0.14758407,0.00000000,0.08043678,3.34352102,2.67031843,1.30712638
-3.59879940,4.26745441,0.14600857,0.00000000,0.08117527,3.32094335,2.64003696,1.29455350
-3.59279640,4.27937997,0.14415591,0.00000000,0.08192553,3.31762056,2.62475239,1.29066799
-3.58679340,4.31065304,0.14202609,0.00000000,0.08269612,3.33205992,2.62297827,1.29482415
-3.58079040,4.35951688,0.13963076,0.00000000,0.08349484,3.36268586,2.63317300,1.30632596
-3.57478739,4.42417805,0.13699318,0.00000000,0.08432797,3.40787317,2.65378143,1.32444116
-3.56878439,4.50283255,0.13414758,0.00000000,0.08519956,3.46597558,2.68327313,1.34841381
-3.56278139,4.59368742,0.13113812,0.00000000,0.08611065,3.53535023,2.72017709,1.37747554
-3.55677839,4.69497905,0.12801742,0.00000000,0.08705861,3.61437907,2.76311290,1.41085573
-3.55077539,4.80498935,0.12484480,0.00000000,0.08803659,3.70148778,2.81081823,1.44779116
-3.54477239,4.92206101,0.12168429,0.00000000,0.08903315,3.79516320,2.86217263,1.48753529
-3.53876938,5.04461254,0.11860251,0.00000000,0.09003211,3.89396970,2.91621743,1.52936740
-3.53276638,5.17115357,0.11566651,0.00000000,0.09101263,3.99656473,2.97217124,1.57260175
-3.52676338,5.30030030,0.11294165,0.00000000,0.09194955,4.10171352,3.02944069,1.61659664
-3.52076038,5.43079057,0.11048963,0.00000000,0.09281398,4.20830243,3.08762575,1.66076317
-3.51475738,5.56149764,0.10836667,0.00000000,0.09357421,4.31535021,3.14651885,1.70457331
-3.50875438,5.69144126,0.10662189,0.00000000,0.09419670,4.42201622,3.20609724,1.74756683
-3.50275138,5.81979461,0.10529601,0.00000000,0.09464731,4.52760443,3.26650801,1.78935660
-3.49674837,5.94588570,0.10442021,0.00000000,0.09489262,4.63156213,3.32804539,1.82963162
-3.49074537,6.06919163,0.10401532,0.00000000,0.09490123,4.73347249,3.39112045,1.86815738
-3.48474237,6.18932505,0.10409123,0.00000000,0.09464512,4.83304025,3.45622347,1.90477299
-3.47873937,6.30601206,0.10464651,0.00000000,0.09410076,4.93007035,3.52387992,1.93938516
-3.47273637,6.41906188,0.10566828,0.00000000,0.09325017,5.02443980,3.59460144,1.97195863
-3.46673337,6.52832906,0.10713234,0.00000000,0.09208169,5.11606367,3.66883350,2.00250356
-3.46073037,6.63366983,0.10900341,0.00000000,0.09059052,5.20485653,3.74690218,2.03106018
-3.45472736,6.73489477,0.11123564,0.00000000,0.08877894,5.29069142,3.82896237,2.05768141
-3.44872436,6.83172066,0.11377334,0.00000000,0.08665626,5.37335846,3.91495042,2.08241437
-3.44272136,6.92372464,0.11655191,0.00000000,0.08423850,5.45252596,4.00454381,2.10528185
-3.43671836,7.01030390,0.11949895,0.00000000,0.08154780,5.52770658,4.09713055,2.12626470
-3.43071536,7.09064442,0.12253570,0.00000000,0.07861158,5.59823130,4.19179070,2.14528659
-3.42471236,7.16370144,0.12557857,0.00000000,0.07546162,5.66323344,4.28729178,2.16220198
-3.41870935,7.22819422,0.12854101,0.00000000,0.07213290,5.72164482,4.38209939,2.17678832
-3.41270635,7.28261675,0.13133543,0.00000000,0.06866252,5.77220510,4.47440341,2.18874334
-3.40670335,7.32526507,0.13387542,0.00000000,0.06508850,5.81348496,4.56215965,2.19768771
-3.40070035,7.35428100,0.13607788,0.00000000,0.06144873,5.84392282,4.64314554,2.20317337
-3.39469735,7.36771086,0.13786538,0.00000000,0.05777994,5.86187384,4.71502821,2.20469726
-3.38869435,7.36357696,0.13916832,0.00000000,0.05411683,5.86566929,4.77544201,2.20171993
-3.38269135,7.33995863,0.13992706,0.00000000,0.05049139,5.85368369,4.82207242,2.19368828
-3.37668834,7.29507879,0.14009382,0.00000000,0.04693236,5.82440629,4.85274243,2.18006111
-3.37068534,7.22739173,0.13963434,0.00000000,0.04346484,5.77651341,4.86549768,2.16033640
-3.36468234,7.13566745,0.13852914,0.00000000,0.04011013,5.70893792,4.85868625,2.13407863
-3.35867934,7.01906804,0.13677444,0.00000000,0.03688569,5.62093189,4.83102942,2.10094490
-3.35267634,6.87721184,0.13438257,0.00000000,0.03380521,5.51211929,4.78168003,2.06070816
-3.34667334,6.71022187,0.13138198,0.00000000,0.03087886,5.38253560,4.71026572,2.01327642
-3.34067034,6.51875558,0.12781672,0.00000000,0.02811354,5.23265225,4.61691494,1.95870680
-3.33466733,6.30401430,0.12374547,0.00000000,0.02551327,5.06338432,4.50226470,1.89721363
-3.32866433,6.06773157,0.11924017,0.00000000,0.02307954,4.87608102,4.36744958,1.82917009
-3.32266133,5.81214065,0.11438423,0.00000000,0.02081169,4.67249928,4.21407278,1.75510334
-3.31665833,5.53992273,0.10927043,0.00000000,0.01870732,4.45476161,4.04416045,1.67568334
-3.31065533,5.25413815,0.10399860,0.00000000,0.01676261,4.22530028,3.86010165,1.59170585
-3.30465233,4.95814380,0.09867308,0.00000000,0.01497264,3.98679029,3.66457655,1.50407059
-3.29864932,4.65550037,0.09340014,0.00000000,0.01333169,3.74207441,3.46047613,1.41375552
-3.29264632,4.34987353,0.08828530,0.00000000,0.01183344,3.49408336,3.25081675,1.32178850
-3.28664332,4.04493333,0.08343076,0.00000000,0.01047115,3.24575487,3.03865325,1.22921767
-3.28064032,3.74425571,0.07893296,0.00000000,0.00923785,2.99995471,2.82699370,1.13708183
-3.27463732,3.45122999,0.07488018,0.00000000,0.00812642,2.75940288,2.61871912,1.04638214
-3.26863432,3.16897560,0.07135049,0.00000000,0.00712966,2.52660749,2.41651080,0.95805612
-3.26263132,2.90027065,0.06840988,0.00000000,0.00624041,2.30380863,2.22278734,0.87295507
-3.25662831,2.64749424,0.06611067,0.00000000,0.00545150,2.09293350,2.03965313,0.79182540
-3.25062531,2.41258395,0.06449020,0.00000000,0.00475587,1.89556396,1.86885928,0.71529461
-3.24462231,2.19700869,0.06356989,0.00000000,0.00414655,1.71291666,1.71177747,0.64386189
-3.23861931,2.00175709,0.06335461,0.00000000,0.00361668,1.54583557,1.56938665,0.57789354
-3.23261631,1.82734046,0.06383241,0.00000000,0.00315953,1.39479619,1.44227203,0.51762293
-3.22661331,1.67380930,0.06497464,0.00000000,0.00276853,1.25992026,1.33063554,0.46315454
-3.22061031,1.54078164,0.06673639,0.00000000,0.00243726,1.14099971,1.23431640,0.41447171
-3.21460730,1.42748150,0.06905740,0.00000000,0.00215954,1.03752801,1.15282048,0.37144741
-3.20860430,1.33278547,0.07186329,0.00000000,0.00192935,0.94873747,1.08535677,0.33385728
-3.20260130,1.25527541,0.07506720,0.00000000,0.00174096,0.87364055,1.03087953,0.30139443
-3.19659830,1.19329530,0.07857183,0.00000000,0.00158886,0.81107370,0.98813422,0.27368514
-3.19059530,1.14501025,0.08227171,0.00000000,0.00146787,0.75974211,0.95570591,0.25030503
-3.18459230,1.10846611,0.08605583,0.00000000,0.00137309,0.71826393,0.93206851,0.23079497
-3.17858929,1.08164779,0.08981049,0.00000000,0.00129997,0.68521293,0.91563352,0.21467630
-3.17258629,1.06253504,0.09342230,0.00000000,0.00124431,0.65915830,0.90479707,0.20146510
-3.16658329,1.04915439,0.09678117,0.00000000,0.00120228,0.63870107,0.89798399,0.19068493
-3.16058029,1.03962606,0.09978335,0.00000000,0.00117043,0.62250626,0.89368816,0.18187806
-3.15457729,1.03220510,0.10233430,0.00000000,0.00114569,0.60933034,0.89050802,0.17461495
-3.14857429,1.02531580,0.10435123,0.00000000,0.00112539,0.59804375,0.88717683,0.16850182
-3.14257129,1.01757915,0.10576544,0.00000000,0.00110726,0.58764824,0.88258691,0.16318648
-3.13656828,1.00783274,0.10652405,0.00000000,0.00108939,0.57728899,0.87580770,0.15836222
-3.13056528,0.99514307,0.10659134,0.00000000,0.00107026,0.56626164,0.86609734,0.15377009
-3.12456228,0.97881040,0.10594944,0.00000000,0.00104870,0.55401443,0.85290780,0.14919949
-3.11855928,0.95836639,0.10459845,0.00000000,0.00102388,0.54014578,0.83588380,0.14448731
-3.11255628,0.93356498,0.10255596,0.00000000,0.00099528,0.52439776,0.81485585,0.13951584
-3.10655328,0.90436722,0.09985600,0.00000000,0.00096264,0.50664589,0.78982809,0.13420952
-3.10055028,0.87092105,0.09654740,0.00000000,0.00092596,0.48688601,0.76096144,0.12853085
-3.09454727,0.83353674,0.09269179,0.00000000,0.00088546,0.46521875,0.72855321,0.12247569
-3.08854427,0.79265947,0.08836123,0.00000000,0.00084150,0.44183239,0.69301381,0.11606797
-3.08254127,0.74883989,0.08363550,0.00000000,0.00079462,0.41698468,0.65484188,0.10935435
-3.07653827,0.70270404,0.07859943,0.00000000,0.00074541,0.39098456,0.61459858,0.10239874
-3.07053527,0.65492370,0.07334003,0.00000000,0.00069455,0.36417408,0.57288231,0.09527696
-3.06453227,0.60618818,0.06794393,0.00000000,0.00064275,0.33691149,0.53030453,0.08807182
-3.05852926,0.55717859,0.06249482,0.00000000,0.00059071,0.30955573,0.48746764,0.08086856
-3.05252626,0.50854508,0.05707134,0.00000000,0.00053909,0.28245285,0.44494552,0.07375091
-3.04652326,0.46088794,0.05174524,0.00000000,0.00048854,0.25592460,0.40326721,0.06679773
-3.04052026,0.41474260,0.04657996,0.00000000,0.00043960,0.23025945,0.36290412,0.06008040
-3.03451726,0.37056883,0.04162965,0.00000000,0.00039277,0.20570600,0.32426070,0.05366081
-3.02851426,0.32874406,0.03693859,0.00000000,0.00034843,0.18246880,0.28766883,0.04759011
-3.02251126,0.28956053,0.03254099,0.00000000,0.00030689,0.16070637,0.25338541,0.04190800
-3.01650825,0.25322599,0.02846122,0.00000000,0.00026838,0.14053133,0.22159310,0.03664265
-3.01050525,0.21986738,0.02471429,0.00000000,0.00023302,0.12201218,0.19240360,0.03181102
-3.00450225,0.18953696,0.02130659,0.00000000,0.00020088,0.10517651,0.16586310,0.02741969
-2.99849925,0.16222033,0.01823690,0.00000000,0.00017192,0.09001532,0.14195929,0.02346585
-2.99249625,0.13784566,0.01549740,0.00000000,0.00014609,0.07648804,0.12062955,0.01993860
-2.98649325,0.11629362,0.01307486,0.00000000,0.00012325,0.06452797,0.10176962,0.01682033
-2.98049025,0.09740754,0.01095181,0.00000000,0.00010323,0.05404782,0.08524249,0.01408812
-2.97448724,0.08100322,0.00910763,0.00000000,0.00008585,0.04494515,0.07088703,0.01171518
-2.96848424,0.06687816,0.00751960,0.00000000,0.00007088,0.03710743,0.05852611,0.00967208
-2.96248124,0.05481990,0.00616388,0.00000000,0.00005810,0.03041667,0.04797380,0.00792803
-2.95647824,0.04461322,0.00501631,0.00000000,0.00004728,0.02475339,0.03904181,0.00645184
-2.95047524,0.03604624,0.00405307,0.00000000,0.00003820,0.01999996,0.03154472,0.00521285
-2.94447224,0.02891526,0.00325128,0.00000000,0.00003064,0.01604334,0.02530429,0.00418156
-2.93846923,0.02302847,0.00258937,0.00000000,0.00002441,0.01277708,0.02015266,0.00333022
-2.93246623,0.01820847,0.00204741,0.00000000,0.00001930,0.01010274,0.01593459,0.00263317
-2.92646323,0.01429395,0.00160725,0.00000000,0.00001515,0.00793080,0.01250892,0.00206707
-2.92046023,0.01114041,0.00125266,0.00000000,0.00001181,0.00618110,0.00974920,0.00161103
-2.91445723,0.00862026,0.00096929,0.00000000,0.00000914,0.00478282,0.00754377,0.00124658
-2.90845423,0.00662232,0.00074464,0.00000000,0.00000702,0.00367429,0.00579532,0.00095766
-2.90245123,0.00505091,0.00056794,0.00000000,0.00000535,0.00280242,0.00442015,0.00073041
-2.89644822,0.00382471,0.00043007,0.00000000,0.00000405,0.00212208,0.00334709,0.00055309
-2.89044522,0.00287540,0.00032332,0.00000000,0.00000305,0.00159537,0.00251632,0.00041581
-2.88444222,0.00214619,0.00024133,0.00000000,0.00000227,0.00119078,0.00187818,0.00031036
-2.87843922,0.00159041,0.00017883,0.00000000,0.00000169,0.00088241,0.00139180,0.00022999
-2.87243622,0.00117009,0.00013157,0.00000000,0.00000124,0.00064920,0.00102397,0.00016921
-2.86643322,0.00085467,0.00009610,0.00000000,0.00000091,0.00047420,0.00074794,0.00012359
-2.86043022,0.00061979,0.00006969,0.00000000,0.00000066,0.00034388,0.00054239,0.00008963
-2.85442721,0.00044624,0.00005018,0.00000000,0.00000047,0.00024759,0.00039051,0.00006453
-2.84842421,0.00031897,0.00003587,0.00000000,0.00000034,0.00017698,0.00027914,0.00004613
-2.84242121,0.00022637,0.00002545,0.00000000,0.00000024,0.00012560,0.00019810,0.00003273
-2.83641821,0.00015949,0.00001793,0.00000000,0.00000017,0.00008849,0.00013958,0.00002306
-2.83041521,0.00011157,0.00001255,0.00000000,0.00000012,0.00006190,0.00009764,0.00001613
-2.82441221,0.00007748,0.00000871,0.00000000,0.00000008,0.00004299,0.00006781,0.00001120
-2.81840920,0.00005343,0.00000601,0.00000000,0.00000006,0.00002964,0.00004675,0.00000773
-2.81240620,0.00003657,0.00000411,0.00000000,0.00000004,0.00002029,0.00003201,0.00000529
-2.80640320,0.00002486,0.00000280,0.00000000,0.00000003,0.00001379,0.00002175,0.00000359
-2.80040020,0.00001677,0.00000189,0.00000000,0.00000002,0.00000931,0.00001468,0.00000243
-2.79439720,0.00001124,0.00000126,0.00000000,0.00000001,0.00000623,0.00000983,0.00000162
-2.78839420,0.00000747,0.00000084,0.00000000,0.00000001,0.00000415,0.00000654,0.00000108
-2.78239120,0.00000494,0.00000056,0.00000000,0.00000001,0.00000274,0.00000432,0.00000071
-2.77638819,0.00000324,0.00000036,0.00000000,0.00000000,0.00000180,0.00000283,0.00000047
-2.77038519,0.00000211,0.00000024,0.00000000,0.00000000,0.00000117,0.00000184,0.00000030
-2.76438219,0.00000136,0.00000015,0.00000000,0.00000000,0.00000076,0.00000119,0.00000020
-2.75837919,0.00000088,0.00000010,0.00000000,0.00000000,0.00000049,0.00000077,0.00000013
-2.75237619,0.00000056,0.00000007,0.00000000,0.00000000,0.00000031,0.00000049,0.00000008
-2.74637319,0.00000036,0.00000005,0.00000000,0.00000000,0.00000020,0.00000031,0.00000005
-2.74037019,0.00000024,0.00000004,0.00000000,0.00000000,0.00000013,0.00000020,0.00000004
-2.73436718,0.00000017,0.00000003,0.00000000,0.00000000,0.00000009,0.00000013,0.00000003
-2.72836418,0.00000014,0.00000004,0.00000000,0.00000000,0.00000006,0.00000009,0.00000003
-2.72236118,0.00000015,0.00000005,0.00000000,0.00000000,0.00000006,0.00000007,0.00000003
-2.71635818,0.00000019,0.00000008,0.00000000,0.00000000,0.00000006,0.00000006,0.00000004
-2.71035518,0.00000027,0.00000013,0.00000000,0.00000000,0.00000008,0.00000008,0.00000006
-2.70435218,0.00000041,0.00000020,0.00000000,0.00000000,0.00000012,0.00000010,0.00000010
-2.69834917,0.00000063,0.00000031,0.00000000,0.00000000,0.00000018,0.00000015,0.00000015
-2.69234617,0.00000099,0.00000049,0.00000000,0.00000000,0.00000028,0.00000024,0.00000024
-2.68634317,0.00000153,0.00000076,0.00000000,0.00000000,0.00000043,0.00000036,0.00000037
-2.68034017,0.00000237,0.00000117,0.00000000,0.00000000,0.00000066,0.00000056,0.00000057
-2.67433717,0.00000363,0.00000179,0.00000000,0.00000000,0.00000102,0.00000085,0.00000087
-2.66833417,0.00000552,0.00000272,0.00000000,0.00000000,0.00000155,0.00000130,0.00000133
-2.66233117,0.00000834,0.00000412,0.00000000,0.00000001,0.00000234,0.00000196,0.00000200
-2.65632816,0.00001252,0.00000618,0.00000000,0.00000001,0.00000351,0.00000295,0.00000301
-2.65032516,0.00001865,0.00000920,0.00000000,0.00000002,0.00000523,0.00000439,0.00000448
-2.64432216,0.00002759,0.00001361,0.00000000,0.00000002,0.00000773,0.00000649,0.00000662
-2.63831916,0.00004051,0.00001999,0.00000000,0.00000003,0.00001135,0.00000953,0.00000973
-2.63231616,0.00005906,0.00002915,0.00000000,0.00000005,0.00001655,0.00001390,0.00001418
-2.62631316,0.00008549,0.00004219,0.00000000,0.00000007,0.00002396,0.00002012,0.00002053
-2.62031016,0.00012287,0.00006064,0.00000000,0.00000010,0.00003444,0.00002891,0.00002950
-2.61430715,0.00017531,0.00008652,0.00000000,0.00000014,0.00004913,0.00004125,0.00004209
-2.60830415,0.00024834,0.00012256,0.00000000,0.00000020,0.00006960,0.00005844,0.00005962
-2.60230115,0.00034926,0.00017237,0.00000000,0.00000028,0.00009788,0.00008219,0.00008385
