energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.52676338,4.16895321,0.00831578,0.16754894,1.75704854,2.49576356,0.03629989,0.69789439,0.37383475,0.49909778
-3.52076038,4.09582774,0.00834570,0.16247779,1.73521915,2.47723920,0.03538593,0.67054269,0.39099953,0.48840303
-3.51475738,4.05672090,0.00843285,0.15896620,1.72886383,2.48272982,0.03457527,0.64638262,0.41287982,0.48039247
-3.50875438,4.05339989,0.00857850,0.15707736,1.73886630,2.51321416,0.03388823,0.62575928,0.43967930,0.47523826
-3.50275138,4.08698605,0.00878284,0.15684601,1.76575929,2.56923726,0.03334184,0.60895093,0.47152007,0.47305976
-3.49674837,4.15791911,0.00904490,0.15827798,1.80970181,2.65088805,0.03294930,0.59616408,0.50843183,0.47392100
-3.49074537,4.26593549,0.00936254,0.16135015,1.87046453,2.75778600,0.03271959,0.58753005,0.55034239,0.47782966
-3.48474237,4.41006136,0.00973245,0.16601098,1.94742379,2.88907723,0.03265713,0.58310339,0.59707004,0.48473753
-3.47873937,4.58862093,0.01015018,0.17218145,2.03956510,3.04344033,0.03276168,0.58286203,0.64831826,0.49454254
-3.47273637,4.79926027,0.01061020,0.17975653,2.14549633,3.21910204,0.03302834,0.58670924,0.70367321,0.50709207
-3.46673337,5.03898645,0.01110605,0.18860710,2.26347095,3.41386279,0.03344775,0.59447752,0.76260456,0.52218765
-3.46073037,5.30422177,0.01163039,0.19858223,2.39142125,3.62513193,0.03400641,0.60593415,0.82446978,0.53959062
-3.45472736,5.59087212,0.01217520,0.20951195,2.52700133,3.84997228,0.03468713,0.62078836,0.88852227,0.55902869
-3.44872436,5.89440843,0.01273192,0.22121039,2.66763910,4.08515327,0.03546965,0.63869988,0.95392330,0.58020311
-3.44272136,6.20995948,0.01329164,0.23347926,2.81059632,4.32721182,0.03633130,0.65928863,1.01975772,0.60279611
-3.43671836,6.53241415,0.01384532,0.24611161,2.95303530,4.57251986,0.03724777,0.68214524,1.08505305,0.62647847
-3.43071536,6.85653051,0.01438393,0.25889585,3.09209048,4.81735688,0.03819392,0.70684203,1.14880164,0.65091686
-3.42471236,7.17704926,0.01489868,0.27161997,3.22494276,5.05798599,0.03914458,0.73294414,1.20998511,0.67578078
-3.41870935,7.48880825,0.01538121,0.28407575,3.34889438,5.29073147,0.04007538,0.76002044,1.26760044,0.70074891
-3.41270635,7.78685507,0.01582375,0.29606311,3.46144153,5.51205588,0.04096350,0.78765386,1.32068667,0.72551467
-3.40670335,8.06655452,0.01621929,0.30739418,3.56034247,5.71863455,0.04178836,0.81545083,1.36835138,0.74979102
-3.40070035,8.32368764,0.01656171,0.31789726,3.64367827,5.90742533,0.04253225,0.84304955,1.40979575,0.77331422
-3.39469735,8.55453967,0.01684592,0.32742038,3.70990412,6.07573162,0.04318082,0.87012684,1.44433742,0.79584688
-3.38869435,8.75597413,0.01706797,0.33583442,3.75788891,6.22125683,0.04372342,0.89640342,1.47143007,0.81718001
-3.38269135,8.92549101,0.01722510,0.34303569,3.78694177,6.34214862,0.04415339,0.92164751,1.49067896,0.83713437
-3.37668834,9.06126751,0.01731581,0.34894785,3.79682419,6.43703168,0.04446811,0.94567668,1.50185182,0.85556116
-3.37068534,9.16218027,0.01733991,0.35352311,3.78774753,6.50502821,0.04466900,0.96835802,1.50488461,0.87234213
-3.36468234,9.22780888,0.01729847,0.35674262,3.76035582,6.54576558,0.04476131,0.98960677,1.49988190,0.88738923
-3.35867934,9.25842091,0.01719390,0.35861616,3.71569488,6.55937109,0.04475386,1.00938341,1.48711198,0.90064406
-3.35267634,9.25493957,0.01702979,0.35918093,3.65516888,6.54645441,0.04465862,1.02768955,1.46699677,0.91207686
-3.34667334,9.21889533,0.01681097,0.35849965,3.58048649,6.50807826,0.04449025,1.04456286,1.44009720,0.92168558
-3.34067034,9.15236376,0.01654334,0.35665791,3.49359875,6.44571880,0.04426548,1.06007115,1.40709447,0.92949460
-3.33466733,9.05789183,0.01623381,0.35376095,3.39663146,6.36121695,0.04400258,1.07430600,1.36876820,0.93555341
-3.32866433,8.93841546,0.01589017,0.34992992,3.29181469,6.25672260,0.04372066,1.08737618,1.32597224,0.93993513
-3.32266133,8.79717122,0.01552094,0.34529778,3.18141241,6.13463350,0.04343906,1.09940104,1.27960916,0.94273482
-3.31665833,8.63760487,0.01513523,0.34000500,3.06765479,5.99753086,0.04317668,1.11050413,1.23060441,0.94406749
-3.31065533,8.46327986,0.01474255,0.33419516,2.95267569,5.84811363,0.04295142,1.12080725,1.17988102,0.94406588
-3.30465233,8.27778814,0.01435262,0.32801071,2.83845738,5.68913352,0.04277960,1.13042504,1.12833590,0.94287776
-3.29864932,8.08466590,0.01397522,0.32158892,2.72678420,5.52333237,0.04267547,1.13946027,1.07681825,0.94066296
-3.29264632,7.88731623,0.01361991,0.31505818,2.61920621,5.35338374,0.04265077,1.14799990,1.02611087,0.93758987
-3.28664332,7.68894037,0.01329588,0.30853488,2.51701362,5.18183992,0.04271439,1.15611190,0.97691479,0.93383170
-3.28064032,7.49247910,0.01301173,0.30212080,2.42122199,5.01108565,0.04287211,1.16384300,0.92983750,0.92956231
-3.27463732,7.30056499,0.01277527,0.29590120,2.33256797,4.84329936,0.04312645,1.17121726,0.88538491,0.92495195
-3.26863432,7.11548633,0.01259332,0.28994353,2.25151476,4.68042252,0.04347652,1.17823550,0.84395705,0.92016288
-3.26263132,6.93916285,0.01247157,0.28429688,2.17826627,4.52413747,0.04391813,1.18487562,0.80584734,0.91534520
-3.25662831,6.77313326,0.01241440,0.27899212,2.11278852,4.37585379,0.04444381,1.19109373,0.77124508,0.91063288
-3.25062531,6.61855409,0.01242478,0.27404259,2.05483687,4.23670293,0.04504306,1.19682613,0.74024099,0.90614041
-3.24462231,6.47620940,0.01250417,0.26944545,2.00398744,4.10754080,0.04570262,1.20199208,0.71283508,0.90196008
-3.23861931,6.34653032,0.01265252,0.26518337,1.95967113,3.98895774,0.04640682,1.20649732,0.68894665,0.89816021
-3.23261631,6.22962348,0.01286819,0.26122675,1.92120874,3.88129503,0.04713803,1.21023827,0.66842574,0.89478430
-3.22661331,6.12530699,0.01314806,0.25753613,1.88784586,3.78466704,0.04787717,1.21310693,0.65106558,0.89185134
-3.22061031,6.03315271,0.01348757,0.25406475,1.85878622,3.69898816,0.04860424,1.21499617,0.63661557,0.88935718
-3.21460730,5.95253312,0.01388088,0.25076126,1.83322271,3.62400326,0.04929895,1.21580542,0.62479441,0.88727702
-3.20860430,5.88267131,0.01432104,0.24757235,1.81036514,3.55932060,0.04994130,1.21544658,0.61530273,0.88556885
-3.20260130,5.82269231,0.01480019,0.24444525,1.78946425,3.50444600,0.05051222,1.21384981,0.60783519,0.88417774
-3.19659830,5.77167396,0.01530980,0.24133014,1.76983172,3.45881712,0.05099418,1.21096905,0.60209140,0.88304066
-3.19059530,5.72869560,0.01584095,0.23818214,1.75085581,3.42183650,0.05137176,1.20678698,0.59778566,0.88209173
-3.18459230,5.69288277,0.01638462,0.23496315,1.73201283,3.39290248,0.05163217,1.20131911,0.59465508,0.88126738
-3.17858929,5.66344640,0.01693193,0.23164320,1.71287450,3.37143655,0.05176567,1.19461672,0.59246617,0.88051137
-3.17258629,5.63971475,0.01747447,0.22820154,1.69311132,3.35690662,0.05176595,1.18676846,0.59101948,0.87977916
-3.16658329,5.62115704,0.01800451,0.22462718,1.67249237,3.34884488,0.05163033,1.17790030,0.59015255,0.87904148
-3.16058029,5.60739764,0.01851524,0.22091919,1.65088187,3.34686005,0.05135992,1.16817375,0.58974090,0.87828679
-3.15457729,5.59822032,0.01900094,0.21708641,1.62823276,3.35064329,0.05095952,1.15778224,0.58969739,0.87752253
-3.14857429,5.59356215,0.01945708,0.21314691,1.60457788,3.35996774,0.05043755,1.14694565,0.58996973,0.87677497
-3.14257129,5.59349762,0.01988046,0.20912700,1.58001910,3.37468185,0.04980569,1.13590327,0.59053666,0.87608779
-3.13656828,5.59821350,0.02026911,0.20505996,1.55471477,3.39469682,0.04907850,1.12490512,0.59140275,0.87551922
-3.13056528,5.60797590,0.02062234,0.20098443,1.52886620,3.41996901,0.04827289,1.11420225,0.59259224,0.87513818
-3.12456228,5.62309118,0.02094054,0.19694260,1.50270338,3.45047837,0.04740748,1.10403629,0.59414217,0.87501940
-3.11855928,5.64386304,0.02122507,0.19297830,1.47647066,3.48620412,0.04650192,1.09462874,0.59609518,0.87523796
-3.11255628,5.67054813,0.02147802,0.18913493,1.45041277,3.52709932,0.04557620,1.08617061,0.59849236,0.87586357
-3.10655328,5.70331298,0.02170197,0.18545346,1.42476177,3.57306598,0.04464985,1.07881294,0.60136648,0.87695497
-3.10055028,5.74219507,0.02189978,0.18197050,1.39972539,3.62393235,0.04374128,1.07265871,0.60473598,0.87855474
-3.09454727,5.78707047,0.02207427,0.17871657,1.37547722,3.67943415,0.04286711,1.06775678,0.60860010,0.88068504
-3.08854427,5.83763058,0.02222803,0.17571468,1.35214911,3.73920118,0.04204161,1.06409814,0.61293540,0.88334450
-3.08254127,5.89336973,0.02236318,0.17297921,1.32982621,3.80275049,0.04127621,1.06161491,0.61769385,0.88650642
-3.07653827,5.95358500,0.02248121,0.17051519,1.30854465,3.86948693,0.04057921,1.06018221,0.62280267,0.89011865
-3.07053527,6.01738867,0.02258284,0.16831815,1.28829221,3.93871157,0.03995559,1.05962292,0.62816601,0.89410504
-3.06453227,6.08373321,0.02266800,0.16637428,1.26901166,4.00963765,0.03940694,1.05971534,0.63366828,0.89836841
-3.05852926,6.15144764,0.02273576,0.16466121,1.25060677,4.08141365,0.03893167,1.06020315,0.63917904,0.90279499
-3.05252626,6.21928349,0.02278445,0.16314914,1.23295054,4.15315209,0.03852521,1.06080768,0.64455927,0.90726002
-3.04652326,6.28596788,0.02281173,0.16180241,1.21589522,4.22396268,0.03818044,1.06124140,0.64966854,0.91163413
-3.04052026,6.35026059,0.02281474,0.16058138,1.19928350,4.29298776,0.03788825,1.06122245,0.65437271,0.91579019
-3.03451726,6.41101188,0.02279034,0.15944450,1.18296035,4.35943792,0.03763806,1.06048907,0.65855175,0.91961019
-3.02851426,6.46721757,0.02273526,0.15835047,1.16678456,4.42262553,0.03741855,1.05881352,0.66210725,0.92299159
-3.02251126,6.51806785,0.02264637,0.15726043,1.15063963,4.48199416,0.03721829,1.05601453,0.66496897,0.92585301
-3.01650825,6.56298702,0.02252087,0.15614002,1.13444301,4.53714177,0.03702641,1.05196781,0.66710030,0.92813866
-3.01050525,6.60166165,0.02235651,0.15496107,1.11815347,4.58783631,0.03683323,1.04661392,0.66850199,0.92982138
-3.00450225,6.63405528,0.02215175,0.15370313,1.10177587,4.63402253,0.03663079,1.03996335,0.66921418,0.93090410
-2.99849925,6.66040900,0.02190587,0.15235437,1.08536329,4.67581961,0.03641330,1.03209830,0.66931630,0.93141964
-2.99249625,6.68122779,0.02161910,0.15091217,1.06901620,4.71350967,0.03617748,1.02317136,0.66892507,0.93142904
-2.98649325,6.69725364,0.02129261,0.14938311,1.05287890,4.74751777,0.03592273,1.01340112,0.66819052,0.93101830
-2.98049025,6.70942706,0.02092854,0.14778248,1.03713332,4.77838488,0.03565123,1.00306495,0.66729035,0.93029419
-2.97448724,6.71883955,0.02052991,0.14613333,1.02199070,4.80673516,0.03536787,0.99248951,0.66642282,0.92937899
-2.96848424,6.72667993,0.02010053,0.14446515,1.00768144,4.83323997,0.03508009,0.98203942,0.66579871,0.92840498
-2.96248124,6.73417769,0.01964488,0.14281219,0.99444401,4.85858039,0.03479756,0.97210476,0.66563273,0.92750869
-2.95647824,6.74254677,0.01916794,0.14121162,0.98251325,4.88341084,0.03453184,0.96308801,0.66613474,0.92682552
-2.95047524,6.75293275,0.01867505,0.13970156,0.97210900,4.90832561,0.03429595,0.95539110,0.66750154,0.92648492
-2.94447224,6.76636635,0.01817168,0.13831914,0.96342541,4.93383031,0.03410385,0.94940304,0.66990930,0.92660646
-2.93846923,6.78372529,0.01766333,0.13709869,0.95662174,4.96031943,0.03397001,0.94548873,0.67350735,0.92729686
-2.93246623,6.80570612,0.01715532,0.13607013,0.95181483,4.98806129,0.03390887,0.94397920,0.67841328,0.92864823
-2.92646323,6.83280673,0.01665266,0.13525769,0.94907379,5.01719040,0.03393438,0.94516364,0.68470980,0.93073728
-2.92046023,6.86531963,0.01615996,0.13467900,0.94841698,5.04770753,0.03405959,0.94928325,0.69244329,0.93362558
-2.91445723,6.90333516,0.01568132,0.13434446,0.94981131,5.07948665,0.03429623,0.95652686,0.70162400,0.93736058
-2.90845423,6.94675354,0.01522026,0.13425713,0.95317383,5.11228786,0.03465439,0.96702832,0.71222777,0.94197717
-2.90245123,6.99530381,0.01477972,0.13441293,0.95837535,5.14577508,0.03514224,0.98086539,0.72419905,0.94749951
-2.89644822,7.04856779,0.01436202,0.13480113,0.96524584,5.17953685,0.03576583,0.99805976,0.73745491,0.95394285
-2.89044522,7.10600678,0.01396887,0.13540518,0.97358122,5.21310882,0.03652890,1.01857814,0.75188967,0.96131500
-2.88444222,7.16698893,0.01360143,0.13620371,0.98315106,5.24599640,0.03743277,1.04233391,0.76737976,0.96961741
-2.87843922,7.23081566,0.01326034,0.13717161,0.99370691,5.27769617,0.03847627,1.06918927,0.78378866,0.97884547
-2.87243622,7.29674529,0.01294575,0.13828122,1.00499072,5.30771506,0.03965571,1.09895764,0.80097129,0.98898813
-2.86643322,7.36401324,0.01265745,0.13950346,1.01674310,5.33558637,0.04096489,1.13140617,0.81877799,1.00002677
-2.86043022,7.43184815,0.01239486,0.14080890,1.02871102,5.36088245,0.04239514,1.16625845,0.83705758,1.01193343
-2.85442721,7.49948388,0.01215714,0.14216864,1.04065481,5.38322365,0.04393539,1.20319745,0.85565971,1.02466861
-2.84842421,7.56616801,0.01194326,0.14355512,1.05235421,5.40228407,0.04557233,1.24186872,0.87443635,1.03817881
-2.84242121,7.63116756,0.01175203,0.14494264,1.06361351,5.41779433,0.04729052,1.28188426,0.89324252,1.05239419
-2.83641821,7.69377311,0.01158219,0.14630787,1.07426554,5.42954229,0.04907268,1.32282700,0.91193658,1.06722657
-2.83041521,7.75330241,0.01143247,0.14762999,1.08417487,5.43737224,0.05089988,1.36425627,0.93038004,1.08256813
-2.82441221,7.80910474,0.01130161,0.14889092,1.09323989,5.44118357,0.05275192,1.40571435,0.94843729,1.09829110
-2.81840920,7.86056701,0.01118843,0.15007527,1.10139421,5.44092938,0.05460769,1.44673409,0.96597546,1.11424856
-2.81240620,7.90712212,0.01109189,0.15117037,1.10860722,5.43661582,0.05644562,1.48684774,0.98286454,1.13027654
-2.80640320,7.94826019,0.01101109,0.15216616,1.11488398,5.42830225,0.05824417,1.52559668,0.99897792,1.14619753
-2.80040020,7.98354229,0.01094534,0.15305517,1.12026452,5.41610254,0.05998232,1.56254198,1.01419352,1.16182514
-2.79439720,8.01261620,0.01089420,0.15383243,1.12482247,5.40018718,0.06164017,1.59727523,1.02839539,1.17696996
-2.78839420,8.03523337,0.01085746,0.15449551,1.12866309,5.38078586,0.06319942,1.62942944,1.04147587,1.19144620
-2.78239120,8.05126556,0.01083518,0.15504451,1.13192066,5.35819002,0.06464397,1.65868921,1.05333805,1.20507882
-2.77638819,8.06071985,0.01082771,0.15548204,1.13475510,5.33275455,0.06596036,1.68479986,1.06389835,1.21771077
-2.77038519,8.06375041,0.01083565,0.15581332,1.13734784,5.30489797,0.06713818,1.70757480,1.07308911,1.22920985
-2.76438219,8.06066533,0.01085984,0.15604608,1.13989686,5.27510023,0.06817044,1.72690077,1.08086078,1.23947480
-2.75837919,8.05192735,0.01090135,0.15619056,1.14261085,5.24389763,0.06905376,1.74274045,1.08718358,1.24844021
-2.75237619,8.03814742,0.01096136,0.15625927,1.14570252,5.21187432,0.06978849,1.75513215,1.09204840,1.25607985
-2.74637319,8.02007047,0.01104118,0.15626674,1.14938121,5.17965017,0.07037861,1.76418657,1.09546666,1.26240822
-2.74037019,7.99855343,0.01114210,0.15622912,1.15384475,5.14786508,0.07083163,1.77008045,1.09746928,1.26748013
-2.73436718,7.97453591,0.01126535,0.15616368,1.15927103,5.11716014,0.07115820,1.77304754,1.09810450,1.27138831
-2.72836418,7.94900480,0.01141195,0.15608811,1.16580932,5.08815625,0.07137169,1.77336715,1.09743475,1.27425899
-2.72236118,7.92295413,0.01158267,0.15601984,1.17357185,5.06143120,0.07148767,1.77135086,1.09553277,1.27624587
-2.71635818,7.89734244,0.01177790,0.15597524,1.18262601,5.03749634,0.07152321,1.76732799,1.09247706,1.27752264
-2.71035518,7.87304984,0.01199752,0.15596884,1.19298747,5.01677422,0.07149625,1.76163067,1.08834717,1.27827443
-2.70435218,7.85083727,0.01224091,0.15601260,1.20461488,4.99957850,0.07142483,1.75457921,1.08321890,1.27868878
-2.69834917,7.83131046,0.01250678,0.15611523,1.21740627,4.98609758,0.07132640,1.74646861,1.07716000,1.27894652
-2.69234617,7.81489093,0.01279322,0.15628177,1.23119782,4.97638318,0.07121714,1.73755682,1.07022650,1.27921310
-2.68634317,7.80179593,0.01309761,0.15651320,1.24576496,4.97034487,0.07111135,1.72805551,1.06246012,1.27963086
-2.68034017,7.79202890,0.01341668,0.15680647,1.26082627,4.96775130,0.07102094,1.71812368,1.05388685,1.28031260
-2.67433717,7.78538145,0.01374651,0.15715463,1.27604996,4.96823860,0.07095508,1.70786453,1.04451697,1.28133687
-2.66833417,7.78144698,0.01408262,0.15754726,1.29106308,4.97132586,0.07091988,1.69732564,1.03434645,1.28274513
-2.66233117,7.77964580,0.01442004,0.15797118,1.30546306,4.97643723,0.07091834,1.68650244,1.02335988,1.28454095
-2.65632816,7.77926053,0.01475346,0.15841126,1.31883130,4.98293004,0.07095038,1.67534472,1.01153455,1.28669126
-2.65032516,7.77948008,0.01507732,0.15885152,1.33074822,4.99012742,0.07101304,1.66376567,0.99884570,1.28912947
-2.64432216,7.77945015,0.01538602,0.15927613,1.34080933,4.99735418,0.07110080,1.65165310,0.98527251,1.29176033
-2.63831916,7.77832755,0.01567401,0.15967067,1.34864141,5.00397406,0.07120605,1.63888196,0.97080447,1.29446610
-2.63231616,7.77533534,0.01593601,0.16002307,1.35391820,5.00942643,0.07131963,1.62532763,0.95544785,1.29711384
-2.62631316,7.76981604,0.01616711,0.16032468,1.35637490,5.01326058,0.07143149,1.61087912,0.93923175,1.29956319
-2.62031016,7.76127981,0.01636295,0.16057095,1.35582064,5.01516560,0.07153133,1.59545152,0.92221346,1.30167433
-2.61430715,7.74944493,0.01651984,0.16076198,1.35214836,5.01499421,0.07160930,1.57899702,0.90448262,1.30331566
-2.60830415,7.73426823,0.01663481,0.16090277,1.34534154,5.01277900,0.07165670,1.56151394,0.88616410,1.30437086
-2.60230115,7.71596370,0.01670577,0.16100310,1.33547752,5.00874002,0.07166656,1.54305335,0.86741914,1.30474482
-2.59629815,7.69500785,0.01673145,0.16107727,1.32272693,5.00328286,0.07163425,1.52372284,0.84844479,1.30436834
-2.59029515,7.67213138,0.01671149,0.16114335,1.30734942,4.99698721,0.07155783,1.50368743,0.82947150,1.30320134
-2.58429215,7.64829701,0.01664639,0.16122235,1.28968570,4.99058575,0.07143842,1.48316748,0.81075888,1.30123444
-2.57828914,7.62466440,0.01653747,0.16133715,1.27014624,4.98493439,0.07128034,1.46243364,0.79258990,1.29848884
-2.57228614,7.60254334,0.01638677,0.16151124,1.24919699,4.98097472,0.07109110,1.44179933,0.77526348,1.29501472
-2.56628314,7.58333716,0.01619702,0.16176745,1.22734290,4.97969028,0.07088120,1.42161069,0.75908602,1.29088806
-2.56028014,7.56847884,0.01597146,0.16212671,1.20510974,4.98205850,0.07066383,1.40223486,0.74436194,1.28620627
-2.55427714,7.55936240,0.01571378,0.16260681,1.18302513,4.98900037,0.07045430,1.38404674,0.73138379,1.28108273
-2.54827414,7.55727273,0.01542798,0.16322134,1.16159950,5.00132998,0.07026948,1.36741493,0.72042219,1.27564058
-2.54227114,7.56331678,0.01511823,0.16397885,1.14130785,5.01970644,0.07012695,1.35268743,0.71171600,1.27000607
-2.53626813,7.57835930,0.01478880,0.16488217,1.12257293,5.04459006,0.07004419,1.34017756,0.70546313,1.26430170
-2.53026513,7.60296595,0.01444390,0.16592801,1.10575064,5.07620523,0.07003769,1.33015072,0.70181232,1.25863967
-2.52426213,7.63735647,0.01408764,0.16710686,1.09111817,5.11451152,0.07012201,1.32281250,0.70085617,1.25311558
-2.51825913,7.68137007,0.01372394,0.16840312,1.07886522,5.15918463,0.07030888,1.31829856,0.70262571,1.24780309
-2.51225613,7.73444487,0.01335643,0.16979549,1.06908876,5.20960827,0.07060647,1.31666669,0.70708670,1.24274941
-2.50625313,7.79561253,0.01298848,0.17125755,1.06179133,5.26487753,0.07101863,1.31789142,0.71413784,1.23797200
-2.50025013,7.86350865,0.01262310,0.17275861,1.05688286,5.32381393,0.07154441,1.32186133,0.72361092,1.23345665
-2.49424712,7.93639901,0.01226298,0.17426460,1.05418598,5.38499186,0.07217770,1.32837926,0.73527297,1.22915698
-2.48824412,8.01222074,0.01191044,0.17573911,1.05344435,5.44677538,0.07290712,1.33716551,0.74883040,1.22499534
-2.48224112,8.08863732,0.01156750,0.17714456,1.05433372,5.50736438,0.07371609,1.34786381,0.76393493,1.22086529
-2.47623812,8.16310542,0.01123585,0.17844319,1.05647519,5.56484816,0.07458321,1.36005012,0.78019133,1.21663534
-2.47023512,8.23295124,0.01091690,0.17959826,1.05945004,5.61726462,0.07548277,1.37324382,0.79716654,1.21215408
-2.46423212,8.29545359,0.01061179,0.18057495,1.06281562,5.66266273,0.07638552,1.38692100,0.81440009,1.20725620
-2.45822911,8.34793057,0.01032146,0.18134135,1.06612163,5.69916599,0.07725960,1.40052942,0.83141551,1.20176950
-2.45222611,8.38782680,0.01004665,0.18186920,1.06892612,5.72503440,0.07807159,1.41350459,0.84773231,1.19552234
-2.44622311,8.41279782,0.00978799,0.18213458,1.07081078,5.73872275,0.07878765,1.42528647,0.86287828,1.18835132
-2.44022011,8.42078858,0.00954600,0.18211838,1.07139488,5.73893292,0.07937473,1.43533609,0.87640168,1.18010900
-2.43421711,8.41010321,0.00932116,0.18180667,1.07034752,5.72465846,0.07980173,1.44315163,0.88788300,1.17067107
-2.42821411,8.37946349,0.00911393,0.18119092,1.06739779,5.69521988,0.08004057,1.44828323,0.89694599,1.15994292
-2.42221111,8.32805404,0.00892486,0.18026804,1.06234260,5.65028943,0.08006721,1.45034610,0.90326742,1.14786511
-2.41620810,8.25555273,0.00875457,0.17904032,1.05505206,5.58990476,0.07986247,1.44903147,0.90658553,1.13441769
-2.41020510,8.16214535,0.00860384,0.17751527,1.04547233,5.51447115,0.07941268,1.44411489,0.90670673,1.11962305
-2.40420210,8.04852438,0.00847362,0.17570531,1.03362589,5.42475253,0.07871007,1.43546177,0.90351036,1.10354712
-2.39819910,7.91587205,0.00836513,0.17362746,1.01960955,5.32185173,0.07775303,1.42302985,0.89695146,1.08629903
-2.39219610,7.76582853,0.00827982,0.17130283,1.00359013,5.20718107,0.07654600,1.40686870,0.88706130,1.06802904
-2.38619310,7.60044676,0.00821943,0.16875620,0.98579817,5.08242441,0.07509933,1.38711629,0.87394586,1.04892493
-2.38019010,7.42213546,0.00818599,0.16601544,0.96651992,4.94949206,0.07342876,1.36399277,0.85778209,1.02920687
-2.37418709,7.23359261,0.00818180,0.16311097,0.94608794,4.81047025,0.07155482,1.33779194,0.83881226,1.00912102
-2.36818409,7.03773154,0.00820940,0.16007512,0.92487045,4.66756675,0.06950213,1.30887055,0.81733653,0.98893212
-2.36218109,6.83760204,0.00827152,0.15694154,0.90325992,4.52305421,0.06729848,1.27763616,0.79370392,0.96891515
-2.35617809,6.63630909,0.00837098,0.15374450,0.88166117,4.37921313,0.06497401,1.24453382,0.76830210,0.94934666
-2.35017509,6.43693139,0.00851060,0.15051826,0.86047919,4.23827560,0.06256019,1.21003215,0.74154629,0.93049572
-2.34417209,6.24244210,0.00869307,0.14729633,0.84010708,4.10237156,0.06008896,1.17460943,0.71386754,0.91261510
-2.33816908,6.05563383,0.00892079,0.14411080,0.82091429,3.97347857,0.05759186,1.13873999,0.68570093,0.89593281
-2.33216608,5.87904991,0.00919570,0.14099159,0.80323560,3.85337644,0.05509922,1.10288149,0.65747395,0.88064437
-2.32616308,5.71492348,0.00951911,0.13796579,0.78736095,3.74360752,0.05263946,1.06746334,0.62959546,0.86690604
-2.32016008,5.56512601,0.00989151,0.13505697,0.77352642,3.64544354,0.05023852,1.03287675,0.60244558,0.85482927
-2.31415708,5.43112652,0.01031238,0.13228454,0.76190670,3.55985972,0.04791936,0.99946645,0.57636671,0.84447659
-2.30815408,5.31396232,0.01078005,0.12966322,0.75260923,3.48751678,0.04570165,0.96752441,0.55165613,0.83585912
-2.30215108,5.21422227,0.01129156,0.12720261,0.74567016,3.42875109,0.04360149,0.93728564,0.52856014,0.82893573
-2.29614807,5.13204282,0.01184253,0.12490683,0.74105247,3.38357356,0.04163135,0.90892601,0.50727006,0.82361409
-2.29014507,5.06711727,0.01242713,0.12277441,0.73864621,3.35167720,0.03980001,0.88256223,0.48792006,0.81975338
-2.28414207,5.01871795,0.01303807,0.12079832,0.73827113,3.33245344,0.03811269,0.85825371,0.47058692,0.81716891
-2.27813907,4.98573100,0.01366666,0.11896617,0.73968156,3.32501706,0.03657123,0.83600632,0.45529155,0.81563829
-2.27213607,4.96670292,0.01430290,0.11726070,0.74257361,3.32823908,0.03517429,0.81577776,0.44200227,0.81490914
-2.26613307,4.95989778,0.01493571,0.11566040,0.74659441,3.34078722,0.03391772,0.79748431,0.43063958,0.81470800
-2.26013007,4.96336344,0.01555313,0.11414040,0.75135330,3.36117278,0.03279491,0.78100874,0.42108238,0.81475028
-2.25412706,4.97500486,0.01614265,0.11267346,0.75643454,3.38780268,0.03179715,0.76620894,0.41317509,0.81475076
-2.24812406,4.99266227,0.01669153,0.11123118,0.76141109,3.41903533,0.03091415,0.75292710,0.40673568,0.81443440
-2.24212106,5.01419156,0.01718719,0.10978525,0.76585918,3.45323849,0.03013439,0.74099894,0.40156410,0.81354692
-2.23611806,5.03754397,0.01761759,0.10830870,0.76937285,3.48884711,0.02944566,0.73026270,0.39745090,0.81186486
-2.23011506,5.06084227,0.01797164,0.10677725,0.77157811,3.52441921,0.02883545,0.72056754,0.39418567,0.80920457
-2.22411206,5.08245036,0.01823957,0.10517039,0.77214611,3.55868757,0.02829143,0.71178100,0.39156494,0.80542980
-2.21810905,5.10103338,0.01841326,0.10347249,0.77080464,3.59060514,0.02780182,0.70379513,0.38939943,0.80045757
-2.21210605,5.11560584,0.01848654,0.10167354,0.76734767,3.61938220,0.02735575,0.69653127,0.38752022,0.79426189
-2.20610305,5.12556540,0.01845544,0.09976978,0.76164239,3.64451349,0.02694361,0.68994296,0.38578373,0.78687530
-2.20010005,5.13071075,0.01831829,0.09776389,0.75363350,3.66579399,0.02655724,0.68401720,0.38407539,0.77838796
-2.19409705,5.13124236,0.01807584,0.09566504,0.74334451,3.68332224,0.02619018,0.67877367,0.38231185,0.76894437
-2.18809405,5.12774589,0.01773120,0.09348846,0.73087616,3.69749083,0.02583771,0.67426231,0.38044178,0.75873775
-2.18209105,5.12115865,0.01728976,0.09125484,0.71640185,3.70896403,0.02549691,0.67055908,0.37844518,0.74800233
-2.17608804,5.11272017,0.01675899,0.08898945,0.70016049,3.71864321,0.02516660,0.66776032,0.37633147,0.73700386
-2.17008504,5.10390904,0.01614817,0.08672096,0.68244699,3.72762133,0.02484722,0.66597601,0.37413639,0.72602864
-2.16408204,5.09636859,0.01546812,0.08448024,0.66360096,3.73712818,0.02454061,0.66532211,0.37191799,0.71537171
