energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-2.91445723,3.70566185,0.76888034,0.63712532,0.03168704,0.49730624,2.70738867,0.93670601,0.01905817,1.60018462
-2.90845423,3.71177055,0.75798859,0.64351065,0.03349774,0.49649088,2.68360198,0.93683496,0.01992983,1.60494800
-2.90245123,3.70791920,0.74635982,0.64789978,0.03529296,0.49418151,2.64943800,0.93495382,0.02083924,1.60450741
-2.89644822,3.69456911,0.73405886,0.65035989,0.03705681,0.49049511,2.60578195,0.93109240,0.02178892,1.59907982
-2.89044522,3.67245345,0.72117016,0.65102579,0.03877419,0.48557557,2.55366755,0.92536320,0.02278532,1.58899158
-2.88444222,3.64257017,0.70780310,0.65009557,0.04043127,0.47959167,2.49425338,0.91796320,0.02383886,1.57467421
-2.87843922,3.60616570,0.69409552,0.64782418,0.04201601,0.47273453,2.42879696,0.90917238,0.02496382,1.55665671
-2.87243622,3.56470950,0.68021491,0.64451507,0.04351843,0.46521467,2.35862696,0.89934883,0.02617801,1.53555457
-2.86643322,3.51985940,0.66635716,0.64051010,0.04493096,0.45725850,2.28511423,0.88892049,0.02750237,1.51205534
-2.86043022,3.47341857,0.65274276,0.63617786,0.04624858,0.44910433,2.20964227,0.87837373,0.02896033,1.48690127
-2.85442721,3.42728512,0.63961068,0.63190087,0.04746878,0.44099797,2.13357766,0.86823919,0.03057709,1.46086932
-2.84842421,3.38339584,0.62721008,0.62806190,0.04859156,0.43318772,2.05824108,0.85907532,0.03237860,1.43474922
-2.84242121,3.34366581,0.61579030,0.62502983,0.04961911,0.42591903,1.98487944,0.85145044,0.03439060,1.40932016
-2.83641821,3.30992622,0.60558979,0.62314564,0.05055555,0.41942880,1.91463971,0.84592386,0.03663736,1.38532700
-2.83041521,3.28386254,0.59682434,0.62270892,0.05140652,0.41393941,1.84854509,0.84302710,0.03914048,1.36345688
-2.82441221,3.26695565,0.58967558,0.62396552,0.05217868,0.40965272,1.78747401,0.84324580,0.04191759,1.34431703
-2.81840920,3.26042835,0.58428009,0.62709671,0.05287930,0.40674419,1.73214257,0.84700329,0.04498108,1.32841491
-2.81240620,3.26519960,0.58072004,0.63221046,0.05351575,0.40535724,1.68309095,0.85464633,0.04833687,1.31614127
-2.80640320,3.28184858,0.57901574,0.63933526,0.05409511,0.40559833,1.64067430,0.86643375,0.05198341,1.30775720
-2.80040020,3.31059046,0.57912066,0.64841668,0.05462382,0.40753267,1.60505847,0.88252845,0.05591071,1.30338555
-2.79439720,3.35126498,0.58091920,0.65931710,0.05510745,0.41118110,1.57622093,0.90299288,0.06009971,1.30300744
-2.78839420,3.40333886,0.58422752,0.67181862,0.05555058,0.41651815,1.55395692,0.92778832,0.06452197,1.30646387
-2.78239120,3.46592208,0.58879737,0.68562921,0.05595676,0.42347156,1.53789096,0.95677785,0.06913955,1.31346279
-2.77638819,3.53779765,0.59432285,0.70039187,0.05632860,0.43192335,1.52749338,0.98973269,0.07390538,1.32359107
-2.77038519,3.61746380,0.60044996,0.71569661,0.05666800,0.44171249,1.52210151,1.02634170,0.07876395,1.33633129
-2.76438219,3.70318699,0.60678827,0.73109475,0.05697639,0.45263917,1.52094491,1.06622337,0.08365235,1.35108240
-2.75837919,3.79306357,0.61292453,0.74611499,0.05725503,0.46447060,1.52317377,1.10893986,0.08850170,1.36718361
-2.75237619,3.88508759,0.61843737,0.76028073,0.05750535,0.47694815,1.52788955,1.15401226,0.09323884,1.38394041
-2.74637319,3.97722176,0.62291251,0.77312770,0.05772926,0.48979562,1.53417678,1.20093657,0.09778834,1.40065155
-2.74037019,4.06746877,0.62595779,0.78422140,0.05792935,0.50272825,1.54113477,1.24919952,0.10207466,1.41663595
-2.73436718,4.15393977,0.62721738,0.79317340,0.05810913,0.51546229,1.54790797,1.29829366,0.10602441,1.43125821
-2.72836418,4.23491734,0.62638450,0.79965593,0.05827304,0.52772451,1.55371403,1.34773121,0.10956866,1.44395180
-2.72236118,4.30891015,0.62321203,0.80341399,0.05842648,0.53926148,1.55786813,1.39705611,0.11264515,1.45423880
-2.71635818,4.37469745,0.61752074,0.80427465,0.05857563,0.54984795,1.55980296,1.44585391,0.11520033,1.46174546
-2.71035518,4.43136147,0.60920472,0.80215293,0.05872725,0.55929427,1.55908344,1.49375932,0.11719114,1.46621300
-2.70435218,4.47830686,0.59823380,0.79705417,0.05888840,0.56745220,1.55541563,1.54046123,0.11858646,1.46750330
-2.69834917,4.51526665,0.58465308,0.78907279,0.05906606,0.57421901,1.54864980,1.58570527,0.11936813,1.46559924
-2.69234617,4.54229489,0.56857954,0.77838753,0.05926682,0.57953973,1.53877742,1.62929394,0.11953149,1.46060009
-2.68634317,4.55974679,0.55019611,0.76525342,0.05949656,0.58340720,1.52592247,1.67108465,0.11908555,1.45271203
-2.68034017,4.56824758,0.52974348,0.74999092,0.05976012,0.58586019,1.51032769,1.71098569,0.11805249,1.44223455
-2.67433717,4.56865191,0.50751022,0.73297274,0.06006121,0.58697947,1.49233629,1.74895074,0.11646688,1.42954350
-2.66833417,4.56199574,0.48382155,0.71460892,0.06040224,0.58688211,1.47237030,1.78497205,0.11437429,1.41507151
-2.66233117,4.54944325,0.45902753,0.69533098,0.06078440,0.58571428,1.45090642,1.81907274,0.11182971,1.39928690
-2.65632816,4.53223089,0.43349107,0.67557564,0.06120778,0.58364282,1.42845062,1.85129856,0.10889548,1.38267192
-2.65032516,4.51161138,0.40757629,0.65576904,0.06167164,0.58084604,1.40551255,1.88170944,0.10563922,1.36570142
-2.64432216,4.48879976,0.38163780,0.63631191,0.06217468,0.57750426,1.38258108,1.91037123,0.10213142,1.34882278
-2.63831916,4.46492368,0.35601116,0.61756639,0.06271543,0.57379037,1.36010182,1.93734777,0.09844326,1.33243797
-2.63231616,4.44098002,0.33100491,0.59984497,0.06329264,0.56986106,1.33845769,1.96269379,0.09464433,1.31688838
-2.62631316,4.41779920,0.30689439,0.58340187,0.06390558,0.56584904,1.31795329,1.98644869,0.09080061,1.30244302
-2.62031016,4.39601850,0.28391733,0.56842723,0.06455434,0.56185671,1.29880368,2.00863156,0.08697270,1.28929045
-2.61430715,4.37606518,0.26227143,0.55504404,0.06523998,0.55795150,1.28112796,2.02923759,0.08321439,1.27753470
-2.60830415,4.35814976,0.24211363,0.54330803,0.06596458,0.55416317,1.26494771,2.04823598,0.07957153,1.26719507
-2.60230115,4.34226943,0.22356111,0.53321016,0.06673113,0.55048324,1.25019047,2.06556960,0.07608135,1.25820992
-2.59629815,4.32822115,0.20669370,0.52468171,0.06754326,0.54686640,1.23669768,2.08115634,0.07277219,1.25044389
-2.59029515,4.31562353,0.19155748,0.51760138,0.06840483,0.54323409,1.22423682,2.09489220,0.06966357,1.24369837
-2.58429215,4.30394644,0.17816924,0.51180418,0.06931945,0.53947970,1.21251700,2.10665614,0.06676660,1.23772442
-2.57828914,4.29254674,0.16652167,0.50709153,0.07028979,0.53547545,1.20120718,2.11631644,0.06408481,1.23223776
-2.57228614,4.28070844,0.15658868,0.50324220,0.07131699,0.53108032,1.18995608,2.12373846,0.06161505,1.22693483
-2.56628314,4.26768549,0.14833090,0.50002335,0.07239997,0.52614874,1.17841285,2.12879349,0.05934873,1.22150937
-2.56028014,4.25274508,0.14170087,0.49720144,0.07353479,0.52053948,1.16624746,2.13136828,0.05727308,1.21566869
-2.55427714,4.23520964,0.13664777,0.49455239,0.07471415,0.51412436,1.15316976,2.13137490,0.05537245,1.20914883
-2.54827414,4.21449545,0.13312150,0.49187062,0.07592706,0.50679621,1.13894641,2.12876050,0.05362960,1.20172803
-2.54227114,4.19014632,0.13107593,0.48897667,0.07715853,0.49847573,1.12341477,2.12351629,0.05202687,1.19323784
-2.53626813,4.16186069,0.13047126,0.48572309,0.07838970,0.48911688,1.10649321,2.11568550,0.05054722,1.18357144
-2.53026513,4.12951106,0.13127527,0.48199850,0.07959796,0.47871050,1.08818726,2.10536966,0.04917501,1.17268878
-2.52426213,4.09315477,0.13346370,0.47772971,0.08075745,0.46728603,1.06859148,2.09273285,0.04789672,1.16061841
-2.51825913,4.05303593,0.13701952,0.47288193,0.08183969,0.45491118,1.04788680,2.07800348,0.04670122,1.14745582
-2.51225613,4.00957810,0.14193125,0.46745719,0.08281440,0.44168978,1.02633376,2.06147344,0.04558002,1.13335861
-2.50625313,3.96336844,0.14819046,0.46149109,0.08365047,0.42775766,1.00426173,2.04349433,0.04452715,1.11853858
-2.50025013,3.91513377,0.15578857,0.45504825,0.08431704,0.41327709,0.98205480,2.02447078,0.04353895,1.10325116
-2.49424712,3.86570971,0.16471303,0.44821660,0.08478462,0.39842996,0.96013500,2.00485081,0.04261367,1.08778284
-2.48824412,3.81600437,0.17494321,0.44110097,0.08502615,0.38341003,0.93894361,1.98511358,0.04175091,1.07243694
-2.48224112,3.76695786,0.18644614,0.43381623,0.08501811,0.36841482,0.91892138,1.96575468,0.04095108,1.05751869
-2.47623812,3.71949967,0.19917224,0.42648030,0.08474142,0.35363737,0.90048864,1.94726944,0.04021477,1.04331996
-2.47023512,3.67450545,0.21305155,0.41920753,0.08418217,0.33925842,0.88402609,1.93013471,0.03954211,1.03010465
-2.46423212,3.63275516,0.22799030,0.41210242,0.08333228,0.32543937,0.86985710,1.91478991,0.03893230,1.01809510
-2.45822911,3.59489421,0.24386840,0.40525424,0.08218976,0.31231622,0.85823230,1.90161782,0.03838311,1.00746038
-2.45222611,3.56139926,0.26053783,0.39873262,0.08075887,0.29999495,0.84931705,1.89092601,0.03789054,0.99830667
-2.44622311,3.53255017,0.27782206,0.39258415,0.07904998,0.28854833,0.84318229,1.88292965,0.03744863,0.99067040
-2.44022011,3.50840910,0.29551684,0.38683031,0.07707920,0.27801432,0.83979910,1.87773653,0.03704939,0.98451422
-2.43421711,3.48880805,0.31339212,0.38146654,0.07486784,0.26839610,0.83903721,1.87533510,0.03668290,0.97972612
-2.42821411,3.47334511,0.33119534,0.37646265,0.07244160,0.25966368,0.84066736,1.87558617,0.03633746,0.97612163
-2.42221111,3.46139011,0.34865592,0.37176422,0.06982977,0.25175674,0.84436766,1.87821898,0.03600001,0.97344903
-2.41620810,3.45209934,0.36549082,0.36729522,0.06706418,0.24458887,0.84973331,1.88283222,0.03565646,0.97139737
-2.41020510,3.44443933,0.38141114,0.36296144,0.06417823,0.23805252,0.85628959,1.88890010,0.03529227,0.96960703
-2.40420210,3.43721875,0.39612930,0.35865466,0.06120586,0.23202481,0.86350757,1.89578398,0.03489296,0.96768229
-2.39819910,3.42912754,0.40936676,0.35425737,0.05818057,0.22637350,0.87082174,1.90274904,0.03444465,0.96520553
-2.39219610,3.41878200,0.42086185,0.34964788,0.05513461,0.22096319,0.87764915,1.90898605,0.03393463,0.96175248
-2.38619310,3.40477418,0.43037749,0.34470547,0.05209821,0.21566123,0.88340926,1.91363736,0.03335186,0.95690785
-2.38019010,3.38572383,0.43770840,0.33931554,0.04909900,0.21034314,0.88754367,1.91582642,0.03268739,0.95028096
-2.37418709,3.36033100,0.44268752,0.33337446,0.04616164,0.20489742,0.88953519,1.91468974,0.03193471,0.94152051
-2.36818409,3.32742726,0.44519150,0.32679401,0.04330756,0.19922953,0.88892549,1.90941001,0.03109004,0.93032816
-2.36218109,3.28602344,0.44514479,0.31950512,0.04055492,0.19326488,0.88533061,1.89924910,0.03015244,0.91647030
-2.35617809,3.23535215,0.44252241,0.31146105,0.03791875,0.18695086,0.87845405,1.88357939,0.02912388,0.89978758
-2.35017509,3.17490318,0.43735116,0.30263959,0.03541113,0.18025790,0.86809671,1.86191218,0.02800918,0.88020203
-2.34417209,3.10445051,0.42970914,0.29304445,0.03304161,0.17317951,0.85416364,1.83392171,0.02681583,0.85772122
-2.33816908,3.02406955,0.41972387,0.28270577,0.03081760,0.16573147,0.83666719,1.79946375,0.02555380,0.83243976
-2.33216608,2.93414424,0.40756883,0.27167972,0.02874486,0.15795031,0.81572673,1.75858772,0.02423520,0.80453776
-2.32616308,2.83536348,0.39345874,0.26004721,0.02682799,0.14989116,0.79156491,1.71154196,0.02287398,0.77427660
-2.32016008,2.72870721,0.37764369,0.24791194,0.02507083,0.14162509,0.76450078,1.65877150,0.02148553,0.74199223
-2.31415708,2.61542279,0.36040250,0.23539778,0.02347693,0.13323627,0.73494004,1.60090879,0.02008633,0.70808617
-2.30815408,2.49699280,0.34203538,0.22264559,0.02204984,0.12481895,0.70336297,1.53875739,0.01869360,0.67301482
-2.30215108,2.37509558,0.32285646,0.20980974,0.02079331,0.11647449,0.67031057,1.47326977,0.01732498,0.63727738
-2.29614807,2.25156040,0.30318613,0.19705442,0.01971145,0.10830853,0.63636942,1.40551986,0.01599824,0.60140301
-2.29014507,2.12831905,0.28334384,0.18454990,0.01880875,0.10042852,0.60215599,1.33667184,0.01473113,0.56593765
-2.28414207,2.00735598,0.26364132,0.17246890,0.01808996,0.09294147,0.56830093,1.26794646,0.01354116,0.53143105
-2.27813907,1.89065892,0.24437652,0.16098318,0.01755997,0.08595228,0.53543390,1.20058642,0.01244559,0.49842445
-2.27213607,1.78017191,0.22582855,0.15026049,0.01722355,0.07956234,0.50416961,1.13582223,0.01146135,0.46743936
-2.26613307,1.67775242,0.20825347,0.14046195,0.01708503,0.07386869,0.47509518,1.07484000,0.01060514,0.43896768
-2.26013007,1.58513403,0.19188132,0.13173991,0.01714807,0.06896347,0.44875959,1.01875238,0.00989346,0.41346353
-2.25412706,1.50389566,0.17691404,0.12423628,0.01741525,0.06493374,0.42566495,0.96857370,0.00934277,0.39133683
-2.24812406,1.43543810,0.16352456,0.11808139,0.01788787,0.06186161,0.40626014,0.92520018,0.00896955,0.37294874
-2.24212106,1.38096821,0.15185672,0.11339327,0.01856564,0.05982437,0.39093648,0.88939564,0.00879048,0.35860890
-2.23611806,1.34149051,0.14202602,0.11027725,0.01944656,0.05889487,0.38002547,0.86178302,0.00882245,0.34857435
-2.23011506,1.31780596,0.13412101,0.10882592,0.02052685,0.05914171,0.37379839,0.84284160,0.00908262,0.34304993
-2.22411206,1.31051701,0.12820516,0.10911923,0.02180091,0.06062935,0.37246739,0.83290972,0.00958838,0.34218982
-2.21810905,1.32003786,0.12431898,0.11122463,0.02326146,0.06341801,0.37618775,0.83219226,0.01035722,0.34610010
-2.21210605,1.34660877,0.12248230,0.11519718,0.02489974,0.06756322,0.38506103,0.84077222,0.01140649,0.35484169
-2.20610305,1.39031303,0.12269643,0.12107954,0.02670579,0.07311505,0.39913851,0.85862550,0.01275313,0.36843371
-2.20010005,1.45109509,0.12494616,0.12890169,0.02866879,0.08011700,0.41842476,0.88563760,0.01441323,0.38685654
-2.19409705,1.52877858,0.12920143,0.13868042,0.03077748,0.08860453,0.44288087,0.92162144,0.01640153,0.41005467
-2.18809405,1.62308279,0.13541859,0.15041847,0.03302049,0.09860321,0.47242705,0.96633486,0.01873086,0.43793878
-2.18209105,1.73363660,0.14354125,0.16410340,0.03538680,0.11012672,0.50694447,1.01949692,0.02141153,0.47038717
-2.17608804,1.85998890,0.15350063,0.17970620,0.03786604,0.12317465,0.54627613,1.08080198,0.02445070,0.50724625
-2.17008504,2.00161493,0.16521555,0.19717974,0.04044872,0.13773022,0.59022677,1.14993063,0.02785174,0.54833020
-2.16408204,2.15791821,0.17859208,0.21645711,0.04312644,0.15375823,0.63856190,1.22655698,0.03161365,0.59341983
-2.15807904,2.32822811,0.19352293,0.23745008,0.04589190,0.17120312,0.69100605,1.31035175,0.03573062,0.64226094
-2.15207604,2.51179347,0.20988671,0.26004776,0.04873879,0.18998756,0.74724059,1.40098112,0.04019160,0.69456225
-2.14607304,2.70777284,0.22754728,0.28411559,0.05166158,0.21001145,0.80690127,1.49810133,0.04498013,0.74999335
-2.14007004,2.91522241,0.24635319,0.30949495,0.05465517,0.23115170,0.86957605,1.60134959,0.05007427,0.80818299
-2.13406703,3.13308272,0.26613750,0.33600335,0.05771443,0.25326262,0.93480344,1.71033169,0.05544676,0.86871802
-2.12806403,3.36016556,0.28671800,0.36343544,0.06083370,0.27617719,1.00207186,1.82460738,0.06106534,0.93114340
-2.12206103,3.59514239,0.30789795,0.39156483,0.06400621,0.29970910,1.07082029,1.94367456,0.06689326,0.99496359
-2.11605803,3.83653570,0.32946747,0.42014681,0.06722353,0.32365552,1.14044061,2.06695340,0.07288999,1.05964548
-2.11005503,4.08271464,0.35120553,0.44892189,0.07047511,0.34780060,1.21028176,2.19377174,0.07901199,1.12462320
-2.10405203,4.33189603,0.37288257,0.47762011,0.07374782,0.37191946,1.27965598,2.32335316,0.08521362,1.18930462
-2.09804902,4.58215165,0.39426373,0.50596598,0.07702574,0.39578259,1.34784699,2.45480877,0.09144809,1.25307969
-2.09204602,4.83142234,0.41511251,0.53368385,0.08029003,0.41916045,1.41412019,2.58713407,0.09766835,1.31533031
-2.08604302,5.07753923,0.43519489,0.56050357,0.08351903,0.44182807,1.47773450,2.71921159,0.10382795,1.37544149
-2.08004002,5.31825191,0.45428356,0.58616611,0.08668851,0.46356944,1.53795564,2.84982012,0.10988180,1.43281332
-2.07403702,5.55126318,0.47216227,0.61042894,0.08977215,0.48418152,1.59407035,2.97765074,0.11578675,1.48687336
-2.06803402,5.77426946,0.48863007,0.63307100,0.09274216,0.50347777,1.64540116,3.10132981,0.12150198,1.53708888
-2.06203102,5.98500589,0.50350519,0.65389688,0.09556999,0.52129091,1.69132107,3.21944836,0.12698927,1.58297832
-2.05602801,6.18129468,0.51662860,0.67274027,0.09822722,0.53747511,1.73126777,3.33059738,0.13221296,1.62412170
-2.05002501,6.36109545,0.52786690,0.68946630,0.10068638,0.55190736,1.76475667,3.43340784,0.13713989,1.66016919
-2.04402201,6.52255565,0.53711461,0.70397291,0.10292181,0.56448814,1.79139254,3.52659409,0.14173908,1.69084773
-2.03801901,6.66405976,0.54429571,0.71619117,0.10491044,0.57514156,1.81087910,3.60899913,0.14598140,1.71596533
-2.03201601,6.78427551,0.54936451,0.72608459,0.10663239,0.58381486,1.82302646,3.67963992,0.14983923,1.73541291
-2.02601301,6.88219561,0.55230566,0.73364750,0.10807152,0.59047772,1.82775606,3.73775096,0.15328610,1.74916372
-2.02001001,6.95717373,0.55313362,0.73890282,0.10921569,0.59512124,1.82510309,3.78282412,0.15629645,1.75727048
-2.01400700,7.00895340,0.55189144,0.74189922,0.11005688,0.59775689,1.81521635,3.81464305,0.15884558,1.75986050
-2.00800400,7.03768886,0.54864899,0.74270798,0.11059108,0.59841562,1.79835565,3.83331035,0.16090973,1.75712909
-2.00200100,7.04395706,0.54350086,0.74141976,0.11081806,0.59714701,1.77488686,3.83926621,0.16246645,1.74933173
-1.99599800,7.02876007,0.53656383,0.73814146,0.11074092,0.59401877,1.74527499,3.83329709,0.16349509,1.73677548
-1.98999500,6.99351764,0.52797417,0.73299333,0.11036559,0.58911634,1.71007533,3.81653386,0.16397760,1.71980996
-1.98399200,6.94004949,0.51788478,0.72610647,0.10970024,0.58254286,1.66992318,3.79043861,0.16389947,1.69881845
-1.97798899,6.87054757,0.50646219,0.71762080,0.10875470,0.57441907,1.62552230,3.75678033,0.16325075,1.67420951
-1.97198599,6.78753818,0.49388366,0.70768348,0.10753993,0.56488333,1.57763245,3.71759940,0.16202714,1.64640910
-1.96598299,6.69383470,0.48033408,0.69644779,0.10606750,0.55409144,1.52705616,3.67516193,0.16023108,1.61585379
-1.95997999,6.59248121,0.46600309,0.68407242,0.10434925,0.54221614,1.47462520,3.63190470,0.15787268,1.58298480
-1.95397699,6.48668814,0.45108208,0.67072095,0.10239710,0.52944615,1.42118657,3.59037225,0.15497045,1.54824294
-1.94797399,6.37976091,0.43576131,0.65656141,0.10022290,0.51598463,1.36758861,3.55314778,0.15155184,1.51206444
-1.94197099,6.27502294,0.42022700,0.64176583,0.09783852,0.50204690,1.31466698,3.52277976,0.14765331,1.47487725
-1.93596798,6.17573467,0.40465853,0.62650948,0.09525600,0.48785745,1.26323086,3.50170647,0.14332020,1.43709783
-1.92996498,6.08501046,0.38922565,0.61096982,0.09248779,0.47364612,1.21404944,3.49218063,0.13860604,1.39912797
-1.92396198,6.00573540,0.37408583,0.59532479,0.08954710,0.45964361,1.16783881,3.49619664,0.13357160,1.36135163
-1.91795898,5.94048445,0.35938176,0.57975071,0.08644817,0.44607637,1.12524933,3.51542270,0.12828357,1.32413136
-1.91195598,5.89144637,0.34523902,0.56441946,0.08320663,0.43316107,1.08685384,3.55114012,0.12281285,1.28780446
-1.90595298,5.86035485,0.33176408,0.54949509,0.07983966,0.42109880,1.05313669,3.60419213,0.11723273,1.25267863
-1.89994997,5.84842973,0.31904262,0.53513009,0.07636621,0.41006931,1.02448399,3.67494416,0.11161682,1.21902734
-1.89394697,5.85633059,0.30713833,0.52146117,0.07280694,0.40022551,1.00117531,3.76325731,0.10603698,1.18708491
-1.88794397,5.88412503,0.29609223,0.50860513,0.06918418,0.39168857,0.98337717,3.86847656,0.10056129,1.15704174
-1.88194097,5.93127390,0.28592248,0.49665465,0.06552165,0.38454377,0.97113858,3.98943463,0.09525211,1.12903980
-1.87593797,5.99663474,0.27662497,0.48567467,0.06184408,0.37883748,0.96438899,4.12447222,0.09016446,1.10316897
-1.86993497,6.07848473,0.26817442,0.47569923,0.05817679,0.37457531,0.96293900,4.27147451,0.08534459,1.07946431
-1.86393197,6.17456324,0.26052623,0.46672939,0.05454505,0.37172181,0.96648395,4.42792367,0.08082900,1.05790489
-1.85792896,6.28213390,0.25361889,0.45873214,0.05097356,0.37020151,0.97461064,4.59096600,0.07664381,1.03841433
-1.85192596,6.39806461,0.24737691,0.45164066,0.04748580,0.36990163,0.98680719,4.75749220,0.07280460,1.02086334
-1.84592296,6.51892376,0.24171429,0.44535598,0.04410346,0.37067611,1.00247604,4.92422843,0.06931660,1.00507428
-1.83991996,6.64108958,0.23653825,0.43975008,0.04084591,0.37235109,1.02094983,5.08783523,0.06617536,0.99082789
-1.83391696,6.76086899,0.23175314,0.43467030,0.03772976,0.37473146,1.04150978,5.24501112,0.06336769,0.97787195
-1.82791396,6.87462184,0.22726439,0.42994510,0.03476856,0.37760833,1.06340615,5.39259710,0.06087293,0.96593154
-1.82191096,6.97888558,0.22298237,0.42539072,0.03197259,0.38076699,1.08588013,5.52767817,0.05866450,0.95472065
-1.81590795,7.07049545,0.21882585,0.42081871,0.02934881,0.38399518,1.10818631,5.64767790,0.05671150,0.94395453
-1.80990495,7.14669520,0.21472508,0.41604381,0.02690095,0.38709115,1.12961512,5.75044220,0.05498042,0.93336214
-1.80390195,7.20523329,0.21062421,0.41089183,0.02462970,0.38987119,1.14951412,5.83430867,0.05343688,0.92269829
-1.79789895,7.24444049,0.20648309,0.40520724,0.02253301,0.39217633,1.16730749,5.89815854,0.05204716,0.91175457
-1.79189595,7.26328499,0.20227820,0.39885998,0.02060651,0.39387782,1.18251282,5.94144874,0.05077966,0.90036871
-1.78589295,7.26140258,0.19800283,0.39175124,0.01884396,0.39488119,1.19475454,5.96422258,0.04960607,0.88843162
-1.77988994,7.23910019,0.19366639,0.38381777,0.01723772,0.39512863,1.20377331,5.96709834,0.04850232,0.87589203
-1.77388694,7.19733253,0.18929299,0.37503467,0.01577931,0.39459970,1.20943119,5.95123612,0.04744916,0.86275807
-1.76788394,7.13765288,0.18491928,0.36541640,0.01445984,0.39331018,1.21171220,5.91828437,0.04643246,0.84909599
-1.76188094,7.06214012,0.18059174,0.35501601,0.01327050,0.39130931,1.21071841,5.87030833,0.04544324,0.83502593
-1.75587794,6.97330560,0.17636350,0.34392257,0.01220295,0.38867545,1.20666180,5.80970359,0.04447728,0.82071500
-1.74987494,6.87398396,0.17229093,0.33225712,0.01124967,0.38551048,1.19985218,5.73909871,0.04353464,0.80636797
-1.74387194,6.76721338,0.16843008,0.32016710,0.01040422,0.38193313,1.19068195,5.66125115,0.04261884,0.79221616
-1.73786893,6.65611050,0.16483325,0.30781982,0.00966143,0.37807179,1.17960829,5.57894128,0.04173595,0.77850505
-1.73186593,6.54374610,0.16154581,0.29539509,0.00901750,0.37405698,1.16713368,5.49486906,0.04089357,0.76548129
-1.72586293,6.43302697,0.15860348,0.28307760,0.00847008,0.37001400,1.15378553,5.41155800,0.04009983,0.75337980
-1.71985993,6.32658929,0.15603017,0.27104921,0.00801821,0.36605614,1.14009581,5.33127018,0.03936233,0.74241158
-1.71385693,6.22670794,0.15383651,0.25948176,0.00766227,0.36227870,1.12658157,5.25593596,0.03868731,0.73275285
-1.70785393,6.13522534,0.15201922,0.24853051,0.00740382,0.35875430,1.11372689,5.18710065,0.03807887,0.72453618
-1.70185093,6.05350234,0.15056122,0.23832870,0.00724546,0.35552948,1.10196713,5.12589005,0.03753843,0.71784373
-1.69584792,5.98239234,0.14943267,0.22898330,0.00719060,0.35262298,1.09167572,5.07299522,0.03706437,0.71270328
-1.68984492,5.92223902,0.14859276,0.22057225,0.00724324,0.35002555,1.08315401,5.02867649,0.03665195,0.70908685
-1.68384192,5.87289636,0.14799222,0.21314307,0.00740769,0.34770146,1.07662440,4.99278525,0.03629341,0.70691216
-1.67783892,5.83376923,0.14757650,0.20671309,0.00768832,0.34559145,1.07222666,4.96480173,0.03597834,0.70604667
-1.67183592,5.80387153,0.14728944,0.20127096,0.00808928,0.34361707,1.07001760,4.94388610,0.03569418,0.70631409
-1.66583292,5.78189832,0.14707722,0.19677954,0.00861415,0.34168606,1.06997381,4.92893984,0.03542689,0.70750280
-1.65982991,5.76630811,0.14689260,0.19317978,0.00926569,0.33969857,1.07199727,4.91867409,0.03516181,0.70937602
-1.65382691,5.75541112,0.14669901,0.19039544,0.01004553,0.33755384,1.07592344,4.91168159,0.03488443,0.71168298
-1.64782391,5.74745929,0.14647452,0.18833842,0.01095386,0.33515700,1.08153163,4.90650900,0.03458129,0.71417074
-1.64182091,5.74073425,0.14621542,0.18691430,0.01198918,0.33242567,1.08855694,4.90172645,0.03424082,0.71659609
-1.63581791,5.73362966,0.14593929,0.18602795,0.01314804,0.32929605,1.09670354,4.89599183,0.03385400,0.71873690
-1.62981491,5.72472482,0.14568731,0.18558881,0.01442487,0.32572815,1.10565876,4.88810765,0.03341504,0.72040268
-1.62381191,5.71284727,0.14552583,0.18551573,0.01581179,0.32170997,1.11510732,4.87706871,0.03292178,0.72144364
-1.61780890,5.69712243,0.14554696,0.18574106,0.01729853,0.31726040,1.12474541,4.86209967,0.03237598,0.72175812
-1.61180590,5.67700923,0.14586827,0.18621381,0.01887245,0.31243066,1.13429402,4.84268178,0.03178336,0.72129800
-1.60580290,5.65232120,0.14663136,0.18690194,0.02051859,0.30730437,1.14351093,4.81856883,0.03115354,0.72007197
-1.59979990,5.62323306,0.14799951,0.18779345,0.02221985,0.30199594,1.15220112,4.78979256,0.03049972,0.71814641
-1.59379690,5.59027340,0.15015422,0.18889645,0.02395721,0.29664762,1.16022499,4.75665822,0.02983821,0.71564412
-1.58779390,5.55430461,0.15329095,0.19023810,0.02571015,0.29142515,1.16750420,4.71973126,0.02918786,0.71274067
-1.58179090,5.51649120,0.15761391,0.19186263,0.02745703,0.28651221,1.17402474,4.67981634,0.02856933,0.70965883
-1.57578789,5.47825843,0.16333019,0.19382842,0.02917561,0.28210389,1.17983720,4.63792982,0.02800438,0.70666107
-1.56978489,5.44124303,0.17064333,0.19620432,0.03084360,0.27839943,1.18505409,4.59526719,0.02751501,0.70404057
-1.56378189,5.40723798,0.17974655,0.19906549,0.03243927,0.27559443,1.18984439,4.55316669,0.02712267,0.70211104
-1.55777889,5.37813358,0.19081580,0.20248876,0.03394205,0.27387302,1.19442549,4.51307046,0.02684753,0.70119577
-1.55177589,5.35585675,0.20400288,0.20654798,0.03533308,0.27340007,1.19905281,4.47648448,0.02670774,0.70161633
