energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-2.89044522,0.76883063,0.03929445,0.12147719,0.45023684,0.05203441,0.38350078,0.00000000,0.46217016,0.00005581
-2.88444222,0.76037197,0.03597057,0.12280418,0.44626514,0.05034616,0.37104138,0.00000000,0.45975101,0.00005168
-2.87843922,0.75441193,0.03310448,0.12413135,0.44191484,0.04904855,0.35804636,0.00000000,0.45768558,0.00004786
-2.87243622,0.75117866,0.03070381,0.12551393,0.43739155,0.04814842,0.34466118,0.00000000,0.45613935,0.00004433
-2.86643322,0.75087294,0.02876632,0.12700794,0.43290814,0.04764733,0.33104900,0.00000000,0.45528181,0.00004107
-2.86043022,0.75365119,0.02728062,0.12866626,0.42867326,0.04754085,0.31738351,0.00000000,0.45527413,0.00003806
-2.85442721,0.75960955,0.02622700,0.13053488,0.42487984,0.04781814,0.30384146,0.00000000,0.45625695,0.00003530
-2.84842421,0.76876955,0.02557838,0.13264932,0.42169425,0.04846161,0.29059532,0.00000000,0.45833904,0.00003276
-2.84242121,0.78106656,0.02530131,0.13503160,0.41924666,0.04944671,0.27780641,0.00000000,0.46158732,0.00003045
-2.83641821,0.79634180,0.02535694,0.13768790,0.41762313,0.05074204,0.26561888,0.00000000,0.46601902,0.00002835
-2.83041521,0.81433840,0.02570211,0.14060694,0.41685986,0.05230960,0.25415474,0.00000000,0.47159630,0.00002644
-2.82441221,0.83470232,0.02629043,0.14375942,0.41694006,0.05410534,0.24351027,0.00000000,0.47822375,0.00002473
-2.81840920,0.85698813,0.02707324,0.14709828,0.41779342,0.05607996,0.23375383,0.00000000,0.48574892,0.00002320
-2.81240620,0.88066983,0.02800076,0.15056014,0.41929845,0.05817998,0.22492525,0.00000000,0.49396603,0.00002184
-2.80640320,0.90515626,0.02902307,0.15406754,0.42128754,0.06034905,0.21703663,0.00000000,0.50262258,0.00002064
-2.80040020,0.92981075,0.03009115,0.15753214,0.42355440,0.06252942,0.21007457,0.00000000,0.51142862,0.00001957
-2.79439720,0.95397402,0.03115787,0.16085857,0.42586363,0.06466361,0.20400358,0.00000000,0.52006822,0.00001863
-2.78839420,0.97698938,0.03217888,0.16394882,0.42796192,0.06669616,0.19877043,0.00000000,0.52821259,0.00001780
-2.78239120,0.99822907,0.03311357,0.16670699,0.42959024,0.06857535,0.19430915,0.00000000,0.53553409,0.00001707
-2.77638819,1.01712030,0.03392577,0.16904400,0.43049648,0.07025495,0.19054639,0.00000000,0.54172047,0.00001642
-2.77038519,1.03316988,0.03458446,0.17088223,0.43044780,0.07169570,0.18740679,0.00000000,0.54648857,0.00001583
-2.76438219,1.04598598,0.03506433,0.17215966,0.42924221,0.07286671,0.18481813,0.00000000,0.54959675,0.00001530
-2.75837919,1.05529587,0.03534614,0.17283344,0.42671864,0.07374647,0.18271586,0.00000000,0.55085550,0.00001481
-2.75237619,1.06095887,0.03541698,0.17288261,0.42276519,0.07432353,0.18104689,0.00000000,0.55013557,0.00001436
-2.74637319,1.06297361,0.03527028,0.17230983,0.41732505,0.07459685,0.17977249,0.00000000,0.54737336,0.00001393
-2.74037019,1.06147922,0.03490569,0.17114213,0.41039991,0.07457566,0.17887006,0.00000000,0.54257334,0.00001352
-2.73436718,1.05675047,0.03432875,0.16943045,0.40205073,0.07427898,0.17833391,0.00000000,0.53580741,0.00001313
-2.72836418,1.04918696,0.03355041,0.16724823,0.39239591,0.07373471,0.17817492,0.00000000,0.52721136,0.00001275
-2.72236118,1.03929696,0.03258640,0.16468888,0.38160705,0.07297839,0.17841934,0.00000000,0.51697870,0.00001239
-2.71635818,1.02767672,0.03145645,0.16186239,0.36990250,0.07205166,0.17910672,0.00000000,0.50535240,0.00001205
-2.71035518,1.01498625,0.03018346,0.15889128,0.35753921,0.07100052,0.18028725,0.00000000,0.49261485,0.00001173
-2.70435218,1.00192279,0.02879260,0.15590591,0.34480320,0.06987344,0.18201871,0.00000000,0.47907694,0.00001145
-2.69834917,0.98919328,0.02731037,0.15303953,0.33199921,0.06871942,0.18436325,0.00000000,0.46506657,0.00001120
-2.69234617,0.97748706,0.02576375,0.15042329,0.31944013,0.06758613,0.18738421,0.00000000,0.45091749,0.00001100
-2.68634317,0.96745015,0.02417931,0.14818126,0.30743650,0.06651814,0.19114316,0.00000000,0.43695890,0.00001086
-2.68034017,0.95966224,0.02258250,0.14642594,0.29628672,0.06555536,0.19569747,0.00000000,0.42350622,0.00001078
-2.67433717,0.95461722,0.02099700,0.14525422,0.28626835,0.06473177,0.20109826,0.00000000,0.41085358,0.00001078
-2.66833417,0.95270815,0.01944422,0.14474409,0.27763069,0.06407445,0.20738918,0.00000000,0.39926812,0.00001085
-2.66233117,0.95421707,0.01794294,0.14495212,0.27058897,0.06360291,0.21460571,0.00000000,0.38898620,0.00001102
-2.65632816,0.95930989,0.01650910,0.14591194,0.26532026,0.06332883,0.22277518,0.00000000,0.38021152,0.00001128
-2.65032516,0.96803628,0.01515567,0.14763355,0.26196106,0.06325612,0.23191732,0.00000000,0.37311496,0.00001164
-2.64432216,0.98033439,0.01389278,0.15010364,0.26060659,0.06338128,0.24204529,0.00000000,0.36783585,0.00001210
-2.63831916,0.99603969,0.01272779,0.15328679,0.26131153,0.06369406,0.25316699,0.00000000,0.36448420,0.00001268
-2.63231616,1.01489748,0.01166558,0.15712743,0.26409203,0.06417833,0.26528647,0.00000000,0.36314371,0.00001337
-2.62631316,1.03657793,0.01070886,0.16155252,0.26892871,0.06481314,0.27840523,0.00000000,0.36387480,0.00001417
-2.62031016,1.06069306,0.00985849,0.16647471,0.27577038,0.06557389,0.29252331,0.00000000,0.36671756,0.00001509
-2.61430715,1.08681437,0.00911382,0.17179586,0.28453803,0.06643348,0.30763984,0.00000000,0.37169396,0.00001613
-2.60830415,1.11449040,0.00847310,0.17741085,0.29512893,0.06736357,0.32375302,0.00000000,0.37880923,0.00001729
-2.60230115,1.14326322,0.00793376,0.18321119,0.30742050,0.06833562,0.34085933,0.00000000,0.38805212,0.00001857
-2.59629815,1.17268307,0.00749267,0.18908868,0.32127363,0.06932190,0.35895199,0.00000000,0.39939397,0.00001996
-2.59029515,1.20232064,0.00714641,0.19493855,0.33653548,0.07029632,0.37801857,0.00000000,0.41278659,0.00002147
-2.58429215,1.23177627,0.00689140,0.20066233,0.35304143,0.07123505,0.39803793,0.00000000,0.42815924,0.00002309
-2.57828914,1.26068617,0.00672397,0.20617001,0.37061633,0.07211700,0.41897652,0.00000000,0.44541479,0.00002483
-2.57228614,1.28872529,0.00664045,0.21138167,0.38907502,0.07292400,0.44078424,0.00000000,0.46442559,0.00002667
-2.56628314,1.31560724,0.00663708,0.21622844,0.40822232,0.07364090,0.46339022,0.00000000,0.48502932,0.00002862
-2.56028014,1.34108146,0.00670998,0.22065286,0.42785255,0.07425543,0.48669866,0.00000000,0.50702549,0.00003066
-2.55427714,1.36492827,0.00685500,0.22460862,0.44774904,0.07475798,0.51058515,0.00000000,0.53017281,0.00003279
-2.54827414,1.38695238,0.00706763,0.22805982,0.46768368,0.07514121,0.53489381,0.00000000,0.55418808,0.00003500
-2.54227114,1.40697571,0.00734279,0.23097993,0.48741697,0.07539968,0.55943552,0.00000000,0.57874686,0.00003728
-2.53626813,1.42483019,0.00767476,0.23335038,0.50669868,0.07552941,0.58398756,0.00000000,0.60348624,0.00003961
-2.53026513,1.44035140,0.00805702,0.23515916,0.52526951,0.07552752,0.60829493,0.00000000,0.62800984,0.00004198
-2.52426213,1.45337366,0.00848219,0.23639939,0.54286375,0.07539188,0.63207345,0.00000000,0.65189515,0.00004436
-2.51825913,1.46372730,0.00894196,0.23706808,0.55921318,0.07512087,0.65501474,0.00000000,0.67470290,0.00004675
-2.51225613,1.47123828,0.00942714,0.23716518,0.57405200,0.07471332,0.67679297,0.00000000,0.69598842,0.00004912
-2.50625313,1.47573052,0.00992770,0.23669292,0.58712297,0.07416841,0.69707335,0.00000000,0.71531437,0.00005145
-2.50025013,1.47703092,0.01043292,0.23565561,0.59818423,0.07348590,0.71552192,0.00000000,0.73226440,0.00005372
-2.49424712,1.47497668,0.01093155,0.23405978,0.60701673,0.07266627,0.73181641,0.00000000,0.74645713,0.00005591
-2.48824412,1.46942462,0.01141204,0.23191468,0.61343187,0.07171108,0.74565750,0.00000000,0.75755972,0.00005801
-2.48224112,1.46026169,0.01186284,0.22923305,0.61727882,0.07062328,0.75678018,0.00000000,0.76530031,0.00006000
-2.47623812,1.44741601,0.01227268,0.22603214,0.61845117,0.06940764,0.76496443,0.00000000,0.76947879,0.00006187
-2.47023512,1.43086750,0.01263089,0.22233465,0.61689251,0.06807104,0.77004472,0.00000000,0.76997505,0.00006362
-2.46423212,1.41065718,0.01292772,0.21816974,0.61260043,0.06662277,0.77191779,0.00000000,0.76675449,0.00006524
-2.45822911,1.38689439,0.01315464,0.21357377,0.60562870,0.06507467,0.77054819,0.00000000,0.75987026,0.00006673
-2.45222611,1.35976113,0.01330464,0.20859068,0.59608738,0.06344119,0.76597121,0.00000000,0.74946205,0.00006812
-2.44622311,1.32951289,0.01337240,0.20327200,0.58414071,0.06173924,0.75829304,0.00000000,0.73575146,0.00006940
-2.44022011,1.29647584,0.01335449,0.19767640,0.57000277,0.05998789,0.74768786,0.00000000,0.71903410,0.00007059
-2.43421711,1.26104004,0.01324952,0.19186867,0.55393112,0.05820792,0.73439214,0.00000000,0.69966879,0.00007171
-2.42821411,1.22364903,0.01305809,0.18591820,0.53621858,0.05642121,0.71869624,0.00000000,0.67806424,0.00007278
-2.42221111,1.18478610,0.01278282,0.17989710,0.51718356,0.05464997,0.70093374,0.00000000,0.65466402,0.00007383
-2.41620810,1.14495795,0.01242820,0.17387787,0.49715933,0.05291597,0.68146894,0.00000000,0.62993034,0.00007487
-2.41020510,1.10467662,0.01200046,0.16793090,0.47648283,0.05123960,0.66068323,0.00000000,0.60432755,0.00007593
-2.40420210,1.06444053,0.01150727,0.16212184,0.45548349,0.04963906,0.63896096,0.00000000,0.57830605,0.00007700
-2.39819910,1.02471588,0.01095756,0.15650909,0.43447253,0.04812954,0.61667547,0.00000000,0.55228736,0.00007812
-2.39219610,0.98591928,0.01036111,0.15114146,0.41373345,0.04672251,0.59417602,0.00000000,0.52665101,0.00007926
-2.38619310,0.94840264,0.00972830,0.14605626,0.39351386,0.04542520,0.57177629,0.00000000,0.50172382,0.00008044
-2.38019010,0.91244126,0.00906974,0.14127780,0.37401924,0.04424021,0.54974486,0.00000000,0.47777188,0.00008164
-2.37418709,0.87822557,0.00839598,0.13681660,0.35540871,0.04316537,0.52829823,0.00000000,0.45499565,0.00008284
-2.36818409,0.84585720,0.00771718,0.13266916,0.33779304,0.04219384,0.50759654,0.00000000,0.43352808,0.00008401
-2.36218109,0.81534928,0.00704289,0.12881845,0.32123480,0.04131440,0.48774220,0.00000000,0.41343584,0.00008512
-2.35617809,0.78663113,0.00638178,0.12523500,0.30575063,0.04051196,0.46878127,0.00000000,0.39472328,0.00008613
-2.35017509,0.75955683,0.00574154,0.12187869,0.29131534,0.03976827,0.45070750,0.00000000,0.37733892,0.00008699
-2.34417209,0.73391721,0.00512867,0.11870091,0.27786762,0.03906276,0.43346861,0.00000000,0.36118391,0.00008766
-2.33816908,0.70945445,0.00454852,0.11564715,0.26531684,0.03837349,0.41697440,0.00000000,0.34612189,0.00008810
-2.33216608,0.68587851,0.00400516,0.11265988,0.25355072,0.03767820,0.40110620,0.00000000,0.33198983,0.00008825
-2.32616308,0.66288436,0.00350150,0.10968135,0.24244329,0.03695525,0.38572692,0.00000000,0.31860906,0.00008809
-2.32016008,0.64016909,0.00303926,0.10665649,0.23186274,0.03618464,0.37069142,0.00000000,0.30579611,0.00008757
-2.31415708,0.61744804,0.00261916,0.10353545,0.22167893,0.03534882,0.35585631,0.00000000,0.29337271,0.00008668
-2.30815408,0.59446906,0.00224097,0.10027585,0.21176993,0.03443347,0.34108891,0.00000000,0.28117465,0.00008538
-2.30215108,0.57102436,0.00190365,0.09684460,0.20202766,0.03342799,0.32627489,0.00000000,0.26905900,0.00008368
-2.29614807,0.54695938,0.00160553,0.09321913,0.19236221,0.03232593,0.31132427,0.00000000,0.25690971,0.00008158
-2.29014507,0.52217835,0.00134440,0.08938810,0.18270475,0.03112510,0.29617554,0.00000000,0.24464118,0.00007909
-2.28414207,0.49664664,0.00111770,0.08535155,0.17300921,0.02982756,0.28079797,0.00000000,0.23220002,0.00007622
-2.27813907,0.47038977,0.00092260,0.08112045,0.16325247,0.02843937,0.26519195,0.00000000,0.21956504,0.00007303
-2.27213607,0.44348961,0.00075616,0.07671584,0.15343342,0.02697026,0.24938768,0.00000000,0.20674552,0.00006953
-2.26613307,0.41607796,0.00061539,0.07216751,0.14357103,0.02543303,0.23344228,0.00000000,0.19377828,0.00006579
-2.26013007,0.38832818,0.00049738,0.06751235,0.13370148,0.02384298,0.21743579,0.00000000,0.18072348,0.00006185
-2.25412706,0.36044551,0.00039933,0.06279252,0.12387480,0.02221718,0.20146613,0.00000000,0.16765990,0.00005776
-2.24812406,0.33265651,0.00031863,0.05805351,0.11415112,0.02057379,0.18564370,0.00000000,0.15467960,0.00005359
-2.24212106,0.30519849,0.00025290,0.05334223,0.10459682,0.01893133,0.17008572,0.00000000,0.14188269,0.00004939
-2.23611806,0.27830927,0.00019998,0.04870510,0.09528078,0.01730805,0.15491065,0.00000000,0.12937214,0.00004522
-2.23011506,0.25221793,0.00015802,0.04418647,0.08627092,0.01572131,0.14023318,0.00000000,0.11724916,0.00004112
-2.22411206,0.22713685,0.00012544,0.03982712,0.07763119,0.01418713,0.12615974,0.00000000,0.10560919,0.00003714
-2.21810905,0.20325533,0.00010094,0.03566321,0.06941912,0.01271979,0.11278489,0.00000000,0.09453869,0.00003333
-2.21210605,0.18073500,0.00008354,0.03172544,0.06168396,0.01133158,0.10018864,0.00000000,0.08411280,0.00002972
-2.20610305,0.15970711,0.00007258,0.02803857,0.05446551,0.01003266,0.08843470,0.00000000,0.07439401,0.00002634
-2.20010005,0.14027158,0.00006772,0.02462127,0.04779351,0.00883110,0.07756976,0.00000000,0.06543162,0.00002322
-2.19409705,0.12249777,0.00006896,0.02148621,0.04168775,0.00773289,0.06762355,0.00000000,0.05726210,0.00002037
-2.18809405,0.10642671,0.00007671,0.01864051,0.03615861,0.00674222,0.05860980,0.00000000,0.04991025,0.00001781
-2.18209105,0.09207467,0.00009180,0.01608629,0.03120812,0.00586170,0.05052782,0.00000000,0.04339091,0.00001555
-2.17608804,0.07943769,0.00011555,0.01382143,0.02683136,0.00509272,0.04336458,0.00000000,0.03771126,0.00001360
-2.17008504,0.06849684,0.00014984,0.01184051,0.02301814,0.00443585,0.03709719,0.00000000,0.03287345,0.00001198
-2.16408204,0.05922394,0.00019722,0.01013568,0.01975491,0.00389123,0.03169561,0.00000000,0.02887750,0.00001068
-2.15807904,0.05158750,0.00026098,0.00869772,0.01702670,0.00345900,0.02712536,0.00000000,0.02572424,0.00000972
-2.15207604,0.04555860,0.00034532,0.00751696,0.01481915,0.00313973,0.02335031,0.00000000,0.02341827,0.00000912
-2.14607304,0.04111650,0.00045546,0.00658420,0.01312046,0.00293477,0.02033520,0.00000000,0.02197082,0.00000890
-2.14007004,0.03825390,0.00059781,0.00589159,0.01192328,0.00284668,0.01804795,0.00000000,0.02140222,0.00000908
-2.13406703,0.03698146,0.00078012,0.00543336,0.01122643,0.00287947,0.01646172,0.00000000,0.02174422,0.00000972
-2.12806403,0.03733175,0.00101166,0.00520646,0.01103643,0.00303890,0.01555651,0.00000000,0.02304171,0.00001085
-2.12206103,0.03936224,0.00130340,0.00521109,0.01136887,0.00333263,0.01532042,0.00000000,0.02535402,0.00001253
-2.11605803,0.04315740,0.00166814,0.00545109,0.01224944,0.00377035,0.01575047,0.00000000,0.02875570,0.00001485
-2.11005503,0.04882975,0.00212065,0.00593419,0.01371478,0.00436382,0.01685298,0.00000000,0.03333650,0.00001787
-2.10405203,0.05651979,0.00267777,0.00667210,0.01581295,0.00512673,0.01864351,0.00000000,0.03920087,0.00002172
-2.09804902,0.06639474,0.00335846,0.00768050,0.01860357,0.00607461,0.02114638,0.00000000,0.04646655,0.00002649
-2.09204602,0.07864603,0.00418377,0.00897881,0.02215761,0.00722451,0.02439375,0.00000000,0.05526256,0.00003232
-2.08604302,0.09348548,0.00517673,0.01058989,0.02655666,0.00859465,0.02842431,0.00000000,0.06572625,0.00003934
-2.08004002,0.11114020,0.00636219,0.01253952,0.03189192,0.01020391,0.03328160,0.00000000,0.07799977,0.00004771
-2.07403702,0.13184615,0.00776645,0.01485576,0.03826246,0.01207128,0.03901194,0.00000000,0.09222567,0.00005758
-2.06803402,0.15584040,0.00941687,0.01756812,0.04577319,0.01421519,0.04566212,0.00000000,0.10854188,0.00006911
-2.06203102,0.18335236,0.01134124,0.02070666,0.05453212,0.01665270,0.05327680,0.00000000,0.12707615,0.00008246
-2.05602801,0.21459383,0.01356713,0.02430092,0.06464722,0.01939872,0.06189576,0.00000000,0.14793999,0.00009778
-2.05002501,0.24974836,0.01612097,0.02837867,0.07622266,0.02246517,0.07155105,0.00000000,0.17122239,0.00011521
-2.04402201,0.28896010,0.01902710,0.03296470,0.08935466,0.02586003,0.08226412,0.00000000,0.19698346,0.00013489
-2.03801901,0.33232241,0.02230667,0.03807945,0.10412701,0.02958651,0.09404306,0.00000000,0.22524821,0.00015690
-2.03201601,0.37986680,0.02597648,0.04373769,0.12060622,0.03364223,0.10688004,0.00000000,0.25600074,0.00018132
-2.02601301,0.43155249,0.03004772,0.04994714,0.13883668,0.03801849,0.12074913,0.00000000,0.28917922,0.00020817
-2.02001001,0.48725723,0.03452478,0.05670730,0.15883581,0.04269964,0.13560447,0.00000000,0.32467170,0.00023745
-2.01400700,0.54676980,0.03940407,0.06400825,0.18058955,0.04766264,0.15137911,0.00000000,0.36231326,0.00026907
-2.00800400,0.60978467,0.04467291,0.07182980,0.20404832,0.05287683,0.16798439,0.00000000,0.40188455,0.00030293
-2.00200100,0.67589939,0.05030869,0.08014079,0.22912371,0.05830387,0.18531015,0.00000000,0.44311207,0.00033883
-1.99599800,0.74461495,0.05627819,0.08889870,0.25568618,0.06389802,0.20322569,0.00000000,0.48567021,0.00037654
-1.98999500,0.81533956,0.06253721,0.09804965,0.28356387,0.06960659,0.22158150,0.00000000,0.52918515,0.00041575
-1.98399200,0.88739591,0.06903053,0.10752874,0.31254288,0.07537073,0.24021190,0.00000000,0.57324073,0.00045611
-1.97798899,0.96003197,0.07569233,0.11726081,0.34236891,0.08112646,0.25893828,0.00000000,0.61738597,0.00049719
-1.97198599,1.03243523,0.08244696,0.12716158,0.37275065,0.08680595,0.27757313,0.00000000,0.66114431,0.00053853
-1.96598299,1.10375004,0.08921015,0.13713920,0.40336459,0.09233901,0.29592452,0.00000000,0.70402412,0.00057966
-1.95997999,1.17309761,0.09589070,0.14709617,0.43386145,0.09765475,0.31380097,0.00000000,0.74553022,0.00062004
-1.95397699,1.23959798,0.10239250,0.15693152,0.46387398,0.10268335,0.33101653,0.00000000,0.78517600,0.00065915
-1.94797399,1.30239336,0.10861698,0.16654323,0.49302584,0.10735793,0.34739578,0.00000000,0.82249568,0.00069648
-1.94197099,1.36067173,0.11446572,0.17583087,0.52094140,0.11161635,0.36277867,0.00000000,0.85705619,0.00073152
-1.93596798,1.41369013,0.11984340,0.18469815,0.54725596,0.11540297,0.37702485,0.00000000,0.88846831,0.00076381
-1.92996498,1.46079636,0.12466072,0.19305557,0.57162609,0.11867027,0.39001746,0.00000000,0.91639650,0.00079294
-1.92396198,1.50144849,0.12883731,0.20082285,0.59373969,0.12138024,0.40166604,0.00000000,0.94056706,0.00081858
-1.91795898,1.53523127,0.13230458,0.20793109,0.61332519,0.12350550,0.41190867,0.00000000,0.96077440,0.00084047
-1.91195598,1.56186871,0.13500823,0.21432472,0.63015972,0.12503019,0.42071298,0.00000000,0.97688504,0.00085844
-1.90595298,1.58123255,0.13691036,0.21996293,0.64407580,0.12595040,0.42807636,0.00000000,0.98883934,0.00087243
-1.89994997,1.59334605,0.13799122,0.22482081,0.65496617,0.12627433,0.43402504,0.00000000,0.99665093,0.00088249
-1.89394697,1.59838329,0.13825029,0.22888994,0.66278690,0.12602211,0.43861242,0.00000000,1.00040396,0.00088875
-1.88794397,1.59666394,0.13770681,0.23217863,0.66755827,0.12522519,0.44191664,0.00000000,1.00024838,0.00089149
-1.88194097,1.58864387,0.13639970,0.23471165,0.66936379,0.12392552,0.44403754,0.00000000,0.99639361,0.00089105
-1.87593797,1.57490217,0.13438672,0.23652972,0.66834731,0.12217438,0.44509328,0.00000000,0.98910093,0.00088789
-1.86993497,1.55612514,0.13174309,0.23768855,0.66470834,0.12003102,0.44521671,0.00000000,0.97867513,0.00088255
-1.86393197,1.53308803,0.12855951,0.23825782,0.65869598,0.11756114,0.44455184,0.00000000,0.96545570,0.00087564
-1.85792896,1.50663534,0.12493962,0.23831980,0.65060178,0.11483524,0.44325034,0.00000000,0.94980820,0.00086784
-1.85192596,1.47766032,0.12099707,0.23796805,0.64075169,0.11192691,0.44146847,0.00000000,0.93211602,0.00085984
-1.84592296,1.44708454,0.11685220,0.23730597,0.62949763,0.10891116,0.43936431,0.00000000,0.91277297,0.00085239
-1.83991996,1.41583805,0.11262861,0.23644539,0.61720899,0.10586276,0.43709552,0.00000000,0.89217687,0.00084623
-1.83391696,1.38484070,0.10844947,0.23550518,0.60426417,0.10285467,0.43481749,0.00000000,0.87072430,0.00084210
-1.82791396,1.35498493,0.10443400,0.23460989,0.59104274,0.09995663,0.43268197,0.00000000,0.84880658,0.00084070
-1.82191096,1.32712033,0.10069394,0.23388839,0.57791806,0.09723382,0.43083602,0.00000000,0.82680683,0.00084270
-1.81590795,1.30204007,0.09733035,0.23347249,0.56525076,0.09474575,0.42942122,0.00000000,0.80509805,0.00084870
-1.80990495,1.28046922,0.09443071,0.23349556,0.55338298,0.09254525,0.42857302,0.00000000,0.78404194,0.00085924
-1.80390195,1.26305486,0.09206638,0.23409090,0.54263355,0.09067767,0.42842020,0.00000000,0.76398824,0.00087476
-1.79789895,1.25035794,0.09029063,0.23539013,0.53329392,0.08918021,0.42908418,0.00000000,0.74527427,0.00089560
-1.79189595,1.24284673,0.08913714,0.23752128,0.52562495,0.08808140,0.43067829,0.00000000,0.72822445,0.00092202
-1.78589295,1.24089172,0.08861911,0.24060667,0.51985439,0.08740081,0.43330692,0.00000000,0.71314945,0.00095414
-1.77988994,1.24476194,0.08872901,0.24476060,0.51617502,0.08714878,0.43706444,0.00000000,0.70034491,0.00099196
-1.77388694,1.25462260,0.08943886,0.25008682,0.51474342,0.08732643,0.44203404,0.00000000,0.69008944,0.00103538
-1.76788394,1.27053412,0.09070120,0.25667584,0.51567921,0.08792575,0.44828650,0.00000000,0.68264198,0.00108417
-1.76188094,1.29245251,0.09245061,0.26460206,0.51906478,0.08892988,0.45587896,0.00000000,0.67823834,0.00113800
-1.75587794,1.32023116,0.09460580,0.27392101,0.52494549,0.09031356,0.46485380,0.00000000,0.67708723,0.00119641
-1.74987494,1.35362421,0.09707217,0.28466650,0.53333020,0.09204367,0.47523764,0.00000000,0.67936570,0.00125887
-1.74387194,1.39229133,0.09974475,0.29684811,0.54419217,0.09408004,0.48704061,0.00000000,0.68521423,0.00132475
-1.73786893,1.43580408,0.10251158,0.31044878,0.55747037,0.09637632,0.50025585,0.00000000,0.69473174,0.00139336
-1.73186593,1.48365369,0.10525714,0.32542302,0.57307088,0.09888103,0.51485929,0.00000000,0.70797072,0.00146397
-1.72586293,1.53526013,0.10786606,0.34169542,0.59086875,0.10153873,0.53080968,0.00000000,0.72493260,0.00153580
-1.71985993,1.58998221,0.11022669,0.35915996,0.61070979,0.10429123,0.54804881,0.00000000,0.74556380,0.00160807
-1.71385693,1.64712863,0.11223456,0.37767983,0.63241264,0.10707892,0.56650180,0.00000000,0.76975235,0.00168002
-1.70785393,1.70596928,0.11379557,0.39708812,0.65577075,0.10984208,0.58607748,0.00000000,0.79732565,0.00175088
-1.70185093,1.76574691,0.11482885,0.41718920,0.68055438,0.11252215,0.60666860,0.00000000,0.82804908,0.00181995
-1.69584792,1.82568839,0.11526900,0.43776093,0.70651250,0.11506299,0.62815202,0.00000000,0.86162594,0.00188658
-1.68984492,1.88501556,0.11506791,0.45855766,0.73337460,0.11741192,0.65038853,0.00000000,0.89769859,0.00195015
-1.68384192,1.94295517,0.11419581,0.47931388,0.76085237,0.11952076,0.67322264,0.00000000,0.93585088,0.00201015
-1.67783892,1.99874797,0.11264176,0.49974862,0.78864134,0.12134656,0.69648202,0.00000000,0.97561198,0.00206610
-1.67183592,2.05165664,0.11041338,0.51957041,0.81642250,0.12285225,0.71997700,0.00000000,1.01646150,0.00211760
-1.66583292,2.10097268,0.10753599,0.53848272,0.84386407,0.12400699,0.74349996,0.00000000,1.05783595,0.00216432
-1.65982991,2.14602240,0.10405113,0.55618973,0.87062340,0.12478643,0.76682500,0.00000000,1.09913646,0.00220597
-1.65382691,2.18617209,0.10001459,0.57240237,0.89634938,0.12517267,0.78970797,0.00000000,1.13973766,0.00224232
-1.64782391,2.22083259,0.09549397,0.58684442,0.92068522,0.12515412,0.81188708,0.00000000,1.17899765,0.00227314
-1.64182091,2.24946372,0.09056604,0.59925847,0.94327195,0.12472521,0.83308428,0.00000000,1.21626885,0.00229828
-1.63581791,2.27157850,0.08531384,0.60941169,0.96375260,0.12388599,0.85300759,0.00000000,1.25090963,0.00231754
-1.62981491,2.28674763,0.07982381,0.61710118,0.98177712,0.12264164,0.87135448,0.00000000,1.28229637,0.00233079
-1.62381191,2.29460420,0.07418291,0.62215872,0.99700811,0.12100192,0.88781631,0.00000000,1.30983583,0.00233787
-1.61780890,2.29484888,0.06847605,0.62445479,1.00912716,0.11898068,0.90208393,0.00000000,1.33297741,0.00233863
-1.61180590,2.28725522,0.06278370,0.62390185,1.01784178,0.11659533,0.91385421,0.00000000,1.35122505,0.00233291
-1.60580290,2.27167530,0.05717994,0.62045653,1.02289255,0.11386631,0.92283739,0.00000000,1.36414840,0.00232059
-1.59979990,2.24804515,0.05173087,0.61412085,1.02406043,0.11081670,0.92876502,0.00000000,1.37139300,0.00230155
-1.59379690,2.21638978,0.04649349,0.60494241,1.02117375,0.10747181,0.93139813,0.00000000,1.37268897,0.00227569
-1.58779390,2.17682747,0.04151500,0.59301335,1.01411459,0.10385886,0.93053535,0.00000000,1.36785809,0.00224296
-1.58179090,2.12957273,0.03683258,0.57846833,1.00282426,0.10000665,0.92602053,0.00000000,1.35681883,0.00220336
-1.57578789,2.07493778,0.03247351,0.56148146,0.98730751,0.09594537,0.91774955,0.00000000,1.33958929,0.00215696
-1.56978489,2.01333202,0.02845564,0.54226226,0.96763518,0.09170630,0.90567596,0.00000000,1.31628771,0.00210389
-1.56378189,1.94525928,0.02478820,0.52105083,0.94394512,0.08732166,0.88981512,0.00000000,1.28713066,0.00204440
-1.55777889,1.87131271,0.02147278,0.49811235,0.91644120,0.08282433,0.87024666,0.00000000,1.25242876,0.00197879
-1.55177589,1.79216721,0.01850445,0.47373111,0.88539029,0.07824762,0.84711496,0.00000000,1.21258012,0.00190750
-1.54577289,1.70856953,0.01587306,0.44820415,0.85111739,0.07362502,0.82062778,0.00000000,1.16806168,0.00183104
-1.53976988,1.62132621,0.01356446,0.42183494,0.81399894,0.06898990,0.79105287,0.00000000,1.11941865,0.00175004
-1.53376688,1.53128972,0.01156176,0.39492698,0.77445447,0.06437518,0.75871273,0.00000000,1.06725239,0.00166519
-1.52776388,1.43934322,0.00984655,0.36777777,0.73293706,0.05981303,0.72397777,0.00000000,1.01220715,0.00157728
