energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-0.04502251,2.13180955,0.00622396,0.09462434,0.10787140,0.68502734,0.01734773,0.53780922,0.54635676,0.75878314
-0.03901951,2.15423243,0.00601140,0.09843854,0.11465254,0.69478328,0.01690074,0.55216985,0.55013187,0.75460892
-0.03301651,2.17106587,0.00577673,0.10225440,0.12188147,0.70223369,0.01641517,0.56480645,0.55237139,0.74906541
-0.02701351,2.18236813,0.00552565,0.10603021,0.12952738,0.70732672,0.01590432,0.57558928,0.55317618,0.74236730
-0.02101051,2.18828045,0.00526405,0.10972422,0.13755556,0.71004792,0.01538228,0.58441438,0.55266462,0.73474386
-0.01500750,2.18901609,0.00499796,0.11329530,0.14592743,0.71041811,0.01486356,0.59120521,0.55096756,0.72642953
-0.00900450,2.18484919,0.00473334,0.11670367,0.15460071,0.70849114,0.01436279,0.59591410,0.54822344,0.71765501
-0.00300150,2.17610408,0.00447598,0.11991168,0.16352961,0.70435133,0.01389441,0.59852325,0.54457371,0.70863908
0.00300150,2.16314547,0.00423141,0.12288454,0.17266514,0.69811103,0.01347241,0.59904545,0.54015884,0.69958174
0.00900450,2.14636968,0.00400477,0.12559109,0.18195540,0.68990798,0.01311011,0.59752434,0.53511493,0.69065876
0.01500750,2.12619717,0.00380074,0.12800454,0.19134603,0.67990266,0.01281997,0.59403417,0.52957116,0.68201798
0.02101051,2.10306628,0.00362351,0.13010314,0.20078057,0.66827563,0.01261340,0.58867897,0.52364784,0.67377735
0.02701351,2.07742803,0.00347674,0.13187090,0.21020094,0.65522468,0.01250071,0.58159114,0.51745537,0.66602466
0.03301651,2.04974173,0.00336349,0.13329805,0.21954780,0.64096182,0.01249097,0.57292939,0.51109369,0.65881889
0.03901951,2.02047111,0.00328629,0.13438153,0.22876098,0.62571016,0.01259197,0.56287591,0.50465234,0.65219287
0.04502251,1.99008060,0.00324709,0.13512518,0.23777982,0.60970042,0.01281011,0.55163306,0.49821094,0.64615698
0.05102551,1.95903142,0.00324726,0.13553989,0.24654349,0.59316727,0.01315037,0.53941922,0.49183980,0.64070353
0.05702851,1.92777723,0.00328765,0.13564342,0.25499129,0.57634546,0.01361623,0.52646428,0.48560077,0.63581151
0.06303152,1.89675918,0.00336857,0.13546004,0.26306291,0.55946576,0.01420956,0.51300460,0.47954793,0.63145131
0.06903452,1.86640022,0.00348982,0.13501995,0.27069867,0.54275068,0.01493053,0.49927767,0.47372826,0.62758913
0.07503752,1.83709866,0.00365071,0.13435845,0.27783986,0.52641041,0.01577753,0.48551664,0.46818199,0.62419077
0.08104052,1.80922133,0.00385010,0.13351492,0.28442904,0.51063864,0.01674701,0.47194493,0.46294275,0.62122468
0.08704352,1.78309632,0.00408642,0.13253162,0.29041056,0.49560882,0.01783342,0.45877093,0.45803746,0.61866408
0.09304652,1.75900595,0.00435773,0.13145237,0.29573108,0.48147076,0.01902915,0.44618328,0.45348599,0.61648817
0.09904952,1.73718017,0.00466175,0.13032112,0.30034036,0.46834777,0.02032446,0.43434660,0.44930063,0.61468243
0.10505253,1.71779094,0.00499597,0.12918056,0.30419217,0.45633453,0.02170755,0.42339803,0.44548555,0.61323805
0.11105553,1.70094810,0.00535773,0.12807070,0.30724540,0.44549575,0.02316467,0.41344464,0.44203627,0.61215081
0.11705853,1.68669693,0.00574434,0.12702768,0.30946539,0.43586574,0.02468034,0.40456182,0.43893922,0.61141938
0.12306153,1.67501794,0.00615324,0.12608259,0.31082530,0.42744883,0.02623763,0.39679271,0.43617157,0.61104341
0.12906453,1.66582887,0.00658212,0.12526062,0.31130775,0.42022082,0.02781866,0.39014868,0.43370139,0.61102147
0.13506753,1.65898912,0.00702916,0.12458046,0.31090633,0.41413124,0.02940507,0.38461077,0.43148815,0.61134917
0.14107054,1.65430630,0.00749317,0.12405388,0.30962719,0.40910644,0.03097865,0.38013215,0.42948358,0.61201737
0.14707354,1.65154489,0.00797383,0.12368572,0.30749040,0.40505335,0.03252210,0.37664131,0.42763294,0.61301092
0.15307654,1.65043629,0.00847185,0.12347405,0.30453114,0.40186366,0.03401970,0.37404590,0.42587661,0.61430757
0.15907954,1.65068997,0.00898912,0.12341069,0.30080051,0.39941839,0.03545815,0.37223701,0.42415190,0.61587750
0.16508254,1.65200502,0.00952888,0.12348179,0.29636586,0.39759245,0.03682724,0.37109378,0.42239502,0.61768306
0.17108554,1.65408139,0.01009579,0.12366878,0.29131063,0.39625911,0.03812055,0.37048788,0.42054302,0.61967893
0.17708854,1.65663032,0.01069591,0.12394932,0.28573359,0.39529411,0.03933595,0.37028798,0.41853571,0.62181256
0.18309155,1.65938314,0.01133667,0.12429833,0.27974735,0.39457925,0.04047604,0.37036378,0.41631731,0.62402468
0.18909455,1.66209830,0.01202672,0.12468914,0.27347632,0.39400528,0.04154828,0.37058958,0.41383772,0.62625001
0.19509755,1.66456601,0.01277567,0.12509452,0.26705397,0.39347404,0.04256499,0.37084724,0.41105352,0.62841805
0.20110055,1.66661042,0.01359377,0.12548776,0.26061946,0.39289974,0.04354307,0.37102844,0.40792841,0.63045380
0.20710355,1.66808948,0.01449145,0.12584360,0.25431388,0.39220946,0.04450346,0.37103635,0.40443330,0.63227859
0.21310655,1.66889255,0.01547884,0.12613911,0.24827604,0.39134282,0.04547040,0.37078655,0.40054592,0.63381094
0.21910955,1.66893619,0.01656519,0.12635449,0.24263806,0.39025110,0.04647048,0.37020738,0.39625019,0.63496757
0.22511256,1.66815863,0.01775822,0.12647367,0.23752097,0.38889571,0.04753146,0.36923991,0.39153525,0.63566450
0.23111556,1.66651354,0.01906352,0.12648494,0.23303035,0.38724648,0.04868105,0.36783741,0.38639444,0.63581847
0.23711856,1.66396370,0.02048389,0.12638138,0.22925243,0.38527972,0.04994560,0.36596470,0.38082424,0.63534865
0.24312156,1.66047523,0.02201879,0.12616118,0.22625064,0.38297630,0.05134875,0.36359736,0.37482333,0.63417858
0.24912456,1.65601284,0.02366382,0.12582791,0.22406289,0.38032008,0.05291022,0.36072090,0.36839188,0.63223859
0.25512756,1.65053667,0.02541038,0.12539061,0.22269973,0.37729653,0.05464474,0.35733007,0.36153115,0.62946843
0.26113057,1.64400089,0.02724540,0.12486378,0.22214341,0.37389197,0.05656113,0.35342831,0.35424334,0.62582009
0.26713357,1.63635421,0.02915133,0.12426714,0.22234811,0.37009321,0.05866172,0.34902732,0.34653191,0.62126078
0.27313657,1.62754232,0.03110622,0.12362530,0.22324113,0.36588777,0.06094202,0.34414673,0.33840210,0.61577583
0.27913957,1.61751178,0.03308415,0.12296715,0.22472520,0.36126458,0.06339071,0.33881394,0.32986179,0.60937125
0.28514257,1.60621533,0.03505566,0.12232507,0.22668183,0.35621504,0.06598999,0.33306389,0.32092244,0.60207598
0.29114557,1.59361770,0.03698859,0.12173386,0.22897544,0.35073435,0.06871621,0.32693878,0.31160020,0.59394335
0.29714857,1.57970178,0.03884891,0.12122950,0.23145828,0.34482299,0.07154083,0.32048759,0.30191682,0.58505177
0.30315158,1.56447411,0.04060178,0.12084768,0.23397584,0.33848814,0.07443151,0.31376543,0.29190049,0.57550443
0.30915458,1.54796949,0.04221269,0.12062211,0.23637252,0.33174488,0.07735350,0.30683250,0.28158636,0.56542793
0.31515758,1.53025402,0.04364860,0.12058280,0.23849736,0.32461710,0.08027099,0.29975271,0.27101675,0.55496973
0.32116058,1.51142614,0.04487913,0.12075423,0.24020954,0.31713797,0.08314857,0.29259210,0.26024083,0.54429452
0.32716358,1.49161563,0.04587764,0.12115360,0.24138344,0.30934985,0.08595253,0.28541675,0.24931404,0.53357964
0.33316658,1.47098032,0.04662221,0.12178917,0.24191293,0.30130367,0.08865210,0.27829067,0.23829698,0.52300947
0.33916958,1.44970065,0.04709648,0.12265894,0.24171486,0.29305778,0.09122038,0.27127342,0.22725401,0.51276933
0.34517259,1.42797234,0.04729019,0.12374952,0.24073148,0.28467624,0.09363509,0.26441786,0.21625150,0.50303884
0.35117559,1.40599763,0.04719962,0.12503558,0.23893171,0.27622677,0.09587896,0.25776791,0.20535596,0.49398523
0.35717859,1.38397550,0.04682767,0.12647975,0.23631129,0.26777835,0.09793982,0.25135674,0.19463207,0.48575681
0.36318159,1.36209147,0.04618369,0.12803297,0.23289173,0.25939868,0.09981034,0.24520527,0.18414072,0.47847688
0.36918459,1.34050774,0.04528311,0.12963560,0.22871821,0.25115161,0.10148756,0.23932124,0.17393727,0.47223850
0.37518759,1.31935413,0.04414680,0.13121892,0.22385657,0.24309469,0.10297210,0.23369886,0.16406998,0.46710019
0.38119060,1.29872050,0.04280024,0.13270727,0.21838952,0.23527707,0.10426719,0.22831920,0.15457888,0.46308299
0.38719360,1.27865114,0.04127254,0.13402054,0.21241230,0.22773768,0.10537767,0.22315107,0.14549492,0.46016884
0.39319660,1.25914154,0.03959536,0.13507705,0.20602809,0.22050398,0.10630885,0.21815274,0.13683958,0.45830058
0.39919960,1.24013772,0.03780180,0.13579665,0.19934331,0.21359126,0.10706549,0.21327399,0.12862500,0.45738351
0.40520260,1.22153843,0.03592522,0.13610384,0.19246315,0.20700249,0.10765088,0.20845880,0.12085434,0.45728849
0.41120560,1.20319999,0.03399822,0.13593083,0.18548751,0.20072880,0.10806611,0.20364817,0.11352266,0.45785660
0.41720860,1.18494371,0.03205168,0.13522038,0.17850755,0.19475052,0.10830960,0.19878327,0.10661797,0.45890515
0.42321161,1.16656570,0.03011388,0.13392827,0.17160299,0.18903873,0.10837686,0.19380846,0.10012265,0.46023480
0.42921461,1.14784839,0.02820990,0.13202524,0.16484030,0.18355720,0.10826066,0.18867425,0.09401484,0.46163778
0.43521761,1.12857356,0.02636115,0.12949842,0.15827179,0.17826470,0.10795139,0.18333997,0.08827004,0.46290667
0.44122061,1.10853612,0.02458507,0.12635205,0.15193571,0.17311750,0.10743772,0.17777600,0.08286258,0.46384363
0.44722361,1.08755823,0.02289508,0.12260762,0.14585710,0.16807193,0.10670754,0.17196557,0.07776708,0.46426973
0.45322661,1.06550295,0.02130065,0.11830329,0.14004952,0.16308702,0.10574902,0.16590599,0.07295972,0.46403400
0.45922961,1.04228705,0.01980759,0.11349273,0.13451749,0.15812687,0.10455179,0.15960928,0.06841930,0.46302202
0.46523262,1.01789239,0.01841841,0.10824348,0.12925927,0.15316290,0.10310820,0.15310233,0.06412813,0.46116361
0.47123562,0.99237530,0.01713280,0.10263483,0.12427017,0.14817569,0.10141444,0.14642640,0.06007261,0.45843941
0.47723862,0.96587381,0.01594814,0.09675544,0.11954586,0.14315652,0.09947163,0.13963628,0.05624365,0.45488614
0.48324162,0.93861215,0.01486013,0.09070073,0.11508570,0.13810842,0.09728662,0.13279893,0.05263680,0.45060027
0.48924462,0.91090260,0.01386327,0.08457029,0.11089587,0.13304670,0.09487266,0.12599191,0.04925220,0.44574003
0.49524762,0.88314435,0.01295144,0.07846531,0.10699210,0.12799913,0.09224965,0.11930147,0.04609432,0.44052545
0.50125063,0.85581951,0.01211835,0.07248619,0.10340192,0.12300552,0.08944416,0.11282062,0.04317158,0.43523669
0.50725363,0.82948629,0.01135791,0.06673041,0.10016631,0.11811689,0.08648906,0.10664703,0.04049580,0.43021032
0.51325663,0.80476942,0.01066459,0.06129070,0.09734063,0.11339425,0.08342291,0.10088096,0.03808164,0.42583378
0.51925963,0.78234814,0.01003359,0.05625358,0.09499483,0.10890699,0.08028897,0.09562326,0.03594587,0.42253805
0.52526263,0.76294187,0.00946100,0.05169817,0.09321286,0.10473091,0.07713404,0.09097340,0.03410667,0.42078857
0.53126563,0.74729399,0.00894383,0.04769545,0.09209138,0.10094604,0.07400709,0.08702759,0.03258290,0.42107474
0.53726863,0.73615384,0.00847996,0.04430767,0.09173762,0.09763429,0.07095770,0.08387701,0.03139330,0.42389799
0.54327164,0.73025757,0.00806810,0.04158804,0.09226663,0.09487689,0.06803458,0.08160610,0.03055576,0.42975870
0.54927464,0.73030788,0.00770758,0.03958061,0.09379786,0.09275182,0.06528394,0.08029089,0.03008656,0.43914232
0.55527764,0.73695329,0.00739818,0.03832021,0.09645113,0.09133123,0.06274806,0.07999738,0.02999965,0.45250480
0.56128064,0.75076720,0.00713999,0.03783238,0.10034229,0.09067888,0.06046396,0.08077994,0.03030587,0.47025765
0.56728364,0.77222722,0.00693309,0.03813336,0.10557837,0.09084775,0.05846224,0.08267969,0.03101228,0.49275313
0.57328664,0.80169528,0.00677746,0.03922992,0.11225264,0.09187778,0.05676616,0.08572293,0.03212148,0.52026959
0.57928964,0.83939900,0.00667270,0.04111919,0.12043962,0.09379381,0.05539101,0.08991956,0.03363098,0.55299776
0.58529265,0.88541489,0.00661791,0.04378836,0.13019014,0.09660390,0.05434371,0.09526166,0.03553259,0.59102805
0.59129565,0.93965398,0.00661158,0.04721436,0.14152677,0.10029789,0.05362272,0.10172206,0.03781197,0.63433953
0.59729865,1.00185058,0.00665141,0.05136345,0.15443969,0.10484639,0.05321822,0.10925328,0.04044821,0.68279102
0.60330165,1.07155472,0.00673434,0.05619098,0.16888328,0.11020024,0.05311255,0.11778663,0.04341362,0.73611466
0.60930465,1.14812903,0.00685648,0.06164119,0.18477352,0.11629045,0.05328082,0.12723177,0.04667358,0.79391264
0.61530765,1.23075045,0.00701313,0.06764724,0.20198654,0.12302866,0.05369186,0.13747675,0.05018671,0.85565729
0.62131066,1.31841755,0.00719882,0.07413152,0.22035833,0.13030823,0.05430920,0.14838863,0.05390517,0.92069506
0.62731366,1.40996352,0.00740743,0.08100629,0.23968575,0.13800585,0.05509225,0.15981472,0.05777524,0.98825461
0.63331666,1.50407526,0.00763228,0.08817478,0.25972904,0.14598382,0.05599761,0.17158462,0.06173817,1.05745910
0.63931966,1.59931835,0.00786628,0.09553269,0.28021571,0.15409286,0.05698029,0.18351292,0.06573122,1.12734275
0.64532266,1.69416762,0.00810207,0.10297009,0.30084593,0.16217545,0.05799515,0.19540269,0.06968907,1.19687145
0.65132566,1.78704282,0.00833224,0.11037384,0.32129913,0.17006966,0.05899817,0.20704956,0.07354531,1.26496697
0.65732866,1.87634836,0.00854947,0.11763021,0.34124181,0.17761331,0.05994771,0.21824651,0.07723421,1.33053428
0.66333167,1.96051604,0.00874678,0.12462793,0.36033628,0.18464834,0.06080569,0.22878899,0.08069255,1.39249102
0.66933467,2.03804935,0.00891768,0.13126123,0.37824997,0.19102534,0.06153865,0.23848039,0.08386163,1.44979844
0.67533767,2.10756772,0.00905637,0.13743299,0.39466506,0.19660795,0.06211865,0.24713754,0.08668909,1.50149239
0.68134067,2.16784894,0.00915792,0.14305768,0.40928796,0.20127699,0.06252401,0.25459608,0.08913081,1.54671339
0.68734367,2.21786810,0.00921844,0.14806401,0.42185835,0.20493423,0.06273984,0.26071546,0.09115251,1.58473451
0.69334667,2.25683128,0.00923519,0.15239711,0.43215739,0.20750548,0.06275834,0.26538333,0.09273120,1.61498586
0.69934967,2.28420246,0.00920668,0.15602015,0.44001460,0.20894306,0.06257897,0.26851909,0.09385625,1.63707455
0.70535268,2.29972236,0.00913275,0.15891526,0.44531334,0.20922731,0.06220826,0.27007653,0.09453007,1.65079935
0.71135568,2.30341832,0.00901461,0.16108361,0.44799441,0.20836721,0.06165952,0.27004528,0.09476843,1.65615921
0.71735868,2.29560460,0.00885482,0.16254482,0.44805782,0.20640005,0.06095226,0.26845115,0.09460027,1.65335519
0.72336168,2.27687304,0.00865723,0.16333551,0.44556252,0.20339006,0.06011148,0.26535520,0.09406715,1.64278581
0.72936468,2.24807441,0.00842692,0.16350715,0.44062410,0.19942624,0.05916681,0.26085162,0.09322215,1.62503578
0.73536768,2.21029128,0.00817007,0.16312335,0.43341067,0.19461923,0.05815145,0.25506462,0.09212856,1.60085874
0.74137069,2.16480346,0.00789380,0.16225665,0.42413707,0.18909762,0.05710114,0.24814432,0.09085805,1.57115453
0.74737369,2.11304771,0.00760597,0.16098503,0.41305756,0.18300368,0.05605302,0.24026190,0.08948877,1.53694216
0.75337669,2.05657317,0.00731500,0.15938832,0.40045760,0.17648874,0.05504454,0.23160427,0.08810309,1.49932939
0.75937969,1.99699473,0.00702962,0.15754480,0.38664465,0.16970852,0.05411240,0.22236843,0.08678542,1.45948034
0.76538269,1.93594585,0.00675863,0.15552790,0.37193882,0.16281843,0.05329162,0.21275579,0.08561986,1.41858217
0.77138569,1.87503294,0.00651066,0.15340358,0.35666340,0.15596914,0.05261467,0.20296667,0.08468806,1.37781229
0.77738869,1.81579276,0.00629396,0.15122808,0.34113579,0.14930261,0.05211084,0.19319529,0.08406713,1.33830707
0.78339170,1.75965435,0.00611609,0.14904658,0.32565908,0.14294856,0.05180566,0.18362515,0.08382775,1.30113315
0.78939470,1.70790645,0.00598377,0.14689239,0.31051456,0.13702168,0.05172061,0.17442533,0.08403256,1.26726212
0.79539770,1.66167126,0.00590266,0.14478704,0.29595542,0.13161943,0.05187285,0.16574741,0.08473479,1.23754924
0.80140070,1.62188490,0.00587715,0.14274099,0.28220159,0.12682062,0.05227520,0.15772329,0.08597717,1.21271653
0.80740370,1.58928464,0.00591027,0.14075497,0.26943610,0.12268466,0.05293619,0.15046386,0.08779115,1.19334059
0.81340670,1.56440268,0.00600352,0.13882181,0.25780265,0.11925146,0.05386016,0.14405836,0.09019636,1.17984487
0.81940970,1.54756602,0.00615685,0.13692861,0.24740464,0.11654194,0.05504748,0.13857450,0.09320036,1.17249666
0.82541271,1.53890179,0.00636858,0.13505910,0.23830533,0.11455896,0.05649472,0.13405914,0.09679858,1.17140806
0.83141571,1.53834726,0.00663542,0.13319598,0.23052923,0.11328874,0.05819489,0.13053942,0.10097458,1.17654101
0.83741871,1.54566368,0.00695252,0.13132315,0.22406444,0.11270251,0.06013758,0.12802419,0.10570037,1.18771550
0.84342171,1.56045318,0.00731358,0.12942761,0.21886576,0.11275839,0.06230912,0.12650575,0.11093700,1.20462092
0.84942471,1.58217793,0.00771096,0.12750097,0.21485858,0.11340334,0.06469265,0.12596153,0.11663529,1.22682973
0.85542771,1.61018085,0.00813586,0.12554053,0.21194314,0.11457522,0.06726817,0.12635587,0.12273666,1.25381320
0.86143072,1.64370725,0.00857855,0.12354973,0.20999917,0.11620479,0.07001262,0.12764166,0.12917417,1.28495864
0.86743372,1.68192689,0.00902862,0.12153822,0.20889075,0.11821761,0.07289986,0.12976189,0.13587363,1.31958783
0.87343672,1.72395609,0.00947521,0.11952132,0.20847113,0.12053591,0.07590077,0.13265097,0.14275485,1.35697600
0.87943972,1.76887944,0.00990735,0.11751906,0.20858748,0.12308036,0.07898335,0.13623598,0.14973299,1.39637129
0.88544272,1.81577085,0.01031425,0.11555502,0.20908546,0.12577161,0.08211293,0.14043765,0.15672004,1.43701396
0.89144572,1.86371374,0.01068558,0.11365471,0.20981347,0.12853184,0.08525248,0.14517135,0.16362638,1.47815524
0.89744872,1.91182001,0.01101176,0.11184406,0.21062652,0.13128612,0.08836306,0.15034792,0.17036234,1.51907516
0.90345173,1.95924770,0.01128425,0.11014772,0.21138962,0.13396364,0.09140435,0.15587451,0.17683987,1.55909921
0.90945473,2.00521679,0.01149579,0.10858759,0.21198070,0.13649884,0.09433535,0.16165547,0.18297421,1.59761328
0.91545773,2.04902327,0.01164056,0.10718142,0.21229300,0.13883242,0.09711519,0.16759323,0.18868545,1.63407657
0.92146073,2.09005085,0.01171436,0.10594180,0.21223681,0.14091217,0.09970397,0.17358940,0.19390014,1.66803206
0.92746373,2.12778025,0.01171473,0.10487532,0.21174077,0.14269371,0.10206371,0.17954590,0.19855268,1.69911434
0.93346673,2.16179580,0.01164096,0.10398217,0.21075249,0.14414100,0.10415925,0.18536627,0.20258663,1.72705452
0.93946973,2.19178916,0.01149406,0.10325601,0.20923877,0.14522673,0.10595914,0.19095709,0.20595586,1.75168208
0.94547274,2.21756012,0.01127679,0.10268420,0.20718524,0.14593249,0.10743645,0.19622949,0.20862537,1.77292357
0.95147574,2.23901440,0.01099342,0.10224829,0.20459562,0.14624877,0.10856939,0.20110076,0.21057207,1.79079842
0.95747874,2.25615871,0.01064967,0.10192477,0.20149066,0.14617473,0.10934186,0.20549596,0.21178516,1.80541178
0.96348174,2.26909316,0.01025250,0.10168602,0.19790680,0.14571785,0.10974373,0.20934944,0.21226636,1.81694501
0.96948474,2.27800150,0.00980985,0.10150137,0.19389461,0.14489334,0.10977096,0.21260635,0.21202982,1.82564400
0.97548774,2.28313970,0.00933046,0.10133833,0.18951718,0.14372342,0.10942553,0.21522389,0.21110192,1.83180611
0.98149075,2.28482324,0.00882362,0.10116375,0.18484847,0.14223653,0.10871513,0.21717245,0.20952074,1.83576611
0.98749375,2.28341405,0.00829893,0.10094511,0.17997173,0.14046640,0.10765272,0.21843637,0.20733542,1.83788202
0.99349675,2.27930754,0.00776611,0.10065167,0.17497800,0.13845110,0.10625599,0.21901448,0.20460535,1.83852138
0.99949975,2.27292054,0.00723477,0.10025562,0.16996476,0.13623212,0.10454664,0.21892031,0.20139924,1.83804870
1.00550275,2.26468056,0.00671428,0.09973314,0.16503478,0.13385345,0.10254969,0.21818190,0.19779406,1.83681474
1.01150575,2.25501723,0.00621361,0.09906534,0.16029510,0.13136077,0.10029275,0.21684138,0.19387397,1.83514810
1.01750875,2.24435586,0.00574124,0.09823910,0.15585619,0.12880072,0.09780531,0.21495411,0.18972915,1.83334942
1.02351176,2.23311374,0.00530505,0.09724776,0.15183112,0.12622032,0.09511809,0.21258768,0.18545460,1.83168860
1.02951476,2.22169883,0.00491231,0.09609167,0.14833490,0.12366644,0.09226253,0.20982050,0.18114897,1.83040492
1.03551776,2.21051091,0.00456963,0.09477861,0.14548367,0.12118551,0.08927029,0.20674027,0.17691331,1.82970985
1.04152076,2.19994456,0.00428294,0.09332395,0.14339383,0.11882320,0.08617291,0.20344228,0.17284983,1.82979237
1.04752376,2.19039354,0.00405750,0.09175068,0.14218094,0.11662426,0.08300158,0.20002747,0.16906055,1.83082594
1.05352676,2.18225557,0.00389790,0.09008918,0.14195835,0.11463234,0.07978689,0.19660045,0.16564605,1.83297670
1.05952976,2.17593685,0.00380802,0.08837681,0.14283542,0.11288984,0.07655875,0.19326748,0.16270393,1.83641168
1.06553277,2.17185528,0.00379108,0.08665719,0.14491544,0.11143763,0.07334628,0.19013421,0.16032742,1.84130651
1.07153577,2.17044140,0.00384954,0.08497930,0.14829300,0.11031471,0.07017767,0.18730357,0.15860369,1.84785126
1.07753877,2.17213633,0.00398514,0.08339626,0.15305099,0.10955776,0.06708008,0.18487349,0.15761217,1.85625398
1.08354177,2.17738602,0.00419874,0.08196396,0.15925725,0.10920042,0.06407946,0.18293465,0.15742274,1.86674081
1.08954477,2.18663139,0.00449034,0.08073944,0.16696088,0.10927253,0.06120026,0.18156824,0.15809385,1.87955242
1.09554777,2.20029429,0.00485893,0.07977910,0.17618837,0.10979903,0.05846518,0.18084367,0.15967057,1.89493639
1.10155078,2.21875940,0.00530244,0.07913678,0.18693983,0.11079890,0.05589476,0.18081648,0.16218270,1.91313559
1.10755378,2.24235280,0.00581761,0.07886182,0.19918526,0.11228381,0.05350696,0.18152627,0.16564292,1.93437283
1.11355678,2.27131803,0.00639995,0.07899703,0.21286135,0.11425687,0.05131668,0.18299483,0.17004511,1.95883259
1.11955978,2.30579094,0.00704364,0.07957685,0.22786888,0.11671132,0.04933534,0.18522462,0.17536297,1.98664071
1.12556278,2.34577470,0.00774151,0.08062555,0.24407098,0.11962941,0.04757037,0.18819746,0.18154898,2.01784325
1.13156578,2.39111684,0.00848507,0.08215574,0.26129252,0.12298143,0.04602491,0.19187383,0.18853379,2.05238596
1.13756878,2.44148980,0.00926450,0.08416710,0.27932076,0.12672512,0.04469750,0.19619260,0.19622625,2.09009579
1.14357179,2.49637676,0.01006878,0.08664559,0.29790738,0.13080538,0.04358191,0.20107138,0.20451405,2.13066596
1.14957479,2.55506424,0.01088583,0.08956297,0.31677206,0.13515453,0.04266717,0.20640760,0.21326504,2.17364592
1.15557779,2.61664259,0.01170274,0.09287688,0.33560753,0.13969300,0.04193777,0.21208026,0.22232930,2.21843737
1.16158079,2.68001531,0.01250597,0.09653136,0.35408602,0.14433059,0.04137399,0.21795241,0.23154201,2.26429713
1.16758379,2.74391736,0.01328170,0.10045786,0.37186702,0.14896830,0.04095246,0.22387427,0.24072685,2.31034735
1.17358679,2.80694242,0.01401614,0.10457683,0.38860603,0.15350053,0.04064691,0.22968705,0.24970019,2.35559315
1.17958979,2.86757847,0.01469591,0.10879962,0.40396403,0.15781786,0.04042900,0.23522721,0.25827563,2.39894715
1.18559280,2.92425025,0.01530841,0.11303091,0.41761738,0.16181005,0.04026940,0.24033106,0.26626893,2.43926022
1.19159580,2.97536730,0.01584222,0.11717134,0.42926755,0.16536930,0.04013881,0.24483967,0.27350309,2.47535704
1.19759880,3.01937521,0.01628741,0.12112043,0.43865052,0.16839363,0.04000915,0.24860365,0.27981339,2.50607509
1.20360180,3.05480819,0.01663590,0.12477962,0.44554519,0.17079014,0.03985470,0.25148781,0.28505217,2.53030516
1.20960480,3.08034025,0.01688177,0.12805524,0.44978058,0.17247812,0.03965317,0.25337549,0.28909319,2.54703154
1.21560780,3.09483295,0.01702140,0.13086145,0.45124139,0.17339183,0.03938677,0.25417217,0.29183534,2.55536993
1.22161081,3.09737729,0.01705369,0.13312290,0.44987174,0.17348278,0.03904308,0.25380850,0.29320556,2.55460137
1.22761381,3.08732797,0.01698009,0.13477707,0.44567684,0.17272145,0.03861576,0.25224241,0.29316089,2.54420041
1.23361681,3.06432844,0.01680462,0.13577617,0.43872252,0.17109844,0.03810512,0.24946030,0.29168951,2.52385643
1.23961981,3.02832571,0.01653375,0.13608857,0.42913281,0.16862484,0.03751844,0.24547723,0.28881074,2.49348701
1.24562281,2.97957431,0.01617624,0.13569964,0.41708539,0.16533199,0.03687007,0.24033622,0.28457411,2.45324299
1.25162581,2.91862951,0.01574291,0.13461201,0.40280548,0.16127049,0.03618133,0.23410653,0.27905742,2.40350501
1.25762881,2.84633011,0.01524632,0.13284531,0.38655820,0.15650863,0.03548013,0.22688121,0.27236399,2.34487188
1.26363182,2.76377190,0.01470043,0.13043525,0.36863989,0.15113026,0.03480045,0.21877391,0.26461918,2.27814160
1.26963482,2.67227298,0.01412017,0.12743230,0.34936877,0.14523216,0.03418154,0.20991518,0.25596640,2.20428576
1.27563782,2.57333265,0.01352107,0.12389979,0.32907533,0.13892115,0.03366699,0.20044834,0.24656274,2.12441893
1.28164082,2.46858561,0.01291878,0.11991178,0.30809281,0.13231088,0.03330359,0.19052524,0.23657430,2.03976408
1.28764382,2.35975335,0.01232869,0.11555056,0.28674826,0.12551856,0.03314008,0.18030193,0.22617167,1.95161584
1.29364682,2.24859466,0.01176547,0.11090398,0.26535433,0.11866172,0.03322578,0.16993449,0.21552538,1.86130279
1.29964982,2.13685698,0.01124270,0.10606280,0.24420223,0.11185509,0.03360909,0.15957512,0.20480171,1.77015035
1.30565283,2.02623016,0.01077256,0.10111791,0.22355591,0.10520765,0.03433597,0.14936869,0.19415887,1.67944554
1.31165583,1.91830415,0.01036544,0.09615785,0.20364766,0.09882007,0.03544836,0.13944966,0.18374364,1.59040456
1.31765883,1.81453162,0.01002977,0.09126634,0.18467517,0.09278248,0.03698263,0.12993970,0.17368856,1.50414420
1.32366183,1.71619640,0.00977177,0.08652024,0.16679992,0.08717262,0.03896802,0.12094577,0.16410972,1.42165768
1.32966483,1.62438840,0.00959534,0.08198771,0.15014705,0.08205450,0.04142520,0.11255887,0.15510510,1.34379553
1.33566783,1.53998531,0.00950198,0.07772680,0.13480627,0.07747751,0.04436494,0.10485336,0.14675353,1.27125145
1.34167084,1.46364127,0.00949078,0.07378443,0.12083399,0.07347593,0.04778698,0.09788684,0.13911424,1.20455366
