energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,Zn_p_up,Zn_d_up
-2.92046023,6.04699389,0.20125072,0.36567307,0.03110249,3.64593717,1.45599399,0.54271149,1.46684650,0.17417830
-2.91445723,6.00993817,0.19898431,0.36030043,0.03002962,3.63268094,1.47646273,0.53795676,1.45897188,0.17150485
-2.90845423,5.96020571,0.19622814,0.35395285,0.02897884,3.61225503,1.49194602,0.53290261,1.44682698,0.16846357
-2.90245123,5.90007031,0.19308238,0.34681715,0.02797321,3.58600686,1.50245404,0.52777252,1.43086789,0.16512786
-2.89644822,5.83194484,0.18965224,0.33909606,0.02703529,3.55536474,1.50807639,0.52278385,1.41160575,0.16157358
-2.89044522,5.75831787,0.18604486,0.33100394,0.02618671,3.52179769,1.50898124,0.51814210,1.38959423,0.15787722
-2.88444222,5.68168980,0.18236630,0.32276229,0.02544781,3.48677443,1.50541287,0.51403561,1.36541625,0.15411420
-2.87843922,5.60450964,0.17871874,0.31459527,0.02483730,3.45172247,1.49768745,0.51063066,1.33967057,0.15035732
-2.87243622,5.52911393,0.17519774,0.30672527,0.02437193,3.41798806,1.48618713,0.50806698,1.31295843,0.14667525
-2.86643322,5.45766904,0.17189004,0.29936878,0.02406621,3.38679793,1.47135242,0.50645390,1.28587060,0.14313136
-2.86043022,5.39211836,0.16887149,0.29273259,0.02393217,3.35922388,1.45367298,0.50586704,1.25897509,0.13978261
-2.85442721,5.33413559,0.16620556,0.28701043,0.02397918,3.33615122,1.43367709,0.50634567,1.23280590,0.13667874
-2.84842421,5.28508569,0.16394222,0.28238026,0.02421382,3.31825199,1.41192006,0.50789090,1.20785303,0.13386161
-2.84242121,5.24599482,0.16211727,0.27900210,0.02463984,3.30596434,1.38897195,0.51046471,1.18455414,0.13136479
-2.83641821,5.21753060,0.16075217,0.27701657,0.02525822,3.29947880,1.36540510,0.51399001,1.16328794,0.12921343
-2.83041521,5.19999384,0.15985435,0.27654416,0.02606726,3.29873269,1.34178197,0.51835185,1.14436974,0.12742434
-2.82441221,5.19332263,0.15941789,0.27768518,0.02706283,3.30341315,1.31864370,0.52339979,1.12804909,0.12600624
-2.81840920,5.19710929,0.15942468,0.28052034,0.02823863,3.31296954,1.29650004,0.52895162,1.11450984,0.12496035
-2.81240620,5.21063019,0.15984592,0.28511194,0.02958662,3.32663521,1.27582088,0.53479834,1.10387238,0.12428112
-2.80640320,5.23288795,0.16064388,0.29150551,0.03109743,3.34345841,1.25702990,0.54071046,1.09619809,0.12395718
-2.80040020,5.26266467,0.16177396,0.29973186,0.03276087,3.36234164,1.24050044,0.54644538,1.09149577,0.12397242
-2.79439720,5.29858444,0.16318681,0.30980916,0.03456641,3.38208813,1.22655364,0.55175576,1.08972953,0.12430724
-2.78839420,5.33918258,0.16483056,0.32174517,0.03650375,3.40145391,1.21545882,0.55639863,1.09082802,0.12493976
-2.78239120,5.38297843,0.16665288,0.33553918,0.03856323,3.41920308,1.20743576,0.56014476,1.09469405,0.12584716
-2.77638819,5.42854836,0.16860301,0.35118353,0.04073629,3.43416416,1.20265862,0.56278806,1.10121427,0.12700682
-2.77038519,5.47459504,0.17063341,0.36866464,0.04301575,3.44528459,1.20126073,0.56415450,1.11026824,0.12839743
-2.76438219,5.52000942,0.17270109,0.38796322,0.04539601,3.45168079,1.20333992,0.56411014,1.12173608,0.12999986
-2.75837919,5.56392174,0.17476855,0.40905369,0.04787307,3.45268113,1.20896357,0.56256783,1.13550438,0.13179773
-2.75237619,5.60573858,0.17680420,0.43190265,0.05044447,3.44785961,1.21817282,0.55949225,1.15146971,0.13377773
-2.74637319,5.64516370,0.17878232,0.45646651,0.05310896,3.43705810,1.23098541,0.55490301,1.16953955,0.13592959
-2.74037019,5.68220112,0.18068251,0.48268824,0.05586611,3.42039619,1.24739669,0.54887551,1.18963048,0.13824570
-2.73436718,5.71714020,0.18248877,0.51049344,0.05871568,3.39826777,1.26737854,0.54153964,1.21166370,0.14072042
-2.72836418,5.75052341,0.18418819,0.53978598,0.06165701,3.37132459,1.29087615,0.53307622,1.23555812,0.14334905
-2.72236118,5.78309873,0.18576938,0.57044349,0.06468820,3.34044767,1.31780273,0.52371145,1.26122170,0.14612666
-2.71635818,5.81575951,0.18722080,0.60231292,0.06780534,3.30670818,1.34803263,0.51370959,1.28854145,0.14904665
-2.71035518,5.84947563,0.18852914,0.63520668,0.07100175,3.27132001,1.38139322,0.50336430,1.31737316,0.15209938
-2.70435218,5.88522032,0.18967778,0.66889968,0.07426729,3.23558668,1.41765647,0.49298901,1.34753151,0.15527077
-2.69834917,5.92389738,0.19064563,0.70312760,0.07758776,3.20084579,1.45653076,0.48290698,1.37878175,0.15854108
-2.69234617,5.96627355,0.19140630,0.73758672,0.08094455,3.16841392,1.49765415,0.47344138,1.41083354,0.16188397
-2.68634317,6.01292063,0.19192785,0.77193561,0.08431444,3.13953532,1.54058962,0.46490604,1.44333789,0.16526586
-2.68034017,6.06417116,0.19217300,0.80579876,0.08766973,3.11533700,1.58482339,0.45759720,1.47588778,0.16864577
-2.67433717,6.12009074,0.19209998,0.83877234,0.09097852,3.09679278,1.62976677,0.45178671,1.50802270,0.17197560
-2.66833417,6.18046909,0.19166391,0.87043190,0.09420543,3.08469786,1.67476220,0.44771688,1.53923734,0.17520091
-2.66233117,6.24483055,0.19081865,0.90034192,0.09731244,3.07965523,1.71909353,0.44559717,1.56899420,0.17826217
-2.65632816,6.31246359,0.18951898,0.92806695,0.10026008,3.08207408,1.76200065,0.44560270,1.59673972,0.18109645
-2.65032516,6.38246775,0.18772313,0.95318387,0.10300879,3.09217984,1.80269811,0.44787451,1.62192312,0.18363949
-2.64432216,6.45381503,0.18539531,0.97529484,0.10552044,3.11003472,1.84039712,0.45252137,1.64401724,0.18582801
-2.63831916,6.52542211,0.18250821,0.99404041,0.10775995,3.13556683,1.87433012,0.45962277,1.66254006,0.18760225
-2.63231616,6.59622878,0.17904528,1.00911219,0.10969700,3.16860566,1.90377682,0.46923284,1.67707599,0.18890848
-2.62631316,6.66527763,0.17500265,1.02026445,0.11130759,3.20892107,1.92809050,0.48138457,1.68729548,0.18970142
-2.62031016,6.73178997,0.17039048,1.02732422,0.11257562,3.25626301,1.94672335,0.49609409,1.69297201,0.18994649
-2.61430715,6.79523283,0.16523382,1.03019922,0.11349420,3.31039886,1.95924933,0.51336447,1.69399529,0.18962165
-2.60830415,6.85537274,0.15957273,1.02888329,0.11406678,3.37114574,1.96538350,0.53318865,1.69037995,0.18871883
-2.60230115,6.91231223,0.15346177,1.02345903,0.11430793,3.43839519,1.96499657,0.55555120,1.68226897,0.18724482
-2.59629815,6.96650633,0.14696881,1.01409734,0.11424383,3.51212838,1.95812372,0.58042868,1.66993161,0.18522158
-2.59029515,7.01875729,0.14017323,1.00105387,0.11391231,3.59242034,1.94496712,0.60778845,1.65375572,0.18268589
-2.58429215,7.07018686,0.13316364,0.98466247,0.11336260,3.67943256,1.92589174,0.63758599,1.63423471,0.17968843
-2.57828914,7.12218692,0.12603511,0.96532568,0.11265455,3.77339408,1.90141437,0.66976066,1.61194969,0.17629230
-2.57228614,7.17635037,0.11888621,0.94350283,0.11185752,3.87457179,1.87218628,0.70423043,1.58754743,0.17257091
-2.56628314,7.23438541,0.11181585,0.91969595,0.11104891,3.98323149,1.83896999,0.74088564,1.56171535,0.16860553
-2.56028014,7.29801722,0.10492015,0.89443416,0.11031229,4.09959192,1.80261131,0.77958236,1.53515443,0.16448241
-2.55427714,7.36888204,0.09828943,0.86825703,0.10973522,4.22377439,1.76400760,0.82013589,1.50855139,0.16028980
-2.54827414,7.44841894,0.09200549,0.84169761,0.10940694,4.35575113,1.72407381,0.86231476,1.48255138,0.15611469
-2.54227114,7.53776511,0.08613921,0.81526577,0.10941573,4.49529566,1.68370785,0.90583604,1.45773240,0.15203976
-2.53626813,7.63766020,0.08074867,0.78943244,0.10984626,4.64193842,1.64375660,0.95036222,1.43458267,0.14814039
-2.53026513,7.74836521,0.07587767,0.76461538,0.11077691,4.79493091,1.60498451,0.99550032,1.41348175,0.14448203
-2.52426213,7.86960039,0.07155496,0.74116703,0.11227711,4.95322094,1.56804577,1.04080342,1.39468653,0.14111789
-2.51825913,8.00050620,0.06779383,0.71936488,0.11440483,5.11544143,1.53346171,1.08577497,1.37832240,0.13808719
-2.51225613,8.13962988,0.06459240,0.69940474,0.11720431,5.27991403,1.50160414,1.12987593,1.36438014,0.13541398
-2.50625313,8.28493915,0.06193433,0.68139705,0.12070407,5.44466858,1.47268545,1.17253461,1.35271844,0.13310652
-2.50025013,8.43386301,0.05979003,0.66536651,0.12491527,5.60747810,1.44675594,1.21315903,1.34307207,0.13115733
-2.49424712,8.58335847,0.05811822,0.65125488,0.12983055,5.76590826,1.42370820,1.25115133,1.33506505,0.12954390
-2.48824412,8.73000038,0.05686785,0.63892680,0.13542328,5.91737975,1.40328844,1.28592372,1.32822841,0.12822987
-2.48224112,8.87009076,0.05598026,0.62817845,0.14164741,6.05924073,1.38511403,1.31691533,1.32202147,0.12716692
-2.47623812,8.99978251,0.05539141,0.61874858,0.14843783,6.18884627,1.36869629,1.34360906,1.31585580,0.12629694
-2.47023512,9.11521228,0.05503433,0.61033151,0.15571125,6.30364122,1.35346746,1.36554785,1.30912079,0.12555467
-2.46423212,9.21263626,0.05484137,0.60259141,0.16336771,6.40124282,1.33881050,1.38234940,1.30120961,0.12487049
-2.45822911,9.28856310,0.05474652,0.59517746,0.17129260,6.47951906,1.32409026,1.39371869,1.29154454,0.12417338
-2.45222611,9.33987806,0.05468751,0.58773911,0.17935911,6.53665949,1.30868463,1.39945775,1.27960063,0.12339381
-2.44622311,9.36395317,0.05460763,0.57994088,0.18743121,6.57123537,1.29201419,1.39947208,1.26492674,0.12246652
-2.44022011,9.35873919,0.05445741,0.57147623,0.19536698,6.58224663,1.27356928,1.39377346,1.24716318,0.12133307
-2.43421711,9.32283598,0.05419587,0.56207978,0.20302213,6.56915406,1.25293323,1.38247912,1.22605546,0.11994399
-2.42821411,9.25553923,0.05379155,0.55153773,0.21025388,6.53189574,1.22980103,1.36580725,1.20146368,0.11826055
-2.42221111,9.15686267,0.05322314,0.53969587,0.21692479,6.47088778,1.20399283,1.34406925,1.17336741,0.11625608
-2.41620810,9.02753633,0.05247977,0.52646528,0.22290658,6.38701002,1.17546197,1.31765903,1.14186621,0.11391671
-2.41020510,8.86898207,0.05156103,0.51182533,0.22808386,6.28157815,1.14429748,1.28704010,1.10717590,0.11124169
-2.40420210,8.68326917,0.05047664,0.49582431,0.23235755,6.15630434,1.11072137,1.25273114,1.06962114,0.10824317
-2.39819910,8.47305288,0.04924584,0.47857751,0.23564789,6.01324851,1.07508107,1.21529061,1.02962467,0.10494554
-2.39219610,8.24149974,0.04789661,0.46026325,0.23789701,5.85476316,1.03783760,1.17530141,0.98769404,0.10138442
-2.38619310,7.99220326,0.04646465,0.44111699,0.23907087,5.68343400,0.99955036,1.13335600,0.94440643,0.09760526
-2.38019010,7.72909392,0.04499218,0.42142388,0.23916052,5.50201902,0.96085919,1.09004288,0.90039217,0.09366181
-2.37418709,7.45634665,0.04352673,0.40151021,0.23818262,5.31338804,0.92246454,1.04593458,0.85631780,0.08961425
-2.36818409,7.17828885,0.04211973,0.38173400,0.23617921,5.12046441,0.88510671,1.00157775,0.81286910,0.08552744
-2.36218109,6.89931121,0.04082521,0.36247518,0.23321662,4.92617028,0.84954465,0.95748542,0.77073468,0.08146897
-2.35617809,6.62378310,0.03969832,0.34412562,0.22938364,4.73337598,0.81653514,0.91413135,0.73059054,0.07750740
-2.35017509,6.35597345,0.03879405,0.32707935,0.22478891,4.54485417,0.78681283,0.87194652,0.69308584,0.07371043
-2.34417209,6.09997776,0.03816585,0.31172306,0.21955767,4.36323858,0.76107151,0.83131740,0.65883018,0.07014337
-2.33816908,5.85965134,0.03786432,0.29842717,0.21382792,4.19098716,0.73994707,0.79258572,0.62838237,0.06686764
-2.33216608,5.63854865,0.03793602,0.28753751,0.20774613,4.03034949,0.72400230,0.75604934,0.60224081,0.06393947
-2.32616308,5.43986845,0.03842225,0.27936775,0.20146265,3.88333782,0.71371369,0.72196392,0.58083542,0.06140879
-2.32016008,5.26640480,0.03935794,0.27419241,0.19512696,3.75170183,0.70946044,0.69054502,0.56452114,0.05931824
-2.31415708,5.12050377,0.04077062,0.27224082,0.18888300,3.63690685,0.71151574,0.66197026,0.55357281,0.05770239
-2.30815408,5.00402646,0.04267942,0.27369174,0.18286469,3.54011592,0.72004045,0.63638153,0.54818154,0.05658710
-2.30215108,4.91831886,0.04509424,0.27866874,0.17719179,3.46217611,0.73507922,0.61388692,0.54845248,0.05598900
-2.29614807,4.86418974,0.04801494,0.28723658,0.17196638,3.40360969,0.75655923,0.59456254,0.55440404,0.05591517
-2.29014507,4.84189776,0.05143073,0.29939835,0.16726994,3.36461122,0.78429160,0.57845412,0.56596855,0.05636297
-2.28414207,4.85114924,0.05531972,0.31509372,0.16316129,3.34505119,0.81797555,0.56557865,0.58299449,0.05731996
-2.27813907,4.89110795,0.05964865,0.33419824,0.15967532,3.34448714,0.85720535,0.55592614,0.60525030,0.05876407
-2.27213607,4.96041800,0.06437289,0.35652401,0.15682277,3.36218288,0.90147998,0.54946169,0.63242989,0.06066396
-2.26613307,5.05724050,0.06943662,0.38182155,0.15459076,3.39713589,0.95021556,0.54612801,0.66415977,0.06297946
-2.26013007,5.17930412,0.07477344,0.40978327,0.15294432,3.44811290,1.00276006,0.54584847,0.70000776,0.06566236
-2.25412706,5.32396886,0.08030722,0.44004836,0.15182871,3.51369272,1.05841013,0.54853080,0.73949316,0.06865733
-2.24812406,5.48830147,0.08595327,0.47220928,0.15117237,3.59231521,1.11642950,0.55407124,0.78209819,0.07190302
-2.24212106,5.66916035,0.09161990,0.50581962,0.15089052,3.68233440,1.17606839,0.56235907,0.82728020,0.07533339
-2.23611806,5.86328658,0.09721028,0.54040331,0.15088903,3.78207353,1.23658310,0.57328136,0.87448440,0.07887922
-2.23011506,6.06739751,0.10262454,0.57546487,0.15106860,3.88987944,1.29725509,0.58672746,0.92315647,0.08246968
-2.22411206,6.27827854,0.10776220,0.61050045,0.15132888,4.00417324,1.35740868,0.60259302,0.97275457,0.08603405
-2.21810905,6.49286870,0.11252464,0.64500922,0.15157246,4.12349459,1.41642648,0.62078311,1.02276011,0.08950337
-2.21210605,6.70833555,0.11681780,0.67850472,0.15170850,4.24653688,1.47376191,0.64121409,1.07268681,0.09281217
-2.20610305,6.92213568,0.12055473,0.71052571,0.15165585,4.37217096,1.52894801,0.66381388,1.12208747,0.09590000
-2.20010005,7.13205718,0.12365816,0.74064608,0.15134560,4.49945595,1.58160219,0.68852049,1.17055818,0.09871280
-2.19409705,7.33624212,0.12606276,0.76848334,0.15072286,4.62763614,1.63142653,0.71527858,1.21773966,0.10120408
-2.18809405,7.53318770,0.12771714,0.79370546,0.14974788,4.75612392,1.67820381,0.74403423,1.26331586,0.10333580
-2.18209105,7.72172628,0.12858544,0.81603565,0.14839632,4.88446980,1.72178929,0.77472788,1.30700971,0.10507893
-2.17608804,7.90098597,0.12864845,0.83525500,0.14665882,5.01232119,1.76209893,0.80728599,1.34857671,0.10641368
-2.17008504,8.07033438,0.12790418,0.85120300,0.14453999,5.13937269,1.79909473,0.84161168,1.38779662,0.10732937
-2.16408204,8.22930975,0.12636787,0.86377590,0.14205671,5.26531101,1.83276813,0.87757505,1.42446411,0.10782404
-2.15807904,8.37754419,0.12407146,0.87292330,0.13923610,5.38975860,1.86312261,0.91500370,1.45837909,0.10790365
-2.15207604,8.51468458,0.12106240,0.87864308,0.13611319,5.51221961,1.89015660,0.95367431,1.48933766,0.10758120
-2.14607304,8.64031673,0.11740212,0.88097533,0.13272837,5.63203243,1.91384798,0.99330574,1.51712437,0.10687549
-2.14007004,8.75389845,0.11316384,0.87999555,0.12912494,5.74833230,1.93414103,1.03355448,1.54150669,0.10580992
-2.13406703,8.85470623,0.10843025,0.87580762,0.12534677,5.86002703,1.95093703,1.07401286,1.56223221,0.10441111
-2.12806403,8.94179992,0.10329074,0.86853711,0.12143615,5.96578819,1.96408896,1.11421040,1.57902909,0.10270770
-2.12206103,9.01400788,0.09783865,0.85832518,0.11743209,6.06405903,1.97340084,1.15361862,1.59160980,0.10072909
-2.11605803,9.06993433,0.09216841,0.84532350,0.11336898,6.15307943,1.97863186,1.19165917,1.59967825,0.09850446
-2.11005503,9.10798874,0.08637279,0.82969038,0.10927570,6.23092703,1.97950494,1.22771533,1.60293991,0.09606187
-2.10405203,9.12643584,0.08054038,0.81158815,0.10517521,6.29557279,1.97571939,1.26114627,1.60111436,0.09342769
-2.09804902,9.12346324,0.07475339,0.79118184,0.10108451,6.34494819,1.96696682,1.29130375,1.59394958,0.09062618
-2.09204602,9.09726286,0.06908570,0.76863909,0.09701510,6.37702067,1.95294925,1.31755039,1.58123707,0.08767932
-2.08604302,9.04612103,0.06360150,0.74413087,0.09297360,6.38987330,1.93339854,1.33927892,1.56282674,0.08460687
-2.08004002,8.96851214,0.05835427,0.71783297,0.08896274,6.38178453,1.90809557,1.35593133,1.53864076,0.08142653
-2.07403702,8.86319001,0.05338624,0.68992772,0.08498237,6.35130386,1.87688844,1.36701730,1.50868525,0.07815433
-2.06803402,8.72927187,0.04872833,0.66060581,0.08103068,6.29731945,1.83970824,1.37213084,1.47305918,0.07480504
-2.06203102,8.56630991,0.04440049,0.63006763,0.07710522,6.21911443,1.79658167,1.37096457,1.43195977,0.07139261
-2.05602801,8.37434669,0.04041238,0.59852415,0.07320396,6.11640899,1.74763979,1.36332099,1.38568398,0.06793066
-2.05002501,8.15395121,0.03676437,0.56619693,0.06932611,5.98938661,1.69312238,1.34912018,1.33462600,0.06443285
-2.04402201,7.90623416,0.03344877,0.53331724,0.06547279,5.83870312,1.63337776,1.32840363,1.27927080,0.06091321
-2.03801901,7.63284158,0.03045121,0.50012418,0.06164742,5.66547884,1.56885818,1.30133424,1.22018407,0.05738637
-2.03201601,7.33592779,0.02775206,0.46686199,0.05785599,5.47127425,1.50011100,1.26819229,1.15799907,0.05386765
-2.02601301,7.01810923,0.02532792,0.43377652,0.05410696,5.25805096,1.42776642,1.22936784,1.09340105,0.05037303
-2.02001001,6.68240191,0.02315301,0.40111119,0.05041109,5.02811998,1.35252216,1.18534980,1.02711017,0.04691905
-2.01400700,6.33214579,0.02120048,0.36910258,0.04678105,4.78408003,1.27512621,1.13671218,0.95986356,0.04352253
-2.00800400,5.97092000,0.01944352,0.33797597,0.04323093,4.52874887,1.19635828,1.08409820,0.89239759,0.04020033
-2.00200100,5.60245279,0.01785633,0.30794109,0.03977562,4.26509055,1.11701105,1.02820290,0.82543091,0.03696895
-1.99599800,5.23053019,0.01641492,0.27918825,0.03643023,3.99614180,1.03787176,0.96975483,0.75964916,0.03384415
-1.98999500,4.85890724,0.01509759,0.25188514,0.03320947,3.72494029,0.95970520,0.90949763,0.69569172,0.03084065
-1.98399200,4.49122497,0.01388539,0.22617436,0.03012708,3.45445720,0.88323842,0.84817218,0.63414100,0.02797167
-1.97798899,4.13093592,0.01276222,0.20217187,0.02719531,3.18753643,0.80914772,0.78649967,0.57551442,0.02524872
-1.97198599,3.78124031,0.01171489,0.17996634,0.02442454,2.92684171,0.73804831,0.72516641,0.52025919,0.02268135
-1.96598299,3.44503422,0.01073296,0.15961931,0.02182296,2.67481307,0.67048657,0.66481057,0.46874971,0.02027695
-1.95997999,3.12487055,0.00980858,0.14116625,0.01939637,2.43363305,0.60693510,0.60601118,0.42128745,0.01804070
-1.95397699,2.82293281,0.00893611,0.12461821,0.01714813,2.20520277,0.54779025,0.54927962,0.37810286,0.01597554
-1.94797399,2.54102125,0.00811184,0.10996402,0.01507912,1.99112772,0.49337205,0.49505373,0.33935900,0.01408223
-1.94197099,2.28055027,0.00733356,0.09717293,0.01318791,1.79271239,0.44392600,0.44369431,0.30515636,0.01235952
-1.93596798,2.04255584,0.00660023,0.08619732,0.01147087,1.61096282,0.39962658,0.39548414,0.27553846,0.01080427
-1.92996498,1.82771124,0.00591162,0.07697552,0.00992248,1.44659593,0.36058183,0.35062918,0.25049776,0.00941171
-1.92396198,1.63634944,0.00526800,0.06943449,0.00853558,1.30005430,0.32683878,0.30926165,0.22998155,0.00817568
-1.91795898,1.46849018,0.00466991,0.06349228,0.00730164,1.17152499,0.29838918,0.27144482,0.21389739,0.00708886
-1.91195598,1.32387021,0.00411792,0.05906017,0.00621113,1.06096114,0.27517536,0.23717910,0.20211798,0.00614311
-1.90595298,1.20197495,0.00361253,0.05604440,0.00525378,0.96810507,0.25709573,0.20640905,0.19448529,0.00532965
-1.89994997,1.10207033,0.00315409,0.05434760,0.00441891,0.89251181,0.24400989,0.17903109,0.19081379,0.00463933
-1.89394697,1.02323366,0.00274275,0.05386980,0.00369564,0.83357221,0.23574305,0.15490139,0.19089300,0.00406285
-1.88794397,0.96438266,0.00237854,0.05450914,0.00307318,0.79053490,0.23208975,0.13384396,0.19448926,0.00359097
-1.88194097,0.92430229,0.00206141,0.05616232,0.00254099,0.76252655,0.23281690,0.11565832,0.20134702,0.00321460
-1.87593797,0.90166896,0.00179139,0.05872492,0.00208897,0.74857046,0.23766611,0.10012689,0.21118992,0.00292502
-1.86993497,0.89507225,0.00156875,0.06209166,0.00170756,0.74760305,0.24635547,0.08702168,0.22372166,0.00271391
-1.86393197,0.90303433,0.00139417,0.06615667,0.00138786,0.75848878,0.25858099,0.07611034,0.23862722,0.00257345
-1.85792896,0.92402742,0.00126897,0.07081391,0.00112166,0.78003348,0.27401773,0.06716144,0.25557449,0.00249640
-1.85192596,0.95648990,0.00119532,0.07595776,0.00090153,0.81099657,0.29232101,0.05994891,0.27421644,0.00247604
-1.84592296,0.99884145,0.00117652,0.08148392,0.00072074,0.85010270,0.31312777,0.05425580,0.29419430,0.00250629
-1.83991996,1.04949788,0.00121718,0.08729057,0.00057335,0.89605309,0.33605828,0.04987716,0.31514141,0.00258166
-1.83391696,1.10688611,0.00132351,0.09327978,0.00045411,0.94753706,0.36071844,0.04662236,0.33668821,0.00269722
-1.82791396,1.16945958,0.00150349,0.09935927,0.00035845,1.00324421,0.38670280,0.04431670,0.35846797,0.00284866
-1.82191096,1.23571442,0.00176711,0.10544432,0.00028244,1.06187730,0.41359822,0.04280253,0.38012337,0.00303223
-1.81590795,1.30420645,0.00212651,0.11145984,0.00022274,1.12216623,0.44098855,0.04193989,0.40131358,0.00324473
-1.80990495,1.37356889,0.00259609,0.11734250,0.00017652,1.18288292,0.46845994,0.04160674,0.42172168,0.00348354
-1.80390195,1.44253044,0.00319256,0.12304270,0.00014143,1.24285711,0.49560699,0.04169884,0.44106213,0.00374658
-1.79789895,1.50993357,0.00393495,0.12852641,0.00011553,1.30099287,0.52203955,0.04212941,0.45908786,0.00403233
-1.79189595,1.57475215,0.00484445,0.13377661,0.00009725,1.35628530,0.54738987,0.04282849,0.47559674,0.00433979
-1.78589295,1.63610800,0.00594421,0.13879431,0.00008534,1.40783707,0.57132008,0.04374209,0.49043703,0.00466849
-1.77988994,1.69328553,0.00725900,0.14359898,0.00007882,1.45487436,0.59352965,0.04483126,0.50351157,0.00501849
-1.77388694,1.74574389,0.00881474,0.14822828,0.00007693,1.49676130,0.61376252,0.04607084,0.51478032,0.00539030
-1.76788394,1.79312564,0.01063789,0.15273710,0.00007913,1.53301257,0.63181361,0.04744819,0.52426123,0.00578491
-1.76188094,1.83526163,0.01275473,0.15719591,0.00008501,1.56330347,0.64753454,0.04896170,0.53202914,0.00620365
-1.75587794,1.87217132,0.01519053,0.16168823,0.00009431,1.58747676,0.66083799,0.05061925,0.53821277,0.00664818
-1.74987494,1.90405827,0.01796852,0.16630759,0.00010688,1.60554594,0.67170077,0.05243647,0.54298989,0.00712038
-1.74387194,1.93130058,0.02110894,0.17115379,0.00012265,1.61769442,0.68016505,0.05443501,0.54658061,0.00762221
-1.73786893,1.95443629,0.02462792,0.17632880,0.00014163,1.62427035,0.68633781,0.05664069,0.54923930,0.00815562
-1.73186593,1.97414400,0.02853642,0.18193231,0.00016390,1.62577708,0.69038829,0.05908168,0.55124521,0.00872238
-1.72586293,1.99121917,0.03283926,0.18805732,0.00018957,1.62285903,0.69254338,0.06178672,0.55289226,0.00932392
-1.71985993,2.00654673,0.03753420,0.19478578,0.00021882,1.61628342,0.69308108,0.06478334,0.55447841,0.00996124
-1.71385693,2.02107094,0.04261129,0.20218466,0.00025186,1.60691819,0.69232219,0.06809635,0.55629509,0.01063469
-1.70785393,2.03576362,0.04805242,0.21030261,0.00028895,1.59570654,0.69062028,0.07174642,0.55861703,0.01134390
-1.70185093,2.05159169,0.05383118,0.21916742,0.00033041,1.58363899,0.68835046,0.07574893,0.56169310,0.01208766
-1.69584792,2.06948550,0.05991307,0.22878449,0.00037662,1.57172365,0.68589724,0.08011318,0.56573839,0.01286384
-1.68984492,2.09030894,0.06625613,0.23913631,0.00042802,1.56095583,0.68364182,0.08484183,0.57092798,0.01366939
-1.68384192,2.11483268,0.07281190,0.25018321,0.00048513,1.55228776,0.68194947,0.08993076,0.57739264,0.01450035
-1.67783892,2.14371140,0.07952681,0.26186525,0.00054858,1.54659970,0.68115731,0.09536924,0.58521661,0.01535193
-1.67183592,2.17746576,0.08634391,0.27410518,0.00061908,1.54467322,0.68156308,0.10114048,0.59443742,0.01621861
-1.66583292,2.21646987,0.09320485,0.28681238,0.00069745,1.54716766,0.68341519,0.10722241,0.60504788,0.01709435
-1.65982991,2.26094424,0.10005208,0.29988763,0.00078466,1.55460054,0.68690462,0.11358877,0.61699987,0.01797276
-1.65382691,2.31095424,0.10683111,0.31322822,0.00088174,1.56733245,0.69215871,0.12021031,0.63020968,0.01884737
-1.64782391,2.36641374,0.11349277,0.32673335,0.00098985,1.58555690,0.69923734,0.12705607,0.64456458,0.01971184
-1.64182091,2.42709310,0.11999520,0.34030929,0.00111025,1.60929539,0.70813127,0.13409468,0.65993011,0.02056027
-1.63581791,2.49263079,0.12630557,0.35387398,0.00124425,1.63839744,0.71876288,0.14129539,0.67615753,0.02138738
-1.62981491,2.56254739,0.13240138,0.36736082,0.00139316,1.67254569,0.73098906,0.14862906,0.69309101,0.02218875
-1.62381191,2.63626091,0.13827112,0.38072117,0.00155831,1.71126536,0.74460612,0.15606861,0.71057402,0.02296095
-1.61780890,2.71310233,0.14391427,0.39392555,0.00174092,1.75393774,0.75935635,0.16358928,0.72845450,0.02370161
-1.61180590,2.79233031,0.14934071,0.40696316,0.00194206,1.79981691,0.77493596,0.17116831,0.74658845,0.02440947
-1.60580290,2.87314418,0.15456929,0.41983988,0.00216259,1.84804905,0.79100407,0.17878423,0.76484175,0.02508426
-1.59979990,2.95469478,0.15962577,0.43257466,0.00240305,1.89769360,0.80719227,0.18641578,0.78309017,0.02572659
-1.59379690,3.03609298,0.16454023,0.44519459,0.00266360,1.94774545,0.82311448,0.19404045,0.80121756,0.02633772
-1.58779390,3.11641578,0.16934397,0.45772891,0.00294395,1.99715775,0.83837674,0.20163271,0.81911251,0.02691928
-1.58179090,3.19471070,0.17406616,0.47020231,0.00324327,2.04486457,0.85258668,0.20916224,0.83666393,0.02747293
-1.57578789,3.26999921,0.17873037,0.48262809,0.00356014,2.08980308,0.86536245,0.21659211,0.85375590,0.02800004
-1.56978489,3.34127998,0.18335130,0.49500160,0.00389253,2.13093492,0.87634093,0.22387715,0.87026244,0.02850134
-1.56378189,3.40753332,0.18793185,0.50729460,0.00423777,2.16726642,0.88518509,0.23096276,0.88604284,0.02897662
-1.55777889,3.46772785,0.19246069,0.51945088,0.00459258,2.19786762,0.89159061,0.23778412,0.90093820,0.02942447
