energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.31065533,1.16776200,0.00191439,0.35666328,0.12383974,0.31348363,0.00805951,0.01015549,0.37502759,0.29808365
-3.30465233,1.22704568,0.00206814,0.37429590,0.13356199,0.33116525,0.00836329,0.01072938,0.39865176,0.31241030
-3.29864932,1.28671162,0.00222314,0.39224309,0.14367162,0.34851801,0.00865720,0.01138956,0.42371609,0.32690139
-3.29264632,1.34684431,0.00237796,0.41058048,0.15412880,0.36547123,0.00893795,0.01214208,0.45044875,0.34159720
-3.28664332,1.40764140,0.00253125,0.42941888,0.16490513,0.38198067,0.00920307,0.01299456,0.47911540,0.35656745
-3.28064032,1.46940686,0.00268178,0.44890016,0.17598488,0.39803078,0.00945101,0.01395590,0.51001082,0.37190855
-3.27463732,1.53253849,0.00282844,0.46919120,0.18736572,0.41363579,0.00968108,0.01503579,0.54344800,0.38773928
-3.26863432,1.59750962,0.00297025,0.49047605,0.19905872,0.42883938,0.00989343,0.01624423,0.57974476,0.40419503
-3.26263132,1.66484540,0.00310640,0.51294637,0.21108745,0.44371298,0.01008898,0.01759099,0.61920813,0.42142061
-3.25662831,1.73509410,0.00323624,0.53679054,0.22348644,0.45835253,0.01026932,0.01908503,0.66211696,0.43956197
-3.25062531,1.80879461,0.00335925,0.56218163,0.23629866,0.47287397,0.01043661,0.02073387,0.70870331,0.45875691
-3.24462231,1.88644117,0.00347505,0.58926485,0.24957243,0.48740755,0.01059343,0.02254306,0.75913341,0.47912532
-3.23861931,1.96844704,0.00358336,0.61814494,0.26335766,0.50209118,0.01074262,0.02451557,0.81348906,0.50075927
-3.23261631,2.05510887,0.00368397,0.64887421,0.27770184,0.51706332,0.01088712,0.02665137,0.87175038,0.52371344
-3.22661331,2.14657382,0.00377671,0.68144181,0.29264581,0.53245574,0.01102981,0.02894701,0.93378102,0.54799652
-3.22061031,2.24281129,0.00386141,0.71576491,0.30821970,0.54838660,0.01117337,0.03139538,0.99931687,0.57356389
-3.21460730,2.34359143,0.00393788,0.75168242,0.32443936,0.56495443,0.01132007,0.03398562,1.06795906,0.60031229
-3.20860430,2.44847197,0.00400584,0.78895179,0.34130342,0.58223333,0.01147172,0.03670316,1.13917235,0.62807675
-3.20260130,2.55679491,0.00406495,0.82724938,0.35879144,0.60026988,0.01162953,0.03952995,1.21228929,0.65663023
-3.19659830,2.66769406,0.00411476,0.86617447,0.37686315,0.61908203,0.01179407,0.04244493,1.28652065,0.68568617
-3.19059530,2.78011382,0.00415471,0.90525732,0.39545908,0.63866025,0.01196522,0.04542459,1.36097217,0.71490399
-3.18459230,2.89283901,0.00418418,0.94397082,0.41450255,0.65897086,0.01214219,0.04844373,1.43466736,0.74389757
-3.17858929,3.00453503,0.00420244,0.98174566,0.43390307,0.67996153,0.01232360,0.05147640,1.50657568,0.77224637
-3.17258629,3.11379673,0.00420876,1.01798843,0.45356088,0.70156877,0.01250752,0.05449682,1.57564528,0.79950895
-3.16658329,3.21920408,0.00420237,1.05210184,0.47337260,0.72372683,0.01269161,0.05748048,1.64083883,0.82523813
-3.16058029,3.31938189,0.00418258,1.08350630,0.49323748,0.74637763,0.01287327,0.06040519,1.70117102,0.84899743
-3.15457729,3.41306088,0.00414879,1.11166186,0.51306401,0.76948097,0.01304978,0.06325202,1.75574604,0.87037772
-3.14857429,3.49913663,0.00410053,1.13608945,0.53277640,0.79302440,0.01321846,0.06600624,1.80379314,0.88901359
-3.14257129,3.57672355,0.00403755,1.15639040,0.55232042,0.81703192,0.01337688,0.06865802,1.84469845,0.90459843
-3.13656828,3.64520048,0.00395981,1.17226322,0.57166829,0.84157080,0.01352293,0.07120294,1.87803150,0.91689758
-3.13056528,3.70424552,0.00386754,1.18351690,0.59082202,0.86675594,0.01365504,0.07364225,1.90356478,0.92575881
-3.12456228,3.75385769,0.00376126,1.19007992,0.60981495,0.89275111,0.01377220,0.07598286,1.92128524,0.93111969
-3.11855928,3.79436402,0.00364176,1.19200452,0.62871131,0.91976686,0.01387410,0.07823703,1.93139697,0.93301140
-3.11255628,3.82641125,0.00351011,1.18946603,0.64760339,0.94805469,0.01396111,0.08042172,1.93431469,0.93155877
-3.10655328,3.85094221,0.00336766,1.18275731,0.66660669,0.97789782,0.01403429,0.08255773,1.93064806,0.92697662
-3.10055028,3.86915788,0.00321597,1.17227843,0.68585274,1.00959850,0.01409534,0.08466854,1.92117769,0.91956253
-3.09454727,3.88246671,0.00305678,1.15852225,0.70548031,1.04346272,0.01414651,0.08677897,1.90682353,0.90968642
-3.08854427,3.89242383,0.00289198,1.14205651,0.72562502,1.07978267,0.01419046,0.08891366,1.88860744,0.89777752
-3.08254127,3.90066297,0.00272353,1.12350339,0.74640813,1.11881818,0.01423014,0.09109554,1.86761146,0.88430927
-3.07653827,3.90882479,0.00255342,1.10351741,0.76792503,1.16077795,0.01426860,0.09334427,1.84493392,0.86978298
-3.07053527,3.91848506,0.00238358,1.08276281,0.79023410,1.20580180,0.01430883,0.09567478,1.82164539,0.85471096
-3.06453227,3.93108658,0.00221589,1.06189140,0.81334664,1.25394507,0.01435354,0.09809598,1.79874670,0.83959997
-3.05852926,3.94787823,0.00205208,1.04152183,0.83721855,1.30516622,0.01440506,0.10060976,1.77713093,0.82493556
-3.05252626,3.96986433,0.00189368,1.02222119,0.86174435,1.35931858,0.01446514,0.10321023,1.75755112,0.81116808
-3.04652326,3.99776681,0.00174206,1.00448953,0.88675413,1.41614716,0.01453484,0.10588343,1.74059527,0.79870083
-3.04052026,4.03200210,0.00159834,0.98874797,0.91201369,1.47529083,0.01461444,0.10860743,1.72666956,0.78788066
-3.03451726,4.07267361,0.00146342,0.97533060,0.93722813,1.53629033,0.01470344,0.11135279,1.71599050,0.77899135
-3.02851426,4.11958005,0.00133795,0.96448021,0.96204892,1.59860184,0.01480048,0.11408351,1.70858608,0.77224972
-3.02251126,4.17223879,0.00122236,0.95634797,0.98608425,1.66161580,0.01490348,0.11675835,1.70430568,0.76780451
-3.01650825,4.22992259,0.00111690,0.95099645,1.00891226,1.72468009,0.01500963,0.11933251,1.70283785,0.76573768
-3.01050525,4.29170754,0.00102159,0.94840577,1.03009657,1.78712660,0.01511559,0.12175947,1.70373498,0.76606788
-3.00450225,4.35652912,0.00093633,0.94848224,1.04920340,1.84829985,0.01521761,0.12399315,1.70644324,0.76875566
-2.99849925,4.42324305,0.00086088,0.95106875,1.06581951,1.90758603,0.01531172,0.12598998,1.71033616,0.77370993
-2.99249625,4.49068746,0.00079491,0.95595638,1.07956981,1.96444100,0.01539393,0.12771105,1.71475004,0.78079517
-2.98649325,4.55774273,0.00073801,0.96289644,1.09013399,2.01841550,0.01546041,0.12912399,1.71901927,0.78983906
-2.98049025,4.62338564,0.00068976,0.97161237,1.09726097,2.06917611,0.01550768,0.13020463,1.72250999,0.80063994
-2.97448724,4.68673494,0.00064971,0.98181102,1.10078063,2.11652053,0.01553277,0.13093833,1.72465022,0.81297388
-2.96848424,4.74708602,0.00061744,0.99319283,1.10061186,2.16038618,0.01553338,0.13132076,1.72495544,0.82660107
-2.96248124,4.80393297,0.00059253,1.00546066,1.09676667,2.20085139,0.01550795,0.13135828,1.72304844,0.84127147
-2.95647824,4.85697743,0.00057461,1.01832716,1.08935001,2.23812886,0.01545573,0.13106776,1.71867287,0.85672948
-2.95047524,4.90612409,0.00056337,1.03152066,1.07855523,2.27255147,0.01537677,0.13047587,1.71170023,0.87271798
-2.94447224,4.95146390,0.00055849,1.04478966,1.06465548,2.30455122,0.01527192,0.12961792,1.70213056,0.88898163
-2.93846923,4.99324665,0.00055974,1.05790615,1.04799141,2.33463208,0.01514271,0.12853625,1.69008706,0.90526972
-2.93246623,5.03184513,0.00056685,1.07066811,1.02895596,2.36333830,0.01499126,0.12727828,1.67580571,0.92133884
-2.92646323,5.06771373,0.00057961,1.08290127,1.00797697,2.39121981,0.01482012,0.12589436,1.65962065,0.93695557
-2.92046023,5.10134448,0.00059777,1.09446068,0.98549857,2.41879668,0.01463212,0.12443547,1.64194664,0.95189933
-2.91445723,5.13322370,0.00062105,1.10523218,0.96196239,2.44652454,0.01443018,0.12295097,1.62325974,0.96596574
-2.90845423,5.16379218,0.00064916,1.11513393,0.93778962,2.47476305,0.01421716,0.12148649,1.60407736,0.97897034
-2.90245123,5.19341153,0.00068170,1.12411822,0.91336477,2.50374919,0.01399570,0.12008204,1.58493890,0.99075288
-2.89644822,5.22233885,0.00071824,1.13217347,0.88902207,2.53357704,0.01376806,0.11877049,1.56638779,1.00118196
-2.89044522,5.25071120,0.00075825,1.13932628,0.86503504,2.56418520,0.01353606,0.11757654,1.54895572,1.01015991
-2.88444222,5.27854059,0.00080109,1.14564347,0.84160982,2.59535283,0.01330100,0.11651604,1.53314946,1.01762765
-2.87843922,5.30571961,0.00084607,1.15123359,0.81888239,2.62670447,0.01306364,0.11559595,1.51944070,1.02356912
-2.87243622,5.33203680,0.00089238,1.15624788,0.79691964,2.65772370,0.01282419,0.11481471,1.50825854,1.02801507
-2.86643322,5.35720053,0.00093917,1.16088009,0.77572422,2.68777483,0.01258239,0.11416307,1.49998487,1.03104566
-2.86043022,5.38086932,0.00098551,1.16536496,0.75524253,2.71613160,0.01233761,0.11362533,1.49495181,1.03279171
-2.85442721,5.40268627,0.00103044,1.16997503,0.73537534,2.74201139,0.01208890,0.11318089,1.49344098,1.03343413
-2.84842421,5.42231501,0.00107299,1.17501562,0.71599031,2.76461307,0.01183519,0.11280596,1.49568392,1.03320136
-2.84242121,5.43947437,0.00111220,1.18081785,0.69693560,2.78315652,0.01157538,0.11247542,1.50186311,1.03236472
-2.83641821,5.45396931,0.00114717,1.18772973,0.67805362,2.79692171,0.01130850,0.11216461,1.51211288,1.03123162
-2.83041521,5.46571577,0.00117704,1.19610540,0.65919423,2.80528525,0.01103379,0.11185101,1.52652011,1.03013674
-2.82441221,5.47475750,0.00120109,1.20629300,0.64022662,2.80775240,0.01075089,0.11151570,1.54512392,1.02943134
-2.81840920,5.48127363,0.00121870,1.21862120,0.62104924,2.80398297,0.01045983,0.11114450,1.56791460,1.02947113
-2.81240620,5.48557610,0.00122939,1.23338523,0.60159722,2.79380975,0.01016115,0.11072874,1.59483135,1.03060307
-2.80640320,5.48809702,0.00123287,1.25083272,0.58184716,2.77724854,0.00985588,0.11026568,1.62575921,1.03315161
-2.80040020,5.48936637,0.00122901,1.27115000,0.56181901,2.75449927,0.00954557,0.10975840,1.66052527,1.03740490
-2.79439720,5.48998133,0.00121783,1.29444958,0.54157513,2.72593843,0.00923219,0.10921544,1.69889450,1.04360161
-2.78839420,5.49056880,0.00119958,1.32075914,0.52121677,2.69210310,0.00891812,0.10864997,1.74056571,1.05191886
-2.78239120,5.49174338,0.00117462,1.35001286,0.50087830,2.65366778,0.00860602,0.10807871,1.78516802,1.06246183
-2.77638819,5.49406305,0.00114349,1.38204535,0.48071963,2.61141504,0.00829872,0.10752062,1.83225833,1.07525557
-2.77038519,5.49798530,0.00110685,1.41658861,0.46091745,2.56620189,0.00799910,0.10699540,1.88132032,1.09023931
-2.76438219,5.50382620,0.00106546,1.45327230,0.44165572,2.51892347,0.00770997,0.10652206,1.93176537,1.10726366
-2.75837919,5.51172487,0.00102018,1.49162740,0.42311613,2.47047610,0.00743393,0.10611737,1.98293568,1.12609086
-2.75237619,5.52161566,0.00097190,1.53109336,0.40546904,2.42172148,0.00717327,0.10579456,2.03410997,1.14639814
-2.74637319,5.53320969,0.00092151,1.57102850,0.38886531,2.37345385,0.00692984,0.10556222,2.08451175,1.16778417
-2.74037019,5.54598722,0.00086994,1.61072346,0.37342955,2.32637169,0.00670500,0.10542340,2.13332028,1.18977839
-2.73436718,5.55920163,0.00081803,1.64941746,0.35925504,2.28105515,0.00649952,0.10537507,2.17968411,1.21185301
-2.72836418,5.57189510,0.00076658,1.68631664,0.34640043,2.23795025,0.00631357,0.10540798,2.22273689,1.23343720
-2.72236118,5.58292567,0.00071631,1.72061420,0.33488845,2.19736034,0.00614672,0.10550674,2.26161508,1.25393312
-2.71635818,5.59100464,0.00066784,1.75151153,0.32470647,2.15944486,0.00599791,0.10565038,2.29547723,1.27273312
-2.71035518,5.59474270,0.00062168,1.77823971,0.31580880,2.12422533,0.00586554,0.10581314,2.32352403,1.28923760
-2.70435218,5.59270286,0.00057822,1.80008067,0.30812048,2.09159778,0.00574750,0.10596553,2.34501861,1.30287296
-2.69834917,5.58345767,0.00053773,1.81638729,0.30154238,2.06135078,0.00564129,0.10607562,2.35930640,1.31310883
-2.69234617,5.56564820,0.00050039,1.82660173,0.29595709,2.03318771,0.00554407,0.10611044,2.36583369,1.31947416
-2.68634317,5.53804180,0.00046624,1.83027143,0.29123532,2.00675201,0.00545281,0.10603748,2.36416421,1.32157149
-2.68034017,5.49958617,0.00043526,1.82706200,0.28724249,1.98165386,0.00536439,0.10582610,2.35399312,1.31908898
-2.67433717,5.44945688,0.00040733,1.81676683,0.28384500,1.95749658,0.00527572,0.10544891,2.33515764,1.31180961
-2.66833417,5.38709618,0.00038226,1.79931278,0.28091603,1.93390159,0.00518386,0.10488298,2.30764393,1.29961753
-2.66233117,5.31224116,0.00035983,1.77476193,0.27834044,1.91053030,0.00508611,0.10411083,2.27158976,1.28250099
-2.65632816,5.22493998,0.00033976,1.74330927,0.27601864,1.88710201,0.00498012,0.10312115,2.22728279,1.26055206
-2.65032516,5.12555526,0.00032178,1.70527636,0.27386933,1.86340687,0.00486396,0.10190927,2.17515449,1.23396308
-2.64432216,5.01475464,0.00030560,1.66110137,0.27183089,1.83931354,0.00473618,0.10047727,2.11576965,1.20301998
-2.63831916,4.89348891,0.00029095,1.61132568,0.26986160,1.81477118,0.00459586,0.09883387,2.04981203,1.16809285
-2.63231616,4.76295891,0.00027758,1.55657780,0.26793867,1.78980610,0.00444260,0.09699394,1.97806654,1.12962405
-2.62631316,4.62457284,0.00026525,1.49755507,0.26605622,1.76451350,0.00427655,0.09497785,1.90139855,1.08811445
-2.62031016,4.47989614,0.00025380,1.43500390,0.26422241,1.73904518,0.00409837,0.09281060,1.82073121,1.04410829
-2.61430715,4.33059647,0.00024305,1.36969935,0.26245607,1.71359412,0.00390921,0.09052071,1.73702159,0.99817722
-2.60830415,4.17838644,0.00023292,1.30242470,0.26078280,1.68837729,0.00371061,0.08813909,1.65123643,0.95090420
-2.60230115,4.02496691,0.00022334,1.23395190,0.25923118,1.66361785,0.00350449,0.08569788,1.56432857,0.90286779
-2.59629815,3.87197341,0.00021427,1.16502342,0.25782900,1.63952809,0.00329304,0.08322927,1.47721473,0.85462733
-2.59029515,3.72092830,0.00020572,1.09633614,0.25660002,1.61629436,0.00307865,0.08076436,1.39075552,0.80670959
-2.58429215,3.57320052,0.00019773,1.02852782,0.25556126,1.59406495,0.00286383,0.07833224,1.30573828,0.75959727
-2.57828914,3.42997469,0.00019034,0.96216633,0.25472114,1.57294178,0.00265113,0.07595916,1.22286318,0.71371958
-2.57228614,3.29223048,0.00018363,0.89774203,0.25407839,1.55297646,0.00244307,0.07366787,1.14273304,0.66944525
-2.56628314,3.16073280,0.00017767,0.83566316,0.25362200,1.53417091,0.00224206,0.07147727,1.06584693,0.62707793
-2.56028014,3.03603256,0.00017255,0.77625437,0.25333195,1.51648246,0.00205037,0.06940215,0.99259760,0.58685408
-2.55427714,2.91847747,0.00016834,0.71975796,0.25318085,1.49983302,0.00187009,0.06745324,0.92327251,0.54894322
-2.54827414,2.80823150,0.00016513,0.66633775,0.25313626,1.48412164,0.00170305,0.06563738,0.85805828,0.51345034
-2.54227114,2.70530150,0.00016297,0.61608499,0.25316349,1.46923952,0.00155086,0.06395792,0.79704791,0.48042022
-2.53626813,2.60956913,0.00016192,0.56902602,0.25322883,1.45508650,0.00141489,0.06241523,0.74025050,0.44984337
-2.53026513,2.52082588,0.00016202,0.52513108,0.25330286,1.44158780,0.00129624,0.06100730,0.68760268,0.42166321
-2.52426213,2.43880920,0.00016330,0.48432387,0.25336368,1.42870985,0.00119578,0.05973044,0.63898131,0.39578407
-2.51825913,2.36323768,0.00016576,0.44649135,0.25339988,1.41647435,0.00111419,0.05857999,0.59421666,0.37207973
-2.51225613,2.29384346,0.00016942,0.41149331,0.25341308,1.40496934,0.00105195,0.05755105,0.55310567,0.35040204
-2.50625313,2.23040027,0.00017427,0.37917150,0.25341980,1.39435691,0.00100936,0.05663910,0.51542467,0.33058930
-2.50025013,2.17274608,0.00018029,0.34935775,0.25345271,1.38487680,0.00098662,0.05584064,0.48094109,0.31247412
-2.49424712,2.12079938,0.00018749,0.32188117,0.25356112,1.37684603,0.00098382,0.05515367,0.44942391,0.29589052
-2.48824412,2.07456900,0.00019584,0.29657398,0.25381070,1.37065425,0.00100099,0.05457809,0.42065239,0.28068002
-2.48224112,2.03415721,0.00020533,0.27327614,0.25428247,1.36675558,0.00103811,0.05411599,0.39442316,0.26669658
-2.47623812,1.99975680,0.00021598,0.25183863,0.25507119,1.36565710,0.00109515,0.05377179,0.37055538,0.25381044
-2.47023512,1.97164268,0.00022778,0.23212553,0.25628318,1.36790489,0.00117205,0.05355230,0.34889410,0.24191065
-2.46423212,1.95015890,0.00024075,0.21401500,0.25803370,1.37406835,0.00126877,0.05346662,0.32931185,0.23090649
-2.45822911,1.93570230,0.00025493,0.19739927,0.26044408,1.38472366,0.00138530,0.05352596,0.31170870,0.22072774
-2.45222611,1.92870371,0.00027037,0.18218391,0.26363862,1.40043699,0.00152160,0.05374340,0.29601087,0.21132407
-2.44622311,1.92960790,0.00028713,0.16828652,0.26774155,1.42174842,0.00167766,0.05413349,0.28216823,0.20266348
-2.44022011,1.93885320,0.00030528,0.15563497,0.27287387,1.44915686,0.00185343,0.05471187,0.27015088,0.19473017
-2.43421711,1.95685157,0.00032491,0.14416556,0.27915044,1.48310653,0.00204884,0.05549480,0.25994508,0.18752193
-2.42821411,1.98396981,0.00034611,0.13382102,0.28667716,1.52397518,0.00226375,0.05649864,0.25154876,0.18104714
-2.42221111,2.02051235,0.00036899,0.12454866,0.29554831,1.57206407,0.00249790,0.05773935,0.24496680,0.17532173
-2.41620810,2.06670577,0.00039363,0.11629869,0.30584412,1.62758972,0.00275094,0.05923188,0.24020642,0.17036607
-2.41020510,2.12268532,0.00042015,0.10902279,0.31762844,1.69067713,0.00302229,0.06098969,0.23727257,0.16620205
-2.40420210,2.18848320,0.00044862,0.10267297,0.33094660,1.76135438,0.00331119,0.06302413,0.23616377,0.16285034
-2.39819910,2.26401877,0.00047911,0.09720073,0.34582337,1.83954821,0.00361662,0.06534389,0.23686830,0.16032804
-2.39219610,2.34909031,0.00051164,0.09255652,0.36226102,1.92508049,0.00393724,0.06795452,0.23936082,0.15864662
-2.38619310,2.44336849,0.00054623,0.08868943,0.38023758,2.01766530,0.00427140,0.07085785,0.24359965,0.15781030
-2.38019010,2.54639134,0.00058282,0.08554712,0.39970518,2.11690679,0.00461707,0.07405159,0.24952453,0.15781482
-2.37418709,2.65756089,0.00062133,0.08307586,0.42058867,2.22229758,0.00497188,0.07752885,0.25705506,0.15864657
-2.36818409,2.77614153,0.00066159,0.08122079,0.44278453,2.33321821,0.00533304,0.08127788,0.26608972,0.16028210
-2.36218109,2.90126042,0.00070339,0.07992614,0.46616020,2.44893764,0.00569741,0.08528170,0.27650552,0.16268793
-2.35617809,3.03191003,0.00074645,0.07913556,0.49055380,2.56861529,0.00606148,0.08951802,0.28815828,0.16582061
-2.35017509,3.16695329,0.00079040,0.07879242,0.51577463,2.69130489,0.00642146,0.09395914,0.30088353,0.16962700
-2.34417209,3.30513143,0.00083482,0.07884010,0.54160420,2.81596052,0.00677328,0.09857203,0.31449793,0.17404478
-2.33816908,3.44507480,0.00087921,0.07922226,0.56779813,2.94144505,0.00711267,0.10331848,0.32880136,0.17900300
-2.33216608,3.58531676,0.00092304,0.07988313,0.59408879,3.06654116,0.00743531,0.10815547,0.34357932,0.18442280
-2.32616308,3.72431044,0.00096570,0.08076766,0.62018876,3.18996500,0.00773681,0.11303557,0.35860602,0.19021819
-2.32016008,3.86044848,0.00100655,0.08182183,0.64579513,3.31038234,0.00801293,0.11790757,0.37364762,0.19629684
-2.31415708,3.99208508,0.00104493,0.08299279,0.67059436,3.42642695,0.00825960,0.12271709,0.38846596,0.20256099
-2.30815408,4.11756026,0.00108020,0.08422912,0.69426782,3.53672087,0.00847309,0.12740744,0.40282236,0.20890835
-2.30215108,4.23522553,0.00111168,0.08548109,0.71649774,3.63989611,0.00865006,0.13192045,0.41648162,0.21523314
-2.29614807,4.34347048,0.00113878,0.08670090,0.73697339,3.73461711,0.00878768,0.13619742,0.42921605,0.22142710
-2.29014507,4.44074974,0.00116092,0.08784304,0.75539739,3.81960359,0.00888374,0.14018012,0.44080934,0.22738072
-2.28414207,4.52560950,0.00117760,0.08886458,0.77149184,3.89365308,0.00893664,0.14381181,0.45106038,0.23298448
-2.27813907,4.59671329,0.00118842,0.08972556,0.78500427,3.95566272,0.00894551,0.14703822,0.45978675,0.23813027
-2.27213607,4.65286637,0.00119307,0.09038937,0.79571311,4.00464976,0.00891019,0.14980866,0.46682790,0.24271296
-2.26613307,4.69303826,0.00119135,0.09082318,0.80343255,4.03977066,0.00883125,0.15207694,0.47204802,0.24663205
-2.26013007,4.71638335,0.00118317,0.09099827,0.80801682,4.06033816,0.00870997,0.15380237,0.47533834,0.24979349
-2.25412706,4.72225895,0.00116857,0.09089048,0.80936361,4.06583633,0.00854829,0.15495068,0.47661906,0.25211153
-2.24812406,4.71024082,0.00114773,0.09048053,0.80741676,4.05593347,0.00834876,0.15549482,0.47584079,0.25351070
-2.24212106,4.68013582,0.00112090,0.08975430,0.80216801,4.03049235,0.00811449,0.15541575,0.47298536,0.25392771
-2.23611806,4.63199145,0.00108848,0.08870314,0.79365794,3.98957810,0.00784901,0.15470304,0.46806624,0.25331329
-2.23011506,4.56610202,0.00105096,0.08732401,0.78197600,3.93346309,0.00755626,0.15335544,0.46112833,0.25163388
-2.22411206,4.48301109,0.00100890,0.08561955,0.76725963,3.86262890,0.00724040,0.15138120,0.45224723,0.24887308
-2.21810905,4.38350994,0.00096293,0.08359813,0.74969254,3.77776489,0.00690581,0.14879829,0.44152801,0.24503278
-2.21210605,4.26863157,0.00091373,0.08127374,0.72950206,3.67976318,0.00655691,0.14563441,0.42910346,0.24013390
-2.20610305,4.13964005,0.00086202,0.07866575,0.70695565,3.56970969,0.00619813,0.14192675,0.41513179,0.23421668
-2.20010005,3.99801484,0.00080853,0.07579865,0.68235657,3.44887106,0.00583382,0.13772158,0.39979394,0.22734049
-2.19409705,3.84543000,0.00075396,0.07270162,0.65603874,3.31867722,0.00546813,0.13307360,0.38329041,0.21958305
-2.18809405,3.68372843,0.00069901,0.06940804,0.62836082,3.18069968,0.00510503,0.12804500,0.36583771,0.21103927
-2.18209105,3.51489112,0.00064436,0.06595488,0.59969966,3.03662561,0.00474819,0.12270437,0.34766454,0.20181948
-2.17608804,3.34100231,0.00059060,0.06238210,0.57044319,2.88822815,0.00440097,0.11712540,0.32900772,0.19204736
-2.17008504,3.16421087,0.00053829,0.05873191,0.54098286,2.73733356,0.00406638,0.11138537,0.31010801,0.18185741
-2.16408204,2.98668935,0.00048792,0.05504807,0.51170592,2.58578599,0.00374708,0.10556359,0.29120589,0.17139227
-2.15807904,2.81059161,0.00043992,0.05137517,0.48298758,2.43541087,0.00344535,0.09973970,0.27253750,0.16079992
-2.15207604,2.63801056,0.00039462,0.04775791,0.45518346,2.28797824,0.00316308,0.09399207,0.25433069,0.15023081
-2.14607304,2.47093753,0.00035232,0.04424046,0.42862241,2.14516716,0.00290181,0.08839612,0.23680157,0.13983519
-2.14007004,2.31122474,0.00031322,0.04086585,0.40360008,2.00853261,0.00266270,0.08302288,0.22015133,0.12976061
-2.13406703,2.16055227,0.00027747,0.03767546,0.38037334,1.87947614,0.00244657,0.07793770,0.20456373,0.12014976
-2.12806403,2.02040090,0.00024518,0.03470864,0.35915588,1.75922148,0.00225394,0.07319914,0.19020308,0.11113874
-2.12206103,1.89203176,0.00021639,0.03200230,0.34011506,1.64879590,0.00208501,0.06885820,0.17721294,0.10285567
-2.11605803,1.77647345,0.00019112,0.02959078,0.32337023,1.54901831,0.00193973,0.06495782,0.16571540,0.09541990
-2.11005503,1.67451706,0.00016934,0.02750566,0.30899243,1.46049410,0.00181780,0.06153270,0.15581100,0.08894146
-2.10405203,1.58671891,0.00015102,0.02577574,0.29700564,1.38361708,0.00171874,0.05860943,0.14757922,0.08352107
-2.09804902,1.51341056,0.00013609,0.02442701,0.28738942,1.31857809,0.00164189,0.05620689,0.14107941,0.07925029
-2.09204602,1.45471526,0.00012450,0.02348271,0.28008274,1.26537950,0.00158649,0.05433690,0.13635209,0.07621200
-2.08604302,1.41056959,0.00011618,0.02296337,0.27498900,1.22385489,0.00155166,0.05300510,0.13342050,0.07448083
-2.08004002,1.38074884,0.00011108,0.02288683,0.27198173,1.19369255,0.00153649,0.05221186,0.13229222,0.07412369
-2.07403702,1.36489462,0.00010915,0.02326824,0.27091100,1.17446143,0.00154002,0.05195337,0.13296069,0.07520000
-2.06803402,1.36254280,0.00011034,0.02411995,0.27160994,1.16563824,0.00156130,0.05222262,0.13540667,0.07776176
-2.06203102,1.37315031,0.00011463,0.02545132,0.27390129,1.16663399,0.00159944,0.05301030,0.13959930,0.08185316
-2.05602801,1.39611912,0.00012198,0.02726847,0.27760352,1.17681883,0.00165355,0.05430560,0.14549677,0.08750983
-2.05002501,1.43081621,0.00013240,0.02957387,0.28253641,1.19554378,0.00172285,0.05609672,0.15304662,0.09475757
-2.04402201,1.47658845,0.00014586,0.03236585,0.28852572,1.22215846,0.00180663,0.05837115,0.16218553,0.10361069
-2.03801901,1.53277177,0.00016236,0.03563803,0.29540683,1.25602412,0.00190423,0.06111573,0.17283867,0.11406984
-2.03201601,1.59869444,0.00018186,0.03937868,0.30302732,1.29652146,0.00201511,0.06431631,0.18491868,0.12611965
-2.02601301,1.67367474,0.00020434,0.04357004,0.31124830,1.34305348,0.00213880,0.06795725,0.19832440,0.13972607
-2.02001001,1.75701345,0.00022974,0.04818771,0.31994466,1.39504335,0.00227491,0.07202063,0.21293942,0.15483375
-2.01400700,1.84798239,0.00025798,0.05319999,0.32900422,1.45192817,0.00242309,0.07648533,0.22863067,0.17136357
-2.00800400,1.94581019,0.00028894,0.05856750,0.33832603,1.51314941,0.00258306,0.08132596,0.24524726,0.18921049
-2.00200100,2.04966690,0.00032247,0.06424280,0.34781799,1.57814116,0.00275457,0.08651184,0.26261957,0.20824207
-1.99599800,2.15864902,0.00035838,0.07017034,0.35739399,1.64631743,0.00293738,0.09200602,0.28055908,0.22829769
-1.98999500,2.27176679,0.00039643,0.07628668,0.36697093,1.71705985,0.00313126,0.09776451,0.29885874,0.24918874
-1.98399200,2.38793517,0.00043636,0.08252092,0.37646575,1.78970698,0.00333596,0.10373569,0.31729432,0.27069996
-1.97798899,2.50596994,0.00047784,0.08879558,0.38579288,1.86354634,0.00355119,0.10986020,0.33562660,0.29259190
-1.97198599,2.62459004,0.00052051,0.09502774,0.39486216,1.93781028,0.00377662,0.11607106,0.35360448,0.31460466
-1.96598299,2.74242672,0.00056397,0.10113050,0.40357760,2.01167619,0.00401182,0.12229441,0.37096915,0.33646280
-1.95997999,2.85803983,0.00060781,0.10701482,0.41183690,2.08427156,0.00425629,0.12845056,0.38745892,0.35788135
-1.95397699,2.96994089,0.00065158,0.11259155,0.41953197,2.15468395,0.00450942,0.13445552,0.40281485,0.37857277
-1.94797399,3.07662247,0.00069480,0.11777367,0.42655033,2.22197556,0.00477045,0.14022299,0.41678685,0.39825455
