energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.23161581,5.68397279,0.03600966,0.50618189,0.94845224,0.84764554,0.07574036,2.56429415,1.64052212,0.42883738
-5.22561281,5.96115683,0.03604309,0.52861212,1.01035314,0.88719312,0.07615363,2.69685667,1.75085412,0.44683360
-5.21960980,6.23483380,0.03610746,0.55029174,1.07323044,0.92601704,0.07641830,2.82875385,1.86016365,0.46437337
-5.21360680,6.50266038,0.03622717,0.57098923,1.13652194,0.96382984,0.07656559,2.95890512,1.96716563,0.48128982
-5.20760380,6.76212131,0.03642494,0.59046261,1.19958669,1.00033880,0.07662941,3.08613642,2.07051972,0.49740133
-5.20160080,7.01058142,0.03672117,0.60846494,1.26171560,1.03525307,0.07664549,3.20920350,2.16886143,0.51251551
-5.19559780,7.24534805,0.03713329,0.62475085,1.32214580,1.06829131,0.07665053,3.32682005,2.26083635,0.52643411
-5.18959480,7.46374109,0.03767533,0.63908365,1.38007821,1.09918921,0.07668121,3.43768977,2.34513596,0.53895883
-5.18359180,7.66316725,0.03835752,0.65124278,1.43469786,1.12770656,0.07677317,3.54054063,2.42053377,0.54989777
-5.17758879,7.84119487,0.03918602,0.66103123,1.48519590,1.15363328,0.07695992,3.63415973,2.48592010,0.55907206
-5.17158579,7.99562527,0.04016277,0.66828254,1.53079267,1.17679410,0.07727176,3.71742701,2.54033399,0.56632241
-5.16558279,8.12455691,0.04128533,0.67286697,1.57076056,1.19705155,0.07773470,3.78934608,2.58299094,0.57151517
-5.15957979,8.22643906,0.04254695,0.67469644,1.60444577,1.21430699,0.07836933,3.84907052,2.61330499,0.57454759
-5.15357679,8.30011207,0.04393663,0.67372814,1.63128794,1.22849970,0.07918989,3.89592455,2.63090443,0.57535196
-5.14757379,8.34483257,0.04543925,0.66996638,1.65083684,1.23960410,0.08020331,3.92941704,2.63564031,0.57389835
-5.14157079,8.36028246,0.04703577,0.66346271,1.66276532,1.24762519,0.08140851,3.94924841,2.62758753,0.57019590
-5.13556778,8.34656209,0.04870355,0.65431432,1.66687808,1.25259282,0.08279582,3.95531053,2.60703857,0.56429249
-5.12956478,8.30416844,0.05041667,0.64266068,1.66311597,1.25455504,0.08434677,3.94767984,2.57449042,0.55627292
-5.12356178,8.23396069,0.05214637,0.62867876,1.65155566,1.25357121,0.08603401,3.92660484,2.53062541,0.54625567
-5.11755878,8.13711565,0.05386150,0.61257703,1.63240514,1.24970534,0.08782172,3.89248881,2.47628714,0.53438851
-5.11155578,8.01507658,0.05552914,0.59458859,1.60599508,1.24302037,0.08966621,3.84586949,2.41245272,0.52084313
-5.10555278,7.86949882,0.05711521,0.57496385,1.57276696,1.23357371,0.09151700,3.78739705,2.34020284,0.50580930
-5.09954977,7.70219582,0.05858519,0.55396304,1.53325850,1.22141464,0.09331810,3.71781192,2.26069108,0.48948872
-5.09354677,7.51508883,0.05990492,0.53184904,1.48808726,1.20658365,0.09500972,3.63792408,2.17511390,0.47208896
-5.08754377,7.31016283,0.06104140,0.50888084,1.43793322,1.18911401,0.09653009,3.54859465,2.08468252,0.45381791
-5.08154077,7.08943091,0.06196371,0.48530778,1.38352113,1.16903534,0.09781759,3.45072099,1.99059782,0.43487878
-5.07553777,6.85490820,0.06264383,0.46136497,1.32560338,1.14637906,0.09881282,3.34522562,1.89402899,0.41546608
-5.06953477,6.60859554,0.06305751,0.43726986,1.26494404,1.12118541,0.09946085,3.23304916,1.79609646,0.39576255
-5.06353177,6.35247262,0.06318509,0.41322005,1.20230443,1.09351128,0.09971322,3.11514698,1.69785927,0.37593714
-5.05752876,6.08849900,0.06301215,0.38939228,1.13843075,1.06343854,0.09952983,2.99248898,1.60030684,0.35614404
-5.05152576,5.81862133,0.06253014,0.36594252,1.07404372,1.03108215,0.09888059,2.86606176,1.50435470,0.33652265
-5.04552276,5.54478431,0.06173679,0.34300688,1.00983036,0.99659726,0.09774661,2.73687187,1.41084362,0.31719829
-5.03951976,5.26894293,0.06063636,0.32070331,0.94643783,0.96018502,0.09612111,2.60594928,1.32054150,0.29828351
-5.03351676,4.99307343,0.05923968,0.29913368,0.88446893,0.92209632,0.09400980,2.47434985,1.23414700,0.27987988
-5.02751376,4.71918073,0.05756402,0.27838608,0.82447922,0.88263324,0.09143084,2.34315575,1.15229428,0.26207984
-5.02151076,4.44930048,0.05563271,0.25853721,0.76697515,0.84214806,0.08841435,2.21347308,1.07555780,0.24496858
-5.01550775,4.18549434,0.05347459,0.23965447,0.71241303,0.80103958,0.08500145,2.08642623,1.00445662,0.22862577
-5.00950475,3.92983782,0.05112331,0.22179785,0.66119849,0.75974701,0.08124308,1.96314854,0.93945753,0.21312691
-5.00350175,3.68440072,0.04861644,0.20502128,0.61368604,0.71874168,0.07719833,1.84476946,0.88097667,0.19854428
-4.99749875,3.45122071,0.04599453,0.18937359,0.57017865,0.67851690,0.07293269,1.73239857,0.82937925,0.18494746
-4.99149575,3.23227120,0.04330002,0.17489895,0.53092713,0.63957655,0.06851617,1.62710703,0.78497753,0.17240335
-4.98549275,3.02942541,0.04057622,0.16163692,0.49612938,0.60242287,0.06402129,1.52990742,0.74802719,0.16097584
-4.97948974,2.84441840,0.03786628,0.14962210,0.46592937,0.56754415,0.05952125,1.44173288,0.71872234,0.15072511
-4.97348674,2.67880941,0.03521219,0.13888350,0.44041608,0.53540291,0.05508809,1.36341676,0.69718977,0.14170676
-4.96748374,2.53394677,0.03265386,0.12944386,0.41962269,0.50642499,0.05079112,1.29567388,0.68348302,0.13397074
-4.96148074,2.41093734,0.03022845,0.12131883,0.40352591,0.48099022,0.04669557,1.23908440,0.67757693,0.12756042
-4.95547774,2.31062255,0.02796963,0.11451628,0.39204610,0.45942489,0.04286150,1.19408135,0.67936338,0.12251168
-4.94947474,2.23356233,0.02590718,0.10903583,0.38504813,0.44199640,0.03934295,1.16094245,0.68864884,0.11885230
-4.94347174,2.18002802,0.02406663,0.10486856,0.38234334,0.42891014,0.03618736,1.13978686,0.70515438,0.11660160
-4.93746873,2.15000478,0.02246909,0.10199704,0.38369274,0.42030862,0.03343530,1.13057701,0.72851856,0.11577046
-4.93146573,2.14320327,0.02113117,0.10039574,0.38881171,0.41627278,0.03112029,1.13312553,0.75830351,0.11636169
-4.92546273,2.15908029,0.02006504,0.10003166,0.39737602,0.41682521,0.02926887,1.14710705,0.79400428,0.11837071
-4.91945973,2.19686700,0.01927859,0.10086529,0.40902937,0.42193489,0.02790074,1.17207423,0.83506145,0.12178655
-4.91345673,2.25560337,0.01877556,0.10285179,0.42339223,0.43152319,0.02702898,1.20747729,0.88087661,0.12659307
-4.90745373,2.33417703,0.01855582,0.10594225,0.44007171,0.44547056,0.02666030,1.25268607,0.93083014,0.13277026
-4.90145073,2.43136434,0.01861562,0.11008503,0.45867237,0.46362350,0.02679524,1.30701356,0.98430077,0.14029560
-4.89544772,2.54587166,0.01894776,0.11522710,0.47880739,0.48580140,0.02742838,1.36973973,1.04068579,0.14914528
-4.88944472,2.67637471,0.01954188,0.12131507,0.50010980,0.51180278,0.02854843,1.44013447,1.09942115,0.15929526
-4.88344172,2.82155405,0.02038462,0.12829620,0.52224337,0.54141063,0.03013836,1.51747871,1.16000038,0.17072199
-4.87743872,2.98012510,0.02145980,0.13611892,0.54491262,0.57439668,0.03217534,1.60108266,1.22199120,0.18340280
-4.87143572,3.15086158,0.02274861,0.14473314,0.56787162,0.61052429,0.03463083,1.69030054,1.28504911,0.19731586
-4.86543272,3.33261167,0.02422975,0.15409013,0.59093114,0.64955018,0.03747058,1.78454128,1.34892705,0.21243978
-4.85942971,3.52430660,0.02587961,0.16414207,0.61396394,0.69122486,0.04065469,1.88327507,1.41348057,0.22875273
-4.85342671,3.72496240,0.02767251,0.17484125,0.63690789,0.73529220,0.04413782,1.98603584,1.47866835,0.24623138
-4.84742371,3.93367552,0.02958097,0.18613914,0.65976698,0.78148825,0.04786951,2.09242005,1.54454788,0.26484955
-4.84142071,4.14961376,0.03157601,0.19798520,0.68261013,0.82953982,0.05179466,2.20208251,1.61126666,0.28457682
-4.83541771,4.37200446,0.03362767,0.21032571,0.70556788,0.87916314,0.05585431,2.31473000,1.67904947,0.30537719
-4.82941471,4.60012168,0.03570546,0.22310271,0.72882742,0.93006314,0.05998648,2.43011376,1.74818247,0.32720802
-4.82341171,4.83327446,0.03777904,0.23625320,0.75262598,0.98193355,0.06412743,2.54802179,1.81899510,0.35001935
-4.81740870,5.07079801,0.03981894,0.24970858,0.77724316,1.03445835,0.06821296,2.66827196,1.89184085,0.37375371
-4.81140570,5.31204926,0.04179732,0.26339468,0.80299246,1.08731457,0.07217998,2.79070677,1.96707808,0.39834664
-4.80540270,5.55640784,0.04368884,0.27723222,0.83021247,1.14017666,0.07596816,2.91519032,2.04505181,0.42372781
-4.79939970,5.80328278,0.04547152,0.29113789,0.85925794,1.19272222,0.07952164,3.04160772,2.12607750,0.44982289
-4.79339670,6.05212472,0.04712758,0.30502596,0.89049118,1.24463903,0.08279076,3.16986704,2.21042741,0.47655605
-4.78739370,6.30244260,0.04864419,0.31881040,0.92427378,1.29563276,0.08573360,3.29990318,2.29832010,0.50385294
-4.78139070,6.55382307,0.05001413,0.33240745,0.96095883,1.34543513,0.08831740,3.43168311,2.38991300,0.53164401
-4.77538769,6.80595041,0.05123630,0.34573843,1.00088367,1.39381165,0.09051972,3.56521126,2.48529810,0.55986797
-4.76938469,7.05862438,0.05231600,0.35873269,1.04436296,1.44056852,0.09232917,3.70053400,2.58450012,0.58847494
-4.76338169,7.31177312,0.05326499,0.37133038,1.09168191,1.48555791,0.09374583,3.83774166,2.68747657,0.61742930
-4.75737869,7.56545832,0.05410129,0.38348505,1.14308953,1.52868112,0.09478117,3.97696701,2.79411901,0.64671156
-4.75137569,7.81987030,0.05484873,0.39516558,1.19879156,1.56988913,0.09545753,4.11837892,2.90425432,0.67631936
-4.74537269,8.07531114,0.05553618,0.40635751,1.25894294,1.60918019,0.09580717,4.26217031,3.01764552,0.70626698
-4.73936968,8.33216470,0.05619655,0.41706345,1.32363960,1.64659447,0.09587083,4.40854009,3.13399109,0.73658357
-4.73336668,8.59085359,0.05686558,0.42730251,1.39290968,1.68220574,0.09569600,4.55766896,3.25292261,0.76730971
-4.72736368,8.85178384,0.05758041,0.43710869,1.46670409,1.71611043,0.09533484,4.70968979,3.37400024,0.79849249
-4.72136068,9.11527953,0.05837801,0.44652827,1.54488681,1.74841474,0.09484191,4.86465356,3.49670635,0.83017919
-4.71535768,9.38151020,0.05929361,0.45561620,1.62722523,1.77922033,0.09427183,5.02249262,3.62043774,0.86240980
-4.70935468,9.65041519,0.06035901,0.46443170,1.71338105,1.80860955,0.09367692,5.18298318,3.74449707,0.89520871
-4.70335168,9.92162929,0.06160106,0.47303330,1.80290258,1.83663111,0.09310495,5.34570964,3.86808478,0.92857600
-4.69734867,10.19441478,0.06304023,0.48147351,1.89521887,1.86328719,0.09259717,5.51003305,3.99029246,0.96247885
-4.69134567,10.46760478,0.06468937,0.48979346,1.98963675,1.88852274,0.09218660,5.67506641,4.11009918,0.99684359
-4.68534267,10.73956256,0.06655277,0.49801782,2.08534132,1.91221788,0.09189674,5.83965913,4.22637185,1.03154889
-4.67933967,11.00816095,0.06862550,0.50615031,2.18140065,1.93418395,0.09174074,6.00239256,4.33787093,1.06642076
-4.67333667,11.27078486,0.07089313,0.51417014,2.27677511,1.95416362,0.09172100,6.16158821,4.44326211,1.10122955
-4.66733367,11.52435879,0.07333172,0.52202955,2.37033171,1.97183513,0.09182935,6.31532922,4.54113468,1.13568960
-4.66133067,11.76540001,0.07590830,0.52965271,2.46086345,1.98682066,0.09204757,6.46149553,4.63002646,1.16946157
-4.65532766,11.99009621,0.07858159,0.53693614,2.54711340,1.99869845,0.09234848,6.59781159,4.70845506,1.20215764
-4.64932466,12.19440549,0.08130315,0.54375056,2.62780303,2.00701799,0.09269728,6.72190553,4.77495450,1.23334949
-4.64332166,12.37417478,0.08401869,0.54994432,2.70166389,2.01131770,0.09305327,6.83137735,4.82811599,1.26257881
