energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
0.17108554,6.72725737,0.01025028,0.62101085,0.26336369,0.94926718,3.73361104,3.26167141,1.92453436,0.00000000
0.17708854,6.73675341,0.00961599,0.64041380,0.26022332,0.97007229,3.81252451,3.18819219,1.93612879,0.00000000
0.18309155,6.73720461,0.00905257,0.65666416,0.25674254,0.98866772,3.88187939,3.11521474,1.94493925,0.00000000
0.18909455,6.72768899,0.00855843,0.66941120,0.25291710,1.00481894,3.93977044,3.04284489,1.95095263,0.00000000
0.19509755,6.70749473,0.00813044,0.67837986,0.24875509,1.01833655,3.98455594,2.97117734,1.95423280,0.00000000
0.20110055,6.67616522,0.00776415,0.68337910,0.24427912,1.02907971,4.01491706,2.90031571,1.95492590,0.00000000
0.20710355,6.63353891,0.00745411,0.68430784,0.23952816,1.03695888,4.02990841,2.83039262,1.95326422,0.00000000
0.21310655,6.57978168,0.00719422,0.68115796,0.23455908,1.04193781,4.02899729,2.76158884,1.94956823,0.00000000
0.21910955,6.51540976,0.00697801,0.67401439,0.22944757,1.04403449,4.01208981,2.69415017,1.94424642,0.00000000
0.22511256,6.44130140,0.00679902,0.66305212,0.22428862,1.04332115,3.97954251,2.62840107,1.93779256,0.00000000
0.23111556,6.35869615,0.00665111,0.64853026,0.21919626,1.03992302,3.93215866,2.56475396,1.93078006,0.00000000
0.23711856,6.26918076,0.00652879,0.63078349,0.21430266,1.03401588,3.87116918,2.50371353,1.92385322,0.00000000
0.24312156,6.17466159,0.00642746,0.61021112,0.20975647,1.02582229,3.79819905,2.44587543,1.91771518,0.00000000
0.24912456,6.07732389,0.00634371,0.58726422,0.20572053,1.01560638,3.71522007,2.39191922,1.91311269,0.00000000
0.25512756,5.97957874,0.00627550,0.56243150,0.20236877,1.00366750,3.62449226,2.34259551,1.91081758,0.00000000
0.26113057,5.88399936,0.00622234,0.53622441,0.19988255,0.99033248,3.52849583,2.29870786,1.91160552,0.00000000
0.26713357,5.79324875,0.00618542,0.50916195,0.19844642,0.97594690,3.42985654,2.26108998,1.91623229,0.00000000
0.27313657,5.71000119,0.00616768,0.48175606,0.19824328,0.96086548,3.33126735,2.23057929,1.92540821,0.00000000
0.27913957,5.63686052,0.00617387,0.45449779,0.19944931,0.94544191,3.23540912,2.20798798,1.93977171,0.00000000
0.28514257,5.57627832,0.00621047,0.42784493,0.20222851,0.93001838,3.14487334,2.19407297,1.95986260,0.00000000
0.29114557,5.53047519,0.00628567,0.40221145,0.20672722,0.91491537,3.06208953,2.18950630,1.98609641,0.00000000
0.29714857,5.50136835,0.00640923,0.37795889,0.21306863,0.90042190,2.98925964,2.19484718,2.01874071,0.00000000
0.30315158,5.49050849,0.00659228,0.35539014,0.22134752,0.88678687,2.92830138,2.21051731,2.05789460,0.00000000
0.30915458,5.49902849,0.00684712,0.33474535,0.23162546,0.87421175,2.88080206,2.23678055,2.10347237,0.00000000
0.31515758,5.52760606,0.00718688,0.31620028,0.24392651,0.86284502,2.84798396,2.27372794,2.15519254,0.00000000
0.32116058,5.57644189,0.00762522,0.29986670,0.25823377,0.85277879,2.83068156,2.32126866,2.21257289,0.00000000
0.32716358,5.64525396,0.00817589,0.28579484,0.27448677,0.84404753,2.82933082,2.37912742,2.27493229,0.00000000
0.33316658,5.73328803,0.00885231,0.27397744,0.29258008,0.83662933,2.84397000,2.44684800,2.34139972,0.00000000
0.33916958,5.83934370,0.00966704,0.26435534,0.31236298,0.83044938,2.87425108,2.52380275,2.41093042,0.00000000
0.34517259,5.96181438,0.01063127,0.25682404,0.33364062,0.82538578,2.91946068,2.60920721,2.48232919,0.00000000
0.35117559,6.09873923,0.01175429,0.25124106,0.35617640,0.82127711,2.97854900,2.70213890,2.55428009,0.00000000
0.35717859,6.24786445,0.01304290,0.24743368,0.37969580,0.81793175,3.05016532,2.80155916,2.62538181,0.00000000
0.36318159,6.40671097,0.01450084,0.24520675,0.40389152,0.81513812,3.13269822,2.90633671,2.69418747,0.00000000
0.36918459,6.57264539,0.01612837,0.24435030,0.42842988,0.81267561,3.22431912,3.01527171,2.75924748,0.00000000
0.37518759,6.74295124,0.01792171,0.24464676,0.45295827,0.81032544,3.32302764,3.12711917,2.81915392,0.00000000
0.38119060,6.91489754,0.01987274,0.24587740,0.47711351,0.80788106,3.42669737,3.24061074,2.87258463,0.00000000
0.38719360,7.08580238,0.02196872,0.24782809,0.50053085,0.80515744,3.53312106,3.35447412,2.91834540,0.00000000
0.39319660,7.25308926,0.02419216,0.25029412,0.52285328,0.80199892,3.64005446,3.46744980,2.95540852,0.00000000
0.39919960,7.41433512,0.02652087,0.25308404,0.54374095,0.79828527,3.74525807,3.57830486,2.98294604,0.00000000
0.40520260,7.56730900,0.02892814,0.25602261,0.56288027,0.79393558,3.84653657,3.68584424,3.00035659,0.00000000
0.41120560,7.71000143,0.03138316,0.25895282,0.57999237,0.78891014,3.94177581,3.78891985,3.00728451,0.00000000
0.41720860,7.84064481,0.03385158,0.26173712,0.59484074,0.78321005,4.02897711,3.88643816,3.00363060,0.00000000
0.42321161,7.95772566,0.03629622,0.26425795,0.60723755,0.77687484,4.10628912,3.97736721,2.98955404,0.00000000
0.42921461,8.05999002,0.03867806,0.26641758,0.61704864,0.76997836,4.17203709,4.06074355,2.96546555,0.00000000
0.43521761,8.14644313,0.04095720,0.26813765,0.62419676,0.76262312,4.22474967,4.13568003,2.93201193,0.00000000
0.44122061,8.21634494,0.04309406,0.26935825,0.62866315,0.75493364,4.26318292,4.20137481,2.89005289,0.00000000
0.44722361,8.26920249,0.04505056,0.27003680,0.63048718,0.74704902,4.28634130,4.25712173,2.84063084,0.00000000
0.45322661,8.30476017,0.04679130,0.27014685,0.62976423,0.73911526,4.29349521,4.30232207,2.78493518,0.00000000
0.45922961,8.32298842,0.04828471,0.26967674,0.62664175,0.73127772,4.28419443,4.33649712,2.72426223,0.00000000
0.46523262,8.32407127,0.04950413,0.26862829,0.62131375,0.72367394,4.25827678,4.35930090,2.65997246,0.00000000
0.47123562,8.30839239,0.05042867,0.26701552,0.61401378,0.71642723,4.21587136,4.37053200,2.59344659,0.00000000
0.47723862,8.27651952,0.05104393,0.26486327,0.60500675,0.70964120,4.15739542,4.37014341,2.52604208,0.00000000
0.48324162,8.22918664,0.05134245,0.26220590,0.59457991,0.70339527,4.08354470,4.35824900,2.45905153,0.00000000
0.48924462,8.16727325,0.05132392,0.25908587,0.58303316,0.69774147,3.99527649,4.33512571,2.39366442,0.00000000
0.49524762,8.09178046,0.05099514,0.25555231,0.57066923,0.69270225,3.89378557,4.30121031,2.33093319,0.00000000
0.50125063,8.00380337,0.05036964,0.25165940,0.55778386,0.68826950,3.78047333,4.25709019,2.27174497,0.00000000
0.50725363,7.90450009,0.04946713,0.24746466,0.54465658,0.68440462,3.65691051,4.20348796,2.21679946,0.00000000
0.51325663,7.79505767,0.04831269,0.24302714,0.53154217,0.68103953,3.52479485,4.14123996,2.16659366,0.00000000
0.51925963,7.67665610,0.04693580,0.23840549,0.51866330,0.67807853,3.38590483,4.07126953,2.12141373,0.00000000
0.52526263,7.55043162,0.04536914,0.23365595,0.50620446,0.67540100,3.24205134,3.99455606,2.08133417,0.00000000
0.53126563,7.41744116,0.04364750,0.22883046,0.49430746,0.67286466,3.09502902,3.91210141,2.04622399,0.00000000
0.53726863,7.27863000,0.04180647,0.22397472,0.48306873,0.67030948,2.94656939,3.82489559,2.01575977,0.00000000
0.54327164,7.13480469,0.03988128,0.21912665,0.47253834,0.66756216,2.79829757,3.73388358,1.98944494,0.00000000
0.54927464,6.98661328,0.03790572,0.21431492,0.46272089,0.66444091,2.65169459,3.63993546,1.96663467,0.00000000
0.55527764,6.83453477,0.03591117,0.20955809,0.45357821,0.66076076,2.50806674,3.54382156,1.94656550,0.00000000
0.56128064,6.67887906,0.03392580,0.20486411,0.44503370,0.65633908,2.36852313,3.44619440,1.92838871,0.00000000
0.56728364,6.51979817,0.03197398,0.20023036,0.43697816,0.65100133,2.23396239,3.34757851,1.91120643,0.00000000
0.57328664,6.35730892,0.03007594,0.19564424,0.42927693,0.64458694,2.10506856,3.24836885,1.89410917,0.00000000
0.57928964,6.19132638,0.02824753,0.19108440,0.42177794,0.63695512,1.98231626,3.14883801,1.87621373,0.00000000
0.58529265,6.02170667,0.02650034,0.18652234,0.41432036,0.62799048,1.86598411,3.04915162,1.85670014,0.00000000
0.59129565,5.84829704,0.02484186,0.18192456,0.40674362,0.61760834,1.75617562,2.94939114,1.83484641,0.00000000
0.59729865,5.67099058,0.02327585,0.17725496,0.39889626,0.60575933,1.65284586,2.84958238,1.81005988,0.00000000
0.60330165,5.48978240,0.02180290,0.17247747,0.39064437,0.59243339,1.55583231,2.74972800,1.78190428,0.00000000
0.60930465,5.30482403,0.02042091,0.16755872,0.38187923,0.57766264,1.46488802,2.64984174,1.75012123,0.00000000
0.61530765,5.11647253,0.01912579,0.16247060,0.37252393,0.56152318,1.37971517,2.54998223,1.71464573,0.00000000
0.62131066,4.92533138,0.01791204,0.15719259,0.36253856,0.54413558,1.29999725,2.45028410,1.67561488,0.00000000
0.62731366,4.73228010,0.01677338,0.15171365,0.35192400,0.52566390,1.22542818,2.35098441,1.63336947,0.00000000
0.63331666,4.53849055,0.01570325,0.14603370,0.34072402,0.50631331,1.15573717,2.25244253,1.58844850,0.00000000
0.63931966,4.34542834,0.01469532,0.14016444,0.32902571,0.48632611,1.09070799,2.15515227,1.54157662,0.00000000
0.64532266,4.15483858,0.01374382,0.13412958,0.31695824,0.46597650,1.03019230,2.05974535,1.49364495,0.00000000
0.65132566,3.96871611,0.01284386,0.12796449,0.30469011,0.44556392,0.97411650,1.96698579,1.44568601,0.00000000
0.65732866,3.78926096,0.01199152,0.12171513,0.29242489,0.42540532,0.92248221,1.87775542,1.39884333,0.00000000
0.66333167,3.61882081,0.01118398,0.11543656,0.28039576,0.40582663,0.87536083,1.79303116,1.35433714,0.00000000
0.66933467,3.45982261,0.01041946,0.10919091,0.26885904,0.38715351,0.83288286,1.71385514,1.31342690,0.00000000
0.67533767,3.31469613,0.00969714,0.10304501,0.25808691,0.36970188,0.79522281,1.64129902,1.27737213,0.00000000
0.68134067,3.18579261,0.00901697,0.09706786,0.24835964,0.35376852,0.76258088,1.57642434,1.24739276,0.00000000
0.68734367,3.07530181,0.00837950,0.09132793,0.23995753,0.33962189,0.73516255,1.52024056,1.22463026,0.00000000
0.69334667,2.98517078,0.00778564,0.08589056,0.23315283,0.32749381,0.71315730,1.47366292,1.21011069,0.00000000
0.69934967,2.91702767,0.00723643,0.08081549,0.22820177,0.31757188,0.69671768,1.43747183,1.20471093,0.00000000
0.70535268,2.87211355,0.00673282,0.07615465,0.22533708,0.30999331,0.68593975,1.41227566,1.20912901,0.00000000
0.71135568,2.85122485,0.00627548,0.07195032,0.22476099,0.30484006,0.68084605,1.39847862,1.22385944,0.00000000
0.71735868,2.85466879,0.00586461,0.06823369,0.22663888,0.30213563,0.68137165,1.39625487,1.24917418,0.00000000
0.72336168,2.88223334,0.00549986,0.06502392,0.23109382,0.30184354,0.68735416,1.40553010,1.28510991,0.00000000
0.72936468,2.93317302,0.00518020,0.06232757,0.23820202,0.30386754,0.69852803,1.42597137,1.33146174,0.00000000
0.73536768,3.00621112,0.00490390,0.06013867,0.24798923,0.30805369,0.71452327,1.45698555,1.38778369,0.00000000
0.74137069,3.09955838,0.00466857,0.05843906,0.26042829,0.31419400,0.73486881,1.49772656,1.45339576,0.00000000
0.74737369,3.21094768,0.00447116,0.05719925,0.27543778,0.32203178,0.75900011,1.54711121,1.52739740,0.00000000
0.75337669,3.33768370,0.00430805,0.05637962,0.29288194,0.33126833,0.78627089,1.60384321,1.60868700,0.00000000
0.75937969,3.47670605,0.00417521,0.05593186,0.31257175,0.34157096,0.81596822,1.66644444,1.69598677,0.00000000
0.76538269,3.62466397,0.00406826,0.05580069,0.33426734,0.35258190,0.84733056,1.73329262,1.78787229,0.00000000
0.77138569,3.77800024,0.00398268,0.05592572,0.35768167,0.36392793,0.87956793,1.80266417,1.88280587,0.00000000
0.77738869,3.93304173,0.00391393,0.05624334,0.38248540,0.37523050,0.91188332,1.87278067,1.97917266,0.00000000
0.78339170,4.08609374,0.00385761,0.05668876,0.40831297,0.38611579,0.94349467,1.94185770,2.07531862,0.00000000
0.78939470,4.23353513,0.00380960,0.05719781,0.43476976,0.39622472,0.97365641,2.00815418,2.16958895,0.00000000
0.79539770,4.37191120,0.00376625,0.05770883,0.46144020,0.40522228,1.00167998,2.07002085,2.26036610,0.00000000
0.80140070,4.49802157,0.00372441,0.05816427,0.48789654,0.41280612,1.02695232,2.12594616,2.34610606,0.00000000
0.80740370,4.60900001,0.00368162,0.05851218,0.51370826,0.41871404,1.04895194,2.17459814,2.42537198,0.00000000
0.81340670,4.70238401,0.00363615,0.05870743,0.53845166,0.42273012,1.06726203,2.21486095,2.49686407,0.00000000
0.81940970,4.77617191,0.00358710,0.05871268,0.56171948,0.42468943,1.08158006,2.24586500,2.55944505,0.00000000
0.82541271,4.82886592,0.00353438,0.05849911,0.58313012,0.42448106,1.09172394,2.26700971,2.61216052,0.00000000
0.83141571,4.85950015,0.00347881,0.05804685,0.60233639,0.42204951,1.09763448,2.27797834,2.65425377,0.00000000
0.83741871,4.86765287,0.00342204,0.05734514,0.61903323,0.41739445,1.09937436,2.27874463,2.68517484,0.00000000
0.84342171,4.85344340,0.00336660,0.05639225,0.63296436,0.41056872,1.09712385,2.26957119,2.70458390,0.00000000
0.84942471,4.81751408,0.00331581,0.05519510,0.64392758,0.40167503,1.09117355,2.25099995,2.71234907,0.00000000
0.85542771,4.76099857,0.00327375,0.05376867,0.65177858,0.39086119,1.08191475,2.22383528,2.70853929,0.00000000
0.86143072,4.68547817,0.00324520,0.05213526,0.65643313,0.37831429,1.06982780,2.18912047,2.69341267,0.00000000
0.86743372,4.59292808,0.00323550,0.05032350,0.65786769,0.36425402,1.05546903,2.14810857,2.66740109,0.00000000
0.87343672,4.48565591,0.00325050,0.04836728,0.65611843,0.34892544,1.03945679,2.10222874,2.63109199,0.00000000
0.87943972,4.36623469,0.00329643,0.04630457,0.65127877,0.33259132,1.02245702,2.05304909,2.58520795,0.00000000
0.88544272,4.23743282,0.00337975,0.04417618,0.64349561,0.31552460,1.00516888,2.00223732,2.53058513,0.00000000
0.89144572,4.10214320,0.00350705,0.04202448,0.63296439,0.29800095,0.98831053,1.95152015,2.46815114,0.00000000
0.89744872,3.96331347,0.00368487,0.03989222,0.61992325,0.28029182,0.97260559,1.90264266,2.39890319,0.00000000
0.90345173,3.82387929,0.00391951,0.03782129,0.60464647,0.26265813,0.95877018,1.85732832,2.32388680,0.00000000
0.90945473,3.68670195,0.00421692,0.03585164,0.58743746,0.24534476,0.94750069,1.81724059,2.24417584,0.00000000
0.91545773,3.55451137,0.00458250,0.03402029,0.56862155,0.22857591,0.93946228,1.78394672,2.16085382,0.00000000
0.92146073,3.42985544,0.00502089,0.03236045,0.54853861,0.21255144,0.93527805,1.75888415,2.07499680,0.00000000
0.92746373,3.31505590,0.00553582,0.03090077,0.52753597,0.19744418,0.93551866,1.74333016,1.98765784,0.00000000
0.93346673,3.21217102,0.00612996,0.02966483,0.50596152,0.18339823,0.94069256,1.73837477,1.89985300,0.00000000
0.93946973,3.12296509,0.00680468,0.02867067,0.48415722,0.17052806,0.95123657,1.74489746,1.81254875,0.00000000
0.94547274,3.04888439,0.00756001,0.02793055,0.46245315,0.15891858,0.96750681,1.76354775,1.72665066,0.00000000
0.95147574,2.99103958,0.00839445,0.02745087,0.44116203,0.14862577,0.98977015,1.79472984,1.64299331,0.00000000
0.95747874,2.95019391,0.00930487,0.02723222,0.42057440,0.13967797,1.01819617,1.83859162,1.56233127,0.00000000
0.96348174,2.92675727,0.01028653,0.02726954,0.40095434,0.13207772,1.05284981,1.89501805,1.48533121,0.00000000
0.96948474,2.92078548,0.01133297,0.02755244,0.38253586,0.12580381,1.09368500,1.96362925,1.41256505,0.00000000
0.97548774,2.93198494,0.01243613,0.02806567,0.36551989,0.12081371,1.14053944,2.04378326,1.34450437,0.00000000
0.98149075,2.95972211,0.01358634,0.02878957,0.35007188,0.11704606,1.19313087,2.13458375,1.28151614,0.00000000
0.98749375,3.00303806,0.01477251,0.02970069,0.33631999,0.11442329,1.25105523,2.23489242,1.22385993,0.00000000
0.99349675,3.06066757,0.01598223,0.03077241,0.32435400,0.11285422,1.31378677,2.34334640,1.17168688,0.00000000
0.99949975,3.13106301,0.01720203,0.03197566,0.31422473,0.11223651,1.38068053,2.45838008,1.12504045,0.00000000
1.00550275,3.21242256,0.01841759,0.03327955,0.30594416,0.11245916,1.45097745,2.57825144,1.08385933,0.00000000
1.01150575,3.30272274,0.01961400,0.03465212,0.29948616,0.11340474,1.52381200,2.70107221,1.04798233,0.00000000
1.01750875,3.39975485,0.02077609,0.03606097,0.29478790,0.11495161,1.59822268,2.82484165,1.01715554,0.00000000
1.02351176,3.50116500,0.02188868,0.03747392,0.29175186,0.11697589,1.67316523,2.94748296,0.99104156,0.00000000
1.02951476,3.60449724,0.02293692,0.03885958,0.29024852,0.11935336,1.74752845,3.06688210,0.96923074,0.00000000
1.03551776,3.70723933,0.02390657,0.04018796,0.29011971,0.12196119,1.82015254,3.18092781,0.95125422,0.00000000
1.04152076,3.80687028,0.02478428,0.04143084,0.29118252,0.12467961,1.88984965,3.28755240,0.93659851,0.00000000
1.04752376,3.90090925,0.02555789,0.04256230,0.29323387,0.12739343,1.95542628,3.38477224,0.92472123,0.00000000
1.05352676,3.98696468,0.02621660,0.04355899,0.29605551,0.12999348,2.01570716,3.47072732,0.91506763,0.00000000
1.05952976,4.06278298,0.02675124,0.04440045,0.29941957,0.13237793,2.06956005,3.54371887,0.90708750,0.00000000
1.06553277,4.12629571,0.02715438,0.04506932,0.30309439,0.13445362,2.11592094,3.60224445,0.90025189,0.00000000
1.07153577,4.17566426,0.02742048,0.04555150,0.30685060,0.13613716,2.15381900,3.64502961,0.89406925,0.00000000
1.07753877,4.20932100,0.02754599,0.04583631,0.31046730,0.13735604,2.18240061,3.67105553,0.88810046,0.00000000
1.08354177,4.22600584,0.02752939,0.04591648,0.31373811,0.13804955,2.20095172,3.67958185,0.88197232,0.00000000
1.08954477,4.22479702,0.02737120,0.04578824,0.31647704,0.13816962,2.20891779,3.67016429,0.87538895,0.00000000
1.09554777,4.20513532,0.02707395,0.04545125,0.31852380,0.13768143,2.20592075,3.64266645,0.86814078,0.00000000
1.10155078,4.16684060,0.02664212,0.04490858,0.31974850,0.13656386,2.19177210,3.59726540,0.86011074,0.00000000
1.10755378,4.11011997,0.02608207,0.04416658,0.32005555,0.13480976,2.16648174,3.53445084,0.85127732,0.00000000
1.11355678,4.03556705,0.02540187,0.04323479,0.31938645,0.13242589,2.13026195,3.45501779,0.84171434,0.00000000
1.11955978,3.94415188,0.02461119,0.04212572,0.31772148,0.12943271,2.08352636,3.36005269,0.83158729,0.00000000
1.12556278,3.83720159,0.02372111,0.04085464,0.31508015,0.12586381,2.02688354,3.25091330,0.82114618,0.00000000
1.13156578,3.71637204,0.02274389,0.03943936,0.31152024,0.12176516,1.96112556,3.12920292,0.81071520,0.00000000
1.13756878,3.58361110,0.02169278,0.03789991,0.30713562,0.11719407,1.88721161,2.99673932,0.80067913,0.00000000
1.14357179,3.44111453,0.02058178,0.03625816,0.30205274,0.11221788,1.80624716,2.85551953,0.79146728,0.00000000
1.14957479,3.29127583,0.01942537,0.03453752,0.29642601,0.10691256,1.71945948,2.70768131,0.78353509,0.00000000
1.15557779,3.13663160,0.01823829,0.03276248,0.29043215,0.10136103,1.62817020,2.55546241,0.77734433,0.00000000
1.16158079,2.97980419,0.01703525,0.03095819,0.28426389,0.09565144,1.53376599,2.40115896,0.77334244,0.00000000
1.16758379,2.82344344,0.01583072,0.02915003,0.27812306,0.08987542,1.43766819,2.24708401,0.77194198,0.00000000
1.17358679,2.67016957,0.01463868,0.02736319,0.27221360,0.08412623,1.34130267,2.09552744,0.77350090,0.00000000
1.17958979,2.52251882,0.01347239,0.02562217,0.26673451,0.07849702,1.24607066,1.94871825,0.77830462,0.00000000
1.18559280,2.38289356,0.01234424,0.02395045,0.26187335,0.07307916,1.15332155,1.80878994,0.78655060,0.00000000
1.19159580,2.25351807,0.01126554,0.02237005,0.25780019,0.06796067,1.06432837,1.67774973,0.79833628,0.00000000
1.19759880,2.13640096,0.01024642,0.02090124,0.25466259,0.06322482,0.98026647,1.55745177,0.81365082,0.00000000
1.20360180,2.03330483,0.00929569,0.01956221,0.25258146,0.05894883,0.90219570,1.44957444,0.83237123,0.00000000
1.20960480,1.94572307,0.00842079,0.01836887,0.25164815,0.05520283,0.83104630,1.35560161,0.85426294,0.00000000
1.21560780,1.87486386,0.00762778,0.01733462,0.25192271,0.05204880,0.76760838,1.27680734,0.87898496,0.00000000
1.22161081,1.82164040,0.00692126,0.01647026,0.25343322,0.04953984,0.71252473,1.21424350,0.90609934,0.00000000
1.22761381,1.78666672,0.00630442,0.01578385,0.25617634,0.04771938,0.66628667,1.16872967,0.93508446,0.00000000
1.23361681,1.77025804,0.00577908,0.01528069,0.26011862,0.04662059,0.62923245,1.14084466,0.96535161,0.00000000
1.23961981,1.77243444,0.00534572,0.01496331,0.26519877,0.04626582,0.60154769,1.13091918,0.99626392,0.00000000
1.24562281,1.79292703,0.00500355,0.01483143,0.27133031,0.04666608,0.58326752,1.13902920,1.02715689,0.00000000
1.25162581,1.83118566,0.00475056,0.01488204,0.27840476,0.04782065,0.57428000,1.16498993,1.05735936,0.00000000
1.25762881,1.88638782,0.00458365,0.01510944,0.28629482,0.04971669,0.57433053,1.20835076,1.08621410,0.00000000
1.26363182,1.95744825,0.00449865,0.01550528,0.29485773,0.05232897,0.58302719,1.26839134,1.11309697,0.00000000
1.26963482,2.04302976,0.00449043,0.01605868,0.30393837,0.05561975,0.59984707,1.34411991,1.13743401,0.00000000
1.27563782,2.14155554,0.00455300,0.01675634,0.31337219,0.05953876,0.62414358,1.43427474,1.15871559,0.00000000
1.28164082,2.25122386,0.00467960,0.01758268,0.32298787,0.06402347,0.65515527,1.53732998,1.17650737,0.00000000
1.28764382,2.37002632,0.00486277,0.01852004,0.33260973,0.06899961,0.69201631,1.65150723,1.19045783,0.00000000
1.29364682,2.49577064,0.00509453,0.01954889,0.34205993,0.07438200,0.73376911,1.77479395,1.20030221,0.00000000
1.29964982,2.62610926,0.00536645,0.02064819,0.35116059,0.08007574,0.77937937,1.90496999,1.20586328,0.00000000
1.30565283,2.75857459,0.00566984,0.02179572,0.35973581,0.08597788,0.82775390,2.03964276,1.20704913,0.00000000
1.31165583,2.89062156,0.00599586,0.02296851,0.36761391,0.09197933,0.87776120,2.17629153,1.20384874,0.00000000
1.31765883,3.01967762,0.00633575,0.02414342,0.37462976,0.09796736,0.92825491,2.31232051,1.19632575,0.00000000
1.32366183,3.14319975,0.00668100,0.02529768,0.38062737,0.10382826,0.97809962,2.44511996,1.18461114,0.00000000
1.32966483,3.25873750,0.00702355,0.02640953,0.38546288,0.10945045,1.02619873,2.57213383,1.16889556,0.00000000
1.33566783,3.36400029,0.00735599,0.02745897,0.38900770,0.11472766,1.07152348,2.69093200,1.14942180,0.00000000
1.34167084,3.45692687,0.00767183,0.02842841,0.39115193,0.11956227,1.11314220,2.79928434,1.12647774,0.00000000
1.34767384,3.53575403,0.00796564,0.02930342,0.39180789,0.12386854,1.15024871,2.89523385,1.10039032,0.00000000
1.35367684,3.59908155,0.00823324,0.03007337,0.39091353,0.12757566,1.18218854,2.97716540,1.07152044,0.00000000
1.35967984,3.64593000,0.00847191,0.03073207,0.38843567,0.13063049,1.20848182,3.04386680,1.04025896,0.00000000
1.36568284,3.67578819,0.00868046,0.03127827,0.38437267,0.13299975,1.22884143,3.09457903,1.00702347,0.00000000
1.37168584,3.68864713,0.00885934,0.03171598,0.37875652,0.13467163,1.24318548,3.12903253,0.97225561,0.00000000
1.37768884,3.68501792,0.00901062,0.03205474,0.37165399,0.13565665,1.25164304,3.14746720,0.93641865,0.00000000
1.38369185,3.66593156,0.00913802,0.03230962,0.36316675,0.13598776,1.25455250,3.15063437,0.89999474,0.00000000
1.38969485,3.63291953,0.00924672,0.03250102,0.35343037,0.13571955,1.25245225,3.13977958,0.86348159,0.00000000
1.39569785,3.58797470,0.00934330,0.03265429,0.34261201,0.13492663,1.24606361,3.11660622,0.82738809,0.00000000
1.40170085,3.53349340,0.00943542,0.03279915,0.33090702,0.13370117,1.23626645,3.08322078,0.79222881,0.00000000
1.40770385,3.47220017,0.00953159,0.03296881,0.31853435,0.13214977,1.22406808,3.04206133,0.75851693,0.00000000
1.41370685,3.40705769,0.00964083,0.03319908,0.30573096,0.13038962,1.21056669,2.99581186,0.72675592,0.00000000
1.41970985,3.34116531,0.00977229,0.03352711,0.29274556,0.12854422,1.19691045,2.94730568,0.69742994,0.00000000
1.42571286,3.27765008,0.00993486,0.03399023,0.27983175,0.12673875,1.18425401,2.89942173,0.67099323,0.00000000
1.43171586,3.21955472,0.01013676,0.03462457,0.26724103,0.12509541,1.17371412,2.85497805,0.64785908,0.00000000
1.43771886,3.16972733,0.01038515,0.03546368,0.25521585,0.12372866,1.16632618,2.81662665,0.62838873,0.00000000
1.44372186,3.13071728,0.01068575,0.03653724,0.24398306,0.12274088,1.16300342,2.78675445,0.61288085,0.00000000
1.44972486,3.10468212,0.01104249,0.03786983,0.23374814,0.12221842,1.16450069,2.76739422,0.60156236,0.00000000
1.45572786,3.09330922,0.01145724,0.03947977,0.22469028,0.12222822,1.17138421,2.76014934,0.59458086,0.00000000
1.46173087,3.09775588,0.01192959,0.04137830,0.21695864,0.12281525,1.18400860,2.76613570,0.59199969,0.00000000
1.46773387,3.11861034,0.01245673,0.04356882,0.21066991,0.12400083,1.20250235,2.78594292,0.59379558,0.00000000
1.47373687,3.15587563,0.01303340,0.04604655,0.20590724,0.12578181,1.22676223,2.81961677,0.59985968,0.00000000
1.47973987,3.20897682,0.01365195,0.04879842,0.20272045,0.12813087,1.25645699,2.86666334,0.61000178,0.00000000
1.48574287,3.27679156,0.01430245,0.05180327,0.20112760,0.13099765,1.29104022,2.92607469,0.62395796,0.00000000
1.49174587,3.35770241,0.01497302,0.05503241,0.20111766,0.13431089,1.32977177,2.99637497,0.64140138,0.00000000
1.49774887,3.44966875,0.01565006,0.05845042,0.20265416,0.13798143,1.37174690,3.07568474,0.66195587,0.00000000
1.50375188,3.55031505,0.01631874,0.06201630,0.20567949,0.14190582,1.41593188,3.16180076,0.68521186,0.00000000
1.50975488,3.65703147,0.01696340,0.06568474,0.21011967,0.14597065,1.46120442,3.25228767,0.71074393,0.00000000
1.51575788,3.76708240,0.01756811,0.06940769,0.21588921,0.15005710,1.50639725,3.34457742,0.73812915,0.00000000
1.52176088,3.87771798,0.01811717,0.07313597,0.22289585,0.15404579,1.55034293,3.43607215,0.76696562,0.00000000
1.52776388,3.98628353,0.01859565,0.07682087,0.23104485,0.15782157,1.59191784,3.52424586,0.79689000,0.00000000
1.53376688,4.09032219,0.01898990,0.08041585,0.24024253,0.16127811,1.63008351,3.60674050,0.82759348,0.00000000
1.53976988,4.18766598,0.01928801,0.08387795,0.25039904,0.16432207,1.66392353,3.68145218,0.85883524,0.00000000
1.54577289,4.27651158,0.01948024,0.08716917,0.26143002,0.16687670,1.69267436,3.74660395,0.89045290,0.00000000
1.55177589,4.35547743,0.01955928,0.09025750,0.27325726,0.16888471,1.71574899,3.80080202,0.92236930,0.00000000
1.55777889,4.42364010,0.01952057,0.09311765,0.28580818,0.17031032,1.73275236,3.84307339,0.95459536,0.00000000
