energy_ev,total_up,Nb_p_up,Nb_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-4.30115058,9.27903849,7.52104285,3.99244291,0.13766038,6.14608888,0.88565965,0.00173202
-4.29514757,9.13040058,7.37262783,3.93005130,0.13534548,6.07725019,0.83534277,0.00169904
-4.28914457,8.97497074,7.22298112,3.86582034,0.13258114,6.00440385,0.78587910,0.00166250
-4.28314157,8.81229667,7.07152068,3.79925748,0.12939800,5.92648949,0.73778151,0.00162265
-4.27713857,8.64170421,6.91739380,3.72978212,0.12583134,5.84234951,0.69146689,0.00157971
-4.27113557,8.46238140,6.75957231,3.65677017,0.12192002,5.75080270,0.64725568,0.00153393
-4.26513257,8.27347114,6.59695510,3.57960064,0.11770550,5.65071975,0.60537556,0.00148557
-4.25912956,8.07416753,6.42847254,3.49770194,0.11323093,5.54109711,0.56596855,0.00143489
-4.25312656,7.86381072,6.25318708,3.41059581,0.10854034,5.42112595,0.52910105,0.00138223
-4.24712356,7.64197538,6.07038505,3.31793685,0.10367797,5.29025306,0.49477587,0.00132792
-4.24112056,7.40854828,5.87965498,3.21954599,0.09868763,5.14823113,0.46294539,0.00127236
-4.23511756,7.16379095,5.68094876,3.11543626,0.09361229,4.99515604,0.43352523,0.00121599
-4.22911456,6.90838446,5.47462310,3.00583003,0.08849367,4.83148991,0.40640742,0.00115928
-4.22311156,6.64345403,5.26145951,2.89116694,0.08337192,4.65806875,0.38147265,0.00110274
-4.21710855,6.37057251,5.04266258,2.77210245,0.07828538,4.47609473,0.35860086,0.00104693
-4.21110555,6.09174249,4.81983709,2.64949699,0.07327040,4.28711353,0.33767992,0.00099240
-4.20510255,5.80935812,4.59494579,2.52439672,0.06836109,4.09297781,0.31861205,0.00093972
-4.19909955,5.52614848,4.37025028,2.39800653,0.06358923,3.89579857,0.30131791,0.00088945
-4.19309655,5.24510511,4.14823835,2.27165672,0.05898404,3.69788660,0.28573849,0.00084214
-4.18709355,4.96939712,3.93154134,2.14676490,0.05457202,3.50168637,0.27183477,0.00079828
-4.18109055,4.70227748,3.72284565,2.02479459,0.05037677,3.30970512,0.25958556,0.00075831
-4.17508754,4.44698449,3.52480222,1.90721233,0.04641879,3.12443994,0.24898386,0.00072261
-4.16908454,4.20664257,3.33993801,1.79544484,0.04271531,2.94830556,0.24003199,0.00069146
-4.16308154,3.98416605,3.17057277,1.69083794,0.03928012,2.78356534,0.23273614,0.00066508
-4.15707854,3.78216968,3.01874436,1.59461846,0.03612337,2.63226785,0.22710048,0.00064355
-4.15107554,3.60288892,2.88614497,1.50786046,0.03325151,2.49619098,0.22312155,0.00062687
-4.14507254,3.44811281,2.77407027,1.43145666,0.03066718,2.37679509,0.22078298,0.00061494
-4.13906953,3.31913120,2.68338259,1.36609589,0.02836922,2.27518655,0.22005114,0.00060753
-4.13306653,3.21669804,2.61448890,1.31224684,0.02635265,2.19209221,0.22087183,0.00060433
-4.12706353,3.14101138,2.56733354,1.27014858,0.02460887,2.12784529,0.22316814,0.00060497
-4.12106053,3.09171034,2.54140535,1.23980756,0.02312579,2.08238260,0.22683983,0.00060896
-4.11505753,3.06788874,2.53575827,1.22100123,0.02188812,2.05525274,0.23176403,0.00061580
-4.10905453,3.06812455,2.54904397,1.21328750,0.02087768,2.04563461,0.23779736,0.00062491
-4.10305153,3.09052383,2.57955529,1.21601994,0.02007384,2.05236526,0.24477940,0.00063573
-4.09704852,3.13277758,2.62527835,1.22836777,0.01945395,2.07397616,0.25253724,0.00064766
-4.09104552,3.19222943,2.68395171,1.24934012,0.01899388,2.10873636,0.26089104,0.00066014
-4.08504252,3.26595202,2.75313037,1.27781370,0.01866850,2.15470140,0.26966019,0.00067265
-4.07903952,3.35082957,2.83025275,1.31256310,0.01845232,2.20976638,0.27866993,0.00068473
-4.07303652,3.44364408,2.91270851,1.35229277,0.01832000,2.27172164,0.28775796,0.00069597
-4.06703352,3.54116242,2.99790527,1.39566991,0.01824691,2.33830962,0.29678086,0.00070605
-4.06103052,3.64022175,3.08333243,1.44135730,0.01820968,2.40728121,0.30561984,0.00071474
-4.05502751,3.73781043,3.16662013,1.48804509,0.01818661,2.47645013,0.31418559,0.00072190
-4.04902451,3.83114200,3.24559200,1.53448090,0.01815820,2.54374375,0.32242189,0.00072751
-4.04302151,3.91771980,3.31831001,1.57949712,0.01810737,2.60724907,0.33030776,0.00073161
-4.03701851,3.99539022,3.38311042,1.62203479,0.01801982,2.66525250,0.33785798,0.00073434
-4.03101551,4.06238279,3.43862984,1.66116331,0.01788418,2.71627230,0.34512176,0.00073591
-4.02501251,4.11733593,3.48382075,1.69609546,0.01769207,2.75908293,0.35217958,0.00073662
-4.01900950,4.15930752,3.51795631,1.72619717,0.01743813,2.79273050,0.35913833,0.00073677
-4.01300650,4.18777031,3.54062442,1.75099204,0.01711988,2.81653916,0.36612469,0.00073673
-4.00700350,4.20259239,3.55171174,1.77016023,0.01673756,2.83010835,0.37327716,0.00073685
-4.00100050,4.20400410,3.55137831,1.78353233,0.01629387,2.83330128,0.38073697,0.00073749
-3.99499750,4.19255281,3.54002419,1.79107815,0.01579364,2.82622536,0.38863831,0.00073897
-3.98899450,4.16904806,3.51824967,1.79289143,0.01524343,2.80920569,0.39709831,0.00074156
-3.98299150,4.13449953,3.48681083,1.78917104,0.01465117,2.78275275,0.40620728,0.00074547
-3.97698849,4.09005112,3.44657263,1.78019977,0.01402570,2.74752609,0.41601977,0.00075083
-3.97098549,4.03691412,3.39846157,1.76632171,0.01337635,2.70429564,0.42654686,0.00075769
-3.96498249,3.97630284,3.34342011,1.74791940,0.01271256,2.65390234,0.43775033,0.00076600
-3.95897949,3.90937573,3.28236490,1.72539190,0.01204349,2.59722013,0.44953888,0.00077560
-3.95297649,3.83718466,3.21615064,1.69913474,0.01137770,2.53512066,0.46176690,0.00078627
-3.94697349,3.76063472,3.14554099,1.66952284,0.01072287,2.46844252,0.47423589,0.00079768
-3.94097049,3.68045603,3.07118770,1.63689697,0.01008561,2.39796579,0.48669861,0.00080941
-3.93496748,3.59718858,2.99361856,1.60155442,0.00947134,2.32439307,0.49886583,0.00082101
-3.92896448,3.51118027,2.91323424,1.56374392,0.00888416,2.24833726,0.51041550,0.00083195
-3.92296148,3.42259750,2.83031374,1.52366510,0.00832692,2.17031618,0.52100396,0.00084170
-3.91695848,3.33144709,2.74502754,1.48147186,0.00780121,2.09075367,0.53027862,0.00084972
-3.91095548,3.23760768,2.65745719,1.43727942,0.00730749,2.00998648,0.53789163,0.00085546
-3.90495248,3.14086809,2.56761985,1.39117412,0.00684525,1.92827605,0.54351386,0.00085843
-3.89894947,3.04097012,2.47549585,1.34322524,0.00641314,1.84582377,0.54684847,0.00085819
-3.89294647,2.93765288,2.38105747,1.29349778,0.00600920,1.76278858,0.54764344,0.00085439
-3.88694347,2.83069585,2.28429706,1.24206537,0.00563103,1.67930546,0.54570248,0.00084673
-3.88094047,2.71995818,2.18525270,1.18902224,0.00527600,1.59550340,0.54089382,0.00083505
-3.87493747,2.60541189,2.08402994,1.13449351,0.00494139,1.51152184,0.53315637,0.00081928
-3.86893447,2.48716750,1.98081840,1.07864313,0.00462460,1.42752438,0.52250312,0.00079945
-3.86293147,2.36549066,1.87590263,1.02167907,0.00432323,1.34370924,0.50902168,0.00077572
-3.85692846,2.24080955,1.76966656,0.96385540,0.00403520,1.26031586,0.49287190,0.00074835
-3.85092546,2.11371300,1.66259189,0.90547130,0.00375881,1.17762761,0.47428088,0.00071768
-3.84492246,1.98494008,1.55525073,0.84686723,0.00349280,1.09597069,0.45353581,0.00068417
-3.83891946,1.85536236,1.44829332,0.78841851,0.00323629,1.01570965,0.43097477,0.00064831
-3.83291646,1.72596028,1.34243183,0.73052699,0.00298886,0.93724008,0.40697646,0.00061068
-3.82691346,1.59779567,1.23842163,0.67361127,0.00275042,0.86097927,0.38194908,0.00057187
-3.82091046,1.47198211,1.13704109,0.61809623,0.00252124,0.78735565,0.35631905,0.00053254
-3.81490745,1.34965522,1.03907152,0.56440258,0.00230181,0.71679776,0.33052027,0.00049331
-3.80890445,1.23194445,0.94527813,0.51293693,0.00209283,0.64972375,0.30498413,0.00045482
-3.80290145,1.11994806,0.85639331,0.46408306,0.00189513,0.58653182,0.28013083,0.00041770
-3.79689845,1.01471215,0.77310275,0.41819469,0.00170961,0.52759241,0.25636233,0.00038255
-3.79089545,0.91721473,0.69603511,0.37559015,0.00153715,0.47324227,0.23405686,0.00034993
-3.78489245,0.82835488,0.62575524,0.33654897,0.00137864,0.42378081,0.21356532,0.00032037
-3.77888944,0.74894698,0.56276106,0.30131040,0.00123487,0.37946849,0.19520923,0.00029437
-3.77288644,0.67971951,0.50748356,0.27007371,0.00110653,0.34052726,0.17928010,0.00027238
-3.76688344,0.62131745,0.46028944,0.24300002,0.00099423,0.30714245,0.16603999,0.00025481
-3.76088044,0.57430722,0.42148560,0.22021519,0.00089843,0.27946596,0.15572284,0.00024205
-3.75487744,0.53918288,0.39132463,0.20181347,0.00081948,0.25761985,0.14853617,0.00023444
-3.74887444,0.51637237,0.37001040,0.18786126,0.00075762,0.24169998,0.14466280,0.00023229
-3.74287144,0.50624232,0.35770287,0.17840082,0.00071297,0.23177906,0.14426207,0.00023588
-3.73686843,0.50910043,0.35452137,0.17345319,0.00068554,0.22790850,0.14747049,0.00024545
-3.73086543,0.52519449,0.36054581,0.17302033,0.00067526,0.23011874,0.15440123,0.00026120
-3.72486243,0.55470742,0.37581521,0.17708589,0.00068195,0.23841774,0.16514260,0.00028329
-3.71885943,0.59774806,0.40032360,0.18561481,0.00070531,0.25278744,0.17975516,0.00031181
-3.71285643,0.65433789,0.43401330,0.19855146,0.00074496,0.27317820,0.19826785,0.00034680
-3.70685343,0.72439415,0.47676582,0.21581665,0.00080040,0.29950157,0.22067301,0.00038824
-3.70085043,0.80771026,0.52839109,0.23730351,0.00087098,0.33162157,0.24692075,0.00043599
-3.69484742,0.90393480,0.58861573,0.26287278,0.00095595,0.36934514,0.27691298,0.00048982
-3.68884442,1.01255044,0.65707131,0.29234766,0.00105436,0.41241239,0.31049765,0.00054940
-3.68284142,1.13285459,0.73328359,0.32550889,0.00116513,0.46048742,0.34746350,0.00061427
-3.67683842,1.26394340,0.81666400,0.36209034,0.00128696,0.51315045,0.38753601,0.00068382
-3.67083542,1.40470083,0.90650406,0.40177567,0.00141841,0.56989214,0.43037501,0.00075735
-3.66483242,1.55379431,1.00197402,0.44419643,0.00155783,0.63011081,0.47557423,0.00083398
-3.65882941,1.70967823,1.10212608,0.48893196,0.00170341,0.69311318,0.52266340,0.00091273
-3.65282641,1.87060619,1.20590289,0.53551127,0.00185319,0.75811912,0.57111284,0.00099249
-3.64682341,2.03465232,1.31215144,0.58341715,0.00200509,0.82427067,0.62034084,0.00107207
-3.64082041,2.19974167,1.41964198,0.63209243,0.00215694,0.89064540,0.66972359,0.00115018
-3.63481741,2.36368894,1.52709175,0.68094822,0.00230654,0.95627380,0.71860760,0.00122550
-3.62881441,2.52424448,1.63319239,0.72937399,0.00245169,1.02016028,0.76632396,0.00129670
-3.62281141,2.67914580,1.73664003,0.77674906,0.00259026,1.08130707,0.81220424,0.00136245
-3.61680840,2.82617257,1.83616676,0.82245502,0.00272025,1.13874000,0.85559704,0.00142149
-3.61080540,2.96320277,1.93057176,0.86588862,0.00283984,1.19153512,0.89588469,0.00147267
-3.60480240,3.08826753,2.01875085,0.90647458,0.00294742,1.23884488,0.93249938,0.00151495
-3.59879940,3.19960204,2.09972268,0.94367775,0.00304169,1.27992267,0.96493772,0.00154747
-3.59279640,3.29569032,2.17265037,0.97701416,0.00312164,1.31414453,0.99277339,0.00156956
-3.58679340,3.37530177,2.23685758,1.00606052,0.00318658,1.34102680,1.01566705,0.00158076
-3.58079040,3.43751783,2.29183807,1.03046186,0.00323619,1.36023905,1.03337328,0.00158085
-3.57478739,3.48174781,2.33725851,1.04993707,0.00327049,1.37161141,1.04574406,0.00156984
-3.56878439,3.50773327,2.37295460,1.06428229,0.00328980,1.37513604,1.05272897,0.00154799
-3.56278139,3.51554119,2.39892076,1.07337206,0.00329474,1.37096275,1.05437201,0.00151576
-3.55677839,3.50554660,2.41529446,1.07715853,0.00328620,1.35938891,1.05080544,0.00147385
-3.55077539,3.47840592,2.42233615,1.07566877,0.00326524,1.34084437,1.04224100,0.00142312
-3.54477239,3.43502281,2.42040615,1.06900058,0.00323308,1.31587211,1.02895910,0.00136460
-3.53876938,3.37650832,2.40994016,1.05731707,0.00319102,1.28510574,1.01129661,0.00129943
-3.53276638,3.30413774,2.39142476,1.04084032,0.00314038,1.24924500,0.98963386,0.00122884
-3.52676338,3.21930612,2.36537437,1.01984448,0.00308245,1.20903047,0.96438157,0.00115410
-3.52076038,3.12348478,2.33231100,0.99464862,0.00301845,1.16521880,0.93596829,0.00107649
-3.51475738,3.01818036,2.29274781,0.96560948,0.00294946,1.11855943,0.90482880,0.00099726
-3.50875438,2.90489817,2.24717699,0.93311435,0.00287643,1.06977397,0.87139403,0.00091759
-3.50275138,2.78511080,2.19606252,0.89757422,0.00280013,1.01953883,0.83608261,0.00083860
-3.49674837,2.66023277,2.13983763,0.85941728,0.00272117,0.96847170,0.79929433,0.00076127
-3.49074537,2.53160129,2.07890656,0.81908267,0.00263999,0.91712214,0.76140545,0.00068647
-3.48474237,2.40046332,2.01365009,0.77701470,0.00255688,0.86596632,0.72276575,0.00061493
-3.47873937,2.26796809,1.94443386,0.73365729,0.00247204,0.81540556,0.68369733,0.00054723
-3.47273637,2.13516461,1.87161840,0.68944875,0.00238555,0.76576847,0.64449453,0.00048384
-3.46673337,2.00300324,1.79556990,0.64481691,0.00229746,0.71731594,0.60542511,0.00042504
-3.46073037,1.87234027,1.71667059,0.60017445,0.00220783,0.67024833,0.56673203,0.00037104
-3.45472736,1.74394465,1.63532773,0.55591470,0.00211674,0.62471433,0.52863577,0.00032190
-3.44872436,1.61850589,1.55198059,0.51240778,0.00202434,0.58082050,0.49133678,0.00027760
-3.44272136,1.49664257,1.46710465,0.46999728,0.00193092,0.53864111,0.45501798,0.00023802
-3.43671836,1.37891064,1.38121294,0.42899755,0.00183687,0.49822754,0.41984707,0.00020298
-3.43071536,1.26581142,1.29485432,0.38969171,0.00174278,0.45961689,0.38597865,0.00017227
-3.42471236,1.15779886,1.20860902,0.35233048,0.00164940,0.42283950,0.35355598,0.00014562
-3.41870935,1.05528622,1.12308177,0.31713194,0.00155766,0.38792515,0.32271260,0.00012276
-3.41270635,0.95865219,1.03889317,0.28428226,0.00146872,0.35490792,0.29357377,0.00010340
-3.40670335,0.86824669,0.95667001,0.25393735,0.00138392,0.32382982,0.26625777,0.00008729
-3.40070035,0.78439664,0.87703530,0.22622554,0.00130478,0.29474334,0.24087723,0.00007417
-3.39469735,0.70741184,0.80059874,0.20125107,0.00123303,0.26771307,0.21754065,0.00006382
-3.38869435,0.63759135,0.72794832,0.17909836,0.00117058,0.24281675,0.19635401,0.00005607
-3.38269135,0.57523030,0.65964371,0.15983681,0.00111951,0.22014595,0.17742262,0.00005077
-3.37668834,0.52062727,0.59621178,0.14352596,0.00108206,0.19980656,0.16085318,0.00004783
-3.37068534,0.47409207,0.53814444,0.13022082,0.00106063,0.18191942,0.14675611,0.00004723
-3.36468234,0.43595371,0.48589908,0.11997692,0.00105778,0.16662108,0.13524774,0.00004896
-3.35867934,0.40656810,0.43990114,0.11285503,0.00107615,0.15406476,0.12645271,0.00005311
-3.35267634,0.38632506,0.40054878,0.10892515,0.00111855,0.14442162,0.12050585,0.00005979
-3.34667334,0.37565398,0.36821899,0.10826945,0.00118784,0.13788198,0.11755384,0.00006918
-3.34067034,0.37502749,0.34327451,0.11098408,0.00128695,0.13465656,0.11775603,0.00008149
-3.33466733,0.38496248,0.32607097,0.11717957,0.00141884,0.13497737,0.12128445,0.00009701
-3.32866433,0.40601778,0.31696336,0.12697959,0.00158644,0.13909802,0.12832263,0.00011602
-3.32266133,0.43878796,0.31631117,0.14051813,0.00179261,0.14729305,0.13906310,0.00013886
-3.31665833,0.48389270,0.32448135,0.15793497,0.00204009,0.15985618,0.15370346,0.00016587
-3.31065533,0.54196145,0.34184856,0.17936944,0.00233138,0.17709693,0.17244084,0.00019739
-3.30465233,0.61361332,0.36879212,0.20495278,0.00266870,0.19933554,0.19546479,0.00023378
-3.29864932,0.69943220,0.40568929,0.23479906,0.00305390,0.22689599,0.22294868,0.00027534
-3.29264632,0.79993756,0.45290477,0.26899505,0.00348834,0.26009690,0.25503974,0.00032234
-3.28664332,0.91555162,0.51077630,0.30758949,0.00397281,0.29924043,0.29184797,0.00037500
-3.28064032,1.04656371,0.57959677,0.35058194,0.00450745,0.34459920,0.33343442,0.00043344
-3.27463732,1.19309311,0.65959318,0.39791192,0.00509165,0.39640155,0.37979912,0.00049769
-3.26863432,1.35505174,0.75090320,0.44944870,0.00572395,0.45481546,0.43086927,0.00056766
-3.26263132,1.53210845,0.85355019,0.50498231,0.00640202,0.51993154,0.48648828,0.00064315
-3.25662831,1.72365651,0.96741773,0.56421640,0.00712256,0.59174590,0.54640630,0.00072378
-3.25062531,1.92878621,1.09222489,0.62676326,0.00788131,0.67014338,0.61027277,0.00080906
-3.24462231,2.14626451,1.22750348,0.69214165,0.00867303,0.75488216,0.67763170,0.00089831
-3.23861931,2.37452315,1.37257870,0.75977771,0.00949151,0.84558040,0.74792017,0.00099072
-3.23261631,2.61165700,1.52655430,0.82900928,0.01032961,0.94170583,0.82047048,0.00108534
-3.22661331,2.85543369,1.68830369,0.89909369,0.01117936,1.04256926,0.89451628,0.00118107
-3.22061031,3.10331530,1.85646791,0.96921911,0.01203204,1.14732241,0.96920275,0.00127672
-3.21460730,3.35249250,2.02946132,1.03851937,0.01287828,1.25496111,1.04360098,0.00137101
-3.20860430,3.59993084,2.20548558,1.10609170,0.01370824,1.36433396,1.11672601,0.00146262
-3.20260130,3.84242859,2.38255223,1.17101720,0.01451178,1.47415689,1.18755842,0.00155021
-3.19659830,4.07668453,2.55851356,1.23238328,0.01527861,1.58303357,1.25506862,0.00163250
-3.19059530,4.29937403,2.73110150,1.28930731,0.01599850,1.68948137,1.31824314,0.00170824
-3.18459230,4.50723094,2.89797341,1.34096074,0.01666149,1.79196242,1.37611190,0.00177634
-3.17858929,4.69713243,3.05676373,1.38659264,0.01725812,1.88891876,1.42777553,0.00183582
-3.17258629,4.86618384,3.20513972,1.42555185,0.01777960,1.97881076,1.47243154,0.00188594
-3.16658329,5.01180004,3.34085950,1.45730675,0.01821800,2.06015730,1.50939829,0.00192615
-3.16058029,5.13178026,3.46183039,1.48146177,0.01856650,2.13157636,1.53813567,0.00195616
-3.15457729,5.22437307,3.56616526,1.49776988,0.01881950,2.19182448,1.55826170,0.00197593
-3.14857429,5.28832877,3.65223474,1.50614052,0.01897278,2.23983345,1.56956404,0.00198570
-3.14257129,5.32293669,3.71871325,1.50664240,0.01902364,2.27474272,1.57200612,0.00198594
-3.13656828,5.32804578,3.76461679,1.49950103,0.01897094,2.29592611,1.56572735,0.00197739
-3.13056528,5.30406722,3.78933098,1.48509094,0.01881518,2.30301170,1.55103753,0.00196098
-3.12456228,5.25195879,3.79262810,1.46392281,0.01855851,2.29589391,1.52840544,0.00193783
-3.11855928,5.17319148,3.77467224,1.43662599,0.01820466,2.27473712,1.49844230,0.00190919
-3.11255628,5.06969959,3.73601230,1.40392706,0.01775890,2.23997085,1.46188069,0.00187639
-3.10655328,4.94381627,3.67756308,1.36662525,0.01722791,2.19227637,1.41954973,0.00184080
-3.10055028,4.79819728,3.60057519,1.32556579,0.01661961,2.13256544,1.37234777,0.00180374
-3.09454727,4.63573596,3.50659489,1.28161230,0.01594303,2.06195210,1.32121359,0.00176650
-3.08854427,4.45947322,3.39741569,1.23561919,0.01520801,1.98171856,1.26709739,0.00173020
-3.08254127,4.27250595,3.27502354,1.18840550,0.01442505,1.89327681,1.21093265,0.00169582
-3.07653827,4.07789789,3.14153796,1.14073101,0.01360499,1.79812732,1.15361014,0.00166412
-3.07053527,3.87859623,2.99915147,1.09327568,0.01275881,1.69781676,1.09595487,0.00163565
-3.06453227,3.67735728,2.85006971,1.04662323,0.01189738,1.59389624,1.03870694,0.00161069
-3.05852926,3.47668379,2.69645452,1.00124935,0.01103118,1.48788164,0.98250676,0.00158928
-3.05252626,3.27877584,2.54037209,0.95751498,0.01017012,1.38121757,0.92788513,0.00157124
-3.04652326,3.08549676,2.38374793,0.91566468,0.00932336,1.27524600,0.87525824,0.00155615
-3.04052026,2.89835434,2.22832998,0.87583000,0.00849913,1.17118050,0.82492751,0.00154339
-3.03451726,2.71849725,2.07566080,0.83803739,0.00770462,1.07008668,0.77708390,0.00153219
-3.02851426,2.54672565,1.92705923,0.80222008,0.00694592,0.97286910,0.73181626,0.00152167
-3.02251126,2.38351435,1.78361156,0.76823322,0.00622794,0.88026455,0.68912292,0.00151086
-3.01650825,2.22904638,1.64617155,0.73587120,0.00555446,0.79284143,0.64892587,0.00149878
-3.01050525,2.08325463,1.51536868,0.70488639,0.00492811,0.71100461,0.61108655,0.00148448
-3.00450225,1.94586870,1.39162319,0.67500813,0.00435049,0.63500502,0.57542244,0.00146707
-2.99849925,1.81646440,1.27516667,0.64596119,0.00382223,0.56495309,0.54172361,0.00144577
-2.99249625,1.69451307,1.16606659,0.61748262,0.00334312,0.50083500,0.50976847,0.00141993
-2.98649325,1.57942861,1.06425326,0.58933654,0.00291224,0.44253081,0.47933797,0.00138910
-2.98049025,1.47060997,0.96954754,0.56132599,0.00252810,0.38983347,0.45022783,0.00135298
-2.97448724,1.36747763,0.88168824,0.53330180,0.00218879,0.34246786,0.42225845,0.00131149
-2.96848424,1.26950296,0.80035771,0.50516799,0.00189214,0.30010913,0.39528213,0.00126472
-2.96248124,1.17622993,0.72520489,0.47688391,0.00163584,0.26239962,0.36918769,0.00121295
-2.95647824,1.08728903,0.65586511,0.44846330,0.00141757,0.22896400,0.34390259,0.00115664
-2.95047524,1.00240370,0.59197626,0.41997050,0.00123517,0.19942234,0.31939260,0.00109637
-2.94447224,0.92139013,0.53319110,0.39151438,0.00108668,0.17340080,0.29565956,0.00103284
-2.93846923,0.84415133,0.47918608,0.36324051,0.00097050,0.15054012,0.27273747,0.00096685
-2.93246623,0.77066671,0.42966653,0.33532209,0.00088539,0.13050186,0.25068736,0.00089923
-2.92646323,0.70097841,0.38436913,0.30795042,0.00083061,0.11297257,0.22959141,0.00083084
-2.92046023,0.63517577,0.34306174,0.28132517,0.00080591,0.09766624,0.20954669,0.00076254
-2.91445723,0.57337902,0.30554146,0.25564531,0.00081154,0.08432520,0.19065897,0.00069513
-2.90845423,0.51572337,0.27163131,0.23110077,0.00084829,0.07271977,0.17303680,0.00062937
-2.90245123,0.46234428,0.24117607,0.20786540,0.00091747,0.06264708,0.15678620,0.00056593
-2.89644822,0.41336461,0.21403779,0.18609130,0.00102082,0.05392915,0.14200604,0.00050537
-2.89044522,0.36888406,0.19009124,0.16590467,0.00116051,0.04641060,0.12878431,0.00044818
-2.88444222,0.32897106,0.16921960,0.14740318,0.00133902,0.03995618,0.11719511,0.00039471
-2.87843922,0.29365719,0.15131065,0.13065479,0.00155905,0.03444820,0.10729656,0.00034522
-2.87243622,0.26293386,0.13625339,0.11569779,0.00182340,0.02978408,0.09912931,0.00029986
-2.86643322,0.23675113,0.12393526,0.10254200,0.00213480,0.02587409,0.09271569,0.00025868
-2.86043022,0.21501814,0.11423986,0.09117081,0.00249579,0.02263929,0.08805932,0.00022165
-2.85442721,0.19760494,0.10704518,0.08154384,0.00290851,0.02000966,0.08514502,0.00018867
-2.84842421,0.18434515,0.10222215,0.07360001,0.00337455,0.01792260,0.08393905,0.00015957
-2.84242121,0.17503938,0.09963360,0.06726088,0.00389473,0.01632159,0.08438937,0.00013413
-2.83641821,0.16945891,0.09913352,0.06243395,0.00446897,0.01515507,0.08642617,0.00011211
-2.83041521,0.16734951,0.10056649,0.05901594,0.00509607,0.01437560,0.08996235,0.00009323
-2.82441221,0.16843541,0.10376752,0.05689593,0.00577363,0.01393911,0.09489430,0.00007721
-2.81840920,0.17242326,0.10856211,0.05595825,0.00649790,0.01380437,0.10110273,0.00006376
-2.81240620,0.17900619,0.11476676,0.05608519,0.00726374,0.01393260,0.10845391,0.00005260
-2.80640320,0.18786799,0.12218984,0.05715952,0.00806461,0.01428716,0.11680116,0.00004345
-2.80040020,0.19868771,0.13063302,0.05906684,0.00889262,0.01483347,0.12598689,0.00003609
-2.79439720,0.21114450,0.13989330,0.06169783,0.00973861,0.01553887,0.13584514,0.00003027
-2.78839420,0.22492304,0.14976557,0.06495040,0.01059237,0.01637278,0.14620463,0.00002579
-2.78239120,0.23971945,0.16004585,0.06873182,0.01144286,0.01730677,0.15689250,0.00002249
-2.77638819,0.25524766,0.17053507,0.07296078,0.01227849,0.01831485,0.16773844,0.00002022
-2.77038519,0.27124615,0.18104328,0.07756938,0.01308747,0.01937370,0.17857941,0.00001885
-2.76438219,0.28748491,0.19139426,0.08250501,0.01385822,0.02046306,0.18926446,0.00001829
-2.75837919,0.30377216,0.20143023,0.08773209,0.01457972,0.02156606,0.19965983,0.00001848
-2.75237619,0.31996074,0.21101642,0.09323341,0.01524197,0.02266955,0.20965371,0.00001937
-2.74637319,0.33595351,0.22004539,0.09901116,0.01583633,0.02376440,0.21916073,0.00002093
-2.74037019,0.35170755,0.22844060,0.10508736,0.01635590,0.02484576,0.22812567,0.00002316
-2.73436718,0.36723661,0.23615922,0.11150365,0.01679582,0.02591312,0.23652620,0.00002608
-2.72836418,0.38261144,0.24319366,0.11832026,0.01715345,0.02697035,0.24437444,0.00002971
-2.72236118,0.39795772,0.24957186,0.12561411,0.01742855,0.02802550,0.25171704,0.00003407
-2.71635818,0.41345138,0.25535606,0.13347596,0.01762329,0.02909051,0.25863375,0.00003922
-2.71035518,0.42931115,0.26063999,0.14200658,0.01774217,0.03018060,0.26523431,0.00004520
-2.70435218,0.44578854,0.26554454,0.15131205,0.01779185,0.03131367,0.27165371,0.00005206
-2.69834917,0.46315533,0.27021199,0.16149814,0.01778087,0.03250940,0.27804601,0.00005983
-2.69234617,0.48168905,0.27479896,0.17266416,0.01771929,0.03378829,0.28457685,0.00006854
-2.68634317,0.50165697,0.27946844,0.18489626,0.01761822,0.03517056,0.29141496,0.00007822
-2.68034017,0.52329938,0.28438114,0.19826068,0.01748937,0.03667507,0.29872303,0.00008886
-2.67433717,0.54681275,0.28968672,0.21279705,0.01734447,0.03831816,0.30664853,0.00010046
-2.66833417,0.57233386,0.29551518,0.22851233,0.01719479,0.04011270,0.31531468,0.00011297
-2.66233117,0.59992578,0.30196899,0.24537554,0.01705061,0.04206711,0.32481235,0.00012634
-2.65632816,0.62956633,0.30911642,0.26331379,0.01692079,0.04418474,0.33519316,0.00014048
-2.65032516,0.66114024,0.31698632,0.28220983,0.01681235,0.04646345,0.34646433,0.00015527
-2.64432216,0.69443524,0.32556494,0.30190145,0.01673023,0.04889545,0.35858560,0.00017060
-2.63831916,0.72914296,0.33479482,0.32218292,0.01667706,0.05146761,0.37146851,0.00018631
-2.63231616,0.76486468,0.34457609,0.34280855,0.01665313,0.05416207,0.38497818,0.00020224
-2.62631316,0.80112211,0.35477014,0.36349841,0.01665643,0.05695728,0.39893770,0.00021821
-2.62031016,0.83737295,0.36520557,0.38394612,0.01668281,0.05982939,0.41313495,0.00023406
-2.61430715,0.87303084,0.37568630,0.40382841,0.01672629,0.06275408,0.42733172,0.00024962
-2.60830415,0.90748892,0.38600158,0.42281627,0.01677940,0.06570863,0.44127469,0.00026476
-2.60230115,0.94014624,0.39593734,0.44058717,0.01683366,0.06867432,0.45470801,0.00027937
