energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
0.15907954,7.75923624,0.04966600,0.27810256,0.63608068,1.85378460,1.30518675,4.31124363,1.16979238,0.00000000
0.16508254,7.87552933,0.05095543,0.28558112,0.64457259,1.88582407,1.33938317,4.35856593,1.20027395,0.00000000
0.17108554,7.98922525,0.05218213,0.29280942,0.65238647,1.91789854,1.37339125,4.40455295,1.22939166,0.00000000
0.17708854,8.09852325,0.05333501,0.29968197,0.65935996,1.94950678,1.40683198,4.44840799,1.25675555,0.00000000
0.18309155,8.20167971,0.05440389,0.30609695,0.66534066,1.98013097,1.43931916,4.48939261,1.28199793,0.00000000
0.18909455,8.29705235,0.05537962,0.31195883,0.67019084,2.00925216,1.47046825,4.52684216,1.30478168,0.00000000
0.19509755,8.38313882,0.05625416,0.31718082,0.67379159,2.03636554,1.49990489,4.56017684,1.32480776,0.00000000
0.20110055,8.45860889,0.05702061,0.32168705,0.67604629,2.06099495,1.52727315,4.58890834,1.34182163,0.00000000
0.20710355,8.52232958,0.05767322,0.32541440,0.67688322,2.08270614,1.55224314,4.61264235,1.35561862,0.00000000
0.21310655,8.57338325,0.05820734,0.32831395,0.67625729,2.10111831,1.57451780,4.63107762,1.36604793,0.00000000
0.21910955,8.61107921,0.05861936,0.33035207,0.67415085,2.11591375,1.59383904,4.64400223,1.37301552,0.00000000
0.22511256,8.63495936,0.05890665,0.33151110,0.67057354,2.12684542,1.60999297,4.65128818,1.37648567,0.00000000
0.23111556,8.64479890,0.05906747,0.33178967,0.66556144,2.13374232,1.62281432,4.65288505,1.37648140,0.00000000
0.23711856,8.64060306,0.05910093,0.33120263,0.65917539,2.13651271,1.63219001,4.64881372,1.37308383,0.00000000
0.24312156,8.62260080,0.05900695,0.32978069,0.65149869,2.13514528,1.63806195,4.63916089,1.36643052,0.00000000
0.24912456,8.59123627,0.05878622,0.32756971,0.64263444,2.12970838,1.64042899,4.62407475,1.35671290,0.00000000
0.25512756,8.54715857,0.05844024,0.32462970,0.63270241,2.12034743,1.63934798,4.60376234,1.34417283,0.00000000
0.26113057,8.49121007,0.05797133,0.32103360,0.62183583,2.10728064,1.63493393,4.57848820,1.32909842,0.00000000
0.26713357,8.42441328,0.05738269,0.31686577,0.61017800,2.09079333,1.62735908,4.54857438,1.31181902,0.00000000
0.27313657,8.34795596,0.05667846,0.31222030,0.59787902,2.07123073,1.61685091,4.51440097,1.29269947,0.00000000
0.27913957,8.26317396,0.05586380,0.30719906,0.58509253,2.04898965,1.60368877,4.47640663,1.27213367,0.00000000
0.28514257,8.17153122,0.05494496,0.30190962,0.57197266,2.02450892,1.58819925,4.43508825,1.25053736,0.00000000
0.29114557,8.07459631,0.05392929,0.29646297,0.55867118,1.99825887,1.57075002,4.39099891,1.22834022,0.00000000
0.29714857,7.97401502,0.05282529,0.29097111,0.54533488,1.97072988,1.55174229,4.34474343,1.20597730,0.00000000
0.30315158,7.87147877,0.05164256,0.28554455,0.53210310,1.94242026,1.53160177,4.29697099,1.18387995,0.00000000
0.30915458,7.76868892,0.05039176,0.28028976,0.51910565,1.91382361,1.51076845,4.24836443,1.16246628,0.00000000
0.31515758,7.66731742,0.04908448,0.27530662,0.50646083,1.88541599,1.48968528,4.19962616,1.14213148,0.00000000
0.32116058,7.56896471,0.04773305,0.27068594,0.49427379,1.85764305,1.46878609,4.15146113,1.12323807,0.00000000
0.32716358,7.47511616,0.04635041,0.26650715,0.48263511,1.83090780,1.44848327,4.10455717,1.10610655,0.00000000
0.33316658,7.38709859,0.04494977,0.26283621,0.47161972,1.80555904,1.42915550,4.05956377,1.09100670,0.00000000
0.33916958,7.30603897,0.04354444,0.25972382,0.46128603,1.78188119,1.41113612,4.01707023,1.07814982,0.00000000
0.34517259,7.23282712,0.04214743,0.25720403,0.45167551,1.76008578,1.39470273,3.97758447,1.06768241,0.00000000
0.35117559,7.16808471,0.04077126,0.25529329,0.44281258,1.74030508,1.38006843,3.94151363,1.05968148,0.00000000
0.35717859,7.11214228,0.03942763,0.25399010,0.43470490,1.72258820,1.36737517,3.90914790,1.05415194,0.00000000
0.36318159,7.06502606,0.03812715,0.25327507,0.42734410,1.70689993,1.35668970,3.88064843,1.05102616,0.00000000
0.36918459,7.02645576,0.03687916,0.25311172,0.42070695,1.69312256,1.34800230,3.85604031,1.05016594,0.00000000
0.37518759,6.99585409,0.03569153,0.25344773,0.41475690,1.68106064,1.34122843,3.83521122,1.05136703,0.00000000
0.38119060,6.97236797,0.03457054,0.25421679,0.40944608,1.67044869,1.33621343,3.81791596,1.05436593,0.00000000
0.38719360,6.95490117,0.03352088,0.25534095,0.40471761,1.66096162,1.33273997,3.80378680,1.05884906,0.00000000
0.39319660,6.94215696,0.03254559,0.25673340,0.40050815,1.65222749,1.33053810,3.79234916,1.06446386,0.00000000
0.39919960,6.93268915,0.03164620,0.25830147,0.39675070,1.64384214,1.32929730,3.78304197,1.07083152,0.00000000
0.40520260,6.92495946,0.03082283,0.25995000,0.39337744,1.63538513,1.32868023,3.77524156,1.07756078,0.00000000
0.41120560,6.91739834,0.03007437,0.26158466,0.39032255,1.62643630,1.32833730,3.76828796,1.08426238,0.00000000
0.41720860,6.90846676,0.02939873,0.26311528,0.38752483,1.61659226,1.32792160,3.76151220,1.09056343,0.00000000
0.42321161,6.89671594,0.02879308,0.26445904,0.38493012,1.60548211,1.32710331,3.75426331,1.09612124,0.00000000
0.42921461,6.88084241,0.02825409,0.26554327,0.38249330,1.59278177,1.32558311,3.74593360,1.10063585,0.00000000
0.43521761,6.85973585,0.02777822,0.26630800,0.38017983,1.57822613,1.32310387,3.73598120,1.10386090,0.00000000
0.44122061,6.83251779,0.02736193,0.26670786,0.37796676,1.56161880,1.31946018,3.72394867,1.10561221,0.00000000
0.44722361,6.79856963,0.02700191,0.26671356,0.37584321,1.54283884,1.31450532,3.70947714,1.10577382,0.00000000
0.45322661,6.75754900,0.02669524,0.26631268,0.37381024,1.52184443,1.30815547,3.69231551,1.10430122,0.00000000
0.45922961,6.70939433,0.02643947,0.26550988,0.37188024,1.49867327,1.30039111,3.67232452,1.10122169,0.00000000
0.46523262,6.65431790,0.02623276,0.26432653,0.37007577,1.47343998,1.29125564,3.64947591,1.09663173,0.00000000
0.47123562,6.59278843,0.02607382,0.26279969,0.36842810,1.44633068,1.28085150,3.62384709,1.09069186,0.00000000
0.47723862,6.52550461,0.02596187,0.26098067,0.36697534,1.41759502,1.26933410,3.59561199,1.08361900,0.00000000
0.48324162,6.45336145,0.02589658,0.25893301,0.36576051,1.38753646,1.25690407,3.56502888,1.07567696,0.00000000
0.48924462,6.37741166,0.02587790,0.25673022,0.36482945,1.35650100,1.24379826,3.53242613,1.06716534,0.00000000
0.49524762,6.29882406,0.02590591,0.25445321,0.36422888,1.32486523,1.23028017,3.49818672,1.05840765,0.00000000
0.50125063,6.21884153,0.02598067,0.25218748,0.36400454,1.29302421,1.21663011,3.46273262,1.04973889,0.00000000
0.50725363,6.13874012,0.02610199,0.25002034,0.36419960,1.26137966,1.20313580,3.42650958,1.04149344,0.00000000
0.51325663,6.05979137,0.02626930,0.24803811,0.36485338,1.23032902,1.19008371,3.38997328,1.03399345,0.00000000
0.51925963,5.98322884,0.02648150,0.24632337,0.36600038,1.20025574,1.17775145,3.35357695,1.02753842,0.00000000
0.52526263,5.91021989,0.02673680,0.24495249,0.36766963,1.17152107,1.16640138,3.31776115,1.02239616,0.00000000
0.53126563,5.84184296,0.02703273,0.24399334,0.36988435,1.14445739,1.15627564,3.28294535,1.01879533,0.00000000
0.53726863,5.77907038,0.02736599,0.24350328,0.37266185,1.11936324,1.14759237,3.24952160,1.01691984,0.00000000
0.54327164,5.72275617,0.02773254,0.24352753,0.37601359,1.09649985,1.14054319,3.21784962,1.01690502,0.00000000
0.54927464,5.67362803,0.02812764,0.24409789,0.37994542,1.07608893,1.13529156,3.18825334,1.01883554,0.00000000
0.55527764,5.63228267,0.02854589,0.24523177,0.38445769,1.05831166,1.13197193,3.16101809,1.02274501,0.00000000
0.56128064,5.59918319,0.02898139,0.24693166,0.38954548,1.04330830,1.13068919,3.13638825,1.02861692,0.00000000
0.56728364,5.57465769,0.02942786,0.24918494,0.39519863,1.03117832,1.13151837,3.11456484,1.03638696,0.00000000
0.57328664,5.55889809,0.02987880,0.25196407,0.40140162,1.02198073,1.13450417,3.09570281,1.04594620,0.00000000
0.57928964,5.55195850,0.03032765,0.25522708,0.40813333,1.01573427,1.13966039,3.07990784,1.05714513,0.00000000
0.58529265,5.55375280,0.03076797,0.25891844,0.41536661,1.01241752,1.14696881,3.06723258,1.06979822,0.00000000
0.59129565,5.56405143,0.03119354,0.26297018,0.42306779,1.01196858,1.15637798,3.05767255,1.08368881,0.00000000
0.59729865,5.58247761,0.03159853,0.26730334,0.43119609,1.01428462,1.16780160,3.05116191,1.09857436,0.00000000
0.60330165,5.60850368,0.03197757,0.27182959,0.43970309,1.01922120,1.18111698,3.04756956,1.11419163,0.00000000
0.60930465,5.64144845,0.03232586,0.27645316,0.44853228,1.02659170,1.19616358,3.04669599,1.13026207,0.00000000
0.61530765,5.68047650,0.03263923,0.28107282,0.45761884,1.03616703,1.21274215,3.04827144,1.14649703,0.00000000
0.62131066,5.72460056,0.03291415,0.28558417,0.46688968,1.04767596,1.23061460,3.05195598,1.16260310,0.00000000
0.62731366,5.77268815,0.03314775,0.28988187,0.47626388,1.06080631,1.24950501,3.05734180,1.17828724,0.00000000
0.63331666,5.82347315,0.03333779,0.29386203,0.48565350,1.07520735,1.26910198,3.06395822,1.19326197,0.00000000
0.63931966,5.87557324,0.03348269,0.29742458,0.49496482,1.09049364,1.28906256,3.07127965,1.20725039,0.00000000
0.64532266,5.92751332,0.03358145,0.30047561,0.50410006,1.10625038,1.30901787,3.07873633,1.21999119,0.00000000
0.65132566,5.97775499,0.03363362,0.30292964,0.51295943,1.12204044,1.32858034,3.08572801,1.23124344,0.00000000
0.65732866,6.02473160,0.03363930,0.30471172,0.52144358,1.13741302,1.34735261,3.09164000,1.24079122,0.00000000
0.66333167,6.06688803,0.03359909,0.30575937,0.52945628,1.15191362,1.36493769,3.09586112,1.24844797,0.00000000
0.66933467,6.10272385,0.03351407,0.30602431,0.53690716,1.16509535,1.38095021,3.09780305,1.25406044,0.00000000
0.67533767,6.13083839,0.03338580,0.30547386,0.54371459,1.17653091,1.39502821,3.09691994,1.25751218,0.00000000
0.68134067,6.14997581,0.03321631,0.30409200,0.54980828,1.18582491,1.40684510,3.09272783,1.25872635,0.00000000
0.68734367,6.15906821,0.03300814,0.30188011,0.55513175,1.19262613,1.41612108,3.08482265,1.25766790,0.00000000
0.69334667,6.15727476,0.03276431,0.29885728,0.55964427,1.19663884,1.42263371,3.07289609,1.25434477,0.00000000
0.69934967,6.14401487,0.03248835,0.29506017,0.56332240,1.19763307,1.42622685,3.05674859,1.24880820,0.00000000
0.70535268,6.11899372,0.03218434,0.29054243,0.56616080,1.19545283,1.42681760,3.03629862,1.24115196,0.00000000
0.71135568,6.08221852,0.03185687,0.28537370,0.56817252,1.19002227,1.42440091,3.01158787,1.23151050,0.00000000
0.71735868,6.03400460,0.03151109,0.27963812,0.56938839,1.18134910,1.41905132,2.98278201,1.22005589,0.00000000
0.72336168,5.97497061,0.03115261,0.27343243,0.56985587,1.16952511,1.41092194,2.95016677,1.20699376,0.00000000
0.72936468,5.90602257,0.03078751,0.26686373,0.56963713,1.15472381,1.40024036,2.91413961,1.19255806,0.00000000
0.73536768,5.82832741,0.03042225,0.26004684,0.56880654,1.13719495,1.38730178,2.87519709,1.17700496,0.00000000
0.74137069,5.74327653,0.03006354,0.25310142,0.56744763,1.11725635,1.37245943,2.83391852,1.16060597,0.00000000
0.74737369,5.65244102,0.02971830,0.24614897,0.56564976,1.09528316,1.35611281,2.79094662,1.14364036,0.00000000
0.75337669,5.55752010,0.02939342,0.23930958,0.56350441,1.07169511,1.33869400,2.74696570,1.12638736,0.00000000
0.75937969,5.46028482,0.02909567,0.23269886,0.56110155,1.04694211,1.32065289,2.70267862,1.10911816,0.00000000
0.76538269,5.36251946,0.02883149,0.22642483,0.55852600,1.02148895,1.30244157,2.65878315,1.09208814,0.00000000
0.77138569,5.26596281,0.02860680,0.22058507,0.55585411,0.99579973,1.28449895,2.61594888,1.07552955,0.00000000
0.77738869,5.17225186,0.02842686,0.21526420,0.55315082,0.97032249,1.26723584,2.57479549,1.05964503,0.00000000
0.78339170,5.08287012,0.02829606,0.21053164,0.55046732,0.94547489,1.25102141,2.53587333,1.04460198,0.00000000
0.78939470,4.99910253,0.02821779,0.20643999,0.54783936,0.92163138,1.23617142,2.49964694,1.03052838,0.00000000
0.79539770,4.92199879,0.02819426,0.20302379,0.54528623,0.89911238,1.22293874,2.46648218,1.01750984,0.00000000
0.80140070,4.85234633,0.02822649,0.20029895,0.54281068,0.87817580,1.21150638,2.43663735,1.00558837,0.00000000
0.80740370,4.79065380,0.02831417,0.19826269,0.54039945,0.85901136,1.20198351,2.41025857,0.99476259,0.00000000
0.81340670,4.73714547,0.02845565,0.19689418,0.53802465,0.84173754,1.19440430,2.38737940,0.98498968,0.00000000
0.81940970,4.69176646,0.02864800,0.19615561,0.53564580,0.82640149,1.18872970,2.36792470,0.97618871,0.00000000
0.82541271,4.65419806,0.02888702,0.19599387,0.53321238,0.81298159,1.18485193,2.35171816,0.96824540,0.00000000
0.83141571,4.62388235,0.02916738,0.19634263,0.53066690,0.80139251,1.18260150,2.33849337,0.96101799,0.00000000
0.83741871,4.60005456,0.02948277,0.19712483,0.52794811,0.79149239,1.18175628,2.32790746,0.95434403,0.00000000
0.84342171,4.58178161,0.02982605,0.19825538,0.52499443,0.78309191,1.18205222,2.31955689,0.94804773,0.00000000
0.84942471,4.56800493,0.03018945,0.19964406,0.52174726,0.77596454,1.18319521,2.31299446,0.94194758,0.00000000
0.85542771,4.55758562,0.03056486,0.20119846,0.51815403,0.76985773,1.18487366,2.30774687,0.93586399,0.00000000
0.86143072,4.54934999,0.03094397,0.20282686,0.51417097,0.76450437,1.18677103,2.30333203,0.92962648,0.00000000
0.86743372,4.54213360,0.03131859,0.20444092,0.50976531,0.75963419,1.18857803,2.29927539,0.92308032,0.00000000
0.87343672,4.53482216,0.03168088,0.20595813,0.50491689,0.75498449,1.19000396,2.29512479,0.91609222,0.00000000
0.87943972,4.52638771,0.03202351,0.20730394,0.49961920,0.75030998,1.19078663,2.29046317,0.90855502,0.00000000
0.88544272,4.51591908,0.03233993,0.20841343,0.49387969,0.74539128,1.19070078,2.28491900,0.90039109,0.00000000
0.89144572,4.50264565,0.03262452,0.20923260,0.48771941,0.74004181,1.18956446,2.27817396,0.89155442,0.00000000
0.89744872,4.48595399,0.03287271,0.20971912,0.48117213,0.73411305,1.18724350,2.26996795,0.88203143,0.00000000
0.90345173,4.46539715,0.03308108,0.20984267,0.47428278,0.72749780,1.18365368,2.26010149,0.87184041,0.00000000
0.90945473,4.44069682,0.03324746,0.20958483,0.46710558,0.72013169,1.17876092,2.24843551,0.86102974,0.00000000
0.91545773,4.41173881,0.03337084,0.20893852,0.45970172,0.71199284,1.17257938,2.23488901,0.84967496,0.00000000
0.92146073,4.37856241,0.03345144,0.20790710,0.45213688,0.70309976,1.16516773,2.21943474,0.83787494,0.00000000
0.92746373,4.34134471,0.03349057,0.20650319,0.44447858,0.69350781,1.15662383,2.20209346,0.82574715,0.00000000
0.93346673,4.30038079,0.03349049,0.20474725,0.43679365,0.68330431,1.14707811,2.18292711,0.81342245,0.00000000
0.93946973,4.25606098,0.03345432,0.20266607,0.42914569,0.67260266,1.13668603,2.16203128,0.80103943,0.00000000
0.94547274,4.20884626,0.03338578,0.20029111,0.42159288,0.66153569,1.12561993,2.13952757,0.78873860,0.00000000
0.95147574,4.15924320,0.03328906,0.19765693,0.41418599,0.65024864,1.11406070,2.11555598,0.77665671,0.00000000
0.95747874,4.10777934,0.03316855,0.19479968,0.40696687,0.63889198,1.10218966,2.09026791,0.76492128,0.00000000
0.96348174,4.05498022,0.03302865,0.19175574,0.39996729,0.62761450,1.09018092,2.06381986,0.75364569,0.00000000
0.96948474,4.00134900,0.03287357,0.18856055,0.39320829,0.61655689,1.07819471,2.03636822,0.74292497,0.00000000
0.97548774,3.94734941,0.03270713,0.18524768,0.38670006,0.60584605,1.06637185,2.00806523,0.73283247,0.00000000
0.98149075,3.89339269,0.03253266,0.18184817,0.38044219,0.59559047,1.05482964,1.97905616,0.72341757,0.00000000
0.98749375,3.83982903,0.03235282,0.17839011,0.37442460,0.58587675,1.04365930,1.94947796,0.71470460,0.00000000
0.99349675,3.78694376,0.03216958,0.17489853,0.36862874,0.57676741,1.03292517,1.91945916,0.70669301,0.00000000
0.99949975,3.73495826,0.03198420,0.17139553,0.36302939,0.56830016,1.02266548,1.88912105,0.69935884,0.00000000
1.00550275,3.68403549,0.03179727,0.16790062,0.35759670,0.56048844,1.01289487,1.85858003,0.69265751,0.00000000
1.01150575,3.63428981,0.03160878,0.16443131,0.35229859,0.55332338,1.00360832,1.82795096,0.68652780,0.00000000
1.01750875,3.58580037,0.03141828,0.16100377,0.34710342,0.54677690,0.99478637,1.79735121,0.68089695,0.00000000
1.02351176,3.53862745,0.03122504,0.15763370,0.34198269,0.54080585,0.98640129,1.76690537,0.67568661,0.00000000
1.02951476,3.49283076,0.03102828,0.15433713,0.33691385,0.53535693,0.97842389,1.73675005,0.67081949,0.00000000
1.03551776,3.44848855,0.03082736,0.15113134,0.33188296,0.53037208,0.97083067,1.70703875,0.66622622,0.00000000
1.04152076,3.40571670,0.03062202,0.14803564,0.32688719,0.52579417,0.96361068,1.67794633,0.66185229,0.00000000
1.04752376,3.36468624,0.03041262,0.14507205,0.32193692,0.52157250,0.95677198,1.64967271,0.65766446,0.00000000
1.05352676,3.32563853,0.03020026,0.14226586,0.31705750,0.51766790,0.95034709,1.62244571,0.65365643,0.00000000
1.05952976,3.28889680,0.02998698,0.13964597,0.31229033,0.51405717,0.94439725,1.59652255,0.64985330,0.00000000
1.06553277,3.25487332,0.02977584,0.13724500,0.30769344,0.51073644,0.93901515,1.57218983,0.64631453,0.00000000
1.07153577,3.22407133,0.02957088,0.13509915,0.30334125,0.50772351,0.93432583,1.54976188,0.64313501,0.00000000
1.07753877,3.19708149,0.02937717,0.13324781,0.29932364,0.50505870,0.93048584,1.52957730,0.64044428,0.00000000
1.08354177,3.17457234,0.02920060,0.13173289,0.29574427,0.50280437,0.92768046,1.51199364,0.63840348,0.00000000
1.08954477,3.15727512,0.02904774,0.13059790,0.29271818,0.50104303,0.92611905,1.49738028,0.63720030,0.00000000
1.09554777,3.14596323,0.02892554,0.12988683,0.29036867,0.49987404,0.92602882,1.48610968,0.63704192,0.00000000
1.10155078,3.14142696,0.02884104,0.12964277,0.28882364,0.49940915,0.92764715,1.47854718,0.63814625,0.00000000
1.10755378,3.14444453,0.02880103,0.12990644,0.28821146,0.49976706,0.93121271,1.47503959,0.64073173,0.00000000
1.11355678,3.15575051,0.02881163,0.13071461,0.28865653,0.50106716,0.93695599,1.47590303,0.64500625,0.00000000
1.11955978,3.17600296,0.02887796,0.13209846,0.29027468,0.50342293,0.94508936,1.48141043,0.65115571,0.00000000
1.12556278,3.20575078,0.02900376,0.13408195,0.29316864,0.50693518,0.95579728,1.49177900,0.65933264,0.00000000
1.13156578,3.24540265,0.02919107,0.13668037,0.29742365,0.51168560,0.96922705,1.50715850,0.66964574,0.00000000
1.13756878,3.29519905,0.02943999,0.13989891,0.30310355,0.51773081,0.98548043,1.52762037,0.68215073,0.00000000
1.14357179,3.35518871,0.02974848,0.14373162,0.31024741,0.52509736,1.00460656,1.55314856,0.69684314,0.00000000
1.14957479,3.42521066,0.03011226,0.14816051,0.31886685,0.53377783,1.02659651,1.58363238,0.71365344,0.00000000
1.15557779,3.50488266,0.03052485,0.15315506,0.32894423,0.54372829,1.05137959,1.61886161,0.73244501,0.00000000
1.16158079,3.59359699,0.03097762,0.15867212,0.34043174,0.55486725,1.07882174,1.65852450,0.75301498,0.00000000
1.16758379,3.69052365,0.03146002,0.16465617,0.35325151,0.56707615,1.10872596,1.70220850,0.77509822,0.00000000
1.17358679,3.79462122,0.03195986,0.17104002,0.36729669,0.58020139,1.14083482,1.74940422,0.79837422,0.00000000
1.17958979,3.90465499,0.03246371,0.17774594,0.38243346,0.59405781,1.17483499,1.79951230,0.82247679,0.00000000
1.18559280,4.01922189,0.03295728,0.18468719,0.39850401,0.60843348,1.21036360,1.85185333,0.84700602,0.00000000
1.19159580,4.13678133,0.03342594,0.19176984,0.41533030,0.62309553,1.24701625,1.90568050,0.87154219,0.00000000
1.19759880,4.25569081,0.03385522,0.19889507,0.43271842,0.63779683,1.28435635,1.96019465,0.89566077,0.00000000
1.20360180,4.37424520,0.03423132,0.20596148,0.45046351,0.65228324,1.32192554,2.01456143,0.91894804,0.00000000
1.20960480,4.49071822,0.03454155,0.21286780,0.46835501,0.66630098,1.35925472,2.06792991,0.94101642,0.00000000
1.21560780,4.60340474,0.03477485,0.21951547,0.48618200,0.67960402,1.39587554,2.11945233,0.96151886,0.00000000
1.22161081,4.71066251,0.03492211,0.22581137,0.50373847,0.69196105,1.43133180,2.16830416,0.98016157,0.00000000
1.22761381,4.81095190,0.03497652,0.23167030,0.52082836,0.70316181,1.46519043,2.21370404,0.99671454,0.00000000
1.23361681,4.90287255,0.03493381,0.23701732,0.53727015,0.71302262,1.49705187,2.25493291,1.01101924,0.00000000
1.23961981,4.98519566,0.03479232,0.24178975,0.55290084,0.72139082,1.52655941,2.29135175,1.02299319,0.00000000
1.24562281,5.05689122,0.03455314,0.24593883,0.56757918,0.72814816,1.55340722,2.32241746,1.03263122,0.00000000
1.25162581,5.11714925,0.03421997,0.24943084,0.58118812,0.73321292,1.57734701,2.34769619,1.04000336,0.00000000
1.25762881,5.16539484,0.03379907,0.25224785,0.59363630,0.73654082,1.59819296,2.36687397,1.04524951,0.00000000
1.26363182,5.20129638,0.03329896,0.25438785,0.60485865,0.73812484,1.61582489,2.37976404,1.04857109,0.00000000
1.26963482,5.22476727,0.03273021,0.25586437,0.61481607,0.73799388,1.63018970,2.38631085,1.05022031,0.00000000
1.27563782,5.23596094,0.03210508,0.25670565,0.62349421,0.73621042,1.64130082,2.38659040,1.05048738,0.00000000
1.28164082,5.23525973,0.03143715,0.25695328,0.63090156,0.73286740,1.64923598,2.38080712,1.04968651,0.00000000
1.28764382,5.22325796,0.03074091,0.25666041,0.63706679,0.72808436,1.65413322,2.36928709,1.04814127,0.00000000
1.29364682,5.20073990,0.03003139,0.25588973,0.64203569,0.72200306,1.65618531,2.35246809,1.04617012,0.00000000
1.29964982,5.16865341,0.02932373,0.25471107,0.64586769,0.71478275,1.65563281,2.33088650,1.04407280,0.00000000
1.30565283,5.12808011,0.02863284,0.25319892,0.64863228,0.70659515,1.65275592,2.30516166,1.04211810,0.00000000
1.31165583,5.08020293,0.02797299,0.25142990,0.65040551,0.69761946,1.64786543,2.27597805,1.04053387,0.00000000
1.31765883,5.02627222,0.02735754,0.24948028,0.65126656,0.68803739,1.64129301,2.24406583,1.03949932,0.00000000
1.32366183,4.96757132,0.02679866,0.24742357,0.65129485,0.67802835,1.63338115,2.21018045,1.03914030,0.00000000
1.32966483,4.90538262,0.02630713,0.24532845,0.65056750,0.66776507,1.62447303,2.17508184,1.03952741,0.00000000
1.33566783,4.84095513,0.02589214,0.24325689,0.64915746,0.65740949,1.61490268,2.13951390,1.04067718,0.00000000
1.34167084,4.77547460,0.02556120,0.24126271,0.64713230,0.64710930,1.60498563,2.10418495,1.04255596,0.00000000
1.34767384,4.71003676,0.02532008,0.23939043,0.64455356,0.63699492,1.59501044,2.06974961,1.04508635,0.00000000
1.35367684,4.64562468,0.02517282,0.23767456,0.64147687,0.62717717,1.58523125,2.03679287,1.04815573,0.00000000
1.35967984,4.58309061,0.02512173,0.23613935,0.63795249,0.61774571,1.57586157,2.00581659,1.05162623,0.00000000
1.36568284,4.52314286,0.02516754,0.23479878,0.63402636,0.60876797,1.56706961,1.97722896,1.05534574,0.00000000
1.37168584,4.46633774,0.02530944,0.23365702,0.62974144,0.60028904,1.55897506,1.95133721,1.05915905,0.00000000
1.37768884,4.41307681,0.02554525,0.23270915,0.62513921,0.59233207,1.55164765,1.92834358,1.06291872,0.00000000
1.38369185,4.36360909,0.02587162,0.23194208,0.62026110,0.58489943,1.54510727,1.90834470,1.06649492,0.00000000
1.38969485,4.31803802,0.02628412,0.23133576,0.61514983,0.57797450,1.53932579,1.89133442,1.06978362,0.00000000
1.39569785,4.27633265,0.02677745,0.23086443,0.60985038,0.57152399,1.53423049,1.87720962,1.07271289,0.00000000
1.40170085,4.23834247,0.02734561,0.23049803,0.60441057,0.56550068,1.52970892,1.86577899,1.07524674,0.00000000
1.40770385,4.20381511,0.02798199,0.23020361,0.59888114,0.55984661,1.52561506,1.85677433,1.07738647,0.00000000
1.41370685,4.17241618,0.02867955,0.22994670,0.59331532,0.55449643,1.52177663,1.84986388,1.07916939,0.00000000
1.41970985,4.14375047,0.02943088,0.22969269,0.58776794,0.54938087,1.51800321,1.84466719,1.08066511,0.00000000
1.42571286,4.11738361,0.03022829,0.22940808,0.58229402,0.54443023,1.51409497,1.84077111,1.08196954,0.00000000
1.43171586,4.09286350,0.03106385,0.22906166,0.57694708,0.53957772,1.50985169,1.83774618,1.08319715,0.00000000
1.43771886,4.06974071,0.03192942,0.22862552,0.57177726,0.53476243,1.50508177,1.83516302,1.08447179,0.00000000
1.44372186,4.04758724,0.03281667,0.22807602,0.56682934,0.52993204,1.49961091,1.83260802,1.08591685,0.00000000
1.44972486,4.02601313,0.03371708,0.22739448,0.56214087,0.52504496,1.49329009,1.82969797,1.08764523,0.00000000
1.45572786,4.00468031,0.03462194,0.22656786,0.55774059,0.52007197,1.48600265,1.82609303,1.08974984,0.00000000
1.46173087,3.98331363,0.03552235,0.22558921,0.55364722,0.51499715,1.47767007,1.82150772,1.09229514,0.00000000
1.46773387,3.96170855,0.03640927,0.22445795,0.54986881,0.50981829,1.46825630,1.81571957,1.09531046,0.00000000
1.47373687,3.93973563,0.03727355,0.22318003,0.54640264,0.50454660,1.45777042,1.80857512,1.09878528,0.00000000
1.47973987,3.91734174,0.03810596,0.22176786,0.54323576,0.49920576,1.44626747,1.79999318,1.10266706,0.00000000
1.48574287,3.89454806,0.03889737,0.22024017,0.54034623,0.49383053,1.43384745,1.78996531,1.10686168,0.00000000
1.49174587,3.87144534,0.03963880,0.21862154,0.53770486,0.48846478,1.42065245,1.77855340,1.11123655,0.00000000
1.49774887,3.84818639,0.04032159,0.21694190,0.53527746,0.48315920,1.40686213,1.76588471,1.11562641,0.00000000
1.50375188,3.82497659,0.04093761,0.21523578,0.53302755,0.47796872,1.39268754,1.75214449,1.11984138,0.00000000
1.50975488,3.80206267,0.04147941,0.21354142,0.53091919,0.47294981,1.37836377,1.73756652,1.12367708,0.00000000
1.51575788,3.77972041,0.04194039,0.21189974,0.52891998,0.46815780,1.36414160,1.72242209,1.12692615,0.00000000
1.52176088,3.75824184,0.04231506,0.21035321,0.52700390,0.46364424,1.35027855,1.70700784,1.12939074,0.00000000
1.52776388,3.73792250,0.04259914,0.20894463,0.52515402,0.45945466,1.33702988,1.69163303,1.13089519,0.00000000
1.53376688,3.71904949,0.04278972,0.20771583,0.52336472,0.45562654,1.32463980,1.67660685,1.13129837,0.00000000
1.53976988,3.70189068,0.04288542,0.20670649,0.52164350,0.45218789,1.31333341,1.66222630,1.13050481,0.00000000
1.54577289,3.68668579,0.04288640,0.20595286,0.52001218,0.44915619,1.30330978,1.64876527,1.12847424,0.00000000
