energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up,W_p_up,W_d_up
0.27913957,1.49946224,0.00799575,0.12368000,0.24738646,0.16607610,0.31159388,0.00000000,0.27371018,0.90698363
0.28514257,1.52936766,0.00801518,0.12277500,0.25877387,0.16654098,0.30811267,0.00000000,0.26120836,0.93975426
0.29114557,1.56137778,0.00804404,0.12176202,0.27100359,0.16706192,0.30494274,0.00000000,0.24934282,0.97426970
0.29714857,1.59479899,0.00807517,0.12059697,0.28392325,0.16755962,0.30199625,0.00000000,0.23807043,1.01012069
0.30315158,1.62885137,0.00810172,0.11923787,0.29735653,0.16795204,0.29917534,0.00000000,0.22734093,1.04681640
0.30915458,1.66268580,0.00811739,0.11764646,0.31110571,0.16815696,0.29637586,0.00000000,0.21709941,1.08379172
0.31515758,1.69540422,0.00811661,0.11578979,0.32495498,0.16809461,0.29349147,0.00000000,0.20728887,1.12041789
0.32116058,1.72608285,0.00809474,0.11364161,0.33867476,0.16769021,0.29041760,0.00000000,0.19785267,1.15601669
0.32716358,1.75379752,0.00804818,0.11118351,0.35202676,0.16687650,0.28705542,0.00000000,0.18873684,1.18987747
0.33316658,1.77765036,0.00797452,0.10840586,0.36476966,0.16559587,0.28331553,0.00000000,0.17989222,1.22127681
0.33916958,1.79679701,0.00787258,0.10530845,0.37666522,0.16380238,0.27912132,0.00000000,0.17127631,1.24949988
0.34517259,1.81047335,0.00774251,0.10190080,0.38748473,0.16146327,0.27441191,0.00000000,0.16285487,1.27386278
0.35117559,1.81802079,0.00758580,0.09820225,0.39701527,0.15856015,0.26914448,0.00000000,0.15460324,1.29373499
0.35717859,1.81890920,0.00740527,0.09424172,0.40506585,0.15508974,0.26329622,0.00000000,0.14650732,1.30856097
0.36318159,1.81275664,0.00720508,0.09005724,0.41147302,0.15106415,0.25686549,0.00000000,0.13856423,1.31788008
0.36918459,1.79934517,0.00699069,0.08569527,0.41610573,0.14651071,0.24987260,0.00000000,0.13078275,1.32134385
0.37518759,1.77863225,0.00676884,0.08120989,0.41886935,0.14147141,0.24235990,0.00000000,0.12318339,1.31873018
0.38119060,1.75075737,0.00654750,0.07666181,0.41970865,0.13600198,0.23439149,0.00000000,0.11579831,1.30995372
0.38719360,1.71604378,0.00633582,0.07211736,0.41860964,0.13017059,0.22605241,0.00000000,0.10867103,1.29507209
0.39319660,1.67499543,0.00614408,0.06764749,0.41560032,0.12405634,0.21744751,0.00000000,0.10185597,1.27428801
0.39919960,1.62828943,0.00598368,0.06332674,0.41075027,0.11774755,0.20870007,0.00000000,0.09541784,1.24794718
0.40520260,1.57676439,0.00586705,0.05923234,0.40416912,0.11133992,0.19995016,0.00000000,0.08943106,1.21653224
0.41120560,1.52140531,0.00580762,0.05544330,0.39600414,0.10493466,0.19135289,0.00000000,0.08397900,1.18065325
0.41720860,1.46332556,0.00581970,0.05203972,0.38643692,0.09863656,0.18307652,0.00000000,0.07915325,1.14103518
0.42321161,1.40374667,0.00591848,0.04910208,0.37567933,0.09255220,0.17530053,0.00000000,0.07505280,1.09850292
0.42921461,1.34397657,0.00611979,0.04671058,0.36396895,0.08678818,0.16821359,0.00000000,0.07178318,1.05396471
0.43521761,1.28538685,0.00644004,0.04494462,0.35156405,0.08144951,0.16201145,0.00000000,0.06945548,1.00839423
0.44122061,1.22938946,0.00689593,0.04388212,0.33873832,0.07663808,0.15689466,0.00000000,0.06818524,0.96281223
0.44722361,1.17741327,0.00750422,0.04359885,0.32577541,0.07245129,0.15306614,0.00000000,0.06809115,0.91826805
0.45322661,1.13088070,0.00828140,0.04416764,0.31296337,0.06898077,0.15072846,0.00000000,0.06929345,0.87582139
0.45922961,1.09118455,0.00924323,0.04565739,0.30058912,0.06631117,0.15008077,0.00000000,0.07191207,0.83652457
0.46523262,1.05966490,0.01040436,0.04813184,0.28893303,0.06451899,0.15131536,0.00000000,0.07606434,0.80140550
0.47123562,1.03758631,0.01177771,0.05164818,0.27826352,0.06367149,0.15461382,0.00000000,0.08186234,0.77145128
0.47723862,1.02611490,0.01337394,0.05625537,0.26883192,0.06382556,0.16014262,0.00000000,0.08940979,0.74759243
0.48324162,1.02629562,0.01520081,0.06199222,0.26086752,0.06502659,0.16804842,0.00000000,0.09879853,0.73068771
0.48924462,1.03902939,0.01726255,0.06888534,0.25457284,0.06730730,0.17845283,0.00000000,0.11010467,0.72150925
0.49524762,1.06505055,0.01955922,0.07694691,0.25011927,0.07068660,0.19144703,0.00000000,0.12338439,0.72072810
0.50125063,1.10490469,0.02208618,0.08617246,0.24764309,0.07516848,0.20708626,0.00000000,0.13866959,0.72890008
0.50725363,1.15892744,0.02483355,0.09653872,0.24724202,0.08074088,0.22538429,0.00000000,0.15596354,0.74645196
0.51325663,1.22722479,0.02778583,0.10800170,0.24897228,0.08737481,0.24630842,0.00000000,0.17523663,0.77366820
0.51925963,1.30965576,0.03092168,0.12049511,0.25284644,0.09502352,0.26977491,0.00000000,0.19642261,0.81067863
0.52526263,1.40581829,0.03421386,0.13392922,0.25883204,0.10362205,0.29564546,0.00000000,0.21941531,0.85744729
0.53126563,1.51503940,0.03762937,0.14819044,0.26685114,0.11308709,0.32372481,0.00000000,0.24406627,0.91376319
0.53726863,1.63637052,0.04112981,0.16314151,0.27678088,0.12331720,0.35375981,0.00000000,0.27018338,0.97923344
0.54327164,1.76858917,0.04467203,0.17862262,0.28845515,0.13419363,0.38544030,0.00000000,0.29753085,1.05327952
0.54927464,1.91020744,0.04820890,0.19445327,0.30166733,0.14558156,0.41840173,0.00000000,0.32583049,1.13513724
0.55527764,2.05948832,0.05169039,0.21043510,0.31617424,0.15733195,0.45222994,0.00000000,0.35476458,1.22386112
0.56128064,2.21446982,0.05506481,0.22635551,0.33170111,0.16928401,0.48646778,0.00000000,0.38398029,1.31833353
0.56728364,2.37299709,0.05828013,0.24199200,0.34794753,0.18126801,0.52062383,0.00000000,0.41309562,1.41727907
0.57328664,2.53276214,0.06128550,0.25711720,0.36459435,0.19310880,0.55418275,0.00000000,0.44170680,1.51928423
0.57928964,2.69135027,0.06403273,0.27150427,0.38131113,0.20462946,0.58661710,0.00000000,0.46939696,1.62282216
0.58529265,2.84629215,0.06647775,0.28493258,0.39776415,0.21565536,0.61740032,0.00000000,0.49574574,1.72628237
0.59129565,2.99512006,0.06858198,0.29719345,0.41362461,0.22601829,0.64602029,0.00000000,0.52033972,1.82800450
0.59729865,3.13542635,0.07031357,0.30809564,0.42857669,0.23556052,0.67199300,0.00000000,0.54278307,1.92631541
0.60330165,3.26492235,0.07164836,0.31747037,0.44232545,0.24413867,0.69487591,0.00000000,0.56270823,2.01956844
0.60930465,3.38149541,0.07257062,0.32517583,0.45460398,0.25162726,0.71428030,0.00000000,0.57978608,2.10618355
0.61530765,3.48326212,0.07307348,0.33110073,0.46517982,0.25792173,0.72988220,0.00000000,0.59373538,2.18468700
0.62131066,3.56861569,0.07315899,0.33516694,0.47386034,0.26294087,0.74143147,0.00000000,0.60433080,2.25374907
0.62731366,3.63626575,0.07283793,0.33733113,0.48049686,0.26662851,0.74875859,0.00000000,0.61140965,2.31221848
0.63331666,3.68526919,0.07212924,0.33758521,0.48498761,0.26895449,0.75177893,0.00000000,0.61487664,2.35915229
0.63931966,3.71505092,0.07105918,0.33595578,0.48727914,0.26991484,0.75049440,0.00000000,0.61470684,2.39384005
0.64532266,3.72541411,0.06966029,0.33250250,0.48736659,0.26953118,0.74499235,0.00000000,0.61094646,2.41582151
0.65132566,3.71653973,0.06797009,0.32731562,0.48529255,0.26784939,0.73544188,0.00000000,0.60371172,2.42489722
0.65732866,3.68897583,0.06602971,0.32051265,0.48114481,0.26493774,0.72208781,0.00000000,0.59318564,2.42113185
0.66333167,3.64361720,0.06388249,0.31223449,0.47505310,0.26088442,0.70524253,0.00000000,0.57961313,2.40485023
0.66933467,3.58167683,0.06157255,0.30264115,0.46718502,0.25579470,0.68527613,0.00000000,0.56329450,2.37662656
0.67533767,3.50465033,0.05914346,0.29190721,0.45774137,0.24978784,0.66260533,0.00000000,0.54457760,2.33726738
0.68134067,3.41427510,0.05663708,0.28021722,0.44695105,0.24299390,0.63768160,0.00000000,0.52384914,2.28778909
0.68734367,3.31248583,0.05409255,0.26776124,0.43506581,0.23555050,0.61097898,0.00000000,0.50152526,2.22939125
0.69334667,3.20136813,0.05154555,0.25473058,0.42235489,0.22759975,0.58298196,0.00000000,0.47804186,2.16342641
0.69934967,3.08311163,0.04902775,0.24131397,0.40909986,0.21928530,0.55417396,0.00000000,0.45384490,2.09136793
0.70535268,2.95996408,0.04656652,0.22769403,0.39558963,0.21074972,0.52502664,0.00000000,0.42938104,2.01477660
0.71135568,2.83418746,0.04418489,0.21404434,0.38211572,0.20213213,0.49599033,0.00000000,0.40508873,1.93526717
0.71735868,2.70801685,0.04190170,0.20052693,0.36896785,0.19356618,0.46748572,0.00000000,0.38139009,1.85447550
0.72336168,2.58362270,0.03973192,0.18729028,0.35642977,0.18517827,0.43989705,0.00000000,0.35868355,1.77402709
0.72936468,2.46307669,0.03768706,0.17446782,0.34477535,0.17708607,0.41356666,0.00000000,0.33733751,1.69550734
0.73536768,2.34832120,0.03577572,0.16217677,0.33426473,0.16939732,0.38879098,0.00000000,0.31768485,1.62043394
0.74137069,2.24114226,0.03400414,0.15051749,0.32514061,0.16220872,0.36581787,0.00000000,0.30001845,1.55023155
0.74737369,2.14314571,0.03237669,0.13957315,0.31762453,0.15560504,0.34484516,0.00000000,0.28458765,1.48620867
0.75337669,2.05573635,0.03089635,0.12940961,0.31191300,0.14965835,0.32602028,0.00000000,0.27159548,1.42953696
0.75937969,1.98009976,0.02956508,0.12007574,0.30817366,0.14442725,0.30944088,0.00000000,0.26119680,1.38123265
0.76538269,1.91718665,0.02838410,0.11160387,0.30654129,0.13995627,0.29515623,0.00000000,0.25349705,1.34214031
0.77138569,1.86769976,0.02735397,0.10401054,0.30711387,0.13627534,0.28316932,0.00000000,0.24855183,1.31291878
0.77738869,1.83208342,0.02647463,0.09729734,0.30994869,0.13339924,0.27343962,0.00000000,0.24636702,1.29402967
0.78339170,1.81051606,0.02574527,0.09145214,0.31505883,0.13132738,0.26588633,0.00000000,0.24689953,1.28572829
0.78939470,1.80290614,0.02516412,0.08645026,0.32240999,0.13004359,0.26039206,0.00000000,0.25005881,1.28805765
0.79539770,1.80889202,0.02472817,0.08225603,0.33191814,0.12951626,0.25680699,0.00000000,0.25570885,1.30084580
0.80140070,1.82784644,0.02443290,0.07882430,0.34344802,0.12969866,0.25495337,0.00000000,0.26367095,1.32370686
0.80740370,1.85888606,0.02427187,0.07610221,0.35681288,0.13052965,0.25463037,0.00000000,0.27372718,1.35604635
0.81340670,1.90088673,0.02423655,0.07403093,0.37177552,0.13193477,0.25561923,0.00000000,0.28562452,1.39707099
0.81940970,1.95250465,0.02431603,0.07254756,0.38805098,0.13382759,0.25768862,0.00000000,0.29907978,1.44580346
0.82541271,2.01220366,0.02449697,0.07158689,0.40531084,0.13611162,0.26060018,0.00000000,0.31378515,1.50110212
0.83141571,2.07828841,0.02476356,0.07108327,0.42318921,0.13868239,0.26411413,0.00000000,0.32941443,1.56168552
0.83741871,2.14894294,0.02509769,0.07097222,0.44129035,0.14142999,0.26799477,0.00000000,0.34562982,1.62616158
0.84342171,2.22227385,0.02547923,0.07119204,0.45919783,0.14424176,0.27201590,0.00000000,0.36208901,1.69306069
0.84942471,2.29635699,0.02588641,0.07168506,0.47648484,0.14700520,0.27596577,0.00000000,0.37845267,1.76087200
0.85542771,2.36928613,0.02629639,0.07239884,0.49272554,0.14961093,0.27965169,0.00000000,0.39439178,1.82808180
0.86143072,2.43922220,0.02668586,0.07328695,0.50750686,0.15195561,0.28290395,0.00000000,0.40959490,1.89321275
0.86743372,2.50444119,0.02703173,0.07430954,0.52044037,0.15394467,0.28557901,0.00000000,0.42377492,1.95486262
0.87343672,2.56337895,0.02731186,0.07543366,0.53117383,0.15549485,0.28756187,0.00000000,0.43667514,2.01174111
0.87943972,2.61467127,0.02750578,0.07663321,0.53940179,0.15653628,0.28876747,0.00000000,0.44807443,2.06270330
0.88544272,2.65718756,0.02759539,0.07788873,0.54487489,0.15701423,0.28914121,0.00000000,0.45779130,2.10677846
0.89144572,2.69005688,0.02756553,0.07918697,0.54740742,0.15689019,0.28865846,0.00000000,0.46568673,2.14319309
0.89744872,2.71268536,0.02740453,0.08052022,0.54688278,0.15614258,0.28732323,0.00000000,0.47166559,2.17138734
0.90345173,2.72476432,0.02710455,0.08188563,0.54325673,0.15476671,0.28516593,0.00000000,0.47567673,2.19102410
0.90945473,2.72626918,0.02666183,0.08328438,0.53655813,0.15277431,0.28224053,0.00000000,0.47771174,2.20199074
0.91545773,2.71744901,0.02607678,0.08472087,0.52688734,0.15019252,0.27862114,0.00000000,0.47780238,2.20439330
0.92146073,2.69880785,0.02535384,0.08620202,0.51441222,0.14706234,0.27439816,0.00000000,0.47601692,2.19854386
0.92746373,2.67107838,0.02450131,0.08773648,0.49936218,0.14343678,0.26967427,0.00000000,0.47245564,2.18494150
0.93346673,2.63518961,0.02353096,0.08933416,0.48202034,0.13937876,0.26456036,0.00000000,0.46724552,2.16424809
0.93946973,2.59222978,0.02245750,0.09100568,0.46271442,0.13495866,0.25917155,0.00000000,0.46053466,2.13725991
0.94547274,2.54340635,0.02129807,0.09276208,0.44180657,0.13025201,0.25362353,0.00000000,0.45248640,2.10487638
0.95147574,2.49000452,0.02007157,0.09461455,0.41968287,0.12533697,0.24802920,0.00000000,0.44327356,2.06806731
0.95747874,2.43334590,0.01879800,0.09657430,0.39674272,0.12029213,0.24249579,0.00000000,0.43307304,2.02783987
0.96348174,2.37474887,0.01749778,0.09865245,0.37338861,0.11519431,0.23712252,0.00000000,0.42206080,1.98520649
0.96948474,2.31549171,0.01619112,0.10085994,0.35001668,0.11011672,0.23199869,0.00000000,0.41040758,1.94115480
0.97548774,2.25677951,0.01489745,0.10320743,0.32700836,0.10512740,0.22720241,0.00000000,0.39827525,1.89662042
0.98149075,2.19971578,0.01363485,0.10570507,0.30472317,0.10028788,0.22279967,0.00000000,0.38581399,1.85246338
0.98749375,2.14527898,0.01241965,0.10836229,0.28349296,0.09565229,0.21884391,0.00000000,0.37316029,1.80944852
0.99349675,2.09430437,0.01126612,0.11118740,0.26361749,0.09126667,0.21537595,0.00000000,0.36043557,1.76823030
0.99949975,2.04747126,0.01018614,0.11418708,0.24536132,0.08716867,0.21242418,0.00000000,0.34774559,1.72934201
1.00550275,2.00529532,0.00918917,0.11736581,0.22895193,0.08338741,0.21000495,0.00000000,0.33518042,1.69318936
1.01150575,1.96812586,0.00828209,0.12072520,0.21457883,0.07994363,0.20812316,0.00000000,0.32281484,1.66004832
1.01750875,1.93614756,0.00746934,0.12426326,0.20239343,0.07685002,0.20677289,0.00000000,0.31070920,1.63006681
1.02351176,1.90938624,0.00675292,0.12797370,0.19250953,0.07411167,0.20593813,0.00000000,0.29891046,1.60326995
1.02951476,1.88771823,0.00613264,0.13184533,0.18500412,0.07172665,0.20559352,0.00000000,0.28745348,1.57956841
1.03551776,1.87088270,0.00560628,0.13586153,0.17991833,0.06968663,0.20570504,0.00000000,0.27636236,1.55876944
1.04152076,1.85849655,0.00516987,0.13999992,0.17725838,0.06797758,0.20623076,0.00000000,0.26565180,1.54058999
1.04752376,1.85007132,0.00481794,0.14423229,0.17699647,0.06658049,0.20712159,0.00000000,0.25532845,1.52467158
1.05352676,1.84503160,0.00454380,0.14852479,0.17907146,0.06547209,0.20832196,0.00000000,0.24539216,1.51059622
1.05952976,1.84273448,0.00433982,0.15283838,0.18338944,0.06462552,0.20977061,0.00000000,0.23583717,1.49790307
1.06553277,1.84248950,0.00419772,0.15712963,0.18982431,0.06401111,0.21140135,0.00000000,0.22665316,1.48610526
1.07153577,1.84357878,0.00410885,0.16135178,0.19821829,0.06359698,0.21314389,0.00000000,0.21782621,1.47470632
1.07753877,1.84527668,0.00406441,0.16545600,0.20838276,0.06334978,0.21492474,0.00000000,0.20933966,1.46321602
1.08354177,1.84686877,0.00405572,0.16939293,0.22009944,0.06323530,0.21666813,0.00000000,0.20117482,1.45116494
1.08954477,1.84766951,0.00407444,0.17311430,0.23312208,0.06321911,0.21829710,0.00000000,0.19331166,1.43811768
1.09554777,1.84703853,0.00411277,0.17657452,0.24717894,0.06326717,0.21973456,0.00000000,0.18572934,1.42368422
1.10155078,1.84439491,0.00416361,0.17973237,0.26197608,0.06334640,0.22090447,0.00000000,0.17840674,1.40752941
1.10755378,1.83922946,0.00422076,0.18255245,0.27720152,0.06342523,0.22173315,0.00000000,0.17132291,1.38938029
1.11355678,1.83111466,0.00427905,0.18500645,0.29253039,0.06347414,0.22215049,0.00000000,0.16445748,1.36903126
1.11955978,1.81971219,0.00433442,0.18707416,0.30763095,0.06346611,0.22209137,0.00000000,0.15779102,1.34634715
1.12556278,1.80477800,0.00438406,0.18874412,0.32217139,0.06337706,0.22149695,0.00000000,0.15130543,1.32126419
1.13156578,1.78616492,0.00442646,0.19001392,0.33582722,0.06318623,0.22031603,0.00000000,0.14498424,1.29378912
1.13756878,1.76382278,0.00446144,0.19089011,0.34828898,0.06287645,0.21850626,0.00000000,0.13881300,1.26399645
1.14357179,1.73779640,0.00449014,0.19138771,0.35927008,0.06243441,0.21603535,0.00000000,0.13277958,1.23202437
1.14957479,1.70822125,0.00451503,0.19152939,0.36851432,0.06185082,0.21288207,0.00000000,0.12687447,1.19806923
1.15557779,1.67531733,0.00453986,0.19134430,0.37580284,0.06112042,0.20903703,0.00000000,0.12109106,1.16237903
1.16158079,1.63938111,0.00456953,0.19086670,0.38096017,0.06024205,0.20450328,0.00000000,0.11542590,1.12524605
1.16758379,1.60077611,0.00460998,0.19013438,0.38385907,0.05921847,0.19929660,0.00000000,0.10987884,1.08699885
1.17358679,1.55992205,0.00466806,0.18918695,0.38442386,0.05805617,0.19344542,0.00000000,0.10445319,1.04799379
1.17958979,1.51728294,0.00475134,0.18806414,0.38263221,0.05676508,0.18699050,0.00000000,0.09915563,1.00860627
1.18559280,1.47335441,0.00486787,0.18680413,0.37851508,0.05535823,0.17998410,0.00000000,0.09399621,0.96922175
1.19159580,1.42865041,0.00502595,0.18544203,0.37215496,0.05385122,0.17248898,0.00000000,0.08898800,0.93022681
1.19759880,1.38368967,0.00523391,0.18400848,0.36368238,0.05226176,0.16457689,0.00000000,0.08414679,0.89200023
1.20360180,1.33898211,0.00549980,0.18252854,0.35327089,0.05060910,0.15632691,0.00000000,0.07949052,0.85490432
1.20960480,1.29501563,0.00583112,0.18102085,0.34113067,0.04891336,0.14782345,0.00000000,0.07503869,0.81927660
1.21560780,1.25224354,0.00623455,0.17949701,0.32750118,0.04719498,0.13915413,0.00000000,0.07081157,0.78542193
1.22161081,1.21107291,0.00671572,0.17796137,0.31264304,0.04547406,0.13040758,0.00000000,0.06682941,0.75360543
1.22761381,1.17185434,0.00727891,0.17641105,0.29682963,0.04376980,0.12167123,0.00000000,0.06311152,0.72404618
1.23361681,1.13487336,0.00792691,0.17483624,0.28033865,0.04209987,0.11302912,0.00000000,0.05967546,0.69691200
1.23961981,1.10034382,0.00866085,0.17322079,0.26344413,0.04048002,0.10455997,0.00000000,0.05653618,0.67231554
1.24562281,1.06840359,0.00948009,0.17154305,0.24640905,0.03892360,0.09633547,0.00000000,0.05370529,0.65031183
1.25162581,1.03911272,0.01038222,0.16977684,0.22947899,0.03744130,0.08841878,0.00000000,0.05119047,0.63089743
1.25762881,1.01245425,0.01136310,0.16789264,0.21287692,0.03604090,0.08086354,0.00000000,0.04899507,0.61401135
1.26363182,0.98833777,0.01241706,0.16585884,0.19679927,0.03472724,0.07371313,0.00000000,0.04711790,0.59953787
1.26963482,0.96660567,0.01353707,0.16364309,0.18141341,0.03350220,0.06700035,0.00000000,0.04555327,0.58731117
1.27563782,0.94704187,0.01471513,0.16121363,0.16685646,0.03236490,0.06074752,0.00000000,0.04429131,0.57712172
1.28164082,0.92938289,0.01594263,0.15854066,0.15323539,0.03131192,0.05496685,0.00000000,0.04331847,0.56872442
1.28764382,0.91333078,0.01721088,0.15559752,0.14062832,0.03033768,0.04966123,0.00000000,0.04261835,0.56184806
1.29364682,0.89856754,0.01851165,0.15236193,0.12908675,0.02943484,0.04482513,0.00000000,0.04217262,0.55620595
1.29964982,0.88477034,0.01983770,0.14881691,0.11863864,0.02859486,0.04044587,0.00000000,0.04196222,0.55150727
1.30565283,0.87162713,0.02118338,0.14495166,0.10929197,0.02780847,0.03650481,0.00000000,0.04196857,0.54746869
1.31165583,0.85885166,0.02254518,0.14076217,0.10103867,0.02706629,0.03297882,0.00000000,0.04217491,0.54382585
1.31765883,0.84619764,0.02392222,0.13625164,0.09385863,0.02635928,0.02984159,0.00000000,0.04256757,0.54034415
1.32366183,0.83347103,0.02531657,0.13143064,0.08772357,0.02567934,0.02706495,0.00000000,0.04313717,0.53682836
1.32966483,0.82054015,0.02673358,0.12631709,0.08260060,0.02501973,0.02462011,0.00000000,0.04387967,0.53313065
1.33566783,0.80734301,0.02818187,0.12093593,0.07845540,0.02437542,0.02247874,0.00000000,0.04479725,0.52915664
1.34167084,0.79389147,0.02967330,0.11531867,0.07525472,0.02374344,0.02061391,0.00000000,0.04589885,0.52486913
1.34767384,0.78027215,0.03122258,0.10950270,0.07296834,0.02312305,0.01900084,0.00000000,0.04720051,0.52028936
1.35367684,0.76664394,0.03284679,0.10353039,0.07157026,0.02251585,0.01761748,0.00000000,0.04872531,0.51549572
1.35967984,0.75323228,0.03456464,0.09744819,0.07103940,0.02192580,0.01644497,0.00000000,0.05050306,0.51061999
1.36568284,0.74032047,0.03639550,0.09130547,0.07135950,0.02135909,0.01546792,0.00000000,0.05256967,0.50584123
1.37168584,0.72823861,0.03835843,0.08515348,0.07251864,0.02082402,0.01467453,0.00000000,0.05496623,0.50137771
1.37768884,0.71735062,0.04047092,0.07904417,0.07450834,0.02033076,0.01405668,0.00000000,0.05773792,0.49747733
1.38369185,0.70804010,0.04274772,0.07302915,0.07732230,0.01989106,0.01360989,0.00000000,0.06093275,0.49440696
1.38969485,0.70069597,0.04519962,0.06715865,0.08095506,0.01951797,0.01333327,0.00000000,0.06460022,0.49244132
1.39569785,0.69569837,0.04783238,0.06148062,0.08540069,0.01922551,0.01322942,0.00000000,0.06879002,0.49185212
1.40170085,0.69340602,0.05064575,0.05604002,0.09065158,0.01902843,0.01330436,0.00000000,0.07355083,0.49289787
1.40770385,0.69414538,0.05363278,0.05087814,0.09669751,0.01894188,0.01356744,0.00000000,0.07892927,0.49581500
1.41370685,0.69820243,0.05677943,0.04603222,0.10352508,0.01898129,0.01403130,0.00000000,0.08496904,0.50081088
1.41970985,0.70581737,0.06006445,0.04153515,0.11111764,0.01916211,0.01471184,0.00000000,0.09171047,0.50805887
1.42571286,0.71718256,0.06345976,0.03741537,0.11945564,0.01949975,0.01562826,0.00000000,0.09919019,0.51769570
1.43171586,0.73244355,0.06693111,0.03369692,0.12851745,0.02000953,0.01680300,0.00000000,0.10744124,0.52982135
1.43771886,0.75170322,0.07043919,0.03039956,0.13828064,0.02070658,0.01826182,0.00000000,0.11649331,0.54450113
1.44372186,0.77502823,0.07394106,0.02753907,0.14872362,0.02160589,0.02003366,0.00000000,0.12637326,0.56176968
1.44972486,0.80245754,0.07739192,0.02512751,0.15982742,0.02272227,0.02215064,0.00000000,0.13710565,0.58163670
1.45572786,0.83401181,0.08074702,0.02317359,0.17157762,0.02407031,0.02464778,0.00000000,0.14871331,0.60409345
1.46173087,0.86970309,0.08396382,0.02168302,0.18396615,0.02566429,0.02756269,0.00000000,0.16121771,0.62911978
1.46773387,0.90954357,0.08700405,0.02065875,0.19699275,0.02751800,0.03093511,0.00000000,0.17463911,0.65669072
1.47373687,0.95355262,0.08983576,0.02010125,0.21066604,0.02964453,0.03480618,0.00000000,0.18899630,0.68678211
1.47973987,1.00176128,0.09243515,0.02000864,0.22500388,0.03205585,0.03921762,0.00000000,0.20430586,0.71937454
1.48574287,1.05421332,0.09478808,0.02037672,0.24003302,0.03476235,0.04421064,0.00000000,0.22058081,0.75445525
1.49174587,1.11096262,0.09689115,0.02119896,0.25578785,0.03777230,0.04982466,0.00000000,0.23782879,0.79201742
1.49774887,1.17206653,0.09875229,0.02246629,0.27230827,0.04109111,0.05609586,0.00000000,0.25604954,0.83205685
1.50375188,1.23757535,0.10039088,0.02416686,0.28963662,0.04472061,0.06305557,0.00000000,0.27523205,0.87456597
1.50975488,1.30751825,0.10183719,0.02628577,0.30781390,0.04865830,0.07072862,0.00000000,0.29535120,0.91952547
1.51575788,1.38188646,0.10313130,0.02880466,0.32687523,0.05289649,0.07913153,0.00000000,0.31636433,0.96689397
1.52176088,1.46061443,0.10432149,0.03170134,0.34684490,0.05742167,0.08827081,0.00000000,0.33820779,1.01659634
1.52776388,1.54356041,0.10546209,0.03494944,0.36773113,0.06221381,0.09814137,0.00000000,0.36079378,1.06851151
1.53376688,1.63048745,0.10661105,0.03851813,0.38952095,0.06724595,0.10872509,0.00000000,0.38400773,1.12246058
1.53976988,1.72104637,0.10782709,0.04237186,0.41217535,0.07248393,0.11998960,0.00000000,0.40770646,1.17819617
1.54577289,1.81476196,0.10916681,0.04647030,0.43562512,0.07788640,0.13188752,0.00000000,0.43171740,1.23539387
1.55177589,1.91102348,0.11068166,0.05076839,0.45976752,0.08340510,0.14435602,0.00000000,0.45583896,1.29364664
1.55777889,2.00908071,0.11241521,0.05521656,0.48446421,0.08898540,0.15731683,0.00000000,0.47984230,1.35246272
1.56378189,2.10804605,0.11440044,0.05976109,0.50954042,0.09456724,0.17067689,0.00000000,0.50347441,1.41126764
1.56978489,2.20690311,0.11665766,0.06434475,0.53478567,0.10008624,0.18432931,0.00000000,0.52646267,1.46941043
1.57578789,2.30452202,0.11919270,0.06890750,0.55995598,0.10547514,0.19815503,0.00000000,0.54852063,1.52617416
1.58179090,2.39968086,0.12199588,0.07338742,0.58477767,0.11066544,0.21202491,0.00000000,0.56935487,1.58079048
1.58779390,2.49109279,0.12504148,0.07772176,0.60895253,0.11558914,0.22580216,0.00000000,0.58867268,1.63245764
1.59379690,2.57743766,0.12828793,0.08184813,0.63216435,0.12018062,0.23934532,0.00000000,0.60619036,1.68036140
1.59979990,2.65739714,0.13167876,0.08570567,0.65408645,0.12437848,0.25251131,0.00000000,0.62164152,1.72369781
1.60580290,2.72969157,0.13514406,0.08923638,0.67439005,0.12812729,0.26515882,0.00000000,0.63478534,1.76169700
1.61180590,2.79311731,0.13860266,0.09238635,0.69275310,0.13137921,0.27715158,0.00000000,0.64541414,1.79364685
1.61780890,2.84658275,0.14196477,0.09510697,0.70886926,0.13409533,0.28836161,0.00000000,0.65336002,1.81891558
1.62381191,2.88914167,0.14513503,0.09735607,0.72245669,0.13624678,0.29867230,0.00000000,0.65850035,1.83697211
1.62981491,2.92002235,0.14801588,0.09909890,0.73326632,0.13781543,0.30798100,0.00000000,0.66076170,1.84740352
1.63581791,2.93865144,0.15051098,0.10030894,0.74108922,0.13879427,0.31620131,0.00000000,0.66012213,1.84992875
1.64182091,2.94467156,0.15252877,0.10096857,0.74576288,0.13918736,0.32326475,0.00000000,0.65661181,1.84440797
1.64782391,2.93795199,0.15398578,0.10106949,0.74717614,0.13900947,0.32912175,0.00000000,0.65031182,1.83084747
1.65382691,2.91859231,0.15480973,0.10061293,0.74527252,0.13828527,0.33374217,0.00000000,0.64135139,1.80939979
1.65982991,2.88691887,0.15494218,0.09960960,0.74005196,0.13704832,0.33711496,0.00000000,0.62990357,1.78035928
1.66583292,2.84347444,0.15434073,0.09807948,0.73157082,0.13533973,0.33924734,0.00000000,0.61617970,1.74415346
