energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-3.11855928,2.66198397,0.63397327,2.06019820,0.00281512,0.03613077,0.16360277,0.00000000,0.27283832,0.50657404
-3.11255628,2.70339585,0.65208645,2.10946261,0.00271742,0.03613243,0.16510347,0.00000000,0.27163926,0.50331409
-3.10655328,2.73480932,0.66856115,2.15117036,0.00261101,0.03596366,0.16602339,0.00000000,0.26932377,0.49781472
-3.10055028,2.75574030,0.68305287,2.18474100,0.00249757,0.03562623,0.16636045,0.00000000,0.26592035,0.49014117
-3.09454727,2.76593628,0.69528674,2.20976523,0.00237893,0.03512479,0.16612999,0.00000000,0.26148324,0.48040379
-3.08854427,2.76539198,0.70506687,2.22602487,0.00225697,0.03446687,0.16536576,0.00000000,0.25609080,0.46875554
-3.08254127,2.75435958,0.71228399,2.23350848,0.00213364,0.03366269,0.16412061,0.00000000,0.24984339,0.45538841
-3.07653827,2.73335292,0.71692090,2.23242192,0.00201080,0.03272512,0.16246680,0.00000000,0.24286087,0.44052921
-3.07053527,2.70314500,0.71905542,2.22319309,0.00189027,0.03166934,0.16049584,0.00000000,0.23527973,0.42443460
-3.06453227,2.66475860,0.71886085,2.20647027,0.00177370,0.03051264,0.15831787,0.00000000,0.22724985,0.40738562
-3.05852926,2.61944968,0.71660355,2.18311378,0.00166259,0.02927404,0.15606050,0.00000000,0.21893114,0.38968183
-3.05252626,2.56868383,0.71263779,2.15418102,0.00155828,0.02797391,0.15386709,0.00000000,0.21048994,0.37163504
-3.04652326,2.51410592,0.70739786,2.12090479,0.00146185,0.02663353,0.15189438,0.00000000,0.20209535,0.35356293
-3.04052026,2.45750363,0.70138751,2.08466560,0.00137421,0.02527467,0.15030965,0.00000000,0.19391553,0.33578255
-3.03451726,2.40076553,0.69516706,2.04695848,0.00129604,0.02391906,0.14928721,0.00000000,0.18611400,0.31860374
-3.02851426,2.34583467,0.68933835,2.00935510,0.00122780,0.02258792,0.14900442,0.00000000,0.17884604,0.30232279
-3.02251126,2.29465906,0.68452799,1.97346242,0.00116977,0.02130152,0.14963727,0.00000000,0.17225523,0.28721624
-3.01650825,2.24914008,0.68136928,1.94087896,0.00112202,0.02007870,0.15135555,0.00000000,0.16647028,0.27353497
-3.01050525,2.21108051,0.68048337,1.91315007,0.00108445,0.01893649,0.15431778,0.00000000,0.16160204,0.26149884
-3.00450225,2.18213367,0.68246007,1.89172355,0.00105683,0.01788977,0.15866599,0.00000000,0.15774096,0.25129177
-2.99849925,2.16375523,0.68783897,1.87790718,0.00103874,0.01695096,0.16452060,0.00000000,0.15495498,0.24305750
-2.99249625,2.15715943,0.69709145,1.87282956,0.00102967,0.01612985,0.17197537,0.00000000,0.15328785,0.23689622
-2.98649325,2.16328114,0.71060409,1.87740563,0.00102896,0.01543347,0.18109289,0.00000000,0.15275819,0.23286200
-2.98049025,2.18274545,0.72866414,1.89230824,0.00103589,0.01486607,0.19190052,0.00000000,0.15335899,0.23096126
-2.97448724,2.21584589,0.75144757,1.91794696,0.00104961,0.01442915,0.20438721,0.00000000,0.15505799,0.23115237
-2.96848424,2.26253260,0.77901018,1.95445499,0.00106921,0.01412166,0.21850125,0.00000000,0.15779867,0.23334636
-2.96248124,2.32241123,0.81128226,2.00168511,0.00109374,0.01394019,0.23414915,0.00000000,0.16150201,0.23740898
-2.95647824,2.39475298,0.84806705,2.05921484,0.00112217,0.01387931,0.25119589,0.00000000,0.16606902,0.24316393
-2.95047524,2.47851607,0.88904334,2.12636115,0.00115347,0.01393192,0.26946648,0.00000000,0.17138391,0.25039737
-2.94447224,2.57237813,0.93377215,2.20220421,0.00118658,0.01408971,0.28874907,0.00000000,0.17731792,0.25886366
-2.93846923,2.67477882,0.98170751,2.28561978,0.00122048,0.01434361,0.30879944,0.00000000,0.18373363,0.26829214
-2.93246623,2.78397135,1.03221108,2.37531882,0.00125417,0.01468432,0.32934692,0.00000000,0.19048975,0.27839488
-2.92646323,2.89808110,1.08457016,2.46989321,0.00128672,0.01510279,0.35010152,0.00000000,0.19744604,0.28887515
-2.92046023,3.01516930,1.13801857,2.56786552,0.00131727,0.01559072,0.37076214,0.00000000,0.20446833,0.29943636
-2.91445723,3.13329907,1.19175956,2.66774086,0.00134510,0.01614104,0.39102541,0.00000000,0.21143334,0.30979124
-2.90845423,3.25060122,1.24498994,2.76805858,0.00136960,0.01674832,0.41059505,0.00000000,0.21823321,0.31967078
-2.90245123,3.36533681,1.29692454,2.86744139,0.00139031,0.01740916,0.42919117,0.00000000,0.22477934,0.32883281
-2.89644822,3.47595366,1.34681977,2.96463960,0.00140697,0.01812239,0.44655921,0.00000000,0.23100553,0.33706973
-2.89044522,3.58113416,1.39399557,3.05856840,0.00141947,0.01888932,0.46247806,0.00000000,0.23687020,0.34421503
-2.88444222,3.67983198,1.43785450,3.14833630,0.00142789,0.01971377,0.47676699,0.00000000,0.24235743,0.35014855
-2.87843922,3.77129597,1.47789732,3.23326324,0.00143250,0.02060204,0.48929101,0.00000000,0.24747697,0.35479990
-2.87243622,3.85507985,1.51373434,3.31288761,0.00143374,0.02156275,0.49996438,0.00000000,0.25226293,0.35815023
-2.86643322,3.93103746,1.54509199,3.38696175,0.00143220,0.02260652,0.50875220,0.00000000,0.25677138,0.36023190
-2.86043022,3.99930351,1.57181447,3.45543630,0.00142862,0.02374561,0.51566968,0.00000000,0.26107680,0.36112640
-2.85442721,4.06026123,1.59386047,3.51843443,0.00142384,0.02499338,0.52077948,0.00000000,0.26526766,0.36096027
-2.84842421,4.11449840,1.61129523,3.57621741,0.00141880,0.02636372,0.52418696,0.00000000,0.26944120,0.35989941
-2.84242121,4.16275451,1.62427852,3.62914375,0.00141446,0.02787038,0.52603371,0.00000000,0.27369770,0.35814194
-2.83641821,4.20586170,1.63304923,3.67762427,0.00141182,0.02952625,0.52648965,0.00000000,0.27813461,0.35590989
-2.83041521,4.24468307,1.63790755,3.72207595,0.00141183,0.03134260,0.52574418,0.00000000,0.28284064,0.35344014
-2.82441221,4.28005165,1.63919582,3.76287738,0.00141539,0.03332840,0.52399671,0.00000000,0.28789028,0.35097488
-2.81840920,4.31271342,1.63727901,3.80032841,0.00142331,0.03548959,0.52144722,0.00000000,0.29333903,0.34875218
-2.81240620,4.34327770,1.63252611,3.83461682,0.00143627,0.03782843,0.51828717,0.00000000,0.29921938,0.34699678
-2.80640320,4.37217731,1.62529318,3.86579360,0.00145482,0.04034304,0.51469143,0.00000000,0.30553809,0.34591172
-2.80040020,4.39964078,1.61590916,3.89375874,0.00147934,0.04302686,0.51081137,0.00000000,0.31227460,0.34567094
-2.79439720,4.42567778,1.60466490,3.91825812,0.00151001,0.04586847,0.50676964,0.00000000,0.31938086,0.34641309
-2.78839420,4.45007835,1.59180590,3.93889171,0.00154685,0.04885137,0.50265669,0.00000000,0.32678252,0.34823693
-2.78239120,4.47242554,1.57752895,3.95513246,0.00158967,0.05195407,0.49852925,0.00000000,0.33438137,0.35119809
-2.77638819,4.49212038,1.56198245,3.96635468,0.00163811,0.05515025,0.49441068,0.00000000,0.34205905,0.35530764
-2.77038519,4.50841731,1.54527024,3.97186999,0.00169161,0.05840914,0.49029306,0.00000000,0.34968166,0.36053200
-2.76438219,4.52046775,1.52745824,3.97096859,0.00174947,0.06169603,0.48614086,0.00000000,0.35710514,0.36679449
-2.75837919,4.52736901,1.50858333,3.96296330,0.00181082,0.06497296,0.48189583,0.00000000,0.36418113,0.37397815
-2.75237619,4.52821545,1.48866350,3.94723350,0.00187465,0.06819949,0.47748277,0.00000000,0.37076297,0.38192970
-2.74637319,4.52214904,1.46770853,3.92326655,0.00193987,0.07133365,0.47281584,0.00000000,0.37671159,0.39046457
-2.74037019,4.50840644,1.44573034,3.89069402,0.00200528,0.07433286,0.46780492,0.00000000,0.38190094,0.39937259
-2.73436718,4.48636003,1.42275218,3.84932078,0.00206963,0.07715500,0.46236177,0.00000000,0.38622282,0.40842429
-2.72836418,4.45555109,1.39881607,3.79914536,0.00213165,0.07975943,0.45640557,0.00000000,0.38959073,0.41737750
-2.72236118,4.41571346,1.37398803,3.74037060,0.00219004,0.08210798,0.44986759,0.00000000,0.39194274,0.42598418
-2.71635818,4.36678713,1.34836072,3.67340409,0.00224354,0.08416599,0.44269489,0.00000000,0.39324320,0.43399713
-2.71035518,4.30892147,1.32205355,3.59884877,0.00229094,0.08590310,0.43485279,0.00000000,0.39348329,0.44117649
-2.70435218,4.24246858,1.29521017,3.51748440,0.00233109,0.08729406,0.42632617,0.00000000,0.39268036,0.44729601
-2.69834917,4.16796769,1.26799384,3.43024115,0.00236297,0.08831934,0.41711967,0.00000000,0.39087624,0.45214868
-2.69234617,4.08612217,1.24058092,3.33816701,0.00238567,0.08896558,0.40725679,0.00000000,0.38813467,0.45555187
-2.68634317,3.99777061,1.21315311,3.24239094,0.00239841,0.08922589,0.39677819,0.00000000,0.38453783,0.45735174
-2.68034017,3.90385406,1.18588899,3.14408370,0.00240061,0.08909992,0.38573922,0.00000000,0.38018244,0.45742685
-2.67433717,3.80538121,1.15895556,3.04441858,0.00239185,0.08859378,0.37420709,0.00000000,0.37517539,0.45569093
-2.66833417,3.70339338,1.13250023,2.94453367,0.00237192,0.08771976,0.36225775,0.00000000,0.36962930,0.45209472
-2.66233117,3.59893111,1.10664389,2.84549769,0.00234078,0.08649588,0.34997276,0.00000000,0.36365812,0.44662691
-2.65632816,3.49300351,1.08147555,2.74828039,0.00229862,0.08494529,0.33743628,0.00000000,0.35737296,0.43931405
-2.65032516,3.38656183,1.05704867,2.65372888,0.00224583,0.08309550,0.32473245,0.00000000,0.35087837,0.43021957
-2.64432216,3.28047777,1.03337957,2.56255037,0.00218300,0.08097760,0.31194314,0.00000000,0.34426913,0.41944185
-2.63831916,3.17552714,1.01044792,2.47530171,0.00211088,0.07862532,0.29914623,0.00000000,0.33762771,0.40711146
-2.63231616,3.07237910,0.98819921,2.39238554,0.00203040,0.07607409,0.28641440,0.00000000,0.33102242,0.39338767
-2.62631316,2.97159074,0.96654906,2.31405290,0.00194264,0.07336013,0.27381450,0.00000000,0.32450636,0.37845424
-2.62031016,2.87360684,0.94538908,2.24041156,0.00184879,0.07051954,0.26140740,0.00000000,0.31811699,0.36251480
-2.61430715,2.77876421,0.92459399,2.17143928,0.00175012,0.06758750,0.24924823,0.00000000,0.31187653,0.34578786
-2.60830415,2.68730010,0.90402956,2.10700111,0.00164798,0.06459750,0.23738707,0.00000000,0.30579296,0.32850168
-2.60230115,2.59936384,0.88356091,2.04686978,0.00154375,0.06158077,0.22586981,0.00000000,0.29986157,0.31088910
-2.59629815,2.51503109,0.86306088,1.99074794,0.00143879,0.05856581,0.21473926,0.00000000,0.29406704,0.29318260
-2.59029515,2.43431985,0.84241794,1.93829159,0.00133445,0.05557805,0.20403629,0.00000000,0.28838585,0.27560972
-2.58429215,2.35720744,0.82154336,1.88913333,0.00123200,0.05263970,0.19380094,0.00000000,0.28278894,0.25838891
-2.57828914,2.28364779,0.80037725,1.84290482,0.00113266,0.04976968,0.18407347,0.00000000,0.27724452,0.24172599
-2.57228614,2.21358825,0.77889332,1.79925761,0.00103751,0.04698374,0.17489520,0.00000000,0.27172083,0.22581132
-2.56628314,2.14698524,0.75710204,1.75788150,0.00094753,0.04429466,0.16630917,0.00000000,0.26618889,0.21081766
-2.56028014,2.08381818,0.73505217,1.71851999,0.00086357,0.04171253,0.15836052,0.00000000,0.26062488,0.19689874
-2.55427714,2.02410114,0.71283062,1.68098236,0.00078633,0.03924515,0.15109650,0.00000000,0.25501234,0.18418858
-2.54827414,1.96789170,0.69056064,1.64515189,0.00071637,0.03689838,0.14456632,0.00000000,0.24934384,0.17280147
-2.54227114,1.91529681,0.66839834,1.61099029,0.00065411,0.03467658,0.13882051,0.00000000,0.24362230,0.16283250
-2.53626813,1.86647521,0.64652794,1.57853800,0.00059982,0.03258303,0.13391016,0.00000000,0.23786177,0.15435865
-2.53026513,1.82163653,0.62515567,1.54791067,0.00055367,0.03062027,0.12988572,0.00000000,0.23208766,0.14744016
-2.52426213,1.78103691,0.60450282,1.51929194,0.00051567,0.02879046,0.12679571,0.00000000,0.22633656,0.14212234
-2.51825913,1.74497152,0.58479804,1.49292291,0.00048576,0.02709561,0.12468511,0.00000000,0.22065554,0.13843739
-2.51225613,1.71376423,0.56626933,1.46908880,0.00046376,0.02553782,0.12359373,0.00000000,0.21510110,0.13640636
-2.50625313,1.68775490,0.54913599,1.44810350,0.00044943,0.02411937,0.12355441,0.00000000,0.20973772,0.13604114
-2.50025013,1.66728495,0.53360086,1.43029254,0.00044247,0.02284280,0.12459134,0.00000000,0.20463622,0.13734619
-2.49424712,1.65268187,0.51984309,1.41597552,0.00044250,0.02171088,0.12671832,0.00000000,0.19987193,0.14032019
-2.48824412,1.64424344,0.50801191,1.40544851,0.00044916,0.02072653,0.12993731,0.00000000,0.19552282,0.14495739
-2.48224112,1.64222233,0.49822129,1.39896751,0.00046203,0.01989272,0.13423712,0.00000000,0.19166755,0.15124868
-2.47623812,1.64681185,0.49054608,1.39673342,0.00048070,0.01921231,0.13959243,0.00000000,0.18838363,0.15918219
-2.47023512,1.65813353,0.48501939,1.39887948,0.00050477,0.01868780,0.14596316,0.00000000,0.18574568,0.16874365
-2.46423212,1.67622687,0.48163146,1.40546141,0.00053385,0.01832121,0.15329425,0.00000000,0.18382378,0.17991619
-2.45822911,1.70104176,0.48033001,1.41645083,0.00056757,0.01811379,0.16151578,0.00000000,0.18268197,0.19267970
-2.45222611,1.73243371,0.48102194,1.43173201,0.00060558,0.01806583,0.17054367,0.00000000,0.18237689,0.20700976
-2.44622311,1.77016180,0.48357620,1.45110207,0.00064757,0.01817645,0.18028061,0.00000000,0.18295643,0.22287607
-2.44022011,1.81388933,0.48782779,1.47427426,0.00069326,0.01844342,0.19061748,0.00000000,0.18445851,0.24024036
-2.43421711,1.86318674,0.49358258,1.50088414,0.00074239,0.01886295,0.20143508,0.00000000,0.18690985,0.25905400
-2.42821411,1.91753644,0.50062267,1.53049809,0.00079474,0.01942958,0.21260604,0.00000000,0.19032470,0.27925513
-2.42221111,1.97633895,0.50871208,1.56262344,0.00085008,0.02013603,0.22399697,0.00000000,0.19470363,0.30076558
-2.41620810,2.03892002,0.51760253,1.59671975,0.00090820,0.02097308,0.23547060,0.00000000,0.20003216,0.32348766
-2.41020510,2.10453809,0.52703902,1.63221044,0.00096888,0.02192959,0.24688804,0.00000000,0.20627952,0.34730096
-2.40420210,2.17239180,0.53676504,1.66849412,0.00103190,0.02299236,0.25811080,0.00000000,0.21339740,0.37205938
-2.39819910,2.24162727,0.54652721,1.70495525,0.00109699,0.02414625,0.26900273,0.00000000,0.22131885,0.39758854
-2.39219610,2.31134507,0.55607931,1.74097348,0.00116382,0.02537416,0.27943177,0.00000000,0.22995741,0.42368396
-2.38619310,2.38060690,0.56518559,1.77593173,0.00123204,0.02665720,0.28927143,0.00000000,0.23920664,0.45011002
-2.38019010,2.44844233,0.57362334,1.80922267,0.00130118,0.02797482,0.29840202,0.00000000,0.24894004,0.47660017
-2.37418709,2.51385585,0.58118485,1.84025382,0.00137074,0.02930505,0.30671170,0.00000000,0.25901166,0.50285830
-2.36818409,2.57583473,0.58767886,1.86845157,0.00144009,0.03062479,0.31409735,0.00000000,0.26925740,0.52856179
-2.36218109,2.63335831,0.59293152,1.89326444,0.00150854,0.03191016,0.32046524,0.00000000,0.27949706,0.55336592
-2.35617809,2.68540903,0.59678716,1.91416601,0.00157530,0.03313691,0.32573176,0.00000000,0.28953727,0.57690999
-2.35017509,2.73098576,0.59910895,1.93065809,0.00163953,0.03428091,0.32982404,0.00000000,0.29917527,0.59882486
-2.34417209,2.76911967,0.59977962,1.94227450,0.00170031,0.03531864,0.33268066,0.00000000,0.30820343,0.61874190
-2.33816908,2.79889251,0.59870238,1.94858592,0.00175667,0.03622775,0.33425250,0.00000000,0.31641449,0.63630292
-2.33216608,2.81945734,0.59580202,1.94920601,0.00180767,0.03698763,0.33450363,0.00000000,0.32360734,0.65117098
-2.32616308,2.83006111,0.59102644,1.94379884,0.00185235,0.03757998,0.33341236,0.00000000,0.32959309,0.66304138
-2.32016008,2.83006835,0.58434834,1.93208766,0.00188984,0.03798933,0.33097243,0.00000000,0.33420124,0.67165266
-2.31415708,2.81898511,0.57576721,1.91386458,0.00191931,0.03820358,0.32719410,0.00000000,0.33728568,0.67679689
-2.30815408,2.79648192,0.56531134,1.88900076,0.00194012,0.03821439,0.32210534,0.00000000,0.33873023,0.67832888
-2.30215108,2.76241462,0.55303983,1.85745651,0.00195173,0.03801752,0.31575281,0.00000000,0.33845348,0.67617385
-2.29614807,2.71684169,0.53904430,1.81929061,0.00195386,0.03761307,0.30820263,0.00000000,0.33641262,0.67033312
-2.29014507,2.66003698,0.52345018,1.77466799,0.00194639,0.03700562,0.29954079,0.00000000,0.33260617,0.66088750
-2.28414207,2.59249673,0.50641736,1.72386525,0.00192951,0.03620414,0.28987320,0.00000000,0.32707532,0.64799819
-2.27813907,2.51494011,0.48813996,1.66727313,0.00190363,0.03522188,0.27932511,0.00000000,0.31990391,0.63190502
-2.27213607,2.42830267,0.46884518,1.60539563,0.00186946,0.03407607,0.26804011,0.00000000,0.31121694,0.61292213
-2.26613307,2.33372273,0.44879111,1.53884530,0.00182797,0.03278750,0.25617846,0.00000000,0.30117768,0.59143119
-2.26013007,2.23252070,0.42826333,1.46833473,0.00178041,0.03138001,0.24391481,0.00000000,0.28998352,0.56787234
-2.25412706,2.12617199,0.40757048,1.39466419,0.00172827,0.02987987,0.23143545,0.00000000,0.27786065,0.54273329
-2.24812406,2.01627445,0.38703875,1.31870590,0.00167327,0.02831512,0.21893502,0.00000000,0.26505785,0.51653699
-2.24212106,1.90451139,0.36700548,1.24138540,0.00161734,0.02671482,0.20661284,0.00000000,0.25183960,0.48982822
-2.23611806,1.79261165,0.34781195,1.16366076,0.00156256,0.02510836,0.19466895,0.00000000,0.23847881,0.46315975
-2.23011506,1.68230820,0.32979571,1.08650044,0.00151113,0.02352473,0.18329999,0.00000000,0.22524936,0.43707850
-2.22411206,1.57529673,0.31328248,1.01086077,0.00146534,0.02199183,0.17269505,0.00000000,0.21241890,0.41211214
-2.21810905,1.47319591,0.29857814,0.93766390,0.00142752,0.02053589,0.16303159,0.00000000,0.20024187,0.38875657
-2.21210605,1.37751052,0.28596074,0.86777705,0.00139999,0.01918086,0.15447159,0.00000000,0.18895328,0.36746473
-2.20610305,1.28959874,0.27567313,0.80199404,0.00138500,0.01794803,0.14715801,0.00000000,0.17876317,0.34863692
-2.20010005,1.21064461,0.26791619,0.74101944,0.00138472,0.01685565,0.14121169,0.00000000,0.16985201,0.33261292
-2.19409705,1.14163624,0.26284295,0.68545614,0.00140116,0.01591868,0.13672870,0.00000000,0.16236711,0.31966608
-2.18809405,1.08335037,0.26055396,0.63579640,0.00143616,0.01514864,0.13377828,0.00000000,0.15642018,0.30999937
-2.18209105,1.03634335,0.26109379,0.59241658,0.00149133,0.01455363,0.13240137,0.00000000,0.15208584,0.30374351
-2.17608804,1.00094848,0.26444906,0.55557550,0.00156802,0.01413829,0.13260970,0.00000000,0.14940127,0.30095701
-2.17008504,0.97727940,0.27054791,0.52541625,0.00166726,0.01390402,0.13438564,0.00000000,0.14836692,0.30162812
-2.16408204,0.96523905,0.27926111,0.50197097,0.00178979,0.01384913,0.13768252,0.00000000,0.14894804,0.30567846
-2.15807904,0.96453350,0.29040467,0.48516826,0.00193594,0.01396917,0.14242572,0.00000000,0.15107720,0.31296818
-2.15207604,0.97468983,0.30374405,0.47484261,0.00210570,0.01425719,0.14851421,0.00000000,0.15465739,0.32330242
-2.14607304,0.99507732,0.31899973,0.47074532,0.00229860,0.01470409,0.15582277,0.00000000,0.15956580,0.33643878
-2.14007004,1.02493084,0.33585417,0.47255635,0.00251379,0.01529905,0.16420461,0.00000000,0.16565812,0.35209559
-2.13406703,1.06337572,0.35395983,0.47989645,0.00274993,0.01602979,0.17349450,0.00000000,0.17277299,0.36996068
-2.12806403,1.10945300,0.37294801,0.49233920,0.00300527,0.01688301,0.18351228,0.00000000,0.18073680,0.38970027
-2.12206103,1.16214432,0.39243832,0.50942240,0.00327759,0.01784469,0.19406664,0.00000000,0.18936840,0.41096780
-2.11605803,1.22039557,0.41204836,0.53065849,0.00356426,0.01890042,0.20495914,0.00000000,0.19848374,0.43341233
-2.11005503,1.28313875,0.43140335,0.55554381,0.00386222,0.02003563,0.21598834,0.00000000,0.20790018,0.45668620
-2.10405203,1.34931138,0.45014530,0.58356645,0.00416804,0.02123582,0.22695392,0.00000000,0.21744052,0.48045189
-2.09804902,1.41787303,0.46794140,0.61421267,0.00447797,0.02248675,0.23766079,0.00000000,0.22693645,0.50438763
-2.09204602,1.48781891,0.48449137,0.64697191,0.00478798,0.02377457,0.24792289,0.00000000,0.23623142,0.52819188
-2.08604302,1.55819032,0.49953347,0.68134065,0.00509383,0.02508583,0.25756680,0.00000000,0.24518298,0.55158637
-2.08004002,1.62808214,0.51284900,0.71682513,0.00539117,0.02640757,0.26643494,0.00000000,0.25366435,0.57431798
-2.07403702,1.69664766,0.52426515,0.75294339,0.00567559,0.02772729,0.27438833,0.00000000,0.26156539,0.59615925
-2.06803402,1.76310123,0.53365616,0.78922680,0.00594275,0.02903290,0.28130876,0.00000000,0.26879299,0.61690797
-2.06203102,1.82671919,0.54094292,0.82522154,0.00618846,0.03031267,0.28710057,0.00000000,0.27527084,0.63638583
-2.05602801,1.88683980,0.54609100,0.86049022,0.00640879,0.03155520,0.29169167,0.00000000,0.28093885,0.65443656
-2.05002501,1.94286281,0.54910745,0.89461399,0.00660016,0.03274934,0.29503414,0.00000000,0.28575218,0.67092383
-2.04402201,1.99424915,0.55003652,0.92719528,0.00675944,0.03388418,0.29710415,0.00000000,0.28968007,0.68572911
-2.03801901,2.04052144,0.54895467,0.95786137,0.00688401,0.03494907,0.29790146,0.00000000,0.29270453,0.69874989
-2.03201601,2.08126546,0.54596514,0.98626871,0.00697187,0.03593365,0.29744831,0.00000000,0.29481915,0.70989852
-2.02601301,2.11613299,0.54119243,1.01210793,0.00702168,0.03682798,0.29578801,0.00000000,0.29602791,0.71910161
-2.02001001,2.14484574,0.53477685,1.03510934,0.00703280,0.03762264,0.29298304,0.00000000,0.29634417,0.72630036
-2.01400700,2.16720034,0.52686961,1.05504863,0.00700530,0.03830894,0.28911291,0.00000000,0.29578995,0.73145157
-2.00800400,2.18307378,0.51762831,1.07175227,0.00694000,0.03887910,0.28427173,0.00000000,0.29439528,0.73452942
-2.00200100,2.19242880,0.50721324,1.08510228,0.00683842,0.03932655,0.27856561,0.00000000,0.29219786,0.73552757
-1.99599800,2.19531843,0.49578439,1.09503994,0.00670277,0.03964609,0.27210993,0.00000000,0.28924275,0.73446166
-1.98999500,2.19188900,0.48349909,1.10156779,0.00653589,0.03983419,0.26502649,0.00000000,0.28558214,0.73137151
-1.98399200,2.18238083,0.47051042,1.10474989,0.00634120,0.03988911,0.25744074,0.00000000,0.28127510,0.72632306
-1.97798899,2.16712601,0.45696604,1.10470978,0.00612257,0.03981113,0.24947890,0.00000000,0.27638720,0.71940947
-1.97198599,2.14654289,0.44300753,1.10162615,0.00588432,0.03960258,0.24126533,0.00000000,0.27098993,0.71075125
-1.96598299,2.12112696,0.42876995,1.09572631,0.00563105,0.03926789,0.23291990,0.00000000,0.26515992,0.70049526
-1.95997999,2.09143841,0.41438151,1.08727746,0.00536760,0.03881352,0.22455567,0.00000000,0.25897785,0.68881234
-1.95397699,2.05808648,0.39996335,1.07657642,0.00509894,0.03824785,0.21627676,0.00000000,0.25252711,0.67589374
-1.94797399,2.02171151,0.38562927,1.06393796,0.00483007,0.03758091,0.20817659,0.00000000,0.24589218,0.66194634
-1.94197099,1.98296541,0.37148533,1.04968273,0.00456595,0.03682422,0.20033642,0.00000000,0.23915697,0.64718700
-1.93596798,1.94249165,0.35762947,1.03412512,0.00431144,0.03599034,0.19282435,0.00000000,0.23240288,0.63183625
-1.92996498,1.90090593,0.34415102,1.01756212,0.00407121,0.03509264,0.18569475,0.00000000,0.22570706,0.61611176
-1.92396198,1.85877871,0.33113028,1.00026349,0.00384973,0.03414485,0.17898815,0.00000000,0.21914068,0.60022190
-1.91795898,1.81662055,0.31863818,0.98246417,0.00365119,0.03316075,0.17273156,0.00000000,0.21276754,0.58435992
-1.91195598,1.77487127,0.30673609,0.96435909,0.00347946,0.03215384,0.16693932,0.00000000,0.20664288,0.56869896
-1.90595298,1.73389348,0.29547587,0.94610098,0.00333812,0.03113700,0.16161424,0.00000000,0.20081269,0.55338826
-1.89994997,1.69397074,0.28490020,0.92780092,0.00323036,0.03012230,0.15674916,0.00000000,0.19531345,0.53855080
-1.89394697,1.65531045,0.27504318,0.90953182,0.00315902,0.02912078,0.15232875,0.00000000,0.19017226,0.52428237
-1.88794397,1.61805086,0.26593116,0.89133437,0.00312656,0.02814232,0.14833148,0.00000000,0.18540743,0.51065216
-1.88194097,1.58227186,0.25758382,0.87322498,0.00313500,0.02719562,0.14473161,0.00000000,0.18102940,0.49770462
-1.87593797,1.54800819,0.25001534,0.85520508,0.00318591,0.02628808,0.14150122,0.00000000,0.17704194,0.48546249
-1.86993497,1.51526434,0.24323564,0.83727115,0.00328042,0.02542593,0.13861194,0.00000000,0.17344349,0.47393066
-1.86393197,1.48402965,0.23725149,0.81942457,0.00341910,0.02461419,0.13603658,0.00000000,0.17022855,0.46310040
-1.85792896,1.45429248,0.23206742,0.80168066,0.00360197,0.02385681,0.13375028,0.00000000,0.16738898,0.45295384
-1.85192596,1.42605250,0.22768637,0.78407617,0.00382844,0.02315666,0.13173138,0.00000000,0.16491513,0.44346803
-1.84592296,1.39932989,0.22410991,0.76667476,0.00409725,0.02251565,0.12996179,0.00000000,0.16279666,0.43461860
-1.83991996,1.37417110,0.22133809,0.74957000,0.00440640,0.02193479,0.12842695,0.00000000,0.16102308,0.42638250
-1.83391696,1.35065061,0.21936885,0.73288566,0.00475316,0.02141418,0.12711539,0.00000000,0.15958390,0.41873979
-1.82791396,1.32886875,0.21819703,0.71677342,0.00513399,0.02095307,0.12601796,0.00000000,0.15846845,0.41167447
-1.82191096,1.30894590,0.21781310,0.70140802,0.00554455,0.02054986,0.12512680,0.00000000,0.15766537,0.40517417
-1.81590795,1.29101354,0.21820165,0.68698037,0.00597967,0.02020208,0.12443411,0.00000000,0.15716192,0.39922906
-1.80990495,1.27520308,0.21933987,0.67368891,0.00643344,0.01990643,0.12393087,0.00000000,0.15694305,0.39383000
-1.80390195,1.26163342,0.22119599,0.66173004,0.00689923,0.01965876,0.12360567,0.00000000,0.15699053,0.38896622
-1.79789895,1.25039819,0.22372813,0.65128815,0.00736977,0.01945412,0.12344361,0.00000000,0.15728207,0.38462283
-1.79189595,1.24155388,0.22688335,0.64252594,0.00783732,0.01928680,0.12342552,0.00000000,0.15779068,0.38077843
-1.78589295,1.23510968,0.23059725,0.63557565,0.00829375,0.01915046,0.12352744,0.00000000,0.15848422,0.37740303
-1.77988994,1.23101990,0.23479422,0.63053174,0.00873080,0.01903819,0.12372058,0.00000000,0.15932535,0.37445661
-1.77388694,1.22917960,0.23938812,0.62744547,0.00914020,0.01894275,0.12397149,0.00000000,0.16027178,0.37188832
-1.76788394,1.22942362,0.24428378,0.62632166,0.00951395,0.01885671,0.12424281,0.00000000,0.16127697,0.36963655
-1.76188094,1.23152925,0.24937890,0.62711771,0.00984448,0.01877268,0.12449421,0.00000000,0.16229110,0.36762985
-1.75587794,1.23522218,0.25456649,0.62974490,0.01012491,0.01868355,0.12468366,0.00000000,0.16326243,0.36578863
