energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.25062531,2.41574603,0.00000000,0.18472412,1.11195804,0.46540196,0.00033103,1.83337287,0.41394506,0.10624516
-3.24462231,2.40934320,0.00000000,0.18531400,1.11738520,0.47729254,0.00029102,1.81605890,0.41245759,0.10212239
-3.23861931,2.40277416,0.00000000,0.18567731,1.12128960,0.49053523,0.00025401,1.79762834,0.41029434,0.09819402
-3.23261631,2.39608502,0.00000000,0.18581392,1.12371884,0.50497449,0.00022011,1.77827746,0.40753015,0.09446157
-3.22661331,2.38929554,0.00000000,0.18572850,1.12474308,0.52041534,0.00018938,1.75820445,0.40424274,0.09092357
-3.22061031,2.38239301,0.00000000,0.18542915,1.12444678,0.53662641,0.00016178,1.73760198,0.40050923,0.08757576
-3.21460730,2.37532882,0.00000001,0.18492597,1.12292056,0.55334494,0.00013722,1.71665083,0.39640287,0.08441145
-3.20860430,2.36801774,0.00000001,0.18422961,1.12025363,0.57028359,0.00011558,1.69551465,0.39199017,0.08142192
-3.20260130,2.36033985,0.00000001,0.18334997,1.11652717,0.58713878,0.00009668,1.67433593,0.38732858,0.07859698
-3.19659830,2.35214490,0.00000002,0.18229499,1.11180877,0.60360020,0.00008035,1.65323316,0.38246466,0.07592549
-3.19059530,2.34325869,0.00000003,0.18106972,1.10614838,0.61936117,0.00006637,1.63229915,0.37743294,0.07339598
-3.18459230,2.33349118,0.00000004,0.17967565,1.09957579,0.63412922,0.00005454,1.61160040,0.37225544,0.07099715
-3.17858929,2.32264560,0.00000006,0.17811035,1.09209962,0.64763658,0.00004466,1.59117733,0.36694184,0.06871834
-3.17258629,2.31052816,0.00000009,0.17636746,1.08370797,0.65964997,0.00003654,1.57104532,0.36149036,0.06654997
-3.16658329,2.29695767,0.00000014,0.17443700,1.07437051,0.66997930,0.00003003,1.55119630,0.35588913,0.06448380
-3.16058029,2.28177465,0.00000019,0.17230608,1.06404174,0.67848483,0.00002498,1.53160068,0.35011818,0.06251314
-3.15457729,2.26484941,0.00000028,0.16995980,1.05266544,0.68508269,0.00002130,1.51220961,0.34415173,0.06063292
-3.14857429,2.24608877,0.00000039,0.16738248,1.04017972,0.68974836,0.00001895,1.49295719,0.33796079,0.05883964
-3.14257129,2.22544127,0.00000055,0.16455902,1.02652262,0.69251823,0.00001792,1.47376271,0.33151601,0.05713130
-3.13656828,2.20290071,0.00000076,0.16147641,1.01163774,0.69348937,0.00001831,1.45453285,0.32479042,0.05550717
-3.13056528,2.17850824,0.00000106,0.15812522,0.99547976,0.69281753,0.00002025,1.43516367,0.31776219,0.05396758
-3.12456228,2.15235327,0.00000146,0.15450106,0.97801952,0.69071399,0.00002401,1.41554271,0.31041717,0.05251366
-3.11855928,2.12457347,0.00000199,0.15060599,0.95924847,0.68744139,0.00002994,1.39555101,0.30275115,0.05114713
-3.11255628,2.09535449,0.00000270,0.14644964,0.93918234,0.68330923,0.00003857,1.37506547,0.29477180,0.04987009
-3.10655328,2.06492989,0.00000363,0.14205021,0.91786397,0.67866938,0.00005056,1.35396151,0.28650022,0.04868498
-3.10055028,2.03358172,0.00000486,0.13743519,0.89536525,0.67391206,0.00006680,1.33211635,0.27797213,0.04759451
-3.09454727,2.00164238,0.00000646,0.13264179,0.87178822,0.66946264,0.00008839,1.30941292,0.26923863,0.04660186
-3.08854427,1.96949786,0.00000854,0.12771715,0.84726541,0.66577956,0.00011675,1.28574472,0.26036669,0.04571090
-3.08254127,1.93759271,0.00001120,0.12271834,0.82195955,0.66335341,0.00015360,1.26102137,0.25143929,0.04492658
-3.07653827,1.90643653,0.00001459,0.11771202,0.79606269,0.66270713,0.00020108,1.23517515,0.24255522,0.04425550
-3.07053527,1.87661178,0.00001889,0.11277410,0.76979487,0.66439717,0.00026174,1.20816804,0.23382878,0.04370645
-3.06453227,1.84878226,0.00002429,0.10798907,0.74340246,0.66901516,0.00033866,1.17999933,0.22538918,0.04329115
-3.05852926,1.82370156,0.00003103,0.10344937,0.71715612,0.67718970,0.00043549,1.15071321,0.21737975,0.04302495
-3.05252626,1.80222054,0.00003938,0.09925452,0.69134842,0.68958754,0.00055652,1.12040603,0.20995698,0.04292755
-3.04652326,1.78529274,0.00004965,0.09551031,0.66629116,0.70691365,0.00070671,1.08923280,0.20328929,0.04302357
-3.04052026,1.77397664,0.00006219,0.09232776,0.64231214,0.72990934,0.00089179,1.05741225,0.19755557,0.04334313
-3.03451726,1.76943362,0.00007738,0.08982210,0.61975146,0.75934807,0.00111823,1.02523017,0.19294336,0.04392210
-3.02851426,1.77292079,0.00009567,0.08811156,0.59895716,0.79602813,0.00139332,0.99304038,0.18964657,0.04480224
-3.02251126,1.78577773,0.00011750,0.08731605,0.58028006,0.84076205,0.00172517,0.96126310,0.18786283,0.04603100
-3.01650825,1.80940687,0.00014339,0.08755563,0.56406791,0.89436251,0.00212264,0.93038043,0.18779020,0.04766104
-3.01050525,1.84524713,0.00017384,0.08894876,0.55065864,0.95762465,0.00259528,0.90092873,0.18962338,0.04974938
-3.00450225,1.89474120,0.00020941,0.09161034,0.54037294,1.03130518,0.00315330,0.87348806,0.19354925,0.05235631
-2.99849925,1.95929693,0.00025064,0.09564946,0.53350616,1.11609866,0.00380734,0.84866886,0.19974195,0.05554385
-2.99249625,2.04024387,0.00029805,0.10116684,0.53031985,1.21261168,0.00456836,0.82709611,0.20835740,0.05937399
-2.98649325,2.13878622,0.00035217,0.10825217,0.53103317,1.32133582,0.00544734,0.80939162,0.21952748,0.06390664
-2.98049025,2.25595389,0.00041345,0.11698117,0.53581453,1.44262030,0.00645505,0.79615496,0.23335402,0.06919740
-2.97448724,2.39255340,0.00048231,0.12741254,0.54477386,1.57664568,0.00760172,0.78794381,0.24990283,0.07529514
-2.96848424,2.54912081,0.00055906,0.13958499,0.55795595,1.72339946,0.00889664,0.78525445,0.26919798,0.08223960
-2.96248124,2.72587856,0.00064391,0.15351428,0.57533531,1.88265502,0.01034779,0.78850321,0.29121667,0.09005902
-2.95647824,2.92269834,0.00073696,0.16919065,0.59681285,2.05395486,0.01196143,0.79800969,0.31588497,0.09876787
-2.95047524,3.13907198,0.00083814,0.18657660,0.62221489,2.23659918,0.01374165,0.81398234,0.34307471,0.10836490
-2.94447224,3.37409187,0.00094721,0.20560522,0.65129454,2.42964059,0.01568997,0.83650726,0.37260177,0.11883153
-2.93846923,3.62644240,0.00106378,0.22617929,0.68373585,2.63188563,0.01780494,0.86554052,0.40422614,0.13013063
-2.93246623,3.89440346,0.00118724,0.24817120,0.71916040,2.84190340,0.02008179,0.90090447,0.43765366,0.14220592
-2.92646323,4.17586636,0.00131679,0.27142384,0.75713663,3.05804150,0.02251218,0.94228834,0.47253989,0.15498191
-2.92046023,4.46836246,0.00145144,0.29575243,0.79719118,3.27844918,0.02508398,0.98925299,0.50849575,0.16836450
-2.91445723,4.76910393,0.00159000,0.32094740,0.83882219,3.50110708,0.02778117,1.04123989,0.54509516,0.18224223
-2.90845423,5.07503569,0.00173113,0.34677820,0.88151374,3.72386307,0.03058390,1.09758389,0.58188431,0.19648819
-2.90245123,5.38289709,0.00187330,0.37299800,0.92475104,3.94447315,0.03346863,1.15752934,0.61839231,0.21096249
-2.89644822,5.68929137,0.00201489,0.39934907,0.96803536,4.16064616,0.03640841,1.22024901,0.65414291,0.22551538
-2.89044522,5.99076065,0.00215417,0.42556868,1.01089825,4.37009107,0.03937329,1.28486502,0.68866676,0.23999061
-2.88444222,6.28386363,0.00228937,0.45139521,1.05291406,4.57056514,0.04233092,1.35047097,0.72151377,0.25422927
-2.87843922,6.56525332,0.00241871,0.47657431,1.09371028,4.75992151,0.04524714,1.41615433,0.75226500,0.26807366
-2.87243622,6.83175181,0.00254045,0.50086468,1.13297496,4.93615435,0.04808674,1.48101833,0.78054365,0.28137119
-2.86643322,7.08041911,0.00265293,0.52404333,1.17046085,5.09744020,0.05081432,1.54420227,0.80602445,0.29397809
-2.86043022,7.30861349,0.00275464,0.54590996,1.20598599,5.24217377,0.05339507,1.60489969,0.82844129,0.30576274
-2.85442721,7.51404091,0.00284422,0.56629030,1.23943066,5.36899708,0.05579567,1.66237342,0.84759247,0.31660854
-2.84842421,7.69479171,0.00292051,0.58503822,1.27073081,5.47682072,0.05798509,1.71596731,0.86334354,0.32641613
-2.84242121,7.84936330,0.00298261,0.60203656,1.29986838,5.56483664,0.05993534,1.76511397,0.87562750,0.33510486
-2.83641821,7.97666832,0.00302988,0.61719657,1.32685905,5.63252202,0.06162213,1.80933868,0.88444239,0.34261354
-2.83041521,8.07602840,0.00306191,0.63045628,1.35173809,5.67963444,0.06302541,1.84825933,0.88984654,0.34890034
-2.82441221,8.14715450,0.00307860,0.64177758,1.37454528,5.70619862,0.06412976,1.88158285,0.89195157,0.35394203
-2.81840920,8.19011545,0.00308010,0.65114263,1.39530977,5.71248584,0.06492465,1.90909858,0.89091380,0.35773245
-2.81240620,8.20529709,0.00306682,0.65854956,1.41403596,5.69898722,0.06540451,1.93066930,0.88692433,0.36028048
-2.80640320,8.19335458,0.00303937,0.66400808,1.43069124,5.66638245,0.06556867,1.94622066,0.88019853,0.36160767
-2.80040020,8.15516122,0.00299858,0.66753502,1.44519661,5.61550578,0.06542115,1.95573005,0.87096539,0.36174559
-2.79439720,8.09175687,0.00294544,0.66915048,1.45742071,5.54731116,0.06497033,1.95921563,0.85945742,0.36073315
-2.78839420,8.00429912,0.00288105,0.66887459,1.46717798,5.46283842,0.06422852,1.95672653,0.84590155,0.35861412
-2.78239120,7.89402015,0.00280661,0.66672528,1.47423104,5.36318231,0.06321144,1.94833490,0.83051156,0.35543493
-2.77638819,7.76219147,0.00272336,0.66271729,1.47829747,5.24946577,0.06193766,1.93413033,0.81348226,0.35124297
-2.77038519,7.61009838,0.00263256,0.65686228,1.47906055,5.12281869,0.06042805,1.91421713,0.79498586,0.34608540
-2.76438219,7.43902497,0.00253544,0.64917031,1.47618367,4.98436286,0.05870521,1.88871457,0.77517041,0.34000860
-2.75837919,7.25024979,0.00243320,0.63965230,1.46932738,4.83520328,0.05679290,1.85775986,0.75416033,0.33305823
-2.75237619,7.04505138,0.00232697,0.62832352,1.45816841,4.67642572,0.05471561,1.82151379,0.73205896,0.32527986
-2.74637319,6.82472231,0.00221781,0.61520769,1.44241938,4.50909974,0.05249807,1.78016813,0.70895264,0.31672014
-2.74037019,6.59058943,0.00210668,0.60034144,1.42184816,4.33428606,0.05016490,1.73395445,0.68491602,0.30742820
-2.73436718,6.34403788,0.00199445,0.58377867,1.39629578,4.15304702,0.04774034,1.68315320,0.66001823,0.29745744
-2.72836418,6.08653602,0.00188192,0.56559466,1.36569173,3.96645841,0.04524796,1.62810238,0.63432924,0.28686720
-2.72236118,5.81965821,0.00176978,0.54588936,1.33006582,3.77562111,0.04271052,1.56920492,0.60792605,0.27572441
-2.71635818,5.54510310,0.00165866,0.52478971,1.28955589,3.58167096,0.04014977,1.50693380,0.58089821,0.26410491
-2.71035518,5.26470469,0.00154912,0.50245077,1.24441086,3.38578533,0.03758641,1.44183449,0.55335232,0.25209431
-2.70435218,4.98043476,0.00144166,0.47905539,1.19498899,3.18918558,0.03503994,1.37452410,0.52541515,0.23978841
-2.69834917,4.69439522,0.00133671,0.45481254,1.14175130,2.99313427,0.03252861,1.30568690,0.49723515,0.22729291
-2.69234617,4.40880022,0.00123467,0.42995419,1.08525066,2.79892709,0.03006938,1.23606628,0.46898239,0.21472252
-2.68634317,4.12594812,0.00113592,0.40473093,1.02611692,2.60787940,0.02767780,1.16645322,0.44084679,0.20219949
-2.68034017,3.84818441,0.00104076,0.37940647,0.96503902,2.42130795,0.02536795,1.09767163,0.41303481,0.18985145
-2.67433717,3.57785710,0.00094951,0.35425140,0.90274486,2.24050843,0.02315238,1.03056109,0.38576479,0.17780890
-2.66833417,3.31726655,0.00086241,0.32953628,0.83997997,2.06673013,0.02104204,0.96595756,0.35926130,0.16620215
-2.66233117,3.06861212,0.00077969,0.30552464,0.77748593,1.90114880,0.01904620,0.90467299,0.33374866,0.15515816
-2.65632816,2.83393796,0.00070154,0.28246595,0.71597951,1.74483925,0.01717236,0.84747434,0.30944407,0.14479714
-2.65032516,2.61508058,0.00062809,0.26058907,0.65613347,1.59874887,0.01542627,0.79506308,0.28655077,0.13522926
-2.64432216,2.41362030,0.00055947,0.24009635,0.59855961,1.46367349,0.01381185,0.74805569,0.26525139,0.12655144
-2.63831916,2.23083874,0.00049572,0.22115853,0.54379478,1.34023673,0.01233122,0.70696598,0.24570196,0.11884454
-2.63231616,2.06768403,0.00043685,0.20391078,0.49229008,1.22887367,0.01098474,0.67218983,0.22802672,0.11217080
-2.62631316,1.92474505,0.00038284,0.18844989,0.44440363,1.12981965,0.00977105,0.64399283,0.21231408,0.10657191
-2.62031016,1.80223554,0.00033359,0.17483262,0.40039682,1.04310455,0.00868719,0.62250122,0.19861366,0.10206754
-2.61430715,1.69998870,0.00028899,0.16307535,0.36043388,0.96855284,0.00772870,0.60769649,0.18693470,0.09865450
-2.60830415,1.61746215,0.00024887,0.15315489,0.32458463,0.90578925,0.00688981,0.59941375,0.17724577,0.09630659
-2.60230115,1.55375324,0.00021303,0.14501040,0.29282986,0.85424990,0.00616357,0.59734405,0.16947579,0.09497496
-2.59629815,1.50762389,0.00018122,0.13854630,0.26506904,0.81319836,0.00554208,0.60104060,0.16351623,0.09458927
-2.59029515,1.47753429,0.00015321,0.13363607,0.24112983,0.78174618,0.00501667,0.60992873,0.15922446,0.09505933
-2.58429215,1.46168431,0.00012870,0.13012671,0.22077878,0.75887701,0.00457813,0.62331951,0.15642811,0.09627734
-2.57828914,1.45806139,0.00010743,0.12784383,0.20373294,0.74347367,0.00421690,0.64042660,0.15493014,0.09812062
-2.57228614,1.46449349,0.00008909,0.12659702,0.18967169,0.73434730,0.00392327,0.66038606,0.15451468,0.10045483
-2.56628314,1.47870565,0.00007340,0.12618553,0.17824860,0.73026769,0.00368763,0.68227849,0.15495318,0.10313744
-2.56028014,1.49837840,0.00006008,0.12640392,0.16910277,0.72999388,0.00350056,0.70515295,0.15601082,0.10602147
-2.55427714,1.52120661,0.00004885,0.12704766,0.16186949,0.73230425,0.00335307,0.72805210,0.15745302,0.10895943
-2.54827414,1.54495681,0.00003945,0.12791844,0.15618996,0.73602517,0.00323670,0.75003756,0.15905165,0.11180718
-2.54227114,1.56752146,0.00003165,0.12882910,0.15171986,0.74005745,0.00314366,0.77021499,0.16059096,0.11442773
-2.53626813,1.58696867,0.00002521,0.12960798,0.14813664,0.74339990,0.00306690,0.78775778,0.16187295,0.11669484
-2.53026513,1.60158555,0.00001995,0.13010270,0.14514551,0.74516927,0.00300021,0.80192872,0.16272197,0.11849616
-2.52426213,1.60991434,0.00001568,0.13018318,0.14248409,0.74461612,0.00293823,0.81209883,0.16298857,0.11973607
-2.51825913,1.61077980,0.00001224,0.12974385,0.13992563,0.74113625,0.00287652,0.81776268,0.16255233,0.12033783
-2.51225613,1.60330739,0.00000949,0.12870502,0.13728100,0.73427734,0.00281150,0.81854953,0.16132368,0.12024515
-2.50625313,1.58693169,0.00000731,0.12701342,0.13439939,0.72374083,0.00274048,0.81423008,0.15924472,0.11942308
-2.50025013,1.56139492,0.00000559,0.12464190,0.13116785,0.70937906,0.00266156,0.80471848,0.15628895,0.11785823
-2.49424712,1.52673595,0.00000424,0.12158829,0.12750977,0.69118799,0.00257363,0.79006953,0.15246000,0.11555817
-2.48824412,1.48327040,0.00000320,0.11787356,0.12338253,0.66929593,0.00247626,0.77047141,0.14778947,0.11255029
-2.48224112,1.43156297,0.00000240,0.11353940,0.11877430,0.64394870,0.00236961,0.74623423,0.14233400,0.10887998
-2.47623812,1.37239319,0.00000179,0.10864521,0.11370034,0.61549222,0.00225437,0.71777492,0.13617161,0.10460832
-2.47023512,1.30671621,0.00000133,0.10326480,0.10819877,0.58435298,0.00213162,0.68559924,0.12939765,0.09980936
-2.46423212,1.23562045,0.00000098,0.09748280,0.10232621,0.55101744,0.00200275,0.65028179,0.12212044,0.09456708
-2.45822911,1.16028370,0.00000073,0.09139101,0.09615322,0.51601115,0.00186940,0.61244467,0.11445675,0.08897228
-2.45222611,1.08192967,0.00000054,0.08508484,0.08975992,0.47987833,0.00173329,0.57273603,0.10652743,0.08311935
-2.44622311,1.00178650,0.00000042,0.07865992,0.08323178,0.44316279,0.00159621,0.53180909,0.09845319,0.07710321
-2.44022011,0.92104872,0.00000033,0.07220902,0.07665575,0.40639067,0.00145991,0.49030259,0.09035084,0.07101647
-2.43421711,0.84084398,0.00000029,0.06581934,0.07011687,0.37005564,0.00132605,0.44882334,0.08232998,0.06494692
-2.42821411,0.76220539,0.00000028,0.05957038,0.06369542,0.33460693,0.00119614,0.40793131,0.07449031,0.05897534
-2.42221111,0.68605010,0.00000031,0.05353215,0.05746461,0.30044031,0.00107150,0.36812780,0.06691952,0.05317388
-2.41620810,0.61316439,0.00000037,0.04776404,0.05148893,0.26789220,0.00095328,0.32984675,0.05969190,0.04760486
-2.41020510,0.54419530,0.00000047,0.04231418,0.04582306,0.23723685,0.00084237,0.29344936,0.05286756,0.04232001
-2.40420210,0.47964839,0.00000062,0.03721919,0.04051139,0.20868628,0.00073948,0.25922183,0.04649224,0.03736026
-2.39819910,0.41989112,0.00000084,0.03250452,0.03558805,0.18239287,0.00064508,0.22737602,0.04059772,0.03275590
-2.39219610,0.36516113,0.00000113,0.02818500,0.03107741,0.15845408,0.00055947,0.19805263,0.03520255,0.02852716
-2.38619310,0.31557857,0.00000153,0.02426577,0.02699499,0.13691909,0.00048278,0.17132665,0.03031337,0.02468508
-2.38019010,0.27116147,0.00000205,0.02074344,0.02334872,0.11779665,0.00041500,0.14721432,0.02592627,0.02123260
-2.37418709,0.23184331,0.00000275,0.01760736,0.02014034,0.10106403,0.00035602,0.12568142,0.02202850,0.01816589
-2.36818409,0.19749189,0.00000365,0.01484094,0.01736711,0.08667648,0.00030565,0.10665220,0.01860016,0.01547575
-2.36218109,0.16792857,0.00000482,0.01242304,0.01502346,0.07457683,0.00026367,0.09001868,0.01561601,0.01314908
-2.35617809,0.14294732,0.00000633,0.01032927,0.01310275,0.06470500,0.00022986,0.07564975,0.01304708,0.01117029
-2.35017509,0.12233282,0.00000826,0.00853321,0.01159897,0.05700713,0.00020402,0.06339995,0.01086232,0.00952273
-2.34417209,0.10587722,0.00001069,0.00700751,0.01050831,0.05144402,0.00018601,0.05311752,0.00902996,0.00818997
-2.33816908,0.09339526,0.00001376,0.00572486,0.00983066,0.04799884,0.00017578,0.04465164,0.00751881,0.00715696
-2.33216608,0.08473729,0.00001758,0.00465878,0.00957088,0.04668387,0.00017338,0.03785864,0.00629929,0.00641108
-2.32616308,0.07980028,0.00002233,0.00378428,0.00973993,0.04754620,0.00017896,0.03260723,0.00534428,0.00594303
-2.32016008,0.07853660,0.00002817,0.00307835,0.01035571,0.05067232,0.00019284,0.02878266,0.00462982,0.00574753
-2.31415708,0.08096054,0.00003531,0.00252035,0.01144376,0.05619157,0.00021545,0.02628984,0.00413561,0.00582384
-2.30815408,0.08715264,0.00004398,0.00209222,0.01303757,0.06427822,0.00024736,0.02505558,0.00384533,0.00617621
-2.30215108,0.09726183,0.00005443,0.00177862,0.01517879,0.07515241,0.00028929,0.02502978,0.00374692,0.00681402
-2.29614807,0.11150537,0.00006695,0.00156697,0.01791701,0.08907959,0.00034207,0.02618598,0.00383259,0.00775192
-2.29014507,0.13016676,0.00008184,0.00144742,0.02130934,0.10636865,0.00040666,0.02852099,0.00409893,0.00900963
-2.28414207,0.15359149,0.00009944,0.00141275,0.02541969,0.12736855,0.00048410,0.03205403,0.00454681,0.01061173
-2.27813907,0.18218085,0.00012010,0.00145820,0.03031772,0.15246346,0.00057549,0.03682510,0.00518125,0.01258723
-2.27213607,0.21638369,0.00014419,0.00158133,0.03607758,0.18206646,0.00068199,0.04289293,0.00601137,0.01496893
-2.26613307,0.25668633,0.00017211,0.00178177,0.04277624,0.21661167,0.00080473,0.05033235,0.00705013,0.01779273
-2.26013007,0.30360068,0.00020426,0.00206099,0.05049171,0.25654504,0.00094483,0.05923130,0.00831422,0.02109665
-2.25412706,0.35765060,0.00024104,0.00242200,0.05930093,0.30231374,0.00110333,0.06968728,0.00982382,0.02491987
-2.24812406,0.41935690,0.00028287,0.00286911,0.06927746,0.35435438,0.00128113,0.08180362,0.01160243,0.02930148
-2.24212106,0.48922093,0.00033016,0.00340757,0.08048903,0.41308022,0.00147900,0.09568528,0.01367664,0.03427920
-2.23611806,0.56770735,0.00038328,0.00404328,0.09299498,0.47886764,0.00169749,0.11143443,0.01607588,0.03988800
-2.23011506,0.65522612,0.00044261,0.00478241,0.10684358,0.55204212,0.00193689,0.12914590,0.01883217,0.04615865
-2.22411206,0.75211436,0.00050850,0.00563106,0.12206946,0.63286403,0.00219724,0.14890237,0.02197982,0.05311623
-2.21810905,0.85861829,0.00058123,0.00659488,0.13869092,0.72151474,0.00247825,0.17076970,0.02555503,0.06077868
-2.21210605,0.97487596,0.00066105,0.00767867,0.15670756,0.81808325,0.00277930,0.19479221,0.02959548,0.06915539
-2.20610305,1.10090098,0.00074817,0.00888610,0.17609796,0.92255385,0.00309938,0.22098822,0.03413985,0.07824596
-2.20010005,1.23656797,0.00084270,0.01021923,0.19681768,1.03479508,0.00343714,0.24934594,0.03922715,0.08803903
-2.19409705,1.38160010,0.00094470,0.01167830,0.21879753,1.15455058,0.00379084,0.27981974,0.04489602,0.09851139
-2.18809405,1.53555915,0.00105412,0.01326137,0.24194229,1.28143186,0.00415833,0.31232710,0.05118387,0.10962731
-2.18209105,1.69783854,0.00117083,0.01496411,0.26612983,1.41491355,0.00453714,0.34674621,0.05812592,0.12133823
-2.17608804,1.86765960,0.00129459,0.01677965,0.29121067,1.55433120,0.00492440,0.38291441,0.06575403,0.13358264
-2.17008504,2.04407146,0.00142504,0.01869842,0.31700821,1.69888197,0.00531695,0.42062758,0.07409550,0.14628641
-2.16408204,2.22595462,0.00156171,0.02070816,0.34331943,1.84762821,0.00571132,0.45964047,0.08317166,0.15936346
-2.15807904,2.41202834,0.00170400,0.02279400,0.36991633,1.99950404,0.00610377,0.49966815,0.09299643,0.17271664
-2.15207604,2.60086194,0.00185117,0.02493858,0.39654792,2.15332496,0.00649037,0.54038844,0.10357475,0.18623913
-2.14607304,2.79088980,0.00200237,0.02712229,0.42294306,2.30780041,0.00686703,0.58144548,0.11490105,0.19981588
-2.14007004,2.98042995,0.00215660,0.02932357,0.44881385,2.46154911,0.00722954,0.62245419,0.12695767,0.21332549
-2.13406703,3.16770601,0.00231273,0.03151930,0.47385981,2.61311699,0.00757367,0.66300580,0.13971341,0.22664212
-2.12806403,3.35087202,0.00246954,0.03368524,0.49777268,2.76099759,0.00789522,0.70267411,0.15312218,0.23963761
-2.12206103,3.52803993,0.00262566,0.03579650,0.52024189,2.90365433,0.00819007,0.74102243,0.16712190,0.25218355
-2.11605803,3.69730904,0.00277966,0.03782801,0.54096045,3.03954454,0.00845430,0.77761114,0.18163365,0.26415345
-2.11005503,3.85679691,0.00293002,0.03975508,0.55963137,3.16714467,0.00868423,0.81200558,0.19656117,0.27542476
-2.10405203,4.00467127,0.00307516,0.04155387,0.57597426,3.28497625,0.00887650,0.84378408,0.21179083,0.28588077
-2.09804902,4.13918200,0.00321349,0.04320188,0.58973203,3.39163200,0.00902817,0.87254605,0.22719202,0.29541241
-2.09204602,4.25869276,0.00334339,0.04467838,0.60067745,3.48580166,0.00913679,0.89791987,0.24261813,0.30391974
-2.08604302,4.36171144,0.00346329,0.04596481,0.60861942,3.56629679,0.00920043,0.91957032,0.25790805,0.31131332
-2.08004002,4.44691880,0.00357168,0.04704514,0.61340860,3.63207410,0.00921781,0.93720558,0.27288829,0.31751534
-2.07403702,4.51319462,0.00366713,0.04790610,0.61494223,3.68225662,0.00918826,0.95058344,0.28737567,0.32246047
-2.06803402,4.55964076,0.00374833,0.04853749,0.61316794,3.71615224,0.00911183,0.95951659,0.30118054,0.32609662
-2.06203102,4.58560049,0.00381413,0.04893226,0.60808634,3.73326899,0.00898927,0.96387704,0.31411058,0.32838537
-2.05602801,4.59067366,0.00386354,0.04908664,0.59975219,3.73332682,0.00882207,0.96359938,0.32597491,0.32930240
-2.05002501,4.57472734,0.00389578,0.04900023,0.58827412,3.71626523,0.00861238,0.95868282,0.33658861,0.32883765
-2.04402201,4.53790144,0.00391029,0.04867596,0.57381287,3.68224679,0.00836303,0.94919211,0.34577740,0.32699541
-2.03801901,4.48060934,0.00390674,0.04812010,0.55657799,3.63165616,0.00807746,0.93525715,0.35338240,0.32379432
-2.03201601,4.40353322,0.00388504,0.04734212,0.53682315,3.56509469,0.00775965,0.91707132,0.35926471,0.31926725
-2.02601301,4.30761434,0.00384536,0.04635465,0.51484021,3.48337064,0.00741402,0.89488870,0.36330984,0.31346107
-2.02001001,4.19403831,0.00378811,0.04517329,0.49095228,3.38748529,0.00704536,0.86902000,0.36543159,0.30643632
-2.01400700,4.06421573,0.00371392,0.04381646,0.46550600,3.27861520,0.00665871,0.83982754,0.36557537,0.29826676
-2.00800400,3.91975862,0.00362369,0.04230518,0.43886329,3.15809110,0.00625924,0.80771923,0.36372087,0.28903878
-2.00200100,3.76245317,0.00351851,0.04066287,0.41139305,3.02737400,0.00585219,0.77314169,0.35988373,0.27885064
-1.99599800,3.59422948,0.00339965,0.03891506,0.38346284,2.88802905,0.00544272,0.73657280,0.35411634,0.26781154
-1.98999500,3.41712912,0.00326857,0.03708914,0.35543117,2.74169798,0.00503587,0.69851366,0.34650773,0.25604050
-1.98399200,3.23327121,0.00312687,0.03521406,0.32764032,2.59007076,0.00463643,0.65948036,0.33718225,0.24366505
-1.97798899,3.04481791,0.00297624,0.03331998,0.30041022,2.43485725,0.00424893,0.61999550,0.32629753,0.23081981
-1.97198599,2.85394030,0.00281848,0.03143797,0.27403331,2.27775971,0.00387759,0.58057988,0.31404132,0.21764481
-1.96598299,2.66278537,0.00265541,0.02959965,0.24877065,2.12044673,0.00352626,0.54174436,0.30062766,0.20428381
-1.95997999,2.47344506,0.00248886,0.02783685,0.22484922,1.96452930,0.00319849,0.50398217,0.28629241,0.19088244
-1.95397699,2.28792788,0.00232066,0.02618125,0.20246050,1.81153966,0.00289748,0.46776174,0.27128821,0.17758641
-1.94797399,2.10813401,0.00215258,0.02466402,0.18176010,1.66291326,0.00262615,0.43352014,0.25587925,0.16453968
-1.94197099,1.93583399,0.00198631,0.02331551,0.16286853,1.51997424,0.00238717,0.40165737,0.24033582,0.15188276
-1.93596798,1.77265165,0.00182343,0.02216490,0.14587274,1.38392459,0.00218304,0.37253135,0.22492904,0.13975112
-1.92996498,1.62005112,0.00166539,0.02123987,0.13082845,1.25583689,0.00201608,0.34645387,0.20992569,0.12827375
-1.92396198,1.47932797,0.00151351,0.02056632,0.11776293,1.13665073,0.00188859,0.32368730,0.19558350,0.11757195
-1.91795898,1.35160425,0.00136894,0.02016805,0.10667808,1.02717218,0.00180278,0.30444227,0.18214686,0.10775826
-1.91195598,1.23782698,0.00123264,0.02006648,0.09755371,0.92807619,0.00176092,0.28887612,0.16984314,0.09893568
-1.90595298,1.13876957,0.00110542,0.02028038,0.09035074,0.83991118,0.00176529,0.27709227,0.15887945,0.09119692
-1.89994997,1.05503550,0.00098791,0.02082559,0.08501418,0.76310515,0.00181818,0.26914033,0.14944016,0.08462391
-1.89394697,0.98706357,0.00088055,0.02171477,0.08147599,0.69797286,0.00192195,0.26501705,0.14168480,0.07928731
-1.88794397,0.93513408,0.00078363,0.02295712,0.07965738,0.64472310,0.00207888,0.26466800,0.13574654,0.07524611
