energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Se_s_up,Se_p_up
-0.01500750,11.46845813,2.23704001,1.02153928,0.27525398,1.23014670,1.30112109,7.20984271,0.17545442,1.60716894
-0.00900450,11.34207722,2.21316666,1.01721974,0.27546026,1.22647667,1.34745097,7.04756455,0.17408432,1.65637293
-0.00300150,11.20536159,2.18174655,1.01124364,0.27553305,1.21985548,1.39200663,6.88310477,0.17235858,1.70317639
0.00300150,11.05992097,2.14353695,1.00372846,0.27548825,1.21058700,1.43435169,6.71800546,0.17031271,1.74700353
0.00900450,10.90726143,2.09940841,0.99480678,0.27533535,1.19900738,1.47408602,6.55361111,0.16798567,1.78730922
0.01500750,10.74877339,2.05032214,0.98462356,0.27507629,1.18547671,1.51086234,6.39105834,0.16541854,1.82359752
0.02101051,10.58573336,1.99730651,0.97333406,0.27470478,1.17037109,1.54440314,6.23127758,0.16265333,1.85544076
0.02701351,10.41931796,1.94143342,0.96110244,0.27420616,1.15407537,1.57451689,6.07500558,0.15973195,1.88249800
0.03301651,10.25062733,1.88379514,0.94810091,0.27355770,1.13697654,1.60111217,5.92280706,0.15669529,1.90453186
0.03901951,10.08071493,1.82548200,0.93450908,0.27272951,1.11945786,1.62420883,5.77510323,0.15358259,1.92142248
0.04502251,9.91061986,1.76756130,0.92051354,0.27168588,1.10189345,1.64394482,5.63220454,0.15043092,1.93317768
0.05102551,9.74139800,1.71105769,0.90630717,0.27038703,1.08464348,1.66057802,5.49434511,0.14727496,1.93993837
0.05702851,9.57414812,1.65693496,0.89208816,0.26879128,1.06804950,1.67448213,5.36171601,0.14414686,1.94197847
0.06303152,9.41002967,1.60607953,0.87805836,0.26685743,1.05242995,1.68613647,5.23449495,0.14107627,1.93969916
0.06903452,9.25026961,1.55928530,0.86442092,0.26454727,1.03807555,1.69610954,5.11287025,0.13809043,1.93361705
0.07503752,9.09615616,1.51724014,0.85137697,0.26182812,1.02524457,1.70503665,4.99705728,0.13521435,1.92434675
0.08104052,8.94901876,1.48051385,0.83912143,0.25867518,1.01415783,1.71359260,4.88730645,0.13247090,1.91257834
0.08704352,8.81019432,1.44954761,0.82783794,0.25507366,1.00499356,1.72246029,4.78390209,0.12988086,1.89905058
0.09304652,8.68098091,1.42464524,0.81769301,0.25102044,0.99788219,1.73229677,4.68715253,0.12746295,1.88452103
0.09904952,8.56258131,1.40596627,0.80882967,0.24652522,0.99290118,1.74369855,4.59737213,0.12523363,1.86973456
0.10505253,8.45603952,1.39352121,0.80136085,0.24161110,0.99007044,1.75716778,4.51485673,0.12320686,1.85539159
0.11105553,8.36217418,1.38716940,0.79536292,0.23631446,0.98934828,1.77308138,4.43985438,0.12139369,1.84211772
0.11705853,8.28151327,1.38661967,0.79086971,0.23068413,0.99062865,1.79166484,4.37253371,0.11980185,1.83043637
0.12306153,8.21423479,1.39143437,0.78786745,0.22477996,0.99373974,1.81297230,4.31295235,0.11843513,1.82074565
0.12906453,8.16011789,1.40103692,0.78629105,0.21867080,0.99844444,1.83687441,4.26102808,0.11729296,1.81330088
0.13506753,8.11850859,1.41472326,0.78602208,0.21243190,1.00444289,1.86305475,4.21651504,0.11636988,1.80820358
0.14107054,8.08830368,1.43167710,0.78688869,0.20614207,1.01137727,1.89101551,4.17898740,0.11565522,1.80539765
0.14707354,8.06795511,1.45098917,0.78866777,0.19988049,1.01883903,1.92009243,4.14783207,0.11513288,1.80467293
0.15307654,8.05549662,1.47167985,0.79108936,0.19372365,1.02637831,1.94947847,4.12225180,0.11478145,1.80567604
0.15907954,8.04859244,1.49272504,0.79384333,0.18774226,1.03351554,1.97825542,4.10127923,0.11457440,1.80792813
0.16508254,8.04460715,1.51308433,0.79658817,0.18199854,1.03975480,2.00543196,4.08380179,0.11448071,1.81084855
0.17108554,8.04069407,1.53173069,0.79896160,0.17654400,1.04459848,2.02998649,4.06859666,0.11446566,1.81378349
0.17708854,8.03389868,1.54768075,0.80059256,0.17141767,1.04756270,2.05091266,4.05437429,0.11449190,1.81603810
0.18309155,8.02127233,1.56002437,0.80111419,0.16664510,1.04819290,2.06726552,4.03982832,0.11452077,1.81691068
0.18909455,7.99999087,1.56795241,0.80017716,0.16223801,1.04607891,2.07820588,4.02368953,0.11451362,1.81572724
0.19509755,7.96747239,1.57078170,0.79746265,0.15819462,1.04086876,2.08304094,4.00478059,0.11443340,1.81187486
0.20110055,7.92148789,1.56797579,0.79269463,0.15450072,1.03228075,2.08125906,3.98206893,0.11424604,1.80483234
0.20710355,7.86025939,1.55916099,0.78565057,0.15113126,1.02011311,2.07255699,3.95471423,0.11392189,1.79419663
0.21310655,7.78254001,1.54413656,0.77617020,0.14805246,1.00425090,2.05685833,3.92210816,0.11343687,1.77970399
0.21910955,7.68767182,1.52287898,0.76416193,0.14522420,0.98466977,2.03432230,3.88390350,0.11277340,1.76124478
0.22511256,7.57561816,1.49553973,0.74960648,0.14260267,0.96143652,2.00534235,3.84003101,0.11192103,1.73887148
0.23111556,7.44696848,1.46243692,0.73255768,0.14014295,0.93470632,1.97053478,3.79070275,0.11087664,1.71279932
0.23711856,7.30291528,1.42404105,0.71314034,0.13780152,0.90471691,1.93071784,3.73640133,0.10964434,1.68339979
0.24312156,7.14520400,1.38095555,0.69154534,0.13553846,0.87178001,1.88688230,3.67785543,0.10823496,1.65118725
0.24912456,6.97605826,1.33389291,0.66802211,0.13331921,0.83627033,1.84015493,3.61600275,0.10666513,1.61679924
0.25512756,6.79808419,1.28364760,0.64286905,0.13111592,0.79861277,1.79175637,3.55194214,0.10495617,1.58097139
0.26113057,6.61415826,1.23106679,0.61642220,0.12890815,0.75926833,1.74295539,3.48687752,0.10313265,1.54450812
0.26713357,6.42730450,1.17702026,0.58904277,0.12668308,0.71871942,1.69502148,3.42205627,0.10122087,1.50825021
0.27313657,6.24056679,1.12237064,0.56110415,0.12443519,0.67745513,1.64917786,3.35870566,0.09924726,1.47304087
0.27913957,6.05688264,1.06794532,0.53297895,0.12216532,0.63595713,1.60655669,3.29797054,0.09723681,1.43969155
0.28514257,5.87896441,1.01451099,0.50502666,0.11987956,0.59468658,1.56815854,3.24085559,0.09521169,1.40894898
0.29114557,5.70919357,0.96275176,0.47758244,0.11758761,0.55407272,1.53481755,3.18817534,0.09319006,1.38146490
0.29714857,5.54953291,0.91325176,0.45094751,0.11530115,0.51450327,1.50717371,3.14051450,0.09118510,1.35776960
0.30315158,5.40146045,0.86648246,0.42538146,0.11303212,0.47631708,1.48565316,3.09820075,0.08920455,1.33825046
0.30915458,5.26592783,0.82279525,0.40109668,0.11079111,0.43979902,1.47045733,3.06129127,0.08725042,1.32313633
0.31515758,5.14334468,0.78241921,0.37825511,0.10858595,0.40517724,1.46156108,3.02957384,0.08531920,1.31248840
0.32116058,5.03358887,0.74546383,0.35696729,0.10642067,0.37262269,1.45871978,3.00258211,0.08340238,1.30619792
0.32716358,4.93604181,0.71192652,0.33729357,0.10429480,0.34225074,1.46148501,2.97962437,0.08148726,1.30399085
0.33316658,4.84964616,0.68170400,0.31924726,0.10220316,0.31412474,1.46922796,2.95982406,0.07955804,1.30543934
0.33916958,4.77298275,0.65460730,0.30279964,0.10013604,0.28826108,1.48116953,2.94216978,0.07759709,1.30997941
0.34517259,4.70436247,0.63037915,0.28788615,0.09807995,0.26463560,1.49641594,2.92557229,0.07558629,1.31693423
0.35117559,4.64192833,0.60871318,0.27441376,0.09601857,0.24319097,1.51399811,2.90892526,0.07350845,1.32554199
0.35717859,4.58376257,0.58927397,0.26226881,0.09393420,0.22384460,1.53291348,2.89116676,0.07134859,1.33498715
0.36318159,4.52799369,0.57171701,0.25132519,0.09180937,0.20649682,1.55216830,2.87133839,0.06909519,1.34443395
0.36918459,4.47289838,0.55570788,0.24145227,0.08962857,0.19103912,1.57081891,2.84863899,0.06674115,1.35306057
0.37518759,4.41699386,0.54093994,0.23252239,0.08738008,0.17736197,1.58801038,2.82247051,0.06428456,1.36009278
0.38119060,4.35911670,0.52714980,0.22441767,0.08505764,0.16536218,1.60301087,2.79247374,0.06172925,1.36483552
0.38719360,4.29848518,0.51413034,0.21703571,0.08266206,0.15494949,1.61524073,2.75855263,0.05908496,1.36670128
0.39319660,4.23474286,0.50174075,0.21029425,0.08020249,0.14605233,1.62429508,2.72088603,0.05636731,1.36523408
0.39919960,4.16798239,0.48991349,0.20413463,0.07769743,0.13862259,1.62995924,2.67992677,0.05359749,1.36012828
0.40520260,4.09874926,0.47865825,0.19852394,0.07517538,0.13263932,1.63221666,2.63638844,0.05080176,1.35124132
0.41120560,4.02802626,0.46806279,0.19345601,0.07267508,0.12811147,1.63124908,2.59122086,0.04801072,1.33860027
0.41720860,3.95720023,0.45829104,0.18895122,0.07024541,0.12507940,1.62742930,2.54557562,0.04525848,1.32240180
0.42321161,3.88801334,0.44957856,0.18505531,0.06794484,0.12361540,1.62130694,2.50076384,0.04258175,1.30300590
0.42921461,3.82250159,0.44222588,0.18183729,0.06584058,0.12382318,1.61358805,2.45820797,0.04001890,1.28092362
0.43521761,3.76292374,0.43658988,0.17938662,0.06400739,0.12583619,1.60510939,2.41939019,0.03760904,1.25679949
0.44122061,3.71168364,0.43307370,0.17780978,0.06252612,0.12981506,1.59680860,2.38579964,0.03539110,1.23138948
0.44722361,3.67124932,0.43211546,0.17722641,0.06148194,0.13594392,1.58969139,2.35888056,0.03340309,1.20553528
0.45322661,3.64407166,0.43417608,0.17776519,0.06096245,0.14442582,1.58479691,2.33998346,0.03168138,1.18013606
0.45922961,3.63250524,0.43972651,0.17955944,0.06105558,0.15547717,1.58316257,2.33032078,0.03026013,1.15611869
0.46523262,3.63873357,0.44923450,0.18274269,0.06184740,0.16932117,1.58578926,2.33092853,0.02917086,1.13440745
0.47123562,3.66470042,0.46315117,0.18744418,0.06341980,0.18618051,1.59360804,2.34263453,0.02844213,1.11589425
0.47723862,3.71204850,0.48189743,0.19378443,0.06584817,0.20626917,1.60744916,2.36603393,0.02809925,1.10141021
0.48324162,3.78206625,0.50585038,0.20187082,0.06919899,0.22978354,1.62801392,2.40147202,0.02816423,1.09169945
0.48924462,3.87564336,0.53532989,0.21179336,0.07352755,0.25689305,1.65585009,2.44903415,0.02865566,1.08739567
0.49524762,3.99323510,0.57058544,0.22362059,0.07887567,0.28773049,1.69133122,2.50854237,0.02958875,1.08900218
0.50125063,4.13483564,0.61178337,0.23739565,0.08526955,0.32238223,1.73464012,2.57955809,0.03097533,1.09687569
0.50725363,4.29996036,0.65899505,0.25313276,0.09271786,0.36087878,1.78575689,2.66139023,0.03282401,1.11121431
0.51325663,4.48763724,0.71218591,0.27081398,0.10121008,0.40318601,1.84445150,2.75310804,0.03514018,1.13204981
0.51925963,4.69640744,0.77120623,0.29038656,0.11071517,0.44919737,1.91028124,2.85355809,0.03792622,1.15924454
0.52526263,4.92433555,0.83578370,0.31176090,0.12118067,0.49872774,1.98259315,2.96138481,0.04118155,1.19249277
0.53126563,5.16902970,0.90551870,0.33480929,0.13253236,0.55150919,2.06053153,3.07505432,0.04490285,1.23132668
0.53726863,5.42767220,0.97988259,0.35936564,0.14467439,0.60718915,2.14305070,3.19288120,0.04908416,1.27512682
0.54327164,5.69706111,1.05821959,0.38522633,0.15749019,0.66533140,2.22893305,3.31305801,0.05371712,1.32313678
0.54927464,5.97366295,1.13975285,0.41215218,0.17084391,0.72542002,2.31681229,3.43368756,0.05879111,1.37448200
0.55527764,6.25367664,1.22359487,0.43987183,0.18458266,0.78686669,2.40520184,3.55281767,0.06429353,1.42819215
0.56128064,6.53310827,1.30876259,0.46808641,0.19853931,0.84902120,2.49252784,3.66847831,0.07020997,1.48322669
0.56728364,6.80785569,1.39419697,0.49647547,0.21253598,0.91118507,2.57716648,3.77872077,0.07652450,1.53850290
0.57328664,7.07380131,1.47878696,0.52470421,0.22638793,0.97262807,2.65748451,3.88165828,0.08321990,1.59292568
0.57928964,7.32691098,1.56139712,0.55243158,0.23990798,1.03260701,2.73188226,3.97550735,0.09027784,1.64541815
0.58529265,7.56333589,1.64089823,0.57931921,0.25291100,1.09038621,2.79883750,4.05862891,0.09767909,1.69495212
0.59129565,7.77951408,1.71619968,0.60504078,0.26521859,1.14525890,2.85694898,4.12956785,0.10540366,1.74057729
0.59729865,7.97226760,1.78628245,0.62929129,0.27666351,1.19656850,2.90497778,4.18708975,0.11343080,1.78144806
0.60330165,8.13889115,1.85023115,0.65179605,0.28709387,1.24372890,2.94188488,4.23021312,0.12173896,1.81684696
0.60930465,8.27722799,1.90726373,0.67231878,0.29637682,1.28624271,2.96686322,4.25823571,0.13030566,1.84620358
0.61530765,8.38572923,1.95675713,0.69066841,0.30440151,1.32371653,2.97936271,4.27075339,0.13910718,1.86910818
0.62131066,8.46349306,1.99826767,0.70670434,0.31108135,1.35587237,2.97910687,4.26767035,0.14811813,1.88531937
0.62731366,8.51028142,2.03154476,0.72033962,0.31635535,1.38255455,2.96610014,4.24919971,0.15731096,1.89476536
0.63331666,8.52651243,2.05653711,0.73154202,0.32018859,1.40373171,2.94062522,4.21585394,0.16665531,1.89753883
0.63931966,8.51322834,2.07339090,0.74033281,0.32257174,1.41949354,2.90323042,4.16842514,0.17611726,1.89388539
0.64532266,8.47203984,2.08243960,0.74678324,0.32351981,1.43004248,2.85470745,4.10795557,0.18565856,1.88418646
0.65132566,8.40504899,2.08418585,0.75100889,0.32307005,1.43568071,2.79606042,4.03569954,0.19523586,1.86893714
0.65732866,8.31475422,2.07927615,0.75316217,0.32127935,1.43679297,2.72846768,3.95307798,0.20479992,1.84872035
0.66333167,8.20394189,2.06846951,0.75342335,0.31822110,1.43382625,2.65323801,3.86162794,0.21429500,1.82417849
0.66933467,8.07556973,2.05260156,0.75199052,0.31398183,1.42726738,2.57176353,3.76294900,0.22365830,1.79598398
0.67533767,7.93264801,2.03254598,0.74906916,0.30865774,1.41761961,2.48547129,3.65864923,0.23281972,1.76481032
0.68134067,7.77812438,2.00917535,0.74486175,0.30235130,1.40537977,2.39577608,3.55029328,0.24170180,1.73130505
0.68734367,7.61477827,1.98332329,0.73955805,0.29516816,1.39101687,2.30403659,3.43935482,0.25022006,1.69606595
0.69334667,7.44513000,1.95575012,0.73332666,0.28721434,1.37495371,2.21151681,3.32717581,0.25828366,1.65962157
0.69934967,7.27136894,1.92711364,0.72630817,0.27859399,1.35755220,2.11935451,3.21493414,0.26579647,1.62241710
0.70535268,7.09530414,1.89794677,0.71861038,0.26940758,1.33910334,2.02853777,3.10362117,0.27265858,1.58480591
0.71135568,6.91833902,1.86864303,0.71030581,0.25975073,1.31982223,1.93989047,2.99402974,0.27876813,1.54704720
0.71735868,6.74147085,1.83945057,0.70143161,0.24971355,1.29984844,1.85406679,2.88675290,0.28402357,1.50930934
0.72336168,6.56531391,1.81047488,0.69199178,0.23938039,1.27925134,1.77155438,2.78219288,0.28832625,1.47167866
0.72936468,6.39014391,1.78168995,0.68196164,0.22883011,1.25804028,1.69268550,2.68057914,0.29158315,1.43417271
0.73536768,6.21596021,1.75295690,0.67129408,0.21813657,1.23617856,1.61765463,2.58199410,0.29370986,1.39675700
0.74137069,6.04256128,1.72404892,0.65992737,0.20736934,1.21360043,1.54654125,2.48640450,0.29463350,1.35936407
0.74737369,5.86962821,1.69468090,0.64779382,0.19659452,1.19023001,1.47933581,2.39369635,0.29429555,1.32191340
0.75337669,5.69681064,1.66454181,0.63482893,0.18587546,1.16600065,1.41596711,2.30371087,0.29265451,1.28433104
0.75937969,5.52380984,1.63332809,0.62098032,0.17527345,1.14087388,1.35632923,2.21627948,0.28968808,1.24656750
0.76538269,5.35045349,1.60077576,0.60621594,0.16484818,1.11485641,1.30030624,2.13125543,0.28539490,1.20861289
0.77138569,5.17675786,1.56668960,0.59053114,0.15465790,1.08801433,1.24779331,2.04854033,0.27979574,1.17050830
0.77738869,5.00297363,1.53096775,0.57395402,0.14475937,1.06048354,1.19871303,1.96810411,0.27293395,1.13235290
0.78339170,4.82961295,1.49362018,0.55654889,0.13520750,1.03247584,1.15302618,1.88999747,0.26487516,1.09430616
0.78939470,4.65745633,1.45478040,0.53841754,0.12605469,1.00428022,1.11073654,1.81435621,0.25570630,1.05658535
0.79539770,4.48753936,1.41470950,0.51969831,0.11735002,0.97625934,1.07188990,1.74139760,0.24553387,1.01945840
0.80140070,4.32112042,1.37379281,0.50056308,0.10913817,0.94884128,1.03656752,1.67140924,0.23448146,0.98323269
0.80740370,4.15963159,1.33252908,0.48121220,0.10145833,0.92250709,1.00487503,1.60473144,0.22268681,0.94824047
0.81340670,4.00461605,1.29151331,0.46186780,0.09434303,0.89777465,0.97692758,1.54173443,0.21029829,0.91482192
0.81940970,3.85765571,1.25141391,0.44276584,0.08781704,0.87517984,0.95283268,1.48279205,0.19747113,0.88330679
0.82541271,3.72029363,1.21294568,0.42414726,0.08189644,0.85525578,0.93267196,1.42825374,0.18436346,0.85399593
0.83141571,3.59395556,1.17684003,0.40624879,0.07658780,0.83851124,0.91648327,1.37841664,0.17113228,0.82714360
0.83741871,3.47987525,1.14381395,0.38929387,0.07188774,0.82540929,0.90424447,1.33349966,0.15792974,0.80294186
0.84342171,3.37902754,1.11453927,0.37348412,0.06778269,0.81634709,0.89585996,1.29362108,0.14489954,0.78150772
0.84942471,3.29207280,1.08961370,0.35899178,0.06424903,0.81163774,0.89115108,1.25878116,0.13217393,0.76287400
0.85542771,3.21931571,1.06953491,0.34595349,0.06125355,0.81149501,0.88985095,1.22885078,0.11987111,0.74698429
0.86143072,3.16068016,1.05467875,0.33446566,0.05875431,0.81602148,0.89160414,1.20356674,0.10809338,0.73369235
0.86743372,3.11570150,1.04528242,0.32458151,0.05670167,0.82520071,0.89597137,1.18253420,0.09692584,0.72276596
0.87343672,3.08353618,1.04143322,0.31631006,0.05503975,0.83889344,0.90243895,1.16523582,0.08643581,0.71389505
0.87943972,3.06298799,1.04306310,0.30961680,0.05370801,0.85683822,0.91043246,1.15104746,0.07667289,0.70670360
0.88544272,3.05254932,1.04994910,0.30442615,0.05264301,0.87865606,0.91933387,1.13925929,0.06766961,0.70076471
0.89144572,3.05045516,1.06171945,0.30062535,0.05178028,0.90385921,0.92850138,1.12910135,0.05944260,0.69561808
0.89744872,3.05474692,1.07786482,0.29806969,0.05105616,0.93186332,0.93729058,1.11977211,0.05199421,0.69078888
0.90345173,3.06334309,1.09775425,0.29658876,0.05040965,0.96200285,0.94507613,1.11046870,0.04531448,0.68580724
0.90945473,3.07411318,1.12065489,0.29599328,0.04978406,0.99354884,0.95127260,1.10041707,0.03938327,0.68022721
0.91545773,3.08495177,1.14575478,0.29608245,0.04912850,1.02572868,0.95535361,1.08890092,0.03417260,0.67364449
0.92146073,3.09384952,1.17218779,0.29665123,0.04839919,1.05774698,0.95686823,1.07528772,0.02964891,0.66571190
0.92746373,3.09895826,1.19905971,0.29749755,0.04756033,1.08880705,0.95545404,1.05905102,0.02577540,0.65615226
0.93346673,3.09864789,1.22547473,0.29842890,0.04658487,1.11813224,0.95084628,1.03978783,0.02251402,0.64476784
0.93946973,3.09155326,1.25056132,0.29926841,0.04545477,1.14498647,0.94288285,1.01723066,0.01982742,0.63144639
0.94547274,3.07660973,1.27349689,0.29985993,0.04416102,1.16869347,0.93150523,0.99125387,0.01768052,0.61616346
0.95147574,3.05307682,1.29353028,0.30007227,0.04270341,1.18865414,0.91675543,0.96187423,0.01604183,0.59898120
0.95747874,3.02054984,1.31000178,0.29980234,0.04108991,1.20436163,0.89876942,0.92924599,0.01488440,0.58004386
0.96348174,2.97895984,1.32235988,0.29897727,0.03933591,1.21541368,0.87776774,0.89365109,0.01418649,0.55957040
0.96948474,2.92856293,1.33017451,0.29755539,0.03746322,1.22152208,0.85404384,0.85548500,0.01393180,0.53784477
0.97548774,2.86991998,1.33314657,0.29552634,0.03549899,1.22251896,0.82795095,0.81523929,0.01410950,0.51520435
0.98149075,2.80386828,1.33111341,0.29291006,0.03347452,1.21835989,0.79988840,0.77348173,0.01471381,0.49202729
0.98749375,2.73148680,1.32405030,0.28975508,0.03142406,1.20912370,0.77028783,0.73083506,0.01574342,0.46871935
0.99349675,2.65405667,1.31206811,0.28613597,0.02938364,1.19500922,0.73960026,0.68795524,0.01720054,0.44570070
0.99949975,2.57301861,1.29540711,0.28215015,0.02738999,1.17632908,0.70828426,0.64551020,0.01908986,0.42339341
1.00550275,2.48992884,1.27442751,0.27791425,0.02547959,1.15350076,0.67679580,0.60415990,0.02141716,0.40220984
1.01150575,2.40641494,1.24959683,0.27356005,0.02368782,1.12703532,0.64557985,0.56453822,0.02418802,0.38254245
1.01750875,2.32413291,1.22147480,0.26923012,0.02204831,1.09752413,0.61506391,0.52723730,0.02740621,0.36475511
1.02351176,2.24472642,1.19069620,0.26507342,0.02059242,1.06562404,0.58565329,0.49279458,0.03107230,0.34917603
1.02951476,2.16978908,1.15795230,0.26124080,0.01934890,1.03204138,0.55772807,0.46168274,0.03518208,0.33609245
1.03551776,2.10083043,1.12397140,0.25788064,0.01834373,0.99751533,0.53164126,0.43430241,0.03972531,0.32574689
1.04152076,2.03924594,1.08949921,0.25513472,0.01759998,0.96280104,0.50771803,0.41097780,0.04468444,0.31833477
1.04752376,1.98629130,1.05527953,0.25313436,0.01713785,0.92865296,0.48625540,0.39195461,0.05003368,0.31400343
1.05352676,1.94306104,1.02203589,0.25199696,0.01697477,0.89580869,0.46752218,0.37740030,0.05573830,0.31285212
1.05952976,1.91047149,0.99045452,0.25182301,0.01712545,0.86497378,0.45175879,0.36740608,0.06175427,0.31493274
1.06553277,1.88924782,0.96116912,0.25269363,0.01760202,0.83680762,0.43917655,0.36199033,0.06802823,0.32025131
1.07153577,1.87991491,0.93474762,0.25466863,0.01841407,0.81191078,0.42995647,0.36110302,0.07449792,0.32876969
1.07753877,1.88279191,0.91168134,0.25778517,0.01956862,0.79081378,0.42424720,0.36463092,0.08109290,0.34040759
1.08354177,1.89798999,0.89237644,0.26205695,0.02107011,0.77396750,0.42216234,0.37240300,0.08773577,0.35504465
1.08954477,1.92541304,0.87714777,0.26747397,0.02292017,0.76173520,0.42377699,0.38419608,0.09434367,0.37252257
1.09554777,1.96476112,0.86621502,0.27400288,0.02511738,0.75438619,0.42912400,0.39974038,0.10083013,0.39264714
1.10155078,2.01553639,0.85970115,0.28158767,0.02765696,0.75209111,0.43818988,0.41872485,0.10710720,0.41519038
1.10755378,2.07705130,0.85763274,0.29015090,0.03053034,0.75491884,0.45091093,0.44080237,0.11308772,0.43989265
1.11355678,2.14843909,0.85994220,0.29959531,0.03372473,0.76283500,0.46716985,0.46559477,0.11868773,0.46646502
1.11955978,2.22866664,0.86647166,0.30980571,0.03722271,0.77570206,0.48679324,0.49269768,0.12382892,0.49459183
1.12556278,2.31654964,0.87697831,0.32065124,0.04100177,0.79328114,0.50955039,0.52168560,0.12844094,0.52393373
1.13156578,2.41077032,0.89114101,0.33198782,0.04503406,0.81523553,0.53515365,0.55211697,0.13246361,0.55413128
1.13756878,2.50989810,0.90856826,0.34366094,0.04928612,0.84113605,0.56326074,0.58353979,0.13584889,0.58480925
1.14357179,2.61241302,0.92880727,0.35550863,0.05371888,0.87046843,0.59347918,0.61549754,0.13856246,0.61558171
1.14957479,2.71673247,0.95135414,0.36736464,0.05828780,0.90264265,0.62537297,0.64753584,0.14058501,0.64605801
1.15557779,2.82124092,0.97566527,0.37906191,0.06294325,0.93700454,0.65847142,0.67920962,0.14191313,0.67584959
1.16158079,2.92432286,1.00116982,0.39043616,0.06763112,0.97284946,0.69228016,0.71009095,0.14255963,0.70457768
1.16758379,3.02439828,1.02728319,0.40132977,0.07229374,1.00943812,0.72629387,0.73977734,0.14255358,0.73188164
1.17358679,3.11996038,1.05342153,0.41159571,0.07687092,1.04601439,0.76001045,0.76790026,0.14193982,0.75742781
1.17958979,3.20961453,1.07901692,0.42110158,0.08130128,1.08182468,0.79294610,0.79413374,0.14077803,0.78091861
1.18559280,3.29211735,1.10353317,0.42973368,0.08552379,1.11613866,0.82465056,0.81820251,0.13914147,0.80210142
1.19159580,3.36641465,1.12648160,0.43740086,0.08947930,1.14827062,0.85472201,0.83988950,0.13711538,0.82077708
1.19759880,3.43167657,1.14743665,0.44403816,0.09311224,1.17760093,0.88282072,0.85904197,0.13479503,0.83680733
1.20360180,3.48732834,1.16605049,0.44961000,0.09637222,1.20359671,0.90868085,0.87557609,0.13228354,0.85012092
1.20960480,3.53307494,1.18206623,0.45411269,0.09921560,1.22583106,0.93211963,0.88947943,0.12968960,0.86071791
1.21560780,3.56891815,1.19532909,0.45757624,0.10160681,1.24399987,0.95304339,0.90081106,0.12712492,0.86867184
1.22161081,3.59516448,1.20579475,0.46006513,0.10351947,1.25793553,0.97145006,0.90969899,0.12470172,0.87412940
1.22761381,3.61242318,1.21353466,0.46167804,0.10493720,1.26761672,0.98742770,0.91633487,0.12253018,0.87730753
1.23361681,3.62159354,1.21873754,0.46254640,0.10585404,1.27317381,1.00114920,0.92096605,0.12071588,0.87848777
1.23961981,3.62384148,1.22170701,0.46283172,0.10627453,1.27488938,1.01286317,0.92388512,0.11935739,0.87800804
1.24562281,3.62056595,1.22285516,0.46272168,0.10621334,1.27319370,1.02288147,0.92541734,0.11854396,0.87625203
1.25162581,3.61335603,1.22269205,0.46242514,0.10569460,1.26865510,1.03156394,0.92590655,0.11835348,0.87363654
1.25762881,3.60394048,1.22181150,0.46216618,0.10475076,1.26196563,1.03930106,0.92570013,0.11885062,0.87059739
1.26363182,3.59413163,1.22087363,0.46217740,0.10342128,1.25392230,1.04649558,0.92513382,0.12008529,0.86757427
1.26963482,3.58576602,1.22058466,0.46269262,0.10175105,1.24540464,1.05354402,0.92451720,0.12209145,0.86499547
1.27563782,3.58064437,1.22167484,0.46393945,0.09978859,1.23734935,1.06081903,0.92412057,0.12488632,0.86326301
1.28164082,3.58047345,1.22487527,0.46613196,0.09758431,1.23072300,1.06865373,0.92416405,0.12846993,0.86273886
1.28764382,3.58681252,1.23089449,0.46946362,0.09518876,1.22649360,1.07732882,0.92480947,0.13282517,0.86373309
1.29364682,3.60102633,1.24039579,0.47410111,0.09265098,1.22560222,1.08706326,0.92615551,0.13791827,0.86649419
1.29964982,3.62424681,1.25397599,0.48017888,0.09001703,1.22893540,1.09800887,0.92823652,0.14369960,0.87120235
1.30565283,3.65734457,1.27214629,0.48779495,0.08732886,1.23729929,1.11024938,0.93102482,0.15010508,0.87796564
1.31165583,3.70091104,1.29531607,0.49700800,0.08462343,1.25139622,1.12380361,0.93443658,0.15705772,0.88681943
1.31765883,3.75525146,1.32377976,0.50783571,0.08193210,1.27180435,1.13863271,0.93834078,0.16446971,0.89772889
1.32366183,3.82038815,1.35770725,0.52025450,0.07928049,1.29896064,1.15465083,0.94257059,0.17224461,0.91059430
1.32966483,3.89607319,1.39713783,0.53420060,0.07668853,1.33314778,1.17173833,0.94693659,0.18027982,0.92525888
1.33566783,3.98180906,1.44197779,0.54957216,0.07417087,1.37448484,1.18975674,0.95124091,0.18846912,0.94151846
1.34167084,4.07687545,1.49200135,0.56623246,0.07173748,1.42292204,1.20856423,0.95529125,0.19670528,0.95913249
1.34767384,4.18036042,1.54685475,0.58401381,0.06939446,1.47823935,1.22803052,0.95891410,0.20488260,0.97783570
1.35367684,4.29119379,1.60606327,0.60272207,0.06714494,1.54004882,1.24805009,0.96196609,0.21289933,0.99734966
1.35967984,4.40818105,1.66904060,0.62214147,0.06499006,1.60780063,1.26855267,0.96434291,0.22065992,1.01739365
1.36568284,4.53003590,1.73510040,0.64203956,0.06292988,1.68079231,1.28951015,0.96598515,0.22807698,1.03769413
1.37168584,4.65541022,1.80346954,0.66217210,0.06096423,1.75818123,1.31093939,0.96688077,0.23507293,1.05799258
