energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.38869435,1.15289081,0.16259619,0.92072533,0.00043528,0.04428742,0.00374601,0.14662836,0.14682817,0.12004993
-3.38269135,1.05905614,0.14891170,0.85891672,0.00038648,0.03902830,0.00330595,0.12955485,0.13045476,0.10697056
-3.37668834,0.97196506,0.13616745,0.80156515,0.00034071,0.03416378,0.00289797,0.11369286,0.11514765,0.09483284
-3.37068534,0.89163720,0.12438277,0.74856841,0.00029823,0.02970493,0.00252319,0.09909474,0.10097610,0.08366559
-3.36468234,0.81793600,0.11355286,0.69972361,0.00025919,0.02565412,0.00218199,0.08578295,0.08797928,0.07347575
-3.35867934,0.75059453,0.10365220,0.65474833,0.00022365,0.02200605,0.00187410,0.07375314,0.07616887,0.06425099
-3.35267634,0.68924311,0.09463835,0.61330269,0.00019161,0.01874883,0.00159867,0.06297765,0.06553226,0.05596260
-3.34667334,0.63343734,0.08645589,0.57501122,0.00016300,0.01586516,0.00135439,0.05340936,0.05603610,0.04856852
-3.34067034,0.58268539,0.07904033,0.53948371,0.00013766,0.01333351,0.00113956,0.04498558,0.04763007,0.04201640
-3.33466733,0.53647329,0.07232183,0.50633392,0.00011544,0.01112926,0.00095221,0.03763185,0.04025066,0.03624656
-3.32866433,0.49428747,0.06622859,0.47519585,0.00009611,0.00922577,0.00079017,0.03126566,0.03382478,0.03119474
-3.32266133,0.45563373,0.06068975,0.44573674,0.00007945,0.00759531,0.00065117,0.02579970,0.02827319,0.02679450
-3.31665833,0.42005249,0.05563781,0.41766683,0.00006520,0.00620995,0.00053290,0.02114484,0.02351348,0.02297936
-3.31065533,0.38712992,0.05101050,0.39074566,0.00005313,0.00504226,0.00043308,0.01721262,0.01946278,0.01968456
-3.30465233,0.35650514,0.04675206,0.36478504,0.00004299,0.00406582,0.00034952,0.01391732,0.01603989,0.01684840
-3.29864932,0.32787373,0.04281404,0.33964904,0.00003453,0.00325577,0.00028011,0.01117758,0.01316710,0.01441322
-3.29264632,0.30098794,0.03915555,0.31525137,0.00002754,0.00258901,0.00022291,0.00891752,0.01077145,0.01232616
-3.28664332,0.27565411,0.03574318,0.29155049,0.00002180,0.00204449,0.00017616,0.00706758,0.00878567,0.01053943
-3.28064032,0.25172792,0.03255051,0.26854334,0.00001714,0.00160325,0.00013823,0.00556493,0.00714874,0.00901050
-3.27463732,0.22910802,0.02955739,0.24625775,0.00001338,0.00124847,0.00010771,0.00435360,0.00580612,0.00770200
-3.26863432,0.20772871,0.02674907,0.22474456,0.00001037,0.00096541,0.00008334,0.00338441,0.00470973,0.00658145
-3.26263132,0.18755215,0.02411521,0.20406960,0.00000798,0.00074130,0.00006403,0.00261468,0.00381775,0.00562093
-3.25662831,0.16856063,0.02164885,0.18430603,0.00000609,0.00056523,0.00004885,0.00200779,0.00309424,0.00479663
-3.25062531,0.15074935,0.01934548,0.16552749,0.00000462,0.00042796,0.00003700,0.00153271,0.00250868,0.00408841
-3.24462231,0.13411989,0.01720209,0.14780223,0.00000348,0.00032175,0.00002783,0.00116340,0.00203541,0.00347931
-3.23861931,0.11867471,0.01521644,0.13118831,0.00000260,0.00024020,0.00002079,0.00087829,0.00165312,0.00295508
-3.23261631,0.10441277,0.01338640,0.11573015,0.00000193,0.00017805,0.00001541,0.00065963,0.00134423,0.00250379
-3.22661331,0.09132626,0.01170945,0.10145618,0.00000142,0.00013106,0.00001135,0.00049301,0.00109439,0.00211538
-3.22061031,0.07939850,0.01018234,0.08837772,0.00000104,0.00009579,0.00000830,0.00036683,0.00089199,0.00178141
-3.21460730,0.06860279,0.00880085,0.07648893,0.00000076,0.00006952,0.00000602,0.00027185,0.00072767,0.00149469
-3.20860430,0.05890226,0.00755973,0.06576750,0.00000055,0.00005010,0.00000434,0.00020076,0.00059395,0.00124910
-3.20260130,0.05025036,0.00645269,0.05617626,0.00000039,0.00003586,0.00000311,0.00014783,0.00048485,0.00103935
-3.19659830,0.04259201,0.00547250,0.04766508,0.00000028,0.00002549,0.00000221,0.00010864,0.00039564,0.00086087
-3.19059530,0.03586510,0.00461112,0.04017329,0.00000020,0.00001800,0.00000156,0.00007977,0.00032254,0.00070966
-3.18459230,0.03000228,0.00385994,0.03363219,0.00000014,0.00001264,0.00000109,0.00005865,0.00026258,0.00058221
-3.17858929,0.02493280,0.00320992,0.02796758,0.00000010,0.00000883,0.00000076,0.00004330,0.00021336,0.00047543
-3.17258629,0.02058441,0.00265187,0.02310221,0.00000007,0.00000616,0.00000052,0.00003229,0.00017297,0.00038662
-3.16658329,0.01688509,0.00217664,0.01895803,0.00000005,0.00000432,0.00000036,0.00002455,0.00013989,0.00031341
-3.16058029,0.01376466,0.00177529,0.01545824,0.00000003,0.00000308,0.00000024,0.00001933,0.00011288,0.00025377
-3.15457729,0.01115614,0.00143929,0.01252895,0.00000002,0.00000228,0.00000017,0.00001613,0.00009095,0.00020597
-3.14857429,0.00899692,0.00116062,0.01010061,0.00000001,0.00000181,0.00000011,0.00001463,0.00007328,0.00016859
-3.14257129,0.00722965,0.00093192,0.00810914,0.00000001,0.00000161,0.00000007,0.00001469,0.00005922,0.00014054
-3.13656828,0.00580297,0.00074656,0.00649676,0.00000001,0.00000163,0.00000005,0.00001631,0.00004827,0.00012105
-3.13056528,0.00467203,0.00059869,0.00521261,0.00000000,0.00000186,0.00000003,0.00001964,0.00004003,0.00010966
-3.12456228,0.00379885,0.00048331,0.00421313,0.00000000,0.00000230,0.00000002,0.00002496,0.00003421,0.00010634
-3.11855928,0.00315259,0.00039626,0.00346238,0.00000000,0.00000299,0.00000001,0.00003270,0.00003063,0.00011142
-3.11255628,0.00270977,0.00033428,0.00293218,0.00000000,0.00000397,0.00000001,0.00004349,0.00002920,0.00012569
-3.10655328,0.00245438,0.00029496,0.00260224,0.00000000,0.00000531,0.00000001,0.00005812,0.00002994,0.00015046
-3.10055028,0.00237810,0.00027683,0.00246022,0.00000000,0.00000711,0.00000000,0.00007764,0.00003298,0.00018759
-3.09454727,0.00248045,0.00027927,0.00250191,0.00000000,0.00000947,0.00000000,0.00010334,0.00003855,0.00023959
-3.08854427,0.00276902,0.00030263,0.00273128,0.00000000,0.00001256,0.00000000,0.00013682,0.00004702,0.00030971
-3.08254127,0.00325977,0.00034815,0.00316073,0.00000000,0.00001653,0.00000000,0.00018003,0.00005887,0.00040201
-3.07653827,0.00397729,0.00041806,0.00381127,0.00000000,0.00002162,0.00000000,0.00023534,0.00007473,0.00052146
-3.07053527,0.00495511,0.00051554,0.00471272,0.00000000,0.00002807,0.00000000,0.00030552,0.00009541,0.00067404
-3.06453227,0.00623606,0.00064477,0.00590398,0.00000000,0.00003619,0.00000000,0.00039385,0.00012183,0.00086682
-3.05852926,0.00787242,0.00081097,0.00743313,0.00000000,0.00004633,0.00000000,0.00050413,0.00015515,0.00110803
-3.05252626,0.00992610,0.00102034,0.00935753,0.00000000,0.00005888,0.00000001,0.00064068,0.00019665,0.00140713
-3.04652326,0.01246852,0.00128013,0.01174367,0.00000000,0.00007430,0.00000001,0.00080840,0.00024785,0.00177481
-3.04052026,0.01558031,0.00159852,0.01466684,0.00000001,0.00009308,0.00000001,0.00101273,0.00031044,0.00222298
-3.03451726,0.01935061,0.00198460,0.01821042,0.00000001,0.00011577,0.00000002,0.00125961,0.00038629,0.00276469
-3.02851426,0.02387603,0.00244824,0.02246489,0.00000002,0.00014296,0.00000003,0.00155545,0.00047745,0.00341401
-3.02251126,0.02925908,0.00299993,0.02752629,0.00000002,0.00017526,0.00000005,0.00190701,0.00058616,0.00418583
-3.01650825,0.03560608,0.00365058,0.03349423,0.00000004,0.00021333,0.00000008,0.00232127,0.00071478,0.00509558
-3.01050525,0.04302453,0.00441122,0.04046938,0.00000005,0.00025780,0.00000011,0.00280530,0.00086578,0.00615884
-3.00450225,0.05161990,0.00529271,0.04855038,0.00000008,0.00030931,0.00000017,0.00336600,0.00104176,0.00739095
-2.99849925,0.06149186,0.00630532,0.05783023,0.00000011,0.00036846,0.00000025,0.00400987,0.00124536,0.00880649
-2.99249625,0.07273004,0.00745834,0.06839225,0.00000016,0.00043577,0.00000036,0.00474279,0.00147929,0.01041866
-2.98649325,0.08540942,0.00875960,0.08030564,0.00000024,0.00051170,0.00000052,0.00556964,0.00174629,0.01223869
-2.98049025,0.09958547,0.01021496,0.09362077,0.00000034,0.00059656,0.00000074,0.00649405,0.00204918,0.01427522
-2.97448724,0.11528935,0.01182787,0.10836454,0.00000048,0.00069053,0.00000105,0.00751804,0.00239087,0.01653359
-2.96848424,0.13252322,0.01359890,0.12453577,0.00000067,0.00079362,0.00000149,0.00864175,0.00277446,0.01901531
-2.96248124,0.15125610,0.01552530,0.14210108,0.00000094,0.00090560,0.00000209,0.00986315,0.00320337,0.02171752
-2.95647824,0.17142050,0.01760074,0.16099144,0.00000130,0.00102607,0.00000291,0.01117785,0.00368154,0.02463261
-2.95047524,0.19291015,0.01981507,0.18109966,0.00000179,0.00115433,0.00000403,0.01257890,0.00421370,0.02774801
-2.94447224,0.21557900,0.02215427,0.20227916,0.00000245,0.00128949,0.00000553,0.01405680,0.00480576,0.03104626
-2.93846923,0.23924202,0.02460056,0.22434408,0.00000333,0.00143039,0.00000754,0.01559950,0.00546520,0.03450518
-2.93246623,0.26367763,0.02713275,0.24707120,0.00000449,0.00157563,0.00001021,0.01719261,0.00620174,0.03809853
-2.92646323,0.28863233,0.02972669,0.27020356,0.00000601,0.00172363,0.00001372,0.01881966,0.00702793,0.04179681
-2.92046023,0.31382712,0.03235608,0.29345590,0.00000798,0.00187263,0.00001831,0.02046259,0.00795995,0.04556849
-2.91445723,0.33896614,0.03499332,0.31652199,0.00001053,0.00202078,0.00002425,0.02210230,0.00901849,0.04938143
-2.90845423,0.36374690,0.03761073,0.33908355,0.00001380,0.00216614,0.00003190,0.02371933,0.01022969,0.05320472
-2.90245123,0.38787219,0.04018176,0.36082061,0.00001794,0.00230681,0.00004166,0.02529469,0.01162610,0.05701057
-2.89644822,0.41106303,0.04268239,0.38142296,0.00002317,0.00244100,0.00005402,0.02681074,0.01324771,0.06077650
-2.89044522,0.43307230,0.04509260,0.40060228,0.00002971,0.00256708,0.00006954,0.02825207,0.01514285,0.06448749
-2.88444222,0.45369833,0.04739780,0.41810431,0.00003782,0.00268369,0.00008888,0.02960648,0.01736906,0.06813816
-2.87843922,0.47279796,0.04959013,0.43372072,0.00004779,0.00278983,0.00011278,0.03086589,0.01999375,0.07173474
-2.87243622,0.49029819,0.05166970,0.44729991,0.00005996,0.00288493,0.00014209,0.03202709,0.02309456,0.07529681
-2.86643322,0.50620589,0.05364551,0.45875631,0.00007470,0.00296891,0.00017775,0.03309250,0.02675947,0.07885858
-2.86043022,0.52061486,0.05553611,0.46807752,0.00009239,0.00304222,0.00022076,0.03407063,0.03108641,0.08246970
-2.85442721,0.53370967,0.05736981,0.47532894,0.00011346,0.00310592,0.00027223,0.03497643,0.03618243,0.08619545
-2.84842421,0.54576580,0.05918456,0.48065537,0.00013834,0.00316165,0.00033330,0.03583133,0.04216228,0.09011615
-2.84242121,0.55714584,0.06102731,0.48427959,0.00016747,0.00321162,0.00040516,0.03666300,0.04914635,0.09432584
-2.83641821,0.56829155,0.06295289,0.48649745,0.00020128,0.00325862,0.00048903,0.03750488,0.05725807,0.09893021
-2.83041521,0.57971187,0.06502244,0.48766987,0.00024020,0.00330593,0.00058606,0.03839536,0.06662057,0.10404369
-2.82441221,0.59196709,0.06730143,0.48821173,0.00028461,0.00335723,0.00069736,0.03937675,0.07735282,0.10978583
-2.81840920,0.60564972,0.06985724,0.48857805,0.00033483,0.00341651,0.00082392,0.04049390,0.08956537,0.11627708
-2.81240620,0.62136267,0.07275650,0.48924802,0.00039112,0.00348793,0.00096658,0.04179269,0.10335554,0.12363409
-2.80640320,0.63969560,0.07606221,0.49070737,0.00045364,0.00357572,0.00112595,0.04331829,0.11880272,0.13196472
-2.80040020,0.66120041,0.07983082,0.49342991,0.00052243,0.00368396,0.00130239,0.04511336,0.13596348,0.14136305
-2.79439720,0.68636693,0.08410933,0.49785890,0.00059742,0.00381648,0.00149593,0.04721619,0.15486726,0.15190451
-2.78839420,0.71560014,0.08893269,0.50438921,0.00067837,0.00397668,0.00170625,0.04965884,0.17551254,0.16364154
-2.78239120,0.74919983,0.09432143,0.51335082,0.00076490,0.00416735,0.00193265,0.05246552,0.19786408,0.17660000
-2.77638819,0.78734402,0.10027994,0.52499466,0.00085646,0.00439060,0.00217400,0.05565100,0.22185136,0.19077661
-2.77038519,0.83007710,0.10679527,0.53948136,0.00095232,0.00464767,0.00242874,0.05921951,0.24736859,0.20613762
-2.76438219,0.87730349,0.11383673,0.55687341,0.00105160,0.00493891,0.00269492,0.06316379,0.27427657,0.22261901
-2.75837919,0.92878751,0.12135625,0.57713130,0.00115327,0.00526365,0.00297015,0.06746471,0.30240649,0.24012822
-2.75237619,0.98415985,0.12928964,0.60011373,0.00125618,0.00562024,0.00325175,0.07209131,0.33156575,0.25854767
-2.74637319,1.04293048,0.13755866,0.62558211,0.00135904,0.00600603,0.00353671,0.07700125,0.36154587,0.27773981
-2.74037019,1.10450807,0.14607394,0.65320910,0.00146053,0.00641747,0.00382185,0.08214189,0.39213231,0.29755379
-2.73436718,1.16822495,0.15473860,0.68259100,0.00155926,0.00685017,0.00410388,0.08745174,0.42311583,0.31783350
-2.72836418,1.23336683,0.16345243,0.71326330,0.00165386,0.00729906,0.00437950,0.09286239,0.45430512,0.33842652
-2.72236118,1.29920603,0.17211651,0.74471891,0.00174301,0.00775859,0.00464558,0.09830082,0.48554013,0.35919387
-2.71635818,1.36503650,0.18063801,0.77642814,0.00182548,0.00822288,0.00489921,0.10369198,0.51670542,0.38001971
-2.71035518,1.43020921,0.18893499,0.80785947,0.00190017,0.00868600,0.00513787,0.10896151,0.54774287,0.40082092
-2.70435218,1.49416569,0.19694088,0.83850023,0.00196617,0.00914218,0.00535950,0.11403854,0.57866301,0.42155552
-2.69834917,1.55646826,0.20460843,0.86787609,0.00202276,0.00958603,0.00556264,0.11885847,0.60955410,0.44222983
-2.69234617,1.61682480,0.21191293,0.89556846,0.00206945,0.01001279,0.00574647,0.12336536,0.64058837,0.46290345
-2.68634317,1.67510677,0.21885442,0.92122887,0.00210600,0.01041852,0.00591086,0.12751420,0.67202466,0.48369187
-2.68034017,1.73135899,0.22545879,0.94458972,0.00213241,0.01080025,0.00605640,0.13127248,0.70420694,0.50476621
-2.67433717,1.78580028,0.23177754,0.96547068,0.00214892,0.01115613,0.00618437,0.13462143,0.73755837,0.52634985
-2.66833417,1.83881457,0.23788634,0.98378066,0.00215600,0.01148546,0.00629672,0.13755642,0.77257073,0.54871191
-2.66233117,1.89093232,0.24388214,0.99951512,0.00215432,0.01178873,0.00639596,0.14008682,0.80978916,0.57215752
-2.65632816,1.94280299,0.24987908,1.01274896,0.00214469,0.01206757,0.00648507,0.14223515,0.84979268,0.59701518
-2.65032516,1.99515935,0.25600337,1.02362545,0.00212806,0.01232460,0.00656737,0.14403555,0.89317079,0.62362164
-2.64432216,2.04877535,0.26238715,1.03234188,0.00210545,0.01256334,0.00664636,0.14553169,0.94049706,0.65230467
-2.63831916,2.10441937,0.26916180,1.03913275,0.00207790,0.01278793,0.00672557,0.14677426,0.99230054,0.68336464
-2.63231616,2.16280499,0.27645086,1.04425149,0.00204643,0.01300293,0.00680842,0.14781796,1.04903611,0.71705551
-2.62631316,2.22454190,0.28436290,1.04795179,0.00201202,0.01321299,0.00689801,0.14871847,1.11105518,0.75356613
-2.62031016,2.29008923,0.29298481,1.05046971,0.00197550,0.01342264,0.00699703,0.14952923,1.17857770,0.79300287
-2.61430715,2.35971393,0.30237562,1.05200740,0.00193760,0.01363590,0.00710759,0.15029845,1.25166714,0.83537426
-2.60830415,2.43345627,0.31256130,1.05271955,0.00189890,0.01385611,0.00723116,0.15106632,1.33020956,0.88057873
-2.60230115,2.51110448,0.32353078,1.05270319,0.00185979,0.01408561,0.00736847,0.15186268,1.41389780,0.92839585
-2.59629815,2.59218007,0.33523344,1.05199136,0.00182051,0.01432561,0.00751947,0.15270526,1.50222208,0.97848199
-2.59029515,2.67593467,0.34757804,1.05055106,0.00178113,0.01457602,0.00768335,0.15359852,1.59446746,1.03037066
-2.58429215,2.76135904,0.36043344,1.04828537,0.00174158,0.01483535,0.00785855,0.15453321,1.68971876,1.08347765
-2.57828914,2.84720393,0.37363091,1.04503953,0.00170168,0.01510074,0.00804279,0.15548658,1.78687329,1.13711126
-2.57228614,2.93201215,0.38696802,1.04061069,0.00166114,0.01536799,0.00823319,0.15642338,1.88466092,1.19048707
-2.56628314,3.01416060,0.40021397,1.03476045,0.00161961,0.01563172,0.00842638,0.15729739,1.98167132,1.24274705
-2.56028014,3.09191051,0.41311622,1.02722959,0.00157674,0.01588547,0.00861856,0.15805361,2.07638747,1.29298230
-2.55427714,3.16346369,0.42540799,1.01775404,0.00153216,0.01612205,0.00880568,0.15863073,2.16722440,1.34025857
-2.54827414,3.22702267,0.43681654,1.00608114,0.00148556,0.01633372,0.00898355,0.15896407,2.25257172,1.38364360
-2.54227114,3.28085185,0.44707175,0.99198537,0.00143670,0.01651254,0.00914798,0.15898855,2.33083868,1.42223534
-2.53626813,3.32333740,0.45591473,0.97528271,0.00138539,0.01665071,0.00929490,0.15864177,2.40049982,1.45518981
-2.53026513,3.35304335,0.46310610,0.95584286,0.00133159,0.01674084,0.00942048,0.15786684,2.46013972,1.48174762
-2.52426213,3.36876158,0.46843363,0.93359895,0.00127533,0.01677633,0.00952120,0.15661508,2.50849505,1.50125798
-2.51825913,3.36955395,0.47171907,0.90855420,0.00121678,0.01675160,0.00959398,0.15484828,2.54449236,1.51319946
-2.51225613,3.35478496,0.47282363,0.88078550,0.00115619,0.01666238,0.00963623,0.15254051,2.56728020,1.51719649
-2.50625313,3.32414391,0.47165234,0.85044383,0.00109392,0.01650593,0.00964589,0.14967943,2.57625434,1.51303122
-2.50025013,3.27765601,0.46815681,0.81775178,0.00103042,0.01628119,0.00962152,0.14626705,2.57107524,1.50065012
-2.49424712,3.21568240,0.46233653,0.78299837,0.00096618,0.01598889,0.00956226,0.14231995,2.55167719,1.48016536
-2.48824412,3.13890948,0.45423865,0.74653179,0.00090174,0.01563161,0.00946788,0.13786894,2.51826887,1.45185093
-2.48224112,3.04832836,0.44395627,0.70875041,0.00083766,0.01521379,0.00933878,0.13295829,2.47132555,1.41613381
-2.47623812,2.94520568,0.43162547,0.67009264,0.00077450,0.01474170,0.00917599,0.12764450,2.41157332,1.37358060
-2.47023512,2.83104730,0.41742107,0.63102628,0.00071282,0.01422333,0.00898113,0.12199473,2.33996616,1.32488043
-2.46423212,2.70755648,0.40155151,0.59203770,0.00065312,0.01366826,0.00875642,0.11608498,2.25765700,1.27082470
-2.45822911,2.57658844,0.38425291,0.55362153,0.00059586,0.01308756,0.00850462,0.10999814,2.16596389,1.21228479
-2.45222611,2.44010309,0.36578273,0.51627093,0.00054145,0.01249353,0.00822903,0.10382187,2.06633278,1.15018835
-2.44622311,2.30011756,0.34641304,0.48046900,0.00049024,0.01189957,0.00793339,0.09764655,1.96029833,1.08549535
-2.44022011,2.15866025,0.32642393,0.44668126,0.00044249,0.01131996,0.00762192,0.09156331,1.84944417,1.01917458
-2.43421711,2.01772771,0.30609702,0.41534945,0.00039841,0.01076965,0.00729919,0.08566208,1.73536410,0.95218145
-2.42821411,1.87924536,0.28570940,0.38688642,0.00035815,0.01026406,0.00697008,0.08002993,1.61962541,0.88543769
-2.42221111,1.74503312,0.26552817,0.36167215,0.00032178,0.00981886,0.00663974,0.07474954,1.50373541,0.81981361
-2.41620810,1.61677620,0.24580562,0.34005074,0.00028933,0.00944982,0.00631348,0.06989788,1.38911199,0.75611314
-2.41020510,1.49600156,0.22677524,0.32232794,0.00026078,0.00917251,0.00599671,0.06554512,1.27705902,0.69506195
-2.40420210,1.38405982,0.20864848,0.30876933,0.00023606,0.00900222,0.00569483,0.06175377,1.16874670,0.63729879
-2.39819910,1.28211261,0.19161241,0.29959859,0.00021508,0.00895365,0.00541317,0.05857791,1.06519730,0.58336987
-2.39219610,1.19112476,0.17582812,0.29499591,0.00019771,0.00904074,0.00515686,0.05606271,0.96727599,0.53372622
-2.38619310,1.11186096,0.16142996,0.29509626,0.00018380,0.00927643,0.00493074,0.05424402,0.87568669,0.48872367
-2.38019010,1.04488617,0.14852533,0.29998743,0.00017320,0.00967241,0.00473930,0.05314806,0.79097235,0.44862514
-2.37418709,0.99056919,0.13719513,0.30970783,0.00016572,0.01023886,0.00458652,0.05279126,0.71351929,0.41360494
-2.36818409,0.94908879,0.12749464,0.32424415,0.00016118,0.01098416,0.00447580,0.05318018,0.64356484,0.38375444
-2.36218109,0.92044172,0.11945478,0.34352877,0.00015938,0.01191461,0.00440992,0.05431140,0.58120769,0.35908893
-2.35617809,0.90445223,0.11308358,0.36743732,0.00016012,0.01303411,0.00439086,0.05617163,0.52642024,0.33955512
-2.35017509,0.90078255,0.10836781,0.39578644,0.00016318,0.01434387,0.00441984,0.05873775,0.47906231,0.32503893
-2.34417209,0.90894404,0.10527470,0.42833206,0.00016835,0.01584211,0.00449720,0.06197697,0.43889561,0.31537335
-2.33816908,0.92830892,0.10375357,0.46476837,0.00017538,0.01752380,0.00462234,0.06584714,0.40559839,0.31034586
-2.33216608,0.95812218,0.10373747,0.50472784,0.00018404,0.01938044,0.00479378,0.07029702,0.37877986,0.30970544
-2.32616308,0.99751393,0.10514462,0.54778249,0.00019408,0.02139988,0.00500906,0.07526678,0.35799397,0.31316891
-2.32016008,1.04551194,0.10787984,0.59344654,0.00020524,0.02356622,0.00526481,0.08068859,0.34275231,0.32042642
-2.31415708,1.10105457,0.11183571,0.64118070,0.00021727,0.02585983,0.00555679,0.08648735,0.33253588,0.33114617
-2.30815408,1.16300417,0.11689376,0.69039814,0.00022988,0.02825740,0.00587989,0.09258158,0.32680568,0.34497838
-2.30215108,1.23016096,0.12292555,0.74047212,0.00024280,0.03073217,0.00622828,0.09888446,0.32501209,0.36155845
-2.29614807,1.30127764,0.12979366,0.79074526,0.00025577,0.03325427,0.00659548,0.10530503,0.32660306,0.38050961
-2.29014507,1.37507455,0.13735287,0.84054030,0.00026851,0.03579113,0.00697447,0.11174950,0.33103110,0.40144501
-2.28414207,1.45025576,0.14545125,0.88917212,0.00028077,0.03830808,0.00735786,0.11812279,0.33775944,0.42396965
-2.27813907,1.52552579,0.15393156,0.93596079,0.00029229,0.04076899,0.00773803,0.12433007,0.34626717,0.44768220
-2.27213607,1.59960714,0.16263275,0.98024525,0.00030287,0.04313709,0.00810730,0.13027840,0.35605385,0.47217693
-2.26613307,1.67125838,0.17139176,1.02139735,0.00031228,0.04537575,0.00845813,0.13587850,0.36664353,0.49704612
-2.26013007,1.73929280,0.18004554,1.05883576,0.00032037,0.04744947,0.00878331,0.14104639,0.37758835,0.52188285
-2.25412706,1.80259730,0.18843337,1.09203941,0.00032698,0.04932472,0.00907610,0.14570517,0.38847199,0.54628462
-2.24812406,1.86015136,0.19639942,1.12056013,0.00033201,0.05097093,0.00933045,0.14978654,0.39891280,0.56985772
-2.24212106,1.91104561,0.20379556,1.14403393,0.00033538,0.05236134,0.00954119,0.15323235,0.40856702,0.59222245
-2.23611806,1.95449981,0.21048426,1.16219084,0.00033706,0.05347387,0.00970410,0.15599595,0.41713165,0.61301911
-2.23011506,1.98987964,0.21634160,1.17486281,0.00033706,0.05429179,0.00981614,0.15804329,0.42434744,0.63191484
-2.22411206,2.01671187,0.22126025,1.18198954,0.00033541,0.05480434,0.00987545,0.15935387,0.43000148,0.64861086
-2.21810905,2.03469739,0.22515226,1.18362202,0.00033219,0.05500721,0.00988150,0.15992140,0.43392959,0.66285009
-2.21210605,2.04372158,0.22795165,1.17992364,0.00032751,0.05490278,0.00983509,0.15975415,0.43601828,0.67442474
-2.20610305,2.04386144,0.22961649,1.17116884,0.00032150,0.05450024,0.00973834,0.15887503,0.43620604,0.68318350
-2.20010005,2.03538895,0.23013052,1.15773924,0.00031432,0.05381550,0.00959467,0.15732131,0.43448398,0.68903797
-2.19409705,2.01877036,0.22950412,1.14011732,0.00030614,0.05287089,0.00940873,0.15514408,0.43089548,0.69196789
-2.18809405,1.99466081,0.22777457,1.11887773,0.00029717,0.05169472,0.00918628,0.15240738,0.42553485,0.69202480
-2.18209105,1.96389422,0.22500545,1.09467637,0.00028759,0.05032062,0.00893401,0.14918693,0.41854482,0.68933382
-2.17608804,1.92746823,0.22128531,1.06823745,0.00027762,0.04878675,0.00865946,0.14556873,0.41011280,0.68409315
-2.17008504,1.88652431,0.21672544,1.04033870,0.00026745,0.04713486,0.00837075,0.14164728,0.40046591,0.67657123
-2.16408204,1.84232309,0.21145695,1.01179509,0.00025729,0.04540929,0.00807636,0.13752361,0.38986477,0.66710134
-2.15807904,1.79621552,0.20562701,0.98344128,0.00024733,0.04365580,0.00778500,0.13330314,0.37859622,0.65607375
-2.15207604,1.74961032,0.19939465,0.95611317,0.00023775,0.04192043,0.00750526,0.12909340,0.36696505,0.64392547
-2.14607304,1.70393848,0.19292601,0.93062898,0.00022870,0.04024836,0.00724548,0.12500160,0.35528496,0.63112795
-2.14007004,1.66061574,0.18638934,0.90777016,0.00022036,0.03868269,0.00701345,0.12113224,0.34386907,0.61817304
-2.13406703,1.62100417,0.17994986,0.88826266,0.00021284,0.03726339,0.00681626,0.11758471,0.33302022,0.60555762
-2.12806403,1.58637386,0.17376473,0.87275894,0.00020627,0.03602625,0.00666010,0.11445091,0.32302134,0.59376761
-2.12206103,1.55786605,0.16797826,0.86182118,0.00020075,0.03500196,0.00655004,0.11181314,0.31412636,0.58326175
-2.11605803,1.53645886,0.16271757,0.85590622,0.00019635,0.03421531,0.00648998,0.10974201,0.30655186,0.57445590
-2.11005503,1.52293683,0.15808887,0.85535253,0.00019312,0.03368461,0.00648247,0.10829472,0.30046989,0.56770851
-2.10405203,1.51786539,0.15417443,0.86036976,0.00019112,0.03342118,0.00652868,0.10751355,0.29600211,0.56330766
-2.09804902,1.52157117,0.15103042,0.87103122,0.00019035,0.03342908,0.00662835,0.10742476,0.29321564,0.56146046
-2.09204602,1.53412907,0.14868570,0.88726949,0.00019081,0.03370506,0.00677980,0.10803773,0.29212067,0.56228508
-2.08604302,1.55535658,0.14714147,0.90887554,0.00019248,0.03423863,0.00697995,0.10934466,0.29267007,0.56580581
-2.08004002,1.58481580,0.14637196,0.93550148,0.00019531,0.03501237,0.00722445,0.11132051,0.29476088,0.57195135
-2.07403702,1.62182321,0.14632595,0.96666692,0.00019924,0.03600245,0.00750774,0.11392351,0.29823781,0.58055661
-2.06803402,1.66546700,0.14692913,1.00176897,0.00020419,0.03717927,0.00782322,0.11709595,0.30289853,0.59136767
-2.06203102,1.71463163,0.14808725,1.04009567,0.00021004,0.03850828,0.00816340,0.12076546,0.30850060,0.60405006
-2.05602801,1.76802880,0.14968977,1.08084264,0.00021668,0.03995098,0.00852013,0.12484668,0.31476977,0.61819985
-2.05002501,1.82423400,0.15161400,1.12313242,0.00022397,0.04146596,0.00888479,0.12924318,0.32140938,0.63335730
-2.04402201,1.88172741,0.15372954,1.16603620,0.00023176,0.04301004,0.00924852,0.13384974,0.32811042,0.64902244
-2.03801901,1.93893804,0.15590279,1.20859724,0.00023991,0.04453953,0.00960245,0.13855492,0.33456202,0.66467214
-2.03201601,1.99428949,0.15800146,1.24985545,0.00024824,0.04601140,0.00993792,0.14324371,0.34046180,0.67977792
-2.02601301,2.04624609,0.15989885,1.28887237,0.00025659,0.04738448,0.01024671,0.14780037,0.34552583,0.69382400
