energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down
0.76538269,1.76903062,-2.56462377,0.13644337,-0.18688115,0.69215763,-1.48636964,0.00256861,-0.04661568,0.28928769,-0.09851922,0.05270826,-0.05953062,0.15673786,-0.12564600,0.35480805,-0.68841002,0.43646415,-0.55650667
0.77138569,1.73041979,-2.65688018,0.12653155,-0.19270971,0.68805305,-1.54038541,0.00247065,-0.04828526,0.28934182,-0.10293811,0.05023335,-0.06270073,0.15404055,-0.13044802,0.33100957,-0.71091202,0.41448374,-0.57352560
0.77738869,1.70242750,-2.74853814,0.11797264,-0.19864643,0.68712926,-1.59378584,0.00243144,-0.04983485,0.29047004,-0.10710336,0.04795916,-0.06568323,0.15217383,-0.13530869,0.31025254,-0.73234524,0.39660102,-0.59133773
0.78339170,1.68447122,-2.83789064,0.11077857,-0.20457777,0.68910545,-1.64558912,0.00244649,-0.05123604,0.29256064,-0.11094779,0.04589474,-0.06843587,0.15108056,-0.14011466,0.29257931,-0.75228694,0.38266645,-0.60957558
0.78939470,1.67574506,-2.92340497,0.10494332,-0.21040492,0.69361063,-1.69490424,0.00251232,-0.05246339,0.29546587,-0.11441417,0.04404116,-0.07092070,0.15068172,-0.14475793,0.27798370,-0.77037366,0.37248204,-0.62791740
0.79539770,1.67525422,-3.00376109,0.10044501,-0.21604674,0.70019744,-1.74095304,0.00262648,-0.05349516,0.29900790,-0.11745715,0.04239217,-0.07310503,0.15087977,-0.14913868,0.26641625,-0.78631251,0.36581018,-0.64609451
0.80140070,1.68185589,-3.07788004,0.09724822,-0.22144171,0.70835904,-1.78308678,0.00278751,-0.05431386,0.30298598,-0.12004464,0.04093511,-0.07496220,0.15156256,-0.15316769,0.25779047,-0.79988926,0.36238308,-0.66389605
0.80740370,1.69430491,-3.14494145,0.09530642,-0.22654883,0.71754855,-1.82079678,0.00299490,-0.05490663,0.30718446,-0.12215877,0.03965209,-0.07647216,0.15260790,-0.15676842,0.25198980,-0.81097297,0.36191260,-0.68117110
0.81340670,1.71130225,-3.20438964,0.09456449,-0.23134748,0.72720012,-1.85371886,0.00324914,-0.05526541,0.31138158,-0.12379614,0.03852123,-0.07762178,0.15388827,-0.15987853,0.24887481,-0.81951699,0.36409997,-0.69782785
0.81940970,1.73154423,-3.25592846,0.09496111,-0.23583621,0.73675074,-1.88163167,0.00355165,-0.05538696,0.31535823,-0.12496760,0.03751809,-0.07840495,0.15527581,-0.16245099,0.24829038,-0.82555634,0.36864504,-0.71383028
0.82541271,1.75377025,-3.29950572,0.09643092,-0.24003058,0.74566184,-1.90444934,0.00390473,-0.05527266,0.31890669,-0.12569735,0.03661695,-0.07882240,0.15664711,-0.16445456,0.25007258,-0.82920177,0.37525476,-0.72919227
0.83141571,1.77680730,-3.33528829,0.09890647,-0.24396014,0.75343975,-1.92220910,0.00431157,-0.05492823,0.32183871,-0.12602157,0.03579219,-0.07888137,0.15788774,-0.16587380,0.25405491,-0.83063082,0.38365061,-0.74396975
0.83741871,1.79960917,-3.36362981,0.10231982,-0.24766480,0.75965405,-1.93505495,0.00477616,-0.05436319,0.32399265,-0.12598654,0.03501947,-0.07859497,0.15889629,-0.16670860,0.26007372,-0.83007654,0.39357467,-0.75825114
0.84342171,1.82128897,-3.38503292,0.10660379,-0.25119075,0.76395319,-1.94321831,0.00530320,-0.05359033,0.32523939,-0.12564644,0.03427679,-0.07798151,0.15958787,-0.16697322,0.26797264,-0.82781431,0.40479424,-0.77214674
0.84942471,1.84114382,-3.40010838,0.11169277,-0.25458620,0.76607647,-1.94699713,0.00589802,-0.05262510,0.32548683,-0.12506091,0.03354533,-0.07706361,0.15989670,-0.16669497,0.27760595,-0.82414768,0.41710504,-0.78577770
0.85542771,1.85867075,-3.40953339,0.11752333,-0.25789721,0.76586216,-1.94673445,0.00656646,-0.05148488,0.32468266,-0.12429246,0.03281010,-0.07586735,0.15977805,-0.16591262,0.28884078,-0.81939386,0.43033275,-0.79926497
0.86143072,1.87357372,-3.41401144,0.12403433,-0.26116389,0.76325130,-1.94279792,0.00731474,-0.05018841,0.32281551,-0.12340399,0.03206032,-0.07442130,0.15920912,-0.16467448,0.30155824,-0.81386954,0.44433320,-0.81271900
0.86743372,1.88576167,-3.41423571,0.13116687,-0.26441714,0.75828724,-1.93556103,0.00814925,-0.04875511,0.31991431,-0.12245637,0.03128960,-0.07275563,0.15818918,-0.16303645,0.31565347,-0.80787777,0.45899130,-0.82623068
0.87343672,1.89533824,-3.41085779,0.13886397,-0.26767618,0.75111099,-1.92538731,0.00907640,-0.04720456,0.31604619,-0.12150640,0.03049585,-0.07090131,0.15673878,-0.16105994,0.33103480,-0.80169635,0.47421879,-0.83986382
0.87943972,1.90258408,-3.40446315,0.14707007,-0.27094698,0.74195277,-1.91261790,0.01010244,-0.04555601,0.31131277,-0.12060511,0.02968105,-0.06888930,0.15489823,-0.15880986,0.34762215,-0.79556835,0.48995131,-0.85364978
0.88544272,1.90793308,-3.39555410,0.15573053,-0.27422176,0.73112028,-1.89756304,0.01123318,-0.04382798,0.30584538,-0.11979644,0.02885074,-0.06674999,0.15272540,-0.15635264,0.36534486,-0.78969477,0.50614480,-0.86758421
0.89144572,1.91194388,-3.38454073,0.16479100,-0.27747948,0.71898439,-1.88049761,0.01247386,-0.04203804,0.29979934,-0.11911652,0.02801350,-0.06451266,0.15029304,-0.15375447,0.38413912,-0.78422979,0.52277172,-0.88162619
0.89744872,1.91526856,-3.37173969,0.17419693,-0.28068734,0.70596303,-1.86166058,0.01382893,-0.04020256,0.29334759,-0.11859339,0.02718021,-0.06220513,0.14768569,-0.15107967,0.40394533,-0.77927841,0.53981729,-0.89569962
0.90345173,1.91862010,-3.35738006,0.18389314,-0.28380323,0.69250406,-1.84125803,0.01530182,-0.03833663,0.28667414,-0.11824718,0.02636334,-0.05985350,0.14499640,-0.14838938,0.42470543,-0.77489648,0.55727608,-0.90969684
0.90945473,1.92274036,-3.34161561,0.19382357,-0.28677886,0.67906808,-1.81946913,0.01689485,-0.03645407,0.27996747,-0.11809069,0.02557616,-0.05748201,0.14232336,-0.14574041,0.44636058,-0.77109283,0.57514905,-0.92348406
0.91545773,1.92837016,-3.32454193,0.20393122,-0.28956348,0.66611193,-1.79645445,0.01860909,-0.03456740,0.27341438,-0.11813043,0.02483206,-0.05511298,0.13976671,-0.14318442,0.46884911,-0.76783324,0.59344145,-0.93690843
0.92146073,1.93622283,-3.30621693,0.21415833,-0.29210787,0.65407360,-1.77236567,0.02044425,-0.03268801,0.26719439,-0.11836771,0.02414383,-0.05276689,0.13742550,-0.14076734,0.49210520,-0.76504584,0.61216147,-0.94980619
0.92746373,1.94696219,-3.28668325,0.22444674,-0.29436835,0.64335916,-1.74735594,0.02239870,-0.03082616,0.26147497,-0.11880005,0.02352317,-0.05046236,0.13539495,-0.13852907,0.51605800,-0.76262751,0.63131980,-0.96201154
0.93346673,1.96118580,-3.26599077,0.23473855,-0.29631062,0.63433222,-1.72158997,0.02446943,-0.02899117,0.25640772,-0.11942248,0.02298014,-0.04821631,0.13376421,-0.13650334,0.54063152,-0.76045102,0.65093018,-0.97336573
0.93946973,1.97941365,-3.24421780,0.24497692,-0.29791308,0.62730609,-1.69525307,0.02665217,-0.02719152,0.25212560,-0.12022883,0.02252291,-0.04604404,0.13261452,-0.13471783,0.56574510,-0.75837235,0.67101061,-0.98372591
0.94547274,2.00208244,-3.22148960,0.25510709,-0.29916946,0.62253891,-1.66855859,0.02894144,-0.02543492,0.24874119,-0.12121280,0.02215754,-0.04395931,0.13201776,-0.13319441,0.59131445,-0.75623793,0.69158536,-0.99297335
0.95147574,2.02954478,-3.19799305,0.26507747,-0.30009066,0.62023149,-1.64175303,0.03133071,-0.02372839,0.24634599,-0.12236877,0.02188794,-0.04197441,0.13203556,-0.13194954,0.61725312,-0.75389154,0.71268722,-1.00102063
0.95747874,2.06207288,-3.17398680,0.27484082,-0.30070552,0.62052779,-1.61511864,0.03381252,-0.02207831,0.24501058,-0.12369239,0.02171591,-0.04010022,0.13271870,-0.13099473,0.64347425,-0.75118059,0.73436011,-1.00781752
0.96348174,2.09986550,-3.14980624,0.28435538,-0.30106060,0.62351759,-1.58897326,0.03637869,-0.02049046,0.24478554,-0.12518070,0.02164135,-0.03834621,0.13410700,-0.13033704,0.66989244,-0.74796163,0.75666133,-1.01335526
0.96948474,2.14305710,-3.12586334,0.29358595,-0.30121895,0.62924092,-1.56366737,0.03902044,-0.01897001,0.24570293,-0.12683199,0.02166246,-0.03672041,0.13622929,-0.12997956,0.69642541,-0.74410497,0.77966347,-1.01766927
0.97548774,2.19172798,-3.10264127,0.30250478,-0.30125783,0.63769367,-1.53957847,0.04172851,-0.01752148,0.24777825,-0.12864544,0.02177611,-0.03522945,0.13910375,-0.12992197,0.72299550,-0.73949849,0.80345546,-1.02083999
0.98149075,2.24591396,-3.08068441,0.31109220,-0.30126571,0.64883390,-1.51710322,0.04449329,-0.01614873,0.25101238,-0.13062035,0.02197816,-0.03387844,0.14273830,-0.13016088,0.74953054,-0.73405038,0.82814252,-1.02299211
0.98749375,2.30561477,-3.06058430,0.31933700,-0.30133848,0.66258823,-1.49664754,0.04730483,-0.01485496,0.25539375,-0.13275531,0.02226379,-0.03267101,0.14713102,-0.13069025,0.77596415,-0.72769123,0.85384480,-1.02429203
0.99349675,2.37079980,-3.04296231,0.32723640,-0.30157532,0.67885786,-1.47861534,0.05015287,-0.01364260,0.26090016,-0.13504731,0.02262787,-0.03160924,0.15227066,-0.13150160,0.80223531,-0.72037513,0.88069443,-1.02494394
0.99949975,2.44141077,-3.02845018,0.33479574,-0.30207429,0.69752373,-1.46339637,0.05302681,-0.01251339,0.26750038,-0.13749075,0.02306520,-0.03069366,0.15813703,-0.13258416,0.82828717,-0.71208025,0.90883107,-1.02518451
1.00550275,2.51736079,-3.01766915,0.34202765,-0.30292798,0.71845070,-1.45135380,0.05591553,-0.01146827,0.27515535,-0.14007664,0.02357079,-0.02992330,0.16470148,-0.13392499,0.85406510,-0.70280873,0.93839583,-1.02527652
1.01150575,2.59852977,-3.01120895,0.34895106,-0.30421945,0.74149025,-1.44281196,0.05880737,-0.01050750,0.28381890,-0.14279196,0.02414000,-0.02929569,0.17192718,-0.13550893,0.87951419,-0.69258614,0.96952374,-1.02550165
1.01750875,2.68475648,-3.00960752,0.35558974,-0.30601868,0.76648206,-1.43804512,0.06168988,-0.00963061,0.29343806,-0.14561927,0.02476867,-0.02880699,0.17976956,-0.13731852,0.90457631,-0.68146049,1.00233506,-1.02615261
1.02351176,2.77582792,-3.01333228,0.36197075,-0.30837976,0.79325410,-1.43726743,0.06454973,-0.00883655,0.30395292,-0.14853662,0.02545307,-0.02845211,0.18817667,-0.13933391,0.92918694,-0.66950104,1.03692586,-1.02752506
1.02951476,2.87146681,-3.02276390,0.36812268,-0.31133890,0.82162185,-1.44062470,0.06737255,-0.00812370,0.31529617,-0.15151786,0.02618995,-0.02822480,0.19708966,-0.14153276,0.95327217,-0.65679675,1.07335813,-1.02990927
1.03551776,2.97131855,-3.03818305,0.37407399,-0.31491349,0.85138660,-1.44818832,0.07014287,-0.00749002,0.32739246,-0.15453317,0.02697636,-0.02811790,0.20644340,-0.14389016,0.97674604,-0.64345473,1.11165029,-1.03358201
1.04152076,3.07493886,-3.05976065,0.37985139,-0.31910216,0.88233341,-1.45995147,0.07284406,-0.00693317,0.34015756,-0.15754998,0.02780957,-0.02812348,0.21616720,-0.14637865,0.99950859,-0.62959851,1.15176838,-1.03879879
1.04752376,3.18178334,-3.08755194,0.38547859,-0.32388586,0.91422903,-1.47582793,0.07545846,-0.00645065,0.35349768,-0.16053418,0.02868685,-0.02823306,0.22618584,-0.14896831,1.02144484,-0.61536624,1.19361883,-1.04578657
1.05352676,3.29120056,-3.12149447,0.39097535,-0.32922999,0.94682015,-1.49565335,0.07796751,-0.00603998,0.36730894,-0.16345146,0.02960536,-0.02843782,0.23642071,-0.15162698,1.04242501,-0.60090897,1.23704314,-1.05473729
1.05952976,3.40242954,-3.16141001,0.39635709,-0.33508728,0.97983258,-1.51918912,0.08035205,-0.00569877,0.38147712,-0.16626882,0.03056190,-0.02872880,0.24679120,-0.15432066,1.06230591,-0.58638885,1.28181525,-1.06580221
1.06553277,3.51460271,-3.20701016,0.40163506,-0.34140152,1.01297136,-1.54612850,0.08259271,-0.00542498,0.39587798,-0.16895608,0.03155283,-0.02909713,0.25721629,-0.15701404,1.08093375,-0.57197743,1.32764179,-1.07908727
1.07153577,3.62675485,-3.25790536,0.40681711,-0.34811165,1.04592233,-1.57610492,0.08467036,-0.00521700,0.41037800,-0.17148731,0.03257390,-0.02953415,0.26761627,-0.15967116,1.09814816,-0.55785401,1.37416566,-1.09464966
1.07753877,3.73783828,-3.31361690,0.41190906,-0.35515628,1.07835514,-1.60870196,0.08656670,-0.00507379,0.42483580,-0.17384217,0.03362019,-0.03003161,0.27791446,-0.16225624,1.11378722,-0.54420399,1.42097288,-1.11249557
1.08354177,3.84674406,-3.37359132,0.41691670,-0.36247811,1.10992784,-1.64346480,0.08826482,-0.00499501,0.43910414,-0.17600689,0.03468605,-0.03058181,0.28803892,-0.16473458,1.12769342,-0.53121730,1.46760275,-1.13257926
1.08954477,3.95232851,-3.43721665,0.42184813,-0.37002824,1.14029285,-1.67991254,0.08974982,-0.00498108,0.45303248,-0.17797505,0.03576511,-0.03117766,0.29792408,-0.16707359,1.13971990,-0.51908694,1.51356104,-1.15480353
1.09554777,4.05344419,-3.50383977,0.42671652,-0.37776996,1.16910425,-1.71755099,0.09100936,-0.00503330,0.46647019,-0.17974790,0.03685032,-0.03181280,0.30751203,-0.16924378,1.14973683,-0.50800737,1.55833557,-1.17902154
1.10155078,4.14897384,-3.57278424,0.43154294,-0.38568188,1.19602600,-1.75588539,0.09203418,-0.00515381,0.47926997,-0.18133440,0.03793395,-0.03248159,0.31675356,-0.17121974,1.15763731,-0.49817302,1.60141371,-1.20504002
1.10755378,4.23786572,-3.64336791,0.43635912,-0.39376013,1.22074070,-1.79443263,0.09281848,-0.00534563,0.49129178,-0.18275073,0.03900778,-0.03317916,0.32560873,-0.17298105,1.16334253,-0.48977668,1.64230096,-1.23262370
1.11355678,4.31916860,-3.71491958,0.44120993,-0.40201954,1.24295864,-1.83273245,0.09336017,-0.00561263,0.50240674,-0.18401955,0.04006309,-0.03390135,0.33404699,-0.17451308,1.16680564,-0.48300774,1.68053963,-1.26150100
1.11955978,4.39206459,-3.78679399,0.44615522,-0.41049361,1.26242635,-1.87035717,0.09366098,-0.00595939,0.51250098,-0.18516884,0.04109083,-0.03464467,0.34204680,-0.17580754,1.16801415,-0.47805029,1.71572683,-1.29137066
1.12556278,4.45589786,-3.85838474,0.45127095,-0.41923329,1.27893458,-1.90691971,0.09372632,-0.00639114,0.52147930,-0.18623046,0.04208168,-0.03540619,0.34959477,-0.17686283,1.16699070,-0.47508099,1.74753059,-1.32190918
1.13156578,4.51019792,-3.92913448,0.45664934,-0.42830442,1.29232490,-1.94207946,0.09356506,-0.00691357,0.52926828,-0.18723855,0.04302618,-0.03618345,0.35668432,-0.17768420,1.16379199,-0.47426652,1.77570357,-1.35277878
1.13756878,4.55469587,-3.99854189,0.46239786,-0.43778408,1.30249484,-1.97554592,0.09318905,-0.00753262,0.53581884,-0.18822771,0.04391480,-0.03697427,0.36331401,-0.17828352,1.15850600,-0.47576082,1.80009318,-1.38363562
1.14357179,4.58933271,-4.06616545,0.46863697,-0.44775576,1.30940107,-2.00707993,0.09261258,-0.00825428,0.54110796,-0.18923120,0.04473801,-0.03777665,0.36948556,-0.17867886,1.15124775,-0.47970181,1.82064785,-1.41413780
1.14957479,4.61425917,-4.13162348,0.47549664,-0.45830375,1.31306047,-2.03649264,0.09185167,-0.00908424,0.54513951,-0.19027915,0.04548640,-0.03858852,0.37520183,-0.17889375,1.14215369,-0.48620775,1.83741873,-1.44395306
1.15557779,4.62982679,-4.19459073,0.48311160,-0.46950675,1.31354907,-2.06364213,0.09092331,-0.01002766,0.54794403,-0.19139684,0.04615072,-0.03940757,0.38046468,-0.17895625,1.13137537,-0.49537316,1.85055692,-1.47276561
1.16158079,4.63657069,-4.25479163,0.49161548,-0.48143110,1.31099870,-2.08842803,0.08984470,-0.01108881,0.54957757,-0.19260327,0.04672202,-0.04023107,0.38527314,-0.17889771,1.11907253,-0.50726437,1.86030595,-1.50028187
1.16758379,4.63518464,-4.31199040,0.50113401,-0.49412402,1.30559163,-2.11078450,0.08863249,-0.01227071,0.55011940,-0.19390981,0.04719175,-0.04105562,0.38962176,-0.17875146,1.10540627,-0.52191479,1.86699007,-1.52623497
1.17358679,4.62648969,-4.36597873,0.51177764,-0.50760698,1.29755341,-2.13067184,0.08730214,-0.01357485,0.54966885,-0.19531934,0.04755192,-0.04187702,0.39349948,-0.17855138,1.09053275,-0.53932011,1.87099869,-1.55038767
1.17958979,4.61139778,-4.41656164,0.52363377,-0.52186978,1.28714406,-2.14806723,0.08586738,-0.01500077,0.54834129,-0.19682557,0.04779523,-0.04269008,0.39688894,-0.17833037,1.07459762,-0.55943338,1.87276771,-1.57253374
1.18559280,4.59087204,-4.46354224,0.53675904,-0.53686553,1.27464833,-2.16295519,0.08433984,-0.01654581,0.54626338,-0.19841277,0.04791532,-0.04348845,0.39976642,-0.17811887,1.05773171,-0.58216053,1.87275865,-1.59249773
1.19159580,4.56588569,-4.50670645,0.55117212,-0.55250690,1.26036517,-2.17531824,0.08272884,-0.01820479,0.54356800,-0.20005589,0.04790695,-0.04426457,0.40210235,-0.17794345,1.04004811,-0.60735621,1.87143660,-1.61013334
1.19759880,4.53738155,-4.54580861,0.56684734,-0.56866392,1.24459709,-2.18512824,0.08104139,-0.01996985,0.54038881,-0.20172097,0.04776626,-0.04500961,0.40386242,-0.17782559,1.02164075,-0.63482065,1.86924783,-1.62532048
1.20360180,4.50623392,-4.58055904,0.58370973,-0.58516353,1.22763985,-2.19233905,0.07928240,-0.02183019,0.53685493,-0.20336593,0.04749102,-0.04571349,0.40500912,-0.17778057,1.00258445,-0.66429742,1.86659850,-1.63796150
1.20960480,4.47321481,-4.61061447,0.60163155,-0.60179105,1.20977294,-2.19688086,0.07745501,-0.02377210,0.53308589,-0.20494170,0.04708085,-0.04636496,0.40550382,-0.17781664,0.98293638,-0.69547271,1.86383515,-1.64797677
1.21560780,4.43896592,-4.63557230,0.62043100,-0.61829361,1.19125128,-2.19865663,0.07556114,-0.02577892,0.52918711,-0.20639356,0.04653746,-0.04695173,0.40530906,-0.17793449,0.96273869,-0.72797627,1.86122810,-1.65530022
1.22161081,4.40397769,-4.65496949,0.63987300,-0.63438544,1.17229853,-2.19754090,0.07360205,-0.02783117,0.52524616,-0.20766276,0.04586480,-0.04746075,0.40439096,-0.17812700,0.94202200,-0.76138422,1.85895850,-1.65987521
1.22761381,4.36857634,-4.66828639,0.65967244,-0.64975509,1.15310223,-2.19338115,0.07157903,-0.02990681,0.52132996,-0.20868834,0.04506921,-0.04787848,0.40272174,-0.17837928,0.92080954,-0.79522396,1.85710967,-1.66165104
1.23361681,4.33291946,-4.67495608,0.67949975,-0.66407407,1.13381107,-2.18600173,0.06949412,-0.03198158,0.51748315,-0.20940902,0.04415949,-0.04819130,0.40028204,-0.17866909,0.89912141,-0.82898123,1.85566314,-1.66058070
1.23961981,4.29700013,-4.67437899,0.69898877,-0.67700683,1.11453420,-2.17521029,0.06735068,-0.03402943,0.51372748,-0.20976518,0.04314685,-0.04838589,0.39706294,-0.17896755,0.87697883,-0.86210930,1.85449960,-1.65661996
1.24562281,4.26065938,-4.66594251,0.71774673,-0.68822160,1.09534262,-2.16080644,0.06515404,-0.03602318,0.51006258,-0.20970093,0.04204486,-0.04844977,0.39306773,-0.17924008,0.85440806,-0.89404020,1.85340464,-1.64972802
1.25162581,4.22360634,-4.64904510,0.73536591,-0.69740156,1.07627263,-2.14259230,0.06291185,-0.03793509,0.50646776,-0.20916599,0.04086924,-0.04837179,0.38831304,-0.17944770,0.83144365,-0.92419772,1.85207918,-1.63986989
1.25762881,4.18544482,-4.62312378,0.75143668,-0.70425610,1.05733082,-2.12038452,0.06063442,-0.03973766,0.50290491,-0.20811753,0.03963769,-0.04814266,0.38282969,-0.17954846,0.80813101,-0.95201184,1.85015397,-1.62702026
1.26363182,4.14570520,-4.58768392,0.76556124,-0.70853138,1.03850059,-2.09402705,0.05833479,-0.04140442,0.49932223,-0.20652186,0.03836952,-0.04775546,0.37666280,-0.17949911,0.78452817,-0.97693413,1.84720749,-1.61116880
1.26963482,4.10387994,-4.54233003,0.77736760,-0.71001995,1.01974956,-2.06340428,0.05602868,-0.04291076,0.49565866,-0.20435580,0.03708539,-0.04720613,0.36987158,-0.17925683,0.76070673,-0.99845364,1.84278657,-1.59232657
1.27563782,4.05946088,-4.48679600,0.78652315,-0.70856891,1.00103760,-2.02845369,0.05373416,-0.04423474,0.49184874,-0.20160783,0.03580689,-0.04649392,0.36252850,-0.17878103,0.73675207,-1.01611259,1.83642861,-1.57053302
1.28164082,4.01197665,-4.42097324,0.79274716,-0.70408623,0.98232491,-1.98917752,0.05147127,-0.04535792,0.48782754,-0.19827891,0.03455623,-0.04562170,0.35471815,-0.17803518,0.71276286,-1.02952129,1.82768447,-1.54586330
1.28764382,3.96102831,-4.34493535,0.79582167,-0.69654500,0.96357979,-1.94565280,0.04926138,-0.04626605,0.48353555,-0.19438293,0.03335585,-0.04459625,0.34653570,-0.17698850,0.68885018,-1.03837167,1.81614098,-1.51843520
1.29364682,3.90632142,-4.25895796,0.79560029,-0.68598544,0.94478563,-1.89803917,0.04712649,-0.04694976,0.47892312,-0.18994675,0.03222814,-0.04342838,0.33808512,-0.17561752,0.66513617,-1.04244872,1.80144201,-1.48841531
1.29964982,3.84769309,-4.16353248,0.79201431,-0.67251449,0.92594673,-1.84658418,0.04508846,-0.04740507,0.47395434,-0.18500995,0.03119512,-0.04213297,0.32947719,-0.17390755,0.64175251,-1.04163937,1.78330713,-1.45602394
1.30565283,3.78513263,-4.05937307,0.78507610,-0.65630318,0.90709261,-1.79162560,0.04316814,-0.04763372,0.46861002,-0.17962411,0.03027824,-0.04072881,0.32082739,-0.17185371,0.61883874,-1.03593843,1.76154712,-1.42153837
1.31165583,3.71879482,-3.94741604,0.77487934,-0.63758184,0.88828073,-1.73359071,0.04138455,-0.04764342,0.46288974,-0.17385181,0.02949821,-0.03923837,0.31225375,-0.16946183,0.59654064,-1.02545106,1.73607548,-1.38529405
1.31765883,3.64900507,-3.82881158,0.76159624,-0.61663334,0.86959727,-1.67299236,0.03975412,-0.04744782,0.45681288,-0.16776523,0.02887483,-0.03768745,0.30387465,-0.16674887,0.57500841,-1.01039173,1.70691546,-1.34768365
1.32366183,3.57625632,-3.70490785,0.74547172,-0.59378480,0.85115612,-1.61042199,0.03828992,-0.04706639,0.45041848,-0.16144456,0.02842692,-0.03610460,0.29580669,-0.16374303,0.55439506,-0.99107958,1.67420249,-1.30915373
1.32966483,3.50119766,-3.57722770,0.72681504,-0.56939801,0.83309597,-1.54653973,0.03700116,-0.04652397,0.44376410,-0.15497610,0.02817221,-0.03452057,0.28816252,-0.16048347,0.53485452,-0.96793033,1.63818158,-1.27019918
1.33566783,3.42461516,-3.44743894,0.70598894,-0.54385911,0.81557585,-1.48206194,0.03589266,-0.04585025,0.43692363,-0.14845026,0.02812726,-0.03296757,0.28104884,-0.15701957,0.51653980,-0.94144481,1.59920020,-1.23135534
1.34167084,3.34740585,-3.31731884,0.68339705,-0.51756778,0.79876911,-1.41774650,0.03496462,-0.04507898,0.42998435,-0.14195939,0.02830735,-0.03147849,0.27456438,-0.15340988,0.49960076,-0.91219482,1.55769667,-1.19318827
1.34767384,3.27054593,-3.18871409,0.65947004,-0.49092654,0.78285641,-1.35437641,0.03421250,-0.04424706,0.42304319,-0.13559563,0.02872633,-0.03008610,0.26879804,-0.14972058,0.48418175,-0.88080646,1.51418484,-1.15628325
1.35367684,3.19505469,-3.06349761,0.63465108,-0.46433039,0.76801780,-1.29274213,0.03362711,-0.04339349,0.41620260,-0.12944875,0.02939639,-0.02882213,0.26382704,-0.14602377,0.47041878,-0.84794186,1.46923564,-1.12123203
1.35967984,3.12195571,-2.94352332,0.60938127,-0.43815720,0.75442457,-1.23362324,0.03319485,-0.04255820,0.40956611,-0.12360411,0.03032783,-0.02771651,0.25971530,-0.14239530,0.45843633,-0.81427977,1.42345648,-1.08861910
1.36568284,3.05223714,-2.83058050,0.58408575,-0.41275915,0.74223095,-1.17776995,0.03289811,-0.04178076,0.40323391,-0.11814071,0.03152864,-0.02679643,0.25651188,-0.13891259,0.44834389,-0.78049576,1.37746927,-1.05900761
1.37168584,2.98681287,-2.72634908,0.55916085,-0.38845537,0.73156643,-1.12588500,0.03271589,-0.04109914,0.39729851,-0.11312953,0.03300416,-0.02608564,0.25424971,-0.13565210,0.44023203,-0.74724284,1.33188826,-1.03292521
1.37768884,2.92648629,-2.63235719,0.53496304,-0.36552604,0.72252873,-1.07860649,0.03262444,-0.04054844,0.39184089,-0.10863204,0.03475655,-0.02560369,0.25294451,-0.13268698,0.43416848,-0.71513307,1.28729857,-1.01085029
1.38369185,2.87191839,-2.54994220,0.51179986,-0.34420788,0.71517801,-1.03649217,0.03259807,-0.04015961,0.38692716,-0.10469903,0.03678433,-0.02536532,0.25259408,-0.13008455,0.43019409,-0.68472084,1.24423638,-0.99319919
1.38969485,2.82360152,-2.48021661,0.48992328,-0.32469124,0.70953252,-1.00000553,0.03260996,-0.03995836,0.38260593,-0.10136975,0.03908188,-0.02537994,0.25317793,-0.12790414,0.42831903,-0.65648836,1.20317171,-0.98031451
1.39569785,2.78184025,-2.42403956,0.46952557,-0.30711860,0.70556587,-0.96950430,0.03263307,-0.03996418,0.37890656,-0.09867140,0.04163894,-0.02565125,0.25465746,-0.12619497,0.42851946,-0.63083395,1.16449444,-0.97245516
1.40170085,2.74674006,-2.38199492,0.45073787,-0.29158451,0.70320622,-0.94523145,0.03264097,-0.04018945,0.37583825,-0.09661894,0.04444025,-0.02617699,0.25697650,-0.12499450,0.43073488,-0.60806327,1.12850418,-0.96978817
1.40770385,2.71820453,-2.35437679,0.43363124,-0.27813678,0.70233726,-0.92730930,0.03260870,-0.04063892,0.37339009,-0.09521526,0.04746527,-0.02694889,0.26006257,-0.12432709,0.43486642,-0.58838390,1.09540445,-0.97238271
1.41370685,2.69594126,-2.34118254,0.41822019,-0.26677880,0.70280120,-0.91573666,0.03251348,-0.04130929,0.37153208,-0.09445165,0.05068802,-0.02795269,0.26382860,-0.12420318,0.44077638,-0.57190325,1.06530117,-0.98020648
1.41970985,2.67947635,-2.34211397,0.40446834,-0.25747284,0.70440352,-0.91038931,0.03233539,-0.04218914,0.37021701,-0.09430867,0.05407716,-0.02916846,0.26817527,-0.12461896,0.44828906,-0.55862991,1.03820573,-0.99312446
1.42571286,2.66817686,-2.35658640,0.39229587,-0.25014416,0.70691934,-0.91102382,0.03205793,-0.04325910,0.36938317,-0.09475715,0.05759621,-0.03057098,0.27299386,-0.12555653,0.45719309,-0.54847810,1.01404215,-1.01090023
1.43171586,2.66128039,-2.38374554,0.38158846,-0.24468565,0.71010126,-0.91728466,0.03166836,-0.04449232,0.36895769,-0.09575959,0.06120407,-0.03213032,0.27816963,-0.12698465,0.46724537,-0.54127513,0.99265811,-1.03319983
