energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-3.13656828,2.75004281,0.02493353,0.05946473,0.10483634,0.61707289,2.25094486,0.01456515,0.37052048
-3.13056528,2.71467459,0.02600167,0.05767876,0.10304323,0.60975684,2.22416489,0.01470524,0.36349664
-3.12456228,2.68343252,0.02712975,0.05588533,0.10117371,0.60376472,2.20099505,0.01480873,0.35692036
-3.11855928,2.65734125,0.02830890,0.05411718,0.09927272,0.59930747,2.18225779,0.01487746,0.35094166
-3.11255628,2.63727282,0.02952709,0.05240803,0.09738542,0.59657594,2.16863785,0.01491335,0.34569696
-3.10655328,2.62392953,0.03076929,0.05079218,0.09555609,0.59574080,2.16066710,0.01491826,0.34130797
-3.10055028,2.61783310,0.03201776,0.04930431,0.09382706,0.59695429,2.15871477,0.01489391,0.33788144
-3.09454727,2.61932010,0.03325250,0.04797922,0.09223764,0.60035339,2.16298296,0.01484173,0.33550956
-3.08854427,2.62854301,0.03445181,0.04685160,0.09082310,0.60606414,2.17350731,0.01476287,0.33427095
-3.08254127,2.64547662,0.03559301,0.04595583,0.08961381,0.61420669,2.19016237,0.01465810,0.33423204
-3.07653827,2.66992857,0.03665326,0.04532569,0.08863444,0.62490055,2.21267078,0.01452787,0.33544873
-3.07053527,2.70155328,0.03761044,0.04499402,0.08790331,0.63826962,2.24061589,0.01437232,0.33796802
-3.06453227,2.73986821,0.03844400,0.04499233,0.08743195,0.65444625,2.27345667,0.01419136,0.34182952
-3.05852926,2.78427129,0.03913593,0.04535025,0.08722478,0.67357400,2.31054430,0.01398474,0.34706661
-3.05252626,2.83405883,0.03967154,0.04609492,0.08727900,0.69580844,2.35113969,0.01375217,0.35370711
-3.04652326,2.88844298,0.04004025,0.04725024,0.08758469,0.72131569,2.39443122,0.01349341,0.36177329
-3.04052026,2.94656814,0.04023617,0.04883603,0.08812505,0.75026837,2.43955228,0.01320844,0.37128123
-3.03451726,3.00752613,0.04025860,0.05086713,0.08887686,0.78283885,2.48559820,0.01289748,0.38223946
-3.02851426,3.07036976,0.04011222,0.05335238,0.08981106,0.81918982,2.53164243,0.01256116,0.39464686
-3.02251126,3.13412494,0.03980715,0.05629362,0.09089354,0.85946241,2.57675183,0.01220051,0.40848995
-3.01650825,3.19780153,0.03935878,0.05968471,0.09208606,0.90376219,2.62000120,0.01181707,0.42373979
-3.01050525,3.26040321,0.03878734,0.06351067,0.09334721,0.95214376,2.66048698,0.01141287,0.44034845
-3.00450225,3.32093675,0.03811725,0.06774685,0.09463358,1.00459453,2.69734035,0.01099040,0.45824548
-2.99849925,3.37842111,0.03737637,0.07235841,0.09590085,1.06101858,2.72973984,0.01055261,0.47733445
-2.99249625,3.43189655,0.03659496,0.07729997,0.09710498,1.12122157,2.75692334,0.01010279,0.49748998
-2.98649325,3.48043425,0.03580462,0.08251562,0.09820338,1.18489767,2.77819960,0.00964453,0.51855529
-2.98049025,3.52314627,0.03503707,0.08793921,0.09915597,1.25161944,2.79295901,0.00918161,0.54034071
-2.97448724,3.55919610,0.03432299,0.09349509,0.09992619,1.32083153,2.80068344,0.00871786,0.56262320
-2.96848424,3.58780943,0.03369078,0.09909920,0.10048183,1.39184908,2.80095487,0.00825708,0.58514708
-2.96248124,3.60828510,0.03316548,0.10466051,0.10079576,1.46386120,2.79346234,0.00780292,0.60762619
-2.95647824,3.62000569,0.03276770,0.11008289,0.10084638,1.53594003,2.77800705,0.00735878,0.62974730
-2.95047524,3.62244749,0.03251283,0.11526728,0.10061798,1.60705546,2.75450505,0.00692770,0.65117502
-2.94447224,3.61518936,0.03241035,0.12011412,0.10010078,1.67609522,2.72298744,0.00651234,0.67155792
-2.93846923,3.59792012,0.03246338,0.12452593,0.09929085,1.74188994,2.68359787,0.00611488,0.69053585
-2.93246623,3.57044418,0.03266851,0.12841007,0.09818981,1.80324244,2.63658719,0.00573699,0.70774815
-2.92646323,3.53268517,0.03301585,0.13168138,0.09680438,1.85896015,2.58230567,0.00537984,0.72284267
-2.92046023,3.48468741,0.03348933,0.13426479,0.09514581,1.90788959,2.52119278,0.00504411,0.73548502
-2.91445723,3.42661535,0.03406728,0.13609763,0.09322921,1.94895147,2.45376513,0.00472998,0.74536800
-2.90845423,3.35875093,0.03472317,0.13713172,0.09107285,1.98117491,2.38060312,0.00443722,0.75222070
-2.90245123,3.28148916,0.03542655,0.13733490,0.08869748,2.00372952,2.30233680,0.00416521,0.75581691
-2.89644822,3.19533216,0.03614423,0.13669220,0.08612566,2.01595378,2.21963167,0.00391303,0.75598263
-2.89044522,3.10088186,0.03684142,0.13520636,0.08338121,2.01737859,2.13317509,0.00367951,0.75260220
-2.88444222,2.99883184,0.03748303,0.13289791,0.08048869,2.00774498,2.04366373,0.00346335,0.74562297
-2.87843922,2.88995841,0.03803498,0.12980452,0.07747312,1.98701503,1.95179261,0.00326316,0.73505817
-2.87243622,2.77511120,0.03846533,0.12597997,0.07435971,1.95537587,1.85824611,0.00307758,0.72098789
-2.86643322,2.65520347,0.03874550,0.12149248,0.07117376,1.91323631,1.76369096,0.00290531,0.70355815
-2.86043022,2.53120224,0.03885119,0.11642275,0.06794070,1.86121645,1.66877135,0.00274521,0.68297804
-2.85442721,2.40411825,0.03876323,0.11086155,0.06468619,1.80013072,1.57410599,0.00259636,0.65951506
-2.84842421,2.27499573,0.03846808,0.10490720,0.06143627,1.73096523,1.48028679,0.00245810,0.63348877
-2.84242121,2.14490199,0.03795830,0.09866278,0.05821754,1.65485024,1.38787887,0.00233005,0.60526310
-2.83641821,2.01491677,0.03723255,0.09223354,0.05505741,1.57302920,1.29742148,0.00221217,0.57523746
-2.83041521,1.88612123,0.03629556,0.08572415,0.05198417,1.48682537,1.20942920,0.00210474,0.54383712
-2.82441221,1.75958659,0.03515772,0.07923637,0.04902714,1.39760755,1.12439324,0.00200839,0.51150310
-2.81840920,1.63636246,0.03383458,0.07286683,0.04621668,1.30675610,1.04278221,0.00192404,0.47868197
-2.81240620,1.51746483,0.03234611,0.06670519,0.04358400,1.21563040,0.96504211,0.00185291,0.44581585
-2.80640320,1.40386381,0.03071587,0.06083265,0.04116101,1.12553889,0.89159539,0.00179645,0.41333300
-2.80040020,1.29647133,0.02897009,0.05532083,0.03897990,1.03771240,0.82283886,0.00175633,0.38163913
-2.79439720,1.19612890,0.02713670,0.05023106,0.03707269,0.95328143,0.75914033,0.00173432,0.35110981
-2.78839420,1.10359568,0.02524435,0.04561394,0.03547058,0.87325782,0.70083435,0.00173227,0.32208393
-2.78239120,1.01953704,0.02332148,0.04150932,0.03420329,0.79852086,0.64821688,0.00175200,0.29485860
-2.77638819,0.94451394,0.02139552,0.03794647,0.03329820,0.72980792,0.60153936,0.00179524,0.26968518
-2.77038519,0.87897329,0.01949208,0.03494450,0.03277957,0.66770931,0.56100233,0.00186351,0.24676677
-2.76438219,0.82323960,0.01763440,0.03251294,0.03266757,0.61266701,0.52674901,0.00195809,0.22625681
-2.75837919,0.77750809,0.01584283,0.03065246,0.03297744,0.56497689,0.49885912,0.00207985,0.20825898
-2.75237619,0.74183968,0.01413454,0.02935559,0.03371865,0.52479378,0.47734338,0.00222927,0.19282807
-2.74637319,0.71615778,0.01252335,0.02860751,0.03489404,0.49213902,0.46213889,0.00240627,0.17997178
-2.74037019,0.70024746,0.01101965,0.02838687,0.03649920,0.46690988,0.45310584,0.00261021,0.16965336
-2.73436718,0.69375685,0.00963054,0.02866649,0.03852190,0.44889039,0.45002571,0.00283982,0.16179487
-2.72836418,0.69620128,0.00835996,0.02941412,0.04094171,0.43776328,0.45260129,0.00309316,0.15628102
-2.72236118,0.70696998,0.00720903,0.03059310,0.04372985,0.43312253,0.46045868,0.00336762,0.15296349
-2.71635818,0.72533570,0.00617631,0.03216306,0.04684921,0.43448654,0.47315136,0.00365992,0.15166552
-2.71035518,0.75046720,0.00525827,0.03408057,0.05025468,0.44131144,0.49016641,0.00396616,0.15218689
-2.70435218,0.78144447,0.00444960,0.03629981,0.05389368,0.45300468,0.51093296,0.00428187,0.15430905
-2.69834917,0.81727671,0.00374364,0.03877321,0.05770699,0.46893867,0.53483254,0.00460207,0.15780042
-2.69234617,0.85692273,0.00313279,0.04145225,0.06162983,0.48846434,0.56121148,0.00492144,0.16242179
-2.68634317,0.89931340,0.00260880,0.04428814,0.06559312,0.51092471,0.58939480,0.00523438,0.16793174
-2.68034017,0.94337570,0.00216315,0.04723266,0.06952499,0.53566822,0.61870137,0.00553521,0.17409203
-2.67433717,0.98805772,0.00178727,0.05023902,0.07335243,0.56206171,0.64845995,0.00581831,0.18067284
-2.66833417,1.03235396,0.00147281,0.05326267,0.07700306,0.58950287,0.67802549,0.00607827,0.18745780
-2.66233117,1.07532998,0.00121178,0.05626220,0.08040693,0.61743199,0.70679522,0.00631012,0.19424864
-2.65632816,1.11614574,0.00099672,0.05920014,0.08349836,0.64534262,0.73422399,0.00650942,0.20086942
-2.65032516,1.15407661,0.00082077,0.06204379,0.08621765,0.67279095,0.75983809,0.00667248,0.20717015
-2.64432216,1.18853122,0.00067773,0.06476583,0.08851271,0.69940352,0.78324721,0.00679646,0.21302973
-2.63831916,1.21906549,0.00056207,0.06734491,0.09034049,0.72488306,0.80415392,0.00687950,0.21835803
-2.63231616,1.24539198,0.00046897,0.06976605,0.09166820,0.74901209,0.82236010,0.00692078,0.22309712
-2.62631316,1.26738437,0.00039426,0.07202080,0.09247423,0.77165408,0.83777036,0.00692063,0.22722147
-2.62031016,1.28507644,0.00033438,0.07410725,0.09274883,0.79275209,0.85039177,0.00688050,0.23073718
-2.61430715,1.29865568,0.00028636,0.07602975,0.09249445,0.81232478,0.86033023,0.00680300,0.23368018
-2.60830415,1.30845165,0.00024774,0.07779852,0.09172585,0.83045978,0.86778340,0.00669182,0.23611340
-2.60230115,1.31491940,0.00021654,0.07942886,0.09046986,0.84730479,0.87303035,0.00655173,0.23812318
-2.59629815,1.31861861,0.00019115,0.08094033,0.08876493,0.86305633,0.87641849,0.00638845,0.23981472
-2.59029515,1.32018924,0.00017035,0.08235567,0.08666050,0.87794685,0.87834812,0.00620856,0.24130711
-2.58429215,1.32032455,0.00015317,0.08369959,0.08421611,0.89223051,0.87925533,0.00601944,0.24272773
-2.57828914,1.31974276,0.00013892,0.08499750,0.08150052,0.90616813,0.87959380,0.00582909,0.24420652
-2.57228614,1.31915827,0.00012712,0.08627419,0.07859057,0.92001201,0.87981641,0.00564609,0.24587027
-2.56628314,1.31925370,0.00011743,0.08755255,0.07557016,0.93399125,0.88035721,0.00547945,0.24783700
-2.56028014,1.32065394,0.00010966,0.08885234,0.07252907,0.94829808,0.88161461,0.00533855,0.25021088
-2.55427714,1.32390303,0.00010374,0.09018915,0.06956187,0.96307598,0.88393642,0.00523301,0.25307776
-2.54827414,1.32944495,0.00009967,0.09157346,0.06676678,0.97840991,0.88760727,0.00517267,0.25650143
-2.54227114,1.33760894,0.00009753,0.09301000,0.06424455,0.99431937,0.89283897,0.00516748,0.26052095
-2.53626813,1.34859981,0.00009744,0.09449737,0.06209730,1.01075436,0.89976407,0.00522742,0.26514895
-2.53026513,1.36249354,0.00009957,0.09602789,0.06042732,1.02759464,0.90843277,0.00536247,0.27037106
-2.52426213,1.37923823,0.00010410,0.09758774,0.05933581,1.04465225,0.91881336,0.00558249,0.27614643
-2.51825913,1.39866000,0.00011125,0.09915750,0.05892145,1.06167722,0.93079581,0.00589710,0.28240938
-2.51225613,1.42047359,0.00012124,0.10071276,0.05927887,1.07836621,0.94419849,0.00631558,0.28907192
-2.50625313,1.44429675,0.00013429,0.10222510,0.06049689,1.09437368,0.95877736,0.00684671,0.29602720
-2.50025013,1.46966783,0.00015060,0.10366321,0.06265657,1.10932510,0.97423725,0.00749850,0.30315356
-2.49424712,1.49606537,0.00017039,0.10499414,0.06582913,1.12283150,0.99024455,0.00827803,0.31031904
-2.48824412,1.52292889,0.00019382,0.10618457,0.07007352,1.13450478,1.00644066,0.00919112,0.31738616
-2.48224112,1.54967961,0.00022105,0.10720217,0.07543406,1.14397291,1.02245548,0.01024202,0.32421666
-2.47623812,1.57574031,0.00025217,0.10801680,0.08193785,1.15089444,1.03792040,0.01143309,0.33067605
-2.47023512,1.60055338,0.00028725,0.10860168,0.08959228,1.15497159,1.05248009,0.01276442,0.33663780
-2.46423212,1.62359626,0.00032629,0.10893431,0.09838268,1.15596134,1.06580271,0.01423353,0.34198683
-2.45822911,1.64439392,0.00036926,0.10899725,0.10827024,1.15368408,1.07758806,0.01583503,0.34662242
-2.45222611,1.66252792,0.00041604,0.10877860,0.11919036,1.14802947,1.08757366,0.01756034,0.35046027
-2.44622311,1.67764208,0.00046647,0.10827227,0.13105164,1.13895940,1.09553846,0.01939750,0.35343373
-2.44022011,1.68944490,0.00052034,0.10747798,0.14373552,1.12650806,1.10130451,0.02133110,0.35549430
-2.43421711,1.69770909,0.00057736,0.10640108,0.15709683,1.11077916,1.10473660,0.02334223,0.35661132
-2.42821411,1.70226880,0.00063724,0.10505211,0.17096533,1.09194084,1.10574041,0.02540868,0.35677110
-2.42221111,1.70301506,0.00069964,0.10344621,0.18514820,1.07021845,1.10425939,0.02750520,0.35597551
-2.41620810,1.69989039,0.00076420,0.10160248,0.19943364,1.04588585,1.10027106,0.02960396,0.35424032
-2.41020510,1.69288296,0.00083059,0.09954318,0.21359543,1.01925576,1.09378292,0.03167506,0.35159325
-2.40420210,1.68202123,0.00089848,0.09729297,0.22739836,0.99066957,1.08482861,0.03368732,0.34807212
-2.39819910,1.66736936,0.00096759,0.09487816,0.24060439,0.96048732,1.07346458,0.03560907,0.34372307
-2.39219610,1.64902378,0.00103771,0.09232603,0.25297938,0.92907813,1.05976743,0.03740902,0.33859892
-2.38619310,1.62711122,0.00110870,0.08966418,0.26429997,0.89681148,1.04383222,0.03905725,0.33275794
-2.38019010,1.60178784,0.00118049,0.08692005,0.27436049,0.86404960,1.02577150,0.04052613,0.32626278
-2.37418709,1.57323956,0.00125314,0.08412051,0.28297951,0.83114102,1.00571521,0.04179124,0.31917978
-2.36818409,1.54168290,0.00132679,0.08129150,0.29000567,0.79841535,0.98381090,0.04283221,0.31157843
-2.36218109,1.50736607,0.00140165,0.07845782,0.29532263,0.76617914,0.96022424,0.04363342,0.30353105
-2.35617809,1.47056955,0.00147804,0.07564296,0.29885275,0.73471281,0.93513932,0.04418449,0.29511243
-2.35017509,1.43160573,0.00155632,0.07286888,0.30055945,0.70426817,0.90875842,0.04448070,0.28639951
-2.34417209,1.39081707,0.00163689,0.07015595,0.30044797,0.67506663,0.88130091,0.04452308,0.27747083
-2.33816908,1.34857250,0.00172013,0.06752273,0.29856463,0.64729767,0.85300116,0.04431832,0.26840581
-2.33216608,1.30526172,0.00180641,0.06498584,0.29499450,0.62111750,0.82410517,0.04387849,0.25928375
-2.32616308,1.26128761,0.00189599,0.06255969,0.28985773,0.59664781,0.79486604,0.04322055,0.25018256
-2.32016008,1.21705678,0.00198905,0.06025631,0.28330461,0.57397460,0.76553828,0.04236567,0.24117717
-2.31415708,1.17296886,0.00208560,0.05808504,0.27550975,0.55314705,0.73637133,0.04133842,0.23233788
-2.30815408,1.12940491,0.00218548,0.05605229,0.26666550,0.53417667,0.70760251,0.04016588,0.22372845
-2.30215108,1.08671584,0.00228835,0.05416129,0.25697522,0.51703684,0.67944993,0.03887675,0.21540438
-2.29614807,1.04521147,0.00239365,0.05241192,0.24664641,0.50166292,0.65210577,0.03750035,0.20741118
-2.29014507,1.00515113,0.00250065,0.05080059,0.23588438,0.48795317,0.62573036,0.03606585,0.19978308
-2.28414207,0.96673639,0.00260841,0.04932024,0.22488647,0.47577074,0.60044764,0.03460143,0.19254207
-2.27813907,0.93010652,0.00271588,0.04796049,0.21383718,0.46494671,0.57634222,0.03313366,0.18569744
-2.27213607,0.89533716,0.00282190,0.04670783,0.20290447,0.45528443,0.55345834,0.03168707,0.17924600
-2.26613307,0.86244236,0.00292530,0.04554613,0.19223713,0.44656508,0.53180094,0.03028383,0.17317280
-2.26013007,0.83137985,0.00302491,0.04445706,0.18196351,0.43855427,0.51133865,0.02894361,0.16745257
-2.25412706,0.80205944,0.00311972,0.04342083,0.17219131,0.43100971,0.49200881,0.02768366,0.16205162
-2.24812406,0.77435391,0.00320887,0.04241694,0.16300847,0.42368938,0.47372393,0.02651898,0.15693024
-2.24212106,0.74811183,0.00329182,0.04142491,0.15448500,0.41636015,0.45637947,0.02546265,0.15204542
-2.23611806,0.72317145,0.00336831,0.04042519,0.14667535,0.40880618,0.43986230,0.02452619,0.14735372
-2.23011506,0.69937475,0.00343855,0.03939993,0.13962134,0.40083692,0.42405938,0.02371996,0.14281418
-2.22411206,0.67658090,0.00350313,0.03833370,0.13335509,0.39229415,0.40886607,0.02305365,0.13839098
-2.21810905,0.65467804,0.00356313,0.03721418,0.12790198,0.38305777,0.39419363,0.02253654,0.13405586
-2.21210605,0.63359292,0.00362010,0.03603259,0.12328321,0.37305004,0.37997545,0.02217788,0.12979002
-2.20610305,0.61329757,0.00367602,0.03478409,0.11951780,0.36223797,0.36617155,0.02198695,0.12558543
-2.20010005,0.59381272,0.00373322,0.03346795,0.11662397,0.35063382,0.35277130,0.02197315,0.12144553
-2.19409705,0.57520782,0.00379436,0.03208751,0.11461972,0.33829376,0.33979400,0.02214582,0.11738521
-2.18809405,0.55759756,0.00386229,0.03065001,0.11352256,0.32531459,0.32728759,0.02251396,0.11343014
-2.18209105,0.54113530,0.00393993,0.02916630,0.11334853,0.31182891,0.31532532,0.02308580,0.10961551
-2.17608804,0.52600375,0.00403013,0.02765033,0.11411044,0.29799897,0.30400099,0.02386821,0.10598420
-2.17008504,0.51240358,0.00413552,0.02611862,0.11581561,0.28400946,0.29342274,0.02486609,0.10258460
-2.16408204,0.50054062,0.00425836,0.02458966,0.11846319,0.27005977,0.28370608,0.02608164,0.09946819
-2.15807904,0.49061258,0.00440041,0.02308322,0.12204128,0.25635610,0.27496650,0.02751364,0.09668696
-2.15207604,0.48279597,0.00456277,0.02161974,0.12652421,0.24310368,0.26731201,0.02915682,0.09429099
-2.14607304,0.47723414,0.00474579,0.02021976,0.13186991,0.23049972,0.26083638,0.03100127,0.09232614
-2.14007004,0.47402714,0.00494894,0.01890336,0.13801800,0.21872719,0.25561306,0.03303205,0.09083224
-2.13406703,0.47322396,0.00517081,0.01768973,0.14488841,0.20794978,0.25169052,0.03522890,0.08984156
-2.12806403,0.47481765,0.00540905,0.01659687,0.15238095,0.19830819,0.24908893,0.03756631,0.08937799
-2.12206103,0.47874359,0.00566043,0.01564138,0.16037586,0.18991781,0.24779852,0.04001371,0.08945671
-2.11605803,0.48488097,0.00592084,0.01483828,0.16873532,0.18286782,0.24777972,0.04253596,0.09008442
-2.11005503,0.49305745,0.00618548,0.01420107,0.17730610,0.17722151,0.24896472,0.04509419,0.09126025
-2.10405203,0.50305658,0.00644892,0.01374175,0.18592311,0.17301779,0.25126073,0.04764669,0.09297702
-2.09804902,0.51462765,0.00670534,0.01347093,0.19441384,0.17027362,0.25455430,0.05015023,0.09522294
-2.09204602,0.52749730,0.00694868,0.01339801,0.20260345,0.16898693,0.25871669,0.05256134,0.09798363
-2.08604302,0.54138219,0.00717288,0.01353131,0.21032034,0.16914007,0.26360977,0.05483784,0.10124414
-2.08004002,0.55600203,0.00737212,0.01387822,0.21740186,0.17070315,0.26909211,0.05694033,0.10499107
-2.07403702,0.57109218,0.00754102,0.01444529,0.22370003,0.17363724,0.27502494,0.05883368,0.10921442
-2.06803402,0.58641503,0.00767484,0.01523829,0.22908679,0.17789707,0.28127755,0.06048838,0.11390917
-2.06203102,0.60176954,0.00776972,0.01626211,0.23345871,0.18343303,0.28773181,0.06188176,0.11907643
-2.05602801,0.61699849,0.00782281,0.01752070,0.23674070,0.19019249,0.29428567,0.06299892,0.12472396
-2.05002501,0.63199283,0.00783236,0.01901684,0.23888877,0.19812011,0.30085534,0.06383341,0.13086622
-2.04402201,0.64669310,0.00779785,0.02075183,0.23989150,0.20715743,0.30737613,0.06438750,0.13752367
-2.03801901,0.66108779,0.00771999,0.02272518,0.23977014,0.21724164,0.31380194,0.06467219,0.14472148
-2.03201601,0.67520879,0.00760072,0.02493421,0.23857748,0.22830368,0.32010355,0.06470678,0.15248763
-2.02601301,0.68912419,0.00744310,0.02737359,0.23639539,0.24026602,0.32626577,0.06451809,0.16085049
-2.02001001,0.70292903,0.00725124,0.03003493,0.23333115,0.25304008,0.33228383,0.06413942,0.16983599
-2.01400700,0.71673442,0.00703010,0.03290641,0.22951286,0.26652385,0.33815920,0.06360915,0.17946455
-2.00800400,0.73065577,0.00678538,0.03597239,0.22508404,0.28059968,0.34389520,0.06296916,0.18974776
-2.00200100,0.74480083,0.00652321,0.03921319,0.22019771,0.29513274,0.34949272,0.06226315,0.20068525
-1.99599800,0.75925820,0.00625000,0.04260490,0.21501025,0.30997011,0.35494638,0.06153478,0.21226169
-1.98999500,0.77408696,0.00597218,0.04611938,0.20967526,0.32494093,0.36024134,0.06082590,0.22444407
-1.98399200,0.78930808,0.00569598,0.04972435,0.20433782,0.33985742,0.36535102,0.06017486,0.23717963
-1.97798899,0.80489782,0.00542721,0.05338364,0.19912915,0.35451708,0.37023586,0.05961493,0.25039435
-1.97198599,0.82078375,0.00517111,0.05705759,0.19416221,0.36870591,0.37484313,0.05917300,0.26399215
-1.96598299,0.83684322,0.00493211,0.06070361,0.18952812,0.38220250,0.37910790,0.05886852,0.27785495
-1.95997999,0.85290460,0.00471381,0.06427687,0.18529363,0.39478300,0.38295492,0.05871278,0.29184358
-1.95397699,0.86875096,0.00451879,0.06773108,0.18149983,0.40622660,0.38630136,0.05870850,0.30579952
-1.94797399,0.88412597,0.00434866,0.07101939,0.17816177,0.41632136,0.38906018,0.05884981,0.31954749
-1.94197099,0.89874182,0.00420398,0.07409538,0.17526938,0.42487018,0.39114389,0.05912261,0.33289890
-1.93596798,0.91228853,0.00408433,0.07691406,0.17278924,0.43169645,0.39246842,0.05950516,0.34565585
-1.92996498,0.92444436,0.00398838,0.07943293,0.17066731,0.43664942,0.39295685,0.05996907,0.35761592
-1.92396198,0.93488669,0.00391398,0.08161303,0.16883232,0.43960876,0.39254289,0.06048051,0.36857723
-1.91795898,0.94330311,0.00385830,0.08341987,0.16719981,0.44048832,0.39117368,0.06100165,0.37834394
-1.91195598,0.94940204,0.00381796,0.08482445,0.16567639,0.43923894,0.38881210,0.06149222,0.38673184
-1.90595298,0.95292273,0.00378919,0.08580401,0.16416431,0.43585007,0.38543817,0.06191117,0.39357388
-1.89994997,0.95364418,0.00376803,0.08634280,0.16256593,0.43035038,0.38104975,0.06221833,0.39872553
-1.89394697,0.95139278,0.00375044,0.08643269,0.16078806,0.42280715,0.37566251,0.06237610,0.40206968
-1.88794397,0.94604853,0.00373251,0.08607353,0.15874585,0.41332478,0.36930920,0.06235092,0.40352104
-1.88194097,0.93754966,0.00371056,0.08527347,0.15636633,0.40204221,0.36203838,0.06211464,0.40302970
-1.87593797,0.92589569,0.00368131,0.08404903,0.15359122,0.38912967,0.35391270,0.06164570,0.40058395
-1.86993497,0.91114882,0.00364193,0.08242499,0.15037915,0.37478476,0.34500699,0.06092999,0.39621197
-1.86393197,0.89343384,0.00359019,0.08043411,0.14670711,0.35922799,0.33540617,0.05996146,0.38998256
-1.85792896,0.87293650,0.00352444,0.07811665,0.14257111,0.34269820,0.32520319,0.05874244,0.38200474
-1.85192596,0.84990050,0.00344369,0.07551973,0.13798619,0.32544761,0.31449708,0.05728362,0.37242614
-1.84592296,0.82462327,0.00334757,0.07269651,0.13298561,0.30773713,0.30339128,0.05560379,0.36143043
-1.83991996,0.79745054,0.00323633,0.06970522,0.12761946,0.28983163,0.29199208,0.05372917,0.34923359
-1.83391696,0.76876994,0.00311078,0.06660813,0.12195267,0.27199560,0.28040747,0.05169264,0.33607940
-1.82791396,0.73900376,0.00297224,0.06347029,0.11606259,0.25448910,0.26874613,0.04953267,0.32223396
-1.82191096,0.70860094,0.00282243,0.06035834,0.11003615,0.23756424,0.25711667,0.04729202,0.30797982
-1.81590795,0.67802853,0.00266340,0.05733916,0.10396684,0.22146207,0.24562698,0.04501646,0.29360946
-1.80990495,0.64776273,0.00249744,0.05447859,0.09795153,0.20641003,0.23438369,0.04275327,0.27941863
-1.80390195,0.61827974,0.00232698,0.05184013,0.09208733,0.19262007,0.22349154,0.04054979,0.26569966
-1.79789895,0.59004648,0.00215447,0.04948371,0.08646847,0.18028719,0.21305284,0.03845194,0.25273489
-1.79189595,0.56351157,0.00198236,0.04746452,0.08118350,0.16958875,0.20316665,0.03650293,0.24079043
-1.78589295,0.53909662,0.00181296,0.04583203,0.07631269,0.16068427,0.19392796,0.03474189,0.23011051
-1.77988994,0.51718811,0.00164842,0.04462902,0.07192582,0.15371586,0.18542672,0.03320282,0.22091250
-1.77388694,0.49813015,0.00149066,0.04389096,0.06808042,0.14880925,0.17774672,0.03191362,0.21338271
-1.76788394,0.48221824,0.00134136,0.04364541,0.06482037,0.14607531,0.17096447,0.03089535,0.20767318
-1.76188094,0.46969436,0.00120194,0.04391180,0.06217511,0.14561218,0.16514812,0.03016171,0.20389947
-1.75587794,0.46074353,0.00107353,0.04470128,0.06015926,0.14750772,0.16035645,0.02971871,0.20213955
-1.74987494,0.45549202,0.00095703,0.04601692,0.05877271,0.15184239,0.15663810,0.02956467,0.20243377
-1.74387194,0.45400734,0.00085312,0.04785416,0.05800125,0.15869241,0.15403101,0.02969029,0.20478591
-1.73786893,0.45630008,0.00076225,0.05020140,0.05781763,0.16813290,0.15256231,0.03007914,0.20916528
-1.73186593,0.46232750,0.00068476,0.05304086,0.05818298,0.18024106,0.15224856,0.03070819,0.21550976
-1.72586293,0.47199895,0.00062087,0.05634970,0.05904867,0.19509897,0.15309641,0.03154866,0.22372969
-1.71985993,0.48518264,0.00057076,0.06010113,0.06035845,0.21279586,0.15510371,0.03256700,0.23371238
-1.71385693,0.50171374,0.00053459,0.06426581,0.06205079,0.23342961,0.15826093,0.03372599,0.24532711
-1.70785393,0.52140330,0.00051262,0.06881316,0.06406149,0.25710715,0.16255293,0.03498604,0.25843042
-1.70185093,0.54404746,0.00050517,0.07371266,0.06632629,0.28394348,0.16796084,0.03630648,0.27287127
-1.69584792,0.56943668,0.00051272,0.07893515,0.06878350,0.31405919,0.17446398,0.03764693,0.28849610
-1.68984492,0.59736413,0.00053592,0.08445384,0.07137655,0.34757612,0.18204164,0.03896868,0.30515323
-1.68384192,0.62763301,0.00057564,0.09024514,0.07405631,0.38461123,0.19067455,0.04023597,0.32269661
-1.67783892,0.66006209,0.00063294,0.09628914,0.07678310,0.42526848,0.20034593,0.04141717,0.34098856
-1.67183592,0.69448922,0.00070909,0.10256979,0.07952831,0.46962905,0.21104189,0.04248580,0.35990137
-1.66583292,0.73077235,0.00080557,0.10907456,0.08227552,0.51773995,0.22275122,0.04342142,0.37931778
-1.65982991,0.76878816,0.00092403,0.11579384,0.08502107,0.56960152,0.23546435,0.04421014,0.39913019
-1.65382691,0.80842808,0.00106621,0.12271981,0.08777393,0.62515434,0.24917166,0.04484500,0.41923872
-1.64782391,0.84959205,0.00123395,0.12984500,0.09055502,0.68426623,0.26386110,0.04532597,0.43954833
-1.64182091,0.89218050,0.00142905,0.13716064,0.09339577,0.74672011,0.27951528,0.04565971,0.45996519
-1.63581791,0.93608493,0.00165323,0.14465464,0.09633615,0.81220356,0.29610816,0.04585899,0.48039266
-1.62981491,0.98117799,0.00190802,0.15230970,0.09942204,0.88030099,0.31360171,0.04594192,0.50072719
-1.62381191,1.02730380,0.00219466,0.16010136,0.10270216,0.95048924,0.33194267,0.04593085,0.52085466
