energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
2.70435218,0.02072544,-0.02162719,0.00039613,-0.00040697,0.00290370,-0.00300889,0.00318035,-0.00331953,0.00672849,-0.00704605,0.00000000,-0.00000000,0.00201232,-0.00208307,0.00000861,-0.00000889,0.01031023,-0.01077004
2.71035518,0.01739690,-0.01818661,0.00033171,-0.00034139,0.00243841,-0.00253130,0.00266461,-0.00278626,0.00564976,-0.00592708,0.00000000,-0.00000000,0.00168867,-0.00175120,0.00000626,-0.00000646,0.00865507,-0.00905738
2.71635818,0.01449925,-0.01518481,0.00027589,-0.00028444,0.00203301,-0.00211427,0.00221724,-0.00232267,0.00471007,-0.00495018,0.00000000,-0.00000000,0.00140707,-0.00146180,0.00000452,-0.00000467,0.00721395,-0.00756292
2.72236118,0.01199834,-0.01258834,0.00022790,-0.00023538,0.00168287,-0.00175329,0.00183230,-0.00192290,0.00389859,-0.00410473,0.00000000,-0.00000000,0.00116414,-0.00121160,0.00000326,-0.00000337,0.00596998,-0.00627008
2.72836418,0.00985816,-0.01036160,0.00018698,-0.00019346,0.00138305,-0.00144353,0.00150376,-0.00158097,0.00320384,-0.00337933,0.00000000,-0.00000000,0.00095632,-0.00099711,0.00000235,-0.00000243,0.00490532,-0.00516120
2.73436718,0.00804211,-0.00846805,0.00015236,-0.00015792,0.00112850,-0.00117998,0.00122564,-0.00129088,0.00261405,-0.00276221,0.00000000,-0.00000000,0.00078004,-0.00081477,0.00000171,-0.00000176,0.00400180,-0.00421815
2.74037019,0.00651400,-0.00687136,0.00012331,-0.00012804,0.00091420,-0.00095763,0.00099213,-0.00104680,0.00211759,-0.00224164,0.00000000,-0.00000000,0.00063175,-0.00066107,0.00000128,-0.00000132,0.00324145,-0.00342285
2.74637319,0.00523891,-0.00553623,0.00009915,-0.00010313,0.00073530,-0.00077162,0.00079773,-0.00084315,0.00170316,-0.00180619,0.00000000,-0.00000000,0.00050805,-0.00053258,0.00000102,-0.00000104,0.00260691,-0.00275775
2.75237619,0.00418384,-0.00442914,0.00007923,-0.00008254,0.00058718,-0.00061729,0.00063730,-0.00067471,0.00136009,-0.00144495,0.00000000,-0.00000000,0.00040572,-0.00042606,0.00000090,-0.00000090,0.00208177,-0.00220616
2.75837919,0.00331817,-0.00351886,0.00006296,-0.00006569,0.00046555,-0.00049031,0.00050613,-0.00053667,0.00107844,-0.00114778,0.00000000,-0.00000000,0.00032179,-0.00033851,0.00000091,-0.00000090,0.00165079,-0.00175252
2.76438219,0.00261403,-0.00277683,0.00004983,-0.00005205,0.00036651,-0.00038668,0.00040001,-0.00042469,0.00084915,-0.00090533,0.00000000,-0.00000000,0.00025354,-0.00026717,0.00000106,-0.00000103,0.00130008,-0.00138258
2.77038519,0.00204643,-0.00217733,0.00003937,-0.00004116,0.00028651,-0.00030282,0.00031524,-0.00033495,0.00066404,-0.00070920,0.00000000,-0.00000000,0.00019857,-0.00020956,0.00000138,-0.00000132,0.00101716,-0.00108351
2.77638819,0.00159337,-0.00169764,0.00003122,-0.00003262,0.00022245,-0.00023552,0.00024864,-0.00026415,0.00051592,-0.00055191,0.00000001,-0.00000001,0.00015474,-0.00016352,0.00000190,-0.00000181,0.00079103,-0.00084391
2.78239120,0.00123578,-0.00131798,0.00002504,-0.00002611,0.00017159,-0.00018197,0.00019759,-0.00020956,0.00039848,-0.00042691,0.00000001,-0.00000001,0.00012020,-0.00012714,0.00000271,-0.00000257,0.00061212,-0.00065386
2.78839420,0.00095749,-0.00102149,0.00002061,-0.00002139,0.00013157,-0.00013974,0.00016004,-0.00016898,0.00030633,-0.00032857,0.00000001,-0.00000001,0.00009342,-0.00009882,0.00000389,-0.00000369,0.00047225,-0.00050484
2.79439720,0.00074508,-0.00079409,0.00001778,-0.00001828,0.00010041,-0.00010677,0.00013451,-0.00014081,0.00023490,-0.00025212,0.00000002,-0.00000002,0.00007311,-0.00007722,0.00000561,-0.00000532,0.00036458,-0.00038969
2.80040020,0.00058775,-0.00062440,0.00001648,-0.00001672,0.00007643,-0.00008133,0.00012014,-0.00012408,0.00018041,-0.00019356,0.00000003,-0.00000002,0.00005825,-0.00006130,0.00000805,-0.00000764,0.00028352,-0.00030251
2.80640320,0.00047723,-0.00050357,0.00001673,-0.00001671,0.00005826,-0.00006198,0.00011674,-0.00011845,0.00013980,-0.00014967,0.00000004,-0.00000004,0.00004810,-0.00005022,0.00001150,-0.00001092,0.00022463,-0.00023860
2.81240620,0.00040766,-0.00042521,0.00001867,-0.00001837,0.00004479,-0.00004755,0.00012484,-0.00012430,0.00011066,-0.00011787,0.00000005,-0.00000005,0.00004213,-0.00004345,0.00001631,-0.00001551,0.00018459,-0.00019437
2.81840920,0.00037554,-0.00038534,0.00002258,-0.00002194,0.00003516,-0.00003715,0.00014581,-0.00014286,0.00009121,-0.00009623,0.00000008,-0.00000007,0.00004009,-0.00004067,0.00002298,-0.00002187,0.00016110,-0.00016731
2.82441221,0.00037974,-0.00038233,0.00002886,-0.00002782,0.00002872,-0.00003007,0.00018196,-0.00017627,0.00008020,-0.00008339,0.00000011,-0.00000010,0.00004197,-0.00004184,0.00003216,-0.00003064,0.00015287,-0.00015592
2.83041521,0.00042160,-0.00041705,0.00003810,-0.00003658,0.00002500,-0.00002582,0.00023676,-0.00022779,0.00007694,-0.00007853,0.00000015,-0.00000014,0.00004804,-0.00004717,0.00004468,-0.00004261,0.00015963,-0.00015970
2.83641821,0.00050504,-0.00049294,0.00005112,-0.00004897,0.00002374,-0.00002407,0.00031500,-0.00030198,0.00008123,-0.00008134,0.00000020,-0.00000019,0.00005885,-0.00005716,0.00006163,-0.00005884,0.00018211,-0.00017919
2.84242121,0.00063681,-0.00061624,0.00006897,-0.00006604,0.00002480,-0.00002469,0.00042309,-0.00040498,0.00009340,-0.00009207,0.00000028,-0.00000026,0.00007528,-0.00007263,0.00008440,-0.00008067,0.00022211,-0.00021599
2.84842421,0.00082683,-0.00079631,0.00009305,-0.00008910,0.00002823,-0.00002768,0.00056936,-0.00054479,0.00011429,-0.00011145,0.00000038,-0.00000036,0.00009857,-0.00009478,0.00011475,-0.00010980,0.00028257,-0.00027283
2.85442721,0.00108858,-0.00104605,0.00012509,-0.00011985,0.00003424,-0.00003321,0.00076441,-0.00073165,0.00014532,-0.00014080,0.00000051,-0.00000048,0.00013039,-0.00012519,0.00015490,-0.00014837,0.00036772,-0.00035372
2.86043022,0.00143961,-0.00138231,0.00016728,-0.00016041,0.00004317,-0.00004161,0.00102156,-0.00097842,0.00018846,-0.00018201,0.00000069,-0.00000065,0.00017288,-0.00016593,0.00020760,-0.00019906,0.00048320,-0.00046404
2.86643322,0.00190207,-0.00182652,0.00022233,-0.00021339,0.00005555,-0.00005337,0.00135724,-0.00130103,0.00024639,-0.00023762,0.00000091,-0.00000086,0.00022873,-0.00021961,0.00027624,-0.00026515,0.00063624,-0.00061077
2.87243622,0.00250340,-0.00240526,0.00029353,-0.00028201,0.00007208,-0.00006916,0.00179156,-0.00171900,0.00032246,-0.00031091,0.00000120,-0.00000114,0.00030125,-0.00028944,0.00036492,-0.00035065,0.00083587,-0.00080262
2.87843922,0.00327696,-0.00315097,0.00038486,-0.00037014,0.00009364,-0.00008982,0.00234876,-0.00225589,0.00042084,-0.00040592,0.00000158,-0.00000149,0.00039449,-0.00037934,0.00047861,-0.00046039,0.00109311,-0.00105031
2.88444222,0.00426268,-0.00410256,0.00050106,-0.00048239,0.00012131,-0.00011642,0.00305774,-0.00293987,0.00054657,-0.00052756,0.00000206,-0.00000195,0.00051326,-0.00049402,0.00062322,-0.00060012,0.00142120,-0.00136671
2.89044522,0.00550778,-0.00530611,0.00064771,-0.00062423,0.00015642,-0.00015021,0.00395255,-0.00380416,0.00070564,-0.00068169,0.00000266,-0.00000252,0.00066325,-0.00063902,0.00080569,-0.00077665,0.00183584,-0.00176712
2.89644822,0.00706726,-0.00681544,0.00083130,-0.00080201,0.00020049,-0.00019269,0.00507279,-0.00488749,0.00090505,-0.00087516,0.00000341,-0.00000324,0.00085108,-0.00082085,0.00103410,-0.00099789,0.00235532,-0.00226942
2.90245123,0.00900437,-0.00869257,0.00105929,-0.00102305,0.00025529,-0.00024560,0.00646398,-0.00623445,0.00115286,-0.00111591,0.00000435,-0.00000413,0.00108439,-0.00104696,0.00131773,-0.00127295,0.00300069,-0.00289423
2.90845423,0.01139084,-0.01100797,0.00134012,-0.00129565,0.00032285,-0.00031091,0.00817765,-0.00789563,0.00145824,-0.00141296,0.00000550,-0.00000523,0.00137182,-0.00132586,0.00166711,-0.00161216,0.00379583,-0.00366499
2.91445723,0.01430686,-0.01384058,0.00168325,-0.00162911,0.00040544,-0.00039085,0.01027142,-0.00992772,0.00183143,-0.00177642,0.00000691,-0.00000658,0.00172301,-0.00166705,0.00209397,-0.00202710,0.00476745,-0.00460797
2.92046023,0.01784066,-0.01727750,0.00209905,-0.00203370,0.00050554,-0.00048786,0.01280868,-0.01239323,0.00228372,-0.00221746,0.00000862,-0.00000821,0.00214861,-0.00208102,0.00261123,-0.00253054,0.00594496,-0.00575216
2.92646323,0.02208777,-0.02141324,0.00259877,-0.00252053,0.00062586,-0.00060460,0.01585802,-0.01535996,0.00282733,-0.00274821,0.00001067,-0.00001017,0.00266010,-0.00257917,0.00323289,-0.00313632,0.00736016,-0.00712902
2.93246623,0.02714971,-0.02634853,0.00319435,-0.00310148,0.00076927,-0.00074393,0.01949235,-0.01890020,0.00347525,-0.00338158,0.00001311,-0.00001252,0.00326973,-0.00317361,0.00397381,-0.00385919,0.00904689,-0.00877208
2.93846923,0.03313215,-0.03218859,0.00389824,-0.00378892,0.00093877,-0.00090881,0.02378755,-0.02308943,0.00424100,-0.00413107,0.00001600,-0.00001529,0.00399022,-0.00387704,0.00484945,-0.00471459,0.01104036,-0.01071636
2.94447224,0.04014252,-0.03904074,0.00472307,-0.00459550,0.00113739,-0.00110227,0.02882075,-0.02800463,0.00513833,-0.00501046,0.00001939,-0.00001855,0.00483451,-0.00470236,0.00587555,-0.00571822,0.01337636,-0.01299760
2.95047524,0.04828697,-0.04701155,0.00568133,-0.00553375,0.00136815,-0.00132731,0.03466816,-0.03372226,0.00618083,-0.00603342,0.00002332,-0.00002234,0.00581537,-0.00566243,0.00706763,-0.00688569,0.01609026,-0.01565127
2.95647824,0.05766674,-0.05620323,0.00678493,-0.00661571,0.00163392,-0.00158682,0.04140248,-0.04031563,0.00738145,-0.00721307,0.00002785,-0.00002671,0.00694501,-0.00676955,0.00844053,-0.00823198,0.01921579,-0.01871139
2.96248124,0.06837399,-0.06670955,0.00804473,-0.00785241,0.00193729,-0.00188345,0.04908988,-0.04785202,0.00875200,-0.00856143,0.00003303,-0.00003170,0.00823453,-0.00803501,0.01000772,-0.00977083,0.02278368,-0.02220919
2.96848424,0.08048715,-0.07861128,0.00946993,-0.00925337,0.00228050,-0.00221948,0.05778665,-0.05638935,0.01030251,-0.01008889,0.00003888,-0.00003735,0.00969336,-0.00946854,0.01178069,-0.01151405,0.02682003,-0.02617155
2.97448724,0.09406588,-0.09197116,0.01106758,-0.01082597,0.00266524,-0.00259668,0.06753565,-0.06597265,0.01204061,-0.01180348,0.00004544,-0.00004370,0.01132869,-0.01107771,0.01376818,-0.01347085,0.03134475,-0.03061937
2.98049025,0.10914596,-0.10682883,0.01284187,-0.01257488,0.00309251,-0.00301616,0.07836256,-0.07663033,0.01397089,-0.01371030,0.00005272,-0.00005076,0.01314484,-0.01286728,0.01597541,-0.01564703,0.03636976,-0.03556584
2.98649325,0.12573414,-0.12319561,0.01479360,-0.01450142,0.00356252,-0.00347825,0.09027223,-0.08837053,0.01609421,-0.01581079,0.00006073,-0.00005854,0.01514262,-0.01483862,0.01840338,-0.01804424,0.04189729,-0.04101473
2.99249625,0.14380327,-0.14104965,0.01691958,-0.01660304,0.00407449,-0.00398234,0.10324515,-0.10117756,0.01840709,-0.01810216,0.00006946,-0.00006702,0.01731875,-0.01698910,0.02104811,-0.02065929,0.04791831,-0.04695876
2.99849925,0.16328800,-0.16033147,0.01921211,-0.01887271,0.00462656,-0.00452673,0.11723442,-0.11500876,0.02090117,-0.02057677,0.00007887,-0.00007619,0.01966536,-0.01931155,0.02390004,-0.02348346,0.05441103,-0.05337813
3.00450225,0.18408134,-0.18094039,0.02165861,-0.02129860,0.00521572,-0.00510860,0.13216322,-0.12979190,0.02356276,-0.02322170,0.00008892,-0.00008598,0.02216958,-0.02179385,0.02694351,-0.02650202,0.06133982,-0.06023932
3.01050525,0.20603227,-0.20273196,0.02424132,-0.02386371,0.00583767,-0.00572385,0.14792311,-0.14542340,0.02637253,-0.02601841,0.00009952,-0.00009634,0.02481321,-0.02441859,0.03015641,-0.02969379,0.06865433,-0.06749425
3.01650825,0.22894476,-0.22551681,0.02693716,-0.02654573,0.00648687,-0.00636715,0.16437337,-0.16176738,0.02930537,-0.02894260,0.00011059,-0.00010716,0.02757264,-0.02716297,0.03351005,-0.03303105,0.07628926,-0.07507986
3.02251126,0.25257836,-0.24906093,0.02971784,-0.02931713,0.00715650,-0.00703189,0.18134136,-0.17865599,0.03233052,-0.03196423,0.00012200,-0.00011835,0.03041892,-0.02999880,0.03696924,-0.03647951,0.08416447,-0.08291824
3.02851426,0.27665057,-0.27308777,0.03255013,-0.03214535,0.00783855,-0.00771026,0.19862424,-0.19589087,0.03541181,-0.03504781,0.00013363,-0.00012977,0.03331802,-0.03289278,0.04049262,-0.03999868,0.09218584,-0.09091734
3.03451726,0.30084095,-0.29728219,0.03539633,-0.03499329,0.00852396,-0.00839335,0.21599197,-0.21324595,0.03850823,-0.03815290,0.00014532,-0.00014127,0.03623136,-0.03580694,0.04403331,-0.04354239,0.10024658,-0.09897223
3.04052026,0.32479724,-0.32129614,0.03821498,-0.03782000,0.00920273,-0.00907136,0.23319162,-0.23047157,0.04157469,-0.04123483,0.00015689,-0.00015268,0.03911650,-0.03869936,0.04753973,-0.04705967,0.10822932,-0.10696704
3.04652326,0.34814302,-0.34475621,0.04096180,-0.04058151,0.00986421,-0.00973372,0.24995294,-0.24729989,0.04456300,-0.04424568,0.00016817,-0.00016383,0.04192812,-0.04152508,0.05095679,-0.05049583,0.11600863,-0.11477744
3.05252626,0.37048704,-0.36727272,0.04359076,-0.04323195,0.01049730,-0.01036944,0.26599505,-0.26345137,0.04742308,-0.04713543,0.00017896,-0.00017453,0.04461909,-0.04423714,0.05422723,-0.05379378,0.12345413,-0.12227371
3.05852926,0.39143382,-0.38845009,0.04605532,-0.04572476,0.01109081,-0.01096736,0.28103397,-0.27864225,0.05010431,-0.04985332,0.00018908,-0.00018459,0.04714178,-0.04678790,0.05729315,-0.05689559,0.13043403,-0.12932415
3.06453227,0.41059499,-0.40789818,0.04830980,-0.04801402,0.01163372,-0.01151645,0.29479090,-0.29259269,0.05255698,-0.05234927,0.00019834,-0.00019384,0.04944943,-0.04913037,0.06009772,-0.05974412,0.13681893,-0.13579887
3.07053527,0.42760121,-0.42524409,0.05031073,-0.05005583,0.01211557,-0.01200619,0.30700066,-0.30503519,0.05473382,-0.05457543,0.00020656,-0.00020209,0.05149755,-0.05121965,0.06258688,-0.06228474,0.14248576,-0.14157373
3.07653827,0.44211392,-0.44014401,0.05201828,-0.05180972,0.01252677,-0.01242687,0.31742017,-0.31572312,0.05659148,-0.05648768,0.00021358,-0.00020917,0.05324536,-0.05301430,0.06471106,-0.06446711,0.14732170,-0.14653426
3.08254127,0.45383652,-0.45229448,0.05339755,-0.05323998,0.01285892,-0.01276993,0.32583649,-0.32443883,0.05809200,-0.05804706,0.00021925,-0.00021495,0.05465716,-0.05447780,0.06642687,-0.06624676,0.15122791,-0.15057943
3.08854427,0.46252444,-0.46144269,0.05441977,-0.05431685,0.01310508,-0.01302822,0.33207401,-0.33100095,0.05920407,-0.05922113,0.00022346,-0.00021931,0.05570347,-0.05557967,0.06769849,-0.06758668,0.15412290,-0.15362508
3.09454727,0.46799362,-0.46739521,0.05506329,-0.05501755,0.01326005,-0.01319628,0.33600059,-0.33527072,0.05990414,-0.05998508,0.00022612,-0.00022216,0.05636213,-0.05629663,0.06849899,-0.06845853,0.15594534,-0.15560680
3.10055028,0.47012699,-0.47002478,0.05531434,-0.05532711,0.01332050,-0.01327053,0.33753217,-0.33715686,0.06017721,-0.06032255,0.00022718,-0.00022344,0.05661905,-0.05661334,0.06881124,-0.06884366,0.15665622,-0.15648224
3.10655328,0.46887866,-0.46927484,0.05516751,-0.05523888,0.01328513,-0.01324935,0.33663579,-0.33661879,0.06001742,-0.06022631,0.00022662,-0.00022312,0.05646869,-0.05652300,0.06862851,-0.06873381,0.15624024,-0.15623256
3.11255628,0.46427553,-0.46516158,0.05462598,-0.05475478,0.01315470,-0.01313322,0.33333075,-0.33366810,0.05942821,-0.05969841,0.00022446,-0.00022123,0.05591429,-0.05602754,0.06795474,-0.06813132,0.15470636,-0.15486314
3.11855928,0.45641637,-0.45777332,0.05370139,-0.05388519,0.01293202,-0.01292463,0.32768793,-0.32836813,0.05842221,-0.05875020,0.00022075,-0.00021781,0.05496775,-0.05513761,0.06680437,-0.06704914,0.15208751,-0.15240341
3.12456228,0.44546826,-0.44726743,0.05241340,-0.05264867,0.01262182,-0.01262800,0.31982728,-0.32083171,0.05702081,-0.05740186,0.00021560,-0.00021295,0.05364917,-0.05387214,0.06520188,-0.06551031,0.14843935,-0.14890573
3.13056528,0.43166074,-0.43386467,0.05078903,-0.05107122,0.01223060,-0.01224959,0.30991353,-0.31121718,0.05525339,-0.05568174,0.00020913,-0.00020678,0.05198620,-0.05225773,0.06318083,-0.06354715,0.14383837,-0.14444361
3.13656828,0.41527779,-0.41784157,0.04886173,-0.04918541,0.01176640,-0.01179720,0.29815051,-0.29972283,0.05315630,-0.05362530,0.00020150,-0.00019945,0.05001303,-0.05032767,0.06078279,-0.06120017,0.13837919,-0.13910911
3.14257129,0.39664813,-0.39952095,0.04667021,-0.04702928,0.01123855,-0.01127993,0.28477415,-0.28658013,0.05077160,-0.05127399,0.00019292,-0.00019115,0.04776922,-0.04812083,0.05805585,-0.05851662,0.13217134,-0.13300970
3.14857429,0.37613435,-0.37926112,0.04425719,-0.04464506,0.01065731,-0.01070792,0.27004464,-0.27204598,0.04814570,-0.04867377,0.00018360,-0.00018210,0.04529843,-0.04568034,0.05505307,-0.05554897,0.12533565,-0.12626466
3.15457729,0.35412121,-0.35744432,0.04166799,-0.04207780,0.01003357,-0.01009193,0.25423805,-0.25639440,0.04532784,-0.04587369,0.00017380,-0.00017256,0.04264697,-0.04305222,0.05183074,-0.05235318,0.11800031,-0.11900124
3.16058029,0.33100377,-0.33446486,0.03894919,-0.03937401,0.00937855,-0.00944312,0.23763781,-0.23990802,0.04236858,-0.04292434,0.00016381,-0.00016280,0.03986237,-0.04028392,0.04844664,-0.04898697,0.11029695,-0.11135071
3.16658329,0.30717589,-0.31071747,0.03614726,-0.03658028,0.00870338,-0.00877261,0.22052638,-0.22286970,0.03931830,-0.03987637,0.00015394,-0.00015313,0.03699202,-0.03742294,0.04495837,-0.04550810,0.10235681,-0.10344447
3.17258629,0.28301938,-0.28658641,0.03330729,-0.03374200,0.00801889,-0.00809126,0.20317750,-0.20555465,0.03622586,-0.03677905,0.00014454,-0.00014390,0.03408183,-0.03451549,0.04142176,-0.04197279,0.09430710,-0.09541042
3.17858929,0.25889442,-0.26243560,0.03047187,-0.03090222,0.00733528,-0.00740934,0.18584921,-0.18822342,0.03313732,-0.03367907,0.00013600,-0.00013551,0.03117510,-0.03160532,0.03788943,-0.03843425,0.08626780,-0.08736970
3.18459230,0.23513139,-0.23860030,0.02768014,-0.02810068,0.00666191,-0.00673630,0.16877805,-0.17111581,0.03009492,-0.03061939,0.00012877,-0.00012838,0.02831149,-0.02873269,0.03440963,-0.03494149,0.07834897,-0.07943390
3.19059530,0.21202449,-0.21538038,0.02496710,-0.02537304,0.00600709,-0.00608062,0.15217432,-0.15444604,0.02713627,-0.02763846,0.00012336,-0.00012303,0.02552628,-0.02593358,0.03102529,-0.03153829,0.07064861,-0.07170281
3.19659830,0.18982707,-0.19303551,0.02236301,-0.02275033,0.00537801,-0.00544960,0.13621881,-0.13839924,0.02429373,-0.02476952,0.00012037,-0.00012005,0.02284980,-0.02323906,0.02777329,-0.02826248,0.06325109,-0.06426283
3.20260130,0.16874898,-0.17178207,0.01989315,-0.02025860,0.00478059,-0.00484935,0.12106073,-0.12312921,0.02159405,-0.02204024,0.00012048,-0.00012013,0.02030707,-0.02067496,0.02468411,-0.02514554,0.05622626,-0.05718592
3.20860430,0.14895555,-0.15179201,0.01757771,-0.01791881,0.00421952,-0.00428471,0.10681696,-0.10875750,0.01905829,-0.01947259,0.00012454,-0.00012410,0.01791769,-0.01826168,0.02178167,-0.02221236,0.04962912,-0.05052924
3.21460730,0.13056829,-0.13319327,0.01543191,-0.01574695,0.00369820,-0.00375927,0.09357251,-0.09537365,0.01670184,-0.01708282,0.00013352,-0.00013293,0.01569593,-0.01601426,0.01908339,-0.01948132,0.04350006,-0.04433530
3.22061031,0.11366707,-0.11607176,0.01346626,-0.01375423,0.00321889,-0.00327545,0.08138195,-0.08303656,0.01453475,-0.01488178,0.00014861,-0.00014781,0.01365092,-0.01394257,0.01660050,-0.01696455,0.03786557,-0.03863256
3.22661331,0.09829340,-0.10047449,0.01168704,-0.01194756,0.00278274,-0.00283453,0.07027174,-0.07177660,0.01256211,-0.01287530,0.00017123,-0.00017013,0.01178710,-0.01205172,0.01433855,-0.01466840,0.03273932,-0.03343652
3.23261631,0.08445469,-0.08641370,0.01009675,-0.01033001,0.00238991,-0.00243685,0.06024313,-0.06159856,0.01078461,-0.01106466,0.00020304,-0.00020157,0.01010467,-0.01034250,0.01229795,-0.01259401,0.02812357,-0.02875106
3.23861931,0.07212908,-0.07387165,0.00869479,-0.00890144,0.00203977,-0.00208185,0.05127563,-0.05248493,0.00919912,-0.00944729,0.00024604,-0.00024409,0.00860018,-0.00881195,0.01047473,-0.01073801,0.02401083,-0.02457005
3.24462231,0.06127064,-0.06280577,0.00747807,-0.00765914,0.00173096,-0.00176830,0.04333060,-0.04439954,0.00779941,-0.00801734,0.00030253,-0.00030000,0.00726715,-0.00745400,0.00886126,-0.00909325,0.02038550,-0.02087905
3.25062531,0.05181470,-0.05315396,0.00644168,-0.00659847,0.00146159,-0.00149438,0.03635503,-0.03729132,0.00657676,-0.00676642,0.00037523,-0.00037199,0.00609665,-0.00626005,0.00744699,-0.00764958,0.01722573,-0.01765707
3.25662831,0.04368293,-0.04483973,0.00557946,-0.00571349,0.00122940,-0.00125790,0.03028512,-0.03109790,0.00552065,-0.00568422,0.00046721,-0.00046312,0.00507799,-0.00521962,0.00621924,-0.00639457,0.01450504,-0.01487829
3.26263132,0.03678819,-0.03777711,0.00488468,-0.00499756,0.00103183,-0.00105634,0.02504976,-0.02574910,0.00461936,-0.00475914,0.00058198,-0.00057689,0.00419920,-0.00432090,0.00516387,-0.00531425,0.01219396,-0.01251368
3.26863432,0.03103882,-0.03187501,0.00435045,-0.00444384,0.00086623,-0.00088707,0.02057359,-0.02117007,0.00386054,-0.00397887,0.00072345,-0.00071718,0.00344762,-0.00355130,0.00426592,-0.00439373,0.01026149,-0.01053242
3.27463732,0.02634239,-0.02704104,0.00397019,-0.00404573,0.00072989,-0.00074739,0.01677974,-0.01728408,0.00323168,-0.00333086,0.00089594,-0.00088829,0.00281034,-0.00289791,0.00351014,-0.00361779,0.00867628,-0.00890324
3.28064032,0.02260879,-0.02318469,0.00373796,-0.00379722,0.00062016,-0.00063466,0.01359214,-0.01401488,0.00272049,-0.00280276,0.00110409,-0.00109487,0.00227457,-0.00234790,0.00288151,-0.00297132,0.00740771,-0.00759543
3.28664332,0.01975258,-0.02021981,0.00364864,-0.00369310,0.00053452,-0.00054635,0.01093736,-0.01128862,0.00231527,-0.00238274,0.00135289,-0.00134188,0.00182795,-0.00188883,0.00236556,-0.00243975,0.00642665,-0.00657966
3.29264632,0.01769475,-0.01806640,0.00369810,-0.00372908,0.00047063,-0.00048010,0.00874611,-0.00903538,0.00200510,-0.00205971,0.00164751,-0.00163448,0.00145882,-0.00150893,0.00194868,-0.00200932,0.00570607,-0.00582859
3.29864932,0.01636379,-0.01665179,0.00388318,-0.00390188,0.00042635,-0.00043374,0.00695423,-0.00719026,0.00178001,-0.00182354,0.00199321,-0.00197793,0.00115637,-0.00119726,0.00161832,-0.00166730,0.00522134,-0.00531727
3.30465233,0.01569612,-0.01591118,0.00420162,-0.00420906,0.00039976,-0.00040535,0.00550343,-0.00569410,0.00163107,-0.00166510,0.00239522,-0.00237747,0.00091078,-0.00094383,0.00136311,-0.00140213,0.00495046,-0.00502333
3.31065533,0.01563615,-0.01578767,0.00465186,-0.00464893,0.00038919,-0.00039318,0.00434169,-0.00449398,0.00155042,-0.00157635,0.00285854,-0.00283808,0.00071326,-0.00073970,0.00117294,-0.00120351,0.00487400,-0.00492693
3.31665833,0.01613577,-0.01623186,0.00523285,-0.00522028,0.00039313,-0.00039575,0.00342339,-0.00354338,0.00153127,-0.00155030,0.00338773,-0.00336436,0.00055608,-0.00057698,0.00103895,-0.00106236,0.00497496,-0.00501070
3.32266133,0.01715360,-0.01720112,0.00594371,-0.00592210,0.00041031,-0.00041173,0.00270933,-0.00280216,0.00156780,-0.00158094,0.00398673,-0.00396027,0.00043258,-0.00044886,0.00095350,-0.00097087,0.00523850,-0.00525943
3.32866433,0.01865398,-0.01865859,0.00678339,-0.00675322,0.00043960,-0.00043997,0.00216653,-0.00223646,0.00165510,-0.00166318,0.00465859,-0.00462888,0.00033714,-0.00034955,0.00091016,-0.00092240,0.00565157,-0.00565972
3.33466733,0.02060582,-0.02057205,0.00775032,-0.00771195,0.00048001,-0.00047945,0.00176802,-0.00181843,0.00178910,-0.00179277,0.00540525,-0.00537218,0.00026508,-0.00027424,0.00090354,-0.00091139,0.00620253,-0.00619962
3.34067034,0.02298147,-0.02291278,0.00884206,-0.00879577,0.00053064,-0.00052925,0.00149257,-0.00152599,0.00196640,-0.00196616,0.00622731,-0.00619080,0.00021270,-0.00021909,0.00092932,-0.00093333,0.00688067,-0.00686816
3.34667334,0.02575564,-0.02565446,0.01005496,-0.01000094,0.00059067,-0.00058853,0.00132443,-0.00134257,0.00218429,-0.00218045,0.00712379,-0.00708381,0.00017715,-0.00018112,0.00098408,-0.00098466,0.00767586,-0.00765491
3.35267634,0.02890448,-0.02877225,0.01138390,-0.01132225,0.00065930,-0.00065648,0.00125313,-0.00125688,0.00244057,-0.00243329,0.00809196,-0.00804855,0.00015642,-0.00015819,0.00106528,-0.00106266,0.00857807,-0.00854966
3.35867934,0.03240491,-0.03224207,0.01282211,-0.01275285,0.00073574,-0.00073228,0.00127331,-0.00126275,0.00273361,-0.00272287,0.00912721,-0.00908045,0.00014931,-0.00014898,0.00117121,-0.00116546,0.00957711,-0.00954201
3.36468234,0.03623432,-0.03604028,0.01436104,-0.01428409,0.00081921,-0.00081515,0.00138472,-0.00135908,0.00306226,-0.00304788,0.01022299,-0.01017301,0.00015537,-0.00015291,0.00130094,-0.00129198,0.01066235,-0.01062114
3.37068534,0.04037061,-0.04014365,0.01599044,-0.01590560,0.00090890,-0.00090423,0.00159220,-0.00154987,0.00342598,-0.00340755,0.01137075,-0.01131773,0.00017494,-0.00017020,0.00145435,-0.00144194,0.01182259,-0.01177567
