energy_ev,total_up,Au_p_up,Au_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-0.39319660,15.78027647,1.71453014,1.35105979,0.57298836,10.81722962,0.07818898,1.55981923,0.18668395,1.55643668
-0.38719360,15.70949315,1.71408235,1.36272809,0.57062705,10.72176783,0.07965460,1.57637165,0.18369097,1.54863582
-0.38119060,15.60685544,1.71321956,1.37496838,0.56813875,10.59312743,0.08145924,1.59245843,0.18066281,1.54190824
-0.37518759,15.47394406,1.71212047,1.38773103,0.56550989,10.43296932,0.08357465,1.60801887,0.17764373,1.53627928
-0.36918459,15.31219356,1.71085812,1.40086814,0.56270629,10.24313659,0.08596203,1.62290282,0.17466737,1.53166976
-0.36318159,15.12286254,1.70939374,1.41413406,0.55967616,10.02562341,0.08857248,1.63686905,0.17175590,1.52789938
-0.35717859,14.90702793,1.70757674,1.42719105,0.55635440,9.78255034,0.09134791,1.64958887,0.16891969,1.52469553
-0.35117559,14.66560349,1.70515120,1.43962016,0.55266810,9.51614638,0.09422233,1.66065507,0.16615772,1.52170700
-0.34517259,14.39938062,1.70176853,1.45093684,0.54854296,9.22873702,0.09712357,1.66959598,0.16345843,1.51852213
-0.33916958,14.10908856,1.69700583,1.46061085,0.54391033,8.92273749,0.09997529,1.67589420,0.16080128,1.51469058
-0.33316658,13.79546936,1.69038891,1.46808951,0.53871454,8.60064950,0.10269939,1.67900910,0.15815862,1.50974766
-0.32716358,13.45936251,1.68141899,1.47282326,0.53292018,8.26505978,0.10521842,1.67840221,0.15549797,1.50324025
-0.32116058,13.10179297,1.66960152,1.47429240,0.52651894,7.91863862,0.10745827,1.67356422,0.15278458,1.49475282
-0.31515758,12.72405666,1.65447588,1.47203365,0.51953562,7.56413628,0.10935064,1.66404227,0.14998396,1.48393259
-0.30915458,12.32779719,1.63564405,1.46566525,0.51203311,7.20437599,0.11083546,1.64946627,0.14706453,1.47051230
-0.30315158,11.91506838,1.61279717,1.45490931,0.50411588,6.84224191,0.11186304,1.62957270,0.14399997,1.45432977
-0.29714857,11.48837798,1.58573824,1.43961044,0.49593194,6.48066138,0.11239580,1.60422498,0.14077136,1.43534305
-0.29114557,11.05070896,1.55440007,1.41974945,0.48767300,6.12258100,0.11240956,1.57342912,0.13736891,1.41364044
-0.28514257,10.60551621,1.51885745,1.39545160,0.47957278,5.77093670,0.11189430,1.53734386,0.13379322,1.38944499
-0.27913957,10.15669790,1.47933297,1.36698900,0.47190351,5.42861841,0.11085441,1.49628495,0.13005603,1.36311300
-0.27313657,9.70854213,1.43619631,1.33477680,0.46497063,5.09843049,0.10930832,1.45072309,0.12618045,1.33512669
-0.26713357,9.26565074,1.38995701,1.29936353,0.45910592,4.78304920,0.10728755,1.40127572,0.12220056,1.30608119
-0.26113057,8.83284369,1.34125126,1.26141600,0.45465913,4.48497906,0.10483538,1.34869300,0.11816062,1.27666654
-0.25512756,8.41504799,1.29082331,1.22169937,0.45198858,4.20650980,0.10200500,1.29383861,0.11411372,1.24764527
-0.24912456,8.01717618,1.23950260,1.18105338,0.45145077,3.94967578,0.09885737,1.23766612,0.11012010,1.21982672
-0.24312156,7.64399961,1.18817760,1.14036577,0.45338967,3.71621957,0.09545887,1.18119211,0.10624513,1.19403896
-0.23711856,7.30002186,1.13776777,1.10054402,0.45812568,3.50756121,0.09187888,1.12546701,0.10255712,1.17109971
-0.23111556,6.98935765,1.08919469,1.06248665,0.46594493,3.32477443,0.08818730,1.07154491,0.09912501,1.15178723
-0.22511256,6.71562188,1.04335388,1.02705519,0.47708913,3.16857061,0.08445233,1.02045355,0.09601605,1.13681250
-0.21910955,6.48183284,1.00108812,0.99504778,0.49174625,3.03929100,0.08073837,0.97316544,0.09329359,1.12679377
-0.21310655,6.29033301,0.96316357,0.96717553,0.51004246,2.93690736,0.07710433,0.93057125,0.09101499,1.12223435
-0.20710355,6.14272953,0.93024916,0.94404217,0.53203560,2.86103068,0.07360222,0.89345623,0.08922980,1.12350446
-0.20110055,6.03985582,0.90290003,0.92612759,0.55771022,2.81092736,0.07027624,0.86248036,0.08797821,1.13082782
-0.19509755,5.98175473,0.88154526,0.91377580,0.58697460,2.78554209,0.06716221,0.83816262,0.08728978,1.14427324
-0.18909455,5.96768265,0.86648001,0.90718716,0.61965970,2.78352624,0.06428744,0.82086988,0.08718258,1.16375154
-0.18309155,5.99613350,0.85786204,0.90641518,0.65552018,2.80327064,0.06167095,0.81081022,0.08766257,1.18901762
-0.17708854,6.06488070,0.85571223,0.91136745,0.69423749,2.84294159,0.05932397,0.80803099,0.08872339,1.21967755
-0.17108554,6.17103498,0.85991890,0.92181065,0.73542497,2.90051881,0.05725077,0.81242109,0.09034641,1.25520019
-0.16508254,6.31111556,0.87024527,0.93737909,0.77863479,2.97383441,0.05544953,0.82371743,0.09250111,1.29493295
-0.15907954,6.48113204,0.88633959,0.95758637,0.82336670,3.06061194,0.05391341,0.84151499,0.09514571,1.33812076
-0.15307654,6.67667463,0.90774741,0.98183976,0.86907832,3.15850470,0.05263158,0.86528014,0.09822804,1.38392780
-0.14707354,6.89301009,0.93392536,1.00945673,0.91519656,3.26513301,0.05159025,0.89436666,0.10168666,1.43146090
-0.14107054,7.12518128,0.96425604,1.03968312,0.96113017,3.37811991,0.05077358,0.92803383,0.10545210,1.47979403
-0.13506753,7.36810827,0.99806336,1.07171262,1.00628284,3.49512523,0.05016447,0.96546625,0.10944838,1.52799286
-0.12906453,7.61668901,1.03462815,1.10470686,1.05006653,3.61387796,0.04974513,1.00579463,0.11359454,1.57513880
-0.12306153,7.86589808,1.07320359,1.13781594,1.09191480,3.73220687,0.04949765,1.04811707,0.11780640,1.62035169
-0.11705853,8.11088185,1.11303015,1.17019867,1.13129553,3.84806946,0.04940420,1.09152040,0.12199835,1.66281052
-0.11105553,8.34704863,1.15334995,1.20104242,1.16772291,3.95957911,0.04944724,1.13510092,0.12608520,1.70177178
-0.10505253,8.57015241,1.19342033,1.22958192,1.20076810,4.06503035,0.04960955,1.17798430,0.12998407,1.73658481
-0.09904952,8.77636883,1.23252648,1.25511666,1.23006844,4.16292196,0.04987421,1.21934402,0.13361627,1.76670408
-0.09304652,8.96236194,1.26999309,1.27702665,1.25533488,4.25197754,0.05022450,1.25841814,0.13690911,1.79169800
-0.08704352,9.12534055,1.30519498,1.29478601,1.27635739,4.33116293,0.05064381,1.29452403,0.13979758,1.81125442
-0.08104052,9.26310282,1.33756664,1.30797411,1.29300822,4.39970000,0.05111560,1.32707087,0.14222594,1.82518269
-0.07503752,9.37406802,1.36661064,1.31628402,1.30524307,4.45707598,0.05162338,1.35556965,0.14414902,1.83341253
-0.06903452,9.45729453,1.39190481,1.31952805,1.31309994,4.50304774,0.05215079,1.37964066,0.14553338,1.83599005
-0.06303152,9.51248340,1.41310828,1.31764006,1.31669603,4.53764038,0.05268177,1.39901834,0.14635813,1.83307099
-0.05702851,9.53996716,1.42996617,1.31067480,1.31622266,4.56113971,0.05320080,1.41355343,0.14661541,1.82491192
-0.05102551,9.54068394,1.44231296,1.29880397,1.31193847,4.57407820,0.05369330,1.42321260,0.14631066,1.81185951
-0.04502251,9.51613732,1.45007437,1.28230933,1.30416122,4.57721454,0.05414598,1.42807548,0.14546240,1.79433858
-0.03901951,9.46834295,1.45326780,1.26157305,1.29325850,4.57150702,0.05454740,1.42832929,0.14410183,1.77283908
-0.03301651,9.39976314,1.45200103,1.23706556,1.27963756,4.55808118,0.05488843,1.42426121,0.14227199,1.74790278
-0.02701351,9.31323131,1.44646931,1.20933136,1.26373476,4.53819278,0.05516272,1.41624856,0.14002677,1.72010962
-0.02101051,9.21186826,1.43695067,1.17897311,1.24600478,4.51318701,0.05536721,1.40474712,0.13742949,1.69006442
-0.01500750,9.09899269,1.42379930,1.14663472,1.22691005,4.48445544,0.05550242,1.39027769,0.13455144,1.65838395
-0.00900450,8.97802848,1.40743721,1.11298371,1.20691055,4.45339206,0.05557273,1.37341115,0.13147018,1.62568472
-0.00300150,8.85241131,1.38834405,1.07869351,1.18645419,4.42135011,0.05558650,1.35475241,0.12826769,1.59257141
0.00300150,8.72549722,1.36704517,1.04442619,1.16596809,4.38960107,0.05555592,1.33492339,0.12502848,1.55962632
0.00900450,8.60047563,1.34409823,1.01081597,1.14585071,4.35929750,0.05549682,1.31454555,0.12183769,1.52739961
0.01500750,8.48028912,1.32007850,0.97845413,1.12646504,4.33144078,0.05542814,1.29422231,0.11877910,1.49640045
0.02101051,8.36756194,1.29556323,0.94787544,1.10813289,4.30685506,0.05537133,1.27452179,0.11593331,1.46708905
0.02701351,8.26453914,1.27111545,0.91954661,1.09113032,4.28616798,0.05534947,1.25596047,0.11337581,1.43986965
0.03301651,8.17303762,1.24726775,0.89385683,1.07568418,4.26979880,0.05538632,1.23898814,0.11117532,1.41508431
0.03901951,8.09441016,1.22450655,0.87111072,1.06196978,4.25795405,0.05550520,1.22397474,0.10939206,1.39300766
0.04502251,8.02952309,1.20325739,0.85152354,1.05010967,4.25063048,0.05572780,1.21119958,0.10807629,1.37384271
0.05102551,7.97874794,1.18387189,0.83521898,1.04017355,4.24762499,0.05607300,1.20084338,0.10726693,1.35771767
0.05702851,7.94196678,1.16661685,0.82222924,1.03217912,4.24855068,0.05655571,1.19298344,0.10699042,1.34468403
0.06303152,7.91859114,1.15166609,0.81249753,1.02609405,4.25285827,0.05718578,1.18759236,0.10725970,1.33471599
0.06903452,7.90759342,1.13909531,0.80588265,1.02183886,4.25986182,0.05796712,1.18454027,0.10807359,1.32771141
0.07503752,7.90754994,1.12888043,0.80216572,1.01929072,4.26876756,0.05889697,1.18360074,0.10941630,1.32349442
0.08104052,7.91669421,1.12089944,0.80105861,1.01828809,4.27870475,0.05996542,1.18446013,0.11125740,1.32181974
0.08704352,7.93297882,1.11493787,0.80221406,1.01863613,4.28875750,0.06115529,1.18673008,0.11355207,1.32237889
0.09304652,7.95414431,1.11069767,0.80523697,1.02011280,4.29799637,0.06244225,1.18996279,0.11624180,1.32480820
0.09904952,7.97779296,1.10780927,0.80969680,1.02247541,4.30550896,0.06379528,1.19366844,0.11925546,1.32869858
0.10505253,8.00146551,1.10584626,0.81514060,1.02546772,4.31042852,0.06517744,1.19733406,0.12251080,1.33360691
0.11105553,8.02271869,1.10434229,0.82110638,1.02882718,4.31196003,0.06654699,1.20044331,0.12591644,1.33906883
0.11705853,8.03920143,1.10280935,0.82713649,1.03229230,4.30940312,0.06785863,1.20249615,0.12937414,1.34461248
0.12306153,8.04872756,1.10075672,0.83279066,1.03560986,4.30217138,0.06906509,1.20302793,0.13278149,1.34977299
0.12906453,8.04934302,1.09771001,0.83765828,1.03854194,4.28980786,0.07011877,1.20162696,0.13603482,1.35410703
0.13506753,8.03938563,1.09322919,0.84136973,1.04087227,4.27199643,0.07097340,1.19795014,0.13903231,1.35720710
0.14107054,8.01753569,1.08692523,0.84360633,1.04241207,4.24856900,0.07158584,1.19173601,0.14167723,1.35871487
0.14707354,7.98285595,1.07847454,0.84410872,1.04300487,4.21950842,0.07191761,1.18281482,0.14388100,1.35833316
0.15307654,7.93481971,1.06763064,0.84268337,1.04253042,4.18494732,0.07193635,1.17111552,0.14556623,1.35583597
0.15907954,7.87332622,1.05423291,0.83920716,1.04090740,4.14516271,0.07161708,1.15666924,0.14666942,1.35107623
0.16508254,7.79870298,1.03821184,0.83362981,1.03809488,4.10056679,0.07094306,1.13960961,0.14714317,1.34399077
0.17108554,7.71169473,1.01959097,0.82597418,1.03409252,4.05169404,0.06990643,1.12016965,0.14695805,1.33460252
0.17708854,7.61343973,0.99848539,0.81633435,1.02893944,3.99918500,0.06850846,1.09867583,0.14610369,1.32301952
0.18309155,7.50543392,0.97509710,0.80487181,1.02271187,3.94376725,0.06675944,1.07553923,0.14458940,1.30943103
0.18909455,7.38948430,0.94970743,0.79180960,1.01551965,3.88623392,0.06467825,1.05124437,0.14244398,1.29410075
0.19509755,7.26765323,0.92266709,0.77742485,1.00750168,3.82742055,0.06229161,1.02633608,0.13971492,1.27735747
0.20110055,7.14219534,0.89438416,0.76203986,0.99882057,3.76818091,0.05963303,1.00140476,0.13646698,1.25958353
0.20710355,7.01548957,0.86531069,0.74601218,0.98965668,3.70936254,0.05674163,0.97707051,0.13278017,1.24120167
0.21310655,6.88996843,0.83592852,0.72972374,0.98020182,3.65178278,0.05366072,0.95396663,0.12874722,1.22266069
0.21910955,6.76804721,0.80673465,0.71356981,0.97065276,3.59620625,0.05043630,0.93272290,0.12447078,1.20442063
0.22511256,6.65205539,0.77822702,0.69794776,0.96120503,3.54332434,0.04711567,0.91394907,0.12006021,1.18693804
0.23111556,6.54417275,0.75089087,0.68324624,0.95204702,3.49373760,0.04374587,0.89821908,0.11562841,1.17065194
0.23711856,6.44637210,0.72518637,0.66983499,0.94335479,3.44794155,0.04037245,0.88605637,0.11128852,1.15597090
0.24312156,6.36037058,0.70153769,0.65805567,0.93528767,3.40631637,0.03703823,0.87792067,0.10715082,1.14326189
0.24912456,6.28759086,0.68032378,0.64821379,0.92798481,3.36912075,0.03378232,0.87419673,0.10331981,1.13284099
0.25512756,6.22913313,0.66187120,0.64057221,0.92156288,3.33649002,0.03063936,0.87518526,0.09989160,1.12496638
0.26113057,6.18575829,0.64644871,0.63534600,0.91611468,3.30843838,0.02763895,0.88109624,0.09695171,1.11983362
0.26713357,6.15788237,0.63426403,0.63269900,0.91170890,3.28486500,0.02480531,0.89204506,0.09457321,1.11757323
0.27313657,6.14558148,0.62546227,0.63274189,0.90839074,3.26556340,0.02215720,0.90805126,0.09281538,1.11825042
0.27913957,6.14860623,0.62012616,0.63553176,0.90618331,3.25023358,0.01970800,0.92904011,0.09172272,1.12186674
0.28514257,6.16640438,0.61827763,0.64107300,0.90508948,3.23849603,0.01746593,0.95484679,0.09132437,1.12836332
0.29114557,6.19814964,0.61988057,0.64931938,0.90509417,3.22990682,0.01543446,0.98522296,0.09163397,1.13762537
0.29714857,6.24277504,0.62484451,0.66017697,0.90616659,3.22397305,0.01361280,1.01984537,0.09264975,1.14948747
0.30315158,6.29900861,0.63302881,0.67350778,0.90826227,3.22016767,0.01199646,1.05832609,0.09435495,1.16373929
0.30915458,6.36540950,0.64424715,0.68913381,0.91132480,3.21794306,0.01057784,1.10022373,0.09671847,1.18013138
0.31515758,6.44040273,0.65827208,0.70684124,0.91528682,3.21674284,0.00934684,1.14505524,0.09969566,1.19838067
0.32116058,6.52231103,0.67483940,0.72638461,0.92007043,3.21601133,0.00829145,1.19230754,0.10322929,1.21817542
0.32716358,6.60938267,0.69365223,0.74749079,0.92558679,3.21520062,0.00739829,1.24144850,0.10725065,1.23917955
0.33316658,6.69981463,0.71438472,0.76986268,0.93173508,3.21377511,0.00665310,1.29193672,0.11168072,1.26103625
0.33916958,6.79177081,0.73668545,0.79318255,0.93840085,3.21121382,0.00604118,1.34322979,0.11643147,1.28337080
0.34517259,6.88339570,0.76018045,0.81711506,0.94545400,3.20701070,0.00554779,1.39479066,0.12140728,1.30579300
0.35117559,6.97282430,0.78447615,0.84131014,0.95274668,3.20067362,0.00515839,1.44609210,0.12650642,1.32789918
0.35717859,7.05818931,0.80916231,0.86540565,0.96011139,3.19172261,0.00485894,1.49661927,0.13162271,1.34927425
0.36318159,7.13762735,0.83381522,0.88903030,0.96735964,3.17968805,0.00463601,1.54587068,0.13664732,1.36949401
0.36918459,7.20928555,0.85800137,0.91180681,0.97428145,3.16410960,0.00447700,1.59335784,0.14147063,1.38812811
0.37518759,7.27133038,0.88128169,0.93335551,0.98064611,3.14453647,0.00437015,1.63860428,0.14598435,1.40474393
0.38119060,7.32196029,0.90321678,0.95329873,0.98620430,3.12052957,0.00430462,1.68114429,0.15008364,1.41891162
0.38719360,7.35942317,0.92337288,0.97126596,0.99069183,3.09166604,0.00427055,1.72052230,0.15366935,1.43021045
0.39319660,7.38203984,0.94132890,0.98689977,0.99383500,3.05754626,0.00425904,1.75629323,0.15665034,1.43823655
0.39919960,7.38823352,0.95668431,0.99986274,0.99535757,3.01780329,0.00426213,1.78802454,0.15894569,1.44261196
0.40520260,7.37656532,0.96906776,1.00984501,0.99498912,2.97211468,0.00427287,1.81530024,0.16048683,1.44299465
0.41120560,7.34577468,0.97814612,1.01657243,0.99247446,2.92021587,0.00428524,1.83772726,0.16121955,1.43908947
0.41720860,7.29482334,0.98363370,1.01981496,0.98758386,2.86191478,0.00429417,1.85494398,0.16110562,1.43065924
0.42321161,7.22294092,0.98530126,1.01939501,0.98012332,2.79710651,0.00429555,1.86663090,0.16012418,1.41753580
0.42921461,7.12966966,0.98298423,1.01519529,0.96994466,2.72578745,0.00428618,1.87252305,0.15827264,1.39963017
0.43521761,7.01490575,0.97658986,1.00716583,0.95695469,2.64806759,0.00426380,1.87242338,0.15556712,1.37694140
0.44122061,6.87893453,0.96610284,0.99532959,0.94112286,2.56418027,0.00422704,1.86621664,0.15204245,1.34956355
0.44722361,6.72245705,0.95158894,0.97978654,0.92248714,2.47448839,0.00417544,1.85388255,0.14775148,1.31769018
0.45322661,6.54660568,0.93319645,0.96071561,0.90115748,2.37948651,0.00410938,1.83550776,0.14276409,1.28161609
0.45922961,6.35294702,0.91115515,0.93837449,0.87731666,2.27979833,0.00403008,1.81129528,0.13716557,1.24173598
0.46523262,6.14347097,0.88577282,0.91309696,0.85121840,2.17616923,0.00393953,1.78157092,0.13105463,1.19853990
0.47123562,5.92056539,0.85742926,0.88528793,0.82318264,2.06945413,0.00384045,1.74678589,0.12454109,1.15260554
0.47723862,5.68697665,0.82656797,0.85541607,0.79358815,1.96060081,0.00373620,1.70751507,0.11774330,1.10458758
0.48324162,5.44575711,0.79368577,0.82400441,0.76286281,1.85062938,0.00363074,1.66445078,0.11078542,1.05520435
0.48924462,5.20020116,0.75932085,0.79161907,0.73147179,1.74060856,0.00352846,1.61839203,0.10379465,1.00522235
0.49524762,4.95377206,0.72403952,0.75885664,0.69990426,1.63162991,0.00343417,1.57022945,0.09689854,0.95543911
0.50125063,4.71002227,0.68842225,0.72633053,0.66865924,1.52478089,0.00335292,1.52092633,0.09022241,0.90666500
0.50725363,4.47251022,0.65304961,0.69465686,0.63823097,1.42111798,0.00328990,1.47149666,0.08388702,0.85970473
0.51325663,4.24471671,0.61848846,0.66444034,0.60909468,1.32164085,0.00325033,1.42298076,0.07800648,0.81533890
0.51925963,4.02996370,0.58527896,0.63626064,0.58169314,1.22726868,0.00323928,1.37641957,0.07268651,0.77430659
0.52526263,3.83133854,0.55392292,0.61065957,0.55642458,1.13881945,0.00326162,1.33282868,0.06802300,0.73728900
0.53126563,3.65162579,0.52487359,0.58812957,0.53363253,1.05699283,0.00332180,1.29317283,0.06410088,0.70489505
0.53726863,3.49324883,0.49852740,0.56910375,0.51359766,0.98235734,0.00342379,1.25834209,0.06099329,0.67764892
0.54327164,3.35822253,0.47521764,0.55394757,0.49653213,0.91534183,0.00357091,1.22913032,0.05876108,0.65597993
0.54927464,3.24811793,0.45521018,0.54295253,0.48257637,0.85623159,0.00376575,1.20621661,0.05745240,0.64021478
0.55527764,3.16403920,0.43870128,0.53633161,0.47179831,0.80516876,0.00401008,1.19015018,0.05710262,0.63057234
0.56128064,3.10661291,0.42581723,0.53421673,0.46419505,0.76215683,0.00430471,1.18133906,0.05773424,0.62716083
0.56728364,3.07598877,0.41661573,0.53665788,0.45969661,0.72706885,0.00464951,1.18004262,0.05935705,0.62997731
0.57328664,3.07185124,0.41108878,0.54362399,0.45817156,0.69965864,0.00504331,1.18636794,0.06196826,0.63890943
0.57928964,3.09344061,0.40916685,0.55500532,0.45943427,0.67957450,0.00548392,1.20026979,0.06555269,0.65373929
0.58529265,3.13958248,0.41072395,0.57061715,0.46325319,0.66637475,0.00596814,1.22155407,0.07008307,0.67414912
0.59129565,3.20872420,0.41558349,0.59020467,0.46936003,0.65954444,0.00649184,1.24988422,0.07552038,0.69972882
0.59729865,3.29897701,0.42352464,0.61344897,0.47745932,0.65851257,0.00705001,1.28479036,0.08181422,0.72998504
0.60330165,3.40816265,0.43428886,0.63997384,0.48723800,0.66266932,0.00763693,1.32568076,0.08890330,0.76435175
0.60930465,3.53386331,0.44758664,0.66935337,0.49837482,0.67138272,0.00824629,1.37185524,0.09671610,0.80220206
0.61530765,3.67347395,0.46310418,0.70112024,0.51054919,0.68401435,0.00887138,1.42252034,0.10517158,0.84286117
0.62131066,3.82425596,0.48050988,0.73477460,0.52344923,0.69993368,0.00950529,1.47680586,0.11418010,0.88562026
0.62731366,3.98339143,0.49946065,0.76979330,0.53677906,0.71853079,0.01014113,1.53378255,0.12364453,0.92975103
0.63331666,4.14803715,0.51960792,0.80563966,0.55026482,0.73922722,0.01077225,1.59248085,0.13346146,0.97452073
0.63931966,4.31537742,0.54060337,0.84177327,0.56365978,0.76148482,0.01139245,1.65191027,0.14352263,1.01920723
0.64532266,4.48267508,0.56210427,0.87766002,0.57674811,0.78481243,0.01199616,1.71107930,0.15371648,1.06311391
0.65132566,4.64731946,0.58377844,0.91278193,0.58934754,0.80877046,0.01257865,1.76901546,0.16392975,1.10558390
0.65732866,4.80687064,0.60530876,0.94664666,0.60131080,0.83297325,0.01313608,1.82478521,0.17404923,1.14601328
0.66333167,4.95909872,0.62639718,0.97879652,0.61252590,0.85708944,0.01366565,1.87751312,0.18396344,1.18386279
0.66933467,5.10201725,0.64676822,1.00881654,0.62291533,0.88084022,0.01416560,1.92640002,0.19356425,1.21866777
0.67533767,5.23390980,0.66617180,1.03634157,0.63243413,0.90399586,0.01463516,1.97073939,0.20274850,1.25004568
0.68134067,5.35334882,0.68438540,1.06106201,0.64106717,0.92637066,0.01507447,2.00993151,0.21141936,1.27770126
0.68734367,5.45920618,0.70121550,1.08272795,0.64882541,0.94781650,0.01548448,2.04349479,0.21948761,1.30142887
0.69334667,5.55065500,0.71649829,1.10115173,0.65574155,0.96821550,0.01586666,2.07107368,0.22687264,1.32111193
0.69934967,5.62716277,0.73009955,1.11620861,0.66186513,0.98747201,0.01622287,2.09244296,0.23350325,1.33671968
0.70535268,5.68847618,0.74191387,1.12783562,0.66725725,1.00550447,0.01655507,2.10750782,0.23931829,1.34830114
0.71135568,5.73459832,0.75186321,1.13602879,0.67198511,1.02223748,0.01686504,2.11629989,0.24426698,1.35597691
0.71735868,5.76575962,0.75989488,1.14083866,0.67611673,1.03759461,0.01715416,2.11896923,0.24830916,1.35992891
0.72336168,5.78238397,0.76597915,1.14236457,0.67971595,1.05149230,0.01742318,2.11577251,0.25141535,1.36038883
0.72936468,5.78505180,0.77010668,1.14074791,0.68283804,1.06383530,0.01767202,2.10705801,0.25356666,1.35762579
0.73536768,5.77446240,0.77228581,1.13616471,0.68552616,1.07451397,0.01789967,2.09324815,0.25475470,1.35193397
0.74137069,5.75139729,0.77254013,1.12881806,0.68780882,1.08340360,0.01810410,2.07482030,0.25498140,1.34362062
0.74737369,5.71668677,0.77090631,1.11893069,0.68969869,1.09036598,0.01828225,2.05228697,0.25425888,1.33299544
0.75337669,5.67118147,0.76743244,1.10673808,0.69119258,1.09525309,0.01843016,2.02617631,0.25260925,1.32036145
0.75937969,5.61573017,0.76217696,1.09248251,0.69227290,1.09791285,0.01854309,1.99701390,0.25006449,1.30600808
0.76538269,5.55116498,0.75520819,1.07640822,0.69291042,1.09819662,0.01861573,1.96530673,0.24666633,1.29020657
0.77138569,5.47829413,0.74660459,1.05875787,0.69306822,1.09596804,0.01864249,1.93153021,0.24246610,1.27320781
0.77738869,5.39790228,0.73645540,1.03977037,0.69270656,1.09111263,0.01861778,1.89611847,0.23752450,1.25524250
0.78339170,5.31075743,0.72486188,1.01967989,0.69178844,1.08354768,0.01853632,1.85945858,0.23191136,1.23652350
0.78939470,5.21762319,0.71193859,0.99871608,0.69028548,1.07323161,0.01839352,1.82188846,0.22570518,1.21724981
0.79539770,5.11927450,0.69781477,0.97710504,0.68818357,1.06017223,0.01818572,1.78369832,0.21899252,1.19761165
0.80140070,5.01651483,0.68263536,0.95507078,0.68548802,1.04443332,0.01791048,1.74513526,0.21186716,1.17779623
0.80740370,4.91019243,0.66656155,0.93283681,0.68222772,1.02613879,0.01756680,1.70641017,0.20442893,1.15799320
0.81340670,4.80121358,0.64977053,0.91062745,0.67845791,1.00547424,0.01715525,1.66770631,0.19678234,1.13839946
0.81940970,4.69055058,0.63245426,0.88866843,0.67426119,0.98268541,0.01667807,1.62918851,0.18903484,1.11922252
0.82541271,4.57924302,0.61481723,0.86718658,0.66974676,0.95807351,0.01613910,1.59101216,0.18129483,1.10068204
0.83141571,4.46839104,0.59707298,0.84640828,0.66504754,0.93198756,0.01554377,1.55333115,0.17366943,1.08300907
0.83741871,4.35914006,0.57943959,0.82655663,0.66031538,0.90481386,0.01489889,1.51630395,0.16626205,1.06644302
0.84342171,4.25265713,0.56213414,0.80784724,0.65571444,0.87696314,0.01421245,1.48009736,0.15916986,1.05122618
0.84942471,4.15009977,0.54536641,0.79048284,0.65141312,0.84885605,0.01349334,1.44488754,0.15248127,1.03759611
0.85542771,4.05257872,0.52933210,0.77464694,0.64757485,0.82090749,0.01275104,1.41085824,0.14627352,1.02577626
0.86143072,3.96111662,0.51420590,0.76049686,0.64434837,0.79351084,0.01199530,1.37819632,0.14061038,1.01596536
0.86743372,3.87660506,0.50013477,0.74815651,0.64185801,0.76702274,0.01123582,1.34708505,0.13554030,1.00832625
0.87343672,3.79976279,0.48723186,0.73770958,0.64019456,0.74174928,0.01048189,1.31769548,0.13109492,1.00297489
0.87943972,3.73109762,0.47557146,0.72919336,0.63940735,0.71793441,0.00974219,1.29017692,0.12728804,0.99997027
0.88544272,3.67087487,0.46518528,0.72259392,0.63949806,0.69575105,0.00902446,1.26464693,0.12411525,0.99930602
0.89144572,3.61909443,0.45606030,0.71784292,0.64041671,0.67529552,0.00833536,1.24118188,0.12155412,1.00090424
0.89744872,3.57547835,0.44813852,0.71481637,0.64206013,0.65658547,0.00768032,1.21980879,0.11956501,1.00461219
0.90345173,3.53947016,0.44131852,0.71333571,0.64427313,0.63956146,0.00706346,1.20049894,0.11809256,1.01020202
0.90945473,3.51024622,0.43545898,0.71317104,0.64685231,0.62409207,0.00648761,1.18316400,0.11706763,1.01737394
0.91545773,3.48673912,0.43038386,0.71404675,0.64955253,0.60998222,0.00595428,1.16765489,0.11640985,1.02576245
0.92146073,3.46767194,0.42588922,0.71564905,0.65209549,0.59698421,0.00546381,1.15376353,0.11603044,1.03494570
0.92746373,3.45160184,0.42175119,0.71763538,0.65418030,0.58481095,0.00501547,1.14122749,0.11583539,1.04445743
0.93346673,3.43697088,0.41773478,0.71964499,0.65549522,0.57315054,0.00460761,1.12973722,0.11572869,1.05380085
0.93946973,3.42216149,0.41360314,0.72131048,0.65573015,0.56168155,0.00423786,1.11894554,0.11561566,1.06246394
0.94547274,3.40555389,0.40912674,0.72226951,0.65458916,0.55008809,0.00390330,1.10847886,0.11540599,1.06993540
0.95147574,3.38558267,0.40409209,0.72217637,0.65180238,0.53807409,0.00360063,1.09794948,0.11501670,1.07572038
0.95747874,3.36078989,0.39830963,0.72071268,0.64713676,0.52537593,0.00332640,1.08696846,0.11437450,1.07935553
0.96348174,3.32987238,0.39162030,0.71759690,0.64040512,0.51177303,0.00307709,1.07515818,0.11341792,1.08042247
0.96948474,3.29172137,0.38390074,0.71259223,0.63147307,0.49709592,0.00284934,1.06216440,0.11209869,1.07855934
0.97548774,3.24545294,0.37506671,0.70551261,0.62026363,0.48123145,0.00263999,1.04766689,0.11038268,1.07347002
0.98149075,3.19042853,0.36507479,0.69622666,0.60675927,0.46412528,0.00244620,1.03138866,0.10825025,1.06493069
0.98749375,3.12626534,0.35392239,0.68465958,0.59100152,0.44578140,0.00226549,1.01310311,0.10569599,1.05279377
