energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
0.33316658,1.58922635,0.50967670,0.00000000,0.01022859,0.27443552,0.30741505,0.87230928,0.05001619,0.11739447
0.33916958,1.61177429,0.51484133,0.00000000,0.01002046,0.27804989,0.30426168,0.88679110,0.05020838,0.12215487
0.34517259,1.62829464,0.51822454,0.00000000,0.00974755,0.28021203,0.29948386,0.89831718,0.05018862,0.12689278
0.35117559,1.63916869,0.51999480,0.00000000,0.00941573,0.28094487,0.29324455,0.90708790,0.04998445,0.13163885
0.35717859,1.64491318,0.52035825,0.00000000,0.00903201,0.28030412,0.28573886,0.91336647,0.04962985,0.13643048
0.36318159,1.64616291,0.51955251,0.00000000,0.00860426,0.27837655,0.27718778,0.91746881,0.04916432,0.14131135
0.36918459,1.64365026,0.51784008,0.00000000,0.00814101,0.27527722,0.26783132,0.91975200,0.04863176,0.14633076
0.37518759,1.63818210,0.51550166,0.00000000,0.00765114,0.27114578,0.25792137,0.92060177,0.04807916,0.15154292
0.38119060,1.63061518,0.51282976,0.00000000,0.00714366,0.26614193,0.24771459,0.92041948,0.04755514,0.15700624
0.38719360,1.62183079,0.51012262,0.00000000,0.00662742,0.26044014,0.23746546,0.91960909,0.04710842,0.16278253
0.39319660,1.61270948,0.50767864,0.00000000,0.00611088,0.25422394,0.22741999,0.91856457,0.04678618,0.16893616
0.39919960,1.60410667,0.50579149,0.00000000,0.00560195,0.24767999,0.21781001,0.91765809,0.04663250,0.17553319
0.40520260,1.59682974,0.50474570,0.00000000,0.00510778,0.24099208,0.20884833,0.91722935,0.04668684,0.18264034
0.41120560,1.59161719,0.50481276,0.00000000,0.00463466,0.23433531,0.20072484,0.91757635,0.04698256,0.19032394
0.41720860,1.58912039,0.50624759,0.00000000,0.00418792,0.22787078,0.19360358,0.91894763,0.04754574,0.19864870
0.42321161,1.58988811,0.50928514,0.00000000,0.00377190,0.22174080,0.18762068,0.92153637,0.04839405,0.20767637
0.42921461,1.59435414,0.51413709,0.00000000,0.00338991,0.21606494,0.18288331,0.92547616,0.04953597,0.21746425
0.43521761,1.60282821,0.52098840,0.00000000,0.00304431,0.21093703,0.17946925,0.93083862,0.05097025,0.22806352
0.44122061,1.61549008,0.52999357,0.00000000,0.00273649,0.20642315,0.17742732,0.93763281,0.05268565,0.23951746
0.44722361,1.63238698,0.54127264,0.00000000,0.00246702,0.20256066,0.17677819,0.94580629,0.05466101,0.25185960
0.45322661,1.65343422,0.55490695,0.00000000,0.00223568,0.19935842,0.17751576,0.95524791,0.05686564,0.26511174
0.45922961,1.67841889,0.57093465,0.00000000,0.00204160,0.19679794,0.17960879,0.96579206,0.05926002,0.27928203
0.46523262,1.70700648,0.58934623,0.00000000,0.00188334,0.19483549,0.18300274,0.97722428,0.06179676,0.29436309
0.47123562,1.73875019,0.61008026,0.00000000,0.00175903,0.19340517,0.18762177,0.98928810,0.06442189,0.31033026
0.47723862,1.77310281,0.63301967,0.00000000,0.00166643,0.19242249,0.19337084,1.00169291,0.06707633,0.32714019
0.48324162,1.80943067,0.65798890,0.00000000,0.00160302,0.19178856,0.20013784,1.01412257,0.06969754,0.34472965
0.48924462,1.84702952,0.68475222,0.00000000,0.00156612,0.19139459,0.20779580,1.02624460,0.07222135,0.36301484
0.49524762,1.88514189,0.71301370,0.00000000,0.00155294,0.19112647,0.21620510,1.03771968,0.07458383,0.38189116
0.50125063,1.92297553,0.74241887,0.00000000,0.00156062,0.19086930,0.22521579,1.04821116,0.07672317,0.40123358
0.50725363,1.95972252,0.77255859,0.00000000,0.00158632,0.19051169,0.23467003,1.05739430,0.07858149,0.42089765
0.51325663,1.99457862,0.80297511,0.00000000,0.00162720,0.18994960,0.24440455,1.06496501,0.08010657,0.44072106
0.51925963,2.02676223,0.83317026,0.00000000,0.00168052,0.18908970,0.25425336,1.07064778,0.08125336,0.46052595
0.52526263,2.05553282,0.86261598,0.00000000,0.00174363,0.18785212,0.26405048,1.07420261,0.08198531,0.48012172
0.53126563,2.08020802,0.89076663,0.00000000,0.00181400,0.18617245,0.27363287,1.07543069,0.08227538,0.49930846
0.53726863,2.10017923,0.91707304,0.00000000,0.00188928,0.18400313,0.28284335,1.07417882,0.08210676,0.51788075
0.54327164,2.11492525,0.94099768,0.00000000,0.00196728,0.18131406,0.29153370,1.07034224,0.08147329,0.53563185
0.54927464,2.12402362,0.96203050,0.00000000,0.00204605,0.17809265,0.29956758,1.06386608,0.08037950,0.55235804
0.55527764,2.12715954,0.97970482,0.00000000,0.00212390,0.17434328,0.30682341,1.05474530,0.07884039,0.56786297
0.56128064,2.12413207,0.99361269,0.00000000,0.00219944,0.17008624,0.31319710,1.04302330,0.07688084,0.58196193
0.56728364,2.11485756,1.00341901,0.00000000,0.00227165,0.16535636,0.31860441,1.02878920,0.07453478,0.59448584
0.57328664,2.09937046,1.00887389,0.00000000,0.00233993,0.16020132,0.32298300,1.01217418,0.07184412,0.60528478
0.57928964,2.07782137,1.00982261,0.00000000,0.00240416,0.15467986,0.32629404,0.99334691,0.06885748,0.61423103
0.58529265,2.05047273,1.00621288,0.00000000,0.00246476,0.14885984,0.32852326,0.97250842,0.06562880,0.62122147
0.59129565,2.01769227,0.99809886,0.00000000,0.00252275,0.14281644,0.32968151,0.94988668,0.06221584,0.62617929
0.59729865,1.97994449,0.98564191,0.00000000,0.00257983,0.13663034,0.32980473,0.92573102,0.05867869,0.62905508
0.60330165,1.93778070,0.96910797,0.00000000,0.00263841,0.13038611,0.32895327,0.90030685,0.05507825,0.62982716
0.60930465,1.89182780,0.94886154,0.00000000,0.00270166,0.12417077,0.32721078,0.87389070,0.05147479,0.62850137
0.61530765,1.84277637,0.92535658,0.00000000,0.00277358,0.11807253,0.32468249,0.84676584,0.04792665,0.62511028
0.62131066,1.79136824,0.89912467,0.00000000,0.00285897,0.11217971,0.32149307,0.81921870,0.04448903,0.61971202
0.62731366,1.73838414,0.87076082,0.00000000,0.00296349,0.10657985,0.31778412,0.79153598,0.04121292,0.61238879
0.63331666,1.68463155,0.84090746,0.00000000,0.00309364,0.10135897,0.31371131,0.76400268,0.03814424,0.60324509
0.63931966,1.63093302,0.81023725,0.00000000,0.00325672,0.09660097,0.30944140,0.73690089,0.03532316,0.59240596
0.64532266,1.57811529,0.77943519,0.00000000,0.00346081,0.09238706,0.30514899,0.71050937,0.03278350,0.58001506
0.65132566,1.52699905,0.74918076,0.00000000,0.00371471,0.08879538,0.30101338,0.68510362,0.03055242,0.56623287
0.65732866,1.47838966,0.72013060,0.00000000,0.00402787,0.08590050,0.29721536,0.66095641,0.02865016,0.55123489
0.66333167,1.43306864,0.69290225,0.00000000,0.00441025,0.08377308,0.29393408,0.63833858,0.02709002,0.53520982
0.66933467,1.39178583,0.66805941,0.00000000,0.00487229,0.08247950,0.29134418,0.61751976,0.02587835,0.51835779
0.67533767,1.35525230,0.64609915,0.00000000,0.00542470,0.08208141,0.28961297,0.59876885,0.02501478,0.50088857
0.68134067,1.32413365,0.62744134,0.00000000,0.00607839,0.08263542,0.28889793,0.58235410,0.02449245,0.48301952
0.68734367,1.29904376,0.61242050,0.00000000,0.00684424,0.08419273,0.28934449,0.56854252,0.02429844,0.46497350
0.69334667,1.28053882,0.60128023,0.00000000,0.00773299,0.08679875,0.29108397,0.55759855,0.02441416,0.44697643
0.69934967,1.26911154,0.59417020,0.00000000,0.00875502,0.09049282,0.29423190,0.54978177,0.02481593,0.42925465
0.70535268,1.26518557,0.59114583,0.00000000,0.00992019,0.09530789,0.29888656,0.54534374,0.02547558,0.41203196
0.71135568,1.26911009,0.59217026,0.00000000,0.01123758,0.10127028,0.30512775,0.54452393,0.02636113,0.39552638
0.71735868,1.28115470,0.59711877,0.00000000,0.01271533,0.10839946,0.31301592,0.54754476,0.02743757,0.37994678
0.72336168,1.30150463,0.60578517,0.00000000,0.01436036,0.11670783,0.32259129,0.55460602,0.02866759,0.36548936
0.72936468,1.33025648,0.61789006,0.00000000,0.01617819,0.12620053,0.33387339,0.56587874,0.03001253,0.35233413
0.73536768,1.36741456,0.63309047,0.00000000,0.01817265,0.13687517,0.34686050,0.58149878,0.03143319,0.34064162
0.74137069,1.41288809,0.65099073,0.00000000,0.02034566,0.14872159,0.36152928,0.60156044,0.03289075,0.33054985
0.74737369,1.46648936,0.67115408,0.00000000,0.02269700,0.16172145,0.37783448,0.62611031,0.03434771,0.32217178
0.75337669,1.52793294,0.69311470,0.00000000,0.02522406,0.17584781,0.39570850,0.65514175,0.03576869,0.31559334
0.75937969,1.59683625,0.71638983,0.00000000,0.02792165,0.19106449,0.41506113,0.68859017,0.03712131,0.31087224
0.76538269,1.67272137,0.74049155,0.00000000,0.03078178,0.20732542,0.43577912,0.72632943,0.03837688,0.30803746
0.77138569,1.75501837,0.76493799,0.00000000,0.03379356,0.22457373,0.45772585,0.76816964,0.03951109,0.30708971
0.77738869,1.84307009,0.78926365,0.00000000,0.03694311,0.24274093,0.48074110,0.81385647,0.04050444,0.30800261
0.78339170,1.93613845,0.81302869,0.00000000,0.04021349,0.26174594,0.50464091,0.86307212,0.04134269,0.31072465
0.78939470,2.03341232,0.83582680,0.00000000,0.04358483,0.28149419,0.52921779,0.91543811,0.04201699,0.31518193
0.79539770,2.13401695,0.85729182,0.00000000,0.04703443,0.30187691,0.55424134,0.97051983,0.04252393,0.32128125
0.80140070,2.23702478,0.87710291,0.00000000,0.05053707,0.32277064,0.57945940,1.02783273,0.04286544,0.32891377
0.80740370,2.34146786,0.89498825,0.00000000,0.05406534,0.34403710,0.60459998,1.08685025,0.04304846,0.33795868
0.81340670,2.44635141,0.91072746,0.00000000,0.05759013,0.36552358,0.62937403,1.14701306,0.04308449,0.34828693
0.81940970,2.55066866,0.92415272,0.00000000,0.06108120,0.38706385,0.65347915,1.20773947,0.04298907,0.35976478
0.82541271,2.65341660,0.93514890,0.00000000,0.06450787,0.40847985,0.67660437,1.26843671,0.04278108,0.37225689
0.83141571,2.75361243,0.94365266,0.00000000,0.06783972,0.42958406,0.69843586,1.32851273,0.04248199,0.38562893
0.83741871,2.85031041,0.94965089,0.00000000,0.07104739,0.45018255,0.71866369,1.38738809,0.04211510,0.39974953
0.84342171,2.94261863,0.95317854,0.00000000,0.07410333,0.47007891,0.73698927,1.44450762,0.04170475,0.41449160
0.84942471,3.02971547,0.95431602,0.00000000,0.07698258,0.48907865,0.75313341,1.49935137,0.04127550,0.42973286
0.85542771,3.11086501,0.95318639,0.00000000,0.07966342,0.50699422,0.76684465,1.55144469,0.04085146,0.44535583
0.86143072,3.18543123,0.94995230,0.00000000,0.08212794,0.52365033,0.77790740,1.60036685,0.04045557,0.46124718
0.86743372,3.25289031,0.94481290,0.00000000,0.08436249,0.53888939,0.78614976,1.64575824,0.04010904,0.47729674
0.87343672,3.31284076,0.93800068,0.00000000,0.08635795,0.55257680,0.79145028,1.68732570,0.03983086,0.49339626
0.87943972,3.36501096,0.92977824,0.00000000,0.08810977,0.56460597,0.79374360,1.72484612,0.03963742,0.50943811
0.88544272,3.40926393,0.92043512,0.00000000,0.08961790,0.57490256,0.79302436,1.75816818,0.03954225,0.52531417
0.89144572,3.44559904,0.91028445,0.00000000,0.09088647,0.58342801,0.78934933,1.78721227,0.03955587,0.54091502
0.89744872,3.47415075,0.89965956,0.00000000,0.09192336,0.59018184,0.78283737,1.81196883,0.03968572,0.55612972
0.90345173,3.49518437,0.88891040,0.00000000,0.09273957,0.59520286,0.77366727,1.83249526,0.03993624,0.57084605
0.90945473,3.50908895,0.87839977,0.00000000,0.09334857,0.59856894,0.76207339,1.84891165,0.04030901,0.58495158
0.91545773,3.51636764,0.86849916,0.00000000,0.09376554,0.60039541,0.74833939,1.86139548,0.04080298,0.59833532
0.92146073,3.51762561,0.85958440,0.00000000,0.09400666,0.60083212,0.73279004,1.87017574,0.04141479,0.61088995
0.92746373,3.51355608,0.85203072,0.00000000,0.09408841,0.60005918,0.71578168,1.87552650,0.04213910,0.62251457
0.93346673,3.50492455,0.84620752,0.00000000,0.09402701,0.59828154,0.69769160,1.87776010,0.04296901,0.63311765
0.93946973,3.49255167,0.84247253,0.00000000,0.09383796,0.59572265,0.67890678,1.87722026,0.04389650,0.64262013
0.94547274,3.47729493,0.84116555,0.00000000,0.09353572,0.59261734,0.65981243,1.87427491,0.04491282,0.65095818
0.95147574,3.46002946,0.84260165,0.00000000,0.09313360,0.58920429,0.64078093,1.86930890,0.04600890,0.65808563
0.95747874,3.44162813,0.84706395,0.00000000,0.09264377,0.58571824,0.62216135,1.86271655,0.04717575,0.66397556
0.96348174,3.42294119,0.85479602,0.00000000,0.09207741,0.58238232,0.60427015,1.85489391,0.04840476,0.66862110
0.96948474,3.40477556,0.86599403,0.00000000,0.09144498,0.57940067,0.58738314,1.84623063,0.04968792,0.67203515
0.97548774,3.38787425,0.88079893,0.00000000,0.09075653,0.57695176,0.57172918,1.83710161,0.05101801,0.67424898
0.98149075,3.37289597,0.89928869,0.00000000,0.09002200,0.57518241,0.55748553,1.82785819,0.05238861,0.67530980
0.98749375,3.36039556,0.92147110,0.00000000,0.08925160,0.57420289,0.54477502,1.81881915,0.05379407,0.67527727
0.99349675,3.35080567,0.94727737,0.00000000,0.08845594,0.57408318,0.53366511,1.81026158,0.05522935,0.67421934
0.99949975,3.34442033,0.97655685,0.00000000,0.08764615,0.57485053,0.52416861,1.80241202,0.05668973,0.67220744
1.00550275,3.34138107,1.00907337,0.00000000,0.08683385,0.57648833,0.51624606,1.79543800,0.05817049,0.66931157
1.01150575,3.34166647,1.04450347,0.00000000,0.08603094,0.57893645,0.50980951,1.78944068,0.05966651,0.66559541
1.01750875,3.34508575,1.08243699,0.00000000,0.08524922,0.58209296,0.50472764,1.78444877,0.06117181,0.66111202
1.02351176,3.35127729,1.12238024,0.00000000,0.08449992,0.58581716,0.50083181,1.78041445,0.06267914,0.65590023
1.02951476,3.35971260,1.16376199,0.00000000,0.08379312,0.58993395,0.49792297,1.77721158,0.06417955,0.64998222
1.03551776,3.36970623,1.20594252,0.00000000,0.08313711,0.59423929,0.49577915,1.77463660,0.06566211,0.64336231
1.04152076,3.38043190,1.24822555,0.00000000,0.08253777,0.59850665,0.49416327,1.77241252,0.06711366,0.63602718
1.04752376,3.39094467,1.28987306,0.00000000,0.08199796,0.60249428,0.49283105,1.77019602,0.06851874,0.62794764
1.05352676,3.40020900,1.33012271,0.00000000,0.08151711,0.60595300,0.49153885,1.76758767,0.06985971,0.61908158
1.05952976,3.40713174,1.36820733,0.00000000,0.08109090,0.60863429,0.49005117,1.76414509,0.07111700,0.60937833
1.06553277,3.41059937,1.40337610,0.00000000,0.08071113,0.61029844,0.48814773,1.75939872,0.07226958,0.59878381
1.07153577,3.40951794,1.43491661,0.00000000,0.08036589,0.61072245,0.48562978,1.75286956,0.07329559,0.58724641
1.07753877,3.40285433,1.46217703,0.00000000,0.08003989,0.60970739,0.48232564,1.74408824,0.07417313,0.57472308
1.08354177,3.38967715,1.48458767,0.00000000,0.07971499,0.60708502,0.47809532,1.73261469,0.07488121,0.56118537
1.08954477,3.36919552,1.50168104,0.00000000,0.07937100,0.60272333,0.47283404,1.71805735,0.07540075,0.54662493
1.09554777,3.34079389,1.51310945,0.00000000,0.07898659,0.59653089,0.46647458,1.70009132,0.07571562,0.53105817
1.10155078,3.30406150,1.51865959,0.00000000,0.07854023,0.58845986,0.45898851,1.67847429,0.07581370,0.51452985
1.10755378,3.25881487,1.51826319,0.00000000,0.07801134,0.57850742,0.45038622,1.65305966,0.07568784,0.49711525
1.11355678,3.20511219,1.51200327,0.00000000,0.07738121,0.56671573,0.44071571,1.62380617,0.07533670,0.47892087
1.11955978,3.14325895,1.50011563,0.00000000,0.07663399,0.55317045,0.43006030,1.59078349,0.07476540,0.46008360
1.12556278,3.07380423,1.48298519,0.00000000,0.07575750,0.53799767,0.41853532,1.55417348,0.07398595,0.44076834
1.13156578,2.99752778,1.46113723,0.00000000,0.07474379,0.52135971,0.40628386,1.51426701,0.07301739,0.42116418
1.13756878,2.91541819,1.43522361,0.00000000,0.07358961,0.50344975,0.39347177,1.47145655,0.07188571,0.40147944
1.14357179,2.82864306,1.40600437,0.00000000,0.07229649,0.48448557,0.38028202,1.42622458,0.07062335,0.38193562
1.14957479,2.73851219,1.37432510,0.00000000,0.07087077,0.46470276,0.36690871,1.37912861,0.06926850,0.36276067
1.15557779,2.64643540,1.34109094,0.00000000,0.06932320,0.44434753,0.35355081,1.33078324,0.06786405,0.34418191
1.16158079,2.55387646,1.30723785,0.00000000,0.06766852,0.42366951,0.34040585,1.28184008,0.06645631,0.32641872
1.16758379,2.46230503,1.27370231,0.00000000,0.06592480,0.40291476,0.32766384,1.23296644,0.06509353,0.30967560
1.17358679,2.37314851,1.24139029,0.00000000,0.06411261,0.38231925,0.31550149,1.18482351,0.06382419,0.29413557
1.17958979,2.28774553,1.21114680,0.00000000,0.06225426,0.36210301,0.30407696,1.13804514,0.06269533,0.27995438
1.18559280,2.20730296,1.18372696,0.00000000,0.06037290,0.34246518,0.29352529,1.09321784,0.06175068,0.26725564
1.19159580,2.13285791,1.15976970,0.00000000,0.05849169,0.32357997,0.28395461,1.05086282,0.06102903,0.25612706
1.19759880,2.06524612,1.13977529,0.00000000,0.05663303,0.30559377,0.27544327,1.01142084,0.06056254,0.24661791
1.20360180,2.00507784,1.12408726,0.00000000,0.05481791,0.28862325,0.26803792,0.97524013,0.06037538,0.23873773
1.20960480,1.95272189,1.11287982,0.00000000,0.05306537,0.27275463,0.26175264,0.94256798,0.06048257,0.23245636
1.21560780,1.90829836,1.10615114,0.00000000,0.05139205,0.25804387,0.25656906,0.91354602,0.06088914,0.22770525
1.22161081,1.87168006,1.10372284,0.00000000,0.04981190,0.24451783,0.25243748,0.88820933,0.06158961,0.22437990
1.22761381,1.84250242,1.10524592,0.00000000,0.04833605,0.23217619,0.24927901,0.86648919,0.06256794,0.22234344
1.23361681,1.82018131,1.11021295,0.00000000,0.04697271,0.22099402,0.24698853,0.84821921,0.06379775,0.22143114
1.23961981,1.80393786,1.11797600,0.00000000,0.04572724,0.21092483,0.24543841,0.83314459,0.06524304,0.22145565
1.24562281,1.79282930,1.12776995,0.00000000,0.04460221,0.20190399,0.24448294,0.82093375,0.06685921,0.22221285
1.25162581,1.78578435,1.13873998,0.00000000,0.04359754,0.19385224,0.24396317,0.81119205,0.06859443,0.22348809
1.25762881,1.78164193,1.14997246,0.00000000,0.04271071,0.18667936,0.24371210,0.80347687,0.07039127,0.22506255
1.26363182,1.77919148,1.16052785,0.00000000,0.04193687,0.18028764,0.24356004,0.79731338,0.07218859,0.22671961
1.26963482,1.77721351,1.16947443,0.00000000,0.04126909,0.17457521,0.24333989,0.79221051,0.07392346,0.22825087
1.27563782,1.77451886,1.17592136,0.00000000,0.04069851,0.16943908,0.24289220,0.78767653,0.07553328,0.22946183
1.28164082,1.76998527,1.17904985,0.00000000,0.04021449,0.16477789,0.24206990,0.78323356,0.07695773,0.23017682
1.28764382,1.76259012,1.17814119,0.00000000,0.03980486,0.16049414,0.24074246,0.77843089,0.07814075,0.23024329
1.29364682,1.75143832,1.17260050,0.00000000,0.03945610,0.15649625,0.23879935,0.77285640,0.07903222,0.22953506
1.29964982,1.73578457,1.16197535,0.00000000,0.03915358,0.15269999,0.23615284,0.76614616,0.07958948,0.22795474
1.30565283,1.71504956,1.14596857,0.00000000,0.03888189,0.14902973,0.23273985,0.75799186,0.07977853,0.22543502
1.31165583,1.68882990,1.12444495,0.00000000,0.03862510,0.14541922,0.22852307,0.74814601,0.07957485,0.22193904
1.31765883,1.65690176,1.09743170,0.00000000,0.03836723,0.14181215,0.22349112,0.73642514,0.07896395,0.21745973
1.32366183,1.61921860,1.06511285,0.00000000,0.03809268,0.13816236,0.21765794,0.72271083,0.07794147,0.21201829
1.32966483,1.57590356,1.02781823,0.00000000,0.03778669,0.13443390,0.21106150,0.70694902,0.07651301,0.20566184
1.33566783,1.52723699,0.98600753,0.00000000,0.03743597,0.13060090,0.20376173,0.68914759,0.07469355,0.19846049
1.34167084,1.47364032,0.94025054,0.00000000,0.03702916,0.12664728,0.19583808,0.66937265,0.07250665,0.19050379
1.34767384,1.41565681,0.89120453,0.00000000,0.03655745,0.12256637,0.18738654,0.64774365,0.06998338,0.18189698
1.35367684,1.35393041,0.83958982,0.00000000,0.03601506,0.11836043,0.17851657,0.62442770,0.06716110,0.17275695
1.35967984,1.28918348,0.78616489,0.00000000,0.03539972,0.11404014,0.16934773,0.59963327,0.06408202,0.16320821
1.36568284,1.22219432,0.73170177,0.00000000,0.03471302,0.10962404,0.16000649,0.57360348,0.06079186,0.15337905
1.37168584,1.15377524,0.67696303,0.00000000,0.03396069,0.10513784,0.15062301,0.54660929,0.05733836,0.14339787
1.37768884,1.08475183,0.62268087,0.00000000,0.03315269,0.10061375,0.14132826,0.51894259,0.05376989,0.13338989
1.38369185,1.01594387,0.56953923,0.00000000,0.03230317,0.09608976,0.13225133,0.49090951,0.05013419,0.12347433
1.38969485,0.94814832,0.51815912,0.00000000,0.03143032,0.09160874,0.12351712,0.46282379,0.04647718,0.11376204
1.39569785,0.88212446,0.46908756,0.00000000,0.03055596,0.08721761,0.11524434,0.43500061,0.04284201,0.10435360
1.40170085,0.81858146,0.42279014,0.00000000,0.02970503,0.08296627,0.10754387,0.40775064,0.03926817,0.09533804
1.40770385,0.75816813,0.37964695,0.00000000,0.02890497,0.07890657,0.10051752,0.38137446,0.03579096,0.08679194
1.41370685,0.70146493,0.33995183,0.00000000,0.02818489,0.07509108,0.09425696,0.35615749,0.03244098,0.07877898
1.41970985,0.64897792,0.30391424,0.00000000,0.02757471,0.07157190,0.08884308,0.33236523,0.02924391,0.07134999
1.42571286,0.60113463,0.27166354,0.00000000,0.02710422,0.06839936,0.08434544,0.31023910,0.02622044,0.06454321
1.43171586,0.55828145,0.24325502,0.00000000,0.02680213,0.06562069,0.08082199,0.28999265,0.02338632,0.05838493
1.43771886,0.52068251,0.21867716,0.00000000,0.02669504,0.06327870,0.07831896,0.27180847,0.02075259,0.05289029
1.44372186,0.48851985,0.19785973,0.00000000,0.02680657,0.06141061,0.07687081,0.25583563,0.01832590,0.04806427
1.44972486,0.46189470,0.18068223,0.00000000,0.02715648,0.06004683,0.07650042,0.24218781,0.01610888,0.04390278
1.45572786,0.44082994,0.16698222,0.00000000,0.02775994,0.05921004,0.07721930,0.23094215,0.01410065,0.04039384
1.46173087,0.42527350,0.15656343,0.00000000,0.02862695,0.05891435,0.07902795,0.22213895,0.01229729,0.03751876
1.46773387,0.41510293,0.14920329,0.00000000,0.02976187,0.05916483,0.08191643,0.21578215,0.01069240,0.03525341
1.47373687,0.41013094,0.14465988,0.00000000,0.03116318,0.05995718,0.08586496,0.21184065,0.00927763,0.03356938
1.47973987,0.41011201,0.14267803,0.00000000,0.03282347,0.06127781,0.09084479,0.21025057,0.00804320,0.03243521
1.48574287,0.41475010,0.14299489,0.00000000,0.03472949,0.06310426,0.09681916,0.21091829,0.00697840,0.03181756
1.49174587,0.42370732,0.14534470,0.00000000,0.03686260,0.06540583,0.10374447,0.21372433,0.00607210,0.03168234
1.49774887,0.43661352,0.14946296,0.00000000,0.03919919,0.06814468,0.11157157,0.21852787,0.00531317,0.03199579
1.50375188,0.45307665,0.15509014,0.00000000,0.04171144,0.07127706,0.12024712,0.22517189,0.00469088,0.03272553
1.50975488,0.47269360,0.16197489,0.00000000,0.04436811,0.07475494,0.12971509,0.23348869,0.00419526,0.03384155
1.51575788,0.49506131,0.16987681,0.00000000,0.04713548,0.07852762,0.13991816,0.24330561,0.00381740,0.03531707
1.52176088,0.51978775,0.17856895,0.00000000,0.04997831,0.08254363,0.15079909,0.25445072,0.00354973,0.03712935
1.52776388,0.54650238,0.18783998,0.00000000,0.05286090,0.08675251,0.16230189,0.26675829,0.00338618,0.03926032
1.53376688,0.57486562,0.19749602,0.00000000,0.05574802,0.09110659,0.17437272,0.28007372,0.00332239,0.04169708
1.53976988,0.60457697,0.20736218,0.00000000,0.05860585,0.09556254,0.18696050,0.29425776,0.00335574,0.04443219
1.54577289,0.63538131,0.21728380,0.00000000,0.06140281,0.10008273,0.20001708,0.30918973,0.00348546,0.04746373
1.55177589,0.66707305,0.22712737,0.00000000,0.06411021,0.10463621,0.21349696,0.32476965,0.00371258,0.05079514
1.55777889,0.69949777,0.23678104,0.00000000,0.06670278,0.10919935,0.22735660,0.34091904,0.00403985,0.05443473
1.56378189,0.73255136,0.24615492,0.00000000,0.06915899,0.11375592,0.24155318,0.35758039,0.00447164,0.05839496
1.56978489,0.76617635,0.25518099,0.00000000,0.07146122,0.11829690,0.25604309,0.37471524,0.00501374,0.06269139
1.57578789,0.80035578,0.26381274,0.00000000,0.07359571,0.12281964,0.27077998,0.39230103,0.00567310,0.06734141
1.58179090,0.83510462,0.27202467,0.00000000,0.07555243,0.12732673,0.28571267,0.41032662,0.00645757,0.07236264
1.58779390,0.87045931,0.27981153,0.00000000,0.07732473,0.13182442,0.30078298,0.42878700,0.00737557,0.07777117
1.59379690,0.90646568,0.28718760,0.00000000,0.07890894,0.13632081,0.31592358,0.44767723,0.00843564,0.08357970
1.59979990,0.94316610,0.29418580,0.00000000,0.08030395,0.14082373,0.33105620,0.46698595,0.00964610,0.08979548
1.60580290,0.98058637,0.30085696,0.00000000,0.08151066,0.14533870,0.34609009,0.48668894,0.01101462,0.09641837
1.61180590,1.01872302,0.30726906,0.00000000,0.08253158,0.14986675,0.36092114,0.50674291,0.01254773,0.10343894
1.61780890,1.05753189,0.31350650,0.00000000,0.08337040,0.15440255,0.37543165,0.52708012,0.01425044,0.11083679
1.62381191,1.09691849,0.31966945,0.00000000,0.08403165,0.15893270,0.38949075,0.54760387,0.01612584,0.11857918
1.62981491,1.13673075,0.32587297,0.00000000,0.08452045,0.16343449,0.40295582,0.56818549,0.01817470,0.12662002
1.63581791,1.17675464,0.33224613,0.00000000,0.08484239,0.16787507,0.41567448,0.58866280,0.02039520,0.13489934
1.64182091,1.21671302,0.33893059,0.00000000,0.08500348,0.17221120,0.42748755,0.60884037,0.02278266,0.14334335
1.64782391,1.25626773,0.34607882,0.00000000,0.08501018,0.17638958,0.43823256,0.62849155,0.02532940,0.15186499
1.65382691,1.29502499,0.35385170,0.00000000,0.08486946,0.18034773,0.44774785,0.64736240,0.02802462,0.16036520
1.65982991,1.33254398,0.36241522,0.00000000,0.08458899,0.18401550,0.45587712,0.66517720,0.03085444,0.16873471
1.66583292,1.36834804,0.37193648,0.00000000,0.08417717,0.18731703,0.46247406,0.68164557,0.03380197,0.17685640
1.67183592,1.40193818,0.38257871,0.00000000,0.08364329,0.19017320,0.46740713,0.69647076,0.03684747,0.18460820
1.67783892,1.43280817,0.39449546,0.00000000,0.08299747,0.19250439,0.47056406,0.70935886,0.03996865,0.19186635
1.68384192,1.46046063,0.40782406,0.00000000,0.08225071,0.19423344,0.47185598,0.72002843,0.04314094,0.19850889
1.68984492,1.48442319,0.42267859,0.00000000,0.08141464,0.19528875,0.47122100,0.72822027,0.04633787,0.20441945
1.69584792,1.50426422,0.43914257,0.00000000,0.08050131,0.19560722,0.46862707,0.73370675,0.04953149,0.20949082
1.70185093,1.51960732,0.45726188,0.00000000,0.07952288,0.19513708,0.46407397,0.73630039,0.05269281,0.21362850
1.70785393,1.53014390,0.47703817,0.00000000,0.07849116,0.19384030,0.45759438,0.73586115,0.05579223,0.21675388
1.71385693,1.53564358,0.49842337,0.00000000,0.07741716,0.19169466,0.44925406,0.73230235,0.05880006,0.21880696
1.71985993,1.53596175,0.52131566,0.00000000,0.07631066,0.18869514,0.43915089,0.72559471,0.06168692,0.21974848
