energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
0.00300150,1.93785601,0.09074701,0.04553227,0.04372011,0.20010895,1.46647614,0.01626455,0.20377057
0.00900450,1.90297480,0.09115186,0.04771771,0.04511215,0.19275173,1.42647494,0.01596019,0.20358610
0.01500750,1.87023797,0.09186049,0.04991469,0.04653714,0.18545749,1.38838527,0.01574238,0.20378723
0.02101051,1.84007624,0.09282083,0.05208719,0.04797410,0.17832450,1.35271487,0.01560943,0.20439472
0.02701351,1.81283738,0.09397288,0.05419567,0.04940020,0.17144213,1.31991194,0.01555773,0.20542752
0.03301651,1.78877640,0.09525031,0.05619809,0.05079119,0.16488847,1.29035432,0.01558184,0.20690051
0.03901951,1.76804819,0.09658245,0.05805102,0.05212190,0.15872845,1.26434009,0.01567451,0.20882182
0.04502251,1.75070291,0.09789642,0.05971103,0.05336692,0.15301262,1.24207976,0.01582692,0.21119027
0.05102551,1.73668452,0.09911940,0.06113604,0.05450128,0.14777643,1.22369056,0.01602884,0.21399272
0.05702851,1.72583246,0.10018098,0.06228683,0.05550132,0.14304025,1.20919319,0.01626886,0.21720196
0.06303152,1.71788660,0.10101539,0.06312843,0.05634541,0.13880984,1.19851108,0.01653475,0.22077486
0.06903452,1.71249554,0.10156364,0.06363142,0.05701475,0.13507744,1.19147259,0.01681373,0.22465131
0.07503752,1.70922773,0.10177533,0.06377314,0.05749404,0.13182315,1.18781594,0.01709283,0.22875394
0.08104052,1.70758532,0.10161025,0.06353853,0.05777204,0.12901681,1.18719703,0.01735926,0.23298864
0.08704352,1.70702032,0.10103941,0.06292084,0.05784200,0.12662001,1.18919978,0.01760074,0.23724607
0.09304652,1.70695224,0.10004582,0.06192194,0.05770189,0.12458826,1.19334881,0.01780590,0.24140410
0.09904952,1.70678690,0.09862468,0.06055234,0.05735448,0.12287318,1.19912399,0.01796453,0.24533103
0.10505253,1.70593557,0.09678317,0.05883088,0.05680715,0.12142471,1.20597622,0.01806793,0.24888954
0.11105553,1.70383372,0.09453977,0.05678409,0.05607163,0.12019307,1.21334414,0.01810912,0.25194129
0.11705853,1.69995881,0.09192322,0.05444535,0.05516347,0.11913066,1.22067083,0.01808304,0.25435173
0.12306153,1.69384646,0.08897117,0.05185368,0.05410144,0.11819359,1.22742010,0.01798671,0.25599507
0.12906453,1.68510430,0.08572860,0.04905253,0.05290680,0.11734308,1.23309162,0.01781928,0.25675916
0.13506753,1.67342338,0.08224602,0.04608833,0.05160247,0.11654648,1.23723449,0.01758209,0.25654989
0.14107054,1.65858648,0.07857770,0.04300903,0.05021224,0.11577810,1.23945866,0.01727862,0.25529503
0.14707354,1.64047334,0.07477990,0.03986273,0.04875995,0.11501970,1.23944396,0.01691439,0.25294730
0.15307654,1.61906279,0.07090921,0.03669629,0.04726871,0.11426085,1.23694652,0.01649689,0.24948640
0.15907954,1.59443175,0.06702105,0.03355417,0.04576025,0.11349903,1.23180249,0.01603533,0.24492006
0.16508254,1.56675150,0.06316845,0.03047735,0.04425435,0.11273957,1.22392911,0.01554051,0.23928402
0.17108554,1.53628142,0.05940106,0.02750259,0.04276839,0.11199548,1.21332331,0.01502457,0.23264088
0.17708854,1.50336066,0.05576443,0.02466176,0.04131708,0.11128719,1.20005819,0.01450072,0.22507801
0.18309155,1.46839829,0.05229958,0.02198151,0.03991232,0.11064216,1.18427760,0.01398301,0.21670459
0.18909455,1.43186217,0.04904282,0.01948312,0.03856315,0.11009447,1.16618931,0.01348608,0.20764795
0.19509755,1.39426726,0.04602580,0.01718254,0.03727595,0.10968432,1.14605709,0.01302486,0.19804942
0.20110055,1.35616350,0.04327562,0.01509059,0.03605459,0.10945745,1.12419219,0.01261429,0.18805982
0.20710355,1.31812382,0.04081519,0.01321336,0.03490081,0.10946450,1.10094442,0.01226908,0.17783490
0.21310655,1.28073229,0.03866354,0.01155268,0.03381458,0.10976020,1.07669317,0.01200344,0.16753087
0.21910955,1.24457271,0.03683617,0.01010659,0.03279451,0.11040248,1.05183861,0.01183073,0.15730022
0.22511256,1.21021758,0.03534531,0.00887002,0.03183828,0.11145130,1.02679301,0.01176325,0.14728790
0.23111556,1.17821754,0.03420012,0.00783525,0.03094305,0.11296741,1.00197240,0.01181191,0.13762806
0.23711856,1.14909115,0.03340676,0.00699256,0.03010580,0.11501073,0.97778851,0.01198594,0.12844142
0.24312156,1.12331486,0.03296831,0.00633068,0.02932367,0.11763858,0.95464076,0.01229261,0.11983325
0.24912456,1.10131332,0.03288457,0.00583723,0.02859414,0.12090369,0.93290855,0.01273691,0.11189197
0.25512756,1.08344977,0.03315178,0.00549915,0.02791518,0.12485197,0.91294345,0.01332126,0.10468842
0.26113057,1.07001676,0.03376214,0.00530297,0.02728534,0.12952014,0.89506157,0.01404530,0.09827568
0.26713357,1.06122719,0.03470345,0.00523506,0.02670368,0.13493334,0.87953593,0.01490560,0.09268940
0.27313657,1.05720611,0.03595860,0.00528182,0.02616965,0.14110274,0.86658922,0.01589554,0.08794857
0.27913957,1.05798348,0.03750517,0.00542980,0.02568298,0.14802332,0.85638681,0.01700516,0.08405670
0.28514257,1.06348849,0.03931515,0.00566579,0.02524338,0.15567191,0.84903070,0.01822111,0.08100328
0.29114557,1.07354580,0.04135480,0.00597690,0.02485036,0.16400576,0.84455447,0.01952676,0.07876545
0.29714857,1.08787439,0.04358471,0.00635059,0.02450294,0.17296152,0.84291973,0.02090234,0.07730990
0.30315158,1.10608940,0.04596006,0.00677470,0.02419943,0.18245504,0.84401453,0.02232522,0.07659489
0.30915458,1.12770749,0.04843118,0.00723754,0.02393721,0.19238192,0.84765398,0.02377030,0.07657235
0.31515758,1.15215586,0.05094437,0.00772791,0.02371262,0.20261886,0.85358350,0.02521053,0.07719007
0.32116058,1.17878524,0.05344288,0.00823520,0.02352086,0.21302596,0.86148479,0.02661754,0.07839380
0.32716358,1.20688657,0.05586826,0.00874942,0.02335601,0.22344977,0.87098465,0.02796233,0.08012946
0.33316658,1.23571108,0.05816177,0.00926139,0.02321112,0.23372723,0.88166643,0.02921606,0.08234511
0.33916958,1.26449317,0.06026595,0.00976275,0.02307840,0.24369014,0.89308397,0.03035084,0.08499292
0.34517259,1.29247528,0.06212629,0.01024614,0.02294944,0.25317014,0.90477732,0.03134062,0.08803080
0.35117559,1.31893366,0.06369285,0.01070524,0.02281559,0.26200396,0.91628987,0.03216191,0.09142385
0.35717859,1.34320385,0.06492182,0.01113488,0.02266826,0.27003866,0.92718585,0.03279463,0.09514538
0.36318159,1.36470473,0.06577691,0.01153113,0.02249937,0.27713662,0.93706760,0.03322267,0.09917759
0.36918459,1.38295971,0.06623057,0.01189128,0.02230170,0.28318011,0.94559147,0.03343450,0.10351164
0.37518759,1.39761398,0.06626485,0.01221390,0.02206930,0.28807509,0.95248171,0.03342352,0.10814729
0.38119060,1.40844683,0.06587203,0.01249880,0.02179781,0.29175411,0.95754131,0.03318832,0.11309193
0.38719360,1.41537816,0.06505481,0.01274693,0.02148471,0.29417817,0.96065942,0.03273268,0.11835898
0.39319660,1.41846886,0.06382627,0.01296039,0.02112953,0.29533748,0.96181461,0.03206551,0.12396584
0.39919960,1.41791481,0.06220936,0.01314223,0.02073390,0.29525094,0.96107395,0.03120053,0.12993129
0.40520260,1.41403476,0.06023611,0.01329639,0.02030156,0.29396464,0.95858779,0.03015579,0.13627254
0.41120560,1.40725278,0.05794661,0.01342753,0.01983823,0.29154922,0.95458051,0.02895313,0.14300206
0.41720860,1.39807605,0.05538765,0.01354094,0.01935139,0.28809648,0.94933783,0.02761749,0.15012425
0.42321161,1.38706924,0.05261130,0.01364238,0.01884998,0.28371524,0.94319121,0.02617611,0.15763230
0.42921461,1.37482688,0.04967328,0.01373798,0.01834400,0.27852688,0.93650037,0.02465777,0.16550531
0.43521761,1.36194516,0.04663139,0.01383416,0.01784413,0.27266059,0.92963482,0.02309194,0.17370590
0.44122061,1.34899456,0.04354387,0.01393753,0.01736122,0.26624880,0.92295535,0.02150801,0.18217850
0.44722361,1.33649492,0.04046792,0.01405486,0.01690589,0.25942285,0.91679659,0.01993456,0.19084849
0.45322661,1.32489397,0.03745829,0.01419297,0.01648801,0.25230912,0.91145143,0.01839867,0.19962225
0.45922961,1.31455040,0.03456607,0.01435875,0.01611637,0.24502586,0.90715811,0.01692535,0.20838825
0.46523262,1.30572210,0.03183764,0.01455904,0.01579828,0.23768064,0.90409053,0.01553711,0.21701915
0.47123562,1.29855996,0.02931389,0.01480063,0.01553933,0.23036862,0.90235208,0.01425354,0.22537486
0.47723862,1.29310718,0.02702954,0.01509008,0.01534319,0.22317158,0.90197324,0.01309108,0.23330652
0.48324162,1.28930380,0.02501278,0.01543370,0.01521149,0.21615752,0.90291268,0.01206286,0.24066107
0.48924462,1.28699575,0.02328500,0.01583729,0.01514385,0.20938102,0.90506168,0.01117863,0.24728643
0.49524762,1.28594769,0.02186075,0.01630598,0.01513790,0.20288392,0.90825129,0.01044480,0.25303682
0.50125063,1.28585851,0.02074779,0.01684401,0.01518949,0.19669637,0.91226175,0.00986448,0.25777808
0.50725363,1.28637855,0.01994731,0.01745440,0.01529287,0.19083809,0.91683327,0.00943766,0.26139271
0.51325663,1.28712727,0.01945419,0.01813869,0.01544100,0.18531968,0.92167770,0.00916138,0.26378433
0.51925963,1.28771054,0.01925742,0.01889662,0.01562587,0.18014387,0.92649029,0.00902997,0.26488131
0.52526263,1.28773663,0.01934048,0.01972586,0.01583884,0.17530667,0.93096086,0.00903524,0.26463952
0.53126563,1.28683016,0.01968189,0.02062174,0.01607107,0.17079831,0.93478411,0.00916686,0.26304390
0.53726863,1.28464375,0.02025572,0.02157705,0.01631386,0.16660409,0.93766851,0.00941254,0.26010890
0.54327164,1.28086697,0.02103221,0.02258194,0.01655908,0.16270492,0.93934369,0.00975845,0.25587774
0.54927464,1.27523276,0.02197842,0.02362387,0.01679956,0.15907785,0.93956627,0.01018949,0.25042065
0.55527764,1.26752153,0.02305892,0.02468776,0.01702945,0.15569651,0.93812415,0.01068971,0.24383203
0.56128064,1.25756329,0.02423654,0.02575614,0.01724461,0.15253151,0.93483960,0.01124267,0.23622696
0.56728364,1.24523835,0.02547321,0.02680959,0.01744299,0.14955096,0.92957122,0.01183187,0.22773706
0.57328664,1.23047716,0.02673076,0.02782713,0.01762496,0.14672116,0.92221535,0.01244120,0.21850606
0.57928964,1.21325978,0.02797187,0.02878685,0.01779366,0.14400735,0.91270698,0.01305536,0.20868528
0.58529265,1.19361552,0.02916092,0.02966661,0.01795534,0.14137486,0.90102068,0.01366040,0.19842928
0.59129565,1.17162310,0.03026492,0.03044473,0.01811967,0.13879034,0.88717162,0.01424411,0.18789189
0.59729865,1.14741155,0.03125437,0.03110084,0.01830003,0.13622325,0.87121687,0.01479655,0.17722271
0.60330165,1.12116192,0.03210412,0.03161661,0.01851378,0.13364748,0.85325702,0.01531041,0.16656442
0.60930465,1.09310970,0.03279406,0.03197649,0.01878245,0.13104304,0.83343810,0.01578141,0.15605070
0.61530765,1.06354776,0.03330981,0.03216842,0.01913195,0.12839779,0.81195347,0.01620864,0.14580503
0.62131066,1.03282931,0.03364314,0.03218438,0.01959262,0.12570901,0.78904564,0.01659475,0.13594026
0.62731366,1.00137045,0.03379234,0.03202077,0.02019920,0.12298475,0.76500762,0.01694609,0.12655879
0.63331666,0.96965186,0.03376234,0.03167873,0.02099071,0.12024495,0.74018338,0.01727276,0.11775345
0.63931966,0.93821893,0.03356467,0.03116419,0.02201019,0.11752205,0.71496722,0.01758843,0.10960878
0.64532266,0.90767991,0.03321720,0.03048784,0.02330416,0.11486123,0.68980173,0.01791019,0.10220260
0.65132566,0.87870165,0.03274370,0.02966480,0.02492207,0.11232010,0.66517388,0.01825811,0.09560780
0.65732866,0.85200252,0.03217319,0.02871424,0.02691543,0.10996783,0.64160935,0.01865474,0.08989397
0.66333167,0.82834243,0.03153922,0.02765882,0.02933675,0.10788373,0.61966478,0.01912452,0.08512897
0.66933467,0.80850982,0.03087890,0.02652397,0.03223834,0.10615539,0.59991799,0.01969300,0.08138012
0.67533767,0.79330577,0.03023190,0.02533715,0.03567085,0.10487630,0.58295641,0.02038603,0.07871494
0.68134067,0.78352554,0.02963937,0.02412705,0.03968173,0.10414310,0.56936378,0.02122884,0.07720137
0.68734367,0.77993799,0.02914285,0.02292269,0.04431349,0.10405256,0.55970552,0.02224512,0.07690741
0.69334667,0.78326344,0.02878318,0.02175267,0.04960197,0.10469841,0.55451312,0.02345605,0.07790006
0.69934967,0.79415068,0.02859944,0.02064439,0.05557458,0.10616804,0.55426819,0.02487938,0.08024376
0.70535268,0.81315396,0.02862808,0.01962333,0.06224860,0.10853930,0.55938644,0.02652855,0.08399816
0.71135568,0.84071079,0.02890203,0.01871251,0.06962962,0.11187751,0.57020240,0.02841193,0.08921541
0.71735868,0.87712154,0.02945015,0.01793205,0.07771033,0.11623273,0.58695538,0.03053217,0.09593704
0.72336168,0.92253158,0.03029671,0.01729884,0.08646942,0.12163738,0.60977730,0.03288574,0.10419059
0.72936468,0.97691706,0.03146114,0.01682639,0.09587111,0.12810445,0.63868286,0.03546263,0.11398612
0.73536768,1.04007497,0.03295806,0.01652481,0.10586494,0.13562620,0.67356280,0.03824631,0.12531274
0.74137069,1.11161820,0.03479743,0.01640101,0.11638619,0.14417347,0.71418048,0.04121388,0.13813544
0.74737369,1.19097630,0.03698500,0.01645895,0.12735676,0.15369571,0.76017233,0.04433652,0.15239231
0.75337669,1.27740208,0.03952298,0.01670007,0.13868657,0.16412160,0.81105231,0.04758015,0.16799245
0.75937969,1.36998453,0.04241089,0.01712390,0.15027551,0.17536042,0.86622066,0.05090633,0.18481463
0.76538269,1.46766766,0.04564660,0.01772863,0.16201577,0.18730402,0.92497676,0.05427337,0.20270695
0.77138569,1.56927524,0.04922754,0.01851192,0.17379449,0.19982936,0.98653600,0.05763766,0.22148758
0.77738869,1.67354067,0.05315195,0.01947165,0.18549673,0.21280159,1.05005029,0.06095511,0.24094666
0.78339170,1.77914123,0.05742028,0.02060672,0.19700843,0.22607761,1.11463164,0.06418264,0.26084944
0.78939470,1.88473557,0.06203652,0.02191787,0.20821941,0.23950986,1.17937811,0.06727980,0.28094052
0.79539770,1.98900319,0.06700944,0.02340843,0.21902617,0.25295040,1.24340125,0.07021030,0.30094926
0.80140070,2.09068435,0.07235379,0.02508499,0.22933431,0.26625497,1.30585398,0.07294340,0.32059611
0.80740370,2.18861897,0.07809120,0.02695796,0.23906058,0.27928698,1.36595795,0.07545525,0.33959963
0.81340670,2.28178271,0.08425088,0.02904194,0.24813430,0.29192136,1.42302909,0.07772990,0.35768411
0.81940970,2.36931880,0.09086988,0.03135596,0.25649829,0.30404787,1.47650026,0.07976010,0.37458729
0.82541271,2.45056403,0.09799309,0.03392344,0.26410902,0.31557400,1.52594001,0.08154777,0.39006803
0.83141571,2.52506770,0.10567262,0.03677187,0.27093625,0.32642721,1.57106641,0.08310407,0.40391345
0.83741871,2.59260240,0.11396684,0.03993231,0.27696208,0.33655635,1.61175517,0.08444920,0.41594539
0.84342171,2.65316609,0.12293880,0.04343847,0.28217952,0.34593237,1.64804158,0.08561172,0.42602576
0.84942471,2.70697498,0.13265415,0.04732561,0.28659071,0.35454801,1.68011591,0.08662760,0.43406051
0.85542771,2.75444754,0.14317860,0.05162911,0.29020500,0.36241671,1.70831232,0.08753889,0.44000215
0.86143072,2.79617994,0.15457488,0.05638274,0.29303695,0.36957062,1.73309154,0.08839213,0.44385060
0.86743372,2.83291404,0.16689929,0.06161684,0.29510447,0.37605779,1.75501804,0.08923654,0.44565226
0.87343672,2.86549906,0.18019798,0.06735618,0.29642725,0.38193868,1.77473243,0.09012205,0.44549748
0.87943972,2.89484878,0.19450304,0.07361790,0.29702555,0.38728209,1.79292041,0.09109723,0.44351643
0.88544272,2.92189590,0.20982851,0.08040931,0.29691952,0.39216077,1.81027947,0.09220728,0.43987361
0.89144572,2.94754583,0.22616656,0.08772586,0.29612899,0.39664668,1.82748499,0.09349203,0.43476126
0.89744872,2.97263182,0.24348390,0.09554930,0.29467383,0.40080646,1.84515709,0.09498414,0.42839196
0.90345173,2.99787373,0.26171875,0.10384610,0.29257475,0.40469695,1.86383001,0.09670758,0.42099080
0.90945473,3.02384217,0.28077839,0.11256634,0.28985450,0.40836126,1.88392535,0.09867632,0.41278749
0.91545773,3.05092990,0.30053764,0.12164306,0.28653938,0.41182550,1.90573053,0.10089346,0.40400876
0.92146073,3.07933178,0.32083831,0.13099220,0.28266073,0.41509629,1.92938355,0.10335071,0.39487145
0.92746373,3.10903439,0.34148983,0.14051316,0.27825660,0.41815926,1.95486487,0.10602835,0.38557651
0.93346673,3.13981581,0.36227110,0.15009017,0.27337295,0.42097869,1.98199687,0.10889556,0.37630425
0.93946973,3.17125566,0.38293367,0.15959415,0.26806475,0.42349822,2.01045102,0.11191119,0.36721096
0.94547274,3.20275507,0.40320620,0.16888543,0.26239642,0.42564276,2.03976243,0.11502498,0.35842699
0.95147574,3.23356560,0.42280012,0.17781696,0.25644179,0.42732147,2.06935123,0.11817907,0.35005639
0.95747874,3.26282579,0.44141642,0.18623808,0.25028346,0.42843165,2.09854970,0.12130982,0.34217788
0.96348174,3.28960371,0.45875329,0.19399868,0.24401152,0.42886355,2.12663393,0.12434990,0.33484710
0.96948474,3.31294327,0.47451447,0.20095358,0.23772167,0.42850571,2.15285848,0.12723048,0.32809996
0.97548774,3.33191224,0.48841780,0.20696701,0.23151298,0.42725057,2.17649221,0.12988349,0.32195664
0.98149075,3.34564947,0.50020397,0.21191694,0.22548509,0.42500034,2.19685371,0.13224388,0.31642605
0.98749375,3.35340899,0.50964473,0.21569912,0.21973538,0.42167244,2.21334438,0.13425179,0.31151039
0.99349675,3.35459890,0.51655055,0.21823065,0.21435594,0.41720461,2.22547754,0.13585439,0.30720942
0.99949975,3.34881283,0.52077718,0.21945287,0.20943068,0.41155921,2.23290216,0.13700767,0.30352418
1.00550275,3.33585272,0.52223087,0.21933354,0.20503268,0.40472657,2.23541988,0.13767773,0.30045984
1.01150575,3.31574148,0.52087212,0.21786806,0.20122190,0.39672715,2.23299465,0.13784176,0.29802753
1.01750875,3.28872512,0.51671761,0.21507984,0.19804339,0.38761257,2.22575429,0.13748868,0.29624491
1.02351176,3.25526415,0.50984045,0.21101963,0.19552603,0.37746523,2.21398422,0.13661928,0.29513563
1.02951476,3.21601490,0.50036852,0.20576403,0.19368190,0.36639670,2.19811347,0.13524605,0.29472746
1.03551776,3.17180169,0.48848118,0.19941310,0.19250616,0.35454496,2.17869397,0.13339260,0.29504944
1.04152076,3.12358142,0.47440439,0.19208723,0.19197761,0.34207060,2.15637416,0.13109272,0.29612816
1.04752376,3.07240250,0.45840456,0.18392347,0.19205967,0.32915213,2.13186849,0.12838928,0.29798341
1.05352676,3.01936034,0.44078130,0.17507145,0.19270181,0.31598080,2.10592429,0.12533273,0.30062366
1.05952976,2.96555177,0.42185956,0.16568896,0.19384134,0.30275503,2.07928801,0.12197963,0.30404152
1.06553277,2.91203073,0.40198127,0.15593763,0.19540541,0.28967484,2.05267248,0.11839099,0.30820979
1.07153577,2.85976749,0.38149695,0.14597863,0.19731315,0.27693640,2.02672691,0.11463057,0.31307815
1.07753877,2.80961350,0.36075761,0.13596867,0.19947792,0.26472712,2.00201122,0.11076334,0.31857102
1.08354177,2.76227337,0.34010707,0.12605644,0.20180946,0.25322130,1.97897577,0.10685383,0.32458675
1.08954477,2.71828524,0.31987495,0.11637953,0.20421603,0.24257655,1.95794757,0.10296484,0.33099817
1.09554777,2.67801020,0.30037062,0.10706196,0.20660634,0.23293106,1.93912326,0.09915608,0.33765469
1.10155078,2.64163086,0.28187796,0.09821235,0.20889144,0.22440178,1.92256914,0.09548317,0.34438593
1.10755378,2.60915863,0.26465117,0.08992266,0.21098636,0.21708336,1.90822769,0.09199673,0.35100656
1.11355678,2.58044877,0.24891149,0.08226758,0.21281157,0.21104794,1.89593000,0.08874164,0.35732228
1.11955978,2.55522193,0.23484487,0.07530442,0.21429435,0.20634544,1.88541309,0.08575656,0.36313662
1.12556278,2.53309040,0.22260037,0.06907353,0.21536993,0.20300452,1.87634072,0.08307353,0.36825810
1.13156578,2.51358731,0.21228939,0.06359900,0.21598244,0.20103365,1.86832630,0.08071776,0.37250746
1.13756878,2.49619671,0.20398540,0.05888979,0.21608578,0.20042248,1.86095642,0.07870754,0.37572453
1.14357179,2.48038284,0.19772429,0.05494096,0.21564423,0.20114319,1.85381354,0.07705424,0.37777430
1.14957479,2.46561668,0.19350512,0.05173506,0.21463290,0.20315171,1.84649652,0.07576242,0.37855204
1.15557779,2.45139860,0.19129134,0.04924361,0.21303800,0.20638886,1.83863783,0.07483005,0.37798695
1.16158079,2.43727604,0.19101230,0.04742853,0.21085687,0.21078117,1.82991687,0.07424872,0.37604439
1.16758379,2.42285561,0.19256528,0.04624358,0.20809778,0.21624167,1.82006870,0.07400407,0.37272647
1.17358679,2.40780968,0.19581787,0.04563566,0.20477947,0.22267046,1.80888837,0.07407616,0.36807110
1.17958979,2.39187768,0.20061083,0.04554616,0.20093050,0.22995536,1.79623082,0.07443999,0.36214952
1.18559280,2.37486300,0.20676147,0.04591212,0.19658834,0.23797261,1.78200719,0.07506615,0.35506258
1.19159580,2.35662638,0.21406763,0.04666739,0.19179827,0.24658794,1.76617825,0.07592150,0.34693604
1.19759880,2.33707733,0.22231212,0.04774378,0.18661211,0.25565799,1.74874597,0.07697003,0.33791512
1.20360180,2.31616473,0.23126782,0.04907212,0.18108690,0.26503224,1.72974430,0.07817376,0.32815871
1.20960480,2.29386806,0.24070323,0.05058340,0.17528347,0.27455564,1.70923030,0.07949382,0.31783363
1.21560780,2.27019049,0.25038848,0.05220985,0.16926505,0.28407185,1.68727658,0.08089153,0.30710909
1.22161081,2.24515463,0.26010152,0.05388604,0.16309600,0.29342717,1.66396576,0.08232965,0.29615181
1.22761381,2.21880170,0.26963453,0.05555005,0.15684063,0.30247499,1.63938762,0.08377352,0.28512195
1.23361681,2.19119423,0.27880004,0.05714458,0.15056224,0.31108077,1.61363916,0.08519235,0.27416992
1.23961981,2.16242218,0.28743683,0.05861796,0.14432239,0.31912720,1.58682739,0.08656028,0.26343428
1.24562281,2.13261180,0.29541505,0.05992526,0.13818036,0.32651941,1.55907471,0.08785748,0.25304060
1.25162581,2.10193650,0.30264047,0.06102913,0.13219292,0.33318988,1.53052615,0.08907093,0.24310127
1.25762881,2.07062842,0.30905765,0.06190054,0.12641422,0.33910289,1.50135762,0.09019512,0.23371610
1.26363182,2.03898956,0.31465165,0.06251943,0.12089593,0.34425803,1.47178432,0.09123232,0.22497354
1.26963482,2.00740093,0.31944828,0.06287496,0.11568745,0.34869274,1.44206833,0.09219272,0.21695225
1.27563782,1.97632871,0.32351277,0.06296570,0.11083613,0.35248342,1.41252424,0.09309408,0.20972290
1.28164082,1.94632616,0.32694679,0.06279941,0.10638755,0.35574521,1.38352225,0.09396112,0.20334984
1.28764382,1.91803049,0.32988393,0.06239264,0.10238565,0.35863004,1.35548782,0.09482460,0.19789262
1.29364682,1.89215425,0.33248375,0.06177005,0.09887272,0.36132325,1.32889763,0.09572004,0.19340705
1.29964982,1.86947118,0.33492469,0.06096342,0.09588922,0.36403853,1.30427165,0.09668622,0.18994576
1.30565283,1.85079668,0.33739601,0.06001056,0.09347331,0.36701156,1.28216133,0.09776348,0.18755818
1.31165583,1.83696361,0.34008920,0.05895397,0.09166021,0.37049240,1.26313452,0.09899189,0.18628994
1.31765883,1.82879436,0.34318906,0.05783938,0.09048124,0.37473694,1.24775751,0.10040932,0.18618169
1.32366183,1.82707039,0.34686511,0.05671423,0.08996276,0.37999766,1.23657516,0.10204964,0.18726748
1.32966483,1.83250053,0.35126338,0.05562611,0.09012480,0.38651412,1.23009000,0.10394092,0.18957273
1.33566783,1.84568959,0.35649911,0.05462124,0.09097973,0.39450343,1.22874129,0.10610389,0.19311200
1.34167084,1.86710862,0.36265073,0.05374299,0.09253084,0.40415106,1.23288502,0.10855057,0.19788667
1.34767384,1.89706812,0.36975508,0.05303056,0.09477092,0.41560236,1.24277588,0.11128328,0.20388264
1.35367684,1.93569550,0.37780447,0.05251775,0.09768108,0.42895503,1.25855189,0.11429390,0.21106838
1.35967984,1.98291762,0.38674526,0.05223194,0.10122972,0.44425284,1.28022240,0.11756353,0.21939313
1.36568284,2.03844918,0.39647837,0.05219324,0.10537183,0.46148082,1.30766009,0.12106252,0.22878575
1.37168584,2.10178750,0.40686137,0.05241387,0.11004864,0.48056206,1.34059700,0.12475082,0.23915398
1.37768884,2.17221378,0.41771228,0.05289774,0.11518769,0.50135636,1.37862497,0.12857866,0.25038441
1.38369185,2.24880084,0.42881476,0.05364027,0.12070338,0.52366068,1.42120032,0.13248758,0.26234298
1.38969485,2.33042720,0.43992454,0.05462837,0.12649800,0.54721155,1.46765248,0.13641171,0.27487626
1.39569785,2.41579692,0.45077681,0.05584077,0.13246319,0.57168929,1.51719643,0.14027922,0.28781329
1.40170085,2.50346471,0.46109428,0.05724841,0.13848188,0.59672418,1.56894829,0.14401405,0.30096801
1.40770385,2.59186552,0.47059562,0.05881514,0.14443070,0.62190418,1.62194375,0.14753769,0.31414230
1.41370685,2.67934794,0.47900399,0.06049862,0.15018265,0.64678433,1.67515861,0.15077107,0.32712943
1.41970985,2.76421033,0.48605536,0.06225132,0.15561010,0.67089733,1.72753097,0.15363654,0.33971792
1.42571286,2.84473889,0.49150637,0.06402178,0.16058798,0.69376526,1.77798442,0.15605977,0.35169568
1.43171586,2.91924664,0.49514141,0.06575597,0.16499700,0.71491189,1.82545164,0.15797161,0.36285431
1.43771886,2.98611235,0.49677885,0.06739874,0.16872688,0.73387541,1.86889780,0.15930993,0.37299351
1.44372186,3.04381826,0.49627610,0.06889538,0.17167941,0.75022107,1.90734336,0.16002123,0.38192537
1.44972486,3.09098586,0.49353348,0.07019317,0.17377126,0.76355334,1.93988545,0.16006211,0.38947851
1.45572786,3.12640848,0.48849674,0.07124297,0.17493641,0.77352712,1.96571760,0.15940052,0.39550191
1.46173087,3.14908000,0.48115829,0.07200062,0.17512813,0.77985774,1.98414721,0.15801673,0.39986835
1.46773387,3.15821872,0.47155693,0.07242838,0.17432042,0.78232921,1.99461036,0.15590403,0.40247731
1.47373687,3.15328580,0.45977644,0.07249599,0.17250886,0.78080050,1.99668368,0.15306906,0.40325728
1.47973987,3.13399763,0.44594281,0.07218171,0.16971083,0.77520961,1.99009283,0.14953185,0.40216737
1.48574287,3.10033186,0.43022044,0.07147290,0.16596516,0.76557521,1.97471765,0.14532550,0.39919821
1.49174587,3.05252685,0.41280734,0.07036644,0.16133106,0.75199592,1.95059353,0.14049545,0.39437208
1.49774887,2.99107467,0.39392964,0.06886875,0.15588663,0.73464708,1.91790940,0.13509846,0.38774232
1.50375188,2.91670796,0.37383541,0.06699555,0.14972683,0.71377537,1.87700208,0.12920133,0.37939189
1.50975488,2.83038105,0.35278829,0.06477126,0.14296106,0.68969136,1.82834741,0.12287927,0.36943141
1.51575788,2.73324621,0.33106085,0.06222816,0.13571047,0.66276042,1.77254850,0.11621407,0.35799647
1.52176088,2.62662582,0.30892814,0.05940527,0.12810512,0.63339233,1.71032135,0.10929222,0.34524447
1.52776388,2.51198148,0.28666146,0.05634708,0.12028113,0.60203000,1.64247845,0.10220284,0.33135103
1.53376688,2.39088113,0.26452265,0.05310209,0.11237779,0.56913783,1.56991088,0.09503564,0.31650619
1.53976988,2.26496541,0.24275904,0.04972140,0.10453500,0.53519007,1.49356945,0.08787902,0.30091033
1.54577289,2.13591406,0.22159903,0.04625713,0.09689085,0.50065967,1.41444541,0.08081820,0.28477018
