energy_ev,total_up,Li_s_up,N_s_up,N_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-3.10655328,3.07069082,0.07572147,0.01077205,0.71927150,0.01001742,1.64232685,1.42798902,0.56193514
-3.10055028,2.93425391,0.06887381,0.01077054,0.67301937,0.00965532,1.59387721,1.36951169,0.52729170
-3.09454727,2.80932768,0.06251586,0.01080267,0.63255979,0.00936906,1.54764700,1.32021977,0.49646297
-3.08854427,2.69561549,0.05666485,0.01086060,0.59776367,0.00914939,1.50351806,1.27991153,0.46929749
-3.08254127,2.59268559,0.05133025,0.01093594,0.56842446,0.00898705,1.46135264,1.24824468,0.44559835
-3.07653827,2.50000260,0.04651395,0.01102003,0.54427036,0.00887300,1.42100561,1.22475060,0.42513436
-3.07053527,2.41695926,0.04221082,0.01110414,0.52497686,0.00879861,1.38233663,1.20885130,0.40765100
-3.06453227,2.34290726,0.03840933,0.01117980,0.51017925,0.00875581,1.34522160,1.19987875,0.39288094
-3.05852926,2.27718631,0.03509245,0.01123903,0.49948489,0.00873725,1.30956294,1.19709610,0.38055363
-3.05252626,2.21915040,0.03223859,0.01127455,0.49248497,0.00873640,1.27529808,1.19972013,0.37040390
-3.04652326,2.16819069,0.02982267,0.01128005,0.48876559,0.00874770,1.24240582,1.20694458,0.36217941
-3.04052026,2.12375449,0.02781714,0.01125033,0.48791798,0.00876661,1.21091036,1.21796350,0.35564665
-3.03451726,2.08535990,0.02619307,0.01118143,0.48954776,0.00878964,1.18088264,1.23199414,0.35059574
-3.02851426,2.05260609,0.02492114,0.01107073,0.49328306,0.00881445,1.15243926,1.24829871,0.34684373
-3.02251126,2.02517918,0.02397248,0.01091701,0.49878154,0.00883983,1.12573885,1.26620441,0.34423662
-3.01650825,2.00285402,0.02331955,0.01072039,0.50573609,0.00886571,1.10097631,1.28512119,0.34265020
-3.01050525,1.98549198,0.02293671,0.01048236,0.51387931,0.00889315,1.07837515,1.30455678,0.34198966
-3.00450225,1.97303554,0.02280083,0.01020558,0.52298666,0.00892432,1.05817849,1.32412842,0.34218824
-2.99849925,1.96549997,0.02289166,0.00989385,0.53287821,0.00896244,1.04063910,1.34357119,0.34320506
-2.99249625,1.96296279,0.02319206,0.00955190,0.54341929,0.00901173,1.02600910,1.36274256,0.34502224
-2.98649325,1.96555173,0.02368818,0.00918521,0.55451967,0.00907734,1.01452974,1.38162316,0.34764152
-2.98049025,1.97343171,0.02436945,0.00879988,0.56613178,0.00916527,1.00642186,1.40031365,0.35108054
-2.97448724,1.98679150,0.02522853,0.00840234,0.57824772,0.00928227,1.00187734,1.41902808,0.35536896
-2.96848424,2.00583066,0.02626112,0.00799927,0.59089550,0.00943574,1.00105194,1.43808371,0.36054456
-2.96248124,2.03074717,0.02746573,0.00759734,0.60413436,0.00963360,1.00405984,1.45788791,0.36664955
-2.95647824,2.06172622,0.02884344,0.00720311,0.61804966,0.00988419,1.01096993,1.47892246,0.37372701
-2.95047524,2.09893043,0.03039752,0.00682283,0.63274729,0.01019610,1.02180400,1.50172576,0.38181788
-2.94447224,2.14249176,0.03213313,0.00646238,0.64834790,0.01057811,1.03653672,1.52687371,0.39095835
-2.93846923,2.19250519,0.03405696,0.00612717,0.66498113,0.01103896,1.05509732,1.55495972,0.40117775
-2.93246623,2.24902433,0.03617690,0.00582203,0.68278011,0.01158729,1.07737281,1.58657465,0.41249717
-2.92646323,2.31205876,0.03850169,0.00555126,0.70187619,0.01223149,1.10321241,1.62228728,0.42492852
-2.92046023,2.38157323,0.04104059,0.00531853,0.72239434,0.01297959,1.13243295,1.66262583,0.43847428
-2.91445723,2.45748848,0.04380312,0.00512698,0.74444908,0.01383915,1.16482503,1.70806144,0.45312783
-2.90845423,2.53968354,0.04679876,0.00497917,0.76814122,0.01481715,1.20015952,1.75899372,0.46887420
-2.90245123,2.62799939,0.05003671,0.00487722,0.79355545,0.01591998,1.23819422,1.81573918,0.48569133
-2.89644822,2.72224372,0.05352562,0.00482279,0.82075862,0.01715332,1.27868046,1.87852263,0.50355164
-2.89044522,2.82219663,0.05727341,0.00481719,0.84979902,0.01852215,1.32136937,1.94747190,0.52242378
-2.88444222,2.92761691,0.06128699,0.00486147,0.88070626,0.02003072,1.36601768,2.02261590,0.54227457
-2.87843922,3.03824878,0.06557203,0.00495646,0.91349190,0.02168249,1.41239291,2.10388602,0.56307085
-2.87243622,3.15382859,0.07013273,0.00510286,0.94815055,0.02348021,1.46027791,2.19112051,0.58478120
-2.86643322,3.27409124,0.07497149,0.00530129,0.98466140,0.02542583,1.50947445,2.28407165,0.60737737
-2.86043022,3.39877581,0.08008858,0.00555233,1.02298984,0.02752051,1.55980596,2.38241499,0.63083530
-2.85442721,3.52763000,0.08548180,0.00585654,1.06308901,0.02976459,1.61111926,2.48576029,0.65513566
-2.84842421,3.66041294,0.09114603,0.00621451,1.10490120,0.03215747,1.66328516,2.59366306,0.68026367
-2.84242121,3.79689586,0.09707285,0.00662676,1.14835868,0.03469754,1.71619787,2.70563629,0.70620836
-2.83641821,3.93686026,0.10324998,0.00709380,1.19338388,0.03738202,1.76977324,2.82116137,0.73296110
-2.83041521,4.08009335,0.10966092,0.00761596,1.23988888,0.04020674,1.82394554,2.93969748,0.76051334
-2.82441221,4.22638040,0.11628441,0.00819340,1.28777397,0.04316592,1.87866315,3.06068897,0.78885383
-2.81840920,4.37549435,0.12309412,0.00882595,1.33692536,0.04625188,1.93388285,3.18357013,0.81796521
-2.81240620,4.52718265,0.13005835,0.00951302,1.38721216,0.04945476,1.98956313,3.30776721,0.84782021
-2.80640320,4.68115199,0.13713985,0.01025345,1.43848268,0.05276219,2.04565655,3.43269771,0.87837767
-2.80040020,4.83705169,0.14429590,0.01104544,1.49056045,0.05615900,2.10210157,3.55776716,0.90957861
-2.79439720,4.99445670,0.15147849,0.01188636,1.54324014,0.05962694,2.15881425,3.68236404,0.94134247
-2.78839420,5.15285137,0.15863486,0.01277271,1.59628388,0.06314450,2.21568027,3.80585344,0.97356410
-2.78239120,5.31161547,0.16570821,0.01370004,1.64941827,0.06668675,2.27254779,3.92757064,1.00611144
-2.77638819,5.47001363,0.17263869,0.01466286,1.70233266,0.07022535,2.32922178,4.04681548,1.03882434
-2.77038519,5.62718963,0.17936471,0.01565469,1.75467893,0.07372865,2.38546030,4.16284872,1.07151476
-2.76438219,5.78216663,0.18582437,0.01666806,1.80607316,0.07716198,2.44097330,4.27489131,1.10396830
-2.75837919,5.93385425,0.19195719,0.01769462,1.85609942,0.08048801,2.49542415,4.38212758,1.13594739
-2.75237619,6.08106289,0.19770585,0.01872524,1.90431576,0.08366740,2.54843430,4.48371278,1.16719588
-2.74637319,6.22252544,0.20301809,0.01975021,1.95026241,0.08665946,2.59959103,4.57878528,1.19744515
-2.74037019,6.35692591,0.20784845,0.02075946,1.99347192,0.08942309,2.64845814,4.66648351,1.22642128
-2.73436718,6.48293400,0.21216002,0.02174277,2.03348098,0.09191766,2.69458912,4.74596693,1.25385321
-2.72836418,6.59924428,0.21592590,0.02269005,2.06984339,0.09410415,2.73754245,4.81644034,1.27948131
-2.72236118,6.70461818,0.21913036,0.02359166,2.10214363,0.09594620,2.77689799,4.87718034,1.30306609
-2.71635818,6.79792664,0.22176968,0.02443860,2.13001047,0.09741121,2.81227377,4.92756252,1.32439644
-2.71035518,6.87819133,0.22385261,0.02522285,2.15312969,0.09847136,2.84334220,4.96708784,1.34329705
-2.70435218,6.94462206,0.22540027,0.02593758,2.17125555,0.09910458,2.86984467,4.99540659,1.35963449
-2.69834917,6.99664844,0.22644575,0.02657730,2.18422019,0.09929532,2.89160375,5.01233843,1.37332163
-2.69234617,7.03394379,0.22703315,0.02713807,2.19194048,0.09903518,2.90853203,5.01788720,1.38432017
-2.68634317,7.05644024,0.22721631,0.02761754,2.19442206,0.09832335,2.92063733,5.01224946,1.39264101
-2.68034017,7.06433375,0.22705722,0.02801502,2.19176021,0.09716673,2.92802359,4.99581607,1.39834251
-2.67433717,7.05807921,0.22662407,0.02833141,2.18413757,0.09557997,2.93088764,4.96916663,1.40152672
-2.66833417,7.03837550,0.22598929,0.02856914,2.17181891,0.09358508,2.92951184,4.93305683,1.40233377
-2.66233117,7.00614169,0.22522742,0.02873200,2.15514301,0.09121098,2.92425313,4.88839935,1.40093479
-2.65632816,6.96248551,0.22441299,0.02882496,2.13451235,0.08849275,2.91552912,4.83623925,1.39752373
-2.65032516,6.90866591,0.22361859,0.02885396,2.11038090,0.08547077,2.90380203,4.77772493,1.39230862
-2.64432216,6.84605171,0.22291307,0.02882559,2.08324075,0.08218962,2.88956140,4.71407625,1.38550268
-2.63831916,6.77607830,0.22235993,0.02874691,2.05360809,0.07869706,2.87330662,4.64655101,1.37731586
-2.63231616,6.70020465,0.22201608,0.02862510,2.02200926,0.07504277,2.85553009,4.57641156,1.36794719
-2.62631316,6.61987245,0.22193079,0.02846726,1.98896733,0.07127725,2.83670191,4.50489274,1.35757839
-2.62031016,6.53646902,0.22214499,0.02828013,1.95498973,0.06745066,2.81725685,4.43317231,1.34636895
-2.61430715,6.45129540,0.22269081,0.02806991,1.92055741,0.06361179,2.79758393,4.36234505,1.33445291
-2.60830415,6.36554046,0.22359134,0.02784205,1.88611566,0.05980712,2.77801909,4.29340100,1.32193740
-2.60230115,6.28026166,0.22486067,0.02760121,1.85206694,0.05608002,2.75884089,4.22720846,1.30890294
-2.59629815,6.19637251,0.22650398,0.02735108,1.81876568,0.05247010,2.74026919,4.16450171,1.29540524
-2.59029515,6.11463647,0.22851786,0.02709444,1.78651503,0.04901273,2.72246646,4.10587366,1.28147843
-2.58429215,6.03566690,0.23089065,0.02683310,1.75556558,0.04573874,2.70554143,4.05177286,1.26713934
-2.57828914,5.95993229,0.23360290,0.02656802,1.72611575,0.04267421,2.68955440,4.00250460,1.25239252
-2.57228614,5.88776580,0.23662783,0.02629940,1.69831362,0.03984045,2.67452387,3.95823557,1.23723571
-2.56628314,5.81937827,0.23993189,0.02602675,1.67226015,0.03725414,2.66043377,3.91900144,1.22166528
-2.56028014,5.75487373,0.24347539,0.02574913,1.64801329,0.03492747,2.64724108,3.88471681,1.20568161
-2.55427714,5.69426649,0.24721310,0.02546527,1.62559292,0.03286847,2.63488313,3.85518692,1.18929380
-2.54827414,5.63749901,0.25109505,0.02517375,1.60498626,0.03108128,2.62328460,3.83012066,1.17252385
-2.54227114,5.58445978,0.25506736,0.02487318,1.58615359,0.02956660,2.61236367,3.80914433,1.15540982
-2.53626813,5.53500075,0.25907320,0.02456238,1.56903397,0.02832200,2.60203757,3.79181593,1.13800815
-2.53026513,5.48895362,0.26305382,0.02424053,1.55355102,0.02734234,2.59222718,3.77763948,1.12039497
-2.52426213,5.44614482,0.26694976,0.02390729,1.53961824,0.02662010,2.58286088,3.76607926,1.10266642
-2.51825913,5.40640870,0.27070212,0.02356288,1.52714414,0.02614573,2.57387764,3.75657382,1.08493802
-2.51225613,5.36959888,0.27425381,0.02320820,1.51603680,0.02590792,2.56522947,3.74854954,1.06734326
-2.50625313,5.33559739,0.27755096,0.02284481,1.50620792,0.02589388,2.55688332,3.74143367,1.05003140
-2.50025013,5.30432183,0.28054420,0.02247495,1.49757629,0.02608954,2.54882237,3.73466696,1.03316475
-2.49424712,5.27573020,0.28318990,0.02210148,1.49007074,0.02647975,2.54104698,3.72771557,1.01691541
-2.48824412,5.24982368,0.28545131,0.02172783,1.48363241,0.02704843,2.53357517,3.72008250,1.00146178
-2.48224112,5.22664732,0.28729942,0.02135784,1.47821662,0.02777872,2.52644265,3.71131839,0.98698478
-2.47623812,5.20628884,0.28871373,0.02099569,1.47379419,0.02865310,2.51970251,3.70103157,0.97366419
-2.47023512,5.18887578,0.28968261,0.02064566,1.47035237,0.02965356,2.51342441,3.68889753,0.96167488
-2.46423212,5.17457117,0.29020351,0.02031204,1.46789538,0.03076169,2.50769341,3.67466751,0.95118340
-2.45822911,5.16356813,0.29028270,0.01999893,1.46644478,0.03195887,2.50260835,3.65817618,0.94234478
-2.45222611,5.15608357,0.28993489,0.01971003,1.46603941,0.03322644,2.49827979,3.63934818,0.93529965
-2.44622311,5.15235133,0.28918241,0.01944852,1.46673527,0.03454590,2.49482756,3.61820345,0.93017183
-2.44022011,5.15261511,0.28805423,0.01921693,1.46860504,0.03589912,2.49237798,3.59486085,0.92706633
-2.43421711,5.15712119,0.28658474,0.01901698,1.47173740,0.03726858,2.49106063,3.56954006,0.92606771
-2.42821411,5.16611122,0.28481232,0.01884955,1.47623600,0.03863765,2.49100491,3.54256122,0.92723894
-2.42221111,5.17981513,0.28277792,0.01871460,1.48221795,0.03999083,2.49233618,3.51434216,0.93062053
-2.41620810,5.19844403,0.28052348,0.01861115,1.48981190,0.04131401,2.49517169,3.48539289,0.93622992
-2.41020510,5.22218309,0.27809040,0.01853737,1.49915532,0.04259470,2.49961620,3.45630716,0.94406116
-2.40420210,5.25118427,0.27551818,0.01849061,1.51039124,0.04382228,2.50575731,3.42775089,0.95408467
-2.39819910,5.28555871,0.27284306,0.01846751,1.52366412,0.04498813,2.51366061,3.40044768,0.96624703
-2.39219610,5.32536867,0.27009695,0.01846416,1.53911486,0.04608580,2.52336462,3.37516129,0.98047084
-2.38619310,5.37061910,0.26730657,0.01847625,1.55687521,0.04711103,2.53487560,3.35267552,0.99665455
-2.38019010,5.42124867,0.26449283,0.01849925,1.57706142,0.04806177,2.54816242,3.33377210,1.01467224
-2.37418709,5.47712065,0.26167050,0.01852861,1.59976743,0.04893811,2.56315163,3.31920700,1.03437357
-2.36818409,5.53801388,0.25884819,0.01855995,1.62505794,0.04974207,2.57972295,3.30968617,1.05558372
-2.36218109,5.60361433,0.25602863,0.01858923,1.65296152,0.05047746,2.59770553,3.30584158,1.07810366
-2.35617809,5.67350783,0.25320917,0.01861293,1.68346420,0.05114952,2.61687513,3.30820853,1.10171079
-2.35017509,5.74717467,0.25038259,0.01862816,1.71650406,0.05176461,2.63695282,3.31720541,1.12616013
-2.34417209,5.82398693,0.24753808,0.01863280,1.75196695,0.05232979,2.65760523,3.33311680,1.15118616
-2.33816908,5.90320900,0.24466242,0.01862555,1.78968399,0.05285247,2.67844690,3.35608084,1.17650551
-2.33216608,5.98400225,0.24174125,0.01860595,1.82943103,0.05333988,2.69904478,3.38608170,1.20182054
-2.32616308,6.06543408,0.23876039,0.01857437,1.87093034,0.05379874,2.71892510,3.42294769,1.22682385
-2.32016008,6.14649176,0.23570719,0.01853194,1.91385457,0.05423484,2.73758259,3.46635511,1.25120375
-2.31415708,6.22610090,0.23257176,0.01848051,1.95783315,0.05465269,2.75449195,3.51583806,1.27465047
-2.30815408,6.30314850,0.22934815,0.01842242,2.00246082,0.05505522,2.76912132,3.57080369,1.29686312
-2.30215108,6.37650964,0.22603532,0.01836045,2.04730804,0.05544361,2.78094721,3.63055227,1.31755693
-2.29614807,6.44507709,0.22263787,0.01829758,2.09193288,0.05581712,2.78947054,3.69430118,1.33647069
-2.29014507,6.50779263,0.21916657,0.01823682,2.13589383,0.05617308,2.79423299,3.76121162,1.35337392
-2.28414207,6.56367853,0.21563857,0.01818101,2.17876290,0.05650693,2.79483297,3.83041672,1.36807333
-2.27813907,6.61186791,0.21207735,0.01813270,2.22013834,0.05681242,2.79094051,3.90104954,1.38041846
-2.27213607,6.65163224,0.20851236,0.01809390,2.25965631,0.05708176,2.78231028,3.97226957,1.39030590
-2.26613307,6.68240457,0.20497837,0.01806604,2.29700082,0.05730601,2.76879203,4.04328641,1.39768191
-2.26013007,6.70379730,0.20151458,0.01804980,2.33191142,0.05747546,2.75033801,4.11337930,1.40254335
-2.25412706,6.71561327,0.19816348,0.01804507,2.36418821,0.05757999,2.72700676,4.18191175,1.40493656
-2.24812406,6.71784967,0.19496953,0.01805094,2.39369386,0.05760960,2.69896324,4.24834051,1.40495452
-2.24212106,6.71069446,0.19197766,0.01806570,2.42035261,0.05755487,2.66647495,4.31221866,1.40273205
-2.23611806,6.69451530,0.18923178,0.01808692,2.44414623,0.05740739,2.62990457,4.37319303,1.39843962
-2.23011506,6.66984186,0.18677312,0.01811152,2.46510736,0.05716023,2.58969902,4.43099637,1.39227577
-2.22411206,6.63734213,0.18463873,0.01813590,2.48331065,0.05680835,2.54637587,4.48543512,1.38445881
-2.21810905,6.59779439,0.18286000,0.01815611,2.49886224,0.05634888,2.50050738,4.53637399,1.37521800
-2.21210605,6.55205615,0.18146135,0.01816802,2.51188837,0.05578142,2.45270324,4.58371868,1.36478491
-2.20610305,6.50103185,0.18045917,0.01816744,2.52252389,0.05510822,2.40359258,4.62739818,1.35338523
-2.20010005,6.44564119,0.17986095,0.01815040,2.53090136,0.05433420,2.35380625,4.66734823,1.34123154
-2.19409705,6.38678956,0.17966479,0.01811320,2.53714167,0.05346702,2.30396005,4.70349722,1.32851742
-2.18809405,6.32534230,0.17985919,0.01805265,2.54134653,0.05251690,2.25463962,4.73575595,1.31541311
-2.18209105,6.26210379,0.18042317,0.01796618,2.54359362,0.05149644,2.20638769,4.76401194,1.30206289
-2.17608804,6.19780247,0.18132684,0.01785191,2.54393450,0.05042036,2.15969388,4.78812915,1.28858426
-2.17008504,6.13308195,0.18253221,0.01770876,2.54239551,0.04930511,2.11498753,4.80795298,1.27506882
-2.16408204,6.06849855,0.18399436,0.01753648,2.53898154,0.04816848,2.07263347,4.82332068,1.26158469
-2.15807904,6.00452466,0.18566288,0.01733567,2.53368236,0.04702915,2.03293070,4.83407617,1.24818017
-2.15207604,5.94155711,0.18748351,0.01710776,2.52648102,0.04590621,1.99611364,4.84008852,1.23488832
-2.14607304,5.87992966,0.18939997,0.01685497,2.51736378,0.04481868,1.96235561,4.84127258,1.22173212
-2.14007004,5.81992800,0.19135580,0.01658027,2.50633070,0.04378505,1.93177387,4.83761031,1.20872964
-2.13406703,5.76180591,0.19329628,0.01628730,2.49340621,0.04282285,1.90443590,4.82917105,1.19589906
-2.12806403,5.70580111,0.19517021,0.01598026,2.47864877,0.04194823,1.88036600,4.81612917,1.18326294
-2.12206103,5.65214919,0.19693150,0.01566387,2.46215890,0.04117564,1.85955193,4.79877735,1.17085162
-2.11605803,5.60109453,0.19854065,0.01534325,2.44408500,0.04051754,1.84195083,4.77753438,1.15870541
-2.11005503,5.55289708,0.19996577,0.01502384,2.42462630,0.03998420,1.82749419,4.75294627,1.14687556
-2.10405203,5.50783451,0.20118340,0.01471133,2.40403277,0.03958351,1.81609146,4.72568013,1.13542383
-2.09804902,5.46619919,0.20217887,0.01441154,2.38260166,0.03932097,1.80763218,4.69651062,1.12442090
-2.09204602,5.42829029,0.20294630,0.01413038,2.36067096,0.03919958,1.80198665,4.66629932,1.11394360
-2.08604302,5.39440137,0.20348822,0.01387376,2.33860980,0.03921993,1.79900525,4.63596764,1.10407127
-2.08004002,5.36480421,0.20381475,0.01364750,2.31680647,0.03938023,1.79851659,4.60646453,1.09488157
-2.07403702,5.33972999,0.20394259,0.01345726,2.29565438,0.03967642,1.80032494,4.57873045,1.08644591
-2.06803402,5.31934897,0.20389354,0.01330844,2.27553687,0.04010230,1.80420734,4.55365937,1.07882492
-2.06203102,5.30375017,0.20369295,0.01320610,2.25681159,0.04064963,1.80991076,4.53206072,1.07206422
-2.05602801,5.29292214,0.20336794,0.01315481,2.23979513,0.04130828,1.81714981,4.51462316,1.06619071
-2.05002501,5.28673642,0.20294555,0.01315857,2.22474876,0.04206636,1.82560545,4.50188218,1.06120971
-2.04402201,5.28493459,0.20245094,0.01322070,2.21186603,0.04291031,1.83492493,4.49419308,1.05710296
-2.03801901,5.28711996,0.20190563,0.01334367,2.20126267,0.04382508,1.84472343,4.49171086,1.05382770
-2.03201601,5.29275456,0.20132596,0.01352898,2.19296939,0.04479418,1.85458725,4.49437794,1.05131671
-2.02601301,5.30116184,0.20072174,0.01377709,2.18692794,0.04579987,1.86407894,4.50192056,1.04947950
-2.02001001,5.31153517,0.20009527,0.01408726,2.18299045,0.04682323,1.87274409,4.51385380,1.04820428
-2.01400700,5.32295203,0.19944070,0.01445751,2.18092219,0.04784439,1.88011971,4.52949537,1.04736082
-2.00800400,5.33439342,0.19874373,0.01488452,2.18040759,0.04884267,1.88574390,4.54798715,1.04680399
-2.00200100,5.34476783,0.19798187,0.01536368,2.18105918,0.04979685,1.88916664,4.56832379,1.04637766
-1.99599800,5.35293897,0.19712495,0.01588908,2.18242917,0.05068543,1.88996111,4.58938688,1.04591909
-1.98999500,5.35775631,0.19613622,0.01645355,2.18402302,0.05148696,1.88773540,4.60998321,1.04526332
-1.98399200,5.35808721,0.19497371,0.01704884,2.18531464,0.05218047,1.88214395,4.62888538,1.04424771
-1.97798899,5.35284971,0.19359195,0.01766577,2.18576237,0.05274585,1.87289856,4.64487302,1.04271628
-1.97198599,5.34104469,0.19194395,0.01829439,2.18482541,0.05316432,1.85977835,4.65677287,1.04052385
-1.96598299,5.32178631,0.18998337,0.01892427,2.18197980,0.05341896,1.84263851,4.66349597,1.03753990
-1.95997999,5.29432975,0.18766674,0.01954474,2.17673362,0.05349517,1.82141739,4.66407071,1.03365203
-1.95397699,5.25809517,0.18495568,0.02014520,2.16864075,0.05338116,1.79614172,4.65767025,1.02876895
-1.94797399,5.21268719,0.18181902,0.02071539,2.15731282,0.05306839,1.76692978,4.64363361,1.02282296
-1.94197099,5.15790908,0.17823460,0.02124566,2.14242889,0.05255196,1.73399217,4.62147968,1.01577190
-1.93596798,5.09377124,0.17419093,0.02172726,2.12374285,0.05183092,1.69763036,4.59091396,1.00760047
-1.92996498,5.02049355,0.16968826,0.02215258,2.10108809,0.05090848,1.65823272,4.55182813,0.99832083
-1.92396198,4.93850155,0.16473939,0.02251530,2.07437968,0.04979209,1.61626811,4.50429290,0.98797255
-1.91795898,4.84841656,0.15936982,0.02281060,2.04361398,0.04849340,1.57227728,4.44854478,0.97662178
-1.91195598,4.75103992,0.15361755,0.02303518,2.00886588,0.04702814,1.52686196,4.38496796,0.96435963
-1.90595298,4.64733208,0.14753228,0.02318738,1.97028406,0.04541580,1.48067207,4.31407227,0.95129980
-1.89994997,4.53838705,0.14117420,0.02326712,1.92808440,0.04367921,1.43439126,4.23646875,0.93757547
-1.89394697,4.42540336,0.13461236,0.02327584,1.88254216,0.04184406,1.38872116,4.15284406,0.92333551
-1.88794397,4.30965221,0.12792269,0.02321642,1.83398311,0.03993828,1.34436471,4.06393521,0.90874007
-1.88194097,4.19244437,0.12118579,0.02309301,1.78277428,0.03799134,1.30200905,3.97050575,0.89395577
-1.87593797,4.07509661,0.11448456,0.02291086,1.72931454,0.03603353,1.26230854,3.87332464,0.87915056
-1.86993497,3.95889904,0.10790180,0.02267613,1.67402550,0.03409524,1.22586831,3.77314855,0.86448847
-1.86393197,3.84508448,0.10151777,0.02239565,1.61734294,0.03220618,1.19322891,3.67070827,0.85012454
-1.85792896,3.73480065,0.09540801,0.02207676,1.55970911,0.03039465,1.16485257,3.56669950,0.83619996
-1.85192596,3.62908631,0.08964126,0.02172702,1.50156592,0.02868690,1.14111155,3.46177794,0.82283779
-1.84592296,3.52885169,0.08427772,0.02135408,1.44334922,0.02710649,1.12227896,3.35655851,0.81013941
-1.83991996,3.43486389,0.07936768,0.02096542,1.38548404,0.02567374,1.10852239,3.25161799,0.79818174
-1.83391696,3.34773733,0.07495038,0.02056822,1.32838073,0.02440533,1.09990059,3.14750028,0.78701557
-1.82791396,3.26792919,0.07105345,0.02016918,1.27243183,0.02331393,1.09636343,3.04472344,0.77666477
-1.82191096,3.19573976,0.06769252,0.01977438,1.21800957,0.02240797,1.09775499,2.94378736,0.76712672
-1.81590795,3.13131720,0.06487137,0.01938918,1.16546361,0.02169150,1.10381994,2.84518103,0.75837358
-1.80990495,3.07466610,0.06258231,0.01901811,1.11511896,0.02116417,1.11421284,2.74938842,0.75035465
-1.80390195,3.02565933,0.06080686,0.01866480,1.06727383,0.02082134,1.12851012,2.65689218,0.74299934
-1.79789895,2.98405234,0.05951674,0.01833191,1.02219733,0.02065421,1.14622430,2.56817444,0.73622090
-1.79189595,2.94949915,0.05867502,0.01802114,0.98012683,0.02065013,1.16682009,2.48371438,0.72992045
-1.78589295,2.92156950,0.05823741,0.01773317,0.94126511,0.02079296,1.18973155,2.40398244,0.72399128
-1.77988994,2.89976613,0.05815369,0.01746772,0.90577729,0.02106351,1.21437999,2.32943136,0.71832311
-1.77388694,2.88354198,0.05836918,0.01722356,0.87378766,0.02144005,1.24019176,2.26048440,0.71280618
-1.76788394,2.87231651,0.05882621,0.01699858,0.84537665,0.02189888,1.26661534,2.19752164,0.70733495
-1.76188094,2.86549090,0.05946562,0.01678986,0.82057813,0.02241497,1.29313711,2.14086496,0.70181130
-1.75587794,2.86246173,0.06022820,0.01659383,0.79937734,0.02296255,1.31929521,2.09076294,0.69614719
-1.74987494,2.86263300,0.06105599,0.01640633,0.78170969,0.02351584,1.34469104,2.04737663,0.69026652
-1.74387194,2.86542629,0.06189361,0.01622284,0.76746061,0.02404964,1.36899781,2.01076720,0.68410641
-1.73786893,2.87028917,0.06268936,0.01603857,0.75646672,0.02454003,1.39196602,1.98088650,0.67761784
-1.73186593,2.87670165,0.06339627,0.01584869,0.74851848,0.02496490,1.41342564,1.95757126,0.67076552
-1.72586293,2.88418094,0.06397301,0.01564849,0.74336416,0.02530455,1.43328484,1.94054152,0.66352742
-1.71985993,2.89228452,0.06438455,0.01543354,0.74071538,0.02554211,1.45152554,1.92940355,0.65589370
-1.71385693,2.90061164,0.06460280,0.01519990,0.74025388,0.02566391,1.46819594,1.92365745,0.64786540
-1.70785393,2.90880351,0.06460696,0.01494423,0.74163942,0.02565980,1.48340037,1.92270908,0.63945282
-1.70185093,2.91654218,0.06438376,0.01466393,0.74451845,0.02552324,1.49728705,1.92588585,0.63067393
-1.69584792,2.92354847,0.06392747,0.01435726,0.74853337,0.02525139,1.51003428,1.93245580,0.62155260
-1.68984492,2.92957908,0.06323971,0.01402338,0.75333177,0.02484503,1.52183581,1.94164895,0.61211703
-1.68384192,2.93442310,0.06232915,0.01366240,0.75857551,0.02430839,1.53288589,1.95268004,0.60239826
-1.67783892,2.93789811,0.06121092,0.01327538,0.76394907,0.02364885,1.54336502,1.96477161,0.59242891
-1.67183592,2.93984621,0.05990592,0.01286429,0.76916699,0.02287658,1.55342676,1.97717640,0.58224212
-1.66583292,2.94013014,0.05843999,0.01243194,0.77397995,0.02200412,1.56318642,1.98919805,0.57187081
-1.65982991,2.93862969,0.05684292,0.01198191,0.77817941,0.02104588,1.57271202,2.00020941,0.56134709
-1.65382691,2.93523867,0.05514736,0.01151841,0.78160059,0.02001764,1.58201805,2.00966764,0.55070201
-1.64782391,2.92986260,0.05338775,0.01104614,0.78412373,0.01893600,1.59106215,2.01712572,0.53996547
-1.64182091,2.92241712,0.05159913,0.01057020,0.78567372,0.01781790,1.59974492,2.02223996,0.52916630
-1.63581791,2.91282748,0.04981608,0.01009588,0.78621807,0.01668012,1.60791273,2.02477362,0.51833256
-1.62981491,2.90102874,0.04807165,0.00962856,0.78576359,0.01553882,1.61536350,2.02459650,0.50749187
-1.62381191,2.88696702,0.04639646,0.00917356,0.78435184,0.01440920,1.62185484,2.02168093,0.49667184
-1.61780890,2.87060139,0.04481786,0.00873601,0.78205369,0.01330518,1.62711449,2.01609456,0.48590049
-1.61180590,2.85190645,0.04335934,0.00832076,0.77896325,0.01223912,1.63085209,2.00799033,0.47520670
-1.60580290,2.83087520,0.04204012,0.00793223,0.77519155,0.01122168,1.63277211,1.99759438,0.46462055
-1.59979990,2.80752216,0.04087482,0.00757441,0.77086008,0.01026175,1.63258699,1.98519231,0.45417360
-1.59379690,2.78188626,0.03987353,0.00725073,0.76609470,0.00936635,1.63003005,1.97111457,0.44389902
