energy_ev,total_up,total_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-4.52926463,0.96864002,-0.96864002,0.00438958,-0.00438958,0.00000000,-0.00000000,0.02121560,-0.02121560,0.07440186,-0.07440186,0.22379626,-0.22379626,0.41124491,-0.41124491,0.00328700,-0.00328700,0.47362842,-0.47362842
-4.52326163,0.94311841,-0.94311841,0.00430766,-0.00430766,0.00000000,-0.00000000,0.02294575,-0.02294575,0.07195529,-0.07195529,0.21149395,-0.21149395,0.39001625,-0.39001625,0.00342559,-0.00342559,0.46314336,-0.46314336
-4.51725863,0.92469712,-0.92469712,0.00425481,-0.00425481,0.00000000,-0.00000000,0.02466055,-0.02466055,0.07009257,-0.07009257,0.20122539,-0.20122539,0.37261550,-0.37261550,0.00356926,-0.00356926,0.45600777,-0.45600777
-4.51125563,0.91282208,-0.91282208,0.00422784,-0.00422784,0.00000000,-0.00000000,0.02633740,-0.02633740,0.06877163,-0.06877162,0.19287960,-0.19287960,0.35888178,-0.35888178,0.00371411,-0.00371411,0.45193953,-0.45193953
-4.50525263,0.90684153,-0.90684153,0.00422313,-0.00422313,0.00000000,-0.00000000,0.02795397,-0.02795397,0.06793796,-0.06793796,0.18631974,-0.18631974,0.34859832,-0.34859832,0.00385613,-0.00385613,0.45061900,-0.45061900
-4.49924962,0.90604249,-0.90604249,0.00423676,-0.00423676,0.00000000,-0.00000000,0.02948903,-0.02948903,0.06752748,-0.06752748,0.18139141,-0.18139141,0.34150825,-0.34150825,0.00399135,-0.00399135,0.45170682,-0.45170682
-4.49324662,0.90968842,-0.90968842,0.00426473,-0.00426473,0.00000000,-0.00000000,0.03092328,-0.03092328,0.06746953,-0.06746953,0.17793107,-0.17793107,0.33733087,-0.33733087,0.00411589,-0.00411589,0.45486203,-0.45486203
-4.48724362,0.91705610,-0.91705610,0.00430307,-0.00430307,0.00000000,-0.00000000,0.03224019,-0.03224019,0.06768993,-0.06768993,0.17577422,-0.17577422,0.33577774,-0.33577774,0.00422616,-0.00422616,0.45975954,-0.45975954
-4.48124062,0.92747016,-0.92747016,0.00434802,-0.00434802,0.00000000,-0.00000000,0.03342667,-0.03342667,0.06811410,-0.06811410,0.17476304,-0.17476304,0.33656792,-0.33656792,0.00431892,-0.00431892,0.46610633,-0.46610633
-4.47523762,0.94033396,-0.94033396,0.00439620,-0.00439620,0.00000000,-0.00000000,0.03447375,-0.03447375,0.06866992,-0.06866992,0.17475317,-0.17475317,0.33944174,-0.33944174,0.00439142,-0.00439142,0.47365546,-0.47365546
-4.46923462,0.95515509,-0.95515509,0.00444473,-0.00444473,0.00000000,-0.00000000,0.03537700,-0.03537700,0.06929041,-0.06929041,0.17561931,-0.17561931,0.34417252,-0.34417252,0.00444146,-0.00444146,0.48221728,-0.48221728
-4.46323162,0.97156477,-0.97156477,0.00449130,-0.00449130,0.00000000,-0.00000000,0.03613684,-0.03613684,0.06991605,-0.06991605,0.17725946,-0.17725946,0.35057578,-0.35057578,0.00446749,-0.00446749,0.49166735,-0.49166735
-4.45722861,0.98932996,-0.98932996,0.00453427,-0.00453427,0.00000000,-0.00000000,0.03675862,-0.03675862,0.07049665,-0.07049665,0.17959761,-0.17959762,0.35851567,-0.35851567,0.00446865,-0.00446865,0.50195060,-0.50195060
-4.45122561,1.00835789,-1.00835789,0.00457274,-0.00457274,0.00000000,-0.00000000,0.03725240,-0.03725240,0.07099275,-0.07099275,0.18258495,-0.18258495,0.36790822,-0.36790822,0.00444477,-0.00444477,0.51308157,-0.51308157
-4.44522261,1.02869262,-1.02869262,0.00460648,-0.00460648,0.00000000,-0.00000000,0.03763265,-0.03763265,0.07137650,-0.07137650,0.18619924,-0.18619924,0.37872147,-0.37872147,0.00439641,-0.00439641,0.52514056,-0.52514056
-4.43921961,1.05050393,-1.05050393,0.00463598,-0.00463598,0.00000000,-0.00000000,0.03791753,-0.03791753,0.07163196,-0.07163196,0.19044286,-0.19044286,0.39097242,-0.39097242,0.00432477,-0.00432477,0.53826595,-0.53826595
-4.43321661,1.07406891,-1.07406891,0.00466235,-0.00466235,0.00000000,-0.00000000,0.03812817,-0.03812817,0.07175488,-0.07175488,0.19533917,-0.19533917,0.40472091,-0.40472091,0.00423166,-0.00423166,0.55264290,-0.55264290
-4.42721361,1.09974719,-1.09974719,0.00468723,-0.00468723,0.00000000,-0.00000000,0.03828763,-0.03828763,0.07175190,-0.07175190,0.20092778,-0.20092778,0.42006083,-0.42006083,0.00411944,-0.00411944,0.56848903,-0.56848903
-4.42121061,1.12795095,-1.12795095,0.00471269,-0.00471269,0.00000000,-0.00000000,0.03841981,-0.03841981,0.07163931,-0.07163931,0.20725869,-0.20725869,0.43710899,-0.43710899,0.00399087,-0.00399087,0.58603758,-0.58603758
-4.41520760,1.15911111,-1.15911111,0.00474108,-0.00474108,0.00000000,-0.00000000,0.03854828,-0.03854828,0.07144139,-0.07144139,0.21438572,-0.21438572,0.45599219,-0.45599219,0.00384906,-0.00384906,0.60551897,-0.60551897
-4.40920460,1.19364133,-1.19364133,0.00477489,-0.00477489,0.00000000,-0.00000000,0.03869505,-0.03869505,0.07118837,-0.07118837,0.22235953,-0.22235953,0.47683310,-0.47683310,0.00369728,-0.00369728,0.62714164,-0.62714164
-4.40320160,1.23190162,-1.23190162,0.00481659,-0.00481659,0.00000000,-0.00000000,0.03887948,-0.03887948,0.07091421,-0.07091421,0.23122057,-0.23122058,0.49973570,-0.49973570,0.00353891,-0.00353891,0.65107295,-0.65107295
-4.39719860,1.27416339,-1.27416339,0.00486847,-0.00486847,0.00000000,-0.00000000,0.03911715,-0.03911715,0.07065423,-0.07065423,0.24099230,-0.24099230,0.52477084,-0.52477084,0.00337726,-0.00337726,0.67742134,-0.67742134
-4.39119560,1.32057769,-1.32057769,0.00493250,-0.00493250,0.00000000,-0.00000000,0.03941906,-0.03941906,0.07044272,-0.07044272,0.25167504,-0.25167504,0.55196291,-0.55196291,0.00321546,-0.00321546,0.70622052,-0.70622052
-4.38519260,1.37114834,-1.37114834,0.00501016,-0.00501016,0.00000000,-0.00000000,0.03979088,-0.03979088,0.07031069,-0.07031068,0.26324083,-0.26324083,0.58127810,-0.58127810,0.00305639,-0.00305639,0.73741652,-0.73741652
-4.37918959,1.42571146,-1.42571146,0.00510239,-0.00510239,0.00000000,-0.00000000,0.04023259,-0.04023259,0.07028377,-0.07028377,0.27562944,-0.27562944,0.61261504,-0.61261504,0.00290259,-0.00290259,0.77085854,-0.77085854
-4.37318659,1.48392251,-1.48392251,0.00520943,-0.00520943,0.00000000,-0.00000000,0.04073824,-0.04073824,0.07038051,-0.07038051,0.28874593,-0.28874593,0.64579833,-0.64579833,0.00275615,-0.00275615,0.80629391,-0.80629391
-4.36718359,1.54525181,-1.54525181,0.00533083,-0.00533083,0.00000000,-0.00000000,0.04129616,-0.04129616,0.07061103,-0.07061103,0.30245978,-0.30245978,0.68057548,-0.68057548,0.00261872,-0.00261872,0.84336776,-0.84336776
-4.36118059,1.60898888,-1.60898888,0.00546535,-0.00546535,0.00000000,-0.00000000,0.04188929,-0.04188929,0.07097610,-0.07097610,0.31660577,-0.31660577,0.71661751,-0.71661751,0.00249145,-0.00249145,0.88162744,-0.88162744
-4.35517759,1.67425570,-1.67425570,0.00561105,-0.00561105,0.00000000,-0.00000000,0.04249591,-0.04249591,0.07146678,-0.07146678,0.33098659,-0.33098659,0.75352329,-0.75352329,0.00237498,-0.00237498,0.92053169,-0.92053169
-4.34917459,1.74002860,-1.74002860,0.00576528,-0.00576528,0.00000000,-0.00000000,0.04309048,-0.04309048,0.07206454,-0.07206454,0.34537704,-0.34537704,0.79082778,-0.79082778,0.00226951,-0.00226951,0.95946431,-0.95946431
-4.34317159,1.80516777,-1.80516777,0.00592478,-0.00592478,0.00000000,-0.00000000,0.04364477,-0.04364477,0.07274192,-0.07274192,0.35952986,-0.35952986,0.82801375,-0.82801374,0.00217479,-0.00217479,0.99775176,-0.99775176
-4.33716858,1.86845337,-1.86845337,0.00608577,-0.00608577,0.00000000,-0.00000000,0.04412905,-0.04412905,0.07346356,-0.07346356,0.37318267,-0.37318267,0.86452664,-0.86452664,0.00209016,-0.00209016,1.03468400,-1.03468400
-4.33116558,1.92862677,-1.92862677,0.00624410,-0.00624410,0.00000000,-0.00000000,0.04451338,-0.04451338,0.07418780,-0.07418780,0.38606608,-0.38606608,0.89979217,-0.89979216,0.00201468,-0.00201468,1.06953781,-1.06953781
-4.32516258,1.98443498,-1.98443498,0.00639538,-0.00639538,0.00000000,-0.00000000,0.04476895,-0.04476895,0.07486846,-0.07486846,0.39791230,-0.39791230,0.93323569,-0.93323569,0.00194712,-0.00194712,1.10160148,-1.10160148
-4.31915958,2.03467652,-2.03467652,0.00653514,-0.00653514,0.00000000,-0.00000000,0.04486924,-0.04486924,0.07545691,-0.07545691,0.40846417,-0.40846417,0.96430282,-0.96430282,0.00188610,-0.00188610,1.13019996,-1.13019996
-4.31315658,2.07824663,-2.07824663,0.00665903,-0.00665903,0.00000000,-0.00000000,0.04479125,-0.04479125,0.07590429,-0.07590429,0.41748398,-0.41748398,0.99248018,-0.99248018,0.00183012,-0.00183012,1.15471919,-1.15471919
-4.30715358,2.11417984,-2.11417984,0.00676293,-0.00676293,0.00000000,-0.00000000,0.04451639,-0.04451639,0.07616375,-0.07616375,0.42476197,-0.42476197,1.01731553,-1.01731553,0.00177770,-0.00177770,1.17462881,-1.17462881
-4.30115058,2.14168806,-2.14168806,0.00684315,-0.00684315,0.00000000,-0.00000000,0.04403130,-0.04403130,0.07619254,-0.07619254,0.43012385,-0.43012385,1.03843625,-1.03843625,0.00172736,-0.00172736,1.18950202,-1.18950202
-4.29514757,2.16019246,-2.16019246,0.00689652,-0.00689652,0.00000000,-0.00000000,0.04332833,-0.04332833,0.07595400,-0.07595400,0.43343733,-0.43343733,1.05556539,-1.05556539,0.00167775,-0.00167775,1.19903194,-1.19903194
-4.28914457,2.16934773,-2.16934773,0.00692058,-0.00692058,0.00000000,-0.00000000,0.04240583,-0.04240583,0.07541923,-0.07541923,0.43461715,-0.43461715,1.06853446,-1.06853446,0.00162767,-0.00162767,1.20304362,-1.20304362
-4.28314157,2.16905775,-2.16905775,0.00691358,-0.00691358,0.00000000,-0.00000000,0.04126816,-0.04126816,0.07456838,-0.07456838,0.43362857,-0.43362856,1.07729235,-1.07729235,0.00157614,-0.00157614,1.20150127,-1.20150127
-4.27713857,2.15948190,-2.15948190,0.00687461,-0.00687461,0.00000000,-0.00000000,0.03992544,-0.03992544,0.07339164,-0.07339164,0.43048909,-0.43048909,1.08190984,-1.08190984,0.00152238,-0.00152238,1.19451047,-1.19451047
-4.27113557,2.14103180,-2.14103180,0.00680359,-0.00680359,0.00000000,-0.00000000,0.03839311,-0.03839311,0.07188970,-0.07188970,0.42526850,-0.42526850,1.08257948,-1.08257948,0.00146585,-0.00146585,1.18231516,-1.18231516
-4.26513257,2.11435866,-2.11435866,0.00670132,-0.00670132,0.00000000,-0.00000000,0.03669121,-0.03669121,0.07007382,-0.07007382,0.41808708,-0.41808708,1.07961070,-1.07961070,0.00140627,-0.00140627,1.16528967,-1.16528967
-4.25912956,2.08033178,-2.08033178,0.00656936,-0.00656936,0.00000000,-0.00000000,0.03484366,-0.03484366,0.06796550,-0.06796550,0.40911224,-0.40911224,1.07342025,-1.07342025,0.00134358,-0.00134358,1.14392617,-1.14392617
-4.25312656,2.04000923,-2.04000923,0.00641006,-0.00641006,0.00000000,-0.00000000,0.03287724,-0.03287724,0.06559571,-0.06559571,0.39855369,-0.39855369,1.06451834,-1.06451834,0.00127793,-0.00127793,1.11881796,-1.11881796
-4.24712356,1.99460190,-1.99460190,0.00622640,-0.00622640,0.00000000,-0.00000000,0.03082066,-0.03082066,0.06300384,-0.06300384,0.38665737,-0.38665737,1.05349101,-1.05349101,0.00120969,-0.00120969,1.09063960,-1.09063960
-4.24112056,1.94543253,-1.94543253,0.00602193,-0.00602193,0.00000000,-0.00000000,0.02870356,-0.02870356,0.06023638,-0.06023638,0.37369841,-0.37369841,1.04097940,-1.04097940,0.00113937,-0.00113937,1.06012437,-1.06012437
-4.23511756,1.89389146,-1.89389147,0.00580062,-0.00580062,0.00000000,-0.00000000,0.02655552,-0.02655552,0.05734537,-0.05734537,0.35997349,-0.35997349,1.02765679,-1.02765679,0.00106761,-0.00106761,1.02804036,-1.02804037
-4.22911456,1.84139093,-1.84139093,0.00556676,-0.00556676,0.00000000,-0.00000000,0.02440520,-0.02440520,0.05438675,-0.05438676,0.34579275,-0.34579275,1.01420439,-1.01420439,0.00099515,-0.00099515,0.99516590,-0.99516590
-4.22311156,1.78931974,-1.78931974,0.00532475,-0.00532475,0.00000000,-0.00000000,0.02227951,-0.02227951,0.05141875,-0.05141875,0.33147174,-0.33147174,1.00128686,-1.00128686,0.00092278,-0.00092278,0.96226544,-0.96226544
-4.21710855,1.73900019,-1.73900019,0.00507904,-0.00507904,0.00000000,-0.00000000,0.02020301,-0.02020301,0.04850020,-0.04850020,0.31732363,-0.31732363,0.98952863,-0.98952863,0.00085132,-0.00085132,0.93006681,-0.93006681
-4.21110555,1.69164884,-1.69164885,0.00483398,-0.00483398,0.00000000,-0.00000000,0.01819733,-0.01819733,0.04568903,-0.04568903,0.30365183,-0.30365183,0.97949200,-0.97949200,0.00078156,-0.00078156,0.89924067,-0.89924067
-4.20510255,1.64834256,-1.64834256,0.00459368,-0.00459368,0.00000000,-0.00000000,0.01628086,-0.01628086,0.04304094,-0.04304094,0.29074346,-0.29074346,0.97165793,-0.97165793,0.00071428,-0.00071428,0.87038287,-0.87038287
-4.19909955,1.60999099,-1.60999099,0.00436190,-0.00436190,0.00000000,-0.00000000,0.01446854,-0.01446854,0.04060820,-0.04060820,0.27886366,-0.27886366,0.96641027,-0.96641027,0.00065016,-0.00065016,0.84400029,-0.84400029
-4.19309655,1.57731639,-1.57731639,0.00414203,-0.00414203,0.00000000,-0.00000000,0.01277176,-0.01277176,0.03843877,-0.03843877,0.26825095,-0.26825095,0.96402419,-0.96402419,0.00058984,-0.00058984,0.82050062,-0.82050062
-4.18709355,1.55084107,-1.55084107,0.00393697,-0.00393697,0.00000000,-0.00000000,0.01119847,-0.01119847,0.03657558,-0.03657558,0.25911365,-0.25911365,0.96465895,-0.96465895,0.00053383,-0.00053383,0.80018620,-0.80018620
-4.18109055,1.53088288,-1.53088288,0.00374907,-0.00374907,0.00000000,-0.00000000,0.00975334,-0.00975334,0.03505611,-0.03505611,0.25162736,-0.25162736,0.96835551,-0.96835551,0.00048256,-0.00048256,0.78325199,-0.78325199
-4.17508754,1.51755816,-1.51755816,0.00358021,-0.00358021,0.00000000,-0.00000000,0.00843804,-0.00843804,0.03391219,-0.03391219,0.24593361,-0.24593361,0.97503880,-0.97503880,0.00043636,-0.00043636,0.76978751,-0.76978751
-4.16908454,1.51079189,-1.51079189,0.00343167,-0.00343167,0.00000000,-0.00000000,0.00725156,-0.00725156,0.03317003,-0.03317003,0.24213932,-0.24213932,0.98452434,-0.98452434,0.00039543,-0.00039543,0.75978241,-0.75978241
-4.16308154,1.51033405,-1.51033405,0.00330427,-0.00330427,0.00000000,-0.00000000,0.00619061,-0.00619061,0.03285035,-0.03285035,0.24031725,-0.24031725,0.99652897,-0.99652897,0.00035989,-0.00035989,0.75313523,-0.75313523
-4.15707854,1.51578108,-1.51578108,0.00319831,-0.00319831,0.00000000,-0.00000000,0.00525001,-0.00525001,0.03296881,-0.03296881,0.24050706,-0.24050706,1.01068489,-1.01068489,0.00032976,-0.00032976,0.74966470,-0.74966470
-4.15107554,1.52660138,-1.52660138,0.00311369,-0.00311369,0.00000000,-0.00000000,0.00442312,-0.00442312,0.03353644,-0.03353644,0.24271704,-0.24271704,1.02655641,-1.02655641,0.00030498,-0.00030498,0.74912293,-0.74912293
-4.14507254,1.54216334,-1.54216334,0.00304990,-0.00304990,0.00000000,-0.00000000,0.00370220,-0.00370220,0.03456021,-0.03456021,0.24692620,-0.24692620,1.04365845,-1.04365845,0.00028542,-0.00028542,0.75120993,-0.75120993
-4.13906953,1.56176472,-1.56176472,0.00300617,-0.00300617,0.00000000,-0.00000000,0.00307880,-0.00307880,0.03604370,-0.03604370,0.25308669,-0.25308669,1.06147603,-1.06147603,0.00027089,-0.00027089,0.75558845,-0.75558845
-4.13306653,1.58466205,-1.58466205,0.00298143,-0.00298143,0.00000000,-0.00000000,0.00254412,-0.00254412,0.03798774,-0.03798774,0.26112636,-0.26112636,1.07948386,-1.07948386,0.00026116,-0.00026116,0.76189882,-0.76189882
-4.12706353,1.61009883,-1.61009883,0.00297450,-0.00297450,0.00000000,-0.00000000,0.00208923,-0.00208923,0.04039111,-0.04039111,0.27095141,-0.27095141,1.09716516,-1.09716516,0.00025597,-0.00025597,0.76977287,-0.76977287
-4.12106053,1.63733168,-1.63733168,0.00298403,-0.00298403,0.00000000,-0.00000000,0.00170537,-0.00170537,0.04325124,-0.04325124,0.28244912,-0.28244912,1.11402912,-1.11402912,0.00025503,-0.00025503,0.77884667,-0.77884667
-4.11505753,1.66565354,-1.66565354,0.00300867,-0.00300867,0.00000000,-0.00000000,0.00138410,-0.00138410,0.04656486,-0.04656486,0.29549042,-0.29549042,1.12962632,-1.12962632,0.00025808,-0.00025808,0.78877158,-0.78877158
-4.10905453,1.69441342,-1.69441342,0.00304706,-0.00304706,0.00000000,-0.00000000,0.00111749,-0.00111749,0.05032865,-0.05032865,0.30993254,-0.30993254,1.14356175,-1.14356175,0.00026484,-0.00026484,0.79922328,-0.79922328
-4.10305153,1.72303233,-1.72303233,0.00309788,-0.00309788,0.00000000,-0.00000000,0.00089821,-0.00089821,0.05453981,-0.05453981,0.32562156,-0.32562156,1.15550507,-1.15550507,0.00027507,-0.00027507,0.80990887,-0.80990887
-4.09704852,1.75101534,-1.75101534,0.00315995,-0.00315995,0.00000000,-0.00000000,0.00071956,-0.00071956,0.05919660,-0.05919660,0.34239496,-0.34239496,1.16519811,-1.16519811,0.00028854,-0.00028854,0.82057179,-0.82057179
-4.09104552,1.77795978,-1.77795978,0.00323218,-0.00323218,0.00000000,-0.00000000,0.00057556,-0.00057556,0.06429874,-0.06429874,0.36008415,-0.36008415,1.17245947,-1.17245947,0.00030511,-0.00030511,0.83099482,-0.83099482
-4.08504252,1.80355983,-1.80355983,0.00331366,-0.00331366,0.00000000,-0.00000000,0.00046092,-0.00046092,0.06984776,-0.06984776,0.37851708,-0.37851708,1.17718649,-1.17718649,0.00032464,-0.00032464,0.84100133,-0.84100133
-4.07903952,1.82760790,-1.82760789,0.00340364,-0.00340364,0.00000000,-0.00000000,0.00037104,-0.00037104,0.07584720,-0.07584720,0.39752081,-0.39752081,1.17935483,-1.17935482,0.00034709,-0.00034709,0.85045493,-0.85045493
-4.07303652,1.84999308,-1.84999307,0.00350157,-0.00350157,0.00000000,-0.00000000,0.00030196,-0.00030196,0.08230266,-0.08230266,0.41692425,-0.41692425,1.17901577,-1.17901576,0.00037247,-0.00037247,0.85925804,-0.85925804
-4.06703352,1.87069728,-1.87069727,0.00360705,-0.00360705,0.00000000,-0.00000000,0.00025031,-0.00025031,0.08922167,-0.08922167,0.43656077,-0.43656077,1.17629187,-1.17629187,0.00040087,-0.00040087,0.86734946,-0.86734946
-4.06103052,1.88978931,-1.88978930,0.00371990,-0.00371990,0.00000000,-0.00000000,0.00021330,-0.00021330,0.09661334,-0.09661334,0.45627092,-0.45627092,1.17137107,-1.17137107,0.00043248,-0.00043248,0.87470147,-0.87470147
-4.05502751,1.90741744,-1.90741743,0.00384008,-0.00384008,0.00000000,-0.00000000,0.00018861,-0.00018861,0.10448788,-0.10448788,0.47590503,-0.47590503,1.16449968,-1.16449968,0.00046754,-0.00046754,0.88131649,-0.88131649
-4.04902451,1.92380066,-1.92380065,0.00396770,-0.00396770,0.00000000,-0.00000000,0.00017434,-0.00017434,0.11285577,-0.11285577,0.49532567,-0.49532567,1.15597458,-1.15597457,0.00050641,-0.00050641,0.88722381,-0.88722381
-4.04302151,1.93921908,-1.93921907,0.00410301,-0.00410301,0.00000000,-0.00000000,0.00016898,-0.00016898,0.12172682,-0.12172682,0.51440989,-0.51440988,1.14613482,-1.14613481,0.00054954,-0.00054954,0.89247635,-0.89247635
-4.03701851,1.95400353,-1.95400353,0.00424634,-0.00424634,0.00000000,-0.00000000,0.00017133,-0.00017133,0.13110897,-0.13110897,0.53305112,-0.53305112,1.13535293,-1.13535292,0.00059750,-0.00059750,0.89714765,-0.89714765
-4.03101551,1.96852477,-1.96852476,0.00439804,-0.00439804,0.00000000,-0.00000000,0.00018042,-0.00018042,0.14100690,-0.14100690,0.55116078,-0.55116078,1.12402608,-1.12402608,0.00065094,-0.00065094,0.90132925,-0.90132924
-4.02501251,1.98318225,-1.98318224,0.00455852,-0.00455852,0.00000000,-0.00000000,0.00019552,-0.00019552,0.15142056,-0.15142055,0.56866930,-0.56866930,1.11256723,-1.11256723,0.00071066,-0.00071066,0.90512824,-0.90512824
-4.01900950,1.99839285,-1.99839284,0.00472811,-0.00472811,0.00000000,-0.00000000,0.00021605,-0.00021605,0.16234355,-0.16234355,0.58552675,-0.58552675,1.10139648,-1.10139648,0.00077759,-0.00077759,0.90866530,-0.90866530
-4.01300650,2.01457965,-2.01457964,0.00490705,-0.00490705,0.00000000,-0.00000000,0.00024153,-0.00024153,0.17376165,-0.17376165,0.60170292,-0.60170292,1.09093268,-1.09093268,0.00085276,-0.00085276,0.91207287,-0.91207287
-4.00700350,2.03216097,-2.03216096,0.00509545,-0.00509545,0.00000000,-0.00000000,0.00027161,-0.00027161,0.18565124,-0.18565124,0.61718690,-0.61718690,1.08158551,-1.08158551,0.00093740,-0.00093740,0.91549360,-0.91549360
-4.00100050,2.05153997,-2.05153996,0.00529321,-0.00529321,0.00000000,-0.00000000,0.00030595,-0.00030595,0.19797812,-0.19797812,0.63198618,-0.63198618,1.07374808,-1.07374808,0.00103287,-0.00103287,0.91907893,-0.91907893
-3.99499750,2.07309513,-2.07309512,0.00549999,-0.00549999,0.00000000,-0.00000000,0.00034427,-0.00034427,0.21069647,-0.21069647,0.64612540,-0.64612540,1.06779029,-1.06779028,0.00114070,-0.00114070,0.92298775,-0.92298775
-3.98899450,2.09717181,-2.09717180,0.00571517,-0.00571517,0.00000000,-0.00000000,0.00038631,-0.00038631,0.22374828,-0.22374828,0.65964472,-0.65964472,1.06405295,-1.06405295,0.00126261,-0.00126261,0.92738515,-0.92738515
-3.98299150,2.12407523,-2.12407522,0.00593782,-0.00593782,0.00000000,-0.00000000,0.00043178,-0.00043178,0.23706318,-0.23706318,0.67259799,-0.67259799,1.06284300,-1.06284299,0.00140048,-0.00140048,0.93244105,-0.93244105
-3.97698849,2.15406516,-2.15406514,0.00616669,-0.00616669,0.00000000,-0.00000000,0.00048041,-0.00048041,0.25055888,-0.25055887,0.68505082,-0.68505081,1.06442963,-1.06442963,0.00155638,-0.00155638,0.93832886,-0.93832886
-3.97098549,2.18735238,-2.18735237,0.00640018,-0.00640018,0.00000000,-0.00000000,0.00053190,-0.00053190,0.26414208,-0.26414208,0.69707851,-0.69707851,1.06904174,-1.06904174,0.00173254,-0.00173254,0.94522401,-0.94522401
-3.96498249,2.22409713,-2.22409712,0.00663639,-0.00663639,0.00000000,-0.00000000,0.00058594,-0.00058594,0.27771008,-0.27771008,0.70876409,-0.70876409,1.07686642,-1.07686641,0.00193130,-0.00193130,0.95330223,-0.95330223
-3.95897949,2.26440935,-2.26440934,0.00687315,-0.00687315,0.00000000,-0.00000000,0.00064220,-0.00064220,0.29115289,-0.29115288,0.72019636,-0.72019635,1.08804859,-1.08804858,0.00215515,-0.00215515,0.96273774,-0.96273774
-3.95297649,2.30835073,-2.30835072,0.00710802,-0.00710802,0.00000000,-0.00000000,0.00070035,-0.00070035,0.30435585,-0.30435585,0.73146792,-0.73146792,1.10269175,-1.10269175,0.00240660,-0.00240660,0.97370103,-0.97370102
-3.94697349,2.35593810,-2.35593809,0.00733844,-0.00733844,0.00000000,-0.00000000,0.00076007,-0.00076007,0.31720278,-0.31720278,0.74267341,-0.74267341,1.12085948,-1.12085947,0.00268817,-0.00268817,0.98635632,-0.98635631
-3.94097049,2.40714786,-2.40714785,0.00756172,-0.00756172,0.00000000,-0.00000000,0.00082103,-0.00082103,0.32957937,-0.32957937,0.75390751,-0.75390751,1.14257765,-1.14257764,0.00300228,-0.00300228,1.00085857,-1.00085857
-3.93496748,2.46192095,-2.46192094,0.00777519,-0.00777519,0.00000000,-0.00000000,0.00088297,-0.00088297,0.34137683,-0.34137683,0.76526307,-0.76526307,1.16783700,-1.16783700,0.00335114,-0.00335114,1.01734998,-1.01734998
-3.92896448,2.52016776,-2.52016775,0.00797630,-0.00797630,0.00000000,-0.00000000,0.00094561,-0.00094561,0.35249554,-0.35249554,0.77682891,-0.77682891,1.19659588,-1.19659588,0.00373670,-0.00373670,1.03595586,-1.03595586
-3.92296148,2.58177248,-2.58177247,0.00816266,-0.00816266,0.00000000,-0.00000000,0.00100877,-0.00100877,0.36284868,-0.36284868,0.78868753,-0.78868753,1.22878273,-1.22878273,0.00416046,-0.00416046,1.05678000,-1.05678000
-3.91695848,2.64659647,-2.64659647,0.00833221,-0.00833221,0.00000000,-0.00000000,0.00107229,-0.00107229,0.37236547,-0.37236547,0.80091245,-0.80091245,1.26429828,-1.26429827,0.00462336,-0.00462336,1.07989942,-1.07989942
-3.91095548,2.71448012,-2.71448012,0.00848327,-0.00848327,0.00000000,-0.00000000,0.00113611,-0.00113611,0.38099413,-0.38099413,0.81356530,-0.81356530,1.30301708,-1.30301708,0.00512565,-0.00512565,1.10535873,-1.10535873
-3.90495248,2.78524313,-2.78524312,0.00861461,-0.00861461,0.00000000,-0.00000000,0.00120023,-0.00120023,0.38870417,-0.38870417,0.82669268,-0.82669268,1.34478843,-1.34478843,0.00566678,-0.00566678,1.13316414,-1.13316414
-3.89894947,2.85868308,-2.85868307,0.00872554,-0.00872554,0.00000000,-0.00000000,0.00126476,-0.00126476,0.39548814,-0.39548814,0.84032277,-0.84032277,1.38943654,-1.38943654,0.00624526,-0.00624526,1.16327743,-1.16327742
-3.89294647,2.93457252,-2.93457251,0.00881593,-0.00881593,0.00000000,-0.00000000,0.00132988,-0.00132988,0.40136252,-0.40136252,0.85446198,-0.85446198,1.43676014,-1.43676014,0.00685854,-0.00685854,1.19561024,-1.19561024
-3.88694347,3.01265487,-3.01265487,0.00888623,-0.00888623,0.00000000,-0.00000000,0.00139587,-0.00139587,0.40636801,-0.40636801,0.86909164,-0.86909164,1.48653168,-1.48653168,0.00750301,-0.00750301,1.23001896,-1.23001896
-3.88094047,3.09263976,-3.09263976,0.00893745,-0.00893745,0.00000000,-0.00000000,0.00146312,-0.00146312,0.41056887,-0.41056887,0.88416522,-0.88416522,1.53849639,-1.53849639,0.00817388,-0.00817388,1.26630064,-1.26630064
-3.87493747,3.17419842,-3.17419842,0.00897117,-0.00897117,0.00000000,-0.00000000,0.00153212,-0.00153212,0.41405164,-0.41405164,0.89960602,-0.89960602,1.59237156,-1.59237155,0.00886526,-0.00886526,1.30419046,-1.30419046
-3.86893447,3.25695997,-3.25695996,0.00898946,-0.00898946,0.00000000,-0.00000000,0.00160346,-0.00160346,0.41692316,-0.41692316,0.91530589,-0.91530589,1.64784642,-1.64784642,0.00957016,-0.00957016,1.34336106,-1.34336106
