energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-4.30115058,2.99254400,0.54034872,1.11372718,0.17155003,0.35720343,0.11462026,0.39443203
-4.29514757,3.02239442,0.55037334,1.12622241,0.17621355,0.36405258,0.11711468,0.39203958
-4.28914457,3.04780530,0.56045285,1.13681612,0.18045960,0.37055293,0.11957157,0.38919715
-4.28314157,3.06829980,0.57044429,1.14532599,0.18424978,0.37659168,0.12195118,0.38591640
-4.27713857,3.08338003,0.58017311,1.15156722,0.18754673,0.38205064,0.12421084,0.38220161
-4.27113557,3.09253787,0.58943705,1.15535622,0.19031440,0.38680869,0.12630601,0.37805026
-4.26513257,3.09526812,0.59801153,1.15651499,0.19251848,0.39074459,0.12819147,0.37345411
-4.25912956,3.09108399,0.60565628,1.15487628,0.19412699,0.39374006,0.12982263,0.36840071
-4.25312656,3.07953482,0.61212317,1.15028933,0.19511108,0.39568314,0.13115720,0.36287548
-4.24712356,3.06022589,0.61716509,1.14262632,0.19544599,0.39647170,0.13215680,0.35686414
-4.24112056,3.03283961,0.62054541,1.13178922,0.19511216,0.39601711,0.13278879,0.35035547
-4.23511756,2.99715774,0.62204785,1.11771697,0.19409657,0.39424789,0.13302805,0.34334445
-4.22911456,2.95308347,0.62148628,1.10039253,0.19239396,0.39111327,0.13285878,0.33583541
-4.22311156,2.90066258,0.61871405,1.07984968,0.19000825,0.38658641,0.13227612,0.32784523
-4.21710855,2.84010241,0.61363245,1.05617897,0.18695371,0.38066727,0.13128761,0.31940637
-4.21110555,2.77178747,0.60619783,1.02953256,0.18325603,0.37338479,0.12991429,0.31056955
-4.20510255,2.69629057,0.59642705,1.00012751,0.17895304,0.36479845,0.12819152,0.30140598
-4.19909955,2.61437839,0.58440098,0.96824708,0.17409515,0.35499884,0.12616930,0.29200885
-4.19309655,2.52701059,0.57026578,0.93423998,0.16874530,0.34410732,0.12391212,0.28249411
-4.18709355,2.43533197,0.55423176,0.89851705,0.16297840,0.33227465,0.12149831,0.27300031
-4.18109055,2.34065733,0.53657004,0.86154553,0.15688037,0.31967857,0.11901880,0.26368755
-4.17508754,2.24444908,0.51760681,0.82384091,0.15054650,0.30652036,0.11657539,0.25473534
-4.16908454,2.14828819,0.49771562,0.78595641,0.14407955,0.29302055,0.11427851,0.24633962
-4.16308154,2.05383920,0.47730795,0.74847058,0.13758721,0.27941381,0.11224449,0.23870886
-4.15707854,1.96281047,0.45682232,0.71197322,0.13117943,0.26594328,0.11059258,0.23205939
-4.15107554,1.87691119,0.43671259,0.67705039,0.12496537,0.25285453,0.10944157,0.22661014
-4.14507254,1.79780660,0.41743576,0.64426881,0.11905033,0.24038937,0.10890635,0.22257694
-4.13906953,1.72707343,0.39943983,0.61416054,0.11353271,0.22877976,0.10909442,0.22016666
-4.13306653,1.66615712,0.38315223,0.58720827,0.10850104,0.21824211,0.11010249,0.21957135
-4.12706353,1.61633267,0.36896911,0.56383218,0.10403143,0.20897210,0.11201333,0.22096262
-4.12106053,1.57867067,0.35724606,0.54437851,0.10018524,0.20114030,0.11489303,0.22448651
-4.11505753,1.55400973,0.34829032,0.52911068,0.09700741,0.19488870,0.11878868,0.23025898
-4.10905453,1.54293658,0.34235489,0.51820298,0.09452523,0.19032825,0.12372666,0.23836225
-4.10305153,1.54577424,0.33963448,0.51173727,0.09274780,0.18753760,0.12971163,0.24884213
-4.09704852,1.56257879,0.34026344,0.50970268,0.09166605,0.18656277,0.13672616,0.26170630
-4.09104552,1.59314455,0.34431552,0.51199833,0.09125344,0.18741806,0.14473112,0.27692369
-4.08504252,1.63701723,0.35180529,0.51843883,0.09146725,0.19008784,0.15366683,0.29442497
-4.07903952,1.69351416,0.36269100,0.52876225,0.09225032,0.19452913,0.16345476,0.31410392
-4.07303652,1.76175059,0.37687870,0.54264026,0.09353339,0.20067494,0.17399991,0.33581972
-4.06703352,1.84067042,0.39422716,0.55968983,0.09523761,0.20843792,0.18519363,0.35939995
-4.06103052,1.92908005,0.41455328,0.57948598,0.09727742,0.21771437,0.19691672,0.38464416
-4.05502751,2.02568337,0.43763781,0.60157505,0.09956349,0.22838808,0.20904275,0.41132771
-4.04902451,2.12911642,0.46323085,0.62548776,0.10200566,0.24033409,0.22144139,0.43920581
-4.04302151,2.23798001,0.49105711,0.65075167,0.10451572,0.25342184,0.23398155,0.46801752
-4.03701851,2.35086883,0.52082045,0.67690242,0.10701005,0.26751787,0.24653424,0.49748954
-4.03101551,2.46639606,0.55220782,0.70349337,0.10941183,0.28248766,0.25897494,0.52733957
-4.02501251,2.58321244,0.58489233,0.73010331,0.11165287,0.29819668,0.27118547,0.55727938
-4.01900950,2.70001967,0.61853556,0.75634209,0.11367509,0.31451061,0.28305525,0.58701734
-4.01300650,2.81557785,0.65278914,0.78185405,0.11543133,0.33129479,0.29448184,0.61626053
-4.00700350,2.92870761,0.68729581,0.80631943,0.11688588,0.34841293,0.30537102,0.64471647
-4.00100050,3.03828778,0.72169014,0.82945380,0.11801444,0.36572533,0.31563619,0.67209466
-3.99499750,3.14324954,0.75559910,0.85100604,0.11880368,0.38308686,0.32519749,0.69810798
-3.98899450,3.24256876,0.78864290,0.87075511,0.11925052,0.40034478,0.33398051,0.72247427
-3.98299150,3.33525793,0.82043628,0.88850616,0.11936109,0.41733689,0.34191497,0.74491805
-3.97698849,3.42035933,0.85059048,0.90408643,0.11914955,0.43389010,0.34893351,0.76517283
-3.97098549,3.49694086,0.87871625,0.91734150,0.11863684,0.44981975,0.35497058,0.78298385
-3.96498249,3.56409592,0.90442784,0.92813214,0.11784935,0.46492998,0.35996189,0.79811154
-3.95897949,3.62094801,0.92734820,0.93633237,0.11681777,0.47901505,0.36384425,0.81033559
-3.95297649,3.66666081,0.94711531,0.94182870,0.11557599,0.49186201,0.36655608,0.81945957
-3.94697349,3.70045347,0.96338944,0.94452090,0.11416015,0.50325446,0.36803845,0.82531605
-3.94097049,3.72162071,0.97586119,0.94432403,0.11260797,0.51297746,0.36823683,0.82777189
-3.93496748,3.72955676,0.98426000,0.94117181,0.11095810,0.52082331,0.36710321,0.82673351
-3.92896448,3.72378158,0.98836266,0.93502090,0.10924973,0.52659812,0.36459871,0.82215179
-3.92296148,3.70396780,0.98800145,0.92585568,0.10752225,0.53012859,0.36069632,0.81402631
-3.91695848,3.66996626,0.98307143,0.91369323,0.10581498,0.53126890,0.35538369,0.80240853
-3.91095548,3.62182826,0.97353646,0.89858788,0.10416685,0.52990715,0.34866574,0.78740366
-3.90495248,3.55982266,0.95943347,0.88063490,0.10261605,0.52597106,0.34056681,0.76917098
-3.89894947,3.48444599,0.94087472,0.85997297,0.10119956,0.51943258,0.33113231,0.74792244
-3.89294647,3.39642460,0.91804777,0.83678488,0.09995255,0.51031100,0.32042955,0.72391935
-3.88694347,3.29670773,0.89121300,0.81129652,0.09890752,0.49867456,0.30854781,0.69746740
-3.88094047,3.18645157,0.86069872,0.78377370,0.09809342,0.48464014,0.29559747,0.66890988
-3.87493747,3.06699438,0.82689395,0.75451714,0.09753453,0.46837126,0.28170826,0.63861958
-3.86893447,2.93982380,0.79023916,0.72385558,0.09724930,0.45007430,0.26702667,0.60698939
-3.86293147,2.80653751,0.75121523,0.69213743,0.09724915,0.42999309,0.25171264,0.57442227
-3.85692846,2.66879932,0.71033117,0.65972130,0.09753738,0.40840223,0.23593570,0.54132087
-3.85092546,2.52829259,0.66811106,0.62696591,0.09810816,0.38559936,0.21987066,0.50807716
-3.84492246,2.38667338,0.62508074,0.59421990,0.09894587,0.36189670,0.20369318,0.47506277
-3.83891946,2.24552549,0.58175483,0.56181217,0.10002466,0.33761244,0.18757527,0.44262017
-3.83291646,2.10631961,0.53862453,0.53004307,0.10130852,0.31306211,0.17168113,0.41105523
-3.82691346,1.97037848,0.49614672,0.49917706,0.10275174,0.28855047,0.15616327,0.38063141
-3.82091046,1.83884931,0.45473478,0.46943712,0.10429987,0.26436428,0.14115924,0.35156566
-3.81490745,1.71268480,0.41475122,0.44100116,0.10589119,0.24076597,0.12678902,0.32402623
-3.80890445,1.59263304,0.37650260,0.41400057,0.10745855,0.21798875,0.11315315,0.29813245
-3.80290145,1.47923635,0.34023652,0.38852089,0.10893171,0.19623298,0.10033158,0.27395613
-3.79689845,1.37283863,0.30614082,0.36460446,0.11023985,0.17566403,0.08838337,0.25152465
-3.79089545,1.27360019,0.27434476,0.34225479,0.11131435,0.15641153,0.07734700,0.23082542
-3.78489245,1.18151882,0.24492205,0.32144241,0.11209160,0.13856990,0.06724136,0.21181131
-3.77888944,1.09645557,0.21789532,0.30211168,0.11251563,0.12220002,0.05806731,0.19440685
-3.77288644,1.01816349,0.19324180,0.28418817,0.11254068,0.10733192,0.04980957,0.17851478
-3.76688344,0.94631761,0.17089980,0.26758620,0.11213323,0.09396805,0.04243899,0.16402265
-3.76088044,0.88054447,0.15077574,0.25221606,0.11127369,0.08208722,0.03591494,0.15080920
-3.75487744,0.82044975,0.13275119,0.23799057,0.10995746,0.07164867,0.03018778,0.13875019
-3.74887444,0.76564254,0.11668986,0.22483058,0.10819538,0.06259620,0.02520125,0.12772350
-3.74287144,0.71575554,0.10244412,0.21266930,0.10601348,0.05486225,0.02089480,0.11761343
-3.73686843,0.67046021,0.08986095,0.20145512,0.10345218,0.04837150,0.01720564,0.10831394
-3.73086543,0.62947680,0.07878705,0.19115310,0.10056475,0.04304419,0.01407059,0.09973106
-3.72486243,0.59257911,0.06907325,0.18174486,0.09741530,0.03879885,0.01142764,0.09178417
-3.71885943,0.55959436,0.06057791,0.17322729,0.09407629,0.03555444,0.00921719,0.08440656
-3.71285643,0.53039870,0.05316965,0.16561000,0.09062570,0.03323203,0.00738308,0.07754511
-3.70685343,0.50490913,0.04672912,0.15891191,0.08714403,0.03175582,0.00587320,0.07115944
-3.70085043,0.48307278,0.04115024,0.15315716,0.08371119,0.03105379,0.00464004,0.06522051
-3.69484742,0.46485455,0.03634078,0.14837073,0.08040349,0.03105787,0.00364084,0.05970898
-3.68884442,0.45022406,0.03222256,0.14457397,0.07729082,0.03170387,0.00283769,0.05461335
-3.68284142,0.43914309,0.02873123,0.14178041,0.07443419,0.03293116,0.00219741,0.04992818
-3.67683842,0.43155417,0.02581595,0.13999207,0.07188366,0.03468232,0.00169132,0.04565228
-3.67083542,0.42737133,0.02343888,0.13919657,0.06967681,0.03690273,0.00129500,0.04178728
-3.66483242,0.42647346,0.02157473,0.13936502,0.06783777,0.03954029,0.00098788,0.03833636
-3.65882941,0.42870086,0.02021024,0.14045116,0.06637677,0.04254537,0.00075293,0.03530333
-3.65282641,0.43385504,0.01934385,0.14239141,0.06529042,0.04587092,0.00057625,0.03269206
-3.64682341,0.44170192,0.01898535,0.14510615,0.06456240,0.04947282,0.00044677,0.03050628
-3.64082041,0.45197820,0.01915567,0.14850195,0.06416477,0.05331064,0.00035589,0.02874956
-3.63481741,0.46440051,0.01988667,0.15247479,0.06405968,0.05734847,0.00029719,0.02742566
-3.62881441,0.47867680,0.02122088,0.15691395,0.06420141,0.06155605,0.00026622,0.02653900
-3.62281141,0.49451927,0.02321115,0.16170647,0.06453871,0.06591004,0.00026028,0.02609523
-3.61680840,0.51165809,0.02592019,0.16674188,0.06501724,0.07039530,0.00027829,0.02610185
-3.61080540,0.52985502,0.02941969,0.17191692,0.06558202,0.07500609,0.00032067,0.02656876
-3.60480240,0.54891598,0.03378921,0.17714001,0.06617986,0.07974710,0.00038928,0.02750869
-3.59879940,0.56870187,0.03911458,0.18233522,0.06676152,0.08463425,0.00048741,0.02893739
-3.59279640,0.58913673,0.04548582,0.18744538,0.06728362,0.08969494,0.00061977,0.03087366
-3.58679340,0.61021260,0.05299449,0.19243433,0.06771016,0.09496799,0.00079254,0.03333896
-3.58079040,0.63199070,0.06173055,0.19728800,0.06801367,0.10050279,0.00101335,0.03635679
-3.57478739,0.65459844,0.07177862,0.20201421,0.06817579,0.10635799,0.00129138,0.03995168
-3.56878439,0.67822232,0.08321380,0.20664131,0.06818752,0.11259946,0.00163736,0.04414787
-3.56278139,0.70309685,0.09609718,0.21121559,0.06804883,0.11929765,0.00206356,0.04896775
-3.55677839,0.72948982,0.11047101,0.21579755,0.06776802,0.12652442,0.00258379,0.05442995
-3.55077539,0.75768462,0.12635389,0.22045732,0.06736050,0.13434936,0.00321327,0.06054745
-3.54477239,0.78796033,0.14373610,0.22526941,0.06684746,0.14283581,0.00396853,0.06732539
-3.53876938,0.82057065,0.16257534,0.23030696,0.06625414,0.15203677,0.00486714,0.07475907
-3.53276638,0.85572266,0.18279309,0.23563606,0.06560810,0.16199079,0.00592744,0.08283202
-3.52676338,0.89355658,0.20427185,0.24131022,0.06493735,0.17271814,0.00716810,0.09151428
-3.52076038,0.93412764,0.22685357,0.24736539,0.06426866,0.18421736,0.00860767,0.10076103
-3.51475738,0.97739111,0.25033937,0.25381586,0.06362591,0.19646252,0.01026396,0.11051166
-3.50875438,1.02319138,0.27449074,0.26065126,0.06302874,0.20940126,0.01215336,0.12068941
-3.50275138,1.07125576,0.29903241,0.26783480,0.06249148,0.22295379,0.01429012,0.13120148
-3.49674837,1.12119359,0.32365681,0.27530293,0.06202239,0.23701292,0.01668557,0.14193984
-3.49074537,1.17250066,0.34803010,0.28296640,0.06162333,0.25144520,0.01934725,0.15278269
-3.48474237,1.22456910,0.37179969,0.29071274,0.06128968,0.26609327,0.02227814,0.16359642
-3.47873937,1.27670221,0.39460299,0.29840997,0.06101073,0.28077906,0.02547587,0.17423830
-3.47273637,1.32813359,0.41607706,0.30591143,0.06077032,0.29530815,0.02893209,0.18455954
-3.46673337,1.37804991,0.43586891,0.31306130,0.06054773,0.30947480,0.03263187,0.19440877
-3.46073037,1.42561607,0.45364595,0.31970078,0.06031878,0.32306757,0.03655332,0.20363584
-3.45472736,1.47000175,0.46910615,0.32567439,0.06005711,0.33587538,0.04066746,0.21209571
-3.44872436,1.51040808,0.48198759,0.33083612,0.05973549,0.34769364,0.04493824,0.21965239
-3.44272136,1.54609328,0.49207679,0.33505515,0.05932706,0.35833025,0.04932284,0.22618265
-3.43671836,1.57639608,0.49921566,0.33822087,0.05880662,0.36761128,0.05377234,0.23157953
-3.43071536,1.60075605,0.50330654,0.34024689,0.05815169,0.37538595,0.05823248,0.23575539
-3.42471236,1.61872996,0.50431529,0.34107393,0.05734347,0.38153094,0.06264481,0.23864443
-3.41870935,1.63000362,0.50227220,0.34067150,0.05636751,0.38595363,0.06694803,0.24020461
-3.41270635,1.63439890,0.49727064,0.33903825,0.05521427,0.38859438,0.07107951,0.24041889
-3.40670335,1.63187578,0.48946375,0.33620115,0.05387932,0.38942768,0.07497690,0.23929571
-3.40070035,1.62252967,0.47905904,0.33221352,0.05236343,0.38846214,0.07857986,0.23686885
-3.39469735,1.60658432,0.46631144,0.32715209,0.05067237,0.38573946,0.08183181,0.23319644
-3.38869435,1.58438089,0.45151500,0.32111332,0.04881660,0.38133246,0.08468152,0.22835946
-3.38269135,1.55636394,0.43499364,0.31420918,0.04681068,0.37534218,0.08708467,0.22245952
-3.37668834,1.52306509,0.41709142,0.30656265,0.04467274,0.36789441,0.08900513,0.21561620
-3.37068534,1.48508524,0.39816276,0.29830319,0.04242373,0.35913570,0.09041601,0.20796399
-3.36468234,1.44307622,0.37856298,0.28956240,0.04008667,0.34922906,0.09130044,0.19964888
-3.35867934,1.39772259,0.35863957,0.28047006,0.03768587,0.33834955,0.09165202,0.19082486
-3.35267634,1.34972454,0.33872450,0.27115070,0.03524626,0.32668008,0.09147488,0.18165030
-3.34667334,1.29978219,0.31912790,0.26172086,0.03279259,0.31440730,0.09078345,0.17228441
-3.34067034,1.24858215,0.30013314,0.25228708,0.03034890,0.30171802,0.08960196,0.16288395
-3.33466733,1.19678636,0.28199365,0.24294460,0.02793788,0.28879610,0.08796351,0.15360019
-3.32866433,1.14502366,0.26493128,0.23377685,0.02558048,0.27581994,0.08590911,0.14457621
-3.32266133,1.09388395,0.24913628,0.22485558,0.02329552,0.26296059,0.08348630,0.13594479
-3.31665833,1.04391510,0.23476882,0.21624160,0.02109944,0.25038059,0.08074783,0.12782675
-3.31065533,0.99562223,0.22196177,0.20798598,0.01900613,0.23823331,0.07775014,0.12032988
-3.30465233,0.94946917,0.21082466,0.20013163,0.01702686,0.22666301,0.07455192,0.11354851
-3.29864932,0.90588179,0.20144845,0.19271511,0.01517032,0.21580529,0.07121261,0.10756359
-3.29264632,0.86525273,0.19391086,0.18576855,0.01344266,0.20578803,0.06779110,0.10244342
-3.28664332,0.82794711,0.18828207,0.17932153,0.01184769,0.19673257,0.06434448,0.09824482
-3.28064032,0.79430879,0.18463027,0.17340295,0.01038708,0.18875505,0.06092699,0.09501472
-3.27463732,0.76466662,0.18302692,0.16804254,0.00906061,0.18196784,0.05758918,0.09279214
-3.26863432,0.73934031,0.18355137,0.16327223,0.00786647,0.17648076,0.05437724,0.09161024
-3.26263132,0.71864537,0.18629447,0.15912710,0.00680157,0.17240211,0.05133254,0.09149847
-3.25662831,0.70289675,0.19136096,0.15564596,0.00586187,0.16983930,0.04849139,0.09248465
-3.25062531,0.69241077,0.19887040,0.15287152,0.00504273,0.16889898,0.04588502,0.09459674
-3.24462231,0.68750503,0.20895640,0.15085005,0.00433924,0.16968652,0.04353967,0.09786416
-3.23861931,0.68849595,0.22176403,0.14963067,0.00374656,0.17230484,0.04147690,0.10231865
-3.23261631,0.69569384,0.23744527,0.14926411,0.00326023,0.17685245,0.03971396,0.10799440
-3.22661331,0.70939550,0.25615268,0.14980111,0.00287650,0.18342073,0.03826432,0.11492750
-3.22061031,0.72987416,0.27803113,0.15129033,0.00259257,0.19209050,0.03713824,0.12315453
-3.21460730,0.75736729,0.30320798,0.15377595,0.00240688,0.20292789,0.03634332,0.13271053
-3.20860430,0.79206239,0.33178207,0.15729502,0.00231932,0.21597967,0.03588518,0.14362611
-3.20260130,0.83408136,0.36381168,0.16187458,0.00233142,0.23126822,0.03576797,0.15592412
-3.19659830,0.88346416,0.39930232,0.16752865,0.00244645,0.24878633,0.03599492,0.16961578
-3.19059530,0.94015254,0.43819475,0.17425539,0.00266958,0.26849214,0.03656877,0.18469672
-3.18459230,1.00397469,0.48035395,0.18203435,0.00300782,0.29030453,0.03749213,0.20114297
-3.17858929,1.07463187,0.52555980,0.19082413,0.00347008,0.31409913,0.03876770,0.21890723
-3.17258629,1.15168796,0.57350025,0.20056050,0.00406696,0.33970554,0.04039836,0.23791578
-3.16658329,1.23456289,0.62376740,0.21115522,0.00481063,0.36690579,0.04238711,0.25806617
-3.16058029,1.32253074,0.67585734,0.22249563,0.00571450,0.39543443,0.04473692,0.27922592
-3.15457729,1.41472316,0.72917404,0.23444517,0.00679285,0.42498049,0.04745036,0.30123249
-3.14857429,1.51013845,0.78303746,0.24684482,0.00806038,0.45519135,0.05052914,0.32389456
-3.14257129,1.60765657,0.83669614,0.25951559,0.00953160,0.48567846,0.05397349,0.34699472
-3.13656828,1.70605963,0.88934379,0.27226196,0.01122021,0.51602512,0.05778143,0.37029343
-3.13056528,1.80405755,0.94013970,0.28487619,0.01313835,0.54579574,0.06194798,0.39353429
-3.12456228,1.90031789,0.98823206,0.29714343,0.01529584,0.57454656,0.06646423,0.41645023
-3.11855928,1.99349877,1.03278345,0.30884736,0.01769933,0.60183734,0.07131645,0.43877055
-3.11255628,2.08228356,1.07299737,0.31977625,0.02035156,0.62724354,0.07648517,0.46022828
-3.10655328,2.16541584,1.10814464,0.32972910,0.02325054,0.65036837,0.08194432,0.48056770
-3.10055028,2.24173313,1.13758849,0.33852161,0.02638890,0.67085445,0.08766048,0.49955153
-3.09454727,2.31019784,1.16080707,0.34599183,0.02975335,0.68839419,0.09359230,0.51696750
-3.08854427,2.36992421,1.17741233,0.35200513,0.03332431,0.70273869,0.09969010,0.53263401
-3.08254127,2.42020011,1.18716435,0.35645829,0.03707577,0.71370464,0.10589582,0.54640457
-3.07653827,2.46050292,1.18998036,0.35928269,0.04097539,0.72117889,0.11214322,0.55817087
-3.07053527,2.49050899,1.18593799,0.36044633,0.04498492,0.72512063,0.11835843,0.56786444
-3.06453227,2.51009663,1.17527278,0.35995471,0.04906088,0.72556104,0.12446098,0.57545685
-3.05852926,2.51934301,1.15836984,0.35785059,0.05315560,0.72260050,0.13036514,0.58095855
-3.05252626,2.51851528,1.13575041,0.35421269,0.05721848,0.71640369,0.13598169,0.58441647
-3.04652326,2.50805707,1.10805381,0.34915339,0.06119760,0.70719276,0.14122003,0.58591069
-3.04052026,2.48857113,1.07601586,0.34281562,0.06504146,0.69523907,0.14599061,0.58555039
-3.03451726,2.46079929,1.04044472,0.33536913,0.06870088,0.68085386,0.15020758,0.58346927
-3.02851426,2.42560090,1.00219547,0.32700628,0.07213103,0.66437846,0.15379158,0.57982090
-3.02251126,2.38393053,0.96214437,0.31793744,0.07529335,0.64617433,0.15667253,0.57477408
-3.01650825,2.33681603,0.92116407,0.30838634,0.07815737,0.62661348,0.15879234,0.56850841
-3.01050525,2.28533737,0.88010064,0.29858534,0.08070235,0.60606951,0.16010735,0.56121038
-3.00450225,2.23060664,0.83975321,0.28877071,0.08291854,0.58490964,0.16059045,0.55306980
-2.99849925,2.17374954,0.80085673,0.27917811,0.08480807,0.56348772,0.16023269,0.54427682
-2.99249625,2.11588815,0.76406833,0.27003821,0.08638535,0.54213858,0.15904436,0.53501934
-2.98649325,2.05812469,0.72995724,0.26157245,0.08767701,0.52117333,0.15705536,0.52548079
-2.98049025,2.00152626,0.69899822,0.25398900,0.08872119,0.50087596,0.15431493,0.51583816
-2.97448724,1.94710982,0.67156834,0.24747892,0.08956643,0.48150070,0.15089067,0.50626010
-2.96848424,1.89582746,0.64794652,0.24221241,0.09026992,0.46327026,0.14686689,0.49690511
-2.96248124,1.84855152,0.62831552,0.23833531,0.09089539,0.44637469,0.14234231,0.48791947
-2.95647824,1.80605975,0.61276581,0.23596580,0.09151059,0.43097065,0.13742724,0.47943525
-2.95047524,1.76902047,0.60130075,0.23519136,0.09218456,0.41718105,0.13224041,0.47156796
-2.94447224,1.73797830,0.59384282,0.23606613,0.09298471,0.40509496,0.12690540,0.46441428
-2.93846923,1.71334088,0.59024040,0.23860871,0.09397393,0.39476769,0.12154707,0.45804973
-2.93246623,1.69536743,0.59027486,0.24280060,0.09520779,0.38622112,0.11628789,0.45252655
-2.92646323,1.68415987,0.59366793,0.24858538,0.09673206,0.37944440,0.11124447,0.44787197
-2.92046023,1.67965738,0.60008918,0.25586871,0.09858053,0.37439496,0.10652443,0.44408703
-2.91445723,1.68163532,0.60916376,0.26451941,0.10077336,0.37100003,0.10222361,0.44114619
-2.90845423,1.68970891,0.62048042,0.27437155,0.10331600,0.36915881,0.09842380,0.43899785
-2.90245123,1.70334244,0.63360001,0.28522770,0.10619867,0.36874529,0.09519102,0.43756600
-2.89644822,1.72186396,0.64806445,0.29686325,0.10939654,0.36961191,0.09257446,0.43675291
-2.89044522,1.74448549,0.66340644,0.30903187,0.11287048,0.37159388,0.09060590,0.43644304
-2.88444222,1.77032815,0.67915973,0.32147185,0.11656844,0.37451426,0.08929978,0.43650791
-2.87843922,1.79845153,0.69486998,0.33391318,0.12042735,0.37818969,0.08865386,0.43681182
-2.87243622,1.82788619,0.71010592,0.34608523,0.12437547,0.38243647,0.08865019,0.43721826
-2.86643322,1.85766788,0.72447073,0.35772460,0.12833501,0.38707687,0.08925661,0.43759652
-2.86043022,1.88687202,0.73761302,0.36858297,0.13222504,0.39194537,0.09042849,0.43782836
-2.85442721,1.91464681,0.74923716,0.37843456,0.13596441,0.39689453,0.09211068,0.43781421
-2.84842421,1.94024344,0.75911249,0.38708290,0.13947462,0.40180021,0.09423952,0.43747868
-2.84242121,1.96304177,0.76708073,0.39436665,0.14268253,0.40656578,0.09674503,0.43677491
-2.83641821,1.98257044,0.77306146,0.40016413,0.14552275,0.41112521,0.09955285,0.43568761
-2.83041521,1.99852016,0.77705498,0.40439651,0.14793960,0.41544465,0.10258622,0.43423450
-2.82441221,2.01074980,0.77914253,0.40702939,0.14988871,0.41952261,0.10576779,0.43246614
-2.81840920,2.01928497,0.77948351,0.40807277,0.15133797,0.42338851,0.10902111,0.43046403
-2.81240620,2.02430918,0.77830990,0.40757944,0.15226805,0.42709976,0.11227210,0.42833708
-2.80640320,2.02614846,0.77591782,0.40564191,0.15267231,0.43073747,0.11545020,0.42621680
-2.80040020,2.02525014,0.77265669,0.40238799,0.15255632,0.43440105,0.11848933,0.42425119
-2.79439720,2.02215724,0.76891642,0.39797526,0.15193683,0.43820200,0.12132868,0.42259796
-2.78839420,2.01747994,0.76511312,0.39258483,0.15084045,0.44225718,0.12391342,0.42141727
-2.78239120,2.01186582,0.76167399,0.38641448,0.14930207,0.44668206,0.12619513,0.42086445
-2.77638819,2.00597039,0.75902217,0.37967178,0.14736306,0.45158428,0.12813231,0.42108312
-2.77038519,2.00042969,0.75756215,0.37256715,0.14506944,0.45705785,0.12969067,0.42219902
-2.76438219,1.99583620,0.75766646,0.36530757,0.14247010,0.46317848,0.13084342,0.42431494
-2.75837919,1.99271922,0.75966416,0.35809082,0.13961505,0.47000009,0.13157153,0.42750689
-2.75237619,1.99153057,0.76383168,0.35110064,0.13655398,0.47755291,0.13186387,0.43182168
-2.74637319,1.99263587,0.77038619,0.34450293,0.13333495,0.48584306,0.13171736,0.43727601
-2.74037019,1.99631150,0.77948183,0.33844297,0.13000346,0.49485371,0.13113696,0.44385696
-2.73436718,2.00274684,0.79120857,0.33304373,0.12660174,0.50454761,0.13013557,0.45152379
-2.72836418,2.01205089,0.80559367,0.32840518,0.12316834,0.51487085,0.12873388,0.46021077
-2.72236118,2.02426250,0.82260529,0.32460449,0.11973802,0.52575739,0.12695989,0.46983079
-2.71635818,2.03936265,0.84215783,0.32169690,0.11634179,0.53713415,0.12484842,0.48027954
-2.71035518,2.05728771,0.86411846,0.31971714,0.11300722,0.54892611,0.12244032,0.49143974
-2.70435218,2.07794214,0.88831422,0.31868115,0.10975871,0.56106108,0.11978150,0.50318526
-2.69834917,2.10120950,0.91453905,0.31858792,0.10661796,0.57347369,0.11692178,0.51538484
-2.69234617,2.12696071,0.94256037,0.31942127,0.10360432,0.58610828,0.11391362,0.52790516
-2.68634317,2.15505878,0.97212465,0.32115138,0.10073514,0.59892048,0.11081062,0.54061310
-2.68034017,2.18535972,1.00296167,0.32373612,0.09802599,0.61187722,0.10766605,0.55337723
-2.67433717,2.21770955,1.03478748,0.32712190,0.09549077,0.62495518,0.10453131,0.56606853
-2.66833417,2.25193780,1.06730595,0.33124433,0.09314170,0.63813783,0.10145444,0.57856034
-2.66233117,2.28784826,1.10020912,0.33602846,0.09098918,0.65141121,0.09847881,0.59072800
-2.65632816,2.32520811,1.13317684,0.34138900,0.08904150,0.66475871,0.09564191,0.60244808
-2.65032516,2.36373650,1.16587602,0.34723038,0.08730459,0.67815543,0.09297445,0.61359782
-2.64432216,2.40309423,1.19796009,0.35344700,0.08578160,0.69156242,0.09049971,0.62405476
-2.63831916,2.44287568,1.22906923,0.35992381,0.08447260,0.70492142,0.08823329,0.63369702
-2.63231616,2.48260446,1.25883189,0.36653721,0.08337427,0.71815049,0.08618307,0.64240439
-2.62631316,2.52173371,1.28686800,0.37315661,0.08247975,0.73114111,0.08434965,0.65006023
-2.62031016,2.55965184,1.31279428,0.37964653,0.08177855,0.74375687,0.08272699,0.65655442
-2.61430715,2.59569399,1.33623152,0.38586937,0.08125669,0.75583430,0.08130337,0.66178721
-2.60830415,2.62915916,1.35681403,0.39168881,0.08089697,0.76718567,0.08006255,0.66567379
-2.60230115,2.65933235,1.37420078,0.39697358,0.08067942,0.77760388,0.07898510,0.66814939
