energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-0.10505253,0.90139891,0.02330413,0.19349772,0.28369679,0.26790188,0.24392997,0.19418473,0.00000000
-0.09904952,0.92689068,0.02360381,0.19718401,0.28614989,0.27531056,0.24875021,0.20390532,0.00000000
-0.09304652,0.95328352,0.02382157,0.20170769,0.28767766,0.28329403,0.25367981,0.21387863,0.00000000
-0.08704352,0.98000707,0.02395718,0.20690575,0.28827509,0.29165978,0.25860321,0.22392262,0.00000000
-0.08104052,1.00642066,0.02401081,0.21258579,0.28794479,0.30018591,0.26338917,0.23383870,0.00000000
-0.07503752,1.03183069,0.02398290,0.21853266,0.28669526,0.30862821,0.26789424,0.24341663,0.00000000
-0.06903452,1.05551148,0.02387418,0.22451592,0.28453969,0.31672837,0.27196700,0.25244023,0.00000000
-0.06303152,1.07672858,0.02368565,0.23029792,0.28149534,0.32422290,0.27545305,0.26069380,0.00000000
-0.05702851,1.09476390,0.02341867,0.23564217,0.27758345,0.33085258,0.27820039,0.26796882,0.00000000
-0.05102551,1.10894150,0.02307507,0.24032156,0.27282984,0.33637199,0.28006510,0.27407090,0.00000000
-0.04502251,1.11865296,0.02265726,0.24412632,0.26726598,0.34055874,0.28091700,0.27882637,0.00000000
-0.03901951,1.12338132,0.02216845,0.24687118,0.26093056,0.34322203,0.28064511,0.28208855,0.00000000
-0.03301651,1.12272242,0.02161284,0.24840165,0.25387130,0.34421021,0.27916259,0.28374314,0.00000000
-0.02701351,1.11640275,0.02099578,0.24859903,0.24614693,0.34341705,0.27641094,0.28371263,0.00000000
-0.02101051,1.10429298,0.02032404,0.24738410,0.23782923,0.34078641,0.27236334,0.28195950,0.00000000
-0.01500750,1.08641663,0.01960592,0.24471924,0.22900485,0.33631521,0.26702689,0.27848797,0.00000000
-0.00900450,1.06295343,0.01885143,0.24060912,0.21977685,0.33005456,0.26044368,0.27334443,0.00000000
-0.00300150,1.03423735,0.01807241,0.23509974,0.21026590,0.32210904,0.25269064,0.26661627,0.00000000
0.00300150,1.00074944,0.01728263,0.22827616,0.20061091,0.31263429,0.24387825,0.25842943,0.00000000
0.00900450,0.96310588,0.01649776,0.22025883,0.19096916,0.30183285,0.23414813,0.24894459,0.00000000
0.01500750,0.92204177,0.01573542,0.21119897,0.18151588,0.28994872,0.22366957,0.23835239,0.00000000
0.02101051,0.87839160,0.01501509,0.20127300,0.17244322,0.27726073,0.21263538,0.22686767,0.00000000
0.02701351,0.83306704,0.01435803,0.19067645,0.16395866,0.26407505,0.20125706,0.21472326,0.00000000
0.03301651,0.78703331,0.01378714,0.17961753,0.15628291,0.25071715,0.18975953,0.20216339,0.00000000
0.03901951,0.74128467,0.01332675,0.16831071,0.14964727,0.23752356,0.17837571,0.18943706,0.00000000
0.04502251,0.69682025,0.01300245,0.15697045,0.14429051,0.22483363,0.16734117,0.17679167,0.00000000
0.05102551,0.65462081,0.01284081,0.14580536,0.14045530,0.21298160,0.15688879,0.16446708,0.00000000
0.05702851,0.61562705,0.01286906,0.13501299,0.13838413,0.20228915,0.14724396,0.15269030,0.00000000
0.06303152,0.58072004,0.01311481,0.12477530,0.13831481,0.19305871,0.13862000,0.14167094,0.00000000
0.06903452,0.55070407,0.01360560,0.11525495,0.14047550,0.18556736,0.13121424,0.13159757,0.00000000
0.07503752,0.52629206,0.01436854,0.10659248,0.14507928,0.18006181,0.12520453,0.12263490,0.00000000
0.08104052,0.50809356,0.01542979,0.09890424,0.15231834,0.17675412,0.12074635,0.11492195,0.00000000
0.08704352,0.49660540,0.01681410,0.09228120,0.16235771,0.17581836,0.11797038,0.10857104,0.00000000
0.09304652,0.49220483,0.01854421,0.08678846,0.17532883,0.17738821,0.11698059,0.10366754,0.00000000
0.09904952,0.49514492,0.02064034,0.08246547,0.19132289,0.18155540,0.11785279,0.10027042,0.00000000
0.10505253,0.50555232,0.02311960,0.07932672,0.21038427,0.18836906,0.12063353,0.09841333,0.00000000
0.11105553,0.52342696,0.02599542,0.07736300,0.23250427,0.19783586,0.12533954,0.09810624,0.00000000
0.11705853,0.54864403,0.02927707,0.07654303,0.25761545,0.20992107,0.13195738,0.09933743,0.00000000
0.12306153,0.58095778,0.03296917,0.07681537,0.28558683,0.22455041,0.14044369,0.10207589,0.00000000
0.12906453,0.62000756,0.03707135,0.07811061,0.31622046,0.24161279,0.15072575,0.10627381,0.00000000
0.13506753,0.66532585,0.04157797,0.08034375,0.34924953,0.26096380,0.16270260,0.11186935,0.00000000
0.14107054,0.71634846,0.04647804,0.08341680,0.38433846,0.28242999,0.17624662,0.11878938,0.00000000
0.14707354,0.77242679,0.05175519,0.08722139,0.42108530,0.30581386,0.19120571,0.12695226,0.00000000
0.15307654,0.83284210,0.05738791,0.09164157,0.45902642,0.33089943,0.20740601,0.13627051,0.00000000
0.15907954,0.89682154,0.06334984,0.09655666,0.49764384,0.35745820,0.22465523,0.14665337,0.00000000
0.16508254,0.96355568,0.06961024,0.10184408,0.53637498,0.38525533,0.24274644,0.15800908,0.00000000
0.17108554,1.03221698,0.07613454,0.10738219,0.57462479,0.41405578,0.26146231,0.17024686,0.00000000
0.17708854,1.10197870,0.08288499,0.11305303,0.61177987,0.44363016,0.28057972,0.18327851,0.00000000
0.18309155,1.17203343,0.08982132,0.11874494,0.64722409,0.47375986,0.29987452,0.19701954,0.00000000
0.18909455,1.24161066,0.09690136,0.12435495,0.68035534,0.50424133,0.31912621,0.21138973,0.00000000
0.19509755,1.30999245,0.10408163,0.12979079,0.71060250,0.53488913,0.33812249,0.22631316,0.00000000
0.20110055,1.37652641,0.11131782,0.13497265,0.73744204,0.56553754,0.35666337,0.24171763,0.00000000
0.20710355,1.44063562,0.11856506,0.13983436,0.76041356,0.59604059,0.37456463,0.25753357,0.00000000
0.21310655,1.50182460,0.12577817,0.14432412,0.77913336,0.62627051,0.39166062,0.27369233,0.00000000
0.21910955,1.55968150,0.13291161,0.14840466,0.79330564,0.65611457,0.40780602,0.29012425,0.00000000
0.22511256,1.61387607,0.13991933,0.15205283,0.80273056,0.68547060,0.42287684,0.30675636,0.00000000
0.23111556,1.66415404,0.14675454,0.15525865,0.80730897,0.71424140,0.43677037,0.32351017,0.00000000
0.23711856,1.71032823,0.15336938,0.15802385,0.80704344,0.74232857,0.44940429,0.34029953,0.00000000
0.24312156,1.75226722,0.15971461,0.16035998,0.80203573,0.76962618,0.46071511,0.35702911,0.00000000
0.24912456,1.78988267,0.16573937,0.16228624,0.79248068,0.79601484,0.47065602,0.37359346,0.00000000
0.25512756,1.82311627,0.17139108,0.16382707,0.77865705,0.82135679,0.47919457,0.38987703,0.00000000
0.26113057,1.85192759,0.17661561,0.16500974,0.76091572,0.84549255,0.48631014,0.40575542,0.00000000
0.26713357,1.87628399,0.18135769,0.16586205,0.73966588,0.86823958,0.49199186,0.42109776,0.00000000
0.27313657,1.89615347,0.18556168,0.16641020,0.71535998,0.88939330,0.49623683,0.43577057,0.00000000
0.27913957,1.91150132,0.18917268,0.16667711,0.68847810,0.90873069,0.49904909,0.44964281,0.00000000
0.28514257,1.92229097,0.19213797,0.16668123,0.65951260,0.92601651,0.50043937,0.46259214,0.00000000
0.29114557,1.92848924,0.19440873,0.16643578,0.62895352,0.94101192,0.50042564,0.47451210,0.00000000
0.29714857,1.93007559,0.19594202,0.16594866,0.59727559,0.95348515,0.49903458,0.48531987,0.00000000
0.30315158,1.92705485,0.19670280,0.16522292,0.56492709,0.96322370,0.49630361,0.49496420,0.00000000
0.30915458,1.91947236,0.19666609,0.16425766,0.53232093,0.97004732,0.49228347,0.50343296,0.00000000
0.31515758,1.90743032,0.19581882,0.16304945,0.49982819,0.97382098,0.48704109,0.51075990,0.00000000
0.32116058,1.89110392,0.19416158,0.16159396,0.46777403,0.97446702,0.48066224,0.51702994,0.00000000
0.32716358,1.87075567,0.19170988,0.15988779,0.43643590,0.97197548,0.47325390,0.52238263,0.00000000
0.33316658,1.84674651,0.18849490,0.15793031,0.40604384,0.96641203,0.46494584,0.52701321,0.00000000
0.33916958,1.81954238,0.18456373,0.15572535,0.37678246,0.95792256,0.45589116,0.53117093,0.00000000
0.34517259,1.78971513,0.17997884,0.15328253,0.34879435,0.94673423,0.44626558,0.53515462,0.00000000
0.35117559,1.75793713,0.17481700,0.15061825,0.32218434,0.93315242,0.43626539,0.53930505,0.00000000
0.35717859,1.72496916,0.16916753,0.14775617,0.29702444,0.91755375,0.42610384,0.54399461,0.00000000
0.36318159,1.69164196,0.16312992,0.14472707,0.27335885,0.90037522,0.41600618,0.54961423,0.00000000
0.36918459,1.65883171,0.15681106,0.14156819,0.25120893,0.88210007,0.40620344,0.55655823,0.00000000
0.37518759,1.62743090,0.15032212,0.13832205,0.23057779,0.86324084,0.39692518,0.56520752,0.00000000
0.38119060,1.59831556,0.14377518,0.13503473,0.21145432,0.84432063,0.38839159,0.57591200,0.00000000
0.38719360,1.57231096,0.13727991,0.13175389,0.19381657,0.82585351,0.38080536,0.58897288,0.00000000
0.39319660,1.55015731,0.13094036,0.12852645,0.17763450,0.80832493,0.37434366,0.60462594,0.00000000
0.39919960,1.53247761,0.12485206,0.12539629,0.16287206,0.79217346,0.36915083,0.62302637,0.00000000
0.40520260,1.51974944,0.11909948,0.12240200,0.14948870,0.77777449,0.36533203,0.64423639,0.00000000
0.41120560,1.51228235,0.11375415,0.11957478,0.13744039,0.76542708,0.36294845,0.66821607,0.00000000
0.41720860,1.51020229,0.10887328,0.11693681,0.12668031,0.75534423,0.36201419,0.69481814,0.00000000
0.42321161,1.51344399,0.10449907,0.11450003,0.11715929,0.74764744,0.36249516,0.72378728,0.00000000
0.42921461,1.52175197,0.10065867,0.11226552,0.10882614,0.74236536,0.36431004,0.75476401,0.00000000
0.43521761,1.53469011,0.09736467,0.11022341,0.10162786,0.73943682,0.36733332,0.78729321,0.00000000
0.44122061,1.55165940,0.09461624,0.10835348,0.09550997,0.73871767,0.37140034,0.82083714,0.00000000
0.44722361,1.57192301,0.09240055,0.10662626,0.09041688,0.73999116,0.37631400,0.85479227,0.00000000
0.45322661,1.59463729,0.09069462,0.10500469,0.08629225,0.74298101,0.38185281,0.88850951,0.00000000
0.45922961,1.61888710,0.08946729,0.10344615,0.08307959,0.74736638,0.38778008,0.92131665,0.00000000
0.46523262,1.64372367,0.08868126,0.10190486,0.08072275,0.75279790,0.39385342,0.95254223,0.00000000
0.47123562,1.66820284,0.08829502,0.10033435,0.07916656,0.75891372,0.39983443,0.98153959,0.00000000
0.47723862,1.69142194,0.08826471,0.09869001,0.07835742,0.76535483,0.40549788,1.00770995,0.00000000
0.48324162,1.71255324,0.08854559,0.09693156,0.07824387,0.77177876,0.41063995,1.03052354,0.00000000
0.48924462,1.73087264,0.08909330,0.09502521,0.07877712,0.77787105,0.41508529,1.04953757,0.00000000
0.49524762,1.74578210,0.08986473,0.09294563,0.07991156,0.78335410,0.41869238,1.06441045,0.00000000
0.50125063,1.75682513,0.09081858,0.09067738,0.08160524,0.78799300,0.42135715,1.07491134,0.00000000
0.50725363,1.76369483,0.09191561,0.08821597,0.08382029,0.79159850,0.42301475,1.08092492,0.00000000
0.51325663,1.76623460,0.09311860,0.08556841,0.08652340,0.79402701,0.42363932,1.08245108,0.00000000
0.51925963,1.76443192,0.09439216,0.08275332,0.08968633,0.79517824,0.42324213,1.07959972,0.00000000
0.52526263,1.75840618,0.09570249,0.07980057,0.09328654,0.79499078,0.42186812,1.07258120,0.00000000
0.53126563,1.74839151,0.09701696,0.07675053,0.09730781,0.79343625,0.41959119,1.06169290,0.00000000
0.53726863,1.73471627,0.09830393,0.07365301,0.10174108,0.79051273,0.41650861,1.04730288,0.00000000
0.54327164,1.71778042,0.09953258,0.07056593,0.10658529,0.78623795,0.41273491,1.02983157,0.00000000
0.54927464,1.69803246,0.10067296,0.06755384,0.11184828,0.78064298,0.40839561,1.00973244,0.00000000
0.55527764,1.67594718,0.10169618,0.06468625,0.11754767,0.77376688,0.40362119,0.98747283,0.00000000
0.56128064,1.65200548,0.10257492,0.06203606,0.12371163,0.76565256,0.39854155,0.96351577,0.00000000
0.56728364,1.62667718,0.10328395,0.05967785,0.13037939,0.75634422,0.39328131,0.93830375,0.00000000
0.57328664,1.60040740,0.10380098,0.05768636,0.13760144,0.74588636,0.38795597,0.91224506,0.00000000
0.57928964,1.57360682,0.10410740,0.05613496,0.14543924,0.73432428,0.38266914,0.88570317,0.00000000
0.58529265,1.54664577,0.10418914,0.05509425,0.15396434,0.72170576,0.37751087,0.85898950,0.00000000
0.59129565,1.51985181,0.10403743,0.05463079,0.16325678,0.70808375,0.37255680,0.83235956,0.00000000
0.59729865,1.49351022,0.10364935,0.05480587,0.17340283,0.69351952,0.36786829,0.80601227,0.00000000
0.60330165,1.46786669,0.10302816,0.05567441,0.18449185,0.67808579,0.36349317,0.78009221,0.00000000
0.60930465,1.44313132,0.10218341,0.05728389,0.19661246,0.66186962,0.35946686,0.75469424,0.00000000
0.61530765,1.41948322,0.10113066,0.05967339,0.20984805,0.64497437,0.35581384,0.72987000,0.00000000
0.62131066,1.39707475,0.09989088,0.06287265,0.22427169,0.62752068,0.35254909,0.70563555,0.00000000
0.62731366,1.37603494,0.09848952,0.06690121,0.23994079,0.60964606,0.34967943,0.68197960,0.00000000
0.63331666,1.35647152,0.09695535,0.07176758,0.25689166,0.59150317,0.34720454,0.65887177,0.00000000
0.63931966,1.33847140,0.09531903,0.07746858,0.27513419,0.57325666,0.34511770,0.63627026,0.00000000
0.64532266,1.32209951,0.09361155,0.08398870,0.29464704,0.55507887,0.34340608,0.61412863,0.00000000
0.65132566,1.30739614,0.09186270,0.09129963,0.31537363,0.53714452,0.34205075,0.59240138,0.00000000
0.65732866,1.29437328,0.09009943,0.09936004,0.33721916,0.51962473,0.34102632,0.57104813,0.00000000
0.66333167,1.28301029,0.08834459,0.10811543,0.36004886,0.50268089,0.34030046,0.55003639,0.00000000
0.66933467,1.27324956,0.08661570,0.11749835,0.38368786,0.48645853,0.33983335,0.52934304,0.00000000
0.67533767,1.26499267,0.08492414,0.12742878,0.40792249,0.47108175,0.33957719,0.50895454,0.00000000
0.68134067,1.25809773,0.08327471,0.13781482,0.43250335,0.45664853,0.33947593,0.48886634,0.00000000
0.68734367,1.25237823,0.08166553,0.14855367,0.45714986,0.44322711,0.33946534,0.46908141,0.00000000
0.69334667,1.24760380,0.08008837,0.15953284,0.48155636,0.43085375,0.33947347,0.44960854,0.00000000
0.69934967,1.24350315,0.07852936,0.17063166,0.50539943,0.41953185,0.33942158,0.43046038,0.00000000
0.70535268,1.23976919,0.07696998,0.18172296,0.52834614,0.40923265,0.33922551,0.41165162,0.00000000
0.71135568,1.23606610,0.07538836,0.19267497,0.55006304,0.39989722,0.33879759,0.39319738,0.00000000
0.71735868,1.23203838,0.07376070,0.20335341,0.57022542,0.39143978,0.33804881,0.37511212,0.00000000
0.72336168,1.22732119,0.07206284,0.21362369,0.58852654,0.38375202,0.33689139,0.35740893,0.00000000
0.72936468,1.22155184,0.07027178,0.22335315,0.60468647,0.37670838,0.33524151,0.34009939,0.00000000
0.73536768,1.21438167,0.06836712,0.23241337,0.61846022,0.37017176,0.33302208,0.32319395,0.00000000
0.74137069,1.20548805,0.06633230,0.24068256,0.62964487,0.36399960,0.33016549,0.30670263,0.00000000
0.74737369,1.19458589,0.06415563,0.24804781,0.63808559,0.35805005,0.32661620,0.29063622,0.00000000
0.75337669,1.18143828,0.06183104,0.25440739,0.64368024,0.35218788,0.32233304,0.27500764,0.00000000
0.75937969,1.16586596,0.05935846,0.25967284,0.64638259,0.34629011,0.31729118,0.25983343,0.00000000
0.76538269,1.14775531,0.05674395,0.26377110,0.64620412,0.34025094,0.31148369,0.24513541,0.00000000
0.77138569,1.12706462,0.05399946,0.26664628,0.64321437,0.33398621,0.30492267,0.23094217,0.00000000
0.77738869,1.10382869,0.05114234,0.26826140,0.63753994,0.32743694,0.29763993,0.21729060,0.00000000
0.78339170,1.07816162,0.04819459,0.26859973,0.62936232,0.32057209,0.28968723,0.20422723,0.00000000
0.78939470,1.05025778,0.04518198,0.26766590,0.61891451,0.31339054,0.28113607,0.19180945,0.00000000
0.79539770,1.02039116,0.04213300,0.26548663,0.60647666,0.30592216,0.27207711,0.18010650,0.00000000
0.80140070,0.98891292,0.03907774,0.26211101,0.59237084,0.29822799,0.26261919,0.16920041,0.00000000
0.80740370,0.95624755,0.03604686,0.25761037,0.57695502,0.29039971,0.25288810,0.15918663,0.00000000
0.81340670,0.92288745,0.03307048,0.25207752,0.56061636,0.28255824,0.24302491,0.15017458,0.00000000
0.81940970,0.88938602,0.03017732,0.24562561,0.54376388,0.27485153,0.23318413,0.14228799,0.00000000
0.82541271,0.85634953,0.02739386,0.23838626,0.52682064,0.26745171,0.22353157,0.13566490,0.00000000
0.83141571,0.82442756,0.02474373,0.23050723,0.51021543,0.26055151,0.21424188,0.13045756,0.00000000
0.83741871,0.79430211,0.02224721,0.22214955,0.49437415,0.25436000,0.20549589,0.12683178,0.00000000
0.84342171,0.76667566,0.01992098,0.21348410,0.47971088,0.24909783,0.19747766,0.12496594,0.00000000
0.84942471,0.74225785,0.01777800,0.20468789,0.46661880,0.24499184,0.19037129,0.12504951,0.00000000
0.85542771,0.72175125,0.01582746,0.19593990,0.45546112,0.24226935,0.18435746,0.12728078,0.00000000
0.86143072,0.70583617,0.01407498,0.18741680,0.44656223,0.24115205,0.17960973,0.13186402,0.00000000
0.86743372,0.69515470,0.01252284,0.17928853,0.44019915,0.24184969,0.17629063,0.13900577,0.00000000
0.87343672,0.69029435,0.01117025,0.17171399,0.43659369,0.24455363,0.17454767,0.14891024,0.00000000
0.87943972,0.69177148,0.01001371,0.16483687,0.43590534,0.24943056,0.17450912,0.16177391,0.00000000
0.88544272,0.70001492,0.00904737,0.15878182,0.43822542,0.25661632,0.17627991,0.17777928,0.00000000
0.89144572,0.71535022,0.00826339,0.15365107,0.44357248,0.26621019,0.17993759,0.19708789,0.00000000
0.89744872,0.73798508,0.00765224,0.14952161,0.45188936,0.27826967,0.18552850,0.21983268,0.00000000
0.90345173,0.76799629,0.00720304,0.14644305,0.46304198,0.29280611,0.19306432,0.24611010,0.00000000
0.90945473,0.80531885,0.00690379,0.14443620,0.47682021,0.30978111,0.20251918,0.27597201,0.00000000
0.91545773,0.84973784,0.00674159,0.14349242,0.49294063,0.32910414,0.21382738,0.30941779,0.00000000
0.92146073,0.90088338,0.00670284,0.14357383,0.51105152,0.35063130,0.22688200,0.34638710,0.00000000
0.92746373,0.95822927,0.00677340,0.14461434,0.53073985,0.37416537,0.24153448,0.38675342,0.00000000
0.93346673,1.02109568,0.00693867,0.14652144,0.55154020,0.39945736,0.25759526,0.43031907,0.00000000
0.93946973,1.08865606,0.00718376,0.14917880,0.57294546,0.42620946,0.27483570,0.47681185,0.00000000
0.94547274,1.15994854,0.00749360,0.15244952,0.59441903,0.45407945,0.29299115,0.52588359,0.00000000
0.95147574,1.23389165,0.00785301,0.15618002,0.61540814,0.48268649,0.31176535,0.57711115,0.00000000
0.95747874,1.30930432,0.00824691,0.16020438,0.63535796,0.51161819,0.33083600,0.62999964,0.00000000
0.96348174,1.38492960,0.00866040,0.16434904,0.65372608,0.54043888,0.34986147,0.68398833,0.00000000
0.96948474,1.45946168,0.00907898,0.16843779,0.66999686,0.56869868,0.36848843,0.73845889,0.00000000
0.97548774,1.53157540,0.00948872,0.17229674,0.68369515,0.59594330,0.38636020,0.79274600,0.00000000
0.98149075,1.59995733,0.00987644,0.17575922,0.69439899,0.62172427,0.40312561,0.84615008,0.00000000
0.98749375,1.66333752,0.01022999,0.17867049,0.70175087,0.64560909,0.41844798,0.89795157,0.00000000
0.99349675,1.72052074,0.01053838,0.18089200,0.70546701,0.66719125,0.43201398,0.94742658,0.00000000
0.99949975,1.77041606,0.01079206,0.18230509,0.70534451,0.68609957,0.44354192,0.99386315,0.00000000
1.00550275,1.81206387,0.01098304,0.18281407,0.70126606,0.70200666,0.45278935,1.03657772,0.00000000
1.01150575,1.84465924,0.01110508,0.18234850,0.69320196,0.71463624,0.45955937,1.07493118,0.00000000
1.01750875,1.86757067,0.01115379,0.18086464,0.68120957,0.72376899,0.46370569,1.10834391,0.00000000
1.02351176,1.88035381,0.01112668,0.17834601,0.66543009,0.72924682,0.46513605,1.13630937,0.00000000
1.02951476,1.88275949,0.01102319,0.17480303,0.64608289,0.73097548,0.46381398,1.15840576,0.00000000
1.03551776,1.87473595,0.01084465,0.17027187,0.62345759,0.72892540,0.45975870,1.17430536,0.00000000
1.04152076,1.85642531,0.01059413,0.16481241,0.59790431,0.72313076,0.45304342,1.18378136,0.00000000
1.04752376,1.82815455,0.01027636,0.15850557,0.56982236,0.71368702,0.44379190,1.18671196,0.00000000
1.05352676,1.79042156,0.00989746,0.15145004,0.53964798,0.70074690,0.43217364,1.18308177,0.00000000
1.05952976,1.74387691,0.00946474,0.14375854,0.50784143,0.68451506,0.41839780,1.17298045,0.00000000
1.06553277,1.68930219,0.00898642,0.13555388,0.47487410,0.66524181,0.40270620,1.15659883,0.00000000
1.07153577,1.62758599,0.00847134,0.12696488,0.44121600,0.64321593,0.38536572,1.13422270,0.00000000
1.07753877,1.55969826,0.00792867,0.11812232,0.40732413,0.61875702,0.36666039,1.10622456,0.00000000
1.08354177,1.48666431,0.00736764,0.10915511,0.37363206,0.59220755,0.34688348,1.07305357,0.00000000
1.08954477,1.40953917,0.00679727,0.10018689,0.34054107,0.56392491,0.32632993,1.03522424,0.00000000
1.09554777,1.32938323,0.00622610,0.09133293,0.30841308,0.53427368,0.30528935,0.99330399,0.00000000
1.10155078,1.24723980,0.00566202,0.08269771,0.27756547,0.50361824,0.28403977,0.94790014,0.00000000
1.10755378,1.16411525,0.00511212,0.07437300,0.24826787,0.47231605,0.26284239,0.89964665,0.00000000
1.11355678,1.08096198,0.00458250,0.06643661,0.22074089,0.44071152,0.24193731,0.84919086,0.00000000
1.11955978,0.99866452,0.00407827,0.05895168,0.19515659,0.40913072,0.22154039,0.79718062,0.00000000
1.12556278,0.91802889,0.00360348,0.05196665,0.17164063,0.37787689,0.20184122,0.74425215,0.00000000
1.13156578,0.83977512,0.00316110,0.04551562,0.15027569,0.34722685,0.18300205,0.69101882,0.00000000
1.13756878,0.76453270,0.00275313,0.03961921,0.13110604,0.31742825,0.16515769,0.63806102,0.00000000
1.14357179,0.69283883,0.00238061,0.03428579,0.11414282,0.28869764,0.14841624,0.58591744,0.00000000
1.14957479,0.62513911,0.00204372,0.02951292,0.09936976,0.26121938,0.13286047,0.53507779,0.00000000
1.15557779,0.56179015,0.00174193,0.02528900,0.08674904,0.23514532,0.11854972,0.48597712,0.00000000
1.16158079,0.50306399,0.00147407,0.02159494,0.07622697,0.21059506,0.10552209,0.43899171,0.00000000
1.16758379,0.44915361,0.00123848,0.01840591,0.06773924,0.18765697,0.09379700,0.39443661,0.00000000
1.17358679,0.40017941,0.00103313,0.01569288,0.06121553,0.16638963,0.08337761,0.35256477,0.00000000
1.17958979,0.35619608,0.00085574,0.01342418,0.05658326,0.14682374,0.07425330,0.31356758,0.00000000
1.18559280,0.31719969,0.00070385,0.01156673,0.05377047,0.12896446,0.06640201,0.27757683,0.00000000
1.19159580,0.28313464,0.00057497,0.01008717,0.05270753,0.11279398,0.05979221,0.24466781,0.00000000
1.19759880,0.25390017,0.00046660,0.00895270,0.05332799,0.09827422,0.05438468,0.21486341,0.00000000
1.20360180,0.22935641,0.00037637,0.00813171,0.05556825,0.08534980,0.05013390,0.18813897,0.00000000
1.20960480,0.20932963,0.00030201,0.00759424,0.05936647,0.07395084,0.04698909,0.16442773,0.00000000
1.21560780,0.19361684,0.00024147,0.00731216,0.06466057,0.06399588,0.04489491,0.14362651,0.00000000
1.22161081,0.18198958,0.00019290,0.00725922,0.07138563,0.05539463,0.04379189,0.12560164,0.00000000
1.22761381,0.17419697,0.00015471,0.00741098,0.07947096,0.04805051,0.04361652,0.11019474,0.00000000
1.23361681,0.16996825,0.00012555,0.00774463,0.08883681,0.04186310,0.04430124,0.09722830,0.00000000
1.23961981,0.16901476,0.00010436,0.00823869,0.09939133,0.03673026,0.04577422,0.08651090,0.00000000
1.24562281,0.17103177,0.00009034,0.00887276,0.11102767,0.03255010,0.04795919,0.07784205,0.00000000
1.25162581,0.17570013,0.00008301,0.00962726,0.12362173,0.02922266,0.05077523,0.07101642,0.00000000
1.25762881,0.18268827,0.00008219,0.01048313,0.13703066,0.02665136,0.05413680,0.06582771,0.00000000
1.26363182,0.19165442,0.00008802,0.01142177,0.15109236,0.02474426,0.05795386,0.06207187,0.00000000
1.26963482,0.20224958,0.00010098,0.01242487,0.16562612,0.02341516,0.06213235,0.05954997,0.00000000
1.27563782,0.21412121,0.00012194,0.01347452,0.18043450,0.02258449,0.06657502,0.05807058,0.00000000
1.28164082,0.22691774,0.00015214,0.01455338,0.19530662,0.02218012,0.07118252,0.05745183,0.00000000
1.28764382,0.24029416,0.00019329,0.01564495,0.21002262,0.02213811,0.07585493,0.05752318,0.00000000
1.29364682,0.25391838,0.00024756,0.01673403,0.22435948,0.02240332,0.08049368,0.05812692,0.00000000
1.29964982,0.26747854,0.00031765,0.01780725,0.23809781,0.02293007,0.08500365,0.05911954,0.00000000
1.30565283,0.28069087,0.00040681,0.01885374,0.25102959,0.02368270,0.08929567,0.06037297,0.00000000
1.31165583,0.29330804,0.00051893,0.01986585,0.26296643,0.02463612,0.09328906,0.06177559,0.00000000
1.31765883,0.30512762,0.00065853,0.02083995,0.27374813,0.02577635,0.09691432,0.06323329,0.00000000
1.32366183,0.31600022,0.00083083,0.02177723,0.28325115,0.02710098,0.10011570,0.06467025,0.00000000
1.32966483,0.32583714,0.00104176,0.02268453,0.29139664,0.02861951,0.10285359,0.06602971,0.00000000
1.33566783,0.33461698,0.00129794,0.02357502,0.29815757,0.03035370,0.10510667,0.06727446,0.00000000
1.34167084,0.34239084,0.00160669,0.02446894,0.30356477,0.03233762,0.10687361,0.06838716,0.00000000
1.34767384,0.34928592,0.00197598,0.02539404,0.30771138,0.03461758,0.10817417,0.06937042,0.00000000
1.35367684,0.35550700,0.00241436,0.02638601,0.31075557,0.03725184,0.10904983,0.07024659,0.00000000
1.35967984,0.36133586,0.00293081,0.02748855,0.31292119,0.04031005,0.10956367,0.07105718,0.00000000
1.36568284,0.36712821,0.00353468,0.02875332,0.31449632,0.04387231,0.10979954,0.07186204,0.00000000
1.37168584,0.37330822,0.00423540,0.03023952,0.31582959,0.04802798,0.10986052,0.07273810,0.00000000
1.37768884,0.38036073,0.00504234,0.03201329,0.31732429,0.05287414,0.10986672,0.07377783,0.00000000
1.38369185,0.38882108,0.00596449,0.03414664,0.31943026,0.05851366,0.10995239,0.07508730,0.00000000
1.38969485,0.39926286,0.00701022,0.03671619,0.32263387,0.06505300,0.11026247,0.07678402,0.00000000
1.39569785,0.41228395,0.00818691,0.03980155,0.32744620,0.07259963,0.11094859,0.07899445,0.00000000
1.40170085,0.42849087,0.00950063,0.04348335,0.33438964,0.08125923,0.11216480,0.08185121,0.00000000
1.40770385,0.44848219,0.01095580,0.04784102,0.34398340,0.09113265,0.11406295,0.08549023,0.00000000
1.41370685,0.47283112,0.01255485,0.05295034,0.35672813,0.10231278,0.11678800,0.09004760,0.00000000
1.41970985,0.50206793,0.01429786,0.05888071,0.37309013,0.11488123,0.12047328,0.09565639,0.00000000
1.42571286,0.53666247,0.01618237,0.06569243,0.39348558,0.12890517,0.12523598,0.10244336,0.00000000
1.43171586,0.57700745,0.01820303,0.07343375,0.41826519,0.14443418,0.13117288,0.11052563,0.00000000
