energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-3.56278139,1.49013621,0.00855889,0.27666841,0.14022370,0.39939152,0.01062853,0.52652300,0.45921257,0.27279318
-3.55677839,1.58076829,0.00896061,0.30300166,0.14248632,0.41943924,0.01142704,0.54498199,0.49390371,0.29414181
-3.55077539,1.68313378,0.00940647,0.33128969,0.14642989,0.44262867,0.01224953,0.56832833,0.53193146,0.31752486
-3.54477239,1.79505050,0.00988141,0.36126270,0.15179058,0.46830942,0.01308015,0.59561396,0.57271864,0.34261015
-3.53876938,1.91430966,0.01037028,0.39262234,0.15831225,0.49583817,0.01390269,0.62591225,0.61565885,0.36904860
-3.53276638,2.03870114,0.01085813,0.42504470,0.16574968,0.52458534,0.01470102,0.65832865,0.66012418,0.39647821
-3.52676338,2.16603999,0.01133055,0.45818408,0.17387144,0.55394203,0.01545938,0.69201077,0.70547354,0.42452842
-3.52076038,2.29419387,0.01177396,0.49167747,0.18246228,0.58332682,0.01616280,0.72615811,0.75106171,0.45282495
-3.51475738,2.42111065,0.01217590,0.52514989,0.19132528,0.61219237,0.01679744,0.76003106,0.79624901,0.48099495
-3.50875438,2.54484603,0.01252530,0.55822026,0.20028366,0.64003158,0.01735098,0.79295906,0.84041135,0.50867254
-3.50275138,2.66359004,0.01281276,0.59050802,0.20918222,0.66638303,0.01781289,0.82434778,0.88295051,0.53550448
-3.49674837,2.77569215,0.01303072,0.62164002,0.21788857,0.69083555,0.01817476,0.85368509,0.92330460,0.56115592
-3.49074537,2.87968400,0.01317368,0.65125781,0.22629406,0.71303181,0.01843047,0.88054555,0.96095813,0.58531609
-3.48474237,2.97429941,0.01323826,0.67902503,0.23431435,0.73267076,0.01857636,0.90459358,0.99545185,0.60770388
-3.47873937,3.05849112,0.01322334,0.70463475,0.24188985,0.74950894,0.01861129,0.92558492,1.02639187,0.62807302
-3.47273637,3.13144388,0.01313000,0.72781645,0.24898579,0.76336071,0.01853663,0.94336675,1.05345788,0.64621683
-3.46673337,3.19258384,0.01296152,0.74834266,0.25559211,0.77409747,0.01835617,0.95787619,1.07641039,0.66197255
-3.46073037,3.24158407,0.01272328,0.76603484,0.26172313,0.78164607,0.01807596,0.96913767,1.09509671,0.67522482
-3.45472736,3.27836623,0.01242256,0.78076838,0.26741699,0.78598659,0.01770411,0.97725907,1.10945552,0.68590861
-3.44872436,3.30309864,0.01206843,0.79247663,0.27273489,0.78714961,0.01725049,0.98242690,1.11951992,0.69401126
-3.44272136,3.31619067,0.01167142,0.80115361,0.27776015,0.78521336,0.01672642,0.98490080,1.12541889,0.69957358
-3.43671836,3.31828384,0.01124335,0.80685538,0.28259698,0.78030071,0.01614439,0.98500736,1.12737690,0.70269017
-3.43071536,3.31023957,0.01079701,0.80970006,0.28736908,0.77257628,0.01551764,0.98313346,1.12571183,0.70350862
-3.42471236,3.29312372,0.01034586,0.80986615,0.29221789,0.76224359,0.01485989,0.97971914,1.12083094,0.70222780
-3.41870935,3.26818802,0.00990378,0.80758950,0.29730044,0.74954247,0.01418500,0.97525007,1.11322498,0.69909510
-3.41270635,3.23684825,0.00948475,0.80315866,0.30278691,0.73474635,0.01350665,0.97024941,1.10346043,0.69440270
-3.40670335,3.20065940,0.00910260,0.79690889,0.30885753,0.71815960,0.01283813,0.96526912,1.09216992,0.68848285
-3.40070035,3.16128755,0.00877070,0.78921498,0.31569910,0.70011454,0.01219209,0.96088043,1.08004085,0.68170226
-3.39469735,3.12047885,0.00850175,0.78048290,0.32350084,0.68096805,0.01158035,0.95766355,1.06780253,0.67445559
-3.38869435,3.08002553,0.00830752,0.77114074,0.33244971,0.66109757,0.01101378,0.95619628,1.05621188,0.66715833
-3.38269135,3.04172951,0.00819862,0.76162907,0.34272513,0.64089618,0.01050217,0.95704177,1.04603798,0.66023895
-3.37668834,3.00736391,0.00818432,0.75239106,0.35449323,0.62076689,0.01005412,0.96073528,1.03804587,0.65413071
-3.37068534,2.97863337,0.00827228,0.74386259,0.36790076,0.60111589,0.00967705,0.96777027,1.03297984,0.64926310
-3.36468234,2.95713385,0.00846846,0.73646281,0.38306874,0.58234486,0.00937706,0.97858401,1.03154673,0.64605324
-3.35867934,2.94431310,0.00877687,0.73058509,0.40008614,0.56484245,0.00915897,0.99354321,1.03439954,0.64489738
-3.35267634,2.94143295,0.00919949,0.72658893,0.41900383,0.54897523,0.00902629,1.01293017,1.04212188,0.64616256
-3.34667334,2.94953467,0.00973606,0.72479281,0.43982904,0.53507824,0.00898115,1.03693001,1.05521366,0.65017884
-3.34067034,2.96940869,0.01038406,0.72546807,0.46252063,0.52344577,0.00902438,1.06561977,1.07407836,0.65723206
-3.33466733,3.00156999,0.01113860,0.72883409,0.48698558,0.51432248,0.00915547,1.09895985,1.09901242,0.66755732
-3.32866433,3.04624013,0.01199240,0.73505456,0.51307673,0.50789558,0.00937261,1.13678857,1.13019679,0.68133339
-3.32266133,3.10333707,0.01293583,0.74423508,0.54059227,0.50428840,0.00967276,1.17882040,1.16769108,0.69867802
-3.31665833,3.17247327,0.01395699,0.75642170,0.56927701,0.50355570,0.01005171,1.22464812,1.21143047,0.71964426
-3.31065533,3.25296250,0.01504184,0.77160071,0.59882557,0.50568118,0.01050424,1.27374929,1.26122519,0.74421792
-3.30465233,3.34383550,0.01617443,0.78969921,0.62888751,0.51057733,0.01102427,1.32549704,1.31676291,0.77231610
-3.29864932,3.44386400,0.01733719,0.81058669,0.65907442,0.51808787,0.01160508,1.37917498,1.37761365,0.80378687
-3.29264632,3.55159256,0.01851124,0.83407727,0.68896863,0.52799271,0.01223961,1.43399580,1.44323713,0.83841005
-3.28664332,3.66537720,0.01967683,0.85993269,0.71813350,0.54001534,0.01292079,1.48912308,1.51299235,0.87589920
-3.28064032,3.78342958,0.02081377,0.88786596,0.74612481,0.55383254,0.01364191,1.54369537,1.58614902,0.91590470
-3.27463732,3.90386520,0.02190193,0.91754563,0.77250286,0.56908580,0.01439709,1.59685179,1.66190066,0.95801794
-3.26863432,4.02475406,0.02292176,0.94860067,0.79684491,0.58539432,0.01518169,1.64775792,1.73937877,1.00177674
-3.26263132,4.14417203,0.02385477,0.98062605,0.81875741,0.60236881,0.01599286,1.69563119,1.81766814,1.04667174
-3.25662831,4.26025142,0.02468406,1.01318897,0.83788753,0.61962565,0.01683001,1.73976450,1.89582265,1.09215401
-3.25062531,4.37122893,0.02539477,1.04583583,0.85393357,0.63680085,0.01769528,1.77954726,1.97288152,1.13764367
-3.24462231,4.47548995,0.02597445,1.07810000,0.86665385,0.65356307,0.01859396,1.81448301,2.04788571,1.18253954
-3.23861931,4.57160779,0.02641341,1.10951038,0.87587362,0.66962536,0.01953491,1.84420295,2.11989447,1.22622977
-3.23261631,4.65837708,0.02670496,1.13960076,0.88148996,0.68475503,0.02053075,1.86847498,2.18800175,1.26810339
-3.22661331,4.73484083,0.02684554,1.16791997,0.88347424,0.69878132,0.02159813,1.88720796,2.25135261,1.30756257
-3.22061031,4.80031075,0.02683472,1.19404274,0.88187233,0.71160057,0.02275765,1.90045132,2.30915953,1.34403559
-3.21460730,4.85438084,0.02667520,1.21758112,0.87680248,0.72317877,0.02403381,1.90839009,2.36071861,1.37699021
-3.20860430,4.89693460,0.02637258,1.23819636,0.86845101,0.73355139,0.02545465,1.91133586,2.40542564,1.40594722
-3.20260130,4.92814593,0.02593512,1.25561086,0.85706625,0.74282064,0.02705130,1.90971417,2.44279195,1.43049402
-3.19659830,4.94847459,0.02537341,1.26962008,0.84295069,0.75115024,0.02885733,1.90404903,2.47245989,1.45029772
-3.19059530,4.95865646,0.02469997,1.28010392,0.82645208,0.75875806,0.03090786,1.89494515,2.49421763,1.46511755
-3.18459230,4.95968924,0.02392880,1.28703710,0.80795358,0.76590690,0.03323860,1.88306892,2.50801295,1.47481607
-3.17858929,4.95281408,0.02307494,1.29049833,0.78786352,0.77289377,0.03588471,1.86912851,2.51396549,1.47936889
-3.17258629,4.93949339,0.02215402,1.29067743,0.76660506,0.78003828,0.03887950,1.85385403,2.51237683,1.47887225
-3.16658329,4.92138518,0.02118178,1.28788022,0.74460615,0.78767026,0.04225314,1.83797822,2.50373770,1.47354823
-3.16058029,4.90031401,0.02017369,1.28253043,0.72229008,0.79611739,0.04603127,1.82221827,2.48873153,1.46374700
-3.15457729,4.87823863,0.01914460,1.27516831,0.70006685,0.80569297,0.05023367,1.80725902,2.46823341,1.44994582
-3.14857429,4.85721620,0.01810838,1.26644545,0.67832551,0.81668445,0.05487300,1.79373808,2.44330391,1.43274444
-3.14257129,4.83936324,0.01707773,1.25711559,0.65742773,0.82934285,0.05995363,1.78223291,2.41517683,1.41285658
-3.13656828,4.82681327,0.01606400,1.24802104,0.63770249,0.84387360,0.06547069,1.77325008,2.38524048,1.39109756
-3.13056528,4.82167134,0.01507701,1.24007487,0.61944200,0.86042887,0.07140935,1.76721680,2.35501212,1.36836787
-3.12456228,4.82596580,0.01412506,1.23423883,0.60289879,0.87910160,0.07774436,1.76447472,2.32610563,1.34563293
-3.11855928,4.84159798,0.01321493,1.23149745,0.58828392,0.89992153,0.08443991,1.76527604,2.30019252,1.32389939
-3.11255628,4.87029047,0.01235187,1.23282870,0.57576613,0.92285302,0.09144979,1.76978171,2.27895722,1.30418845
-3.10655328,4.91353528,0.01153974,1.23917215,0.56547189,0.94779489,0.09871796,1.77806180,2.26404746,1.28750670
-3.10055028,4.97254313,0.01078107,1.25139541,0.55748613,0.97458219,0.10617936,1.79009778,2.25702129,1.27481561
-3.09454727,5.04819550,0.01007726,1.27026006,0.55185365,1.00298962,0.11376108,1.80578658,2.25929242,1.26700031
-3.08854427,5.14100114,0.00942864,1.29638842,0.54858089,1.03273663,0.12138383,1.82494614,2.27207607,1.26483895
-3.08254127,5.25105908,0.00883469,1.33023244,0.54763804,1.06349394,0.12896352,1.84732223,2.29633732,1.26897369
-3.07653827,5.37802979,0.00829416,1.37204629,0.54896137,1.09489110,0.13641318,1.87259633,2.33274461,1.27988456
-3.07053527,5.52111646,0.00780518,1.42186404,0.55245572,1.12652503,0.14364475,1.90039400,2.38163048,1.29786734
-3.06453227,5.67905799,0.00736544,1.47948376,0.55799689,1.15796904,0.15057111,1.93029371,2.44296191,1.32301656
-3.05852926,5.85013506,0.00697230,1.54445925,0.56543414,1.18878222,0.15710790,1.96183558,2.51632223,1.35521463
-3.05252626,6.03219029,0.00662286,1.61610039,0.57459258,1.21851886,0.16317531,1.99452991,2.60090611,1.39412784
-3.04652326,6.22266300,0.00631410,1.69348267,0.58527551,1.24673768,0.16869966,2.02786516,2.69552880,1.43920989
-3.04052026,6.41863871,0.00604295,1.77546622,0.59726673,1.27301066,0.17361481,2.06131523,2.79865013,1.48971311
-3.03451726,6.61691273,0.00580634,1.86072415,0.61033292,1.29693139,0.17786325,2.09434604,2.90841315,1.54470747
-3.02851426,6.81406676,0.00560130,1.94777959,0.62422610,1.31812274,0.18139703,2.12642140,3.02269662,1.60310694
-3.02251126,7.00655688,0.00542499,2.03505049,0.63868620,1.33624392,0.18417831,2.15700819,3.13917989,1.66370262
-3.01650825,7.19081036,0.00527476,2.12090058,0.65344398,1.35099680,0.18617975,2.18558117,3.25541805,1.72520149
-3.01050525,7.36332874,0.00514818,2.20369476,0.66822428,1.36213157,0.18738461,2.21162765,3.36892458,1.78626957
-3.00450225,7.52079364,0.00504310,2.28185671,0.68274969,1.36945167,0.18778667,2.23465225,3.47725846,1.84557793
-2.99849925,7.66017180,0.00495770,2.35392646,0.69674468,1.37281817,0.18738999,2.25418202,3.57811210,1.90184968
-2.99249625,7.77881548,0.00489049,2.41861531,0.70994019,1.37215335,0.18620849,2.26977229,3.66939651,1.95390628
-2.98649325,7.87455418,0.00484035,2.47485578,0.72207876,1.36744369,0.18426548,2.28101334,3.74931992,2.00071092
-2.98049025,7.94577396,0.00480662,2.52184422,0.73291996,1.35874199,0.18159306,2.28753782,3.81645642,2.04140746
-2.97448724,7.99148077,0.00478904,2.55907400,0.74224606,1.34616858,0.17823150,2.28902922,3.86980139,2.07535288
-2.96848424,8.01134465,0.00478785,2.58635759,0.74986787,1.32991156,0.17422852,2.28523079,3.90881107,2.10214198
-2.96248124,8.00572229,0.00480377,2.60383628,0.75563035,1.31022568,0.16963859,2.27595490,3.93342428,2.12162282
-2.95647824,7.97565631,0.00483803,2.61197677,0.75941791,1.28742986,0.16452213,2.26109217,3.94406498,2.13390241
-2.95047524,7.92285018,0.00489235,2.61155456,0.76115906,1.26190308,0.15894463,2.24062005,3.94162530,2.13934185
-2.94447224,7.84961910,0.00496893,2.60362459,0.76083018,1.23407846,0.15297579,2.21461004,3.92742950,2.13854121
-2.93846923,7.75881774,0.00507043,2.58947996,0.75845813,1.20443561,0.14668848,2.18323314,3.90318009,2.13231440
-2.93246623,7.65374715,0.00519989,2.57060065,0.75412163,1.17349102,0.14015772,2.14676290,3.87088817,2.12165513
-2.92646323,7.53804363,0.00536068,2.54859388,0.74795107,1.14178671,0.13345948,2.10557556,3.83279101,2.10769511
-2.92046023,7.41555374,0.00555638,2.52512887,0.74012677,1.10987734,0.12666949,2.06014709,3.79125993,2.09165624
-2.91445723,7.29019980,0.00579065,2.50186848,0.73087572,1.07831603,0.11986195,2.01104675,3.74870259,2.07479877
-2.90845423,7.16584128,0.00606708,2.48040066,0.72046676,1.04763936,0.11310827,1.95892741,3.70746362,2.05836754
-2.90245123,7.04613723,0.00638903,2.46217258,0.70920435,1.01835196,0.10647571,1.90451262,3.66972776,2.04353856
-2.89644822,6.93441555,0.00675941,2.44843022,0.69742118,0.99091145,0.10002622,1.84858095,3.63742957,2.03136827
-2.89044522,6.83355417,0.00718050,2.44016588,0.68546983,0.96571411,0.09381525,1.79194809,3.61217351,2.02274756
-2.88444222,6.74587916,0.00765369,2.43807595,0.67371379,0.94308221,0.08789073,1.73544732,3.59516763,2.01836255
-2.87843922,6.67308399,0.00817934,2.44253052,0.66251808,0.92325332,0.08229227,1.67990920,3.58717355,2.01866388
-2.87243622,6.61617321,0.00875650,2.45355628,0.65223989,0.90637233,0.07705053,1.62614118,3.58847484,2.02384566
-2.86643322,6.57543294,0.00938281,2.47083318,0.64321948,0.89248664,0.07218686,1.57490788,3.59886485,2.03383513
-2.86043022,6.55042923,0.01005432,2.49370508,0.63577155,0.88154475,0.06771320,1.52691289,3.61765449,2.04829339
-2.85442721,6.54003432,0.01076540,2.52120387,0.63017744,0.87339847,0.06363221,1.48278251,3.64369925,2.06662707
-2.84842421,6.54247939,0.01150873,2.55208583,0.62667827,0.86780881,0.05993777,1.44305210,3.67544441,2.08801046
-2.84242121,6.55543141,0.01227532,2.58487882,0.62546906,0.86445529,0.05661564,1.40815525,3.71098614,2.11141710
-2.83641821,6.57609059,0.01305461,2.61793814,0.62669415,0.86294844,0.05364435,1.37841611,3.74814580,2.13565931
-2.83041521,6.60130396,0.01383464,2.64950864,0.63044371,0.86284490,0.05099635,1.35404479,3.78455435,2.15943399
-2.82441221,6.62769015,0.01460231,2.67779061,0.63675151,0.86366456,0.04863919,1.33513585,3.81774301,2.18137266
-2.81840920,6.65176985,0.01534369,2.70100644,0.64559390,0.86490893,0.04653692,1.32166964,3.84523647,2.20009359
-2.81240620,6.67009641,0.01604438,2.71746565,0.65688989,0.86608004,0.04465143,1.31351630,3.86464486,2.21425365
-2.80640320,6.67938111,0.01668992,2.72562534,0.67050242,0.86669896,0.04294380,1.31044193,3.87375054,2.22259801
-2.80040020,6.67660805,0.01726627,2.72414401,0.68624061,0.86632305,0.04137563,1.31211674,3.87058665,2.22400535
-2.79439720,6.65913420,0.01776020,2.71192656,0.70386309,0.86456144,0.03991022,1.31812470,3.85350416,2.21752704
-2.78839420,6.62477114,0.01815979,2.68815908,0.72308225,0.86108772,0.03851360,1.32797433,3.82122533,2.20241877
-2.78239120,6.57184565,0.01845482,2.65233218,0.74356936,0.85564962,0.03715543,1.34111044,3.77288175,2.17816357
-2.77638819,6.49923787,0.01863715,2.60425255,0.76496062,0.84807515,0.03580969,1.35692631,3.70803611,2.14448561
-2.77038519,6.40639632,0.01870099,2.54404260,0.78686384,0.83827506,0.03445509,1.37477622,3.62668748,2.10135460
-2.76438219,6.29333062,0.01864314,2.47212883,0.80886589,0.82624157,0.03307537,1.39398809,3.52926059,2.04898099
-2.75837919,6.16058337,0.01846312,2.38921982,0.83054058,0.81204369,0.03165936,1.41387595,3.41658034,1.98780264
-2.75237619,6.00918385,0.01816320,2.29627529,0.85145704,0.79581929,0.03020082,1.43375217,3.28983340,1.91846387
-2.74637319,5.84058653,0.01774833,2.19446803,0.87118824,0.77776464,0.02869815,1.45293939,3.15051895,1.84178832
-2.74037019,5.65659824,0.01722600,2.08514039,0.88931959,0.75812190,0.02715395,1.47078180,3.00039137,1.75874687
-2.73436718,5.45929794,0.01660596,1.96975766,0.90545741,0.73716540,0.02557445,1.48665593,2.84139747,1.67042237
-2.72836418,5.25095307,0.01589995,1.84986009,0.91923704,0.71518738,0.02396890,1.49998074,2.67561114,1.57797271
-2.72236118,5.03393648,0.01512133,1.72701574,0.93033034,0.69248407,0.02234890,1.51022691,2.50516831,1.48259395
-2.71635818,4.81064752,0.01428464,1.60277577,0.93845261,0.66934264,0.02072767,1.51692534,2.33220439,1.38548471
-2.71035518,4.58344042,0.01340521,1.47863375,0.94336849,0.64602995,0.01911945,1.51967481,2.15879686,1.28781345
-2.70435218,4.35456245,0.01249875,1.35599024,0.94489695,0.62278337,0.01753883,1.51814862,1.98691441,1.19068936
-2.69834917,4.12610379,0.01158094,1.23612349,0.94291522,0.59980419,0.01600020,1.51210043,1.81837429,1.09513789
-2.69234617,3.89996016,0.01066706,1.12016683,0.93736153,0.57725378,0.01451725,1.50136895,1.65480863,1.00208138
-2.68634317,3.67780864,0.00977169,1.00909293,0.92823676,0.55525262,0.01310264,1.48588176,1.49764024,0.91232493
-2.68034017,3.46109647,0.00890847,0.90370487,0.91560497,0.53388209,0.01176766,1.46565799,1.34806776,0.82654771
-2.67433717,3.25104173,0.00808989,0.80463363,0.89959284,0.51318865,0.01052203,1.44080988,1.20705990,0.74529934
-2.66833417,3.04864467,0.00732718,0.71234135,0.88038809,0.49319016,0.00937384,1.41154325,1.07535786,0.66900088
-2.66233117,2.85470766,0.00663023,0.62712958,0.85823698,0.47388380,0.00832949,1.37815663,0.95348493,0.59794999
-2.65632816,2.66986173,0.00600757,0.54915173,0.83344086,0.45525495,0.00739374,1.34103907,0.84176209,0.53232938
-2.65032516,2.49459733,0.00546645,0.47842850,0.80635189,0.43728651,0.00656983,1.30066645,0.74032821,0.47221800
-2.64432216,2.32929695,0.00501284,0.41486558,0.77736800,0.41996804,0.00585961,1.25759622,0.64916347,0.41760395
-2.63831916,2.17426742,0.00465156,0.35827246,0.74692708,0.40330406,0.00526368,1.21246041,0.56811453,0.36839859
-2.63231616,2.02976971,0.00438635,0.30838164,0.71550033,0.38732119,0.00478160,1.16595677,0.49692034,0.32445091
-2.62631316,1.89604457,0.00421997,0.26486720,0.68358503,0.37207340,0.00441203,1.11883811,0.43523721,0.28556168
-2.62031016,1.77333257,0.00415425,0.22736247,0.65169650,0.35764540,0.00415286,1.07189961,0.38266233,0.25149680
-2.61430715,1.66188730,0.00419015,0.19547583,0.62035941,0.34415371,0.00400137,1.02596437,0.33875475,0.22199931
-2.60830415,1.56198154,0.00432777,0.16880461,0.59009848,0.33174537,0.00395425,0.98186708,0.30305332,0.19679990
-2.60230115,1.47390574,0.00456634,0.14694662,0.56142858,0.32059448,0.00400770,0.94043622,0.27509113,0.17562558
-2.59629815,1.39795949,0.00490415,0.12950932,0.53484445,0.31089648,0.00415738,0.90247489,0.25440629,0.15820649
-2.59029515,1.33443625,0.00533849,0.11611651,0.51081010,0.30286070,0.00439843,0.86874090,0.24054896,0.14428072
-2.58429215,1.28360257,0.00586552,0.10641281,0.48974804,0.29670120,0.00472541,0.83992632,0.23308495,0.13359747
-2.57828914,1.24567297,0.00648020,0.10006591,0.47202880,0.29262663,0.00513221,0.81663728,0.23159602,0.12591839
-2.57228614,1.22078190,0.00717615,0.09676703,0.45796067,0.29082931,0.00561196,0.79937451,0.23567750,0.12101768
-2.56628314,1.20895460,0.00794557,0.09622981,0.44778036,0.29147421,0.00615702,0.78851542,0.24493378,0.11868090
-2.56028014,1.21007849,0.00877915,0.09818803,0.44164454,0.29468813,0.00675886,0.78429830,0.25897223,0.11870302
-2.55427714,1.22387693,0.00966609,0.10239253,0.43962293,0.30054984,0.00740805,0.78680944,0.27739634,0.12088598
-2.54827414,1.24988704,0.01059407,0.10860770,0.44169306,0.30908141,0.00809429,0.79597377,0.29979890,0.12503602
-2.54227114,1.28744321,0.01154939,0.11660791,0.44773713,0.32024129,0.00880648,0.81154968,0.32575566,0.13096121
-2.53626813,1.33566772,0.01251709,0.12617430,0.45754132,0.33391955,0.00953278,0.83312844,0.35482053,0.13846944
-2.53026513,1.39346951,0.01348123,0.13709220,0.47079761,0.34993547,0.01026085,0.86013877,0.38652256,0.14736708
-2.52426213,1.45955210,0.01442515,0.14914941,0.48710848,0.36803787,0.01097804,0.89185647,0.42036550,0.15745860
-2.51825913,1.53243090,0.01533181,0.16213564,0.50599438,0.38790816,0.01167166,0.92741943,0.45583013,0.16854733
-2.51225613,1.61046013,0.01618429,0.17584320,0.52690408,0.40916624,0.01232933,0.96584767,0.49237961,0.18043734
-2.50625313,1.69186874,0.01696614,0.19006898,0.54922763,0.43137916,0.01293931,1.00606803,0.52946797,0.19293655
-2.50025013,1.77480466,0.01766193,0.20461775,0.57231177,0.45407229,0.01349089,1.04694293,0.56655144,0.20586104
-2.49424712,1.85738580,0.01825765,0.21930662,0.59547727,0.47674272,0.01397475,1.08730238,0.60310246,0.21904024
-2.48824412,1.93775643,0.01874121,0.23397048,0.61803779,0.49887449,0.01438332,1.12597818,0.63862566,0.23232304
-2.48224112,2.01414650,0.01910281,0.24846810,0.63931962,0.51995511,0.01471109,1.16183927,0.67267528,0.24558432
-2.47623812,2.08493179,0.01933528,0.26268863,0.65868163,0.53949276,0.01495490,1.19382680,0.70487300,0.25873159
-2.47023512,2.14869233,0.01943431,0.27655801,0.67553467,0.55703359,0.01511415,1.22098788,0.73492550,0.27171142
-2.46423212,2.20426646,0.01939867,0.29004484,0.68935971,0.57217839,0.01519090,1.24250647,0.76264046,0.28451512
-2.45822911,2.25079809,0.01923017,0.30316536,0.69972407,0.58459803,0.01518993,1.25773031,0.78794021,0.29718329
-2.45222611,2.28777480,0.01893371,0.31598697,0.70629489,0.59404704,0.01511868,1.26619288,0.81087195,0.30980883
-2.44622311,2.31505489,0.01851701,0.32862991,0.70884952,0.60037472,0.01498710,1.26762939,0.83161368,0.32253793
-2.44022011,2.33288175,0.01799044,0.34126685,0.70728226,0.60353352,0.01480740,1.26198614,0.85047526,0.33556882
-2.43421711,2.34188460,0.01736659,0.35411996,0.70160715,0.60358419,0.01459373,1.24942306,0.86789388,0.34914805
-2.42821411,2.34306522,0.01665991,0.36745553,0.69195682,0.60069762,0.01436177,1.23030907,0.88442394,0.36356408
-2.42221111,2.33777080,0.01588619,0.38157588,0.67857728,0.59515345,0.01412825,1.20521074,0.90072119,0.37913834
-2.41620810,2.32765394,0.01506207,0.39680898,0.66181912,0.58733536,0.01391048,1.17487452,0.91752153,0.39621380
-2.41020510,2.31462110,0.01420450,0.41349575,0.64212529,0.57772359,0.01372576,1.14020348,0.93561511,0.41514149
-2.40420210,2.30077169,0.01333027,0.43197572,0.62001605,0.56688487,0.01359087,1.10222927,0.95581658,0.43626524
-2.39819910,2.28833012,0.01245550,0.45257147,0.59607187,0.55546028,0.01352153,1.06208072,0.97893269,0.45990536
-2.39219610,2.27957373,0.01159524,0.47557254,0.57091469,0.54415171,0.01353192,1.02094997,1.00572855,0.48634200
-2.38619310,2.27675940,0.01076307,0.50121957,0.54518860,0.53370731,0.01363421,0.98005754,1.03689408,0.51579874
-2.38019010,2.28205197,0.00997087,0.52968950,0.51954038,0.52490650,0.01383819,0.94061757,1.07301223,0.54842756
-2.37418709,2.29745721,0.00922859,0.56108256,0.49460082,0.51854508,0.01415098,0.90380422,1.11453048,0.58429566
-2.36818409,2.32476208,0.00854413,0.59541194,0.47096726,0.51542079,0.01457683,0.87072041,1.16173717,0.62337531
-2.36218109,2.36548429,0.00792332,0.63259662,0.44918803,0.51631956,0.01511702,0.84236961,1.21474384,0.66553704
-2.35617809,2.42083297,0.00736996,0.67245820,0.42974905,0.52200276,0.01576986,0.81963145,1.27347481,0.71054706
-2.35017509,2.49168156,0.00688593,0.71472177,0.41306301,0.53319525,0.01653082,0.80324160,1.33766450,0.75806905
-2.34417209,2.57855329,0.00647138,0.75902132,0.39946127,0.55057453,0.01739270,0.79377622,1.40686301,0.80767062
-2.33816908,2.68161922,0.00612495,0.80490932,0.38918847,0.57476050,0.01834599,0.79164110,1.48044990,0.85883434
-2.33216608,2.80070797,0.00584404,0.85187045,0.38239984,0.60630582,0.01937924,0.79706553,1.55765547,0.91097298
-2.32616308,2.93532588,0.00562505,0.89933873,0.37916114,0.64568668,0.02047949,0.81010066,1.63758899,0.96344836
-2.32016008,3.08468585,0.00546373,0.94671747,0.37945089,0.69329354,0.02163281,0.83062215,1.71927226,1.01559316
-2.31415708,3.24774276,0.00535540,0.99340095,0.38316471,0.74942197,0.02282480,0.85833680,1.80167714,1.06673443
-2.30815408,3.42323317,0.00529523,1.03879688,0.39012149,0.81426334,0.02404115,0.89279269,1.88376505,1.11621791
-2.30215108,3.60971699,0.00527847,1.08234851,0.40007094,0.88789543,0.02526814,0.93339251,1.96452663,1.16343188
-2.29614807,3.80561905,0.00530068,1.12355513,0.41270244,0.97027322,0.02649310,0.97940957,2.04301946,1.20782915
-2.29014507,4.00926839,0.00535780,1.16199001,0.42765461,1.06122015,0.02770485,1.03000615,2.11840194,1.24894634
-2.28414207,4.21893392,0.00544634,1.19731481,0.44452556,1.16042033,0.02889397,1.08425360,2.18996178,1.28641918
-2.27813907,4.43285529,0.00556337,1.22928973,0.46288340,1.26741228,0.03005311,1.14115394,2.25713774,1.31999323
-2.27213607,4.64926843,0.00570657,1.25777888,0.48227684,1.38158500,0.03117702,1.19966243,2.31953359,1.34952938
-2.26613307,4.86642572,0.00587418,1.28275079,0.50224569,1.50217692,0.03226264,1.25871067,2.37692409,1.37500402
-2.26013007,5.08261146,0.00606491,1.30427412,0.52233104,1.62827856,0.03330899,1.31722989,2.42925288,1.39650402
-2.25412706,5.29615349,0.00627786,1.32250901,0.54208502,1.75883959,0.03431698,1.37417403,2.47662310,1.41421684
-2.24812406,5.50543252,0.00651239,1.33769489,0.56107998,1.89268059,0.03528914,1.42854212,2.51928158,1.42841673
-2.24212106,5.70889048,0.00676795,1.35013550,0.57891700,2.02851005,0.03622933,1.47939960,2.55759837,1.43944787
-2.23611806,5.90503987,0.00704398,1.36018245,0.59523362,2.16494647,0.03714234,1.52589822,2.59204315,1.44770565
-2.23011506,6.09247528,0.00733973,1.36821829,0.60971071,2.30054539,0.03803355,1.56729414,2.62316047,1.45361747
-2.22411206,6.26988856,0.00765417,1.37464051,0.62207844,2.43383091,0.03890855,1.60296374,2.65154580,1.45762414
-2.21810905,6.43608833,0.00798588,1.37984721,0.63212122,2.56333063,0.03977283,1.63241699,2.67782402,1.46016321
-2.21210605,6.59002395,0.00833298,1.38422570,0.63968161,2.68761301,0.04063153,1.65530799,2.70263193,1.46165512
-2.20610305,6.73081379,0.00869312,1.38814436,0.64466307,2.80532581,0.04148920,1.67144229,2.72660557,1.46249295
-2.20010005,6.85777641,0.00906347,1.39194822,0.64703159,2.91523390,0.04234977,1.68078101,2.75037309,1.46303606
