energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-2.59629815,5.37327115,0.03667803,0.37463782,2.29469229,2.72474932,0.14561512,2.32423697
-2.59029515,5.33220079,0.03478827,0.37899620,2.31976352,2.68782869,0.14744339,2.32190121
-2.58429215,5.27422196,0.03292696,0.38152636,2.33409497,2.64329022,0.14865125,2.31122350
-2.57828914,5.19878106,0.03110263,0.38214189,2.33714160,2.59104843,0.14919031,2.29179282
-2.57228614,5.10561145,0.02932159,0.38079116,2.32856120,2.53113426,0.14902431,2.26335105
-2.56628314,4.99477384,0.02758822,0.37745970,2.30823170,2.46371173,0.14813107,2.22581361
-2.56028014,4.86668431,0.02590546,0.37217150,2.27626184,2.38908927,0.14650402,2.17928388
-2.55427714,4.72212852,0.02427506,0.36498910,2.23299466,2.30772474,0.14415318,2.12406098
-2.54827414,4.56226122,0.02269809,0.35601254,2.17900363,2.22022396,0.14110556,2.06064023
-2.54227114,4.38859107,0.02117514,0.34537711,2.11508157,2.12733266,0.13740490,1.98970661
-2.53626813,4.20295152,0.01970668,0.33325016,2.04222292,2.02992222,0.13311089,1.91212123
-2.53026513,4.00745915,0.01829324,0.31982686,1.96159982,1.92896993,0.12829773,1.82890172
-2.52426213,3.80446149,0.01693555,0.30532535,1.87453321,1.82553472,0.12305227,1.74119728
-2.51825913,3.59647668,0.01563462,0.28998119,1.78245996,1.72072953,0.11747168,1.65025953
-2.51225613,3.38612777,0.01439177,0.27404156,1.68689713,1.61569169,0.11166081,1.55741045
-2.50625313,3.17607445,0.01320858,0.25775925,1.58940497,1.51155258,0.10572939,1.46400867
-2.50025013,2.96894510,0.01208683,0.24138671,1.49154961,1.40940811,0.09978904,1.37141542
-2.49424712,2.76727171,0.01102841,0.22517033,1.39486691,1.31029096,0.09395038,1.28096139
-2.48824412,2.57343017,0.01003520,0.20934517,1.30082848,1.21514607,0.08832020,1.19391559
-2.48224112,2.38958785,0.00910897,0.19413025,1.21081089,1.12480992,0.08299886,1.11145723
-2.47623812,2.21765996,0.00825126,0.17972448,1.12606882,1.03999458,0.07807795,1.03465127
-2.47023512,2.05927588,0.00746332,0.16630343,1.04771268,0.96127665,0.07363828,0.96442833
-2.46423212,1.91575591,0.00674606,0.15401682,0.97669134,0.88909155,0.06974828,0.90156917
-2.45822911,1.78809861,0.00609997,0.14298695,0.91377970,0.82373291,0.06646273,0.84669401
-2.45222611,1.67697842,0.00552516,0.13330784,0.85957160,0.76535692,0.06382197,0.80025661
-2.44622311,1.58275296,0.00502135,0.12504527,0.81447746,0.71399109,0.06185147,0.76254281
-2.44022011,1.50547898,0.00458796,0.11823746,0.77872664,0.66954696,0.06056179,0.73367344
-2.43421711,1.44493587,0.00422410,0.11289638,0.75237395,0.63183600,0.05994891,0.71361104
-2.42821411,1.40065557,0.00392870,0.10900974,0.73530980,0.60058809,0.05999490,0.70216984
-2.42221111,1.37195727,0.00370056,0.10654330,0.72727355,0.57547167,0.06066881,0.69902876
-2.41620810,1.35798593,0.00353845,0.10544360,0.72786941,0.55611498,0.06192795,0.70374660
-2.41020510,1.35775294,0.00344119,0.10564099,0.73658425,0.54212757,0.06371923,0.71577910
-2.40420210,1.37017790,0.00340768,0.10705275,0.75280692,0.53312145,0.06598079,0.73449725
-2.39819910,1.39413029,0.00343703,0.10958632,0.77584833,0.52873127,0.06864367,0.75920641
-2.39219610,1.42846983,0.00352856,0.11314258,0.80496198,0.52863291,0.07163365,0.78916581
-2.38619310,1.47208466,0.00368187,0.11761888,0.83936426,0.53256004,0.07487304,0.82360784
-2.38019010,1.52392632,0.00389684,0.12291210,0.87825427,0.54031806,0.07828257,0.86175692
-2.37418709,1.58304059,0.00417367,0.12892133,0.92083259,0.55179513,0.08178316,0.90284743
-2.36818409,1.64859360,0.00451290,0.13555033,0.96631875,0.56696974,0.08529766,0.94614032
-2.36218109,1.71989224,0.00491539,0.14270967,1.01396696,0.58591462,0.08875246,0.99093817
-2.35617809,1.79639834,0.00538232,0.15031842,1.06307992,0.60879654,0.09207895,1.03659827
-2.35017509,1.87773612,0.00591517,0.15830551,1.11302041,0.63587184,0.09521481,1.08254355
-2.34417209,1.96369227,0.00651573,0.16661057,1.16322037,0.66747748,0.09810510,1.12827100
-2.33816908,2.05420875,0.00718604,0.17518432,1.21318749,0.70401764,0.10070309,1.17335756
-2.33216608,2.14936787,0.00792837,0.18398860,1.26250910,0.74594571,0.10297090,1.21746318
-2.32616308,2.24937014,0.00874518,0.19299581,1.31085339,0.79374223,0.10487981,1.26033112
-2.32016008,2.35450522,0.00963901,0.20218801,1.35796800,0.84788891,0.10641048,1.30178559
-2.31415708,2.46511680,0.01061248,0.21155565,1.40367614,0.90883949,0.10755271,1.34172665
-2.30815408,2.58156249,0.01166811,0.22109597,1.44787043,0.97698831,0.10830516,1.38012277
-2.30215108,2.70417029,0.01280826,0.23081116,1.49050491,1.05263760,0.10867480,1.41700133
-2.29614807,2.83319325,0.01403499,0.24070638,1.53158535,1.13596482,0.10867610,1.45243748
-2.29014507,2.96876445,0.01534992,0.25078773,1.57115861,1.22699144,0.10833024,1.48654177
-2.28414207,3.11085453,0.01675407,0.26106030,1.60930134,1.32555488,0.10766403,1.51944725
-2.27813907,3.25923406,0.01824774,0.27152640,1.64610874,1.43128499,0.10670885,1.55129655
-2.27213607,3.41344294,0.01983034,0.28218402,1.68168376,1.54358693,0.10549958,1.58222954
-2.26613307,3.57276921,0.02150032,0.29302571,1.71612741,1.66163170,0.10407342,1.61237227
-2.26013007,3.73623883,0.02325501,0.30403790,1.74953054,1.78435566,0.10246882,1.64182758
-2.25412706,3.90261799,0.02509062,0.31520062,1.78196758,1.91046991,0.10072446,1.67066803
-2.24812406,4.07042868,0.02700217,0.32648787,1.81349238,2.03847994,0.09887836,1.69893125
-2.24212106,4.23797766,0.02898356,0.33786832,1.84413638,2.16671564,0.09696697,1.72661810
-2.23611806,4.40339825,0.03102757,0.34930652,1.87390898,2.29337099,0.09502455,1.75369350
-2.23011506,4.56470347,0.03312603,0.36076448,1.90280004,2.41655233,0.09308262,1.78008987
-2.22411206,4.71984845,0.03526991,0.37220335,1.93078402,2.53433353,0.09116947,1.80571275
-2.21810905,4.86679926,0.03744949,0.38358531,1.95782543,2.64481596,0.08930992,1.83044815
-2.21210605,5.00360490,0.03965449,0.39487530,1.98388486,2.74619053,0.08752512,1.85417096
-2.20610305,5.12846861,0.04187428,0.40604258,2.00892504,2.83679923,0.08583245,1.87675375
-2.20010005,5.23981480,0.04409794,0.41706186,2.03291631,2.91519302,0.08424555,1.89807516
-2.19409705,5.33634785,0.04631439,0.42791394,2.05584076,2.98018326,0.08277435,1.91802716
-2.18809405,5.41709934,0.04851241,0.43858573,2.07769458,3.03088414,0.08142513,1.93652059
-2.18209105,5.48146103,0.05068063,0.44906970,2.09848828,3.06674373,0.08020070,1.95348836
-2.17608804,5.52920147,0.05280743,0.45936249,2.11824447,3.08756208,0.07910045,1.96888608
-2.17008504,5.56046531,0.05488085,0.46946312,2.13699329,3.09349526,0.07812052,1.98268998
-2.16408204,5.57575514,0.05688840,0.47937049,2.15476563,3.08504511,0.07725389,1.99489225
-2.15807904,5.57589699,0.05881691,0.48908062,2.17158454,3.06303526,0.07649056,2.00549407
-2.15207604,5.56199144,0.06065232,0.49858361,2.18745549,3.02857453,0.07581768,2.01449704
-2.14607304,5.53535335,0.06237954,0.50786068,2.20235606,2.98300980,0.07521976,2.02189366
-2.14007004,5.49744361,0.06398238,0.51688135,2.21622612,2.92787074,0.07467894,2.02765763
-2.13406703,5.44979729,0.06544358,0.52560111,2.22895902,2.86480940,0.07417533,2.03173504
-2.12806403,5.39395220,0.06674484,0.53395966,2.24039487,2.79553784,0.07368746,2.03403723
-2.12206103,5.33138219,0.06786713,0.54188008,2.25031658,2.72176695,0.07319280,2.03443605
-2.11605803,5.26343907,0.06879104,0.54926876,2.25844910,2.64514963,0.07266842,2.03276237
-2.11005503,5.19130644,0.06949724,0.55601650,2.26446245,2.56723107,0.07209181,2.02880800
-2.10405203,5.11596797,0.06996712,0.56200055,2.26797854,2.48940846,0.07144165,2.02233148
-2.09804902,5.03819165,0.07018348,0.56708770,2.26858195,2.41290184,0.07069878,2.01306749
-2.09204602,4.95853077,0.07013127,0.57113826,2.26583410,2.33873714,0.06984715,2.00073967
-2.08604302,4.87734117,0.06979837,0.57401086,2.25929058,2.26774176,0.06887474,1.98507627
-2.08004002,4.79481340,0.06917634,0.57556779,2.24852083,2.20055239,0.06777448,1.96582776
-2.07403702,4.71101769,0.06826108,0.57568077,2.23312936,2.13763399,0.06654498,1.94278572
-2.06803402,4.62595868,0.06705339,0.57423683,2.21277762,2.07930845,0.06519122,1.91580174
-2.06203102,4.53963684,0.06555935,0.57114406,2.18720552,2.02579081,0.06372494,1.88480545
-2.05602801,4.45211253,0.06379058,0.56633708,2.15625159,1.97723082,0.06216483,1.84982064
-2.05002501,4.36356926,0.06176418,0.55978178,2.11987097,1.93375719,0.06053652,1.81097846
-2.04402201,4.27437243,0.05950261,0.55147934,2.07815023,1.89552199,0.05887222,1.76852708
-2.03801901,4.18512008,0.05703321,0.54146922,2.03131843,1.86274277,0.05721009,1.72283699
-2.03201601,4.09668317,0.05438763,0.52983093,1.97975376,1.83574006,0.05559343,1.67440174
-2.02601301,4.01023266,0.05160107,0.51668460,1.92398540,1.81496828,0.05406948,1.62383378
-2.02001001,3.92725227,0.04871135,0.50219027,1.86469046,1.80103854,0.05268815,1.57185552
-2.01400700,3.84953568,0.04575796,0.48654570,1.80268577,1.79473215,0.05150049,1.51928581
-2.00800400,3.77916816,0.04278103,0.46998307,1.73891489,1.79700412,0.05055709,1.46702235
-2.00200100,3.71849314,0.03982026,0.45276440,1.67443047,1.80897643,0.04990638,1.41602042
-1.99599800,3.67006472,0.03691401,0.43517592,1.61037255,1.83192134,0.04959295,1.36726891
-1.98999500,3.63658785,0.03409833,0.41752153,1.54794323,1.86723523,0.04965591,1.32176426
-1.98399200,3.62084815,0.03140625,0.40011565,1.48837864,1.91640389,0.05012736,1.28048319
-1.97798899,3.62563386,0.02886709,0.38327553,1.43291862,1.98096053,0.05103103,1.24435522
-1.97198599,3.65365230,0.02650598,0.36731332,1.38277532,2.06243792,0.05238107,1.21423567
-1.96598299,3.70744367,0.02434352,0.35252820,1.33910121,2.16231611,0.05418123,1.19088006
-1.95997999,3.78929483,0.02239561,0.33919873,1.30295758,2.28196749,0.05642414,1.17492069
-1.95397699,3.90115563,0.02067342,0.32757557,1.27528417,2.42260083,0.05909106,1.16684593
-1.94797399,4.04456021,0.01918346,0.31787499,1.25687094,2.58520597,0.06215186,1.16698301
-1.94197099,4.22055579,0.01792777,0.31027307,1.24833242,2.77050082,0.06556539,1.17548454
-1.93596798,4.42964064,0.01690426,0.30490097,1.25008568,2.97888224,0.06928016,1.19231935
-1.92996498,4.67171345,0.01610701,0.30184119,1.26233225,3.21038231,0.07323537,1.21726775
-1.92396198,4.94603543,0.01552668,0.30112508,1.28504471,3.46463137,0.07736218,1.24992143
-1.91795898,5.25120651,0.01515096,0.30273155,1.31795842,3.74082917,0.08158535,1.28968807
-1.91195598,5.58515682,0.01496497,0.30658699,1.36056870,4.03772522,0.08582499,1.33580055
-1.90595298,5.94515404,0.01495172,0.31256651,1.41213393,4.35360949,0.08999859,1.38733067
-1.89994997,6.32782728,0.01509255,0.32049635,1.47168460,4.68631413,0.09402311,1.44320705
-1.89394697,6.72920756,0.01536751,0.33015758,1.53803849,5.03322710,0.09781714,1.50223703
-1.88794397,7.14478478,0.01575582,0.34129085,1.60982194,5.39131788,0.10130301,1.56313196
-1.88194097,7.56958059,0.01623625,0.35360222,1.68549692,5.75717568,0.10440893,1.62453550
-1.87593797,7.99823627,0.01678751,0.36676993,1.76339349,6.12705973,0.10707085,1.68505426
-1.86993497,8.42511415,0.01738867,0.38045199,1.84174720,6.49696130,0.10923417,1.74329011
-1.86393197,8.84441085,0.01801952,0.39429444,1.91874044,6.86267656,0.11085523,1.79787339
-1.85792896,9.25027994,0.01866099,0.40794010,1.99254690,7.21988888,0.11190241,1.84749618
-1.85192596,9.63696133,0.01929552,0.42103755,2.06137791,7.56425904,0.11235694,1.89094478
-1.84592296,9.99891424,0.01990744,0.43325026,2.12352923,7.89152120,0.11221331,1.92713043
-1.83991996,10.33095027,0.02048336,0.44426547,2.17742705,8.19758219,0.11147934,1.95511745
-1.83391696,10.62836279,0.02101251,0.45380269,2.22167137,8.47862152,0.11017585,1.97414785
-1.82791396,10.88704891,0.02148699,0.46162149,2.25507552,8.73118910,0.10833600,1.98366156
-1.82191096,11.10361995,0.02190212,0.46752837,2.27670009,8.95229768,0.10600426,1.98331167
-1.81590795,11.27549687,0.02225651,0.47138242,2.28588013,9.13950686,0.10323520,1.97297407
-1.80990495,11.40098705,0.02255228,0.47309969,2.28224435,9.29099580,0.10009189,1.95275098
-1.80390195,11.47933956,0.02279499,0.47265594,2.26572564,9.40562171,0.09664426,1.92296825
-1.79789895,11.51077640,0.02299356,0.47008773,2.23656223,9.48296190,0.09296725,1.88416650
-1.79189595,11.49649804,0.02316012,0.46549185,2.19528947,9.52333717,0.08913893,1.83708615
-1.78589295,11.43866238,0.02330963,0.45902292,2.14272248,9.52781523,0.08523854,1.78264694
-1.77988994,11.34033715,0.02345951,0.45088940,2.07993024,9.49819336,0.08134469,1.72192256
-1.77388694,11.20542649,0.02362908,0.44134797,2.00820223,9.43696009,0.07753351,1.65611130
-1.76788394,11.03857375,0.02383900,0.43069662,1.92900880,9.34723653,0.07387703,1.58650359
-1.76188094,10.84504296,0.02411053,0.41926644,1.84395689,9.23269876,0.07044169,1.51444777
-1.75587794,10.63058256,0.02446486,0.40741270,1.75474290,9.09748331,0.06728708,1.44131495
-1.74987494,10.40127544,0.02492237,0.39550516,1.66310426,8.94607844,0.06446483,1.36846454
-1.74387194,10.16337996,0.02550185,0.38391821,1.57077180,8.78320456,0.06201787,1.29721108
-1.73786893,9.92316685,0.02621987,0.37302093,1.47942428,8.61368753,0.05997978,1.22879391
-1.73186593,9.68675732,0.02709014,0.36316751,1.39064679,8.44232908,0.05837458,1.16435006
-1.72586293,9.45996723,0.02812295,0.35468823,1.30589416,8.27377845,0.05721657,1.10489144
-1.71985993,9.24816238,0.02932479,0.34788124,1.22646041,8.11240968,0.05651061,1.05128658
-1.71385693,9.05612937,0.03069806,0.34300542,1.15345479,7.96220869,0.05625248,1.00424731
-1.70785393,8.88796574,0.03224095,0.34027431,1.08778486,7.82667373,0.05642948,0.96432048
-1.70185093,8.74699260,0.03394743,0.33985151,1.03014647,7.70873265,0.05702130,0.93188439
-1.69584792,8.63569205,0.03580749,0.34184725,0.98102052,7.61067952,0.05800089,0.90714999
-1.68984492,8.55567061,0.03780739,0.34631652,0.94067587,7.53413230,0.05933557,0.89016601
-1.68384192,8.50764912,0.03993014,0.35325851,0.90917780,7.48001274,0.06098817,0.88082778
-1.67783892,8.49147847,0.04215607,0.36261739,0.88640111,7.44854852,0.06291818,0.87888898
-1.67183592,8.50617980,0.04446346,0.37428439,0.87204702,7.43929689,0.06508299,0.88397570
-1.66583292,8.55000683,0.04682922,0.38810100,0.86566297,7.45118827,0.06743902,0.89560224
-1.65982991,8.62052744,0.04922966,0.40386327,0.86666432,7.48258763,0.06994287,0.91318797
-1.65382691,8.71472112,0.05164116,0.42132693,0.87435727,7.53137074,0.07255224,0.93607477
-1.64782391,8.82908855,0.05404086,0.44021337,0.88796217,7.59501215,0.07522694,0.96354465
-1.64182091,8.95976937,0.05640729,0.46021611,0.90663665,7.67068134,0.07792958,0.99483703
-1.63581791,9.10266428,0.05872090,0.48100784,0.92949806,7.75534362,0.08062622,1.02916568
-1.62981491,9.25355773,0.06096443,0.50224756,0.95564487,7.84586208,0.08328686,1.06573479
-1.62381191,9.40823781,0.06312329,0.52358805,0.98417670,7.93909763,0.08588578,1.10375439
-1.61780890,9.56261018,0.06518568,0.54468306,1.01421290,8.03200393,0.08840172,1.14245475
-1.61180590,9.71280356,0.06714270,0.56519451,1.04490946,8.12171488,0.09081799,1.18110000
-1.60580290,9.85526448,0.06898827,0.58479917,1.07547424,8.20562265,0.09312242,1.21900069
-1.59979990,9.98683973,0.07071902,0.60319496,1.10518051,8.28144453,0.09530722,1.25552545
-1.59379690,10.10484515,0.07233403,0.62010656,1.13337868,8.34727757,0.09736885,1.29011162
-1.58779390,10.20711987,0.07383458,0.63529033,1.15950625,8.40164031,0.09930771,1.32227466
-1.58179090,10.29206547,0.07522381,0.64853830,1.18309593,8.44350110,0.10112791,1.35161644
-1.57578789,10.35866955,0.07650637,0.65968137,1.20378166,8.47229307,0.10283691,1.37783190
-1.56978489,10.40651372,0.07768806,0.66859135,1.22130269,8.48791567,0.10444522,1.40071416
-1.56378189,10.43576590,0.07877556,0.67518211,1.23550531,8.49072320,0.10596604,1.42015763
-1.55777889,10.44715702,0.07977606,0.67940956,1.24634226,8.48150062,0.10741493,1.43615888
-1.55177589,10.44194247,0.08069699,0.68127065,1.25386966,8.46142720,0.10880935,1.44881514
-1.54577289,10.42184876,0.08154580,0.68080131,1.25824125,8.43202866,0.11016836,1.45832001
-1.53976988,10.38900609,0.08232970,0.67807347,1.25970011,8.39511859,0.11151205,1.46495639
-1.53376688,10.34586776,0.08305549,0.67319120,1.25856762,8.35273010,0.11286112,1.46908645
-1.52776388,10.29511810,0.08372938,0.66628617,1.25523012,8.30703915,0.11423632,1.47113877
-1.52176088,10.23957048,0.08435674,0.65751246,1.25012315,8.26028099,0.11565775,1.47159269
-1.51575788,10.18205806,0.08494201,0.64704104,1.24371397,8.21466171,0.11714423,1.47096032
-1.50975488,10.12532008,0.08548842,0.63505399,1.23648254,8.17226741,0.11871252,1.46976650
-1.50375188,10.07188716,0.08599783,0.62173874,1.22890183,8.13497351,0.12037646,1.46852746
-1.49774887,10.02396949,0.08647050,0.60728256,1.22141784,8.10435742,0.12214617,1.46772878
-1.49174587,9.98335213,0.08690489,0.59186735,1.21443038,8.08161789,0.12402714,1.46780350
-1.48574287,9.95130189,0.08729744,0.57566511,1.20827516,8.06750441,0.12601939,1.46911137
-1.47973987,9.92849014,0.08764242,0.55883418,1.20320814,8.06226021,0.12811669,1.47191994
-1.47373687,9.91493554,0.08793181,0.54151628,1.19939279,8.06558206,0.13030592,1.47638872
-1.46773387,9.90997069,0.08815524,0.52383461,1.19689095,8.07659960,0.13256655,1.48255697
-1.46173087,9.91223516,0.08830002,0.50589289,1.19565789,8.09387662,0.13487036,1.49033603
-1.45572786,9.91969712,0.08835133,0.48777546,1.19554173,8.11543544,0.13718146,1.49950679
-1.44972486,9.92970424,0.08829244,0.46954831,1.19628772,8.13880509,0.13945653,1.50972252
-1.44372186,9.93906315,0.08810510,0.45126092,1.19754700,8.16109260,0.14164549,1.52051743
-1.43771886,9.94414575,0.08777011,0.43294884,1.19888983,8.17907560,0.14369239,1.53132063
-1.43171586,9.94101893,0.08726786,0.41463678,1.19982271,8.18931354,0.14553680,1.54147531
-1.42571286,9.92559306,0.08657909,0.39634199,1.19980870,8.18827357,0.14711536,1.55026235
-1.41970985,9.89378377,0.08568568,0.37807782,1.19829016,8.17246634,0.14836367,1.55692755
-1.41370685,9.84168024,0.08457142,0.35985715,1.19471287,8.13858631,0.14921842,1.56071136
-1.40770385,9.76571316,0.08322283,0.34169554,1.18855056,8.08365074,0.14961953,1.56087991
-1.40170085,9.66281508,0.08162992,0.32361400,1.17932866,8.00513139,0.14951249,1.55675602
-1.39569785,9.53056597,0.07978683,0.30564116,1.16664635,7.90107320,0.14885046,1.54774868
-1.38969485,9.36731784,0.07769239,0.28781473,1.15019581,7.77019467,0.14759631,1.53337995
-1.38369185,9.17229260,0.07535048,0.27018239,1.12977800,7.61196553,0.14572436,1.51330777
-1.37768884,8.94564914,0.07277025,0.25280187,1.10531415,7.42665823,0.14322172,1.48734398
-1.37168584,8.68851643,0.06996609,0.23574041,1.07685264,7.21537106,0.14008924,1.45546644
-1.36568284,8.40299169,0.06695741,0.21907359,1.04457101,6.98002186,0.13634196,1.41782506
-1.35967984,8.09210351,0.06376830,0.20288373,1.00877302,6.72331285,0.13200897,1.37474119
-1.35367684,7.75974212,0.06042687,0.18725788,0.96988117,6.44866800,0.12713286,1.32670074
-1.34767384,7.41055957,0.05696458,0.17228549,0.92842486,6.16014596,0.12176857,1.27434125
-1.34167084,7.04984452,0.05341534,0.15805612,0.88502503,5.86233193,0.11598185,1.21843352
-1.33566783,6.68337663,0.04981459,0.14465694,0.84037570,5.56021316,0.10984731,1.15985872
-1.32966483,6.31726629,0.04619831,0.13217051,0.79522351,5.25904264,0.10344615,1.09958197
-1.32366183,5.95778591,0.04260208,0.12067263,0.75034581,4.96419607,0.09686380,1.03862350
-1.31765883,5.61119836,0.03906011,0.11023045,0.70652825,4.68102703,0.09018736,0.97802844
-1.31165583,5.28358847,0.03560442,0.10090088,0.66454273,4.41472486,0.08350313,0.91883659
-1.30565283,4.98070234,0.03226411,0.09272929,0.62512612,4.17017938,0.07689427,0.86205297
-1.29964982,4.70779898,0.02906476,0.08574846,0.58896067,3.95185598,0.07043865,0.80862029
-1.29364682,4.46951759,0.02602798,0.07997784,0.55665641,3.76368390,0.06420701,0.75939402
-1.28764382,4.26976332,0.02317114,0.07542303,0.52873585,3.60895989,0.05826143,0.71512079
-1.28164082,4.11161332,0.02050722,0.07207552,0.50562146,3.49026879,0.05265424,0.67642047
-1.27563782,3.99724432,0.01804489,0.06991251,0.48762589,3.40942205,0.04742728,0.64377227
-1.26963482,3.92788228,0.01578861,0.06889702,0.47494501,3.36741465,0.04261154,0.61750506
-1.26363182,3.90377437,0.01373895,0.06897802,0.46765396,3.36440066,0.03822723,0.59779187
-1.25762881,3.92418295,0.01189295,0.07009083,0.46570590,3.39968737,0.03428411,0.58464843
-1.25162581,3.98740114,0.01024457,0.07215756,0.46893364,3.47174760,0.03078217,0.57793566
-1.24562281,4.09078938,0.00878517,0.07508780,0.47705381,3.57824983,0.02771250,0.57736585
-1.23961981,4.23083204,0.00750403,0.07877947,0.48967364,3.71610568,0.02505834,0.58251223
-1.23361681,4.40321326,0.00638885,0.08311994,0.50630014,3.88153382,0.02279631,0.59282157
-1.22761381,4.60291074,0.00542625,0.08798736,0.52635148,4.07013970,0.02089760,0.60762963
-1.22161081,4.82430601,0.00460224,0.09325227,0.54917048,4.27700970,0.01932932,0.62617888
-1.21560780,5.06130954,0.00390260,0.09877958,0.57403992,4.49681849,0.01805566,0.64763826
-1.20960480,5.30749832,0.00331328,0.10443079,0.60019940,4.72394750,0.01703917,0.67112453
-1.20360180,5.55626332,0.00282065,0.11006644,0.62686349,4.95261256,0.01624180,0.69572469
-1.19759880,5.80096375,0.00241179,0.11554890,0.65324073,5.17699763,0.01562592,0.72051899
-1.19159580,6.03508440,0.00207467,0.12074527,0.67855302,5.39139183,0.01515519,0.74460404
-1.18559280,6.25239206,0.00179826,0.12553038,0.70205499,5.59032598,0.01479531,0.76711538
-1.17958979,6.44708689,0.00157261,0.12978986,0.72305270,5.76870512,0.01451462,0.78724893
-1.17358679,6.61394402,0.00138891,0.13342308,0.74092121,5.92193284,0.01428460,0.80428078
-1.16758379,6.74844132,0.00123951,0.13634588,0.75512039,6.04602389,0.01408016,0.81758461
-1.16158079,6.84686899,0.00111782,0.13849309,0.76520849,6.13770106,0.01387995,0.82664641
-1.15557779,6.90641743,0.00101836,0.13982054,0.77085300,6.19447339,0.01366639,0.83107574
-1.14957479,6.92524050,0.00093662,0.14030673,0.77183837,6.21469291,0.01342572,0.83061355
-1.14357179,6.90249195,0.00086902,0.13995382,0.76807033,6.19758808,0.01314789,0.82513596
-1.13756878,6.83833395,0.00081280,0.13878815,0.75957676,6.14327283,0.01282638,0.81465414
-1.13156578,6.73391771,0.00076598,0.13686006,0.74650495,6.05273110,0.01245795,0.79931030
-1.12556278,6.59133713,0.00072720,0.13424318,0.72911546,5.92777773,0.01204236,0.77936986
-1.11955978,6.41355755,0.00069573,0.13103309,0.70777291,5.77099740,0.01158199,0.75521039
-1.11355678,6.20432266,0.00067131,0.12734548,0.68293394,5.58566417,0.01108146,0.72730762
-1.10755378,5.96804304,0.00065411,0.12331380,0.65513304,5.37564474,0.01054726,0.69621908
-1.10155078,5.70967093,0.00064466,0.11908660,0.62496659,5.14528930,0.00998728,0.66256628
-1.09554777,5.43456553,0.00064379,0.11482440,0.59307590,4.89931382,0.00941049,0.62701577
-1.08954477,5.14835366,0.00065256,0.11069652,0.56012979,4.64267793,0.00882650,0.59026004
-1.08354177,4.85679032,0.00067221,0.10687757,0.52680727,4.38046238,0.00824523,0.55299881
-1.07753877,4.56562320,0.00070409,0.10354398,0.49378094,4.11774972,0.00767656,0.51592135
-1.07153577,4.28046491,0.00074967,0.10087044,0.46170152,3.85951149,0.00713010,0.47969025
-1.06553277,4.00667584,0.00081039,0.09902638,0.43118388,3.61050458,0.00661489,0.44492715
-1.05952976,3.74925992,0.00088773,0.09817251,0.40279483,3.37517873,0.00613928,0.41220066
-1.05352676,3.51277482,0.00098306,0.09845748,0.37704291,3.15759668,0.00571073,0.38201655
-1.04752376,3.30125735,0.00109765,0.10001468,0.35437017,2.96136769,0.00533572,0.35481046
-1.04152076,3.11816435,0.00123263,0.10295916,0.33514598,2.78959463,0.00501975,0.33094280
-1.03551776,2.96632858,0.00138891,0.10738484,0.31966274,2.64483435,0.00476727,0.31069598
-1.02951476,2.84792918,0.00156714,0.11336192,0.30813342,2.52907095,0.00458172,0.29427358
-1.02351176,2.76447549,0.00176773,0.12093469,0.30069082,2.44370077,0.00446560,0.28180136
-1.01750875,2.71680353,0.00199074,0.13011966,0.29738824,2.38952867,0.00442055,0.27332982
-1.01150575,2.70508404,0.00223590,0.14090428,0.29820162,2.36677427,0.00444750,0.26883802
-1.00550275,2.72884131,0.00250261,0.15324622,0.30303293,2.37508774,0.00454673,0.26823867
-0.99949975,2.78698232,0.00278990,0.16707333,0.31171467,2.41357432,0.00471813,0.27138400
-0.99349675,2.87783555,0.00309647,0.18228453,0.32401553,2.48082718,0.00496131,0.27807258
-0.98749375,2.99919953,0.00342071,0.19875144,0.33964716,2.57496846,0.00527582,0.28805678
-0.98149075,3.14840071,0.00376076,0.21632118,0.35827195,2.69369816,0.00566138,0.30105085
-0.97548774,3.32236076,0.00411456,0.23482002,0.37951184,2.83435086,0.00611808,0.31673961
-0.96948474,3.51767286,0.00447990,0.25405812,0.40295814,2.99396007,0.00664662,0.33478757
-0.96348174,3.73068661,0.00485455,0.27383528,0.42818226,3.16932971,0.00724852,0.35484854
-0.95747874,3.95760047,0.00523636,0.29394734,0.45474721,3.35711224,0.00792639,0.37657543
-0.95147574,4.19456061,0.00562332,0.31419344,0.48221958,3.55389219,0.00868406,0.39963028
-0.94547274,4.43776391,0.00601369,0.33438355,0.51018199,3.75627366,0.00952683,0.42369416
-0.93946973,4.68356286,0.00640611,0.35434617,0.53824528,3.96096992,0.01046154,0.44847669
-0.93346673,4.92856906,0.00679967,0.37393579,0.56606040,4.16489241,0.01149668,0.47372496
-0.92746373,5.16975191,0.00719400,0.39303976,0.59332930,4.36523658,0.01264238,0.49923137
-0.92146073,5.40452846,0.00758927,0.41158419,0.61981436,4.55956107,0.01391032,0.52484012
-0.91545773,5.63084052,0.00798628,0.42953848,0.64534597,4.74585724,0.01531356,0.55045181
-0.90945473,5.84721492,0.00838638,0.44691814,0.66982765,4.92260545,0.01686628,0.57602600
-0.90345173,6.05280340,0.00879148,0.46378571,0.69323839,5.08881512,0.01858330,0.60158128
-0.89744872,6.24739906,0.00920391,0.48024936,0.71563186,5.24404600,0.02047965,0.62719263
