energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-3.10655328,0.57230467,0.00187536,0.03186963,0.04773059,0.21697535,0.38096668,0.10253772,0.00000000
-3.10055028,0.55741159,0.00150695,0.03285861,0.04611594,0.21897071,0.37210136,0.10041712,0.00000000
-3.09454727,0.54979042,0.00120701,0.03422795,0.04490948,0.22393243,0.36807053,0.09981377,0.00000000
-3.08854427,0.54956511,0.00096540,0.03598689,0.04410779,0.23186581,0.36894978,0.10073164,0.00000000
-3.08254127,0.55674530,0.00077304,0.03813725,0.04369711,0.24273612,0.37473823,0.10315770,0.00000000
-3.07653827,0.57122579,0.00062191,0.04067335,0.04365427,0.25646762,0.38535812,0.10706125,0.00000000
-3.07053527,0.59278767,0.00050499,0.04358201,0.04394794,0.27294324,0.40065554,0.11239340,0.00000000
-3.06453227,0.62110105,0.00041625,0.04684274,0.04454016,0.29200485,0.42040218,0.11908671,0.00000000
-3.05852926,0.65572925,0.00035053,0.05042810,0.04538801,0.31345436,0.44429828,0.12705506,0.00000000
-3.05252626,0.69613470,0.00030347,0.05430414,0.04644554,0.33705548,0.47197655,0.13619387,0.00000000
-3.04652326,0.74168635,0.00027141,0.05843099,0.04766570,0.36253632,0.50300728,0.14638056,0.00000000
-3.04052026,0.79166882,0.00025128,0.06276361,0.04900237,0.38959271,0.53690452,0.15747548,0.00000000
-3.03451726,0.84529309,0.00024057,0.06725258,0.05041232,0.41789241,0.57313349,0.16932321,0.00000000
-3.02851426,0.90170907,0.00023717,0.07184502,0.05185712,0.44707989,0.61111907,0.18175432,0.00000000
-3.02251126,0.96001965,0.00023935,0.07648561,0.05330480,0.47678196,0.65025539,0.19458770,0.00000000
-3.01650825,1.01929633,0.00024569,0.08111763,0.05473140,0.50661389,0.68991648,0.20763318,0.00000000
-3.01050525,1.07859619,0.00025501,0.08568405,0.05612209,0.53618601,0.72946770,0.22069477,0.00000000
-3.00450225,1.13697978,0.00026633,0.09012864,0.05747205,0.56511072,0.76827789,0.23357416,0.00000000
-2.99849925,1.19352971,0.00027882,0.09439704,0.05878689,0.59300952,0.80573189,0.24607459,0.00000000
-2.99249625,1.24736934,0.00029182,0.09843777,0.06008270,0.61952014,0.84124302,0.25800483,0.00000000
-2.98649325,1.29768091,0.00030476,0.10220324,0.06138555,0.64430331,0.87426536,0.26918332,0.00000000
-2.98049025,1.34372276,0.00031717,0.10565058,0.06273065,0.66704916,0.90430515,0.27944213,0.00000000
-2.97448724,1.38484471,0.00032866,0.10874237,0.06416096,0.68748290,0.93093109,0.28863074,0.00000000
-2.96848424,1.42050118,0.00033895,0.11144721,0.06572539,0.70536964,0.95378308,0.29661937,0.00000000
-2.96248124,1.45026134,0.00034778,0.11374015,0.06747668,0.72051820,0.97257894,0.30330183,0.00000000
-2.95647824,1.47381599,0.00035500,0.11560295,0.06946888,0.73278376,0.98711891,0.30859762,0.00000000
-2.95047524,1.49098064,0.00036051,0.11702409,0.07175464,0.74206921,0.99728772,0.31245334,0.00000000
-2.94447224,1.50169475,0.00036424,0.11799870,0.07438237,0.74832522,1.00305399,0.31484317,0.00000000
-2.93846923,1.50601706,0.00036622,0.11852821,0.07739336,0.75154907,1.00446711,0.31576858,0.00000000
-2.93246623,1.50411717,0.00036648,0.11861996,0.08081893,0.75178217,1.00165158,0.31525707,0.00000000
-2.92646323,1.49626392,0.00036513,0.11828658,0.08467794,0.74910650,0.99479922,0.31336022,0.00000000
-2.92046023,1.48281079,0.00036230,0.11754531,0.08897451,0.74364017,0.98415944,0.31015095,0.00000000
-2.91445723,1.46417933,0.00035813,0.11641725,0.09369625,0.73553213,0.97002813,0.30572024,0.00000000
-2.90845423,1.44084118,0.00035281,0.11492652,0.09881307,0.72495650,0.95273567,0.30017344,0.00000000
-2.90245123,1.41329970,0.00034651,0.11309947,0.10427665,0.71210655,0.93263451,0.29362633,0.00000000
-2.89644822,1.38207192,0.00033942,0.11096391,0.11002060,0.69718872,0.91008708,0.28620113,0.00000000
-2.89044522,1.34767172,0.00033172,0.10854834,0.11596142,0.68041694,0.88545442,0.27802259,0.00000000
-2.88444222,1.31059502,0.00032359,0.10588132,0.12200019,0.66200736,0.85908600,0.26921446,0.00000000
-2.87843922,1.27130743,0.00031519,0.10299096,0.12802500,0.64217381,0.83131127,0.25989633,0.00000000
-2.87243622,1.23023498,0.00030666,0.09990450,0.13391408,0.62112401,0.80243309,0.25018105,0.00000000
-2.86643322,1.18775814,0.00029814,0.09664802,0.13953939,0.59905681,0.77272333,0.24017276,0.00000000
-2.86043022,1.14420905,0.00028974,0.09324631,0.14477076,0.57616026,0.74242063,0.22996564,0.00000000
-2.85442721,1.09987210,0.00028157,0.08972288,0.14948019,0.55261073,0.71173022,0.21964329,0.00000000
-2.84842421,1.05498727,0.00027372,0.08610002,0.15354626,0.52857284,0.68082568,0.20927876,0.00000000
-2.84242121,1.00975605,0.00026631,0.08239903,0.15685848,0.50420024,0.64985238,0.19893515,0.00000000
-2.83641821,0.96434907,0.00025943,0.07864049,0.15932126,0.47963694,0.61893213,0.18866670,0.00000000
-2.83041521,0.91891509,0.00025321,0.07484456,0.16085747,0.45501918,0.58816867,0.17852018,0.00000000
-2.82441221,0.87359044,0.00024783,0.07103132,0.16141138,0.43047748,0.55765370,0.16853657,0.00000000
-2.81840920,0.82850841,0.00024346,0.06722108,0.16095072,0.40613885,0.52747281,0.15875281,0.00000000
-2.81240620,0.78380788,0.00024035,0.06343469,0.15946807,0.38212883,0.49771110,0.14920350,0.00000000
-2.80640320,0.73964066,0.00023879,0.05969375,0.15698118,0.35857334,0.46845801,0.13992255,0.00000000
-2.80040020,0.69617727,0.00023913,0.05602073,0.15353248,0.33560004,0.43981129,0.13094451,0.00000000
-2.79439720,0.65361069,0.00024179,0.05243908,0.14918765,0.31333926,0.41187964,0.12230568,0.00000000
-2.78839420,0.61215807,0.00024725,0.04897313,0.14403350,0.29192432,0.38478419,0.11404479,0.00000000
-2.78239120,0.57206030,0.00025605,0.04564800,0.13817504,0.27149123,0.35865867,0.10620343,0.00000000
-2.77638819,0.53357968,0.00026880,0.04248933,0.13173213,0.25217783,0.33364829,0.09882600,0.00000000
-2.77038519,0.49699564,0.00028616,0.03952296,0.12483571,0.23412232,0.30990755,0.09195935,0.00000000
-2.76438219,0.46259915,0.00030882,0.03677455,0.11762385,0.21746129,0.28759713,0.08565215,0.00000000
-2.75837919,0.43068581,0.00033752,0.03426908,0.11023775,0.20232729,0.26687996,0.07995389,0.00000000
-2.75237619,0.40154820,0.00037298,0.03203038,0.10281796,0.18884613,0.24791687,0.07491376,0.00000000
-2.74637319,0.37546784,0.00041592,0.03008057,0.09550076,0.17713383,0.23086194,0.07057935,0.00000000
-2.74037019,0.35270706,0.00046702,0.02843950,0.08841509,0.16729354,0.21585769,0.06699519,0.00000000
-2.73436718,0.33350106,0.00052687,0.02712422,0.08167986,0.15941235,0.20303057,0.06420134,0.00000000
-2.72836418,0.31805064,0.00059599,0.02614847,0.07540184,0.15355820,0.19248666,0.06223197,0.00000000
-2.72236118,0.30651558,0.00067472,0.02552216,0.06967419,0.14977704,0.18430786,0.06111400,0.00000000
-2.71635818,0.29900913,0.00076326,0.02525096,0.06457545,0.14809016,0.17854866,0.06086582,0.00000000
-2.71035518,0.29559351,0.00086162,0.02533593,0.06016919,0.14849198,0.17523360,0.06149627,0.00000000
-2.70435218,0.29627664,0.00096955,0.02577326,0.05650401,0.15094825,0.17435547,0.06300374,0.00000000
-2.69834917,0.30101026,0.00108655,0.02655401,0.05361407,0.15539490,0.17587421,0.06537543,0.00000000
-2.69234617,0.30968923,0.00121188,0.02766409,0.05151984,0.16173741,0.17971669,0.06858702,0.00000000
-2.68634317,0.32215222,0.00134449,0.02908423,0.05022914,0.16985092,0.18577721,0.07260245,0.00000000
-2.68034017,0.33818369,0.00148304,0.03079016,0.04973829,0.17958116,0.19391879,0.07737401,0.00000000
-2.67433717,0.35751708,0.00162594,0.03275284,0.05003329,0.19074604,0.20397516,0.08284280,0.00000000
-2.66833417,0.37983915,0.00177132,0.03493887,0.05109108,0.20313814,0.21575347,0.08893931,0.00000000
-2.66233117,0.40479539,0.00191710,0.03731098,0.05288055,0.21652792,0.22903760,0.09558441,0.00000000
-2.65632816,0.43199629,0.00206102,0.03982867,0.05536356,0.23066765,0.24359194,0.10269048,0.00000000
-2.65032516,0.46102442,0.00220067,0.04244893,0.05849571,0.24529599,0.25916569,0.11016278,0.00000000
-2.64432216,0.49144191,0.00233361,0.04512701,0.06222698,0.26014312,0.27549739,0.11790101,0.00000000
-2.63831916,0.52279846,0.00245735,0.04781731,0.06650217,0.27493620,0.29231967,0.12580099,0.00000000
-2.63231616,0.55463920,0.00256953,0.05047423,0.07126120,0.28940505,0.30936407,0.13375639,0.00000000
-2.62631316,0.58651263,0.00266788,0.05305313,0.07643925,0.30328784,0.32636569,0.14166049,0.00000000
-2.62031016,0.61797804,0.00275038,0.05551113,0.08196688,0.31633658,0.34306768,0.14940794,0.00000000
-2.61430715,0.64861243,0.00281528,0.05780796,0.08777013,0.32832226,0.35922537,0.15689639,0.00000000
-2.60830415,0.67801656,0.00286120,0.05990669,0.09377057,0.33903943,0.37460987,0.16402802,0.00000000
-2.60230115,0.70582026,0.00288711,0.06177436,0.09988553,0.34830997,0.38901116,0.17071092,0.00000000
-2.59629815,0.73168653,0.00289243,0.06338247,0.10602850,0.35598613,0.40224056,0.17686023,0.00000000
-2.59029515,0.75531479,0.00287704,0.06470742,0.11210964,0.36195255,0.41413258,0.18239918,0.00000000
-2.58429215,0.77644296,0.00284123,0.06573066,0.11803662,0.36612737,0.42454603,0.18725982,0.00000000
-2.57828914,0.79484867,0.00278575,0.06643890,0.12371569,0.36846235,0.43336466,0.19138364,0.00000000
-2.57228614,0.81034953,0.00271178,0.06682401,0.12905299,0.36894206,0.44049714,0.19472198,0.00000000
-2.56628314,0.82280274,0.00262084,0.06688293,0.13395623,0.36758230,0.44587664,0.19723633,0.00000000
-2.56028014,0.83210408,0.00251478,0.06661743,0.13833644,0.36442779,0.44945997,0.19889843,0.00000000
-2.55427714,0.83818652,0.00239569,0.06603382,0.14210998,0.35954932,0.45122649,0.19969033,0.00000000
-2.54827414,0.84101852,0.00226587,0.06514254,0.14520066,0.35304049,0.45117679,0.19960435,0.00000000
-2.54227114,0.84060223,0.00212769,0.06395781,0.14754181,0.34501423,0.44933130,0.19864298,0.00000000
-2.53626813,0.83697166,0.00198360,0.06249713,0.14907826,0.33559920,0.44572880,0.19681868,0.00000000
-2.53026513,0.83019076,0.00183599,0.06078090,0.14976819,0.32493625,0.44042498,0.19415361,0.00000000
-2.52426213,0.82035170,0.00168716,0.05883194,0.14958462,0.31317500,0.43349098,0.19067937,0.00000000
-2.51825913,0.80757308,0.00153927,0.05667505,0.14851655,0.30047064,0.42501203,0.18643652,0.00000000
-2.51225613,0.79199817,0.00139425,0.05433659,0.14656963,0.28698101,0.41508604,0.18147410,0.00000000
-2.50625313,0.77379310,0.00125383,0.05184409,0.14376633,0.27286400,0.40382224,0.17584896,0.00000000
-2.50025013,0.75314497,0.00111945,0.04922578,0.14014555,0.25827521,0.39133979,0.16962498,0.00000000
-2.49424712,0.73025970,0.00099230,0.04651025,0.13576168,0.24336596,0.37776632,0.16287214,0.00000000
-2.48824412,0.70535979,0.00087328,0.04372601,0.13068319,0.22828155,0.36323636,0.15566541,0.00000000
-2.48224112,0.67868173,0.00076301,0.04090115,0.12499066,0.21315980,0.34788981,0.14808361,0.00000000
-2.47623812,0.65047315,0.00066188,0.03806294,0.11877454,0.19812972,0.33187014,0.14020799,0.00000000
-2.47023512,0.62098982,0.00057003,0.03523748,0.11213249,0.18331054,0.31532264,0.13212091,0.00000000
-2.46423212,0.59049234,0.00048740,0.03244933,0.10516666,0.16881077,0.29839254,0.12390435,0.00000000
-2.45822911,0.55924276,0.00041375,0.02972124,0.09798081,0.15472752,0.28122316,0.11563846,0.00000000
-2.45222611,0.52750114,0.00034872,0.02707382,0.09067756,0.14114597,0.26395403,0.10740020,0.00000000
-2.44622311,0.49552215,0.00029179,0.02452532,0.08335576,0.12813900,0.24671916,0.09926202,0.00000000
-2.44022011,0.46355174,0.00024241,0.02209146,0.07610812,0.11576703,0.22964531,0.09129074,0.00000000
-2.43421711,0.43182412,0.00019994,0.01978525,0.06901925,0.10407801,0.21285057,0.08354658,0.00000000
-2.42821411,0.40055899,0.00016373,0.01761697,0.06216404,0.09310762,0.19644305,0.07608240,0.00000000
-2.42221111,0.36995916,0.00013312,0.01559416,0.05560650,0.08287973,0.18051987,0.06894320,0.00000000
-2.41620810,0.34020858,0.00010746,0.01372165,0.04939907,0.07340695,0.16516642,0.06216585,0.00000000
-2.41020510,0.31147089,0.00008614,0.01200173,0.04358241,0.06469146,0.15045588,0.05577905,0.00000000
-2.40420210,0.28388839,0.00006856,0.01043433,0.03818551,0.05672598,0.13644905,0.04980354,0.00000000
-2.39819910,0.25758156,0.00005421,0.00901727,0.03322626,0.04949487,0.12319441,0.04425251,0.00000000
-2.39219610,0.23264905,0.00004259,0.00774652,0.02871231,0.04297540,0.11072853,0.03913218,0.00000000
-2.38619310,0.20916816,0.00003328,0.00661652,0.02464216,0.03713910,0.09907666,0.03444259,0.00000000
-2.38019010,0.18719570,0.00002589,0.00562058,0.02100646,0.03195311,0.08825349,0.03017838,0.00000000
-2.37418709,0.16676942,0.00002012,0.00475113,0.01778937,0.02738170,0.07826425,0.02632983,0.00000000
-2.36818409,0.14790961,0.00001568,0.00400015,0.01497003,0.02338761,0.06910579,0.02288380,0.00000000
-2.36218109,0.13062125,0.00001237,0.00335948,0.01252394,0.01993352,0.06076791,0.01982480,0.00000000
-2.35617809,0.11489633,0.00001001,0.00282116,0.01042440,0.01698338,0.05323470,0.01713598,0.00000000
-2.35017509,0.10071646,0.00000848,0.00237772,0.00864373,0.01450366,0.04648609,0.01480019,0.00000000
-2.34417209,0.08805573,0.00000769,0.00202248,0.00715442,0.01246462,0.04049925,0.01280092,0.00000000
-2.33816908,0.07688367,0.00000761,0.00174979,0.00593018,0.01084136,0.03525019,0.01112320,0.00000000
-2.33216608,0.06716839,0.00000826,0.00155524,0.00494682,0.00961486,0.03071525,0.00975454,0.00000000
-2.32616308,0.05887968,0.00000968,0.00143585,0.00418291,0.00877282,0.02687259,0.00868566,0.00000000
-2.32016008,0.05199214,0.00001197,0.00139024,0.00362047,0.00831052,0.02370362,0.00791124,0.00000000
-2.31415708,0.04648821,0.00001531,0.00141872,0.00324533,0.00823141,0.02119429,0.00743055,0.00000000
-2.30815408,0.04236096,0.00001990,0.00152335,0.00304754,0.00854760,0.01933638,0.00724797,0.00000000
-2.30215108,0.03961666,0.00002602,0.00170800,0.00302157,0.00928023,0.01812843,0.00737345,0.00000000
-2.29614807,0.03827692,0.00003403,0.00197830,0.00316646,0.01045959,0.01757663,0.00782279,0.00000000
-2.29014507,0.03838035,0.00004436,0.00234161,0.00348584,0.01212501,0.01769538,0.00861779,0.00000000
-2.28414207,0.03998366,0.00005754,0.00280683,0.00398788,0.01432456,0.01850753,0.00978619,0.00000000
-2.27813907,0.04316197,0.00007417,0.00338426,0.00468516,0.01711432,0.02004437,0.01136153,0.00000000
-2.27213607,0.04800837,0.00009499,0.00408528,0.00559439,0.02055744,0.02234513,0.01338262,0.00000000
-2.26613307,0.05463253,0.00012081,0.00492208,0.00673609,0.02472274,0.02545614,0.01589285,0.00000000
-2.26013007,0.06315833,0.00015257,0.00590717,0.00813410,0.02968292,0.02942949,0.01893925,0.00000000
-2.25412706,0.07372044,0.00019132,0.00705293,0.00981501,0.03551239,0.03432125,0.02257121,0.00000000
-2.24812406,0.08645980,0.00023820,0.00837103,0.01180739,0.04228464,0.04018923,0.02683890,0.00000000
-2.24212106,0.10151813,0.00029444,0.00987182,0.01414093,0.05006921,0.04709026,0.03179143,0.00000000
-2.23611806,0.11903132,0.00036135,0.01156362,0.01684541,0.05892836,0.05507716,0.03747477,0.00000000
-2.23011506,0.13912212,0.00044030,0.01345207,0.01994956,0.06891341,0.06419525,0.04392935,0.00000000
-2.22411206,0.16189200,0.00053264,0.01553938,0.02347971,0.08006099,0.07447875,0.05118762,0.00000000
-2.21810905,0.18741264,0.00063974,0.01782368,0.02745843,0.09238914,0.08594696,0.05927136,0.00000000
-2.21210605,0.21571724,0.00076287,0.02029839,0.03190302,0.10589362,0.09860056,0.06818911,0.00000000
-2.20610305,0.24679207,0.00090319,0.02295171,0.03682401,0.12054448,0.11241803,0.07793367,0.00000000
-2.20010005,0.28056858,0.00106166,0.02576621,0.04222367,0.13628310,0.12735251,0.08847976,0.00000000
-2.19409705,0.31691651,0.00123902,0.02871866,0.04809457,0.15301993,0.14332914,0.09978217,0.00000000
-2.18809405,0.35563852,0.00143569,0.03177997,0.05441834,0.17063302,0.16024324,0.11177422,0.00000000
-2.18209105,0.39646658,0.00165171,0.03491541,0.06116460,0.18896766,0.17795934,0.12436697,0.00000000
-2.17608804,0.43906074,0.00188672,0.03808503,0.06829024,0.20783712,0.19631131,0.13744911,0.00000000
-2.17008504,0.48301032,0.00213985,0.04124440,0.07573901,0.22702464,0.21510365,0.15088756,0.00000000
-2.16408204,0.52783809,0.00240975,0.04434547,0.08344156,0.24628672,0.23411406,0.16452908,0.00000000
-2.15807904,0.57300720,0.00269454,0.04733777,0.09131594,0.26535770,0.25309727,0.17820266,0.00000000
-2.15207604,0.61793129,0.00299181,0.05016968,0.09926861,0.28395554,0.27179004,0.19172281,0.00000000
-2.14607304,0.66198717,0.00329863,0.05278992,0.10719596,0.30178856,0.28991743,0.20489370,0.00000000
-2.14007004,0.70453030,0.00361163,0.05514910,0.11498631,0.31856316,0.30719985,0.21751395,0.00000000
-2.13406703,0.74491219,0.00392707,0.05720127,0.12252238,0.33399197,0.32336101,0.22938207,0.00000000
-2.12806403,0.78249955,0.00424090,0.05890543,0.12968417,0.34780241,0.33813624,0.24030217,0.00000000
-2.12206103,0.81669424,0.00454892,0.06022696,0.13635211,0.35974503,0.35128101,0.25009001,0.00000000
-2.11605803,0.84695350,0.00484688,0.06113882,0.14241043,0.36960158,0.36257926,0.25857883,0.00000000
-2.11005503,0.87280952,0.00513070,0.06162253,0.14775064,0.37719221,0.37185125,0.26562506,0.00000000
-2.10405203,0.89388753,0.00539656,0.06166885,0.15227482,0.38238167,0.37896046,0.27111332,0.00000000
-2.09804902,0.90992171,0.00564113,0.06127820,0.15589885,0.38508406,0.38381946,0.27496083,0.00000000
-2.09204602,0.92076808,0.00586168,0.06046061,0.15855525,0.38526614,0.38639417,0.27712080,0.00000000
-2.08604302,0.92641376,0.00605629,0.05923549,0.16019543,0.38294873,0.38670663,0.27758463,0.00000000
-2.08004002,0.92698208,0.00622393,0.05763094,0.16079158,0.37820649,0.38483581,0.27638304,0.00000000
-2.07403702,0.92273320,0.00636456,0.05568280,0.16033764,0.37116578,0.38091661,0.27358574,0.00000000
-2.06803402,0.91405998,0.00647924,0.05343353,0.15884978,0.36200083,0.37513692,0.26929988,0.00000000
-2.06203102,0.90147921,0.00657012,0.05093073,0.15636593,0.35092844,0.36773285,0.26366719,0.00000000
-2.05602801,0.88561824,0.00664042,0.04822569,0.15294470,0.33820123,0.35898229,0.25685997,0.00000000
-2.05002501,0.86719754,0.00669437,0.04537176,0.14866356,0.32410000,0.34919692,0.24907600,0.00000000
-2.04402201,0.84700954,0.00673711,0.04242280,0.14361635,0.30892520,0.33871310,0.24053262,0.00000000
-2.03801901,0.82589457,0.00677453,0.03943160,0.13791038,0.29298817,0.32788176,0.23146022,0.00000000
-2.03201601,0.80471466,0.00681303,0.03644855,0.13166304,0.27660224,0.31705779,0.22209526,0.00000000
-2.02601301,0.78432600,0.00685939,0.03352037,0.12499816,0.26007408,0.30658914,0.21267315,0.00000000
-2.02001001,0.76555119,0.00692044,0.03068906,0.11804236,0.24369573,0.29680616,0.20342133,0.00000000
-2.01400700,0.74915203,0.00700282,0.02799119,0.11092135,0.22773734,0.28801142,0.19455258,0.00000000
-2.00800400,0.73580405,0.00711277,0.02545727,0.10375645,0.21244107,0.28047033,0.18625900,0.00000000
-2.00200100,0.72607350,0.00725581,0.02311149,0.09666141,0.19801618,0.27440302,0.17870670,0.00000000
-1.99599800,0.72039784,0.00743657,0.02097165,0.08973971,0.18463535,0.26997763,0.17203157,0.00000000
-1.98999500,0.71907033,0.00765859,0.01904934,0.08308227,0.17243252,0.26730523,0.16633598,0.00000000
-1.98399200,0.72222954,0.00792419,0.01735026,0.07676587,0.16150199,0.26643671,0.16168686,0.00000000
-1.97798899,0.72985398,0.00823435,0.01587477,0.07085201,0.15189894,0.26736151,0.15811490,0.00000000
-1.97198599,0.74176254,0.00858873,0.01461853,0.06538650,0.14364109,0.27000852,0.15561511,0.00000000
-1.96598299,0.75762043,0.00898567,0.01357331,0.06039959,0.13671162,0.27424898,0.15414864,0.00000000
-1.95997999,0.77695089,0.00942235,0.01272778,0.05590668,0.13106291,0.27990129,0.15364569,0.00000000
-1.95397699,0.79915213,0.00989489,0.01206843,0.05190941,0.12662120,0.28673776,0.15400969,0.00000000
-1.94797399,0.82351907,0.01039862,0.01158048,0.04839732,0.12329178,0.29449286,0.15512223,0.00000000
-1.94197099,0.84926921,0.01092830,0.01124878,0.04534967,0.12096465,0.30287294,0.15684895,0.00000000
-1.93596798,0.87557162,0.01147848,0.01105866,0.04273758,0.11952039,0.31156682,0.15904587,0.00000000
-1.92996498,0.90157806,0.01204374,0.01099679,0.04052627,0.11883603,0.32025718,0.16156612,0.00000000
-1.92396198,0.92645502,0.01261903,0.01105193,0.03867731,0.11879080,0.32863206,0.16426685,0.00000000
-1.91795898,0.94941551,0.01319995,0.01121562,0.03715081,0.11927148,0.33639616,0.16701587,0.00000000
-1.91195598,0.96974918,0.01378302,0.01148277,0.03590753,0.12017738,0.34328160,0.16969806,0.00000000
-1.90595298,0.98684968,0.01436583,0.01185217,0.03491067,0.12142457,0.34905751,0.17222105,0.00000000
-1.89994997,1.00023808,0.01494717,0.01232687,0.03412748,0.12294948,0.35353825,0.17452009,0.00000000
-1.89394697,1.00958134,0.01552711,0.01291440,0.03353047,0.12471165,0.35658987,0.17656195,0.00000000
-1.88794397,1.01470510,0.01610689,0.01362693,0.03309831,0.12669567,0.35813455,0.17834753,0.00000000
-1.88194097,1.01560027,0.01668881,0.01448124,0.03281634,0.12891221,0.35815288,0.17991327,0.00000000
-1.87593797,1.01242317,0.01727599,0.01549852,0.03267665,0.13139832,0.35668392,0.18133115,0.00000000
-1.86993497,1.00548922,0.01787208,0.01670414,0.03267787,0.13421684,0.35382310,0.18270731,0.00000000
-1.86393197,0.99526069,0.01848088,0.01812713,0.03282454,0.13745527,0.34971796,0.18417936,0.00000000
-1.85792896,0.98232885,0.01910593,0.01979964,0.03312620,0.14122388,0.34456218,0.18591251,0.00000000
-1.85192596,0.96739171,0.01975007,0.02175623,0.03359616,0.14565357,0.33858804,0.18809451,0.00000000
-1.84592296,0.95122817,0.02041504,0.02403304,0.03425017,0.15089321,0.33205767,0.19092981,0.00000000
-1.83991996,0.93466982,0.02110107,0.02666694,0.03510476,0.15710692,0.32525366,0.19463299,0.00000000
-1.83391696,0.91857174,0.02180657,0.02969454,0.03617571,0.16447121,0.31846923,0.19942185,0.00000000
-1.82791396,0.90378350,0.02252784,0.03315126,0.03747637,0.17317209,0.31199859,0.20551028,0.00000000
-1.82191096,0.89112153,0.02325900,0.03707032,0.03901615,0.18340229,0.30612777,0.21310132,0.00000000
-1.81590795,0.88134404,0.02399189,0.04148186,0.04079909,0.19535854,0.30112621,0.22238062,0.00000000
-1.80990495,0.87512929,0.02471621,0.04641201,0.04282274,0.20923888,0.29723957,0.23351047,0.00000000
-1.80390195,0.87305800,0.02541975,0.05188218,0.04507726,0.22524001,0.29468381,0.24662470,0.00000000
-1.79789895,0.87560025,0.02608872,0.05790839,0.04754492,0.24355454,0.29364065,0.26182461,0.00000000
-1.79189595,0.88310720,0.02670822,0.06450077,0.05019998,0.26436801,0.29425462,0.27917587,0.00000000
-1.78589295,0.89580739,0.02726279,0.07166319,0.05300892,0.28785557,0.29663147,0.29870674,0.00000000
-1.77988994,0.91380762,0.02773697,0.07939309,0.05593124,0.31417819,0.30083790,0.32040729,0.00000000
-1.77388694,0.93709767,0.02811597,0.08768138,0.05892050,0.34347830,0.30690252,0.34422984,0.00000000
-1.76788394,0.96555846,0.02838628,0.09651259,0.06192589,0.37587467,0.31481774,0.37009032,0.00000000
-1.76188094,0.99897280,0.02853627,0.10586502,0.06489401,0.41145671,0.32454239,0.39787047,0.00000000
-1.75587794,1.03703800,0.02855671,0.11571106,0.06777105,0.45027806,0.33600484,0.42742079,0.00000000
-1.74987494,1.07937952,0.02844121,0.12601759,0.07050504,0.49234965,0.34910648,0.45856387,0.00000000
-1.74387194,1.12556497,0.02818656,0.13674638,0.07304822,0.53763255,0.36372521,0.49109806,0.00000000
-1.73786893,1.17511774,0.02779288,0.14785455,0.07535947,0.58603067,0.37971887,0.52480120,0.00000000
-1.73186593,1.22752973,0.02726371,0.15929503,0.07740652,0.63738401,0.39692857,0.55943423,0.00000000
-1.72586293,1.28227277,0.02660593,0.17101698,0.07916800,0.69146261,0.41518168,0.59474461,0.00000000
-1.71985993,1.33880846,0.02582949,0.18296627,0.08063513,0.74796186,0.43429453,0.63046941,0.00000000
-1.71385693,1.39659631,0.02494712,0.19508588,0.08181302,0.80649960,0.45407494,0.66633797,0.00000000
-1.70785393,1.45510019,0.02397388,0.20731634,0.08272151,0.86661546,0.47432441,0.70207423,0.00000000
-1.70185093,1.51379328,0.02292661,0.21959613,0.08339539,0.92777289,0.49484023,0.73739865,0.00000000
-1.69584792,1.57216170,0.02182338,0.23186216,0.08388414,0.98936409,0.51541749,0.77202991,0.00000000
-1.68984492,1.62970715,0.02068289,0.24405024,0.08425103,1.05071816,0.53585116,0.80568643,0.00000000
-1.68384192,1.68594888,0.01952386,0.25609568,0.08457171,1.11111229,0.55593819,0.83808782,0.00000000
-1.67783892,1.74042534,0.01836447,0.26793384,0.08493224,1.16978607,0.57547977,0.86895645,0.00000000
-1.67183592,1.79269580,0.01722183,0.27950083,0.08542664,1.22595834,0.59428381,0.89801927,0.00000000
-1.66583292,1.84234211,0.01611155,0.29073426,0.08615411,1.27884626,0.61216753,0.92500992,0.00000000
-1.65982991,1.88897096,0.01504735,0.30157398,0.08721588,1.32768584,0.62896016,0.94967121,0.00000000
-1.65382691,1.93221643,0.01404079,0.31196293,0.08871196,1.37175319,0.64450575,0.97175808,0.00000000
-1.64782391,1.97174313,0.01310112,0.32184788,0.09073772,1.41038556,0.65866588,0.99104097,0.00000000
-1.64182091,2.00724964,0.01223514,0.33118021,0.09338058,1.44300135,0.67132221,1.00730954,0.00000000
-1.63581791,2.03847209,0.01144728,0.33991657,0.09671676,1.46911808,0.68237876,1.02037665,0.00000000
-1.62981491,2.06518793,0.01073962,0.34801943,0.10080838,1.48836762,0.69176371,1.03008248,0.00000000
-1.62381191,2.08721925,0.01011209,0.35545752,0.10570083,1.50050790,0.69943071,1.03629862,0.00000000
-1.61780890,2.10443586,0.00956267,0.36220608,0.11142066,1.50543048,0.70535949,1.03893191,0.00000000
-1.61180590,2.11675748,0.00908766,0.36824690,0.11797385,1.50316380,0.70955584,1.03792789,0.00000000
-1.60580290,2.12415524,0.00868195,0.37356830,0.12534479,1.49387175,0.71205073,1.03327364,0.00000000
-1.59979990,2.12665208,0.00833932,0.37816480,0.13349579,1.47784778,0.71289879,1.02499985,0.00000000
-1.59379690,2.12432208,0.00805276,0.38203672,0.14236720,1.45550476,0.71217605,1.01318196,0.00000000
