energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
0.16508254,12.91556672,0.01098140,0.20750431,0.40605510,8.78719303,0.11003111,0.86212178,0.59147765,3.07600291
0.17108554,13.20116543,0.01115181,0.21111340,0.41088442,9.03797214,0.11396938,0.87874268,0.60262495,3.09250338
0.17708854,13.48296705,0.01130163,0.21442838,0.41440246,9.28835842,0.11758591,0.89655066,0.61293049,3.10616318
0.18309155,13.75607847,0.01142683,0.21733260,0.41645032,9.53536002,0.12081854,0.91501640,0.62210150,3.11571065
0.18909455,14.01572837,0.01152375,0.21971892,0.41690625,9.77600194,0.12361165,0.93359658,0.62986572,3.11995680
0.19509755,14.25736834,0.01158927,0.22149320,0.41568928,10.00735553,0.12591756,0.95174978,0.63598052,3.11784695
0.20110055,14.47676261,0.01162076,0.22257722,0.41276142,10.22656333,0.12769772,0.96895192,0.64024093,3.10850759
0.20710355,14.67006574,0.01161620,0.22291110,0.40812848,10.43086086,0.12892354,0.98471098,0.64248628,3.09128624
0.21310655,14.83388792,0.01157417,0.22245497,0.40183940,10.61759721,0.12957700,0.99858046,0.64260531,3.06578300
0.21910955,14.96534829,0.01149384,0.22119001,0.39398435,10.78425628,0.12965093,1.01017128,0.64053954,3.03187252
0.22511256,15.06211709,0.01137501,0.21911869,0.38469161,10.92848042,0.12914896,1.01916187,0.63628483,2.98971584
0.23111556,15.12244733,0.01121809,0.21626446,0.37412349,11.04809745,0.12808519,1.02530610,0.62989116,2.93976181
0.23711856,15.14519679,0.01102405,0.21267065,0.36247152,11.14115179,0.12648362,1.02843904,0.62146054,2.88273839
0.24312156,15.12984095,0.01079444,0.20839890,0.34995106,11.20593944,0.12437739,1.02848022,0.61114342,2.81963431
0.24912456,15.07647690,0.01053131,0.20352712,0.33679555,11.24104579,0.12180772,1.02543444,0.59913352,2.75167204
0.25512756,14.98581813,0.01023721,0.19814696,0.32325064,11.24538472,0.11882285,1.01939015,0.58566145,2.68027329
0.26113057,14.85917949,0.00991512,0.19236115,0.30956839,11.21823659,0.11547682,1.01051530,0.57098726,2.60701821
0.26713357,14.69845166,0.00956841,0.18628050,0.29600157,11.15928247,0.11182813,0.99905089,0.55539235,2.53359990
0.27313657,14.50606407,0.00920080,0.18002092,0.28279827,11.06863169,0.10793851,0.98530236,0.53917075,2.46177559
0.27913957,14.28493553,0.00881625,0.17370042,0.27019688,10.94683989,0.10387160,0.96962902,0.52262041,2.39331604
0.28514257,14.03841197,0.00841893,0.16743610,0.25842142,10.79491506,0.09969169,0.95243188,0.50603445,2.32995460
0.29114557,13.77019133,0.00801315,0.16134144,0.24767740,10.61430972,0.09546253,0.93414014,0.48969292,2.27333728
0.29714857,13.48423637,0.00760322,0.15552362,0.23814794,10.40689804,0.09124621,0.91519688,0.47385507,2.22497520
0.30315158,13.18467671,0.00719346,0.15008124,0.22999051,10.17493779,0.08710210,0.89604434,0.45875265,2.18620057
0.30915458,12.87570263,0.00678803,0.14510218,0.22333396,9.92101779,0.08308593,0.87710929,0.44458423,2.15812731
0.31515758,12.56145389,0.00639088,0.14066193,0.21827607,9.64799289,0.07924893,0.85878904,0.43151074,2.14161743
0.32116058,12.24590723,0.00600566,0.13682212,0.21488152,9.35890881,0.07563708,0.84143856,0.41965255,2.13725396
0.32716358,11.93276742,0.00563566,0.13362950,0.21318035,9.05692049,0.07229051,0.82535926,0.40908795,2.14532127
0.33316658,11.62536621,0.00528371,0.13111532,0.21316705,8.74520773,0.06924299,0.81078982,0.39985316,2.16579347
0.33916958,11.32657430,0.00495215,0.12929505,0.21480010,8.42689217,0.06652155,0.79789951,0.39194400,2.19833138
0.34517259,11.03873042,0.00464280,0.12816854,0.21800238,8.10495970,0.06414626,0.78678417,0.38531885,2.24228839
0.35117559,10.76359158,0.00435689,0.12772059,0.22266217,7.78219194,0.06213013,0.77746522,0.37990317,2.29672527
0.35717859,10.50230694,0.00409510,0.12792199,0.22863505,7.46111005,0.06047921,0.76989153,0.37559497,2.36043382
0.36318159,10.25541734,0.00385756,0.12873081,0.23574658,7.14393289,0.05919280,0.76394425,0.37227145,2.43196895
0.36918459,10.02288045,0.00364386,0.13009419,0.24379594,6.83255128,0.05826381,0.75944431,0.36979609,2.50968834
0.37518759,9.80412062,0.00345313,0.13195037,0.25256029,6.52851837,0.05767938,0.75616221,0.36802630,2.59179875
0.38119060,9.59810088,0.00328411,0.13423101,0.26179999,6.23305582,0.05742149,0.75382984,0.36682093,2.67640757
0.38719360,9.40341336,0.00313518,0.13686361,0.27126445,5.94707406,0.05746783,0.75215348,0.36604754,2.76157798
0.39319660,9.21838328,0.00300450,0.13977413,0.28069848,5.67120425,0.05779270,0.75082764,0.36558893,2.84538586
0.39919960,9.04118095,0.00289007,0.14288948,0.28984897,5.40583922,0.05836797,0.74954898,0.36534871,2.92597646
0.40520260,8.86993575,0.00278983,0.14613990,0.29847171,5.15117988,0.05916419,0.74802963,0.36525555,3.00161870
0.41120560,8.70284597,0.00270175,0.14946117,0.30633792,4.90728369,0.06015150,0.74600933,0.36526594,3.07075503
0.41720860,8.53827873,0.00262394,0.15279638,0.31324052,4.67411199,0.06130066,0.74326579,0.36536524,3.13204489
0.42321161,8.37485483,0.00255469,0.15609733,0.31899959,4.45157295,0.06258389,0.73962290,0.36556699,3.18440002
0.42921461,8.21151438,0.00249254,0.15932536,0.32346705,4.23955786,0.06397562,0.73495633,0.36591048,3.22701023
0.43521761,8.04756018,0.00243639,0.16245170,0.32653009,4.03796872,0.06545302,0.72919636,0.36645672,3.25935863
0.44122061,7.88267741,0.00238544,0.16545716,0.32811350,3.84673620,0.06699643,0.72232802,0.36728295,3.28122578
0.44722361,7.71692944,0.00233931,0.16833135,0.32818051,3.66582755,0.06858948,0.71438840,0.36847600,3.29268281
0.45322661,7.55073112,0.00229799,0.17107134,0.32673235,3.49524494,0.07021907,0.70546158,0.37012496,3.29407401
0.45922961,7.38480227,0.00226187,0.17367993,0.32380638,3.33501539,0.07187516,0.69567157,0.37231339,3.28598993
0.46523262,7.22010527,0.00223171,0.17616362,0.31947308,3.18517398,0.07355042,0.68517357,0.37511163,3.26923257
0.47123562,7.05777123,0.00220865,0.17853036,0.31383188,3.04574253,0.07523968,0.67414432,0.37856978,3.24477444
0.47723862,6.89902030,0.00219413,0.18078740,0.30700617,2.91670599,0.07693937,0.66277205,0.38271146,3.21371374
0.48324162,6.74508130,0.00218993,0.18293917,0.29913775,2.79798918,0.07864699,0.65124662,0.38752916,3.17722784
0.48924462,6.59711607,0.00219809,0.18498548,0.29038088,2.68943602,0.08036049,0.63975047,0.39298115,3.13652748
0.49524762,6.45615325,0.00222087,0.18692020,0.28089637,2.59079340,0.08207786,0.62845086,0.39899039,3.09281375
0.50125063,6.32303545,0.00226077,0.18873039,0.27084583,2.50170118,0.08379677,0.61749383,0.40544554,3.04723978
0.50725363,6.19838250,0.00232044,0.19039607,0.26038649,2.42168950,0.08551442,0.60700003,0.41220402,3.00087863
0.51325663,6.08257264,0.00240269,0.19189059,0.24966666,2.35018382,0.08722757,0.59706278,0.41909706,2.95469855
0.51925963,5.97574156,0.00251043,0.19318167,0.23882203,2.28651747,0.08893274,0.58774804,0.42593648,2.90954593
0.52526263,5.87779865,0.00264661,0.19423290,0.22797296,2.22995113,0.09062656,0.57909642,0.43252286,2.86613619
0.53126563,5.78845790,0.00281425,0.19500576,0.21722275,2.17969774,0.09230625,0.57112673,0.43865476,2.82505203
0.53726863,5.70728044,0.00301630,0.19546195,0.20665689,2.13495143,0.09397020,0.56384085,0.44413834,2.78674797
0.54327164,5.63372456,0.00325565,0.19556584,0.19634321,2.09491824,0.09561856,0.55722924,0.44879694,2.75156018
0.54927464,5.56719905,0.00353499,0.19528692,0.18633286,2.05884663,0.09725370,0.55127688,0.45248013,2.71971975
0.55527764,5.50711511,0.00385681,0.19460211,0.17666187,2.02605568,0.09888067,0.54596877,0.45507162,2.69136803
0.56128064,5.45293290,0.00422323,0.19349761,0.16735329,1.99595905,0.10050733,0.54129491,0.45649560,2.66657221
0.56728364,5.40419877,0.00463590,0.19197039,0.15841953,1.96808296,0.10214437,0.53725400,0.45672124,2.64533987
0.57328664,5.36057068,0.00509594,0.19002899,0.14986488,1.94207713,0.10380496,0.53385579,0.45576493,2.62763118
0.57928964,5.32182985,0.00560375,0.18769373,0.14168799,1.91771794,0.10550413,0.53112185,0.45369031,2.61336793
0.58529265,5.28787811,0.00615893,0.18499617,0.13388415,1.89490360,0.10725791,0.52908459,0.45060584,2.60243919
0.59129565,5.25872155,0.00676013,0.18197803,0.12644737,1.87364171,0.10908217,0.52778473,0.44666037,2.59470325
0.59729865,5.23444219,0.00740497,0.17868950,0.11937198,1.85403029,0.11099130,0.52726743,0.44203661,2.58998667
0.60330165,5.21516032,0.00808992,0.17518705,0.11265399,1.83623339,0.11299680,0.52757725,0.43694310,2.58808098
0.60930465,5.20099105,0.00881028,0.17153104,0.10629201,1.82045320,0.11510577,0.52875253,0.43160501,2.58873820
0.61530765,5.19199888,0.00956010,0.16778314,0.10028778,1.80690041,0.11731963,0.53081949,0.42625429,2.59166650
0.62131066,5.18815442,0.01033221,0.16400376,0.09464649,1.79576501,0.11963289,0.53378661,0.42111967,2.59652707
0.62731366,5.18929720,0.01111827,0.16024971,0.08937680,1.78718930,0.12203230,0.53763969,0.41641709,2.60293370
0.63331666,5.19510809,0.01190888,0.15657224,0.08449074,1.78124508,0.12449638,0.54233814,0.41234091,2.61045579
0.63931966,5.20509388,0.01269368,0.15301550,0.08000356,1.77791633,0.12699537,0.54781263,0.40905654,2.61862566
0.64532266,5.21858616,0.01346158,0.14961555,0.07593351,1.77708864,0.12949166,0.55396449,0.40669456,2.62695047
0.65132566,5.23475492,0.01420099,0.14640008,0.07230172,1.77854587,0.13194078,0.56066703,0.40534688,2.63492849
0.65732866,5.25263674,0.01490007,0.14338856,0.06913216,1.78197431,0.13429280,0.56776860,0.40506477,2.64206936
0.66333167,5.27117598,0.01554704,0.14059312,0.06645168,1.78697394,0.13649421,0.57509742,0.40585907,2.64791723
0.66933467,5.28927653,0.01613050,0.13801978,0.06429014,1.79307605,0.13849008,0.58246790,0.40770228,2.65207556
0.67533767,5.30586077,0.01663974,0.13567014,0.06268058,1.79976595,0.14022651,0.58968806,0.41053248,2.65423190
0.68134067,5.31993200,0.01706510,0.13354322,0.06165942,1.80650934,0.14165315,0.59656773,0.41425873,2.65418110
0.68734367,5.33063584,0.01739819,0.13163742,0.06126652,1.81278063,0.14272565,0.60292697,0.41876766,2.65184493
0.69334667,5.33731664,0.01763225,0.12995235,0.06154517,1.81809129,0.14340802,0.60860424,0.42393082,2.64728672
0.69934967,5.33956462,0.01776230,0.12849054,0.06254178,1.82201658,0.14367452,0.61346385,0.42961234,2.64071939
0.70535268,5.33725030,0.01778532,0.12725861,0.06430525,1.82421882,0.14351129,0.61740231,0.43567655,2.63250593
0.71135568,5.33054350,0.01770040,0.12626815,0.06688604,1.82446583,0.14291724,0.62035300,0.44199500,2.62315155
0.71735868,5.31991496,0.01750872,0.12553597,0.07033469,1.82264329,0.14190453,0.62228910,0.44845266,2.61328736
0.72336168,5.30611984,0.01721355,0.12508375,0.07470007,1.81876031,0.14049821,0.62322441,0.45495276,2.60364596
0.72936468,5.29016335,0.01682015,0.12493725,0.08002703,1.81294773,0.13873538,0.62321210,0.46142022,2.59502982
0.73536768,5.27325001,0.01633558,0.12512486,0.08635381,1.80544920,0.13666364,0.62234133,0.46780330,2.58827373
0.74137069,5.25671901,0.01576851,0.12567579,0.09370908,1.79660558,0.13433907,0.62073202,0.47407359,2.58420313
0.74737369,5.24196894,0.01512893,0.12661792,0.10210888,1.78683340,0.13182373,0.61852792,0.48022408,2.58359049
0.75337669,5.23037604,0.01442786,0.12797550,0.11155352,1.77659860,0.12918294,0.61588847,0.48626572,2.58711199
0.75937969,5.22321057,0.01367699,0.12976670,0.12202469,1.76638714,0.12648237,0.61297980,0.49222253,2.59530694
0.76538269,5.22155610,0.01288840,0.13200147,0.13348284,1.75667394,0.12378513,0.60996541,0.49812553,2.60854231
0.77138569,5.22623641,0.01207417,0.13467955,0.14586533,1.74789212,0.12114906,0.60699708,0.50400598,2.62698451
0.77738869,5.23775459,0.01124611,0.13778896,0.15908513,1.74040421,0.11862435,0.60420645,0.50988831,2.65058040
0.78339170,5.25624804,0.01041545,0.14130512,0.17303062,1.73447699,0.11625152,0.60169786,0.51578317,2.67904875
0.78939470,5.28146264,0.00959261,0.14519052,0.18756641,1.73026154,0.11405998,0.59954279,0.52168115,2.71188329
0.79539770,5.31274791,0.00878699,0.14939520,0.20253532,1.72777957,0.11206728,0.59777629,0.52754754,2.74836745
0.80140070,5.34907426,0.00800684,0.15385792,0.21776158,1.72691700,0.11027884,0.59639560,0.53331856,2.78760058
0.80740370,5.38907176,0.00725911,0.15850807,0.23305514,1.72742527,0.10868843,0.59536105,0.53889937,2.82853459
0.81340670,5.43108916,0.00654949,0.16326819,0.24821709,1.72893025,0.10727923,0.59459936,0.54416412,2.87001955
0.81940970,5.47327008,0.00588231,0.16805704,0.26304588,1.73094849,0.10602541,0.59400891,0.54895804,2.91085594
0.82541271,5.51364275,0.00526067,0.17279302,0.27734415,1.73290991,0.10489411,0.59346698,0.55310162,2.94985113
0.83141571,5.55021859,0.00468646,0.17739782,0.29092591,1.73418578,0.10384777,0.59283837,0.55639678,2.98587719
0.83741871,5.58109425,0.00416050,0.18180004,0.30362363,1.73412037,0.10284659,0.59198499,0.55863452,3.01792696
0.84342171,5.60455166,0.00368263,0.18593861,0.31529491,1.73206461,0.10185100,0.59077586,0.55960401,3.04516528
0.84942471,5.61915040,0.00325192,0.18976584,0.32582840,1.72740996,0.10082408,0.58909689,0.55910225,3.06697274
0.85542771,5.62380722,0.00286675,0.19324980,0.33514858,1.71962040,0.09973365,0.58685988,0.55694415,3.08297923
0.86143072,5.61785808,0.00252498,0.19637605,0.34321911,1.70826108,0.09855403,0.58401021,0.55297211,3.09308544
0.86743372,5.60109915,0.00222409,0.19914838,0.35004448,1.69302178,0.09726738,0.58053272,0.54706487,3.09747086
0.87343672,5.57380432,0.00196129,0.20158873,0.35566995,1.67373415,0.09586449,0.57645540,0.53914490,3.09658774
0.87943972,5.53671805,0.00173366,0.20373611,0.36017948,1.65038162,0.09434506,0.57185061,0.52918402,3.09114109
0.88544272,5.49102400,0.00153822,0.20564455,0.36369201,1.62310180,0.09271748,0.56683386,0.51720693,3.08205572
0.89144572,5.43829116,0.00137201,0.20738032,0.36635601,1.59218108,0.09099805,0.56155998,0.50329236,3.07043206
0.89744872,5.38040058,0.00123214,0.20901839,0.36834261,1.55804208,0.08920986,0.55621710,0.48757193,3.05749300
0.90345173,5.31945690,0.00111589,0.21063847,0.36983775,1.52122472,0.08738135,0.55101861,0.47022669,3.04452487
0.90945473,5.25768988,0.00102064,0.21232068,0.37103366,1.48236210,0.08554456,0.54619362,0.45148156,3.03281568
0.91545773,5.19735153,0.00094401,0.21414130,0.37212009,1.44215271,0.08373339,0.54197652,0.43159805,3.02359417
0.92146073,5.14061482,0.00088377,0.21616861,0.37327583,1.40133056,0.08198182,0.53859610,0.41086559,3.01797309
0.92746373,5.08947972,0.00083790,0.21845920,0.37466091,1.36063500,0.08032234,0.53626500,0.38959207,3.01689990
0.93346673,5.04569177,0.00080461,0.22105498,0.37640985,1.32078185,0.07878454,0.53516995,0.36809388,3.02111765
0.93946973,5.01067762,0.00078228,0.22398088,0.37862642,1.28243731,0.07739413,0.53546353,0.34668623,3.03113815
0.94547274,4.98550077,0.00076953,0.22724356,0.38137995,1.24619609,0.07617231,0.53725768,0.32567396,3.04722888
0.95147574,4.97083960,0.00076519,0.23083105,0.38470355,1.21256453,0.07513554,0.54061944,0.30534339,3.06941419
0.95747874,4.96698811,0.00076831,0.23471342,0.38859411,1.18194948,0.07429584,0.54556915,0.28595551,3.09749037
0.96348174,4.97387862,0.00077821,0.23884438,0.39301416,1.15465316,0.07366142,0.55208099,0.26774073,3.13105359
0.96948474,4.99112418,0.00079443,0.24316366,0.39789529,1.13087379,0.07323768,0.56008594,0.25089528,3.16953854
0.97548774,5.01807722,0.00081685,0.24760014,0.40314299,1.11071165,0.07302848,0.56947675,0.23557937,3.21226541
0.98149075,5.05390010,0.00084559,0.25207536,0.40864258,1.09417966,0.07303763,0.58011479,0.22191689,3.25849177
0.98749375,5.09764261,0.00088113,0.25650742,0.41426574,1.08121758,0.07327036,0.59183798,0.20999666,3.30746630
0.99349675,5.14832096,0.00092430,0.26081477,0.41987747,1.07170863,0.07373477,0.60446962,0.19987482,3.35848062
0.99949975,5.20499304,0.00097628,0.26491995,0.42534291,1.06549726,0.07444308,0.61782729,0.19157817,3.41091595
1.00550275,5.26682490,0.00103861,0.26875287,0.43053378,1.06240688,0.07541261,0.63173138,0.18510814,3.46428173
1.01150575,5.33314429,0.00111323,0.27225352,0.43533407,1.06225635,0.07666630,0.64601278,0.18044501,3.51824354
1.01750875,5.40347781,0.00120243,0.27537406,0.43964475,1.06487422,0.07823281,0.66051910,0.17755212,3.57263868
1.02351176,5.47756942,0.00130885,0.27808004,0.44338727,1.07010997,0.08014610,0.67511928,0.17637979,3.62747848
1.02951476,5.55537943,0.00143547,0.28035087,0.44650588,1.07784155,0.08244442,0.68970620,0.17686867,3.68293706
1.03551776,5.63706414,0.00158549,0.28217946,0.44896850,1.08797902,0.08516878,0.70419726,0.17895239,3.73932736
1.04152076,5.72293767,0.00176234,0.28357110,0.45076646,1.10046411,0.08836103,0.71853301,0.18255937,3.79706600
1.04752376,5.81341854,0.00196954,0.28454171,0.45191293,1.11526599,0.09206140,0.73267382,0.18761379,3.85662909
1.05352676,5.90896468,0.00221063,0.28511558,0.45244047,1.13237355,0.09630583,0.74659514,0.19403568,3.91850175
1.05952976,6.01000090,0.00248901,0.28532274,0.45239764,1.15178487,0.10112310,0.76028139,0.20174026,3.98312460
1.06553277,6.11684367,0.00280786,0.28519616,0.45184505,1.17349459,0.10653196,0.77371929,0.21063667,4.05084041
1.07153577,6.22962787,0.00316994,0.28476896,0.45085107,1.19747996,0.11253838,0.78689074,0.22062630,4.12184430
1.07753877,6.34824027,0.00357744,0.28407169,0.44948731,1.22368669,0.11913306,0.79976615,0.23160079,4.19614057
1.08354177,6.47226401,0.00403184,0.28313004,0.44782426,1.25201515,0.12628945,0.81229826,0.24344016,4.27350892
1.08954477,6.60093760,0.00453376,0.28196291,0.44592714,1.28230821,0.13396228,0.82441729,0.25601110,4.35348212
1.09554777,6.73313144,0.00508275,0.28058097,0.44385223,1.31434114,0.14208682,0.83602748,0.26916578,4.43533682
1.10155078,6.86734358,0.00567723,0.27898594,0.44164380,1.34781456,0.15057894,0.84700545,0.28274124,4.51809812
1.10755378,7.00171560,0.00631435,0.27717031,0.43933172,1.38235077,0.15933592,0.85720041,0.29655968,4.60055807
1.11355678,7.13406844,0.00698992,0.27511785,0.43692991,1.41749408,0.16823823,0.86643648,0.31042967,4.68130727
1.11955978,7.26195686,0.00769838,0.27280455,0.43443552,1.45271515,0.17715202,0.87451678,0.32414828,4.75877831
1.12556278,7.38274044,0.00843286,0.27020017,0.43182908,1.48741953,0.18593245,0.88122937,0.33750431,4.83129885
1.13156578,7.49366817,0.00918517,0.26727009,0.42907540,1.52096033,0.19442766,0.88635462,0.35028240,4.89715209
1.13756878,7.59197299,0.00994601,0.26397763,0.42612525,1.55265451,0.20248326,0.88967378,0.36226802,4.95464160
1.14357179,7.67497239,0.01070512,0.26028637,0.42291779,1.58180254,0.20994723,0.89097834,0.37325307,5.00215773
1.14957479,7.74017069,0.01145153,0.25616267,0.41938354,1.60771059,0.21667499,0.89007966,0.38304205,5.03824243
1.15557779,7.78535881,0.01217384,0.25157808,0.41544791,1.62971476,0.22253451,0.88681861,0.39145836,5.06164977
1.16158079,7.80870746,0.01286059,0.24651162,0.41103505,1.64720617,0.22741114,0.88107462,0.39835064,5.07139950
1.16758379,7.80884990,0.01350060,0.24095170,0.40607183,1.65965616,0.23121221,0.87277388,0.40359874,5.06682151
1.17358679,7.78495114,0.01408333,0.23489781,0.40049197,1.66664063,0.23387091,0.86189622,0.40711921,5.04758948
1.17958979,7.73676081,0.01459933,0.22836171,0.39423993,1.66786236,0.23534959,0.84848045,0.40886982,5.01374271
1.18559280,7.66464792,0.01504055,0.22136816,0.38727456,1.66317041,0.23564208,0.83262792,0.40885319,4.96569532
1.19159580,7.56961627,0.01540072,0.21395522,0.37957229,1.65257583,0.23477518,0.81450413,0.40711902,4.90423312
1.19759880,7.45330011,0.01567563,0.20617401,0.37112971,1.63626265,0.23280907,0.79433829,0.40376502,4.83049851
1.20360180,7.31794038,0.01586334,0.19808808,0.36196544,1.61459373,0.22983666,0.77242089,0.39893634,4.74596451
1.20960480,7.16634261,0.01596436,0.18977225,0.35212127,1.58811083,0.22598196,0.74909934,0.39282345,4.65239929
1.21560780,7.00181810,0.01598171,0.18131124,0.34166234,1.55752876,0.22139741,0.72477171,0.38565857,4.55182293
1.22161081,6.82811039,0.01592088,0.17279779,0.33067658,1.52372351,0.21626031,0.69987894,0.37771065,4.44645826
1.22761381,6.64930974,0.01578973,0.16433080,0.31927318,1.48771451,0.21076845,0.67489559,0.36927904,4.33867784
1.23361681,6.46975827,0.01559828,0.15601304,0.30758038,1.45064143,0.20513503,0.65031950,0.36068609,4.23094886
1.23961981,6.29394869,0.01535839,0.14794906,0.29574244,1.41373620,0.19958307,0.62666062,0.35226879,4.12577797
1.24562281,6.12641970,0.01508346,0.14024285,0.28391613,1.37829095,0.19433947,0.60442929,0.34436977,4.02565756
1.25162581,5.97165092,0.01478793,0.13299577,0.27226669,1.34562284,0.18962879,0.58412440,0.33732788,3.93301491
1.25762881,5.83396008,0.01448685,0.12630448,0.26096355,1.31703701,0.18566711,0.56622158,0.33146868,3.85016553
1.26363182,5.71740512,0.01419539,0.12025911,0.25017595,1.29378860,0.18265599,0.55116185,0.32709508,3.77927116
1.26963482,5.62569347,0.01392834,0.11494164,0.24006855,1.27704538,0.18077678,0.53934103,0.32447844,3.72230345
1.27563782,5.56210051,0.01369963,0.11042457,0.23079734,1.26785189,0.18018539,0.53110000,0.32385036,3.68101320
1.28164082,5.52939899,0.01352186,0.10676985,0.22250582,1.26709659,0.18100772,0.52671632,0.32539552,3.65690561
1.28764382,5.52980066,0.01340593,0.10402807,0.21532174,1.27548297,0.18333590,0.52639723,0.32924573,3.65122108
1.29364682,5.56491134,0.01336070,0.10223800,0.20935440,1.29350571,0.18722533,0.53027422,0.33547535,3.66492162
1.29964982,5.63569998,0.01339269,0.10142636,0.20469259,1.32143265,0.19269285,0.53839948,0.34409839,3.69868233
1.30565283,5.74248232,0.01350595,0.10160790,0.20140326,1.35929329,0.19971578,0.55074415,0.35506726,3.75288757
1.31165583,5.88491910,0.01370189,0.10278566,0.19953086,1.40687433,0.20823225,0.56719849,0.36827339,3.82763154
1.31765883,6.06202865,0.01397935,0.10495148,0.19909734,1.46372226,0.21814247,0.58757404,0.38354960,3.92272266
1.32366183,6.27221335,0.01433459,0.10808666,0.20010278,1.52915318,0.22931117,0.61160770,0.40067431,4.03769155
1.32966483,6.51329901,0.01476150,0.11216274,0.20252656,1.60226949,0.24157101,0.63896750,0.41937745,4.17180215
1.33566783,6.78258616,0.01525173,0.11714238,0.20632895,1.68198284,0.25472696,0.66926023,0.43934779,4.32406567
1.34167084,7.07691160,0.01579505,0.12298029,0.21145299,1.76704275,0.26856143,0.70204032,0.46024177,4.49325716
1.34767384,7.39271868,0.01637961,0.12962413,0.21782668,1.85606984,0.28284007,0.73682005,0.48169320,4.67793433
1.35367684,7.72613418,0.01699227,0.13701548,0.22536512,1.94759257,0.29731798,0.77308066,0.50332384,4.87645845
1.35967984,8.07304985,0.01761904,0.14509060,0.23397273,2.04008626,0.31174625,0.81028393,0.52475417,5.08701709
1.36568284,8.42920625,0.01824539,0.15378131,0.24354533,2.13201308,0.32587848,0.84788412,0.54561436,5.30764835
1.37168584,8.79027658,0.01885668,0.16301559,0.25397203,2.22186162,0.33947711,0.88533962,0.56555463,5.53626643
1.37768884,9.15194847,0.01943850,0.17271824,0.26513682,2.30818468,0.35231941,0.92212421,0.58425502,5.77068826
1.38369185,9.51000142,0.01997701,0.18281135,0.27692000,2.38963417,0.36420283,0.95773734,0.60143385,6.00866086
1.38969485,9.86037810,0.02045927,0.19321474,0.28919922,2.46499188,0.37494963,0.99171337,0.61685486,6.24788920
1.39569785,10.19924796,0.02087353,0.20384636,0.30185031,2.53319524,0.38441052,1.02362932,0.63033251,6.48606426
1.40170085,10.52306169,0.02120946,0.21462259,0.31474789,2.59335730,0.39246741,1.05311104,0.64173548,6.72089108
1.40770385,10.82859584,0.02145833,0.22545859,0.32776579,2.64478055,0.39903498,1.07983766,0.65098809,6.95011641
1.41370685,11.11298706,0.02161321,0.23626866,0.34077738,2.68696422,0.40406118,1.10354420,0.65806963,7.17155585
1.41970985,11.37375576,0.02166903,0.24696662,0.35365590,2.71960516,0.40752674,1.12402253,0.66301183,7.38312011
1.42571286,11.60881966,0.02162269,0.25746629,0.36627480,2.74259253,0.40944357,1.14112057,0.66589433,7.58284023
1.43171586,11.81649780,0.02147302,0.26768201,0.37850817,2.75599680,0.40985238,1.15474004,0.66683863,7.76889149
1.43771886,11.99550597,0.02122079,0.27752932,0.39023142,2.76005374,0.40881945,1.16483297,0.66600067,7.93961583
1.44372186,12.14494481,0.02086866,0.28692569,0.40132203,2.75514428,0.40643295,1.17139708,0.66356240,8.09354251
1.44972486,12.26428184,0.02042102,0.29579131,0.41166060,2.74177116,0.40279870,1.17447059,0.65972277,8.22940682
1.45572786,12.35332904,0.01988386,0.30405005,0.42113207,2.72053350,0.39803588,1.17412647,0.65468850,8.34616661
1.46173087,12.41221737,0.01926464,0.31163036,0.42962714,2.69210027,0.39227258,1.17046666,0.64866501,8.44301643
1.46773387,12.44136960,0.01857203,0.31846631,0.43704379,2.65718390,0.38564159,1.16361638,0.64184803,8.51939902
1.47373687,12.44147304,0.01781572,0.32449855,0.44328896,2.61651497,0.37827642,1.15371891,0.63441602,8.57501398
1.47973987,12.41345300,0.01700621,0.32967527,0.44828024,2.57081893,0.37030787,1.14093091,0.62652399,8.60982338
1.48574287,12.35844821,0.01615448,0.33395319,0.45194747,2.52079573,0.36186104,1.12541865,0.61829871,8.62405411
1.49174587,12.27778872,0.01527185,0.33729832,0.45423436,2.46710300,0.35305302,1.10735498,0.60983566,8.61819676
1.49774887,12.17297675,0.01436964,0.33968677,0.45509984,2.41034330,0.34399126,1.08691733,0.60119774,8.59300088
1.50375188,12.04567060,0.01345899,0.34110532,0.45451929,2.35105576,0.33477259,1.06428660,0.59241578,8.54946651
1.50975488,11.89767148,0.01255065,0.34155197,0.45248546,2.28971208,0.32548283,1.03964687,0.58349073,8.48883189
1.51575788,11.73091276,0.01165475,0.34103623,0.44900914,2.22671695,0.31619710,1.01318589,0.57439742,8.41255727
1.52176088,11.54745103,0.01078063,0.33957933,0.44411951,2.16241234,0.30698046,0.98509608,0.56508966,8.32230497
1.52776388,11.34945805,0.00993676,0.33721416,0.43786419,2.09708532,0.29788910,0.95557592,0.55550637,8.21991582
1.53376688,11.13921277,0.00913055,0.33398513,0.43030892,2.03097851,0.28897166,0.92483150,0.54557835,8.10738219
1.53976988,10.91909222,0.00836835,0.32994779,0.42153700,1.96430256,0.28027072,0.89307797,0.53523539,7.98681801
1.54577289,10.69156039,0.00765536,0.32516821,0.41164832,1.89724945,0.27182431,0.86054074,0.52441334,7.86042638
1.55177589,10.45915434,0.00699563,0.31972224,0.40075820,1.83000596,0.26366724,0.82745614,0.51306062,7.73046524
