energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Na_s_up,Na_s_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-0.53726863,2.65181165,-2.90723998,0.06396275,-0.04460567,0.27417091,-0.31615476,0.30470054,-0.42397777,0.28563741,-0.31553278,1.18548238,-1.38789891,0.07831176,-0.10527199,0.50373097,-0.53610112
-0.53126563,2.63899883,-2.90035476,0.06745523,-0.04387538,0.26894721,-0.31268245,0.29371408,-0.42625896,0.28430819,-0.31367913,1.18220976,-1.37627930,0.07646492,-0.10529102,0.50070117,-0.53932127
-0.52526263,2.63166691,-2.88956205,0.07123531,-0.04320586,0.26358833,-0.30910167,0.28287461,-0.42754641,0.28353223,-0.31133680,1.18234695,-1.36308640,0.07479751,-0.10497975,0.49883723,-0.54090854
-0.51925963,2.63047150,-2.87487615,0.07529358,-0.04261322,0.25818908,-0.30544683,0.27233511,-0.42779087,0.28332801,-0.30854239,1.18614077,-1.34836617,0.07334779,-0.10434180,0.49823595,-0.54086887
-0.51325663,2.63594789,-2.85635907,0.07961427,-0.04211086,0.25285418,-0.30176095,0.26224371,-0.42694393,0.28370494,-0.30534083,1.19376930,-1.33219117,0.07215093,-0.10338483,0.49896248,-0.53923175
-0.50725363,2.64848773,-2.83412031,0.08417477,-0.04170972,0.24769607,-0.29809333,0.25273999,-0.42496134,0.28466367,-0.30178364,1.20533173,-1.31465834,0.07123794,-0.10212048,0.50104871,-0.53604964
-0.50125063,2.66831843,-2.80831904,0.08894546,-0.04141878,0.24283233,-0.29449732,0.24395158,-0.42180658,0.28619614,-0.29792735,1.22083983,-1.29588784,0.07063455,-0.10056447,0.50449220,-0.53139728
-0.49524762,2.69548639,-2.77916869,0.09388972,-0.04124555,0.23838255,-0.29102822,0.23599101,-0.41745458,0.28828562,-0.29383218,1.24021146,-1.27602320,0.07036023,-0.09873656,0.50925572,-0.52537095
-0.48924462,2.72984470,-2.74694334,0.09896430,-0.04119680,0.23446507,-0.28774159,0.22895308,-0.41189526,0.29090667,-0.28956109,1.26326636,-1.25523254,0.07042731,-0.09666043,0.51526729,-0.51808772
-0.48324162,2.77104608,-2.71198518,0.10411996,-0.04127922,0.23119329,-0.28469174,0.22291264,-0.40513680,0.29402486,-0.28517900,1.28972468,-1.23371063,0.07084023,-0.09436367,0.52242078,-0.50968448
-0.47723862,2.81854155,-2.67471222,0.10930237,-0.04150011,0.22867205,-0.28193049,0.21792301,-0.39720830,0.29759663,-0.28075235,1.31920832,-1.21168147,0.07159499,-0.09187752,0.53057725,-0.50031700
-0.47123562,2.87158520,-2.63562490,0.11445329,-0.04186800,0.22699382,-0.27950614,0.21401504,-0.38816183,0.30156899,-0.27634876,1.35124525,-1.18940073,0.07267885,-0.08923666,0.53956697,-0.49015867
-0.46523262,2.92924511,-2.59531065,0.11951188,-0.04239316,0.22623519,-0.27746255,0.21119667,-0.37807359,0.30587935,-0.27203681,1.38527692,-1.16715774,0.07407022,-0.08647888,0.54919209,-0.47939895
-0.45922961,2.99042046,-2.55444520,0.12441624,-0.04308789,0.22645348,-0.27583828,0.20945327,-0.36704420,0.31045555,-0.26788575,1.42066855,-1.14527633,0.07573891,-0.08364464,0.55923020,-0.46824151
-0.45322661,3.05386429,-2.51378982,0.12910495,-0.04396672,0.22768382,-0.27466568,0.20874852,-0.35519805,0.31521601,-0.26396513,1.45672212,-1.12411408,0.07764663,-0.08077657,0.56943857,-0.45690186
-0.44722361,3.11821146,-2.47418369,0.13351869,-0.04504634,0.22993674,-0.27396996,0.20902583,-0.34268167,0.32007027,-0.26034422,1.49269177,-1.10405974,0.07974771,-0.07791890,0.57955917,-0.44560449
-0.44122061,3.18201095,-2.43653122,0.13760174,-0.04634526,0.23319630,-0.27376808,0.21021032,-0.32966133,0.32491974,-0.25709112,1.52780118,-1.08552833,0.08199017,-0.07511673,0.58932429,-0.43457954
-0.43521761,3.24376151,-2.40178412,0.14130340,-0.04788341,0.23741902,-0.27406769,0.21221114,-0.31631972,0.32965894,-0.25427168,1.56126225,-1.06895399,0.08431700,-0.07241531,0.59846282,-0.42405892
-0.42921461,3.30194941,-2.37091873,0.14457926,-0.04968136,0.24253353,-0.27486589,0.21492416,-0.30285210,0.33417706,-0.25194803,1.59229476,-1.05478065,0.08666760,-0.06985925,0.60670674,-0.41427195
-0.42321161,3.35508723,-2.34490930,0.14739218,-0.05175953,0.24844113,-0.27614818,0.21823486,-0.28946187,0.33835987,-0.25017695,1.62014601,-1.04345064,0.08897945,-0.06749166,0.61379803,-0.40544070
-0.41720860,3.40175209,-2.32469818,0.14971309,-0.05413719,0.25501712,-0.27788741,0.22202134,-0.27635586,0.34209198,-0.24900800,1.64411010,-1.03539175,0.09118976,-0.06535329,0.61949532,-0.39777496
-0.41120560,3.44062224,-2.31116419,0.15152142,-0.05683144,0.26211301,-0.28004314,0.22615722,-0.26373941,0.34525935,-0.24848159,1.66354592,-1.03100312,0.09323728,-0.06348171,0.62358048,-0.39146722
-0.40520260,3.47051055,-2.30509063,0.15280536,-0.05985613,0.26955960,-0.28256128,0.23051460,-0.25181155,0.34775199,-0.24862711,1.67789334,-1.03064071,0.09506391,-0.06191047,0.62586452,-0.38668765
-0.39919960,3.49039390,-2.30713438,0.15356175,-0.06322086,0.27717075,-0.28537427,0.23496664,-0.24076023,0.34946673,-0.24946116,1.68668706,-1.03460283,0.09661640,-0.06066832,0.62619287,-0.38357925
-0.39319660,3.49943747,-2.31779752,0.15379570,-0.06693002,0.28474785,-0.28840181,0.23938999,-0.23075791,0.35030996,-0.25098604,1.68956755,-1.04311656,0.09784770,-0.05977856,0.62444956,-0.38225356
-0.38719360,3.49701305,-2.33740267,0.15352006,-0.07098198,0.29208474,-0.29155227,0.24366682,-0.22195760,0.35020026,-0.25318867,1.68628876,-1.05632548,0.09871821,-0.05925837,0.62056032,-0.38278681
-0.38119060,3.48271106,-2.36607343,0.15275457,-0.07536846,0.29897320,-0.29472464,0.24768647,-0.21448935,0.34907076,-0.25603988,1.67672244,-1.07427943,0.09919671,-0.05911834,0.61449434,-0.38521683
-0.37518759,3.45634584,-2.40372044,0.15152492,-0.08007407,0.30520844,-0.29781116,0.25134681,-0.20845734,0.34687118,-0.25949424,1.66085890,-1.09692674,0.09926105,-0.05936204,0.60626471,-0.38954084
-0.36918459,3.41795446,-2.45003384,0.14986171,-0.08507607,0.31059483,-0.30070038,0.25455510,-0.20393755,0.34356940,-0.26349046,1.63880425,-1.12410918,0.09889845,-0.05998581,0.59592739,-0.39571417
-0.36318159,3.36778914,-2.50448232,0.14779926,-0.09034435,0.31495137,-0.30328067,0.25722870,-0.20097610,0.33915260,-0.26795224,1.61077448,-1.15555984,0.09810555,-0.06097855,0.58357892,-0.40364989
-0.35717859,3.30630400,-2.56631861,0.14537446,-0.09584162,0.31811687,-0.30544383,0.25929533,-0.19958821,0.33362779,-0.27278964,1.57708649,-1.19090422,0.09688813,-0.06232178,0.56935297,-0.41321955
-0.35117559,3.23413684,-2.63459126,0.14262567,-0.10152379,0.31995461,-0.30708876,0.26069320,-0.19975776,0.32702186,-0.27790098,1.53814669,-1.22966425,0.09526057,-0.06398977,0.55341573,-0.42425490
-0.34517259,3.15208693,-2.70816211,0.13959156,-0.10734054,0.32035636,-0.30812499,0.26137105,-0.20143746,0.31938100,-0.28317489,1.49443761,-1.27126525,0.09324502,-0.06594983,0.53596065,-0.43655057
-0.33916958,3.06108983,-2.78572870,0.13631020,-0.11323604,0.31924556,-0.30847574,0.26128799,-0.20454967,0.31076968,-0.28849284,1.44650310,-1.31504556,0.09087044,-0.06816274,0.51720255,-0.44986764
-0.33316658,2.96219041,-2.86585092,0.13281817,-0.11914979,0.31657954,-0.30808049,0.26041342,-0.20898769,0.30126911,-0.29373167,1.39493281,-1.36026860,0.08817143,-0.07058338,0.49737155,-0.46393813
-0.32716358,2.85651525,-2.94698109,0.12914988,-0.12501760,0.31235087,-0.30689684,0.25872695,-0.21461767,0.29097535,-0.29876627,1.34034650,-1.40613696,0.08518703,-0.07316144,0.47670698,-0.47847012
-0.32116058,2.74524541,-3.02749647,0.12533699,-0.13077261,0.30658752,-0.30490160,0.25621844,-0.22128105,0.27999712,-0.30347227,1.28337878,-1.45180823,0.08195941,-0.07584233,0.45545167,-0.49315363
-0.31515758,2.62959069,-3.10573362,0.12140808,-0.13634638,0.29935215,-0.30209110,0.25288806,-0.22879749,0.26845345,-0.30772854,1.22466487,-1.49641215,0.07853267,-0.07856819,0.43384677,-0.50766694
-0.30915458,2.51076610,-3.18002365,0.11738842,-0.14167004,0.29074037,-0.29848064,0.24874659,-0.23696830,0.25647115,-0.31141969,1.16482776,-1.53906870,0.07495164,-0.08127904,0.41212738,-0.52168336
-0.30315158,2.38997143,-3.24872780,0.11329992,-0.14667549,0.28087808,-0.29410334,0.24381562,-0.24558037,0.24418242,-0.31443825,1.10446719,-1.57890680,0.07126080,-0.08391405,0.39051912,-0.53487828
-0.29714857,2.26837421,-3.31027266,0.10916126,-0.15129651,0.26991818,-0.28900822,0.23812803,-0.25441049,0.23172253,-0.31668676,1.04415067,-1.61508317,0.06750337,-0.08641290,0.36923571,-0.54693630
-0.29114557,2.14709644,-3.36318444,0.10498812,-0.15547005,0.25803656,-0.28325802,0.23172831,-0.26323009,0.21922768,-0.31807958,0.98440673,-1.64680098,0.06372052,-0.08871715,0.34847772,-0.55755845
-0.28514257,2.02720524,-3.40612159,0.10079352,-0.15913733,0.24542770,-0.27692659,0.22467294,-0.27181026,0.20683319,-0.31854445,0.92572038,-1.67332785,0.05995084,-0.09077170,0.32843234,-0.56646913
-0.27913957,1.90970714,-3.43790542,0.09658824,-0.16224507,0.23230002,-0.27009628,0.21703069,-0.27992698,0.19467200,-0.31802393,0.86853073,-1.69401293,0.05622988,-0.09252620,0.30927416,-0.57342276
-0.27313657,1.79554582,-3.45754777,0.09238130,-0.16474659,0.21887113,-0.26285541,0.20888276,-0.28736644,0.18287350,-0.31647649,0.81323064,-1.70830235,0.05258996,-0.09393637,0.29116677,-0.57820991
-0.26713357,1.68560282,-3.46427537,0.08818048,-0.16660284,0.20536318,-0.25529594,0.20032273,-0.29393036,0.17156275,-0.31387740,0.76016807,-1.71575294,0.04906012,-0.09496528,0.27426513,-0.58066265
-0.26113057,1.58070058,-3.45755002,0.08399282,-0.16778344,0.19199839,-0.24751159,0.19145636,-0.29944110,0.16086001,-0.31021945,0.70964887,-1.71604353,0.04566617,-0.09558442,0.25871823,-0.58065909
-0.25512756,1.48160711,-3.43708407,0.07982507,-0.16826745,0.17899503,-0.23959628,0.18240103,-0.30374637,0.15088056,-0.30551326,0.66194061,-1.70898358,0.04243092,-0.09577458,0.24467213,-0.57812680
-0.24912456,1.38904161,-3.40285041,0.07568417,-0.16804407,0.16656374,-0.23164322,0.17328500,-0.30672352,0.14173473,-0.29978742,0.61727711,-1.69451871,0.03937449,-0.09552650,0.23227278,-0.57304504
-0.24312156,1.30368009,-3.35508656,0.07157754,-0.16711313,0.15490442,-0.22374432,0.16424634,-0.30828306,0.13352807,-0.29308825,0.57586311,-1.67273285,0.03651460,-0.09484125,0.22166853,-0.56544561
-0.23711856,1.22616040,-3.29429224,0.06751342,-0.16548529,0.14420359,-0.21599010,0.15543161,-0.30837141,0.12636155,-0.28547924,0.53787894,-1.64384683,0.03386703,-0.09373028,0.21301209,-0.55541241
-0.23111556,1.15708578,-3.22122030,0.06350098,-0.16318203,0.13463228,-0.20846985,0.14699419,-0.30697265,0.12033166,-0.27704007,0.50348451,-1.60821330,0.03144592,-0.09221516,0.20646151,-0.54307936
-0.22511256,1.09702629,-3.13686082,0.05955046,-0.16023530,0.12634439,-0.20127202,0.13909245,-0.30410928,0.11553038,-0.26786536,0.47282253,-1.56630797,0.02926413,-0.09032705,0.20218021,-0.52862708
-0.21910955,1.04651769,-3.04241857,0.05567310,-0.15668694,0.11947543,-0.19448460,0.13188751,-0.29984180,0.11204480,-0.25806292,0.44602062,-1.51871745,0.02733353,-0.08810582,0.20033562,-0.51227814
-0.21310655,1.00605722,-2.93928436,0.05188105,-0.15258770,0.11414156,-0.18819541,0.12554091,-0.29426726,0.10995646,-0.24775177,0.42319201,-1.46612397,0.02566520,-0.08559890,0.20109654,-0.49429113
-0.20710355,0.97609612,-2.82900092,0.04818714,-0.14799605,0.11043889,-0.18249207,0.12021190,-0.28751664,0.10934019,-0.23705975,0.40443487,-1.40928740,0.02426946,-0.08285993,0.20462907,-0.47495373
-0.20110055,0.95702884,-2.71322436,0.04460464,-0.14297677,0.10844279,-0.17746167,0.11605462,-0.27975130,0.11026253,-0.22612097,0.38983012,-1.34902528,0.02315593,-0.07994713,0.21109111,-0.45457511
-0.19509755,0.94917910,-2.59368243,0.04114688,-0.13759922,0.10820738,-0.17318984,0.11321496,-0.27115848,0.11277963,-0.21507300,0.37943781,-1.28619144,0.02233334,-0.07692164,0.22062553,-0.43347774
-0.18909455,0.95278320,-2.47213093,0.03782694,-0.13193561,0.10976485,-0.16975942,0.11182729,-0.26194609,0.11693473,-0.20405407,0.37329226,-1.22165412,0.02180930,-0.07384569,0.23335229,-0.41198918
-0.18309155,0.96797107,-2.35030998,0.03465721,-0.12605909,0.11312476,-0.16724850,0.11201100,-0.25233700,0.12275530,-0.19320024,0.37139617,-1.15627426,0.02158992,-0.07078085,0.24935963,-0.39043401
-0.17708854,0.99474610,-2.22990155,0.03164902,-0.12004194,0.11827325,-0.16572801,0.11386694,-0.24256298,0.13024980,-0.18264274,0.37371395,-1.09088485,0.02167936,-0.06778623,0.26869480,-0.36912625
-0.17108554,1.03296445,-2.11248989,0.02881230,-0.11395374,0.12517209,-0.16525889,0.11747374,-0.23285846,0.13940441,-0.17250551,0.38016487,-1.02627213,0.02207931,-0.06491692,0.29135466,-0.34836256
-0.16508254,1.08231526,-1.99952637,0.02615522,-0.10785978,0.13375783,-0.16588908,0.12288417,-0.22345454,0.15017976,-0.16290313,0.39061622,-0.96315917,0.02278840,-0.06222244,0.31727670,-0.32841658
-0.15907954,1.14230277,-1.89229984,0.02368394,-0.10181964,0.14394085,-0.16765027,0.13012163,-0.21457320,0.16250785,-0.15393916,0.40487713,-0.90219253,0.02380159,-0.05974560,0.34633090,-0.30953438
-0.15307654,1.21223195,-1.79191367,0.02140238,-0.09588605,0.15560472,-0.17055493,0.13917686,-0.20642205,0.17628950,-0.14570490,0.42269352,-0.84393229,0.02510960,-0.05752144,0.37831309,-0.29193145
-0.14707354,1.29119855,-1.69927010,0.01931210,-0.09010409,0.16860570,-0.17459349,0.15000501,-0.19918974,0.19139240,-0.13827874,0.44374464,-0.78884573,0.02669840,-0.05557658,0.41294021,-0.27579112
-0.14107054,1.37808520,-1.61506218,0.01741225,-0.08451067,0.18277288,-0.17973215,0.16252340,-0.19304215,0.20765011,-0.13172604,0.46764153,-0.73730476,0.02854877,-0.05392879,0.44984801,-0.26126438
-0.13506753,1.47156426,-1.53977353,0.01569955,-0.07913438,0.19790868,-0.18591131,0.17660985,-0.18811936,0.22486198,-0.12609939,0.49392802,-0.68958683,0.03063601,-0.05258691,0.48859161,-0.24847120
-0.12906453,1.57010844,-1.47368531,0.01416845,-0.07399567,0.21379031,-0.19304493,0.19210205,-0.18453360,0.24279449,-0.12143945,0.52208430,-0.64587925,0.03292982,-0.05155100,0.52864918,-0.23750307
-0.12306153,1.67200947,-1.41688991,0.01281122,-0.06910727,0.23017184,-0.20102078,0.20879801,-0.18236788,0.26118374,-0.11777611,0.55153325,-0.60628627,0.03539433,-0.05081286,0.56942896,-0.22842656
-0.11705853,1.77540522,-1.36931030,0.01161825,-0.06447489,0.24678739,-0.20970185,0.22645770,-0.18167565,0.27973939,-0.11512985,0.58164969,-0.57083857,0.03798847,-0.05035668,0.61027958,-0.22128767
-0.11105553,1.87831468,-1.33072381,0.01057827,-0.06009814,0.26335511,-0.21892866,0.24480601,-0.18248095,0.29814996,-0.11351336,0.61177225,-0.53950436,0.04066642,-0.05015995,0.65050360,-0.21611672
-0.10505253,1.97868024,-1.30078900,0.00967873,-0.05597155,0.27958217,-0.22852272,0.26353720,-0.18477926,0.31608932,-0.11293311,0.64121763,-0.51220155,0.04337838,-0.05019455,0.68937396,-0.21293327
-0.09904952,2.07441609,-1.27907405,0.00890608,-0.05208564,0.29517061,-0.23829082,0.28232059,-0.18853887,0.33322431,-0.11339079,0.66929681,-0.48881017,0.04607154,-0.05042789,0.72615270,-0.21175097
-0.09304652,2.16346115,-1.26508518,0.00824618,-0.04842807,0.30982384,-0.24803002,0.30080763,-0.19370248,0.34922325,-0.11488460,0.69533274,-0.46918444,0.04869126,-0.05082413,0.76011146,-0.21258179
-0.08704352,2.24383468,-1.25829356,0.00768466,-0.04498468,0.32325369,-0.25753322,0.31864002,-0.20018907,0.36376491,-0.11741011,0.71867865,-0.45316386,0.05118237,-0.05134544,0.79055300,-0.21543944
-0.08104052,2.31369239,-1.25815944,0.00720722,-0.04174050,0.33518778,-0.26659501,0.33545882,-0.20789584,0.37654780,-0.12096072,0.73873642,-0.44058270,0.05349065,-0.05195320,0.81683267,-0.22034165
-0.07503752,2.37138079,-1.26415218,0.00679999,-0.03868057,0.34537687,-0.27501748,0.35091402,-0.21670022,0.38729920,-0.12552764,0.75497415,-0.43127757,0.05556428,-0.05260910,0.83837920,-0.22731113
-0.06903452,2.41548746,-1.27576551,0.00644985,-0.03579065,0.35360183,-0.28261588,0.36467451,-0.22646173,0.39578374,-0.13109927,0.76694217,-0.42509274,0.05735540,-0.05327614,0.85471363,-0.23637497
-0.06303152,2.44488505,-1.29252709,0.00614461,-0.03305776,0.35968013,-0.28922370,0.37643772,-0.23702390,0.40181100,-0.13766017,0.77428676,-0.42188292,0.05882147,-0.05391952,0.86546577,-0.24756253
-0.05702851,2.45876699,-1.31400240,0.00587326,-0.03047054,0.36347134,-0.29469711,0.38593882,-0.24821597,0.40524187,-0.14518939,0.77676099,-0.42151375,0.05992664,-0.05450730,0.87038726,-0.26090175
-0.05102551,2.45667328,-1.33979284,0.00562615,-0.02801943,0.36488147,-0.29891843,0.39295892,-0.25985475,0.40599337,-0.15365853,0.77423215,-0.42385976,0.06064280,-0.05501097,0.86936078,-0.27641398
-0.04502251,2.43850523,-1.36952855,0.00539505,-0.02569674,0.36386588,-0.30179861,0.39733186,-0.27174639,0.40404165,-0.16302942,0.76668543,-0.42880039,0.06095047,-0.05540576,0.86240485,-0.29410766
-0.03901951,2.40452841,-1.40285665,0.00517323,-0.02349653,0.36043072,-0.30327859,0.39894944,-0.28368831,0.39942320,-0.17325174,0.75422372,-0.43621431,0.06083939,-0.05567084,0.84967415,-0.31397097
-0.03301651,2.35536377,-1.43942604,0.00495547,-0.02141447,0.35463264,-0.30332955,0.39776464,-0.29547146,0.39223396,-0.18426050,0.73706350,-0.44597240,0.06030877,-0.05578939,0.83145537,-0.33596401
-0.02701351,2.29196725,-1.47886991,0.00473804,-0.01944755,0.34657686,-0.30195210,0.39379282,-0.30688270,0.38262660,-0.19597395,0.71552714,-0.45793019,0.05936720,-0.05574845,0.80815873,-0.36001085
-0.02101051,2.21559912,-1.52078750,0.00451864,-0.01759380,0.33641369,-0.29917445,0.38711074,-0.31770775,0.37080608,-0.20829166,0.69003184,-0.47192014,0.05803233,-0.05553882,0.78030572,-0.38599198
-0.01500750,2.12778422,-1.56472653,0.00429628,-0.01585196,0.32433358,-0.29504985,0.37785357,-0.32773438,0.35702355,-0.22109331,0.66107593,-0.48774450,0.05633011,-0.05515471,0.74851362,-0.41373773
-0.00900450,2.03026519,-1.61016794,0.00407121,-0.01422114,0.31056098,-0.28965332,0.36620988,-0.33675616,0.34156904,-0.23423819,0.62922297,-0.50516922,0.05429389,-0.05459352,0.71347753,-0.44302311
-0.00300150,1.92495071,-1.65651417,0.00384476,-0.01270058,0.29534727,-0.28307797,0.35241498,-0.34457646,0.32476325,-0.24756553,0.59508459,-0.52391961,0.05196319,-0.05385545,0.67595076,-0.47356460
0.00300150,1.81386090,-1.70308232,0.00361923,-0.01128933,0.27896301,-0.27543114,0.33674288,-0.35101281,0.30694868,-0.26089587,0.55930260,-0.54367806,0.04938238,-0.05294323,0.63672445,-0.50501935
0.00900450,1.69907242,-1.74910305,0.00339780,-0.00998611,0.26168999,-0.26683039,0.31949726,-0.35590136,0.28848068,-0.27403338,0.52253128,-0.56408419,0.04659919,-0.05186180,0.59660709,-0.53698699
0.01500750,1.58266508,-1.79372588,0.00318433,-0.00878910,0.24381321,-0.25739980,0.30100189,-0.35910133,0.26971849,-0.28676925,0.48542045,-0.58473770,0.04366325,-0.05061806,0.55640498,-0.56901440
0.02101051,1.46667212,-1.83603107,0.00298336,-0.00769589,0.22561337,-0.24726647,0.28159083,-0.36049930,0.25101691,-0.29888605,0.44859990,-0.60520392,0.04062460,-0.04922064,0.51690396,-0.60060339
0.02701351,1.35303564,-1.87504785,0.00279996,-0.00670341,0.20735992,-0.23655744,0.26159908,-0.36001291,0.23271855,-0.31016288,0.41266565,-0.62502196,0.03753227,-0.04767974,0.47885317,-0.63122124
0.03301651,1.24356835,-1.90977856,0.00263970,-0.00580794,0.18930505,-0.22539713,0.24135367,-0.35759410,0.21514712,-0.32038124,0.37816852,-0.64371528,0.03443308,-0.04600693,0.44295101,-0.66031384
0.03901951,1.13992251,-1.93922757,0.00250861,-0.00500519,0.17167881,-0.21390535,0.22116595,-0.35323141,0.19860176,-0.32933136,0.34560494,-0.66080418,0.03137053,-0.04421512,0.40983361,-0.68732095
0.04502251,1.04356621,-1.96243377,0.00241316,-0.00429033,0.15468538,-0.20219572,0.20132502,-0.34695123,0.18335245,-0.33681873,0.31541037,-0.67581975,0.02838393,-0.04231834,0.38006578,-0.71169315
0.05102551,0.95576720,-1.97850510,0.00236022,-0.00365814,0.13850066,-0.19037467,0.18209261,-0.33881805,0.16963668,-0.34267059,0.28795494,-0.68831866,0.02550781,-0.04033171,0.35413433,-0.73290964
0.05702851,0.87758356,-1.98665345,0.00235711,-0.00310313,0.12327113,-0.17854088,0.16369952,-0.32893342,0.15765707,-0.34674208,0.26354144,-0.69789806,0.02277144,-0.03827131,0.33244359,-0.75049631
0.06303152,0.80986064,-1.98622805,0.00241155,-0.00261966,0.10911384,-0.16678499,0.14634362,-0.31743378,0.14758005,-0.34892174,0.24240512,-0.70420997,0.02019872,-0.03615402,0.31531278,-0.76404309
0.06903452,0.75323339,-1.97674583,0.00253170,-0.00220208,0.09611755,-0.15518974,0.13018924,-0.30448716,0.13953536,-0.34913621,0.22471521,-0.70697429,0.01780822,-0.03399736,0.30297495,-0.77322003
0.07503752,0.70813295,-1.95791707,0.00272608,-0.00184491,0.08434477,-0.14383013,0.11536803,-0.29028887,0.13361621,-0.34735382,0.21057757,-0.70599004,0.01561335,-0.03181931,0.29557711,-0.77779108
0.08104052,0.67479648,-1.92966502,0.00300355,-0.00154291,0.07383450,-0.13277390,0.10198089,-0.27505644,0.12988004,-0.34358692,0.20003838,-0.70114403,0.01362281,-0.02963806,0.29318131,-0.77762518
0.08704352,0.65327923,-1.89213854,0.00337323,-0.00129124,0.06460550,-0.12208194,0.09010083,-0.25902389,0.12834958,-0.33789290,0.19308828,-0.69241672,0.01184107,-0.02747177,0.29576636,-0.77270398
0.09304652,0.64346798,-1.84571718,0.00384433,-0.00108559,0.05665995,-0.11180878,0.07977655,-0.24243577,0.12901421,-0.33037378,0.18966691,-0.67988484,0.01026896,-0.02533832,0.30323004,-0.76312588
0.09904952,0.64509504,-1.79100829,0.00442597,-0.00092224,0.04998712,-0.10200308,0.07103635,-0.22554109,0.13183156,-0.32117443,0.18966747,-0.66372077,0.00890433,-0.02325499,0.31539178,-0.74910616
0.10505253,0.65775239,-1.72883651,0.00512697,-0.00079819,0.04456707,-0.09270806,0.06389223,-0.20858744,0.13672909,-0.31047954,0.19294120,-0.64418870,0.00774268,-0.02123825,0.33199568,-0.73097327
0.11105553,0.68090549,-1.66022609,0.00595557,-0.00071124,0.04037401,-0.08396198,0.05834385,-0.19181559,0.14360585,-0.29850935,0.19930174,-0.62163768,0.00677782,-0.01930349,0.35271412,-0.70916138
0.11705853,0.71390675,-1.58637683,0.00691903,-0.00066006,0.03737941,-0.07579848,0.05438219,-0.17545473,0.15233434,-0.28551449,0.20852924,-0.59649199,0.00600246,-0.01746479,0.37715203,-0.68419954
0.12306153,0.75600866,-1.50863495,0.00802330,-0.00064425,0.03555451,-0.06824707,0.05199264,-0.15971844,0.16276243,-0.27176999,0.22037440,-0.56923932,0.00540872,-0.01573477,0.40485198,-0.65669801
0.12906453,0.80637666,-1.42845996,0.00927262,-0.00066441,0.03487234,-0.06133347,0.05115757,-0.14480169,0.17471558,-0.25756885,0.23456237,-0.54041710,0.00498857,-0.01412448,0.43530029,-0.62733217
0.13506753,0.86410206,-1.34738901,0.01066906,-0.00072217,0.03530916,-0.05508005,0.05185798,-0.13087864,0.18799919,-0.24321518,0.25079670,-0.51059787,0.00473419,-0.01264329,0.46793446,-0.59682483
0.14107054,0.92821525,-1.26700013,0.01221210,-0.00082026,0.03684521,-0.04950629,0.05407454,-0.11810149,0.20240133,-0.22901748,0.26876339,-0.48037399,0.00463820,-0.01129891,0.50215185,-0.56592750
0.14707354,0.99769949,-1.18887556,0.01389831,-0.00096246,0.03946497,-0.04462926,0.05778775,-0.10660010,0.21769584,-0.21528184,0.28813521,-0.45034244,0.00469382,-0.01009742,0.53731977,-0.53540127
0.15307654,1.07150535,-1.11456639,0.01572092,-0.00115369,0.04315674,-0.04046404,0.06297734,-0.09648238,0.23364576,-0.20230568,0.30857626,-0.42109020,0.00489492,-0.00904332,0.57278698,-0.50599795
0.15907954,1.14856600,-1.04555941,0.01766964,-0.00139992,0.04791187,-0.03702420,0.06962110,-0.08783529,0.25000720,-0.19037177,0.32974684,-0.39318062,0.00523599,-0.00813966,0.60789633,-0.47844207
0.16508254,1.22781327,-0.98324692,0.01973047,-0.00170811,0.05372344,-0.03432225,0.07769306,-0.08072618,0.26653351,-0.17974291,0.35130874,-0.36714115,0.00571203,-0.00738817,0.64199833,-0.45341395
0.17108554,1.30819426,-0.92889996,0.02188572,-0.00208620,0.06058472,-0.03237000,0.08716136,-0.07520447,0.28297981,-0.17065722,0.37293065,-0.34345270,0.00631840,-0.00678940,0.67446541,-0.43153447
0.17708854,1.38868830,-0.88364532,0.02411408,-0.00254289,0.06848728,-0.03117879,0.09798581,-0.07130325,0.29910761,-0.16332404,0.39429378,-0.32254076,0.00705056,-0.00634287,0.70470618,-0.41335158
0.18309155,1.46832371,-0.84844624,0.02639094,-0.00308751,0.07741911,-0.03075969,0.11011547,-0.06904093,0.31468960,-0.15792047,0.41509755,-0.30476826,0.00790390,-0.00604718,0.73217946,-0.39932882
0.18909455,1.54619406,-0.82408692,0.02868882,-0.00372982,0.08736263,-0.03112345,0.12348620,-0.06842248,0.32951428,-0.15458859,0.43506500,-0.29043035,0.00887344,-0.00590011,0.75640736,-0.38983587
0.19509755,1.62147317,-0.81116052,0.03097803,-0.00447967,0.09829276,-0.03228038,0.13801870,-0.06944048,0.34339034,-0.15343314,0.45394792,-0.27975074,0.00995360,-0.00589873,0.77698696,-0.38514118
0.20110055,1.69342844,-0.81006060,0.03322735,-0.00534673,0.11017520,-0.03423996,0.15361679,-0.07207571,0.35615073,-0.15451992,0.47153141,-0.27287975,0.01113795,-0.00603944,0.79360006,-0.38540672
0.20710355,1.76143198,-0.82097560,0.03540503,-0.00634008,0.12296497,-0.03701039,0.17016642,-0.07629736,0.36765601,-0.15787457,0.48763764,-0.26989365,0.01241904,-0.00631794,0.80602063,-0.39068477
