energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-4.30115058,4.90502560,1.11655692,2.83159740,0.00527541,0.52672113,1.28373884,0.00000000
-4.29514757,4.82944952,1.07691818,2.81403629,0.00492072,0.49790576,1.26784641,0.00000000
-4.28914457,4.78135683,1.04514425,2.81197858,0.00458018,0.47278259,1.25872526,0.00000000
-4.28314157,4.76187845,1.02127553,2.82606813,0.00425751,0.45152177,1.25667724,0.00000000
-4.27713857,4.77164527,1.00521307,2.85667275,0.00395610,0.43421109,1.26189397,0.00000000
-4.27113557,4.81081399,0.99673162,2.90389761,0.00367894,0.42085793,1.27446369,0.00000000
-4.26513257,4.87910199,0.99549496,2.96760358,0.00342866,0.41139284,1.29438004,0.00000000
-4.25912956,4.97582847,1.00107252,3.04742913,0.00320751,0.40567445,1.32155209,0.00000000
-4.25312656,5.09995965,1.01295693,3.14281417,0.00301734,0.40349573,1.35581479,0.00000000
-4.24712356,5.25015508,1.03058177,3.25302452,0.00285964,0.40459126,1.39693917,0.00000000
-4.24112056,5.42481321,1.05333902,3.37717561,0.00273551,0.40864549,1.44464156,0.00000000
-4.23511756,5.62211369,1.08059568,3.51425425,0.00264569,0.41530171,1.49859141,0.00000000
-4.22911456,5.84005522,1.11170916,3.66313758,0.00259056,0.42417155,1.55841712,0.00000000
-4.22311156,6.07648749,1.14604109,3.82260857,0.00257016,0.43484486,1.62370974,0.00000000
-4.21710855,6.32913678,1.18296914,3.99136789,0.00258422,0.44689960,1.69402443,0.00000000
-4.21110555,6.59562512,1.22189679,4.16804211,0.00263211,0.45991177,1.76887988,0.00000000
-4.20510255,6.87348377,1.26226083,4.35118895,0.00271293,0.47346475,1.84775591,0.00000000
-4.19909955,7.16016174,1.30353658,4.53930003,0.00282544,0.48715828,1.93008991,0.00000000
-4.19309655,7.45303134,1.34524087,4.73080258,0.00296813,0.50061642,2.01527258,0.00000000
-4.18709355,7.74939226,1.38693296,4.92406101,0.00313919,0.51349457,2.10264393,0.00000000
-4.18109055,8.04647644,1.42821356,5.11738003,0.00333651,0.52548526,2.19149010,0.00000000
-4.17508754,8.34145573,1.46872227,5.30901037,0.00355771,0.53632261,2.28104197,0.00000000
-4.16908454,8.63145432,1.50813385,5.49715856,0.00380017,0.54578531,2.37047613,0.00000000
-4.16308154,8.91356757,1.54615356,5.68000165,0.00406098,0.55369821,2.45891889,0.00000000
-4.15707854,9.18488834,1.58251216,5.85570748,0.00433702,0.55993239,2.54545367,0.00000000
-4.15107554,9.44254158,1.61696090,6.02246093,0.00462495,0.56440389,2.62913198,0.00000000
-4.14507254,9.68372698,1.64926682,6.17849559,0.00492127,0.56707123,2.70898797,0.00000000
-4.13906953,9.90576902,1.67920896,6.32213060,0.00522232,0.56793184,2.78405626,0.00000000
-4.13306653,10.10617302,1.70657551,6.45181113,0.00552438,0.56701762,2.85339245,0.00000000
-4.12706353,10.28268530,1.73116234,6.56615115,0.00582367,0.56439001,2.91609579,0.00000000
-4.12106053,10.43335479,1.75277297,6.66397668,0.00611648,0.56013453,2.97133290,0.00000000
-4.11505753,10.55659355,1.77122007,6.74436728,0.00639916,0.55435544,3.01836168,0.00000000
-4.10905453,10.65123302,1.78632848,6.80669395,0.00666826,0.54717036,3.05655435,0.00000000
-4.10305153,10.71657324,1.79793950,6.85065107,0.00692057,0.53870535,3.08541848,0.00000000
-4.09704852,10.75242225,1.80591640,6.87628080,0.00715322,0.52909055,3.10461519,0.00000000
-4.09104552,10.75912328,1.81015075,6.88398816,0.00736371,0.51845639,3.11397344,0.00000000
-4.08504252,10.73756785,1.81056919,6.87454581,0.00755006,0.50693069,3.11349990,0.00000000
-4.07903952,10.68919351,1.80714023,6.84908766,0.00771079,0.49463642,3.10338370,0.00000000
-4.07303652,10.61596560,1.79988066,6.80909116,0.00784502,0.48169036,3.08399589,0.00000000
-4.06703352,10.52034283,1.78886111,6.75634858,0.00795249,0.46820239,3.05588335,0.00000000
-4.06103052,10.40522755,1.77421021,6.69292789,0.00803359,0.45427539,3.01975742,0.00000000
-4.05502751,10.27390174,1.75611715,6.62112441,0.00808936,0.44000571,2.97647739,0.00000000
-4.04902451,10.12995051,1.73483207,6.54340464,0.00812147,0.42548386,2.92702939,0.00000000
-4.04302151,9.97717509,1.71066422,6.46234407,0.00813219,0.41079550,2.87250134,0.00000000
-4.03701851,9.81949801,1.68397762,6.38056067,0.00812433,0.39602235,2.81405460,0.00000000
-4.03101551,9.66086277,1.65518431,6.30064609,0.00810115,0.38124305,2.75289322,0.00000000
-4.02501251,9.50513115,1.62473515,6.22509664,0.00806629,0.36653385,2.69023174,0.00000000
-4.01900950,9.35598086,1.59310856,6.15624576,0.00802363,0.35196890,2.62726236,0.00000000
-4.01300650,9.21680638,1.56079745,6.09620012,0.00797717,0.33762026,2.56512264,0.00000000
-4.00700350,9.09062608,1.52829490,6.04678087,0.00793093,0.32355753,2.50486450,0.00000000
-4.00100050,8.97999804,1.49607911,6.00947192,0.00788874,0.30984716,2.44742567,0.00000000
-3.99499750,8.88694747,1.46459826,5.98537652,0.00785420,0.29655145,2.39360438,0.00000000
-3.98899450,8.81290801,1.43425600,5.97518369,0.00783047,0.28372741,2.34403816,0.00000000
-3.98299150,8.75867904,1.40539822,5.97914550,0.00782020,0.27142542,2.29918750,0.00000000
-3.97698849,8.72440089,1.37830173,5.99706636,0.00782541,0.25968807,2.25932497,0.00000000
-3.97098549,8.70954937,1.35316543,6.02830483,0.00784746,0.24854892,2.22453025,0.00000000
-3.96498249,8.71295041,1.33010442,6.07178863,0.00788693,0.23803169,2.19469139,0.00000000
-3.95897949,8.73281526,1.30914744,6.12604282,0.00794367,0.22814961,2.16951231,0.00000000
-3.95297649,8.76679599,1.29023767,6.18923097,0.00801676,0.21890530,2.14852640,0.00000000
-3.94697349,8.81205997,1.27323707,6.25920868,0.00810460,0.21029094,2.13111581,0.00000000
-3.94097049,8.86538193,1.25793394,6.33358824,0.00820492,0.20228902,2.11653595,0.00000000
-3.93496748,8.92325071,1.24405342,6.40981302,0.00831492,0.19487339,2.10394409,0.00000000
-3.92896448,8.98198765,1.23127054,6.48523928,0.00843137,0.18801079,2.09243128,0.00000000
-3.92296148,9.03787276,1.21922499,6.55722318,0.00855074,0.18166263,2.08105631,0.00000000
-3.91695848,9.08727407,1.20753718,6.62321003,0.00866931,0.17578697,2.06888040,0.00000000
-3.91095548,9.12677573,1.19582464,6.68082258,0.00878337,0.17034065,2.05500126,0.00000000
-3.90495248,9.15329977,1.18371811,6.72794531,0.00888931,0.16528141,2.03858532,0.00000000
-3.89894947,9.16421686,1.17087660,6.76280120,0.00898378,0.16056984,2.01889675,0.00000000
-3.89294647,9.15744163,1.15700066,6.78401809,0.00906378,0.15617116,1.99532224,0.00000000
-3.88694347,9.13150860,1.14184345,6.79068157,0.00912677,0.15205667,1.96739066,0.00000000
-3.88094047,9.08562564,1.12521917,6.78237233,0.00917075,0.14820479,1.93478690,0.00000000
-3.87493747,9.01970274,1.10700844,6.75918603,0.00919430,0.14460174,1.89735953,0.00000000
-3.86893447,8.93435502,1.08716076,6.72173469,0.00919662,0.14124166,1.85512230,0.00000000
-3.86293147,8.83087993,1.06569398,6.67112949,0.00917752,0.13812639,1.80824946,0.00000000
-3.85692846,8.71120992,1.04269100,6.60894539,0.00913742,0.13526476,1.75706574,0.00000000
-3.85092546,8.57784283,1.01829408,6.53716909,0.00907732,0.13267156,1.70203138,0.00000000
-3.84492246,8.43375326,0.99269725,6.45813243,0.00899873,0.13036620,1.64372345,0.00000000
-3.83891946,8.28228904,0.96613723,6.37443411,0.00890365,0.12837120,1.58281426,0.00000000
-3.83291646,8.12705747,0.93888357,6.28885285,0.00879454,0.12671052,1.52004827,0.00000000
-3.82691346,7.97180638,0.91122843,6.20425599,0.00867419,0.12540796,1.45621839,0.00000000
-3.82091046,7.82030525,0.88347669,6.12350713,0.00854575,0.12448559,1.39214294,0.00000000
-3.81490745,7.67623122,0.85593665,6.04937674,0.00841265,0.12396238,1.32864417,0.00000000
-3.80890445,7.54306466,0.82891189,5.98445948,0.00827861,0.12385307,1.26652912,0.00000000
-3.80290145,7.42399831,0.80269444,5.93110146,0.00814757,0.12416733,1.20657343,0.00000000
-3.79689845,7.32186312,0.77755943,5.89134014,0.00802370,0.12490927,1.14950841,0.00000000
-3.79089545,7.23907304,0.75376134,5.86685925,0.00791139,0.12607728,1.09601160,0.00000000
-3.78489245,7.17759009,0.73153168,5.85895993,0.00781525,0.12766416,1.04670061,0.00000000
-3.77888944,7.13891000,0.71107804,5.86854892,0.00774011,0.12965762,1.00213002,0.00000000
-3.77288644,7.12406767,0.69258418,5.89614358,0.00769097,0.13204093,0.96279086,0.00000000
-3.76688344,7.13366088,0.67621109,5.94189294,0.00767300,0.13479379,0.92911204,0.00000000
-3.76088044,7.16788977,0.66209844,6.00561305,0.00769151,0.13789335,0.90146323,0.00000000
-3.75487744,7.22660915,0.65036648,6.08683449,0.00775185,0.14131513,0.88015829,0.00000000
-3.74887444,7.30938991,0.64111774,6.18485920,0.00785937,0.14503397,0.86545886,0.00000000
-3.74287144,7.41558573,0.63443864,6.29882338,0.00801929,0.14902484,0.85757725,0.00000000
-3.73686843,7.54440104,0.63040065,6.42776299,0.00823659,0.15326343,0.85667850,0.00000000
-3.73086543,7.69495628,0.62906093,6.57067835,0.00851587,0.15772649,0.86288099,0.00000000
-3.72486243,7.86634667,0.63046236,6.72659414,0.00886116,0.16239195,0.87625559,0.00000000
-3.71885943,8.05769127,0.63463303,6.89461160,0.00927575,0.16723871,0.89682328,0.00000000
-3.71285643,8.26816952,0.64158523,7.07394996,0.00976204,0.17224620,0.92455140,0.00000000
-3.70685343,8.49704337,0.65131398,7.26397474,0.01032130,0.17739372,0.95934883,0.00000000
-3.70085043,8.74366380,0.66379528,7.46421126,0.01095357,0.18265960,1.00106048,0.00000000
-3.69484742,9.00746141,0.67898430,7.67434256,0.01165742,0.18802026,1.04946156,0.00000000
-3.68884442,9.28792204,0.69681345,7.89419166,0.01242988,0.19344924,1.10425227,0.00000000
-3.68284142,9.58454891,0.71719083,8.12368931,0.01326630,0.19891636,1.16505337,0.00000000
-3.67683842,9.89681393,0.73999880,8.36282905,0.01416032,0.20438696,1.23140333,0.00000000
-3.67083542,10.22410158,0.76509313,8.61161237,0.01510386,0.20982145,1.30275738,0.00000000
-3.66483242,10.56564937,0.79230266,8.86998747,0.01608715,0.21517516,1.37848898,0.00000000
-3.65882941,10.92048916,0.82142957,9.13778575,0.01709885,0.22039853,1.45789413,0.00000000
-3.65282641,11.28739403,0.85225025,9.41466025,0.01812619,0.22543773,1.54019835,0.00000000
-3.64682341,11.66483504,0.88451696,9.70003061,0.01915521,0.23023569,1.62456678,0.00000000
-3.64082041,12.05095190,0.91796000,9.99303869,0.02017104,0.23473351,1.71011690,0.00000000
-3.63481741,12.44354090,0.95229057,10.29251844,0.02115818,0.23887221,1.79593378,0.00000000
-3.62881441,12.84006231,0.98720419,10.59698308,0.02210092,0.24259476,1.88108745,0.00000000
-3.62281141,13.23766858,1.02238458,10.90463120,0.02298367,0.24584827,1.96465168,0.00000000
-3.61680840,13.63325304,1.05750788,11.21337258,0.02379139,0.24858632,2.04572369,0.00000000
-3.61080540,14.02351759,1.09224729,11.52087291,0.02451000,0.25077112,2.12344393,0.00000000
-3.60480240,14.40505658,1.12627774,11.82461561,0.02512677,0.25237562,2.19701530,0.00000000
-3.59879940,14.77445251,1.15928072,12.12197719,0.02563064,0.25338525,2.26572084,0.00000000
-3.59279640,15.12837861,1.19094898,12.41031213,0.02601261,0.25379926,2.32893941,0.00000000
-3.58679340,15.46370229,1.22099112,12.68704197,0.02626594,0.25363160,2.38615839,0.00000000
-3.58079040,15.77758322,1.24913572,12.94974305,0.02638638,0.25291113,2.43698313,0.00000000
-3.57478739,16.06755980,1.27513518,13.19622713,0.02637226,0.25168133,2.48114239,0.00000000
-3.56878439,16.33161844,1.29876887,13.42460956,0.02622455,0.24999921,2.51848981,0.00000000
-3.56278139,16.56824066,1.31984566,13.63336019,0.02594681,0.24793372,2.54900099,0.00000000
-3.55677839,16.77642445,1.33820565,13.82133332,0.02554506,0.24556352,2.57276644,0.00000000
-3.55077539,16.95567801,1.35372109,13.98777443,0.02502756,0.24297420,2.58998059,0.00000000
-3.54477239,17.10598540,1.36629642,14.13230289,0.02440456,0.24025519,2.60092727,0.00000000
-3.53876938,17.22774579,1.37586742,14.25487142,0.02368795,0.23749625,2.60596229,0.00000000
-3.53276638,17.32168965,1.38239953,14.35570492,0.02289088,0.23478397,2.60549385,0.00000000
-3.52676338,17.38877674,1.38588541,14.43522264,0.02202740,0.23219817,2.59996163,0.00000000
-3.52076038,17.43008231,1.38634185,14.49394892,0.02111196,0.22980852,2.58981552,0.00000000
-3.51475738,17.44667877,1.38380619,14.53241867,0.02015907,0.22767146,2.57549485,0.00000000
-3.50875438,17.43952041,1.37833243,14.55108431,0.01918288,0.22582767,2.55740918,0.00000000
-3.50275138,17.40933903,1.36998730,14.55023082,0.01819680,0.22430001,2.53592156,0.00000000
-3.49674837,17.35655761,1.35884640,14.52990530,0.01721321,0.22309222,2.51133485,0.00000000
-3.49074537,17.28122816,1.34499076,14.48986636,0.01624321,0.22218847,2.48388197,0.00000000
-3.48474237,17.18299858,1.32850395,14.42955771,0.01529639,0.22155351,2.45372037,0.00000000
-3.47873937,17.06111140,1.30946994,14.34810856,0.01438073,0.22113388,2.42093111,0.00000000
-3.47273637,16.91443557,1.28797190,14.24436176,0.01350253,0.22085969,2.38552246,0.00000000
-3.46673337,16.74153015,1.26409191,14.11692908,0.01266643,0.22064722,2.34743783,0.00000000
-3.46073037,16.54073704,1.23791177,13.96427073,0.01187547,0.22040213,2.30656776,0.00000000
-3.45472736,16.31029791,1.20951472,13.78479541,0.01113119,0.22002306,2.26276516,0.00000000
-3.44872436,16.04848895,1.17898803,13.57697502,0.01043384,0.21940567,2.21586311,0.00000000
-3.44272136,15.75376628,1.14642635,13.33946803,0.00978255,0.21844675,2.16569439,0.00000000
-3.43671836,15.42491378,1.11193551,13.07124435,0.00917556,0.21704836,2.11211157,0.00000000
-3.43071536,15.06118531,1.07563655,12.77170471,0.00861048,0.21512175,2.05500678,0.00000000
-3.42471236,14.66243344,1.03766969,12.44078796,0.00808450,0.21259096,1.99433013,0.00000000
-3.41870935,14.22921770,0.99819803,12.07906007,0.00759462,0.20939590,1.93010589,0.00000000
-3.41270635,13.76288640,0.95741059,11.68778017,0.00713789,0.20549479,1.86244551,0.00000000
-3.40670335,13.26562782,0.91552444,11.26893976,0.00671159,0.20086587,1.79155710,0.00000000
-3.40070035,12.74048794,0.87278588,10.82527306,0.00631337,0.19550845,1.71775067,0.00000000
-3.39469735,12.19135382,0.82947028,10.36023795,0.00594140,0.18944295,1.64143907,0.00000000
-3.38869435,11.62290351,0.78588072,9.87796818,0.00559449,0.18271037,1.56313454,0.00000000
-3.38269135,11.04052487,0.74234519,9.38319936,0.00527210,0.17537091,1.48344115,0.00000000
-3.37668834,10.45020707,0.69921263,8.88117194,0.00497440,0.16750190,1.40304337,0.00000000
-3.37068534,9.85840979,0.65684771,8.37751577,0.00470228,0.15919530,1.32269146,0.00000000
-3.36468234,9.27191575,0.61562471,7.87812103,0.00445730,0.15055469,1.24318430,0.00000000
-3.35867934,8.69767271,0.57592058,7.38900096,0.00424164,0.14169198,1.16535033,0.00000000
-3.35267634,8.14263109,0.53810751,6.91615170,0.00405808,0.13272400,1.09002755,0.00000000
-3.34667334,7.61358331,0.50254526,6.46541435,0.00390985,0.12376909,1.01804324,0.00000000
-3.34067034,7.11701024,0.46957355,6.04234388,0.00380057,0.11494384,0.95019427,0.00000000
-3.33466733,6.65893955,0.43950476,5.65208888,0.00373417,0.10636001,0.88722857,0.00000000
-3.32866433,6.24481987,0.41261722,5.29928551,0.00371472,0.09812190,0.82982844,0.00000000
-3.32266133,5.87941389,0.38914927,4.98796793,0.00374636,0.09032408,0.77859608,0.00000000
-3.31665833,5.56671236,0.36929435,4.72149707,0.00383318,0.08304963,0.73404183,0.00000000
-3.31065533,5.30987014,0.35319720,4.50250854,0.00397910,0.07636890,0.69657509,0.00000000
-3.30465233,5.11116487,0.34095133,4.33287985,0.00418770,0.07033877,0.66649831,0.00000000
-3.29864932,4.97197771,0.33259778,4.21371674,0.00446218,0.06500247,0.64400371,0.00000000
-3.29264632,4.89279546,0.32812517,4.14535767,0.00480516,0.06038975,0.62917286,0.00000000
-3.28664332,4.87323250,0.32747114,4.12739533,0.00521860,0.05651764,0.62197883,0.00000000
-3.28064032,4.91207104,0.33052485,4.15871364,0.00570364,0.05339148,0.62229056,0.00000000
-3.27463732,5.00731763,0.33713078,4.23753861,0.00626051,0.05100626,0.62987932,0.00000000
-3.26863432,5.15627376,0.34709340,4.36150122,0.00688838,0.04934819,0.64442681,0.00000000
-3.26263132,5.35561839,0.36018273,4.52771033,0.00758529,0.04839650,0.66553459,0.00000000
-3.25662831,5.60149987,0.37614050,4.73283356,0.00834802,0.04812519,0.69273452,0.00000000
-3.25062531,5.88963488,0.39468679,4.97318399,0.00917202,0.04850494,0.72549994,0.00000000
-3.24462231,6.21541163,0.41552688,5.24481040,0.01005140,0.04950484,0.76325711,0.00000000
-3.23861931,6.57399481,0.43835805,5.54358870,0.01097885,0.05109405,0.80539681,0.00000000
-3.23261631,6.96042936,0.46287617,5.86531210,0.01194569,0.05324327,0.85128569,0.00000000
-3.22661331,7.36974034,0.48878183,6.20577763,0.01294193,0.05592599,0.90027721,0.00000000
-3.22061031,7.79702619,0.51578573,6.56086652,0.01395637,0.05911936,0.95172180,0.00000000
-3.21460730,8.23754276,0.54361327,6.92661624,0.01497673,0.06280483,1.00497626,0.00000000
-3.20860430,8.68677568,0.57200802,7.29928201,0.01598989,0.06696837,1.05941195,0.00000000
-3.20260130,9.14049915,0.60073415,7.67538616,0.01698211,0.07160028,1.11442191,0.00000000
-3.19659830,9.59481963,0.62957753,8.05175400,0.01793935,0.07669469,1.16942656,0.00000000
-3.19059530,10.04620351,0.65834574,8.42553541,0.01884754,0.08224855,1.22387809,0.00000000
-3.18459230,10.49148857,0.68686681,8.79421214,0.01969302,0.08826042,1.27726353,0.00000000
-3.17858929,10.92787984,0.71498703,9.15559123,0.02046284,0.09472880,1.32910642,0.00000000
-3.17258629,11.35293117,0.74256781,9.50778596,0.02114518,0.10165030,1.37896737,0.00000000
-3.16658329,11.76451469,0.76948201,9.84918616,0.02172965,0.10901768,1.42644355,0.00000000
-3.16058029,12.16078078,0.79560986,10.17842034,0.02220772,0.11681768,1.47116738,0.00000000
-3.15457729,12.54011207,0.82083490,10.49431257,0.02257288,0.12502912,1.51280473,0.00000000
-3.14857429,12.90107484,0.84504016,10.79583734,0.02282099,0.13362096,1.55105272,0.00000000
-3.14257129,13.24237170,0.86810499,11.08207562,0.02295034,0.14255082,1.58563773,0.00000000
-3.13656828,13.56279905,0.88990268,11.35217519,0.02296179,0.15176382,1.61631356,0.00000000
-3.13056528,13.86121265,0.91029925,11.60531823,0.02285875,0.16119197,1.64286032,0.00000000
-3.12456228,14.13650379,0.92915347,11.84069817,0.02264704,0.17075417,1.66508396,0.00000000
-3.11855928,14.38758804,0.94631821,12.05750764,0.02233479,0.18035688,1.68281686,0.00000000
-3.11255628,14.61340735,0.96164314,12.25493806,0.02193210,0.18989545,1.69591926,0.00000000
-3.10655328,14.81294558,0.97497866,12.43219098,0.02145077,0.19925618,1.70428175,0.00000000
-3.10055028,14.98525632,0.98618089,12.58850020,0.02090388,0.20831896,1.70782853,0.00000000
-3.09454727,15.12950103,0.99511741,12.72316291,0.02030538,0.21696049,1.70652130,0.00000000
-3.08854427,15.24499478,1.00167350,12.83557763,0.01966964,0.22505794,1.70036350,0.00000000
-3.08254127,15.33125620,1.00575850,12.92528603,0.01901103,0.23249283,1.68940455,0.00000000
-3.07653827,15.38805807,1.00731181,12.99201557,0.01834344,0.23915506,1.67374377,0.00000000
-3.07053527,15.41547466,1.00630835,13.03571982,0.01767992,0.24494685,1.65353353,0.00000000
-3.06453227,15.41392246,1.00276300,13.05661346,0.01703232,0.24978638,1.62898147,0.00000000
-3.05852926,15.38419100,0.99673381,13.05519939,0.01641101,0.25361103,1.60035127,0.00000000
-3.05252626,15.32746158,0.98832377,13.03228588,0.01582468,0.25637997,1.56796202,0.00000000
-3.04652326,15.24531199,0.97768106,12.98899249,0.01528017,0.25807604,1.53218587,0.00000000
-3.04052026,15.13970686,0.96499775,12.92674404,0.01478244,0.25870680,1.49344410,0.00000000
-3.03451726,15.01297361,0.95050706,12.84725306,0.01433457,0.25830467,1.45220155,0.00000000
-3.02851426,14.86776534,0.93447924,12.75249139,0.01393786,0.25692624,1.40895983,0.00000000
-3.02251126,14.70701253,0.91721646,12.64465274,0.01359199,0.25465066,1.36424925,0.00000000
-3.01650825,14.53386597,0.89904680,12.52610818,0.01329519,0.25157725,1.31862009,0.00000000
-3.01050525,14.35163404,0.88031783,12.39935707,0.01304453,0.24782250,1.27263337,0.00000000
-3.00450225,14.16371732,0.86138982,12.26697587,0.01283615,0.24351641,1.22685155,0.00000000
-2.99849925,13.97354353,0.84262908,12.13156744,0.01266554,0.23879855,1.18182947,0.00000000
-2.99249625,13.78450555,0.82440151,11.99571301,0.01252784,0.23381381,1.13810583,0.00000000
-2.98649325,13.59990494,0.80706654,11.86192881,0.01241809,0.22870813,1.09619535,0.00000000
-2.98049025,13.42290232,0.79097156,11.73262856,0.01233147,0.22362430,1.05658185,0.00000000
-2.97448724,13.25647594,0.77644693,11.61009279,0.01226352,0.21869793,1.01971231,0.00000000
-2.96848424,13.10338851,0.76380147,11.49644515,0.01221027,0.21405389,0.98599180,0.00000000
-2.96248124,12.96616214,0.75331835,11.39363545,0.01216843,0.20980311,0.95577931,0.00000000
-2.95647824,12.84706038,0.74525137,11.30342854,0.01213539,0.20603989,0.92938433,0.00000000
-2.95047524,12.74807630,0.73982146,11.22739810,0.01210933,0.20283986,0.90706401,0.00000000
-2.94447224,12.67092499,0.73721333,11.16692387,0.01208917,0.20025850,0.88902090,0.00000000
-2.93846923,12.61703908,0.73757216,11.12319103,0.01207454,0.19833029,0.87540089,0.00000000
-2.93246623,12.58756588,0.74100038,11.09719043,0.01206573,0.19706843,0.86629161,0.00000000
-2.92646323,12.58336512,0.74755457,11.08971860,0.01206359,0.19646520,0.86172092,0.00000000
-2.92046023,12.60500650,0.75724243,11.10137693,0.01206941,0.19649283,0.86165585,0.00000000
-2.91445723,12.65276702,0.77002026,11.13256948,0.01208482,0.19710486,0.86600179,0.00000000
-2.90845423,12.72662810,0.78579078,11.18349980,0.01211170,0.19823798,0.87460228,0.00000000
-2.90245123,12.82627353,0.80440189,11.25416697,0.01215206,0.19981419,0.88723955,0.00000000
-2.89644822,12.95108898,0.82564631,11.34436190,0.01220795,0.20174333,0.90363588,0.00000000
-2.89044522,13.10016460,0.84926245,11.45366484,0.01228144,0.20392582,0.92345620,0.00000000
-2.88444222,13.27230213,0.87493683,11.58144534,0.01237452,0.20625560,0.94631195,0.00000000
-2.87843922,13.46602756,0.90230797,11.72686590,0.01248911,0.20862310,0.97176645,0.00000000
-2.87243622,13.67961076,0.93097200,11.88889025,0.01262707,0.21091830,0.99934177,0.00000000
-2.86643322,13.91109261,0.96048993,12.06629707,0.01279024,0.21303364,1.02852721,0.00000000
-2.86043022,14.15831977,0.99039643,12.25769961,0.01298046,0.21486689,1.05878919,0.00000000
-2.85442721,14.41898686,1.02021010,12.46157111,0.01319964,0.21632372,1.08958246,0.00000000
-2.84842421,14.69068504,1.04944463,12.67627538,0.01344986,0.21732007,1.12036231,0.00000000
-2.84242121,14.97095541,1.07762090,12.90010182,0.01373341,0.21778413,1.15059745,0.00000000
-2.83641821,15.25734512,1.10427918,13.13130309,0.01405287,0.21765796,1.17978312,0.00000000
-2.83041521,15.54746395,1.12899130,13.36813390,0.01441119,0.21689880,1.20745407,0.00000000
-2.82441221,15.83903840,1.15137209,13.60888877,0.01481171,0.21547975,1.23319672,0.00000000
-2.81840920,16.12996074,1.17108977,13.85193679,0.01525820,0.21339024,1.25666024,0.00000000
-2.81240620,16.41833023,1.18787475,14.09575106,0.01575487,0.21063588,1.27756598,0.00000000
-2.80640320,16.70248437,1.20152663,14.33893139,0.01630631,0.20723805,1.29571487,0.00000000
-2.80040020,16.98101804,1.21191896,14.58021841,0.01691749,0.20323294,1.31099246,0.00000000
-2.79439720,17.25278966,1.21900169,14.81849831,0.01759361,0.19867042,1.32337142,0.00000000
-2.78839420,17.51691355,1.22280125,15.05279781,0.01834009,0.19361246,1.33291132,0.00000000
-2.78239120,17.77273910,1.22341829,15.28226943,0.01916234,0.18813139,1.33975569,0.00000000
-2.77638819,18.01981756,1.22102320,15.50616817,0.02006568,0.18230794,1.34412652,0.00000000
-2.77038519,18.25785866,1.21584976,15.72382078,0.02105520,0.17622918,1.34631629,0.00000000
-2.76438219,18.48667924,1.20818714,15.93458986,0.02213553,0.16998636,1.34667802,0.00000000
-2.75837919,18.70614734,1.19837080,16.13783523,0.02331075,0.16367281,1.34561355,0.00000000
-2.75237619,18.91612483,1.18677254,16.33287502,0.02458419,0.15738183,1.34356062,0.00000000
-2.74637319,19.11641246,1.17379029,16.51894973,0.02595830,0.15120478,1.34097925,0.00000000
-2.74037019,19.30670065,1.15983799,16.69519162,0.02743453,0.14522932,1.33833783,0.00000000
-2.73436718,19.48652933,1.14533595,16.86060224,0.02901321,0.13953784,1.33609957,0.00000000
-2.72836418,19.65525962,1.13070204,17.01404009,0.03069346,0.13420619,1.33470964,0.00000000
-2.72236118,19.81205945,1.11634389,17.15421994,0.03247313,0.12930266,1.33458357,0.00000000
-2.71635818,19.95590436,1.10265235,17.27972479,0.03434876,0.12488732,1.33609710,0.00000000
-2.71035518,20.08559401,1.08999618,17.38903058,0.03631553,0.12101158,1.33957788,0.00000000
-2.70435218,20.19978384,1.07871802,17.48054288,0.03836729,0.11771812,1.34529919,0.00000000
-2.69834917,20.29703051,1.06913153,17.55264445,0.04049661,0.11504102,1.35347560,0.00000000
-2.69234617,20.37584872,1.06151952,17.60375121,0.04269475,0.11300617,1.36426085,0.00000000
-2.68634317,20.43477664,1.05613285,17.63237418,0.04495183,0.11163185,1.37774761,0.00000000
-2.68034017,20.47244624,1.05318988,17.63718422,0.04725683,0.11092941,1.39396905,0.00000000
-2.67433717,20.48765458,1.05287622,17.61707594,0.04959779,0.11090402,1.41290204,0.00000000
-2.66833417,20.47943218,1.05534452,17.57122749,0.05196191,0.11155542,1.43447161,0.00000000
-2.66233117,20.44710428,1.06071412,17.49915273,0.05433575,0.11287859,1.45855645,0.00000000
-2.65632816,20.39034151,1.06907034,17.40074267,0.05670542,0.11486429,1.48499510,0.00000000
-2.65032516,20.30919685,1.08046344,17.27629358,0.05905682,0.11749938,1.51359252,0.00000000
-2.64432216,20.20412640,1.09490702,17.12651999,0.06137591,0.12076699,1.54412676,0.00000000
-2.63831916,20.07599254,1.11237610,16.95255111,0.06364902,0.12464636,1.57635544,0.00000000
-2.63231616,19.92604885,1.13280485,16.75591070,0.06586311,0.12911248,1.61002187,0.00000000
-2.62631316,19.75590730,1.15608414,16.53848068,0.06800614,0.13413554,1.64486060,0.00000000
-2.62031016,19.56748889,1.18205927,16.30245004,0.07006738,0.13968014,1.68060212,0.00000000
-2.61430715,19.36296023,1.21052792,16.05025114,0.07203771,0.14570446,1.71697694,0.00000000
-2.60830415,19.14465880,1.24123878,15.78448626,0.07390995,0.15215929,1.75371863,0.00000000
-2.60230115,18.91501067,1.27389098,15.50784761,0.07567912,0.15898722,1.79056606,0.00000000
