energy_ev,total_up,Ag_p_up,Ag_d_up,Au_p_up,Au_d_up,C_s_up,C_p_up,S_s_up,S_p_up
-2.90245123,5.44794479,0.55800811,0.74502809,1.20900108,1.92465844,0.11619585,0.36428138,0.37523690,1.49129528
-2.89644822,5.59411238,0.60264822,0.77931813,1.26146114,1.96480355,0.12482575,0.37180047,0.37830499,1.53866168
-2.89044522,5.74458576,0.64787791,0.81434182,1.31456948,2.00715662,0.13325754,0.37991778,0.38155166,1.58602593
-2.88444222,5.89760417,0.69316673,0.84968456,1.36756743,2.05122385,0.14136719,0.38856496,0.38498482,1.63276718
-2.87843922,6.05105198,0.73793916,0.88488052,1.41962002,2.09637611,0.14902941,0.39765080,0.38858751,1.67817793
-2.87243622,6.20251405,0.78158537,0.91942328,1.46983655,2.14186768,0.15612087,0.40706504,0.39231842,1.72147960
-2.86643322,6.34934626,0.82347403,0.95277875,1.51729436,2.18686026,0.16252354,0.41668271,0.39611354,1.76184232
-2.86043022,6.48875851,0.86296675,0.98439983,1.56106499,2.23045141,0.16812793,0.42636911,0.39988910,1.79840842
-2.85442721,6.61790656,0.89943381,1.01374233,1.60024170,2.27170603,0.17283636,0.43598497,0.40354540,1.83031868
-2.84842421,6.73398887,0.93227060,1.04028146,1.63396745,2.30968957,0.17656577,0.44539156,0.40697149,1.85674029
-2.84242121,6.83434414,0.96091428,1.06352829,1.66146212,2.34350141,0.17925031,0.45445555,0.41005039,1.87689544
-2.83641821,6.91654517,0.98485994,1.08304544,1.68204800,2.37230699,0.18084337,0.46305333,0.41266455,1.89008927
-2.83041521,6.97848486,1.00367580,1.09846124,1.69517252,2.39536716,0.18131906,0.47107454,0.41470125,1.89573592
-2.82441221,7.01845069,1.01701677,1.10948201,1.70042730,2.41206350,0.18067307,0.47842480,0.41605780,1.89338170
-2.81840920,7.03518435,1.02463583,1.11590163,1.69756285,2.42191858,0.17892292,0.48502738,0.41664605,1.88272422
-2.81240620,7.02792438,1.02639281,1.11760826,1.68649834,2.42461043,0.17610747,0.49082392,0.41639626,1.86362673
-2.80640320,6.99643029,1.02226023,1.11458789,1.66732612,2.41998075,0.17228594,0.49577412,0.41525996,1.83612706
-2.80040020,6.94098773,1.01232580,1.10692457,1.64031092,2.40803674,0.16753621,0.49985466,0.41321189,1.80044080
-2.79439720,6.86239536,0.99679172,1.09479751,1.60588386,2.38894698,0.16195272,0.50305736,0.41025089,1.75695866
-2.78839420,6.76193484,0.97597051,1.07847526,1.56463156,2.36303173,0.15564390,0.50538689,0.40639980,1.70623819
-2.78239120,6.64132633,0.95027783,1.05830727,1.51728099,2.33074866,0.14872935,0.50685823,0.40170452,1.64899038
-2.77638819,6.50267243,0.92022225,1.03471342,1.46468072,2.29267500,0.14133680,0.50749416,0.39623236,1.58606160
-2.77038519,6.34839394,0.88639270,1.00817201,1.40777929,2.24948733,0.13359897,0.50732295,0.39006983,1.51841208
-2.76438219,6.18116093,0.84944383,0.97920679,1.34760175,2.20194014,0.12565051,0.50637660,0.38332013,1.44709151
-2.75837919,6.00382268,0.81007993,0.94837372,1.28522509,2.15084434,0.11762507,0.50468963,0.37610045,1.37321307
-2.75237619,5.81933966,0.76903806,0.91624791,1.22175357,2.09704689,0.10965256,0.50229869,0.36853935,1.29792689
-2.74637319,5.63072010,0.72707082,0.88341130,1.15829464,2.04141210,0.10185675,0.49924292,0.36077433,1.22239371
-2.74037019,5.44096336,0.68492947,0.85044137,1.09593618,1.98480549,0.09435315,0.49556510,0.35294959,1.14775998
-2.73436718,5.25301112,0.64334782,0.81790125,1.03572564,1.92808020,0.08724733,0.49131348,0.34521422,1.07513482
-2.72836418,5.06970713,0.60302733,0.78633129,0.97865144,1.87206629,0.08063358,0.48654400,0.33772061,1.00556958
-2.72236118,4.89376493,0.56462380,0.75624211,0.92562696,1.81756248,0.07459397,0.48132294,0.33062312,0.94004024
-2.71635818,4.72774286,0.52873587,0.72810903,0.87747714,1.76532992,0.06919771,0.47572947,0.32407688,0.87943299
-2.71035518,4.57402473,0.49589547,0.70236764,0.83492786,1.71608757,0.06450091,0.46985800,0.31823660,0.82453278
-2.70435218,4.43480447,0.46656027,0.67941036,0.79859778,1.67050818,0.06054655,0.46382001,0.31325521,0.77601490
-2.69834917,4.31207280,0.44110810,0.65958355,0.76899262,1.62921463,0.05736464,0.45774511,0.30928217,0.73443910
-2.69234617,4.20760423,0.41983333,0.64318500,0.74650168,1.59277556,0.05497266,0.45178122,0.30646134,0.70024603
-2.68634317,4.12294279,0.40294484,0.63046143,0.73139624,1.56170019,0.05337604,0.44609356,0.30492840,0.67375566
-2.68034017,4.05938561,0.39056576,0.62160603,0.72382970,1.53643187,0.05256877,0.44086265,0.30480759,0.65516707
-2.67433717,4.01796375,0.38273445,0.61675562,0.72383939,1.51734034,0.05253403,0.43628113,0.30620800,0.64455962
-2.66833417,3.99942063,0.37940682,0.61598774,0.73134963,1.50471291,0.05324493,0.43254954,0.30921936,0.64189489
-2.66233117,4.00418882,0.38045969,0.61931759,0.74617625,1.49874500,0.05466520,0.42987131,0.31390756,0.64701957
-2.65632816,4.03236658,0.38569517,0.62669510,0.76803232,1.49953053,0.05674995,0.42844707,0.32031009,0.65966902
-2.65032516,4.08369608,0.39484593,0.63800234,0.79653508,1.50705306,0.05944649,0.42846862,0.32843167,0.67947166
-2.64432216,4.15754543,0.40758128,0.65305170,0.83121413,1.52117838,0.06269509,0.43011277,0.33824035,0.70595427
-2.63831916,4.25289669,0.42351407,0.67158513,0.87152079,1.54164937,0.06642991,0.43353536,0.34966439,0.73854858
-2.63231616,4.36834212,0.44220840,0.69327483,0.91683854,1.56808394,0.07057994,0.43886572,0.36259023,0.77659908
-2.62631316,4.50209035,0.46318806,0.71772567,0.96649445,1.59997651,0.07507000,0.44620176,0.37686176,0.81937255
-2.62031016,4.65198396,0.48594560,0.74447960,1.01977148,1.63670353,0.07982190,0.45560594,0.39228113,0.86606934
-2.61430715,4.81552900,0.50995216,0.77302219,1.07592129,1.67753310,0.08475559,0.46710211,0.40861123,0.91583656
-2.60830415,4.98993654,0.53466768,0.80279131,1.13417738,1.72163858,0.08979041,0.48067344,0.42557979,0.96778308
-2.60230115,5.17217547,0.55955158,0.83318781,1.19376812,1.76811576,0.09484643,0.49626136,0.44288520,1.02099627
-2.59629815,5.35903499,0.58407355,0.86358802,1.25392934,1.81600304,0.09984576,0.51376542,0.46020372,1.07456018
-2.59029515,5.54719473,0.60772422,0.89335764,1.31391607,1.86430375,0.10471385,0.53304423,0.47719797,1.12757468
-2.58429215,5.73329978,0.63002559,0.92186656,1.37301316,1.91200955,0.10938076,0.55391702,0.49352630,1.17917500
-2.57828914,5.91403777,0.65054077,0.94850409,1.43054431,1.95812408,0.11378230,0.57616616,0.50885267,1.22855115
-2.57228614,6.08621475,0.66888273,0.97269400,1.48587953,2.00168572,0.11786105,0.59954014,0.52285663,1.27496630
-2.56628314,6.24682692,0.68472197,0.99390874,1.53844073,2.04178850,0.12156719,0.62375719,0.53524288,1.31777358
-2.56028014,6.39312545,0.69779260,1.01168227,1.58770564,2.07760047,0.12485912,0.64850941,0.54575011,1.35643044
-2.55427714,6.52267191,0.70789687,1.02562105,1.63320996,2.10837884,0.12770385,0.67346726,0.55415857,1.39051006
-2.54827414,6.63338269,0.71490778,1.03541262,1.67454829,2.13348159,0.13007712,0.69828465,0.56029611,1.41970918
-2.54227114,6.72356113,0.71876990,1.04083169,1.71137394,2.15237534,0.13196333,0.72260424,0.56404245,1.44385213
-2.53626813,6.79191699,0.71949822,1.04174330,1.74339808,2.16463956,0.13335516,0.74606341,0.56533143,1.46289063
-2.53026513,6.83757346,0.71717526,1.03810324,1.77038870,2.16996758,0.13425300,0.76830045,0.56415126,1.47689966
-2.52426213,6.86006255,0.71194646,1.02995566,1.79216974,2.16816458,0.13466427,0.78896124,0.56054280,1.48606935
-2.51825913,6.85931009,0.70401416,1.01742825,1.80862070,2.15914339,0.13460249,0.80770625,0.55459594,1.49069345
-2.51225613,6.83561222,0.69363035,1.00072511,1.81967694,2.14291850,0.13408632,0.82421775,0.54644437,1.49115478
-2.50625313,6.78960511,0.68108855,0.98011795,1.82533082,2.11959916,0.13313861,0.83820706,0.53625910,1.48790847
-2.50025013,6.72222999,0.66671509,0.95593586,1.82563366,2.08938175,0.13178531,0.84942177,0.52424099,1.48146371
-2.49424712,6.63469538,0.65086014,0.92855428,1.82069813,2.05254233,0.13005461,0.85765254,0.51061264,1.47236480
-2.48824412,6.52843821,0.63388876,0.89838360,1.81070106,2.00942932,0.12797604,0.86273924,0.49561030,1.46117239
-2.48224112,6.40508542,0.61617228,0.86585774,1.79588584,1.96045672,0.12557975,0.86457630,0.47947581,1.44844562
-2.47623812,6.26641685,0.59808023,0.83142333,1.77656424,1.90609786,0.12289595,0.86311678,0.46244923,1.43472592
-2.47023512,6.11433057,0.57997296,0.79552949,1.75311681,1.84687964,0.11995447,0.85837501,0.44476229,1.42052297
-2.46423212,5.95081068,0.56219517,0.75861880,1.72599159,1.78337695,0.11678449,0.85042761,0.42663294,1.40630332
-2.45822911,5.77789794,0.54507041,0.72111937,1.69570047,1.71620726,0.11341445,0.83941265,0.40826116,1.39248189
-2.45222611,5.59766307,0.52889649,0.68343821,1.66281303,1.64602486,0.10987206,0.82552700,0.38982606,1.37941650
-2.44622311,5.41218234,0.51394198,0.64595593,1.62794762,1.57351474,0.10618447,0.80902175,0.37148440,1.36740531
-2.44022011,5.22351519,0.50044351,0.60902276,1.59175981,1.49938571,0.10237844,0.79019594,0.35337025,1.35668702
-2.43421711,5.03368360,0.48860404,0.57295571,1.55492841,1.42436272,0.09848067,0.76938873,0.33559594,1.34744355
-2.42821411,4.84465272,0.47859190,0.53803695,1.51813946,1.34917839,0.09451805,0.74697033,0.31825381,1.33980459
-2.42221111,4.65831282,0.47054041,0.50451306,1.48206898,1.27456372,0.09051797,0.72333207,0.30141888,1.33385380
-2.41620810,4.47646236,0.46454823,0.47259533,1.44736511,1.20123822,0.08650856,0.69887596,0.28515192,1.32963592
-2.41020510,4.30079228,0.46068008,0.44246068,1.41463059,1.12989974,0.08251882,0.67400430,0.26950286,1.32716439
-2.40420210,4.13287194,0.45896798,0.41425328,1.38440647,1.06121425,0.07857874,0.64910959,0.25451428,1.32642891
-2.39819910,3.97413669,0.45941284,0.38808682,1.35715796,0.99580599,0.07471922,0.62456538,0.24022471,1.32740262
-2.39219610,3.82587773,0.46198630,0.36404713,1.33326322,0.93424835,0.07097196,0.60071826,0.22667164,1.33004847
-2.38619310,3.68923452,0.46663298,0.34219529,1.31300575,0.87705587,0.06736912,0.57788131,0.21389405,1.33432448
-2.38019010,3.56519004,0.47327295,0.32257104,1.29657084,0.82467761,0.06394295,0.55632937,0.20193434,1.34018783
-2.37418709,3.45456923,0.48180449,0.30519649,1.28404635,0.77749223,0.06072527,0.53629598,0.19083963,1.34759769
-2.36818409,3.35804065,0.49210714,0.29007994,1.27542792,0.73580486,0.05774682,0.51797231,0.18066244,1.35651677
-2.36218109,3.27612141,0.50404497,0.27721986,1.27062816,0.69984586,0.05503658,0.50150772,0.17146063,1.36691179
-2.35617809,3.20918505,0.51747019,0.26660884,1.26948952,0.66977151,0.05262101,0.48701204,0.16329684,1.37875295
-2.35017509,3.15747218,0.53222687,0.25823742,1.27180016,0.64566646,0.05052326,0.47455910,0.15623732,1.39201282
-2.34417209,3.12110319,0.54815498,0.25209765,1.27731175,0.62754768,0.04876244,0.46419130,0.15035037,1.40666466
-2.33816908,3.10009241,0.56509436,0.24818632,1.28575848,0.61536984,0.04735286,0.45592494,0.14570444,1.42268068
-2.33216608,3.09436299,0.58288886,0.24650754,1.29687595,0.60903156,0.04630343,0.44975575,0.14236595,1.44003032
-2.32616308,3.10376149,0.60139025,0.24707476,1.31041909,0.60838229,0.04561713,0.44566441,0.14039711,1.45867874
-2.32016008,3.12807142,0.62046192,0.24991187,1.32617787,0.61322951,0.04529063,0.44362158,0.13985359,1.47858583
-2.31415708,3.16702465,0.63998217,0.25505340,1.34398999,0.62334561,0.04531415,0.44359224,0.14078232,1.49970560
-2.30815408,3.22030990,0.65984682,0.26254359,1.36374968,0.63847439,0.04567141,0.44553895,0.14321939,1.52198605
-2.30215108,3.28757747,0.67997110,0.27243441,1.38541208,0.65833658,0.04633989,0.44942384,0.14718815,1.54536945
-2.29614807,3.36843967,0.70029056,0.28478235,1.40899271,0.68263428,0.04729127,0.45520933,0.15269743,1.56979274
-2.29014507,3.46246631,0.72076086,0.29964405,1.43456206,0.71105393,0.04849202,0.46285734,0.15974009,1.59518800
-2.28414207,3.56917525,0.74135628,0.31707089,1.46223521,0.74326791,0.04990425,0.47232725,0.16829168,1.62148261
-2.27813907,3.68801797,0.76206702,0.33710256,1.49215716,0.77893449,0.05148667,0.48357247,0.17830936,1.64859881
-2.27213607,3.81836057,0.78289507,0.35975985,1.52448415,0.81769635,0.05319570,0.49653613,0.18973100,1.67645258
-2.26613307,3.95946104,0.80384891,0.38503698,1.55936219,0.85917784,0.05498657,0.51114593,0.20247448,1.70495135
-2.26013007,4.11044380,0.82493709,0.41289364,1.59690361,0.90298115,0.05681458,0.52730858,0.21643720,1.73399067
-2.25412706,4.27027299,0.84616094,0.44324712,1.63716290,0.94868197,0.05863616,0.54490429,0.23149580,1.76344969
-2.24812406,4.43772634,0.86750672,0.47596504,1.68011323,0.99582493,0.06041001,0.56378152,0.24750612,1.79318553
-2.24212106,4.61137143,0.88893769,0.51085897,1.72562488,1.04391945,0.06209802,0.58375259,0.26430344,1.82302689
-2.23611806,4.78954659,0.91038638,0.54767943,1.77344699,1.09243657,0.06366599,0.60459053,0.28170311,1.85276707
-2.23011506,4.97034861,0.93174772,0.58611258,1.82319378,1.14080727,0.06508430,0.62602737,0.29950161,1.88215719
-2.22411206,5.15162921,0.95287349,0.62577915,1.87433639,1.18842290,0.06632818,0.64775432,0.31747807,1.91089991
-2.21810905,5.33100214,0.97356848,0.66623578,1.92620110,1.23463803,0.06737790,0.66942403,0.33539640,1.93864450
-2.21210605,5.50586238,0.99358887,0.70697894,1.97797461,1.27877620,0.06821872,0.69065492,0.35300806,1.96498388
-2.20610305,5.67341818,1.01264320,0.74745173,2.02871641,1.32013861,0.06884059,0.71103773,0.37005545,1.98945428
-2.20010005,5.83073629,1.03039598,0.78705340,2.07737841,1.35801577,0.06923781,0.73014407,0.38627603,2.01153800
-2.19409705,5.97479979,1.04647422,0.82515147,2.12283100,1.39170192,0.06940845,0.74753675,0.40140709,2.03066985
-2.18809405,6.10257727,1.06047662,0.86109622,2.16389496,1.42051181,0.06935380,0.76278146,0.41519101,2.04624721
-2.18209105,6.21110130,1.07198526,0.89423697,2.19937782,1.44379916,0.06907777,0.77545954,0.42738103,2.05764391
-2.17608804,6.29755335,1.08057930,0.92393987,2.22811335,1.46097613,0.06858628,0.78518103,0.43774736,2.06422756
-2.17008504,6.35935183,1.08585019,0.94960621,2.24900231,1.47153284,0.06788675,0.79159763,0.44608324,2.06537973
-2.16408204,6.39423957,1.08741764,0.97069083,2.26105274,1.47505601,0.06698771,0.79441492,0.45221099,2.06051833
-2.15807904,6.40036642,1.08494562,0.98671960,2.26341795,1.47124572,0.06589851,0.79340311,0.45598760,2.04912111
-2.15207604,6.37636327,1.07815760,0.99730545,2.25543025,1.45992944,0.06462911,0.78840603,0.45730969,2.03074918
-2.14607304,6.32140355,1.06685019,1.00216204,2.23662901,1.44107236,0.06319011,0.77934772,0.45611756,2.00506942
-2.14007004,6.23524897,1.05090450,1.00111448,2.20678152,1.41478357,0.06159283,0.76623628,0.45239825,1.97187445
-2.13406703,6.11827687,1.03029456,0.99410671,2.16589579,1.38131748,0.05984948,0.74916492,0.44618718,1.93109912
-2.12806403,5.97148765,1.00509243,0.98120492,2.11422446,1.34107039,0.05797347,0.72830998,0.43756855,1.88283252
-2.12206103,5.79649124,0.97546951,0.96259717,2.05225997,1.29457214,0.05597967,0.70392604,0.42667415,1.82732480
-2.11605803,5.59547322,0.94169423,0.93858882,1.98072092,1.24247335,0.05388472,0.67633844,0.41368089,1.76498820
-2.11005503,5.37114171,0.90412592,0.90959427,1.90053064,1.18552856,0.05170731,0.64593342,0.39880686,1.69639233
-2.10405203,5.12665736,0.86320546,0.87612518,1.81278875,1.12457617,0.04946834,0.61314644,0.38230622,1.62225358
-2.09804902,4.86554949,0.81944294,0.83877581,1.71873738,1.06051599,0.04719100,0.57844918,0.36446304,1.54341935
-2.09204602,4.59162204,0.77340303,0.79820591,1.61972342,0.99428544,0.04490077,0.54233579,0.34558440,1.46084767
-2.08604302,4.30885337,0.72568891,0.75512211,1.51715878,0.92683531,0.04262522,0.50530911,0.32599288,1.37558327
-2.08004002,4.02129403,0.67692521,0.71025846,1.41248018,0.85910624,0.04039373,0.46786721,0.30601891,1.28873104
-2.07403702,3.73296679,0.62774105,0.66435680,1.30711044,0.79200667,0.03823701,0.43049107,0.28599306,1.20142833
-2.06803402,3.44777246,0.57875377,0.61814784,1.20242254,0.72639315,0.03618658,0.39363361,0.26623862,1.11481702
-2.06203102,3.16940492,0.53055400,0.57233356,1.09970808,0.66305359,0.03427412,0.35771066,0.24706468,1.03001672
-2.05602801,2.90127803,0.48369269,0.52757133,1.00015088,0.60269388,0.03253068,0.32309386,0.22875996,0.94810000
-2.05002501,2.64646618,0.43867050,0.48446051,0.90480661,0.54592820,0.03098597,0.29010599,0.21158731,0.87007060
-2.04402201,2.40765971,0.39592984,0.44353143,0.81458885,0.49327298,0.02966748,0.25901835,0.19577929,0.79684511
-2.03801901,2.18713559,0.35584968,0.40523730,0.73026153,0.44514446,0.02859977,0.23005057,0.18153450,0.72923879
-2.03201601,1.98674286,0.31874307,0.36994881,0.65243760,0.40185957,0.02780368,0.20337224,0.16901505,0.66795539
-2.02601301,1.80790212,0.28485741,0.33795152,0.58158349,0.36363977,0.02729568,0.17910655,0.15834479,0.61358132
-2.02001001,1.65161748,0.25437700,0.30944580,0.51802855,0.33061739,0.02708731,0.15733528,0.14960846,0.56658362
-2.01400700,1.51849931,0.22742769,0.28454904,0.46197874,0.30284394,0.02718475,0.13810505,0.14285156,0.52731162
-2.00800400,1.40879586,0.20408319,0.26329998,0.41353356,0.28029991,0.02758849,0.12143443,0.13808099,0.49600177
-2.00200100,1.32243157,0.18437263,0.24566466,0.37270525,0.26290564,0.02829329,0.10732146,0.13526622,0.47278494
-1.99599800,1.25905033,0.16828896,0.23154374,0.33943933,0.25053256,0.02928814,0.09575138,0.13434106,0.45769595
-1.98999500,1.21806158,0.15579771,0.22078086,0.31363547,0.24301478,0.03055657,0.08670405,0.13520593,0.45068447
-1.98399200,1.19868767,0.14684586,0.21317173,0.29516778,0.24016025,0.03207702,0.08016107,0.13773048,0.45162688
-1.97798899,1.20001099,0.14137020,0.20847356,0.28390389,0.24176156,0.03382350,0.07611196,0.14175680,0.46033866
-1.97198599,1.22101951,0.13930525,0.20641467,0.27972192,0.24760593,0.03576628,0.07455950,0.14710289,0.47658676
-1.96598299,1.26064960,0.14059004,0.20670406,0.28252488,0.25748423,0.03787288,0.07552388,0.15356654,0.50010163
-1.95997999,1.31782525,0.14517389,0.20904053,0.29225199,0.27119895,0.04010901,0.07904547,0.16092967,0.53058844
-1.95397699,1.39149267,0.15302083,0.21312145,0.30888644,0.28857079,0.04243977,0.08518624,0.16896285,0.56773740
-1.94797399,1.48064961,0.16411241,0.21865069,0.33245941,0.30944389,0.04483069,0.09402965,0.17743023,0.61123256
-1.94197099,1.58436858,0.17844910,0.22534581,0.36305008,0.33368948,0.04724892,0.10567892,0.18609459,0.66075911
-1.93596798,1.70181332,0.19604987,0.23294421,0.40078151,0.36120782,0.04966429,0.12025380,0.19472258,0.71600870
-1.92996498,1.83224789,0.21695008,0.24120813,0.44581251,0.39192822,0.05205024,0.13788574,0.20308984,0.77668259
-1.92396198,1.97503781,0.24119764,0.24992848,0.49832545,0.42580723,0.05438461,0.15871167,0.21098610,0.84249250
-1.91795898,2.12964298,0.26884748,0.25892727,0.55851039,0.46282463,0.05665021,0.18286635,0.21821985,0.91315883
-1.91195598,2.29560214,0.29995437,0.26805869,0.62654594,0.50297748,0.05883518,0.21047361,0.22462263,0.98840630
-1.90595298,2.47250902,0.33456435,0.27720886,0.70257725,0.54627207,0.06093298,0.24163669,0.23005260,1.06795701
-1.89994997,2.65998084,0.37270485,0.28629411,0.78669200,0.59271402,0.06294225,0.27642783,0.23439738,1.15152101
-1.89394697,2.85761989,0.41437392,0.29525813,0.87889512,0.64229673,0.06486620,0.31487770,0.23757597,1.23878475
-1.88794397,3.06496975,0.45952894,0.30406795,0.97908336,0.69498861,0.06671193,0.35696484,0.23953964,1.32939792
-1.88194097,3.28146803,0.50807513,0.31270899,1.08702068,0.75071951,0.06848934,0.40260569,0.24027181,1.42295926
-1.87593797,3.50639779,0.55985460,0.32117951,1.20231588,0.80936697,0.07021001,0.45164559,0.23978687,1.51900218
-1.86993497,3.73884053,0.61463636,0.32948468,1.32440352,0.87074312,0.07188587,0.50385135,0.23812805,1.61698124
-1.86393197,3.97763350,0.67210790,0.33763065,1.45252959,0.93458271,0.07352784,0.55890576,0.23536433,1.71626043
-1.85792896,4.22133444,0.73186911,0.34561882,1.58574288,1.00053345,0.07514454,0.61640449,0.23158670,1.81610429
-1.85192596,4.46819676,0.79342885,0.35344093,1.72289333,1.06814909,0.07674109,0.67585588,0.22690384,1.91567312
-1.84592296,4.71615770,0.85620496,0.36107488,1.86263784,1.13688619,0.07831804,0.73668374,0.22143743,2.01402299
-1.83991996,4.96284186,0.91952793,0.36848191,2.00345448,1.20610502,0.07987063,0.79823359,0.21531742,2.11011139
-1.83391696,5.20558158,0.98264853,0.37560507,2.14366486,1.27507515,0.08138828,0.85978219,0.20867739,2.20280905
-1.82791396,5.44145494,1.04474949,0.38236919,2.28146473,1.34298585,0.08285449,0.92055040,0.20165014,2.29091808
-1.82191096,5.66734122,1.10496115,0.38868245,2.41496215,1.40896125,0.08424703,0.97971915,0.19436398,2.37319613
-1.81590795,5.87999256,1.16238065,0.39443926,2.54222208,1.47208009,0.08553847,1.03644808,0.18693945,2.44838616
-1.80990495,6.07611978,1.21609429,0.39952459,2.66131614,1.53139927,0.08669714,1.08989629,0.17948698,2.51525082
-1.80390195,6.25248902,1.26520212,0.40381919,2.77037564,1.58598063,0.08768828,1.13924462,0.17210522,2.57261006
-1.79789895,6.40602538,1.30884402,0.40720569,2.86764596,1.63491966,0.08847547,1.18371855,0.16488023,2.61938051
-1.79189595,6.53391893,1.34622620,0.40957493,2.95153997,1.67737509,0.08902216,1.22261092,0.15788538,2.65461470
-1.78589295,6.63372798,1.37664686,0.41083237,3.02068824,1.71259793,0.08929340,1.25530358,0.15118198,2.67753838
-1.77988994,6.70347471,1.39952009,0.41090401,3.07398384,1.73995853,0.08925741,1.28128692,0.14482031,2.68758385
-1.77388694,6.74172803,1.41439670,0.40974152,3.11061948,1.75897040,0.08888718,1.30017659,0.13884113,2.68441762
-1.76788394,6.74766929,1.42098108,0.40732631,3.13011543,1.76930951,0.08816182,1.31172652,0.13327737,2.66796078
-1.76188094,6.72113710,1.41914326,0.40367203,3.13233656,1.77082799,0.08706775,1.31583766,0.12815581,2.63840083
-1.75587794,6.66264851,1.40892540,0.39882568,3.11749780,1.76356146,0.08559947,1.31256194,0.12349872,2.59619414
-1.74987494,6.57339495,1.39054251,0.39286689,3.08615735,1.74772960,0.08376012,1.30210122,0.11932518,2.54205864
-1.74387194,6.45521263,1.36437714,0.38590564,3.03919806,1.72372966,0.08156160,1.28480121,0.11565212,2.47695678
-1.73786893,6.31052830,1.33096828,0.37807833,2.97779753,1.69212326,0.07902437,1.26114042,0.11249485,2.40206950
-1.73186593,6.14228274,1.29099494,0.36954258,2.90338832,1.65361705,0.07617687,1.23171480,0.10986718,2.31876213
-1.72586293,5.95383512,1.24525509,0.36047089,2.81760993,1.60903808,0.07305463,1.19721841,0.10778107,2.22854368
-1.71985993,5.74885284,1.19464079,0.35104357,2.72225470,1.55930494,0.06969917,1.15842103,0.10624583,2.13302138
-1.71385693,5.53119154,1.14011081,0.34144137,2.61921004,1.50539630,0.06615659,1.11614377,0.10526704,2.03385234
-1.70785393,5.30477101,1.08266173,0.33183808,2.51039947,1.44831802,0.06247610,1.07123335,0.10484518,1.93269453
-1.70185093,5.07345232,1.02329874,0.32239356,2.39772508,1.38907053,0.05870844,1.02453650,0.10497410,1.83115906
-1.69584792,4.84092179,0.96300751,0.31324763,2.28301366,1.32861790,0.05490434,0.97687519,0.10563956,1.73076587
-1.68984492,4.61058642,0.90272806,0.30451498,2.16796880,1.26785995,0.05111296,0.92902387,0.10681787,1.63290445
-1.68384192,4.38548524,0.84333165,0.29628145,2.05413068,1.20760852,0.04738055,0.88168944,0.10847473,1.53880117
-1.67783892,4.16821967,0.78560154,0.28860178,1.94284476,1.14856877,0.04374926,0.83549481,0.11056456,1.44949426
-1.67183592,3.96090519,0.73021807,0.28149899,1.83524048,1.09132619,0.04025612,0.79096634,0.11303013,1.36581715
-1.66583292,3.76514531,0.67774853,0.27496525,1.73221996,1.03633940,0.03693229,0.74852574,0.11580282,1.28839043
-1.65982991,3.58202780,0.62864174,0.26896426,1.63445672,0.98393892,0.03380262,0.70848634,0.11880336,1.21762235
-1.65382691,3.41214208,0.58322738,0.26343489,1.54240360,0.93433142,0.03088541,0.67105370,0.12194315,1.15371720
-1.64782391,3.25561543,0.54171961,0.25829587,1.45630885,0.88760880,0.02819241,0.63633030,0.12512610,1.09669084
-1.64182091,3.11216527,0.50422456,0.25345126,1.37623886,0.84376144,0.02572910,0.60432373,0.12825088,1.04639212
-1.63581791,2.98116384,0.47075083,0.24879637,1.30210588,0.80269450,0.02349514,0.57495799,0.13121362,1.00252881
-1.62981491,2.86171127,0.44122256,0.24422379,1.23369893,0.76424619,0.02148500,0.54808687,0.13391081,0.96469663
-1.62381191,2.75271301,0.41549393,0.23962928,1.17071601,0.72820706,0.01968870,0.52350904,0.13624237,0.93240969
-1.61780890,2.65295756,0.39336450,0.23491710,1.11279588,0.69433907,0.01809266,0.50098372,0.13811475,0.90513094
-1.61180590,2.56119068,0.37459451,0.23000474,1.05954776,0.66239360,0.01668058,0.48024642,0.13944384,0.88230106
-1.60580290,2.47618271,0.35891946,0.22482657,1.01057769,0.63212760,0.01543434,0.46102390,0.14015771,0.86336471
-1.59979990,2.39678656,0.34606330,0.21933660,0.96551045,0.60331708,0.01433486,0.44304785,0.14019890,0.84779292
-1.59379690,2.32198400,0.33574991,0.21350995,0.92400632,0.57576772,0.01336294,0.42606671,0.13952634,0.83510103
-1.58779390,2.25091939,0.32771229,0.20734331,0.88577242,0.54932219,0.01250001,0.40985538,0.13811659,0.82486152
-1.58179090,2.18292019,0.32169957,0.20085423,0.85056856,0.52386429,0.01172874,0.39422244,0.13596461,0.81671181
-1.57578789,2.11750475,0.31748151,0.19407948,0.81820802,0.49931997,0.01103363,0.37901500,0.13308386,0.81035687
-1.56978489,2.05437826,0.31485087,0.18707258,0.78855370,0.47565560,0.01040145,0.36412107,0.12950581,0.80556732
-1.56378189,1.99341867,0.31362366,0.17990075,0.76151077,0.45287397,0.00982154,0.34946975,0.12527887,0.80217356
-1.55777889,1.93465452,0.31363784,0.17264141,0.73701654,0.43100855,0.00928610,0.33502938,0.12046684,0.80005682
-1.55177589,1.87823715,0.31475068,0.16537852,0.71502880,0.41011658,0.00879030,0.32080417,0.11514694,0.79913814
-1.54577289,1.82440989,0.31683540,0.15819902,0.69551373,0.39027165,0.00833240,0.30682963,0.10940754,0.79936643
-1.53976988,1.77347672,0.31977755,0.15118947,0.67843439,0.37155633,0.00791375,0.29316715,0.10334568,0.80070664
