energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-2.98049025,2.55388868,0.00658203,0.73914868,0.17763766,0.95692842,0.00000000,2.10852552,0.72134119
-2.97448724,2.49436526,0.00621388,0.72340748,0.17190259,0.93961741,0.00000000,2.04154955,0.70212393
-2.96848424,2.43481889,0.00592999,0.70807732,0.16581219,0.92131534,0.00000000,1.97721388,0.68311894
-2.96248124,2.37510207,0.00572799,0.69289739,0.15941366,0.90224865,0.00000000,1.91518393,0.66423504
-2.95647824,2.31511953,0.00560473,0.67761440,0.15276090,0.88268401,0.00000000,1.85510690,0.64539354
-2.95047524,2.25484067,0.00555626,0.66199591,0.14591294,0.86291910,0.00000000,1.79663955,0.62653405
-2.94447224,2.19430815,0.00557792,0.64584211,0.13893246,0.84327240,0.00000000,1.73947330,0.60761899
-2.93846923,2.13364248,0.00566432,0.62899556,0.13188414,0.82407238,0.00000000,1.68335546,0.58863672
-2.93246623,2.07304261,0.00580938,0.61134871,0.12483321,0.80564669,0.00000000,1.62810596,0.56960324
-2.92646323,2.01278277,0.00600636,0.59284886,0.11784395,0.78831179,0.00000000,1.57362908,0.55056249
-2.92046023,1.95320598,0.00624787,0.57350052,0.11097845,0.77236340,0.00000000,1.51991998,0.53158539
-2.91445723,1.89471454,0.00652593,0.55336522,0.10429535,0.75806824,0.00000000,1.46706599,0.51276764
-2.90845423,1.83775828,0.00683205,0.53255894,0.09784885,0.74565721,0.00000000,1.41524310,0.49422662
-2.90245123,1.78282095,0.00715731,0.51124728,0.09168789,0.73532026,0.00000000,1.36470795,0.47609749
-2.89644822,1.73040568,0.00749252,0.48963886,0.08585547,0.72720297,0.00000000,1.31578617,0.45852866
-2.89044522,1.68101990,0.00782836,0.46797730,0.08038814,0.72140492,0.00000000,1.26885786,0.44167707
-2.88444222,1.63516053,0.00815556,0.44653207,0.07531576,0.71797961,0.00000000,1.22434106,0.42570321
-2.87843922,1.59329989,0.00846513,0.42558896,0.07066134,0.71693591,0.00000000,1.18267425,0.41076641
-2.87243622,1.55587295,0.00874855,0.40544029,0.06644113,0.71824059,0.00000000,1.14429878,0.39702032
-2.86643322,1.52326619,0.00899801,0.38637559,0.06266478,0.72182201,0.00000000,1.10964213,0.38460896
-2.86043022,1.49580859,0.00920661,0.36867286,0.05933573,0.72757433,0.00000000,1.07910284,0.37366330
-2.85442721,1.47376483,0.00936857,0.35259099,0.05645166,0.73536220,0.00000000,1.05303771,0.36429866
-2.84842421,1.45733099,0.00947941,0.33836337,0.05400510,0.74502570,0.00000000,1.03175180,0.35661282
-2.84242121,1.44663270,0.00953608,0.32619300,0.05198406,0.75638514,0.00000000,1.01549159,0.35068504
-2.83641821,1.44172574,0.00953707,0.31624912,0.05037284,0.76924584,0.00000000,1.00444143,0.34657578
-2.83041521,1.44259906,0.00948241,0.30866544,0.04915273,0.78340253,0.00000000,0.99872323,0.34432734
-2.82441221,1.44917986,0.00937372,0.30353974,0.04830292,0.79864352,0.00000000,0.99839912,0.34396513
-2.81840920,1.46134060,0.00921414,0.30093493,0.04780119,0.81475450,0.00000000,1.00347685,0.34549951
-2.81240620,1.47890751,0.00900817,0.30088114,0.04762477,0.83152203,0.00000000,1.01391722,0.34892823
-2.80640320,1.50167021,0.00876157,0.30337874,0.04775104,0.84873684,0.00000000,1.02964299,0.35423904
-2.80040020,1.52939194,0.00848113,0.30840194,0.04815811,0.86619678,0.00000000,1.05054859,0.36141261
-2.79439720,1.56181994,0.00817441,0.31590274,0.04882543,0.88370968,0.00000000,1.07650978,0.37042527
-2.78839420,1.59869531,0.00784955,0.32581490,0.04973412,0.90109588,0.00000000,1.10739253,0.38125164
-2.78239120,1.63976200,0.00751491,0.33805761,0.05086727,0.91819066,0.00000000,1.14306051,0.39386687
-2.77638819,1.68477424,0.00717888,0.35253878,0.05221000,0.93484628,0.00000000,1.18338045,0.40824824
-2.77038519,1.73350196,0.00684956,0.36915762,0.05374939,0.95093371,0.00000000,1.22822497,0.42437614
-2.76438219,1.78573400,0.00653451,0.38780643,0.05547426,0.96634383,0.00000000,1.27747263,0.44223420
-2.75837919,1.84127865,0.00624056,0.40837162,0.05737473,0.98098815,0.00000000,1.33100503,0.46180858
-2.75237619,1.89996161,0.00597360,0.43073387,0.05944171,0.99479882,0.00000000,1.38870115,0.48308631
-2.74637319,1.96162134,0.00573844,0.45476757,0.06166626,1.00772800,0.00000000,1.45042935,0.50605285
-2.74037019,2.02610211,0.00553869,0.48033974,0.06403883,1.01974642,0.00000000,1.51603755,0.53068883
-2.73436718,2.09324532,0.00537671,0.50730853,0.06654854,1.03084142,0.00000000,1.58534236,0.55696624
-2.72836418,2.16287942,0.00525359,0.53552171,0.06918240,1.04101428,0.00000000,1.65811811,0.58484416
-2.72236118,2.23480948,0.00516918,0.56481520,0.07192468,1.05027725,0.00000000,1.73408677,0.61426436
-2.71635818,2.30880703,0.00512213,0.59501218,0.07475631,1.05865028,0.00000000,1.81290973,0.64514703
-2.71035518,2.38460104,0.00511000,0.62592273,0.07765451,1.06615777,0.00000000,1.89418224,0.67738678
-2.70435218,2.46187078,0.00512942,0.65734439,0.08059257,1.07282562,0.00000000,1.97743149,0.71084947
-2.69834917,2.54024135,0.00517617,0.68906369,0.08353985,1.07867869,0.00000000,2.06211858,0.74536974
-2.69234617,2.61928220,0.00524544,0.72085869,0.08646213,1.08373888,0.00000000,2.14764480,0.78074979
-2.68634317,2.69850899,0.00533191,0.75250241,0.08932202,1.08802404,0.00000000,2.23336196,0.81675932
-2.68034017,2.77738876,0.00543000,0.78376710,0.09207976,1.09154772,0.00000000,2.31858647,0.85313679
-2.67433717,2.85534832,0.00553406,0.81442903,0.09469415,1.09431967,0.00000000,2.40261629,0.88959208
-2.66833417,2.93178501,0.00563847,0.84427345,0.09712361,1.09634710,0.00000000,2.48474969,0.92581024
-2.66233117,3.00607959,0.00573786,0.87309948,0.09932743,1.09763648,0.00000000,2.56430469,0.96145651
-2.65632816,3.07761000,0.00582727,0.90072441,0.10126702,1.09819568,0.00000000,2.64063765,0.99618211
-2.65032516,3.14576526,0.00590221,0.92698713,0.10290710,1.09803608,0.00000000,2.71315982,1.02963075
-2.64432216,3.20995858,0.00595880,0.95175031,0.10421690,1.09717457,0.00000000,2.78135044,1.06144546
-2.63831916,3.26963873,0.00599386,0.97490112,0.10517118,1.09563500,0.00000000,2.84476547,1.09127559
-2.63231616,3.32429907,0.00600494,0.99635043,0.10575107,1.09344897,0.00000000,2.90304129,1.11878360
-2.62631316,3.37348369,0.00599037,1.01603036,0.10594469,1.09065579,0.00000000,2.95589296,1.14365136
-2.62031016,3.41679058,0.00594924,1.03389042,0.10574753,1.08730151,0.00000000,3.00310736,1.16558602
-2.61430715,3.45387181,0.00588142,1.04989246,0.10516260,1.08343710,0.00000000,3.04453158,1.18432492
-2.60830415,3.48443112,0.00578752,1.06400490,0.10420029,1.07911584,0.00000000,3.08005789,1.19963984
-2.60230115,3.50821951,0.00566880,1.07619656,0.10287805,1.07439009,0.00000000,3.10960625,1.21134028
-2.59629815,3.52502975,0.00552717,1.08643084,0.10121985,1.06930783,0.00000000,3.13310628,1.21927593
-2.59029515,3.53469044,0.00536509,1.09466062,0.09925550,1.06390908,0.00000000,3.15048013,1.22333836
-2.58429215,3.53706083,0.00518548,1.10082446,0.09701978,1.05822268,0.00000000,3.16162808,1.22346202
-2.57828914,3.53202714,0.00499164,1.10484454,0.09455163,1.05226365,0.00000000,3.16641816,1.21962466
-2.57228614,3.51950098,0.00478717,1.10662665,0.09189319,1.04603145,0.00000000,3.16468111,1.21184726
-2.56628314,3.49942057,0.00457590,1.10606236,0.08908887,1.03950941,0.00000000,3.15621131,1.20019360
-2.56028014,3.47175481,0.00436175,1.10303336,0.08618449,1.03266533,0.00000000,3.14077406,1.18476943
-2.55427714,3.43651017,0.00414868,1.09741786,0.08322643,1.02545344,0.00000000,3.11811889,1.16572144
-2.54827414,3.39373997,0.00394062,1.08909858,0.08026086,1.01781763,0.00000000,3.08799805,1.14323583
-2.54227114,3.34355544,0.00374134,1.07797191,0.07733302,1.00969581,0.00000000,3.05018925,1.11753663
-2.53626813,3.28613759,0.00355444,1.06395761,0.07448658,1.00102511,0.00000000,3.00452071,1.08888363
-2.53026513,3.22174892,0.00338323,1.04700838,0.07176306,0.99174773,0.00000000,2.95089700,1.05756972
-2.52426213,3.15074371,0.00323068,1.02711859,0.06920122,0.98181699,0.00000000,2.88932354,1.02391788
-2.51825913,3.07357600,0.00309937,1.00433157,0.06683660,0.97120321,0.00000000,2.81992804,0.98827739
-2.51225613,2.99080407,0.00299144,0.97874482,0.06470094,0.95989909,0.00000000,2.74297702,0.95101950
-2.50625313,2.90309075,0.00290851,0.95051283,0.06282175,0.94792406,0.00000000,2.65888619,0.91253235
-2.50025013,2.81119894,0.00285170,0.91984706,0.06122180,0.93532748,0.00000000,2.56822365,0.87321532
-2.49424712,2.71598227,0.00282155,0.88701316,0.05991864,0.92219029,0.00000000,2.47170541,0.83347276
-2.48824412,2.61837073,0.00281804,0.85232541,0.05892423,0.90862492,0.00000000,2.37018331,0.79370737
-2.48224112,2.51935204,0.00284056,0.81613866,0.05824453,0.89477349,0.00000000,2.26462592,0.75431327
-2.47623812,2.41994918,0.00288793,0.77883830,0.05787924,0.88080423,0.00000000,2.15609331,0.71566904
-2.47023512,2.32119521,0.00295841,0.74082862,0.05782161,0.86690626,0.00000000,2.04570707,0.67813099
-2.46423212,2.22410663,0.00304975,0.70252039,0.05805838,0.85328296,0.00000000,1.93461730,0.64202681
-2.45822911,2.12965628,0.00315924,0.66431819,0.05856991,0.84014421,0.00000000,1.82396824,0.60765002
-2.45222611,2.03874736,0.00328376,0.62660821,0.05933048,0.82769785,0.00000000,1.71486443,0.57525525
-2.44622311,1.95218961,0.00341987,0.58974713,0.06030871,0.81614083,0.00000000,1.60833904,0.54505465
-2.44022011,1.87067887,0.00356388,0.55405264,0.06146824,0.80565031,0.00000000,1.50532590,0.51721559
-2.43421711,1.79478084,0.00371197,0.51979587,0.06276861,0.79637535,0.00000000,1.40663648,0.49185968
-2.42821411,1.72491972,0.00386030,0.48719627,0.06416621,0.78842938,0.00000000,1.31294269,0.46906314
-2.42221111,1.66137213,0.00400508,0.45641871,0.06561543,0.78188393,0.00000000,1.22476600,0.44885846
-2.41620810,1.60426637,0.00414271,0.42757314,0.06706994,0.77676389,0.00000000,1.14247295,0.43123735
-2.41020510,1.55358683,0.00426988,0.40071642,0.06848391,0.77304442,0.00000000,1.06627691,0.41615454
-2.40420210,1.50918315,0.00438366,0.37585613,0.06981334,0.77064984,0.00000000,0.99624547,0.40353259
-2.39819910,1.47078339,0.00448156,0.35295607,0.07101728,0.76945436,0.00000000,0.93231270,0.39326702
-2.39219610,1.43801054,0.00456161,0.33194298,0.07205897,0.76928471,0.00000000,0.87429523,0.38523188
-2.38619310,1.41040126,0.00462244,0.31271398,0.07290684,0.76992460,0.00000000,0.82191116,0.37928518
-2.38019010,1.38742601,0.00466325,0.29514444,0.07353524,0.77112079,0.00000000,0.77480058,0.37527410
-2.37418709,1.36850965,0.00468383,0.27909580,0.07392508,0.77259049,0.00000000,0.73254668,0.37303959
-2.36818409,1.35305140,0.00468457,0.26442285,0.07406411,0.77402997,0.00000000,0.69469641,0.37242028
-2.36218109,1.34044367,0.00466638,0.25098038,0.07394695,0.77512385,0.00000000,0.66077989,0.37325551
-2.35617809,1.33008885,0.00463066,0.23862884,0.07357494,0.77555497,0.00000000,0.63032786,0.37538736
-2.35017509,1.32141372,0.00457921,0.22723887,0.07295567,0.77501428,0.00000000,0.60288667,0.37866173
-2.34417209,1.31388114,0.00451411,0.21669462,0.07210229,0.77321059,0.00000000,0.57803050,0.38292846
-2.33816908,1.30699882,0.00443770,0.20689594,0.07103274,0.76987966,0.00000000,0.55537070,0.38804068
-2.33216608,1.30032532,0.00435237,0.19775940,0.06976869,0.76479262,0.00000000,0.53456223,0.39385344
-2.32616308,1.29347336,0.00426056,0.18921833,0.06833451,0.75776302,0.00000000,0.51530741,0.40022203
-2.32016008,1.28611068,0.00416457,0.18122195,0.06675615,0.74865276,0.00000000,0.49735721,0.40699998
-2.31415708,1.27795902,0.00406653,0.17373389,0.06506004,0.73737625,0.00000000,0.48051040,0.41403728
-2.30815408,1.26879144,0.00396831,0.16673009,0.06327206,0.72390306,0.00000000,0.46461099,0.42117888
-2.30215108,1.25842866,0.00387141,0.16019655,0.06141665,0.70825868,0.00000000,0.44954420,0.42826376
-2.29614807,1.24673462,0.00377702,0.15412673,0.05951597,0.69052352,0.00000000,0.43523158,0.43512487
-2.29014507,1.23361195,0.00368587,0.14851913,0.05758939,0.67083019,0.00000000,0.42162539,0.44158993
-2.28414207,1.21899755,0.00359834,0.14337484,0.05565303,0.64935908,0.00000000,0.40870271,0.44748334
-2.27813907,1.20285855,0.00351442,0.13869545,0.05371958,0.62633251,0.00000000,0.39645946,0.45262905
-2.27213607,1.18518896,0.00343373,0.13448111,0.05179836,0.60200750,0.00000000,0.38490462,0.45685452
-2.26613307,1.16600705,0.00335562,0.13072902,0.04989542,0.57666767,0.00000000,0.37405479,0.45999543
-2.26013007,1.14535344,0.00327921,0.12743219,0.04801400,0.55061429,0.00000000,0.36392917,0.46190109
-2.25412706,1.12328995,0.00320345,0.12457859,0.04615497,0.52415699,0.00000000,0.35454515,0.46244024
-2.24812406,1.09989894,0.00312721,0.12215061,0.04431745,0.49760448,0.00000000,0.34591450,0.46150688
-2.24212106,1.07528310,0.00304936,0.12012480,0.04249947,0.47125546,0.00000000,0.33804023,0.45902587
-2.23611806,1.04956538,0.00296883,0.11847183,0.04069863,0.44539021,0.00000000,0.33091412,0.45495800
-2.23011506,1.02288890,0.00288469,0.11715682,0.03891276,0.42026308,0.00000000,0.32451493,0.44930403
-2.22411206,0.99541663,0.00279621,0.11613970,0.03714052,0.39609617,0.00000000,0.31880735,0.44210767
-2.21810905,0.96733058,0.00270289,0.11537581,0.03538187,0.37307439,0.00000000,0.31374155,0.43345707
-2.21210605,0.93883053,0.00260449,0.11481667,0.03363852,0.35134201,0.00000000,0.30925347,0.42348470
-2.20610305,0.91013197,0.00250109,0.11441084,0.03191408,0.33100087,0.00000000,0.30526573,0.41236564
-2.20010005,0.88146342,0.00239301,0.11410483,0.03021425,0.31211021,0.00000000,0.30168913,0.40031409
-2.19409705,0.85306296,0.00228087,0.11384422,0.02854673,0.29468798,0.00000000,0.29842469,0.38757833
-2.18809405,0.82517416,0.00216552,0.11357471,0.02692106,0.27871367,0.00000000,0.29536626,0.37443414
-2.18209105,0.79804137,0.00204804,0.11324330,0.02534828,0.26413236,0.00000000,0.29240335,0.36117706
-2.17608804,0.77190458,0.00192964,0.11279947,0.02384058,0.25085978,0.00000000,0.28942448,0.34811357
-2.17008504,0.74699391,0.00181165,0.11219634,0.02241075,0.23878812,0.00000000,0.28632045,0.33555162
-2.16408204,0.72352397,0.00169546,0.11139178,0.02107164,0.22779234,0.00000000,0.28298780,0.32379088
-2.15807904,0.70168818,0.00158244,0.11034943,0.01983561,0.21773666,0.00000000,0.27933205,0.31311293
-2.15207604,0.68165330,0.00147392,0.10903963,0.01871397,0.20848090,0.00000000,0.27527074,0.30377190
-2.14607304,0.66355417,0.00137112,0.10744012,0.01771641,0.19988653,0.00000000,0.27073593,0.29598576
-2.14007004,0.64748911,0.00127509,0.10553659,0.01685052,0.19182206,0.00000000,0.26567633,0.28992866
-2.13406703,0.63351586,0.00118671,0.10332294,0.01612141,0.18416774,0.00000000,0.26005859,0.28572460
-2.12806403,0.62164847,0.00110664,0.10080134,0.01553137,0.17681930,0.00000000,0.25386808,0.28344262
-2.12206103,0.61185509,0.00103534,0.09798197,0.01507964,0.16969081,0.00000000,0.24710877,0.28309373
-2.11605803,0.60405709,0.00097298,0.09488248,0.01476236,0.16271644,0.00000000,0.23980247,0.28462967
-2.11005503,0.59812935,0.00091954,0.09152732,0.01457254,0.15585146,0.00000000,0.23198735,0.28794369
-2.10405203,0.59390215,0.00087475,0.08794665,0.01450024,0.14907221,0.00000000,0.22371594,0.29287321
-2.09804902,0.59116451,0.00083814,0.08417531,0.01453274,0.14237542,0.00000000,0.21505254,0.29920444
-2.09204602,0.58966916,0.00080907,0.08025145,0.01465492,0.13577698,0.00000000,0.20607042,0.30667869
-2.08604302,0.58913906,0.00078672,0.07621527,0.01484971,0.12931022,0.00000000,0.19684881,0.31500045
-2.08004002,0.58927544,0.00077017,0.07210764,0.01509851,0.12302394,0.00000000,0.18746984,0.32384668
-2.07403702,0.58976710,0.00075840,0.06796888,0.01538180,0.11698034,0.00000000,0.17801571,0.33287721
-2.06803402,0.59030078,0.00075035,0.06383754,0.01567969,0.11125299,0.00000000,0.16856605,0.34174591
-2.06203102,0.59057222,0.00074495,0.05974948,0.01597248,0.10592483,0.00000000,0.15919578,0.35011204
-2.05602801,0.59029754,0.00074115,0.05573699,0.01624131,0.10108643,0.00000000,0.14997332,0.35765163
-2.05002501,0.58922435,0.00073794,0.05182824,0.01646861,0.09683441,0.00000000,0.14095939,0.36406823
-2.04402201,0.58714223,0.00073439,0.04804692,0.01663867,0.09327002,0.00000000,0.13220631,0.36910272
-2.03801901,0.58389190,0.00072971,0.04441210,0.01673802,0.09049786,0.00000000,0.12375778,0.37254178
-2.03201601,0.57937269,0.00072319,0.04093826,0.01675576,0.08862464,0.00000000,0.11564909,0.37422462
-2.02601301,0.57354780,0.00071427,0.03763553,0.01668385,0.08775790,0.00000000,0.10790771,0.37404775
-2.02001001,0.56644692,0.00070254,0.03451009,0.01651718,0.08800448,0.00000000,0.10055407,0.37196752
-2.01400700,0.55816608,0.00068774,0.03156461,0.01625367,0.08946879,0.00000000,0.09360258,0.36800043
-2.00800400,0.54886447,0.00066974,0.02879880,0.01589415,0.09225065,0.00000000,0.08706264,0.36222103
-2.00200100,0.53875835,0.00064855,0.02620999,0.01544221,0.09644269,0.00000000,0.08093964,0.35475773
-1.99599800,0.52811210,0.00062431,0.02379366,0.01490394,0.10212727,0.00000000,0.07523585,0.34578651
-1.98999500,0.51722686,0.00059725,0.02154399,0.01428761,0.10937292,0.00000000,0.06995111,0.33552300
-1.98399200,0.50642716,0.00056771,0.01945426,0.01360326,0.11823043,0.00000000,0.06508334,0.32421315
-1.97798899,0.49604607,0.00053609,0.01751733,0.01286230,0.12872855,0.00000000,0.06062884,0.31212300
-1.97198599,0.48640968,0.00050284,0.01572587,0.01207703,0.14086971,0.00000000,0.05658236,0.29952801
-1.96598299,0.47782145,0.00046846,0.01407263,0.01126023,0.15462576,0.00000000,0.05293699,0.28670240
-1.95997999,0.47054738,0.00043342,0.01255055,0.01042470,0.16993406,0.00000000,0.04968394,0.27390893
-1.95397699,0.46480251,0.00039822,0.01115291,0.00958289,0.18669426,0.00000000,0.04681223,0.26138960
-1.94797399,0.46073961,0.00036332,0.00987332,0.00874654,0.20476598,0.00000000,0.04430833,0.24935769
-1.94197099,0.45844050,0.00032915,0.00870572,0.00792638,0.22396763,0.00000000,0.04215589,0.23799122
-1.93596798,0.45791052,0.00029609,0.00764438,0.00713192,0.24407671,0.00000000,0.04033553,0.22742836
-1.92996498,0.45907644,0.00026446,0.00668383,0.00637126,0.26483170,0.00000000,0.03882478,0.21776460
-1.92396198,0.46178789,0.00023452,0.00581883,0.00565104,0.28593568,0.00000000,0.03759821,0.20905201
-1.91795898,0.46582236,0.00020650,0.00504436,0.00497637,0.30706174,0.00000000,0.03662777,0.20130022
-1.91195598,0.47089355,0.00018053,0.00435558,0.00435086,0.32786012,0.00000000,0.03588332,0.19447929
-1.90595298,0.47666269,0.00015669,0.00374789,0.00377672,0.34796687,0.00000000,0.03533338,0.18852396
-1.89994997,0.48275226,0.00013503,0.00321691,0.00325484,0.36701386,0.00000000,0.03494607,0.18333925
-1.89394697,0.48876167,0.00011553,0.00275858,0.00278495,0.38463981,0.00000000,0.03469022,0.17880696
-1.88794397,0.49428402,0.00009814,0.00236921,0.00236581,0.40050186,0.00000000,0.03453658,0.17479270
-1.88194097,0.49892329,0.00008277,0.00204561,0.00199533,0.41428719,0.00000000,0.03445911,0.17115329
-1.87593797,0.50231115,0.00006931,0.00178520,0.00167079,0.42572439,0.00000000,0.03443629,0.16774393
-1.86993497,0.50412268,0.00005762,0.00158609,0.00138899,0.43459379,0.00000000,0.03445236,0.16442507
-1.86393197,0.50409030,0.00004755,0.00144727,0.00114643,0.44073651,0.00000000,0.03449851,0.16106856
-1.85792896,0.50201535,0.00003897,0.00136865,0.00093944,0.44406163,0.00000000,0.03457391,0.15756284
-1.85192596,0.49777680,0.00003170,0.00135123,0.00076430,0.44455127,0.00000000,0.03468650,0.15381720
-1.84592296,0.49133689,0.00002561,0.00139716,0.00061734,0.44226320,0.00000000,0.03485356,0.14976468
-1.83991996,0.48274331,0.00002053,0.00150980,0.00049506,0.43733081,0.00000000,0.03510206,0.14536388
-1.83391696,0.47212812,0.00001635,0.00169375,0.00039415,0.42996056,0.00000000,0.03546853,0.14059947
-1.82791396,0.45970340,0.00001292,0.00195484,0.00031155,0.42042680,0.00000000,0.03599877,0.13548155
-1.82191096,0.44575383,0.00001014,0.00230007,0.00024450,0.40906426,0.00000000,0.03674711,0.13004400
-1.81590795,0.43062680,0.00000790,0.00273749,0.00019050,0.39625844,0.00000000,0.03777529,0.12434190
-1.80990495,0.41472020,0.00000611,0.00327604,0.00014736,0.38243429,0.00000000,0.03915099,0.11844824
-1.80390195,0.39846865,0.00000470,0.00392531,0.00011318,0.36804360,0.00000000,0.04094606,0.11245008
-1.79789895,0.38232868,0.00000358,0.00469523,0.00008630,0.35355157,0.00000000,0.04323435,0.10644443
-1.79189595,0.36676333,0.00000272,0.00559573,0.00006534,0.33942304,0.00000000,0.04608923,0.10053395
-1.78589295,0.35222688,0.00000205,0.00663628,0.00004913,0.32610880,0.00000000,0.04958096,0.09482278
-1.77988994,0.33915011,0.00000153,0.00782545,0.00003668,0.31403255,0.00000000,0.05377374,0.08941249
-1.77388694,0.32792671,0.00000115,0.00917038,0.00002721,0.30357875,0.00000000,0.05872277,0.08439852
-1.76788394,0.31890116,0.00000086,0.01067624,0.00002007,0.29508196,0.00000000,0.06447117,0.07986703
-1.76188094,0.31235840,0.00000065,0.01234569,0.00001474,0.28881775,0.00000000,0.07104715,0.07589235
-1.75587794,0.30851578,0.00000051,0.01417838,0.00001081,0.28499551,0.00000000,0.07846122,0.07253513
-1.74987494,0.30751726,0.00000042,0.01617046,0.00000796,0.28375347,0.00000000,0.08670383,0.06984104
-1.74387194,0.30943017,0.00000037,0.01831422,0.00000594,0.28515585,0.00000000,0.09574351,0.06784031
-1.73786893,0.31424459,0.00000037,0.02059779,0.00000458,0.28919234,0.00000000,0.10552552,0.06654783
-1.73186593,0.32187532,0.00000041,0.02300500,0.00000374,0.29577989,0.00000000,0.11597131,0.06596395
-1.72586293,0.33216635,0.00000050,0.02551544,0.00000334,0.30476677,0.00000000,0.12697878,0.06607584
-1.71985993,0.34489784,0.00000065,0.02810463,0.00000334,0.31593868,0.00000000,0.13842340,0.06685937
-1.71385693,0.35979535,0.00000086,0.03074446,0.00000371,0.32902692,0.00000000,0.15016043,0.06828153
-1.70785393,0.37654095,0.00000116,0.03340378,0.00000447,0.34371819,0.00000000,0.16202794,0.07030304
-1.70185093,0.39478611,0.00000156,0.03604920,0.00000568,0.35966586,0.00000000,0.17385086,0.07288141
-1.69584792,0.41416580,0.00000211,0.03864610,0.00000742,0.37650228,0.00000000,0.18544588,0.07597400
-1.68984492,0.43431332,0.00000283,0.04115974,0.00000981,0.39385175,0.00000000,0.19662699,0.07954124
-1.68384192,0.45487555,0.00000379,0.04355652,0.00001299,0.41134366,0.00000000,0.20721160,0.08354970
-1.67783892,0.47552782,0.00000502,0.04580531,0.00001717,0.42862534,0.00000000,0.21702700,0.08797504
-1.67183592,0.49598800,0.00000662,0.04787876,0.00002258,0.44537420,0.00000000,0.22591676,0.09280455
-1.66583292,0.51602914,0.00000866,0.04975462,0.00002952,0.46130849,0.00000000,0.23374711,0.09803938
-1.65982991,0.53549020,0.00001126,0.05141690,0.00003834,0.47619644,0.00000000,0.24041262,0.10369613
-1.65382691,0.55428430,0.00001453,0.05285693,0.00004945,0.48986324,0.00000000,0.24584135,0.10980791
-1.64782391,0.57240405,0.00001861,0.05407415,0.00006333,0.50219561,0.00000000,0.24999886,0.11642465
-1.64182091,0.58992382,0.00002366,0.05507668,0.00008053,0.51314379,0.00000000,0.25289111,0.12361263
-1.63581791,0.60699855,0.00002988,0.05588160,0.00010167,0.52272076,0.00000000,0.25456598,0.13145324
-1.62981491,0.62385915,0.00003745,0.05651486,0.00012745,0.53099886,0.00000000,0.25511335,0.14004098
-1.62381191,0.64080465,0.00004661,0.05701094,0.00015861,0.53810389,0.00000000,0.25466372,0.14948061
-1.61780890,0.65819118,0.00005759,0.05741213,0.00019598,0.54420708,0.00000000,0.25338532,0.15988363
-1.61180590,0.67641829,0.00007066,0.05776751,0.00024042,0.54951522,0.00000000,0.25147990,0.17136409
-1.60580290,0.69591295,0.00008606,0.05813165,0.00029281,0.55425964,0.00000000,0.24917721,0.18403389
-1.59979990,0.71711198,0.00010406,0.05856309,0.00035406,0.55868431,0.00000000,0.24672849,0.19799760
-1.59379690,0.74044340,0.00012494,0.05912258,0.00042506,0.56303398,0.00000000,0.24439904,0.21334711
-1.58779390,0.76630741,0.00014892,0.05987119,0.00050663,0.56754260,0.00000000,0.24246029,0.23015614
-1.58179090,0.79505771,0.00017624,0.06086838,0.00059952,0.57242281,0.00000000,0.24118141,0.24847481
-1.57578789,0.82698383,0.00020707,0.06216990,0.00070436,0.57785669,0.00000000,0.24082092,0.26832452
-1.56978489,0.86229502,0.00024156,0.06382593,0.00082161,0.58398835,0.00000000,0.24161845,0.28969327
-1.56378189,0.90110626,0.00027977,0.06587906,0.00095152,0.59091841,0.00000000,0.24378683,0.31253162
-1.55777889,0.94342697,0.00032172,0.06836263,0.00109409,0.59870056,0.00000000,0.24750493,0.33674947
-1.55177589,0.98915266,0.00036730,0.07129910,0.00124904,0.60734018,0.00000000,0.25291120,0.36221382
-1.54577289,1.03805988,0.00041635,0.07469877,0.00141577,0.61679483,0.00000000,0.26009827,0.38874770
-1.53976988,1.08980479,0.00046859,0.07855873,0.00159334,0.62697654,0.00000000,0.26910873,0.41613038
-1.53376688,1.14392523,0.00052362,0.08286214,0.00178046,0.63775545,0.00000000,0.27993217,0.44409896
-1.52776388,1.19984662,0.00058095,0.08757795,0.00197550,0.64896466,0.00000000,0.29250358,0.47235136
-1.52176088,1.25689142,0.00063997,0.09266095,0.00217648,0.66040584,0.00000000,0.30670339,0.50055090
-1.51575788,1.31429214,0.00070000,0.09805226,0.00238114,0.67185541,0.00000000,0.32235888,0.52833227
-1.50975488,1.37120764,0.00076023,0.10368030,0.00258697,0.68307100,0.00000000,0.33924732,0.55530892
-1.50375188,1.42674244,0.00081982,0.10946215,0.00279129,0.69379791,0.00000000,0.35710065,0.58108171
-1.49774887,1.47996858,0.00087785,0.11530543,0.00299132,0.70377553,0.00000000,0.37561168,0.60524863
-1.49174587,1.52994959,0.00093340,0.12111050,0.00318432,0.71274361,0.00000000,0.39444174,0.62741534
-1.48574287,1.57576594,0.00098553,0.12677305,0.00336768,0.72044825,0.00000000,0.41322964,0.64720620
-1.47973987,1.61654116,0.00103332,0.13218709,0.00353904,0.72664776,0.00000000,0.43160165,0.66427544
-1.47373687,1.65146805,0.00107594,0.13724801,0.00369646,0.73111826,0.00000000,0.44918239,0.67831807
-1.46773387,1.67983394,0.00111260,0.14185586,0.00383851,0.73365910,0.00000000,0.46560608,0.68908013
