energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up,Zr_p_up,Zr_d_up
-0.09304652,4.70987738,0.01313577,0.39308839,0.06672097,1.81722028,0.42818530,0.00001134,1.69608378,2.24838786
-0.08704352,4.73733952,0.01326595,0.39173317,0.06838355,1.80428605,0.43795618,0.00001142,1.69259003,2.27338826
-0.08104052,4.75640918,0.01337651,0.38956814,0.06994317,1.78720319,0.44718158,0.00001154,1.68601184,2.29467687
-0.07503752,4.76647111,0.01346390,0.38659514,0.07136579,1.76611890,0.45574350,0.00001171,1.67631075,2.31171981
-0.06903452,4.76703985,0.01352532,0.38282529,0.07261930,1.74122198,0.46353020,0.00001192,1.66347217,2.32406402
-0.06303152,4.75778065,0.01355880,0.37827943,0.07367440,1.71274204,0.47043853,0.00001218,1.64750906,2.33135489
-0.05702851,4.73852812,0.01356325,0.37298855,0.07450540,1.68094868,0.47637637,0.00001247,1.62846633,2.33335216
-0.05102551,4.70930158,0.01353843,0.36699407,0.07509094,1.64615039,0.48126487,0.00001280,1.60642542,2.32994327
-0.04502251,4.67031584,0.01348500,0.36034797,0.07541464,1.60869294,0.48504061,0.00001317,1.58150890,2.32115341
-0.03901951,4.62198678,0.01340447,0.35311271,0.07546548,1.56895716,0.48765736,0.00001359,1.55388458,2.30715156
-0.03301651,4.56493086,0.01329909,0.34536099,0.07523814,1.52735570,0.48908740,0.00001404,1.52376876,2.28825222
-0.02701351,4.49995831,0.01317180,0.33717515,0.07473307,1.48432901,0.48932232,0.00001454,1.49142833,2.26491225
-0.02101051,4.42805999,0.01302607,0.32864648,0.07395645,1.44034008,0.48837318,0.00001507,1.45718145,2.23772312
-0.01500750,4.35038827,0.01286583,0.31987415,0.07291990,1.39586838,0.48627011,0.00001566,1.42139652,2.20739835
-0.00900450,4.26823252,0.01269523,0.31096404,0.07164011,1.35140281,0.48306133,0.00001629,1.38448956,2.17475689
-0.00300150,4.18299044,0.01251857,0.30202736,0.07013831,1.30743407,0.47881160,0.00001697,1.34691975,2.14070278
0.00300150,4.09613615,0.01234012,0.29317917,0.06843963,1.26444666,0.47360024,0.00001770,1.30918355,2.10620208
0.00900450,4.00918666,0.01216395,0.28453680,0.06657234,1.22291075,0.46751889,0.00001848,1.27180729,2.07225787
0.01500750,3.92366796,0.01199383,0.27621824,0.06456714,1.18327440,0.46066902,0.00001931,1.23533865,2.03988425
0.02101051,3.84108228,0.01183316,0.26834060,0.06245637,1.14595626,0.45315941,0.00002020,1.20033735,2.01008056
0.02701351,3.76287754,0.01168483,0.26101858,0.06027320,1.11133923,0.44510375,0.00002114,1.16736519,1.98380650
0.03301651,3.69042014,0.01155120,0.25436299,0.05805097,1.07976514,0.43661834,0.00002213,1.13697595,1.96195913
0.03901951,3.62497180,0.01143410,0.24847939,0.05582245,1.05153069,0.42782017,0.00002319,1.10970527,1.94535244
0.04502251,3.56767076,0.01133485,0.24346679,0.05361928,1.02688468,0.41882526,0.00002429,1.08606077,1.93469994
0.05102551,3.51951751,0.01125424,0.23941642,0.05147143,1.00602649,0.40974733,0.00002546,1.06651272,1.93060063
0.05702851,3.48136481,0.01119269,0.23641055,0.04940673,0.98910574,0.40069686,0.00002669,1.05148516,1.93352843
0.06303152,3.45391147,0.01115024,0.23452131,0.04745054,0.97622291,0.39178036,0.00002798,1.04134779,1.94382505
0.06903452,3.43769926,0.01112669,0.23380956,0.04562539,0.96743069,0.38309992,0.00002933,1.03640858,1.96169600
0.07503752,3.43311221,0.01112169,0.23432373,0.04395080,0.96273588,0.37475282,0.00003076,1.03690701,1.98720952
0.08104052,3.44037739,0.01113482,0.23609866,0.04244307,0.96210146,0.36683117,0.00003227,1.04300828,2.02029796
0.08704352,3.45956668,0.01116564,0.23915447,0.04111514,0.96544877,0.35942156,0.00003387,1.05479811,2.06076128
0.09304652,3.49059870,0.01121381,0.24349550,0.03997652,0.97265948,0.35260451,0.00003556,1.07227863,2.10827220
0.09904952,3.53324084,0.01127905,0.24910929,0.03903323,0.98357739,0.34645375,0.00003735,1.09536508,2.16238283
0.10505253,3.58711106,0.01136122,0.25596578,0.03828779,0.99800988,0.34103532,0.00003926,1.12388369,2.22253243
0.11105553,3.65167971,0.01146027,0.26401677,0.03773926,1.01572930,0.33640645,0.00004128,1.15757093,2.28805638
0.11705853,3.72627180,0.01157621,0.27319563,0.03738329,1.03647414,0.33261432,0.00004345,1.19607413,2.35819613
0.12306153,3.81007018,0.01170909,0.28341750,0.03721228,1.05995044,0.32969466,0.00004575,1.23895395,2.43211038
0.12906453,3.90212044,0.01185889,0.29457987,0.03721554,1.08583348,0.32767042,0.00004822,1.28568869,2.50888756
0.13506753,4.00133804,0.01202548,0.30656375,0.03737953,1.11377006,0.32655048,0.00005085,1.33568070,2.58755971
0.14107054,4.10651863,0.01220855,0.31923532,0.03768822,1.14338158,0.32632859,0.00005365,1.38826507,2.66711790
0.14707354,4.21635173,0.01240755,0.33244814,0.03812341,1.17426806,0.32698264,0.00005663,1.44272034,2.74652916
0.15307654,4.32943829,0.01262160,0.34604584,0.03866519,1.20601315,0.32847422,0.00005980,1.49828150,2.82475488
0.15907954,4.44431202,0.01284948,0.35986525,0.03929244,1.23819026,0.33074878,0.00006316,1.55415473,2.90077038
0.16508254,4.55946425,0.01308964,0.37373975,0.03998338,1.27036952,0.33373610,0.00006671,1.60953378,2.97358526
0.17108554,4.67337158,0.01334013,0.38750293,0.04071610,1.30212558,0.33735146,0.00007046,1.66361731,3.04226410
0.17708854,4.78452563,0.01359872,0.40099215,0.04146915,1.33304579,0.34149707,0.00007439,1.71562691,3.10594658
0.18309155,4.89146350,0.01386285,0.41405207,0.04222208,1.36273851,0.34606412,0.00007849,1.76482487,3.16386661
0.18909455,4.99279789,0.01412977,0.42653781,0.04295596,1.39084112,0.35093500,0.00008277,1.81053126,3.21536926
0.19509755,5.08724539,0.01439655,0.43831772,0.04365382,1.41702731,0.35598590,0.00008720,1.85213953,3.25992501
0.20110055,5.17365166,0.01466021,0.44927559,0.04430104,1.44101324,0.36108950,0.00009176,1.88912997,3.29714038
0.20710355,5.25101236,0.01491773,0.45931218,0.04488559,1.46256227,0.36611768,0.00009644,1.92108056,3.32676441
0.21310655,5.31848880,0.01516622,0.46834610,0.04539820,1.48148789,0.37094424,0.00010120,1.94767466,3.34869052
0.21910955,5.37541766,0.01540289,0.47631391,0.04583244,1.49765479,0.37544742,0.00010603,1.96870526,3.36295350
0.22511256,5.42131449,0.01562515,0.48316957,0.04618456,1.51097791,0.37951217,0.00011088,1.98407562,3.36972166
0.23111556,5.45587081,0.01583066,0.48888323,0.04645340,1.52141954,0.38303220,0.00011573,1.99379623,3.36928438
0.23711856,5.47894538,0.01601730,0.49343954,0.04664002,1.52898469,0.38591165,0.00012053,1.99797842,3.36203558
0.24312156,5.49055010,0.01618322,0.49683552,0.04674738,1.53371494,0.38806649,0.00012524,1.99682472,3.34845372
0.24912456,5.49083162,0.01632682,0.49907817,0.04677989,1.53568116,0.38942549,0.00012982,1.99061666,3.32907933
0.25512756,5.48004972,0.01644671,0.50018203,0.04674295,1.53497549,0.38993096,0.00013422,1.97970035,3.30449096
0.26113057,5.45855365,0.01654170,0.50016671,0.04664245,1.53170309,0.38953919,0.00013839,1.96447078,3.27528078
0.26713357,5.42675797,0.01661073,0.49905469,0.04648431,1.52597406,0.38822056,0.00014230,1.94535521,3.24203075
0.27313657,5.38511886,0.01665290,0.49686938,0.04627406,1.51789607,0.38595957,0.00014589,1.92279675,3.20529059
0.27913957,5.33411248,0.01666733,0.49363364,0.04601644,1.50756798,0.38275459,0.00014912,1.89723856,3.16555842
0.28514257,5.27421603,0.01665323,0.48936869,0.04571511,1.49507492,0.37861756,0.00015194,1.86910942,3.12326498
0.29114557,5.20589276,0.01660981,0.48409368,0.04537245,1.48048494,0.37357364,0.00015432,1.83881132,3.07876201
0.29714857,5.12958125,0.01653630,0.47782566,0.04498947,1.46384760,0.36766067,0.00015623,1.80670950,3.03231537
0.30315158,5.04568952,0.01643194,0.47058014,0.04456573,1.44519429,0.36092885,0.00015762,1.77312528,2.98410303
0.30915458,4.95459407,0.01629600,0.46237203,0.04409953,1.42454050,0.35344019,0.00015849,1.73833194,2.93421805
0.31515758,4.85664363,0.01612778,0.45321704,0.04358803,1.40188977,0.34526816,0.00015881,1.70255380,2.88267628
0.32116058,4.75216738,0.01592668,0.44313325,0.04302753,1.37723907,0.33649731,0.00015858,1.66596831,2.82942840
0.32716358,4.64148698,0.01569222,0.43214296,0.04241383,1.35058544,0.32722287,0.00015779,1.62871101,2.77437569
0.33316658,4.52493159,0.01542413,0.42027454,0.04174260,1.32193336,0.31755046,0.00015645,1.59088313,2.71738873
0.33916958,4.40285504,0.01512234,0.40756417,0.04100980,1.29130262,0.30759570,0.00015458,1.55256116,2.65832821
0.34517259,4.27565403,0.01478715,0.39405753,0.04021212,1.25873606,0.29748386,0.00015220,1.51380798,2.59706675
0.35117559,4.14378622,0.01441920,0.37981106,0.03934737,1.22430699,0.28734935,0.00014936,1.47468499,2.53351067
0.35717859,4.00778713,0.01401956,0.36489298,0.03841489,1.18812561,0.27733514,0.00014610,1.43526426,2.46762083
0.36318159,3.86828469,0.01358981,0.34938374,0.03741586,1.15034430,0.26759197,0.00014247,1.39564042,2.39943126
0.36918459,3.72601050,0.01313205,0.33337615,0.03635359,1.11116124,0.25827731,0.00013853,1.35594123,2.32906488
0.37518759,3.58180680,0.01264895,0.31697484,0.03523368,1.07082235,0.24955403,0.00013437,1.31633649,2.25674531
0.38119060,3.43662868,0.01214377,0.30029531,0.03406412,1.02962114,0.24158875,0.00013005,1.27704461,2.18280434
0.38719360,3.29154084,0.01162035,0.28346252,0.03285528,0.98789668,0.23454981,0.00012566,1.23833650,2.10768446
0.39319660,3.14770901,0.01108310,0.26660902,0.03161985,0.94602948,0.22860484,0.00012129,1.20053643,2.03193638
0.39919960,3.00638590,0.01053697,0.24987277,0.03037260,0.90443565,0.22391795,0.00011703,1.16401980,1.95621149
0.40520260,2.86889224,0.00998743,0.23339478,0.02913016,0.86355940,0.22064666,0.00011298,1.12920789,1.88124958
0.41120560,2.73659349,0.00944035,0.21731646,0.02791064,0.82386429,0.21893842,0.00010922,1.09655969,1.80786236
0.41720860,2.61087321,0.00890197,0.20177717,0.02673327,0.78582358,0.21892706,0.00010584,1.06656125,1.73691344
0.42321161,2.49310402,0.00837878,0.18691164,0.02561794,0.74991012,0.22072912,0.00010294,1.03971299,1.66929565
0.42921461,2.38461753,0.00787746,0.17284775,0.02458476,0.71658611,0.22444022,0.00010059,1.01651555,1.60590670
0.43521761,2.28667442,0.00740474,0.15970449,0.02365362,0.68629330,0.23013173,0.00009886,0.99745486,1.54762422
0.44122061,2.20043583,0.00696729,0.14759026,0.02284369,0.65944384,0.23784779,0.00009783,0.98298700,1.49528122
0.44722361,2.12693730,0.00657163,0.13660161,0.02217310,0.63641223,0.24760281,0.00009755,0.97352360,1.44964293
0.45322661,2.06706615,0.00622400,0.12682236,0.02165850,0.61752854,0.25937978,0.00009806,0.96941826,1.41138597
0.45922961,2.02154304,0.00593028,0.11832306,0.02131475,0.60307309,0.27312924,0.00009941,0.97095470,1.38108048
0.46523262,1.99090818,0.00569584,0.11116089,0.02115471,0.59327253,0.28876931,0.00010160,0.97833676,1.35917578
0.47123562,1.97551235,0.00552547,0.10537979,0.02118897,0.58829755,0.30618651,0.00010467,0.99168080,1.34598991
0.47723862,1.97551274,0.00542329,0.10101092,0.02142577,0.58826171,0.32523759,0.00010861,1.01101046,1.34170309
0.48324162,1.99087308,0.00539264,0.09807311,0.02187082,0.59322157,0.34575227,0.00011341,1.03625393,1.34635512
0.48924462,2.02136768,0.00543598,0.09657355,0.02252732,0.60317757,0.36753677,0.00011906,1.06724350,1.35984622
0.49524762,2.06658856,0.00555487,0.09650834,0.02339586,0.61807555,0.39037794,0.00012552,1.10371738,1.38194123
0.50125063,2.12595492,0.00574982,0.09786295,0.02447450,0.63780860,0.41404798,0.00013277,1.14532333,1.41227633
0.50725363,2.19872412,0.00602030,0.10061254,0.02575868,0.66221894,0.43830939,0.00014075,1.19162404,1.45036792
0.51325663,2.28400346,0.00636461,0.10472211,0.02724132,0.69109960,0.46291997,0.00014941,1.24210374,1.49562300
0.51925963,2.38076213,0.00677992,0.11014632,0.02891280,0.72419580,0.48763782,0.00015870,1.29617594,1.54735062
0.52526263,2.48784295,0.00726217,0.11682924,0.03076097,0.76120603,0.51222581,0.00016855,1.35319195,1.60477386
0.53126563,2.60397354,0.00780610,0.12470375,0.03277117,0.80178264,0.53645576,0.00017888,1.41245005,1.66704211
0.53726863,2.72777720,0.00840524,0.13369101,0.03492630,0.84553229,0.56011184,0.00018964,1.47320522,1.73324341
0.54327164,2.85778346,0.00905198,0.14369968,0.03720680,0.89201634,0.58299331,0.00020073,1.53467920,1.80241669
0.54927464,2.99243883,0.00973759,0.15462538,0.03959076,0.94075143,0.60491646,0.00021206,1.59607117,1.87356418
0.55527764,3.13011842,0.01045235,0.16635018,0.04205401,0.99121067,0.62571582,0.00022355,1.65656871,1.94566376
0.56128064,3.26913878,0.01118570,0.17874244,0.04457030,1.04282560,0.64524465,0.00023510,1.71535941,2.01768173
0.56728364,3.40777289,0.01192633,0.19165692,0.04711154,1.09498952,0.66337475,0.00024662,1.77164284,2.08858602
0.57328664,3.54426765,0.01266248,0.20493548,0.04964806,1.14706214,0.67999585,0.00025800,1.82464315,2.15736000
0.57928964,3.67686432,0.01338206,0.21840823,0.05214905,1.19837617,0.69501455,0.00026913,1.87362203,2.22301703
0.58529265,3.80382221,0.01407300,0.23189528,0.05458301,1.24824562,0.70835315,0.00027992,1.91789196,2.28461580
0.59129565,3.92344542,0.01472344,0.24520913,0.05691831,1.29597613,0.71994826,0.00029026,1.95682964,2.34127620
0.59729865,4.03411249,0.01532206,0.25815759,0.05912384,1.34087708,0.72974964,0.00030005,1.98988920,2.39219565
0.60330165,4.13430824,0.01585836,0.27054732,0.06116969,1.38227536,0.73771912,0.00030919,2.01661491,2.43666555
0.60930465,4.22265705,0.01632291,0.28218776,0.06302786,1.41953034,0.74382978,0.00031759,2.03665300,2.47408727
0.61530765,4.29795647,0.01670763,0.29289539,0.06467309,1.45204979,0.74806555,0.00032517,2.04976228,2.50398732
0.62131066,4.35921003,0.01700602,0.30249827,0.06608352,1.47930598,0.75042104,0.00033185,2.05582293,2.52603112
0.62731366,4.40565789,0.01721333,0.31084053,0.06724147,1.50085151,0.75090186,0.00033758,2.05484339,2.54003470
0.63331666,4.43680408,0.01732673,0.31778675,0.06813403,1.51633418,0.74952510,0.00034231,2.04696474,2.54597395
0.63931966,4.45243902,0.01734541,0.32322604,0.06875361,1.52551028,0.74632023,0.00034601,2.03246245,2.54399082
0.64532266,4.45265630,0.01727058,0.32707557,0.06909839,1.52825563,0.74133004,0.00034868,2.01174528,2.53439620
0.65132566,4.43786265,0.01710549,0.32928349,0.06917254,1.52457386,0.73461182,0.00035031,1.98535130,2.51766910
0.65732866,4.40878059,0.01685536,0.32983102,0.06898636,1.51460153,0.72623838,0.00035095,1.95394095,2.49445203
0.66333167,4.36644313,0.01652721,0.32873369,0.06855620,1.49860965,0.71629908,0.00035063,1.91828721,2.46554263
0.66933467,4.31218047,0.01612969,0.32604150,0.06790416,1.47700149,0.70490061,0.00034944,1.87926324,2.43188146
0.67533767,4.24759879,0.01567290,0.32183818,0.06705774,1.45030660,0.69216745,0.00034746,1.83782746,2.39453631
0.68134067,4.17455155,0.01516807,0.31623939,0.06604913,1.41917110,0.67824191,0.00034480,1.79500658,2.35468324
0.68734367,4.09510373,0.01462730,0.30938995,0.06491455,1.38434451,0.66328377,0.00034159,1.75187681,2.31358470
0.69334667,4.01149006,0.01406328,0.30146026,0.06369328,1.34666347,0.64746930,0.00033798,1.70954355,2.27256521
0.69934967,3.92606802,0.01348893,0.29264192,0.06242670,1.30703282,0.63098972,0.00033412,1.66912007,2.23298492
0.70535268,3.84126681,0.01291717,0.28314277,0.06115721,1.26640458,0.61404910,0.00033018,1.63170542,2.19621167
0.71135568,3.75953348,0.01236057,0.27318151,0.05992712,1.22575549,0.59686165,0.00032634,1.59836208,2.16359202
0.71735868,3.68327746,0.01183110,0.26298207,0.05877754,1.18606373,0.57964844,0.00032278,1.57009355,2.13642167
0.72336168,3.61481488,0.01133990,0.25276790,0.05774726,1.14828553,0.56263364,0.00031970,1.54782259,2.11591611
0.72936468,3.55631396,0.01089704,0.24275640,0.05687179,1.11333226,0.54604039,0.00031728,1.53237027,2.10318170
0.73536768,3.50974276,0.01051137,0.23315362,0.05618239,1.08204872,0.53008632,0.00031570,1.52443640,2.09918819
0.74137069,3.47682073,0.01019035,0.22414945,0.05570528,1.05519314,0.51497902,0.00031513,1.52458188,2.10474311
0.74737369,3.45897517,0.00993996,0.21591329,0.05546100,1.03341938,0.50091147,0.00031572,1.53321329,2.12046872
0.75337669,3.45730386,0.00976461,0.20859053,0.05546390,1.01726183,0.48805764,0.00031762,1.55057038,2.14678233
0.75937969,3.47254491,0.00966713,0.20229971,0.05572186,1.00712327,0.47656852,0.00032095,1.57671689,2.18388054
0.76538269,3.50505478,0.00964874,0.19713047,0.05623616,1.00326607,0.46656856,0.00032580,1.61153511,2.23172815
0.77138569,3.55479522,0.00970905,0.19314242,0.05700152,1.00580674,0.45815285,0.00033224,1.65472458,2.29005218
0.77738869,3.62132973,0.00984617,0.19036475,0.05800637,1.01471410,0.45138506,0.00034030,1.70580534,2.35834167
0.78339170,3.70382981,0.01005671,0.18879670,0.05923321,1.02981090,0.44629619,0.00035000,1.76412569,2.43585336
0.78939470,3.80109114,0.01033594,0.18840871,0.06065922,1.05077893,0.44288431,0.00036130,1.82887467,2.52162361
0.79539770,3.91155943,0.01067782,0.18914435,0.06225688,1.07716741,0.44111513,0.00037414,1.89909904,2.61448635
0.80140070,4.03336531,0.01107521,0.19092274,0.06399479,1.10840444,0.44092356,0.00038843,1.97372442,2.71309686
0.80740370,4.16436765,0.01151994,0.19364158,0.06583853,1.14381116,0.44221594,0.00040404,2.05158012,2.81596090
0.81340670,4.30220393,0.01200303,0.19718046,0.06775156,1.18261839,0.44487308,0.00042081,2.13142683,2.92146836
0.81940970,4.44434648,0.01251480,0.20140463,0.06969611,1.22398513,0.44875380,0.00043856,2.21198655,3.02793056
0.82541271,4.58816275,0.01304510,0.20616879,0.07163418,1.26701865,0.45369890,0.00045709,2.29197346,3.13362004
0.83141571,4.73097803,0.01358348,0.21132113,0.07352832,1.31079547,0.45953528,0.00047614,2.37012494,3.23681151
0.83741871,4.87013858,0.01411936,0.21670721,0.07534254,1.35438286,0.46608022,0.00049550,2.44523141,3.33582275
0.84342171,5.00307323,0.01464229,0.22217380,0.07704299,1.39686014,0.47314552,0.00051489,2.51616407,3.42905390
0.84942471,5.12735158,0.01514212,0.22757252,0.07859863,1.43733934,0.48054131,0.00053406,2.58189932,3.51502402
0.85542771,5.24073705,0.01560919,0.23276312,0.07998177,1.47498458,0.48807965,0.00055274,2.64153926,3.59240341
0.86143072,5.34123312,0.01603456,0.23761641,0.08116846,1.50902974,0.49557754,0.00057068,2.69432733,3.66004101
0.86743372,5.42712156,0.01641018,0.24201683,0.08213878,1.53879386,0.50285947,0.00058764,2.73965870,3.71698567
0.87343672,5.49699154,0.01672908,0.24586441,0.08287703,1.56369395,0.50975947,0.00060337,2.77708529,3.76250100
0.87943972,5.54975917,0.01698548,0.24907635,0.08337172,1.58325487,0.51612261,0.00061766,2.80631534,3.79607339
0.88544272,5.58467711,0.01717499,0.25158803,0.08361556,1.59711607,0.52180603,0.00063033,2.82720793,3.81741325
0.89144572,5.60133454,0.01729461,0.25335342,0.08360525,1.60503511,0.52667960,0.00064120,2.83976295,3.82644978
0.89744872,5.59964804,0.01734291,0.25434513,0.08334120,1.60688791,0.53062619,0.00065014,2.84410736,3.82331983
0.90345173,5.57984419,0.01731995,0.25455392,0.08282726,1.60266596,0.53354182,0.00065704,2.84047851,3.80835177
0.90945473,5.54243518,0.01722735,0.25398772,0.08207029,1.59247060,0.53533565,0.00066182,2.82920569,3.78204511
0.91545773,5.48818880,0.01706819,0.25267044,0.08107979,1.57650484,0.53592987,0.00066444,2.81069086,3.74504714
0.92146073,5.41809421,0.01684695,0.25064030,0.07986743,1.55506291,0.53525978,0.00066488,2.78538953,3.69812771
0.92746373,5.33332512,0.01656939,0.24794811,0.07844669,1.52851828,0.53327388,0.00066317,2.75379281,3.64215309
0.93346673,5.23520189,0.01624235,0.24465521,0.07683242,1.49731036,0.52993413,0.00065935,2.71641122,3.57806003
0.93946973,5.12515373,0.01587363,0.24083144,0.07504051,1.46193050,0.52521641,0.00065349,2.67376096,3.50683088
0.94547274,5.00468233,0.01547170,0.23655300,0.07308757,1.42290788,0.51911102,0.00064571,2.62635292,3.42947039
0.95147574,4.87532773,0.01504555,0.23190034,0.07099067,1.38079546,0.51162338,0.00063612,2.57468450,3.34698471
0.95747874,4.73863715,0.01460438,0.22695609,0.06876712,1.33615663,0.50277459,0.00062488,2.51923424,3.26036288
0.96348174,4.59613702,0.01415740,0.22180313,0.06643435,1.28955277,0.49260206,0.00061215,2.46045887,3.17056086
0.96948474,4.44930859,0.01371357,0.21652265,0.06400972,1.24153195,0.48115984,0.00059811,2.39879239,3.07848809
0.97548774,4.29956689,0.01328135,0.21119250,0.06151051,1.19261902,0.46851870,0.00058296,2.33464667,2.98499631
0.98149075,4.14824297,0.01286853,0.20588556,0.05895383,1.14330714,0.45476587,0.00056689,2.26841293,2.89087047
0.98749375,3.99656910,0.01248200,0.20066835,0.05635658,1.09405083,0.44000430,0.00055011,2.20046358,2.79682142
0.99349675,3.84566673,0.01212758,0.19559973,0.05373539,1.04526059,0.42435142,0.00053281,2.13115393,2.70348007
0.99949975,3.69653686,0.01180994,0.19072992,0.05110660,0.99729889,0.40793747,0.00051519,2.06082336,2.61139297
1.00550275,3.55005285,0.01153246,0.18609961,0.04848619,0.95047775,0.39090327,0.00049742,1.98979570,2.52101902
1.01150575,3.40695545,0.01129721,0.18173941,0.04588967,0.90505752,0.37339761,0.00047968,1.91837876,2.43272759
1.01750875,3.26785017,0.01110494,0.17766951,0.04333203,0.86124707,0.35557435,0.00046212,1.84686304,2.34679786
1.02351176,3.13320725,0.01095512,0.17389967,0.04082759,0.81920508,0.33758926,0.00044486,1.77551980,2.26341976
1.02951476,3.00336426,0.01084605,0.17042953,0.03838991,0.77904254,0.31959685,0.00042803,1.70459882,2.18269676
1.03551776,2.87853179,0.01077495,0.16724929,0.03603165,0.74082614,0.30174729,0.00041170,1.63432619,2.10465062
1.04152076,2.75880213,0.01073816,0.16434067,0.03376446,0.70458272,0.28418355,0.00039593,1.56490249,2.02922833
1.04752376,2.64416141,0.01073132,0.16167833,0.03159892,0.67030444,0.26703896,0.00038076,1.49650181,1.95631146
1.05352676,2.53450467,0.01074961,0.15923150,0.02954444,0.63795461,0.25043522,0.00036622,1.42927177,1.88572778
1.05952976,2.42965408,0.01078796,0.15696592,0.02760924,0.60747404,0.23448108,0.00035229,1.36333490,1.81726497
1.06553277,2.32937944,0.01084131,0.15484605,0.02580038,0.57878767,0.21927153,0.00033897,1.29879124,1.75068616
1.07153577,2.23342048,0.01090488,0.15283731,0.02412380,0.55181128,0.20488773,0.00032622,1.23572233,1.68574673
1.07753877,2.14151011,0.01097431,0.15090836,0.02258439,0.52645805,0.19139743,0.00031400,1.17419620,1.62221168
1.08354177,2.05339738,0.01104592,0.14903336,0.02118613,0.50264467,0.17885600,0.00030227,1.11427320,1.55987283
1.08954477,1.96886925,0.01111686,0.14719388,0.01993217,0.48029679,0.16730776,0.00029100,1.05601208,1.49856506
1.09554777,1.88776991,0.01118516,0.14538067,0.01882504,0.45935356,0.15678767,0.00028015,0.99947616,1.43818056
1.10155078,1.81001657,0.01124986,0.14359478,0.01786671,0.43977101,0.14732307,0.00026970,0.94473876,1.37868049
1.10755378,1.73561076,0.01131095,0.14184840,0.01705875,0.42152420,0.13893536,0.00025963,0.89188772,1.32010319
1.11355678,1.66464456,0.01136934,0.14016492,0.01640237,0.40460793,0.13164163,0.00024995,0.84102853,1.26256852
1.11955978,1.59730105,0.01142676,0.13857850,0.01589846,0.38903605,0.12545577,0.00024067,0.79228572,1.20627791
1.12556278,1.53384905,0.01148554,0.13713301,0.01554756,0.37483932,0.12038943,0.00023182,0.74580245,1.15151002
1.13156578,1.47463221,0.01154847,0.13588034,0.01534981,0.36206208,0.11645228,0.00022344,0.70173815,1.09861216
1.13756878,1.42005304,0.01161854,0.13487825,0.01530476,0.35075773,0.11365196,0.00021561,0.66026440,1.04798783
1.14357179,1.37055254,0.01169869,0.13418775,0.01541125,0.34098343,0.11199353,0.00020838,0.62155922,1.00008094
1.14957479,1.32658669,0.01179156,0.13387026,0.01566714,0.33279424,0.11147848,0.00020182,0.58580004,0.95535745
1.15557779,1.28860083,0.01189927,0.13398447,0.01606908,0.32623700,0.11210350,0.00019603,0.55315591,0.91428530
1.16158079,1.25700344,0.01202321,0.13458328,0.01661228,0.32134437,0.11385909,0.00019106,0.52377929,0.87731367
1.16758379,1.23214061,0.01216383,0.13571083,0.01729023,0.31812933,0.11672816,0.00018700,0.49779798,0.84485244
1.17358679,1.21427260,0.01232058,0.13739974,0.01809454,0.31658043,0.12068478,0.00018390,0.47530766,0.81725292
1.17958979,1.20355373,0.01249184,0.13966880,0.01901474,0.31665812,0.12569322,0.00018183,0.45636548,0.79479065
1.18559280,1.20001656,0.01267488,0.14252112,0.02003823,0.31829235,0.13170752,0.00018082,0.44098507,0.77765109
1.19159580,1.20356127,0.01286600,0.14594283,0.02115029,0.32138149,0.13867160,0.00018090,0.42913337,0.76591883
1.19759880,1.21395071,0.01306059,0.14990247,0.02233417,0.32579287,0.14652002,0.00018207,0.42072927,0.75957068
1.20360180,1.23081141,0.01325336,0.15435098,0.02357129,0.33136467,0.15517952,0.00018434,0.41564439,0.75847294
1.20960480,1.25364043,0.01343854,0.15922237,0.02484156,0.33790926,0.16457123,0.00018767,0.41370571,0.76238299
1.21560780,1.28181783,0.01361018,0.16443504,0.02612380,0.34521776,0.17461347,0.00019205,0.41470019,0.77095485
1.22161081,1.31462399,0.01376238,0.16989365,0.02739619,0.35306567,0.18522519,0.00019741,0.41838089,0.78374872
1.22761381,1.35126110,0.01388959,0.17549150,0.02863689,0.36121921,0.19632965,0.00020371,0.42447450,0.80024370
1.23361681,1.39087774,0.01398690,0.18111338,0.02982458,0.36944218,0.20785830,0.00021088,0.43268969,0.81985343
1.23961981,1.43259533,0.01405022,0.18663865,0.03093911,0.37750296,0.21975460,0.00021887,0.44272601,0.84194377
1.24562281,1.47553538,0.01407657,0.19194455,0.03196212,0.38518142,0.23197738,0.00022760,0.45428285,0.86585176
1.25162581,1.51884618,0.01406415,0.19690967,0.03287758,0.39227531,0.24450370,0.00023703,0.46706799,0.89090525
1.25762881,1.56172777,0.01401246,0.20141729,0.03367231,0.39860598,0.25733073,0.00024709,0.48080530,0.91644225
1.26363182,1.60345406,0.01392238,0.20535860,0.03433638,0.40402315,0.27047660,0.00025773,0.49524131,0.94182919
1.26963482,1.64339127,0.01379604,0.20863572,0.03486338,0.40840853,0.28398002,0.00026891,0.51015031,0.96647767
1.27563782,1.68101180,0.01363682,0.21116433,0.03525064,0.41167819,0.29789852,0.00028060,0.52533766,0.98985878
1.28164082,1.71590312,0.01344915,0.21287585,0.03549917,0.41378363,0.31230533,0.00029276,0.54064143,1.01151468
1.28764382,1.74777139,0.01323833,0.21371919,0.03561360,0.41471150,0.32728497,0.00030538,0.55593208,1.03106706
