energy_ev,total_up,total_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,P_s_up,P_s_down,P_p_up,P_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-0.92146073,4.74788882,-4.74788883,0.84610234,-0.84610234,3.08673678,-3.08673678,0.02844816,-0.02844816,0.48553387,-0.48553387,0.13702665,-0.13702665,0.74658035,-0.74658035
-0.91545773,4.83513057,-4.83513058,0.85886837,-0.85886837,3.13248957,-3.13248958,0.02917810,-0.02917810,0.49337250,-0.49337250,0.14220061,-0.14220061,0.76831998,-0.76831998
-0.90945473,4.91066656,-4.91066657,0.86922868,-0.86922869,3.17069531,-3.17069531,0.02988354,-0.02988354,0.49994636,-0.49994636,0.14695643,-0.14695643,0.78820273,-0.78820273
-0.90345173,4.97391016,-4.97391017,0.87723990,-0.87723991,3.20100411,-3.20100411,0.03056109,-0.03056109,0.50525951,-0.50525951,0.15121216,-0.15121216,0.80606892,-0.80606892
-0.89744872,5.02462869,-5.02462870,0.88301240,-0.88301240,3.22331735,-3.22331735,0.03120818,-0.03120818,0.50934655,-0.50934655,0.15489819,-0.15489819,0.82180220,-0.82180220
-0.89144572,5.06291249,-5.06291249,0.88670220,-0.88670220,3.23776367,-3.23776367,0.03182292,-0.03182292,0.51226788,-0.51226789,0.15795853,-0.15795853,0.83532912,-0.83532912
-0.88544272,5.08913310,-5.08913310,0.88850140,-0.88850140,3.24466777,-3.24466777,0.03240391,-0.03240391,0.51410393,-0.51410393,0.16035157,-0.16035157,0.84661712,-0.84661713
-0.87943972,5.10389295,-5.10389295,0.88862741,-0.88862741,3.24451350,-3.24451350,0.03295002,-0.03295002,0.51494872,-0.51494872,0.16205035,-0.16205035,0.85567122,-0.85567122
-0.87343672,5.10796912,-5.10796912,0.88731171,-0.88731171,3.23790338,-3.23790338,0.03346016,-0.03346016,0.51490311,-0.51490311,0.16304245,-0.16304245,0.86252948,-0.86252948
-0.86743372,5.10225447,-5.10225447,0.88478856,-0.88478856,3.22551639,-3.22551639,0.03393306,-0.03393306,0.51406805,-0.51406805,0.16332930,-0.16332930,0.86725768,-0.86725768
-0.86143072,5.08769902,-5.08769902,0.88128420,-0.88128420,3.20806633,-3.20806633,0.03436709,-0.03436709,0.51253837,-0.51253837,0.16292518,-0.16292518,0.86994343,-0.86994343
-0.85542771,5.06525475,-5.06525475,0.87700724,-0.87700724,3.18626279,-3.18626279,0.03476007,-0.03476007,0.51039731,-0.51039731,0.16185591,-0.16185591,0.87069009,-0.87069009
-0.84942471,5.03582667,-5.03582667,0.87214046,-0.87214046,3.16077642,-3.16077642,0.03510917,-0.03510917,0.50771214,-0.50771214,0.16015725,-0.16015725,0.86961088,-0.86961088
-0.84342171,5.00023232,-5.00023231,0.86683459,-0.86683459,3.13221026,-3.13221026,0.03541084,-0.03541084,0.50453123,-0.50453123,0.15787318,-0.15787318,0.86682352,-0.86682352
-0.83741871,4.95917165,-4.95917164,0.86120427,-0.86120427,3.10107809,-3.10107808,0.03566078,-0.03566078,0.50088253,-0.50088253,0.15505413,-0.15505413,0.86244559,-0.86244559
-0.83141571,4.91320832,-4.91320832,0.85532623,-0.85532623,3.06779063,-3.06779063,0.03585403,-0.03585403,0.49677367,-0.49677367,0.15175514,-0.15175514,0.85659098,-0.85659098
-0.82541271,4.86276275,-4.86276274,0.84923993,-0.84923993,3.03264979,-3.03264978,0.03598510,-0.03598510,0.49219358,-0.49219358,0.14803425,-0.14803425,0.84936746,-0.84936746
-0.81940970,4.80811655,-4.80811654,0.84295024,-0.84295024,2.99585055,-2.99585054,0.03604817,-0.03604817,0.48711543,-0.48711543,0.14395087,-0.14395087,0.84087550,-0.84087549
-0.81340670,4.74942730,-4.74942729,0.83643211,-0.83643211,2.95749001,-2.95749001,0.03603734,-0.03603734,0.48150086,-0.48150086,0.13956444,-0.13956444,0.83120818,-0.83120817
-0.80740370,4.68675195,-4.68675194,0.82963685,-0.82963685,2.91758229,-2.91758229,0.03594698,-0.03594698,0.47530491,-0.47530491,0.13493330,-0.13493330,0.82045230,-0.82045230
-0.80140070,4.62007664,-4.62007664,0.82249945,-0.82249945,2.87607791,-2.87607790,0.03577203,-0.03577203,0.46848161,-0.46848161,0.13011370,-0.13011370,0.80869028,-0.80869028
-0.79539770,4.54935062,-4.54935061,0.81494658,-0.81494658,2.83288615,-2.83288615,0.03550841,-0.03550841,0.46098962,-0.46098962,0.12515913,-0.12515913,0.79600273,-0.79600273
-0.78939470,4.47452143,-4.47452142,0.80690480,-0.80690479,2.78789862,-2.78789862,0.03515332,-0.03515332,0.45279768,-0.45279768,0.12011976,-0.12011976,0.78247136,-0.78247136
-0.78339170,4.39556912,-4.39556911,0.79830828,-0.79830828,2.74101237,-2.74101237,0.03470566,-0.03470566,0.44388950,-0.44388950,0.11504209,-0.11504209,0.76818204,-0.76818204
-0.77738869,4.31253684,-4.31253683,0.78910588,-0.78910588,2.69215115,-2.69215115,0.03416625,-0.03416625,0.43426772,-0.43426772,0.10996877,-0.10996877,0.75322752,-0.75322752
-0.77138569,4.22555610,-4.22555610,0.77926694,-0.77926694,2.64128342,-2.64128341,0.03353807,-0.03353807,0.42395674,-0.42395674,0.10493846,-0.10493846,0.73770985,-0.73770985
-0.76538269,4.13486510,-4.13486509,0.76878568,-0.76878568,2.58843620,-2.58843619,0.03282644,-0.03282644,0.41300436,-0.41300436,0.09998582,-0.09998582,0.72174202,-0.72174201
-0.75937969,4.04081913,-4.04081912,0.75768395,-0.75768395,2.53370419,-2.53370419,0.03203905,-0.03203905,0.40148188,-0.40148188,0.09514155,-0.09514155,0.70544879,-0.70544879
-0.75337669,3.94389284,-3.94389283,0.74601226,-0.74601226,2.47725373,-2.47725373,0.03118591,-0.03118591,0.38948300,-0.38948300,0.09043244,-0.09043243,0.68896674,-0.68896674
-0.74737369,3.84467443,-3.84467442,0.73384914,-0.73384914,2.41932180,-2.41932179,0.03027922,-0.03027922,0.37712136,-0.37712136,0.08588140,-0.08588140,0.67244320,-0.67244320
-0.74137069,3.74385250,-3.74385250,0.72129893,-0.72129893,2.36021044,-2.36021043,0.02933314,-0.02933314,0.36452697,-0.36452697,0.08150761,-0.08150761,0.65603452,-0.65603452
-0.73536768,3.64219678,-3.64219677,0.70848825,-0.70848825,2.30027719,-2.30027718,0.02836347,-0.02836347,0.35184182,-0.35184182,0.07732659,-0.07732659,0.63990343,-0.63990343
-0.72936468,3.54053398,-3.54053397,0.69556141,-0.69556141,2.23992247,-2.23992247,0.02738722,-0.02738722,0.33921479,-0.33921479,0.07335026,-0.07335026,0.62421583,-0.62421583
-0.72336168,3.43972068,-3.43972067,0.68267499,-0.68267499,2.17957479,-2.17957479,0.02642222,-0.02642222,0.32679633,-0.32679633,0.06958712,-0.06958712,0.60913715,-0.60913715
-0.71735868,3.34061476,-3.34061475,0.66999209,-0.66999209,2.11967488,-2.11967488,0.02548659,-0.02548659,0.31473302,-0.31473301,0.06604237,-0.06604237,0.59482846,-0.59482845
-0.71135568,3.24404717,-3.24404716,0.65767647,-0.65767647,2.06065973,-2.06065973,0.02459824,-0.02459824,0.30316245,-0.30316245,0.06271810,-0.06271810,0.58144255,-0.58144255
-0.70535268,3.15079552,-3.15079552,0.64588686,-0.64588686,2.00294742,-2.00294742,0.02377442,-0.02377441,0.29220862,-0.29220862,0.05961351,-0.05961351,0.56912023,-0.56912023
-0.69934967,3.06156089,-3.06156088,0.63477189,-0.63477189,1.94692357,-1.94692356,0.02303121,-0.02303121,0.28197799,-0.28197799,0.05672519,-0.05672519,0.55798685,-0.55798685
-0.69334667,2.97694872,-2.97694872,0.62446562,-0.62446562,1.89292995,-1.89292994,0.02238316,-0.02238316,0.27255652,-0.27255652,0.05404743,-0.05404743,0.54814946,-0.54814946
-0.68734367,2.89745465,-2.89745464,0.61508399,-0.61508399,1.84125580,-1.84125580,0.02184286,-0.02184286,0.26400762,-0.26400762,0.05157254,-0.05157254,0.53969445,-0.53969445
-0.68134067,2.82345545,-2.82345544,0.60672228,-0.60672227,1.79213192,-1.79213191,0.02142071,-0.02142071,0.25637116,-0.25637116,0.04929122,-0.04929122,0.53268591,-0.53268591
-0.67533767,2.75520524,-2.75520523,0.59945348,-0.59945348,1.74572762,-1.74572762,0.02112465,-0.02112465,0.24966351,-0.24966351,0.04719295,-0.04719295,0.52716465,-0.52716465
-0.66933467,2.69283649,-2.69283648,0.59332765,-0.59332765,1.70215048,-1.70215047,0.02096010,-0.02096010,0.24387849,-0.24387849,0.04526636,-0.04526636,0.52314789,-0.52314789
-0.66333167,2.63636535,-2.63636534,0.58837208,-0.58837208,1.66144838,-1.66144837,0.02092981,-0.02092981,0.23898918,-0.23898918,0.04349956,-0.04349956,0.52062952,-0.52062952
-0.65732866,2.58570052,-2.58570051,0.58459216,-0.58459216,1.62361366,-1.62361365,0.02103395,-0.02103395,0.23495034,-0.23495034,0.04188047,-0.04188047,0.51958091,-0.51958091
-0.65132566,2.54065466,-2.54065465,0.58197271,-0.58197270,1.58858868,-1.58858867,0.02127010,-0.02127010,0.23170136,-0.23170136,0.04039708,-0.04039708,0.51995207,-0.51995207
-0.64532266,2.50095742,-2.50095741,0.58047966,-0.58047966,1.55627238,-1.55627238,0.02163343,-0.02163343,0.22916951,-0.22916950,0.03903767,-0.03903767,0.52167308,-0.52167308
-0.63931966,2.46626911,-2.46626910,0.58006182,-0.58006182,1.52652725,-1.52652724,0.02211684,-0.02211684,0.22727319,-0.22727319,0.03779094,-0.03779094,0.52465564,-0.52465564
-0.63331666,2.43619403,-2.43619402,0.58065252,-0.58065252,1.49918617,-1.49918616,0.02271112,-0.02271112,0.22592527,-0.22592527,0.03664610,-0.03664610,0.52879458,-0.52879458
-0.62731366,2.41029279,-2.41029278,0.58217107,-0.58217107,1.47405882,-1.47405881,0.02340518,-0.02340518,0.22503597,-0.22503597,0.03559289,-0.03559289,0.53396938,-0.53396938
-0.62131066,2.38809292,-2.38809292,0.58452389,-0.58452389,1.45093716,-1.45093716,0.02418623,-0.02418623,0.22451552,-0.22451552,0.03462155,-0.03462155,0.54004535,-0.54004535
-0.61530765,2.36909748,-2.36909747,0.58760523,-0.58760524,1.42959993,-1.42959992,0.02504004,-0.02504004,0.22427627,-0.22427627,0.03372274,-0.03372274,0.54687477,-0.54687477
-0.60930465,2.35279149,-2.35279149,0.59129753,-0.59129753,1.40981586,-1.40981586,0.02595110,-0.02595110,0.22423430,-0.22423430,0.03288745,-0.03288745,0.55429773,-0.55429773
-0.60330165,2.33864636,-2.33864636,0.59547145,-0.59547145,1.39134594,-1.39134594,0.02690286,-0.02690286,0.22431050,-0.22431050,0.03210688,-0.03210688,0.56214286,-0.56214286
-0.59729865,2.32612255,-2.32612255,0.59998584,-0.59998584,1.37394464,-1.37394463,0.02787792,-0.02787792,0.22443112,-0.22443112,0.03137235,-0.03137235,0.57022810,-0.57022810
-0.59129565,2.31467108,-2.31467108,0.60468760,-0.60468760,1.35736042,-1.35736042,0.02885827,-0.02885827,0.22452796,-0.22452796,0.03067521,-0.03067521,0.57836148,-0.57836148
-0.58529265,2.30373460,-2.30373460,0.60941179,-0.60941179,1.34133605,-1.34133605,0.02982548,-0.02982548,0.22453813,-0.22453813,0.03000678,-0.03000678,0.58634223,-0.58634223
-0.57928964,2.29274857,-2.29274857,0.61398224,-0.61398224,1.32560884,-1.32560884,0.03076095,-0.03076095,0.22440370,-0.22440370,0.02935838,-0.02935838,0.59396229,-0.59396229
-0.57328664,2.28114360,-2.28114360,0.61821272,-0.61821272,1.30991141,-1.30991140,0.03164617,-0.03164617,0.22407114,-0.22407114,0.02872133,-0.02872133,0.60100841,-0.60100841
-0.56728364,2.26834937,-2.26834937,0.62190897,-0.62190897,1.29397330,-1.29397330,0.03246299,-0.03246299,0.22349092,-0.22349092,0.02808711,-0.02808711,0.60726496,-0.60726496
-0.56128064,2.25380081,-2.25380081,0.62487167,-0.62487167,1.27752373,-1.27752373,0.03319394,-0.03319394,0.22261716,-0.22261716,0.02744746,-0.02744746,0.61251750,-0.61251750
-0.55527764,2.23694697,-2.23694697,0.62690039,-0.62690039,1.26029568,-1.26029568,0.03382255,-0.03382255,0.22140759,-0.22140759,0.02679459,-0.02679459,0.61655721,-0.61655721
-0.54927464,2.21726246,-2.21726246,0.62779853,-0.62779853,1.24203142,-1.24203142,0.03433372,-0.03433372,0.21982377,-0.21982377,0.02612144,-0.02612144,0.61918593,-0.61918593
-0.54327164,2.19426156,-2.19426156,0.62737913,-0.62737913,1.22248942,-1.22248942,0.03471406,-0.03471406,0.21783164,-0.21783164,0.02542184,-0.02542184,0.62022198,-0.62022198
-0.53726863,2.16751433,-2.16751433,0.62547131,-0.62547131,1.20145246,-1.20145246,0.03495229,-0.03495229,0.21540247,-0.21540247,0.02469083,-0.02469083,0.61950619,-0.61950619
-0.53126563,2.13666423,-2.13666423,0.62192711,-0.62192711,1.17873649,-1.17873649,0.03503963,-0.03503963,0.21251397,-0.21251397,0.02392484,-0.02392484,0.61690820,-0.61690820
-0.52526263,2.10144617,-2.10144616,0.61662835,-0.61662835,1.15420003,-1.15420003,0.03497008,-0.03497008,0.20915173,-0.20915173,0.02312189,-0.02312189,0.61233241,-0.61233241
-0.51925963,2.06170408,-2.06170407,0.60949319,-0.60949319,1.12775322,-1.12775322,0.03474084,-0.03474084,0.20531069,-0.20531069,0.02228176,-0.02228176,0.60572348,-0.60572348
-0.51325663,2.01740678,-2.01740678,0.60048194,-0.60048194,1.09936633,-1.09936633,0.03435251,-0.03435251,0.20099664,-0.20099664,0.02140601,-0.02140601,0.59707082,-0.59707082
-0.50725363,1.96866110,-1.96866109,0.58960175,-0.58960175,1.06907686,-1.06907686,0.03380932,-0.03380932,0.19622760,-0.19622760,0.02049808,-0.02049808,0.58641179,-0.58641179
-0.50125063,1.91572113,-1.91572113,0.57690991,-0.57690991,1.03699481,-1.03699481,0.03311931,-0.03311931,0.19103494,-0.19103494,0.01956319,-0.01956319,0.57383339,-0.57383339
-0.49524762,1.85899300,-1.85899299,0.56251541,-0.56251541,1.00330572,-1.00330572,0.03229441,-0.03229441,0.18546417,-0.18546417,0.01860823,-0.01860823,0.55947211,-0.55947211
-0.48924462,1.79903430,-1.79903430,0.54657868,-0.54657867,0.96827104,-0.96827104,0.03135039,-0.03135039,0.17957526,-0.17957526,0.01764157,-0.01764157,0.54351182,-0.54351182
-0.48324162,1.73654818,-1.73654818,0.52930930,-0.52930930,0.93222582,-0.93222581,0.03030686,-0.03030686,0.17344254,-0.17344254,0.01667284,-0.01667284,0.52617986,-0.52617986
-0.47723862,1.67237193,-1.67237192,0.51096197,-0.51096197,0.89557352,-0.89557352,0.02918708,-0.02918708,0.16715404,-0.16715404,0.01571265,-0.01571265,0.50774114,-0.50774114
-0.47123562,1.60746056,-1.60746055,0.49183060,-0.49183060,0.85877837,-0.85877837,0.02801779,-0.02801779,0.16081034,-0.16081034,0.01477224,-0.01477224,0.48849065,-0.48849065
-0.46523262,1.54286603,-1.54286602,0.47224101,-0.47224101,0.82235531,-0.82235531,0.02682892,-0.02682892,0.15452300,-0.15452300,0.01386323,-0.01386323,0.46874472,-0.46874472
-0.45922961,1.47971303,-1.47971302,0.45254245,-0.45254245,0.78685824,-0.78685824,0.02565333,-0.02565333,0.14841261,-0.14841261,0.01299728,-0.01299728,0.44883122,-0.44883122
-0.45322661,1.41917251,-1.41917251,0.43309841,-0.43309841,0.75286696,-0.75286696,0.02452648,-0.02452648,0.14260646,-0.14260646,0.01218577,-0.01218577,0.42907938,-0.42907937
-0.44722361,1.36243415,-1.36243415,0.41427710,-0.41427710,0.72097355,-0.72097354,0.02348605,-0.02348605,0.13723615,-0.13723615,0.01143963,-0.01143963,0.40980953,-0.40980953
-0.44122061,1.31067903,-1.31067903,0.39644205,-0.39644205,0.69176871,-0.69176871,0.02257162,-0.02257162,0.13243508,-0.13243508,0.01076906,-0.01076906,0.39132346,-0.39132346
-0.43521761,1.26505378,-1.26505378,0.37994329,-0.37994329,0.66582890,-0.66582890,0.02182429,-0.02182429,0.12833587,-0.12833587,0.01018341,-0.01018341,0.37389555,-0.37389555
-0.42921461,1.22664722,-1.22664722,0.36510936,-0.36510935,0.64370449,-0.64370449,0.02128629,-0.02128629,0.12506806,-0.12506806,0.00969111,-0.00969111,0.35776547,-0.35776547
-0.42321161,1.19647031,-1.19647031,0.35224057,-0.35224057,0.62590976,-0.62590975,0.02100061,-0.02100061,0.12275588,-0.12275588,0.00929963,-0.00929963,0.34313237,-0.34313237
-0.41720860,1.17544017,-1.17544017,0.34160363,-0.34160363,0.61291467,-0.61291467,0.02101060,-0.02101060,0.12151629,-0.12151629,0.00901549,-0.00901549,0.33015116,-0.33015116
-0.41120560,1.16436821,-1.16436821,0.33342769,-0.33342769,0.60513896,-0.60513896,0.02135954,-0.02135954,0.12145733,-0.12145733,0.00884438,-0.00884438,0.31893069,-0.31893069
-0.40520260,1.16395269,-1.16395270,0.32790200,-0.32790200,0.60294820,-0.60294820,0.02209019,-0.02209019,0.12267666,-0.12267666,0.00879126,-0.00879126,0.30953408,-0.30953408
-0.39919960,1.17477515,-1.17477515,0.32517485,-0.32517485,0.60665193,-0.60665193,0.02324423,-0.02324423,0.12526036,-0.12526036,0.00886047,-0.00886047,0.30198088,-0.30198088
-0.39319660,1.19730028,-1.19730029,0.32535386,-0.32535386,0.61650351,-0.61650351,0.02486176,-0.02486176,0.12928198,-0.12928199,0.00905599,-0.00905599,0.29625102,-0.29625102
-0.38719360,1.23187862,-1.23187863,0.32850718,-0.32850718,0.63270126,-0.63270126,0.02698060,-0.02698060,0.13480165,-0.13480165,0.00938150,-0.00938150,0.29229017,-0.29229017
-0.38119060,1.27875090,-1.27875091,0.33466553,-0.33466553,0.65539048,-0.65539048,0.02963557,-0.02963557,0.14186531,-0.14186531,0.00984059,-0.00984059,0.29001616,-0.29001616
-0.37518759,1.33805329,-1.33805330,0.34382462,-0.34382462,0.68466583,-0.68466583,0.03285772,-0.03285772,0.15050397,-0.15050397,0.01043687,-0.01043687,0.28932599,-0.28932599
-0.36918459,1.40982259,-1.40982260,0.35594783,-0.35594784,0.72057354,-0.72057355,0.03667346,-0.03667346,0.16073296,-0.16073296,0.01117403,-0.01117403,0.29010318,-0.29010318
-0.36318159,1.49400031,-1.49400032,0.37096878,-0.37096878,0.76311309,-0.76311309,0.04110359,-0.04110359,0.17255107,-0.17255107,0.01205589,-0.01205589,0.29222474,-0.29222474
-0.35717859,1.59043509,-1.59043510,0.38879359,-0.38879360,0.81223776,-0.81223777,0.04616238,-0.04616238,0.18593969,-0.18593969,0.01308638,-0.01308638,0.29556771,-0.29556771
-0.35117559,1.69888276,-1.69888278,0.40930282,-0.40930282,0.86785403,-0.86785403,0.05185658,-0.05185659,0.20086183,-0.20086183,0.01426940,-0.01426940,0.30001467,-0.30001467
-0.34517259,1.81900392,-1.81900394,0.43235276,-0.43235276,0.92981943,-0.92981944,0.05818447,-0.05818447,0.21726122,-0.21726122,0.01560872,-0.01560872,0.30545806,-0.30545806
-0.33916958,1.95035880,-1.95035882,0.45777637,-0.45777637,0.99793903,-0.99793904,0.06513492,-0.06513492,0.23506134,-0.23506134,0.01710774,-0.01710774,0.31180315,-0.31180315
-0.33316658,2.09239984,-2.09239986,0.48538363,-0.48538363,1.07196057,-1.07196058,0.07268670,-0.07268670,0.25416461,-0.25416461,0.01876918,-0.01876918,0.31896949,-0.31896949
-0.32716358,2.24446248,-2.24446250,0.51496162,-0.51496162,1.15156857,-1.15156858,0.08080772,-0.08080773,0.27445183,-0.27445183,0.02059484,-0.02059484,0.32689095,-0.32689095
-0.32116058,2.40575484,-2.40575486,0.54627444,-0.54627445,1.23637790,-1.23637791,0.08945471,-0.08945471,0.29578184,-0.29578184,0.02258516,-0.02258516,0.33551440,-0.33551440
-0.31515758,2.57534749,-2.57534751,0.57906318,-0.57906319,1.32592724,-1.32592725,0.09857288,-0.09857289,0.31799167,-0.31799167,0.02473891,-0.02473891,0.34479719,-0.34479719
-0.30915458,2.75216424,-2.75216426,0.61304612,-0.61304612,1.41967316,-1.41967317,0.10809609,-0.10809609,0.34089708,-0.34089708,0.02705279,-0.02705279,0.35470376,-0.35470376
-0.30315158,2.93497532,-2.93497535,0.64791944,-0.64791944,1.51698542,-1.51698544,0.11794710,-0.11794711,0.36429380,-0.36429380,0.02952109,-0.02952109,0.36520166,-0.36520166
-0.29714857,3.12239424,-3.12239427,0.68335867,-0.68335867,1.61714425,-1.61714426,0.12803834,-0.12803834,0.38795928,-0.38795928,0.03213534,-0.03213534,0.37625735,-0.37625736
-0.29114557,3.31287931,-3.31287933,0.71902096,-0.71902097,1.71934013,-1.71934014,0.13827281,-0.13827281,0.41165520,-0.41165521,0.03488408,-0.03488408,0.38783214,-0.38783215
-0.28514257,3.50474106,-3.50474109,0.75454839,-0.75454840,1.82267683,-1.82267685,0.14854547,-0.14854547,0.43513062,-0.43513062,0.03775269,-0.03775269,0.39987857,-0.39987858
-0.27913957,3.69615627,-3.69615629,0.78957226,-0.78957227,1.92617800,-1.92617801,0.15874482,-0.15874482,0.45812572,-0.45812573,0.04072321,-0.04072322,0.41233768,-0.41233768
-0.27313657,3.88518905,-3.88518907,0.82371856,-0.82371856,2.02879761,-2.02879762,0.16875483,-0.16875483,0.48037627,-0.48037628,0.04377446,-0.04377446,0.42513730,-0.42513730
-0.26713357,4.06981926,-4.06981929,0.85661431,-0.85661432,2.12943448,-2.12943449,0.17845704,-0.17845704,0.50161846,-0.50161846,0.04688204,-0.04688204,0.43819163,-0.43819164
-0.26113057,4.24797791,-4.24797794,0.88789487,-0.88789487,2.22695066,-2.22695067,0.18773290,-0.18773291,0.52159421,-0.52159421,0.05001866,-0.05001866,0.45140227,-0.45140227
-0.25512756,4.41758886,-4.41758888,0.91721179,-0.91721179,2.32019334,-2.32019335,0.19646622,-0.19646622,0.54005672,-0.54005672,0.05315442,-0.05315442,0.46466049,-0.46466049
-0.24912456,4.57661585,-4.57661587,0.94424118,-0.94424118,2.40801979,-2.40801980,0.20454563,-0.20454563,0.55677609,-0.55677609,0.05625732,-0.05625732,0.47785101,-0.47785102
-0.24312156,4.72311334,-4.72311336,0.96869207,-0.96869207,2.48932455,-2.48932456,0.21186706,-0.21186706,0.57154492,-0.57154492,0.05929380,-0.05929380,0.49085682,-0.49085682
-0.23711856,4.85527925,-4.85527927,0.99031464,-0.99031465,2.56306788,-2.56306789,0.21833613,-0.21833614,0.58418359,-0.58418360,0.06222940,-0.06222940,0.50356485,-0.50356485
-0.23111556,4.97150773,-4.97150775,1.00890782,-1.00890783,2.62830446,-2.62830447,0.22387035,-0.22387035,0.59454520,-0.59454521,0.06502949,-0.06502949,0.51587232,-0.51587232
-0.22511256,5.07043950,-5.07043951,1.02432599,-1.02432599,2.68421103,-2.68421104,0.22840100,-0.22840100,0.60251981,-0.60251981,0.06766006,-0.06766006,0.52769312,-0.52769312
-0.21910955,5.15100762,-5.15100763,1.03648443,-1.03648443,2.73011192,-2.73011192,0.23187484,-0.23187484,0.60803798,-0.60803798,0.07008849,-0.07008849,0.53896406,-0.53896407
-0.21310655,5.21247633,-5.21247634,1.04536330,-1.04536330,2.76550109,-2.76550110,0.23425534,-0.23425534,0.61107341,-0.61107341,0.07228436,-0.07228436,0.54965043,-0.54965043
-0.20710355,5.25447098,-5.25447098,1.05100973,-1.05100973,2.79005979,-2.79005980,0.23552352,-0.23552352,0.61164448,-0.61164448,0.07422029,-0.07422029,0.55975042,-0.55975042
-0.20110055,5.27699715,-5.27699715,1.05353802,-1.05353802,2.80366867,-2.80366867,0.23567837,-0.23567837,0.60981477,-0.60981477,0.07587258,-0.07587258,0.56929829,-0.56929829
-0.19509755,5.28044780,-5.28044780,1.05312778,-1.05312778,2.80641376,-2.80641376,0.23473675,-0.23473675,0.60569234,-0.60569234,0.07722195,-0.07722195,0.57836570,-0.57836571
-0.18909455,5.26559743,-5.26559743,1.05001984,-1.05001984,2.79858585,-2.79858585,0.23273294,-0.23273294,0.59942779,-0.59942779,0.07825407,-0.07825407,0.58706126,-0.58706126
-0.18309155,5.23358304,-5.23358303,1.04451026,-1.04451025,2.78067301,-2.78067300,0.22971763,-0.22971763,0.59121123,-0.59121123,0.07896003,-0.07896003,0.59552804,-0.59552804
-0.17708854,5.18587222,-5.18587221,1.03694224,-1.03694224,2.75334638,-2.75334638,0.22575655,-0.22575655,0.58126803,-0.58126803,0.07933667,-0.07933667,0.60393914,-0.60393914
-0.17108554,5.12421933,-5.12421932,1.02769647,-1.02769647,2.71743983,-2.71743982,0.22092879,-0.22092879,0.56985358,-0.56985358,0.07938678,-0.07938678,0.61249145,-0.61249145
-0.16508254,5.05061121,-5.05061120,1.01717997,-1.01717997,2.67392396,-2.67392395,0.21532475,-0.21532475,0.55724717,-0.55724717,0.07911916,-0.07911916,0.62139776,-0.62139776
-0.15907954,4.96720443,-4.96720441,1.00581386,-1.00581386,2.62387571,-2.62387570,0.20904386,-0.20904385,0.54374502,-0.54374502,0.07854849,-0.07854849,0.63087769,-0.63087769
-0.15307654,4.87625666,-4.87625664,0.99402055,-0.99402055,2.56844457,-2.56844456,0.20219218,-0.20219218,0.52965288,-0.52965288,0.07769513,-0.07769513,0.64114766,-0.64114766
-0.14707354,4.78005470,-4.78005469,0.98221065,-0.98221065,2.50881684,-2.50881683,0.19487991,-0.19487991,0.51527821,-0.51527821,0.07658465,-0.07658465,0.65241053,-0.65241053
-0.14107054,4.68084220,-4.68084219,0.97077018,-0.97077018,2.44617939,-2.44617938,0.18721887,-0.18721887,0.50092223,-0.50092223,0.07524735,-0.07524735,0.66484539,-0.66484539
-0.13506753,4.58074991,-4.58074989,0.96004849,-0.96004849,2.38168431,-2.38168430,0.17932004,-0.17932004,0.48687211,-0.48687211,0.07371752,-0.07371752,0.67859789,-0.67859789
-0.12906453,4.48173127,-4.48173125,0.95034735,-0.95034735,2.31641584,-2.31641583,0.17129125,-0.17129125,0.47339347,-0.47339347,0.07203267,-0.07203267,0.69377171,-0.69377171
-0.12306153,4.38550592,-4.38550591,0.94191161,-0.94191161,2.25136093,-2.25136092,0.16323507,-0.16323507,0.46072348,-0.46072348,0.07023258,-0.07023258,0.71042152,-0.71042152
-0.11705853,4.29351321,-4.29351319,0.93492175,-0.93492175,2.18738433,-2.18738432,0.15524692,-0.15524692,0.44906474,-0.44906474,0.06835831,-0.06835831,0.72854786,-0.72854786
-0.11105553,4.20687732,-4.20687731,0.92948870,-0.92948870,2.12520921,-2.12520920,0.14741342,-0.14741342,0.43858012,-0.43858012,0.06645110,-0.06645110,0.74809412,-0.74809412
-0.10505253,4.12638539,-4.12638537,0.92565097,-0.92565097,2.06540383,-2.06540382,0.13981111,-0.13981110,0.42938874,-0.42938874,0.06455128,-0.06455128,0.76894584,-0.76894584
-0.09904952,4.05247878,-4.05247877,0.92337437,-0.92337437,2.00837454,-2.00837453,0.13250540,-0.13250540,0.42156331,-0.42156331,0.06269711,-0.06269711,0.79093232,-0.79093232
-0.09304652,3.98525785,-3.98525783,0.92255413,-0.92255413,1.95436510,-1.95436509,0.12554997,-0.12554997,0.41512874,-0.41512873,0.06092370,-0.06092370,0.81383055,-0.81383055
-0.08704352,3.92449921,-3.92449920,0.92301953,-0.92301952,1.90346218,-1.90346217,0.11898632,-0.11898632,0.41006226,-0.41006226,0.05926198,-0.05926198,0.83737116,-0.83737116
-0.08104052,3.86968467,-3.86968466,0.92454073,-0.92454073,1.85560637,-1.85560636,0.11284381,-0.11284380,0.40629505,-0.40629505,0.05773774,-0.05773774,0.86124623,-0.86124623
