energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Mn_p_up,Mn_d_up,Te_p_up,Te_d_up
-3.35267634,2.48983399,0.07570378,0.51453670,1.05003725,0.20376558,0.54573501,0.36425328,0.95603271,0.00000000
-3.34667334,2.28421391,0.06875072,0.47349609,0.97494380,0.18503330,0.51435677,0.32757356,0.89217138,0.00000000
-3.34067034,2.08932659,0.06215548,0.43430396,0.90274421,0.16751619,0.48293032,0.29379926,0.83006456,0.00000000
-3.33466733,1.90710585,0.05598054,0.39743299,0.83441544,0.15140020,0.45172786,0.26317091,0.77042559,0.00000000
-3.32866433,1.73924903,0.05027853,0.36330510,0.77086060,0.13684357,0.42102678,0.23587811,0.71392752,0.00000000
-3.32266133,1.58721372,0.04509216,0.33228896,0.71290149,0.12397712,0.39110466,0.21206277,0.66119676,0.00000000
-3.31665833,1.45221935,0.04045435,0.30469892,0.66127302,0.11290505,0.36223386,0.19182293,0.61280733,0.00000000
-3.31065533,1.33525211,0.03638861,0.28079495,0.61661898,0.10370622,0.33467594,0.17521699,0.56927568,0.00000000
-3.30465233,1.23707173,0.03290963,0.26078338,0.57948878,0.09643564,0.30867604,0.16226781,0.53105580,0.00000000
-3.29864932,1.15821865,0.03002392,0.24481794,0.55033447,0.09112602,0.28445759,0.15296648,0.49853457,0.00000000
-3.29264632,1.09902029,0.02773050,0.23300098,0.52950773,0.08778914,0.26221734,0.14727538,0.47202713,0.00000000
-3.28664332,1.05959549,0.02602159,0.22538442,0.51725653,0.08641695,0.24212097,0.14513039,0.45177219,0.00000000
-3.28064032,1.03985641,0.02488328,0.22197041,0.51372101,0.08698227,0.22429947,0.14644214,0.43792739,0.00000000
-3.27463732,1.03950766,0.02429603,0.22271143,0.51892882,0.08943912,0.20884619,0.15109624,0.43056468,0.00000000
-3.26863432,1.05804285,0.02423518,0.22751000,0.53278992,0.09372253,0.19581485,0.15895261,0.42966584,0.00000000
-3.26263132,1.09473930,0.02467122,0.23621793,0.55509116,0.09974812,0.18521847,0.16984409,0.43511851,0.00000000
-3.25662831,1.14865172,0.02557012,0.24863543,0.58549113,0.10741134,0.17702915,0.18357448,0.44671302,0.00000000
-3.25062531,1.21860645,0.02689342,0.26451027,0.62351598,0.11658671,0.17117894,0.19991654,0.46414023,0.00000000
-3.24462231,1.30319762,0.02859842,0.28353733,0.66855689,0.12712705,0.16756154,0.21861009,0.48699115,0.00000000
-3.23861931,1.40078718,0.03063832,0.30535895,0.71986995,0.13886317,0.16603498,0.23936070,0.51475843,0.00000000
-3.23261631,1.50951024,0.03296236,0.32956630,0.77657930,0.15160389,0.16642526,0.26183939,0.54684041,0.00000000
-3.22661331,1.62728744,0.03551615,0.35570230,0.83768409,0.16513689,0.16853080,0.28568358,0.58254799,0.00000000
-3.22061031,1.75184559,0.03824201,0.38326622,0.90207000,0.17923030,0.17212772,0.31049963,0.62111452,0.00000000
-3.21460730,1.88074731,0.04107954,0.41172016,0.96852548,0.19363530,0.17697589,0.33586715,0.66170913,0.00000000
-3.20860430,2.01143013,0.04396639,0.44049760,1.03576290,0.20808971,0.18282564,0.36134519,0.70345312,0.00000000
-3.20260130,2.14125475,0.04683911,0.46901381,1.10244446,0.22232255,0.18942505,0.38648021,0.74543951,0.00000000
-3.19659830,2.26756156,0.04963425,0.49667809,1.16721220,0.23605959,0.19652753,0.41081581,0.78675529,0.00000000
-3.19059530,2.38773395,0.05228964,0.52290741,1.22872156,0.24902951,0.20389977,0.43390378,0.82650567,0.00000000
-3.18459230,2.49926636,0.05474566,0.54714106,1.28567714,0.26097081,0.21132961,0.45531620,0.86383973,0.00000000
-3.17858929,2.59983445,0.05694674,0.56885582,1.33686959,0.27163884,0.21863369,0.47465811,0.89797646,0.00000000
-3.17258629,2.68736467,0.05884273,0.58758083,1.38121191,0.28081298,0.22566469,0.49158006,0.92823022,0.00000000
-3.16658329,2.76009989,0.06039032,0.60291184,1.41777385,0.28830335,0.23231773,0.50579014,0.95403451,0.00000000
-3.16058029,2.81665821,0.06155427,0.61452381,1.44581262,0.29395700,0.23853584,0.51706478,0.97496296,0.00000000
-3.15457729,2.85608198,0.06230856,0.62218147,1.46479851,0.29766305,0.24431399,0.52525771,0.99074647,0.00000000
-3.14857429,2.87787434,0.06263726,0.62574733,1.47443421,0.29935676,0.24970173,0.53030675,1.00128573,0.00000000
-3.14257129,2.88202137,0.06253515,0.62518644,1.47466659,0.29902201,0.25480396,0.53223784,1.00665814,0.00000000
-3.13656828,2.86899835,0.06200805,0.62056798,1.46569052,0.29669238,0.25977977,0.53116612,1.00711890,0.00000000
-3.13056528,2.83975958,0.06107295,0.61206325,1.44794413,0.29245049,0.26483933,0.52729398,1.00309574,0.00000000
-3.12456228,2.79571170,0.05975769,0.59994025,1.42209581,0.28642584,0.27023856,0.52090590,0.99517747,0.00000000
-3.11855928,2.73867165,0.05810054,0.58455510,1.38902324,0.27879104,0.27627189,0.51236051,0.98409666,0.00000000
-3.11255628,2.67081076,0.05614945,0.56634052,1.34978549,0.26975678,0.28326299,0.50207990,0.97070689,0.00000000
-3.10655328,2.59458737,0.05396117,0.54579197,1.30558914,0.25956563,0.29155387,0.49053687,0.95595553,0.00000000
-3.10055028,2.51267075,0.05160023,0.52345211,1.25774998,0.24848509,0.30149251,0.47824044,0.94085307,0.00000000
-3.09454727,2.42785952,0.04913784,0.49989407,1.20765193,0.23680003,0.31341935,0.46572043,0.92644006,0.00000000
-3.08854427,2.34299791,0.04665077,0.47570440,1.15670460,0.22480498,0.32765324,0.45351156,0.91375311,0.00000000
-3.08254127,2.26089320,0.04422032,0.45146632,1.10630152,0.21279650,0.34447718,0.44213794,0.90379123,0.00000000
-3.07653827,2.18423758,0.04193123,0.42774387,1.05778031,0.20106599,0.36412440,0.43209836,0.89748377,0.00000000
-3.07053527,2.11553717,0.03987079,0.40506760,1.01238642,0.18989304,0.38676540,0.42385318,0.89566119,0.00000000
-3.06453227,2.05705073,0.03812798,0.38392223,0.97124155,0.17953973,0.41249640,0.41781310,0.89902992,0.00000000
-3.05852926,2.01073979,0.03679270,0.36473660,0.93531770,0.17024580,0.44132989,0.41433027,0.90815194,0.00000000
-3.05252626,1.97823154,0.03595500,0.34787612,0.90541751,0.16222492,0.47318755,0.41369200,0.92343004,0.00000000
-3.04652326,1.96079498,0.03570438,0.33363789,0.88216124,0.15566194,0.50789622,0.41611723,0.94509905,0.00000000
-3.04052026,1.95933032,0.03612897,0.32224826,0.86598038,0.15071130,0.54518701,0.42175560,0.97322331,0.00000000
-3.03451726,1.97437110,0.03731458,0.31386292,0.85711769,0.14749617,0.58469804,0.43068910,1.00770035,0.00000000
-3.02851426,2.00609780,0.03934364,0.30856902,0.85563329,0.14610856,0.62598064,0.44293611,1.04827032,0.00000000
-3.02251126,2.05436139,0.04229381,0.30638926,0.86141591,0.14660996,0.66850921,0.45845729,1.09453089,0.00000000
-3.01650825,2.11871502,0.04623636,0.30728726,0.87419875,0.14903256,0.71169438,0.47716310,1.14595652,0.00000000
-3.01050525,2.19845181,0.05123424,0.31117422,0.89357873,0.15338071,0.75489919,0.49892236,1.20192157,0.00000000
-3.00450225,2.29264641,0.05733981,0.31791610,0.91903844,0.15963265,0.79745784,0.52357143,1.26172590,0.00000000
-2.99849925,2.40019847,0.06459240,0.32734113,0.94996951,0.16774218,0.83869631,0.55092352,1.32462199,0.00000000
-2.99249625,2.51987584,0.07301553,0.33924734,0.98569657,0.17764036,0.87795411,0.58077765,1.38984243,0.00000000
-2.98649325,2.65035583,0.08261414,0.35340971,1.02550096,0.18923709,0.91460650,0.61292691,1.45662660,0.00000000
-2.98049025,2.79026308,0.09337184,0.36958671,1.06864317,0.20242249,0.94808608,0.64716563,1.52424555,0.00000000
-2.97448724,2.93820290,0.10524826,0.38752617,1.11438348,0.21706815,0.97790312,0.68329529,1.59202414,0.00000000
-2.96848424,3.09278936,0.11817686,0.40697025,1.16200026,0.23302834,1.00366363,0.72112898,1.65935964,0.00000000
-2.96248124,3.25266778,0.13206326,0.42765953,1.21080539,0.25014110,1.02508449,0.76049433,1.72573627,0.00000000
-2.95647824,3.41653168,0.14678420,0.44933621,1.26015668,0.26822939,1.04200502,0.80123501,1.79073522,0.00000000
-2.95047524,3.58313437,0.16218757,0.47174652,1.30946709,0.28710240,1.05439443,0.84321083,1.85404008,0.00000000
-2.94447224,3.75129601,0.17809327,0.49464240,1.35821093,0.30655702,1.06235486,0.88629670,1.91543772,0.00000000
-2.93846923,3.91990667,0.19429537,0.51778262,1.40592699,0.32637970,1.06611990,0.93038055,1.97481475,0.00000000
-2.93246623,4.08792654,0.21056528,0.54093348,1.45221912,0.34634860,1.06604854,0.97536058,2.03215022,0.00000000
-2.92646323,4.25438396,0.22665622,0.56386920,1.49675443,0.36623620,1.06261500,1.02114205,2.08750487,0.00000000
-2.92046023,4.41837240,0.24230863,0.58637229,1.53925964,0.38581229,1.05639454,1.06763376,2.14100779,0.00000000
-2.91445723,4.57904699,0.25725657,0.60823381,1.57951598,0.40484737,1.04804619,1.11474458,2.19284111,0.00000000
-2.90845423,4.73562125,0.27123489,0.62925386,1.61735314,0.42311636,1.03829272,1.16238006,2.24322360,0.00000000
-2.90245123,4.88736456,0.28398669,0.64924214,1.65264268,0.44040258,1.02789894,1.21043930,2.29239371,0.00000000
-2.89644822,5.03360034,0.29527110,0.66801890,1.68529130,0.45650175,1.01764895,1.25881220,2.34059306,0.00000000
-2.89044522,5.17370522,0.30487075,0.68541597,1.71523436,0.47122602,1.00832322,1.30737702,2.38805071,0.00000000
-2.88444222,5.30710887,0.31259880,0.70127814,1.74242991,0.48440781,1.00067639,1.35599835,2.43496901,0.00000000
-2.87843922,5.43329428,0.31830504,0.71546462,1.76685337,0.49590319,0.99541640,1.40452546,2.48151126,0.00000000
-2.87243622,5.55179826,0.32188089,0.72785065,1.78849306,0.50559486,0.99318571,1.45279092,2.52779171,0.00000000
-2.86643322,5.66221154,0.32326299,0.73832907,1.80734662,0.51339443,0.99454507,1.50060968,2.57386806,0.00000000
-2.86043022,5.76417851,0.32243523,0.74681186,1.82341824,0.51924390,0.99996033,1.54777836,2.61973650,0.00000000
-2.85442721,5.85739601,0.31942906,0.75323147,1.83671667,0.52311639,1.00979247,1.59407509,2.66532954,0.00000000
-2.84842421,5.94161136,0.31432214,0.75754186,1.84725395,0.52501597,1.02429103,1.63925967,2.71051639,0.00000000
-2.84242121,6.01661936,0.30723538,0.75971927,1.85504458,0.52497660,1.04359085,1.68307438,2.75510578,0.00000000
-2.83641821,6.08225866,0.29832843,0.75976257,1.86010513,0.52306033,1.06771211,1.72524543,2.79885113,0.00000000
-2.83041521,6.13840747,0.28779397,0.75769315,1.86245404,0.51935471,1.09656322,1.76548513,2.84145756,0.00000000
-2.82441221,6.18497914,0.27585098,0.75355447,1.86211159,0.51396963,1.12994635,1.80349506,2.88259059,0.00000000
-2.81840920,6.22191789,0.26273735,0.74741111,1.85909983,0.50703372,1.16756506,1.83897006,2.92188596,0.00000000
-2.81240620,6.24919501,0.24870219,0.73934745,1.85344250,0.49869033,1.20903369,1.87160327,2.95896029,0.00000000
-2.80640320,6.26680598,0.23399810,0.72946605,1.84516491,0.48909350,1.25388782,1.90109204,2.99342187,0.00000000
-2.80040020,6.27476857,0.21887384,0.71788568,1.83429373,0.47840387,1.30159558,1.92714470,3.02488139,0.00000000
-2.79439720,6.27312229,0.20356757,0.70473918,1.82085688,0.46678469,1.35156910,1.94948791,3.05296190,0.00000000
-2.78839420,6.26192904,0.18830098,0.69017121,1.80488349,0.45439827,1.40317594,1.96787437,3.07730780,0.00000000
-2.78239120,6.24127501,0.17327455,0.67433588,1.78640402,0.44140269,1.45575014,1.98209063,3.09759238,0.00000000
-2.77638819,6.21127358,0.15866383,0.65739449,1.76545080,0.42794908,1.50860260,1.99196447,3.11352365,0.00000000
-2.77038519,6.17206899,0.14461708,0.63951330,1.74205891,0.41417936,1.56103083,1.99737168,3.12484855,0.00000000
-2.76438219,6.12384055,0.13125409,0.62086151,1.71626764,0.40022464,1.61232797,1.99824170,3.13135513,0.00000000
-2.75837919,6.06680695,0.11866610,0.60160942,1.68812245,0.38620409,1.66179116,1.99456179,3.13287321,0.00000000
-2.75237619,6.00123044,0.10691679,0.58192685,1.65767754,0.37222441,1.70872945,1.98637955,3.12927344,0.00000000
-2.74637319,5.92742064,0.09604419,0.56198192,1.62499902,0.35837979,1.75247137,1.97380345,3.12046527,0.00000000
-2.74037019,5.84573775,0.08606320,0.54194003,1.59016846,0.34475225,1.79237245,1.95700135,3.10639406,0.00000000
-2.73436718,5.75659509,0.07696868,0.52196323,1.55328690,0.33141248,1.82782271,1.93619704,3.08703801,0.00000000
-2.72836418,5.66046094,0.06873888,0.50220983,1.51447897,0.31842087,1.85825451,1.91166484,3.06240506,0.00000000
-2.72236118,5.55785969,0.06133894,0.48283438,1.47389706,0.30582877,1.88315059,1.88372261,3.03253050,0.00000000
-2.71635818,5.44937256,0.05472443,0.46398784,1.43172525,0.29368000,1.90205248,1.85272348,2.99747538,0.00000000
-2.71035518,5.33563790,0.04884466,0.44581800,1.38818286,0.28201234,1.91456904,1.81904670,2.95732621,0.00000000
-2.70435218,5.21735139,0.04364575,0.42847007,1.34352732,0.27085908,1.92038508,1.78308819,2.91219596,0.00000000
-2.69834917,5.09526619,0.03907331,0.41208749,1.29805619,0.26025053,1.91926961,1.74525114,2.86222634,0.00000000
-2.69234617,4.97019328,0.03507472,0.39681274,1.25210833,0.25021551,1.91108351,1.70593735,2.80759150,0.00000000
-2.68634317,4.84300192,0.03160088,0.38278824,1.20606382,0.24078258,1.89578614,1.66553953,2.74850246,0.00000000
-2.68034017,4.71462026,0.02860762,0.37015724,1.16034289,0.23198129,1.87344042,1.62443518,2.68521238,0.00000000
-2.67433717,4.58603580,0.02605651,0.35906454,1.11540348,0.22384313,1.84421608,1.58298203,2.61802180,0.00000000
-2.66833417,4.45829552,0.02391539,0.34965710,1.07173783,0.21640229,1.80839063,1.54151543,2.54728360,0.00000000
-2.66233117,4.33250515,0.02215845,0.34208439,1.02986773,0.20969623,1.76634775,1.50034750,2.47340700,0.00000000
-2.65632816,4.20982701,0.02076597,0.33649830,0.99033882,0.20376597,1.71857298,1.45976794,2.39686017,0.00000000
-2.65032516,4.09147586,0.01972380,0.33305261,0.95371377,0.19865605,1.66564655,1.42004631,2.31817078,0.00000000
-2.64432216,3.97871200,0.01902264,0.33190191,0.92056462,0.19441427,1.60823346,1.38143527,2.23792440,0.00000000
-2.63831916,3.87283094,0.01865708,0.33319980,0.89146405,0.19109101,1.54707098,1.34417434,2.15676011,0.00000000
-2.63231616,3.77514908,0.01862456,0.33709629,0.86697600,0.18873827,1.48295389,1.30849370,2.07536347,0.00000000
-2.62631316,3.68698481,0.01892422,0.34373446,0.84764532,0.18740826,1.41671785,1.27461747,1.99445653,0.00000000
-2.62031016,3.60963490,0.01955573,0.35324614,0.83398682,0.18715170,1.34922136,1.24276588,1.91478531,0.00000000
-2.61430715,3.54434592,0.02051813,0.36574683,0.82647358,0.18801573,1.28132703,1.21315604,1.83710476,0.00000000
-2.60830415,3.49228123,0.02180867,0.38132981,0.82552471,0.19004149,1.21388255,1.18600089,1.76216175,0.00000000
-2.60230115,3.45448401,0.02342178,0.40005965,0.83149280,0.19326150,1.14770208,1.16150612,1.69067664,0.00000000
-2.59629815,3.43183736,0.02534814,0.42196525,0.84465112,0.19769676,1.08354867,1.13986514,1.62332393,0.00000000
-2.59029515,3.42502299,0.02757388,0.44703281,0.86518095,0.20335391,1.02211811,1.12125209,1.56071293,0.00000000
-2.58429215,3.43448008,0.03008005,0.47519893,0.89315953,0.21022233,0.96402482,1.10581336,1.50336894,0.00000000
-2.57828914,3.46036639,0.03284222,0.50634431,0.92854884,0.21827153,0.90979006,1.09365797,1.45171606,0.00000000
-2.57228614,3.50252378,0.03583041,0.54028852,0.97118601,0.22744888,0.85983293,1.08484750,1.40606205,0.00000000
-2.56628314,3.56045039,0.03900927,0.57678610,1.02077576,0.23767794,0.81446408,1.07938611,1.36658631,0.00000000
-2.56028014,3.63328172,0.04233855,0.61552455,1.07688552,0.24885740,0.77388262,1.07721164,1.33333132,0.00000000
-2.55427714,3.71978252,0.04577392,0.65612459,1.13894381,0.26086092,0.73817589,1.07818826,1.30619824,0.00000000
-2.54827414,3.81835109,0.04926802,0.69814280,1.20624242,0.27353798,0.70732232,1.08210152,1.28494702,0.00000000
-2.54227114,3.92703721,0.05277186,0.74107699,1.27794271,0.28671561,0.68119691,1.08865635,1.26920113,0.00000000
-2.53626813,4.04357405,0.05623640,0.78437434,1.35308645,0.30020134,0.65957949,1.09747840,1.25845694,0.00000000
-2.53026513,4.16542401,0.05961441,0.82744210,1.43061105,0.31378705,0.64216499,1.10811902,1.25209763,0.00000000
-2.52426213,4.28983742,0.06286234,0.86966070,1.50936926,0.32725377,0.62857581,1.12006388,1.24941103,0.00000000
-2.51825913,4.41392244,0.06594240,0.91039895,1.58815282,0.34037727,0.61837552,1.13274507,1.24961100,0.00000000
-2.51225613,4.53472380,0.06882446,0.94903060,1.66571952,0.35293420,0.61108365,1.14555634,1.25186135,0.00000000
-2.50625313,4.64930734,0.07148793,0.98495182,1.74082281,0.36470852,0.60619106,1.15787074,1.25530159,0.00000000
-2.50025013,4.75484689,0.07392338,1.01759873,1.81224288,0.37549799,0.60317528,1.16906014,1.25907332,0.00000000
-2.49424712,4.84870984,0.07613381,1.04646435,1.87881823,0.38512034,0.60151560,1.17851548,1.26234632,0.00000000
-2.48824412,4.92853753,0.07813554,1.07111404,1.93947617,0.39341895,0.60070714,1.18566710,1.26434318,0.00000000
-2.48224112,4.99231681,0.07995861,1.09119874,1.99326127,0.40026758,0.60027375,1.19000392,1.26436159,0.00000000
-2.47623812,5.03843956,0.08164663,1.10646553,2.03936033,0.40557406,0.59977926,1.19109083,1.26179336,0.00000000
-2.47023512,5.06574740,0.08325596,1.11676468,2.07712280,0.40928272,0.59883672,1.18858323,1.25613945,0.00000000
-2.46423212,5.07355958,0.08485440,1.12205310,2.10607582,0.41137532,0.59711558,1.18223832,1.24702052,0.00000000
-2.45822911,5.06168303,0.08651914,1.12239390,2.12593311,0.41187062,0.59434651,1.17192250,1.23418278,0.00000000
-2.45222611,5.03040422,0.08833427,1.11795206,2.13659742,0.41082239,0.59032396,1.15761470,1.21749906,0.00000000
-2.44622311,4.98046369,0.09038766,1.10898648,2.13815639,0.40831625,0.58490640,1.13940570,1.19696529,0.00000000
-2.44022011,4.91301487,0.09276755,1.09583874,2.13087228,0.40446518,0.57801456,1.11749352,1.17269289,0.00000000
-2.43421711,4.82956959,0.09555877,1.07891924,2.11516601,0.39940422,0.56962767,1.09217541,1.14489770,0.00000000
-2.42821411,4.73193341,0.09883889,1.05869134,2.09159642,0.39328448,0.55977830,1.06383705,1.11388614,0.00000000
-2.42221111,4.62213439,0.10267435,1.03565428,2.06083600,0.38626688,0.54854589,1.03293961,1.08003961,0.00000000
-2.41620810,4.50234901,0.10711687,1.01032581,2.02364422,0.37851579,0.53604952,1.00000557,1.04379792,0.00000000
-2.41020510,4.37482912,0.11220012,0.98322524,1.98083991,0.37019313,0.52244033,0.96560422,1.00564282,0.00000000
-2.40420210,4.24183367,0.11793712,0.95485786,1.93327408,0.36145293,0.50789393,0.93033746,0.96608223,0.00000000
-2.39819910,4.10556830,0.12431821,0.92570132,1.88180444,0.35243692,0.49260320,0.89482697,0.92563623,0.00000000
-2.39219610,3.96813560,0.13131004,0.89619461,1.82727293,0.34327100,0.47677178,0.85970314,0.88482503,0.00000000
-2.38619310,3.83149784,0.13885547,0.86673004,1.77048699,0.33406309,0.46060852,0.82559628,0.84415959,0.00000000
-2.38019010,3.69745345,0.14687452,0.83764851,1.71220549,0.32490206,0.44432311,0.79313051,0.80413490,0.00000000
-2.37418709,3.56762735,0.15526651,0.80923815,1.65312961,0.31585805,0.42812282,0.76292025,0.76522602,0.00000000
-2.36818409,3.44347468,0.16391317,0.78173619,1.59389873,0.30698387,0.41221053,0.73556920,0.72788661,0.00000000
-2.36218109,3.32629637,0.17268283,0.75533379,1.53509116,0.29831742,0.39678389,0.71167148,0.69254969,0.00000000
-2.35617809,3.21726461,0.18143544,0.73018336,1.47722926,0.28988503,0.38203535,0.69181435,0.65962995,0.00000000
-2.35017509,3.11745538,0.19002831,0.70640795,1.42078806,0.28170525,0.36815303,0.67658185,0.62952725,0.00000000
-2.34417209,3.02788499,0.19832225,0.68411184,1.36620654,0.27379315,0.35532194,0.66655842,0.60263041,0.00000000
-2.33816908,2.94954738,0.20618797,0.66339170,1.31390045,0.26616450,0.34372543,0.66233185,0.57932082,0.00000000
-2.33216608,2.88344858,0.21351231,0.64434769,1.26427546,0.25883990,0.33354640,0.66449443,0.55997506,0.00000000
-2.32616308,2.83063535,0.22020409,0.62709349,1.21773964,0.25184828,0.32496805,0.67364169,0.54496607,0.00000000
-2.32016008,2.79221488,0.22619920,0.61176482,1.17471388,0.24522984,0.31817392,0.69036781,0.53466232,0.00000000
-2.31415708,2.76936316,0.23146468,0.59852579,1.13563961,0.23903799,0.31334680,0.71525735,0.52942468,0.00000000
-2.30815408,2.76332030,0.23600152,0.58757241,1.10098272,0.23334032,0.31066666,0.74887278,0.52960072,0.00000000
-2.30215108,2.77537165,0.23984597,0.57913317,1.07123321,0.22821836,0.31030721,0.79173785,0.53551648,0.00000000
-2.29614807,2.80681440,0.24306919,0.57346628,1.04690028,0.22376626,0.31243124,0.84431686,0.54746581,0.00000000
-2.29014507,2.85891049,0.24577526,0.57085358,1.02850263,0.22008827,0.31718481,0.90699053,0.56569763,0.00000000
-2.28414207,2.93282702,0.24809739,0.57159131,1.01655423,0.21729514,0.32469045,0.98002902,0.59040147,0.00000000
-2.27813907,3.02956668,0.25019268,0.57597796,1.01154609,0.21549961,0.33503961,1.06356330,0.62169203,0.00000000
-2.27213607,3.14989101,0.25223531,0.58429967,1.01392458,0.21481118,0.34828471,1.15755625,0.65959344,0.00000000
-2.26613307,3.29424035,0.25440872,0.59681381,1.02406734,0.21533032,0.36443120,1.26177477,0.70402398,0.00000000
-2.26013007,3.46265448,0.25689684,0.61373147,1.04225789,0.21714239,0.38343008,1.37576483,0.75478223,0.00000000
-2.25412706,3.65469829,0.25987496,0.63519962,1.06866015,0.22031169,0.40517126,1.49883086,0.81153545,0.00000000
-2.24812406,3.86939714,0.26350054,0.66128389,1.10329421,0.22487570,0.42947836,1.63002133,0.87381114,0.00000000
-2.24212106,4.10518609,0.26790440,0.69195281,1.14601476,0.23084003,0.45610528,1.76812187,0.94099235,0.00000000
-2.23611806,4.35987702,0.27318284,0.72706444,1.19649345,0.23817421,0.48473494,1.91165728,1.01231771,0.00000000
-2.23011506,4.63064692,0.27939086,0.76635626,1.25420643,0.24680864,0.51498052,2.05890325,1.08688633,0.00000000
-2.22411206,4.91404995,0.28653714,0.80943891,1.31842809,0.25663291,0.54638940,2.20790843,1.16366807,0.00000000
-2.21810905,5.20605464,0.29458077,0.85579450,1.38823180,0.26749560,0.57844993,2.35652676,1.24151916,0.00000000
-2.21210605,5.50210677,0.30343016,0.90477981,1.46249825,0.27920577,0.61060080,2.50245966,1.31920302,0.00000000
-2.20610305,5.79721702,0.31294414,0.95563464,1.53993155,0.29153599,0.64224311,2.64330707,1.39541573,0.00000000
-2.20010005,6.08607115,0.32293523,1.00749520,1.61908290,0.30422710,0.67275460,2.77662581,1.46881560,0.00000000
-2.19409705,6.36315970,0.33317511,1.05941238,1.69838148,0.31699431,0.70150560,2.89999339,1.53805576,0.00000000
-2.18809405,6.62292251,0.34340195,1.11037420,1.77617143,0.32953470,0.72787629,3.01107480,1.60181882,0.00000000
-2.18209105,6.85990300,0.35332933,1.15933202,1.85075407,0.34153568,0.75127445,3.10768987,1.65885219,0.00000000
-2.17608804,7.06890611,0.36265648,1.20522921,1.92043356,0.35268417,0.77115306,3.18787827,1.70800274,0.00000000
-2.17008504,7.24515355,0.37107921,1.24703152,1.98356449,0.36267612,0.78702700,3.24995959,1.74824960,0.00000000
-2.16408204,7.38442995,0.37830128,1.28375778,2.03859948,0.37122599,0.79848821,3.29258575,1.77873344,0.00000000
-2.15807904,7.48321380,0.38404541,1.31450972,2.08413490,0.37807577,0.80521850,3.31478362,1.79878143,0.00000000
-2.15207604,7.53878745,0.38806378,1.33849970,2.11895288,0.38300322,0.80699961,3.31598573,1.80792646,0.00000000
-2.14607304,7.54932162,0.39014722,1.35507525,2.14205774,0.38582894,0.80371994,3.29604794,1.80592014,0.00000000
-2.14007004,7.51393082,0.39013294,1.36373924,2.15270551,0.38642192,0.79537780,3.25525309,1.79273886,0.00000000
-2.13406703,7.43269737,0.38791042,1.36416496,2.15042525,0.38470348,0.78208089,3.19430066,1.76858283,0.00000000
-2.12806403,7.30666335,0.38342505,1.35620558,2.13503128,0.38064931,0.76404225,3.11428289,1.73386804,0.00000000
-2.12206103,7.13779111,0.37667973,1.33989741,2.10662594,0.37428964,0.74157271,3.01664838,1.68921182,0.00000000
-2.11605803,6.92889440,0.36773406,1.31545709,2.06559296,0.36570750,0.71507036,2.90315511,1.63541233,0.00000000
-2.11005503,6.68354359,0.35670157,1.28327295,2.01258167,0.35503529,0.68500750,2.77581466,1.57342331,0.00000000
-2.10405203,6.40594951,0.34374482,1.24389078,1.94848307,0.34244964,0.65191569,2.63683037,1.50432485,0.00000000
-2.09804902,6.10083103,0.32906898,1.19799505,1.87439887,0.32816513,0.61636958,2.48853190,1.42929169,0.00000000
-2.09204602,5.77327244,0.31291407,1.14638621,1.79160486,0.31242687,0.57897021,2.33330891,1.34956025,0.00000000
-2.08604302,5.42857659,0.29554626,1.08995524,1.70151040,0.29550250,0.54032860,2.17354650,1.26639570,0.00000000
-2.08004002,5.07211973,0.27724867,1.02965663,1.60561576,0.27767389,0.50105013,2.01156474,1.18106036,0.00000000
-2.07403702,4.70921349,0.25831222,0.96648080,1.50546897,0.25922887,0.46172040,1.84956430,1.09478440,0.00000000
-2.06803402,4.34497915,0.23902666,0.90142712,1.40262401,0.24045337,0.42289301,1.68957993,1.00874002,0.00000000
-2.06203102,3.98423781,0.21967237,0.83547861,1.29860180,0.22162424,0.38507962,1.53344285,0.92401950,0.00000000
-2.05602801,3.63141976,0.20051313,0.76957908,1.19485534,0.20300296,0.34874245,1.38275283,0.84161787,0.00000000
-2.05002501,3.29049472,0.18179009,0.70461351,1.09273993,0.18483051,0.31428934,1.23886012,0.76242035,0.00000000
-2.04402201,2.96492373,0.16371702,0.64139201,0.99348938,0.16732331,0.28207134,1.10285696,0.68719451,0.00000000
-2.03801901,2.65763247,0.14647711,0.58063783,0.89819832,0.15067053,0.25238250,0.97557816,0.61658701,0.00000000
-2.03201601,2.37100465,0.13022102,0.52297939,0.80781101,0.13503257,0.22546176,0.85760963,0.55112454,0.00000000
-2.02601301,2.10689341,0.11506637,0.46894612,0.72311619,0.12054060,0.20149637,0.74930376,0.49121832,0.00000000
-2.02001001,1.86664798,0.10109835,0.41896806,0.64474751,0.10729726,0.18062663,0.65080026,0.43717158,0.00000000
-2.01400700,1.65115262,0.08837144,0.37337853,0.57318910,0.09537806,0.16295129,0.56205104,0.38918923,0.00000000
-2.00800400,1.46087429,0.07691186,0.33241952,0.50878508,0.08483350,0.14853335,0.48284766,0.34738907,0.00000000
-2.00200100,1.29591583,0.06672067,0.29624905,0.45175238,0.07569170,0.13740568,0.41285005,0.31181359,0.00000000
-1.99599800,1.15607131,0.05777725,0.26495003,0.40219583,0.06796120,0.12957621,0.35161526,0.28244198,0.00000000
-1.98999500,1.04088085,0.05004296,0.23853991,0.36012445,0.06163393,0.12503230,0.29862519,0.25920147,0.00000000
