energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.06453227,1.66494366,0.00378453,0.38034451,0.17474095,0.00774142,0.78598406,1.06730440,0.36637632
-3.05852926,1.71935494,0.00354425,0.39617478,0.17651596,0.00769736,0.81206895,1.11356494,0.37554064
-3.05252626,1.78292363,0.00338187,0.41431236,0.17875131,0.00767997,0.84226419,1.16774587,0.38678154
-3.04652326,1.85451429,0.00329303,0.43434028,0.18142606,0.00769212,0.87624426,1.22886902,0.39980038
-3.04052026,1.93292759,0.00327314,0.45585062,0.18451567,0.00773639,0.91361082,1.29593728,0.41429448
-3.03451726,2.01691770,0.00331738,0.47844942,0.18799101,0.00781486,0.95390058,1.36794419,0.42996170
-3.02851426,2.10520953,0.00342069,0.50176032,0.19181742,0.00792892,0.99659504,1.44388116,0.44650477
-3.02251126,2.19651572,0.00357774,0.52542705,0.19595375,0.00807915,1.04113223,1.52274269,0.46363520
-3.01650825,2.28955327,0.00378286,0.54911465,0.20035158,0.00826516,1.08691974,1.60352990,0.48107690
-3.01050525,2.38305956,0.00403005,0.57250981,0.20495454,0.00848546,1.13334901,1.68525271,0.49856931
-3.00450225,2.47580769,0.00431292,0.59532029,0.20969794,0.00873743,1.17981014,1.76693134,0.51587023
-2.99849925,2.56662098,0.00462470,0.61727381,0.21450868,0.00901726,1.22570696,1.84759755,0.53275822
-2.99249625,2.65438662,0.00495827,0.63811649,0.21930550,0.00932003,1.27047170,1.92629633,0.54903449
-2.98649325,2.73806833,0.00530617,0.65761134,0.22399963,0.00963970,1.31357891,2.00208856,0.56452454
-2.98049025,2.81671808,0.00566068,0.67553679,0.22849593,0.00996930,1.35455805,2.07405526,0.57907925
-2.97448724,2.88948687,0.00601396,0.69168580,0.23269436,0.01030106,1.39300433,2.14130380,0.59257577
-2.96848424,2.95563437,0.00635812,0.70586554,0.23649196,0.01062662,1.42858747,2.20297640,0.60491783
-2.96248124,3.01453757,0.00668539,0.71789796,0.23978524,0.01093728,1.46105798,2.25826110,0.61603593
-2.95647824,3.06569802,0.00698830,0.72762124,0.24247282,0.01122425,1.49025070,2.30640492,0.62588701
-2.95047524,3.10874774,0.00725983,0.73489225,0.24445837,0.01147896,1.51608551,2.34672908,0.63445385
-2.94447224,3.14345316,0.00749361,0.73958972,0.24565370,0.01169333,1.53856496,2.37864545,0.64174405
-2.93846923,3.16971713,0.00768405,0.74161824,0.24598178,0.01186004,1.55776906,2.40167365,0.64778866
-2.93246623,3.18757825,0.00782656,0.74091250,0.24537970,0.01197284,1.57384722,2.41545773,0.65264028
-2.92646323,3.19720748,0.00791760,0.73744173,0.24380127,0.01202674,1.58700758,2.41978125,0.65637081
-2.92046023,3.19890151,0.00795484,0.73121380,0.24121922,0.01201824,1.59750421,2.41457991,0.65906855
-2.91445723,3.19307278,0.00793722,0.72227868,0.23762684,0.01194551,1.60562258,2.39995040,0.66083498
-2.90845423,3.18023611,0.00786496,0.71073081,0.23303895,0.01180845,1.61166384,2.37615467,0.66178090
-2.90245123,3.16099212,0.00773954,0.69671022,0.22749207,0.01160879,1.61592873,2.34361896,0.66202233
-2.89644822,3.13600764,0.00756369,0.68040198,0.22104393,0.01135008,1.61870165,2.30292705,0.66167597
-2.89044522,3.10599401,0.00734126,0.66203390,0.21377206,0.01103765,1.62023578,2.25480770,0.66085458
-2.88444222,3.07168373,0.00707709,0.64187258,0.20577183,0.01067848,1.62073989,2.20011656,0.65966237
-2.87843922,3.03380679,0.00677689,0.62021757,0.19715369,0.01028114,1.62036764,2.13981318,0.65819061
-2.87243622,2.99306746,0.00644709,0.59739431,0.18804002,0.00985553,1.61920986,2.07493394,0.65651371
-2.86643322,2.95012300,0.00609456,0.57374562,0.17856161,0.00941277,1.61729030,2.00656230,0.65468598
-2.86043022,2.90556520,0.00572654,0.54962263,0.16885391,0.00896495,1.61456526,1.93579759,0.65273931
-2.85442721,2.85990591,0.00535036,0.52537524,0.15905335,0.00852490,1.61092697,1.86372396,0.65068191
-2.84842421,2.81356732,0.00497335,0.50134277,0.14929374,0.00810599,1.60621090,1.79138090,0.64849829
-2.84242121,2.76687758,0.00460261,0.47784514,0.13970314,0.00772192,1.60020646,1.71973678,0.64615054
-2.83641821,2.72007199,0.00424489,0.45517519,0.13040102,0.00738650,1.59267069,1.64966653,0.64358089
-2.83041521,2.67329971,0.00390651,0.43359227,0.12149610,0.00711345,1.58334419,1.58193452,0.64071547
-2.82441221,2.62663537,0.00359324,0.41331752,0.11308480,0.00691621,1.57196850,1.51718309,0.63746917
-2.81840920,2.58009511,0.00331023,0.39453093,0.10525030,0.00680774,1.55830388,1.45592704,0.63375129
-2.81240620,2.53365555,0.00306199,0.37737029,0.09806226,0.00680036,1.54214666,1.39855402,0.62947174
-2.80640320,2.48727488,0.00285233,0.36193186,0.09157711,0.00690551,1.52334508,1.34533027,0.62454749
-2.80040020,2.44091421,0.00268441,0.34827265,0.08583885,0.00713360,1.50181275,1.29641092,0.61890880
-2.79439720,2.39455809,0.00256066,0.33641406,0.08088029,0.00749373,1.47753897,1.25185400,0.61250505
-2.78839420,2.34823256,0.00248289,0.32634650,0.07672444,0.00799354,1.45059538,1.21163684,0.60530970
-2.78239120,2.30201971,0.00245223,0.31803460,0.07338623,0.00863888,1.42113839,1.17567370,0.59732407
-2.77638819,2.25606755,0.00246916,0.31142278,0.07087408,0.00943361,1.38940742,1.14383342,0.58857986
-2.77038519,2.21059471,0.00253358,0.30644058,0.06919149,0.01037929,1.35571889,1.11595592,0.57914009
-2.76438219,2.16588938,0.00264474,0.30300761,0.06833841,0.01147497,1.32045639,1.09186659,0.56909844
-2.75837919,2.12230279,0.00280134,0.30103778,0.06831231,0.01271687,1.28405736,1.07138789,0.55857704
-2.75237619,2.08023734,0.00300145,0.30044256,0.06910895,0.01409827,1.24699723,1.05434753,0.54772275
-2.74637319,2.04013013,0.00324258,0.30113330,0.07072272,0.01560923,1.20977155,1.04058314,0.53670210
-2.74037019,2.00243303,0.00352168,0.30302240,0.07314669,0.01723661,1.17287728,1.02994342,0.52569518
-2.73436718,1.96759016,0.00383514,0.30602357,0.07637218,0.01896397,1.13679393,1.02228609,0.51488878
-2.72836418,1.93601435,0.00417879,0.31005115,0.08038811,0.02077172,1.10196565,1.01747314,0.50446903
-2.72236118,1.90806383,0.00454800,0.31501883,0.08517995,0.02263728,1.06878492,1.01536412,0.49461393
-2.71635818,1.88402035,0.00493764,0.32083782,0.09072852,0.02453543,1.03757879,1.01580816,0.48548624
-2.71035518,1.86407023,0.00534220,0.32741491,0.09700866,0.02643876,1.00859794,1.01863565,0.47722676
-2.70435218,1.84828913,0.00575582,0.33465053,0.10398774,0.02831819,0.98200925,1.02365047,0.46994865
-2.69834917,1.83663145,0.00617241,0.34243718,0.11162431,0.03014366,0.95789193,1.03062326,0.46373279
-2.69234617,1.82892494,0.00658573,0.35065827,0.11986680,0.03188485,0.93623729,1.03928677,0.45862437
-2.68634317,1.82487081,0.00698947,0.35918773,0.12865246,0.03351201,0.91695202,1.04933344,0.45463104
-2.68034017,1.82404929,0.00737743,0.36789036,0.13790654,0.03499677,0.89986471,1.06041572,0.45172246
-2.67433717,1.82593044,0.00774359,0.37662307,0.14754191,0.03631299,0.88473517,1.07214925,0.44983134
-2.66833417,1.82988968,0.00808224,0.38523691,0.15745902,0.03743753,0.87126598,1.08411872,0.44885592
-2.66233117,1.83522736,0.00838811,0.39357996,0.16754647,0.03835100,0.85911578,1.09588634,0.44866374
-2.65632816,1.84119155,0.00865646,0.40150082,0.17768196,0.03903837,0.84791366,1.10700249,0.44909660
-2.65032516,1.84700312,0.00888319,0.40885271,0.18773392,0.03948946,0.83727392,1.11701794,0.44997642
-2.64432216,1.85188194,0.00906491,0.41549787,0.19756359,0.03969929,0.82681082,1.12549722,0.45111183
-2.63831916,1.85507351,0.00919898,0.42131209,0.20702765,0.03966824,0.81615252,1.13203238,0.45230526
-2.63231616,1.85587466,0.00928361,0.42618926,0.21598128,0.03940208,0.80495400,1.13625655,0.45336026
-2.62631316,1.85365771,0.00931780,0.43004551,0.22428163,0.03891180,0.79290837,1.13785662,0.45408874
-2.62031016,1.84789208,0.00930141,0.43282295,0.23179151,0.03821326,0.77975644,1.13658444,0.45431796
-2.61430715,1.83816269,0.00923510,0.43449278,0.23838326,0.03732675,0.76529413,1.13226613,0.45389705
-2.60830415,1.82418462,0.00912029,0.43505749,0.24394258,0.03627639,0.74937789,1.12480894,0.45270262
-2.60230115,1.80581347,0.00895914,0.43455218,0.24837218,0.03508939,0.73192781,1.11420542,0.45064364
-2.59629815,1.78305124,0.00875444,0.43304482,0.25159507,0.03379536,0.71292865,1.10053478,0.44766507
-2.59029515,1.75604745,0.00850956,0.43063550,0.25355746,0.03242543,0.69242873,1.08396121,0.44375026
-2.58429215,1.72509567,0.00822835,0.42745455,0.25423081,0.03101147,0.67053698,1.06472932,0.43892215
-2.57828914,1.69062540,0.00791504,0.42365962,0.25361333,0.02958527,0.64741817,1.04315686,0.43324294
-2.57228614,1.65318967,0.00757417,0.41943185,0.25173044,0.02817778,0.62328670,1.01962489,0.42681252
-2.56628314,1.61344884,0.00721046,0.41497115,0.24863438,0.02681835,0.59839904,0.99456592,0.41976556
-2.56028014,1.57215104,0.00682874,0.41049081,0.24440296,0.02553411,0.57304514,0.96845021,0.41226733
-2.55427714,1.53010984,0.00643386,0.40621163,0.23913727,0.02434941,0.54753918,0.94177105,0.40450858
-2.54827414,1.48818012,0.00603057,0.40235562,0.23295873,0.02328531,0.52220972,0.91502920,0.39669940
-2.54227114,1.44723267,0.00562349,0.39913973,0.22600532,0.02235919,0.49738980,0.88871734,0.38906260
-2.53626813,1.40812856,0.00521697,0.39676961,0.21842740,0.02158450,0.47340706,0.86330498,0.38182654
-2.53026513,1.37169408,0.00481510,0.39543374,0.21038311,0.02097049,0.45057431,0.83922423,0.37521790
-2.52426213,1.33869704,0.00442159,0.39529805,0.20203362,0.02052214,0.42918078,0.81685726,0.36945461
-2.51825913,1.30982538,0.00403978,0.39650126,0.19353847,0.02024013,0.40948427,0.79652547,0.36473910
-2.51225613,1.28566861,0.00367254,0.39915110,0.18505114,0.02012093,0.39170454,0.77848113,0.36125226
-2.50625313,1.26670278,0.00332233,0.40332145,0.17671503,0.02015694,0.37601801,0.76290147,0.35914815
-2.50025013,1.25327944,0.00299111,0.40905060,0.16866008,0.02033671,0.36255402,0.74988547,0.35854984
-2.49424712,1.24561888,0.00268038,0.41634048,0.16100000,0.02064535,0.35139280,0.73945352,0.35954630
-2.48824412,1.24380773,0.00239118,0.42515706,0.15383034,0.02106484,0.34256504,0.73154967,0.36219054
-2.48224112,1.24780096,0.00212412,0.43543175,0.14722728,0.02157459,0.33605332,0.72604664,0.36649897
-2.47623812,1.25742815,0.00187939,0.44706370,0.14124733,0.02215192,0.33179508,0.72275296,0.37245203
-2.47023512,1.27240360,0.00165681,0.45992306,0.13592764,0.02277274,0.32968726,0.72142231,0.37999594
-2.46423212,1.29233985,0.00145586,0.47385485,0.13128707,0.02341209,0.32959223,0.72176439,0.38904548
-2.45822911,1.31676423,0.00127574,0.48868357,0.12732780,0.02404492,0.33134503,0.72345710,0.39948781
-2.45222611,1.34513767,0.00111543,0.50421820,0.12403734,0.02464668,0.33476144,0.72615938,0.41118699
-2.44622311,1.37687526,0.00097369,0.52025756,0.12139087,0.02519401,0.33964684,0.72952453,0.42398915
-2.44022011,1.41136786,0.00084917,0.53659598,0.11935374,0.02566542,0.34580535,0.73321335,0.43772812
-2.43421711,1.44800422,0.00074044,0.55302901,0.11788399,0.02604176,0.35304910,0.73690685,0.45223142
-2.42821411,1.48619290,0.00064601,0.56935926,0.11693478,0.02630680,0.36120729,0.74031813,0.46732629
-2.42221111,1.52538357,0.00056439,0.58540208,0.11645665,0.02644763,0.37013469,0.74320313,0.48284582
-2.41620810,1.56508698,0.00049414,0.60099122,0.11639946,0.02645487,0.37971942,0.74537007,0.49863478
-2.41020510,1.60489339,0.00043387,0.61598420,0.11671404,0.02632292,0.38988961,0.74668733,0.51455529
-2.40420210,1.64448869,0.00038228,0.63026740,0.11735342,0.02604999,0.40061884,0.74708969,0.53049185
-2.39819910,1.68366805,0.00033819,0.64376072,0.11827373,0.02563796,0.41193013,0.74658285,0.54635597
-2.39219610,1.72234659,0.00030051,0.65642171,0.11943462,0.02509223,0.42389822,0.74524612,0.56208979
-2.38619310,1.76056659,0.00026830,0.66824905,0.12079942,0.02442140,0.43665015,0.74323342,0.57766904
-2.38019010,1.79850105,0.00024073,0.67928518,0.12233494,0.02363680,0.45036388,0.74077237,0.59310475
-2.37418709,1.83645314,0.00021709,0.68961786,0.12401092,0.02275207,0.46526508,0.73816172,0.60844384
-2.36818409,1.87485123,0.00019679,0.69938063,0.12579941,0.02178260,0.48162185,0.73576698,0.62376837
-2.36218109,1.91423935,0.00017935,0.70875184,0.12767393,0.02074491,0.49973757,0.73401428,0.63919331
-2.35617809,1.95526288,0.00016438,0.71795210,0.12960851,0.01965617,0.51994185,0.73338265,0.65486286
-2.35017509,1.99864948,0.00015158,0.72724016,0.13157686,0.01853354,0.54257986,0.73439453,0.67094515
-2.34417209,2.04518539,0.00014073,0.73690693,0.13355150,0.01739374,0.56800003,0.73760475,0.68762551
-2.33816908,2.09568757,0.00013164,0.74726777,0.13550306,0.01625254,0.59654067,0.74358797,0.70509837
-2.33216608,2.15097201,0.00012420,0.75865307,0.13739976,0.01512441,0.62851559,0.75292469,0.72355782
-2.32616308,2.21181924,0.00011832,0.77139725,0.13920711,0.01402219,0.66419941,0.76618609,0.74318743
-2.32016008,2.27893793,0.00011392,0.78582646,0.14088789,0.01295687,0.70381283,0.78391781,0.76414932
-2.31415708,2.35292783,0.00011097,0.80224533,0.14240239,0.01193748,0.74750857,0.80662306,0.78657313
-2.30815408,2.43424345,0.00010940,0.82092312,0.14370891,0.01097105,0.79535838,0.83474539,0.81054531
-2.30215108,2.52316002,0.00010917,0.84207995,0.14476454,0.01006260,0.84734193,0.86865151,0.83609917
-2.29614807,2.61974327,0.00011023,0.86587354,0.14552617,0.00921528,0.90333790,0.90861475,0.86320632
-2.29014507,2.72382469,0.00011251,0.89238712,0.14595167,0.00843050,0.96311798,0.95479964,0.89176997
-2.28414207,2.83498353,0.00011591,0.92161915,0.14600122,0.00770814,1.02634410,1.00724819,0.92162055
-2.27813907,2.95253699,0.00012033,0.95347539,0.14563867,0.00704674,1.09256921,1.06586848,0.95251398
-2.27213607,3.07553937,0.00012566,0.98776386,0.14483290,0.00644381,1.16124188,1.13042611,0.98413302
-2.26613307,3.20279094,0.00013174,1.02419311,0.14355915,0.00589600,1.23171458,1.20053902,1.01609173
-2.26013007,3.33285651,0.00013841,1.06237408,0.14180009,0.00539939,1.30325561,1.27567604,1.04794299
-2.25412706,3.46409360,0.00014551,1.10182570,0.13954678,0.00494967,1.37506421,1.35515964,1.07918915
-2.24812406,3.59468933,0.00015284,1.14198416,0.13679929,0.00454240,1.44628853,1.43817289,1.10929518
-2.24212106,3.72270486,0.00016021,1.18221576,0.13356702,0.00417311,1.51604553,1.52377071,1.13770413
-2.23611806,3.84612576,0.00016741,1.22183275,0.12986875,0.00383750,1.58344232,1.61089537,1.16385410
-2.23011506,3.96291640,0.00017425,1.26011177,0.12573228,0.00353152,1.64759791,1.69839567,1.18719610
-2.22411206,4.07107616,0.00018055,1.29631420,0.12119378,0.00325148,1.70766454,1.78504965,1.20721200
-2.21810905,4.16869520,0.00018611,1.32970749,0.11629686,0.00299407,1.76284786,1.86958992,1.22343181
-2.21210605,4.25400745,0.00019078,1.35958670,0.11109139,0.00275640,1.81242497,1.95073098,1.23544937
-2.20610305,4.32543879,0.00019442,1.38529542,0.10563212,0.00253600,1.85575991,2.02719777,1.24293598
-2.20010005,4.38164840,0.00019690,1.40624506,0.09997715,0.00233081,1.89231590,2.09775443,1.24565103
-2.19409705,4.42156182,0.00019815,1.42193183,0.09418643,0.00213917,1.92166417,2.16123242,1.24344945
-2.18809405,4.44439459,0.00019811,1.43195070,0.08832015,0.00195974,1.94348918,2.21655715,1.23628549
-2.18209105,4.44966589,0.00019674,1.43600580,0.08243726,0.00179147,1.95759029,2.26277226,1.22421285
-2.17608804,4.43720207,0.00019407,1.43391702,0.07659412,0.00163360,1.96388025,2.29906095,1.20738107
-2.17008504,4.40713043,0.00019012,1.42562247,0.07084331,0.00148552,1.96238080,2.32476356,1.18602865
-2.16408204,4.35986418,0.00018497,1.41117705,0.06523260,0.00134682,1.95321588,2.33939122,1.16047317
-2.15807904,4.29607974,0.00017871,1.39074723,0.05980422,0.00121717,1.93660326,2.34263505,1.13109908
-2.15207604,4.21668804,0.00017146,1.36460252,0.05459430,0.00109636,1.91284491,2.33437091,1.09834374
-2.14607304,4.12280128,0.00016335,1.33310409,0.04963257,0.00098419,1.88231689,2.31465962,1.06268258
-2.14007004,4.01569723,0.00015454,1.29669132,0.04494226,0.00088051,1.84545926,2.28374293,1.02461401
-2.13406703,3.89678252,0.00014517,1.25586687,0.04054024,0.00078517,1.80276641,2.24203531,0.98464484
-2.12806403,3.76755663,0.00013542,1.21118094,0.03643728,0.00069804,1.75477807,2.19011215,0.94327681
-2.12206103,3.62957790,0.00012544,1.16321563,0.03263850,0.00061895,1.70207124,2.12869465,0.90099483
-2.11605803,3.48443253,0.00011538,1.11256975,0.02914390,0.00054775,1.64525303,2.05863203,0.85825725
-2.11005503,3.33370739,0.00010539,1.05984484,0.02594897,0.00048426,1.58495435,1.98088153,0.81548845
-2.10405203,3.17896682,0.00009561,1.00563264,0.02304539,0.00042832,1.52182424,1.89648678,0.77307376
-2.09804902,3.02173370,0.00008615,0.95050443,0.02042171,0.00037976,1.45652453,1.80655524,0.73135674
-2.09204602,2.86347426,0.00007711,0.89500234,0.01806402,0.00033843,1.38972469,1.71223503,0.69063854
-2.08604302,2.70558646,0.00006858,0.83963260,0.01595661,0.00030421,1.32209639,1.61469203,0.65117903
-2.08004002,2.54939109,0.00006062,0.78486078,0.01408261,0.00027700,1.25430767,1.51508741,0.61319939
-2.07403702,2.39612492,0.00005327,0.73110874,0.01242455,0.00025674,1.18701643,1.41455638,0.57688559
-2.06803402,2.24693531,0.00004657,0.67875310,0.01096482,0.00024342,1.12086315,1.31418848,0.54239239
-2.06203102,2.10287547,0.00004054,0.62812499,0.00968611,0.00023705,1.05646289,1.21500964,0.50984741
-2.05602801,1.96489988,0.00003517,0.57951064,0.00857175,0.00023772,0.99439652,1.11796669,0.47935492
-2.05002501,1.83385954,0.00003046,0.53315274,0.00760600,0.00024555,0.93520158,1.02391418,0.45099892
-2.04402201,1.71049673,0.00002638,0.48925212,0.00677419,0.00026067,0.87936287,0.93360405,0.42484547
-2.03801901,1.59543930,0.00002291,0.44796966,0.00606291,0.00028327,0.82730315,0.84767792,0.40094396
-2.03201601,1.48919469,0.00002001,0.40942818,0.00546000,0.00031353,0.77937445,0.76666240,0.37932752
-2.02601301,1.39214397,0.00001764,0.37371422,0.00495462,0.00035164,0.73585031,0.69096703,0.36001236
-2.02001001,1.30453615,0.00001576,0.34087970,0.00453712,0.00039774,0.69691931,0.62088499,0.34299647
-2.01400700,1.22648367,0.00001433,0.31094343,0.00419904,0.00045196,0.66268044,0.55659624,0.32825774
-2.00800400,1.15795915,0.00001331,0.28389236,0.00393290,0.00051433,0.63314038,0.49817298,0.31575178
-2.00200100,1.09879428,0.00001264,0.25968300,0.00373212,0.00058479,0.60821320,0.44558695,0.30540981
-1.99599800,1.04868121,0.00001229,0.23824263,0.00359081,0.00066317,0.58772241,0.39871852,0.29713682
-1.98999500,1.00717680,0.00001222,0.21947081,0.00350363,0.00074915,0.57140549,0.35736690,0.29081032
-1.98399200,0.97371006,0.00001238,0.20324104,0.00346562,0.00084225,0.55892090,0.32126141,0.28627989
-1.97798899,0.94759291,0.00001273,0.18940274,0.00347206,0.00094181,0.54985735,0.29007328,0.28336776
-1.97198599,0.92803412,0.00001324,0.17778364,0.00351830,0.00104698,0.54374504,0.26342766,0.28187046
-1.96598299,0.91415644,0.00001387,0.16819255,0.00359966,0.00115672,0.54006870,0.24091567,0.28156161
-1.95997999,0.90501628,0.00001459,0.16042259,0.00371136,0.00126981,0.53828180,0.22210598,0.28219586
-1.95397699,0.89962563,0.00001536,0.15425485,0.00384844,0.00138484,0.53782161,0.20655591,0.28351388
-1.94797399,0.89697560,0.00001615,0.14946231,0.00400573,0.00150023,0.53812462,0.19382167,0.28524813
-1.94197099,0.89606063,0.00001694,0.14581419,0.00417788,0.00161429,0.53864166,0.18346772,0.28712933
-1.93596798,0.89590287,0.00001770,0.14308032,0.00435935,0.00172523,0.53885244,0.17507502,0.28889325
-1.92996498,0.89557560,0.00001840,0.14103563,0.00454451,0.00183120,0.53827877,0.16824810,0.29028769
-1.92396198,0.89422515,0.00001902,0.13946455,0.00472772,0.00193035,0.53649626,0.16262098,0.29107915
-1.91795898,0.89109038,0.00001954,0.13816514,0.00490340,0.00202086,0.53314395,0.15786182,0.29105905
-1.91195598,0.88551903,0.00001995,0.13695281,0.00506619,0.00210102,0.52793172,0.15367632,0.29004917
-1.90595298,0.87698058,0.00002024,0.13566361,0.00521105,0.00216927,0.52064516,0.14980995,0.28790613
-1.89994997,0.86507493,0.00002039,0.13415682,0.00533338,0.00222424,0.51114796,0.14604899,0.28452460
-1.89394697,0.84953687,0.00002039,0.13231685,0.00542917,0.00226482,0.49938156,0.14222057,0.27983930
-1.88794397,0.83023617,0.00002026,0.13005438,0.00549506,0.00229015,0.48536256,0.13819156,0.27382554
-1.88194097,0.80717347,0.00001998,0.12730664,0.00552845,0.00229971,0.46917764,0.13386675,0.26649842
-1.87593797,0.78047214,0.00001957,0.12403699,0.00552756,0.00229330,0.45097665,0.12918617,0.25791072
-1.86993497,0.75036671,0.00001904,0.12023366,0.00549148,0.00227103,0.43096401,0.12412174,0.24814959
-1.86393197,0.71718832,0.00001838,0.11590781,0.00542017,0.00223336,0.40938888,0.11867352,0.23733221
-1.85792896,0.68134801,0.00001762,0.11109106,0.00531445,0.00218107,0.38653454,0.11286557,0.22560069
-1.85192596,0.64331838,0.00001677,0.10583249,0.00517592,0.00211520,0.36270746,0.10674161,0.21311636
-1.84592296,0.60361469,0.00001585,0.10019534,0.00500695,0.00203707,0.33822642,0.10036068,0.20005386
-1.83991996,0.56277595,0.00001487,0.09425356,0.00481054,0.00194819,0.31341210,0.09379283,0.18659505
-1.83391696,0.52134677,0.00001385,0.08808822,0.00459020,0.00185023,0.28857764,0.08711514,0.17292323
-1.82791396,0.47986077,0.00001281,0.08178416,0.00434988,0.00174497,0.26402019,0.08040799,0.15921780
-1.82191096,0.43882586,0.00001176,0.07542670,0.00409379,0.00163426,0.24001399,0.07375183,0.14564943
-1.81590795,0.39871200,0.00001072,0.06909886,0.00382629,0.00151991,0.21680495,0.06722442,0.13237617
-1.80990495,0.35994169,0.00000971,0.06287883,0.00355176,0.00140373,0.19460679,0.06089872,0.11954025
-1.80390195,0.32288326,0.00000872,0.05683804,0.00327451,0.00128740,0.17359892,0.05484127,0.10726599
-1.79789895,0.28784710,0.00000779,0.05103969,0.00299862,0.00117249,0.15392581,0.04911124,0.09565854
-1.79189595,0.25508463,0.00000690,0.04553777,0.00272793,0.00106040,0.13569782,0.04376006,0.08480359
-1.78589295,0.22478987,0.00000607,0.04037667,0.00246592,0.00095234,0.11899338,0.03883150,0.07476796
-1.77988994,0.19710328,0.00000531,0.03559115,0.00221572,0.00084933,0.10386213,0.03436237,0.06560093
-1.77388694,0.17211746,0.00000462,0.03120678,0.00198006,0.00075219,0.09032905,0.03038354,0.05733621
-1.76788394,0.14988439,0.00000399,0.02724074,0.00176131,0.00066151,0.07839909,0.02692131,0.04999443
-1.76188094,0.13042375,0.00000343,0.02370287,0.00156148,0.00057771,0.06806226,0.02399904,0.04358603
-1.75587794,0.11373175,0.00000295,0.02059687,0.00138231,0.00050102,0.05929878,0.02163893,0.03811433
-1.74987494,0.09979033,0.00000252,0.01792172,0.00122529,0.00043149,0.05208424,0.01986382,0.03357873
-1.74387194,0.08857597,0.00000217,0.01567301,0.00109177,0.00036903,0.04639438,0.01869897,0.02997781
-1.73786893,0.08006803,0.00000188,0.01384434,0.00098305,0.00031344,0.04220941,0.01817371,0.02731225
-1.73186593,0.07425608,0.00000165,0.01242852,0.00090047,0.00026439,0.03951778,0.01832282,0.02558748
-1.72586293,0.07114611,0.00000148,0.01141874,0.00084548,0.00022151,0.03831903,0.01918756,0.02481593
-1.71985993,0.07076517,0.00000136,0.01080941,0.00081979,0.00018435,0.03862585,0.02081640,0.02501868
-1.71385693,0.07316436,0.00000131,0.01059683,0.00082539,0.00015243,0.04046511,0.02326511,0.02622666
-1.70785393,0.07841999,0.00000132,0.01077962,0.00086467,0.00012525,0.04387785,0.02659642,0.02848115
-1.70185093,0.08663279,0.00000139,0.01135882,0.00094044,0.00010233,0.04891812,0.03087899,0.03183353
-1.69584792,0.09792509,0.00000153,0.01233771,0.00105600,0.00008319,0.05565075,0.03618584,0.03634441
-1.68984492,0.11243602,0.00000173,0.01372141,0.00121514,0.00006736,0.06414800,0.04259199,0.04208197
-1.68384192,0.13031477,0.00000200,0.01551613,0.00142211,0.00005443,0.07448521,0.05017164,0.04911953
-1.67783892,0.15171206,0.00000235,0.01772828,0.00168161,0.00004400,0.08673546,0.05899461,0.05753250
-1.67183592,0.17677003,0.00000278,0.02036329,0.00199870,0.00003572,0.10096343,0.06912236,0.06739470
-1.66583292,0.20561092,0.00000330,0.02342433,0.00237869,0.00002929,0.11721870,0.08060356,0.07877411
-1.65982991,0.23832486,0.00000392,0.02691091,0.00282707,0.00002443,0.13552868,0.09346948,0.09172830
-1.65382691,0.27495726,0.00000463,0.03081747,0.00334928,0.00002094,0.15589136,0.10772926,0.10629957
-1.64782391,0.31549646,0.00000546,0.03513193,0.00395058,0.00001862,0.17826847,0.12336532,0.12251014
-1.64182091,0.35986204,0.00000640,0.03983445,0.00463591,0.00001732,0.20257907,0.14032925,0.14035753
-1.63581791,0.40789473,0.00000746,0.04489631,0.00540961,0.00001695,0.22869418,0.15853825,0.15981036
-1.62981491,0.45934823,0.00000865,0.05027906,0.00627534,0.00001742,0.25643275,0.17787250,0.18080491
-1.62381191,0.51388393,0.00000996,0.05593404,0.00723586,0.00001870,0.28555924,0.19817366,0.20324264
-1.61780890,0.57106881,0.00001139,0.06180224,0.00829293,0.00002078,0.31578319,0.21924473,0.22698886
-1.61180590,0.63037712,0.00001295,0.06781464,0.00944722,0.00002367,0.34676101,0.24085133,0.25187285
-1.60580290,0.69119611,0.00001464,0.07389300,0.01069829,0.00002744,0.37810011,0.26272471,0.27768945
-1.59979990,0.75283595,0.00001644,0.07995113,0.01204462,0.00003217,0.40936531,0.28456628,0.30420232
-1.59379690,0.81454374,0.00001835,0.08589661,0.01348370,0.00003797,0.44008771,0.30605379,0.33114876
-1.58779390,0.87552132,0.00002036,0.09163291,0.01501224,0.00004498,0.46977551,0.32684895,0.35824603
-1.58179090,0.93494631,0.00002247,0.09706190,0.01662639,0.00005340,0.49792666,0.34660619,0.38519897
-1.57578789,0.99199566,0.00002465,0.10208657,0.01832203,0.00006343,0.52404283,0.36498248,0.41170874
-1.56978489,1.04587076,0.00002690,0.10661392,0.02009513,0.00007531,0.54764409,0.38164751,0.43748210
-1.56378189,1.09582290,0.00002922,0.11055787,0.02194213,0.00008931,0.56828384,0.39629414,0.46224103
-1.55777889,1.14117808,0.00003158,0.11384209,0.02386025,0.00010574,0.58556318,0.40864835,0.48573205
-1.55177589,1.18135974,0.00003397,0.11640252,0.02584789,0.00012493,0.59914414,0.41847851,0.50773485
