energy_ev,total_up,In_p_up,In_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-4.30115058,5.06469706,0.42496187,0.00715118,1.12635723,4.26053752,0.01208486,0.48743374
-4.29514757,4.97964271,0.43162759,0.00714239,1.13117528,4.18716418,0.01193751,0.46753487
-4.28914457,4.89744649,0.43998393,0.00712324,1.14022497,4.11498282,0.01185591,0.44707715
-4.28314157,4.81896523,0.45003971,0.00709508,1.15368834,4.04471094,0.01184289,0.42625003
-4.27713857,4.74501545,0.46179430,0.00705950,1.17172632,3.97703277,0.01190081,0.40524617
-4.27113557,4.67636164,0.47523725,0.00701830,1.19447380,3.91258944,0.01203153,0.38425824
-4.26513257,4.61370049,0.49034689,0.00697348,1.22203219,3.85196639,0.01223632,0.36347546
-4.25912956,4.55764151,0.50708793,0.00692709,1.25445980,3.79567861,0.01251576,0.34307993
-4.25312656,4.50868501,0.52540835,0.00688123,1.29176057,3.74415448,0.01286964,0.32324291
-4.24712356,4.46719902,0.54523558,0.00683792,1.33387171,3.69771925,0.01329685,0.30412107
-4.24112056,4.43339643,0.56647244,0.00679902,1.38065093,3.65657924,0.01379528,0.28585319
-4.23511756,4.40731403,0.58899305,0.00676617,1.43186423,3.62080790,0.01436169,0.26855708
-4.22911456,4.38879520,0.61263909,0.00674068,1.48717512,3.59033491,0.01499167,0.25232717
-4.22311156,4.37747754,0.63721683,0.00672348,1.54613621,3.56493916,0.01567954,0.23723273
-4.21710855,4.37278679,0.66249517,0.00671507,1.60818394,3.54424651,0.01641834,0.22331692
-4.21110555,4.37393809,0.68820507,0.00671546,1.67263734,3.52773286,0.01719988,0.21059655
-4.20510255,4.37994509,0.71404062,0.00672417,1.73870131,3.51473272,0.01801474,0.19906279
-4.19909955,4.38963723,0.73966185,0.00674025,1.80547492,3.50445353,0.01885243,0.18868263
-4.19309655,4.40168502,0.76469946,0.00676225,1.87196470,3.49599517,0.01970152,0.17940113
-4.18709355,4.41463273,0.78876126,0.00678831,1.93710306,3.48837446,0.02054990,0.17114426
-4.18109055,4.42693761,0.81144049,0.00681622,1.99977121,3.48055364,0.02138498,0.16382229
-4.17508754,4.43701431,0.83232538,0.00684345,2.05882608,3.47147205,0.02219405,0.15733364
-4.16908454,4.44328298,0.85101001,0.00686731,2.11313023,3.46007984,0.02296459,0.15156880
-4.16308154,4.44421931,0.86710575,0.00688499,2.16158367,3.44537256,0.02368463,0.14641446
-4.15707854,4.43840449,0.88025297,0.00689370,2.20315632,3.42642522,0.02434312,0.14175744
-4.15107554,4.42457329,0.89013247,0.00689079,2.23691957,3.40242470,0.02493031,0.13748843
-4.14507254,4.40165803,0.89647608,0.00687381,2.26207579,3.37269911,0.02543804,0.13350537
-4.13906953,4.36882687,0.89907587,0.00684063,2.27798410,3.33674293,0.02586011,0.12971624
-4.13306653,4.32551456,0.89779169,0.00678954,2.28418141,3.29423701,0.02619246,0.12604144
-4.12706353,4.27144437,0.89255651,0.00671926,2.28039760,3.24506229,0.02643340,0.12241540
-4.12106053,4.20664006,0.88337924,0.00662907,2.26656405,3.18930689,0.02658371,0.11878759
-4.11505753,4.13142741,0.87034509,0.00651876,2.24281515,3.12726593,0.02664663,0.11512292
-4.10905453,4.04642492,0.85361318,0.00638867,2.20948261,3.05943405,0.02662783,0.11140142
-4.10305153,3.95252417,0.83341167,0.00623968,2.16708286,2.98649081,0.02653520,0.10761741
-4.09704852,3.85086040,0.81003057,0.00607315,2.11629820,2.90927950,0.02637865,0.10377813
-4.09104552,3.74277461,0.78381254,0.00589091,2.05795251,2.82877998,0.02616974,0.09990198
-4.08504252,3.62976872,0.75514219,0.00569511,1.99298276,2.74607681,0.02592130,0.09601644
-4.07903952,3.51345562,0.72443426,0.00548822,1.92240769,2.66232370,0.02564698,0.09215577
-4.07303652,3.39550625,0.69212132,0.00527291,1.84729501,2.57870592,0.02536075,0.08835860
-4.06703352,3.27759588,0.65864150,0.00505194,1.76872873,2.49640198,0.02507641,0.08466558
-4.06103052,3.16135180,0.62442667,0.00482808,1.68777798,2.41654629,0.02480706,0.08111712
-4.05502751,3.04830450,0.58989166,0.00460405,1.60546850,2.34019412,0.02456468,0.07775127
-4.04902451,2.93984408,0.55542487,0.00438240,1.52275802,2.26829027,0.02435964,0.07460200
-4.04302151,2.83718363,0.52138046,0.00416547,1.44051617,2.20164268,0.02420037,0.07169766
-4.03701851,2.74133050,0.48807245,0.00395532,1.35950948,2.14090158,0.02409307,0.06905990
-4.03101551,2.65306636,0.45577074,0.00375372,1.28039175,2.08654505,0.02404148,0.06670297
-4.02501251,2.57293618,0.42469896,0.00356209,1.20369947,2.03887118,0.02404681,0.06463334
-4.01900950,2.50124610,0.39503419,0.00338152,1.12985231,1.99799657,0.02410770,0.06284972
-4.01300650,2.43806951,0.36690819,0.00321277,1.05915770,1.96386122,0.02422032,0.06134343
-4.00700350,2.38326050,0.34041001,0.00305626,0.99181912,1.93623880,0.02437857,0.06009903
-4.00100050,2.33647357,0.31558959,0.00291215,0.92794703,1.91475180,0.02457429,0.05909517
-3.99499750,2.29718808,0.29246217,0.00278033,0.86757171,1.89889033,0.02479768,0.05830566
-3.98899450,2.26473619,0.27101308,0.00266045,0.81065709,1.88803380,0.02503760,0.05770056
-3.98299150,2.23833269,0.25120273,0.00255201,0.75711468,1.88147405,0.02528205,0.05724743
-3.97698849,2.21710546,0.23297149,0.00245435,0.70681713,1.87843919,0.02551857,0.05691253
-3.97098549,2.20012516,0.21624436,0.00236672,0.65961065,1.87811701,0.02573473,0.05666189
-3.96498249,2.18643337,0.20093517,0.00228827,0.61532589,1.87967722,0.02591852,0.05646238
-3.95897949,2.17506804,0.18695031,0.00221814,0.57378721,1.88229175,0.02605873,0.05628262
-3.95297649,2.16508597,0.17419188,0.00215543,0.53481993,1.88515283,0.02614534,0.05609369
-3.94697349,2.15558180,0.16256037,0.00209923,0.49825579,1.88748831,0.02616975,0.05586971
-3.94097049,2.14570344,0.15195670,0.00204866,0.46393666,1.88857430,0.02612501,0.05558825
-3.93496748,2.13466415,0.14228388,0.00200284,0.43171664,1.88774509,0.02600594,0.05523054
-3.92896448,2.12175137,0.13344826,0.00196093,0.40146293,1.88440055,0.02580924,0.05478153
-3.92296148,2.10633280,0.12536042,0.00192210,0.37305559,1.87801131,0.02553344,0.05422986
-3.91695848,2.08786010,0.11793586,0.00188556,0.34638663,1.86812195,0.02517882,0.05356766
-3.91095548,2.06587075,0.11109542,0.00185056,0.32135854,1.85435283,0.02474731,0.05279028
-3.90495248,2.03998856,0.10476572,0.00181636,0.29788263,1.83640067,0.02424230,0.05189600
-3.89894947,2.00992310,0.09887932,0.00178228,0.27587739,1.81403834,0.02366841,0.05088564
-3.89294647,1.97546871,0.09337495,0.00174769,0.25526680,1.78711419,0.02303127,0.04976219
-3.88694347,1.93650300,0.08819766,0.00171199,0.23597906,1.75555102,0.02233728,0.04853051
-3.88094047,1.89298528,0.08329888,0.00167466,0.21794549,1.71934495,0.02159336,0.04719693
-3.87493747,1.84495488,0.07863647,0.00163524,0.20109982,1.67856410,0.02080672,0.04576905
-3.86893447,1.79252940,0.07417467,0.00159335,0.18537776,1.63334723,0.01998470,0.04425545
-3.86293147,1.73590267,0.06988404,0.00154872,0.17071690,1.58390205,0.01913456,0.04266556
-3.85692846,1.67534254,0.06574126,0.00150114,0.15705687,1.53050332,0.01826334,0.04100950
-3.85092546,1.61118805,0.06172889,0.00145054,0.14433965,1.47349030,0.01737781,0.03929804
-3.84492246,1.54384605,0.05783500,0.00139694,0.13251010,1.41326374,0.01648437,0.03754255
-3.83891946,1.47378697,0.05405277,0.00134047,0.12151649,1.35028194,0.01558904,0.03575500
-3.83291646,1.40153978,0.05037999,0.00128138,0.11131115,1.28505611,0.01469745,0.03394798
-3.82691346,1.32768591,0.04681854,0.00122001,0.10185103,1.21814469,0.01381488,0.03213475
-3.82091046,1.25285238,0.04337381,0.00115681,0.09309828,1.15014697,0.01294627,0.03032924
-3.81490745,1.17770405,0.04005410,0.00109229,0.08502077,1.08169584,0.01209632,0.02854611
-3.80890445,1.10293523,0.03687013,0.00102706,0.07759245,1.01344996,0.01126949,0.02680069
-3.80290145,1.02926087,0.03383442,0.00096176,0.07079376,0.94608552,0.01047008,0.02510905
-3.79689845,0.95740753,0.03096094,0.00089710,0.06461186,0.88028785,0.00970228,0.02348790
-3.79089545,0.88810446,0.02826463,0.00083379,0.05904082,0.81674306,0.00897017,0.02195451
-3.78489245,0.82207500,0.02576119,0.00077256,0.05408182,0.75613007,0.00827781,0.02052670
-3.77888944,0.76002856,0.02346683,0.00071414,0.04974321,0.69911310,0.00762918,0.01922262
-3.77288644,0.70265340,0.02139823,0.00065923,0.04604065,0.64633500,0.00702824,0.01806068
-3.76688344,0.65061030,0.01957256,0.00060850,0.04299713,0.59841130,0.00647889,0.01705938
-3.76088044,0.60452713,0.01800754,0.00056257,0.04064308,0.55592529,0.00598498,0.01623712
-3.75487744,0.56499449,0.01672168,0.00052203,0.03901637,0.51942381,0.00555027,0.01561202
-3.74887444,0.53256202,0.01573450,0.00048740,0.03816239,0.48941399,0.00517846,0.01520174
-3.74287144,0.50773549,0.01506681,0.00045913,0.03813398,0.46636046,0.00487313,0.01502321
-3.73686843,0.49097431,0.01474102,0.00043762,0.03899138,0.45068307,0.00463776,0.01509249
-3.73086543,0.48268923,0.01478135,0.00042320,0.04080200,0.44275477,0.00447570,0.01542447
-3.72486243,0.48323999,0.01521413,0.00041612,0.04364012,0.44289939,0.00439020,0.01603265
-3.71885943,0.49293263,0.01606783,0.00041658,0.04758631,0.45138924,0.00438443,0.01692892
-3.71285643,0.51201636,0.01737315,0.00042467,0.05272670,0.46844214,0.00446147,0.01812329
-3.70685343,0.54067974,0.01916281,0.00044045,0.05915191,0.49421797,0.00462433,0.01962362
-3.70085043,0.57904615,0.02147135,0.00046389,0.06695564,0.52881456,0.00487603,0.02143544
-3.69484742,0.62716869,0.02433454,0.00049486,0.07623297,0.57226301,0.00521959,0.02356163
-3.68884442,0.68502447,0.02778882,0.00053319,0.08707820,0.62452263,0.00565808,0.02600231
-3.68284142,0.75250869,0.03187032,0.00057861,0.09958233,0.68547566,0.00619467,0.02875459
-3.67683842,0.82942880,0.03661389,0.00063075,0.11383018,0.75492217,0.00683264,0.03181244
-3.67083542,0.91549907,0.04205183,0.00068919,0.12989713,0.83257546,0.00757544,0.03516664
-3.66483242,1.01033626,0.04821253,0.00075339,0.14784562,0.91805846,0.00842670,0.03880472
-3.65882941,1.11345654,0.05511906,0.00082276,0.16772143,1.01090158,0.00939025,0.04271100
-3.65282641,1.22427453,0.06278762,0.00089662,0.18954992,1.11054238,0.01047012,0.04686673
-3.64682341,1.34210459,0.07122607,0.00097420,0.21333225,1.21632761,0.01167055,0.05125026
-3.64082041,1.46616498,0.08043254,0.00105468,0.23904194,1.32751783,0.01299600,0.05583736
-3.63481741,1.59558502,0.09039420,0.00113720,0.26662173,1.44329488,0.01445108,0.06060156
-3.62881441,1.72941543,0.10108624,0.00122084,0.29598104,1.56277235,0.01604053,0.06551457
-3.62281141,1.86664193,0.11247114,0.00130467,0.32699422,1.68500897,0.01776916,0.07054682
-3.61680840,2.00620183,0.12449837,0.00138777,0.35949972,1.80902469,0.01964179,0.07566801
-3.61080540,2.14700334,0.13710442,0.00146921,0.39330033,1.93381922,0.02166315,0.08084769
-3.60480240,2.28794703,0.15021331,0.00154814,0.42816459,2.05839236,0.02383777,0.08605588
-3.59879940,2.42794889,0.16373756,0.00162376,0.46382953,2.18176557,0.02616988,0.09126369
-3.59279640,2.56596409,0.17757964,0.00169535,0.50000456,2.30300408,0.02866321,0.09644391
-3.58679340,2.70101058,0.19163373,0.00176230,0.53637670,2.42123850,0.03132090,0.10157151
-3.58079040,2.83219164,0.20578798,0.00182414,0.57261677,2.53568526,0.03414528,0.10662413
-3.57478739,2.95871631,0.21992695,0.00188052,0.60838655,2.64566485,0.03713770,0.11158242
-3.56878439,3.07991691,0.23393423,0.00193126,0.64334658,2.75061711,0.04029829,0.11643029
-3.56278139,3.19526263,0.24769521,0.00197631,0.67716428,2.85011274,0.04362578,0.12115500
-3.55677839,3.30436864,0.26109963,0.00201579,0.70952207,2.94386050,0.04711725,0.12574715
-3.55077539,3.40700001,0.27404414,0.00204996,0.74012510,3.03170958,0.05076791,0.13020045
-3.54477239,3.50307028,0.28643435,0.00207921,0.76870831,3.11364692,0.05457089,0.13451143
-3.53876938,3.59263447,0.29818662,0.00210405,0.79504236,3.18978951,0.05851700,0.13867890
-3.53276638,3.67587672,0.30922924,0.00212506,0.81893826,3.26037178,0.06259457,0.14270341
-3.52676338,3.75309295,0.31950312,0.00214292,0.84025031,3.32572857,0.06678927,0.14658648
-3.52076038,3.82466928,0.32896187,0.00215832,0.85887749,3.38627432,0.07108400,0.15032991
-3.51475738,3.89105697,0.33757131,0.00217197,0.87476292,3.44247927,0.07545881,0.15393490
-3.50875438,3.95274507,0.34530841,0.00218456,0.88789170,3.49484376,0.07989093,0.15740133
-3.50275138,4.01023184,0.35215986,0.00219672,0.89828726,3.54387156,0.08435483,0.16072703
-3.49674837,4.06399636,0.35812024,0.00220899,0.90600633,3.59004354,0.08882239,0.16390713
-3.49074537,4.11447155,0.36318999,0.00222183,0.91113307,3.63379274,0.09326318,0.16693366
-3.48474237,4.16201987,0.36737331,0.00223556,0.91377263,3.67548194,0.09764480,0.16979525
-3.47873937,4.20691284,0.37067617,0.00225040,0.91404456,3.71538480,0.10193341,0.17247710
-3.47273637,4.24931540,0.37310447,0.00226638,0.91207654,3.75367136,0.10609431,0.17496122
-3.46673337,4.28927582,0.37466265,0.00228344,0.90799881,3.79039860,0.11009261,0.17722688
-3.46073037,4.32672168,0.37535265,0.00230137,0.90193960,3.82550636,0.11389406,0.17925137
-3.45472736,4.36146217,0.37517343,0.00231982,0.89402186,3.85881903,0.11746592,0.18101099
-3.44872436,4.39319649,0.37412110,0.00233836,0.88436134,3.89005268,0.12077792,0.18248220
-3.44272136,4.42152811,0.37218946,0.00235647,0.87306622,3.91882749,0.12380316,0.18364303
-3.43671836,4.44598412,0.36937117,0.00237357,0.86023804,3.94468471,0.12651918,0.18447450
-3.43071536,4.46603870,0.36565930,0.00238906,0.84597391,3.96710749,0.12890884,0.18496209
-3.42471236,4.48113967,0.36104918,0.00240233,0.83036967,3.98554466,0.13096121,0.18509723
-3.41870935,4.49073674,0.35554047,0.00241279,0.81352359,3.99943605,0.13267233,0.18487860
-3.41270635,4.49431015,0.34913925,0.00241992,0.79554047,4.00823859,0.13404584,0.18431321
-3.40670335,4.49139829,0.34186007,0.00242326,0.77653543,4.01145163,0.13509339,0.18341728
-3.40070035,4.48162295,0.33372769,0.00242247,0.75663733,4.00864060,0.13583486,0.18221672
-3.39469735,4.46471109,0.32477855,0.00241729,0.73599132,3.99945769,0.13629831,0.18074723
-3.38869435,4.44051210,0.31506173,0.00240764,0.71476025,3.98365899,0.13651973,0.17905399
-3.38269135,4.40900971,0.30463939,0.00239351,0.69312488,3.96111700,0.13654240,0.17719094
-3.37668834,4.37032816,0.29358670,0.00237508,0.67128266,3.93182840,0.13641611,0.17521960
-3.37068534,4.32473242,0.28199112,0.00235261,0.64944519,3.89591650,0.13619601,0.17320749
-3.36468234,4.27262246,0.26995121,0.00232651,0.62783444,3.85362875,0.13594129,0.17122632
-3.35867934,4.21452214,0.25757487,0.00229729,0.60667785,3.80532923,0.13571360,0.16934972
-3.35267634,4.15106312,0.24497722,0.00226552,0.58620265,3.75148683,0.13557536,0.16765101
-3.34667334,4.08296486,0.23227815,0.00223186,0.56662960,3.69265977,0.13558789,0.16620068
-3.34067034,4.01101158,0.21959958,0.00219700,0.54816657,3.62947712,0.13580953,0.16506398
-3.33466733,3.93602731,0.20706276,0.00216164,0.53100220,3.56261850,0.13629373,0.16429866
-3.32866433,3.85885030,0.19478544,0.00212645,0.51530000,3.49279271,0.13708721,0.16395280
-3.32266133,3.78030783,0.18287922,0.00209208,0.50119318,3.42071645,0.13822826,0.16406305
-3.31665833,3.70119265,0.17144712,0.00205912,0.48878037,3.34709400,0.13974523,0.16465318
-3.31065533,3.62224188,0.16058147,0.00202807,0.47812253,3.27259869,0.14165526,0.16573315
-3.30465233,3.54411949,0.15036206,0.00199933,0.46924109,3.19785716,0.14396332,0.16729859
-3.29864932,3.46740281,0.14085485,0.00197321,0.46211740,3.12343668,0.14666162,0.16933085
-3.29264632,3.39257379,0.13211102,0.00194988,0.45669354,3.04983638,0.14972938,0.17179755
-3.28664332,3.32001515,0.12416655,0.00192943,0.45287441,2.97748241,0.15313306,0.17465374
-3.28064032,3.25001170,0.11704218,0.00191182,0.45053099,2.90672736,0.15682698,0.17784338
-3.27463732,3.18275654,0.11074390,0.00189692,0.44950475,2.83785371,0.16075445,0.18130149
-3.26863432,3.11836205,0.10526376,0.00188454,0.44961290,2.77108130,0.16484922,0.18495648
-3.26263132,3.05687489,0.10058113,0.00187442,0.45065451,2.70657811,0.16903744,0.18873292
-3.25662831,2.99829452,0.09666419,0.00186626,0.45241706,2.64447411,0.17323991,0.19255451
-3.25062531,2.94259420,0.09347171,0.00185979,0.45468340,2.58487707,0.17737458,0.19634713
-3.24462231,2.88974351,0.09095498,0.00185475,0.45723891,2.52788981,0.18135939,0.20004196
-3.23861931,2.83973114,0.08905987,0.00185092,0.45987845,2.47362756,0.18511509,0.20357843
-3.23261631,2.79258664,0.08772891,0.00184819,0.46241304,2.42223466,0.18856815,0.20690703
-3.22661331,2.74839999,0.08690326,0.00184652,0.46467604,2.37389923,0.19165355,0.20999168
-3.22061031,2.70733741,0.08652461,0.00184602,0.46652848,2.32886491,0.19431731,0.21281173
-3.21460730,2.66965242,0.08653691,0.00184690,0.46786347,2.28743852,0.19651877,0.21536335
-3.20860430,2.63569099,0.08688772,0.00184953,0.46860934,2.24999291,0.19823230,0.21766023
-3.20260130,2.60588995,0.08752939,0.00185436,0.46873153,2.21696410,0.19944854,0.21973362
-3.19659830,2.58076816,0.08841976,0.00186198,0.46823293,2.18884263,0.20017498,0.22163156
-3.19059530,2.56091022,0.08952262,0.00187306,0.46715270,2.16615866,0.20043582,0.22341724
-3.18459230,2.54694312,0.09080764,0.00188831,0.46556351,2.14946145,0.20027119,0.22516670
-3.17858929,2.53950644,0.09225007,0.00190845,0.46356720,2.13929359,0.19973562,0.22696573
-3.17258629,2.53921724,0.09383004,0.00193419,0.46128920,2.13616120,0.19889584,0.22890619
-3.16658329,2.54663137,0.09553157,0.00196612,0.45887156,2.14050145,0.19782809,0.23108175
-3.16058029,2.56220301,0.09734141,0.00200476,0.45646524,2.15264900,0.19661490,0.23358345
-3.15457729,2.58624480,0.09924773,0.00205042,0.45422174,2.17280346,0.19534155,0.23649499
-3.14857429,2.61889086,0.10123876,0.00210321,0.45228461,2.20099968,0.19409244,0.23988823
-3.14257129,2.66006522,0.10330146,0.00216301,0.45078112,2.23708322,0.19294745,0.24381891
-3.13656828,2.70945796,0.10542044,0.00222940,0.44981479,2.28069257,0.19197847,0.24832303
-3.13056528,2.76651104,0.10757696,0.00230173,0.44945887,2.33125015,0.19124633,0.25341383
-3.12456228,2.83041553,0.10974838,0.00237901,0.44975143,2.38796310,0.19079827,0.25907990
-3.11855928,2.90012128,0.11190787,0.00246004,0.45069228,2.44983490,0.19066604,0.26528420
-3.11255628,2.97435946,0.11402459,0.00254334,0.45224185,2.51568793,0.19086469,0.27196432
-3.10655328,3.05167766,0.11606426,0.00262725,0.45432237,2.58419663,0.19139227,0.27903397
-3.10055028,3.13048659,0.11799006,0.00270996,0.45682114,2.65393038,0.19223023,0.28638562
-3.09454727,3.20911654,0.11976399,0.00278956,0.45959597,2.72340428,0.19334464,0.29389419
-3.08854427,3.28588134,0.12134842,0.00286414,0.46248234,2.79113586,0.19468813,0.30142173
-3.08254127,3.35914674,0.12270788,0.00293183,0.46530213,2.85570508,0.19620241,0.30882281
-3.07653827,3.42740004,0.12381092,0.00299087,0.46787337,2.91581466,0.19782122,0.31595041
-3.07053527,3.48931739,0.12463197,0.00303973,0.47002046,2.97034772,0.19947369,0.32266200
-3.06453227,3.54382528,0.12515305,0.00307710,0.47158449,3.01841978,0.20108767,0.32882554
-3.05852926,3.59015281,0.12536523,0.00310200,0.47243281,3.05942213,0.20259318,0.33432516
-3.05252626,3.62787202,0.12526978,0.00311379,0.47246767,3.09305425,0.20392555,0.33906617
-3.04652326,3.65692364,0.12487885,0.00311222,0.47163310,3.11934318,0.20502826,0.34297915
-3.04052026,3.67762689,0.12421569,0.00309742,0.46991989,3.13864870,0.20585524,0.34602307
-3.03451726,3.69067228,0.12331437,0.00306992,0.46736825,3.15165351,0.20637261,0.34818706
-3.02851426,3.69709760,0.12221894,0.00303061,0.46406802,3.15933877,0.20655981,0.34949102
-3.02251126,3.69824790,0.12098212,0.00298072,0.46015638,3.16294574,0.20640989,0.34998479
-3.01650825,3.69572119,0.11966355,0.00292176,0.45581319,3.16392529,0.20592929,0.34974612
-3.01050525,3.69130241,0.11832767,0.00285547,0.45125406,3.16387747,0.20513683,0.34887752
-3.00450225,3.68688858,0.11704128,0.00278376,0.44672173,3.16448390,0.20406213,0.34750200
-2.99849925,3.68440866,0.11587104,0.00270864,0.44247583,3.16743609,0.20274362,0.34575812
-2.99249625,3.68574179,0.11488078,0.00263211,0.43878187,3.17436296,0.20122603,0.34379448
-2.98649325,3.69263758,0.11412904,0.00255617,0.43589974,3.18676089,0.19955775,0.34176384
-2.98049025,3.70664213,0.11366667,0.00248265,0.43407237,3.20592931,0.19778799,0.33981728
-2.97448724,3.72903281,0.11353481,0.00241326,0.43351509,3.23291472,0.19596404,0.33809857
-2.96848424,3.76076457,0.11376324,0.00234944,0.43440610,3.26846530,0.19412864,0.33673894
-2.96248124,3.80242986,0.11436915,0.00229240,0.43687861,3.31299806,0.19231770,0.33585255
-2.95647824,3.85423348,0.11535647,0.00224306,0.44101482,3.36657931,0.19055842,0.33553274
-2.95047524,3.91598293,0.11671571,0.00220204,0.44684210,3.42891923,0.18886788,0.33584925
-2.94447224,3.98709415,0.11842436,0.00216965,0.45433153,3.49937990,0.18725223,0.33684639
-2.93846923,4.06661184,0.12044773,0.00214590,0.46339875,3.57699628,0.18570649,0.33854226
-2.93246623,4.15324280,0.12274033,0.00213056,0.47390704,3.66050853,0.18421490,0.34092894
-2.92646323,4.24540040,0.12524762,0.00212313,0.48567262,3.74840387,0.18275192,0.34397367
-2.92046023,4.34125795,0.12790807,0.00212290,0.49847169,3.83896598,0.18128368,0.34762074
-2.91445723,4.43880821,0.13065546,0.00212900,0.51204912,3.93032948,0.17976997,0.35179421
-2.90845423,4.53592668,0.13342130,0.00214040,0.52612817,4.02053722,0.17816651,0.35640108
-2.90245123,4.63043602,0.13613726,0.00215600,0.54042111,4.10759822,0.17642740,0.36133495
-2.89644822,4.72016922,0.13873762,0.00217464,0.55464003,4.18954397,0.17450782,0.36647983
-2.89044522,4.80302953,0.14116143,0.00219514,0.56850759,4.26448156,0.17236653,0.37171416
-2.88444222,4.87704536,0.14335455,0.00221633,0.58176730,4.33064190,0.16996831,0.37691467
-2.87843922,4.94041893,0.14527136,0.00223711,0.59419283,4.38642210,0.16728612,0.38196019
-2.87243622,4.99156751,0.14687605,0.00225640,0.60559615,4.43042117,0.16430282,0.38673515
-2.86643322,5.02915686,0.14814366,0.00227326,0.61583406,4.46146857,0.16101249,0.39113272
-2.86043022,5.05212651,0.14906059,0.00228681,0.62481305,4.47864540,0.15742123,0.39505758
-2.85442721,5.05970687,0.14962475,0.00229630,0.63249221,4.48129846,0.15354739,0.39842820
-2.84842421,5.05142846,0.14984535,0.00230108,0.63888410,4.46904725,0.14942127,0.40117868
-2.84242121,5.02712343,0.14974223,0.00230065,0.64405352,4.44178435,0.14508427,0.40325993
-2.83641821,4.98692004,0.14934489,0.00229460,0.64811435,4.39966957,0.14058758,0.40464050
-2.83041521,4.93123044,0.14869122,0.00228265,0.65122426,4.34311844,0.13599045,0.40530664
-2.82441221,4.86073226,0.14782591,0.00226465,0.65357776,4.27278531,0.13135808,0.40526201
-2.81840920,4.77634461,0.14679868,0.00224054,0.65539754,4.18954183,0.12675930,0.40452663
-2.81240620,4.67919916,0.14566237,0.00221038,0.65692455,4.09445102,0.12226409,0.40313543
-2.80640320,4.57060667,0.14447086,0.00217434,0.65840700,3.98873774,0.11794102,0.40113618
-2.80040020,4.45201994,0.14327694,0.00213265,0.66008875,3.87375602,0.11385477,0.39858703
-2.79439720,4.32499396,0.14213030,0.00208567,0.66219744,3.75095400,0.11006378,0.39555361
-2.78839420,4.19114410,0.14107547,0.00203379,0.66493290,3.62183731,0.10661809,0.39210574
-2.78239120,4.05210356,0.14014994,0.00197748,0.66845615,3.48793176,0.10355757,0.38831410
-2.77638819,3.90948130,0.13938255,0.00191728,0.67287969,3.35074647,0.10091042,0.38424669
-2.77038519,3.76482178,0.13879209,0.00185374,0.67825933,3.21173846,0.09869216,0.37996546
-2.76438219,3.61956783,0.13838627,0.00178745,0.68458815,3.07227989,0.09690510,0.37552316
-2.75837919,3.47502812,0.13816105,0.00171901,0.69179293,2.93362915,0.09553818,0.37096069
-2.75237619,3.33235055,0.13810047,0.00164902,0.69973322,2.79690680,0.09456744,0.36630496
-2.74637319,3.19250246,0.13817689,0.00157806,0.70820349,2.66307737,0.09395686,0.36156754
-2.74037019,3.05625880,0.13835176,0.00150670,0.71693821,2.53293758,0.09365975,0.35674417
-2.73436718,2.92419858,0.13857684,0.00143547,0.72561980,2.40711166,0.09362045,0.35181517
-2.72836418,2.79670982,0.13879590,0.00136485,0.73388946,2.28605368,0.09377647,0.34674682
-2.72236118,2.67400267,0.13894678,0.00129529,0.74136014,2.17005681,0.09406088,0.34149365
-2.71635818,2.55613011,0.13896386,0.00122718,0.74763154,2.05926888,0.09440487,0.33600155
-2.71035518,2.44301493,0.13878065,0.00116089,0.75230621,1.95371338,0.09474042,0.33021158
-2.70435218,2.33448178,0.13833263,0.00109672,0.75500623,1.85331481,0.09500300,0.32406425
-2.69834917,2.23029231,0.13756000,0.00103495,0.75538962,1.75792683,0.09513409,0.31750413
-2.69234617,2.13018180,0.13641034,0.00097581,0.75316575,1.66736194,0.09508352,0.31048432
-2.68634317,2.03389499,0.13484103,0.00091953,0.74810894,1.58142090,0.09481146,0.30297087
-2.68034017,1.94121961,0.13282132,0.00086630,0.74006971,1.49992055,0.09429005,0.29494649
-2.67433717,1.85201552,0.13033386,0.00081633,0.72898296,1.42271852,0.09350448,0.28641369
-2.66833417,1.76623822,0.12737578,0.00076980,0.71487275,1.34973369,0.09245357,0.27739684
-2.66233117,1.68395559,0.12395909,0.00072690,0.69785352,1.28096162,0.09114979,0.26794328
-2.65632816,1.60535709,0.12011054,0.00068782,0.67812748,1.21648404,0.08961867,0.25812323
-2.65032516,1.53075511,0.11587082,0.00065276,0.65597856,1.15647250,0.08789770,0.24802851
-2.64432216,1.46057878,0.11129324,0.00062192,0.63176303,1.10118591,0.08603470,0.23777021
-2.63831916,1.39536054,0.10644185,0.00059548,0.60589738,1.05096259,0.08408575,0.22747531
-2.63231616,1.33571658,0.10138923,0.00057362,0.57884400,1.00620726,0.08211283,0.21728252
-2.62631316,1.28232220,0.09621395,0.00055650,0.55109534,0.96737396,0.08018110,0.20733746
-2.62031016,1.23588349,0.09099788,0.00054424,0.52315740,0.93494584,0.07835618,0.19778751
-2.61430715,1.19710677,0.08582344,0.00053692,0.49553312,0.90941281,0.07670137,0.18877649
-2.60830415,1.16666740,0.08077092,0.00053457,0.46870653,0.89124839,0.07527498,0.18043952
-2.60230115,1.14517921,0.07591605,0.00053717,0.44312826,0.88088648,0.07412792,0.17289823
