energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-2.83641821,1.27800454,0.00035666,0.47812795,0.12062628,0.07208034,0.00553587,0.15544877,0.98604534,0.21782841
-2.83041521,1.27099460,0.00044260,0.47062004,0.12261040,0.07346699,0.00537752,0.16589605,0.97040097,0.21690522
-2.82441221,1.27065301,0.00054599,0.46491524,0.12617336,0.07528806,0.00524008,0.17889762,0.95839611,0.21717163
-2.81840920,1.27929308,0.00066943,0.46180745,0.13159510,0.07769309,0.00513172,0.19491510,0.95166516,0.21902937
-2.81240620,1.29928926,0.00081568,0.46210998,0.13915593,0.08083900,0.00506054,0.21442565,0.95188373,0.22289096
-2.80640320,1.33302874,0.00098759,0.46663904,0.14913143,0.08488675,0.00503446,0.23791237,0.96073459,0.22917128
-2.80040020,1.38285799,0.00118807,0.47619559,0.16178670,0.08999757,0.00506100,0.26585322,0.97987047,0.23827813
-2.79439720,1.45102502,0.00141999,0.49154608,0.17736993,0.09632880,0.00514712,0.29870851,1.01087429,0.25060201
-2.78839420,1.53961809,0.00168613,0.51340195,0.19610547,0.10402954,0.00529905,0.33690710,1.05521709,0.26650522
-2.78239120,1.65050174,0.00198906,0.54239846,0.21818640,0.11323609,0.00552211,0.38083174,1.11421443,0.28631043
-2.77638819,1.78525167,0.00233100,0.57907315,0.24376681,0.12406725,0.00582049,0.43080369,1.18898199,0.31028900
-2.77038519,1.94508980,0.00271376,0.62384439,0.27295401,0.13661979,0.00619713,0.48706727,1.28039133,0.33864929
-2.76438219,2.13082148,0.00313856,0.67699062,0.30580090,0.15096394,0.00665353,0.54977467,1.38902705,0.37152534
-2.75837919,2.34277692,0.00360596,0.73863102,0.34229882,0.16713935,0.00718962,0.61897166,1.51514660,0.40896629
-2.75237619,2.58075924,0.00411571,0.80870821,0.38237122,0.18515143,0.00780364,0.69458480,1.65864446,0.45092701
-2.74637319,2.84400162,0.00466668,0.88697407,0.42586847,0.20496838,0.00849207,0.77641073,1.81902225,0.49726040
-2.74037019,3.13113612,0.00525673,0.97297932,0.47256412,0.22651896,0.00924960,0.86410814,1.99536656,0.54771186
-2.73436718,3.44017668,0.00588274,1.06606789,0.52215302,0.24969128,0.01006912,0.95719297,2.18633632,0.60191634
-2.72836418,3.76851873,0.00654050,1.16537679,0.57425146,0.27433266,0.01094178,1.05503730,2.39016142,0.65939859
-2.72236118,4.11295704,0.00722480,1.26984226,0.62839959,0.30025067,0.01185718,1.15687233,2.60465378,0.71957677
-2.71635818,4.46972364,0.00792946,1.37821272,0.68406624,0.32721544,0.01280349,1.26179560,2.82723234,0.78176979
-2.71035518,4.83454617,0.00864747,1.48906882,0.74065623,0.35496336,0.01376777,1.36878257,3.05496220,0.84520860
-2.70435218,5.20272676,0.00937112,1.60085057,0.79752000,0.38320197,0.01473624,1.47670246,3.28460839,0.90905121
-2.69834917,5.56924049,0.01009222,1.71189140,0.85396543,0.41161626,0.01569469,1.58433806,3.51270341,0.97240151
-2.69234617,5.92885134,0.01080236,1.82045828,0.90927166,0.43987589,0.01662891,1.69040899,3.73562735,1.03433123
-2.68634317,6.27624281,0.01149319,1.92479716,0.96270438,0.46764353,0.01752515,1.79359795,3.94969880,1.09390476
-2.68034017,6.60615945,0.01215675,2.02318218,1.01353229,0.49458382,0.01837058,1.89257906,4.15127360,1.15020584
-2.67433717,6.91355449,0.01278577,2.11396716,1.06104409,0.52037279,0.01915383,1.98604752,4.33684844,1.20236537
-2.66833417,7.19373851,0.01337403,2.19563738,1.10456552,0.54470742,0.01986542,2.07274964,4.50316544,1.24958929
-2.66233117,7.44252350,0.01391667,2.26685963,1.14347588,0.56731490,0.02049823,2.15151226,4.64731365,1.29118537
-2.65632816,7.65635630,0.01441051,2.32652851,1.17722334,0.58796141,0.02104786,2.22127062,4.76682338,1.32658782
-2.65032516,7.83243602,0.01485427,2.37380669,1.20533874,0.60645988,0.02151295,2.28109382,4.85974914,1.35537859
-2.64432216,7.96880996,0.01524876,2.40815737,1.22744715,0.62267645,0.02189540,2.33020694,4.92473739,1.37730435
-2.63831916,8.06444350,0.01559704,2.42936721,1.24327700,0.63653540,0.02220041,2.36800926,4.96107590,1.39228820
-2.63231616,8.11926043,0.01590441,2.43755827,1.25266633,0.64802215,0.02243652,2.39408785,4.96872196,1.40043551
-2.62631316,8.13415107,0.01617835,2.43318834,1.25556610,0.65718423,0.02261543,2.40822628,4.94830791,1.40203321
-2.62031016,8.11094711,0.01642839,2.41703892,1.25204033,0.66413003,0.02275170,2.41040810,4.90112312,1.39754265
-2.61430715,8.05236336,0.01666586,2.39019133,1.24226319,0.66902531,0.02286232,2.40081515,4.82907272,1.38758570
-2.60830415,7.96190805,0.01690347,2.35399138,1.22651315,0.67208754,0.02296621,2.37982058,4.73461461,1.37292486
-2.60230115,7.84376483,0.01715496,2.31000399,1.20516435,0.67357810,0.02308354,2.34797720,4.62067698,1.35443767
-2.59629815,7.70265050,0.01743453,2.25995942,1.17867564,0.67379266,0.02323498,2.30600125,4.49055963,1.33308664
-2.59029515,7.54365423,0.01775631,2.20569313,1.14757752,0.67305006,0.02344096,2.25475227,4.34782323,1.30988554
-2.58429215,7.37206414,0.01813371,2.14908184,1.11245753,0.67167992,0.02372079,2.19520985,4.19617098,1.28586366
-2.57828914,7.19318833,0.01857887,2.09197829,1.07394450,0.67000967,0.02409187,2.12844775,4.03932755,1.26202913
-2.57228614,7.01217726,0.01910205,2.03614735,1.03269229,0.66835130,0.02456884,2.05560647,3.88092037,1.23933312
-2.56628314,6.83385468,0.01971105,1.98320626,0.98936340,0.66698842,0.02516290,1.97786489,3.72436795,1.21863608
-2.56028014,6.66256362,0.02041074,1.93457133,0.94461295,0.66616429,0.02588116,1.89641208,3.57277976,1.20067762
-2.55427714,6.50203366,0.02120271,1.89141322,0.89907372,0.66607114,0.02672612,1.81241989,3.42887134,1.18605123
-2.54827414,6.35527446,0.02208495,1.85462272,0.85334237,0.66684143,0.02769531,1.72701729,3.29489789,1.17518479
-2.54227114,6.22449958,0.02305173,1.82478819,0.80796752,0.66854144,0.02878114,1.64126724,3.17260819,1.16832776
-2.53626813,6.11108314,0.02409358,1.80218544,0.76343979,0.67116748,0.02997089,1.55614649,3.06322039,1.16554559
-2.53026513,6.01555057,0.02519749,1.78678028,0.72018419,0.67464497,0.03124692,1.47252918,2.96741941,1.16672141
-2.52426213,5.93760316,0.02634714,1.77824339,0.67855491,0.67883053,0.03258704,1.39117430,2.88537547,1.17156507
-2.51825913,5.87617454,0.02752339,1.77597650,0.63883266,0.68351703,0.03396515,1.31271755,2.81678182,1.17962889
-2.51225613,5.82951599,0.02870483,1.77914862,0.60122443,0.68844139,0.03535194,1.23766741,2.76090908,1.19032949
-2.50625313,5.79530622,0.02986839,1.78674037,0.56586571,0.69329489,0.03671579,1.16640550,2.71667307,1.20297472
-2.50025013,5.77078011,0.03099017,1.79759432,0.53282480,0.69773553,0.03802378,1.09919093,2.68271239,1.21679432
-2.49424712,5.75287034,0.03204613,1.81046891,0.50210902,0.70140188,0.03924273,1.03616814,2.65747165,1.23097310
-2.48824412,5.73835524,0.03301293,1.82409362,0.47367250,0.70392787,0.04034031,0.97737787,2.63928643,1.24468499
-2.48224112,5.72400620,0.03386869,1.83722264,0.44742503,0.70495780,0.04128610,0.92277047,2.62646589,1.25712658
-2.47623812,5.70672803,0.03459371,1.84868501,0.42324171,0.70416089,0.04205260,0.87222094,2.61736938,1.26754867
-2.47023512,5.68368635,0.03517107,1.85742898,0.40097286,0.70124477,0.04261615,0.82554484,2.61047388,1.27528440
-2.46423212,5.65241681,0.03558715,1.86255888,0.38045378,0.69596727,0.04295768,0.78251450,2.60442978,1.27977300
-2.45822911,5.61091204,0.03583204,1.86336320,0.36151394,0.68814597,0.04306331,0.74287474,2.59810302,1.28057812
-2.45222611,5.55768343,0.03589972,1.85933310,0.34398535,0.67766520,0.04292476,0.70635739,2.59060263,1.27740018
-2.44622311,5.49179634,0.03578817,1.85017090,0.32770970,0.66448020,0.04253956,0.67269431,2.58129338,1.27008249
-2.44022011,5.41287852,0.03549932,1.83578890,0.31254407,0.64861832,0.04191100,0.64162829,2.56979418,1.25861103
-2.43421711,5.32110304,0.03503880,1.81629899,0.29836520,0.63017733,0.04104795,0.61292172,2.55596324,1.24310838
-2.42821411,5.21714824,0.03441566,1.79199432,0.28507209,0.60932109,0.03996447,0.58636276,2.53987212,1.22382226
-2.42221111,5.10213815,0.03364189,1.76332436,0.27258705,0.58627281,0.03867921,0.56176919,2.52177085,1.20110966
-2.41620810,4.97756763,0.03273199,1.73086501,0.26085535,0.56130642,0.03721477,0.53898985,2.50204681,1.17541740
-2.41020510,4.84521723,0.03170236,1.69528567,0.24984349,0.53473649,0.03559688,0.51790409,2.48118023,1.14726049
-2.40420210,4.70706259,0.03057076,1.65731516,0.23953646,0.50690733,0.03385357,0.49841933,2.45969910,1.11719932
-2.39819910,4.56518348,0.02935577,1.61770813,0.22993412,0.47818173,0.03201433,0.48046733,2.43813614,1.08581683
-2.39219610,4.42167705,0.02807627,1.57721388,0.22104710,0.44893000,0.03010922,0.46399926,2.41699020,1.05369695
-2.38619310,4.27857917,0.02675096,1.53654873,0.21289230,0.41951965,0.02816815,0.44898024,2.39669398,1.02140498
-2.38019010,4.13779733,0.02539800,1.49637319,0.20548849,0.39030624,0.02622013,0.43538349,2.37758946,0.98947087
-2.37418709,4.00105711,0.02403464,1.45727464,0.19885208,0.36162559,0.02429270,0.42318462,2.35991199,0.95837593
-2.36818409,3.86986384,0.02267705,1.41975581,0.19299335,0.33378769,0.02241139,0.41235617,2.34378319,0.92854319
-2.36218109,3.74547955,0.02134014,1.38422921,0.18791330,0.30707222,0.02059943,0.40286286,2.32921257,0.90033155
-2.35617809,3.62891489,0.02003745,1.35101705,0.18360120,0.28172581,0.01887744,0.39465759,2.31610690,0.87403365
-2.35017509,3.52093450,0.01878116,1.32035599,0.18003303,0.25796086,0.01726335,0.38767832,2.30428632,0.84987701
-2.34417209,3.42207381,0.01758210,1.29240609,0.17717070,0.23595573,0.01577235,0.38184609,2.29350560,0.82802809
-2.33816908,3.33266489,0.01644982,1.26726256,0.17496217,0.21585605,0.01441693,0.37706403,2.28347885,0.80859855
-2.33216608,3.25286844,0.01539261,1.24496951,0.17334233,0.19777688,0.01320708,0.37321743,2.27390576,0.79165308
-2.32616308,3.18270911,0.01441766,1.22553434,0.17223457,0.18180540,0.01215037,0.37017494,2.26449764,0.77721817
-2.32016008,3.12211123,0.01353103,1.20894178,0.17155302,0.16800380,0.01125219,0.36779065,2.25500157,0.76529091
-2.31415708,3.07093259,0.01273778,1.19516652,0.17120515,0.15641217,0.01051595,0.36590705,2.24522094,0.75584753
-2.30815408,3.02899389,0.01204192,1.18418368,0.17109473,0.14705107,0.00994325,0.36435880,2.23503141,0.74885078
-2.30215108,2.99610238,0.01144648,1.17597644,0.17112498,0.13992369,0.00953404,0.36297700,2.22439128,0.74425601
-2.29614807,2.97206842,0.01095341,1.17054053,0.17120167,0.13501738,0.00928680,0.36159400,2.21334569,0.74201547
-2.29014507,2.95671454,0.01056359,1.16788541,0.17123611,0.13230462,0.00919855,0.36004840,2.20202476,0.74208086
-2.28414207,2.94987713,0.01027679,1.16803223,0.17114790,0.13174333,0.00926502,0.35819018,2.19063579,0.74440397
-2.27813907,2.95140125,0.01009153,1.17100910,0.17086724,0.13327668,0.00948057,0.35588565,2.17945019,0.74893568
-2.27213607,2.96112992,0.01000514,1.17684393,0.17033686,0.13683246,0.00983833,0.35302213,2.16878629,0.75562364
-2.26613307,2.97888933,0.01001365,1.18555592,0.16951340,0.14232226,0.01033010,0.34951217,2.15898908,0.76440882
-2.26013007,3.00447179,0.01011186,1.19714622,0.16836820,0.14964056,0.01094642,0.34529708,2.15040848,0.77522158
-2.25412706,3.03761856,0.01029332,1.21158886,0.16688762,0.15866399,0.01167658,0.34034969,2.14337754,0.78797776
-2.24812406,3.07800443,0.01055048,1.22882273,0.16507283,0.16925101,0.01250868,0.33467628,2.13819228,0.80257512
-2.24212106,3.12522608,0.01087478,1.24874549,0.16293909,0.18124213,0.01342971,0.32831746,2.13509435,0.81889080
-2.23611806,3.17879569,0.01125687,1.27121001,0.16051468,0.19446081,0.01442572,0.32134818,2.13425797,0.83678015
-2.23011506,3.23814115,0.01168681,1.29602392,0.15783954,0.20871521,0.01548197,0.31387674,2.13578200,0.85607720
-2.22411206,3.30261349,0.01215435,1.32295249,0.15496368,0.22380084,0.01658321,0.30604283,2.13968771,0.87659698
-2.21810905,3.37150166,0.01264921,1.35172493,0.15194551,0.23950406,0.01771396,0.29801478,2.14592247,0.89813976
-2.21210605,3.44405424,0.01316140,1.38204369,0.14885011,0.25560632,0.01885881,0.28998612,2.15436920,0.92049692
-2.20610305,3.51950692,0.01368153,1.41359653,0.14574764,0.27188910,0.02000280,0.28217141,2.16486076,0.94345846
-2.20010005,3.59711407,0.01420103,1.44607033,0.14271179,0.28813924,0.02113176,0.27480172,2.17719837,0.96682135
-2.19409705,3.67618250,0.01471250,1.47916588,0.13981842,0.30415451,0.02223263,0.26811961,2.19117268,0.99039848
-2.18809405,3.75610462,0.01520983,1.51261261,0.13714447,0.31974901,0.02329380,0.26237403,2.20658580,1.01402740
-2.18209105,3.83638884,0.01568836,1.54618201,0.13476687,0.33475823,0.02430538,0.25781495,2.22327262,1.03757816
-2.17608804,3.91668432,0.01614494,1.57969882,0.13276177,0.34904336,0.02525936,0.25468803,2.24111973,1.06095978
-2.17008504,3.99679794,0.01657793,1.61304887,0.13120374,0.36249470,0.02614973,0.25322928,2.26008026,1.08412443
-2.16408204,4.07670158,0.01698709,1.64618294,0.13016511,0.37503378,0.02697255,0.25365986,2.28018323,1.10706917
-2.15807904,4.15652827,0.01737337,1.67911597,0.12971519,0.38661420,0.02772580,0.25618089,2.30153657,1.12983464
-2.15207604,4.23655684,0.01773870,1.71192152,0.12991951,0.39722097,0.02840929,0.26096857,2.32432304,1.15250066
-2.14607304,4.31718496,0.01808569,1.74472147,0.13083879,0.40686843,0.02902434,0.26816931,2.34878906,1.17517886
-2.14007004,4.39889185,0.01841723,1.77767154,0.13252784,0.41559677,0.02957354,0.27789527,2.37522679,1.19800251
-2.13406703,4.48219219,0.01873620,1.81094326,0.13503418,0.42346740,0.03006030,0.29022000,2.40395045,1.22111406
-2.12806403,4.56758392,0.01904502,1.84470352,0.13839644,0.43055739,0.03048849,0.30517460,2.43526814,1.24465110
-2.12206103,4.65549264,0.01934538,1.87909290,0.14264268,0.43695324,0.03086201,0.32274413,2.46945082,1.26873149
-2.11605803,4.74621617,0.01963791,1.91420412,0.14778840,0.44274448,0.03118441,0.34286471,2.50670042,1.29343854
-2.11005503,4.83987258,0.01992193,1.95006202,0.15383468,0.44801737,0.03145856,0.36542123,2.54711911,1.31880720
-2.10405203,4.93635509,0.02019536,1.98660638,0.16076623,0.45284914,0.03168632,0.39024583,2.59068162,1.34481207
-2.09804902,5.03529679,0.02045460,2.02367879,0.16854968,0.45730307,0.03186840,0.41711747,2.63721263,1.37135819
-2.09204602,5.13604779,0.02069462,2.06101436,0.17713205,0.46142483,0.03200423,0.44576248,2.68637060,1.39827497
-2.08604302,5.23766650,0.02090907,2.09823915,0.18643976,0.46524023,0.03209194,0.47585648,2.73763935,1.42531405
-2.08004002,5.33892618,0.02109052,2.13487340,0.19637803,0.46875448,0.03212852,0.50702764,2.79032811,1.45215114
-2.07403702,5.43833674,0.02123078,2.17034060,0.20683098,0.47195321,0.03210993,0.53886143,2.84358025,1.47839196
-2.06803402,5.53418134,0.02132126,2.20398216,0.21766245,0.47480499,0.03203143,0.57090684,2.89639051,1.50358196
-2.06203102,5.62456616,0.02135339,2.23507675,0.22871753,0.47726543,0.03188790,0.60268414,2.94763003,1.52721966
-2.05602801,5.70748115,0.02131903,2.26286361,0.23982495,0.47928239,0.03167417,0.63369402,2.99607798,1.54877271
-2.05002501,5.78086915,0.02121094,2.28656857,0.25080023,0.48080228,0.03138546,0.66342804,3.04045857,1.56769623
-2.04402201,5.84270016,0.02102314,2.30543160,0.26144951,0.48177690,0.03101772,0.69138003,3.07948146,1.58345235
-2.03801901,5.89104745,0.02075126,2.31873466,0.27157407,0.48217054,0.03056796,0.71705838,3.11188412,1.59553032
-2.03201601,5.92416226,0.02039286,2.32582852,0.28097538,0.48196683,0.03003462,0.73999859,3.13647395,1.60346610
-2.02601301,5.94054367,0.01994753,2.32615745,0.28946039,0.48117509,0.02941771,0.75977594,3.15216867,1.60686071
-2.02001001,5.93900092,0.01941708,2.31928082,0.29684706,0.47983568,0.02871902,0.77601767,3.15803320,1.60539657
-2.01400700,5.91870554,0.01880549,2.30489078,0.30296983,0.47802409,0.02794218,0.78841425,3.15331168,1.59885116
-2.00800400,5.87923123,0.01811886,2.28282546,0.30768478,0.47585335,0.02709264,0.79672930,3.13745345,1.58710748
-2.00200100,5.82058008,0.01736518,2.25307717,0.31087429,0.47347481,0.02617758,0.80080774,3.11013228,1.57016101
-1.99599800,5.74319417,0.01655411,2.21579577,0.31245109,0.47107685,0.02520576,0.80058172,3.07125819,1.54812283
-1.98999500,5.64795224,0.01569669,2.17128689,0.31236135,0.46888164,0.02418725,0.79607405,3.02098182,1.52121894
-1.98399200,5.53615171,0.01480492,2.12000552,0.31058675,0.46713998,0.02313322,0.78739892,2.95969132,1.48978582
-1.97798899,5.40947673,0.01389144,2.06254524,0.30714550,0.46612415,0.02205559,0.77475964,2.88800234,1.45426242
-1.97198599,5.26995367,0.01296908,1.99962364,0.30209208,0.46611924,0.02096670,0.75844366,2.80674163,1.41517895
-1.96598299,5.11989567,0.01205055,1.93206454,0.29551580,0.46741293,0.01987901,0.73881462,2.71692517,1.37314287
-1.95997999,4.96183841,0.01114803,1.86077788,0.28753825,0.47028427,0.01880477,0.71630202,2.61973187,1.32882270
-1.95397699,4.79846944,0.01027287,1.78673785,0.27830968,0.47499181,0.01775568,0.69138853,2.51647409,1.28293013
-1.94797399,4.63255384,0.00943532,1.71096018,0.26800442,0.48176143,0.01674266,0.66459569,2.40856609,1.23620129
-1.94197099,4.46685889,0.00864433,1.63447950,0.25681567,0.49077460,0.01577559,0.63646822,2.29749193,1.18937770
-1.93596798,4.30408086,0.00790736,1.55832745,0.24494971,0.50215726,0.01486310,0.60755784,2.18477398,1.14318780
-1.92996498,4.14677660,0.00723033,1.48351248,0.23261994,0.51597020,0.01401245,0.57840694,2.07194337,1.09832967
-1.92396198,3.99730282,0.00661749,1.41100201,0.22004081,0.53220116,0.01322936,0.54953294,1.96051370,1.05545574
-1.91795898,3.85776567,0.00607152,1.34170768,0.20742204,0.55075927,0.01251801,0.52141379,1.85195881,1.01516012
-1.91195598,3.72998258,0.00559352,1.27647424,0.19496335,0.57147219,0.01188095,0.49447525,1.74769574,0.97796895
-1.90595298,3.61545832,0.00518312,1.21607260,0.18284975,0.59408626,0.01131918,0.46908035,1.64907329,0.94433453
-1.89994997,3.51537637,0.00483859,1.16119712,0.17124776,0.61826980,0.01083218,0.44552144,1.55736676,0.91463315
-1.89394697,3.43060597,0.00455701,1.11246753,0.16030254,0.64361979,0.01041802,0.42401506,1.47377872,0.88916708
-1.88794397,3.36172479,0.00433441,1.07043504,0.15013606,0.66967161,0.01007353,0.40469977,1.39944563,0.86817040
-1.88194097,3.30905616,0.00416600,1.03559251,0.14084632,0.69591182,0.00979439,0.38763692,1.33544968,0.85181857
-1.87593797,3.27271895,0.00404628,1.00838795,0.13250759,0.72179349,0.00957545,0.37281429,1.28283485,0.84024120
-1.86993497,3.25268766,0.00396930,0.98924054,0.12517159,0.74675355,0.00941082,0.36015228,1.24262588,0.83353734
-1.86393197,3.24885960,0.00392884,0.97855828,0.11886949,0.77023151,0.00929423,0.34951239,1.21584864,0.83179253
-1.85792896,3.26112513,0.00391857,0.97675578,0.11361458,0.79168883,0.00921919,0.34070749,1.20355002,0.83509647
-1.85192596,3.28943712,0.00393227,0.98427115,0.10940542,0.81062804,0.00917930,0.33351348,1.20681543,0.84356037
-1.84592296,3.33387501,0.00396396,1.00158034,0.10622923,0.82661089,0.00916847,0.32768165,1.22678195,0.85733268
-1.83991996,3.39469938,0.00400811,1.02920770,0.10406536,0.83927456,0.00918114,0.32295147,1.26464511,0.87661217
-1.83391696,3.47239281,0.00405973,1.06773135,0.10288864,0.84834528,0.00921251,0.31906286,1.32165756,0.90165714
-1.82791396,3.56768355,0.00411452,1.11778220,0.10267232,0.85364865,0.00925871,0.31576789,1.39911822,0.93278980
-1.82191096,3.68154907,0.00416896,1.18003588,0.10339056,0.85511620,0.00931693,0.31284106,1.49835065,0.97039520
-1.81590795,3.81519778,0.00422042,1.25519672,0.10502020,0.85278788,0.00938551,0.31008802,1.62067025,1.01491385
-1.80990495,3.97002787,0.00426714,1.34397386,0.10754183,0.84681033,0.00946396,0.30735231,1.76734020,1.06682816
-1.80390195,4.14756385,0.00430831,1.44704968,0.11094001,0.83743098,0.00955300,0.30451991,1.93951678,1.12664245
-1.79789895,4.34937242,0.00434401,1.56504116,0.11520267,0.82498842,0.00965442,0.30152159,2.13818555,1.19485720
-1.79189595,4.57696062,0.00437522,1.69845556,0.12031974,0.80989941,0.00977099,0.29833294,2.36409035,1.27193819
-1.78589295,4.83166035,0.00440366,1.84764195,0.12628108,0.79264317,0.00990630,0.29497222,2.61765790,1.35828175
-1.77988994,5.11450449,0.00443179,2.01274073,0.13307384,0.77374390,0.01006448,0.29149626,2.89892114,1.45417751
-1.77388694,5.42610062,0.00446256,2.19363354,0.14067948,0.75375225,0.01025004,0.28799457,3.20744530,1.55977040
-1.76788394,5.76650874,0.00449936,2.38989614,0.14907049,0.73322662,0.01046752,0.28458220,3.54226044,1.67502370
-1.76188094,6.13513006,0.00454577,2.60075708,0.15820729,0.71271539,0.01072119,0.28139142,3.90180482,1.79968518
-1.75587794,6.53061316,0.00460541,2.82506486,0.16803524,0.69274065,0.01101484,0.27856304,4.28388298,1.93325832
-1.74987494,6.95078406,0.00468172,3.06126598,0.17848225,0.67378429,0.01135139,0.27623738,4.68564229,2.07498043
-1.74387194,7.39260537,0.00477781,3.30739634,0.18945694,0.65627699,0.01173274,0.27454571,5.10357110,2.22380943
-1.73786893,7.85216875,0.00489622,3.56108737,0.20084781,0.64059047,0.01215944,0.27360217,5.53352075,2.37842058
-1.73186593,8.32472353,0.00503879,3.81958834,0.21252323,0.62703317,0.01263062,0.27349689,5.97075286,2.53721422
-1.72586293,8.80474254,0.00520653,4.07980508,0.22433260,0.61584939,0.01314380,0.27429031,6.41001220,2.69833497
-1.71985993,9.28602455,0.00539946,4.33835471,0.23610857,0.60722160,0.01369487,0.27600906,6.84562399,2.85970244
-1.71385693,9.76183075,0.00561658,4.59163542,0.24767028,0.60127568,0.01427811,0.27864361,7.27161359,3.01905284
-1.70785393,10.22505097,0.00585581,4.83590911,0.25882757,0.59808834,0.01488625,0.28214753,7.68184490,3.17399045
-1.70185093,10.66839385,0.00611400,5.06739439,0.26938597,0.59769618,0.01551064,0.28643862,8.07017313,3.32204724
-1.69584792,11.08459349,0.00638698,5.28236655,0.27915229,0.60010574,0.01614144,0.29140165,8.43060620,3.46074867
-1.68984492,11.46662431,0.00666967,5.47726066,0.28794051,0.60530354,0.01676794,0.29689256,8.75746879,3.58768310
-1.68384192,11.80791524,0.00695620,5.64877380,0.29557778,0.61326561,0.01737884,0.30274392,9.04556228,3.70057219
-1.67783892,12.10255385,0.00724009,5.79396216,0.30191017,0.62396571,0.01796262,0.30877143,9.29031393,3.79733934
-1.67183592,12.34547167,0.00751445,5.91032887,0.30680797,0.63738165,0.01850788,0.31478105,9.48790906,3.87617342
-1.66583292,12.53260258,0.00777219,5.99589891,0.31017021,0.65349934,0.01900378,0.32057645,9.63540037,3.93558499
-1.65982991,12.66100717,0.00800631,6.04927772,0.31192821,0.67231428,0.01944036,0.32596651,9.73078960,3.97445273
-1.65382691,12.72895785,0.00821007,6.06969113,0.31204805,0.69383039,0.01980892,0.33077247,9.77307817,3.99205798
-1.64782391,12.73598114,0.00837729,6.05700478,0.31053172,0.71805625,0.02010228,0.33483444,9.76228432,3.98810597
-1.64182091,12.68285558,0.00850252,6.01172249,0.30741705,0.74499909,0.02031508,0.33801711,9.69942666,3.96273294
-1.63581791,12.57156612,0.00858127,5.93496355,0.30277632,0.77465699,0.02044390,0.34021421,9.58647475,3.91649888
-1.62981491,12.40521756,0.00861015,5.82842051,0.29671370,0.80700973,0.02048746,0.34135192,9.42626955,3.85036633
-1.62381191,12.18791187,0.00858698,5.69429921,0.28936165,0.84200921,0.02044658,0.34139078,9.22241770,3.76566643
-1.61780890,11.92459550,0.00851090,5.53524424,0.28087647,0.87956990,0.02032419,0.34032633,8.97916465,3.66405374
-1.61180590,11.62088446,0.00838235,5.35425313,0.27143319,0.91956037,0.02012519,0.33818847,8.70125277,3.54745210
-1.60580290,11.28287542,0.00820307,5.15458330,0.26122010,0.96179628,0.01985628,0.33503956,8.39377097,3.41799387
-1.59979990,10.91695151,0.00797604,4.93965575,0.25043318,1.00603577,0.01952572,0.33097144,8.06200233,3.27795541
-1.59379690,10.52959158,0.00770533,4.71295962,0.23927056,1.05197747,0.01914301,0.32610171,7.71127644,3.12969135
-1.58779390,10.12719069,0.00739600,4.47796145,0.22792738,1.09926163,0.01871862,0.32056921,7.34683205,2.97557060
-1.58179090,9.71589884,0.00705389,4.23802237,0.21659116,1.14747436,0.01826360,0.31452913,6.97369526,2.81791632
-1.57578789,9.30148346,0.00668543,3.99632609,0.20543779,1.19615502,0.01778925,0.30814796,6.59657697,2.65895212
-1.56978489,8.88921965,0.00629744,3.75581979,0.19462826,1.24480634,0.01730680,0.30159836,6.21979232,2.50075614
-1.56378189,8.48381033,0.00589689,3.51916898,0.18430631,1.29290693,0.01682708,0.29505424,5.84720348,2.34522427
-1.55777889,8.08933685,0.00549075,3.28872700,0.17459668,1.33992545,0.01636024,0.28868618,5.48218561,2.19404308
-1.55177589,7.70923885,0.00508571,3.06651878,0.16560428,1.38533572,0.01591552,0.28265729,5.12761505,2.04867276
-1.54577289,7.34632081,0.00468812,2.85423796,0.15741389,1.42863195,0.01550111,0.27711955,4.78587728,1.91033960
-1.53976988,7.00278148,0.00430372,2.65325569,0.15009058,1.46934319,0.01512394,0.27221076,4.45889183,1.78003736
-1.53376688,6.68026166,0.00393764,2.46463944,0.14368040,1.50704636,0.01478970,0.26805199,4.14815022,1.65853636
-1.52776388,6.37990518,0.00359422,2.28917924,0.13821152,1.54137687,0.01450276,0.26474557,3.85476347,1.54639890
-1.52176088,6.10242787,0.00327700,2.12741927,0.13369555,1.57203658,0.01426620,0.26237366,3.57951480,1.44399954
-1.51575788,5.84818964,0.00298867,1.97969240,0.13012893,1.59879843,0.01408190,0.26099713,3.32291415,1.35154860
-1.50975488,5.61726498,0.00273111,1.84615535,0.12749437,1.62150777,0.01395065,0.26065504,3.08525109,1.26911734
-1.50375188,5.40950828,0.00250535,1.72682278,0.12576226,1.64008022,0.01387222,0.26136431,2.86664336,1.19666334
-1.49774887,5.22461088,0.00231167,1.62159863,0.12489199,1.65449650,0.01384555,0.26311992,2.66707903,1.13405492
-1.49174587,5.06214798,0.00214963,1.53030336,0.12483320,1.66479445,0.01386888,0.26589528,2.48645084,1.08109333
-1.48574287,4.92161439,0.00201818,1.45269650,0.12552699,1.67105903,0.01393986,0.26964310,2.32458209,1.03753218
-1.47973987,4.80244874,0.00191570,1.38849389,0.12690702,1.67341084,0.01405571,0.27429647,2.18124393,1.00309325
-1.47373687,4.70404711,0.00184011,1.33737957,0.12890066,1.67199408,0.01421332,0.27977044,2.05616457,0.97747866
