energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.15457729,14.46048935,0.01888950,0.18231229,0.68062097,9.65148658,0.05362012,3.33487829,0.94235678,1.40369548
-3.14857429,14.18082626,0.01809022,0.17888669,0.66372919,9.52917238,0.05123278,3.22371806,0.91360216,1.35351541
-3.14257129,13.91237781,0.01723043,0.17591307,0.64686715,9.41478893,0.04888148,3.11429774,0.88492037,1.30495531
-3.13656828,13.65772853,0.01632598,0.17345213,0.63023378,9.30944759,0.04661016,3.00769688,0.85659501,1.25829420
-3.13056528,13.41885878,0.01539282,0.17155141,0.61401283,9.21380445,0.04446000,2.90489653,0.82888650,1.21376691
-3.12456228,13.19713111,0.01444655,0.17024394,0.59836946,9.12806716,0.04246876,2.80676383,0.80202904,1.17156214
-3.11855928,12.99329611,0.01350197,0.16954725,0.58344740,9.05201641,0.04067018,2.71403980,0.77622828,1.13182164
-3.11255628,12.80751612,0.01257278,0.16946282,0.56936665,8.98504067,0.03909352,2.62733060,0.75165966,1.09464029
-3.10655328,12.63940473,0.01167125,0.16997615,0.55622171,8.92618201,0.03776318,2.54710190,0.72846738,1.06006723
-3.10055028,12.48807955,0.01080800,0.17105711,0.54408036,8.87419090,0.03669847,2.47367642,0.70676387,1.02810766
-3.09454727,12.35222556,0.00999183,0.17266088,0.53298304,8.82758746,0.03591344,2.40723426,0.68662974,0.99872546
-3.08854427,12.23016626,0.00922965,0.17472921,0.52294286,8.78472698,0.03541678,2.34781592,0.66811410,0.97184630
-3.08254127,12.11994011,0.00852642,0.17719206,0.51394613,8.74386729,0.03521186,2.29532768,0.65123527,0.94736112
-3.07653827,12.01937980,0.00788525,0.17996953,0.50595358,8.70323606,0.03529676,2.24954915,0.63598192,0.92513007
-3.07053527,11.92619208,0.00730745,0.18297404,0.49890218,8.66109597,0.03566441,2.21014284,0.62231443,0.90498650
-3.06453227,11.83803636,0.00679270,0.18611266,0.49270755,8.61580621,0.03630275,2.17666548,0.61016687,0.88674122
-3.05852926,11.75260041,0.00633922,0.18928951,0.48726693,8.56587886,0.03719504,2.14858111,0.59944919,0.87018676
-3.05252626,11.66767170,0.00594399,0.19240827,0.48246272,8.51002903,0.03832009,2.12527550,0.59004998,0.85510174
-3.04652326,11.58120323,0.00560295,0.19537456,0.47816645,8.44721771,0.03965269,2.10607205,0.58183962,0.84125527
-3.04052026,11.49137285,0.00531128,0.19809826,0.47424303,8.37668670,0.04116409,2.09024869,0.57467387,0.82841136
-3.03451726,11.39663516,0.00506358,0.20049561,0.47055532,8.29798495,0.04282246,2.07705564,0.56839779,0.81633342
-3.02851426,11.29576527,0.00485413,0.20249117,0.46696872,8.21098623,0.04459355,2.06573368,0.56285002,0.80478868
-3.02251126,11.18789380,0.00467707,0.20401938,0.46335560,8.11589770,0.04644137,2.05553265,0.55786718,0.79355270
-3.01650825,11.07253268,0.00452662,0.20502592,0.45959961,8.01325973,0.04832894,2.04572953,0.55328836,0.78241374
-3.01050525,10.94959146,0.00439720,0.20546869,0.45559949,7.90393727,0.05021906,2.03564592,0.54895954,0.77117710
-3.00450225,10.81938392,0.00428364,0.20531839,0.45127231,7.78910313,0.05207521,2.02466423,0.54473776,0.75966915
-2.99849925,10.68262516,0.00418122,0.20455884,0.44655607,7.67021418,0.05386235,2.01224215,0.54049485,0.74774124
-2.99249625,10.54041936,0.00408582,0.20318687,0.44141151,7.54898121,0.05554780,1.99792499,0.53612073,0.73527301
-2.98649325,10.39423881,0.00399395,0.20121200,0.43582310,7.42733368,0.05710205,1.98135541,0.53152594,0.72217535
-2.98049025,10.24589476,0.00390282,0.19865571,0.42979911,7.30738044,0.05849946,1.96228028,0.52664353,0.70839262
-2.97448724,10.09750108,0.00381034,0.19555060,0.42337100,7.19136778,0.05971890,1.94055438,0.52143005,0.69390420
-2.96848424,9.95143156,0.00371511,0.19193928,0.41659186,7.08163586,0.06074428,1.91614084,0.51586579,0.67872515
-2.96248124,9.81027207,0.00361643,0.18787321,0.40953430,6.98057484,0.06156488,1.88910831,0.50995413,0.66290596
-2.95647824,9.67676847,0.00351427,0.18341130,0.40228772,6.89058147,0.06217552,1.85962501,0.50372019,0.64653148
-2.95047524,9.55377142,0.00340916,0.17861866,0.39495509,6.81401710,0.06257659,1.82794981,0.49720870,0.62971871
-2.94447224,9.44417904,0.00330221,0.17356523,0.38764950,6.75316746,0.06277384,1.79442082,0.49048141,0.61261384
-2.93846923,9.35087825,0.00319499,0.16832441,0.38049046,6.71020473,0.06277806,1.75944170,0.48361388,0.59538835
-2.93246623,9.27668562,0.00308947,0.16297189,0.37360015,6.68715182,0.06260451,1.72346647,0.47669209,0.57823439
-2.92646323,9.22428830,0.00298793,0.15758433,0.36709974,6.68584876,0.06227229,1.68698315,0.46980873,0.56135947
-2.92046023,9.19618571,0.00289288,0.15223829,0.36110585,6.70792108,0.06180354,1.65049681,0.46305951,0.54498081
-2.91445723,9.19463249,0.00280697,0.14700911,0.35572717,6.75474984,0.06122261,1.61451273,0.45653947,0.52931922
-2.90845423,9.22158334,0.00273290,0.14196985,0.35106145,6.82744302,0.06055513,1.57952012,0.45033956,0.51459300
-2.90245123,9.27864021,0.00267332,0.13719028,0.34719266,6.92680809,0.05982710,1.54597680,0.44454338,0.50101187
-2.89644822,9.36700284,0.00263076,0.13273591,0.34418863,7.05332589,0.05906399,1.51429553,0.43922435,0.48877108
-2.89044522,9.48742331,0.00260756,0.12866695,0.34209890,7.20712597,0.05828997,1.48483210,0.43444326,0.47804609
-2.88444222,9.64016579,0.00260573,0.12503738,0.34095306,7.38796395,0.05752709,1.45787567,0.43024629,0.46898770
-2.87843922,9.82497276,0.00262696,0.12189395,0.34075942,7.59520169,0.05679475,1.43364140,0.42666354,0.46171802
-2.87243622,10.04103897,0.00267250,0.11927526,0.34150404,7.82779139,0.05610915,1.41226572,0.42370801,0.45632720
-2.86643322,10.28699482,0.00274311,0.11721081,0.34315032,8.08426491,0.05548298,1.39380404,0.42137513,0.45287112
-2.86043022,10.56090063,0.00283904,0.11572024,0.34563893,8.36272972,0.05492520,1.37823113,0.41964282,0.45137008
-2.85442721,10.86025332,0.00295999,0.11481251,0.34888835,8.66087308,0.05444105,1.36544392,0.41847198,0.45180845
-2.84842421,11.18200690,0.00310505,0.11448540,0.35279585,8.97597588,0.05403208,1.35526661,0.41780754,0.45413538
-2.84242121,11.52260783,0.00327277,0.11472510,0.35723913,9.30493744,0.05369641,1.34745796,0.41757990,0.45826646
-2.83641821,11.87804600,0.00346107,0.11550608,0.36207853,9.64431227,0.05342910,1.34172044,0.41770685,0.46408623
-2.83041521,12.24392150,0.00366737,0.11679118,0.36715978,9.99035950,0.05322252,1.33771097,0.41809587,0.47145161
-2.82441221,12.61552681,0.00388855,0.11853208,0.37231746,10.33910483,0.05306694,1.33505298,0.41864679,0.48019596
-2.81840920,12.98794336,0.00412107,0.12067007,0.37737883,10.68641474,0.05295106,1.33334935,0.41925472,0.49013371
-2.81240620,13.35615072,0.00436098,0.12313709,0.38216830,11.02808165,0.05286265,1.33219600,0.41981325,0.50106551
-2.80640320,13.71514587,0.00460408,0.12585721,0.38651213,11.35991818,0.05278917,1.33119563,0.42021785,0.51278349
-2.80040020,14.06006938,0.00484597,0.12874830,0.39024344,11.67785822,0.05271841,1.32997126,0.42036928,0.52507677
-2.79439720,14.38633478,0.00508217,0.13172402,0.39320723,11.97806142,0.05263913,1.32817925,0.42017710,0.53773684
-2.78839420,14.68975681,0.00530827,0.13469601,0.39526543,12.25701801,0.05254160,1.32552137,0.41956301,0.55056270
-2.78239120,14.96667392,0.00551999,0.13757617,0.39630146,12.51164965,0.05241816,1.32175556,0.41846405,0.56336566
-2.77638819,15.21406038,0.00571335,0.14027903,0.39622454,12.73940258,0.05226363,1.31670513,0.41683551,0.57597362
-2.77038519,15.42962335,0.00588477,0.14272405,0.39497320,12.93832890,0.05207575,1.31026607,0.41465341,0.58823470
-2.76438219,15.61188057,0.00603115,0.14483784,0.39251805,13.10715236,0.05185536,1.30241226,0.41191656,0.60002025
-2.75837919,15.76021494,0.00614996,0.14655611,0.38886355,13.24531517,0.05160663,1.29319834,0.40864805,0.61122694
-2.75237619,15.87490301,0.00623934,0.14782534,0.38404885,13.35300328,0.05133701,1.28276032,0.40489605,0.62177813
-2.74637319,15.95711536,0.00629808,0.14860408,0.37814744,13.43114819,0.05105720,1.27131355,0.40073404,0.63162442
-2.74037019,16.00888780,0.00632572,0.14886392,0.37126571,13.48140448,0.05078084,1.25914845,0.39626021,0.64074336
-2.73436718,16.03306378,0.00632249,0.14858982,0.36354054,13.50610288,0.05052416,1.24662374,0.39159622,0.64913841
-2.72836418,16.03320928,0.00628933,0.14778021,0.35513580,13.50818040,0.05030549,1.23415756,0.38688518,0.65683716
-2.72236118,16.01350295,0.00622781,0.14644644,0.34623808,13.49108937,0.05014460,1.22221654,0.38228895,0.66388902
-2.71635818,15.97860496,0.00614009,0.14461197,0.33705168,13.45868873,0.05006196,1.21130319,0.37798481,0.67036227
-2.71035518,15.93350940,0.00602886,0.14231108,0.32779313,13.41512149,0.05007800,1.20194185,0.37416149,0.67634066
-2.70435218,15.88338544,0.00589722,0.13958731,0.31868532,13.36468283,0.05021218,1.19466357,0.37101483,0.68191978
-2.69834917,15.83341304,0.00574861,0.13649172,0.30995166,13.31168402,0.05048214,1.18999034,0.36874287,0.68720301
-2.69234617,15.78861936,0.00558672,0.13308097,0.30181024,13.26031724,0.05090286,1.18841910,0.36754084,0.69229739
-2.68634317,15.75372176,0.00541538,0.12941533,0.29446829,13.21452646,0.05148583,1.19040588,0.36759591,0.69730943
-2.68034017,15.73298314,0.00523850,0.12555676,0.28811722,13.17788921,0.05223832,1.19635063,0.36908195,0.70234091
-2.67433717,15.73008473,0.00506001,0.12156709,0.28292816,13.15351361,0.05316282,1.20658311,0.37215445,0.70748473
-2.66833417,15.74802067,0.00488375,0.11750636,0.27904835,13.14395413,0.05425658,1.22135032,0.37694572,0.71282107
-2.66233117,15.78901782,0.00471350,0.11343140,0.27659834,13.15114896,0.05551136,1.24080581,0.38356052,0.71841376
-2.65632816,15.85448319,0.00455288,0.10939463,0.27567005,13.17638067,0.05691337,1.26500136,0.39207229,0.72430703
-2.65032516,15.94498019,0.00440539,0.10544315,0.27632580,13.22026094,0.05844341,1.29388123,0.40252007,0.73052286
-2.64432216,16.06023382,0.00427436,0.10161818,0.27859825,13.28273918,0.06007725,1.32727942,0.41490627,0.73705881
-2.63831916,16.19916385,0.00416301,0.09795464,0.28249121,13.36313367,0.06178622,1.36491993,0.42919536,0.74388667
-2.63231616,16.35994389,0.00407440,0.09448104,0.28798127,13.46018332,0.06353789,1.40642034,0.44531360,0.75095188
-2.62631316,16.54008352,0.00401150,0.09121960,0.29502013,13.57211714,0.06529707,1.45129863,0.46314983,0.75817390
-2.62031016,16.73652980,0.00397718,0.08818650,0.30353765,13.69673797,0.06702682,1.49898315,0.48255733,0.76544755
-2.61430715,16.94578400,0.00397423,0.08539230,0.31344535,13.83151684,0.06868958,1.54882567,0.50335681,0.77264543
-2.60830415,17.16402894,0.00400537,0.08284242,0.32464031,13.97369384,0.07024835,1.60011708,0.52534033,0.77962135
-2.60230115,17.38726231,0.00407323,0.08053769,0.33700938,14.12038154,0.07166791,1.65210547,0.54827628,0.78621477
-2.59629815,17.61143114,0.00418038,0.07847500,0.35043348,14.26866718,0.07291591,1.70401599,0.57191512,0.79225628
-2.59029515,17.83256314,0.00432928,0.07664784,0.36479192,14.41570995,0.07396396,1.75507208,0.59599576,0.79757371
-2.58429215,18.04689064,0.00452224,0.07504693,0.37996655,14.55883049,0.07478855,1.80451722,0.62025249,0.80199903
-2.57828914,18.25096353,0.00476139,0.07366078,0.39584567,14.69558999,0.07537183,1.85163673,0.64442212,0.80537550
-2.57228614,18.44174838,0.00504863,0.07247622,0.41232756,14.82385692,0.07570221,1.89577872,0.66825119,0.80756504
-2.56628314,18.61671105,0.00538557,0.07147894,0.42932342,14.94186027,0.07577474,1.93637360,0.69150298,0.80845534
-2.56028014,18.77388151,0.00577343,0.07065395,0.44675985,15.04822849,0.07559135,1.97295148,0.71396407,0.80796653
-2.55427714,18.91189954,0.00621304,0.06998604,0.46458050,15.14201413,0.07516082,2.00515672,0.73545025,0.80605702
-2.54827414,19.03004111,0.00670468,0.06946014,0.48274706,15.22270466,0.07449856,2.03275920,0.75581149,0.80272830
-2.54227114,19.12822574,0.00724812,0.06906178,0.50123943,15.29022012,0.07362629,2.05566181,0.77493594,0.79802834
-2.53626813,19.20700529,0.00784246,0.06877733,0.52005505,15.34489891,0.07257144,2.07390386,0.79275253,0.79205348
-2.53026513,19.26753557,0.00848616,0.06859433,0.53920749,15.38747294,0.07136656,2.08766025,0.80923236,0.78494863
-2.52426213,19.31153201,0.00917696,0.06850170,0.55872417,15.41903350,0.07004846,2.09723625,0.82438861,0.77690573
-2.51825913,19.34121102,0.00991187,0.06848990,0.57864347,15.44098944,0.06865740,2.10305815,0.83827496,0.76816038
-2.51225613,19.35921894,0.01068716,0.06855101,0.59901114,15.45501872,0.06723617,2.10565995,0.85098265,0.75898689
-2.50625313,19.36855026,0.01149837,0.06867875,0.61987623,15.46301483,0.06582912,2.10566649,0.86263621,0.74969168
-2.50025013,19.37245723,0.01234034,0.06886834,0.64128667,15.46702890,0.06448124,2.10377358,0.87338794,0.74060548
-2.49424712,19.37435260,0.01320723,0.06911640,0.66328461,15.46920879,0.06323717,2.10072576,0.88341141,0.73207431
-2.48824412,19.37770760,0.01409259,0.06942065,0.68590175,15.47173568,0.06214028,2.09729238,0.89289419,0.72444986
-2.48224112,19.38594716,0.01498946,0.06977961,0.70915479,15.47675940,0.06123181,2.09424285,0.90203002,0.71807928
-2.47623812,19.40234438,0.01589038,0.07019220,0.73304119,15.48633304,0.06054996,2.09232180,0.91101074,0.71329499
-2.47023512,19.42991656,0.01678756,0.07065731,0.75753550,15.50234804,0.06012915,2.09222506,0.92001825,0.71040465
-2.46423212,19.47132490,0.01767298,0.07117339,0.78258628,15.52647066,0.05999924,2.09457719,0.92921681,0.70968170
-2.45822911,19.52878036,0.01853846,0.07173798,0.80811384,15.56008120,0.06018491,2.09991127,0.93874602,0.71135676
-2.45222611,19.60395798,0.01937583,0.07234736,0.83400897,15.60421730,0.06070502,2.10865177,0.94871457,0.71561010
-2.44622311,19.69792221,0.02017703,0.07299618,0.86013257,15.65952293,0.06157215,2.12110070,0.95919524,0.72256538
-2.44022011,19.81106556,0.02093427,0.07367722,0.88631642,15.72620483,0.06279218,2.13742783,0.97022104,0.73228499
-2.43421711,19.94306290,0.02164014,0.07438123,0.91236491,15.80399794,0.06436398,2.15766487,0.98178290,0.74476679
-2.42821411,20.09284341,0.02228776,0.07509691,0.93805791,15.89214183,0.06627923,2.18170400,0.99382877,0.75994268
-2.42221111,20.25858184,0.02287088,0.07581099,0.96315443,15.98936949,0.06852239,2.20930047,1.00626420,0.77767874
-2.41620810,20.43771033,0.02338406,0.07650841,0.98739723,16.09390989,0.07107077,2.24007920,1.01895445,0.79777711
-2.41020510,20.62695152,0.02382272,0.07717263,1.01051807,16.20350530,0.07389478,2.27354488,1.03172783,0.81997939
-2.40420210,20.82237283,0.02418330,0.07778609,1.03224349,16.31544386,0.07695830,2.30909533,1.04438025,0.84397165
-2.39819910,21.01946128,0.02446334,0.07833063,1.05230091,16.42660734,0.08021928,2.34603737,1.05668074,0.86939078
-2.39219610,21.21321751,0.02466154,0.07878806,1.07042491,16.53353352,0.08363040,2.38360465,1.06837770,0.89583202
-2.38619310,21.39826669,0.02477786,0.07914072,1.08636348,16.63249188,0.08714000,2.42097693,1.07920562,0.92285767
-2.38019010,21.56898354,0.02481354,0.07937204,1.09988402,16.71957076,0.09069302,2.45729996,1.08889204,0.95000653
-2.37418709,21.71962804,0.02477117,0.07946712,1.11077900,16.79077353,0.09423216,2.49170558,1.09716457,0.97680405
-2.36818409,21.84448787,0.02465465,0.07941318,1.11887109,16.84212085,0.09769913,2.52333142,1.10375758,1.00277286
-2.36218109,21.93802328,0.02446918,0.07920001,1.12401766,16.86975580,0.10103593,2.55133971,1.10841859,1.02744345
-2.35617809,21.99501000,0.02422129,0.07882037,1.12611452,16.87004830,0.10418620,2.57493491,1.11091409,1.05036477
-2.35017509,22.01067574,0.02391868,0.07827017,1.12509896,16.83969526,0.10709656,2.59337982,1.11103470,1.07111451
-2.34417209,21.98082600,0.02357023,0.07754875,1.12095190,16.77581316,0.10971795,2.60601004,1.10859961,1.08930875
-2.33816908,21.90195544,0.02318586,0.07665891,1.11369918,16.67601953,0.11200685,2.61224663,1.10346035,1.10461080
-2.33216608,21.77134125,0.02277641,0.07560694,1.10341210,16.53850097,0.11392637,2.61160694,1.09550378,1.11673898
-2.32616308,21.58711601,0.02235353,0.07440250,1.09020706,16.36206513,0.11544729,2.60371355,1.08465440,1.12547314
-2.32016008,21.34831796,0.02192950,0.07305857,1.07424438,16.14617519,0.11654877,2.58830142,1.07087600,1.13065976
-2.31415708,21.05491744,0.02151708,0.07159115,1.05572639,15.89096607,0.11721893,2.56522313,1.05417274,1.13221536
-2.30815408,20.70781926,0.02112933,0.07001903,1.03489469,15.59724188,0.11745519,2.53445236,1.03458959,1.13012832
-2.30215108,20.30884123,0.02077940,0.06836349,1.01202667,15.26645553,0.11726430,2.49608542,1.01221228,1.12445881
-2.29614807,19.86067019,0.02048036,0.06664793,0.98743131,14.90067133,0.11666214,2.45034085,0.98716665,1.11533692
-2.29014507,19.36679710,0.02024497,0.06489745,0.96144419,14.50251252,0.11567325,2.39755701,0.95961749,1.10295896
-2.28414207,18.83143362,0.02008541,0.06313843,0.93442188,14.07509587,0.11433009,2.33818746,0.92976678,1.08758205
-2.27813907,18.25941298,0.02001312,0.06139803,0.90673563,13.62195577,0.11267208,2.27279421,0.89785126,1.06951696
-2.27213607,17.65607809,0.02003851,0.05970364,0.87876441,13.14696071,0.11074440,2.20203853,0.86413943,1.04911952
-2.26613307,17.02716015,0.02017069,0.05808235,0.85088755,12.65422460,0.10859668,2.12666947,0.82892775,1.02678074
-2.26013007,16.37865131,0.02041726,0.05656034,0.82347682,12.14801601,0.10628143,2.04751012,0.79253621,1.00291583
-2.25412706,15.71667442,0.02078401,0.05516224,0.79688838,11.63266759,0.10385256,1.96544162,0.75530318,0.97795257
-2.24812406,15.04735348,0.02127470,0.05391055,0.77145467,11.11248823,0.10136368,1.88138534,0.71757960,0.95231923
-2.24212106,14.37668784,0.02189082,0.05282497,0.74747639,10.59167994,0.09886655,1.79628350,0.67972268,0.92643244
-2.23611806,13.71043310,0.02263137,0.05192188,0.72521503,10.07426131,0.09640955,1.71107874,0.64208917,0.90068545
-2.23011506,13.05399172,0.02349272,0.05121374,0.70488610,9.56399898,0.09403626,1.62669329,0.60502840,0.87543717
-2.22411206,12.41231577,0.02446847,0.05070874,0.68665336,9.06434847,0.09178427,1.54400836,0.56887538,0.85100234
-2.21810905,11.78982413,0.02554942,0.05041038,0.67062445,8.57840509,0.08968413,1.46384452,0.53394407,0.82764324
-2.21210605,11.19033625,0.02672361,0.05031737,0.65684811,8.10886586,0.08775864,1.38694392,0.50052128,0.80556329
-2.20610305,10.61702394,0.02797644,0.05042350,0.64531315,7.65800265,0.08602240,1.31395493,0.46886118,0.78490282
-2.20010005,10.07238245,0.02929093,0.05071785,0.63594951,7.22764694,0.08448163,1.24542007,0.43918103,0.76573725
-2.19409705,9.55822150,0.03064803,0.05118506,0.62863136,6.81918605,0.08313436,1.18176769,0.41165792,0.74807768
-2.18809405,9.07567637,0.03202713,0.05180583,0.62318228,6.43357067,0.08197094,1.12330782,0.38642710,0.73187418
-2.18209105,8.62523862,0.03340659,0.05255757,0.61938238,6.07133309,0.08097483,1.07023255,0.36358162,0.71702133
-2.17608804,8.20680517,0.03476445,0.05341518,0.61697721,5.73261555,0.08012364,1.02262087,0.34317360,0.70336623
-2.17008504,7.81974409,0.03607917,0.05435193,0.61568811,5.41720739,0.07939047,0.98044783,0.32521696,0.69071827
-2.16408204,7.46297438,0.03733043,0.05534046,0.61522360,5.12458995,0.07874535,0.94359769,0.30969140,0.67886062
-2.15807904,7.13505701,0.03850001,0.05635375,0.61529133,4.85398751,0.07815689,0.91188039,0.29654775,0.66756261
-2.15207604,6.83429322,0.03957261,0.05736610,0.61561017,4.60442238,0.07759393,0.88505062,0.28571403,0.65659277
-2.14607304,6.55882652,0.04053667,0.05835403,0.61592176,4.37477240,0.07702715,0.86282857,0.27710228,0.64573168
-2.14007004,6.30674389,0.04138507,0.05929708,0.61600112,4.16382838,0.07643065,0.84492134,0.27061564,0.63478416
-2.13406703,6.07617215,0.04211574,0.06017848,0.61566574,3.97034961,0.07578337,0.83104397,0.26615534,0.62359024
-2.12806403,5.86536544,0.04273211,0.06098557,0.61478280,3.79311524,0.07507019,0.82093909,0.26362737,0.61203428
-2.12206103,5.67278010,0.04324335,0.06171014,0.61327414,3.63096956,0.07428286,0.81439399,0.26294836,0.60005190
-2.11605803,5.49713388,0.04366444,0.06234845,0.61111878,3.48285957,0.07342056,0.81125460,0.26405042,0.58763434
-2.11005503,5.33744723,0.04401598,0.06290109,0.60835279,3.34786353,0.07249008,0.81143527,0.26688483,0.57483008
-2.10405203,5.19306501,0.04432376,0.06337268,0.60506679,3.22520960,0.07150566,0.81492409,0.27142413,0.56174355
-2.09804902,5.06365828,0.04461816,0.06377133,0.60140081,3.11428409,0.07048850,0.82178339,0.27766283,0.54853112
-2.09204602,4.94920640,0.04493326,0.06410803,0.59753723,3.01462955,0.06946581,0.83214526,0.28561639,0.53539447
-2.08604302,4.84996107,0.04530587,0.06439591,0.59369173,2.92593317,0.06846969,0.84620250,0.29531877,0.52257174
-2.08004002,4.76639447,0.04577431,0.06464939,0.59010308,2.84800666,0.06753567,0.86419523,0.30681858,0.51032680
-2.07403702,4.69913452,0.04637719,0.06488341,0.58702189,2.78075898,0.06670105,0.88639391,0.32017399,0.49893724
-2.06803402,4.64889101,0.04715208,0.06511262,0.58469916,2.72416382,0.06600319,0.91307963,0.33544677,0.48868163
-2.06203102,4.61637671,0.04813424,0.06535060,0.58337496,2.67822380,0.06547769,0.94452270,0.35269565,0.47982658
-2.05602801,4.60222762,0.04935544,0.06560924,0.58326779,2.64293364,0.06515667,0.98096054,0.37196948,0.47261432
-2.05002501,4.60692668,0.05084286,0.06589822,0.58456519,2.61824431,0.06506712,1.02257615,0.39330051,0.46725122
-2.04402201,4.63073521,0.05261825,0.06622457,0.58741580,2.60403041,0.06522951,1.06947824,0.41669809,0.46389790
-2.03801901,4.67363540,0.05469724,0.06659249,0.59192341,2.60006258,0.06565663,1.12168412,0.44214328,0.46266129
-2.03201601,4.73528724,0.05708904,0.06700320,0.59814308,2.60598648,0.06635276,1.17910637,0.46958460,0.46358900
-2.02601301,4.81500203,0.05979634,0.06745507,0.60607955,2.62130963,0.06731327,1.24154400,0.49893520,0.46666618
-2.02001001,4.91173410,0.06281554,0.06794380,0.61568793,2.64539680,0.06852452,1.30867873,0.53007167,0.47181515
-2.01400700,5.02409122,0.06613733,0.06846278,0.62687661,2.67747440,0.06996423,1.38007668,0.56283464,0.47889759
-2.00800400,5.15036346,0.06974748,0.06900358,0.63951226,2.71664356,0.07160225,1.45519561,0.59703105,0.48771932
-2.00200100,5.28856904,0.07362785,0.06955649,0.65342657,2.76190141,0.07340170,1.53339741,0.63243820,0.49803740
-1.99599800,5.43651524,0.07775773,0.07011118,0.66842449,2.81216944,0.07532038,1.61396526,0.66880939,0.50956929
-1.98999500,5.59187112,0.08211507,0.07065736,0.68429353,2.86632746,0.07731253,1.69612493,0.70588073,0.52200345
-1.98399200,5.75224881,0.08667793,0.07118545,0.70081353,2.92325144,0.07933074,1.77906902,0.74337910,0.53501126
-1.97798899,5.91528894,0.09142578,0.07168728,0.71776666,2.98185321,0.08132799,1.86198311,0.78103054,0.54825943
-1.97198599,6.07874612,0.09634069,0.07215669,0.73494689,3.04111981,0.08325969,1.94407250,0.81856899,0.56142249
-1.96598299,6.24057001,0.10140834,0.07259005,0.75216855,3.10015036,0.08508567,2.02458830,0.85574462,0.57419486
-1.95997999,6.39897749,0.10661864,0.07298670,0.76927362,3.15818838,0.08677198,2.10285142,0.89233153,0.58630187
-1.95397699,6.55251242,0.11196612,0.07334923,0.78613708,3.21464749,0.08829248,2.17827351,0.92813435,0.59750940
-1.94797399,6.70008926,0.11744982,0.07368359,0.80267038,3.26912912,0.08963007,2.25037343,0.96299332,0.60763154
-1.94197099,6.84101828,0.12307281,0.07399908,0.81882246,3.32143074,0.09077753,2.31878881,0.99678760,0.61653616
-1.93596798,6.97501058,0.12884130,0.07430811,0.83457849,3.37154405,0.09173791,2.38328169,1.02943661,0.62414799
-1.92996498,7.10216218,0.13476335,0.07462579,0.84995624,3.41964274,0.09252447,2.44373827,1.06089928,0.63044919
-1.92396198,7.22291773,0.14084723,0.07496938,0.86500027,3.46606018,0.09316009,2.50016246,1.09117111,0.63547730
-1.91795898,7.33801516,0.14709955,0.07535752,0.87977425,3.51125788,0.09367630,2.55266374,1.12027933,0.63932083
-1.91195598,7.44841374,0.15352320,0.07580938,0.89435175,3.55578602,0.09411174,2.60143973,1.14827608,0.64211249
-1.90595298,7.55520884,0.16011530,0.07634368,0.90880606,3.60023784,0.09451035,2.64675438,1.17523012,0.64402056
-1.89994997,7.65953755,0.16686516,0.07697767,0.92319958,3.64520013,0.09491922,2.68891278,1.20121736,0.64523867
-1.89394697,7.76247961,0.17375245,0.07772606,0.93757336,3.69120218,0.09538620,2.72823383,1.22631059,0.64597447
-1.88794397,7.86495864,0.18074571,0.07860000,0.95193737,3.73866572,0.09595740,2.76502210,1.25056895,0.64643779
-1.88194097,7.96764876,0.18780130,0.07960614,0.96626219,3.78785859,0.09667471,2.79954029,1.27402770,0.64682867
-1.87593797,8.07089132,0.19486280,0.08074581,0.98047248,3.83885442,0.09757341,2.83198356,1.29668873,0.64732593
-1.86993497,8.17462635,0.20186110,0.08201436,0.99444281,3.89150079,0.09868002,2.86245728,1.31851233,0.64807678
-1.86393197,8.27834244,0.20871500,0.08340071,1.00799607,3.94539746,0.10001043,2.89095913,1.33941083,0.64918782
-1.85792896,8.38104837,0.21533253,0.08488721,1.02090466,3.99988638,0.10156854,2.91736682,1.35924438,0.65071810
-1.85192596,8.48126840,0.22161284,0.08644968,1.03289456,4.05405423,0.10334531,2.94143202,1.37781935,0.65267424
-1.84592296,8.57706241,0.22744867,0.08805779,1.04365210,4.10674779,0.10531844,2.96278124,1.39488950,0.65500818
-1.83991996,8.66607073,0.23272926,0.08967571,1.05283327,4.15660201,0.10745260,2.98092372,1.41016019,0.65761748
-1.83391696,8.74558258,0.23734363,0.09126304,1.06007507,4.20207962,0.10970030,2.99526635,1.42329553,0.66034816
-1.82791396,8.81262564,0.24118413,0.09277599,1.06500857,4.24152121,0.11200327,3.00513524,1.43392843,0.66300022
-1.82191096,8.86407340,0.24415001,0.09416879,1.06727303,4.27320341,0.11429447,3.00980309,1.44167317,0.66533528
-1.81590795,8.89676607,0.24615097,0.09539525,1.06653039,4.29540314,0.11650049,3.00852154,1.44614025,0.66708632
-1.80990495,8.90763995,0.24711050,0.09641045,1.06247962,4.30646498,0.11854431,3.00055698,1.44695279,0.66796885
-1.80390195,8.89385979,0.24696883,0.09717250,1.05487016,4.30486891,0.12034834,2.98522846,1.44376398,0.66769326
-1.79789895,8.85294828,0.24568540,0.09764422,1.04351395,4.28929549,0.12183755,2.96194593,1.43627467,0.66597756
-1.79189595,8.78290698,0.24324079,0.09779480,1.02829533,4.25868537,0.12294258,2.93024714,1.42425049,0.66256010
