energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.25062531,1.97711209,0.01496010,0.07164244,0.38561995,0.59589264,0.05433416,1.20890348,0.17605282,0.01299999
-3.24462231,1.98943942,0.01491808,0.06864432,0.38798836,0.59834915,0.05176756,1.22948850,0.17954966,0.01245477
-3.23861931,2.02599861,0.01505104,0.06674478,0.39544646,0.60837722,0.04992754,1.26419050,0.18505913,0.01209202
-3.23261631,2.08554626,0.01535999,0.06584777,0.40765699,0.62560626,0.04879911,1.31228475,0.19243967,0.01190166
-3.22661331,2.16646182,0.01584239,0.06585006,0.42422198,0.64954676,0.04835669,1.37281210,0.20151727,0.01187148
-3.22061031,2.26678965,0.01649225,0.06664408,0.44469129,0.67960400,0.04856514,1.44460220,0.21208916,0.01198752
-3.21460730,2.38428773,0.01730037,0.06812044,0.46857184,0.71509390,0.04938094,1.52630135,0.22392806,0.01223446
-3.20860430,2.51648243,0.01825450,0.07017047,0.49533744,0.75526083,0.05075334,1.61640469,0.23678700,0.01259594
-3.20260130,2.66072854,0.01933966,0.07268867,0.52443915,0.79929729,0.05262561,1.71329225,0.25040466,0.01305495
-3.19659830,2.81427374,0.02053841,0.07557493,0.55531614,0.84636508,0.05493623,1.81526811,0.26451101,0.01359426
-3.19059530,2.97432629,0.02183121,0.07873680,0.58740683,0.89561772,0.05762011,1.92060182,0.27883336,0.01419669
-3.18459230,3.13812445,0.02319676,0.08209153,0.62016014,0.94622359,0.06060975,2.02757128,0.29310243,0.01484554
-3.17858929,3.30300614,0.02461242,0.08556797,0.65304672,0.99738936,0.06383642,2.13450572,0.30705843,0.01552494
-3.17258629,3.46647692,0.02605456,0.08910843,0.68556978,1.04838292,0.06723133,2.23982783,0.32045694,0.01622013
-3.16658329,3.62627436,0.02749898,0.09267015,0.71727543,1.09855533,0.07072668,2.34209360,0.33307441,0.01691781
-3.16058029,3.78042677,0.02892134,0.09622670,0.74776210,1.14736074,0.07425676,2.44002868,0.34471311,0.01760638
-3.15457729,3.92730438,0.03029752,0.09976903,0.77668887,1.19437376,0.07775894,2.53256013,0.35520542,0.01827621
-3.14857429,4.06566097,0.03160405,0.10330614,0.80378251,1.23930343,0.08117465,2.61884222,0.36441722,0.01891979
-3.14257129,4.19466435,0.03281849,0.10686547,0.82884283,1.28200304,0.08445029,2.69827561,0.37225044,0.01953191
-3.13656828,4.31391427,0.03391978,0.11049281,0.85174636,1.32247526,0.08753797,2.77051885,0.37864450,0.02010968
-3.13056528,4.42344662,0.03488863,0.11425170,0.87244806,1.36087206,0.09039628,2.83549188,0.38357676,0.02065260
-3.12456228,4.52372335,0.03570782,0.11822236,0.89098103,1.39748913,0.09299088,2.89337105,0.38706189,0.02116248
-3.11855928,4.61560781,0.03636248,0.12250008,0.90745408,1.43275460,0.09529493,2.94457582,0.38915019,0.02164331
-3.11255628,4.70032579,0.03684040,0.12719298,0.92204730,1.46721220,0.09728942,2.98974724,0.38992496,0.02210107
-3.10655328,4.77941303,0.03713219,0.13241924,0.93500546,1.50149907,0.09896331,3.02971879,0.38949897,0.02254347
-3.10055028,4.85465045,0.03723147,0.13830377,0.94662950,1.53631884,0.10031348,3.06548037,0.38801015,0.02297963
-3.09454727,4.92798872,0.03713500,0.14497428,0.95726620,1.57241059,0.10134446,3.09813651,0.38561662,0.02341965
-3.08854427,5.00146453,0.03684271,0.15255698,0.96729617,1.61051473,0.10206802,3.12886002,0.38249123,0.02387424
-3.08254127,5.07711098,0.03635773,0.16117179,0.97712053,1.65133685,0.10250246,3.15884255,0.37881571,0.02435418
-3.07653827,5.15686522,0.03568628,0.17092733,0.98714648,1.69551099,0.10267180,3.18924371,0.37477464,0.02486986
-3.07053527,5.24247647,0.03483756,0.18191576,0.99777221,1.74356360,0.10260471,3.22114057,0.37054940,0.02543078
-3.06453227,5.33541802,0.03382353,0.19420768,1.00937161,1.79587974,0.10233330,3.25547929,0.36631224,0.02604501
-3.05852926,5.43680660,0.03265865,0.20784728,1.02227917,1.85267307,0.10189187,3.29303077,0.36222064,0.02671879
-3.05252626,5.54733280,0.03135953,0.22284786,1.03677563,1.91396113,0.10131547,3.33435227,0.35841224,0.02745606
-3.04652326,5.66720582,0.02994458,0.23918816,1.05307502,1.97954718,0.10063858,3.37975646,0.35500027,0.02825812
-3.04052026,5.79611537,0.02843356,0.25680950,1.07131342,2.04900985,0.09989369,3.42928972,0.35206998,0.02912341
-3.03451726,5.93321346,0.02684714,0.27561405,1.09154023,2.12170146,0.09911015,3.48272063,0.34967580,0.03004730
-3.02851426,6.07711752,0.02520643,0.29546438,1.11371216,2.19675574,0.09831306,3.53953971,0.34783973,0.03102208
-3.02251126,6.22593599,0.02353251,0.31618445,1.13769046,2.27310486,0.09752250,3.59897079,0.34655083,0.03203704
-3.01650825,6.37731618,0.02184597,0.33756209,1.16324158,2.34950596,0.09675297,3.65999383,0.34576588,0.03307867
-3.01050525,6.52851352,0.02016652,0.35935297,1.19004152,2.42457611,0.09601315,3.72137883,0.34541132,0.03413103
-3.00450225,6.67647970,0.01851257,0.38128606,1.21768354,2.49683487,0.09530605,3.78172947,0.34538637,0.03517614
-2.99849925,6.81796694,0.01690091,0.40307033,1.24568941,2.56475278,0.09462941,3.83953488,0.34556717,0.03619462
-2.99249625,6.94964385,0.01534648,0.42440264,1.27352350,2.62680386,0.09397649,3.89322750,0.34581198,0.03716625
-2.98649325,7.06821836,0.01386214,0.44497635,1.30060936,2.68152003,0.09333706,3.94124447,0.34596701,0.03807072
-2.98049025,7.17056204,0.01245860,0.46449038,1.32634812,2.72754498,0.09269863,3.98208968,0.34587292,0.03888830
-2.97448724,7.25383020,0.01114429,0.48265845,1.35013785,2.76368502,0.09204782,4.01439384,0.34537143,0.03960059
-2.96848424,7.31557220,0.00992548,0.49921783,1.37139328,2.78895469,0.09137172,4.03696953,0.34431195,0.04019118
-2.96248124,7.35382661,0.00880628,0.51393749,1.38956473,2.80261470,0.09065931,4.04885857,0.34255793,0.04064623
-2.95647824,7.36719658,0.00778882,0.52662506,1.40415582,2.80420058,0.08990259,4.04936969,0.33999245,0.04095500
-2.95047524,7.35490188,0.00687339,0.53713232,1.41473893,2.79354048,0.08909761,4.03810437,0.33652307,0.04111018
-2.94447224,7.31680508,0.00605867,0.54535904,1.42096804,2.77076128,0.08824513,4.01497000,0.33208548,0.04110819
-2.93846923,7.25341070,0.00534193,0.55125493,1.42258830,2.73628271,0.08735099,3.98017955,0.32664596,0.04094919
-2.93246623,7.16583777,0.00471930,0.55481958,1.41944233,2.69079979,0.08642600,3.93423833,0.32020241,0.04063707
-2.92646323,7.05576739,0.00418592,0.55610053,1.41147278,2.63525454,0.08548552,3.87791844,0.31278408,0.04017915
-2.92046023,6.92536839,0.00373623,0.55518953,1.39872164,2.57079836,0.08454864,3.81222272,0.30444993,0.03958593
-2.91445723,6.77720518,0.00336414,0.55221721,1.38132624,2.49874711,0.08363706,3.73834018,0.29528574,0.03887050
-2.90845423,6.61413296,0.00306321,0.54734648,1.35951250,2.42053112,0.08277365,3.65759553,0.28540032,0.03804807
-2.90245123,6.43918573,0.00282678,0.54076508,1.33358585,2.33764265,0.08198091,3.57139557,0.27492077,0.03713531
-2.89644822,6.25546312,0.00264815,0.53267753,1.30392047,2.25158356,0.08127931,3.48117528,0.26398740,0.03614973
-2.89044522,6.06602170,0.00252062,0.52329710,1.27094741,2.16381544,0.08068573,3.38834653,0.25274823,0.03510902
-2.88444222,5.87377602,0.00243765,0.51283801,1.23514211,2.07571488,0.08021195,3.29425177,0.24135373,0.03403049
-2.87843922,5.68141412,0.00239287,0.50150842,1.19701208,1.98853560,0.07986352,3.20012500,0.22995179,0.03293050
-2.87243622,5.49133095,0.00238015,0.48950432,1.15708498,1.90337914,0.07963883,3.10706159,0.21868331,0.03182406
-2.86643322,5.30558212,0.00239366,0.47700475,1.11589770,1.82117519,0.07952865,3.01599797,0.20767856,0.03072445
-2.86043022,5.12585930,0.00242791,0.46416840,1.07398654,1.74267201,0.07951614,2.92770164,0.19705454,0.02964302
-2.85442721,4.95348695,0.00247776,0.45113164,1.03187883,1.66843679,0.07957725,2.84277124,0.18691320,0.02858911
-2.84842421,4.78943920,0.00253850,0.43800805,0.99008590,1.59886562,0.07968159,2.76164595,0.17734087,0.02756998
-2.84242121,4.63437433,0.00260586,0.42488928,0.94909746,1.53420167,0.07979375,2.68462265,0.16840848,0.02659099
-2.83641821,4.48868353,0.00267607,0.41184704,0.90937721,1.47456031,0.07987486,2.61187942,0.16017281,0.02565574
-2.83041521,4.35254995,0.00274587,0.39893601,0.87135948,1.41995928,0.07988452,2.54350299,0.15267837,0.02476634
-2.82441221,4.22601356,0.00281260,0.38619740,0.83544680,1.37035184,0.07978277,2.47951819,0.14595979,0.02392371
-2.81840920,4.10903717,0.00287423,0.37366281,0.80200798,1.32566101,0.07953220,2.41991706,0.14004459,0.02312790
-2.81240620,4.00156936,0.00292933,0.36135812,0.77137654,1.28581258,0.07909990,2.36468555,0.13495595,0.02237836
-2.80640320,3.90360010,0.00297720,0.34930711,0.74384939,1.25076510,0.07845928,2.31382609,0.13071534,0.02167430
-2.80040020,3.81520572,0.00301780,0.33753455,0.71968536,1.22053512,0.07759157,2.26737439,0.12734481,0.02101484
-2.79439720,3.73658053,0.00305177,0.32606852,0.69910368,1.19521626,0.07648701,2.22540972,0.12486869,0.02039931
-2.78839420,3.66805337,0.00308044,0.31494199,0.68228224,1.17499098,0.07514556,2.18805780,0.12331459,0.01982729
-2.78239120,3.61008833,0.00310575,0.30419327,0.66935565,1.16013452,0.07357717,2.15548659,0.12271361,0.01929868
-2.77638819,3.56326967,0.00313020,0.29386569,0.66041312,1.15101070,0.07180157,2.12789531,0.12309968,0.01881375
-2.77038519,3.52827224,0.00315678,0.28400626,0.65549637,1.14805961,0.06984763,2.10549750,0.12450806,0.01837301
-2.76438219,3.50581914,0.00318886,0.27466363,0.65459756,1.15177802,0.06775221,2.08849960,0.12697306,0.01797709
-2.75837919,3.49662928,0.00323008,0.26588548,0.65765749,1.16269315,0.06555877,2.07707645,0.13052503,0.01762662
-2.75237619,3.50135797,0.00328416,0.25771542,0.66456426,1.18133107,0.06331555,2.07134539,0.13518690,0.01732202
-2.74637319,3.52053382,0.00335484,0.25018984,0.67515243,1.20818132,0.06107363,2.07134091,0.14097028,0.01706332
-2.74037019,3.55449579,0.00344563,0.24333480,0.68920293,1.24365916,0.05888486,2.07699134,0.14787156,0.01684994
-2.73436718,3.60333361,0.00355972,0.23716321,0.70644385,1.28806746,0.05679975,2.08809930,0.15586808,0.01668058
-2.72836418,3.66683509,0.00369976,0.23167254,0.72655210,1.34155980,0.05486546,2.10432712,0.16491464,0.01655304
-2.72236118,3.74444321,0.00386778,0.22684320,0.74915608,1.40410679,0.05312392,2.12518828,0.17494068,0.01646416
-2.71635818,3.83522540,0.00406497,0.22263776,0.77383936,1.47546720,0.05161021,2.15004546,0.18584829,0.01640978
-2.71035518,3.93785693,0.00429166,0.21900094,0.80014529,1.55516549,0.05035124,2.17811548,0.19751111,0.01638475
-2.70435218,4.05061963,0.00454716,0.21586060,0.82758261,1.64247711,0.04936476,2.20848103,0.20977456,0.01638299
-2.69834917,4.17141652,0.00482972,0.21312955,0.85563194,1.73642267,0.04865875,2.24010875,0.22245713,0.01639763
-2.69234617,4.29780214,0.00513656,0.21070810,0.88375294,1.83577166,0.04823119,2.27187277,0.23535307,0.01642116
-2.68634317,4.42702794,0.00546381,0.20848728,0.91139237,1.93905620,0.04807024,2.30258287,0.24823626,0.01644562
-2.68034017,4.55610119,0.00580663,0.20635252,0.93799252,2.04459479,0.04815473,2.33101592,0.26086514,0.01646285
-2.67433717,4.68185560,0.00615930,0.20418771,0.96300025,2.15052562,0.04845506,2.35594941,0.27298879,0.01646468
-2.66833417,4.80103115,0.00651533,0.20187920,0.98587633,2.25484857,0.04893432,2.37619559,0.28435356,0.01644324
-2.66233117,4.91036043,0.00686765,0.19931988,1.00610497,2.35547477,0.04954970,2.39063503,0.29471037,0.01639113
-2.65632816,5.00665830,0.00720880,0.19641288,1.02320334,2.45028188,0.05025405,2.39824824,0.30382212,0.01630169
-2.65032516,5.08691177,0.00753120,0.19307486,1.03673103,2.53717337,0.05099755,2.39814437,0.31147101,0.01616917
-2.64432216,5.14836687,0.00782729,0.18923867,1.04629911,2.61413946,0.05172946,2.38958578,0.31746542,0.01598887
-2.63831916,5.18860912,0.00808988,0.18485540,1.05157857,2.67931737,0.05239985,2.37200806,0.32164610,0.01575731
-2.63231616,5.20563489,0.00831230,0.17989561,1.05230799,2.73104855,0.05296120,2.34503461,0.32389132,0.01547229
-2.62631316,5.19791073,0.00848867,0.17434984,1.04830011,2.76793048,0.05336995,2.30848562,0.32412078,0.01513292
-2.62031016,5.16441871,0.00861408,0.16822827,1.03944696,2.78886093,0.05358782,2.26238120,0.32229812,0.01473962
-2.61430715,5.10468582,0.00868474,0.16155974,1.02572353,2.79307275,0.05358285,2.20693882,0.31843195,0.01429411
-2.60830415,5.01879654,0.00869815,0.15439009,1.00718942,2.78015773,0.05333032,2.14256517,0.31257530,0.01379929
-2.60230115,4.90738808,0.00865310,0.14677994,0.98398868,2.75007861,0.05281327,2.06984292,0.30482356,0.01325915
-2.59629815,4.77162856,0.00854978,0.13880210,0.95634736,2.70316859,0.05202274,1.98951300,0.29531105,0.01267864
-2.59029515,4.61317916,0.00838969,0.13053862,0.92456894,2.64011866,0.05095782,1.90245299,0.28420636,0.01206347
-2.58429215,4.43414183,0.00817565,0.12207779,0.88902777,2.56195320,0.04962531,1.80965244,0.27170670,0.01141999
-2.57828914,4.23699470,0.00791159,0.11351104,0.85016034,2.46999515,0.04803925,1.71218614,0.25803153,0.01075497
-2.57228614,4.02451799,0.00760250,0.10492994,0.80845501,2.36582240,0.04622008,1.61118600,0.24341575,0.01007543
-2.56628314,3.79971334,0.00725416,0.09642353,0.76444030,2.25121727,0.04419382,1.50781274,0.22810278,0.00938846
-2.56028014,3.56571982,0.00687302,0.08807579,0.71867213,2.12811157,0.04199096,1.40322814,0.21233778,0.00870104
-2.55427714,3.32572998,0.00646592,0.07996367,0.67172062,1.99852936,0.03964535,1.29856878,0.19636131,0.00801989
-2.54827414,3.08290890,0.00603989,0.07215537,0.62415685,1.86453012,0.03719306,1.19492210,0.18040367,0.00735132
-2.54227114,2.84031941,0.00560197,0.06470922,0.57653999,1.72815432,0.03467125,1.09330530,0.16468010,0.00670114
-2.53626813,2.60085571,0.00515897,0.05767289,0.52940546,1.59137362,0.03211707,0.99464786,0.14938692,0.00607452
-2.53026513,2.36718760,0.00471732,0.05108313,0.48325435,1.45604734,0.02956671,0.89977783,0.13469885,0.00547600
-2.52426213,2.14171664,0.00428289,0.04496587,0.43854457,1.32388650,0.02705459,0.80941226,0.12076729,0.00490936
-2.51825913,1.92654506,0.00386095,0.03933663,0.39568396,1.19642630,0.02461261,0.72415179,0.10771978,0.00437767
-2.51225613,1.72345755,0.00345597,0.03420135,0.35502542,1.07500743,0.02226971,0.64447915,0.09566040,0.00388326
-2.50625313,1.53391555,0.00307168,0.02955730,0.31686428,0.96076614,0.02005144,0.57076157,0.08467097,0.00342776
-2.50025013,1.35906306,0.00271098,0.02539431,0.28143770,0.85463255,0.01797986,0.50325633,0.07481308,0.00301216
-2.49424712,1.19974237,0.00237598,0.02169597,0.24892599,0.75733640,0.01607344,0.44211922,0.06613055,0.00263685
-2.48824412,1.05651813,0.00206805,0.01844101,0.21945559,0.66941907,0.01434719,0.38741513,0.05865225,0.00230169
-2.48224112,0.92970749,0.00178784,0.01560462,0.19310350,0.59125050,0.01281290,0.33913012,0.05239511,0.00200612
-2.47623812,0.81941431,0.00153539,0.01315965,0.16990262,0.52304953,0.01147934,0.29718431,0.04736704,0.00174919
-2.47023512,0.72556508,0.00131019,0.01107789,0.14984772,0.46490624,0.01035269,0.26144489,0.04356969,0.00152968
-2.46423212,0.64794456,0.00111128,0.00933110,0.13290173,0.41680464,0.00943682,0.23173862,0.04100080,0.00134618
-2.45822911,0.58622925,0.00093735,0.00789197,0.11900181,0.37864455,0.00873368,0.20786326,0.03965609,0.00119712
-2.45222611,0.54001701,0.00078683,0.00673494,0.10806503,0.35026139,0.00824361,0.18959745,0.03953059,0.00108086
-2.44622311,0.50885171,0.00065795,0.00583689,0.09999329,0.33144299,0.00796553,0.17670865,0.04061933,0.00099571
-2.44022011,0.49224180,0.00054885,0.00517762,0.09467729,0.32194274,0.00789722,0.16895901,0.04291732,0.00094002
-2.43421711,0.48967259,0.00045761,0.00474029,0.09199955,0.32148867,0.00803532,0.16610894,0.04641898,0.00091211
-2.42821411,0.50061198,0.00038235,0.00451168,0.09183618,0.32978829,0.00837544,0.16791847,0.05111686,0.00091036
-2.42221111,0.52451010,0.00032121,0.00448229,0.09405764,0.34652951,0.00891200,0.17414659,0.05699993,0.00093317
-2.41620810,0.56079344,0.00027247,0.00464639,0.09852851,0.37137781,0.00963819,0.18454873,0.06405140,0.00097895
-2.41020510,0.60885460,0.00023447,0.00500197,0.10510643,0.40397050,0.01054573,0.19887288,0.07224632,0.00104609
-2.40420210,0.66803877,0.00020571,0.00555049,0.11364035,0.44390871,0.01162465,0.21685462,0.08154897,0.00113295
-2.39819910,0.73762849,0.00018482,0.00629665,0.12396855,0.49074809,0.01286306,0.23821174,0.09191040,0.00123783
-2.39219610,0.81682805,0.00017056,0.00724798,0.13591643,0.54398918,0.01424694,0.26263884,0.10326610,0.00135890
-2.38619310,0.90474922,0.00016182,0.00841438,0.14929457,0.60306847,0.01575997,0.28980250,0.11553409,0.00149424
-2.38019010,1.00039960,0.00015760,0.00980754,0.16389723,0.66735106,0.01738336,0.31933743,0.12861359,0.00164176
-2.37418709,1.10267495,0.00015703,0.01144025,0.17950149,0.73612581,0.01909590,0.35084415,0.14238424,0.00179922
-2.36818409,1.21035651,0.00015933,0.01332568,0.19586737,0.80860366,0.02087399,0.38388844,0.15670629,0.00196421
-2.36218109,1.32211410,0.00016381,0.01547651,0.21273894,0.88391959,0.02269184,0.41800287,0.17142144,0.00213418
-2.35617809,1.43651536,0.00016985,0.01790400,0.22984648,0.96113852,0.02452179,0.45269050,0.18635470,0.00230642
-2.35017509,1.55204115,0.00017692,0.02061705,0.24690985,1.03926530,0.02633474,0.48743072,0.20131699,0.00247814
-2.34417209,1.66710690,0.00018454,0.02362112,0.26364288,1.11725838,0.02810074,0.52168719,0.21610866,0.00264648
-2.33816908,1.78008899,0.00019229,0.02691728,0.27975857,1.19404689,0.02978957,0.55491748,0.23052350,0.00280856
-2.33216608,1.88935545,0.00019980,0.03050119,0.29497517,1.26855050,0.03137150,0.58658410,0.24435347,0.00296157
-2.32616308,1.99329941,0.00020673,0.03436219,0.30902249,1.33970113,0.03281804,0.61616648,0.25739361,0.00310280
-2.32016008,2.09037407,0.00021283,0.03848252,0.32164859,1.40646567,0.03410267,0.64317324,0.26944714,0.00322974
-2.31415708,2.17912756,0.00021786,0.04283667,0.33262611,1.46786877,0.03520162,0.66715436,0.28033052,0.00334010
-2.30815408,2.25823620,0.00022163,0.04739101,0.34175826,1.52301466,0.03609455,0.68771246,0.28987812,0.00343192
-2.30215108,2.32653464,0.00022400,0.05210362,0.34888405,1.57110701,0.03676510,0.70451287,0.29794647,0.00350358
-2.29614807,2.38304173,0.00022489,0.05692448,0.35388239,1.61146623,0.03720139,0.71729188,0.30441776,0.00355388
-2.29014507,2.42698097,0.00022424,0.06179595,0.35667509,1.64354333,0.03739631,0.72586282,0.30920266,0.00358201
-2.28414207,2.45779500,0.00022203,0.06665359,0.35722844,1.66693000,0.03734772,0.73011981,0.31224203,0.00358766
-2.27813907,2.47515355,0.00021830,0.07142737,0.35555335,1.68136469,0.03705842,0.73003889,0.31350788,0.00357092
-2.27213607,2.47895497,0.00021312,0.07604318,0.35170410,1.68673453,0.03653597,0.72567667,0.31300326,0.00353234
-2.26613307,2.46932153,0.00020659,0.08042462,0.34577573,1.68307337,0.03579241,0.71716662,0.31076125,0.00347288
-2.26013007,2.44658907,0.00019883,0.08449504,0.33790023,1.67055621,0.03484374,0.70471313,0.30684315,0.00339384
-2.25412706,2.41129177,0.00019000,0.08817977,0.32824174,1.64949051,0.03370940,0.68858391,0.30133596,0.00329689
-2.24812406,2.36414307,0.00018028,0.09140837,0.31699099,1.62030501,0.03241157,0.66910086,0.29434935,0.00318391
-2.24212106,2.30601369,0.00016983,0.09411694,0.30435929,1.58353661,0.03097446,0.64663019,0.28601213,0.00305704
-2.23611806,2.23790798,0.00015887,0.09625026,0.29057231,1.53981604,0.02942358,0.62157203,0.27646857,0.00291852
-2.23011506,2.16093941,0.00014756,0.09776377,0.27586390,1.48985300,0.02778499,0.59435010,0.26587466,0.00277069
-2.22411206,2.07630652,0.00013611,0.09862525,0.26047027,1.43442116,0.02608464,0.56540186,0.25439437,0.00261590
-2.21810905,1.98526982,0.00012469,0.09881607,0.24462473,1.37434379,0.02434768,0.53516958,0.24219619,0.00245647
-2.21210605,1.88913054,0.00011348,0.09833210,0.22855314,1.31048023,0.02259796,0.50409247,0.22944989,0.00229464
-2.20610305,1.78921177,0.00010261,0.09718406,0.21247018,1.24371361,0.02085758,0.47260036,0.21632371,0.00213253
-2.20010005,1.68684221,0.00009224,0.09539747,0.19657656,1.17494004,0.01914650,0.44110875,0.20298201,0.00197210
-2.19409705,1.58334292,0.00008248,0.09301204,0.18105725,1.10505948,0.01748233,0.41001565,0.18958326,0.00181516
-2.18809405,1.48001701,0.00007344,0.09008071,0.16608060,1.03496816,0.01588018,0.37969997,0.17627861,0.00166332
-2.18209105,1.37814239,0.00006521,0.08666821,0.15179831,0.96555285,0.01435267,0.35052140,0.16321083,0.00151802
-2.17608804,1.27896725,0.00005787,0.08284940,0.13834625,0.89768661,0.01290991,0.32282176,0.15051369,0.00138050
-2.17008504,1.18370825,0.00005148,0.07870732,0.12584598,0.83222615,0.01155969,0.29692758,0.13831169,0.00125187
-2.16408204,1.09355094,0.00004612,0.07433119,0.11440670,0.77001055,0.01030764,0.27315363,0.12672013,0.00113306
-2.15807904,1.00965211,0.00004183,0.06981430,0.10412768,0.71186110,0.00915749,0.25180725,0.11584544,0.00102487
-2.15207604,0.93314362,0.00003870,0.06525204,0.09510092,0.65858205,0.00811130,0.23319310,0.10578569,0.00092802
-2.14607304,0.86513709,0.00003679,0.06073999,0.08741377,0.61096200,0.00716977,0.21761808,0.09663132,0.00084312
-2.14007004,0.80672897,0.00003619,0.05637232,0.08115163,0.56977540,0.00633253,0.20539607,0.08846579,0.00077074
-2.13406703,0.75900512,0.00003700,0.05224036,0.07640025,0.53578397,0.00559842,0.19685221,0.08136639,0.00071140
-2.12806403,0.72304431,0.00003934,0.04843149,0.07324776,0.50973738,0.00496571,0.19232622,0.07540491,0.00066564
-2.12206103,0.69991973,0.00004337,0.04502830,0.07178612,0.49237270,0.00443243,0.19217465,0.07064814,0.00063395
-2.11605803,0.69069776,0.00004926,0.04210803,0.07211199,0.48441226,0.00399650,0.19677146,0.06715827,0.00061687
-2.11005503,0.69643311,0.00005722,0.03974221,0.07432678,0.48655917,0.00365594,0.20650688,0.06499291,0.00061494
-2.10405203,0.71815967,0.00006748,0.03799648,0.07853602,0.49949033,0.00340904,0.22178401,0.06420487,0.00062872
-2.09804902,0.75687659,0.00008033,0.03693055,0.08484773,0.52384626,0.00325442,0.24301317,0.06484154,0.00065878
-2.09204602,0.81352885,0.00009605,0.03659812,0.09336997,0.56021784,0.00319114,0.27060374,0.06694393,0.00070568
-2.08604302,0.88898263,0.00011498,0.03704688,0.10420753,0.60912960,0.00321871,0.30495347,0.07054524,0.00076995
-2.08004002,0.98399522,0.00013748,0.03831832,0.11745772,0.67101998,0.00333710,0.34643531,0.07566915,0.00085208
-2.07403702,1.09918031,0.00016391,0.04044744,0.13320553,0.74621874,0.00354670,0.39538208,0.08232771,0.00095248
-2.06803402,1.23496938,0.00019467,0.04346227,0.15151806,0.83492238,0.00384823,0.45206921,0.09051901,0.00107142
-2.06203102,1.39157054,0.00023013,0.04738323,0.17243868,0.93716819,0.00424271,0.51669612,0.10022472,0.00120903
-2.05602801,1.56892654,0.00027067,0.05222220,0.19598091,1.05280838,0.00473128,0.58936699,0.11140756,0.00136524
-2.05002501,1.76667381,0.00031665,0.05798152,0.22212237,1.18148530,0.00531511,0.67007158,0.12400893,0.00153973
-2.04402201,1.98410496,0.00036838,0.06465281,0.25079920,1.32260947,0.00599524,0.75866710,0.13794681,0.00173191
-2.03801901,2.22013700,0.00042613,0.07221578,0.28190100,1.47534182,0.00677244,0.85486211,0.15311415,0.00194089
-2.03201601,2.47328776,0.00049009,0.08063700,0.31526688,1.63858173,0.00764709,0.95820351,0.16937786,0.00216545
-2.02601301,2.74166283,0.00056038,0.08986887,0.35068271,1.81096221,0.00861908,1.06806757,0.18657855,0.00240399
-2.02001001,3.02295516,0.00063701,0.09984881,0.38787999,1.99085366,0.00968766,1.18365591,0.20453126,0.00265459
-2.01400700,3.31445893,0.00071989,0.11049875,0.42653645,2.17637684,0.01085145,1.30399734,0.22302714,0.00291495
-2.00800400,3.61309879,0.00080879,0.12172503,0.46627864,2.36542596,0.01210842,1.42795601,0.24183614,0.00318247
-2.00200100,3.91547513,0.00090335,0.13341895,0.50668651,2.55570180,0.01345592,1.55424622,0.26071087,0.00345421
-1.99599800,4.21792491,0.00100311,0.14545771,0.54730006,2.74475457,0.01489082,1.68145400,0.27939127,0.00372701
-1.98999500,4.51659722,0.00110742,0.15770608,0.58762790,2.93003579,0.01640969,1.80806501,0.29761035,0.00399751
-1.98399200,4.80754157,0.00121555,0.17001871,0.62715759,3.10895770,0.01800905,1.93249830,0.31510047,0.00426220
-1.97798899,5.08680639,0.00132663,0.18224293,0.66536743,3.27895852,0.01968567,2.05314475,0.33160018,0.00451755
-1.97198599,5.35054445,0.00143970,0.19422216,0.70173928,3.43757135,0.02143696,2.16840899,0.34686126,0.00476008
-1.96598299,5.59512137,0.00155375,0.20579972,0.73577217,3.58249423,0.02326139,2.27675329,0.36065569,0.00498640
-1.95997999,5.81722299,0.00166772,0.21682296,0.76699584,3.71165872,0.02515895,2.37674158,0.37278225,0.00519338
-1.95397699,6.01395728,0.00178055,0.22714754,0.79498413,3.82329423,0.02713154,2.46708183,0.38307243,0.00537818
-1.94797399,6.18294633,0.00189123,0.23664160,0.81936721,3.91598541,0.02918345,2.54666490,0.39139549,0.00553835
-1.94197099,6.32240442,0.00199883,0.24518988,0.83984257,3.98872017,0.03132173,2.61459809,0.39766220,0.00567187
-1.93596798,6.43119839,0.00210257,0.25269724,0.85618394,4.04092609,0.03355639,2.67023190,0.40182733,0.00577727
-1.92996498,6.50888749,0.00220182,0.25909179,0.86824800,4.07249343,0.03590061,2.71317858,0.40389061,0.00585360
-1.92396198,6.55574040,0.00229619,0.26432712,0.87597844,4.08378368,0.03837068,2.74332173,0.40389608,0.00590048
-1.91795898,6.57272833,0.00238552,0.26838380,0.87940717,4.07562267,0.04098579,2.76081629,0.40193003,0.00591813
-1.91195598,6.56149394,0.00246993,0.27126981,0.87865273,4.04927846,0.04376761,2.76607901,0.39811737,0.00590730
-1.90595298,6.52429699,0.00254981,0.27302008,0.87391575,4.00642435,0.04673960,2.75976979,0.39261684,0.00586930
-1.89994997,6.46393856,0.00262585,0.27369492,0.86547185,3.94908823,0.04992615,2.74276474,0.38561506,0.00580589
-1.89394697,6.38366667,0.00269899,0.27337758,0.85366211,3.87959001,0.05335140,2.71612225,0.37731991,0.00571925
-1.88794397,6.28706689,0.00277043,0.27217093,0.83888159,3.80046908,0.05703797,2.68104364,0.36795327,0.00561190
