energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-0.48324162,3.28378306,-2.52538883,0.03125493,-0.01653703,0.07765501,-0.05159011,0.00487165,-0.00360599,0.00000000,-0.00000000,0.47587226,-0.30872263,2.43361041,-1.98603828,0.05240414,-0.01868345,0.28159722,-0.19675693
-0.47723862,3.33990651,-2.51770944,0.03220357,-0.01654381,0.07998923,-0.05267060,0.00484524,-0.00366127,0.00000000,-0.00000000,0.48899813,-0.31381007,2.47454689,-1.97216349,0.05392417,-0.01957613,0.28995545,-0.19504436
-0.47123562,3.38859083,-2.51520116,0.03304356,-0.01664655,0.08211264,-0.05393107,0.00480892,-0.00371354,0.00000000,-0.00000000,0.50102425,-0.31986178,2.51001694,-1.96256451,0.05522658,-0.02059494,0.29785955,-0.19390140
-0.46523262,3.42845590,-2.51833805,0.03375569,-0.01684677,0.08397968,-0.05537576,0.00476236,-0.00376252,0.00000000,-0.00000000,0.51170693,-0.32688534,2.53898089,-1.95760902,0.05628264,-0.02174105,0.30513291,-0.19341137
-0.45922961,3.45823414,-2.52747691,0.03432267,-0.01714411,0.08554923,-0.05700451,0.00470525,-0.00380801,0.00000000,-0.00000000,0.52081806,-0.33486816,2.56048425,-1.95756396,0.05706741,-0.02301341,0.31160773,-0.19364464
-0.45322661,3.47680793,-2.54284432,0.03472954,-0.01753640,0.08678602,-0.05881225,0.00463733,-0.00384982,0.00000000,-0.00000000,0.52815251,-0.34377603,2.57368343,-1.96258783,0.05756053,-0.02440866,0.31712991,-0.19465641
-0.44722361,3.48324585,-2.56452611,0.03496403,-0.01801972,0.08766202,-0.06078860,0.00455848,-0.00388784,0.00000000,-0.00000000,0.53353524,-0.35355215,2.57787064,-1.97272511,0.05774680,-0.02592100,0.32156385,-0.19648477
-0.44122061,3.47683641,-2.59245906,0.03501692,-0.01858853,0.08815760,-0.06291757,0.00446872,-0.00392194,0.00000000,-0.00000000,0.53682797,-0.36411670,2.57249707,-1.98790272,0.05761669,-0.02754214,0.32479696,-0.19914911
-0.43521761,3.45711727,-2.62642514,0.03488233,-0.01923578,0.08826236,-0.06517750,0.00436823,-0.00395200,0.00000000,-0.00000000,0.53793484,-0.37536683,2.55719304,-2.00792839,0.05716670,-0.02926134,0.32674360,-0.20264895
-0.42921461,3.42389868,-2.66604837,0.03455788,-0.01995305,0.08797575,-0.06754128,0.00425746,-0.00397790,0.00000000,-0.00000000,0.53680691,-0.38717741,2.53178424,-2.03249088,0.05639950,-0.03106537,0.32734844,-0.20696312
-0.42321161,3.37727939,-2.71079453,0.03404481,-0.02073071,0.08730732,-0.06997665,0.00413706,-0.00399946,0.00000000,-0.00000000,0.53344510,-0.39940239,2.49630301,-2.06116215,0.05532391,-0.03293864,0.32658884,-0.21204947
-0.41720860,3.31765399,-2.75997409,0.03334796,-0.02155805,0.08627653,-0.07244681,0.00400796,-0.00401649,0.00000000,-0.00000000,0.52790138,-0.41187684,2.45099368,-2.09340145,0.05395469,-0.03486328,0.32447632,-0.21784509
-0.41120560,3.24571081,-2.81274860,0.03247567,-0.02242343,0.08491228,-0.07491126,0.00387135,-0.00402870,0.00000000,-0.00000000,0.52027816,-0.42441979,2.39631164,-2.12856160,0.05231216,-0.03681929,0.32105688,-0.22426697
-0.40520260,3.16241996,-2.86814099,0.03143958,-0.02331439,0.08325201,-0.07732680,0.00372868,-0.00403576,0.00000000,-0.00000000,0.51072564,-0.43683768,2.33291552,-2.16589743,0.05042158,-0.03878476,0.31641020,-0.23121325
-0.39919960,3.06901155,-2.92504990,0.03025431,-0.02421779,0.08134043,-0.07964870,0.00358162,-0.00403726,0.00000000,-0.00000000,0.49943738,-0.44892850,2.26165274,-2.20457676,0.04831250,-0.04073609,0.31064764,-0.23856502
-0.39319660,2.96694473,-2.98226816,0.02893705,-0.02511995,0.07922808,-0.08183200,0.00343202,-0.00403275,0.00000000,-0.00000000,0.48664411,-0.46048650,2.18353857,-2.24369386,0.04601785,-0.04264831,0.30390910,-0.24618862
-0.38719360,2.85786846,-3.03850560,0.02750710,-0.02600673,0.07696950,-0.08383292,0.00328190,-0.00402172,0.00000000,-0.00000000,0.47260602,-0.47130731,2.09972943,-2.28228548,0.04357303,-0.04449542,0.29635890,-0.25393843
-0.38119060,2.74357548,-3.09241572,0.02598533,-0.02686372,0.07462136,-0.08561027,0.00313334,-0.00400364,0.00000000,-0.00000000,0.45760394,-0.48119329,2.01149134,-2.31934933,0.04101492,-0.04625079,0.28818077,-0.26166013
-0.37518759,2.62595138,-3.14262592,0.02439363,-0.02767636,0.07224049,-0.08712682,0.00298844,-0.00397800,0.00000000,-0.00000000,0.44192975,-0.48995904,1.92016478,-2.35386494,0.03838089,-0.04788765,0.27957209,-0.26919434
-0.36918459,2.50692058,-3.18777060,0.02275429,-0.02843009,0.06988184,-0.08835062,0.00284929,-0.00394430,0.00000000,-0.00000000,0.42587635,-0.49743667,1.82712728,-2.38481632,0.03570776,-0.04937958,0.27073772,-0.27638058
-0.36318159,2.38839173,-3.22652625,0.02108946,-0.02911062,0.06759665,-0.08925608,0.00271783,-0.00390213,0.00000000,-0.00000000,0.40972782,-0.50348083,1.73375524,-2.41121615,0.03303093,-0.05070105,0.26188360,-0.28306131
-0.35717859,2.27220439,-3.25764743,0.01942058,-0.02970408,0.06543070,-0.08982496,0.00259585,-0.00385116,0.00000000,-0.00000000,0.39375013,-0.50797307,1.64138650,-2.43213063,0.03038355,-0.05182804,0.25321033,-0.28908622
-0.35117559,2.16007938,-3.28000237,0.01776791,-0.03019733,0.06342281,-0.09004700,0.00248487,-0.00379120,0.00000000,-0.00000000,0.37818269,-0.51082554,1.55128526,-2.44670439,0.02779577,-0.05273858,0.24490708,-0.29431624
-0.34517259,2.05357472,-3.29260696,0.01615009,-0.03057819,0.06160374,-0.08992035,0.00238618,-0.00372223,0.00000000,-0.00000000,0.36323139,-0.51198360,1.46461046,-2.45418451,0.02529423,-0.05341343,0.23714602,-0.29862752
-0.33916958,1.95404857,-3.29465562,0.01458380,-0.03083579,0.05999530,-0.08945161,0.00230071,-0.00364440,0.00000000,-0.00000000,0.34906315,-0.51142753,1.38238904,-2.45394270,0.02290160,-0.05383654,0.23007739,-0.30191496
-0.33316658,1.86263078,-3.28554790,0.01308350,-0.03096079,0.05860993,-0.08865563,0.00222907,-0.00355807,0.00000000,-0.00000000,0.33580233,-0.50917288,1.30549485,-2.44549487,0.02063635,-0.05399567,0.22382564,-0.30409531
-0.32716358,1.78020364,-3.26490939,0.01166128,-0.03094574,0.05745064,-0.08755492,0.00217150,-0.00346378,0.00000000,-0.00000000,0.32352913,-0.50526975,1.23463382,-2.42851701,0.01851270,-0.05388274,0.21848646,-0.30510961
-0.32116058,1.70739249,-3.23260621,0.01032675,-0.03078533,0.05651134,-0.08617889,0.00212790,-0.00336229,0.00000000,-0.00000000,0.31227995,-0.49980074,1.17033587,-2.40285686,0.01654058,-0.05349424,0.21412504,-0.30492499
-0.31515758,1.64456594,-3.18875196,0.00908712,-0.03047660,0.05577753,-0.08456269,0.00209784,-0.00325454,0.00000000,-0.00000000,0.30204962,-0.49287787,1.11295341,-2.36854056,0.01472595,-0.05283140,0.21077542,-0.30353565
-0.30915458,1.59184546,-3.13370708,0.00794726,-0.03001912,0.05522732,-0.08274598,0.00208057,-0.00314164,0.00000000,-0.00000000,0.29279544,-0.48463839,1.06266623,-2.32577396,0.01307099,-0.05190032,0.20844107,-0.30096301
-0.30315158,1.54912334,-3.06807015,0.00690987,-0.02941514,0.05483270,-0.08077144,0.00207511,-0.00302484,0.00000000,-0.00000000,0.28444265,-0.47523979,1.01949229,-2.27493836,0.01157459,-0.05071188,0.20709645,-0.29725504
-0.29714857,1.51608795,-2.99266157,0.00597570,-0.02866957,0.05456103,-0.07868333,0.00208026,-0.00290550,0.00000000,-0.00000000,0.27689107,-0.46485419,0.98330346,-2.21658081,0.01023278,-0.04928153,0.20668964,-0.29248472
-0.29114557,1.49225486,-2.90850024,0.00514384,-0.02778998,0.05437669,-0.07652586,0.00209465,-0.00278502,0.00000000,-0.00000000,0.27002260,-0.45366224,0.95384546,-2.15139916,0.00903924,-0.04762895,0.20714575,-0.28674779
-0.28514257,1.47700212,-2.81677394,0.00441197,-0.02678642,0.05424272,-0.07434176,0.00211686,-0.00266486,0.00000000,-0.00000000,0.26370908,-0.44184703,0.93076079,-2.08022248,0.00798582,-0.04577754,0.20837095,-0.28015976
-0.27913957,1.46960807,-2.71880497,0.00377668,-0.02567123,0.05412258,-0.07217089,0.00214544,-0.00254644,0.00000000,-0.00000000,0.25782023,-0.42958796,0.91361344,-2.00398759,0.00706309,-0.04375380,0.21025705,-0.27285237
-0.27313657,1.46928987,-2.61601207,0.00323375,-0.02445874,0.05398165,-0.07004897,0.00217898,-0.00243113,0.00000000,-0.00000000,0.25223119,-0.41705514,0.90191440,-1.92371268,0.00626080,-0.04158664,0.21268623,-0.26496966
-0.26713357,1.47524104,-2.50987052,0.00277843,-0.02316488,0.05378875,-0.06800665,0.00221619,-0.00232019,0.00000000,-0.00000000,0.24682933,-0.40440432,0.89514659,-1.84046897,0.00556835,-0.03930656,0.21553593,-0.25666370
-0.26113057,1.48666641,-2.40187185,0.00240572,-0.02180676,0.05351730,-0.06606865,0.00225593,-0.00221478,0.00000000,-0.00000000,0.24152009,-0.39177269,0.89278837,-1.75535174,0.00497514,-0.03694489,0.21868346,-0.24809027
-0.25512756,1.50281310,-2.29348487,0.00211054,-0.02040223,0.05314636,-0.06425334,0.00229728,-0.00211588,0.00000000,-0.00000000,0.23623154,-0.37927568,0.89433449,-1.66945170,0.00447098,-0.03453290,0.22201044,-0.23940455
-0.24912456,1.52299631,-2.18611945,0.00188795,-0.01896941,0.05266124,-0.06257249,0.00233954,-0.00202429,0.00000000,-0.00000000,0.23091741,-0.36700489,0.89931387,-1.58382796,0.00404626,-0.03210110,0.22540662,-0.23075710
-0.24312156,1.54661896,-2.08109428,0.00173325,-0.01752621,0.05205391,-0.06103132,0.00238229,-0.00194065,0.00000000,-0.00000000,0.22555873,-0.35502713,0.90730349,-1.49948341,0.00369221,-0.02967845,0.22877318,-0.22229011
-0.23711856,1.57318466,-1.97960994,0.00164211,-0.01608991,0.05132306,-0.05962883,0.00242538,-0.00186537,0.00000000,-0.00000000,0.22016381,-0.34338474,0.91793800,-1.41734360,0.00340097,-0.02729175,0.23202529,-0.21413419
-0.23111556,1.60230358,-1.88272763,0.00161057,-0.01467671,0.05047379,-0.05835837,0.00246890,-0.00179870,0.00000000,-0.00000000,0.21476673,-0.33209692,0.93091487,-1.33823951,0.00316568,-0.02496512,0.23509392,-0.20640570
-0.22511256,1.63369131,-1.79135437,0.00163508,-0.01330144,0.04951715,-0.05720836,0.00251318,-0.00174070,0.00000000,-0.00000000,0.20942453,-0.32116218,0.94599511,-1.26289474,0.00298046,-0.02271956,0.23792686,-0.19920480
-0.21910955,1.66716099,-1.70623457,0.00171247,-0.01197727,0.04846929,-0.05616319,0.00255875,-0.00169124,0.00000000,-0.00000000,0.20421311,-0.31056153,0.96299961,-1.19191737,0.00284038,-0.02057276,0.24048897,-0.19261403
-0.21310655,1.70260942,-1.62794778,0.00183988,-0.01071550,0.04735051,-0.05520429,0.00260631,-0.00165006,0.00000000,-0.00000000,0.19922232,-0.30026243,0.98180168,-1.12579627,0.00274137,-0.01853886,0.24276167,-0.18669769
-0.20710355,1.73999798,-1.55691225,0.00201464,-0.00952543,0.04618409,-0.05431113,0.00265662,-0.00161677,0.00000000,-0.00000000,0.19455022,-0.29022309,1.00231622,-1.06490174,0.00268012,-0.01662854,0.24474185,-0.18150176
-0.20110055,1.77932958,-1.49339350,0.00223424,-0.00841436,0.04499511,-0.05346235,0.00271047,-0.00159088,0.00000000,-0.00000000,0.19029715,-0.28039703,1.02448630,-1.00949004,0.00265395,-0.01484907,0.24644010,-0.17705451
-0.19509755,1.82062295,-1.43751696,0.00249617,-0.00738756,0.04380914,-0.05263677,0.00276863,-0.00157181,0.00000000,-0.00000000,0.18655959,-0.27073753,1.04826792,-0.95971108,0.00266065,-0.01320454,0.24787861,-0.17336745
-0.18909455,1.86388585,-1.38928393,0.00279780,-0.00644842,0.04265106,-0.05181436,0.00283172,-0.00155894,0.00000000,-0.00000000,0.18342436,-0.26120189,1.07361396,-0.91561876,0.00269842,-0.01169613,0.24908870,-0.17043688
-0.18309155,1.90908873,-1.34858955,0.00313630,-0.00559857,0.04154389,-0.05097706,0.00290019,-0.00155164,0.00000000,-0.00000000,0.18096326,-0.25175518,1.10045820,-0.87718318,0.00276568,-0.01032252,0.25010817,-0.16824558
-0.17708854,1.95614037,-1.31524198,0.00350856,-0.00483812,0.04050780,-0.05010953,0.00297426,-0.00154927,0.00000000,-0.00000000,0.17922855,-0.24237339,1.12870044,-0.84430395,0.00286103,-0.00908023,0.25097867,-0.16676479
-0.17108554,2.00486715,-1.28898178,0.00391110,-0.00416580,0.03955931,-0.04919963,0.00305386,-0.00155120,0.00000000,-0.00000000,0.17824933,-0.23304577,1.15819366,-0.81682389,0.00298315,-0.00796405,0.25174312,-0.16595629
-0.16508254,2.05499724,-1.26950076,0.00434006,-0.00357931,0.03871065,-0.04823883,0.00313856,-0.00155687,0.00000000,-0.00000000,0.17802917,-0.22377647,1.18873403,-0.79454263,0.00313074,-0.00696748,0.25244339,-0.16577447
-0.15907954,2.10615081,-1.25645954,0.00479119,-0.00307548,0.03796942,-0.04722239,0.00322763,-0.00156577,0.00000000,-0.00000000,0.17854486,-0.21458523,1.22005456,-0.77722940,0.00330256,-0.00608310,0.25311833,-0.16616832
-0.15307654,2.15783719,-1.24950338,0.00525991,-0.00265056,0.03733848,-0.04614941,0.00331997,-0.00157750,0.00000000,-0.00000000,0.17974652,-0.20550725,1.25182282,-0.76463479,0.00349742,-0.00530293,0.25380215,-0.16708337
-0.14707354,2.20945944,-1.24827596,0.00574138,-0.00230042,0.03681608,-0.04502270,0.00341417,-0.00159173,0.00000000,-0.00000000,0.18155898,-0.19659234,1.28364324,-0.75650098,0.00371422,-0.00461878,0.25452338,-0.16846337
-0.14107054,2.26032644,-1.25243085,0.00623064,-0.00202076,0.03639618,-0.04384856,0.00350853,-0.00160825,0.00000000,-0.00000000,0.18388434,-0.18790330,1.31506391,-0.75257045,0.00395208,-0.00402252,0.25530425,-0.17025184
-0.13506753,2.30967210,-1.26164065,0.00672278,-0.00180728,0.03606910,-0.04263643,0.00360112,-0.00162695,0.00000000,-0.00000000,0.18660562,-0.17951385,1.34558784,-0.75259289,0.00421042,-0.00350630,0.25616061,-0.17239337
-0.12906453,2.35668111,-1.27560373,0.00721317,-0.00165580,0.03582222,-0.04139841,0.00368984,-0.00164788,0.00000000,-0.00000000,0.18959133,-0.17150599,1.37468821,-0.75633046,0.00448907,-0.00306276,0.25710232,-0.17483472
-0.12306153,2.40052001,-1.29404877,0.00769767,-0.00156234,0.03564087,-0.04014884,0.00377254,-0.00167119,0.00000000,-0.00000000,0.19270070,-0.16396712,1.40182709,-0.76356134,0.00478849,-0.00268511,0.25813408,-0.17752575
-0.11705853,2.44037206,-1.31673709,0.00817289,-0.00152323,0.03550934,-0.03890366,0.00384707,-0.00169714,0.00000000,-0.00000000,0.19578936,-0.15698702,1.42647652,-0.77408174,0.00510982,-0.00236723,0.25925652,-0.18042015
-0.11105553,2.47547437,-1.34346295,0.00863651,-0.00153507,0.03541186,-0.03767992,0.00391138,-0.00172614,0.00000000,-0.00000000,0.19871526,-0.15065466,1.44814120,-0.78770638,0.00545514,-0.00210375,0.26046760,-0.18347595
-0.10505253,2.50515520,-1.37405196,0.00908747,-0.00159476,0.03533361,-0.03649521,0.00396365,-0.00175867,0.00000000,-0.00000000,0.20134443,-0.14505518,1.46638148,-0.80426772,0.00582751,-0.00188999,0.26176412,-0.18665600
-0.09904952,2.52886960,-1.40835762,0.00952634,-0.00169947,0.03526165,-0.03536705,0.00400234,-0.00179533,0.00000000,-0.00000000,0.20355647,-0.14026694,1.48083548,-0.82361388,0.00623115,-0.00172200,0.26314320,-0.18992819
-0.09304652,2.54623144,-1.44625622,0.00995546,-0.00184655,0.03518578,-0.03431240,0.00402629,-0.00183677,0.00000000,-0.00000000,0.20524944,-0.13635882,1.49123915,-0.84560557,0.00667152,-0.00159651,0.26460369,-0.19326566
-0.08704352,2.55704005,-1.48764007,0.01037916,-0.00203348,0.03509917,-0.03334718,0.00403478,-0.00188366,0.00000000,-0.00000000,0.20634391,-0.13338774,1.49744323,-0.87011197,0.00715533,-0.00151085,0.26614743,-0.19664682
-0.08104052,2.56130002,-1.53240928,0.01080392,-0.00225782,0.03499889,-0.03248573,0.00402755,-0.00193670,0.00000000,-0.00000000,0.20678615,-0.13139656,1.49942604,-0.89700579,0.00769062,-0.00146290,0.26778012,-0.20005528
-0.07503752,2.55923295,-1.58046222,0.01123844,-0.00251708,0.03488622,-0.03174048,0.00400487,-0.00199656,0.00000000,-0.00000000,0.20655013,-0.13041228,1.49730153,-0.92615773,0.00828665,-0.00145104,0.26951200,-0.20347963
-0.06903452,2.55128045,-1.63168488,0.01169361,-0.00280869,0.03476670,-0.03112153,0.00396753,-0.00206381,0.00000000,-0.00000000,0.20563841,-0.13044456,1.49132180,-0.95743028,0.00895385,-0.00147407,0.27135807,-0.20691315
-0.06303152,2.53809812,-1.68593946,0.01218247,-0.00312994,0.03465003,-0.03063637,0.00391678,-0.00213892,0.00000000,-0.00000000,0.20408188,-0.13148475,1.48187419,-0.99067138,0.00970361,-0.00153114,0.27333798,-0.21035334
-0.05702851,2.52054051,-1.74305270,0.01271998,-0.00347794,0.03454971,-0.03028964,0.00385437,-0.00222222,0.00000000,-0.00000000,0.20193831,-0.13350522,1.46947265,-1.02570798,0.01054812,-0.00162171,0.27547555,-0.21380129
-0.05102551,2.49963781,-1.80280427,0.01332282,-0.00384962,0.03448253,-0.03008298,0.00378241,-0.00231380,0.00000000,-0.00000000,0.19928983,-0.13645916,1.45474394,-1.06233986,0.01150006,-0.00174551,0.27779808,-0.21726097
-0.04502251,2.47656507,-1.86491602,0.01400898,-0.00424172,0.03446787,-0.03001492,0.00370336,-0.00241355,0.00000000,-0.00000000,0.19623955,-0.14028086,1.43840902,-1.10033415,0.01257227,-0.00190249,0.28033526,-0.22073837
-0.03901951,2.45260526,-1.92904270,0.01479734,-0.00465091,0.03452689,-0.03008093,0.00361989,-0.00252108,0.00000000,-0.00000000,0.19290736,-0.14488644,1.42126053,-1.13942079,0.01377736,-0.00209279,0.28311806,-0.22424051
-0.03301651,2.42910774,-1.99476482,0.01570710,-0.00507381,0.03468159,-0.03027347,0.00353483,-0.00263572,0.00000000,-0.00000000,0.18942516,-0.15017507,1.40413715,-1.17928942,0.01512728,-0.00231678,0.28617738,-0.22777439
-0.02701351,2.40744363,-2.06158453,0.01675725,-0.00550714,0.03495388,-0.03058223,0.00345104,-0.00275650,0.00000000,-0.00000000,0.18593172,-0.15603076,1.38789587,-1.21958809,0.01663288,-0.00257498,0.28954278,-0.23134592
-0.02101051,2.38895984,-2.12892495,0.01796585,-0.00594786,0.03536456,-0.03099440,0.00337133,-0.00288216,0.00000000,-0.00000000,0.18256734,-0.16232457,1.37338333,-1.25992401,0.01830336,-0.00286815,0.29324114,-0.23495886
-0.01500750,2.37493351,-2.19613376,0.01934931,-0.00639336,0.03593238,-0.03149506,0.00329832,-0.00301115,0.00000000,-0.00000000,0.17946866,-0.16891737,1.36140707,-1.29986674,0.02014578,-0.00319728,0.29729539,-0.23861377
-0.00900450,2.36652823,-2.26249121,0.02092172,-0.00684162,0.03667313,-0.03206765,0.00323441,-0.00314171,0.00000000,-0.00000000,0.17676352,-0.17566303,1.35270797,-1.33895396,0.02216456,-0.00356362,0.30172341,-0.24230717
-0.00300150,2.36475371,-2.32722287,0.02269407,-0.00729144,0.03759883,-0.03269453,0.00318167,-0.00327185,0.00000000,-0.00000000,0.17456645,-0.18241200,1.34793458,-1.37669980,0.02436096,-0.00396872,0.30653697,-0.24603082
0.00300150,2.37042993,-2.38951704,0.02467356,-0.00774262,0.03871701,-0.03335754,0.00314176,-0.00339945,0.00000000,-0.00000000,0.17297447,-0.18901518,1.34762021,-1.41260571,0.02673263,-0.00441451,0.31174074,-0.24977122
0.00900450,2.38415702,-2.44854639,0.02686291,-0.00819619,0.04003021,-0.03403869,0.00311590,-0.00352229,0.00000000,-0.00000000,0.17206381,-0.19532802,1.35216363,-1.44617360,0.02927318,-0.00490328,0.31733153,-0.25350950
0.01500750,2.40629152,-2.50349324,0.02925983,-0.00865454,0.04153552,-0.03472075,0.00310484,-0.00363818,0.00000000,-0.00000000,0.17188720,-0.20121460,1.36181370,-1.47692087,0.03197188,-0.00543777,0.32329749,-0.25722146
0.02101051,2.43692984,-2.55357769,0.03185649,-0.00912158,0.04322440,-0.03538793,0.00310883,-0.00374500,0.00000000,-0.00000000,0.17247213,-0.20655176,1.37665853,-1.50439668,0.03481334,-0.00602121,0.32961749,-0.26087805
0.02701351,2.47589925,-2.59808732,0.03463922,-0.00960287,0.04508258,-0.03602641,0.00312762,-0.00384076,0.00000000,-0.00000000,0.17381989,-0.21123281,1.39661940,-1.52819893,0.03777746,-0.00665731,0.33626048,-0.26444616
0.03301651,2.52275672,-2.63640725,0.03758828,-0.01010568,0.04709021,-0.03662493,0.00316050,-0.00392375,0.00000000,-0.00000000,0.17590555,-0.21517105,1.42144972,-1.54799120,0.04083936,-0.00735031,0.34318504,-0.26788967
0.03901951,2.57679575,-2.66804915,0.04067792,-0.01063892,0.04922215,-0.03717516,0.00320628,-0.00399253,0.00000000,-0.00000000,0.17867879,-0.21830254,1.45073885,-1.56351859,0.04396959,-0.00810496,0.35033897,-0.27117087
0.04502251,2.63706102,-2.69267765,0.04387649,-0.01121317,0.05144844,-0.03767204,0.00326338,-0.00404605,0.00000000,-0.00000000,0.18206548,-0.22058837,1.48392110,-1.57462203,0.04713442,-0.00892650,0.35765907,-0.27425201
0.05102551,2.70237077,-2.71013288,0.04714695,-0.01184051,0.05373493,-0.03811397,0.00332986,-0.00408367,0.00000000,-0.00000000,0.18597017,-0.22201602,1.52028936,-1.58124995,0.05029633,-0.00982063,0.36507112,-0.27709706
0.05702851,2.77134632,-2.72044761,0.05044740,-0.01253429,0.05604408,-0.03850287,0.00340351,-0.00410520,0.00000000,-0.00000000,0.19027911,-0.22259989,1.55901337,-1.58346674,0.05341469,-0.01079341,0.37249015,-0.27967359
0.06303152,2.84244825,-2.72385817,0.05373197,-0.01330891,0.05833586,-0.03884410,0.00348188,-0.00411092,0.00000000,-0.00000000,0.19486396,-0.22238094,1.59916200,-1.58145745,0.05644663,-0.01185116,0.37982100,-0.28195455
0.06903452,2.91401827,-2.72080800,0.05695181,-0.01417944,0.06056883,-0.03914627,0.00356239,-0.00410156,0.00000000,-0.00000000,0.19958594,-0.22142533,1.63972914,-1.57552825,0.05934799,-0.01300037,0.38695938,-0.28392009
0.07503752,2.98432585,-2.71194349,0.06005628,-0.01516126,0.06270129,-0.03942086,0.00364241,-0.00407828,0.00000000,-0.00000000,0.20430036,-0.21982228,1.67966240,-1.56610240,0.06207452,-0.01424751,0.39379332,-0.28555911
0.08104052,3.05161820,-2.69810183,0.06299427,-0.01626954,0.06469244,-0.03968187,0.00371930,-0.00404267,0.00000000,-0.00000000,0.20886133,-0.21768099,1.71789398,-1.55371169,0.06458311,-0.01559883,0.40020514,-0.28687057
0.08704352,3.11417228,-2.68029098,0.06571562,-0.01751880,0.06650372,-0.03994524,0.00379054,-0.00399664,0.00000000,-0.00000000,0.21312654,-0.21512695,1.75337250,-1.53898355,0.06683312,-0.01706016,0.40607391,-0.28786454
0.09304652,3.17034693,-2.65966232,0.06817254,-0.01892230,0.06810005,-0.04022827,0.00385378,-0.00394237,0.00000000,-0.00000000,0.21696197,-0.21229758,1.78509507,-1.52262407,0.06878777,-0.01863663,0.41127841,-0.28856270
0.09904952,3.21863363,-2.63747673,0.07032107,-0.02049152,0.06945106,-0.04054903,0.00390690,-0.00388228,0.00000000,-0.00000000,0.22024636,-0.20933753,1.81213828,-1.50539752,0.07041542,-0.02033243,0.41570039,-0.28899857
0.10505253,3.25770378,-2.61506524,0.07212243,-0.02223556,0.07053230,-0.04092569,0.00394807,-0.00381886,0.00000000,-0.00000000,0.22287526,-0.20639368,1.83368703,-1.48810294,0.07169091,-0.02215046,0.41922823,-0.28921707
0.11105553,3.28645079,-2.59378559,0.07354419,-0.02416058,0.07132629,-0.04137592,0.00397582,-0.00375466,0.00000000,-0.00000000,0.22476455,-0.20361011,1.84906012,-1.47154876,0.07259662,-0.02409203,0.42176063,-0.28927371
0.11705853,3.30402539,-2.57497616,0.07456138,-0.02626924,0.07182342,-0.04191620,0.00398907,-0.00369215,0.00000000,-0.00000000,0.22585329,-0.20112315,1.85773163,-1.45652611,0.07312346,-0.02615651,0.42321038,-0.28923316
0.12306153,3.30986237,-2.55990909,0.07515726,-0.02856023,0.07202272,-0.04256131,0.00398714,-0.00363369,0.00000000,-0.00000000,0.22610584,-0.19905682,1.85934701,-1.44378190,0.07327159,-0.02834105,0.42350778,-0.28916739
0.12906453,3.30369788,-2.54974409,0.07532387,-0.03102779,0.07193230,-0.04332378,0.00396978,-0.00358138,0.00000000,-0.00000000,0.22551306,-0.19751861,1.85373338,-1.43399254,0.07305088,-0.03064018,0.42260382,-0.28915331
0.13506753,3.28557623,-2.54548485,0.07506226,-0.03366144,0.07156965,-0.04421342,0.00393717,-0.00353709,0.00000000,-0.00000000,0.22409261,-0.19659598,1.84090343,-1.42773940,0.07248104,-0.03304558,0.42047261,-0.28927007
0.14107054,3.25584604,-2.54793950,0.07438245,-0.03644568,0.07096154,-0.04523691,0.00388989,-0.00350230,0.00000000,-0.00000000,0.22188844,-0.19635351,1.82105277,-1.42548660,0.07159145,-0.03554580,0.41711318,-0.28959598
0.14707354,3.21514556,-2.55768688,0.07330308,-0.03935990,0.07014371,-0.04639755,0.00382893,-0.00347814,0.00000000,-0.00000000,0.21896921,-0.19683090,1.79455094,-1.42756235,0.07042069,-0.03812610,0.41255035,-0.29020523
0.15307654,3.16437812,-2.57504985,0.07185073,-0.04237841,0.06916023,-0.04769500,0.00375559,-0.00346532,0.00000000,-0.00000000,0.21542599,-0.19804185,1.76192618,-1.43414425,0.06901570,-0.04076834,0.40683465,-0.29116456
0.15907954,3.10467842,-2.60007677,0.07005906,-0.04547063,0.06806255,-0.04912515,0.00367151,-0.00346412,0.00000000,-0.00000000,0.21136913,-0.19997382,1.72384502,-1.44524941,0.06743067,-0.04345099,0.40004131,-0.29252989
0.16508254,3.03737132,-2.63253221,0.06796770,-0.04860147,0.06690827,-0.05068013,0.00357853,-0.00347439,0.00000000,-0.00000000,0.20692452,-0.20258879,1.68108732,-1.46072965,0.06572564,-0.04614926,0.39226826,-0.29434320
0.17108554,2.96392489,-2.67189726,0.06562093,-0.05173180,0.06575969,-0.05234840,0.00347869,-0.00349559,0.00000000,-0.00000000,0.20222928,-0.20582475,1.63451798,-1.48027230,0.06396490,-0.04883539,0.38363325,-0.29662970
0.17708854,2.88589972,-2.71737993,0.06306630,-0.05481919,0.06468211,-0.05411498,0.00337414,-0.00352676,0.00000000,-0.00000000,0.19742719,-0.20959812,1.58505667,-1.50340667,0.06221514,-0.05147906,0.37427029,-0.29939545
0.18309155,2.80489657,-2.76793544,0.06035323,-0.05781876,0.06374198,-0.05596176,0.00326705,-0.00356662,0.00000000,-0.00000000,0.19266378,-0.21380690,1.53364674,-1.52951606,0.06054360,-0.05404800,0.36432550,-0.30262567
